
[00:00:00.000 --> 00:00:04.720]  很感謝神給我們今天再一次的聚會
[00:01:46.920 --> 00:01:48.240]  真的要信了主
[00:01:48.240 --> 00:01:49.880]  跟神的關係好
[00:01:49.880 --> 00:01:52.520]  才可以感受到的
[00:01:52.520 --> 00:01:55.240]  今天我們說這個跟從神
[00:01:55.240 --> 00:01:56.840]  說跟從神之前
[00:01:56.840 --> 00:01:58.040]  第一件事要說什麼呢
[00:01:58.040 --> 00:01:59.080]  當然是說「五加一」
[00:01:59.080 --> 00:02:00.840]  你知道我喜歡說「五加一」
[00:02:00.840 --> 00:02:01.840]  那些人就問我
[00:02:01.840 --> 00:02:03.640]  關你什麼事「五加一」
[00:02:03.640 --> 00:02:06.000]  你不是說風涼說話嗎
[00:02:06.000 --> 00:02:06.600]  不是
[00:02:06.600 --> 00:02:07.600]  我說這個「五加一」
[00:02:07.600 --> 00:02:09.680]  不是你心目中想的「五加一」
[00:02:09.680 --> 00:02:10.280]  我這個「五加一」
[00:02:10.280 --> 00:02:14.000]  說我五年在大學的生活
[00:02:14.000 --> 00:02:15.760]  再加一年實習
[00:02:15.760 --> 00:02:17.600]  那個「五加一」
[00:02:17.600 --> 00:02:22.400]  就經歷過很多的困難
[00:02:22.400 --> 00:02:24.200]  那就說
[00:02:24.200 --> 00:02:25.440]  有些人說入醫學院很難
[00:02:25.440 --> 00:02:27.040]  其實進去讀才是難的
[00:02:27.040 --> 00:02:27.840]  我覺得
[00:02:27.840 --> 00:02:30.120]  就曾經有個機會
[00:02:30.120 --> 00:02:31.560]  讓我回香港讀
[00:02:31.560 --> 00:02:34.000]  但我選擇留在英國
[00:02:34.000 --> 00:02:35.520]  我選擇吃聖餐
[00:02:35.520 --> 00:02:38.440]  而不是乾炒牛河
[00:02:38.440 --> 00:02:39.760]  可能因為我從小就過來了
[00:02:39.760 --> 00:02:41.880]  我習慣了英國的生活
[00:02:41.880 --> 00:02:42.720]  沒有後悔過
[00:02:42.720 --> 00:02:45.800]  因為實在是
[00:02:45.800 --> 00:02:48.040]  實在是那五年是好的鍛煉
[00:02:48.040 --> 00:02:49.240]  那些人都跟我說
[00:02:49.240 --> 00:02:50.440]  在香港你不會習慣的
[00:02:50.440 --> 00:02:55.000]  那些人就不睡覺去讀書的
[00:02:55.000 --> 00:02:55.880]  你不會習慣
[00:02:55.880 --> 00:02:56.880]  你這麼小就過來了
[00:02:56.880 --> 00:02:58.440]  你知道學生沒有功課做的
[00:02:58.440 --> 00:02:59.880]  習慣都沒有功課做的
[00:02:59.880 --> 00:03:00.440]  是吧
[00:03:00.440 --> 00:03:01.880]  但是
[00:03:01.880 --> 00:03:02.960]  那些人跟我說
[00:03:02.960 --> 00:03:03.960]  他們有些人
[00:03:03.960 --> 00:03:04.840]  大學宿舍
[00:03:04.840 --> 00:03:06.200]  他們的醫科生
[00:03:06.200 --> 00:03:06.400]  你知道嗎
[00:03:06.400 --> 00:03:08.000]  晚上就怕吵到人們
[00:03:08.000 --> 00:03:09.680]  就在洗澡缸讀書的
[00:03:09.680 --> 00:03:10.120]  知不知道
[00:03:10.120 --> 00:03:11.920]  躺在洗澡缸開通宵
[00:03:11.920 --> 00:03:13.520]  我不知道真的假的
[00:03:13.520 --> 00:03:15.000]  但是就是
[00:03:15.000 --> 00:03:16.800]  那幾年其實是辛苦的
[00:03:16.800 --> 00:03:18.120]  很多東西讀的
[00:03:18.120 --> 00:03:19.920]  那就
[00:03:19.920 --> 00:03:21.280]  這個不是最重點
[00:03:21.280 --> 00:03:23.680]  重點就是我有差不多兩年的時間
[00:03:23.680 --> 00:03:24.840]  我沒法教會
[00:03:24.840 --> 00:03:25.440]  我很少講的
[00:03:25.440 --> 00:03:26.880]  因為這些是不好的東西
[00:03:26.880 --> 00:03:28.880]  不好的東西就不會講的
[00:03:28.880 --> 00:03:30.040]  但是真的
[00:03:30.040 --> 00:03:31.560]  不是說離開了神
[00:03:31.560 --> 00:03:33.080]  我覺得好像
[00:03:33.080 --> 00:03:34.080]  都不是那麼重要
[00:03:34.080 --> 00:03:35.640]  我自己看聖經
[00:03:35.640 --> 00:03:36.600]  搞定就行了
[00:03:36.600 --> 00:03:38.400]  已經很忙了
[00:03:38.400 --> 00:03:39.520]  有兩年的時間
[00:03:39.520 --> 00:03:42.160]  我是沒有積極去找一間教會
[00:03:42.160 --> 00:03:42.800]  英文教會沒有
[00:03:42.800 --> 00:03:43.840]  中文教會也沒有
[00:03:43.840 --> 00:03:45.080]  其他我失敗過兩年
[00:03:45.080 --> 00:03:47.040]  因為我自小就已經信主了
[00:03:47.040 --> 00:03:49.280]  那就
[00:03:49.280 --> 00:03:51.600]  有一天搭地鐵在倫敦
[00:03:51.600 --> 00:03:53.080]  我出去喝茶而已
[00:03:53.080 --> 00:03:54.960]  我碰到一個舊同學
[00:03:54.960 --> 00:03:55.800]  我說你一起喝茶
[00:03:55.800 --> 00:03:56.120]  他說不是
[00:03:56.120 --> 00:03:58.400]  我要回教會
[00:03:58.400 --> 00:03:59.400]  那麼
[00:03:59.400 --> 00:04:01.800]  這句話給我很難提醒
[00:04:01.800 --> 00:04:03.400]  我當然是從小信到大
[00:04:03.400 --> 00:04:04.960]  我叫他喝茶
[00:04:04.960 --> 00:04:06.240]  但是他說他要回教會
[00:04:06.240 --> 00:04:07.160]  他說你還不回
[00:04:07.160 --> 00:04:08.000]  其實我約了人
[00:04:08.000 --> 00:04:08.760]  那天我回不了
[00:04:08.760 --> 00:04:09.520]  我答應了他
[00:04:09.520 --> 00:04:11.720]  我下個星期回
[00:04:11.720 --> 00:04:12.880]  那你知道的
[00:04:12.880 --> 00:04:14.160]  我從小在教會長大
[00:04:14.160 --> 00:04:16.120]  回了教會就走不掉
[00:04:16.120 --> 00:04:18.160]  第一天回去已經被人抓去做司儉
[00:04:18.160 --> 00:04:20.680]  因為沒有人手那年代
[00:04:20.680 --> 00:04:21.240]  是的
[00:04:21.240 --> 00:04:22.360]  所以呢
[00:04:22.360 --> 00:04:24.520]  從此就回倫敦的教會
[00:04:24.520 --> 00:04:25.480]  倫敦禮儀會
[00:04:25.480 --> 00:04:26.280]  今天也在這裡
[00:04:26.280 --> 00:04:28.240]  所以呢
[00:04:28.240 --> 00:04:29.640]  那幾年
[00:04:29.640 --> 00:04:32.800]  發覺原來真的需要神
[00:04:32.800 --> 00:04:34.600]  靠著自己多聰明也好
[00:04:34.600 --> 00:04:36.360]  多能力多大也好
[00:04:36.360 --> 00:04:37.560]  是可以過關
[00:04:37.560 --> 00:04:38.640]  是可以考到試
[00:04:38.640 --> 00:04:39.960]  是可以合格
[00:04:39.960 --> 00:04:43.240]  但是是迷失了
[00:04:43.240 --> 00:04:45.600]  即使不是迷途到離開了神
[00:04:45.600 --> 00:04:46.840]  但是走一條路
[00:04:46.840 --> 00:04:48.560]  肯定是用了自己的方法
[00:04:48.560 --> 00:04:51.360]  很多事情處理是冤枉了的
[00:04:51.360 --> 00:04:52.840]  我發覺很多事情
[00:04:52.840 --> 00:04:54.040]  不應該這樣走的
[00:04:54.040 --> 00:04:55.040]  後來回想起來
[00:04:55.040 --> 00:04:57.040]  但是當時沒有求問神
[00:04:57.040 --> 00:04:57.800]  沒有積極
[00:04:57.800 --> 00:04:59.120]  沒有團契的生活
[00:04:59.120 --> 00:05:02.440]  沒有弟兄姊妹給我的鼓勵
[00:05:02.440 --> 00:05:03.840]  那能力
[00:05:03.840 --> 00:05:06.720]  一定是從神那裡而來的
[00:05:06.720 --> 00:05:08.200]  今天你們
[00:05:08.200 --> 00:05:09.480]  你們這麼介意
[00:05:09.480 --> 00:05:11.240]  來到英國的地方
[00:05:11.240 --> 00:05:12.560]  人生路不熟
[00:05:12.560 --> 00:05:13.160]  是不是
[00:05:13.160 --> 00:05:15.360]  剛才次次主席祈禱
[00:05:15.360 --> 00:05:17.360]  就說希望新來的朋友
[00:05:17.360 --> 00:05:20.080]  早日適應英國的生活
[00:05:20.080 --> 00:05:21.360]  這句識唸了是不是
[00:05:21.360 --> 00:05:22.960]  早日適應英國生活
[00:05:22.960 --> 00:05:24.560]  其實英國生活不是那麼難適應
[00:05:24.560 --> 00:05:26.880]  但是你說容易也不是容易
[00:05:26.880 --> 00:05:28.320]  不是說香港好還是英國好
[00:05:28.320 --> 00:05:30.800]  是因為一個新的環境
[00:05:30.800 --> 00:05:31.720]  我們去到
[00:05:31.720 --> 00:05:33.400]  尤其是年長一點
[00:05:33.400 --> 00:05:34.080]  有小朋友
[00:05:34.080 --> 00:05:35.960]  我們是不需要太多
[00:05:35.960 --> 00:05:37.040]  不需要軟變
[00:05:37.040 --> 00:05:39.040]  也不喜歡軟變
[00:05:39.040 --> 00:05:40.280]  以後生的時候
[00:05:40.280 --> 00:05:42.560]  每晚要去不同的地方吃東西
[00:05:42.560 --> 00:05:43.560]  四處去玩
[00:05:43.560 --> 00:05:45.480]  那些我們的心態是不同了的
[00:05:45.480 --> 00:05:47.960]  所以其實我們香港是一個穩定的家
[00:05:47.960 --> 00:05:49.880]  小朋友回去有穩定的工作
[00:05:49.880 --> 00:05:52.320]  其實我們是不需要移民的
[00:05:52.320 --> 00:05:53.320]  老實說是不是
[00:05:53.320 --> 00:05:54.800]  走過來做什麼呢
[00:05:54.800 --> 00:05:56.160]  所以其實我們是
[00:05:56.160 --> 00:05:59.160]  跳離了我們英文所說的舒適區
[00:05:59.160 --> 00:06:01.640]  我們的安全舒適的地帶
[00:06:01.640 --> 00:06:03.040]  我們去一個陌生的地方
[00:06:03.040 --> 00:06:05.040]  因為陌生的地方未必一定是不好
[00:06:05.040 --> 00:06:06.040]  可能很好
[00:06:06.040 --> 00:06:07.280]  我相信會很好
[00:06:07.280 --> 00:06:10.800]  但是今天你要時間去適應
[00:06:10.800 --> 00:06:12.360]  能力從哪裡來
[00:06:12.360 --> 00:06:15.160]  能力一定是要同神的
[00:06:15.160 --> 00:06:16.560]  一定是要的
[00:06:16.560 --> 00:06:17.760]  就好像我們
[00:06:17.760 --> 00:06:20.480]  駕車多熟悉也好,駕車多多年經驗
[00:06:20.480 --> 00:06:22.840]  我們到了一些不熟悉的地方
[00:06:22.840 --> 00:06:24.040]  就是出事的
[00:06:24.040 --> 00:06:25.440]  我試過真是
[00:06:25.440 --> 00:06:26.560]  去一些不熟悉的地方
[00:06:26.560 --> 00:06:28.400]  一定是進了巴士專線
[00:06:28.400 --> 00:06:30.480]  過幾天就有一張稿票來到
[00:06:30.480 --> 00:06:31.960]  因為我都不知道有巴士專線
[00:06:31.960 --> 00:06:32.400]  是不是
[00:06:32.400 --> 00:06:33.280]  它的牌子又小
[00:06:33.280 --> 00:06:34.320]  是不是,因為我不熟悉
[00:06:34.320 --> 00:06:37.040]  但是我每天走那條路我就不會
[00:06:37.040 --> 00:06:41.160]  因為我們跳離了我們的舒適區
[00:06:41.160 --> 00:06:43.480]  我們去了一個陌生的環境
[00:06:43.480 --> 00:06:46.320]  我們就這樣徬徨,無助
[00:06:46.320 --> 00:06:50.240]  因為要適應一個環境不是那麼容易
[00:06:50.240 --> 00:06:51.560]  是需要時間
[00:06:51.560 --> 00:06:53.040]  特別是我們有負擔
[00:06:53.040 --> 00:06:55.600]  我們有經濟上的壓力
[00:06:55.600 --> 00:06:56.720]  有兒女的壓力
[00:06:56.720 --> 00:06:57.720]  有家人那裡
[00:06:57.720 --> 00:06:59.280]  我們更加是難的
[00:06:59.280 --> 00:07:01.280]  所以一定要跟從神
[00:07:01.280 --> 00:07:03.520]  你跟從自己一定是不行
[00:07:03.520 --> 00:07:05.040]  跟從幾個朋友
[00:07:05.040 --> 00:07:05.400]  不行
[00:07:05.400 --> 00:07:08.040]  你跟從YouTuber說的話更加不行
[00:07:08.040 --> 00:07:09.200]  是不是,因為
[00:07:09.200 --> 00:07:11.360]  他的環境和你的環境是不同的
[00:07:11.360 --> 00:07:12.800]  他走的路和他看到的東西
[00:07:12.800 --> 00:07:14.120]  和你看到的東西不同
[00:07:14.120 --> 00:07:16.080]  經歷不同,心態不同
[00:07:16.080 --> 00:07:19.240]  但是神是知道我們會有些什麼經歷
[00:07:19.240 --> 00:07:22.760]  神是知道我們每一個人有不同的心態
[00:07:22.760 --> 00:07:28.160]  神是知道我們是有不同的經歷
[00:07:28.160 --> 00:07:30.560]  不同的渴求
[00:07:30.560 --> 00:07:31.960]  每一個人是不同的
[00:07:31.960 --> 00:07:34.920]  每一家人都有不同的故事
[00:07:34.920 --> 00:07:35.920]  這個我是很清楚
[00:07:35.920 --> 00:07:38.360]  所以我們神是非常之好
[00:07:38.360 --> 00:07:41.880]  我們就好像我們那時候訂的傢私
[00:07:41.880 --> 00:07:43.040]  現在的傢私
[00:07:43.040 --> 00:07:45.520]  什麼什麼K,什麼K那些
[00:07:45.520 --> 00:07:47.880]  很簡單,是這樣,這麼大這麼大
[00:07:47.880 --> 00:07:48.880]  我可不可以割細它
[00:07:48.880 --> 00:07:51.000]  你去試試,割一割細就不煩
[00:07:51.000 --> 00:07:52.600]  你不是說度身訂造
[00:07:52.600 --> 00:07:54.200]  就不是度身訂造
[00:07:54.200 --> 00:07:55.080]  是只有這隻顏色嗎
[00:07:55.080 --> 00:07:56.200]  不是,我想要橙色
[00:07:56.200 --> 00:07:57.000]  橙色吃不到
[00:07:57.000 --> 00:07:58.160]  只有白色黑色灰色
[00:07:58.160 --> 00:07:59.440]  因為這三種是最多人買的
[00:07:59.440 --> 00:08:00.760]  整個橙色哪有人買
[00:08:00.760 --> 00:08:02.760]  但又不是,我喜歡橙色
[00:08:02.760 --> 00:08:03.680]  自己塗上去吧
[00:08:03.680 --> 00:08:04.800]  傢私不是真木
[00:08:04.800 --> 00:08:06.840]  怎麼塗,一塗不到,上不到顏色
[00:08:06.840 --> 00:08:09.360]  不是Bespoke
[00:08:09.360 --> 00:08:12.320]  不是說度身訂造給你
[00:08:12.320 --> 00:08:14.240]  但是我們神的恩典
[00:08:14.240 --> 00:08:16.560]  真是度身訂造
[00:08:16.560 --> 00:08:20.080]  祂知道我們需要什麼
[00:08:20.080 --> 00:08:23.640]  祂知道我們過去走過什麼路
[00:08:23.640 --> 00:08:24.880]  無論是多不開心
[00:08:24.880 --> 00:08:26.320]  多開心也好
[00:08:26.320 --> 00:08:29.200]  所以我們一定要靠神
[00:08:29.200 --> 00:08:31.040]  沒有其他的
[00:08:31.040 --> 00:08:34.120]  所以跟從神是很重要的
[00:08:34.120 --> 00:08:35.640]  很重要的
[00:08:35.640 --> 00:08:36.520]  那晚開車
[00:08:36.520 --> 00:08:37.800]  我聽很多人說
[00:08:37.800 --> 00:08:39.000]  我問你有沒有車牌
[00:08:39.000 --> 00:08:40.120]  初到不明白名字
[00:08:40.120 --> 00:08:40.960]  他說雪藏
[00:08:40.960 --> 00:08:42.440]  雪藏,雪藏
[00:08:42.440 --> 00:08:44.280]  車牌會過期,為什麼要雪藏
[00:08:44.280 --> 00:08:46.240]  原來他說考了車牌
[00:08:46.240 --> 00:08:47.760]  但我沒有駕駛過
[00:08:47.760 --> 00:08:49.120]  那叫雪藏
[00:08:49.120 --> 00:08:50.400]  我懂得駕駛就行
[00:08:50.400 --> 00:08:51.280]  香港沒有駕駛嗎
[00:08:51.280 --> 00:08:52.800]  有,駕駛鑽扇
[00:08:52.800 --> 00:08:53.720]  我駕駛鑽扇
[00:08:53.720 --> 00:08:54.680]  駕駛什麼鑽扇
[00:08:54.680 --> 00:08:56.400]  駕駛鑽扇小白很厲害
[00:08:56.400 --> 00:08:57.560]  是不是
[00:08:57.560 --> 00:08:59.280]  是不是九龍城的土包還我一架
[00:08:59.280 --> 00:09:00.760]  原來不是
[00:09:00.760 --> 00:09:01.880]  他送子女上學
[00:09:01.880 --> 00:09:03.120]  每天走那條路
[00:09:03.120 --> 00:09:05.840]  他只會走那條路
[00:09:05.840 --> 00:09:07.520]  但來到英國
[00:09:07.520 --> 00:09:08.360]  你可不可以駕駛鑽扇
[00:09:08.360 --> 00:09:10.120]  你只駕駛鑽扇,哪裡不用去
[00:09:10.120 --> 00:09:10.880]  是不是
[00:09:10.880 --> 00:09:13.960]  很不同的環境
[00:09:13.960 --> 00:09:16.240]  我們一定要經歷
[00:09:16.240 --> 00:09:18.720]  一定要靠神
[00:09:18.720 --> 00:09:20.480]  以及會有很多人生
[00:09:20.480 --> 00:09:23.080]  很多突發的事會出現
[00:09:23.080 --> 00:09:24.880]  有很多你想不到
[00:09:24.880 --> 00:09:26.680]  不知道會發生
[00:09:26.680 --> 00:09:28.880]  它一個浪就蓋過來了
[00:09:28.880 --> 00:09:30.360]  我讀紀書的時候
[00:09:30.360 --> 00:09:31.640]  很流行的一件事就是
[00:09:31.640 --> 00:09:32.680]  每個學期開始
[00:09:32.680 --> 00:09:34.080]  頭一星期
[00:09:34.080 --> 00:09:36.520]  就是晚上有個走火警
[00:09:36.520 --> 00:09:37.280]  走火警
[00:09:37.280 --> 00:09:39.040]  Fire Alarm, Fire Practice
[00:09:39.040 --> 00:09:40.080]  學校也有
[00:09:40.080 --> 00:09:42.800]  以前也有,不知道現在學校有沒有
[00:09:42.800 --> 00:09:44.360]  學校就反而更重要
[00:09:44.360 --> 00:09:45.880]  但是現在寄宿
[00:09:45.880 --> 00:09:48.280]  全部一間屋裏面六十人
[00:09:48.280 --> 00:09:49.520]  全都睡著了
[00:09:49.520 --> 00:09:51.080]  火災都很嚴重
[00:09:51.080 --> 00:09:54.320]  那就天寒地凍
[00:09:54.320 --> 00:09:55.880]  所以就晚上
[00:09:55.880 --> 00:09:57.160]  睡到很寒冷
[00:09:57.160 --> 00:09:59.160]  所以突然間就響了
[00:09:59.160 --> 00:10:00.200]  都知道了
[00:10:00.200 --> 00:10:01.160]  那些人都提了
[00:10:01.160 --> 00:10:02.880]  一定是頭一星期的
[00:10:02.880 --> 00:10:04.160]  不知道哪一天
[00:10:04.160 --> 00:10:05.800]  不知道幾點鐘
[00:10:05.800 --> 00:10:07.000]  其實就不是很晚
[00:10:07.000 --> 00:10:08.720]  其實應該是十一點
[00:10:08.720 --> 00:10:10.600]  不過我們寄宿要很早睡
[00:10:10.600 --> 00:10:11.320]  九點睡
[00:10:11.320 --> 00:10:13.840]  所以睡到很寒冷
[00:10:13.840 --> 00:10:15.960]  為什麼要遇襲遇負
[00:10:15.960 --> 00:10:17.440]  遇襲這件事呢
[00:10:17.440 --> 00:10:18.640]  因為要
[00:10:18.640 --> 00:10:20.920]  怕有突發的事發生
[00:10:20.920 --> 00:10:21.920]  突發事的發生
[00:10:21.920 --> 00:10:23.400]  我們會徬徨
[00:10:23.400 --> 00:10:25.240]  到時真是人踩人
[00:10:25.240 --> 00:10:25.920]  是不是
[00:10:25.920 --> 00:10:27.640]  你說不踩很容易的
[00:10:27.640 --> 00:10:28.920]  我知道出口在哪
[00:10:28.920 --> 00:10:30.360]  所以之前
[00:10:30.360 --> 00:10:32.560]  我公司有個火警那些
[00:10:32.560 --> 00:10:34.520]  Fire Marshall那些官員
[00:10:34.520 --> 00:10:36.360]  來跟我們講防火知識
[00:10:36.360 --> 00:10:37.480]  他說你不會看到的
[00:10:37.480 --> 00:10:40.440]  大火那時你全部都是煙
[00:10:40.440 --> 00:10:41.240]  你不會的
[00:10:41.240 --> 00:10:42.200]  你摸著地下
[00:10:42.200 --> 00:10:43.680]  摸著牆走
[00:10:43.680 --> 00:10:44.400]  東南西北
[00:10:44.400 --> 00:10:47.120]  你不會再睡到那裡去
[00:10:47.120 --> 00:10:47.960]  就好像英國那一段時間
[00:10:47.960 --> 00:10:49.080]  不是很大霧嗎
[00:10:49.080 --> 00:10:49.640]  大霧得很
[00:10:49.640 --> 00:10:51.160]  你真是連路口都看不到
[00:10:51.160 --> 00:10:52.080]  哪個出口
[00:10:52.080 --> 00:10:52.800]  你記住
[00:10:52.800 --> 00:10:53.600]  我第二個出口
[00:10:53.600 --> 00:10:54.760]  你很容易過了
[00:10:54.760 --> 00:10:56.800]  因為你看不到
[00:10:56.800 --> 00:10:58.720]  今天如果我們沒有了神
[00:10:58.720 --> 00:11:00.440]  就是看不到
[00:11:00.440 --> 00:11:02.040]  就是會隱身
[00:11:02.040 --> 00:11:03.640]  一個突發事來到
[00:11:03.640 --> 00:11:04.680]  我們怎樣
[00:11:04.680 --> 00:11:05.440]  徬徨
[00:11:05.440 --> 00:11:06.640]  徬徨是怎樣
[00:11:06.640 --> 00:11:08.480]  通常我們徬徨是怎樣
[00:11:08.480 --> 00:11:09.680]  叫救命
[00:11:09.680 --> 00:11:10.160]  是不是
[00:11:10.160 --> 00:11:10.760]  叫救命是怎樣
[00:11:10.760 --> 00:11:12.080]  誰來幫你
[00:11:12.080 --> 00:11:13.040]  沒有了
[00:11:13.040 --> 00:11:13.920]  靠自己
[00:11:13.920 --> 00:11:15.040]  靠自己是怎樣
[00:11:15.040 --> 00:11:16.840]  用自己的方法處理
[00:11:16.840 --> 00:11:19.240]  通常都是失敗
[00:11:19.240 --> 00:11:21.120]  所以我們真是要
[00:11:21.120 --> 00:11:22.840]  跟神打好關係
[00:11:22.840 --> 00:11:24.200]  跟從祂
[00:11:24.200 --> 00:11:25.440]  在有壞的時候
[00:11:25.440 --> 00:11:26.840]  祂的安慰的說話
[00:11:26.840 --> 00:11:27.920]  祂的提醒
[00:11:27.920 --> 00:11:29.680]  就會留在我們身上
[00:11:29.680 --> 00:11:31.640]  所以天天都要準備走火警
[00:11:31.640 --> 00:11:32.600]  要真是想著
[00:11:32.600 --> 00:11:34.680]  真是有些突發的事來到
[00:11:34.680 --> 00:11:37.800]  你就不懂怎樣處理
[00:11:37.800 --> 00:11:40.080]  有一樣東西其實都挺灰的
[00:11:40.080 --> 00:11:42.080]  去到我這個年紀
[00:11:42.080 --> 00:11:44.240]  我不是你們
[00:11:44.240 --> 00:11:47.080]  通常親人可能會有些離世
[00:11:47.080 --> 00:11:49.760]  或者長輩
[00:11:49.760 --> 00:11:51.360]  其實我們從來學校
[00:11:51.360 --> 00:11:52.040]  或者家人
[00:11:52.040 --> 00:11:53.240]  或者誰不會教我們
[00:11:53.240 --> 00:11:55.320]  怎樣去處理這些事
[00:11:55.320 --> 00:11:56.320]  因為教你
[00:11:56.320 --> 00:11:58.360]  你不是買一本書去讀書嗎
[00:11:58.360 --> 00:11:59.080]  我沒有見過人買
[00:11:59.080 --> 00:11:59.960]  我就沒有買
[00:11:59.960 --> 00:12:00.640]  你明白嗎
[00:12:00.640 --> 00:12:01.920]  就是不會說想我看清楚
[00:12:01.920 --> 00:12:02.320]  怎樣做
[00:12:02.320 --> 00:12:03.040]  看清楚
[00:12:03.040 --> 00:12:04.120]  不會的
[00:12:04.120 --> 00:12:05.480]  又有禁忌
[00:12:05.480 --> 00:12:06.120]  不想
[00:12:06.120 --> 00:12:07.640]  而且這些
[00:12:07.640 --> 00:12:08.400]  但是一定
[00:12:08.400 --> 00:12:09.760]  個個都會遇到的
[00:12:09.760 --> 00:12:10.720]  一定會遇到的
[00:12:10.720 --> 00:12:11.800]  遲早都會遇到的
[00:12:11.800 --> 00:12:12.600]  是不是
[00:12:12.600 --> 00:12:14.280]  但是學校沒有一科
[00:12:14.280 --> 00:12:16.320]  是教你怎樣去面對這些困難
[00:12:16.320 --> 00:12:17.120]  處理困難
[00:12:17.120 --> 00:12:17.920]  是沒有的
[00:12:17.920 --> 00:12:19.200]  從來沒有的
[00:12:19.200 --> 00:12:21.920]  一靠神一定要跟神的關係
[00:12:21.920 --> 00:12:22.520]  有很多東西
[00:12:22.520 --> 00:12:25.160]  我們書本上是不會學到的
[00:12:25.160 --> 00:12:26.880]  沒有人教我們的
[00:12:26.880 --> 00:12:29.120]  是我們自己去摸索
[00:12:29.120 --> 00:12:31.560]  是我們自己去摸索
[00:12:31.560 --> 00:12:35.360]  那麼就
[00:12:35.360 --> 00:12:37.040]  回到那一晚
[00:12:37.040 --> 00:12:38.360]  那段聖經
[00:12:38.360 --> 00:12:40.480]  就看到以色列人
[00:12:40.480 --> 00:12:43.160]  當時他們就是去到
[00:12:43.160 --> 00:12:45.200]  這個曠野那裡
[00:12:45.200 --> 00:12:47.240]  準備入迦蘭
[00:12:47.240 --> 00:12:49.200]  因為摩西有一番說話
[00:12:49.200 --> 00:12:50.600]  跟約書亞說
[00:12:50.600 --> 00:12:52.120]  因為摩西人很清楚知道
[00:12:52.120 --> 00:12:54.840]  他自己是不會入到迦蘭
[00:12:54.840 --> 00:12:56.120]  神是簡算了
[00:12:56.120 --> 00:12:58.840]  約書亞做以色列人的領袖
[00:12:58.840 --> 00:13:01.840]  這番說話是
[00:13:01.840 --> 00:13:04.360]  神、默示、摩西去說的
