
[00:00:00.000 --> 00:00:03.560]  主我們多謝祢 因為祢再一次應許告訴我們
[00:02:21.300 --> 00:02:24.020]  因為神說在當中裏面
[00:02:24.020 --> 00:02:24.860]  你們知道嗎
[00:02:24.860 --> 00:02:28.420]  當時裏面這班被擄的以色列人
[00:02:28.420 --> 00:02:29.500]  在巴比倫的時候
[00:02:29.500 --> 00:02:33.100]  他最渴望可以回到自己的國土裏面
[00:02:33.100 --> 00:02:34.220]  重要的是甚麼呢
[00:02:34.220 --> 00:02:38.260]  因為在那裏有聖殿的敬拜
[00:02:38.260 --> 00:02:39.820]  聖殿是象徵甚麼呢
[00:02:39.820 --> 00:02:44.140]  是象徵神自己的同在
[00:02:44.140 --> 00:02:45.340]  但是很可惜
[00:02:45.340 --> 00:02:47.100]  他們一旦回去之後
[00:02:47.100 --> 00:02:49.140]  他們就將優先次序擺錯了
[00:02:49.140 --> 00:02:50.580]  他們只顧著自己的事
[00:02:50.580 --> 00:02:52.420]  所以立了聖殿的根基之後
[00:02:52.420 --> 00:02:54.100]  竟然等了16年
[00:02:54.100 --> 00:02:57.860]  都沒有再來建殿這件事上
[00:02:57.860 --> 00:03:01.020]  所以在大利烏王第二年的時候
[00:03:01.020 --> 00:03:02.620]  黑蓋先知
[00:03:02.620 --> 00:03:04.460]  他藉著神對他所說的
[00:03:04.460 --> 00:03:09.060]  他就對索羅巴伯和約書亞
[00:03:09.060 --> 00:03:10.940]  他領袖傳遞
[00:03:10.940 --> 00:03:12.300]  你們要甚麼
[00:03:12.300 --> 00:03:15.860]  再一次來建殿
[00:03:15.860 --> 00:03:18.100]  當神的話臨到的時候
[00:03:18.100 --> 00:03:20.380]  這班人他聽到神的說話
[00:03:20.380 --> 00:03:24.260]  他們來恢復對神的敬畏心之後
[00:03:24.260 --> 00:03:26.380]  他們就開始復工了
[00:03:26.380 --> 00:03:27.260]  可以嗎
[00:03:27.260 --> 00:03:28.100]  就是這樣
[00:03:28.100 --> 00:03:31.580]  簡單說上個星期主要的歷史背景
[00:03:31.580 --> 00:03:33.180]  可能你會問
[00:03:33.180 --> 00:03:36.500]  陳無雙其實以色列民那麼久之前的
[00:03:36.500 --> 00:03:38.540]  二千多年了
[00:03:38.540 --> 00:03:42.060]  跟我們有甚麼關係呢
[00:03:42.060 --> 00:03:46.500]  我們來看一看這一幅現代的地圖
[00:03:46.500 --> 00:03:48.140]  我們看到以色列
[00:03:48.140 --> 00:03:50.820]  看到嗎
[00:03:50.820 --> 00:03:53.020]  在你們的甚麼邊呢
[00:03:53.020 --> 00:03:54.100]  左手邊
[00:03:54.100 --> 00:03:55.660]  以色列
[00:03:55.660 --> 00:03:58.620]  接著我們看到今天的伊拉克
[00:03:58.620 --> 00:03:59.780]  今天的伊朗
[00:03:59.780 --> 00:04:02.660]  大家是不是很熟悉
[00:04:02.660 --> 00:04:07.020]  伊拉克就是昔日的巴比倫
[00:04:07.020 --> 00:04:14.660]  伊朗就是昔日的波斯國
[00:04:14.660 --> 00:04:17.700]  神是一個掌管歷史的神
[00:04:17.700 --> 00:04:19.820]  神是一位奇妙的賊士
[00:04:19.820 --> 00:04:22.380]  他可以使用朝代的興亡
[00:04:22.380 --> 00:04:24.020]  來成就他自己的旨意
[00:04:24.020 --> 00:04:24.900]  你知道嗎
[00:04:24.900 --> 00:04:27.740]  波斯這個國土
[00:04:27.740 --> 00:04:31.380]  其實在公元前九世紀
[00:04:31.380 --> 00:04:34.300]  還是一個很小的國家
[00:04:34.300 --> 00:04:37.140]  但當公元前六世紀的時候
[00:04:37.140 --> 00:04:39.820]  神就興起去成為一個大國
[00:04:39.820 --> 00:04:42.580]  甚至去統一
[00:04:42.580 --> 00:04:46.060]  滅了巴比倫
[00:04:46.060 --> 00:04:49.580]  使當時停頓了的工作
[00:04:49.580 --> 00:04:53.020]  神的電就在這個改朝換代裏面
[00:04:53.020 --> 00:04:55.780]  神要成就他自己的心意
[00:04:55.780 --> 00:04:58.940]  就令到波斯王
[00:04:58.940 --> 00:05:05.020]  是因為讓他們有一個機會回去
[00:05:05.020 --> 00:05:10.660]  你看到神自己的奇妙嗎
[00:05:10.660 --> 00:05:14.780]  好 今天我們要講的是第二章
[00:05:14.780 --> 00:05:16.060]  第二章
[00:05:16.060 --> 00:05:17.340]  在經文裏面
[00:05:17.340 --> 00:05:20.860]  哈哥仙子從神而來領受第二個訊息
[00:05:20.860 --> 00:05:22.940]  這是一個激勵人心的訊息
[00:05:22.940 --> 00:05:24.060]  告訴隔壁的人
[00:05:24.060 --> 00:05:25.700]  留心聽
[00:05:25.700 --> 00:05:27.860]  是一個激勵人心的訊息
[00:05:27.860 --> 00:05:30.460]  不單止對當日的人說
[00:05:30.460 --> 00:05:33.140]  今天對我們說
[00:05:33.140 --> 00:05:35.060]  讓我們一起先低頭祈禱
[00:05:35.060 --> 00:05:36.540]  神啊我求祢的靈
[00:05:36.540 --> 00:05:37.940]  在我們中間
[00:05:37.940 --> 00:05:40.500]  親自的對我們講說話
[00:05:40.500 --> 00:05:43.740]  當我們聽到神祢的訊息的時候
[00:05:43.740 --> 00:05:45.420]  我們再一次被挑撥
[00:05:45.420 --> 00:05:47.500]  我們再一次的來到被提醒
[00:05:47.500 --> 00:05:49.980]  神啊祢在我們中間
[00:05:49.980 --> 00:05:52.220]  祢是那位作事
[00:05:52.220 --> 00:05:53.820]  道如今的神
[00:05:53.820 --> 00:05:57.140]  祢是那位奇妙的賊士
[00:05:57.140 --> 00:05:59.620]  多謝主 多謝主
[00:05:59.620 --> 00:06:01.140]  願祢在我們中間
[00:06:01.140 --> 00:06:04.980]  願聖靈的自由運行在我們裏面
[00:06:04.980 --> 00:06:07.420]  我們這樣禱告奉主命求
[00:06:07.420 --> 00:06:08.660]  阿門
[00:06:08.660 --> 00:06:12.620]  好 今天這段經文有九節
[00:06:12.620 --> 00:06:16.100]  這段經文裏面我分兩個大段去講
[00:06:16.100 --> 00:06:17.340]  第一到第五節
[00:06:17.340 --> 00:06:22.540]  就講到神的鼓勵
[00:06:22.540 --> 00:06:25.060]  第六節到第九節
[00:06:25.060 --> 00:06:28.100]  第二大段是講到神自己的應許
[00:06:28.100 --> 00:06:31.500]  讓我們一起來聆聽神自己的說話
[00:06:31.500 --> 00:06:32.500]  在當中裏面
[00:06:32.500 --> 00:06:34.660]  上個禮拜已經提過
[00:06:34.660 --> 00:06:38.140]  該書裏面有一個很特別的地方
[00:06:38.140 --> 00:06:39.140]  只有三十八節
[00:06:39.140 --> 00:06:41.180]  兩章加起來三十八節
[00:06:41.180 --> 00:06:43.620]  竟然有二十幾次是講到
[00:06:43.620 --> 00:06:45.060]  耶和華說
[00:06:45.060 --> 00:06:48.380]  萬鈞的耶和華如此說
[00:06:48.380 --> 00:06:49.500]  二十幾次
[00:06:49.500 --> 00:06:51.540]  今天我們有九節
[00:06:51.540 --> 00:06:55.540]  在中間裏面有七次是講到
[00:06:55.540 --> 00:06:59.060]  耶和華的華臨到對我們講
[00:06:59.060 --> 00:07:01.300]  所以當我們讀這段經文的時候
[00:07:01.300 --> 00:07:02.620]  你要留意
[00:07:02.620 --> 00:07:04.340]  神講的
[00:07:04.340 --> 00:07:08.460]  神親自來考慮我們
[00:07:08.460 --> 00:07:11.940]  好 第一個的鼓勵就是講到甚麼呢
[00:07:11.940 --> 00:07:13.980]  神鼓勵我們不要比較
[00:07:13.980 --> 00:07:16.420]  不要從前是怎樣
[00:07:16.420 --> 00:07:18.740]  要怎樣怎樣
[00:07:18.740 --> 00:07:21.420]  我們一起來讀第一到第三節
[00:07:21.420 --> 00:07:24.700]  看看神今日向我們講甚麼
[00:07:24.700 --> 00:07:26.900]  第一節我們用啟認的方式
[00:07:26.900 --> 00:07:28.900]  用姊妹讀單節
[00:07:28.900 --> 00:07:30.060]  弟兄讀雙節
[00:07:30.060 --> 00:07:31.540]  我們一起來讀
[00:07:31.540 --> 00:07:32.340]  預備起
[00:07:32.340 --> 00:07:33.980]  七月二十一日
[00:07:33.980 --> 00:07:38.220]  耶和華的華臨到先知哈蓋船
[00:07:50.220 --> 00:07:52.300]  你們中間泉流的
[00:07:52.300 --> 00:07:56.420]  有誰見過這殿重前的榮耀呢
[00:07:56.420 --> 00:07:59.300]  現在你們看著如何
[00:07:59.300 --> 00:08:03.500]  豈不在眼中看如無有魔
[00:08:03.500 --> 00:08:06.100]  好 請大家閉上眼睛
[00:08:06.100 --> 00:08:07.660]  我讀一個新譯本給你
[00:08:07.660 --> 00:08:09.340]  你嘴著一下
[00:08:09.340 --> 00:08:10.700]  看看當中裏面
[00:08:10.700 --> 00:08:13.900]  你會不會有更深的認識
[00:08:13.900 --> 00:08:16.580]  同年七月二十一日
[00:08:16.580 --> 00:08:19.300]  主又透過哈蓋先知
[00:08:19.300 --> 00:08:22.220]  對猶大省長所羅伯伯
[00:08:22.220 --> 00:08:27.700]  大祭司約書亞和秘魯歸回的人說
[00:08:27.700 --> 00:08:30.500]  你們中間有誰還記得
[00:08:30.500 --> 00:08:34.460]  聖殿昔日的輝煌和榮耀呢
[00:08:34.460 --> 00:08:38.820]  現在你們看看這所聖殿
[00:08:38.820 --> 00:08:41.940]  有甚麼感覺呢
[00:08:41.940 --> 00:08:43.820]  比較起來
[00:08:43.820 --> 00:08:55.340]  一切不是已經化為烏有一樣嗎
[00:08:55.340 --> 00:08:58.540]  在回歸的人當中
[00:08:58.540 --> 00:09:01.220]  有一些老年人
[00:09:01.220 --> 00:09:03.460]  其實真的不多了
[00:09:03.460 --> 00:09:06.220]  因為已經幾十年了
[00:09:06.220 --> 00:09:09.900]  當中只有小部分的老年人
[00:09:09.900 --> 00:09:12.500]  當他們回歸回來
[00:09:12.500 --> 00:09:18.780]  這個聖殿的根基上
[00:09:18.780 --> 00:09:23.100]  少不免他們去比較
[00:09:23.100 --> 00:09:25.380]  人很容易有個比較
[00:09:25.380 --> 00:09:32.380]  就覺得這所聖殿比不上從前
[00:09:32.380 --> 00:09:34.940]  地基不是很大
[00:09:34.940 --> 00:09:36.980]  他們開始有些失望
[00:09:36.980 --> 00:09:38.660]  他們有些洩氣
[00:09:38.660 --> 00:09:47.260]  散播著一種很令人氣餒的感覺
[00:09:47.260 --> 00:09:49.780]  根據以斯拉記裏講到
[00:09:49.780 --> 00:09:53.980]  當他們七十年後重回聖殿的根基時
[00:09:53.980 --> 00:09:56.220]  這班老年人和青少年
[00:09:56.220 --> 00:09:59.660]  在當中其實悲喜交集
[00:09:59.660 --> 00:10:05.220]  他們想起當日第一聖殿所羅門所建的殿時
[00:10:05.220 --> 00:10:07.620]  他們有些人看過是極之輝煌
[00:10:07.620 --> 00:10:09.300]  但今天他們來到
[00:10:09.300 --> 00:10:14.500]  他們覺得無論是規模還是用料
[00:10:14.500 --> 00:10:19.660]  跟昔日真的沒得比
[00:10:19.660 --> 00:10:21.860]  這一種的洩氣
[00:10:21.860 --> 00:10:26.580]  這一種令人氣餒的氣氛
[00:10:26.580 --> 00:10:27.980]  神知不知道呢?
[00:10:27.980 --> 00:10:29.900]  神絕對的知道
[00:10:29.900 --> 00:10:33.820]  神很體恤他們這一種的感覺
[00:10:33.820 --> 00:10:36.700]  所以神都明白
[00:10:36.700 --> 00:10:39.700]  我們見到教會有時會這樣
[00:10:39.700 --> 00:10:41.500]  我們跟以前有一個比較
[00:10:41.500 --> 00:10:45.180]  我們會有一種的洩氣
[00:10:45.180 --> 00:10:46.580]  但神在這裏
[00:10:46.580 --> 00:10:49.500]  祂親自的來對我們講述
[00:10:49.500 --> 00:10:51.540]  因為祂知道
[00:10:51.540 --> 00:10:54.540]  知道我們的心
[00:10:54.540 --> 00:10:57.660]  知道我們有一種的失望
[00:10:57.660 --> 00:11:03.420]  有一種的洩氣
[00:11:03.420 --> 00:11:05.940]  所以祂親自
[00:11:05.940 --> 00:11:11.380]  用祂自己的說話來激勵當時的以色列人
[00:11:11.380 --> 00:11:13.660]  所以祂就在7月21日
[00:11:13.660 --> 00:11:14.540]  就是甚麼呢?
[00:11:14.540 --> 00:11:20.060]  就是日子亦都在這四個訊息裏面非常之重要
[00:11:20.060 --> 00:11:22.340]  之前如果我們知道第一個訊息
[00:11:22.340 --> 00:11:24.060]  在6月21日
[00:11:24.060 --> 00:11:25.140]  他們怎樣呢?
[00:11:25.140 --> 00:11:28.180]  就已經復工了
[00:11:28.180 --> 00:11:29.180]  復工不久之後
[00:11:29.180 --> 00:11:30.940]  他們就看回這個聖殿的時候
[00:11:30.940 --> 00:11:35.340]  嘩!竟然這一種氣氛是這樣籠罩著他們
[00:11:35.340 --> 00:11:37.700]  神知道不可以是這樣
[00:11:37.700 --> 00:11:43.020]  所以親自的來講說話
[00:11:43.020 --> 00:11:46.740]  我說過我們人都很眼淺
[00:11:46.740 --> 00:11:49.940]  很多時候都看著現在
[00:11:49.940 --> 00:11:52.260]  我們回想我們的先祖都是一樣
[00:11:52.260 --> 00:11:54.260]  人其實都是這樣
[00:11:54.260 --> 00:11:58.900]  神為甚麼要將以色列人的歷史寫下來呢?
[00:11:58.900 --> 00:12:01.300]  其實就是不斷的提醒人理根
[00:12:01.300 --> 00:12:02.340]  昔日以色列是這樣
[00:12:02.340 --> 00:12:04.220]  今日我們都是這樣
[00:12:04.220 --> 00:12:05.900]  以色列人你記得嗎?
[00:12:05.900 --> 00:12:07.420]  神將他們
[00:12:07.420 --> 00:12:08.700]  聽他們的呼求
[00:12:08.700 --> 00:12:11.380]  從埃及的慰勞之地
[00:12:11.380 --> 00:12:14.740]  來將他們帶出埃及
[00:12:14.740 --> 00:12:16.580]  經過曠野的時候
[00:12:16.580 --> 00:12:18.300]  嘩!那些人又怎樣呢?
[00:12:18.300 --> 00:12:19.660]  竟然埋怨
[00:12:19.660 --> 00:12:21.180]  埋怨神埋怨摩西
[00:12:21.180 --> 00:12:24.220]  為甚麼要帶我們來到這個曠野裏面呢?
[00:12:24.220 --> 00:12:26.100]  為甚麼要帶我們離開埃及呢?
[00:12:26.100 --> 00:12:28.100]  我們在埃及本來是好好的
[00:12:28.100 --> 00:12:29.660]  起碼有肉吃
[00:12:29.660 --> 00:12:32.540]  現在怎麼吃都是馬拉鵪鶉
[00:12:32.540 --> 00:12:39.100]  埋怨,埋怨神
[00:12:39.100 --> 00:12:40.820]  沒有看到
[00:12:40.820 --> 00:12:45.060]  沒有看到將來應去之地
[00:12:45.060 --> 00:12:48.260]  那種的美事
[00:12:48.260 --> 00:12:51.700]  望過後的秘魯的以色列人
[00:12:51.700 --> 00:12:52.740]  我剛才說過
[00:12:52.740 --> 00:12:54.020]  他們最渴望
[00:12:54.020 --> 00:12:56.820]  就是回到自己的國土裏面
[00:12:56.820 --> 00:12:59.820]  因為那裏可以有聖殿去敬拜
[00:12:59.820 --> 00:13:03.100]  因為那裏聖殿象徵著神的同在
[00:13:03.100 --> 00:13:04.780]  但是他們回去之後
[00:13:04.780 --> 00:13:10.580]  卻是不懂得感恩
[00:13:10.580 --> 00:13:13.660]  如果當有一班人
[00:13:13.660 --> 00:13:14.820]  他們行山
[00:13:14.820 --> 00:13:15.900]  不知道你們有沒有試過
[00:13:15.900 --> 00:13:16.900]  行山
[00:13:16.900 --> 00:13:19.340]  嘩!去到尾
[00:13:19.340 --> 00:13:21.100]  很多人都沒有水了
[00:13:21.100 --> 00:13:23.380]  嘩!肝渴到不得了
[00:13:23.380 --> 00:13:24.620]  突然間
[00:13:24.620 --> 00:13:26.900]  有個人拿一瓶水出來
[00:13:26.900 --> 00:13:30.260]  不過他說只有這麼少
[00:13:30.260 --> 00:13:32.020]  我不知道
[00:13:32.020 --> 00:13:32.980]  你怎麼去看
[00:13:32.980 --> 00:13:35.660]  你半瓶的水
[00:13:35.660 --> 00:13:37.300]  到底你覺得
[00:13:37.300 --> 00:13:38.340]  嘩!搞錯了
[00:13:38.340 --> 00:13:40.140]  只有半瓶水
[00:13:40.140 --> 00:13:41.180]  還是你會說
[00:13:41.180 --> 00:13:42.180]  嘩!真是好了
[00:13:42.180 --> 00:13:45.140]  有半瓶水
[00:13:45.140 --> 00:13:46.900]  很不同
[00:13:46.900 --> 00:13:49.060]  今天
[00:13:49.060 --> 00:13:52.980]  當我們去回望的時候
[00:13:52.980 --> 00:13:54.580]  有時我們都會這樣
[00:13:54.580 --> 00:13:57.060]  我們只有半瓶水
[00:13:57.060 --> 00:13:58.460]  我們可能會
[00:13:58.460 --> 00:14:00.020]  跟昔日去比較的時候
[00:14:00.020 --> 00:14:02.340]  嘩!我們那時候有千五人
[00:14:02.340 --> 00:14:05.820]  現在只有八百多人
[00:14:05.820 --> 00:14:08.980]  我不知道你的心是氣餒
[00:14:08.980 --> 00:14:13.660]  還是有什麼感覺
[00:14:13.660 --> 00:14:14.700]  其實
[00:14:14.700 --> 00:14:17.220]  我們真的要學習去感恩
[00:14:17.220 --> 00:14:20.780]  去珍惜當下
[00:14:20.780 --> 00:14:23.100]  珍惜我們現在有的
[00:14:23.100 --> 00:14:26.460]  我們每個人都有自己的家庭
[00:14:26.460 --> 00:14:28.380]  有我們的工作
[00:14:28.380 --> 00:14:31.340]  有我們的教會
[00:14:31.340 --> 00:14:32.980]  在教會裏面
[00:14:32.980 --> 00:14:35.660]  我們有牧者
[00:14:35.660 --> 00:14:36.940]  有領袖
[00:14:36.940 --> 00:14:37.780]  有組長
[00:14:37.780 --> 00:14:38.380]  有組員
[00:14:38.380 --> 00:14:38.860]  有你
[00:14:38.860 --> 00:14:40.900]  有我
[00:14:40.900 --> 00:14:43.260]  我們有沒有珍惜
[00:14:43.260 --> 00:14:46.620]  我們現在可以在一起
[00:14:46.620 --> 00:14:48.780]  我們有沒有珍惜
[00:14:48.780 --> 00:14:53.140]  我們的童工團隊呢?
[00:14:53.140 --> 00:14:56.860]  剛剛在九月初一至三日的時候
[00:14:56.860 --> 00:15:00.420]  我們的童工團隊一起去退休
[00:15:00.420 --> 00:15:02.060]  在「當中神」裏面
[00:15:02.060 --> 00:15:03.260]  做了很大的工作
[00:15:03.260 --> 00:15:04.620]  在團隊裏面
[00:15:04.620 --> 00:15:06.700]  我們透過很多次
[00:15:06.700 --> 00:15:08.300]  很深入的敬拜
[00:15:08.300 --> 00:15:09.900]  禱告尋求
[00:15:09.900 --> 00:15:14.220]  神給我們有亮光
[00:15:14.220 --> 00:15:16.100]  我們不再單單
[00:15:16.100 --> 00:15:16.860]  整班團隊
[00:15:16.860 --> 00:15:21.460]  不是將注目放在三個核心領袖的身上
[00:15:21.460 --> 00:15:22.380]  神提醒我們
[00:15:22.380 --> 00:15:30.260]  我們可以看見整個團隊的合一
[00:15:30.260 --> 00:15:31.940]  神很有恩待我們
[00:15:31.940 --> 00:15:33.060]  我們去尋求
[00:15:33.060 --> 00:15:37.620]  將教會前面的路放在神的手裏面
[00:15:37.620 --> 00:15:39.980]  神給我們亮光
[00:15:39.980 --> 00:15:41.060]  我們要珍惜
[00:15:41.060 --> 00:15:44.740]  我們這個全道童工的團隊
[00:15:44.740 --> 00:15:47.940]  我們珍惜我們的執事團隊
[00:15:47.940 --> 00:15:50.180]  我們在九月七日回來之後
[00:15:50.180 --> 00:15:53.500]  我們下午開一個聯合的組長會
[00:15:53.500 --> 00:15:55.540]  我們所有的執事全道童工
[00:15:55.540 --> 00:15:56.980]  我們都來出席
[00:15:56.980 --> 00:16:01.300]  因為我們有16個團隊在中間裏面
[00:16:01.300 --> 00:16:04.220]  當然有些去了外國的
[00:16:04.220 --> 00:16:04.900]  不在外國中間
[00:16:04.900 --> 00:16:09.740]  但我們各人都盡力的來出席這個組長會
[00:16:09.740 --> 00:16:14.980]  去解答大家對我們這個X旅程的問題
[00:16:14.980 --> 00:16:17.460]  我們其實在那個營會裏面
[00:16:17.460 --> 00:16:19.780]  我們都用了很大的很努力
[00:16:19.780 --> 00:16:21.460]  去嘗試的來回答
[00:16:21.460 --> 00:16:22.820]  寫下來
[00:16:22.820 --> 00:16:24.900]  用文字來記載
[00:16:24.900 --> 00:16:26.660]  在當日裏面
[00:16:26.660 --> 00:16:27.940]  我們知道
[00:16:27.940 --> 00:16:29.780]  我們過了這個會之後
[00:16:29.780 --> 00:16:32.460]  我們都不得不承認
[00:16:32.460 --> 00:16:34.620]  我們在溝通上
[00:16:34.620 --> 00:16:35.820]  在過去的裏面
[00:16:35.820 --> 00:16:37.740]  我們可能這16個的領袖
[00:16:37.740 --> 00:16:41.180]  和另外16個生意人很努力很努力的去做
[00:16:41.180 --> 00:16:43.380]  我們忽略了我們有的溝通
[00:16:43.380 --> 00:16:45.620]  我們溝通真是不足
[00:16:45.620 --> 00:16:47.580]  我們要承認
[00:16:47.580 --> 00:16:51.100]  我們有很多改善的空間
[00:16:51.100 --> 00:16:57.500]  我們原來未賺取到每一個領袖去相信
[00:16:57.500 --> 00:16:59.620]  我們的全道童工
[00:16:59.620 --> 00:17:00.580]  執事童工
[00:17:00.580 --> 00:17:02.260]  或者一些16個領袖的團隊
[00:17:02.260 --> 00:17:05.340]  32個人的領袖的團隊
[00:17:05.340 --> 00:17:09.100]  我們未賺到大家的信任
[00:17:09.100 --> 00:17:13.860]  但這個沒有因此叫我們褻瀆
[00:17:13.860 --> 00:17:18.820]  雖然我們知道有這樣的氣氛在裏面
[00:17:18.820 --> 00:17:21.300]  有些人會覺得很擔心
[00:17:21.300 --> 00:17:25.020]  到底X這個旅程
[00:17:25.020 --> 00:17:27.820]  是不是神要給我們的呢
[00:17:27.820 --> 00:17:30.980]  我希望大家給我們信任
[00:17:30.980 --> 00:17:32.500]  神在我們的中間
[00:17:32.500 --> 00:17:35.660]  將這個心意放在我們的領袖中間
[00:17:35.660 --> 00:17:37.100]  我們一直以來
[00:17:37.100 --> 00:17:40.060]  可能我們沒有機會和大家很多的來講
[00:17:40.060 --> 00:17:42.180]  我相信我們領袖個人
[00:17:42.180 --> 00:17:43.660]  我們全道童工個人
[00:17:43.660 --> 00:17:46.340]  或者我們這32個團隊的人
[00:17:46.340 --> 00:17:48.140]  我們都一路用禱告
[00:17:48.140 --> 00:17:52.180]  來一路行這一條旅程
[00:17:52.180 --> 00:17:54.860]  所以大家不需要擔心
[00:17:54.860 --> 00:17:56.500]  我們相信
[00:17:56.500 --> 00:17:58.780]  如果不是神自己定義要做的
[00:17:58.780 --> 00:18:00.740]  我們今天不會走到這一步
[00:18:00.740 --> 00:18:06.140]  下個禮拜已經要做50條的問題
[00:18:06.140 --> 00:18:07.020]  很簡單的問題
[00:18:07.020 --> 00:18:09.180]  我相信大家10分鐘之內
[00:18:09.180 --> 00:18:10.500]  你一定會做得完
[00:18:10.500 --> 00:18:12.740]  是印證了所有的人
[00:18:12.740 --> 00:18:13.980]  大家一齊來
[00:18:13.980 --> 00:18:15.700]  是你一齊來印證
[00:18:15.700 --> 00:18:17.420]  這個是神自己的作為
[00:18:17.420 --> 00:18:19.380]  所以當有人告訴你
[00:18:19.380 --> 00:18:21.620]  他擔心這是不是神的工作的時候
[00:18:21.620 --> 00:18:22.780]  你告訴他
[00:18:22.780 --> 00:18:25.100]  神在我們的中間
[00:18:25.100 --> 00:18:26.660]  神在我們的中間
[00:18:26.660 --> 00:18:28.300]  請你不要散貨
[00:18:28.300 --> 00:18:31.100]  一些負面的情緒在裏面
[00:18:31.100 --> 00:18:33.860]  這個不是神自己的心意
[00:18:33.860 --> 00:18:35.820]  讓神在我們的中間
[00:18:35.820 --> 00:18:39.020]  我們16個人的核心團隊
[00:18:39.020 --> 00:18:40.740]  在WhatsApp群組裏面
[00:18:40.740 --> 00:18:43.300]  我看到神真是很有恩典
[00:18:43.300 --> 00:18:44.940]  是讓我們沒有恩恥
[00:18:44.940 --> 00:18:46.420]  我們去捨棄
[00:18:46.420 --> 00:18:48.940]  並且只是會在中間
[00:18:48.940 --> 00:18:51.020]  大家一齊的鼓勵
[00:18:51.020 --> 00:18:52.700]  在當中裏面
[00:18:52.700 --> 00:18:53.900]  我們有一個緝私
[00:18:53.900 --> 00:18:54.780]  他很好
[00:18:54.780 --> 00:18:58.540]  他將他自己的靈修
[00:18:58.540 --> 00:19:00.660]  跟我們分享
[00:19:00.660 --> 00:19:02.300]  在中間裏面
[00:19:02.300 --> 00:19:05.660]  他提醒我們
[00:19:05.660 --> 00:19:07.300]  講到一個侍奉的態度
[00:19:07.300 --> 00:19:10.500]  他說我們要多看自己的不配
[00:19:10.500 --> 00:19:14.620]  要多看自己的不配
[00:19:14.620 --> 00:19:18.220]  並且要多看主的恩典
[00:19:18.220 --> 00:19:20.780]  我們會有更多
[00:19:20.780 --> 00:19:23.100]  要看見侍奉的榮耀
[00:19:23.100 --> 00:19:23.940]  然後鼓勵我們
[00:19:23.940 --> 00:19:25.340]  一同努力
