
[00:00:00.000 --> 00:00:06.200]  讓我們再次同心低頭祈禱預備去聆聽主的說話
[00:03:11.480 --> 00:03:16.280]  在每一個人裡面我相信有一樣事情
[00:03:16.280 --> 00:03:19.480]  是大家都非常喜歡去做的
[00:03:19.480 --> 00:03:21.360]  就是控制
[00:03:21.360 --> 00:03:27.400]  這個世界的人很多喜歡去控制的活動
[00:03:27.400 --> 00:03:30.200]  所以在英語裡面有一個字眼
[00:03:30.200 --> 00:03:33.040]  記載到有些人不講理由的時候
[00:03:33.040 --> 00:03:35.960]  我們要稱他為一個control freak
[00:03:35.960 --> 00:03:37.120]  為什麼呢?
[00:03:37.120 --> 00:03:40.960]  因為他每件事都要拿著在他自己手上控制的
[00:03:41.200 --> 00:03:44.280]  無論是其他的人或者在他身邊的人
[00:03:44.280 --> 00:03:47.720]  他都要完全在他自己手上控制
[00:03:47.720 --> 00:03:50.880]  因為控制實在對於很多人來講
[00:03:50.880 --> 00:03:54.080]  是一件很賞心樂事的事情
[00:03:54.080 --> 00:03:58.160]  但是當我做了五十多年人之後
[00:03:58.160 --> 00:04:02.840]  我會發覺到原來縱使你很喜歡去控制也好
[00:04:02.840 --> 00:04:09.200]  很多的事情卻是完全非我們能夠控制的
[00:04:09.760 --> 00:04:13.320]  所以這個諷刺矛盾的現象
[00:04:13.320 --> 00:04:16.160]  讓我們就更加深思
[00:04:16.160 --> 00:04:19.880]  究竟我們這個世界是不是真的要控制呢?
[00:04:19.880 --> 00:04:23.000]  還是在這個世界的上面
[00:04:23.000 --> 00:04:26.760]  我們要去做其他的事情的時候
[00:04:26.760 --> 00:04:30.520]  不是以一個控制的思維而去參與呢?
[00:04:30.520 --> 00:04:35.640]  曾經有一次我以為自己開車都挺聰明的
[00:04:36.520 --> 00:04:40.920]  遠遠在高速公路裡面看到一輛大貨車
[00:04:40.920 --> 00:04:42.920]  距離我很遠的
[00:04:42.920 --> 00:04:45.800]  我相信大約有200米左右
[00:04:45.800 --> 00:04:47.760]  我的車很遠
[00:04:47.760 --> 00:04:50.120]  所以我以為也沒什麼所謂
[00:04:50.120 --> 00:04:57.880]  誰不知在我以為我每件事都掌握在我自己控制之下的時候
[00:04:57.880 --> 00:04:59.800]  就突然間
[00:04:59.800 --> 00:05:00.800]  啪一聲
[00:05:00.800 --> 00:05:03.440]  一塊很小的石頭
[00:05:03.760 --> 00:05:09.080]  以超高速的速度打下去我的擋風玻璃那裡
[00:05:09.080 --> 00:05:15.720]  那一塊擋風玻璃就像蜘蛛紋那樣馬上爆裂
[00:05:15.720 --> 00:05:18.120]  雖然沒有破
[00:05:18.120 --> 00:05:25.440]  但是這件事上也使得我最後超出了我自己平日的花費
[00:05:25.440 --> 00:05:29.240]  因為要給錢弄一塊擋風玻璃
[00:05:29.240 --> 00:05:31.200]  也花了我一千塊
[00:05:32.080 --> 00:05:36.000]  這種情況就更好反映到
[00:05:36.000 --> 00:05:41.520]  以為樣樣事在你自己手上是被掌握的時候
[00:05:41.520 --> 00:05:50.680]  其實很可能突然而來的非我們能控制的局面就會發生在其中
[00:05:50.680 --> 00:05:54.760]  為什麼我要談及控制這個問題呢
[00:05:54.760 --> 00:06:00.640]  因為當人生以為很多事情都要在自己的意願之下去做
[00:06:01.040 --> 00:06:07.880]  但是卻原來很多的事情是我們迫不得已要存在其中
[00:06:07.880 --> 00:06:09.560]  並且要去面對
[00:06:09.560 --> 00:06:13.280]  所以當我在從這些經歷裡面
[00:06:13.280 --> 00:06:18.280]  甚至我透過《但以理書》裡面我們一起去看的時候
[00:06:18.280 --> 00:06:25.120]  我們發現到但以理縱使他貴為猶大國的王族
[00:06:25.680 --> 00:06:34.080]  但是在這樣的身份之下他也不能避免自己被擄到新巴比倫國裡面
[00:06:34.080 --> 00:06:36.160]  經歷了很多的挑戰
[00:06:36.160 --> 00:06:42.600]  他無論是在膳食上面在開始的時間
[00:06:42.600 --> 00:06:47.880]  或者在後來他為了要去見證上帝他的信實
[00:06:47.880 --> 00:06:52.360]  他甚至要落到獅子坑這個狀態
[00:06:52.720 --> 00:06:56.440]  以及要面對一些完全沒有講道理
[00:06:56.440 --> 00:07:00.280]  而以為自己是完全掌管的君王
[00:07:00.280 --> 00:07:02.400]  譬如白沙薩王
[00:07:02.400 --> 00:07:06.280]  這位王雖然作為一個攝政王
[00:07:06.280 --> 00:07:09.320]  但是他卻是任意而行
[00:07:09.320 --> 00:07:13.960]  而但以理也都在很無奈的情況之下
[00:07:13.960 --> 00:07:18.320]  好像上帝的子民也都沒有盼望可以回歸的時候
[00:07:18.640 --> 00:07:26.800]  竟然上帝在這個時候召喚但以理去宣告一個難以讓人接受的訊息
[00:07:26.800 --> 00:07:30.280]  就是要白沙薩王完結他的王朝
[00:07:30.280 --> 00:07:33.280]  他的生命也都到終止的地步
[00:07:33.280 --> 00:07:37.160]  這些這樣的訊息但以理一一做到
[00:07:37.160 --> 00:07:39.880]  為什麼但以理可以做到呢?
[00:07:39.880 --> 00:07:46.200]  就是因為但以理書第一章第八節裡面很清楚介紹到的
[00:07:46.400 --> 00:07:51.080]  他不以因為自己是一個神的子民
[00:07:51.080 --> 00:07:54.480]  然後去被玷污這個情況
[00:07:54.480 --> 00:07:57.680]  他決意能夠活在這個世界裡面
[00:07:57.680 --> 00:08:04.200]  不被世俗任何玷污的機會可以去黏上他的生命當中
[00:08:04.200 --> 00:08:11.120]  這一點正正就是但以理書來到最後告訴我們知道的事情
[00:08:11.440 --> 00:08:18.000]  但以理不是一個只是著重於怎樣控制掌握自己的人生的人
[00:08:18.000 --> 00:08:21.000]  也都不是一個機會主義者
[00:08:21.000 --> 00:08:28.640]  而是他怎樣在他的人生裡面隨著上帝的一步一步的引導
[00:08:28.640 --> 00:08:36.240]  只要站穩在上帝的教訓和他的啟示的原則之下
[00:08:36.560 --> 00:08:43.200]  他願意為上帝冒險去做出一些世人未必喜歡的事情
[00:08:43.200 --> 00:08:48.200]  但卻是能夠感動人回歸上帝的工作
[00:08:48.200 --> 00:08:54.520]  而尼波加尼撒王的信主也都是一個最大的一個見證
[00:08:54.520 --> 00:08:59.960]  給我們看見怎樣一個屬神的子民能夠在這個世俗裡面
[00:08:59.960 --> 00:09:06.040]  本著不玷污自己的生命來去帶領人認識主
[00:09:06.240 --> 00:09:11.360]  所以今天讓我們看到的是一位信實
[00:09:11.360 --> 00:09:14.960]  而且是一直帶領著我們的上帝
[00:09:14.960 --> 00:09:18.600]  而但以理也都是認定了這一點
[00:09:18.600 --> 00:09:21.160]  上帝是在掌管著我們的生命
[00:09:21.160 --> 00:09:23.840]  引導帶領我們前面這條道路
[00:09:23.840 --> 00:09:28.040]  所以今天和大家一起去看的經文的主題
[00:09:28.040 --> 00:09:35.440]  就是神的子民認定那一位一直掌管著控制著的上帝
[00:09:35.640 --> 00:09:37.120]  而不是我們
[00:09:37.120 --> 00:09:43.840]  是依靠著這位一直掌權的上帝帶領我們走面前的路
[00:09:43.840 --> 00:09:46.360]  讓我們再次回到這段聖經
[00:09:46.360 --> 00:09:50.040]  一起去看看這段經文的內容說些什麼
[00:09:50.040 --> 00:09:56.960]  請大家一起打開聖經但以理書第十二章第五至第十三節
[00:09:56.960 --> 00:10:00.160]  讓我們再次一起去讀一下這段經文
[00:10:00.160 --> 00:10:03.040]  熟悉一下但以理書的結局
[00:10:03.240 --> 00:10:05.840]  找到之後我們一起讀
[00:10:33.840 --> 00:10:36.920]  指著活到永遠的主氣勢說
[00:10:36.920 --> 00:10:43.360]  要到一載二載三載打破聖民權力的時候
[00:10:43.360 --> 00:10:46.360]  這件事就到應驗了
[00:10:46.360 --> 00:10:50.160]  我聽見這話卻不明白就說
[00:10:50.160 --> 00:10:53.960]  我主呀這件事的結局是怎樣呢
[00:10:53.960 --> 00:10:57.560]  他說但以理呀你只管去
[00:10:57.560 --> 00:11:02.440]  因為這話已經隱藏封閉直到末時
[00:11:02.640 --> 00:11:06.360]  必有許多人使自己清靜潔白
[00:11:06.360 --> 00:11:08.360]  且被熬煉
[00:11:08.360 --> 00:11:11.160]  但惡人仍必行惡
[00:11:11.160 --> 00:11:13.560]  一切惡人都不明白
[00:11:13.560 --> 00:11:16.360]  唯獨智慧人能明白
[00:11:16.360 --> 00:11:19.760]  從除掉上獻的煩際
[00:11:19.760 --> 00:11:23.960]  並設立那行毀壞可憎之物的時候
[00:11:23.960 --> 00:11:27.560]  必有一千二百九十日
[00:11:27.560 --> 00:11:31.160]  等到一千三百三十五日的
[00:11:31.360 --> 00:11:33.560]  那人便為有福
[00:11:33.560 --> 00:11:36.360]  你且去等候結局
[00:11:36.360 --> 00:11:38.960]  因為你必安歇
[00:11:38.960 --> 00:11:40.560]  到了末期
[00:11:40.560 --> 00:11:44.960]  你必起來享受你的福分
[00:11:44.960 --> 00:11:47.960]  那些上文說些什麼呢
[00:11:47.960 --> 00:11:49.760]  原來告訴我們知道
[00:11:49.760 --> 00:11:51.760]  但以理有一種的心態
[00:11:51.760 --> 00:11:53.960]  就是很殷切地去關心到
[00:11:53.960 --> 00:11:58.760]  每一位猶大國的子民的未來
[00:11:58.960 --> 00:12:01.560]  不論是生是死
[00:12:01.560 --> 00:12:04.760]  但以理都非常之關心
[00:12:04.760 --> 00:12:07.360]  所以在上文我們看見
[00:12:07.360 --> 00:12:09.360]  但以理書裡面
[00:12:09.360 --> 00:12:12.360]  上帝藉著迦伯列向他啟示
[00:12:12.360 --> 00:12:14.760]  上帝到最後的時間
[00:12:14.760 --> 00:12:18.960]  即使有猶大國的子民被殺
[00:12:18.960 --> 00:12:23.560]  但是仍然上帝是有能力
[00:12:23.560 --> 00:12:26.360]  將這些被殺的猶大國的子民
[00:12:26.560 --> 00:12:31.560]  將他們復甦從塵土當中再次起來
[00:12:31.560 --> 00:12:33.760]  但起來不是完結
[00:12:33.760 --> 00:12:40.560]  起來只不過是上帝進行最後的審判的序幕
[00:12:40.560 --> 00:12:44.160]  上帝要審判所有的人
[00:12:44.160 --> 00:12:48.960]  無論你是屬於聽從上帝說話的人
[00:12:48.960 --> 00:12:53.160]  還是你是故意背叛上帝的人
[00:12:53.160 --> 00:12:56.360]  全部都會去到上帝的面前
[00:12:56.560 --> 00:12:58.960]  上帝會逐一審判
[00:12:58.960 --> 00:13:01.160]  而在審判的過後
[00:13:01.160 --> 00:13:03.360]  那個後果和結局
[00:13:03.360 --> 00:13:05.960]  卻是有天淵之別
[00:13:05.960 --> 00:13:07.560]  這些請大家去看
[00:13:07.560 --> 00:13:11.560]  但以理書第十二章
[00:13:11.560 --> 00:13:15.160]  從第一節到第四節裡面
[00:13:15.160 --> 00:13:17.360]  而在這段經文裡面
[00:13:17.360 --> 00:13:19.760]  亦都說多一樣東西給我們知道
[00:13:19.760 --> 00:13:22.960]  肅神的子民他們會在上帝
[00:13:22.960 --> 00:13:25.560]  所處的世界當中
[00:13:25.760 --> 00:13:26.960]  繼續發光
[00:13:26.960 --> 00:13:28.960]  作上帝的見證
[00:13:28.960 --> 00:13:30.760]  讓人可以透過他們
[00:13:30.760 --> 00:13:33.360]  去得到這個明白
[00:13:33.360 --> 00:13:35.760]  認識上帝的機會
[00:13:35.760 --> 00:13:39.560]  好使他們能夠回到上帝的面前
[00:13:39.560 --> 00:13:43.960]  而上文我們也說到的另一個重要的訊息
[00:13:43.960 --> 00:13:47.960]  就是我們切勿以一種功利主義
[00:13:47.960 --> 00:13:49.960]  去相信我們的上帝
[00:13:49.960 --> 00:13:53.560]  因為這種的相信也是枉然的
[00:13:53.760 --> 00:13:55.760]  真正相信神的人
[00:13:55.760 --> 00:13:57.960]  是因為他們是一個會嚮往
[00:13:57.960 --> 00:14:00.760]  和上帝永恆在一起的人
[00:14:00.760 --> 00:14:05.960]  就是期望和他一起可以永遠同活
[00:14:05.960 --> 00:14:09.360]  就好像很多的年青男女拍拖一樣
[00:14:09.360 --> 00:14:12.360]  他為什麼會投入一個愛情裡面
[00:14:12.360 --> 00:14:15.360]  因為他很嚮往能夠和他的伴侶
[00:14:15.360 --> 00:14:18.160]  對方能夠在未來的世界裡面
[00:14:18.160 --> 00:14:20.960]  繼續奔走一條同行的路
[00:14:21.160 --> 00:14:23.960]  他們因此他們很願意
[00:14:23.960 --> 00:14:26.760]  並且殷切地去付出
[00:14:26.760 --> 00:14:31.360]  希望建立和上帝那份的永恆的關係
[00:14:31.360 --> 00:14:37.960]  而永恆的關係就維繫在一個永生的當中
[00:14:37.960 --> 00:14:43.560]  所以上帝就有他的叫做確據
[00:14:43.560 --> 00:14:46.560]  透過這個加伯列的啟示
[00:14:46.560 --> 00:14:47.760]  告訴我們知道
[00:14:47.760 --> 00:14:50.960]  原來上帝會一直和我們走下去
[00:14:51.160 --> 00:14:54.360]  而且在縱使還沒回到上帝之前
[00:14:54.360 --> 00:14:56.560]  要進行一連串的爭戰
[00:14:56.560 --> 00:15:01.360]  上帝會猜派不單止是加伯列
[00:15:01.360 --> 00:15:04.160]  來傳講他的信息
[00:15:04.160 --> 00:15:10.360]  並且他會猜派米加勒這個天使
[00:15:10.360 --> 00:15:12.360]  來和我們一起去爭戰
[00:15:12.360 --> 00:15:14.760]  陪著我們一起同在
[00:15:14.760 --> 00:15:19.160]  來面對我們走向永恆這條道路
[00:15:19.360 --> 00:15:24.960]  這個就是前文我們所看的一些信息
[00:15:24.960 --> 00:15:30.160]  但義理來到第十二章的最後一章
[00:15:30.160 --> 00:15:33.360]  可以說是他臨死之前
[00:15:33.360 --> 00:15:36.760]  與上主的一席話
[00:15:36.760 --> 00:15:39.360]  而這一段的聖經裡面
[00:15:39.360 --> 00:15:42.560]  也都怎樣去叫到但義理
[00:15:42.560 --> 00:15:46.760]  去面對這個所謂末時
[00:15:46.960 --> 00:15:49.560]  能夠有更大的盼望
[00:15:49.560 --> 00:15:52.160]  而今天我們就透過這段聖經
[00:15:52.160 --> 00:15:55.760]  一起透過兩個部份來對思想
[00:15:55.760 --> 00:16:01.760]  怎樣能夠走在這條面前的確距的道路
[00:16:01.760 --> 00:16:05.760]  能夠明白我們能夠走在一個
[00:16:05.760 --> 00:16:09.560]  永生的道路上得到這個確距呢
[00:16:09.560 --> 00:16:12.760]  我們分開兩個部份去看
[00:16:12.960 --> 00:16:18.760]  第一個部份就是從第十二章第五節至第七節
[00:16:18.760 --> 00:16:22.560]  認識一位掌控一切的上帝
[00:16:22.560 --> 00:16:24.760]  在這裡說些什麼呢
[00:16:24.760 --> 00:16:28.760]  我再次讀一讀第五至第七節給大家聽
[00:16:28.760 --> 00:16:33.760]  他說我但義理觀看見另有兩個人站立
[00:16:33.760 --> 00:16:36.760]  一個在河這邊一個在河那邊
[00:16:36.760 --> 00:16:39.760]  有一個問那站在河水以上
[00:16:39.960 --> 00:16:45.760]  川西瑪依的說這奇異的事到幾時才應驗呢
[00:16:45.760 --> 00:16:48.760]  我聽見那站在河水以上
[00:16:48.760 --> 00:16:52.760]  川西瑪依的向天舉起左右手
[00:16:52.760 --> 00:16:55.760]  指著活到永遠的主起誓說
[00:16:55.760 --> 00:17:01.760]  要到一載二載三載打破聖文權力的時候
[00:17:01.760 --> 00:17:05.760]  這一切事就到應驗
[00:17:07.960 --> 00:17:13.760]  在經營一盤生意的企業當中
[00:17:13.760 --> 00:17:17.760]  無論是大企業也好小企業也好
[00:17:17.760 --> 00:17:22.760]  裡面一定會有一個我們稱為最高決策人
[00:17:22.760 --> 00:17:24.760]  General Manager
[00:17:24.760 --> 00:17:29.760]  這個General Manager是掌管著整間的公司
[00:17:29.760 --> 00:17:33.760]  我記得在我最初頭大學畢業之後
[00:17:33.960 --> 00:17:37.960]  多倫多大學畢業回到香港第一份的工作
[00:17:37.960 --> 00:17:41.760]  就是去到一間很著名的商行
[00:17:41.760 --> 00:17:46.760]  是專賣牙膏健康產品的公司去做事
[00:17:46.760 --> 00:17:49.760]  每逢在這些大公司裡面做事
[00:17:49.760 --> 00:17:51.760]  他們都會有一個系統
[00:17:51.760 --> 00:17:57.760]  就是怎樣在這間公司裡面能夠接納一個員工
[00:17:57.760 --> 00:18:01.760]  去為公司的目的而去努力
[00:18:01.960 --> 00:18:06.760]  所以他們往往都會有一個所謂歡迎的過程
[00:18:06.760 --> 00:18:09.760]  或者英文叫Orientation
[00:18:09.760 --> 00:18:12.760]  或者On Board的一個時間
[00:18:12.760 --> 00:18:16.760]  在整個這個過程當中
[00:18:16.760 --> 00:18:18.760]  其中一個最重要
[00:18:18.760 --> 00:18:22.760]  我覺得是公司最重要的一個環節
[00:18:22.760 --> 00:18:26.760]  他就是不單止帶領我去公司各個部門去參觀
[00:18:26.760 --> 00:18:28.760]  了解每個公司的部門
[00:18:28.960 --> 00:18:32.760]  甚至連公司裡面的那個派信的
[00:18:32.760 --> 00:18:35.760]  都讓我去能夠和他們見一次面
[00:18:35.760 --> 00:18:37.760]  知道他們怎樣運作之外
[00:18:37.760 --> 00:18:42.760]  就是帶我去到我們公司在香港的時候
[00:18:42.760 --> 00:18:45.760]  那個最高負責人那個GM
[00:18:45.760 --> 00:18:49.760]  他安排了有三十分鐘的時間
[00:18:49.760 --> 00:18:53.760]  讓我和這個GM去傾談
[00:18:53.760 --> 00:18:54.760]  講什麼都可以的
[00:18:54.760 --> 00:18:56.760]  你可以問什麼都可以的
[00:18:56.960 --> 00:18:59.760]  當大家去明白到
[00:18:59.760 --> 00:19:02.760]  去到一間跨國世界的大公司
[00:19:02.760 --> 00:19:06.760]  你和他的主管去傾談
[00:19:06.760 --> 00:19:08.760]  真的是成王成孔的
[00:19:08.760 --> 00:19:12.760]  首先要經過幾重關卡的秘書
[00:19:12.760 --> 00:19:15.760]  你才能進到他的辦公室
[00:19:15.760 --> 00:19:17.760]  當然他的辦公室的裝修
[00:19:17.760 --> 00:19:21.760]  是完全和其他我們的辦公室不同
[00:19:21.760 --> 00:19:24.760]  但是當你進去的時候
[00:19:24.960 --> 00:19:29.760]  我記得很清楚那一次我和這位的總裁
[00:19:29.760 --> 00:19:31.760]  和他傾談的時候
[00:19:31.760 --> 00:19:35.760]  他首先歡迎我參加這間公司
[00:19:35.760 --> 00:19:37.760]  第二樣東西
[00:19:37.760 --> 00:19:42.760]  他就簡介他公司的最重要的目的是什麼
[00:19:42.760 --> 00:19:44.760]  當然我很清楚這間公司
[00:19:44.760 --> 00:19:47.760]  因為這間公司原本最起初的時候
[00:19:47.760 --> 00:19:50.760]  也是一間美國由一個基督徒
[00:19:50.760 --> 00:19:53.760]  去開始的一間公司來的
[00:19:53.960 --> 00:19:59.760]  但是他重申他公司做事的目的和原意
[00:19:59.760 --> 00:20:02.760]  和做公司的宗旨
[00:20:02.760 --> 00:20:05.760]  怎樣去做他們的生意
[00:20:05.760 --> 00:20:08.760]  然後在最後他就走來問我一個問題
[00:20:08.760 --> 00:20:11.760]  他說你有沒有問題
[00:20:11.760 --> 00:20:14.760]  這條問題當他這樣問我的時候
[00:20:14.760 --> 00:20:15.760]  我都有點打顫
[00:20:15.760 --> 00:20:16.760]  因為為什麼呢
[00:20:16.760 --> 00:20:19.760]  你問我有沒有問題
[00:20:19.760 --> 00:20:21.760]  這條問題就是我有沒有問題的時候
[00:20:21.960 --> 00:20:23.760]  如果我回答你沒有問題
[00:20:23.760 --> 00:20:26.760]  那我又好像很無知一樣
[00:20:26.760 --> 00:20:29.760]  但是如果我回答你有問題的時候
[00:20:29.760 --> 00:20:32.760]  會不會又觸怒了這位的總裁呢
[00:20:32.760 --> 00:20:34.760]  那這位總裁他就和我說
[00:20:34.760 --> 00:20:36.760]  你有什麼不明白的東西
[00:20:36.760 --> 00:20:38.760]  你可以儘管在這裡問
[00:20:38.760 --> 00:20:41.760]  因為在將來我未必再有這麼多時間
[00:20:41.760 --> 00:20:43.760]  可以用三十分鐘和你傾談
[00:20:43.760 --> 00:20:47.760]  但是你能夠告訴我你不明白的東西
[00:20:47.760 --> 00:20:51.760]  我也會從我作為一個領導公司的角度
[00:20:51.960 --> 00:20:53.760]  來去思想
[00:20:53.760 --> 00:20:54.760]  那你會問牧師
[00:20:54.760 --> 00:20:57.760]  當時我問了一條什麼問題呢
[00:20:57.760 --> 00:20:59.760]  我就不記得了
[00:20:59.760 --> 00:21:01.760]  我肯定有問過他問題
[00:21:01.760 --> 00:21:05.760]  不過自此以後我見他的機會
[00:21:05.760 --> 00:21:07.760]  真的微乎其微
[00:21:07.760 --> 00:21:11.760]  除了他走過來我們部門那裡
[00:21:11.760 --> 00:21:12.760]  因為我做會計的
[00:21:12.760 --> 00:21:15.760]  他走過來我們會計部那個
[00:21:15.760 --> 00:21:17.760]  Financial Controller
[00:21:17.760 --> 00:21:19.760]  那個管財政大權的人開會的時候
[00:21:19.760 --> 00:21:21.760]  我有機會見過他之外
[00:21:21.960 --> 00:21:22.760]  基本上沒什麼機會
[00:21:22.760 --> 00:21:24.760]  但是可以看得出
[00:21:24.760 --> 00:21:26.760]  每一個做領袖的
[00:21:26.760 --> 00:21:28.760]  在一個公司裡面
[00:21:28.760 --> 00:21:30.760]  他都關心每一個職員
[00:21:30.760 --> 00:21:32.760]  怎樣能夠連接到
[00:21:32.760 --> 00:21:35.760]  在他公司的主子的上面
[00:21:35.760 --> 00:21:38.760]  回來我們去對於一個
[00:21:38.760 --> 00:21:41.760]  在屬靈的生命上面的帶領
[00:21:41.760 --> 00:21:43.760]  就是我們的耶和華
[00:21:43.760 --> 00:21:45.760]  我們的主我們的神
[00:21:45.760 --> 00:21:48.760]  來到在第十二章的第五至第七節裡面
[00:21:48.760 --> 00:21:50.760]  我們就會有機會見到
[00:21:50.960 --> 00:21:55.760]  但以你能夠去親身面見這位
[00:21:55.760 --> 00:22:00.760]  掌控世界的最高決策者
[00:22:00.760 --> 00:22:03.760]  我們去看看這段聖經裡面的記載
[00:22:03.760 --> 00:22:06.760]  在這段聖經當中去記載到
[00:22:06.760 --> 00:22:10.760]  但以你再次能夠觀看到
[00:22:10.760 --> 00:22:13.760]  有兩個人站在一條河的兩側
[00:22:13.760 --> 00:22:16.760]  這段聖經其實是連接
[00:22:16.760 --> 00:22:19.760]  或者回應在先前第八章
[00:22:19.960 --> 00:22:21.760]  第十三節裡面
[00:22:21.760 --> 00:22:24.760]  談論到有一位聖者
[00:22:24.760 --> 00:22:32.760]  在當時但以你所處的環境裡面
[00:22:32.760 --> 00:22:35.760]  當時有一條運河
[00:22:35.760 --> 00:22:39.760]  我們也曾經在第八章的第十三節裡面說到
[00:22:39.760 --> 00:22:44.760]  那個城市基本上是當時的
[00:22:44.760 --> 00:22:46.760]  馬代波斯王國
[00:22:46.960 --> 00:22:52.760]  用來作為一個行宮度假的一個城
[00:22:52.760 --> 00:22:54.760]  在當中有一條運河
[00:22:54.760 --> 00:22:57.760]  是被他們設計成為一個
[00:22:57.760 --> 00:23:00.760]  可以享受放假的環境
[00:23:00.760 --> 00:23:05.760]  在那裡他就遇見有兩位的天使
[00:23:05.760 --> 00:23:07.760]  或者兩位的人在當中
[00:23:07.760 --> 00:23:10.760]  從這段聖經當中就讓我們看見
[00:23:10.760 --> 00:23:14.760]  有一位的聖者存在他們裡面
[00:23:14.960 --> 00:23:18.760]  所以我們看這段聖經第五節裡面
[00:23:18.760 --> 00:23:22.760]  回應看完那個異象
[00:23:22.760 --> 00:23:25.760]  就是在加伯列從第八章
[00:23:25.760 --> 00:23:30.760]  一直向但以你連串的異象啟示之後
[00:23:30.760 --> 00:23:35.760]  回歸到實際但以你所處的環境
[00:23:35.760 --> 00:23:38.760]  他觀看到那裡有兩個人
[00:23:38.760 --> 00:23:41.760]  分別站在河的兩側
[00:23:41.960 --> 00:23:45.760]  但是在第六節這裡就談論到
[00:23:45.760 --> 00:23:52.760]  還有一個人就在河水的上面
[00:23:52.760 --> 00:23:53.760]  所以在第六節說
[00:23:53.760 --> 00:23:58.760]  有一個問那站在河水以上穿細麻衣的
[00:23:58.760 --> 00:24:01.760]  在這段聖經裡面就記載到
[00:24:01.760 --> 00:24:03.760]  一個很特殊的人物
