
[00:00:00.000 --> 00:00:05.160]  丁姊妹,各位朋友,大家好!
[00:17:08.280 --> 00:17:10.480]  是主後七十年。
[00:17:10.480 --> 00:17:12.600]  在這裏,
[00:17:12.600 --> 00:17:15.160]  那些外邦人,
[00:17:15.160 --> 00:17:19.320]  也是這樣去激奮,
[00:17:19.320 --> 00:17:24.040]  如何激奮呢?
[00:17:24.040 --> 00:17:26.120]  這裏聖經講到,
[00:17:26.120 --> 00:17:31.840]  這個是七十二十九,
[00:17:31.840 --> 00:17:32.400]  對不起,
[00:17:32.400 --> 00:17:38.320]  這個是《馬可福音》的那一段。
[00:17:38.320 --> 00:17:42.200]  《馬可福音》十五章那一段,
[00:17:42.200 --> 00:17:44.200]  二十九三十節。
[00:17:44.200 --> 00:17:46.080]  這個聖經說,
[00:17:46.080 --> 00:17:47.880]  從那裏經過的人,
[00:17:47.880 --> 00:17:49.480]  欲罷他,
[00:17:49.480 --> 00:17:50.960]  搖着頭說,
[00:17:50.960 --> 00:17:54.680]  哎,你這拆毀聖殿,
[00:17:54.680 --> 00:17:57.480]  三日又建造起來的,
[00:17:57.480 --> 00:17:59.480]  可以救自己,
[00:17:59.480 --> 00:18:03.720]  從十字架上下來吧。
[00:18:03.720 --> 00:18:08.680]  這位Kenneth Bailey,
[00:18:08.680 --> 00:18:10.600]  他就發現,
[00:18:10.600 --> 00:18:13.760]  《愛歌》二章十五節,
[00:18:13.760 --> 00:18:19.720]  外邦人他們嘲笑耶路撒冷聖。
[00:18:19.720 --> 00:18:23.360]  這個指到聖方面。
[00:18:23.360 --> 00:18:26.800]  而《馬可福音》二十九至三十節,
[00:18:26.800 --> 00:18:28.800]  那裏講到什麼呢?
[00:18:28.800 --> 00:18:31.960]  講到人慾罷他,
[00:18:31.960 --> 00:18:34.720]  這個「他」是指耶穌。
[00:18:34.720 --> 00:18:35.680]  所以,
[00:18:35.680 --> 00:18:36.920]  《愛歌》所說,
[00:18:36.920 --> 00:18:39.160]  嘲笑耶路撒冷聖,
[00:18:39.160 --> 00:18:40.720]  這個「聖」,
[00:18:40.720 --> 00:18:44.080]  是和《馬可福音》十五章所講的,
[00:18:44.080 --> 00:18:44.840]  欲罷他,
[00:18:44.840 --> 00:18:46.640]  即是耶穌。
[00:18:46.640 --> 00:18:49.080]  這個「聖」和耶穌,
[00:18:49.080 --> 00:18:51.440]  是對比的。
[00:18:51.440 --> 00:18:53.280]  這是第一方面對比。
[00:18:53.280 --> 00:18:54.400]  第二個對比呢,
[00:18:54.400 --> 00:18:57.440]  就是《愛歌》二章十五節,
[00:18:57.440 --> 00:19:06.800]  剛纔講到就是說,
[00:19:06.800 --> 00:19:10.120]  難道人所稱爲全美,
[00:19:10.120 --> 00:19:12.840]  稱爲全地所喜悅的,
[00:19:12.840 --> 00:19:15.120]  就是這個「聖」嗎?
[00:19:15.120 --> 00:19:17.680]  這裏是在嘲笑這個什麼呢?
[00:19:17.680 --> 00:19:20.240]  這個「聖」。
[00:19:20.240 --> 00:19:23.920]  這個所講的全美,
[00:19:23.920 --> 00:19:25.600]  全地所喜悅的,
[00:19:25.600 --> 00:19:27.960]  講到耶路撒冷聖,
[00:19:27.960 --> 00:19:31.400]  其實是在講什麼呢?
[00:19:31.400 --> 00:19:34.400]  耶路撒冷聖之所以爲全美,
[00:19:34.400 --> 00:19:37.200]  和全地所喜悅的,
[00:19:37.200 --> 00:19:41.680]  是因爲耶路撒冷聖裏面有聖殿。
[00:19:41.680 --> 00:19:44.400]  是因爲這個聖殿。
[00:19:44.400 --> 00:19:46.040]  所以,
[00:19:46.040 --> 00:19:47.880]  這裏對比的是什麼呢?
[00:19:47.880 --> 00:19:50.200]  就是在講這個聖殿,
[00:19:50.200 --> 00:19:52.920]  和《馬可》裏面對比的是什麼呢?
[00:19:52.920 --> 00:19:57.720]  是對比耶穌的身體。
[00:19:57.720 --> 00:20:00.320]  耶路撒冷聖被拆毀,
[00:20:00.320 --> 00:20:02.800]  因爲這個聖殿在聖殿裏面。
[00:20:02.800 --> 00:20:05.320]  但是,
[00:20:05.320 --> 00:20:07.120]  《馬可》裏面所講的,
[00:20:07.120 --> 00:20:13.320]  這個「殿」是指耶穌的身體。
[00:20:13.320 --> 00:20:16.960]  因爲《約翰福音》二章十九節,
[00:20:16.960 --> 00:20:18.720]  主耶穌說什麼呢?
[00:20:18.720 --> 00:20:26.480]  「你拆毀這殿,我三日要建造起來。」
[00:20:26.480 --> 00:20:29.320]  這個聖殿被拆毀,
[00:20:29.320 --> 00:20:31.960]  主耶穌說「我三日要建造起來。」
[00:20:31.960 --> 00:20:34.120]  這是指祂的身體。
[00:20:34.120 --> 00:20:38.440]  指祂死後第三日復活。
[00:20:38.440 --> 00:20:41.680]  而第三方面的對比呢,
[00:20:41.680 --> 00:20:44.600]  就是《埃哥》二章十五節那裏,
[00:20:44.600 --> 00:20:49.720]  就講到聖殿被拆毀。
[00:20:49.720 --> 00:20:50.720]  聖殿被拆毀,
[00:20:50.720 --> 00:20:55.280]  這就是與《馬可福音》十五章二十九三層次所講的,
[00:20:55.280 --> 00:20:56.640]  所講到的,
[00:20:56.640 --> 00:21:00.520]  耶穌被釘在十字架上。
[00:21:00.520 --> 00:21:04.240]  聖殿被拆毀的對比就是,
[00:21:04.240 --> 00:21:09.000]  主耶穌被釘在十字架上。
[00:21:09.000 --> 00:21:14.560]  這樣的發現和對比,
[00:21:14.560 --> 00:21:17.800]  就讓我們看到什麼呢?
[00:21:17.800 --> 00:21:22.760]  耶路撒冷城和聖殿被拆毀。
[00:21:22.760 --> 00:21:30.600]  這是神對猶太人的一種公義的審判。
[00:21:30.600 --> 00:21:37.440]  而這是祂的榮耀的一種彰顯。
[00:21:37.440 --> 00:21:41.000]  神是公義的神。
[00:21:41.000 --> 00:21:44.520]  祂這樣的審判,
[00:21:44.520 --> 00:21:50.360]  是祂的榮耀的一種彰顯。
[00:21:50.360 --> 00:21:51.200]  剛纔講到的,
[00:21:51.200 --> 00:21:54.920]  是與耶穌釘十字架上的對比。
[00:21:54.920 --> 00:21:58.440]  耶穌被釘十字架上,
[00:21:58.440 --> 00:22:02.680]  加勒太書三章十三節那裏就說,
[00:22:02.680 --> 00:22:06.160]  凡掛在木頭上的,
[00:22:06.160 --> 00:22:09.800]  都是被咒咒的。
[00:22:09.800 --> 00:22:13.160]  什麼人被咒咒呢?
[00:22:13.160 --> 00:22:16.280]  加勒太書三章十三節那裏又說,
[00:22:16.280 --> 00:22:23.160]  凡不常照着律法書上所寫的一切事去行的,
[00:22:23.160 --> 00:22:25.440]  就被咒咒。
[00:22:25.440 --> 00:22:30.720]  就是那些沒有遵行神的話語命令的人,
[00:22:30.720 --> 00:22:35.960]  這些人就被咒咒。
[00:22:35.960 --> 00:22:37.760]  世界上,
[00:22:37.760 --> 00:22:40.280]  如果有一個人,
[00:22:40.280 --> 00:22:47.920]  是能夠常照律法書上所寫的一切事去行的,
[00:22:47.920 --> 00:22:51.240]  如果有一個人是這樣能夠做得到的,
[00:22:51.240 --> 00:22:53.480]  這個是誰呢?
[00:22:53.480 --> 00:22:56.040]  這個就是耶穌。
[00:22:56.040 --> 00:22:59.800]  唯有祂才能夠真正做到。
[00:22:59.800 --> 00:23:04.040]  因爲約翰一詩二章一節那裏說,
[00:23:04.040 --> 00:23:06.280]  耶穌基督是什麼呢?
[00:23:06.280 --> 00:23:09.360]  是一位異者。
[00:23:09.360 --> 00:23:13.280]  祂一生都遵行了神的旨意。
[00:23:13.280 --> 00:23:16.400]  希伯羅書十章第七節說,
[00:23:16.400 --> 00:23:21.320]  祖耶穌一生都遵行神的旨意。
[00:23:21.320 --> 00:23:24.760]  直到祂最後走上十字架的時候,
[00:23:24.760 --> 00:23:27.960]  被釘十字架,
[00:23:27.960 --> 00:23:34.080]  耶穌這樣做,都是爲了遵從天父的旨意,
[00:23:34.080 --> 00:23:37.240]  不遵從自己的旨意,
[00:23:37.240 --> 00:23:40.800]  祂就走上十字架。
[00:23:40.800 --> 00:23:46.000]  那些戲弄、辱罵祂的人,
[00:23:46.000 --> 00:23:49.000]  他們不知道,
[00:23:49.000 --> 00:23:53.200]  這位被釘在十字架上的,
[00:23:53.200 --> 00:23:57.120]  原來是爲了他們而犧牲。
[00:23:57.120 --> 00:24:00.800]  爲了他們而死,
[00:24:00.800 --> 00:24:05.560]  他們不知道。
[00:24:05.560 --> 00:24:08.640]  耶穌基督的犧牲,
[00:24:08.640 --> 00:24:14.560]  彰顯神自己的goodness。
[00:24:14.560 --> 00:24:16.440]  祂這樣做,
[00:24:16.440 --> 00:24:22.360]  不單止讓人看到神的公義,
[00:24:22.360 --> 00:24:26.440]  耶穌是替我們承受,
[00:24:26.440 --> 00:24:32.600]  所應該受的險判,
[00:24:32.600 --> 00:24:35.160]  滿足神的公義。
[00:24:35.160 --> 00:24:36.560]  但這個,
