
[00:00:00.000 --> 00:00:05.000]  今日同大家睇一段《舊約聖經李美記第十一章》
[00:02:21.000 --> 00:02:23.000]  以至上帝要咁樣嚟到設立
[00:02:23.000 --> 00:02:25.000]  好想今日同大家睇
[00:02:25.000 --> 00:02:26.000]  而呢個用意
[00:02:26.000 --> 00:02:27.000]  呢個目的
[00:02:27.000 --> 00:02:28.000]  亦都唔單止係
[00:02:28.000 --> 00:02:29.000]  以色列人需要
[00:02:29.000 --> 00:02:30.000]  今日需要
[00:02:30.000 --> 00:02:31.000]  今日我哋作為基督徒
[00:02:31.000 --> 00:02:32.000]  都同樣需要去認識
[00:02:32.000 --> 00:02:34.000]  亦都會點樣去活出
[00:02:34.000 --> 00:02:35.000]  背後上帝
[00:02:35.000 --> 00:02:36.000]  呢個嘅用意
[00:02:36.000 --> 00:02:38.000]  呢個嘅目的
[00:02:38.000 --> 00:02:44.000]  認識下點解會有聖見
[00:02:44.000 --> 00:02:47.000]  喺尼米基十一章四十四至四十五節
[00:02:47.000 --> 00:02:48.000]  我一齊嚟讀好嗎
[00:02:48.000 --> 00:02:49.000]  預備起
[00:02:49.000 --> 00:02:52.000]  我是耶和華你們的神
[00:02:52.000 --> 00:02:55.000]  所以你們要成為聖傑
[00:02:55.000 --> 00:02:57.000]  因為我是聖傑的
[00:02:57.000 --> 00:03:02.000]  你們也不可在地上的爬墨污穢自己
[00:03:02.000 --> 00:03:07.000]  我是把你們從埃及地領出來的耶和華
[00:03:07.000 --> 00:03:09.000]  要作你們的神
[00:03:09.000 --> 00:03:11.000]  所以你們要聖傑
[00:03:11.000 --> 00:03:13.000]  因為我是聖傑的
[00:03:13.000 --> 00:03:14.000]  呢個講得出呢
[00:03:14.000 --> 00:03:16.000]  有以色列人點解要聖傑
[00:03:16.000 --> 00:03:19.000]  因為耶和華本身就係一個聖傑嘅神
[00:03:19.000 --> 00:03:20.000]  既然佢聖傑
[00:03:20.000 --> 00:03:22.000]  屬於佢嘅子民嘅群體
[00:03:22.000 --> 00:03:23.000]  亦都要咩
[00:03:23.000 --> 00:03:24.000]  反映上帝嘅聖傑
[00:03:24.000 --> 00:03:26.000]  所以有聖傑喺裏邊
[00:03:26.000 --> 00:03:28.000]  特別留意第五節講
[00:03:28.000 --> 00:03:32.000]  係上帝刻意當佢同埃及地領出嚟嘅時候
[00:03:32.000 --> 00:03:34.000]  領咗出嚟點樣做呢
[00:03:34.000 --> 00:03:37.000]  喺尼米基二十章二十六節就咁講
[00:03:37.000 --> 00:03:39.000]  你們要歸我為聖
[00:03:39.000 --> 00:03:43.000]  因為我耶和華是聖的
[00:03:43.000 --> 00:03:47.000]  並叫你們與萬民有分別
[00:03:47.000 --> 00:03:49.000]  是你們作我的子民
[00:03:49.000 --> 00:03:51.000]  上帝領你出嚟嘅時候呢
[00:03:51.000 --> 00:03:53.000]  係要令你哋同其他嘅民族
[00:03:53.000 --> 00:03:54.000]  不同
[00:03:54.000 --> 00:03:56.000]  有分別
[00:03:56.000 --> 00:03:57.000]  所以呢
[00:03:57.000 --> 00:04:00.000]  當上帝設立咗好多唔同嘅條例裏邊嘅時候呢
[00:04:00.000 --> 00:04:03.000]  當以色列人去咁遵守嘅時候呢
[00:04:03.000 --> 00:04:06.000]  佢就活出咗一種另外與世不同
[00:04:06.000 --> 00:04:09.000]  與眾不同嘅生活形式
[00:04:09.000 --> 00:04:11.000]  人哋一睇呢個群族
[00:04:11.000 --> 00:04:13.000]  去到咁樣嘅生活模式嘅時候呢
[00:04:13.000 --> 00:04:14.000]  呢個一定係咩
[00:04:14.000 --> 00:04:16.000]  屬於耶和華嘅群體囉
[00:04:16.000 --> 00:04:18.000]  甚至叫佢做聖潔嘅群體
[00:04:18.000 --> 00:04:23.000]  因為所有嘅條例背後都係基於上帝嘅聖潔
[00:04:23.000 --> 00:04:24.000]  緣故而設立
[00:04:24.000 --> 00:04:26.000]  當以色列人遵守嘅時候
[00:04:26.000 --> 00:04:29.000]  佢就活出個聖潔嘅表現
[00:04:29.000 --> 00:04:30.000]  其他人一睇嘅時候就知道
[00:04:30.000 --> 00:04:33.000]  呢個係屬於耶和華嘅群體
[00:04:33.000 --> 00:04:37.000]  一個稱為聖潔嘅群體
[00:04:37.000 --> 00:04:39.000]  當然好關鍵就係聖潔
[00:04:39.000 --> 00:04:42.000]  聖潔係咩意思呢
[00:04:42.000 --> 00:04:43.000]  聖潔嘅意思呢
[00:04:43.000 --> 00:04:44.000]  唔係我哋一般所有人諗
[00:04:44.000 --> 00:04:47.000]  就係要好高尚嘅道德操守呀
[00:04:47.000 --> 00:04:49.000]  倫理行為好高尚呢
[00:04:49.000 --> 00:04:50.000]  咁就叫聖潔
[00:04:50.000 --> 00:04:51.000]  固然呢
[00:04:51.000 --> 00:04:54.000]  喺聖潔裏面呢個詞語亦都涉及到呢一方面
[00:04:54.000 --> 00:04:57.000]  但係聖潔嘅詞語係闊大啲嘅
[00:04:57.000 --> 00:04:58.000]  或者從一個智異
[00:04:58.000 --> 00:05:00.000]  佢原本嘅智異簡單嚟講
[00:05:00.000 --> 00:05:04.000]  其實係一個分別出嚟嘅意思
[00:05:04.000 --> 00:05:05.000]  分別
[00:05:05.000 --> 00:05:07.000]  所以你未記住裏面呢
[00:05:07.000 --> 00:05:09.000]  上帝同亞倫去至孫都要講
[00:05:09.000 --> 00:05:12.000]  你學習喺生活裏面嘅嘢要做分別
[00:05:12.000 --> 00:05:13.000]  分別兩樣嘢
[00:05:13.000 --> 00:05:14.000]  第十字講話
[00:05:14.000 --> 00:05:19.000]  使你哋可以將聖的與俗的一組
[00:05:19.000 --> 00:05:21.000]  同埋潔的與不潔的
[00:05:21.000 --> 00:05:23.000]  另外一組分別出嚟
[00:05:23.000 --> 00:05:25.000]  喺一場生活嘅事物裏面呢
[00:05:25.000 --> 00:05:27.000]  要分別一啲普通嘅嘢
[00:05:27.000 --> 00:05:28.000]  係潔淨嘅係不潔淨
[00:05:28.000 --> 00:05:29.000]  潔淨梗係做啦
[00:05:29.000 --> 00:05:31.000]  唔潔淨嘅就唔好做啦咁樣
[00:05:31.000 --> 00:05:32.000]  另外呢
[00:05:32.000 --> 00:05:34.000]  潔淨嘅嘢都係叫做俗物
[00:05:34.000 --> 00:05:37.000]  俗物裏面亦都要分別出嚟成為聖嘅
[00:05:37.000 --> 00:05:40.000]  咁我哋點樣行一條聖潔嘅生活
[00:05:40.000 --> 00:05:42.000]  聖聖嘅生活
[00:05:42.000 --> 00:05:45.000]  因為成個你未記得實在太大
[00:05:45.000 --> 00:05:47.000]  咁我好難點樣同大家講曬
[00:05:47.000 --> 00:05:49.000]  所以我就抽一樣嘢
[00:05:49.000 --> 00:05:50.000]  就係你未記嘅第十一章
[00:05:50.000 --> 00:05:51.000]  講食物嘅條例
[00:05:51.000 --> 00:05:53.000]  我想透過食物條例裏面
[00:05:53.000 --> 00:05:56.000]  睇一睇上帝如何分別潔與不潔
[00:05:56.000 --> 00:05:59.000]  同埋點樣將俗變成聖
[00:05:59.000 --> 00:06:02.000]  以至顯示出上帝佢嗰份嘅心意
[00:06:02.000 --> 00:06:05.000]  以色列民點樣可以成為
[00:06:05.000 --> 00:06:07.000]  一個聖潔嘅群體
[00:06:07.000 --> 00:06:09.000]  透過喺生活裏面
[00:06:09.000 --> 00:06:10.000]  彰顯上帝嘅聖潔
[00:06:10.000 --> 00:06:12.000]  讓他人見到
[00:06:12.000 --> 00:06:13.000]  佢哋就係一個
[00:06:13.000 --> 00:06:15.000]  屬神嘅群體
[00:06:15.000 --> 00:06:18.000]  你未記第十一章
[00:06:18.000 --> 00:06:20.000]  我分幾個段落嚟同大家睇
[00:06:20.000 --> 00:06:22.000]  我哋先睇第一至第八節
[00:06:22.000 --> 00:06:23.000]  我哋一齊讀呀
[00:06:23.000 --> 00:06:24.000]  預備起
[00:06:24.000 --> 00:06:27.000]  耀華對摩西亞倫說
[00:06:27.000 --> 00:06:30.000]  你們曉遇以色列人說
[00:06:30.000 --> 00:06:32.000]  在地上一切走秀中
[00:06:32.000 --> 00:06:35.000]  可吃的乃是這些
[00:06:35.000 --> 00:06:37.000]  凡題分兩反
[00:06:37.000 --> 00:06:39.000]  杜著的走秀
[00:06:39.000 --> 00:06:41.000]  你們都可以吃
[00:06:41.000 --> 00:06:44.000]  那杜著或分題之中
[00:06:44.000 --> 00:06:47.000]  不可吃的乃是
[00:06:47.000 --> 00:06:50.000]  諾託因為杜著不分題
[00:06:50.000 --> 00:06:53.000]  你們不潔
[00:06:53.000 --> 00:06:56.000]  沙番因為杜著不分題
[00:06:56.000 --> 00:06:59.000]  就與你們不潔正
[00:06:59.000 --> 00:07:02.000]  朱因為提分兩反
[00:07:02.000 --> 00:07:04.000]  卻不杜著
[00:07:04.000 --> 00:07:06.000]  就與你們不潔正
[00:07:06.000 --> 00:07:08.000]  這些受的辱
[00:07:08.000 --> 00:07:10.000]  你們不可吃
[00:07:10.000 --> 00:07:12.000]  死的你們都可摸
[00:07:12.000 --> 00:07:15.000]  都與你們不潔正
[00:07:15.000 --> 00:07:16.000]  首先呢
[00:07:16.000 --> 00:07:17.000]  佢點樣去分別
[00:07:17.000 --> 00:07:19.000]  潔正與不潔正
[00:07:19.000 --> 00:07:21.000]  從地上嘅走秀講
[00:07:21.000 --> 00:07:23.000]  凡分題
[00:07:23.000 --> 00:07:24.000]  有兩反就分題
[00:07:24.000 --> 00:07:26.000]  杜著不分題
[00:07:26.000 --> 00:07:29.000]  有兩反就分題
[00:07:29.000 --> 00:07:30.000]  杜著兩樣都有
[00:07:30.000 --> 00:07:31.000]  就可以吃
[00:07:31.000 --> 00:07:32.000]  事但一樣有
[00:07:32.000 --> 00:07:33.000]  就不可吃
[00:07:33.000 --> 00:07:34.000]  所以
[00:07:34.000 --> 00:07:35.000]  豬是分題但不杜著
[00:07:35.000 --> 00:07:36.000]  可不可吃
[00:07:36.000 --> 00:07:37.000]  不可吃
[00:07:37.000 --> 00:07:39.000]  所以當見到猶太人
[00:07:39.000 --> 00:07:40.000]  有時說不吃豬
[00:07:40.000 --> 00:07:41.000]  就聽這裡講
[00:07:41.000 --> 00:07:44.000]  這裡一定是屬於耶華的子民
[00:07:44.000 --> 00:07:46.000]  去遵守
[00:07:46.000 --> 00:07:47.000]  這個情況
[00:07:47.000 --> 00:07:51.000]  這個是講地上的走秀
[00:07:51.000 --> 00:07:54.000]  然後講水裏面的生物
[00:07:54.000 --> 00:07:56.000]  哪些可吃哪些不可吃
[00:07:56.000 --> 00:07:58.000]  一起讀九至十二節
[00:07:58.000 --> 00:08:02.000]  水中可吃的乃是這些
[00:08:02.000 --> 00:08:05.000]  凡在水裏、海裏、河裏
[00:08:05.000 --> 00:08:08.000]  有刺有鱗的都可以吃
[00:08:08.000 --> 00:08:10.000]  凡在海裏、河裏
[00:08:10.000 --> 00:08:14.000]  並一切水裏的動的活物
[00:08:14.000 --> 00:08:15.000]  無刺無鱗的
[00:08:15.000 --> 00:08:19.000]  你們都當以為可真
[00:08:19.000 --> 00:08:21.000]  這些無刺無鱗
[00:08:21.000 --> 00:08:23.000]  以為可真
[00:08:23.000 --> 00:08:25.000]  你們不可吃他的肉
[00:08:25.000 --> 00:08:28.000]  死的也當作可真
[00:08:28.000 --> 00:08:31.000]  凡水裏無刺無鱗的
[00:08:31.000 --> 00:08:34.000]  你們都當為可真
[00:08:34.000 --> 00:08:35.000]  可真即是不潔淨
[00:08:35.000 --> 00:08:36.000]  不要吃
[00:08:36.000 --> 00:08:37.000]  什麼可以吃
[00:08:37.000 --> 00:08:39.000]  在海裏、水裏
[00:08:39.000 --> 00:08:41.000]  有刺有鱗就可以吃
[00:08:41.000 --> 00:08:43.000]  什麼是無刺無鱗
[00:08:43.000 --> 00:08:44.000]  鱔
[00:08:44.000 --> 00:08:47.000]  我們吃日本菜很多時吃鱔
[00:08:47.000 --> 00:08:49.000]  這些不要吃
[00:08:49.000 --> 00:08:50.000]  不可以吃
[00:08:50.000 --> 00:08:51.000]  這些是不潔淨的
[00:08:51.000 --> 00:08:53.000]  不要吃
[00:08:53.000 --> 00:08:56.000]  可真不要吃
[00:08:56.000 --> 00:08:58.000]  但對我們中國人來說沒有什麼影響
[00:08:58.000 --> 00:09:00.000]  我們是背著向天的
[00:09:00.000 --> 00:09:01.000]  什麼都吃
[00:09:01.000 --> 00:09:03.000]  想到吃不吃得
[00:09:03.000 --> 00:09:06.000]  這是講水裏
[00:09:06.000 --> 00:09:08.000]  鳥鳥裏
[00:09:08.000 --> 00:09:10.000]  鳥鳥裏有十三至十九節
[00:09:10.000 --> 00:09:11.000]  我們不讀
[00:09:11.000 --> 00:09:12.000]  因為很多字我們都不懂
[00:09:12.000 --> 00:09:14.000]  所以讀不到
[00:09:14.000 --> 00:09:16.000]  這些不可以吃
[00:09:16.000 --> 00:09:19.000]  二十至二十三節
[00:09:19.000 --> 00:09:21.000]  我們一起讀
[00:09:21.000 --> 00:09:25.000]  凡有翅膀用四足爬行的物
[00:09:25.000 --> 00:09:28.000]  你們都當為可真
[00:09:28.000 --> 00:09:32.000]  有翅膀用四足爬行的物
[00:09:32.000 --> 00:09:36.000]  有足有腿在地上奔跳的
[00:09:36.000 --> 00:09:38.000]  你們還可以吃
[00:09:38.000 --> 00:09:43.000]  其中有蝗蟲、蚱蜢、蟋蟀與其類
[00:09:43.000 --> 00:09:45.000]  蚱蜢與其類
[00:09:45.000 --> 00:09:48.000]  這些你們都可以吃
[00:09:48.000 --> 00:09:52.000]  但是有翅膀用四足爬行的物
[00:09:52.000 --> 00:09:55.000]  你們都當為可真
[00:09:55.000 --> 00:09:57.000]  原來爬行的動物
[00:09:57.000 --> 00:09:58.000]  昆蟲那類
[00:09:58.000 --> 00:10:01.000]  如果有翅膀用四足爬行的物
[00:10:01.000 --> 00:10:02.000]  可以吃嗎
[00:10:02.000 --> 00:10:03.000]  不可以吃
[00:10:03.000 --> 00:10:04.000]  但如果牠會跳呢
[00:10:04.000 --> 00:10:05.000]  就可以吃
[00:10:05.000 --> 00:10:07.000]  即是蚱蜢可以吃
[00:10:07.000 --> 00:10:08.000]  蟋蟀可以跳
[00:10:08.000 --> 00:10:09.000]  因為可以跳
[00:10:09.000 --> 00:10:10.000]  就可以吃
[00:10:10.000 --> 00:10:13.000]  意思是要懂得分別地上走秀
[00:10:13.000 --> 00:10:15.000]  水裏天空的鳥鳥
[00:10:15.000 --> 00:10:18.000]  以及爬行類的生物
[00:10:18.000 --> 00:10:20.000]  然後分別哪些是潔淨的
[00:10:20.000 --> 00:10:22.000]  哪些是不潔淨的
[00:10:22.000 --> 00:10:24.000]  潔淨的就可以吃
[00:10:24.000 --> 00:10:26.000]  不潔淨的就不可以吃
[00:10:26.000 --> 00:10:27.000]  不止不可以吃
[00:10:27.000 --> 00:10:29.000]  如果碰觸了就污穢了自己
[00:10:29.000 --> 00:10:30.000]  變成不潔淨
[00:10:30.000 --> 00:10:32.000]  當它分了出來的時候
[00:10:32.000 --> 00:10:33.000]  其他民族見到
[00:10:33.000 --> 00:10:34.000]  這些可以吃這些不可以吃
[00:10:34.000 --> 00:10:37.000]  才知道這個是屬於耶華的群體
[00:10:37.000 --> 00:10:40.000]  在食物裏表明了它是屬於上帝的群體
[00:10:40.000 --> 00:10:42.000]  而且是一個聖潔的群體
[00:10:42.000 --> 00:10:44.000]  因為這是一個聖潔的要求
[00:10:44.000 --> 00:10:46.000]  分別了出來
[00:10:46.000 --> 00:10:49.000]  接著在24至28節
[00:10:49.000 --> 00:10:50.000]  他就這樣說
[00:10:50.000 --> 00:10:54.000]  如果人真的去接觸了這些不潔的東西
[00:10:54.000 --> 00:10:57.000]  無論是生物或者是死了也好
[00:10:57.000 --> 00:10:59.000]  摸了的時候你又怎樣
[00:10:59.000 --> 00:11:01.000]  就叫做不潔淨
[00:11:01.000 --> 00:11:04.000]  所以摸了不潔淨之後會怎樣處理
[00:11:04.000 --> 00:11:06.000]  他教我們一個很簡單的方法
[00:11:06.000 --> 00:11:07.000]  因為不潔淨
[00:11:07.000 --> 00:11:09.000]  由一天開始到晚上都不潔淨
[00:11:09.000 --> 00:11:10.000]  當到晚上的時候
[00:11:10.000 --> 00:11:12.000]  你要洗澡就洗衣服
[00:11:12.000 --> 00:11:15.000]  洗完衣服就將你由不潔的狀態
[00:11:15.000 --> 00:11:18.000]  變成潔淨的狀態
[00:11:18.000 --> 00:11:21.000]  這樣就可以回復潔的狀態
[00:11:21.000 --> 00:11:24.000]  潔淨的狀態其實就是一個很普通的狀態
[00:11:24.000 --> 00:11:25.000]  沒有不潔
[00:11:25.000 --> 00:11:27.000]  這樣就是潔淨的狀態
[00:11:27.000 --> 00:11:28.000]  所以提醒以色列人
[00:11:28.000 --> 00:11:29.000]  要小心謹慎
[00:11:29.000 --> 00:11:31.000]  有什麼東西不要接觸
[00:11:31.000 --> 00:11:34.000]  避免污穢自己
[00:11:34.000 --> 00:11:35.000]  這是一個禮儀上
[00:11:35.000 --> 00:11:39.000]  然後顯示出屬神的寺廟
[00:11:39.000 --> 00:11:42.000]  但是一個潔淨的狀態
[00:11:42.000 --> 00:11:44.000]  它不是一個聖潔的狀態
[00:11:44.000 --> 00:11:46.000]  即是普通的物件
[00:11:46.000 --> 00:11:47.000]  它就是潔淨
[00:11:47.000 --> 00:11:50.000]  如果在性和俗去分來說
[00:11:50.000 --> 00:11:51.000]  它屬於一個俗物
[00:11:51.000 --> 00:11:53.000]  俗物就是普通的狀態
[00:11:53.000 --> 00:11:54.000]  普通的狀態
[00:11:54.000 --> 00:11:55.000]  潔淨的狀態
[00:11:55.000 --> 00:11:56.000]  可不可以成為聖物呢
[00:11:56.000 --> 00:11:57.000]  不可以
[00:11:57.000 --> 00:11:58.000]  可不可以成為聖性呢
[00:11:58.000 --> 00:11:59.000]  不可以
[00:11:59.000 --> 00:12:00.000]  唯有怎樣呢
[00:12:00.000 --> 00:12:01.000]  要將這個普通的俗物
[00:12:01.000 --> 00:12:03.000]  去分別出來
[00:12:03.000 --> 00:12:05.000]  呈現到上帝的面前
[00:12:05.000 --> 00:12:07.000]  為上帝所用
[00:12:07.000 --> 00:12:09.000]  這個普通的俗物
[00:12:09.000 --> 00:12:10.000]  在呈現的過程裏面
[00:12:10.000 --> 00:12:12.000]  就變成聖潔
[00:12:12.000 --> 00:12:14.000]  或者我們叫聖性
[00:12:14.000 --> 00:12:16.000]  有時候我們叫分別為聖
[00:12:16.000 --> 00:12:17.000]  將一個普通的東西
[00:12:17.000 --> 00:12:18.000]  分別出來
[00:12:18.000 --> 00:12:20.000]  呈現在上帝的面前
[00:12:20.000 --> 00:12:22.000]  為他所用
[00:12:22.000 --> 00:12:25.000]  這樣東西就是聖潔
[00:12:25.000 --> 00:12:27.000]  分別為聖
[00:12:27.000 --> 00:12:29.000]  我們看看食物條例裏面
[00:12:29.000 --> 00:12:30.000]  因為食物條例裏面
[00:12:30.000 --> 00:12:32.000]  有些物品
[00:12:32.000 --> 00:12:34.000]  有些物是可以呈現
[00:12:34.000 --> 00:12:37.000]  那些獻給上帝所使用
[00:12:37.000 --> 00:12:39.000]  譬如這裏講掃祭
[00:12:39.000 --> 00:12:41.000]  第十八節
[00:12:41.000 --> 00:12:43.000]  凡獻給耶和華的火祭
[00:12:43.000 --> 00:12:44.000]  亞倫的子孫
[00:12:44.000 --> 00:12:46.000]  南征都會在這份食到萬代
[00:12:46.000 --> 00:12:48.000]  作他們永得的份
[00:12:48.000 --> 00:12:51.000]  我這些祭物都要成聖
[00:12:51.000 --> 00:12:53.000]  接觸這些東西
[00:12:53.000 --> 00:12:55.000]  都可以獻上這個掃祭
[00:12:55.000 --> 00:12:57.000]  成為聖物的時候
[00:12:57.000 --> 00:12:58.000]  人接觸它
[00:12:58.000 --> 00:13:00.000]  都會成聖
[00:13:00.000 --> 00:13:04.000]  第六章是廿四至廿七節
[00:13:04.000 --> 00:13:07.000]  這些屬序例裏面
[00:13:07.000 --> 00:13:08.000]  有些祭身獻上的時候
[00:13:08.000 --> 00:13:09.000]  第廿七節
[00:13:09.000 --> 00:13:14.000]  凡這些祭肉都會成聖
[00:13:14.000 --> 00:13:19.000]  廿一至六至十節
[00:13:19.000 --> 00:13:20.000]  我們看六和九節
[00:13:20.000 --> 00:13:21.000]  要歸神為聖
[00:13:21.000 --> 00:13:23.000]  不可褻瀆神的名
[00:13:23.000 --> 00:13:24.000]  後面
[00:13:24.000 --> 00:13:25.000]  因耶和華的火祭
[00:13:25.000 --> 00:13:27.000]  就是神的聖物
[00:13:27.000 --> 00:13:28.000]  是他們獻的
[00:13:28.000 --> 00:13:30.000]  所以要成為聖
[00:13:30.000 --> 00:13:32.000]  所許的
[00:13:32.000 --> 00:13:34.000]  若是生畜
[00:13:34.000 --> 00:13:36.000]  就是人獻給耶和華公物
[00:13:36.000 --> 00:13:38.000]  凡這一類獻給耶和華的
[00:13:38.000 --> 00:13:40.000]  都要成聖
[00:13:40.000 --> 00:13:42.000]  本來是一個普通的族物
[00:13:42.000 --> 00:13:44.000]  也是一個潔淨的狀態
[00:13:44.000 --> 00:13:45.000]  沒什麼特別
[00:13:45.000 --> 00:13:46.000]  但它未必成為聖
[00:13:46.000 --> 00:13:48.000]  唯有將這個普通的族物
[00:13:48.000 --> 00:13:50.000]  分別出來
[00:13:50.000 --> 00:13:51.000]  歸於上帝
[00:13:51.000 --> 00:13:54.000]  呈獻給上帝為聖所用的時候
[00:13:54.000 --> 00:13:56.000]  這個就是聖物
[00:13:56.000 --> 00:13:58.000]  就是成聖
[00:13:58.000 --> 00:13:59.000]  成為潔淨
[00:13:59.000 --> 00:14:01.000]  成為聖潔
[00:14:01.000 --> 00:14:03.000]  上帝教耶穌列人
[00:14:03.000 --> 00:14:06.000]  在世間將一些物品
[00:14:06.000 --> 00:14:08.000]  分成潔淨和不潔淨
