
[00:00:00.000 --> 00:00:02.000]  好,讓我們一起有個祈禱的開始
[00:11:03.000 --> 00:11:07.000]  有一個故事是這樣的
[00:11:07.000 --> 00:11:11.000]  他說在一艘郵輪裡
[00:11:11.000 --> 00:11:13.000]  因為有難
[00:11:13.000 --> 00:11:16.000]  這艘郵輪就沉了
[00:11:16.000 --> 00:11:19.000]  只有一個人生存
[00:11:19.000 --> 00:11:24.000]  他隨著這些流水漂到一個荒島上
[00:11:24.000 --> 00:11:26.000]  去到一個荒島
[00:11:26.000 --> 00:11:28.000]  當然沒有人
[00:11:28.000 --> 00:11:32.000]  這個人每一天都去祈禱求神幫助他
[00:11:32.000 --> 00:11:36.000]  希望神幫助他早日離開這個荒島
[00:11:36.000 --> 00:11:38.000]  不過他有去祈禱
[00:11:38.000 --> 00:11:40.000]  神也有聽他的祈禱
[00:11:40.000 --> 00:11:43.000]  不過時間是神所審的
[00:11:43.000 --> 00:11:45.000]  他每一天都是這樣祈禱神
[00:11:45.000 --> 00:11:46.000]  祢救我吧
[00:11:46.000 --> 00:11:48.000]  希望有些船經過
[00:11:48.000 --> 00:11:52.000]  能夠幫我離開這個荒島
[00:11:52.000 --> 00:11:53.000]  很可惜
[00:11:53.000 --> 00:11:54.000]  每一天都是祈禱
[00:11:54.000 --> 00:11:56.000]  每一天都在荒島裡
[00:11:56.000 --> 00:11:58.000]  有一次他就覺得
[00:11:58.000 --> 00:11:59.000]  這樣也不是辦法
[00:11:59.000 --> 00:12:01.000]  不如找些木
[00:12:01.000 --> 00:12:02.000]  搭一間小屋
[00:12:02.000 --> 00:12:03.000]  自己住下
[00:12:03.000 --> 00:12:07.000]  儲存一些剩餘的物資
[00:12:07.000 --> 00:12:10.000]  他已經失望了
[00:12:10.000 --> 00:12:12.000]  因為每一天都是祈禱
[00:12:12.000 --> 00:12:14.000]  每一天都沒有得到回應
[00:12:14.000 --> 00:12:15.000]  他就想
[00:12:15.000 --> 00:12:18.000]  我一生一世都在荒島裡過活
[00:12:18.000 --> 00:12:21.000]  於是他就建了一間很小的木屋
[00:12:21.000 --> 00:12:23.000]  用剩餘的物資搭了
[00:12:23.000 --> 00:12:26.000]  有一次他去完回來
[00:12:26.000 --> 00:12:28.000]  不知道是打獵還是怎樣
[00:12:28.000 --> 00:12:32.000]  他不知為何發現自己的屋是火燭
[00:12:32.000 --> 00:12:34.000]  所有的東西都燒了
[00:12:34.000 --> 00:12:36.000]  於是他在祈禱裡
[00:12:36.000 --> 00:12:38.000]  他很氣憤地跟神說
[00:12:38.000 --> 00:12:40.000]  神啊,你怎麼可以這樣對我呢?
[00:12:40.000 --> 00:12:41.000]  我已經很慘了
[00:12:41.000 --> 00:12:43.000]  我來到這個荒島裡
[00:12:43.000 --> 00:12:44.000]  我什麼都沒有
[00:12:44.000 --> 00:12:47.000]  現在連我那幾塊木板都燒了
[00:12:47.000 --> 00:12:49.000]  連我所剩餘的東西都燒了
[00:12:49.000 --> 00:12:51.000]  於是他的眼淚水
[00:12:51.000 --> 00:12:53.000]  就在他的眼裡流下
[00:12:53.000 --> 00:12:56.000]  他不斷地去控訴
[00:12:56.000 --> 00:12:58.000]  他這位所信的上帝
[00:12:58.000 --> 00:13:03.000]  於是他就在這個沙灘裡睡著了
[00:13:03.000 --> 00:13:05.000]  第二天很早的時候
[00:13:05.000 --> 00:13:09.000]  他被那些船隻的聲音吵醒了
[00:13:09.000 --> 00:13:12.000]  原來終於有人來救他
[00:13:12.000 --> 00:13:14.000]  為什麼這個船會救他?
[00:13:14.000 --> 00:13:17.000]  因為看到他火燭的煙向上升的時候
[00:13:17.000 --> 00:13:21.000]  這艘船就派了一艘小艇來救他
[00:13:21.000 --> 00:13:23.000]  以色列人出埃及的時候
[00:13:23.000 --> 00:13:25.000]  有幾百萬的人
[00:13:25.000 --> 00:13:28.000]  他們經過四十年的曠野
[00:13:28.000 --> 00:13:32.000]  在六十歲以上的人只有兩個
[00:13:32.000 --> 00:13:34.000]  就是約書亞和迦勒
[00:13:34.000 --> 00:13:36.000]  可以進入迦南之地
[00:13:36.000 --> 00:13:39.000]  在以色列人四十年的曠野裡
[00:13:39.000 --> 00:13:42.000]  他們的信心是怎麼樣呢?
[00:13:42.000 --> 00:13:45.000]  他們信心被他們三樣東西去搖動
[00:13:45.000 --> 00:13:48.000]  第一,就是他們的肉體的需要
[00:13:48.000 --> 00:13:50.000]  他們經常跟神投訴
[00:13:50.000 --> 00:13:52.000]  為什麼我們沒有肉吃?
[00:13:52.000 --> 00:13:54.000]  為什麼我們沒有水喝?
[00:13:54.000 --> 00:13:56.000]  為什麼?為什麼?為什麼?
[00:13:56.000 --> 00:13:59.000]  他們經常問上帝為什麼?為什麼?為什麼?
[00:13:59.000 --> 00:14:02.000]  於是他們的信心就被他們沒有肉吃
[00:14:02.000 --> 00:14:03.000]  沒有水喝
[00:14:03.000 --> 00:14:05.000]  一路去動搖
[00:14:05.000 --> 00:14:10.000]  他們就埋怨上帝
[00:14:10.000 --> 00:14:12.000]  為什麼要教我出來呢?
[00:14:12.000 --> 00:14:14.000]  我在埃及不就很好嗎?
[00:14:14.000 --> 00:14:15.000]  我雖然做奴隸
[00:14:15.000 --> 00:14:18.000]  但我也是有得吃,有得喝
[00:14:18.000 --> 00:14:20.000]  埋怨之聲不斷
[00:14:20.000 --> 00:14:23.000]  不斷埋怨摩西,埋怨神
[00:14:23.000 --> 00:14:25.000]  在這四十年的曠野裡
[00:14:25.000 --> 00:14:27.000]  他們的信心被什麼搖動呢?
[00:14:27.000 --> 00:14:31.000]  就是被他們沒有食物,沒有水喝
[00:14:31.000 --> 00:14:34.000]  一路這樣去搖動
[00:14:34.000 --> 00:14:35.000]  我們今天的信心
[00:14:35.000 --> 00:14:37.000]  有沒有被我們的工作
[00:14:37.000 --> 00:14:39.000]  有沒有被我們的疾病
[00:14:39.000 --> 00:14:41.000]  有沒有被我們的逼迫
[00:14:41.000 --> 00:14:45.000]  有沒有被我們的家庭去搖動呢?
[00:14:45.000 --> 00:14:48.000]  初期的教會歷史當中
[00:14:48.000 --> 00:14:49.000]  在第一世紀
[00:14:49.000 --> 00:14:52.000]  羅馬政府對基督徒有很多的逼迫
[00:14:52.000 --> 00:14:55.000]  有時候很鬆,有時候很緊
[00:14:55.000 --> 00:14:59.000]  當時很多人都被基督徒感動
[00:14:59.000 --> 00:15:00.000]  不過很可惜
[00:15:00.000 --> 00:15:03.000]  當他們進入教會之後
[00:15:03.000 --> 00:15:04.000]  逼迫來到的時候
[00:15:04.000 --> 00:15:06.000]  他們走都走不及
[00:15:06.000 --> 00:15:08.000]  其中一個表表者
[00:15:08.000 --> 00:15:10.000]  就是我們很熟悉的彼得
[00:15:10.000 --> 00:15:12.000]  彼得他經常都在認叻
[00:15:12.000 --> 00:15:15.000]  主啊,我怎樣怎樣怎樣
[00:15:15.000 --> 00:15:16.000]  不過何嘗彼得
[00:15:16.000 --> 00:15:20.000]  不是在他信心最搖動的時候
[00:15:20.000 --> 00:15:21.000]  你是否認識這個人?
[00:15:21.000 --> 00:15:23.000]  彼得說不是,我不認識他
[00:15:23.000 --> 00:15:25.000]  我跟他完全沒有關係
[00:15:25.000 --> 00:15:28.000]  彼得就在最惡劣的環境裏
[00:15:28.000 --> 00:15:30.000]  他自己的信心搖動了
[00:15:30.000 --> 00:15:32.000]  他三次不認住
[00:15:32.000 --> 00:15:36.000]  頂尖有沒有我們在信心最搖動的時候
[00:15:36.000 --> 00:15:38.000]  我們有沒有二十次不認住呢?
[00:15:38.000 --> 00:15:41.000]  我們今天的信心的考驗
[00:15:41.000 --> 00:15:43.000]  不是好像初期教會
[00:15:43.000 --> 00:15:45.000]  或者我們身體上
[00:15:45.000 --> 00:15:48.000]  被人施酷刑,逼迫
[00:15:48.000 --> 00:15:50.000]  不過我們的意念的行為
[00:15:50.000 --> 00:15:53.000]  和我們的行為
[00:15:53.000 --> 00:15:55.000]  是時時都受到考驗
[00:15:55.000 --> 00:15:58.000]  在教會的外面
[00:15:58.000 --> 00:16:01.000]  很多的試探
[00:16:01.000 --> 00:16:03.000]  是一小步一小步
[00:16:03.000 --> 00:16:05.000]  去牽引我們的情慾
[00:16:05.000 --> 00:16:08.000]  我們的驕傲
[00:16:08.000 --> 00:16:10.000]  我們的自誇
[00:16:10.000 --> 00:16:13.000]  也有時候可能為了公司
[00:16:13.000 --> 00:16:15.000]  幾個小時的加班費
[00:16:15.000 --> 00:16:21.000]  又或者想得幾百個的回購等等
[00:16:21.000 --> 00:16:24.000]  以致我們的信心動搖
[00:16:24.000 --> 00:16:26.000]  我們都可能那一剎那
[00:16:26.000 --> 00:16:29.000]  我們都不認識我們的主
[00:16:29.000 --> 00:16:31.000]  又或者教會裏面
[00:16:31.000 --> 00:16:33.000]  有這個肢體幾句的說話
[00:16:33.000 --> 00:16:35.000]  的言語
[00:16:35.000 --> 00:16:37.000]  破壞了我們和神的關係
[00:16:37.000 --> 00:16:39.000]  於是我們一怒之下
[00:16:39.000 --> 00:16:42.000]  我們就離開神,離開教會
[00:16:42.000 --> 00:16:44.000]  離開我們的信仰
[00:16:44.000 --> 00:16:48.000]  當我們有困難的時候
[00:16:48.000 --> 00:16:51.000]  我們順境的時候
[00:16:51.000 --> 00:16:53.000]  我們就會說
[00:16:53.000 --> 00:16:55.000]  你要將一切的憂慮
[00:16:55.000 --> 00:16:58.000]  卸給神,神會幫你
[00:16:58.000 --> 00:17:00.000]  說得非常好聽
[00:17:00.000 --> 00:17:03.000]  但當我們自己親身面對困難的時候
[00:17:03.000 --> 00:17:06.000]  我們是不是真的將我們一切的憂慮
[00:17:06.000 --> 00:17:08.000]  都卸給神呢?
[00:17:08.000 --> 00:17:10.000]  我們在行為上面
[00:17:10.000 --> 00:17:12.000]  當我們面對困難的時候
[00:17:12.000 --> 00:17:15.000]  我們是不是好像熱鍋上的螞蟻一樣
[00:17:15.000 --> 00:17:17.000]  左騰右騰
[00:17:17.000 --> 00:17:19.000]  完全忘記了聖經裏面
[00:17:19.000 --> 00:17:21.000]  給我們這麼好的話語
[00:17:21.000 --> 00:17:23.000]  你要將一切的憂慮
[00:17:23.000 --> 00:17:25.000]  去交給神
[00:17:25.000 --> 00:17:26.000]  我們的幫助
[00:17:26.000 --> 00:17:30.000]  是從那位做天地萬物的神而來
[00:17:30.000 --> 00:17:32.000]  我們知道我們做基督徒
[00:17:32.000 --> 00:17:35.000]  我們的盼望在神國裏面
[00:17:35.000 --> 00:17:37.000]  我們不過很多時候
[00:17:37.000 --> 00:17:40.000]  我們都是想在地上的事
[00:17:40.000 --> 00:17:41.000]  弟兄姊妹
[00:17:41.000 --> 00:17:43.000]  由我們今天的眼光
[00:17:43.000 --> 00:17:45.000]  是True Horizon
[00:17:45.000 --> 00:17:47.000]  讓我們有雙重的視野
[00:17:47.000 --> 00:17:49.000]  讓我們的視野
[00:17:49.000 --> 00:17:52.000]  放在單單在那位創造我們生命的主
[00:17:52.000 --> 00:17:55.000]  然後我們才稍微將我們的眼光
[00:17:55.000 --> 00:17:58.000]  放在地上的事物
[00:17:58.000 --> 00:18:00.000]  如果不是的時候
[00:18:00.000 --> 00:18:02.000]  我們的信心的動搖
[00:18:02.000 --> 00:18:04.000]  都只不過是我今天有沒有水喝
[00:18:04.000 --> 00:18:06.000]  我有沒有東西吃
[00:18:06.000 --> 00:18:10.000]  然後去搖動我們對神的信心
[00:18:10.000 --> 00:18:12.000]  保羅在第五節說
[00:18:12.000 --> 00:18:15.000]  貼薩羅尼加教會的信徒
[00:18:15.000 --> 00:18:18.000]  他們是又逼迫又患難
[00:18:18.000 --> 00:18:20.000]  為什麼呢?
[00:18:20.000 --> 00:18:23.000]  原來他們就是為了神的國去受苦
