
[00:00:00.000 --> 00:00:03.660]  感謝天父今天早上給我們一同聚集
[00:02:33.000 --> 00:02:34.960]  我就應運祂
[00:02:34.960 --> 00:02:36.520]  祂在急難中
[00:02:36.520 --> 00:02:38.840]  我要與祂同在
[00:02:38.840 --> 00:02:42.080]  我要答救祂使祂尊貴
[00:02:42.080 --> 00:02:44.920]  我要使祂足享強壽
[00:02:44.920 --> 00:02:47.840]  將我的救恩顯明給祂
[00:02:47.840 --> 00:02:52.440]  神應許了專心愛神的人
[00:02:52.440 --> 00:02:54.040]  神要答救
[00:02:54.040 --> 00:02:55.280]  答救的意思是
[00:02:55.280 --> 00:02:57.560]  這個人也會有困難
[00:02:57.560 --> 00:03:00.880]  但是神不用打烊
[00:03:00.880 --> 00:03:02.800]  先打個字出來
[00:03:02.800 --> 00:03:04.880]  神會救他的
[00:03:04.880 --> 00:03:07.520]  也知道安置在高處
[00:03:07.520 --> 00:03:09.240]  凡是求告他命
[00:03:09.240 --> 00:03:11.680]  後來這個求告的意思
[00:03:11.680 --> 00:03:15.960]  真是呼喊向神叫救命的意思
[00:03:15.960 --> 00:03:20.800]  聖經裡說凡求告主命的就必得救
[00:03:20.800 --> 00:03:24.640]  但要記住那個求告不是一次
[00:03:24.640 --> 00:03:26.920]  主也求你救我
[00:03:26.920 --> 00:03:29.280]  於是你就得了永生
[00:03:29.280 --> 00:03:33.640]  那個求告不是過去式的
[00:03:33.640 --> 00:03:38.240]  那個求告是常常求告
[00:03:38.240 --> 00:03:40.800]  對基督徒來說要很小心
[00:03:40.800 --> 00:03:42.840]  不是三十年前
[00:03:42.840 --> 00:03:45.280]  二十年前一次求告主命
[00:03:45.280 --> 00:03:47.000]  那就得救
[00:03:47.000 --> 00:03:51.800]  凡求告主命的詞是用進行式的
[00:03:51.800 --> 00:03:53.800]  或者說用現在式的
[00:03:53.800 --> 00:03:59.400]  所以基督徒是必須常常求告主命
[00:03:59.400 --> 00:04:03.360]  這裡應許我應允許在急難中
[00:04:03.360 --> 00:04:07.040]  就是說人是會有急有難的
[00:04:07.040 --> 00:04:09.160]  你說求主給我一點困難都沒有
[00:04:09.160 --> 00:04:10.840]  行不行?
[00:04:10.840 --> 00:04:13.680]  我不知道你會不會這樣遭遇
[00:04:13.680 --> 00:04:15.880]  但是聖經裡告訴你很多時候
[00:04:15.880 --> 00:04:20.520]  神在急難中祂的同在祂的答救
[00:04:20.520 --> 00:04:23.480]  這個是神的應許
[00:04:23.480 --> 00:04:26.680]  當時沙士流行的時候
[00:04:26.680 --> 00:04:28.280]  我接到一個電話
[00:04:28.280 --> 00:04:30.080]  不過我記得那時候是2003年
[00:04:30.080 --> 00:04:31.280]  當然是一個很好的工作
[00:04:31.280 --> 00:04:33.280]  在國內他出不來
[00:04:33.280 --> 00:04:34.680]  暫時不出來他就很害怕
[00:04:34.680 --> 00:04:38.080]  我說你打開聖經我讀給你聽
[00:04:38.080 --> 00:04:39.680]  當他讀的時候
[00:04:39.680 --> 00:04:42.680]  一邊讀神的話語一邊安定他的心
[00:04:42.680 --> 00:04:45.880]  結果神自己親自的保守
[00:04:45.880 --> 00:04:48.680]  因為這裡說到黑夜的瘟疫
[00:04:48.680 --> 00:04:50.080]  五家滅人的毒病
[00:04:50.080 --> 00:04:53.680]  弟兄姊妹這些詞聖經是這樣用的
[00:04:53.680 --> 00:04:56.080]  我不想將這些跟現在來對等
[00:04:56.080 --> 00:04:57.880]  不過我記得那時候2003年
[00:04:57.880 --> 00:05:00.080]  當然是一個很恐怖
[00:05:00.080 --> 00:05:02.880]  恐怖的地方我記得學校不用上課
[00:05:02.880 --> 00:05:04.480]  我那時候做校長
[00:05:04.480 --> 00:05:09.280]  我和我太太去酒店探午餐
[00:05:09.280 --> 00:05:13.680]  那個午餐整個酒店只有三桌
[00:05:13.680 --> 00:05:19.080]  後來事情我去北京
[00:05:19.080 --> 00:05:21.280]  我沒見過北京機場
[00:05:21.280 --> 00:05:24.680]  百日是水靜河飛
[00:05:24.680 --> 00:05:29.280]  你不會想到我可以幾乎坐包機來回
[00:05:29.280 --> 00:05:30.880]  一架飛機裡面只有六個人
[00:05:30.880 --> 00:05:33.480]  六個到十個乘客
[00:05:33.480 --> 00:05:34.880]  我由北京再去長沙
[00:05:34.880 --> 00:05:36.680]  長沙再回來香港
[00:05:36.680 --> 00:05:38.080]  在過程裡面
[00:05:38.080 --> 00:05:41.280]  我覺得上帝的話語很確實
[00:05:41.280 --> 00:05:44.680]  不過我們今時今日已經忽略了很多東西
[00:05:44.680 --> 00:05:45.880]  這裡請留意
[00:05:45.880 --> 00:05:47.080]  詩篇一九一篇
[00:05:47.080 --> 00:05:49.080]  和我們剛才所讀馬克福音
[00:05:49.080 --> 00:05:53.680]  耶穌去醫好那個女士患熱病
[00:05:53.680 --> 00:05:55.080]  發燒一叫她起來
[00:05:55.080 --> 00:05:56.880]  她來服侍耶穌
[00:05:56.880 --> 00:05:58.880]  很多病人去找耶穌
[00:05:58.880 --> 00:06:03.080]  今時今日找教會找耶穌都不行
[00:06:03.080 --> 00:06:04.880]  今時今日有醫療
[00:06:04.880 --> 00:06:07.680]  衛生健康這些要留意
[00:06:07.680 --> 00:06:10.880]  你的生活習慣要留意
[00:06:10.880 --> 00:06:13.880]  人有基本的抗疫能力
[00:06:13.880 --> 00:06:15.680]  你的免疫力在這裡
[00:06:15.680 --> 00:06:18.680]  不過你整天都是熬夜
[00:06:18.680 --> 00:06:20.880]  你又不注意自己的營養健康
[00:06:20.880 --> 00:06:22.680]  冷的時候又不行
[00:06:22.680 --> 00:06:24.480]  又不保暖
[00:06:24.480 --> 00:06:28.480]  甚至乎你都不經常洗手
[00:06:28.480 --> 00:06:31.280]  難免自己會中招
[00:06:31.280 --> 00:06:33.680]  到今時今日這個香港社會
[00:06:33.680 --> 00:06:38.680]  最近看外國的醫生都說叫人洗手
[00:06:38.680 --> 00:06:40.880]  2003年有人叫你洗手洗手洗手
[00:06:40.880 --> 00:06:44.280]  被人笑
[00:06:44.280 --> 00:06:45.280]  笑什麼?
[00:06:45.280 --> 00:06:48.680]  今天你洗不洗?
[00:06:48.680 --> 00:06:51.880]  基本一些生活習慣
[00:06:51.880 --> 00:06:53.680]  我們要留意
[00:06:53.680 --> 00:06:55.480]  但我們忽略了
[00:06:55.480 --> 00:06:58.080]  求主讓我們能夠相信神的話
[00:06:58.080 --> 00:07:00.880]  因為耶穌基督親口說過
[00:07:00.880 --> 00:07:08.080]  人活著不是單靠食物
[00:07:08.080 --> 00:07:09.880]  不是叫你不用吃
[00:07:09.880 --> 00:07:11.280]  不是叫你不靠食物
[00:07:11.280 --> 00:07:13.680]  是不單靠食物
[00:07:13.680 --> 00:07:18.680]  下面那句呢?
[00:07:18.680 --> 00:07:21.680]  什麼?
[00:07:21.680 --> 00:07:23.480]  所以你們只重視生活
[00:07:23.480 --> 00:07:25.880]  你不重視生命
[00:07:25.880 --> 00:07:27.280]  生活就是要吃
[00:07:27.280 --> 00:07:28.680]  但生命是什麼?
[00:07:28.680 --> 00:07:30.480]  乃是靠神
[00:07:30.480 --> 00:07:35.080]  考慮所出的一切的話
[00:07:35.080 --> 00:07:35.880]  弟兄姊妹
[00:07:35.880 --> 00:07:38.880]  信仰單單重視生活
[00:07:38.880 --> 00:07:41.080]  我不知道你們有沒有永生
[00:07:41.080 --> 00:07:44.080]  信仰神會恩代
[00:07:44.080 --> 00:07:46.480]  知道我們的需要
[00:07:46.480 --> 00:07:48.080]  祂會看我們的生活
[00:07:48.080 --> 00:07:49.480]  但更加重要的是
[00:07:49.480 --> 00:07:52.280]  你要渴求追求
[00:07:52.280 --> 00:07:54.480]  認識生命的主
[00:07:54.480 --> 00:07:56.880]  追求生命
[00:07:56.880 --> 00:08:00.880]  有沒有參加生命之道?
[00:08:00.880 --> 00:08:02.880]  多少人參加?
[00:08:02.880 --> 00:08:04.680]  140多人
[00:08:04.680 --> 00:08:07.480]  第一期是180多人
[00:08:07.480 --> 00:08:09.480]  時間真的很忙
[00:08:09.480 --> 00:08:11.080]  生活是需要
[00:08:11.080 --> 00:08:12.280]  但弟兄姊妹
[00:08:12.280 --> 00:08:14.280]  單單有生活
[00:08:14.280 --> 00:08:15.680]  你不就跟世人一樣
[00:08:15.680 --> 00:08:17.480]  但生命更加重要
[00:08:17.480 --> 00:08:19.280]  上帝的應許
[00:08:19.280 --> 00:08:21.880]  當你有需要的時候
[00:08:21.880 --> 00:08:23.280]  或者沒有需要之後
[00:08:23.280 --> 00:08:24.880]  你常常求主明
[00:08:24.880 --> 00:08:28.080]  專心地尋求祂
[00:08:28.080 --> 00:08:29.480]  神會恩代
[00:08:29.480 --> 00:08:30.280]  神會保守
[00:08:30.280 --> 00:08:32.080]  就算你在急難
[00:08:32.080 --> 00:08:34.680]  在病患中間
[00:08:34.680 --> 00:08:38.480]  有時我今早乘火車出來
[00:08:38.480 --> 00:08:40.680]  前面咳後面咳
[00:08:40.680 --> 00:08:42.280]  想起那時坐飛機
[00:08:42.280 --> 00:08:44.480]  一個人在飛機座位一咳
[00:08:44.480 --> 00:08:47.880]  周圍的人立即要入院檢查
[00:08:47.880 --> 00:08:48.680]  是嗎?
[00:08:48.680 --> 00:08:49.280]  這麼厲害
[00:08:49.280 --> 00:08:50.480]  醫生也這樣
[00:08:50.480 --> 00:08:53.880]  醫生也這樣
[00:08:53.880 --> 00:08:56.480]  那前咳後咳怎麼辦?
[00:08:56.480 --> 00:08:58.680]  那是飛箭
[00:08:58.680 --> 00:09:00.680]  浮在空中
[00:09:00.680 --> 00:09:01.480]  就要肚瀉
[00:09:01.480 --> 00:09:02.480]  那怎麼辦?
[00:09:02.480 --> 00:09:04.880]  我又忘記戴口罩
[00:09:04.880 --> 00:09:09.680]  只好用圍巾圍著自己
[00:09:09.680 --> 00:09:13.880]  這些當然不是做得這麼誇張
[00:09:13.880 --> 00:09:15.080]  但有一件事
[00:09:15.080 --> 00:09:16.880]  你心裡面已求神
[00:09:16.880 --> 00:09:19.280]  我相信神會保守你
[00:09:19.280 --> 00:09:21.480]  神的話語讓你心中有安穩
[00:09:21.480 --> 00:09:25.480]  不止令你一入地鐵咳又飆出來
[00:09:25.480 --> 00:09:27.480]  一上巴士咳又下車
[00:09:27.480 --> 00:09:29.280]  那麼大件事你怎麼走?
[00:09:29.280 --> 00:09:30.280]  是嗎?
[00:09:30.280 --> 00:09:31.080]  不如坐計程車
[00:09:31.080 --> 00:09:32.680]  計程車司機又咳兩聲
[00:09:32.680 --> 00:09:34.480]  你又不用坐計程車
[00:09:34.480 --> 00:09:35.880]  回到教會
[00:09:35.880 --> 00:09:38.480]  教會有人咳兩聲怎麼辦?
[00:09:38.480 --> 00:09:40.280]  不理聚會
[00:09:40.280 --> 00:09:41.080]  是嗎?
[00:09:41.080 --> 00:09:42.080]  為這個緣故求主
[00:09:42.080 --> 00:09:43.680]  讓我們能夠接受整個說話
[00:09:43.680 --> 00:09:45.880]  讓我們得到安慰
[00:09:45.880 --> 00:09:46.480]  得到力量
[00:09:46.480 --> 00:09:47.080]  好不好?
[00:09:47.080 --> 00:09:49.280]  我們一同低頭讀禱告
[00:09:49.280 --> 00:09:50.280]  求主幫助我們
[00:09:50.280 --> 00:09:52.480]  今天早上到你面前的人
[00:09:52.480 --> 00:09:53.880]  因著我們在你面前
[00:09:53.880 --> 00:09:55.080]  既然夢照的人
[00:09:55.080 --> 00:09:56.680]  你給我們的確距
[00:09:56.680 --> 00:09:58.880]  求聖靈在我們心中感動
[00:09:58.880 --> 00:10:00.080]  讓你自己的說話
[00:10:00.080 --> 00:10:02.080]  給我們的光照引導
[00:10:02.080 --> 00:10:03.880]  好讓我們能夠確距
[00:10:03.880 --> 00:10:05.880]  知道我們是屬於你的
[00:10:05.880 --> 00:10:08.080]  你保守我們的心懷意念
[00:10:08.080 --> 00:10:08.880]  今天早上
[00:10:08.880 --> 00:10:10.280]  藉著你自己的說話
[00:10:10.280 --> 00:10:11.680]  讓我們口裡的言語
[00:10:11.680 --> 00:10:13.880]  心裡的意念都能夠蒙原諒
[00:10:13.880 --> 00:10:15.080]  順聽我們的禱告
[00:10:15.080 --> 00:10:16.880]  奉耶穌明治祈求
[00:10:16.880 --> 00:10:17.880]  阿們
[00:10:17.880 --> 00:10:19.080]  在上一次我和大家看
[00:10:19.080 --> 00:10:20.280]  《已不鎖書》第一章的時候
[00:10:20.280 --> 00:10:23.680]  說到夢照是神給我們的揀選
[00:10:23.680 --> 00:10:26.480]  夢照是神給我們的賞賜
[00:10:26.480 --> 00:10:29.080]  我們夢照主要是在基督裡面
[00:10:29.080 --> 00:10:30.480]  合而為一
[00:10:30.480 --> 00:10:34.480]  請留意夢照不是單單這兩個字句
[00:10:34.480 --> 00:10:37.480]  是給那些弟兄姊妹信了主
[00:10:37.480 --> 00:10:38.280]  好熱心
[00:10:38.280 --> 00:10:40.680]  然後就說神緊照我
[00:10:40.680 --> 00:10:41.880]  叫我入神學院
[00:10:41.880 --> 00:10:42.480]  我去進修
[00:10:42.480 --> 00:10:43.680]  我做傳道人
[00:10:43.680 --> 00:10:45.680]  那個是一個很特別的一回事情
[00:10:45.680 --> 00:10:47.280]  這個夢照是對所有人
[00:10:47.280 --> 00:10:48.680]  所以《已不鎖書》第一章
[00:10:48.680 --> 00:10:52.080]  所說是對所有的聖徒而言的
[00:10:52.080 --> 00:10:56.880]  是當人願意回應聖靈的感動
[00:10:56.880 --> 00:11:00.280]  願意回應上帝的呼召
[00:11:00.280 --> 00:11:01.880]  在基督耶穌裡面
[00:11:01.880 --> 00:11:04.480]  耶神揀選了我們
[00:11:04.480 --> 00:11:06.280]  使我們得夢救贖
[00:11:06.280 --> 00:11:08.880]  使我們的罪得赦免
[00:11:08.880 --> 00:11:10.480]  這個是恩賜
[00:11:10.480 --> 00:11:12.080]  也是恩典
[00:11:12.080 --> 00:11:16.680]  所以夢照不是單單為一小撮人所準備的
[00:11:16.680 --> 00:11:23.280]  夢照乃是為每一個蒙恩德舊基督徒而設的
[00:11:23.280 --> 00:11:25.880]  每一個神的兒女
[00:11:25.880 --> 00:11:28.280]  我們可以今天
[00:11:28.280 --> 00:11:31.880]  剛才帶領我們詩歌閣業
[00:11:31.880 --> 00:11:34.880]  跟大家背書通文
[00:11:34.880 --> 00:11:37.280]  我們在天上的父
[00:11:37.280 --> 00:11:40.480]  這個我們在天上的父
[00:11:40.480 --> 00:11:43.280]  不是每個人都可以說的
[00:11:43.280 --> 00:11:46.880]  是那些夢照人才可以說的
[00:11:46.880 --> 00:11:50.680]  所以我們稱這個創造萬物的主宰為天上的父
[00:11:50.680 --> 00:11:52.480]  我們稱祂為神
[00:11:52.480 --> 00:11:54.680]  如果在我們的信仰裡面
[00:11:54.680 --> 00:11:56.480]  說到聖父、聖子、聖靈的時候
[00:11:56.480 --> 00:11:59.880]  這位聖父、這位神創造宇宙萬物
[00:11:59.880 --> 00:12:01.880]  是無可否認的事實
[00:12:01.880 --> 00:12:03.480]  所以你見到創造的偉大
[00:12:03.480 --> 00:12:05.080]  知道祂是父神
[00:12:05.080 --> 00:12:06.080]  你很心有安慰
[00:12:06.080 --> 00:12:08.480]  感謝主,這是天父
[00:12:08.480 --> 00:12:11.480]  耶穌基督渡成肉身來到世界上
[00:12:11.480 --> 00:12:13.680]  這是歷史上的記載
[00:12:13.680 --> 00:12:16.680]  千真萬確是歷史的事實
[00:12:16.680 --> 00:12:19.680]  所以說你信不信有耶穌
[00:12:19.680 --> 00:12:21.680]  其實這個問題一發出來之後
[00:12:21.680 --> 00:12:23.680]  答案只有一個
[00:12:23.680 --> 00:12:26.280]  你不信也不行
[00:12:26.280 --> 00:12:27.280]  為什麼?
[00:12:27.280 --> 00:12:29.680]  2018年
[00:12:29.680 --> 00:12:31.280]  大概是紀錄
[00:12:31.280 --> 00:12:34.080]  耶穌基督降生之後的年日
[00:12:34.080 --> 00:12:35.480]  我們不信的
[00:12:35.480 --> 00:12:39.480]  問題是信不信耶穌是神的兒子
[00:12:39.480 --> 00:12:42.280]  信不信祂是渡成肉身
[00:12:42.280 --> 00:12:45.880]  信不信祂是同女瑪利亞所生
[00:12:45.880 --> 00:12:48.480]  信不信祂從死裡復活
[00:12:48.480 --> 00:12:51.280]  祂是為你為我的罪被釘死
[00:12:51.280 --> 00:12:53.280]  信不信祂復活之後
[00:12:53.280 --> 00:12:58.280]  仍然活著
[00:12:58.280 --> 00:13:01.480]  復活之後仍然活著
[00:13:01.480 --> 00:13:05.080]  這個道理在你的理性
[00:13:05.080 --> 00:13:07.080]  在你的感受裡面
[00:13:07.080 --> 00:13:09.080]  接受一點不接受一點
[00:13:09.080 --> 00:13:11.480]  但當聖靈在你身上工作的時候
[00:13:11.480 --> 00:13:13.080]  奇妙的事件發生了
[00:13:13.080 --> 00:13:14.680]  什麼奇妙的事件?
[00:13:14.680 --> 00:13:16.880]  當聖靈感動你的時候
[00:13:16.880 --> 00:13:17.880]  你就會感覺
[00:13:17.880 --> 00:13:20.080]  對,我是一個罪人
[00:13:20.080 --> 00:13:21.080]  祂是神的兒子
[00:13:21.080 --> 00:13:22.880]  我需要救恩
[00:13:22.880 --> 00:13:26.080]  所以我們在聖靈感動裡面
[00:13:26.080 --> 00:13:28.280]  我們一轉
[00:13:28.280 --> 00:13:29.880]  將我們以為理性
[00:13:29.880 --> 00:13:32.680]  以為很感性的東西
[00:13:32.680 --> 00:13:34.280]  在聖靈的感動下面
[00:13:34.280 --> 00:13:36.280]  我們靈性蘇醒過來
[00:13:36.280 --> 00:13:39.480]  看到這個就是我所需要的
[00:13:39.480 --> 00:13:41.280]  於是你就口裡承認
[00:13:41.280 --> 00:13:42.880]  心裡相信
[00:13:42.880 --> 00:13:45.080]  於是你就求告主明
[00:13:45.080 --> 00:13:46.880]  開始了
[00:13:46.880 --> 00:13:47.480]  聽清楚
[00:13:47.480 --> 00:13:49.280]  是開始了
[00:13:49.280 --> 00:13:50.680]  於是聖經應許說
[00:13:50.680 --> 00:13:53.280]  你得到這個確據
[00:13:53.280 --> 00:13:56.680]  所以提拔爾夫蘇書第一章第十四節
[00:13:56.680 --> 00:13:58.680]  剛才我們讀過的聖經
[00:13:58.680 --> 00:14:00.080]  我們再看一次好不好?
[00:14:00.080 --> 00:14:01.680]  預備,一二三
[00:14:01.680 --> 00:14:04.880]  我們也在他裡面得了基業
[00:14:04.880 --> 00:14:07.880]  這原是那位隨己意而行
[00:14:07.880 --> 00:14:11.880]  叫萬事照著他旨意所預定的
[00:14:11.880 --> 00:14:13.880]  叫他的榮耀從我們
[00:14:13.880 --> 00:14:17.280]  這首先在基督裡有盼望的人
[00:14:17.280 --> 00:14:18.880]  可以得著稱讚
[00:14:18.880 --> 00:14:21.480]  你們既聽見真理的道
[00:14:21.480 --> 00:14:24.280]  就是那叫你們得救的福音
[00:14:24.280 --> 00:14:25.880]  也信了基督
[00:14:25.880 --> 00:14:27.280]  既然信他
[00:14:27.280 --> 00:14:30.880]  就受了所應許的聖靈為印記
[00:14:30.880 --> 00:14:33.880]  這聖靈是我們得基業的憑據
[00:14:33.880 --> 00:14:36.280]  直等到神之民被贖
[00:14:36.280 --> 00:14:38.480]  他的榮耀得著稱讚
[00:14:38.480 --> 00:14:39.880]  投心看經文
[00:14:39.880 --> 00:14:43.480]  你們在他裡面得了基業
[00:14:43.480 --> 00:14:44.680]  在和合本裡說
[00:14:44.680 --> 00:14:47.080]  你們就是在基督耶穌裡面
[00:14:47.080 --> 00:14:49.680]  成為了神的基業
[00:14:49.680 --> 00:14:51.480]  換句話說
[00:14:51.480 --> 00:14:54.080]  今天凡接待他的
[00:14:54.080 --> 00:14:55.880]  就是信他名的人
[00:14:55.880 --> 00:14:58.680]  他就賜給他們權利做神的兒女
[00:14:58.680 --> 00:15:00.480]  你今天成為神的兒女
[00:15:00.480 --> 00:15:02.880]  得到這個位分
[00:15:02.880 --> 00:15:05.480]  在神的國度裡面有份
[00:15:05.480 --> 00:15:08.080]  你不是真的得過物業
[00:15:08.080 --> 00:15:08.880]  你得到什麼?
[00:15:08.880 --> 00:15:11.480]  得到權利成為神的兒女
[00:15:11.480 --> 00:15:12.280]  聖經裡說
[00:15:12.280 --> 00:15:15.880]  這是神按他的旨意
[00:15:15.880 --> 00:15:19.080]  他呼召所有人的時候
[00:15:19.080 --> 00:15:20.280]  問題就是
[00:15:20.280 --> 00:15:24.680]  誰願意謙卑信靠信服
[00:15:24.680 --> 00:15:27.480]  於是乎他就得到這個救贖的恩典
[00:15:27.480 --> 00:15:28.880]  成為神的兒女
[00:15:28.880 --> 00:15:31.880]  成為神國裡面的一部分子
[00:15:31.880 --> 00:15:34.280]  這就是基督耶穌裡面肯定的
[00:15:34.280 --> 00:15:36.080]  我相信大家都明白了
[00:15:36.080 --> 00:15:38.680]  這是聽見真理的道
[00:15:38.680 --> 00:15:42.080]  這就是得救的福音
[00:15:42.080 --> 00:15:44.480]  回到最基本開始
[00:15:44.480 --> 00:15:47.680]  你得救的福音是什麼?
[00:15:47.680 --> 00:15:50.680]  你得救的福音是信耶穌真好
[00:15:50.680 --> 00:15:52.080]  你覺得不是
[00:15:52.080 --> 00:15:54.680]  我信耶穌得到永生
[00:15:54.680 --> 00:15:56.480]  成為神的兒女
[00:15:56.480 --> 00:15:58.680]  這個好不好當然是好
[00:15:58.680 --> 00:16:02.480]  但這個好跟你想像生活上的好是兩回事
[00:16:02.480 --> 00:16:05.280]  因為生活上的東西未必改變了很多
[00:16:05.280 --> 00:16:07.280]  但是生命改變了
[00:16:07.280 --> 00:16:09.080]  既然得到這個福音之後
[00:16:09.080 --> 00:16:10.080]  信了他
[00:16:10.080 --> 00:16:14.080]  那有什麼確據?
[00:16:14.080 --> 00:16:17.680]  這裡說到聖靈為印記
[00:16:17.680 --> 00:16:21.880]  這個確據或許等同在你買賣交易
[00:16:21.880 --> 00:16:23.880]  未曾成事之前
[00:16:23.880 --> 00:16:27.680]  那個下訂
[00:16:27.680 --> 00:16:30.680]  然後那個公司給你一張文件
[00:16:30.680 --> 00:16:31.680]  印了個印
[00:16:31.680 --> 00:16:33.080]  就是這樣了
[00:16:33.080 --> 00:16:36.480]  信不信?
[00:16:36.480 --> 00:16:39.880]  如果你有些物業交易過的話
[00:16:39.880 --> 00:16:42.680]  簽紙了
[00:16:42.680 --> 00:16:45.480]  還沒拿到鑰匙
[00:16:45.480 --> 00:16:47.480]  等著拿鑰匙
[00:16:47.480 --> 00:16:48.680]  那怎麼辦?
[00:16:48.680 --> 00:16:49.880]  是不是?
[00:16:49.880 --> 00:16:51.280]  我給了
[00:16:51.280 --> 00:16:53.880]  我願意相信
[00:16:53.880 --> 00:16:55.080]  得到什麼?
[00:16:55.080 --> 00:16:57.480]  得到應許
[00:16:57.480 --> 00:17:02.280]  應許就是你已經成為神的兒女
[00:17:02.280 --> 00:17:04.280]  我們如果相信聖經所說
[00:17:04.280 --> 00:17:08.080]  我們的靈魂身子都得蒙救贖的話
[00:17:08.080 --> 00:17:11.080]  我相信今天在座每一位弟兄姊妹
[00:17:11.080 --> 00:17:12.880]  你看看自己
[00:17:12.880 --> 00:17:16.680]  這個身體是不是將來得贖的身體?
[00:17:16.680 --> 00:17:18.680]  肯定不是
[00:17:18.680 --> 00:17:23.080]  你的身體必須要經過神的大能改變
[00:17:23.080 --> 00:17:24.480]  有一個榮耀的身體
[00:17:24.480 --> 00:17:26.680]  好像耶穌基督復活的身體一樣
[00:17:26.680 --> 00:17:30.280]  那你才身之靈魂得蒙請救
[00:17:30.280 --> 00:17:33.480]  你單單說我今生多好
[00:17:33.480 --> 00:17:35.480]  這是血肉之軀
[00:17:35.480 --> 00:17:36.880]  在地上生活
[00:17:36.880 --> 00:17:38.680]  但我們進入永恆的時候
[00:17:38.680 --> 00:17:40.080]  神應許過
[00:17:40.080 --> 00:17:41.280]  你說我想不到
[00:17:41.280 --> 00:17:43.880]  我說如果有人能夠完全理解
[00:17:43.880 --> 00:17:45.680]  明白神的救贖的話
[00:17:45.680 --> 00:17:47.880]  這個人真的比神更偉大
[00:17:47.880 --> 00:17:49.880]  正正就是因為很不明白的事情
[00:17:49.880 --> 00:17:52.880]  但我們因信傳了個盼望
[00:17:52.880 --> 00:17:56.880]  讓我們今天能夠為主而活
[00:17:56.880 --> 00:17:58.680]  今天活得有意義
[00:17:58.680 --> 00:18:00.080]  活得豐盛
[00:18:00.080 --> 00:18:01.880]  為什麼?
