
[00:00:00.000 --> 00:00:02.480]  那麼惡劣的天氣之下
[00:06:53.900 --> 00:06:55.940]  大家看見吧
[00:06:55.940 --> 00:06:56.980]  其實是一間屋
[00:06:56.980 --> 00:06:59.740]  有了地板、地下的
[00:06:59.740 --> 00:07:02.680]  牆只是起了兩、三呎
[00:07:02.680 --> 00:07:09.580]  就停了工
[00:07:09.580 --> 00:07:14.500]  看下去應該是荒廢了很多年
[00:07:14.500 --> 00:07:18.560]  起碼三、五年
[00:07:18.560 --> 00:07:19.660]  再看下一張
[00:07:19.660 --> 00:07:21.360]  有另外一張
[00:07:21.360 --> 00:07:23.400]  我們去探訪這家人的時候
[00:07:23.400 --> 00:07:30.280]  這間屋原先是要建兩層的石屋
[00:07:30.280 --> 00:07:33.980]  它有鋼筋水泥的柱
[00:07:33.980 --> 00:07:35.340]  和有地板
[00:07:35.340 --> 00:07:37.080]  你見到露了鋼筋
[00:07:37.080 --> 00:07:40.880]  其實第一層的地板是石屎過
[00:07:40.880 --> 00:07:42.120]  有鋼筋的
[00:07:42.120 --> 00:07:44.960]  不過起起來就沒有了
[00:07:44.960 --> 00:07:48.360]  後來的人就改建為
[00:07:48.360 --> 00:07:52.300]  打些木板上去就變成一間木屋
[00:07:52.300 --> 00:07:56.700]  但是欄杆和樓梯都沒有繼續整
[00:07:56.700 --> 00:07:57.700]  沒有整好
[00:07:57.700 --> 00:08:00.780]  你看見沒有欄杆
[00:08:00.780 --> 00:08:04.440]  這兩個小妹妹有另外一個姐姐
[00:08:04.440 --> 00:08:06.380]  姐姐小時候在露台玩
[00:08:06.380 --> 00:08:07.720]  不小心跌了下去
[00:08:07.720 --> 00:08:08.880]  十呎八呎高左右
[00:08:08.880 --> 00:08:10.180]  不是很高
[00:08:10.180 --> 00:08:12.620]  跌傷了手腕
[00:08:12.620 --> 00:08:13.960]  又沒有錢去醫
[00:08:13.960 --> 00:08:15.260]  隨便她
[00:08:15.260 --> 00:08:17.260]  見到她的時候
[00:08:17.260 --> 00:08:19.760]  經常把手腕藏在後面
[00:08:19.760 --> 00:08:26.600]  手有少許畸形
[00:08:26.600 --> 00:08:28.740]  下一張
[00:08:28.740 --> 00:08:31.300]  這一間好像有些人看過或者記得
[00:08:31.300 --> 00:08:35.640]  這間想建一間很簡單的盲屋
[00:08:35.640 --> 00:08:38.580]  不過三個月了
[00:08:38.580 --> 00:08:41.240]  才動了幾支木柱在這裏
[00:08:41.240 --> 00:08:46.020]  我上次去短孫就沒有去探望這些家人
[00:08:46.020 --> 00:08:48.020]  希望他已經建好了
[00:08:48.020 --> 00:08:49.120]  不是再躺在這裏
[00:08:49.120 --> 00:08:50.960]  躺多一年都是這樣
[00:08:50.960 --> 00:08:55.900]  他的家人就會很受苦
[00:08:55.900 --> 00:09:06.000]  你見一間樓
[00:09:06.000 --> 00:09:09.640]  建了房子 開了工 不能夠完工
[00:09:09.640 --> 00:09:11.440]  其實是一個很可惜的事
[00:09:11.440 --> 00:09:21.080]  你還會花原先花下去的時間、心機、物資
[00:09:21.080 --> 00:09:25.520]  我曾經問過當地的一位同工
[00:09:25.520 --> 00:09:28.400]  問他為甚麼有這麼多建了一半
[00:09:28.400 --> 00:09:32.960]  就不繼續建下去的房子
[00:09:32.960 --> 00:09:37.960]  他說他們是不夠錢建
[00:09:37.960 --> 00:09:42.200]  所以一步一步來逐一逐一建
[00:09:42.200 --> 00:09:48.340]  先開了工 弄了個地基或者動幾支柱在這裏
[00:09:48.340 --> 00:09:53.120]  都叫做有個希望 有個目標
[00:09:53.120 --> 00:09:56.460]  過一段時間或者過一兩年
[00:09:56.460 --> 00:10:00.460]  儲到一筆錢就可以加牆上去
[00:10:00.460 --> 00:10:03.560]  或者加屋頂上去之類
[00:10:03.560 --> 00:10:12.900]  有些人可以三五年就建成那間屋
[00:10:12.900 --> 00:10:21.420]  但是很多是十年、二十年甚至三十年都未建好
[00:10:21.420 --> 00:10:27.880]  結果變成好像廢墟一樣
[00:10:27.880 --> 00:10:37.700]  建房子的比喻是解釋我們怎樣來抉擇做耶穌的門徒
[00:10:37.700 --> 00:10:45.340]  這個抉擇就是我們怎樣思考、怎樣立志、怎樣想法、怎樣預備、計算
[00:10:45.340 --> 00:10:48.100]  又可以說怎樣去計算
[00:10:48.100 --> 00:10:50.100]  如果我們要建房子
[00:10:50.100 --> 00:10:58.540]  我們就計算過知道不夠資金就會建不成
[00:10:58.540 --> 00:11:01.100]  這個是負面的想法
[00:11:01.100 --> 00:11:04.700]  怕人笑就不如放棄 即是不做了
[00:11:04.700 --> 00:11:09.300]  做不成就不要做了 怕被人笑
[00:11:09.300 --> 00:11:11.800]  引申在信仰方面
[00:11:11.800 --> 00:11:15.500]  當我們要考慮信耶穌的時候
[00:11:15.500 --> 00:11:21.460]  我們也會考慮過 曾經說過我們會掙扎、考慮、反覆
[00:11:21.460 --> 00:11:27.500]  我們想過了 甚至很冷靜地尋思、計算過了
[00:11:27.500 --> 00:11:34.900]  計算過認為自己根本沒可能做到聖經對一個信徒的要求的時候
[00:11:34.900 --> 00:11:37.000]  我們怕被人笑
[00:11:37.000 --> 00:11:40.100]  被人笑說基督徒都這樣 你信了主都這樣
[00:11:40.100 --> 00:11:42.100]  我們怕被人笑
[00:11:42.100 --> 00:11:53.600]  結果怎樣?不如不要信了 不要信反而別人會笑我 還會求我
[00:11:53.600 --> 00:11:56.000]  那就糟糕了
[00:11:56.000 --> 00:12:02.700]  如果我們因為這樣而不信耶穌 那怎麼辦?
[00:12:02.700 --> 00:12:09.900]  我們會損失了得永生的機率、福分
[00:12:09.900 --> 00:12:16.100]  如果在來之中有人曾經有這樣的經歷 或者還在這樣的處境裡
[00:12:16.100 --> 00:12:26.600]  希望今天這個信息、今天這個聖經能夠感動你 幫你改變過來
[00:12:26.600 --> 00:12:31.000]  又有一些信徒他信主的時候
[00:12:31.000 --> 00:12:37.900]  他立定心志 跟從主 做個好基督徒
[00:12:37.900 --> 00:12:41.900]  但是走了一段日子之後
[00:12:41.900 --> 00:12:48.500]  因著種種的困難或者不方便就停下了
[00:12:48.500 --> 00:12:52.200]  不再與主同行
[00:12:52.200 --> 00:12:59.900]  成為一個開了宮卻不能圓宮的門徒
[00:12:59.900 --> 00:13:05.500]  如果再加上他又怕被人笑的時候
[00:13:05.500 --> 00:13:09.800]  他就會離開教會 甚至離開神
[00:13:09.800 --> 00:13:14.600]  他不再來教會 不再來聚會 不再見弟兄姊妹
[00:13:14.600 --> 00:13:19.900]  這個也是很可惜的
[00:13:19.900 --> 00:13:25.500]  不過很多時候神是很有恩典言論
[00:13:25.500 --> 00:13:29.800]  有些人他離開了一段時間之後
[00:13:29.800 --> 00:13:33.200]  他又會回來教會
[00:13:33.200 --> 00:13:41.000]  他又繼續與主同行 繼續與弟兄姊妹同行
[00:13:41.000 --> 00:13:45.300]  某程度上就好像那些貝里斯人一樣
[00:13:45.300 --> 00:13:50.700]  儲了一筆錢之後 又繼續建屋
[00:13:50.700 --> 00:13:55.200]  我不是想鼓勵大家做耶穌的門徒
[00:13:55.200 --> 00:14:01.200]  是可以做下停下 做下停下 請假休息 間中開下工
[00:14:01.200 --> 00:14:06.800]  不是 做耶穌的門徒一生 廿四小時直至死為止
[00:14:06.800 --> 00:14:09.800]  是不能做下停下的
[00:14:09.800 --> 00:14:14.100]  我的意思是說 當我見到有人停了聚會一段時間
[00:14:14.100 --> 00:14:17.500]  他又回來的時候 我會很感動
[00:14:17.500 --> 00:14:20.700]  我一定知道他經歷了很多困難
[00:14:20.700 --> 00:14:27.400]  他經過了 他重新計算過 想通了
[00:14:27.400 --> 00:14:34.700]  所以他回來 繼續建造他的生命
[00:14:34.700 --> 00:14:41.700]  繼續與主同行 繼續與弟兄姊妹彼此扶持
[00:14:41.700 --> 00:14:45.700]  各位弟兄姊妹 當我們真是遇到這樣的情況
[00:14:45.700 --> 00:14:48.300]  無論你是當事人或者局外人
[00:14:48.300 --> 00:14:53.300]  我們大家千萬不要譏笑指責
[00:14:53.300 --> 00:15:00.300]  卻是要支持、安慰、鼓勵和感恩
[00:15:00.300 --> 00:15:03.800]  做門徒的這條路是不容易走
[00:15:03.800 --> 00:15:06.300]  我們大家需要互相扶持
[00:15:06.300 --> 00:15:14.100]  這樣就會走得較為容易一點
[00:15:14.100 --> 00:15:16.800]  有一個問題
[00:15:16.800 --> 00:15:23.400]  為什麼會有人一早計算過 知難而退 不肯信耶穌呢?
[00:15:23.400 --> 00:15:26.500]  是什麼因素令到他這樣呢?
[00:15:26.500 --> 00:15:29.600]  又為什麼會有些人信得好好的 走著走著
[00:15:29.600 --> 00:15:34.500]  為什麼又不再走 又不再信 甚至離開了呢?
[00:15:34.500 --> 00:15:39.900]  就是剛才所講的兩個例子的人
[00:15:39.900 --> 00:15:45.600]  究竟是什麼原因、因素
[00:15:45.600 --> 00:15:55.400]  令到他們做出這樣所謂負面的抉擇或者回應呢?
[00:15:55.400 --> 00:15:58.600]  是什麼原因呢?
[00:15:58.600 --> 00:16:00.100]  答案是
[00:16:00.100 --> 00:16:06.200]  我認為其中一個非常重要的原因就是來自第28節
[00:16:06.200 --> 00:16:16.000]  第28節所講的計算、計算這個工序、這個過程
[00:16:16.000 --> 00:16:21.000]  建屋這麼大件事 當然會計算清楚
[00:16:21.000 --> 00:16:22.800]  人人都會這樣做的
[00:16:22.800 --> 00:16:26.400]  如果我們要去換屋、賣屋
[00:16:26.400 --> 00:16:33.100]  我們當然會計算清楚、想清楚很多事情
[00:16:33.100 --> 00:16:39.600]  有些貝里斯人他們建屋的計算方法 我們未必認同
[00:16:39.600 --> 00:16:48.700]  但是同樣地信耶穌、跟從耶穌那種計算方法
[00:16:48.700 --> 00:16:55.500]  也都不會是人人相同的
[00:16:55.500 --> 00:17:03.200]  而關鍵就是他們所用的方法、計算的方法
[00:17:03.200 --> 00:17:09.500]  講到這裡 相信大家開始想到答案是什麼
[00:17:09.500 --> 00:17:16.000]  就是如果我們只是計算自己有沒有足夠的能力
[00:17:16.000 --> 00:17:20.800]  去做到作為耶穌基督的門徒的要求
[00:17:20.800 --> 00:17:23.200]  這個是不可能的
[00:17:23.200 --> 00:17:30.100]  因為在生活裡面 我們已經有非常多的重擔壓著我們
[00:17:30.100 --> 00:17:34.700]  你越計算你越覺得不行
[00:17:34.700 --> 00:17:38.100]  你越計算你就越害怕、越退縮
[00:17:38.100 --> 00:17:42.900]  你會放棄、你會離開
[00:17:42.900 --> 00:17:48.000]  計算過之後 你就會不想做耶穌基督的門徒
[00:17:48.000 --> 00:17:56.800]  因為你用自己的方法去想 想多了都想不通
[00:17:56.800 --> 00:17:59.000]  那怎樣才想得通、怎樣才行呢?
[00:17:59.000 --> 00:18:05.100]  怎樣才可以有正面的回應、反應呢?
[00:18:05.100 --> 00:18:09.300]  就是所謂要用正面的計算方法
[00:18:09.300 --> 00:18:15.100]  正面的計算方法就是用耶穌基督所教我們的方法
[00:18:15.100 --> 00:18:22.400]  用正面的計算方法 就會產生正面的回應
[00:18:22.400 --> 00:18:26.900]  耶穌說背著所有的困難和重擔
[00:18:26.900 --> 00:18:33.100]  將所有你計算不通的東西帶到祂的面前
[00:18:33.100 --> 00:18:36.600]  承認我們自己是沒有能力
[00:18:36.600 --> 00:18:41.300]  需要神的幫助 然後就等神的大能為我們成就
[00:18:41.300 --> 00:18:49.700]  這就是耶穌基督不斷強調的方法
[00:18:49.700 --> 00:18:54.100]  這樣應用在我們的生活上面就是
[00:18:54.100 --> 00:19:00.400]  我們雖然已經承擔了很多的困難、重擔
[00:19:00.400 --> 00:19:02.900]  卻是仍然要回來敬拜神
[00:19:02.900 --> 00:19:08.300]  即是要拿出時間、心機回來敬拜神
[00:19:08.300 --> 00:19:12.200]  然後在神面前去承認我們是沒有能力
[00:19:12.200 --> 00:19:18.100]  應付我們生活裏面遇到的困難、重擔
[00:19:18.100 --> 00:19:23.500]  求神用祂的大能來為我們解決
[00:19:23.500 --> 00:19:26.500]  所謂我們每一次回來敬拜神
[00:19:26.500 --> 00:19:31.100]  就在敬拜的過程裏面去經歷神的榮耀
[00:19:31.100 --> 00:19:36.000]  去瞻仰神的榮美 其實就是祂的恩典能力
[00:19:36.000 --> 00:19:39.900]  然後我們完了崇拜就回到家裏
[00:19:39.900 --> 00:19:44.100]  或者回到我們工作的地方
[00:19:44.100 --> 00:19:51.500]  去經歷神怎樣幫助我們、怎樣看顧我們
[00:19:51.500 --> 00:19:54.800]  這樣到了下一個禮拜
[00:19:54.800 --> 00:19:58.700]  我們又回來去敬拜、去感恩
[00:19:58.700 --> 00:20:02.600]  去繼續求神的幫助
[00:20:02.600 --> 00:20:06.800]  這個就是我們的人生 在人生的過程裏面
[00:20:06.800 --> 00:20:22.200]  我們就會經歷到神的恩惠
[00:20:22.200 --> 00:20:29.200]  這個就是第一個比喻所教導我們
[00:20:29.200 --> 00:20:32.000]  不是用我們人的方法
[00:20:32.000 --> 00:20:34.200]  而是我們明知有很多困難
[00:20:34.200 --> 00:20:39.400]  然後我們就去仰望神
[00:20:39.400 --> 00:20:48.400]  第二個比喻是打仗的比喻
[00:20:48.400 --> 00:20:55.200]  我們看第三十一節
[00:20:55.200 --> 00:20:58.800]  「或是一個王出去和別的王打仗
[00:20:58.800 --> 00:21:02.400]  豈不先坐下著涼
[00:21:02.400 --> 00:21:07.200]  能用一萬兵去敵那另二萬兵來攻打他的嗎?」
[00:21:07.200 --> 00:21:08.600]  第三十二節
[00:21:08.600 --> 00:21:12.000]  「若是不能就趁敵人還軟的時候
[00:21:12.000 --> 00:21:16.400]  派使者去求和釋的條款」
[00:21:16.400 --> 00:21:18.200]  又好像是叫我們退縮
[00:21:18.200 --> 00:21:20.200]  即是不夠打就不要打
[00:21:20.200 --> 00:21:23.700]  你自己的路行不妥就不要走
[00:21:23.700 --> 00:21:25.900]  其實不是這個意思
[00:21:25.900 --> 00:21:29.900]  經過剛才第一個比喻的解釋方法之後
[00:21:29.900 --> 00:21:33.300]  相信大家去看第二個比喻的時候
[00:21:33.300 --> 00:21:38.700]  大家都懂得怎樣去理解這個比喻
[00:21:38.700 --> 00:21:43.700]  古時打仗絕大部份都是靠兵多
[00:21:43.700 --> 00:21:46.300]  兵多你就打贏的
[00:21:46.300 --> 00:21:51.900]  蟻多都能撈死仗
[00:21:51.900 --> 00:21:54.900]  如果是這樣的情況大家想想
[00:21:54.900 --> 00:22:00.500]  一萬兵怎能夠敵得住二萬兵呢?
[00:22:00.500 --> 00:22:04.300]  輸定的
[00:22:04.300 --> 00:22:07.100]  所以這句聖經的意思就是說
[00:22:07.100 --> 00:22:09.700]  如果只是計算人的兵力
[00:22:09.700 --> 00:22:17.300]  是不可能敵得住一萬敵不住二萬的
[00:22:17.300 --> 00:22:21.900]  因此唯有依靠神的大能
[00:22:21.900 --> 00:22:27.300]  當時的門徒 猶太人當然很明白耶穌這樣說
[00:22:27.300 --> 00:22:31.100]  因為在猶太人 以色列人的歷史裏面
[00:22:31.100 --> 00:22:35.300]  有很多次的戰爭
[00:22:35.300 --> 00:22:38.500]  他們就是靠神的大能
[00:22:38.500 --> 00:22:41.300]  令到他們以少能夠勝多
[00:22:41.300 --> 00:22:44.500]  他們打敗很多的敵人
[00:22:44.500 --> 00:22:47.300]  大家看《撒姆爾記》《獵王記》
[00:22:47.300 --> 00:22:50.900]  你會看到很多這些戰爭
[00:22:50.900 --> 00:22:56.700]  約書亞記等等
[00:22:56.700 --> 00:22:58.100]  例如大衛曾經
[00:22:58.100 --> 00:23:00.100]  當他打哥利亞的時候
[00:23:00.100 --> 00:23:02.100]  他曾經這樣說
[00:23:02.100 --> 00:23:08.500]  征戰的勝敗全在乎耶和華
[00:23:08.500 --> 00:23:10.500]  大衛的資深朋友約拿丹
[00:23:10.500 --> 00:23:12.300]  當他去打菲利士人的時候
[00:23:12.300 --> 00:23:13.500]  他也說
[00:23:13.500 --> 00:23:16.300]  是耶和華使人得勝
[00:23:16.300 --> 00:23:19.100]  不在乎人多人少
[00:23:19.100 --> 00:23:25.300]  這些在《撒姆爾記》上記載
[00:23:25.300 --> 00:23:27.700]  看回這裏第三十二節
[00:23:27.700 --> 00:23:28.900]  這裏說到
[00:23:28.900 --> 00:23:30.900]  如果不能敵得住
[00:23:30.900 --> 00:23:35.500]  就不如趁早求和了
[00:23:35.500 --> 00:23:37.900]  這句說話令我想到
[00:23:37.900 --> 00:23:40.500]  我們信徒的人生
[00:23:40.500 --> 00:23:43.300]  就好像一場戰爭一樣
[00:23:43.300 --> 00:23:47.500]  是和世界和撒旦來打仗
[00:23:47.500 --> 00:23:51.700]  撒旦他會利用這個世界的
[00:23:51.700 --> 00:23:54.900]  各種的名利財物
[00:23:54.900 --> 00:23:59.500]  和各種的困難來攻擊我們
[00:23:59.500 --> 00:24:03.700]  各種的試探引誘來攻擊我們
[00:24:03.700 --> 00:24:06.700]  如果我們只是靠我們自己的能力
[00:24:06.700 --> 00:24:09.300]  只是計算我們自己的能力的時候
[00:24:09.300 --> 00:24:16.300]  我們是沒有可能敵得住撒旦的攻擊
[00:24:16.300 --> 00:24:18.100]  我們可以想想
[00:24:18.100 --> 00:24:21.300]  如果我們本身已經背負這麼重的重擔
[00:24:21.300 --> 00:24:25.300]  在生活上已經這麼多的困難挑戰
[00:24:25.300 --> 00:24:27.700]  還要加上撒旦這麼多的攻擊
[00:24:27.700 --> 00:24:30.900]  我們怎麼可能站得穩呢?
[00:24:30.900 --> 00:24:32.900]  那結果會怎樣?
[00:24:32.900 --> 00:24:35.700]  如果只是靠自己的時候
[00:24:35.700 --> 00:24:37.100]  不行,唯有怎樣?
[00:24:37.100 --> 00:24:38.100]  結果就是怎樣?
[00:24:38.100 --> 00:24:40.100]  求和
[00:24:40.100 --> 00:24:42.100]  被他同化
[00:24:42.100 --> 00:24:47.300]  或者跟隨他屈服
[00:24:47.300 --> 00:24:50.900]  所以很多人甚至很多信徒
[00:24:50.900 --> 00:24:53.300]  就是這樣屈服了
[00:24:53.300 --> 00:24:58.900]  投降了給撒旦
[00:24:58.900 --> 00:25:06.100]  那怎樣才可以打贏撒旦和這個世界呢?
[00:25:06.100 --> 00:25:10.300]  我們看33節
[00:25:10.300 --> 00:25:12.500]  這樣你們無論什麼人
[00:25:12.500 --> 00:25:14.500]  若不撇下一切所有的
[00:25:14.500 --> 00:25:18.500]  就不能作我的門徒
[00:25:18.500 --> 00:25:25.300]  這一句聖經其實跟開頭26節所說的
[00:25:25.300 --> 00:25:32.300]  撇下父母子女兄弟
[00:25:32.300 --> 00:25:40.300]  和自己的妻子或者丈夫加上自己的性命
[00:25:40.300 --> 00:25:42.300]  跟那一句一樣,意思差不多
[00:25:42.300 --> 00:25:46.300]  這裡再推高一層
[00:25:46.300 --> 00:25:48.300]  或者再廣闊一點來說
[00:25:48.300 --> 00:25:50.300]  撇下一切
[00:25:50.300 --> 00:25:52.300]  意思就是說
[00:25:52.300 --> 00:25:57.300]  如果我們不撇下一切所有的
[00:25:57.300 --> 00:26:05.300]  那就是說我們仍然堅持只是靠自己的能力來做耶穌的門徒
[00:26:05.300 --> 00:26:07.300]  那結果怎樣?
[00:26:07.300 --> 00:26:09.300]  我們做不到
[00:26:09.300 --> 00:26:12.300]  如果我們堅持要用我們自己的方法
[00:26:12.300 --> 00:26:15.300]  用我們自己的能力
[00:26:15.300 --> 00:26:19.300]  我們注定會失敗
[00:26:19.300 --> 00:26:24.300]  注定會向撒旦屈服
[00:26:24.300 --> 00:26:28.300]  所以我們千萬不要這樣做
[00:26:28.300 --> 00:26:33.300]  在現今這個世代有很多的信徒
[00:26:33.300 --> 00:26:37.300]  他們頭腦上很明白很同意這一點
[00:26:37.300 --> 00:26:42.300]  不要靠自己依靠神,我們人人都知道
[00:26:42.300 --> 00:26:44.300]  但是在實際生活裡面
[00:26:44.300 --> 00:26:49.300]  我們卻是不肯承認自己沒有能力
[00:26:49.300 --> 00:26:56.300]  就是堅持要用自己的方法能力來走主的路
[00:26:56.300 --> 00:26:59.300]  但是我們知不知道如果我們這樣做的時候
[00:26:59.300 --> 00:27:03.300]  其實我們已經是離開了主的路
[00:27:03.300 --> 00:27:06.300]  是沒有再與主同行
[00:27:06.300 --> 00:27:09.300]  因為你不是在祂的路上
[00:27:09.300 --> 00:27:16.300]  你不是走祂的路,不是用祂的方法
[00:27:16.300 --> 00:27:19.300]  小心我們不要這樣做
[00:27:19.300 --> 00:27:22.300]  最後一個問題
[00:27:22.300 --> 00:27:26.300]  為什麼我們要用主的方法走主的路
[00:27:26.300 --> 00:27:29.300]  作主的門徒?
