
[00:00:00.000 --> 00:00:03.540]  各位親愛的兄弟姊妹,我很深感受一句話
[00:05:21.000 --> 00:05:23.000]  貪財的背棄耶和華
[00:05:23.000 --> 00:05:25.000]  並且輕慢貪
[00:05:25.000 --> 00:05:28.000]  惡人面帶驕傲說
[00:05:28.000 --> 00:05:30.000]  耶和華必不罪及
[00:05:30.000 --> 00:05:32.000]  他一切所想的
[00:05:32.000 --> 00:05:35.000]  都以為沒有神
[00:05:35.000 --> 00:05:37.000]  所以你留意到
[00:05:37.000 --> 00:05:39.000]  這幫人就是背棄
[00:05:39.000 --> 00:05:41.000]  輕慢
[00:05:41.000 --> 00:05:43.000]  以及必不追究
[00:05:43.000 --> 00:05:44.000]  以為沒有神
[00:05:44.000 --> 00:05:46.000]  這四方面
[00:05:46.000 --> 00:05:48.000]  就是成為那個心態
[00:05:48.000 --> 00:05:50.000]  促使他們
[00:05:50.000 --> 00:05:51.000]  更加的狂妄
[00:05:51.000 --> 00:05:53.000]  更加的放肆
[00:05:53.000 --> 00:05:55.000]  輕慢就是什麼
[00:05:55.000 --> 00:05:56.000]  藐視
[00:05:56.000 --> 00:05:58.000]  看不起你
[00:05:58.000 --> 00:06:00.000]  哪有能力對付我
[00:06:00.000 --> 00:06:02.000]  有鬼用嗎你
[00:06:02.000 --> 00:06:04.000]  這種就是輕慢的態度
[00:06:04.000 --> 00:06:07.000]  有歧視和輕悍的意思
[00:06:07.000 --> 00:06:10.000]  耶和華必不追究
[00:06:10.000 --> 00:06:13.000]  這就是他狂妄的宣言
[00:06:13.000 --> 00:06:16.000]  顯示他的高傲自恥
[00:06:16.000 --> 00:06:18.000]  有強烈的挑戰意味
[00:06:18.000 --> 00:06:19.000]  你這樣搞我嗎
[00:06:19.000 --> 00:06:20.000]  你這樣對付我嗎
[00:06:20.000 --> 00:06:22.000]  你有沒有什麼能力呢
[00:06:22.000 --> 00:06:24.000]  惡人當然不會以為
[00:06:24.000 --> 00:06:26.000]  神就是他的後盾
[00:06:26.000 --> 00:06:27.000]  是我們信主的人
[00:06:27.000 --> 00:06:29.000]  才知道神是我們的後盾
[00:06:29.000 --> 00:06:30.000]  是我們的依靠
[00:06:30.000 --> 00:06:31.000]  是我們的幫助
[00:06:31.000 --> 00:06:32.000]  但是狂妄的人
[00:06:32.000 --> 00:06:34.000]  是依靠什麼
[00:06:34.000 --> 00:06:35.000]  我的財力
[00:06:35.000 --> 00:06:36.000]  我現在多有錢
[00:06:36.000 --> 00:06:37.000]  我多有能力
[00:06:37.000 --> 00:06:40.000]  我下面有多少人來幫我
[00:06:40.000 --> 00:06:41.000]  這樣的時候
[00:06:41.000 --> 00:06:45.000]  他就不怕再被狂妄去追究
[00:06:45.000 --> 00:06:48.000]  正如可能有一個人
[00:06:48.000 --> 00:06:49.000]  不知道你熟不熟悉
[00:06:49.000 --> 00:06:51.000]  就說你們沒有錯的
[00:06:51.000 --> 00:06:53.000]  原來最高的上司
[00:06:53.000 --> 00:06:54.000]  都支持他們
[00:06:54.000 --> 00:06:56.000]  做一些不好的事情的時候
[00:06:56.000 --> 00:06:57.000]  還說他們沒有錯
[00:06:57.000 --> 00:06:59.000]  他們就繼續狂妄去做
[00:06:59.000 --> 00:07:01.000]  所以第六節怎麼說呢
[00:07:01.000 --> 00:07:03.000]  他心裡說
[00:07:03.000 --> 00:07:04.000]  我必不動搖
[00:07:04.000 --> 00:07:06.000]  世世代代
[00:07:06.000 --> 00:07:08.000]  不遭艱難
[00:07:08.000 --> 00:07:09.000]  這個惡人
[00:07:09.000 --> 00:07:11.000]  意思就是叫那些
[00:07:11.000 --> 00:07:12.000]  被迫害的人
[00:07:12.000 --> 00:07:13.000]  死心
[00:07:13.000 --> 00:07:14.000]  你不用指望
[00:07:14.000 --> 00:07:15.000]  你可以翻身
[00:07:15.000 --> 00:07:18.000]  你永遠不會有希望的
[00:07:18.000 --> 00:07:21.000]  他們真的癡心妄想
[00:07:21.000 --> 00:07:22.000]  因為他們相信
[00:07:22.000 --> 00:07:25.000]  神是不會追究的
[00:07:25.000 --> 00:07:27.000]  他心裡說
[00:07:27.000 --> 00:07:28.000]  神竟忘記了
[00:07:28.000 --> 00:07:31.000]  他已面永不觀看
[00:07:31.000 --> 00:07:33.000]  他們輕看神的存在
[00:07:33.000 --> 00:07:36.000]  去挑戰神的權柄和能力
[00:07:36.000 --> 00:07:39.000]  不認為神是會做事的
[00:07:39.000 --> 00:07:40.000]  接著
[00:07:40.000 --> 00:07:43.000]  更進一步斷然講到
[00:07:43.000 --> 00:07:45.000]  是沒有神的存在的
[00:07:45.000 --> 00:07:47.000]  最終的結論是什麼呢
[00:07:47.000 --> 00:07:49.000]  看看詩篇第十四篇第一節
[00:07:49.000 --> 00:07:50.000]  愚患人心裡說
[00:07:50.000 --> 00:07:51.000]  沒有神
[00:07:51.000 --> 00:07:53.000]  阿門都市邪惡的
[00:07:53.000 --> 00:07:55.000]  行了可憎惡的事
[00:07:55.000 --> 00:07:57.000]  沒有一個人行事
[00:07:57.000 --> 00:07:59.000]  如果我們相信有神的時候
[00:07:59.000 --> 00:08:01.000]  我們知道神是會審判
[00:08:01.000 --> 00:08:03.000]  我們不會隨便的放縱
[00:08:03.000 --> 00:08:05.000]  我們不會隨便的利誘犯事
[00:08:05.000 --> 00:08:07.000]  但一個不相信有神的人
[00:08:07.000 --> 00:08:08.000]  嘖
[00:08:08.000 --> 00:08:09.000]  報應
[00:08:09.000 --> 00:08:10.000]  瘋了
[00:08:10.000 --> 00:08:12.000]  他不會相信這些東西
[00:08:12.000 --> 00:08:14.000]  所以詩篇五十三篇第一節
[00:08:14.000 --> 00:08:15.000]  怎樣說呢
[00:08:15.000 --> 00:08:16.000]  愚患人心裡說
[00:08:16.000 --> 00:08:17.000]  沒有神
[00:08:17.000 --> 00:08:19.000]  阿門都市邪惡的
[00:08:19.000 --> 00:08:21.000]  行了可憎惡的事
[00:08:21.000 --> 00:08:22.000]  罪孽
[00:08:22.000 --> 00:08:24.000]  沒有一個人行事
[00:08:24.000 --> 00:08:27.000]  但是最可悲的是什麼呢
[00:08:27.000 --> 00:08:29.000]  有一些自己說自己是基督徒
[00:08:29.000 --> 00:08:32.000]  我都相信他是一個基督徒
[00:08:32.000 --> 00:08:34.000]  但是當我們犯錯的時候
[00:08:34.000 --> 00:08:35.000]  面對他們的罪
[00:08:35.000 --> 00:08:37.000]  他們是不去理會
[00:08:37.000 --> 00:08:40.000]  而且犯罪的頻率是越來越密
[00:08:40.000 --> 00:08:44.000]  而且嚴重性是越來越厲害
[00:08:44.000 --> 00:08:46.000]  他同樣可能有個心態就是
[00:08:46.000 --> 00:08:48.000]  最終他否定了
[00:08:48.000 --> 00:08:50.000]  神的存在
[00:08:50.000 --> 00:08:52.000]  有些人就為了財富
[00:08:52.000 --> 00:08:55.000]  不再理會自己的良知
[00:08:55.000 --> 00:08:57.000]  或者聖經的原則
[00:08:57.000 --> 00:08:58.000]  去犯錯
[00:08:58.000 --> 00:09:00.000]  又或者人們當他犯罪的時候
[00:09:00.000 --> 00:09:02.000]  他就要麻痺自己
[00:09:02.000 --> 00:09:03.000]  說沒有神的存在
[00:09:03.000 --> 00:09:05.000]  我認識一個基督徒
[00:09:05.000 --> 00:09:08.000]  他真的當時相信
[00:09:08.000 --> 00:09:10.000]  後來跟別人
[00:09:10.000 --> 00:09:11.000]  建立了這個婚外情
[00:09:11.000 --> 00:09:13.000]  破壞了人家庭
[00:09:13.000 --> 00:09:15.000]  你想想他還敢不敢回教會
[00:09:15.000 --> 00:09:17.000]  他還敢不敢面對他的神
[00:09:17.000 --> 00:09:18.000]  他只可以逼自己
[00:09:18.000 --> 00:09:20.000]  去否定這個神的存在
[00:09:20.000 --> 00:09:22.000]  於是他的良心就好過了一點
[00:09:22.000 --> 00:09:24.000]  這個就很可悲
[00:09:24.000 --> 00:09:25.000]  好了
[00:09:25.000 --> 00:09:27.000]  但有時候事不如我
[00:09:27.000 --> 00:09:29.000]  不單單私人看到很多
[00:09:29.000 --> 00:09:31.000]  不公平的事來帶去發生
[00:09:31.000 --> 00:09:33.000]  不同時代的先知
[00:09:33.000 --> 00:09:35.000]  都看到那時候世代裡面那種的
[00:09:35.000 --> 00:09:37.000]  邪惡淫亂暴力
[00:09:37.000 --> 00:09:39.000]  萬言無止境
[00:09:39.000 --> 00:09:42.000]  當權者他是驕傲鬆弛
[00:09:42.000 --> 00:09:44.000]  不按公平正直
[00:09:44.000 --> 00:09:46.000]  去執行這個法律
[00:09:46.000 --> 00:09:47.000]  去到無法無天
[00:09:47.000 --> 00:09:49.000]  或者自己制定的法律
[00:09:49.000 --> 00:09:52.000]  來去剋制傷害一些無辜的人
[00:09:52.000 --> 00:09:54.000]  如果有人反對
[00:09:54.000 --> 00:09:56.000]  就會被對付
[00:09:56.000 --> 00:09:58.000]  信仰嚴重的墮落
[00:09:58.000 --> 00:10:00.000]  不可避免的
[00:10:00.000 --> 00:10:02.000]  就是造成道德的敗壞
[00:10:02.000 --> 00:10:05.000]  政治上的失敗
[00:10:05.000 --> 00:10:07.000]  他們曾經都向神
[00:10:07.000 --> 00:10:09.000]  發出這個呼喊
[00:10:09.000 --> 00:10:12.000]  但神好像同樣的隱藏
[00:10:12.000 --> 00:10:14.000]  很鼓勵大家去看
[00:10:14.000 --> 00:10:18.000]  一卷很短篇幅的小先知書
[00:10:18.000 --> 00:10:20.000]  就是《哈巴谷書》
[00:10:20.000 --> 00:10:23.000]  他面對著很多很多不公平的事的時候
[00:10:23.000 --> 00:10:26.000]  他簡直覺得為什麼會有這些事發生
[00:10:26.000 --> 00:10:29.000]  在《哈巴谷書》第一章第二到第三節
[00:10:29.000 --> 00:10:31.000]  他說 耶和華 我呼求你
[00:10:31.000 --> 00:10:33.000]  你不應亡 要到幾時呢
[00:10:33.000 --> 00:10:35.000]  我因強暴哀求你
[00:10:35.000 --> 00:10:37.000]  你還不拯救
[00:10:37.000 --> 00:10:39.000]  你為何使我看見罪孽
[00:10:39.000 --> 00:10:42.000]  你為何看著奸惡而不理會呢
[00:10:42.000 --> 00:10:44.000]  毀滅和強暴在我面前
[00:10:44.000 --> 00:10:47.000]  又起了爭端和相鬥的事
[00:10:47.000 --> 00:10:49.000]  你留意到他問了幾次
[00:10:49.000 --> 00:10:51.000]  為什麼為什麼為什麼
[00:10:51.000 --> 00:10:53.000]  你為什麼不去理會這些事
[00:10:53.000 --> 00:10:57.000]  神為什麼不聽忠心於他的百姓
[00:10:57.000 --> 00:11:00.000]  他的僕人的禱告呢
[00:11:00.000 --> 00:11:02.000]  其實我們每一個人
[00:11:02.000 --> 00:11:05.000]  內心對神呼求的時候
[00:11:05.000 --> 00:11:07.000]  我們都自己有一個
[00:11:07.000 --> 00:11:10.000]  預期的時間表
[00:11:10.000 --> 00:11:12.000]  期望神什麼時候就會答應我們
[00:11:12.000 --> 00:11:14.000]  還有神的答案
[00:11:14.000 --> 00:11:17.000]  神會怎樣吻合我的期望
[00:11:17.000 --> 00:11:18.000]  有困難的時候
[00:11:18.000 --> 00:11:20.000]  我們希望會即時的
[00:11:20.000 --> 00:11:22.000]  神會出手回應
[00:11:22.000 --> 00:11:24.000]  會即時的來幫助
[00:11:24.000 --> 00:11:25.000]  如果沒有的時候
[00:11:25.000 --> 00:11:26.000]  我們就會質疑
[00:11:26.000 --> 00:11:28.000]  神究竟是不是愛我呢
[00:11:28.000 --> 00:11:30.000]  最簡單的一個例證
[00:11:30.000 --> 00:11:34.000]  當拉薩路他病了的時候
[00:11:34.000 --> 00:11:37.000]  瑪大瑪利亞很擔心自己的兄弟
[00:11:37.000 --> 00:11:39.000]  於是就派人去找耶穌
[00:11:39.000 --> 00:11:42.000]  他沒有叫耶穌馬上來
[00:11:42.000 --> 00:11:44.000]  就跟他說
[00:11:44.000 --> 00:11:47.000]  主啊你所愛的人病了
[00:11:47.000 --> 00:11:48.000]  這就已經足夠了
[00:11:48.000 --> 00:11:51.000]  這是約翰福音第11章第三節
[00:11:51.000 --> 00:11:54.000]  他會預計耶穌會馬上去
[00:11:54.000 --> 00:11:55.000]  這是事實
[00:11:55.000 --> 00:11:57.000]  當你很愛一個人
[00:11:57.000 --> 00:11:58.000]  他一病的時候
[00:11:58.000 --> 00:11:59.000]  有嚴重的問題
[00:11:59.000 --> 00:12:00.000]  你會馬上去探望他
[00:12:00.000 --> 00:12:01.000]  我舉一個例子
[00:12:01.000 --> 00:12:03.000]  這就是講到
[00:12:03.000 --> 00:12:05.000]  你所愛的人病了
[00:12:05.000 --> 00:12:06.000]  有人跟我說
[00:12:06.000 --> 00:12:10.000]  我有一個很疼愛的婆婆
[00:12:10.000 --> 00:12:12.000]  她說我順經婆婆
[00:12:12.000 --> 00:12:13.000]  已經去了威爾士福診了
[00:12:13.000 --> 00:12:15.000]  醫生說她的癌細胞
[00:12:15.000 --> 00:12:17.000]  已經擴散至乾的跡象
[00:12:17.000 --> 00:12:19.000]  如果眼發黃的時候
[00:12:19.000 --> 00:12:21.000]  就要入急症室
[00:12:21.000 --> 00:12:23.000]  求主顧念她的寶貝
[00:12:23.000 --> 00:12:24.000]  勇敢的女兒
[00:12:24.000 --> 00:12:25.000]  在她口口的恩典中
[00:12:25.000 --> 00:12:27.000]  輕輕地走完人生的路
[00:12:27.000 --> 00:12:28.000]  我說OK
[00:12:28.000 --> 00:12:29.000]  我明天去探望她
[00:12:29.000 --> 00:12:30.000]  多謝你
[00:12:30.000 --> 00:12:36.000]  誰知道我去到醫院的時候
[00:12:36.000 --> 00:12:38.000]  一直都找不到她
[00:12:38.000 --> 00:12:40.000]  為什麼呢
[00:12:40.000 --> 00:12:42.000]  去到醫院
[00:12:42.000 --> 00:12:44.000]  又沒有這個病人
[00:12:44.000 --> 00:12:46.000]  原來是什麼呢
[00:12:46.000 --> 00:12:48.000]  原來
[00:12:48.000 --> 00:12:50.000]  這裡是講到
[00:12:50.000 --> 00:12:51.000]  她去覆診
[00:12:51.000 --> 00:12:53.000]  然後她回家了
[00:12:53.000 --> 00:12:56.000]  但是
[00:12:56.000 --> 00:12:58.000]  原來她沒有去到醫院
[00:12:58.000 --> 00:13:00.000]  我就急死了
[00:13:00.000 --> 00:13:01.000]  這是我自己
[00:13:01.000 --> 00:13:04.000]  很愛的一個長者
[00:13:04.000 --> 00:13:05.000]  你看到後來
[00:13:05.000 --> 00:13:07.000]  她慢慢的受削
[00:13:07.000 --> 00:13:09.000]  其實更大的不幸是什麼呢
[00:13:09.000 --> 00:13:11.000]  就是早兩年
[00:13:11.000 --> 00:13:13.000]  她已經離開了世家
[00:13:13.000 --> 00:13:15.000]  我一個很大的無奈就是
[00:13:15.000 --> 00:13:17.000]  我沒有辦法為她完成
[00:13:17.000 --> 00:13:19.000]  當我答應了她
[00:13:19.000 --> 00:13:21.000]  要為她負責安息禮
[00:13:21.000 --> 00:13:22.000]  但是她沒有
[00:13:22.000 --> 00:13:23.000]  但是這個婆婆
[00:13:23.000 --> 00:13:24.000]  很有生命力
[00:13:24.000 --> 00:13:26.000]  永遠都在我心裡面
[00:13:26.000 --> 00:13:27.000]  有一個小嬰兒
[00:13:27.000 --> 00:13:29.000]  現在已經長大了
[00:13:29.000 --> 00:13:31.000]  她腦裡有一個腫瘤
[00:13:31.000 --> 00:13:33.000]  她要做手術
[00:13:33.000 --> 00:13:34.000]  我不認識她
[00:13:34.000 --> 00:13:36.000]  但是她家人一叫我的時候
[00:13:36.000 --> 00:13:38.000]  我馬上去醫院探望她
[00:13:38.000 --> 00:13:39.000]  為她祈禱
[00:13:39.000 --> 00:13:41.000]  後來跟她洗了泥
[00:13:41.000 --> 00:13:42.000]  怎麼知道
[00:13:42.000 --> 00:13:44.000]  主的時間
[00:13:44.000 --> 00:13:45.000]  跟他們的預期
[00:13:45.000 --> 00:13:47.000]  是很不相同的
[00:13:47.000 --> 00:13:48.000]  主耶穌沒有馬上去
[00:13:48.000 --> 00:13:51.000]  後來拉撒路死了四天之後
[00:13:51.000 --> 00:13:53.000]  耶穌才出現
[00:13:53.000 --> 00:13:55.000]  所以他們都有些埋怨
[00:13:55.000 --> 00:13:56.000]  馬大對耶穌說
[00:13:56.000 --> 00:13:58.000]  主啊 祢若早在這裡
[00:13:58.000 --> 00:14:00.000]  我兄弟必不死
[00:14:00.000 --> 00:14:01.000]  他就預期到
[00:14:01.000 --> 00:14:02.000]  如果耶穌一早來的時候
[00:14:02.000 --> 00:14:04.000]  一定救到他的兄弟
[00:14:04.000 --> 00:14:06.000]  馬大來到耶穌那裡看見他
[00:14:06.000 --> 00:14:07.000]  就苦苦在他腳前說
[00:14:07.000 --> 00:14:09.000]  主啊 祢若早在這裡
[00:14:09.000 --> 00:14:10.000]  我兄弟必不死
[00:14:10.000 --> 00:14:13.000]  態度其實是很東徑的
[00:14:13.000 --> 00:14:14.000]  苦苦在耶穌腳前
[00:14:14.000 --> 00:14:16.000]  但是在埋怨耶穌
[00:14:16.000 --> 00:14:19.000]  其實神絕對不是隱藏
[00:14:19.000 --> 00:14:21.000]  神有祂自己的時間表
[00:14:21.000 --> 00:14:23.000]  但是可能祂這個時間表
[00:14:23.000 --> 00:14:24.000]  跟我們的時間
[00:14:24.000 --> 00:14:26.000]  是很不相同的
[00:14:26.000 --> 00:14:29.000]  神是在忍耐著
[00:14:29.000 --> 00:14:31.000]  神總是有祂自己的計劃
[00:14:31.000 --> 00:14:32.000]  和目的
[00:14:32.000 --> 00:14:33.000]  愛每一個人
[00:14:33.000 --> 00:14:34.000]  包括那些未信的人
[00:14:34.000 --> 00:14:36.000]  包括那些惡人
[00:14:36.000 --> 00:14:39.000]  那些狂妄的人
[00:14:39.000 --> 00:14:41.000]  神都期望他們回轉
[00:14:41.000 --> 00:14:43.000]  神總是給他們機會
[00:14:43.000 --> 00:14:46.000]  讓他們有機會來悔改
[00:14:46.000 --> 00:14:48.000]  後書第三章第九節
[00:14:48.000 --> 00:14:50.000]  大家都很熟悉
[00:14:50.000 --> 00:14:53.000]  有人質疑神為什麼不去審判
[00:14:53.000 --> 00:14:56.000]  主所應許的尚未成就
[00:14:56.000 --> 00:14:58.000]  有人以為祂是擔言
[00:14:58.000 --> 00:15:00.000]  其實不是擔言
[00:15:00.000 --> 00:15:02.000]  乃是寬容你們
[00:15:02.000 --> 00:15:04.000]  不願有些人沉淪
[00:15:04.000 --> 00:15:07.000]  乃願人人悔改
[00:15:07.000 --> 00:15:09.000]  記不記得神英許阿伯拉罕
[00:15:09.000 --> 00:15:11.000]  你的後裔
[00:15:11.000 --> 00:15:14.000]  會得到加南美地
[00:15:14.000 --> 00:15:16.000]  不過不是即時
[00:15:16.000 --> 00:15:18.000]  他們要流浪在外邦
[00:15:18.000 --> 00:15:19.000]  甚至受苦
[00:15:19.000 --> 00:15:21.000]  其實要四百三十年後
[00:15:21.000 --> 00:15:23.000]  才可以擁有這個地步
