
[00:00:00.000 --> 00:00:05.520]  我們現在繼續看《菲律賓書》第二章
[00:02:06.280 --> 00:02:09.280]  不單止我們自己有好處
[00:02:09.280 --> 00:02:15.280]  而且我們會令到這個世界充滿了喜樂
[00:02:15.280 --> 00:02:21.280]  特別保羅在這個地方再一次提到
[00:02:21.280 --> 00:02:26.280]  這個末世的時代是一個彎曲薄茂的世代
[00:02:26.280 --> 00:02:28.280]  第十五節那句話
[00:02:28.280 --> 00:02:31.280]  在這個彎曲薄茂的世代裏面
[00:02:31.280 --> 00:02:34.280]  我們應該怎樣來過生活呢?
[00:02:34.280 --> 00:02:37.280]  彎曲就是反常的
[00:02:37.280 --> 00:02:40.280]  神將一些東西建設得很好
[00:02:40.280 --> 00:02:42.280]  命定得很好
[00:02:42.280 --> 00:02:44.280]  是正正直直的
[00:02:44.280 --> 00:02:48.280]  人願意將它扭曲
[00:02:48.280 --> 00:02:53.280]  這個是彎曲薄茂
[00:02:53.280 --> 00:02:55.280]  就是正常好的東西
[00:02:55.280 --> 00:02:58.280]  大家都尊重的
[00:02:58.280 --> 00:03:00.280]  我們願意將它扭轉過來
[00:03:00.280 --> 00:03:04.280]  以致它變成荒謬、不合理的
[00:03:04.280 --> 00:03:07.280]  遠離真理的
[00:03:07.280 --> 00:03:10.280]  今天我們看到在我們的社會
[00:03:10.280 --> 00:03:12.280]  在我們的文化那裏
[00:03:12.280 --> 00:03:16.280]  很多東西都是反常的
[00:03:16.280 --> 00:03:18.280]  譬如說婚姻來說
[00:03:18.280 --> 00:03:23.280]  神創造的時候已經很清楚講明
[00:03:23.280 --> 00:03:26.280]  而且是設計到一男一女
[00:03:26.280 --> 00:03:30.280]  一生之久的婚姻制度
[00:03:30.280 --> 00:03:33.280]  這個是神所設立的
[00:03:33.280 --> 00:03:35.280]  這個是正直的
[00:03:35.280 --> 00:03:38.280]  但是人要將它扭曲了
[00:03:38.280 --> 00:03:42.280]  我們要爭取男可以跟男的結婚
[00:03:42.280 --> 00:03:44.280]  女可以跟女的結婚
[00:03:44.280 --> 00:03:49.280]  將來甚至人跟獸可以結婚
[00:03:49.280 --> 00:03:52.280]  或者是其他的組合
[00:03:52.280 --> 00:03:54.280]  我們不知道
[00:03:54.280 --> 00:04:02.280]  但是這些反常扭曲的文化的情況
[00:04:02.280 --> 00:04:04.280]  我們是非常擔憂的
[00:04:04.280 --> 00:04:07.280]  所以基督徒在這些情況裏
[00:04:07.280 --> 00:04:09.280]  我們要多多的禱告
[00:04:09.280 --> 00:04:11.280]  也要盡我們的能力
[00:04:11.280 --> 00:04:17.280]  去爭取神所設計的婚姻制度
[00:04:17.280 --> 00:04:22.280]  能夠在世界上帶來真正的
[00:04:22.280 --> 00:04:27.280]  歡欣快樂的那種婚姻的生活
[00:04:27.280 --> 00:04:32.280]  家庭的生活
[00:04:32.280 --> 00:04:34.280]  彎曲薄謀
[00:04:34.280 --> 00:04:37.280]  有時我們覺得在這個社會裏面
[00:04:37.280 --> 00:04:41.280]  很多事情我們年紀大
[00:04:41.280 --> 00:04:44.280]  很不習慣今天年輕人
[00:04:44.280 --> 00:04:51.280]  他們將一些事情扭曲
[00:04:51.280 --> 00:04:53.280]  我舉一個例子
[00:04:53.280 --> 00:04:57.280]  不知道大家有沒有這樣的感受
[00:04:57.280 --> 00:05:00.280]  這次我在英國的時候
[00:05:00.280 --> 00:05:06.280]  有一班有幾個願意讀神學的
[00:05:06.280 --> 00:05:08.280]  侍奉神的
[00:05:08.280 --> 00:05:12.280]  其中一個已經在神學院讀書
[00:05:12.280 --> 00:05:14.280]  預備侍奉神的
[00:05:14.280 --> 00:05:21.280]  來營會幫助年輕人
[00:05:21.280 --> 00:05:25.280]  差不多是半個傳道人
[00:05:25.280 --> 00:05:27.280]  但我看他衣著的時候
[00:05:27.280 --> 00:05:32.280]  我就有少少覺得特別
[00:05:32.280 --> 00:05:34.280]  我不知道你覺不覺得特別
[00:05:34.280 --> 00:05:39.280]  穿牛仔褲也是可以的
[00:05:39.280 --> 00:05:44.280]  我不反對人平時穿牛仔褲
[00:05:44.280 --> 00:05:49.280]  但牛仔褲如果是好好的
[00:05:49.280 --> 00:05:55.280]  有些磨到它是藍色變白色的
[00:05:55.280 --> 00:06:00.280]  現在還要將它剪爛
[00:06:00.280 --> 00:06:06.280]  剝爛了它覺得好看一點
[00:06:06.280 --> 00:06:10.280]  以前如果我們穿一條褲子
[00:06:10.280 --> 00:06:14.280]  這樣剝爛了我們不敢出街
[00:06:14.280 --> 00:06:17.280]  特別過年的時候我們怎麼敢
[00:06:17.280 --> 00:06:21.280]  過年的時候每個人都剝爛牛仔褲出街
[00:06:21.280 --> 00:06:23.280]  都是很正常的事
[00:06:23.280 --> 00:06:25.280]  以為是正常的事
[00:06:25.280 --> 00:06:27.280]  我不知道大家有沒有看到
[00:06:27.280 --> 00:06:30.280]  只不過是生活上
[00:06:30.280 --> 00:06:33.280]  你覺得可能不是很重要的事
[00:06:33.280 --> 00:06:38.280]  但反映了我們整個的文化
[00:06:38.280 --> 00:06:39.280]  是怎樣呢
[00:06:39.280 --> 00:06:46.280]  怎樣是一個彎曲半謀的世代
[00:06:46.280 --> 00:06:49.280]  在這樣彎曲半謀的世代裏面
[00:06:49.280 --> 00:06:54.280]  我們看到人好像魔鬼神一樣
[00:06:54.280 --> 00:06:56.280]  要對抗神
[00:06:56.280 --> 00:06:59.280]  人要彼此對抗
[00:06:59.280 --> 00:07:02.280]  因為人自高自大
[00:07:02.280 --> 00:07:06.280]  所以末世是一個自高自大的世代
[00:07:06.280 --> 00:07:09.280]  這個末世的時代
[00:07:09.280 --> 00:07:15.280]  是一個充滿了暴力和衝突的世代
[00:07:15.280 --> 00:07:18.280]  為什麼會有這麼多暴力和衝突呢
[00:07:18.280 --> 00:07:20.280]  因為人自高自大
[00:07:20.280 --> 00:07:22.280]  我才對你不對
[00:07:22.280 --> 00:07:25.280]  他又說他才對我不對
[00:07:25.280 --> 00:07:27.280]  在這樣的情況下
[00:07:27.280 --> 00:07:29.280]  衝突就出現了
[00:07:29.280 --> 00:07:33.280]  所以耶穌說到整個末世的時代
[00:07:33.280 --> 00:07:35.280]  我再一次提醒
[00:07:35.280 --> 00:07:39.280]  末世時代不是說耶穌回來之前十年、二十年
[00:07:39.280 --> 00:07:42.280]  末世時代在聖經來說
[00:07:42.280 --> 00:07:45.280]  是耶穌第一次來
[00:07:45.280 --> 00:07:47.280]  二千多年前降生
[00:07:47.280 --> 00:07:50.280]  到祂回來的時候
[00:07:50.280 --> 00:07:53.280]  是一段很長的時間
[00:07:53.280 --> 00:07:55.280]  這些情況
[00:07:55.280 --> 00:07:59.280]  衝突、暴力的情況
[00:07:59.280 --> 00:08:03.280]  會越來越嚴重
[00:08:03.280 --> 00:08:06.280]  到了今天
[00:08:06.280 --> 00:08:08.280]  很多的國家
[00:08:08.280 --> 00:08:15.280]  很多本來生活得很安全、很平安的地方
[00:08:15.280 --> 00:08:19.280]  都因為這些恐怖主義的活動
[00:08:19.280 --> 00:08:27.280]  導致我們本來很安全的地方變成不安全的
[00:08:27.280 --> 00:08:29.280]  好像我時常說
[00:08:29.280 --> 00:08:34.280]  戰爭已經沒有了前方後方的分別
[00:08:34.280 --> 00:08:39.280]  而且現在是後方比前方更加危險
[00:08:39.280 --> 00:08:40.280]  敵人要打你的
[00:08:40.280 --> 00:08:41.280]  一定是打你的後方
[00:08:41.280 --> 00:08:45.280]  不是打你的前方
[00:08:45.280 --> 00:08:47.280]  所以我們看到
[00:08:47.280 --> 00:08:49.280]  耶穌基督說到
[00:08:49.280 --> 00:08:52.280]  不單是民攻打民、國攻打國
[00:08:52.280 --> 00:08:57.280]  這種充滿了暴力和衝突
[00:08:57.280 --> 00:08:59.280]  而且在社會裡面
[00:08:59.280 --> 00:09:01.280]  是一個怎樣的社會呢?
[00:09:01.280 --> 00:09:09.280]  互相的陷害、互相的恨惡
[00:09:09.280 --> 00:09:13.280]  今天我們說香港是一個撕裂的社會
[00:09:13.280 --> 00:09:17.280]  耶穌老祖就說
[00:09:17.280 --> 00:09:18.280]  在這個社會裡面
[00:09:18.280 --> 00:09:19.280]  末世的時代
[00:09:19.280 --> 00:09:29.280]  越來越多互相的陷害、彼此的恨惡
[00:09:29.280 --> 00:09:31.280]  不過我們叫撕裂的社會
[00:09:31.280 --> 00:09:38.280]  我們怎樣去彌補它呢?
[00:09:38.280 --> 00:09:40.280]  保羅在這個地方
[00:09:40.280 --> 00:09:41.280]  今天被我們提醒
[00:09:41.280 --> 00:09:45.280]  願意我們都能夠好好的去跟隨
[00:09:45.280 --> 00:09:49.280]  如果我們要效法主耶穌基督
[00:09:49.280 --> 00:09:51.280]  在這個末世
[00:09:51.280 --> 00:09:53.280]  彎曲薄膜的世代裡面
[00:09:53.280 --> 00:09:58.280]  來將這個不好的形勢扭轉過來
[00:09:58.280 --> 00:10:01.280]  將黑暗變成光明
[00:10:01.280 --> 00:10:03.280]  我們要做什麼呢?
[00:10:03.280 --> 00:10:04.280]  這裡兩樣東西
[00:10:04.280 --> 00:10:07.280]  保羅是特別提醒我們的
[00:10:07.280 --> 00:10:09.280]  一樣是消極的
[00:10:09.280 --> 00:10:10.280]  一樣是積極的
[00:10:10.280 --> 00:10:12.280]  在消極方面
[00:10:12.280 --> 00:10:15.280]  保羅告訴我們
[00:10:15.280 --> 00:10:16.280]  第十四節
[00:10:16.280 --> 00:10:18.280]  凡所含的
[00:10:18.280 --> 00:10:19.280]  凡所含的
[00:10:19.280 --> 00:10:20.280]  一切你所做的
[00:10:20.280 --> 00:10:23.280]  在你的生活大小的事情上面
[00:10:23.280 --> 00:10:24.280]  你所做的
[00:10:24.280 --> 00:10:30.280]  都不要發怨言、起爭論
[00:10:30.280 --> 00:10:36.280]  這個是很值得我們去深思的一個提醒
[00:10:36.280 --> 00:10:37.280]  在消極方面
[00:10:37.280 --> 00:10:41.280]  我們一切所做的事情
[00:10:41.280 --> 00:10:46.280]  都不要發怨言、起爭論
[00:10:46.280 --> 00:10:50.280]  為什麼我們對很多事物都發怨言呢?
[00:10:50.280 --> 00:10:51.280]  很多的投訴
[00:10:51.280 --> 00:10:54.280]  很多的不滿
[00:10:54.280 --> 00:11:00.280]  因此帶來很多的爭論
[00:11:00.280 --> 00:11:07.280]  將問題擴闊一點變成戰爭
[00:11:07.280 --> 00:11:11.280]  為什麼這個世代會有這樣的情況呢?
[00:11:11.280 --> 00:11:15.280]  怨言來自人的自高自大
[00:11:15.280 --> 00:11:18.280]  末世的時代
[00:11:18.280 --> 00:11:19.280]  是一個罪惡
[00:11:19.280 --> 00:11:20.280]  黑暗的時代
[00:11:20.280 --> 00:11:23.280]  罪惡的起源
[00:11:23.280 --> 00:11:26.280]  罪惡的中心
[00:11:26.280 --> 00:11:28.280]  就是人的驕傲
[00:11:28.280 --> 00:11:30.280]  自高自大
[00:11:30.280 --> 00:11:32.280]  自我為中心
[00:11:32.280 --> 00:11:34.280]  我才對
[00:11:34.280 --> 00:11:37.280]  我說的就是對
[00:11:37.280 --> 00:11:39.280]  任何其他人所說的
[00:11:39.280 --> 00:11:41.280]  我都不同意
[00:11:41.280 --> 00:11:43.280]  在這樣的情況之下
[00:11:43.280 --> 00:11:46.280]  我們每個人都會覺得自己對
[00:11:46.280 --> 00:11:48.280]  別人不對
[00:11:48.280 --> 00:11:50.280]  在一切的事情上面
[00:11:50.280 --> 00:11:55.280]  很容易就發怨言、起爭論
[00:11:55.280 --> 00:11:59.280]  帶來社會很多的問題
[00:11:59.280 --> 00:12:02.280]  在家庭、在學校
[00:12:02.280 --> 00:12:08.280]  今天都是充滿這些怨言、爭論
[00:12:08.280 --> 00:12:10.280]  聖經早就告訴我們
[00:12:10.280 --> 00:12:12.280]  末世的時代
[00:12:12.280 --> 00:12:16.280]  是這樣的一個黑暗的時代
[00:12:16.280 --> 00:12:18.280]  這樣的時代我們不要說
[00:12:18.280 --> 00:12:19.280]  我避開它就行了
[00:12:19.280 --> 00:12:24.280]  我們有責任
[00:12:24.280 --> 00:12:28.280]  因為時代越來越黑暗的時候
[00:12:28.280 --> 00:12:33.280]  不只是影響那些喜歡發怨言、起爭論的人
[00:12:33.280 --> 00:12:35.280]  而是會影響我們
[00:12:35.280 --> 00:12:41.280]  想避開的這些人
[00:12:41.280 --> 00:12:44.280]  所以我們求主憐憫我們
[00:12:44.280 --> 00:12:46.280]  我們要了解明白到
[00:12:46.280 --> 00:12:48.280]  末世的時代
[00:12:48.280 --> 00:12:51.280]  是一個人自高自大
[00:12:51.280 --> 00:12:53.280]  反抗神
[00:12:53.280 --> 00:12:55.280]  因為反抗神
[00:12:55.280 --> 00:13:02.280]  就是反抗一切在上的掌權者
[00:13:02.280 --> 00:13:09.280]  這個是時代的問題
[00:13:09.280 --> 00:13:11.280]  所以保羅在十四字那裡
[00:13:11.280 --> 00:13:15.280]  是勸喻作為效法基督的人
[00:13:15.280 --> 00:13:20.280]  我們不要發怨言、起爭論
[00:13:20.280 --> 00:13:24.280]  當我們說到發怨言的時候
[00:13:24.280 --> 00:13:27.280]  我們看到在聖經裡面
[00:13:27.280 --> 00:13:33.280]  最令我們覺得和這裡很有關係的
[00:13:33.280 --> 00:13:39.280]  就是在曠野那裡的以色列人
[00:13:39.280 --> 00:13:43.280]  神就用摩西拯救他們脫離埃及
[00:13:43.280 --> 00:13:44.280]  在曠野那裡
[00:13:44.280 --> 00:13:47.280]  本來他們走很短的時間
[00:13:47.280 --> 00:13:49.280]  就可以進入迦南美地
[00:13:49.280 --> 00:13:54.280]  享受神為他們預備的地方
[00:13:54.280 --> 00:13:58.280]  但他們走了四十年
[00:13:58.280 --> 00:14:03.280]  就是因為他們多發怨言
[00:14:03.280 --> 00:14:07.280]  埋怨摩西、埋怨亞倫
[00:14:07.280 --> 00:14:11.280]  間接的埋怨神
[00:14:11.280 --> 00:14:13.280]  在這樣的情況裡面
[00:14:13.280 --> 00:14:17.280]  不單止作為領袖的摩西和亞倫
[00:14:17.280 --> 00:14:22.280]  他們很覺得不舒服
[00:14:22.280 --> 00:14:24.280]  甚至憤怒
[00:14:24.280 --> 00:14:29.280]  神都經常因為他們發怨言而憤怒
[00:14:29.280 --> 00:14:32.280]  所以以色列人在曠野那裡
[00:14:32.280 --> 00:14:40.280]  最明顯的罪就是常向神和他們的領袖發怨言
[00:14:40.280 --> 00:14:49.280]  所以保羅在《哥林多前書》第十章十字那裡怎麼說呢
[00:14:49.280 --> 00:14:52.280]  「你們也不要發怨言
[00:14:52.280 --> 00:14:55.280]  像他們有發怨言的
[00:14:55.280 --> 00:14:58.280]  就被滅命的所滅
[00:14:58.280 --> 00:15:01.280]  他們遭遇這些事
[00:15:01.280 --> 00:15:04.280]  都要作為尷尬
[00:15:04.280 --> 00:15:07.280]  並且寫在經上
[00:15:07.280 --> 00:15:12.280]  正是警戒我們這末世的人」
[00:15:12.280 --> 00:15:18.280]  末世是多埋怨、多挑剔、多批評
[00:15:18.280 --> 00:15:24.280]  多互相爭論的一個時代
[00:15:24.280 --> 00:15:26.280]  因為人的自高自大
[00:15:26.280 --> 00:15:34.280]  因為人不肯降伏在神的帶領之下
[00:15:34.280 --> 00:15:39.280]  所以保羅特別在《哥林多前書》提到
[00:15:39.280 --> 00:15:44.280]  舊約以色列人他們在曠野
[00:15:44.280 --> 00:15:48.280]  他們的埋怨、他們的爭論
[00:15:48.280 --> 00:15:52.280]  來成為我們在末世時代的警惕
[00:15:52.280 --> 00:15:55.280]  我們不要和他們一樣
[00:15:55.280 --> 00:16:00.280]  因為每一次他們這樣來埋怨神
[00:16:00.280 --> 00:16:04.280]  他們所遭遇的刑罰是嚴重的
[00:16:04.280 --> 00:16:07.280]  如果你看看舊約的聖經
[00:16:07.280 --> 00:16:09.280]  一是瘟疫
[00:16:09.280 --> 00:16:14.280]  一是神直接攻擊殺害他們
[00:16:14.280 --> 00:16:17.280]  是嚴重的
[00:16:17.280 --> 00:16:19.280]  因為他們的犯罪
[00:16:19.280 --> 00:16:26.280]  他們被擄到外邦人的地方
[00:16:26.280 --> 00:16:28.280]  因為他們的犯罪
[00:16:28.280 --> 00:16:34.280]  拜偶像遠離神
[00:16:34.280 --> 00:16:49.280]  神讓敵人來擊殺他們
[00:16:49.280 --> 00:16:51.280]  如果你看看舊約
[00:16:51.280 --> 00:16:54.280]  以色列人離開埃及的時候
[00:16:54.280 --> 00:16:58.280]  那是神的拯救
[00:16:58.280 --> 00:17:01.280]  一個多美麗的神的拯救
[00:17:01.280 --> 00:17:08.280]  在埃及被人虐待他們
[00:17:08.280 --> 00:17:11.280]  要他們做很辛苦的工作
[00:17:11.280 --> 00:17:13.280]  要他們做磚
[00:17:13.280 --> 00:17:17.280]  又不給他們材料
[00:17:17.280 --> 00:17:20.280]  少給材料要做很多的磚
[00:17:20.280 --> 00:17:22.280]  甚至不給材料
[00:17:22.280 --> 00:17:26.280]  要他們做磚
[00:17:26.280 --> 00:17:28.280]  這樣的被虐待
[00:17:28.280 --> 00:17:32.280]  神在他們苦苦的哀求之下
[00:17:32.280 --> 00:17:34.280]  神拯救他們
[00:17:34.280 --> 00:17:37.280]  直接摸西
[00:17:37.280 --> 00:17:42.280]  施行十種災難在埃及的地方
[00:17:42.280 --> 00:17:47.280]  拯救以色列人離開埃及
[00:17:47.280 --> 00:17:51.280]  這個十災是很大的神蹟
[00:17:51.280 --> 00:17:53.280]  法老不得不好了
[00:17:53.280 --> 00:17:54.280]  沒辦法了
[00:17:54.280 --> 00:17:59.280]  你們的神是這麼有能力的
[00:17:59.280 --> 00:18:01.280]  就讓你們去
[00:18:01.280 --> 00:18:03.280]  離開埃及去抗耶
[00:18:03.280 --> 00:18:06.280]  去敬拜你們的神
[00:18:06.280 --> 00:18:11.280]  但當他們離開埃及的時候
[00:18:11.280 --> 00:18:15.280]  去到前面只有紅海
[00:18:15.280 --> 00:18:18.280]  後面是法老的追兵
[00:18:18.280 --> 00:18:19.280]  法老不忿氣
[00:18:19.280 --> 00:18:21.280]  他們走了他不忿氣
[00:18:21.280 --> 00:18:23.280]  他要追趕
[00:18:23.280 --> 00:18:26.280]  要將以色列人抓回去
[00:18:26.280 --> 00:18:28.280]  在這樣的情況之下
[00:18:28.280 --> 00:18:31.280]  以色列人的怨言就出來了
[00:18:31.280 --> 00:18:37.280]  他們說難道在埃及我們沒有墳地嗎?
[00:18:37.280 --> 00:18:40.280]  摩西你為什麼
[00:18:40.280 --> 00:18:43.280]  和你哥哥亞倫要將我們帶到抗耶來
[00:18:43.280 --> 00:18:45.280]  要我們死在抗耶的地方
[00:18:45.280 --> 00:18:50.280]  無葬身之地
[00:18:50.280 --> 00:18:53.280]  他們的怨言出來了
[00:18:53.280 --> 00:18:56.280]  他們向他們的領袖發怒了
[00:18:56.280 --> 00:18:59.280]  他們這樣做是忘記了
[00:18:59.280 --> 00:19:03.280]  神剛剛在他們的面前
[00:19:03.280 --> 00:19:07.280]  彰顯他們的權能
[00:19:07.280 --> 00:19:11.280]  那十災神的權能他們沒有看到嗎?
[00:19:11.280 --> 00:19:15.280]  那紅海算得了什麼呢?
[00:19:15.280 --> 00:19:19.280]  忘記了
[00:19:19.280 --> 00:19:23.280]  所以如果我們要小發怨言
[00:19:23.280 --> 00:19:24.280]  第一件事
[00:19:24.280 --> 00:19:27.280]  我們要懂得數算神的恩典
[00:19:27.280 --> 00:19:31.280]  我們最容易忘記的是神的恩典
[00:19:31.280 --> 00:19:34.280]  耶穌也是這樣感嘆
[00:19:34.280 --> 00:19:38.280]  你看那十個長大麻瘋的
[00:19:38.280 --> 00:19:41.280]  這樣的病在當時是治不了的
[00:19:41.280 --> 00:19:42.280]  一出聲
[00:19:42.280 --> 00:19:44.280]  耶穌就治好了他們
[00:19:44.280 --> 00:19:47.280]  立刻治好了他們
[00:19:47.280 --> 00:19:50.280]  但是只有一個
[00:19:50.280 --> 00:19:52.280]  懂得數算耶穌基督的恩典
[00:19:52.280 --> 00:19:56.280]  回來感謝耶穌
[00:19:56.280 --> 00:19:58.280]  耶穌也很感慨
[00:19:58.280 --> 00:20:03.280]  其他那九個去了哪裡呢?
[00:20:03.280 --> 00:20:06.280]  我們時時忘記神的恩典
[00:20:06.280 --> 00:20:09.280]  所以當我們面對新的挑戰
[00:20:09.280 --> 00:20:11.280]  困難的時候
[00:20:11.280 --> 00:20:14.280]  我們就迷怨了
[00:20:14.280 --> 00:20:17.280]  所以要杜絕那種迷怨
[00:20:17.280 --> 00:20:21.280]  就是我們要時時懂得數算神的恩典
[00:20:21.280 --> 00:20:27.280]  天天在你的靈修禱告裡面
[00:20:27.280 --> 00:20:30.280]  數算昨天、前天、上個月
[00:20:30.280 --> 00:20:32.280]  神給你有什麼恩典
[00:20:32.280 --> 00:20:34.280]  今天你面對困難的時候
[00:20:34.280 --> 00:20:36.280]  你知道這位有權能
[00:20:36.280 --> 00:20:38.280]  曾經拯救過你的神
[00:20:38.280 --> 00:20:42.280]  祂今天仍然能夠拯救你
[00:20:42.280 --> 00:20:43.280]  經濟發展不好
[00:20:43.280 --> 00:20:45.280]  算得了什麼
[00:20:45.280 --> 00:20:50.280]  我們有神嘛
[00:20:50.280 --> 00:20:52.280]  所以他們離開埃及的時候
[00:20:52.280 --> 00:20:56.280]  他們就迷怨了
[00:20:56.280 --> 00:20:59.280]  神又和他們打開紅海
[00:20:59.280 --> 00:21:02.280]  他們走乾地過去
[00:21:02.280 --> 00:21:04.280]  那些追兵來到的時候
[00:21:04.280 --> 00:21:07.280]  那些海水又蓋起來
[00:21:07.280 --> 00:21:13.280]  消滅了埃及的追兵
[00:21:13.280 --> 00:21:16.280]  神拯救他們過了紅海
[00:21:16.280 --> 00:21:18.280]  來到以林的地方
[00:21:18.280 --> 00:21:19.280]  繼續進行
[00:21:19.280 --> 00:21:21.280]  去到以林的地方
[00:21:21.280 --> 00:21:26.280]  因為沒有肉食
[00:21:26.280 --> 00:21:30.280]  他們又向摩西亞倫來發怨言
[00:21:30.280 --> 00:21:32.280]  死在埃及
[00:21:32.280 --> 00:21:34.280]  都還有肉可以吃
[00:21:34.280 --> 00:21:38.280]  帶我們來到這個曠野的地方餓死
[00:21:38.280 --> 00:21:41.280]  你帶我們來曠野做什麼都可以
[00:21:41.280 --> 00:21:45.280]  帶我們來這裡餓死嗎
[00:21:45.280 --> 00:21:48.280]  去到摩西亞倫面前
[00:21:48.280 --> 00:21:53.280]  投訴、埋怨
[00:21:53.280 --> 00:21:56.280]  忘記了
[00:21:56.280 --> 00:21:58.280]  他們雖然沒有肉吃
[00:21:58.280 --> 00:22:02.280]  但他們可以大家一起
[00:22:02.280 --> 00:22:05.280]  去到神的面前來祈求
[00:22:05.280 --> 00:22:07.280]  神一定給他們的
[00:22:07.280 --> 00:22:09.280]  就算沒有求
[00:22:09.280 --> 00:22:12.280]  神知道他們營養上的需要
[00:22:12.280 --> 00:22:14.280]  都會供應他們
[00:22:14.280 --> 00:22:17.280]  可以得到的肉食
[00:22:17.280 --> 00:22:20.280]  神不會虧待他們的
[00:22:20.280 --> 00:22:24.280]  他們沒有想到剛剛神拯救他們
[00:22:24.280 --> 00:22:27.280]  在紅海那裡
[00:22:27.280 --> 00:22:30.280]  救守他們經過紅海
[00:22:30.280 --> 00:22:34.280]  他們馬上忘記了
[00:22:34.280 --> 00:22:35.280]  沒有肉吃
[00:22:35.280 --> 00:22:37.280]  這麼簡單的事都可以
[00:22:37.280 --> 00:22:40.280]  在神的面前
[00:22:40.280 --> 00:22:42.280]  只要你向神求
[00:22:42.280 --> 00:22:46.280]  我相信神一定會賜給他們
[00:22:46.280 --> 00:22:47.280]  但他們沒有這樣做
[00:22:47.280 --> 00:22:52.280]  他們只會埋怨、投訴
[00:22:52.280 --> 00:22:55.280]  因為他們自高自大
[00:22:55.280 --> 00:22:56.280]  摩西你是誰
[00:22:56.280 --> 00:23:00.280]  為何要帶領我們到曠野的地方
[00:23:00.280 --> 00:23:01.280]  雖然在埃及辛苦
[00:23:01.280 --> 00:23:04.280]  我們都有肉吃
[00:23:04.280 --> 00:23:09.280]  但來到曠野餓死我們
[00:23:09.280 --> 00:23:11.280]  神會不會帶他們去曠野餓死
[00:23:11.280 --> 00:23:17.280]  必定不會
[00:23:17.280 --> 00:23:22.280]  神降馬拿給他們
[00:23:22.280 --> 00:23:23.280]  繼續前行
[00:23:23.280 --> 00:23:26.280]  到了理非定的地方
[00:23:26.280 --> 00:23:27.280]  沒有水喝
[00:23:27.280 --> 00:23:31.280]  沒有水喝他們又很不高興
[00:23:31.280 --> 00:23:34.280]  向摩西發怨
[00:23:34.280 --> 00:23:39.280]  令摩西很尷尬、很難做
[00:23:39.280 --> 00:23:44.280]  很憤怒
[00:23:44.280 --> 00:23:46.280]  所以他擊打盤石
[00:23:46.280 --> 00:23:49.280]  神又因為摩西擊打盤石
