
[00:00:00.000 --> 00:00:08.000]  今天來到我們曾經擁有億劃天長地久的港獨系列第四堂
[00:02:25.000 --> 00:02:27.000]  無論從各個方面
[00:02:27.000 --> 00:02:28.000]  我們都避不開人際關係
[00:02:28.000 --> 00:02:30.000]  從事業成功方面
[00:02:30.000 --> 00:02:31.000]  你想事業成功
[00:02:31.000 --> 00:02:33.000]  你一定要有好的人際關係
[00:02:33.000 --> 00:02:34.000]  你說我事業不想成功
[00:02:34.000 --> 00:02:35.000]  我想個人活得開心
[00:02:35.000 --> 00:02:36.000]  你個人活得開心
[00:02:36.000 --> 00:02:38.000]  也避不開人際關係
[00:02:38.000 --> 00:02:40.000]  從宗教的角度
[00:02:40.000 --> 00:02:41.000]  從我們信仰的角度
[00:02:41.000 --> 00:02:42.000]  我們都避不開
[00:02:42.000 --> 00:02:43.000]  所以既然避不開
[00:02:43.000 --> 00:02:45.000]  我們就有這個系列
[00:02:45.000 --> 00:02:48.000]  教我們怎樣去更好處理人際關係
[00:02:48.000 --> 00:02:51.000]  我們這個系列的重點
[00:02:51.000 --> 00:02:52.000]  是放在路德記
[00:02:52.000 --> 00:02:55.000]  我們再重溫一次路德記的第一章
[00:02:55.000 --> 00:02:56.000]  一到五節
[00:02:56.000 --> 00:02:58.000]  講到路德記的背景
[00:02:58.000 --> 00:03:01.000]  以防你前面那幾次沒機會聽到
[00:03:01.000 --> 00:03:03.000]  路德記的背景其實很簡單
[00:03:03.000 --> 00:03:06.000]  就是事思治理以色列的時代
[00:03:06.000 --> 00:03:08.000]  以色列有乾旱
[00:03:08.000 --> 00:03:10.000]  有饑荒
[00:03:10.000 --> 00:03:11.000]  於是有一個人
[00:03:11.000 --> 00:03:12.000]  以利米勒
[00:03:12.000 --> 00:03:14.000]  他帶領他的家人
[00:03:14.000 --> 00:03:15.000]  離開了猶太地
[00:03:15.000 --> 00:03:16.000]  去了摩亞地
[00:03:16.000 --> 00:03:19.000]  摩亞地是神不喜歡的地方
[00:03:19.000 --> 00:03:20.000]  神特別跟他們說
[00:03:20.000 --> 00:03:21.000]  不准去摩亞地
[00:03:21.000 --> 00:03:25.000]  不准娶摩亞地的女子為妻
[00:03:25.000 --> 00:03:29.000]  摩亞民族的人跟神的國是沒有關係的
[00:03:29.000 --> 00:03:31.000]  但他們不理會
[00:03:31.000 --> 00:03:33.000]  可能為了現實生活的緣故
[00:03:33.000 --> 00:03:35.000]  於是他們就離開了
[00:03:35.000 --> 00:03:38.000]  其實應該不是為了現實生活的緣故
[00:03:38.000 --> 00:03:40.000]  因為後面的經文告訴我們
[00:03:40.000 --> 00:03:41.000]  原來他們離開的時候
[00:03:41.000 --> 00:03:43.000]  是一個很富有的人
[00:03:43.000 --> 00:03:46.000]  不是一個生存不到的人
[00:03:46.000 --> 00:03:47.000]  所以要去
[00:03:47.000 --> 00:03:49.000]  可能是為了更好的發展
[00:03:49.000 --> 00:03:53.000]  這個乾旱阻礙了我的發展更大
[00:03:53.000 --> 00:03:54.000]  於是我就去了一個
[00:03:54.000 --> 00:03:57.000]  神很不喜歡的地方繼續發展
[00:03:57.000 --> 00:04:00.000]  他原先離開的時候
[00:04:00.000 --> 00:04:01.000]  我跟大家說過
[00:04:01.000 --> 00:04:04.000]  他應該是想著離開了還可以回去
[00:04:04.000 --> 00:04:05.000]  就好像你離開香港
[00:04:05.000 --> 00:04:07.000]  在美國發展
[00:04:07.000 --> 00:04:08.000]  發展到差不多
[00:04:08.000 --> 00:04:10.000]  你回到香港還有一層樓給你住
[00:04:10.000 --> 00:04:11.000]  他可以贖回那塊地
[00:04:11.000 --> 00:04:14.000]  問題是你必須在家裡有藍釘
[00:04:14.000 --> 00:04:16.000]  這個故事背景很悽慘
[00:04:16.000 --> 00:04:18.000]  因為去了十年
[00:04:18.000 --> 00:04:19.000]  老公死了
[00:04:19.000 --> 00:04:21.000]  兩個兒子也死了
[00:04:21.000 --> 00:04:22.000]  沒有孫子
[00:04:22.000 --> 00:04:23.000]  家裡沒有藍釘
[00:04:23.000 --> 00:04:25.000]  所以現在沒有後路了
[00:04:25.000 --> 00:04:26.000]  我來了這裡十年
[00:04:26.000 --> 00:04:28.000]  如果我想回到以色列
[00:04:28.000 --> 00:04:29.000]  想贖回那塊地
[00:04:29.000 --> 00:04:30.000]  現在都沒有機會了
[00:04:30.000 --> 00:04:32.000]  以前的農業社會沒有地
[00:04:32.000 --> 00:04:33.000]  變成不能種植
[00:04:33.000 --> 00:04:35.000]  不能種植沒有東西吃
[00:04:35.000 --> 00:04:36.000]  變成要剋食
[00:04:36.000 --> 00:04:38.000]  後來他們回去真的要剋食
[00:04:38.000 --> 00:04:41.000]  真的要在其他人的田裡撿一些東西吃
[00:04:41.000 --> 00:04:44.000]  所以這是一個幾節的聖經
[00:04:44.000 --> 00:04:48.000]  講述了事實的一個歷史背景
[00:04:48.000 --> 00:04:49.000]  一個很悽慘的背景
[00:04:49.000 --> 00:04:51.000]  今天我們所看的就是
[00:04:51.000 --> 00:04:54.000]  重點放在路德身上
[00:04:54.000 --> 00:04:56.000]  我們每一次有不同的人物
[00:04:56.000 --> 00:04:59.000]  在路德記的一章十五到十七節
[00:04:59.000 --> 00:05:01.000]  就講了路德的一個背景
[00:05:01.000 --> 00:05:04.000]  這裡是拿奧米最後決定回以色列
[00:05:04.000 --> 00:05:06.000]  就跟他兩個的媳婦說
[00:05:06.000 --> 00:05:08.000]  你們還是回娘家吧
[00:05:08.000 --> 00:05:09.000]  我已經沒有兒子了
[00:05:09.000 --> 00:05:11.000]  我又沒有兒子
[00:05:11.000 --> 00:05:13.000]  你老公又死了
[00:05:13.000 --> 00:05:15.000]  你跟著我回去剋食
[00:05:15.000 --> 00:05:16.000]  我又贖回那塊地
[00:05:16.000 --> 00:05:18.000]  不如不要跟著我受苦
[00:05:18.000 --> 00:05:20.000]  回娘家可能活得開心一點
[00:05:20.000 --> 00:05:23.000]  於是拿奧米對路德說
[00:05:23.000 --> 00:05:27.000]  路德 你嫂嫂已經回她本族和她的神那裡去了
[00:05:27.000 --> 00:05:29.000]  你也跟她回去吧
[00:05:29.000 --> 00:05:31.000]  可是路德說
[00:05:31.000 --> 00:05:33.000]  請不要叫我離開你
[00:05:33.000 --> 00:05:35.000]  讓我跟你一起去吧
[00:05:35.000 --> 00:05:38.000]  你到那裡 我也到那裡
[00:05:38.000 --> 00:05:41.000]  你住那裡 我也住那裡
[00:05:41.000 --> 00:05:44.000]  你的民族就是我的民族
[00:05:44.000 --> 00:05:47.000]  你的上帝就是我的上帝
[00:05:47.000 --> 00:05:50.000]  你死在那裡 我也死在那裡
[00:05:50.000 --> 00:05:52.000]  葬在那裡
[00:05:52.000 --> 00:05:56.000]  除了死 任何事都不能使我們分離
[00:05:56.000 --> 00:06:01.000]  要使我背世 願上主重重地懲罰我
[00:06:01.000 --> 00:06:09.000]  這就是路德記裡對路德的其中最重要的一段描寫
[00:06:09.000 --> 00:06:12.000]  我相信在這個過程當中他講了很多東西
[00:06:12.000 --> 00:06:16.000]  可是聖經的作者沒有詳細記載他其他的話
[00:06:16.000 --> 00:06:19.000]  只是選了這一句來記載
[00:06:19.000 --> 00:06:23.000]  就突出了路德記為何路德那麼特別
[00:06:23.000 --> 00:06:25.000]  是因為一個史詩的時代
[00:06:25.000 --> 00:06:28.000]  是一個武王館的時代
[00:06:28.000 --> 00:06:31.000]  我第一次講到已經分享過了
[00:06:31.000 --> 00:06:33.000]  史詩的時代是一個武王館的時代
[00:06:33.000 --> 00:06:35.000]  當時以色列沒有王
[00:06:35.000 --> 00:06:38.000]  於是各人任意而行
[00:06:38.000 --> 00:06:42.000]  是一個完全沒有任何道德標準可言的時代
[00:06:42.000 --> 00:06:44.000]  在那個時代居然有一個人
[00:06:44.000 --> 00:06:49.000]  對一段關係的承諾是超過普通人的
[00:06:49.000 --> 00:06:51.000]  是超過普通的要求
[00:06:51.000 --> 00:06:54.000]  因為按照普通的要求
[00:06:54.000 --> 00:06:56.000]  其實他是可以離開的
[00:06:56.000 --> 00:06:59.000]  如果丈夫在的時候他離開就算不中
[00:06:59.000 --> 00:07:01.000]  但現在丈夫已經死了
[00:07:01.000 --> 00:07:05.000]  而且婆婆也叫他離開
[00:07:05.000 --> 00:07:06.000]  回娘家吧
[00:07:06.000 --> 00:07:09.000]  如果自己開口就難聽一點
[00:07:09.000 --> 00:07:12.000]  婆婆開口了還不走
[00:07:12.000 --> 00:07:15.000]  好像去數一樣馬上走不及
[00:07:15.000 --> 00:07:20.000]  但是路德記所記載的這段記載
[00:07:20.000 --> 00:07:26.000]  告訴我們其實路德記的幾章聖經
[00:07:26.000 --> 00:07:29.000]  從來沒有直接提到神有什麼直接的插入
[00:07:29.000 --> 00:07:33.000]  他唯一提到的就是人對神的一種反應
[00:07:33.000 --> 00:07:37.000]  而這種反應只是透過某些人的幾句話
[00:07:37.000 --> 00:07:39.000]  就反映了出來
[00:07:39.000 --> 00:07:41.000]  而路德記記載的路德
[00:07:41.000 --> 00:07:43.000]  反應最大的就是這裡
[00:07:43.000 --> 00:07:46.000]  因為你完全猜不到為什麼在史詩的時代
[00:07:46.000 --> 00:07:51.000]  在一些人都是很自私任意而行的時代
[00:07:51.000 --> 00:07:55.000]  居然有一個人可以對關係這麼有誠意
[00:07:55.000 --> 00:07:58.000]  居然有一個人可以超越普通的要求
[00:07:58.000 --> 00:08:00.000]  即使丈夫不在
[00:08:00.000 --> 00:08:02.000]  跟著婆婆
[00:08:02.000 --> 00:08:03.000]  而且我和你分享過
[00:08:03.000 --> 00:08:05.000]  婆婆也不是一個容易相處的人
[00:08:05.000 --> 00:08:07.000]  是一個很有心機的人
[00:08:07.000 --> 00:08:09.000]  而且是一個很忌妒的人
[00:08:09.000 --> 00:08:12.000]  為什麼他會誠意到這樣呢
[00:08:12.000 --> 00:08:14.000]  所以這個就突出了路德記
[00:08:14.000 --> 00:08:16.000]  路德的特性和特別
[00:08:16.000 --> 00:08:20.000]  為什麼他回去後會得到神的祝福
[00:08:20.000 --> 00:08:22.000]  這個就是重點
[00:08:22.000 --> 00:08:24.000]  所以第一點我想和大家說的就是
[00:08:24.000 --> 00:08:26.000]  所謂的關係
[00:08:26.000 --> 00:08:28.000]  其實最重要的一點
[00:08:28.000 --> 00:08:30.000]  就是那個承諾
[00:08:30.000 --> 00:08:32.000]  你對關係的承諾
[00:08:32.000 --> 00:08:36.000]  你決定這段關係到底可不可以天長地久
[00:08:36.000 --> 00:08:37.000]  或曾經擁有
[00:08:37.000 --> 00:08:39.000]  這個就是最大的關係
[00:08:39.000 --> 00:08:42.000]  如果沒有承諾就一定不會有效
[00:08:42.000 --> 00:08:45.000]  事實上的時代是沒有承諾的時代
[00:08:45.000 --> 00:08:48.000]  我們今天的時代也很像事實的時代
[00:08:48.000 --> 00:08:50.000]  我們今天的時代其實也沒有承諾
[00:08:50.000 --> 00:08:54.000]  自從George Ornel和他的妻子Nina Ornel
[00:08:54.000 --> 00:08:56.000]  寫了一本書叫Open Marriage
[00:08:56.000 --> 00:08:59.000]  跟著賣了350萬本之後
[00:08:59.000 --> 00:09:02.000]  美國就開始有Open Marriage這個觀念
[00:09:02.000 --> 00:09:04.000]  直到這次
[00:09:04.000 --> 00:09:05.000]  誰呀
[00:09:05.000 --> 00:09:09.000]  這次共和黨的其中一個
[00:09:09.000 --> 00:09:11.000]  總統候選人
[00:09:11.000 --> 00:09:14.000]  金里奇
[00:09:14.000 --> 00:09:17.000]  金里奇被人告他Open Marriage
[00:09:17.000 --> 00:09:18.000]  就是這個觀念
[00:09:18.000 --> 00:09:21.000]  所以那時其實George Ornel那本書
[00:09:21.000 --> 00:09:23.000]  是影響了一個世代
[00:09:23.000 --> 00:09:26.000]  因為他們覺得Close Marriage
[00:09:26.000 --> 00:09:28.000]  即是你可以對一個人忠誠
[00:09:28.000 --> 00:09:31.000]  其實對人有太多負面影響
[00:09:31.000 --> 00:09:33.000]  因為承諾是綁死人的
[00:09:33.000 --> 00:09:36.000]  所以Open Marriage就不需要這個承諾
[00:09:36.000 --> 00:09:38.000]  所以是影響了很多人
[00:09:38.000 --> 00:09:43.000]  一直到Dan Kovacs在1996年
[00:09:43.000 --> 00:09:46.000]  創辦了一本雜誌叫Divorce Magazine
[00:09:46.000 --> 00:09:48.000]  當時創辦的時候
[00:09:48.000 --> 00:09:52.000]  他保證這本雜誌一定會成功
[00:09:52.000 --> 00:09:54.000]  因為他調查過當時的美國
[00:09:54.000 --> 00:09:58.000]  每一年大概有150萬人離婚
[00:09:58.000 --> 00:10:01.000]  所以他說這本書一定有市場
[00:10:01.000 --> 00:10:03.000]  因為很多人他自己經歷過離婚
[00:10:03.000 --> 00:10:06.000]  他離婚的時候真的一點資訊都沒有
[00:10:06.000 --> 00:10:09.000]  所以這本雜誌是搜集了
[00:10:09.000 --> 00:10:11.000]  我上去看了這本雜誌
[00:10:11.000 --> 00:10:13.000]  基本上每一個州
[00:10:13.000 --> 00:10:16.000]  整個離婚的過程都很清楚告訴你
[00:10:16.000 --> 00:10:18.000]  所以如果你想要一些參考的話
[00:10:18.000 --> 00:10:19.000]  你就上去查一下
[00:10:19.000 --> 00:10:22.000]  你就知道離婚要經歷什麼
[00:10:22.000 --> 00:10:24.000]  你需要付上什麼代價
[00:10:24.000 --> 00:10:28.000]  所以這本雜誌是很難賣的
[00:10:28.000 --> 00:10:30.000]  現在市場很大
[00:10:30.000 --> 00:10:33.000]  所以我們活在一個非常對
[00:10:33.000 --> 00:10:36.000]  婚姻對人際關係沒有任何承諾的年代
[00:10:36.000 --> 00:10:38.000]  在這個時代當中
[00:10:38.000 --> 00:10:41.000]  其實在鎖緊關係
[00:10:41.000 --> 00:10:43.000]  承諾就變得更加重要
[00:10:43.000 --> 00:10:46.000]  因為沒有承諾所有事情都不可行
[00:10:46.000 --> 00:10:48.000]  所以為什麼有些人說
[00:10:48.000 --> 00:10:50.000]  婚姻不可行是因為我們沒有試過
[00:10:50.000 --> 00:10:53.000]  所以有些觀念叫同居
[00:10:53.000 --> 00:10:55.000]  叫試婚
[00:10:55.000 --> 00:10:57.000]  但同居不可行
[00:10:57.000 --> 00:11:00.000]  就是因為同居的分手率比離婚還高
[00:11:00.000 --> 00:11:02.000]  離婚率只有50%
[00:11:02.000 --> 00:11:05.000]  同居分手率只有75%
[00:11:05.000 --> 00:11:07.000]  所以同居更加不可行
[00:11:07.000 --> 00:11:09.000]  因為你一開始進入這段關係
[00:11:09.000 --> 00:11:12.000]  就抱著一種試下的心態
[00:11:12.000 --> 00:11:14.000]  你也知道
[00:11:14.000 --> 00:11:17.000]  如果人際關係是沒有風浪的
[00:11:17.000 --> 00:11:19.000]  如果我們不是罪人
[00:11:19.000 --> 00:11:20.000]  也不是活在罪人當中
[00:11:20.000 --> 00:11:21.000]  我們是一個完美的人
[00:11:21.000 --> 00:11:23.000]  活在一個完美的社會
[00:11:23.000 --> 00:11:25.000]  沒有承諾都可行
[00:11:25.000 --> 00:11:27.000]  但問題是很可惜我們是罪人
[00:11:27.000 --> 00:11:28.000]  活在罪人的世界
[00:11:28.000 --> 00:11:29.000]  那就有爭議
[00:11:29.000 --> 00:11:31.000]  凡是有爭議的關係
[00:11:31.000 --> 00:11:34.000]  就可以測試你的承諾
[00:11:34.000 --> 00:11:36.000]  因為通常人都是
[00:11:36.000 --> 00:11:38.000]  一遇到人際關係
[00:11:38.000 --> 00:11:40.000]  一遇到磨擦 遇到問題
[00:11:40.000 --> 00:11:43.000]  這個時候就是考驗你的承諾
[00:11:43.000 --> 00:11:45.000]  沒有承諾你就離開
[00:11:45.000 --> 00:11:46.000]  因為通常我們想同居
[00:11:46.000 --> 00:11:47.000]  就試下有沒有問題
[00:11:47.000 --> 00:11:49.000]  因為我們抱著心態試一試
[00:11:49.000 --> 00:11:52.000]  萬一有問題我還可以退下
[00:11:52.000 --> 00:11:53.000]  是沒有承諾的
[00:11:53.000 --> 00:11:56.000]  所以你可想而知哪有關係沒有問題
[00:11:56.000 --> 00:11:57.000]  還住在一起
[00:11:57.000 --> 00:11:58.000]  不要說夫婦
[00:11:58.000 --> 00:12:02.000]  學生一起租一個公寓住
[00:12:02.000 --> 00:12:06.000]  成功率只有一百分之一
[00:12:06.000 --> 00:12:08.000]  我五年侍奉學生
[00:12:08.000 --> 00:12:11.000]  只有一間屋的人相處到
[00:12:11.000 --> 00:12:13.000]  一間屋 真是一間屋
[00:12:13.000 --> 00:12:14.000]  這是唯一一個
[00:12:14.000 --> 00:12:15.000]  我經常標榜他們
[00:12:15.000 --> 00:12:17.000]  only example
[00:12:17.000 --> 00:12:18.000]  所以我就不鼓勵他們
[00:12:18.000 --> 00:12:20.000]  最好你還是住在host家
[00:12:20.000 --> 00:12:21.000]  你和別人住
[00:12:21.000 --> 00:12:24.000]  除非那個不是你的朋友
[00:12:24.000 --> 00:12:25.000]  你和他住
[00:12:25.000 --> 00:12:26.000]  如果是朋友就不要和他住
[00:12:26.000 --> 00:12:28.000]  一住就不是朋友
[00:12:28.000 --> 00:12:30.000]  所以沒有承諾
[00:12:30.000 --> 00:12:31.000]  住在一起
[00:12:31.000 --> 00:12:33.000]  哪有可能發生矛盾
[00:12:33.000 --> 00:12:34.000]  如果沒有承諾
[00:12:34.000 --> 00:12:36.000]  想著試一試心態
[00:12:36.000 --> 00:12:37.000]  試婚
[00:12:37.000 --> 00:12:39.000]  是一定會分開的
[00:12:39.000 --> 00:12:42.000]  因為一遇到矛盾就分開
[00:12:42.000 --> 00:12:46.000]  不需要像路德記那樣悽慘的經歷
[00:12:46.000 --> 00:12:49.000]  少少矛盾可能已經分開
[00:12:49.000 --> 00:12:52.000]  於是現在很多人結婚的時候
[00:12:52.000 --> 00:12:55.000]  都已經打定離婚的預算
[00:12:55.000 --> 00:12:57.000]  例如財產如何分配
[00:12:57.000 --> 00:12:58.000]  簽好協議書
[00:12:58.000 --> 00:13:00.000]  萬一離婚的話
[00:13:00.000 --> 00:13:01.000]  財產如何分配
[00:13:01.000 --> 00:13:04.000]  這是結婚前要做好的事
[00:13:04.000 --> 00:13:08.000]  所以徐立平律師
[00:13:08.000 --> 00:13:09.000]  他以前是牧師
[00:13:09.000 --> 00:13:11.000]  律師也有和你說
[00:13:11.000 --> 00:13:13.000]  朋友有個好消息告訴你
[00:13:13.000 --> 00:13:15.000]  我教你如何離婚
[00:13:15.000 --> 00:13:17.000]  但又拿不到你一分錢
[00:13:17.000 --> 00:13:19.000]  通常就是這樣
[00:13:19.000 --> 00:13:22.000]  結婚前簽好協議書
[00:13:22.000 --> 00:13:25.000]  所以我們在這個時代
[00:13:25.000 --> 00:13:27.000]  對婚姻是沒有承諾的
[00:13:27.000 --> 00:13:28.000]  我們很害怕
[00:13:28.000 --> 00:13:31.000]  所以我們做好所有的準備
[00:13:31.000 --> 00:13:34.000]  萬一有什麼事
[00:13:34.000 --> 00:13:35.000]  馬上可以離開
[00:13:35.000 --> 00:13:37.000]  但沒有承諾
[00:13:37.000 --> 00:13:38.000]  我們又不可行
[00:13:38.000 --> 00:13:40.000]  我們在錢財上沒有承諾是不可行的
[00:13:40.000 --> 00:13:44.000]  所以你知道以前中信的傅江師
[00:13:44.000 --> 00:13:46.000]  游宏商牧師
[00:13:46.000 --> 00:13:48.000]  他做很多婚前輔導
[00:13:48.000 --> 00:13:50.000]  他說他和別人證婚的時候
[00:13:50.000 --> 00:13:51.000]  有一個要求
[00:13:51.000 --> 00:13:54.000]  如果你們的銀行帳戶不是合同帳戶
[00:13:54.000 --> 00:13:56.000]  他就不和你證婚
[00:13:56.000 --> 00:13:58.000]  他說因為基本上保證
[00:13:58.000 --> 00:14:01.000]  離婚的機會很大
[00:14:01.000 --> 00:14:03.000]  因為連錢都給不出
[00:14:03.000 --> 00:14:05.000]  都沒有這樣的承諾
[00:14:05.000 --> 00:14:07.000]  其他的承諾就不需要說了
[00:14:07.000 --> 00:14:09.000]  所以這是他自己的特殊要求
[00:14:09.000 --> 00:14:11.000]  如果我們沒有承諾
[00:14:11.000 --> 00:14:12.000]  不但不可行
[00:14:12.000 --> 00:14:15.000]  你發覺如果我們沒有承諾
[00:14:15.000 --> 00:14:18.000]  你發覺人會很迷失
[00:14:18.000 --> 00:14:20.000]  是一點方向都沒有
[00:14:20.000 --> 00:14:21.000]  人生活著沒有意義
[00:14:21.000 --> 00:14:22.000]  為什麼這樣說呢
[00:14:22.000 --> 00:14:25.000]  因為一個人從年輕開始
[00:14:25.000 --> 00:14:26.000]  從十七八歲開始
[00:14:26.000 --> 00:14:28.000]  他會開始搜尋他的身份
[00:14:28.000 --> 00:14:30.000]  一直到年老
[00:14:30.000 --> 00:14:32.000]  有時候當你慢慢出社會
[00:14:32.000 --> 00:14:33.000]  你沒有時間想為了生活
[00:14:33.000 --> 00:14:34.000]  但到了中年
[00:14:34.000 --> 00:14:36.000]  所以中年危機是什麼呢
[00:14:36.000 --> 00:14:38.000]  其實中年危機都是搜尋身份的危機
[00:14:38.000 --> 00:14:41.000]  就是你覺得現在生活都差不多了
[00:14:41.000 --> 00:14:43.000]  人又到了中年
[00:14:43.000 --> 00:14:45.000]  到底我做什麼呢
[00:14:45.000 --> 00:14:46.000]  於是你就自己問自己
[00:14:46.000 --> 00:14:47.000]  人生有什麼意義呢
[00:14:47.000 --> 00:14:49.000]  我們都會搜尋身份
[00:14:49.000 --> 00:14:51.000]  我們都會找尋真正的自己
[00:14:51.000 --> 00:14:53.000]  真正的自己應該是怎樣呢
[00:14:53.000 --> 00:14:56.000]  但我們對身份有一個錯誤的觀念
[00:14:56.000 --> 00:14:58.000]  我們以為有一個真正的自己
[00:14:58.000 --> 00:15:00.000]  在某個地方等著我們去找他
[00:15:00.000 --> 00:15:03.000]  未必是真正的自己
[00:15:03.000 --> 00:15:04.000]  可能在倫敦
[00:15:04.000 --> 00:15:06.000]  想買一張機票去找他
[00:15:06.000 --> 00:15:09.000]  但真正的身份不是這樣找的
[00:15:09.000 --> 00:15:11.000]  身份其實很簡單
[00:15:11.000 --> 00:15:13.000]  身份是建立的
[00:15:13.000 --> 00:15:14.000]  是怎樣建立呢
[00:15:14.000 --> 00:15:16.000]  就是透過承諾
[00:15:16.000 --> 00:15:17.000]  其實很簡單
[00:15:17.000 --> 00:15:19.000]  你對什麼承諾
[00:15:19.000 --> 00:15:20.000]  你就是什麼人
[00:15:20.000 --> 00:15:22.000]  We are what we committed to
[00:15:22.000 --> 00:15:23.000]  就很簡單
[00:15:23.000 --> 00:15:28.000]  所以不是像哲學家說的那麼複雜
[00:15:28.000 --> 00:15:29.000]  人生意義
[00:15:29.000 --> 00:15:30.000]  你的身份
[00:15:30.000 --> 00:15:32.000]  其實說到底很簡單
[00:15:32.000 --> 00:15:33.000]  你對什麼承諾
[00:15:33.000 --> 00:15:35.000]  你就是什麼人
[00:15:35.000 --> 00:15:36.000]  一天24小時
[00:15:36.000 --> 00:15:38.000]  你花了15個小時打機
[00:15:38.000 --> 00:15:40.000]  你的身份就是打機達人
[00:15:40.000 --> 00:15:41.000]  就很簡單
[00:15:41.000 --> 00:15:43.000]  所以你承諾什麼
[00:15:43.000 --> 00:15:45.000]  你就是什麼人
[00:15:45.000 --> 00:15:47.000]  你的身份就是透過承諾
[00:15:47.000 --> 00:15:49.000]  所以沒有承諾
[00:15:49.000 --> 00:15:52.000]  是找不到你的身份的
[00:15:52.000 --> 00:15:56.000]  所以你對沒有任何東西是毀身的
[00:15:56.000 --> 00:15:59.000]  沒有承諾是任何東西的
[00:15:59.000 --> 00:16:01.000]  你的身份就是Nobody
[00:16:01.000 --> 00:16:02.000]  You are nobody
[00:16:02.000 --> 00:16:03.000]  所以很多年輕人說
[00:16:03.000 --> 00:16:05.000]  I feel like I am nobody
[00:16:05.000 --> 00:16:06.000]  我通常回答
[00:16:06.000 --> 00:16:08.000]  就是因為你沒有承諾
[00:16:08.000 --> 00:16:09.000]  就很簡單
[00:16:09.000 --> 00:16:11.000]  這個和成功無關
