
[00:00:00.000 --> 00:00:05.000]  各位領事妹,在兩個多月前,
[00:04:19.720 --> 00:04:23.320]  但絕大部分德國的教會,
[00:04:23.320 --> 00:04:26.040]  完全沒有聲音,
[00:04:26.040 --> 00:04:27.800]  一個都沒有出聲,
[00:04:27.800 --> 00:04:31.800]  跟希特勒劃清界線。
[00:04:31.800 --> 00:04:35.160]  第三個令我們更加擔心,
[00:04:35.160 --> 00:04:37.840]  知不知道是誰?
[00:04:37.840 --> 00:04:42.080]  美國總統奧巴馬,
[00:04:42.080 --> 00:04:45.360]  這個人不單稱自己是基督徒,
[00:04:45.360 --> 00:04:53.280]  也在一個早上祈禱會帶過祈禱,
[00:04:53.280 --> 00:04:58.520]  甚至有不少教會請他來港島,
[00:04:58.520 --> 00:05:02.680]  講他自己的一些見證、分享,
[00:05:02.680 --> 00:05:11.520]  但這個竟然是全世界支持同性戀、同性婚姻的表表者,
[00:05:11.520 --> 00:05:14.880]  甚至在他自己的就職演詞,
[00:05:14.880 --> 00:05:21.520]  都要將同性戀、平權這件事,
[00:05:21.520 --> 00:05:23.960]  放在他自己的演說裏面,
[00:05:23.960 --> 00:05:30.040]  有史以來從來未試過一個美國總統是這樣的,
[00:05:30.040 --> 00:05:32.120]  他是唯一的一個,
[00:05:32.120 --> 00:05:34.680]  但奇怪的是美國的教會,
[00:05:34.680 --> 00:05:38.840]  為何一間、二間沒有人出聲,
[00:05:38.840 --> 00:05:40.600]  他不是我們的會友,
[00:05:40.600 --> 00:05:42.680]  我已經跟他劃清界線,
[00:05:42.680 --> 00:05:46.800]  這個不能夠代表基督徒的聲音,
[00:05:46.800 --> 00:05:49.120]  一個都沒有。
[00:05:49.120 --> 00:05:51.160]  頂智梅,
[00:05:51.160 --> 00:05:53.720]  我們今天要問一個問題,
[00:05:53.720 --> 00:05:56.280]  為何搞成這樣?
[00:05:56.280 --> 00:05:58.600]  我們要問一個問題,
[00:05:58.600 --> 00:06:01.640]  馬克思為何可以讀神學?
[00:06:01.640 --> 00:06:03.560]  我要問一個問題,
[00:06:03.560 --> 00:06:08.000]  希特勒為何可以叫做教友、基督徒?
[00:06:08.000 --> 00:06:12.280]  甚至可以在電台主領這個禱告會?
[00:06:12.280 --> 00:06:14.600]  我們要看回當時的背景,
[00:06:14.600 --> 00:06:19.560]  溫故至晨,
[00:06:19.560 --> 00:06:22.840]  德國自從宗教改革之後,
[00:06:22.840 --> 00:06:26.080]  教會非常受尊崇,
[00:06:26.080 --> 00:06:29.120]  受尊崇到一個地步,
[00:06:29.120 --> 00:06:36.360]  差不多一出世,所有德國人自動自覺都要加入教會,
[00:06:36.360 --> 00:06:38.080]  為甚麼?
[00:06:38.080 --> 00:06:45.760]  因為德國、瑞典這些國家全部的墳地是教會擁有的,
[00:06:45.760 --> 00:06:47.520]  我再講一次,
[00:06:47.520 --> 00:06:51.640]  墳場是教會擁有的,
[00:06:51.640 --> 00:06:59.880]  你如果不加入教會的時候,是死無葬身之地,
[00:06:59.880 --> 00:07:01.480]  因為這樣,
[00:07:01.480 --> 00:07:05.160]  大部份人出世之後,第一件事要做的就是嬰孩洗禮,
[00:07:05.160 --> 00:07:08.920]  這個也是罪魁禍首,嬰兒洗禮,
[00:07:08.920 --> 00:07:13.480]  一出世就洗,一洗完,這個就已經是教友了,
[00:07:13.480 --> 00:07:16.560]  他死了就有墳地了,
[00:07:16.560 --> 00:07:20.400]  第三,
[00:07:20.400 --> 00:07:25.240]  為了令到教會沒有後顧之憂,
[00:07:25.240 --> 00:07:30.840]  德國的政府,實際上北歐有些國家都是這樣,
[00:07:30.840 --> 00:07:36.120]  交稅的時候,他已經要多收十分之一的稅,
[00:07:36.120 --> 00:07:39.800]  他會首先問你是不是基督徒,
[00:07:39.800 --> 00:07:43.960]  如果你說不是,就墳地沒有了,
[00:07:43.960 --> 00:07:50.600]  如果說是,就自動自覺納稅的時候多收十分之一,
[00:07:50.600 --> 00:07:53.040]  多收十分之一用來做什麼呢?
[00:07:53.040 --> 00:07:55.200]  那些是教會捐獻來的,
[00:07:55.200 --> 00:07:57.920]  原來捐獻是不用在教會那裡捐的,
[00:07:57.920 --> 00:08:00.440]  捐獻是政府幫你先納了,
[00:08:00.440 --> 00:08:04.080]  納完之後就給教會用的,
[00:08:04.080 --> 00:08:06.440]  我不知道大家有沒有想到,
[00:08:06.440 --> 00:08:08.680]  如果是這樣的時候,
[00:08:08.680 --> 00:08:12.040]  恩福堂會變成怎樣呢?
[00:08:12.040 --> 00:08:15.080]  表面看來是一個祝福,
[00:08:15.080 --> 00:08:17.960]  實際上是一個奏訟,
[00:08:17.960 --> 00:08:19.240]  為什麼?
[00:08:19.240 --> 00:08:23.040]  是因為牧者根本不需要努力傳福音,
[00:08:23.040 --> 00:08:24.680]  全部都是基督徒,
[00:08:24.680 --> 00:08:26.200]  傳來做什麼呢?
[00:08:26.200 --> 00:08:30.400]  第二,教會不需要努力裝備信徒,
[00:08:30.400 --> 00:08:32.040]  為什麼?
[00:08:32.040 --> 00:08:35.760]  因為你根本不需要休柴,不需要休米,
[00:08:35.760 --> 00:08:41.160]  每個牧師都是國家養的,
[00:08:41.160 --> 00:08:43.880]  醫療保險是國家給的,
[00:08:43.880 --> 00:08:45.960]  退休金是國家給的,
[00:08:45.960 --> 00:08:49.040]  死去的墳地是國家給的,
[00:08:49.040 --> 00:08:50.560]  太多太多的東西,
[00:08:50.560 --> 00:08:52.520]  根本上你完全不用休,
[00:08:52.520 --> 00:08:56.080]  國家都自動來給他們,
[00:08:56.080 --> 00:08:58.880]  直到最近這兩年開始有些變化,
[00:08:58.880 --> 00:09:03.040]  國家已經想著不會給牧師自動治國有薪水,
[00:09:03.040 --> 00:09:04.040]  他要自己去籌,
[00:09:04.040 --> 00:09:06.440]  因為這樣很多教堂被賣了,
[00:09:06.440 --> 00:09:11.240]  但另一方面來說,也有一些傳道人轉職,
[00:09:11.240 --> 00:09:13.840]  轉行,不做牧師,
[00:09:13.840 --> 00:09:15.040]  走回副業,
[00:09:15.040 --> 00:09:17.240]  這是另一件事,
[00:09:17.240 --> 00:09:21.080]  還有一樣,讓我們看得見當時這些國家,
[00:09:21.080 --> 00:09:23.640]  將基督教視為國教的這些國家,
[00:09:23.640 --> 00:09:25.600]  一個最大的問題,
[00:09:25.600 --> 00:09:28.480]  就是將神學教育,
[00:09:28.480 --> 00:09:30.560]  他們叫做普及化,
[00:09:30.560 --> 00:09:34.120]  實際上是等於不存在化,
[00:09:34.120 --> 00:09:35.800]  去神學化,
[00:09:35.800 --> 00:09:37.200]  原因在哪裏呢?
[00:09:37.200 --> 00:09:40.360]  就是因為已經不再是神學院,
[00:09:40.360 --> 00:09:42.320]  來去搞神學教育,
[00:09:42.320 --> 00:09:47.760]  而是將神學教育變成大學的一個科目,
[00:09:47.760 --> 00:09:49.640]  甚至必修,
[00:09:49.640 --> 00:09:52.360]  但這個神學教育是注重理論,
[00:09:52.360 --> 00:09:53.600]  注重學術,
[00:09:53.600 --> 00:09:56.520]  注重一些研究科學等等,
[00:09:56.520 --> 00:09:57.560]  因為這樣,
[00:09:57.560 --> 00:10:01.080]  所以我們看得到很多人不信都可以讀神學,
[00:10:01.080 --> 00:10:03.360]  如果他讀神學畢業之後,
[00:10:03.360 --> 00:10:04.640]  教會又會請他,
[00:10:04.640 --> 00:10:06.440]  因為他有一張沙紙,
[00:10:06.440 --> 00:10:09.800]  帶來的結果就是不信的人都可以做牧師,
[00:10:09.800 --> 00:10:11.680]  不信的人都可以做傳道人,
[00:10:11.680 --> 00:10:17.280]  不信的人都可以做那些基督教機構各方面的東西,
[00:10:17.280 --> 00:10:20.840]  帶來的影響非常非常大,
[00:10:20.840 --> 00:10:23.040]  我們要看一個這樣的模式,
[00:10:23.040 --> 00:10:26.000]  可悲的是在今日的香港,
[00:10:26.000 --> 00:10:28.400]  其實都有一個這樣的模式,
[00:10:28.400 --> 00:10:30.520]  不過就是不是很流行,
[00:10:30.520 --> 00:10:31.840]  這個模式是什麼呢?
[00:10:31.840 --> 00:10:35.000]  就是將神學和大學結合,
[00:10:35.000 --> 00:10:38.200]  大家知道今日的崇基就是這樣的,
[00:10:38.200 --> 00:10:40.280]  神學和大學的結合,
[00:10:40.280 --> 00:10:44.160]  將神學的教育視為一個學術的研究,
[00:10:44.160 --> 00:10:46.480]  是大學的一個科目,
[00:10:46.480 --> 00:10:48.040]  帶來的結果,
[00:10:48.040 --> 00:10:51.600]  不信神的人都可以進到崇基神學院,
[00:10:51.600 --> 00:10:54.280]  你可以讀神學,
[00:10:54.280 --> 00:10:55.320]  我有一次,
[00:10:55.320 --> 00:10:57.520]  去年,
[00:10:57.520 --> 00:10:59.040]  因為有班Huston回來的,
[00:10:59.040 --> 00:11:00.760]  我這些弟兄姊妹,
[00:11:00.760 --> 00:11:03.680]  我有一個會友現在在崇基那裡,
[00:11:03.680 --> 00:11:06.120]  在做他的院目,
[00:11:06.120 --> 00:11:07.880]  所以我們一起在那裡吃飯,
[00:11:07.880 --> 00:11:09.240]  吃飯的時間,
[00:11:09.240 --> 00:11:11.520]  我就問他,
[00:11:11.520 --> 00:11:15.640]  你們修生要不要求一定要基督徒?
[00:11:15.640 --> 00:11:17.040]  他們說不要求的,
[00:11:17.040 --> 00:11:18.720]  總之報大學的那些,
[00:11:18.720 --> 00:11:20.400]  你只要考進去,
[00:11:20.400 --> 00:11:21.280]  自動自覺,
[00:11:21.280 --> 00:11:22.880]  他就可以修神學,
[00:11:22.880 --> 00:11:24.440]  我說如果是這樣的時間,
[00:11:24.440 --> 00:11:26.440]  那你們上神學怎麼上呢?
[00:11:26.440 --> 00:11:29.080]  他說很精彩的,
[00:11:29.080 --> 00:11:30.240]  怎樣精彩呢?
[00:11:30.240 --> 00:11:31.560]  就是上一堂的時候,
[00:11:31.560 --> 00:11:33.160]  有一個人突然間提出來,
[00:11:33.160 --> 00:11:34.600]  這些東西不可信的,
[00:11:34.600 --> 00:11:36.440]  為什麼不信進化論呢?
[00:11:36.440 --> 00:11:37.720]  我們是無神論的,
[00:11:37.720 --> 00:11:38.800]  為什麼要有神呢?
[00:11:38.800 --> 00:11:40.120]  你怎樣證明有神呢?
[00:11:40.120 --> 00:11:42.240]  總之本來說到創世紀,
[00:11:42.240 --> 00:11:43.240]  沒得說的了,
[00:11:43.240 --> 00:11:45.680]  從頭到尾就爭論進化論,
[00:11:45.680 --> 00:11:46.840]  唯物論,
[00:11:46.840 --> 00:11:47.400]  無神論,
[00:11:47.400 --> 00:11:48.000]  有神論,
[00:11:48.000 --> 00:11:49.840]  就是這樣的問題,
[00:11:49.840 --> 00:11:51.960]  就是說你想讀聖經的那些,
[00:11:51.960 --> 00:11:52.840]  未必有機會,
[00:11:52.840 --> 00:11:55.200]  從頭到尾真的可以看到,
[00:11:55.200 --> 00:11:56.240]  而反而,
[00:11:56.240 --> 00:11:57.560]  就是那些不信的人,
[00:11:57.560 --> 00:11:59.160]  他們非常多的聖人,
[00:11:59.160 --> 00:12:02.520]  每一堂都提出他們的挑戰出來,
[00:12:02.520 --> 00:12:06.280]  我接著就跟他說,
[00:12:06.280 --> 00:12:08.600]  如果是這樣的時間,
[00:12:08.600 --> 00:12:11.040]  你們有沒有一種感覺,
[00:12:11.040 --> 00:12:12.560]  很失望呢?
[00:12:12.560 --> 00:12:15.040]  他們說都有那個好處的,
[00:12:15.040 --> 00:12:17.120]  就給那些讀神學的人去想一想,
[00:12:17.120 --> 00:12:21.480]  將來都有很多這些挑戰的,
[00:12:21.480 --> 00:12:23.240]  但我擔心的就是說,
[00:12:23.240 --> 00:12:24.920]  這些本來信的人,
[00:12:24.920 --> 00:12:27.880]  讀完之後都變成不信,
[00:12:27.880 --> 00:12:29.560]  大家都知道在今天,
[00:12:29.560 --> 00:12:31.360]  整個香港的社會裏面,
[00:12:31.360 --> 00:12:33.440]  是對那個撐童,
[00:12:33.440 --> 00:12:34.640]  支持同性戀,
[00:12:34.640 --> 00:12:37.240]  支持聖經的歧視立法,
[00:12:37.240 --> 00:12:39.040]  在基督教的圈子裏面,
[00:12:39.040 --> 00:12:41.440]  最大聲的是哪些人呢?
[00:12:41.440 --> 00:12:45.720]  就是這班崇基的神學系的人,
[00:12:45.720 --> 00:12:46.680]  各位親愛的弟姐妹,
[00:12:46.680 --> 00:12:48.760]  當我們留意看到這些現象的時候,
[00:12:48.760 --> 00:12:52.600]  是讓我再一次看回德國那種警方,
[00:12:52.600 --> 00:12:56.640]  然後看到現在整個世界的走勢,
[00:12:56.640 --> 00:13:00.520]  這個走勢是什麼呢?
[00:13:00.520 --> 00:13:08.880]  機構奉獻是靠弟姐妹對教會支持以外,
[00:13:08.880 --> 00:13:12.000]  另外二哩路的支持,
[00:13:12.000 --> 00:13:14.800]  換句話來說,
[00:13:14.800 --> 00:13:17.600]  弟姐妹支持了教會之外,
[00:13:17.600 --> 00:13:21.880]  還有負擔的就支持神學院,
[00:13:21.880 --> 00:13:24.080]  很多的神學院因為這樣,
[00:13:24.080 --> 00:13:29.240]  是已經越來越財政上緊縮,
[00:13:29.240 --> 00:13:31.080]  不夠經費,
[00:13:31.080 --> 00:13:33.040]  不夠經費的結果呢,
[00:13:33.040 --> 00:13:35.560]  就是請少一點老師,
[00:13:35.560 --> 00:13:37.680]  收少一點學生,
[00:13:37.680 --> 00:13:39.520]  然後師資的方面呢,
[00:13:39.520 --> 00:13:42.600]  就不要請那些太資深的那些,
[00:13:42.600 --> 00:13:44.720]  因為薪水高一些,
[00:13:44.720 --> 00:13:47.120]  那就由這班資深的那些,
[00:13:47.120 --> 00:13:48.600]  就去到別處了,
[00:13:48.600 --> 00:13:56.240]  那就請一些初初在神學院拿了PhD或者其他的新的那些,
[00:13:56.240 --> 00:13:59.000]  或者是由教會支持的人,
[00:13:59.000 --> 00:14:00.040]  他才會請,
[00:14:00.040 --> 00:14:03.160]  如果教會不給他們一個薪水的時候,
[00:14:03.160 --> 00:14:04.960]  他們就不請了,
[00:14:04.960 --> 00:14:06.920]  帶來的結果,
[00:14:06.920 --> 00:14:09.320]  就是普遍在世界上,
[00:14:09.320 --> 00:14:12.600]  各地的神學院的質素,
[00:14:12.600 --> 00:14:14.760]  你可以看得見,
[00:14:14.760 --> 00:14:17.360]  我自己本身是憂心戚戚,
[00:14:17.360 --> 00:14:19.400]  因為這件事,
[00:14:19.400 --> 00:14:21.640]  除了極少的幾間,
[00:14:21.640 --> 00:14:24.840]  我們叫做仍然保持到那些的水準之外,
[00:14:24.840 --> 00:14:31.400]  越來越多的神學院已經沒有辦法維持,
[00:14:31.400 --> 00:14:38.760]  過去三間神學院的圖書館要結束,
[00:14:38.760 --> 00:14:40.320]  那他們結束的時候呢,
[00:14:40.320 --> 00:14:43.680]  要將他們全部神學院的圖書呢,
[00:14:43.680 --> 00:14:46.240]  要一次過賣出來,
[00:14:46.240 --> 00:14:47.800]  我告訴大家,
[00:14:47.800 --> 00:14:49.680]  我們上面的聖經學院,
[00:14:49.680 --> 00:14:52.560]  都有一間神學院的圖書館,
[00:14:52.560 --> 00:14:56.200]  本來是二十萬冊的,
[00:14:56.200 --> 00:14:59.400]  但有很多是一些重複的書,
[00:14:59.400 --> 00:15:01.440]  最後我們拿了六萬冊,
[00:15:01.440 --> 00:15:03.920]  六萬冊回來之後我們再掃描過,
[00:15:03.920 --> 00:15:05.080]  是剩下二萬冊,
[00:15:05.080 --> 00:15:08.000]  拿回我們的聖經學院來用,
[00:15:08.000 --> 00:15:11.680]  這種趨勢已經成為今天,
[00:15:11.680 --> 00:15:15.240]  在基督教昔日的強國裏面,
[00:15:15.240 --> 00:15:19.600]  越來越危險的一個趨勢,
[00:15:19.600 --> 00:15:22.000]  我們今天就要問一個問題,
[00:15:22.000 --> 00:15:25.800]  德國教會為什麼走成這樣?
[00:15:25.800 --> 00:15:29.280]  美國為什麼會搞成這樣?
[00:15:29.280 --> 00:15:33.200]  北歐的教會為什麼會搞成這樣?
[00:15:33.200 --> 00:15:38.040]  我很擔心香港教會將來會不會都是這樣走?
[00:15:38.040 --> 00:15:42.560]  我們現在就要去看看聖經給我們的出路,
[00:15:42.560 --> 00:15:45.840]  到底我們怎樣去看我們的神學教育?
[00:15:45.840 --> 00:15:50.400]  到底我們怎樣去看我們的領袖培訓呢?
[00:15:50.400 --> 00:15:55.240]  我們一起先去看一看一段的聖經,
[00:15:55.240 --> 00:15:57.520]  以忽所書四章,
[00:15:57.520 --> 00:15:59.800]  十一到十三節,
[00:15:59.800 --> 00:16:03.520]  大家找到的時候我們一起來讀這段聖經,
[00:16:03.520 --> 00:16:09.840]  「他所持的有仕徒,有善知,有傳福音的有牧師和教士,
[00:16:09.840 --> 00:16:15.200]  為要成全聖徒,各盡其職,建立基督的身體,
[00:16:15.200 --> 00:16:25.440]  認識神的兒子,得以長大成人。」
[00:16:25.440 --> 00:16:31.640]  十三年前,其實不是十三年前的事,
[00:16:31.640 --> 00:16:35.040]  應該差不多好像十六年前,
[00:16:35.040 --> 00:16:38.040]  我看到恩福越來越大,
[00:16:38.040 --> 00:16:40.200]  我們的人越來越多,
[00:16:40.200 --> 00:16:44.360]  我們發到信徒人數的增長,
[00:16:44.360 --> 00:16:47.320]  我們那些組長的培訓追不上,
[00:16:47.320 --> 00:16:50.560]  我們屬靈領袖的培訓追不上,
[00:16:50.560 --> 00:16:55.600]  甚至我們童工的增長都追不上,
[00:16:55.600 --> 00:16:58.960]  恩福是這樣直線上升,
[00:16:58.960 --> 00:17:05.480]  由一百人,每年就雙倍,每年就雙倍,每年就雙倍,
[00:17:05.480 --> 00:17:07.840]  當我們搬入羅氏,
[00:17:07.840 --> 00:17:09.680]  我們本來只有八百人,
[00:17:09.680 --> 00:17:13.120]  一年後已經去到一千五百人,
[00:17:13.120 --> 00:17:16.440]  接著兩三年後,已經去到二千多三千人,
[00:17:16.440 --> 00:17:19.960]  租了長廣,然後去到四千多人,
[00:17:19.960 --> 00:17:22.280]  水洩不通,
[00:17:22.280 --> 00:17:23.760]  因為這樣,
[00:17:23.760 --> 00:17:28.520]  所以我心裏面有一個深深的擔心,
[00:17:28.520 --> 00:17:32.840]  就是如果我們領袖培訓追不上的時候,
[00:17:32.840 --> 00:17:36.800]  我們教會的質素會整整下,每況愈下,
[00:17:36.800 --> 00:17:38.520]  整整下我擔心,
[00:17:38.520 --> 00:17:41.360]  就會培養了像奧巴馬這樣的人出來,
[00:17:41.360 --> 00:17:44.440]  會培養像希特勒這樣的人出來,
[00:17:44.440 --> 00:17:47.560]  甚至馬克思都會出來,
[00:17:47.560 --> 00:17:49.480]  最低限度,
[00:17:49.480 --> 00:17:54.880]  你都會培養了很多那些支持同性婚姻的人,
[00:17:54.880 --> 00:17:58.840]  會越來越多,這樣出來,
[00:17:58.840 --> 00:18:00.640]  為什麼呢?
[00:18:00.640 --> 00:18:05.400]  當時我就開始跟那個神學院合作,
[00:18:05.400 --> 00:18:10.880]  來建立更多平信徒領袖的一些領袖出來,
[00:18:10.880 --> 00:18:13.040]  最後就是我參與教,
[00:18:13.040 --> 00:18:16.040]  而他們的學院也派老師來教,
[00:18:16.040 --> 00:18:19.160]  但教教下的時候,我就發覺有些不對勁,
[00:18:19.160 --> 00:18:22.320]  因為我教,我希望是為教會來教,
[00:18:22.320 --> 00:18:25.240]  是開辦一些教會最需要聽的東西,
[00:18:25.240 --> 00:18:27.360]  建立我們的信徒領袖,
[00:18:27.360 --> 00:18:31.080]  以致他一出來讀完,馬上可以用的,
[00:18:31.080 --> 00:18:36.720]  但後來竟然開始來教一些婦女神學,
[00:18:36.720 --> 00:18:38.280]  女權運動,
[00:18:38.280 --> 00:18:39.800]  靈修神學,
[00:18:39.800 --> 00:18:44.080]  甚至請天主教的神父來教,
[00:18:44.080 --> 00:18:46.360]  嘩!我開始有點擔心,
[00:18:46.360 --> 00:18:49.520]  如果是這樣的話,就很不妙,
[00:18:49.520 --> 00:18:51.840]  最後跟學院那邊來談了,
[00:18:51.840 --> 00:18:55.360]  談了之後,他們都願意,
[00:18:55.360 --> 00:18:57.360]  整個校董會,開完會,
[00:18:57.360 --> 00:19:01.880]  是支持一些女權運動,
[00:19:01.880 --> 00:19:03.960]  是靈修神學,
[00:19:03.960 --> 00:19:08.560]  甚至認為靈修天主教的靈修官,
[00:19:08.560 --> 00:19:09.960]  密宗的靈修官,
[00:19:09.960 --> 00:19:12.280]  其實都可以一勞共冶的,
[00:19:12.280 --> 00:19:15.480]  一些講師,跟我們談完之後,
[00:19:15.480 --> 00:19:17.600]  不再用他們,
[00:19:17.600 --> 00:19:18.920]  但是另一方面,
[00:19:18.920 --> 00:19:20.760]  我也看到開始,
[00:19:20.760 --> 00:19:23.640]  就是教的人因為沒有牧會的經驗,
[00:19:23.640 --> 00:19:26.400]  又不是熟悉我們教會的需要,
[00:19:26.400 --> 00:19:29.760]  所以教的東西是滿足不到我們的,
[00:19:29.760 --> 00:19:31.640]  十三年前,
[00:19:31.640 --> 00:19:35.040]  我們終於決定一件事,
[00:19:35.040 --> 00:19:41.840]  就是回到我讀神學的時候的論文的那種意識,
[00:19:41.840 --> 00:19:46.960]  神學教育要在教會裡面開始,
[00:19:46.960 --> 00:19:49.360]  由教會來開始,
[00:19:49.360 --> 00:19:51.880]  為教會來開始,
[00:19:51.880 --> 00:19:53.760]  三個理念,
[00:19:53.760 --> 00:19:56.600]  by the church, in the church,
[00:19:56.600 --> 00:19:58.480]  and for the church,
[00:19:58.480 --> 00:20:01.160]  我現在就跟大家來分享一下,
[00:20:01.160 --> 00:20:05.960]  到底這三個理念是怎麼來的呢?
[00:20:05.960 --> 00:20:11.200]  首先,十一節,
[00:20:11.200 --> 00:20:16.800]  他所賜的有仕徒,有先知,有傳福音,
[00:20:16.800 --> 00:20:19.600]  有牧師和教師,
[00:20:19.600 --> 00:20:23.600]  仕徒、先知是教會開始的時候的領袖,
[00:20:23.600 --> 00:20:28.120]  是牧養教會、建立教會、增長教會的領袖,
[00:20:28.120 --> 00:20:31.680]  然後教會所賜的二章二十節都告訴我們,
[00:20:31.680 --> 00:20:36.280]  教會是建立在仕徒和先知的基礎上的,
[00:20:36.280 --> 00:20:39.160]  然後傳福音的牧師和教師,
[00:20:39.160 --> 00:20:44.160]  是承接仕徒和先知這種角色,
[00:20:44.160 --> 00:20:46.840]  就在接下來的教會的時間,
[00:20:46.840 --> 00:20:48.320]  成為接棒人,
[00:20:48.320 --> 00:20:52.000]  繼續不斷去建立更多的人成為門徒,
