
[00:00:00.000 --> 00:00:04.800]  在此再次恭喜大家
[00:07:08.840 --> 00:07:11.360]  她就跟牧師說
[00:07:11.360 --> 00:07:15.760]  牧師 今天你的訊息講得很好
[00:07:15.760 --> 00:07:17.840]  講中了我的問題
[00:07:17.840 --> 00:07:23.800]  我覺得自己是常常犯了驕傲的罪
[00:07:23.800 --> 00:07:30.800]  希望牧師能夠馬上幫我解決這個問題
[00:07:30.800 --> 00:07:36.000]  牧師就很同情她 看著她就問她
[00:07:36.000 --> 00:07:39.480]  「姐妹 究竟是甚麼一回事呢?」
[00:07:39.480 --> 00:07:41.120]  這位姐妹就說
[00:07:41.120 --> 00:07:45.440]  「是這樣的 每天早上起床的時候」
[00:07:45.440 --> 00:07:50.200]  「我就會坐在梳妝枱前面的鏡子前面」
[00:07:50.200 --> 00:07:54.480]  「我就會看著鏡子裡的人影 看著我自己」
[00:07:54.480 --> 00:07:58.400]  「看著我自己的容貌」
[00:07:58.400 --> 00:08:06.920]  「我就不其然地覺得很自傲 很滿足」
[00:08:06.920 --> 00:08:11.600]  「我覺得我是犯了驕傲的罪」
[00:08:11.600 --> 00:08:16.600]  牧師就很溫柔地看著這位姐妹 告訴她
[00:08:16.600 --> 00:08:21.720]  「姐妹 你放心吧 你沒有犯驕傲的罪」
[00:08:21.720 --> 00:08:26.400]  「你只不過是在幻想而已」
[00:08:26.400 --> 00:08:28.400]  「所以你不要當是真的就行了」
[00:08:28.400 --> 00:08:32.920]  「你以後就OK的了」
[00:08:32.920 --> 00:08:40.400]  這個故事就說完了
[00:08:40.400 --> 00:08:42.040]  我相信大家會同意我
[00:08:42.040 --> 00:08:46.920]  以我看來 這位姐妹是自誇多於自傲
[00:08:46.920 --> 00:08:55.400]  就是牧師所說的意思
[00:08:55.400 --> 00:09:01.120]  自誇是沒有的 吹大 作大 在誇口
[00:09:01.120 --> 00:09:11.120]  自傲是有的 不過很驕傲
[00:09:11.120 --> 00:09:16.720]  兩樣都不值得做
[00:09:16.720 --> 00:09:20.120]  我家裡也有一塊很特別的鏡子
[00:09:20.120 --> 00:09:24.920]  是無意之中變成這樣
[00:09:24.920 --> 00:09:30.920]  就是每次我在鏡子上照鏡子的時候
[00:09:30.920 --> 00:09:32.920]  我這樣的身材
[00:09:32.920 --> 00:09:34.920]  在鏡子裡看起來
[00:09:34.920 --> 00:09:38.920]  我竟然變得起碼有五尺十的高度
[00:09:38.920 --> 00:09:40.920]  高高瘦瘦的
[00:09:40.920 --> 00:09:44.920]  就好像一個韓星一樣
[00:09:44.920 --> 00:09:46.920]  知道什麼是韓星嗎?
[00:09:46.920 --> 00:09:48.920]  就是韓劇裡的男明星
[00:09:48.920 --> 00:09:53.920]  個個都高高瘦瘦 很有型 很酷的
[00:09:53.920 --> 00:09:56.920]  每次對著這個鏡子的時候
[00:09:56.920 --> 00:10:01.920]  就會很安慰
[00:10:01.920 --> 00:10:06.920]  不過很理智的
[00:10:06.920 --> 00:10:09.920]  照完之後 開心完一陣子之後
[00:10:09.920 --> 00:10:13.920]  走開了之後 就算了
[00:10:13.920 --> 00:10:16.920]  不會真的當真
[00:10:16.920 --> 00:10:21.920]  我和師母都很喜歡偶爾去照這個鏡子
[00:10:21.920 --> 00:10:24.920]  開心一下 也挺好的
[00:10:24.920 --> 00:10:26.920]  不過不當真的
[00:10:26.920 --> 00:10:32.920]  肯定我們這方面可以放下
[00:10:32.920 --> 00:10:35.920]  《雅各書》也有這樣說
[00:10:35.920 --> 00:10:36.920]  第一章說
[00:10:36.920 --> 00:10:39.920]  人照鏡 照完走開之後
[00:10:39.920 --> 00:10:43.920]  隨即忘了他的相貌如何
[00:10:43.920 --> 00:10:46.920]  當然他是在說我們做基督徒
[00:10:46.920 --> 00:10:48.920]  得到救恩之後
[00:10:48.920 --> 00:10:51.920]  應該有改變
[00:10:51.920 --> 00:10:53.920]  但這句說話看起來是這樣
[00:10:53.920 --> 00:10:59.920]  照完走開之後 應該就忘記了那個樣貌
[00:10:59.920 --> 00:11:02.920]  不要拿來自誇
[00:11:02.920 --> 00:11:04.920]  為什麼我們不可以自誇
[00:11:04.920 --> 00:11:08.920]  或者是張狂自傲呢?
[00:11:08.920 --> 00:11:12.920]  因為自誇是作大的
[00:11:12.920 --> 00:11:15.920]  某程度上是說方
[00:11:15.920 --> 00:11:16.920]  自誇是作大
[00:11:16.920 --> 00:11:21.920]  張狂是自負和看不起別人
[00:11:21.920 --> 00:11:22.920]  你想一下
[00:11:22.920 --> 00:11:28.920]  我們怎會喜歡和誇大作大
[00:11:28.920 --> 00:11:32.920]  又看不起別人的人做朋友呢?
[00:11:32.920 --> 00:11:37.920]  我相信大家都不會喜歡和這樣的人來往
[00:11:37.920 --> 00:11:45.920]  自誇和張狂是極之能夠破壞人際關係的
[00:11:45.920 --> 00:11:50.920]  所以我們千萬不要去作大或者自負
[00:11:50.920 --> 00:11:54.920]  為人父母更加需要好好教導兒女
[00:11:54.920 --> 00:11:57.920]  不要作大
[00:11:57.920 --> 00:12:05.920]  我覺得本地風氣較為誇張
[00:12:05.920 --> 00:12:07.920]  但不要作大
[00:12:07.920 --> 00:12:09.920]  不要驕傲自負
[00:12:09.920 --> 00:12:12.920]  不要看不起別人
[00:12:12.920 --> 00:12:14.920]  否則很難和人相處
[00:12:14.920 --> 00:12:17.920]  很難找到多朋友
[00:12:17.920 --> 00:12:22.920]  很容易像香港人很流行說的
[00:12:22.920 --> 00:12:25.920]  勁到沒朋友
[00:12:25.920 --> 00:12:29.920]  或者叻到沒朋友
[00:12:29.920 --> 00:12:33.920]  夫妻之間和弟兄姊妹之間的相處
[00:12:33.920 --> 00:12:36.920]  我們都需要用這種不自誇
[00:12:36.920 --> 00:12:42.920]  不張狂的愛來彼此對待
[00:12:42.920 --> 00:12:46.920]  大家來往聊天
[00:12:46.920 --> 00:12:48.920]  不要作大
[00:12:48.920 --> 00:12:49.920]  不要驕傲
[00:12:49.920 --> 00:12:50.920]  不要自負
[00:12:50.920 --> 00:12:53.920]  不要看不起別人
[00:12:53.920 --> 00:12:56.920]  第二點
[00:12:56.920 --> 00:13:00.920]  我們繼續看哥倫多前書十三章第五節
[00:13:00.920 --> 00:13:04.920]  愛是不作害羞的事
[00:13:04.920 --> 00:13:07.920]  愛是不作害羞的事
[00:13:07.920 --> 00:13:11.920]  不作害羞的事是甚麼意思呢?
[00:13:11.920 --> 00:13:17.920]  不是說不要害羞
[00:13:17.920 --> 00:13:20.920]  也不是說如果你要去愛一個人
[00:13:20.920 --> 00:13:21.920]  你想去追求一個人
[00:13:21.920 --> 00:13:23.920]  你不要害羞
[00:13:23.920 --> 00:13:25.920]  不是這個意思
[00:13:25.920 --> 00:13:27.920]  當然你追求一個人
[00:13:27.920 --> 00:13:29.920]  某程度上都不要害羞
[00:13:29.920 --> 00:13:31.920]  否則你追不到
[00:13:31.920 --> 00:13:34.920]  但這裡說害羞的事不是這個意思
[00:13:34.920 --> 00:13:38.920]  害羞這個字在原文的意思是包括
[00:13:38.920 --> 00:13:54.920]  無禮、粗魯、丟臉、丟架、失禮、羞恥、不夠大方得體等等
[00:13:54.920 --> 00:13:55.920]  大家想想
[00:13:55.920 --> 00:13:59.920]  我們怎會喜歡和這些人來往呢?
[00:13:59.920 --> 00:14:02.920]  我們怎會喜歡我們的伴侶是這樣的人呢?
[00:14:02.920 --> 00:14:07.920]  我們怎會喜歡我們的家人、子女、朋友是這樣的人呢?
[00:14:07.920 --> 00:14:12.920]  我們怎會喜歡他們呢?
[00:14:12.920 --> 00:14:13.920]  你想想
[00:14:13.920 --> 00:14:15.920]  如果我們所愛的人
[00:14:15.920 --> 00:14:23.920]  他們經常做一些無禮、粗魯的言行
[00:14:23.920 --> 00:14:27.920]  我們怎會不喜歡呢?
[00:14:27.920 --> 00:14:43.920]  我們怎會不喜歡和那些會丟臉、丟架、丟臉、失禮、不夠大方得體的人來往呢?
[00:14:43.920 --> 00:14:44.920]  我們怎會不喜歡呢?
[00:14:44.920 --> 00:14:46.920]  我們自己都不喜歡自己是這樣
[00:14:46.920 --> 00:14:50.920]  我們怎會不喜歡別人是這樣呢?
[00:14:50.920 --> 00:14:56.920]  所以我們不要這樣做
[00:14:56.920 --> 00:14:57.920]  當我們想起來的時候
[00:14:57.920 --> 00:14:59.920]  我們不喜歡別人這樣做
[00:14:59.920 --> 00:15:04.920]  我們自己都不要有這樣的表現來對待別人
[00:15:04.920 --> 00:15:14.920]  這樣會破壞彼此的關係
[00:15:14.920 --> 00:15:21.920]  我特別提醒作為做夫妻的弟兄姊妹
[00:15:21.920 --> 00:15:25.920]  我們做夫妻彼此相處得久之後
[00:15:25.920 --> 00:15:31.920]  我們開始說話就沒那麼簡短、沒那麼禮貌
[00:15:31.920 --> 00:15:34.920]  最初追求的時候很不同
[00:15:34.920 --> 00:15:38.920]  說話很小心、很有禮貌、很有風度
[00:15:38.920 --> 00:15:45.920]  相處了差不多一年
[00:15:45.920 --> 00:15:48.920]  或者到了老夫老妻的時候
[00:15:48.920 --> 00:15:53.920]  說話就更加肆無忌憚
[00:15:53.920 --> 00:15:59.920]  我們不太敏感言語上的無禮、粗魯
[00:15:59.920 --> 00:16:05.920]  所以很多時候不知道什麼原因就大吵大鬧
[00:16:05.920 --> 00:16:06.920]  吵完之後問什麼事
[00:16:06.920 --> 00:16:09.920]  不知道的,說不出來
[00:16:09.920 --> 00:16:12.920]  其實多數是什麼呢?
[00:16:12.920 --> 00:16:15.920]  就是言語、粗魯、無禮
[00:16:15.920 --> 00:16:24.920]  以至傷害了對方、得罪了對方都不知道
[00:16:24.920 --> 00:16:28.920]  所以我們要檢點我們的說話
[00:16:28.920 --> 00:16:33.920]  就可以避免很多無謂的衝突
[00:16:33.920 --> 00:16:35.920]  所以無論是什麼地方
[00:16:35.920 --> 00:16:36.920]  特別是在家裡面
[00:16:36.920 --> 00:16:37.920]  就算在家裡
[00:16:37.920 --> 00:16:46.920]  其實家裡更加需要說話更加有禮貌、更加得體
[00:16:46.920 --> 00:16:48.920]  我們自己是這樣
[00:16:48.920 --> 00:16:51.920]  我們會影響我們的兒女
[00:16:51.920 --> 00:16:54.920]  我們家裡很溫柔有禮
[00:16:54.920 --> 00:16:58.920]  我們的子女多數都會較為溫柔有禮
[00:16:58.920 --> 00:17:07.920]  否則就相反,相反就是一樣
[00:17:07.920 --> 00:17:13.920]  羞恥之心人皆有之
[00:17:13.920 --> 00:17:18.920]  原來中國人也有說這句話
[00:17:18.920 --> 00:17:23.920]  聖經裡面更加表達到這一點
[00:17:23.920 --> 00:17:26.920]  羞恥之心人皆有之
[00:17:26.920 --> 00:17:30.920]  當做了一些羞恥、害羞的事的時候
[00:17:30.920 --> 00:17:37.920]  當事人心裡就會產生羞恥的感覺
[00:17:37.920 --> 00:17:40.920]  心裡覺得羞恥
[00:17:40.920 --> 00:17:42.920]  當感到羞恥的時候
[00:17:42.920 --> 00:17:45.920]  就會產生罪疚感
[00:17:45.920 --> 00:17:56.920]  罪疚感會逼使當事人進行內在的反思
[00:17:56.920 --> 00:18:00.920]  即是在內心裡有掙扎
[00:18:00.920 --> 00:18:04.920]  覺得這件事很不對
[00:18:04.920 --> 00:18:07.920]  不應該掙扎
[00:18:07.920 --> 00:18:11.920]  然後就會做一個決定
[00:18:11.920 --> 00:18:13.920]  這個決定會有兩個選擇
[00:18:13.920 --> 00:18:16.920]  他就會選擇其中一個
[00:18:16.920 --> 00:18:23.920]  一個選擇就是他肯承認這是問題
[00:18:23.920 --> 00:18:27.920]  所謂肯改過、肯悔改
[00:18:27.920 --> 00:18:31.920]  決定以後不再做或不再說這些事
[00:18:31.920 --> 00:18:33.920]  即是肯改過
[00:18:33.920 --> 00:18:36.920]  他可能就會變回好
[00:18:36.920 --> 00:18:39.920]  另一個選擇就是不肯改過
[00:18:39.920 --> 00:18:42.920]  他要逃避這個問題
[00:18:42.920 --> 00:18:47.920]  他會將自己的人格扭曲
[00:18:47.920 --> 00:18:49.920]  扭曲到怎樣呢?
[00:18:49.920 --> 00:18:50.920]  可能他會這樣說
[00:18:50.920 --> 00:18:52.920]  都不是很壞
[00:18:52.920 --> 00:18:59.920]  或者他說你們自己太過道德
[00:18:59.920 --> 00:19:03.920]  太過講道德
[00:19:03.920 --> 00:19:09.920]  他用這類說話來遮掩自己的醜惡
[00:19:09.920 --> 00:19:14.920]  這類人就會越來越邪惡
[00:19:14.920 --> 00:19:23.920]  而且他們會批評那些不肯和他們同流合污的人
[00:19:23.920 --> 00:19:26.920]  我相信我們現在在社會上
[00:19:26.920 --> 00:19:31.920]  特別當我們在傳媒上看到一些新聞
[00:19:31.920 --> 00:19:34.920]  很多時候我們真的會看到這樣的人
[00:19:34.920 --> 00:19:41.920]  但他出來這樣說話
[00:19:41.920 --> 00:19:48.920]  他們將自己的羞恥之心埋沒了
[00:19:48.920 --> 00:19:49.920]  很可怕的
[00:19:49.920 --> 00:19:52.920]  一個人沒有羞恥之心
[00:19:52.920 --> 00:20:01.920]  很多惡事都可以做出來
[00:20:01.920 --> 00:20:09.920]  所以我們不要硬著心不斷去做一些羞恥的事
[00:20:09.920 --> 00:20:11.920]  要及早回頭改過
[00:20:11.920 --> 00:20:13.920]  在教導子女方面
[00:20:13.920 --> 00:20:19.920]  我們自小就要教他們要有這種羞恥之心
[00:20:19.920 --> 00:20:23.920]  要行事為人要光明正大
[00:20:23.920 --> 00:20:26.920]  要有風度要有禮貌
[00:20:26.920 --> 00:20:33.920]  要學習言行舉止都要大方得體
[00:20:33.920 --> 00:20:35.920]  不要爭先恐後
[00:20:35.920 --> 00:20:43.920]  不要貪便宜爭先恐後怕死撿書
[00:20:43.920 --> 00:20:48.920]  不要有欺騙行動
[00:20:48.920 --> 00:20:50.920]  不要因為一點點就沒有所謂
[00:20:50.920 --> 00:20:52.920]  不要完全不要
[00:20:52.920 --> 00:20:55.920]  一點點的欺騙行動都不要鼓勵他去做
[00:20:55.920 --> 00:20:57.920]  都要告訴他不對
[00:20:57.920 --> 00:21:00.920]  甚至可能要懲罰
[00:21:00.920 --> 00:21:06.920]  當然是小朋友式的懲罰
[00:21:06.920 --> 00:21:08.920]  為什麼一點點都不可以做呢
[00:21:08.920 --> 00:21:15.920]  要自小培養到那種羞恥之心和良心
[00:21:15.920 --> 00:21:19.920]  譬如有一件事是這樣的
[00:21:19.920 --> 00:21:26.920]  大家知不知道美國政府有一個很特別的基金
[00:21:26.920 --> 00:21:29.920]  一個儲蓄的基金
[00:21:29.920 --> 00:21:31.920]  叫做良心基金
[00:21:31.920 --> 00:21:36.920]  The Conscience Fund
[00:21:36.920 --> 00:21:38.920]  是什麼意思呢
[00:21:38.920 --> 00:21:42.920]  如果你認為你欺騙了政府
[00:21:42.920 --> 00:21:44.920]  而受到良心責備
[00:21:44.920 --> 00:21:48.920]  當然是跟金錢有關的事
[00:21:48.920 --> 00:21:55.920]  你可以將錢寄去這個良心基金
[00:21:55.920 --> 00:21:57.920]  將錢寄出之後
[00:21:57.920 --> 00:22:04.920]  你或多或少會將自己心裏的罪疚感降低或消除
[00:22:04.920 --> 00:22:10.920]  為什麼會有這個良心基金的設立呢
[00:22:10.920 --> 00:22:17.920]  原來起因的說法有好幾個
[00:22:17.920 --> 00:22:19.920]  我覺得其中一個很有趣
[00:22:19.920 --> 00:22:22.920]  其中一個原因是這樣的
[00:22:22.920 --> 00:22:26.920]  在200多年前
[00:22:26.920 --> 00:22:33.920]  有一個人重用一個郵票
[00:22:33.920 --> 00:22:35.920]  人家寄信給他
[00:22:35.920 --> 00:22:38.920]  幸好吸引不到那個郵票
[00:22:38.920 --> 00:22:40.920]  於是把郵票拿出來
[00:22:40.920 --> 00:22:42.920]  再貼在另一個信封寄出去
[00:22:42.920 --> 00:22:44.920]  再用那個郵票
[00:22:44.920 --> 00:22:47.920]  有沒有人試過這樣做
[00:22:47.920 --> 00:22:49.920]  有吧
[00:22:49.920 --> 00:22:51.920]  我以前也試過
[00:22:51.920 --> 00:22:54.920]  因為我們的價值觀的問題
[00:22:54.920 --> 00:22:58.920]  我們以為寄信的代價就是郵票
[00:22:58.920 --> 00:23:00.920]  其實不是
[00:23:00.920 --> 00:23:01.920]  郵票是什麼
[00:23:01.920 --> 00:23:05.920]  是表示你願意和已經付了郵費的意思
[00:23:05.920 --> 00:23:08.920]  你寄信是需要人工的
[00:23:08.920 --> 00:23:10.920]  我有人做郵差
[00:23:10.920 --> 00:23:14.920]  他要出糧 郵票就是一部分
[00:23:14.920 --> 00:23:15.920]  你要付代價
[00:23:15.920 --> 00:23:17.920]  然後郵差就幫你寄信
[00:23:17.920 --> 00:23:18.920]  不是因為郵票的問題
[00:23:18.920 --> 00:23:23.920]  郵票只是表示你願意付了錢
[00:23:23.920 --> 00:23:24.920]  你再寄信的時候
[00:23:24.920 --> 00:23:25.920]  不是因為有個郵票
[00:23:25.920 --> 00:23:30.920]  而是因為你要再付錢
[00:23:30.920 --> 00:23:33.920]  我們有時候也搞不清這個價值觀
[00:23:33.920 --> 00:23:34.920]  一見到郵票
[00:23:34.920 --> 00:23:38.920]  很開心 沒用過 再用吧
[00:23:38.920 --> 00:23:44.920]  以後不會了
[00:23:44.920 --> 00:23:46.920]  這個人是怎樣呢
[00:23:46.920 --> 00:23:49.920]  良心不平安
[00:23:49.920 --> 00:23:51.920]  他用了那個郵票
[00:23:51.920 --> 00:23:53.920]  原本是三個線
[00:23:53.920 --> 00:23:56.920]  他寄了九個線給政府
[00:23:56.920 --> 00:23:58.920]  政府收到這張信的時候
[00:23:58.920 --> 00:24:00.920]  他不知道怎麼辦
[00:24:00.920 --> 00:24:04.920]  沒有這些帳戶
[00:24:04.920 --> 00:24:07.920]  沒有這些儲蓄戶口
[00:24:07.920 --> 00:24:11.920]  他在十章三十三節那裡
[00:24:11.920 --> 00:24:14.920]  一個這樣的錢
[00:24:14.920 --> 00:24:16.920]  他不知道放在哪裡
[00:24:16.920 --> 00:24:19.920]  於是就開了一個戶口
[00:24:19.920 --> 00:24:21.920]  叫做良心基金的戶口
[00:24:21.920 --> 00:24:23.920]  以後有什麼人
[00:24:23.920 --> 00:24:25.920]  良心不平安
[00:24:25.920 --> 00:24:27.920]  要寄錢給政府
[00:24:27.920 --> 00:24:30.920]  政府就把錢放在這個戶口裡
[00:24:30.920 --> 00:24:36.920]  現在已經存了好幾百萬
[00:24:36.920 --> 00:24:39.920]  但是不知道怎麼用
[00:24:39.920 --> 00:24:45.920]  一直存在
[00:24:45.920 --> 00:24:50.920]  羞恥之心和這個罪疚感
[00:24:50.920 --> 00:24:54.920]  其實是神賜給人一個特別的東西
[00:24:54.920 --> 00:24:56.920]  可以說是恩典
[00:24:56.920 --> 00:24:58.920]  問題是我們懂不懂得用
[00:24:58.920 --> 00:25:00.920]  羞恥之心和罪疚感
[00:25:00.920 --> 00:25:02.920]  是神給人一個
[00:25:02.920 --> 00:25:05.920]  放在心裡的反省能力
[00:25:05.920 --> 00:25:08.920]  是幫助我們人及早回頭
[00:25:08.920 --> 00:25:12.920]  可以犯少一點罪
[00:25:12.920 --> 00:25:15.920]  羞恥之心和反省能力
[00:25:15.920 --> 00:25:16.920]  有多強
[00:25:16.920 --> 00:25:18.920]  是視乎我們自己
[00:25:18.920 --> 00:25:21.920]  對是非對錯的標準
[00:25:21.920 --> 00:25:25.920]  有多高有多認真
[00:25:25.920 --> 00:25:28.920]  當我們認真一點的時候
[00:25:28.920 --> 00:25:31.920]  我們的罪疚感會強一點
[00:25:31.920 --> 00:25:33.920]  我們的反省能力也會強一點
[00:25:33.920 --> 00:25:36.920]  我們就會犯少一點罪
[00:25:36.920 --> 00:25:42.920]  相反我們就會犯多一點罪
[00:25:42.920 --> 00:25:44.920]  怎麼才可以
[00:25:44.920 --> 00:25:46.920]  那個標準在哪裡呢
[00:25:46.920 --> 00:25:49.920]  那個反省能力的標準在哪裡呢
[00:25:49.920 --> 00:25:53.920]  就是從聖經而來
[00:25:53.920 --> 00:25:56.920]  所以我們要多一點去看聖經
[00:25:56.920 --> 00:25:58.920]  以致增加或者知道
[00:25:58.920 --> 00:26:06.920]  我們對是非對錯的標準在哪裡
[00:26:06.920 --> 00:26:11.920]  我們看詩篇119篇第6節
[00:26:11.920 --> 00:26:15.920]  我看重你的一切命令
[00:26:15.920 --> 00:26:18.920]  就不至於羞愧
[00:26:18.920 --> 00:26:19.920]  很清楚吧
[00:26:19.920 --> 00:26:22.920]  這句話正正就是解釋了
[00:26:22.920 --> 00:26:24.920]  我們剛才所說的話
[00:26:24.920 --> 00:26:29.920]  我們看以弗所書五章三節
[00:26:29.920 --> 00:26:30.920]  至於淫亂
[00:26:30.920 --> 00:26:33.920]  凭一切污穢或是貪婪
[00:26:33.920 --> 00:26:35.920]  在你們中間連提都不可
[00:26:35.920 --> 00:26:39.920]  方合聖徒的體統
[00:26:39.920 --> 00:26:43.920]  方合聖徒的體統
[00:26:43.920 --> 00:26:45.920]  不合體統的事
[00:26:45.920 --> 00:26:51.920]  正正就是作了害羞的事的意思
[00:26:51.920 --> 00:26:53.920]  信者耶穌的信徒
[00:26:53.920 --> 00:26:56.920]  我們不要再做害羞的事
[00:26:56.920 --> 00:27:03.920]  不要再做不合聖徒體統的事
[00:27:03.920 --> 00:27:08.920]  我們要教自己和要教我們的兒女
[00:27:08.920 --> 00:27:10.920]  都不要這樣做
[00:27:10.920 --> 00:27:13.920]  不要做害羞的事
[00:27:13.920 --> 00:27:17.920]  不要做一些失禮傳統
[00:27:17.920 --> 00:27:26.920]  或者不合體統的事
[00:27:26.920 --> 00:27:28.920]  其實這樣的觀念
[00:27:28.920 --> 00:27:29.920]  這樣的意識
[00:27:29.920 --> 00:27:34.920]  也是愛神愛人的原則
[00:27:34.920 --> 00:27:36.920]  我們敬畏神是什麼意思
[00:27:36.920 --> 00:27:38.920]  我們不要做一些失禮神
