
[00:00:00.000 --> 00:00:02.000]  莫福的弟兄姊妹,祝你平安!
[00:04:45.000 --> 00:04:47.000]  很多很多的活動
[00:04:47.000 --> 00:04:52.000]  根本不能再處理走進社區其他額外要做的事
[00:04:52.000 --> 00:04:55.000]  也有教會說我的教會很小
[00:04:55.000 --> 00:04:56.000]  有很大
[00:04:56.000 --> 00:04:57.000]  也有教會說我很小
[00:04:57.000 --> 00:04:59.000]  就算今次二十六間教會裡
[00:04:59.000 --> 00:05:01.000]  有一間教會真的只有二十多人
[00:05:01.000 --> 00:05:03.000]  還沒有教目同工
[00:05:03.000 --> 00:05:05.000]  因為教目同工退休了
[00:05:05.000 --> 00:05:07.000]  有些教會面對的就是
[00:05:07.000 --> 00:05:08.000]  教會很小
[00:05:08.000 --> 00:05:09.000]  人手不足
[00:05:09.000 --> 00:05:10.000]  資源不足
[00:05:10.000 --> 00:05:12.000]  有些教會又覺得
[00:05:12.000 --> 00:05:15.000]  我的教會弟兄姊妹自己還未處理好
[00:05:15.000 --> 00:05:16.000]  都不是很和睦
[00:05:16.000 --> 00:05:17.000]  都有很多問題
[00:05:17.000 --> 00:05:19.000]  如果我還要處理外面
[00:05:19.000 --> 00:05:21.000]  那就很混亂了
[00:05:21.000 --> 00:05:24.000]  其實無論大的小的教會
[00:05:24.000 --> 00:05:26.000]  富足貧窮的教會
[00:05:26.000 --> 00:05:28.000]  都有其困難
[00:05:28.000 --> 00:05:29.000]  都有其限制
[00:05:29.000 --> 00:05:30.000]  同意嗎
[00:05:30.000 --> 00:05:31.000]  一定是的
[00:05:31.000 --> 00:05:35.000]  因為我們都是人一起聚在一起的教會
[00:05:35.000 --> 00:05:36.000]  但問題是
[00:05:36.000 --> 00:05:39.000]  究竟我們專注在這些困難當中
[00:05:39.000 --> 00:05:43.000]  還是我們專注在上帝的命令當中
[00:05:43.000 --> 00:05:44.000]  這很重要
[00:05:44.000 --> 00:05:46.000]  我記得十年前
[00:05:46.000 --> 00:05:49.000]  我有呼召回到自己的教會服侍的時候
[00:05:49.000 --> 00:05:51.000]  我的教會其實是一間中產教會
[00:05:51.000 --> 00:05:54.000]  當時大約有五六十人
[00:05:54.000 --> 00:05:56.000]  包括大人小朋友
[00:05:56.000 --> 00:05:57.000]  其實也不錯的
[00:05:57.000 --> 00:05:59.000]  因為我們的地方是七千呎
[00:05:59.000 --> 00:06:01.000]  沒你們那麼大
[00:06:01.000 --> 00:06:02.000]  但也有七千呎
[00:06:02.000 --> 00:06:03.000]  自治物業的
[00:06:03.000 --> 00:06:06.000]  收入奉獻剛剛好
[00:06:06.000 --> 00:06:08.000]  又足夠應付冷氣費
[00:06:08.000 --> 00:06:09.000]  差餉
[00:06:09.000 --> 00:06:14.000]  又足夠一個行政同工加一個傳導人
[00:06:14.000 --> 00:06:16.000]  我們也有很多活動
[00:06:16.000 --> 00:06:17.000]  我們有茶經班
[00:06:17.000 --> 00:06:19.000]  我們有團契
[00:06:19.000 --> 00:06:20.000]  我們有靈修
[00:06:20.000 --> 00:06:22.000]  我們有很多活動
[00:06:22.000 --> 00:06:25.000]  但當要走進社區的時候
[00:06:25.000 --> 00:06:27.000]  我記得我第一次開執事會
[00:06:27.000 --> 00:06:29.000]  其實大家都有很多憂慮
[00:06:29.000 --> 00:06:31.000]  這個憂慮是正常的
[00:06:31.000 --> 00:06:33.000]  有人會說我們沒有經驗
[00:06:33.000 --> 00:06:35.000]  我們的儲備不夠
[00:06:35.000 --> 00:06:37.000]  那麼多貧窮人能幫到哪些
[00:06:37.000 --> 00:06:38.000]  等等
[00:06:38.000 --> 00:06:42.000]  我們也拿一部計算機出來先計算
[00:06:42.000 --> 00:06:43.000]  很多時候我接觸很多教會
[00:06:43.000 --> 00:06:45.000]  都說我要先計算
[00:06:45.000 --> 00:06:47.000]  不過我很感謝神
[00:06:47.000 --> 00:06:50.000]  當我們有這樣的看法的時候
[00:06:50.000 --> 00:06:52.000]  我們決定坐下來一起祈禱
[00:06:52.000 --> 00:06:54.000]  在祈禱的過程中
[00:06:54.000 --> 00:06:56.000]  我們領受了一個很重要
[00:06:56.000 --> 00:06:58.000]  當時我們的執事會主席
[00:06:58.000 --> 00:07:00.000]  和我一起去商討的時候
[00:07:00.000 --> 00:07:03.000]  我們決定放下我們的計算機
[00:07:03.000 --> 00:07:05.000]  計算機裡面
[00:07:05.000 --> 00:07:08.000]  加減乘除所有的掣都有
[00:07:08.000 --> 00:07:11.000]  唯獨沒有上帝的恩典
[00:07:11.000 --> 00:07:14.000]  公認應許和命令
[00:07:14.000 --> 00:07:16.000]  所以我們決定專注的
[00:07:16.000 --> 00:07:18.000]  不是在我們的困難
[00:07:18.000 --> 00:07:20.000]  或者我們迷思的當中
[00:07:20.000 --> 00:07:21.000]  我們專注的就是
[00:07:21.000 --> 00:07:24.000]  上帝給我們的責任和使命
[00:07:24.000 --> 00:07:26.000]  靠著祂的恩典和供應
[00:07:26.000 --> 00:07:30.000]  我們就超越界限放膽去做
[00:07:30.000 --> 00:07:31.000]  我們一間六十人的教會
[00:07:31.000 --> 00:07:34.000]  從來沒有想過在短短十年間
[00:07:34.000 --> 00:07:37.000]  我們每年接觸三百至五百個
[00:07:37.000 --> 00:07:39.000]  新的家庭
[00:07:39.000 --> 00:07:41.000]  在今天我們的教會四百多人
[00:07:41.000 --> 00:07:44.000]  但是我們依然繼續努力去做
[00:07:44.000 --> 00:07:45.000]  我想告訴大家
[00:07:45.000 --> 00:07:47.000]  不是因為人數的增長
[00:07:47.000 --> 00:07:48.000]  而是我們每一個
[00:07:48.000 --> 00:07:49.000]  特別是這六十個
[00:07:49.000 --> 00:07:51.000]  到今天都沒有走過的
[00:07:51.000 --> 00:07:55.000]  信徒他們經歷上主的恩典和供應
[00:07:55.000 --> 00:07:57.000]  我們每一天都經歷
[00:07:57.000 --> 00:07:59.000]  五餅二魚的神蹟
[00:07:59.000 --> 00:08:02.000]  舉疫情為例
[00:08:02.000 --> 00:08:04.000]  上一課和昨晚的課
[00:08:04.000 --> 00:08:06.000]  我講了疫情第五波
[00:08:06.000 --> 00:08:08.000]  今天講疫情第一波
[00:08:08.000 --> 00:08:10.000]  我很記得疫情的時候
[00:08:10.000 --> 00:08:11.000]  我想大家都還記得
[00:08:11.000 --> 00:08:12.000]  想都沒有想過
[00:08:12.000 --> 00:08:15.000]  在2019年的新年的時候
[00:08:15.000 --> 00:08:18.000]  我很記得當時開始有疫情
[00:08:18.000 --> 00:08:21.000]  就是剛剛年二十九年三十萬
[00:08:21.000 --> 00:08:22.000]  開始有一點點嚴重
[00:08:22.000 --> 00:08:24.000]  我還記得年三十萬
[00:08:24.000 --> 00:08:27.000]  我叫所有大國聚區網絡的教務同工
[00:08:27.000 --> 00:08:28.000]  來我教會祈禱
[00:08:28.000 --> 00:08:29.000]  當時的祈禱是
[00:08:29.000 --> 00:08:31.000]  其實什麼都不知道可以做什麼
[00:08:31.000 --> 00:08:34.000]  只知道當社區有需要
[00:08:34.000 --> 00:08:35.000]  我們就要走出來
[00:08:35.000 --> 00:08:37.000]  因為這是教會的本分
[00:08:37.000 --> 00:08:40.000]  我很記得我年三十萬就飛日本
[00:08:40.000 --> 00:08:42.000]  年初七才回原本
[00:08:42.000 --> 00:08:44.000]  但是年初三香港已經很嚴峻
[00:08:44.000 --> 00:08:45.000]  我的同工
[00:08:45.000 --> 00:08:47.000]  我當時只有一個還是兩個同工
[00:08:47.000 --> 00:08:48.000]  打電話給我
[00:08:48.000 --> 00:08:49.000]  他說牧師很大件事
[00:08:49.000 --> 00:08:50.000]  那時四個同工
[00:08:50.000 --> 00:08:51.000]  2019年
[00:08:51.000 --> 00:08:52.000]  他說很大件事牧師
[00:08:52.000 --> 00:08:53.000]  我說我也知道
[00:08:53.000 --> 00:08:54.000]  他說不是的
[00:08:54.000 --> 00:08:55.000]  我們有事叫你做
[00:08:55.000 --> 00:08:56.000]  我說做什麼
[00:08:56.000 --> 00:08:57.000]  買口罩
[00:08:57.000 --> 00:08:59.000]  因為當時香港買不到口罩
[00:08:59.000 --> 00:09:00.000]  第一波如果你記得
[00:09:00.000 --> 00:09:01.000]  所以我去日本
[00:09:01.000 --> 00:09:03.000]  頭幾天什麼都沒有做過
[00:09:03.000 --> 00:09:04.000]  每天在藥妝
[00:09:04.000 --> 00:09:05.000]  早上排到晚上
[00:09:05.000 --> 00:09:08.000]  我把我的衣服留下在日本
[00:09:08.000 --> 00:09:09.000]  我有三個行李箱
[00:09:09.000 --> 00:09:10.000]  加一個手提行李箱
[00:09:10.000 --> 00:09:12.000]  全部都是裝口罩
[00:09:12.000 --> 00:09:15.000]  但是數量很少
[00:09:15.000 --> 00:09:17.000]  我沒有記錯
[00:09:17.000 --> 00:09:18.000]  回來後
[00:09:18.000 --> 00:09:19.000]  我分給了親戚朋友
[00:09:19.000 --> 00:09:21.000]  給了同工後
[00:09:21.000 --> 00:09:23.000]  只剩下五百個
[00:09:23.000 --> 00:09:24.000]  但是當時
[00:09:24.000 --> 00:09:28.000]  我們決定整個大角咀都開放
[00:09:28.000 --> 00:09:31.000]  給每一個街坊來拿口罩
[00:09:31.000 --> 00:09:32.000]  怎樣拿
[00:09:32.000 --> 00:09:34.000]  每個街坊來拿一個星期
[00:09:34.000 --> 00:09:36.000]  一個人拿七個
[00:09:36.000 --> 00:09:38.000]  因為不想他們囤積
[00:09:38.000 --> 00:09:40.000]  七天後你再來拿七個
[00:09:40.000 --> 00:09:41.000]  我們都沒有信心
[00:09:41.000 --> 00:09:43.000]  七天後再給你七個
[00:09:43.000 --> 00:09:46.000]  但是我們相信上主的供應
[00:09:46.000 --> 00:09:47.000]  很奇妙
[00:09:47.000 --> 00:09:48.000]  我們想著
[00:09:48.000 --> 00:09:50.000]  五百個排不了多久
[00:09:50.000 --> 00:09:52.000]  結果整個疫情
[00:09:52.000 --> 00:09:54.000]  到第五波之後
[00:09:54.000 --> 00:09:56.000]  我們從來不缺
[00:09:56.000 --> 00:09:58.000]  在我們排口罩的過程中
[00:09:58.000 --> 00:09:59.000]  我記得第二第三天
[00:09:59.000 --> 00:10:01.000]  我們已經下了閘
[00:10:01.000 --> 00:10:02.000]  然後第二天一回去
[00:10:02.000 --> 00:10:04.000]  其實只剩下很少
[00:10:04.000 --> 00:10:07.000]  突然有一箱很多的口罩
[00:10:07.000 --> 00:10:09.000]  放在我們門口
[00:10:09.000 --> 00:10:12.000]  寫著大角咀的街坊
[00:10:12.000 --> 00:10:16.000]  送給一班有心的基督徒
[00:10:16.000 --> 00:10:18.000]  五餅魚的神蹟
[00:10:18.000 --> 00:10:21.000]  有口罩廠很短時間打電話來
[00:10:21.000 --> 00:10:22.000]  不是香港的
[00:10:22.000 --> 00:10:24.000]  是美國的當時
[00:10:24.000 --> 00:10:25.000]  打電話來
[00:10:25.000 --> 00:10:26.000]  你們是否需要
[00:10:26.000 --> 00:10:29.000]  我都不知道他們怎樣認識我們
[00:10:29.000 --> 00:10:31.000]  他們說我們就可以傳過來
[00:10:31.000 --> 00:10:34.000]  我記得最初疫情最初的時候
[00:10:34.000 --> 00:10:35.000]  第一波香港嚴重的時候
[00:10:35.000 --> 00:10:40.000]  我們最遠是收過非洲寄來的口罩
[00:10:40.000 --> 00:10:42.000]  之後我們又寄回去
[00:10:42.000 --> 00:10:44.000]  之後到他們嚴重
[00:10:44.000 --> 00:10:46.000]  但是我們每天每一天
[00:10:46.000 --> 00:10:47.000]  當我們發現
[00:10:47.000 --> 00:10:49.000]  我們不要專注在困難之中
[00:10:49.000 --> 00:10:52.000]  我們願意走出我們的舒適區
[00:10:52.000 --> 00:10:54.000]  我們願意走出那種
[00:10:54.000 --> 00:10:56.000]  我們只看著自己的問題的時候
[00:10:56.000 --> 00:10:58.000]  如果我們做的事情
[00:10:58.000 --> 00:11:00.000]  是上主要我們做的
[00:11:00.000 --> 00:11:03.000]  祂必定為我們包底
[00:11:03.000 --> 00:11:04.000]  祂必定處理好
[00:11:04.000 --> 00:11:05.000]  但問題是
[00:11:05.000 --> 00:11:07.000]  我們有沒有這個信心
[00:11:07.000 --> 00:11:08.000]  當我們說
[00:11:08.000 --> 00:11:10.000]  我們要走進社區關顧弱勢的時候
[00:11:10.000 --> 00:11:12.000]  其實你只要抱著一個
[00:11:12.000 --> 00:11:14.000]  很單純的信心就行
[00:11:14.000 --> 00:11:18.000]  看見就動了慈心就行動
[00:11:18.000 --> 00:11:21.000]  記得很撒馬里亞人的故事嗎
[00:11:21.000 --> 00:11:23.000]  那個人沒有想到
[00:11:23.000 --> 00:11:25.000]  這樣在街上看到那個人
[00:11:25.000 --> 00:11:26.000]  打到半死
[00:11:26.000 --> 00:11:28.000]  會不會我又被人碰瓷
[00:11:28.000 --> 00:11:30.000]  會不會他其實假裝死
[00:11:30.000 --> 00:11:31.000]  我有沒有危險
[00:11:31.000 --> 00:11:33.000]  他沒有想
[00:11:33.000 --> 00:11:35.000]  他看見就動了慈心
[00:11:35.000 --> 00:11:37.000]  而且不單止按他的力量
[00:11:37.000 --> 00:11:39.000]  他是不是超越自己的力量去做
[00:11:39.000 --> 00:11:41.000]  將他扔上自己的身速度
[00:11:41.000 --> 00:11:43.000]  讓他去旅館擺低錢
[00:11:43.000 --> 00:11:44.000]  還要不夠
[00:11:44.000 --> 00:11:46.000]  再回來找數
[00:11:46.000 --> 00:11:47.000]  今天我們是不是呢
[00:11:47.000 --> 00:11:49.000]  當我們說要進入社區
[00:11:49.000 --> 00:11:50.000]  關於弱勢社群的時候
[00:11:50.000 --> 00:11:51.000]  我們會想
[00:11:51.000 --> 00:11:53.000]  很多人關顧不了
[00:11:53.000 --> 00:11:54.000]  我自己都還沒搞定
[00:11:54.000 --> 00:11:56.000]  我沒有這個時間
[00:11:56.000 --> 00:11:57.000]  如果是這樣
[00:11:57.000 --> 00:11:59.000]  請你看看神怎麼說
[00:11:59.000 --> 00:12:03.000]  我們能不能夠超越一切的界限
[00:12:03.000 --> 00:12:06.000]  第二個原則就是甘心樂意
[00:12:06.000 --> 00:12:08.000]  我想大家看第三到第四節
[00:12:08.000 --> 00:12:12.000]  那裡說
[00:12:12.000 --> 00:12:13.000]  我可以證明
[00:12:13.000 --> 00:12:15.000]  他時按著能力
[00:12:15.000 --> 00:12:18.000]  而且超過了能力來捐助
[00:12:18.000 --> 00:12:23.000]  接著主動再三懇求我們
[00:12:23.000 --> 00:12:28.000]  准他們在這供給聖徒上的善事上有份
[00:12:28.000 --> 00:12:29.000]  甘心樂意
[00:12:29.000 --> 00:12:31.000]  很多時候我們做服事
[00:12:31.000 --> 00:12:32.000]  就是一些駕馥同工
[00:12:32.000 --> 00:12:34.000]  挑戰你 求你
[00:12:34.000 --> 00:12:36.000]  求你幫忙
[00:12:36.000 --> 00:12:37.000]  你要遵守大使命
[00:12:37.000 --> 00:12:39.000]  要有傳福音
[00:12:39.000 --> 00:12:41.000]  要有大誡命 愛倫如己
[00:12:41.000 --> 00:12:42.000]  你聽完之後
[00:12:42.000 --> 00:12:44.000]  我看看有沒有感動
[00:12:44.000 --> 00:12:45.000]  但你看看
[00:12:45.000 --> 00:12:48.000]  馬其頓宗教的極窮棍之間
[00:12:48.000 --> 00:12:52.000]  他竟然是主動再三要求
[00:12:52.000 --> 00:12:53.000]  在上帝的恩情上
[00:12:53.000 --> 00:12:57.000]  那個服事上有份
[00:12:57.000 --> 00:13:00.000]  我們能不能夠有這一個
[00:13:00.000 --> 00:13:02.000]  甘心樂意的心呢
[00:13:02.000 --> 00:13:08.000]  我上兩個星期去一間教會講道
[00:13:08.000 --> 00:13:10.000]  又是講這一篇
[00:13:10.000 --> 00:13:11.000]  講完之後
[00:13:11.000 --> 00:13:12.000]  過往都有的
[00:13:12.000 --> 00:13:13.000]  有些弟兄姊妹來找我
[00:13:13.000 --> 00:13:15.000]  不過上次是特別感動
[00:13:15.000 --> 00:13:18.000]  講完之後有個十歲的小孩
[00:13:18.000 --> 00:13:20.000]  因為當日原來他們的五六年級
[00:13:20.000 --> 00:13:22.000]  就一起大堂崇拜
[00:13:22.000 --> 00:13:23.000]  完了之後
[00:13:23.000 --> 00:13:25.000]  他有一間不是很大的教會
[00:13:25.000 --> 00:13:26.000]  我想一百人左右就崇拜
[00:13:26.000 --> 00:13:29.000]  有二十個小孩坐在後面
[00:13:29.000 --> 00:13:32.000]  一個十歲的小孩
[00:13:32.000 --> 00:13:33.000]  講完後衝過來台前
[00:13:33.000 --> 00:13:35.000]  他說 牧師 牧師
[00:13:35.000 --> 00:13:37.000]  我求求你
[00:13:37.000 --> 00:13:38.000]  求求甚麼
[00:13:38.000 --> 00:13:42.000]  我再三懇求你給我一份工作
[00:13:42.000 --> 00:13:45.000]  弟兄姊妹十歲
[00:13:45.000 --> 00:13:47.000]  他今天整個暑假
[00:13:47.000 --> 00:13:48.000]  在我的教會
[00:13:48.000 --> 00:13:51.000]  做一個暑期活動的助教
[00:13:51.000 --> 00:13:53.000]  他負責K班
[00:13:53.000 --> 00:13:55.000]  我前幾天在教會遇到他
[00:13:55.000 --> 00:13:57.000]  因為我寫下了他的電話
[00:13:57.000 --> 00:13:59.000]  我就交給童工
[00:13:59.000 --> 00:14:00.000]  他真的來了
[00:14:00.000 --> 00:14:03.000]  原來他整個暑假就奉獻在我的教會
[00:14:03.000 --> 00:14:05.000]  我很感恩
[00:14:05.000 --> 00:14:06.000]  我問他
[00:14:06.000 --> 00:14:07.000]  你做甚麼
[00:14:07.000 --> 00:14:08.000]  在這裡負責甚麼
[00:14:08.000 --> 00:14:10.000]  他說很重要的
[00:14:10.000 --> 00:14:12.000]  我帶小孩去洗手間
[00:14:12.000 --> 00:14:14.000]  還有幫他準備茶點
[00:14:14.000 --> 00:14:18.000]  我說你有沒有覺得這個工作很悶
[00:14:18.000 --> 00:14:20.000]  我覺得我的責任很重要
[00:14:20.000 --> 00:14:21.000]  而且我很喜樂
[00:14:21.000 --> 00:14:23.000]  十歲
[00:14:23.000 --> 00:14:24.000]  不過我想告訴你
[00:14:24.000 --> 00:14:25.000]  今早早堂完了
[00:14:25.000 --> 00:14:28.000]  你有弟兄姊妹來找我
[00:14:28.000 --> 00:14:29.000]  我很感恩
[00:14:29.000 --> 00:14:30.000]  弟兄姊妹問
[00:14:30.000 --> 00:14:32.000]  有甚麼用得著
[00:14:32.000 --> 00:14:33.000]  牧師
[00:14:33.000 --> 00:14:34.000]  我懂甚麼
[00:14:34.000 --> 00:14:35.000]  我都很想完之後
[00:14:35.000 --> 00:14:38.000]  你去找你的教牧童工
[00:14:38.000 --> 00:14:40.000]  你能夠在社區服侍
[00:14:40.000 --> 00:14:43.000]  你窩伏很多的社區服侍
[00:14:43.000 --> 00:14:44.000]  很多的範疇
[00:14:44.000 --> 00:14:45.000]  有長者
[00:14:45.000 --> 00:14:46.000]  有基層家庭
[00:14:46.000 --> 00:14:47.000]  有等等
[00:14:47.000 --> 00:14:48.000]  很多我知道一直到
[00:14:48.000 --> 00:14:51.000]  你有沒有曾經主動
[00:14:51.000 --> 00:14:53.000]  再三懇求
[00:14:53.000 --> 00:14:55.000]  去找你的教牧童工
[00:14:55.000 --> 00:14:58.000]  可否給我一份工作
[00:14:58.000 --> 00:15:00.000]  我們的生命應該是這樣
[00:15:00.000 --> 00:15:02.000]  為甚麼我們的生命可以這樣
[00:15:02.000 --> 00:15:05.000]  不是因為我們自己有愛心
[00:15:05.000 --> 00:15:07.000]  而是我們明白
[00:15:07.000 --> 00:15:10.000]  我們的生命是屬於主的
[00:15:10.000 --> 00:15:12.000]  你看看在經文裡
[00:15:12.000 --> 00:15:13.000]  第五節說
[00:15:13.000 --> 00:15:15.000]  並且他們所做的
[00:15:15.000 --> 00:15:17.000]  不但是照他們所期望的
[00:15:17.000 --> 00:15:19.000]  更是照神的旨意
[00:15:19.000 --> 00:15:21.000]  先把自己獻給主
[00:15:21.000 --> 00:15:23.000]  又給了我們
[00:15:23.000 --> 00:15:25.000]  為甚麼馬其頓宗教會
[00:15:25.000 --> 00:15:27.000]  能夠再三主動懇求
[00:15:27.000 --> 00:15:28.000]  很簡單
[00:15:28.000 --> 00:15:30.000]  是因為他們明白
[00:15:30.000 --> 00:15:32.000]  他們一個信主的人
[00:15:32.000 --> 00:15:34.000]  一間教會屬主的教會
[00:15:34.000 --> 00:15:36.000]  應該就是把身體獻上
[00:15:36.000 --> 00:15:38.000]  當作活祭
[00:15:38.000 --> 00:15:41.000]  如此是奉是理所當然的
[00:15:41.000 --> 00:15:42.000]  第五節
[00:15:42.000 --> 00:15:44.000]  這個本為神的心意
[00:15:44.000 --> 00:15:46.000]  整個新約舊約裡面
[00:15:46.000 --> 00:15:47.000]  再三提醒我們
[00:15:47.000 --> 00:15:49.000]  我們是要盡心盡性愛神
[00:15:49.000 --> 00:15:51.000]  並且愛倫如己
[00:15:51.000 --> 00:15:53.000]  照顧那些弱勢孤寡的
[00:15:53.000 --> 00:15:55.000]  請問今天當我們說
[00:15:55.000 --> 00:15:58.000]  把身體獻上當作活祭的時候
[00:15:58.000 --> 00:16:00.000]  我是否正在做
[00:16:00.000 --> 00:16:01.000]  大使命
[00:16:01.000 --> 00:16:03.000]  將人帶到神的面前
[00:16:03.000 --> 00:16:05.000]  洗人作門徒
[00:16:05.000 --> 00:16:06.000]  我是否正在做
[00:16:06.000 --> 00:16:07.000]  我每年全福音
[00:16:07.000 --> 00:16:09.000]  我都不敢
[00:16:09.000 --> 00:16:12.000]  神說你要愛神愛人
