
[00:00:00.000 --> 00:00:04.800]  我們一起祈禱 求主帶領我們思想祂的說話
[00:07:46.780 --> 00:07:49.780]  他寫了約翰一書
[00:07:49.780 --> 00:07:53.780]  其中他提出了一個很重要的
[00:07:53.780 --> 00:07:57.780]  今天我們也要認識的教義
[00:07:57.780 --> 00:07:59.780]  就是道成肉身
[00:07:59.780 --> 00:08:03.780]  道成肉身這個教義是約翰一書裏面
[00:08:03.780 --> 00:08:05.780]  其中一個很重要的主題
[00:08:05.780 --> 00:08:10.780]  他在約翰一書一章一至四節
[00:08:10.780 --> 00:08:13.780]  已經開宗明義講到這個主題
[00:08:13.780 --> 00:08:17.780]  而我們為何教會會選擇約翰一書呢?
[00:08:17.780 --> 00:08:22.780]  因為約翰一書裏面有兩個神的屬性
[00:08:22.780 --> 00:08:27.780]  提到我們今天很需要去默想和思想
[00:08:27.780 --> 00:08:30.780]  就是祂提到神是光
[00:08:30.780 --> 00:08:32.780]  第二,神是愛
[00:08:32.780 --> 00:08:35.780]  亦相信今天在這個世代裏
[00:08:35.780 --> 00:08:39.780]  我們很需要再一次去知取的應許
[00:08:39.780 --> 00:08:43.780]  今天和大家分享這一段經文
[00:08:43.780 --> 00:08:47.780]  道成肉身的福音在恐懼世代的意義
[00:08:47.780 --> 00:08:49.780]  我將它分為三點
[00:08:49.780 --> 00:08:52.780]  首先第一至二節我們看看
[00:08:52.780 --> 00:08:55.780]  一個很重要的字眼
[00:08:55.780 --> 00:08:57.780]  叫做生命之道
[00:08:57.780 --> 00:09:01.780]  這個就是我們生命福音的源頭
[00:09:01.780 --> 00:09:04.780]  接著三至四節講到
[00:09:04.780 --> 00:09:07.780]  有了這個生命之道的結果
[00:09:07.780 --> 00:09:12.780]  就是讓人可以和神和人有團契
[00:09:12.780 --> 00:09:15.780]  然後給大家一些應用
[00:09:15.780 --> 00:09:18.780]  首先我們看一至二節
[00:09:18.780 --> 00:09:24.780]  如果我們每一個認真去解讀這段經文的時候
[00:09:24.780 --> 00:09:27.780]  都必須要面對一個很頭痛的問題
[00:09:27.780 --> 00:09:32.780]  就是這段經文的結構很複雜
[00:09:32.780 --> 00:09:34.780]  亦很累贅
[00:09:34.780 --> 00:09:40.780]  我嘗試用powerpoint將另一個版本展示給大家看
[00:09:40.780 --> 00:09:42.780]  左邊是和修版
[00:09:42.780 --> 00:09:45.780]  右邊是Net Bible中文版
[00:09:45.780 --> 00:09:48.780]  為何要展示Net Bible中文版呢?
[00:09:48.780 --> 00:09:49.780]  稍後會說
[00:09:49.780 --> 00:09:52.780]  如果我們看一至二節
[00:09:52.780 --> 00:09:56.780]  論道從起初原有的生命之道
[00:09:56.780 --> 00:10:02.780]  就是我們所聽見、所看見、親眼看過、親手摸過的
[00:10:02.780 --> 00:10:04.780]  然後有個破節號
[00:10:04.780 --> 00:10:06.780]  這生命已經顯現出來
[00:10:06.780 --> 00:10:09.780]  我們看見了,現在又作見證
[00:10:09.780 --> 00:10:13.780]  把元與父同在並且向我們顯現過的
[00:10:13.780 --> 00:10:16.780]  那永遠的生命傳揚給你們
[00:10:16.780 --> 00:10:17.780]  破節號
[00:10:17.780 --> 00:10:19.780]  這是和修版
[00:10:19.780 --> 00:10:22.780]  其實如果你看一至二節的時候
[00:10:22.780 --> 00:10:26.780]  在原文是沒有動詞的
[00:10:26.780 --> 00:10:29.780]  只是一連串的形容詞
[00:10:29.780 --> 00:10:30.780]  形容甚麼呢?
[00:10:30.780 --> 00:10:33.780]  就是我highlight了藍色那裡
[00:10:33.780 --> 00:10:35.780]  就是生命之道
[00:10:35.780 --> 00:10:38.780]  生命之道就是一至二節最重要的那個字
[00:10:38.780 --> 00:10:41.780]  如果你看Net Bible中文版的時候
[00:10:41.780 --> 00:10:43.780]  你會發覺在一至二節
[00:10:43.780 --> 00:10:45.780]  我加了一個黃色的句
[00:10:45.780 --> 00:10:47.780]  在開始的時候
[00:10:47.780 --> 00:10:49.780]  我們向你們宣揚的
[00:10:49.780 --> 00:10:54.780]  為何Net Bible的作者會加了黃色的字呢?
[00:10:54.780 --> 00:10:58.780]  就是因為一至二節從頭到尾都沒有動詞
[00:10:58.780 --> 00:11:00.780]  所以為了讀者讀起來的時候
[00:11:00.780 --> 00:11:03.780]  能夠清楚作者在說甚麼
[00:11:03.780 --> 00:11:05.780]  他就加了這句
[00:11:05.780 --> 00:11:09.780]  現在我要向你宣揚一個非常重要的訊息
[00:11:09.780 --> 00:11:11.780]  就叫做生命之道
[00:11:11.780 --> 00:11:13.780]  接著就解釋這個生命之道
[00:11:13.780 --> 00:11:15.780]  第一節有五個特色
[00:11:15.780 --> 00:11:17.780]  一會兒我們會說到
[00:11:17.780 --> 00:11:19.780]  然後第二節
[00:11:19.780 --> 00:11:23.780]  你會發覺在和修版有個破節號
[00:11:23.780 --> 00:11:24.780]  就是粉紅色那裡
[00:11:24.780 --> 00:11:27.780]  或者Net Bible中文版就是用括弧
[00:11:27.780 --> 00:11:29.780]  即是說它是一個注釋
[00:11:29.780 --> 00:11:31.780]  是對甚麼解釋呢?
[00:11:31.780 --> 00:11:33.780]  對生命一個注釋
[00:11:33.780 --> 00:11:36.780]  當然我們知道是耶穌基督的生命
[00:11:36.780 --> 00:11:38.780]  它的甚麼特色呢?
[00:11:38.780 --> 00:11:40.780]  就是已經顯現了出來
[00:11:40.780 --> 00:11:43.780]  而我們看見又作見證
[00:11:43.780 --> 00:11:45.780]  它是源於父同在
[00:11:45.780 --> 00:11:47.780]  現在向我們顯現過
[00:11:47.780 --> 00:11:49.780]  賜給我們永遠生命的
[00:11:49.780 --> 00:11:55.780]  我們先解釋一下生命之道是甚麼呢?
[00:11:55.780 --> 00:11:57.780]  有甚麼特色呢?
[00:11:57.780 --> 00:11:59.780]  在第一節裏
[00:11:59.780 --> 00:12:01.780]  我們看到這個生命之道
[00:12:01.780 --> 00:12:04.780]  後約翰列了出來有五個特色
[00:12:04.780 --> 00:12:07.780]  第一個特色是從起初原有的
[00:12:07.780 --> 00:12:10.780]  第二,我們所聽見
[00:12:10.780 --> 00:12:12.780]  第三,所看見
[00:12:12.780 --> 00:12:14.780]  第四,親眼看過
[00:12:14.780 --> 00:12:17.780]  第五,親手摸過
[00:12:17.780 --> 00:12:20.780]  如果你從字面去看
[00:12:20.780 --> 00:12:23.780]  生命之道,Word of Life
[00:12:23.780 --> 00:12:26.780]  字面看是很簡單的
[00:12:26.780 --> 00:12:29.780]  即是說這是關乎生命的道理
[00:12:29.780 --> 00:12:33.780]  或者是叱吒生命的道理
[00:12:33.780 --> 00:12:36.780]  其實說完你都不知道說甚麼
[00:12:36.780 --> 00:12:40.780]  但如果我們從第一節的五個形容詞
[00:12:40.780 --> 00:12:42.780]  再看第二節
[00:12:42.780 --> 00:12:45.780]  它對生命的解釋的時候
[00:12:45.780 --> 00:12:48.780]  我們似乎知道
[00:12:48.780 --> 00:12:53.780]  其實約翰著重生命多於道
[00:12:53.780 --> 00:12:57.780]  所以生命之道可以這樣解釋
[00:12:57.780 --> 00:12:59.780]  下一張powerpoint
[00:12:59.780 --> 00:13:05.780]  生命之道可以解釋為
[00:13:05.780 --> 00:13:09.780]  神的兒子耶穌基督在歷史裏
[00:13:09.780 --> 00:13:11.780]  以人的樣式來到世間
[00:13:11.780 --> 00:13:13.780]  向人顯現
[00:13:13.780 --> 00:13:16.780]  藉著他的受苦死而復活
[00:13:16.780 --> 00:13:18.780]  賜人永遠的生命
[00:13:18.780 --> 00:13:23.780]  這個福音訊息就叫做生命之道
[00:13:23.780 --> 00:13:27.780]  也就是說耶穌道成肉身來到這個世界
[00:13:27.780 --> 00:13:29.780]  基督的生命
[00:13:29.780 --> 00:13:31.780]  交互祂所說的
[00:13:31.780 --> 00:13:32.780]  祂所行的
[00:13:32.780 --> 00:13:36.780]  這個本身就是福音
[00:13:36.780 --> 00:13:38.780]  所以福音是甚麼呢?
[00:13:38.780 --> 00:13:39.780]  就是耶穌
[00:13:39.780 --> 00:13:41.780]  福音就是耶穌
[00:13:41.780 --> 00:13:45.780]  約翰在第一至第二節告訴我們
[00:13:45.780 --> 00:13:46.780]  很簡單
[00:13:46.780 --> 00:13:47.780]  總結就是
[00:13:47.780 --> 00:13:48.780]  從一開始
[00:13:48.780 --> 00:13:51.780]  耶穌基督道成肉身來到這個世界
[00:13:51.780 --> 00:13:55.780]  主動將生命顯現給我們看
[00:13:55.780 --> 00:14:00.780]  使徒約翰和其他使徒都看到
[00:14:00.780 --> 00:14:03.780]  包括未釘在十字架上的耶穌
[00:14:03.780 --> 00:14:06.780]  以至從死裡復活的耶穌
[00:14:06.780 --> 00:14:08.780]  他們都親眼見過
[00:14:08.780 --> 00:14:10.780]  亦都親手摸過
[00:14:10.780 --> 00:14:13.780]  耶穌所彰顯出來的這個生命
[00:14:13.780 --> 00:14:14.780]  就是福音
[00:14:14.780 --> 00:14:16.780]  就是生命之道
[00:14:16.780 --> 00:14:18.780]  現在我們就為這個生命之道
[00:14:18.780 --> 00:14:21.780]  來作見證
[00:14:21.780 --> 00:14:24.780]  這個道成肉身的教義
[00:14:24.780 --> 00:14:25.780]  剛才我說了
[00:14:25.780 --> 00:14:29.780]  就是使徒約翰在約翰一書裏
[00:14:29.780 --> 00:14:31.780]  經常強調的一個主題
[00:14:31.780 --> 00:14:35.780]  亦都反駁當時的假教師
[00:14:35.780 --> 00:14:39.780]  他給了信徒一個很重要的得救準則
[00:14:39.780 --> 00:14:40.780]  就是甚麼呢?
[00:14:40.780 --> 00:14:41.780]  他說
[00:14:41.780 --> 00:14:42.780]  下一章,麻煩你
[00:14:42.780 --> 00:14:45.780]  唯有相信在歷史裏
[00:14:45.780 --> 00:14:47.780]  曾經道成肉身的基督
[00:14:47.780 --> 00:14:51.780]  才是得永生的基礎
[00:14:51.780 --> 00:14:54.780]  今天亦都是我們一個非常重要
[00:14:54.780 --> 00:14:59.780]  要去明白和了解的一個訊息
[00:14:59.780 --> 00:15:01.780]  唯有我相信
[00:15:01.780 --> 00:15:04.780]  曾經道成肉身的耶穌基督
[00:15:04.780 --> 00:15:08.780]  才是得永生的基礎
[00:15:08.780 --> 00:15:11.780]  說完一大堆教義之後
[00:15:11.780 --> 00:15:12.780]  你就會問
[00:15:12.780 --> 00:15:14.780]  與我今天有甚麼關係呢?
[00:15:14.780 --> 00:15:16.780]  道成肉身其實大有關係
[00:15:16.780 --> 00:15:20.780]  道成肉身的福音對我們有甚麼意義呢?
[00:15:20.780 --> 00:15:22.780]  其中一個很重要的就是
[00:15:22.780 --> 00:15:25.780]  我們看到基督教和其他的宗教
[00:15:25.780 --> 00:15:27.780]  很不同的一點就是
[00:15:27.780 --> 00:15:30.780]  基督教所傳揚的是
[00:15:30.780 --> 00:15:33.780]  我們和神可以擁有一個
[00:15:33.780 --> 00:15:38.780]  很親密的個人關係
[00:15:38.780 --> 00:15:43.780]  神是願意參與在人的事務裏
[00:15:43.780 --> 00:15:45.780]  有一個很重要的經文
[00:15:45.780 --> 00:15:49.780]  我請在場的弟兄姊妹和我一起讀
[00:15:49.780 --> 00:15:52.780]  約翰福音一章十四節的上半節
[00:15:52.780 --> 00:15:53.780]  一二三
[00:15:53.780 --> 00:15:55.780]  道成了肉身
[00:15:55.780 --> 00:15:58.780]  住在我們中間
[00:15:58.780 --> 00:16:02.780]  充充滿滿有恩典有真理
[00:16:02.780 --> 00:16:05.780]  重點是住
[00:16:05.780 --> 00:16:07.780]  這個不要出來
[00:16:07.780 --> 00:16:09.780]  重點是住
[00:16:09.780 --> 00:16:11.780]  這裏說的是
[00:16:11.780 --> 00:16:14.780]  上帝不認為物質是邪惡的
[00:16:14.780 --> 00:16:17.780]  當時約翰一書裏的異端
[00:16:17.780 --> 00:16:19.780]  覺得物質是邪惡的
[00:16:19.780 --> 00:16:21.780]  上帝絕對不認為物質是邪惡的
[00:16:21.780 --> 00:16:24.780]  因為祂是創造萬物的神
[00:16:24.780 --> 00:16:26.780]  祂看祂所創造出來的東西
[00:16:26.780 --> 00:16:28.780]  全部都是美好的
[00:16:28.780 --> 00:16:32.780]  真正邪惡的不是物質而是罪惡
[00:16:32.780 --> 00:16:34.780]  這個創造世界的神
[00:16:34.780 --> 00:16:37.780]  祂竟然願意親臨來到
[00:16:37.780 --> 00:16:39.780]  祂所創造的世界
[00:16:39.780 --> 00:16:41.780]  成為其中一份子
[00:16:41.780 --> 00:16:43.780]  參與在祂所做
[00:16:43.780 --> 00:16:46.780]  但是被罪捆綁的人類
[00:16:46.780 --> 00:16:48.780]  這個物質世界裏
[00:16:48.780 --> 00:16:51.780]  與他們同在
[00:16:51.780 --> 00:16:55.780]  甚至願意將人有的罪
[00:16:55.780 --> 00:16:57.780]  全部落在
[00:16:57.780 --> 00:17:00.780]  擔當在祂的身上
[00:17:00.780 --> 00:17:04.780]  為要帶領人出死入生
[00:17:04.780 --> 00:17:07.780]  如今每一個相信
[00:17:07.780 --> 00:17:10.780]  這位道成肉身的基督的人
[00:17:10.780 --> 00:17:13.780]  上帝都住在他們裏面
[00:17:13.780 --> 00:17:16.780]  住在他們裏面
[00:17:16.780 --> 00:17:18.780]  道成肉身正正回應
[00:17:18.780 --> 00:17:20.780]  我們一開始說的
[00:17:20.780 --> 00:17:23.780]  我們活在一個被恐懼支配的世界
[00:17:23.780 --> 00:17:25.780]  當道成肉身的基督
[00:17:25.780 --> 00:17:29.780]  住在我們中間的時候
[00:17:29.780 --> 00:17:32.780]  約翰告訴我們
[00:17:32.780 --> 00:17:34.780]  祂在我們當中
[00:17:34.780 --> 00:17:39.780]  建立一個不是人手所做的家
[00:17:39.780 --> 00:17:42.780]  家是親密關係的象徵
[00:17:42.780 --> 00:17:46.780]  今天我可以用無家可歸
[00:17:46.780 --> 00:17:49.780]  來形容我們這個世代的人
[00:17:49.780 --> 00:17:52.780]  我們很渴望有個家
[00:17:52.780 --> 00:17:57.780]  那個家未必是你今晚回家的家
[00:17:57.780 --> 00:18:01.780]  那個家是一個真正能夠享受
[00:18:01.780 --> 00:18:03.780]  親密關係的地方
[00:18:03.780 --> 00:18:05.780]  一個免於恐懼的地方
[00:18:05.780 --> 00:18:10.780]  一個可以自由分享自由成長的地方
[00:18:10.780 --> 00:18:13.780]  今日人他們知道自己無家可歸
[00:18:13.780 --> 00:18:18.780]  他們會用盡方法去找金錢
[00:18:18.780 --> 00:18:21.780]  或者地上的任何關係
[00:18:21.780 --> 00:18:22.780]  或者權力
[00:18:22.780 --> 00:18:26.780]  希望去找到一個這樣的家
[00:18:26.780 --> 00:18:29.780]  但是發覺都不能夠真正滿足
[00:18:29.780 --> 00:18:32.780]  他們對親密關係的要求
[00:18:32.780 --> 00:18:35.780]  但是這一位已經從死裡復活
[00:18:35.780 --> 00:18:37.780]  戰勝了死亡的主
[00:18:37.780 --> 00:18:40.780]  親自住在我們中間
[00:18:40.780 --> 00:18:43.780]  他親自就是那個家
[00:18:43.780 --> 00:18:47.780]  住在裡面的人可以享受完全的愛
[00:18:47.780 --> 00:18:51.780]  因為只有他才能真正戰勝邪惡
[00:18:51.780 --> 00:18:53.780]  戰勝一切的傷害
[00:18:53.780 --> 00:18:56.780]  從傷害裡面得到自由
[00:18:56.780 --> 00:19:00.780]  這一份的愛可以驅走恐懼
[00:19:00.780 --> 00:19:03.780]  不知道大家有沒有經歷過
[00:19:03.780 --> 00:19:08.780]  這種在神的家裡面驅走恐懼的經歷呢?
[00:19:08.780 --> 00:19:11.780]  一年多前的社會事件
[00:19:11.780 --> 00:19:13.780]  大家仍然歷歷在目
[00:19:13.780 --> 00:19:15.780]  在那一年的七月開始
[00:19:15.780 --> 00:19:17.780]  有一位弟兄
[00:19:17.780 --> 00:19:21.780]  其實應該是721元朗事件發生之後
[00:19:21.780 --> 00:19:24.780]  他就開始出現了一些問題
[00:19:24.780 --> 00:19:28.780]  因為在電視裡面不斷看到那些畫面
[00:19:28.780 --> 00:19:31.780]  然後上網看到很多的討論
[00:19:31.780 --> 00:19:33.780]  很困擾他
[00:19:33.780 --> 00:19:39.780]  開始心裡面出現一些極端恐懼的情緒
[00:19:39.780 --> 00:19:42.780]  也都影響他的睡眠
[00:19:42.780 --> 00:19:44.780]  低落到一個地步
[00:19:44.780 --> 00:19:48.780]  他覺得好像以前的焦慮症要病發了
[00:19:48.780 --> 00:19:50.780]  再一次出現
[00:19:50.780 --> 00:19:53.780]  幾個月過去情況沒有改善
[00:19:53.780 --> 00:19:55.780]  而是越來越差
[00:19:55.780 --> 00:19:59.780]  有一天,他在極度困苦的裡面
[00:19:59.780 --> 00:20:03.780]  他在禱告裡面竭力去呼求神的拯救
[00:20:03.780 --> 00:20:05.780]  因為他實在受不了
[00:20:05.780 --> 00:20:07.780]  他實在太辛苦
[00:20:07.780 --> 00:20:09.780]  就在那一刻
[00:20:09.780 --> 00:20:11.780]  他真實地感受到
[00:20:11.780 --> 00:20:16.780]  神臨在他當下的處境裡面
[00:20:16.780 --> 00:20:21.780]  他很感受到神和他一起去面對他的困苦
[00:20:21.780 --> 00:20:25.780]  神知道,神明白他的感受
[00:20:25.780 --> 00:20:29.780]  突然之間,他心裡面就這樣得到釋放
[00:20:29.780 --> 00:20:33.780]  他的正能量走出來
[00:20:33.780 --> 00:20:35.780]  他不再會在恐懼裡面
[00:20:35.780 --> 00:20:38.780]  因為他知道神和他一起
[00:20:38.780 --> 00:20:42.780]  這就是道成肉身的神
[00:20:42.780 --> 00:20:46.780]  怎樣去幫助人去面對恐懼
[00:20:46.780 --> 00:20:51.780]  在一至二節,約翰跟我們解釋了生命之道
[00:20:51.780 --> 00:20:53.780]  說到是基督的道成肉身
