
[00:00:00.000 --> 00:00:03.040]  各位靈福堂弟兄姊妹 早晨 大家好
[00:09:54.120 --> 00:09:56.120]  他們在海邊
[00:09:56.120 --> 00:09:58.120]  耶穌就說跟從我
[00:09:58.120 --> 00:10:00.120]  所以有些人說
[00:10:00.120 --> 00:10:03.120]  這可能是第二次的跟從
[00:10:03.120 --> 00:10:07.120]  那些漁夫不是沒有跟從耶穌
[00:10:07.120 --> 00:10:09.120]  但是他跟了一段時間
[00:10:09.120 --> 00:10:11.120]  或者在過程裡面
[00:10:11.120 --> 00:10:12.120]  一開始就跟著跟著
[00:10:12.120 --> 00:10:16.120]  等於有些人不是一下子就讀神學
[00:10:16.120 --> 00:10:19.120]  去全時間去侍奉
[00:10:19.120 --> 00:10:21.120]  他可能一開始就兼職
[00:10:21.120 --> 00:10:23.120]  到某個時候才全時間
[00:10:23.120 --> 00:10:25.120]  有一點像這樣
[00:10:25.120 --> 00:10:27.120]  等於有些人信耶穌也是這樣
[00:10:27.120 --> 00:10:31.120]  一開始跟著耶穌、聽道、回教會
[00:10:31.120 --> 00:10:34.120]  也是不斷地回
[00:10:34.120 --> 00:10:36.120]  到了某些時候
[00:10:36.120 --> 00:10:39.120]  他就決定一心要跟從
[00:10:39.120 --> 00:10:44.120]  其實這個就是路加福音記載的特點
[00:10:44.120 --> 00:10:50.120]  不單止他的經文說到他跟從
[00:10:50.120 --> 00:10:53.120]  而是一個完全的關鍵
[00:10:53.120 --> 00:10:58.120]  他就將彼得特別說這個主角
[00:10:58.120 --> 00:11:03.120]  其實一些背景不是很複雜的
[00:11:03.120 --> 00:11:08.120]  但是我想大家去關注一個背景
[00:11:08.120 --> 00:11:11.120]  這個說的是什麼職業?
[00:11:11.120 --> 00:11:13.120]  是漁夫
[00:11:13.120 --> 00:11:16.120]  我不知道我們靈福堂有沒有人以前是打魚的
[00:11:16.120 --> 00:11:18.120]  我就沒有聽過 可能有
[00:11:18.120 --> 00:11:22.120]  如果是的話你告訴我們
[00:11:22.120 --> 00:11:26.120]  讓我們可以了解多一點捕魚業
[00:11:26.120 --> 00:11:31.120]  來到澳洲都會去魚市場
[00:11:31.120 --> 00:11:35.120]  或者我有一次去塔斯曼尼亞
[00:11:35.120 --> 00:11:40.120]  也有一些博物館是說到這裡的捕魚業
[00:11:40.120 --> 00:11:45.120]  其實我們在雪梨、在澳洲
[00:11:45.120 --> 00:11:47.120]  其實這個漁業都很發達的
[00:11:47.120 --> 00:11:49.120]  所以如果要了解漁業
[00:11:49.120 --> 00:11:52.120]  我相信大家透過那些博物館
[00:11:52.120 --> 00:11:55.120]  或者我們去魚市場買東西
[00:11:55.120 --> 00:11:57.120]  你都會體會到的
[00:11:57.120 --> 00:11:59.120]  你去到的地方會怎樣呢?
[00:11:59.120 --> 00:12:01.120]  有一股魚腥味的
[00:12:01.120 --> 00:12:04.120]  你會想到他打魚
[00:12:04.120 --> 00:12:06.120]  他不只是打魚行業的
[00:12:06.120 --> 00:12:09.120]  Fish market 他是market來的
[00:12:09.120 --> 00:12:12.120]  打魚然後就立刻有得吃
[00:12:12.120 --> 00:12:16.120]  立刻可能有食物加工的工業
[00:12:16.120 --> 00:12:21.120]  或者是關於這個漁業的一切的東西
[00:12:21.120 --> 00:12:24.120]  其實這個背景就有點像了
[00:12:24.120 --> 00:12:26.120]  在加利利海
[00:12:26.120 --> 00:12:28.120]  其實這個加利沙納湖
[00:12:28.120 --> 00:12:30.120]  有解釋就是說
[00:12:30.120 --> 00:12:33.120]  加利沙納平原就在那個湖的一部分
[00:12:33.120 --> 00:12:35.120]  加利利海其實很大
[00:12:35.120 --> 00:12:39.120]  但是那個位置就是加利沙納平原旁邊
[00:12:39.120 --> 00:12:42.120]  所以在那個位置其實漁業是非常發達的
[00:12:42.120 --> 00:12:46.120]  甚至有個安排是怎樣呢?
[00:12:46.120 --> 00:12:52.120]  就是那些漁夫
[00:12:52.120 --> 00:12:55.120]  他會將他的漁民
[00:12:55.120 --> 00:13:00.120]  可以捕魚的rights
[00:13:00.120 --> 00:13:02.120]  或者那些漁船等等
[00:13:02.120 --> 00:13:03.120]  可以出租的
[00:13:03.120 --> 00:13:06.120]  他和那些收稅的人去夾的
[00:13:06.120 --> 00:13:12.120]  比如說可以將他那樣東西去租出去
[00:13:12.120 --> 00:13:20.120]  他就可以分30%至40%的所得的利益
[00:13:20.120 --> 00:13:25.120]  所以整個的背景就是一個這樣的背景
[00:13:25.120 --> 00:13:30.120]  你更加會看到耶穌在當中格格不入
[00:13:30.120 --> 00:13:33.120]  耶穌本身就是一個木匠 是不是?
[00:13:33.120 --> 00:13:35.120]  鬥木的 是不是?
[00:13:35.120 --> 00:13:37.120]  當然木匠有些人研究
[00:13:37.120 --> 00:13:42.120]  那時候是不是一個很高的收入的工業呢?
[00:13:42.120 --> 00:13:44.120]  這樣就一般的
[00:13:44.120 --> 00:13:47.120]  也不是說太差 也不是說太高
[00:13:47.120 --> 00:13:51.120]  肯定漁民是比木匠
[00:13:51.120 --> 00:13:53.120]  是比當時農民的收入
[00:13:53.120 --> 00:13:56.120]  那個地位都是會高一點的
[00:13:56.120 --> 00:13:58.120]  他們全部都是自僱人士
[00:13:58.120 --> 00:14:01.120]  很明顯彼得他自己有自己的船
[00:14:01.120 --> 00:14:07.120]  他也都已經建立了他一定的財產、一個事業
[00:14:07.120 --> 00:14:10.120]  你看到這裡是強調兩艘船
[00:14:10.120 --> 00:14:13.120]  其實彼得·約翰、安德烈
[00:14:13.120 --> 00:14:16.120]  他們的合作
[00:14:16.120 --> 00:14:21.120]  他們是一群的漁夫一起合作 雖然自僱
[00:14:21.120 --> 00:14:25.120]  但其實當時也都有一些不同的工會
[00:14:25.120 --> 00:14:27.120]  也都有漁業的工會
[00:14:27.120 --> 00:14:29.120]  你要用這樣的想法
[00:14:29.120 --> 00:14:31.120]  他不是普通漁夫打魚
[00:14:31.120 --> 00:14:34.120]  而是已經是一個所謂的well established
[00:14:34.120 --> 00:14:39.120]  是建立得很好的一個事業
[00:14:39.120 --> 00:14:44.120]  所以更加顯得彼得和耶穌的關係
[00:14:44.120 --> 00:14:48.120]  他對耶穌的信心那種的可貴
[00:14:48.120 --> 00:14:51.120]  這個背景說了
[00:14:51.120 --> 00:14:54.120]  還有一個經文的脈絡你看了
[00:14:54.120 --> 00:15:00.120]  其實我們就看路加他怎樣去寫這個故事
[00:15:00.120 --> 00:15:04.120]  其實這段經文也有一個很特別的地方
[00:15:04.120 --> 00:15:06.120]  我就不詳細講了
[00:15:06.120 --> 00:15:07.120]  不可以詳細講
[00:15:07.120 --> 00:15:10.120]  但是由第一節到第十一節這麼短的經文
[00:15:10.120 --> 00:15:13.120]  其實基本上我就不覺得它是一個
[00:15:13.120 --> 00:15:16.120]  單是一個轉折的經文而已
[00:15:16.120 --> 00:15:20.120]  基本上你看到信仰上要的元素他都有
[00:15:20.120 --> 00:15:22.120]  講耶穌 耶穌是主
[00:15:22.120 --> 00:15:25.120]  耶穌救罪人
[00:15:25.120 --> 00:15:31.120]  彼得他那種信心、信服
[00:15:31.120 --> 00:15:34.120]  耶穌行神蹟、講道
[00:15:34.120 --> 00:15:36.120]  甚至講了比喻
[00:15:36.120 --> 00:15:38.120]  得人如得魚是一個比喻
[00:15:38.120 --> 00:15:41.120]  也都講到人的生計
[00:15:41.120 --> 00:15:43.120]  怎樣整夜勞力
[00:15:43.120 --> 00:15:45.120]  打不到什麼那種空虛
[00:15:45.120 --> 00:15:49.120]  所以這段經文是非常豐富的
[00:15:49.120 --> 00:15:51.120]  甚至有敬拜
[00:15:51.120 --> 00:15:54.120]  是好像一個微型的
[00:15:54.120 --> 00:15:56.120]  一個基本信仰的
[00:15:56.120 --> 00:15:59.120]  所有要素擺在這裡的一個事蹟
[00:15:59.120 --> 00:16:03.120]  我們讀得明、讀得通這個事蹟就很重要
[00:16:03.120 --> 00:16:08.120]  這個事蹟就是彼得做了一個主角
[00:16:08.120 --> 00:16:11.120]  彼得他怎樣來到去
[00:16:11.120 --> 00:16:15.120]  來到他信仰的階段去到一個位
[00:16:15.120 --> 00:16:17.120]  踏出他信心的那一步
[00:16:17.120 --> 00:16:19.120]  他那種信服
[00:16:19.120 --> 00:16:23.120]  所以這段經文很重要
[00:16:23.120 --> 00:16:25.120]  基本上是信仰的核心
[00:16:25.120 --> 00:16:28.120]  是我們行道的核心
[00:16:28.120 --> 00:16:32.120]  彼得他不是一開始有這樣的信心
[00:16:32.120 --> 00:16:34.120]  但他是慢慢建立到
[00:16:34.120 --> 00:16:36.120]  但始終他有一個位置
[00:16:36.120 --> 00:16:39.120]  他付出到那個信心
[00:16:39.120 --> 00:16:41.120]  我們停一停、想一想
[00:16:41.120 --> 00:16:44.120]  我們的信仰是怎樣呢?
[00:16:44.120 --> 00:16:47.120]  有一些弟兄姊妹、一些朋友
[00:16:47.120 --> 00:16:50.120]  他接觸信仰、基督教
[00:16:50.120 --> 00:16:53.120]  他在彼得的哪個階段呢?
[00:16:53.120 --> 00:16:55.120]  可能是初的階段
[00:16:55.120 --> 00:16:57.120]  對耶穌有興趣
[00:16:57.120 --> 00:16:59.120]  再深一點、最信心的階段
[00:16:59.120 --> 00:17:02.120]  就是他不單止回來了
[00:17:02.120 --> 00:17:06.120]  但是他願意去為耶穌做一些事
[00:17:06.120 --> 00:17:09.120]  好像彼得借了一艘船給耶穌
[00:17:09.120 --> 00:17:11.120]  可能是那個階段
[00:17:11.120 --> 00:17:14.120]  當然有些就
[00:17:14.120 --> 00:17:17.120]  我也有時會說到有些信徒
[00:17:17.120 --> 00:17:20.120]  有些傻子就來了
[00:17:20.120 --> 00:17:22.120]  耶穌祝福我
[00:17:22.120 --> 00:17:24.120]  那我就來了
[00:17:24.120 --> 00:17:27.120]  我感受不到耶穌的祝福
[00:17:27.120 --> 00:17:29.120]  那我就不來了
[00:17:29.120 --> 00:17:32.120]  那些階段是很淺層
[00:17:32.120 --> 00:17:36.120]  但是彼得他已經進深了一點
[00:17:36.120 --> 00:17:38.120]  但始終有一步
[00:17:38.120 --> 00:17:41.120]  就是他真的踏出了那一步
[00:17:41.120 --> 00:17:43.120]  那一步是什麼呢?
[00:17:43.120 --> 00:17:47.120]  再說 因為耶穌叫他開水深之處打魚
[00:17:47.120 --> 00:17:49.120]  那你見到第五節
[00:17:49.120 --> 00:17:52.120]  西門 西門彼得這樣說
[00:17:52.120 --> 00:17:54.120]  夫子 我們整夜勞力
[00:17:54.120 --> 00:17:56.120]  沒有打著什麼
[00:17:56.120 --> 00:17:58.120]  但依從你的話我就下網
[00:17:58.120 --> 00:18:02.120]  你聽不聽到那種感覺是什麼?
[00:18:02.120 --> 00:18:05.120]  彼得是不是埋怨耶穌
[00:18:05.120 --> 00:18:07.120]  我一整晚
[00:18:07.120 --> 00:18:11.120]  其實背後就是根據我們專業的意見
[00:18:11.120 --> 00:18:14.120]  你做這件事是不對的
[00:18:14.120 --> 00:18:16.120]  不合邏輯的
[00:18:16.120 --> 00:18:20.120]  但彼得接著那句就很重要
[00:18:20.120 --> 00:18:23.120]  就是依從你的話我就下網
[00:18:23.120 --> 00:18:28.120]  他就是這樣付出信心的最重要的那個位置
[00:18:28.120 --> 00:18:30.120]  耶穌那個是命令式
[00:18:30.120 --> 00:18:32.120]  你將船打到水深之處
[00:18:32.120 --> 00:18:34.120]  他也沒有問很多東西
[00:18:34.120 --> 00:18:36.120]  他只是表達我們打了一整晚
[00:18:36.120 --> 00:18:38.120]  但他就願意這樣去
[00:18:38.120 --> 00:18:42.120]  依從你的話我就下網
[00:18:42.120 --> 00:18:44.120]  有一個銀行家
