
[00:00:00.000 --> 00:00:02.000]  好了,今天我們開始第二堂
[00:08:27.560 --> 00:08:29.560]  去牧養他們
[00:08:29.560 --> 00:08:31.560]  以色列書最後就是說
[00:08:31.560 --> 00:08:33.560]  新的聖殿
[00:08:33.560 --> 00:08:36.560]  他們能夠再一次敬拜神
[00:08:36.560 --> 00:08:38.560]  所以是有喜樂的
[00:08:38.560 --> 00:08:42.560]  雖然審判的信息較多
[00:08:42.560 --> 00:08:45.560]  但是最終仍然有這份喜樂
[00:08:45.560 --> 00:08:47.560]  所以我上次
[00:08:47.560 --> 00:08:51.560]  是穿紅白兩種間條的衣服
[00:08:51.560 --> 00:08:53.560]  紅色是素服
[00:08:53.560 --> 00:08:54.560]  是代表悲哀
[00:08:54.560 --> 00:08:56.560]  紅色是代表喜慶
[00:08:56.560 --> 00:08:57.560]  但是今天
[00:08:57.560 --> 00:08:59.560]  我是穿全黑的衣服
[00:08:59.560 --> 00:09:01.560]  為什麼呢?
[00:09:01.560 --> 00:09:05.560]  因為今天我們是說一些象徵性的行動
[00:09:05.560 --> 00:09:08.560]  大部分都是說到審判
[00:09:08.560 --> 00:09:10.560]  但是你會留意到
[00:09:10.560 --> 00:09:11.560]  這個黑色的衣服裡面
[00:09:11.560 --> 00:09:14.560]  還有一點點暗條
[00:09:14.560 --> 00:09:15.560]  是白色的
[00:09:15.560 --> 00:09:16.560]  仍然有盼望
[00:09:16.560 --> 00:09:18.560]  這就是象徵性行動
[00:09:18.560 --> 00:09:22.560]  所以不只是寫一篇講章
[00:09:22.560 --> 00:09:24.560]  我也要計算一下
[00:09:24.560 --> 00:09:27.560]  我究竟要怎麼表達這個信息
[00:09:27.560 --> 00:09:29.560]  什麼叫象徵性行動?
[00:09:29.560 --> 00:09:31.560]  現在在禮堂裡面
[00:09:31.560 --> 00:09:34.560]  9月的時候也會有人在這裡舉行婚禮
[00:09:34.560 --> 00:09:36.560]  不知道有多少人可以出席
[00:09:36.560 --> 00:09:37.560]  大家有沒有留意到
[00:09:37.560 --> 00:09:39.560]  舉行婚禮的時候
[00:09:39.560 --> 00:09:42.560]  牧者主持了誓言
[00:09:42.560 --> 00:09:44.560]  要大家互相承諾
[00:09:44.560 --> 00:09:46.560]  如何愛對方
[00:09:46.560 --> 00:09:49.560]  譬如簽了婚書
[00:09:49.560 --> 00:09:50.560]  祝禱之後
[00:09:50.560 --> 00:09:53.560]  然後就請我們做一件事
[00:09:53.560 --> 00:09:57.560]  就是請新郎和新娘揭什麼?
[00:09:57.560 --> 00:09:59.560]  是揭頭紗
[00:09:59.560 --> 00:10:00.560]  不是揭婚紗
[00:10:00.560 --> 00:10:02.560]  婚紗要拔在下面
[00:10:02.560 --> 00:10:05.560]  揭了頭紗之後
[00:10:05.560 --> 00:10:08.560]  大家都在期望一個行動
[00:10:08.560 --> 00:10:11.560]  他們就好像很害羞
[00:10:11.560 --> 00:10:13.560]  於是我們作為牧師
[00:10:13.560 --> 00:10:15.560]  就會有豬嘴
[00:10:15.560 --> 00:10:17.560]  咕咕咕這樣
[00:10:17.560 --> 00:10:23.560]  於是新郎就會輕輕一吻新娘
[00:10:23.560 --> 00:10:24.560]  如果太快的時候
[00:10:24.560 --> 00:10:25.560]  我們會喫醋
[00:10:25.560 --> 00:10:27.560]  大家看不清楚
[00:10:27.560 --> 00:10:29.560]  拍得不夠
[00:10:29.560 --> 00:10:31.560]  可不可以再度多一次?
[00:10:31.560 --> 00:10:33.560]  又再來一次
[00:10:33.560 --> 00:10:37.560]  吻是一個象徵性的行動
[00:10:37.560 --> 00:10:39.560]  要更加深入
[00:10:39.560 --> 00:10:41.560]  更加激烈的吻
[00:10:41.560 --> 00:10:43.560]  可能就要留在家裡
[00:10:43.560 --> 00:10:45.560]  但為什麼要當眾來吻對方呢?
[00:10:45.560 --> 00:10:49.560]  這個吻就是代表我愛你
[00:10:49.560 --> 00:10:50.560]  當時有些小孩子說
[00:10:50.560 --> 00:10:51.560]  不是蓋了一巴掌嗎?
[00:10:51.560 --> 00:10:53.560]  當年媽媽打我的時候
[00:10:53.560 --> 00:10:54.560]  她說她愛我
[00:10:54.560 --> 00:10:55.560]  這是另類
[00:10:55.560 --> 00:10:57.560]  我們看到
[00:10:57.560 --> 00:11:00.560]  原來象徵性的行動背後
[00:11:00.560 --> 00:11:02.560]  是有些特別的意思
[00:11:02.560 --> 00:11:05.560]  今天我們就集中在
[00:11:05.560 --> 00:11:08.560]  以西傑先知的象徵性行動
[00:11:08.560 --> 00:11:10.560]  回溫上個星期
[00:11:10.560 --> 00:11:11.560]  我們說了兩個行動
[00:11:11.560 --> 00:11:12.560]  第一個行動是什麼呢?
[00:11:12.560 --> 00:11:16.560]  神要先知喫卷
[00:11:16.560 --> 00:11:18.560]  喫那個書卷
[00:11:18.560 --> 00:11:19.560]  我已經說了
[00:11:19.560 --> 00:11:23.560]  絕對不會整卷書卷喫下去
[00:11:23.560 --> 00:11:26.560]  這個書卷喫的時候覺得苦澀
[00:11:26.560 --> 00:11:29.560]  但後來是有甘甜的
[00:11:29.560 --> 00:11:31.560]  意思就是說
[00:11:31.560 --> 00:11:33.560]  他要去宣講神的話
[00:11:33.560 --> 00:11:35.560]  他一定要在神裡面
[00:11:35.560 --> 00:11:38.560]  領受了這個話語
[00:11:38.560 --> 00:11:39.560]  我經常說
[00:11:39.560 --> 00:11:42.560]  他不是讀一篇文章出來
[00:11:42.560 --> 00:11:45.560]  他只是要經歷到
[00:11:45.560 --> 00:11:47.560]  他所說的是真實的
[00:11:47.560 --> 00:11:49.560]  他要見到神的榮耀
[00:11:49.560 --> 00:11:51.560]  所以他在加巴魯河邊
[00:11:51.560 --> 00:11:52.560]  見到四活物
[00:11:52.560 --> 00:11:53.560]  見到神的榮耀
[00:11:53.560 --> 00:11:57.560]  然後他就可以面對前面的壓力和挑戰
[00:11:57.560 --> 00:11:59.560]  但接著他要喫這個書卷
[00:11:59.560 --> 00:12:01.560]  就是有神的話語
[00:12:01.560 --> 00:12:03.560]  他要成為神的代言人
[00:12:03.560 --> 00:12:06.560]  一定要好好地念讀神的話語
[00:12:06.560 --> 00:12:09.560]  所以喫卷是第一個行動
[00:12:09.560 --> 00:12:10.560]  好了
[00:12:10.560 --> 00:12:12.560]  現在我們看第二個象徵性的行動
[00:12:12.560 --> 00:12:15.560]  第一個象徵性行動就是喫卷
[00:12:15.560 --> 00:12:18.560]  第二個行動就是封口和開口
[00:12:18.560 --> 00:12:21.560]  我們先來看義西傑書第三章
[00:12:21.560 --> 00:12:23.560]  二十二到二十七節
[00:12:36.560 --> 00:12:38.560]  我起來往平原去
[00:12:38.560 --> 00:12:40.560]  不料耀和華的榮耀
[00:12:40.560 --> 00:12:44.560]  正如我在加巴魯河邊所見的一樣
[00:12:44.560 --> 00:12:45.560]  平在那裡
[00:12:45.560 --> 00:12:47.560]  我就俯伏於地
[00:12:47.560 --> 00:12:49.560]  靈就進入我裡面
[00:12:49.560 --> 00:12:51.560]  使我站起來
[00:12:51.560 --> 00:12:53.560]  耀和華對我說
[00:12:53.560 --> 00:12:55.560]  你進房屋去
[00:12:55.560 --> 00:12:56.560]  將門關上
[00:12:56.560 --> 00:12:57.560]  人子啊
[00:12:57.560 --> 00:13:00.560]  人必用繩索捆綁你
[00:13:00.560 --> 00:13:02.560]  你就不能出去
[00:13:02.560 --> 00:13:04.560]  在他們中間來往
[00:13:04.560 --> 00:13:08.560]  我必使你的舌頭貼住上膛
[00:13:08.560 --> 00:13:10.560]  以致你啞口
[00:13:10.560 --> 00:13:12.560]  不能作雜被他們的人
[00:13:12.560 --> 00:13:15.560]  他們原是博奕之家
[00:13:15.560 --> 00:13:17.560]  但我對你說話的時候
[00:13:17.560 --> 00:13:19.560]  必使你開口
[00:13:19.560 --> 00:13:21.560]  你就要對他們說
[00:13:21.560 --> 00:13:23.560]  主耀和華如此說
[00:13:23.560 --> 00:13:25.560]  聽的可以聽
[00:13:25.560 --> 00:13:27.560]  不聽的任他不聽
[00:13:27.560 --> 00:13:30.560]  因為他們是博奕之家
[00:13:30.560 --> 00:13:31.560]  好了
[00:13:31.560 --> 00:13:33.560]  我們看到二十二到二十七節
[00:13:33.560 --> 00:13:35.560]  我們再看看第二十二節
[00:13:35.560 --> 00:13:37.560]  第二十二節裡面
[00:13:37.560 --> 00:13:40.560]  很清楚的尼大爺說
[00:13:40.560 --> 00:13:44.560]  就是神尼大爺要求先知
[00:13:44.560 --> 00:13:46.560]  去到平原的地方
[00:13:46.560 --> 00:13:48.560]  這是一個特別的意思
[00:13:48.560 --> 00:13:50.560]  神是無所不在的
[00:13:50.560 --> 00:13:52.560]  先知在他住的地方裡面
[00:13:52.560 --> 00:13:53.560]  神都在那裡
[00:13:53.560 --> 00:13:55.560]  神都要向他講說話
[00:13:55.560 --> 00:13:58.560]  但為什麼神要先知去到平原呢?
[00:13:58.560 --> 00:14:01.560]  就是一個較寬大的地方
[00:14:01.560 --> 00:14:03.560]  讓他能夠有安靜的時間
[00:14:03.560 --> 00:14:05.560]  尼大爺去親近神
[00:14:05.560 --> 00:14:07.560]  今天你在鏡頭前面
[00:14:07.560 --> 00:14:10.560]  尼大爺去看著我的分享
[00:14:10.560 --> 00:14:12.560]  神是和你在一起的
[00:14:12.560 --> 00:14:13.560]  但是不得不承認
[00:14:13.560 --> 00:14:14.560]  有時候可能你家裡面
[00:14:14.560 --> 00:14:16.560]  有些人來叫你
[00:14:16.560 --> 00:14:17.560]  又做這件事
[00:14:17.560 --> 00:14:19.560]  你較為難專注
[00:14:19.560 --> 00:14:22.560]  所以有時候我們有沒有需要退休
[00:14:22.560 --> 00:14:24.560]  退到一個安靜的地方裡面
[00:14:24.560 --> 00:14:25.560]  來親近神呢?
[00:14:25.560 --> 00:14:27.560]  這是很重要的
[00:14:27.560 --> 00:14:29.560]  《下巴谷書》裡面記載到
[00:14:29.560 --> 00:14:33.560]  先知見到當時的社會非常混亂
[00:14:33.560 --> 00:14:35.560]  特別有些人用他的權力
[00:14:35.560 --> 00:14:37.560]  用他們所謂的法律
[00:14:37.560 --> 00:14:39.560]  去掣肘一些人
[00:14:39.560 --> 00:14:42.560]  律法不顯明
[00:14:42.560 --> 00:14:44.560]  先知很氣憤
[00:14:44.560 --> 00:14:46.560]  他不明白為什麼神好像沒有做事的時候
[00:14:46.560 --> 00:14:49.560]  《下巴谷書》第二章一開始就講到
[00:14:49.560 --> 00:14:51.560]  先知去到守望樓
[00:14:51.560 --> 00:14:53.560]  去到一個偏僻的地方
[00:14:53.560 --> 00:14:55.560]  去到邊界裡面
[00:14:55.560 --> 00:14:57.560]  是單獨去仰望神
[00:14:57.560 --> 00:14:59.560]  等候神向他講什麼話
[00:14:59.560 --> 00:15:01.560]  以及他如何向神駁嘴
[00:15:01.560 --> 00:15:03.560]  所以你留意到
[00:15:03.560 --> 00:15:06.560]  今次先知是怎樣呢?
[00:15:06.560 --> 00:15:09.560]  第一次見異象是在加巴魯河邊
[00:15:09.560 --> 00:15:12.560]  今次神是要他去到平原裡面
[00:15:12.560 --> 00:15:14.560]  我自己也有很深的感受
[00:15:14.560 --> 00:15:17.560]  有時候我也需要退下來
[00:15:17.560 --> 00:15:18.560]  安靜
[00:15:18.560 --> 00:15:20.560]  退下來是什麼呢?
[00:15:20.560 --> 00:15:21.560]  很感恩
[00:15:21.560 --> 00:15:22.560]  從六月到現在
[00:15:22.560 --> 00:15:23.560]  我基本差不多每一天
[00:15:23.560 --> 00:15:29.560]  都會有半個小時去公園急步走
[00:15:29.560 --> 00:15:31.560]  但當我急步走的時候
[00:15:31.560 --> 00:15:33.560]  我是會去祈禱的
[00:15:33.560 --> 00:15:36.560]  我是來去仰望神的
[00:15:36.560 --> 00:15:39.560]  可以有些時間來和神親近
[00:15:39.560 --> 00:15:41.560]  特別是在這幾個月裡面
[00:15:41.560 --> 00:15:44.560]  香港的形勢是這麼混亂
[00:15:44.560 --> 00:15:46.560]  很多弟兄姊妹有很多的需要
[00:15:46.560 --> 00:15:50.560]  我就很希望每一天有半個小時以上
[00:15:50.560 --> 00:15:54.560]  可以來和神建立一個更加緊密的關係
[00:15:54.560 --> 00:15:56.560]  所以這是很重要的
[00:15:56.560 --> 00:15:58.560]  當他去到平原的時候
[00:15:58.560 --> 00:16:01.560]  耶和華的靈再一次的來帶他出現
[00:16:01.560 --> 00:16:03.560]  他見到神的榮耀
[00:16:03.560 --> 00:16:05.560]  就好像我們上一課所說
[00:16:05.560 --> 00:16:07.560]  他一見到神的榮耀
[00:16:07.560 --> 00:16:08.560]  他就俯伏在地
[00:16:08.560 --> 00:16:10.560]  接著神跟他說
[00:16:10.560 --> 00:16:12.560]  當你回家的時候
[00:16:12.560 --> 00:16:14.560]  你要關門
[00:16:14.560 --> 00:16:15.560]  看到嗎?
[00:16:15.560 --> 00:16:16.560]  第二十四節
[00:16:16.560 --> 00:16:18.560]  你進房屋去
[00:16:18.560 --> 00:16:19.560]  將門關上
[00:16:19.560 --> 00:16:20.560]  接著說什麼?
[00:16:20.560 --> 00:16:21.560]  人子啊
[00:16:21.560 --> 00:16:25.560]  人必用承索捆綁你
[00:16:25.560 --> 00:16:28.560]  你就不能出去在他們中間來往
[00:16:28.560 --> 00:16:31.560]  不是先知自己捆綁自己
[00:16:31.560 --> 00:16:33.560]  他已經關了門
[00:16:33.560 --> 00:16:36.560]  但是那些人可能是破屋而入
[00:16:36.560 --> 00:16:38.560]  將他帶去捆綁
[00:16:38.560 --> 00:16:39.560]  為什麼?
[00:16:39.560 --> 00:16:41.560]  就是不讓他說話
[00:16:41.560 --> 00:16:43.560]  禁止他發聲
[00:16:43.560 --> 00:16:46.560]  因為先知說的是一個審判的訊息
[00:16:46.560 --> 00:16:47.560]  雖然是事實
[00:16:47.560 --> 00:16:48.560]  但是他們不喜歡聽
