
[00:00:00.000 --> 00:00:05.200]  好,弟兄姊妹,今天是特別的日子,是復活節
[00:02:04.800 --> 00:02:09.600]  是否有體現出來耶穌基督這種復活的大能
[00:02:09.600 --> 00:02:16.760]  究竟復活的大能怎樣體現在我們每一個信徒的生命當中呢
[00:02:16.760 --> 00:02:19.720]  假如說耶穌基督真的復活了
[00:02:19.720 --> 00:02:25.200]  他在你的生命當中一定會產生一個很大的影響
[00:02:25.200 --> 00:02:30.520]  這個影響是隨著你覺知信主的那一刻就開始發生
[00:02:30.520 --> 00:02:33.680]  那我們信徒應該有了生命的表現
[00:02:33.680 --> 00:02:37.680]  應該是一個與神相交的生命
[00:02:37.680 --> 00:02:43.480]  我們整個生命的狀態也是一個與神相交的狀態
[00:02:43.480 --> 00:02:48.720]  今天會繼續跟大家來傳講有關約翰一書的經文
[00:02:48.720 --> 00:02:53.200]  上次跟大家分享的是約翰一書第一章
[00:02:53.200 --> 00:02:55.360]  還有第二章一到二節的經文
[00:02:55.360 --> 00:03:02.000]  今天繼續會接著我們會講第二章第三節到十七節的經文
[00:03:02.000 --> 00:03:08.000]  在講今天的經文之前我們先來讀一下
[00:03:08.000 --> 00:03:11.920]  不過經文比較長大家耐心的把它讀完
[00:03:11.920 --> 00:03:16.120]  請我來讀二章的三節開始
[00:03:16.120 --> 00:03:20.600]  我們若遵守他的誡命就曉得是認識他
[00:03:20.600 --> 00:03:26.760]  我若說我認識他卻不遵守他的誡命便是說謊話的
[00:03:26.760 --> 00:03:29.160]  真理也不在他心裡了
[00:03:29.160 --> 00:03:36.120]  凡遵守主道的愛神的心在他裡面實在是完全的
[00:03:36.120 --> 00:03:40.000]  從此我們知道我們是在主裡面
[00:03:40.000 --> 00:03:47.440]  我要說他住在主裡面就應該自己照主所行的去行
[00:03:47.440 --> 00:03:48.680]  親愛的弟兄啊
[00:03:48.680 --> 00:03:51.920]  我寫給你們的不是一條新命令
[00:03:51.920 --> 00:03:55.960]  乃是你們從起初所受的舊命令
[00:03:55.960 --> 00:03:59.920]  這命令就是你們所聽見的道
[00:03:59.920 --> 00:04:03.800]  再者我寫給你們的是一條新命令
[00:04:03.800 --> 00:04:08.280]  是在主是真的在你們也是真的
[00:04:08.280 --> 00:04:13.280]  因為黑暗漸漸過去真光已經照耀
[00:04:13.280 --> 00:04:18.040]  人若說自己在光明中卻恨他的弟兄
[00:04:18.040 --> 00:04:21.320]  他到如今還是在黑暗裡
[00:04:21.320 --> 00:04:24.840]  愛弟兄的就是住在光明中
[00:04:24.840 --> 00:04:28.320]  在他並沒有半跌的緣由
[00:04:28.320 --> 00:04:34.240]  唯獨恨弟兄的是在黑暗裡且在黑暗裡行
[00:04:34.240 --> 00:04:41.000]  也不知道往哪裡去因為黑暗叫他眼睛瞎了
[00:04:41.000 --> 00:04:42.200]  小子們啊
[00:04:42.200 --> 00:04:44.240]  我寫信給你們
[00:04:44.240 --> 00:04:48.280]  因為你們的罪藉著主名得了赦免
[00:04:48.280 --> 00:04:49.160]  父老啊
[00:04:49.160 --> 00:04:51.200]  我寫信給你們
[00:04:51.200 --> 00:04:56.400]  因為你們認識那從起初緣由的上年人啊
[00:04:56.400 --> 00:04:58.400]  我寫信給你們
[00:04:58.400 --> 00:05:01.440]  因為你們勝了那惡者
[00:05:01.440 --> 00:05:02.720]  小子們啊
[00:05:02.720 --> 00:05:04.560]  我曾寫信給你們
[00:05:04.560 --> 00:05:07.440]  因為你們認識父
[00:05:07.440 --> 00:05:08.240]  父老啊
[00:05:08.240 --> 00:05:10.120]  我曾寫信給你們
[00:05:10.120 --> 00:05:16.760]  因為你們認識那起初緣由的上年人啊
[00:05:16.760 --> 00:05:18.720]  我曾寫信給你們
[00:05:18.720 --> 00:05:20.680]  因為你們剛強
[00:05:20.680 --> 00:05:23.200]  神的道藏在你們心裡
[00:05:23.200 --> 00:05:26.480]  你們也勝了那惡者
[00:05:26.480 --> 00:05:29.720]  不要愛世界和世界上的事
[00:05:29.720 --> 00:05:31.360]  人若愛世界
[00:05:31.360 --> 00:05:34.800]  愛父的心就不在他裡面了
[00:05:34.800 --> 00:05:37.200]  因為凡世界上的事
[00:05:37.200 --> 00:05:39.440]  就像幼體的情慾
[00:05:39.440 --> 00:05:40.880]  眼目的情慾
[00:05:40.880 --> 00:05:45.000]  並今生的驕傲都不是從父神來的
[00:05:45.000 --> 00:05:47.480]  乃是從世界來的
[00:05:47.480 --> 00:05:51.960]  這世界和其上的情慾都要過去
[00:05:51.960 --> 00:05:58.680]  唯獨遵行神旨意的是永遠長存
[00:05:58.680 --> 00:06:01.560]  這段的經文比較長
[00:06:01.560 --> 00:06:04.440]  不過呢我們還是很有必要
[00:06:04.440 --> 00:06:07.280]  比較詳細的去講解
[00:06:07.280 --> 00:06:10.520]  那上一次跟大家分享的主題呢
[00:06:10.520 --> 00:06:14.960]  是與神相交一行在光中
[00:06:14.960 --> 00:06:16.920]  上次講了有三個的要點
[00:06:16.920 --> 00:06:19.240]  第一是相交的表現
[00:06:19.240 --> 00:06:20.600]  就是行真理
[00:06:20.600 --> 00:06:24.440]  第二呢是相交的阻礙罪
[00:06:24.440 --> 00:06:27.320]  第三呢是相交的條件
[00:06:27.320 --> 00:06:30.880]  罪得赦免不再犯罪
[00:06:30.880 --> 00:06:34.960]  那今天呢會跟大家分享的主題是
[00:06:34.960 --> 00:06:39.440]  與神相交二住在主理
[00:06:39.440 --> 00:06:41.600]  那當然今天的經文是
[00:06:41.600 --> 00:06:44.240]  承接上一次的經文
[00:06:44.240 --> 00:06:47.640]  我們從怎樣與神相交
[00:06:47.640 --> 00:06:49.040]  可以看得出來
[00:06:49.040 --> 00:06:50.840]  我們屬靈的生命
[00:06:50.840 --> 00:06:53.640]  是不是是一個佛的生命
[00:06:53.640 --> 00:06:55.240]  耶穌基督他的復活
[00:06:55.240 --> 00:06:57.560]  究竟對我們的生命
[00:06:57.560 --> 00:07:00.200]  有沒有產生真實的影響
[00:07:00.200 --> 00:07:01.560]  這個是評判
[00:07:01.560 --> 00:07:06.880]  我是不是有重生的一個很重要的一個指標
[00:07:06.880 --> 00:07:08.920]  假如說一個人他沒有重生
[00:07:08.920 --> 00:07:13.840]  他當然就不可能活出這種與神相交的生命
[00:07:13.840 --> 00:07:15.880]  那我們來看這段的經文
[00:07:15.880 --> 00:07:19.680]  究竟給我們怎樣的一些的教導
[00:07:19.680 --> 00:07:25.200]  首先第一點是從第二章的三節到第十一節
[00:07:25.200 --> 00:07:29.600]  這段是講有關遵守誡命的
[00:07:29.600 --> 00:07:31.160]  我們在上一段
[00:07:31.160 --> 00:07:34.840]  就是在一章的八節到二章的二節
[00:07:34.840 --> 00:07:36.600]  就是上一次我們有講的
[00:07:36.600 --> 00:07:40.160]  那一段其實是約翰的第一個的勸勉
[00:07:40.160 --> 00:07:42.440]  他對讀者的勸勉
[00:07:42.440 --> 00:07:44.160]  而那一段的勸勉
[00:07:44.160 --> 00:07:47.520]  他講話的主要針對的對象
[00:07:47.520 --> 00:07:50.480]  是當時的那些分離分子
[00:07:50.480 --> 00:07:52.520]  也就是說那些的假師傅
[00:07:52.520 --> 00:07:56.520]  那些的異端他們提出來有關神
[00:07:56.520 --> 00:07:58.920]  和他們自己的一些神學的謬論
[00:07:58.920 --> 00:08:03.080]  所以約翰針對他們所提出來的這些謬論
[00:08:03.080 --> 00:08:05.680]  做一些的反駁
[00:08:05.680 --> 00:08:07.640]  糾正他們的錯誤
[00:08:07.640 --> 00:08:11.680]  那現在從第二章三節開始一直到十七節
[00:08:11.680 --> 00:08:14.440]  其實是屬於第二個的勸勉
[00:08:14.440 --> 00:08:20.400]  那這個的勸勉主要是針對他在教會裡面的信徒
[00:08:20.400 --> 00:08:25.480]  講的這些人仍然在使徒約翰的牧養之下
[00:08:25.480 --> 00:08:28.920]  但是他們在教會裡面也會受到一些
[00:08:28.920 --> 00:08:32.160]  來自內部的神學方面的爭論等等
[00:08:32.160 --> 00:08:35.440]  他們會受這些的爭論所影響
[00:08:35.440 --> 00:08:40.240]  那約翰在這裡重新的在教導他們
[00:08:40.240 --> 00:08:45.600]  怎樣能夠活出一個與神相交的生命
[00:08:45.600 --> 00:08:50.360]  在上次他是從比較消極的角度去講的
[00:08:50.360 --> 00:08:53.440]  就是要人不要故意犯罪
[00:08:53.440 --> 00:08:57.240]  這是他對信徒的一個很嚴厲的警告
[00:08:57.240 --> 00:08:59.640]  假如說你故意犯罪的話
[00:08:59.640 --> 00:09:01.720]  那其實你就是不認識神的
[00:09:01.720 --> 00:09:03.360]  你就是沒有與神相交的
[00:09:03.360 --> 00:09:09.640]  也就是說你是跟神沒有任何關係的
[00:09:09.640 --> 00:09:14.000]  那現在他是從一個比較積極的角度去講
[00:09:14.000 --> 00:09:18.000]  就是我們看二章的第三節到第四節
[00:09:18.000 --> 00:09:22.320]  這個積極的角度就是遵守祂的誡命
[00:09:22.320 --> 00:09:25.520]  這兩個不管是從消極的角度
[00:09:25.520 --> 00:09:27.640]  還是從積極的角度
[00:09:27.640 --> 00:09:30.760]  都是講到有關相交的一個條件
[00:09:30.760 --> 00:09:34.520]  就是我們怎樣才能與神相交
[00:09:34.520 --> 00:09:36.840]  一個是不要故意犯罪
[00:09:36.840 --> 00:09:39.040]  另外一個從積極的角度講
[00:09:39.040 --> 00:09:43.520]  你要遵守神的誡命
[00:09:43.520 --> 00:09:46.480]  究竟怎樣遵守神的誡命呢
[00:09:46.480 --> 00:09:49.000]  在這裡一開始第三節第四節
[00:09:49.000 --> 00:09:53.000]  約翰就說我們若遵守祂的誡命
[00:09:53.000 --> 00:09:55.320]  這個若我們會很熟悉
[00:09:55.320 --> 00:09:57.720]  因為在約翰一書裡面
[00:09:57.720 --> 00:10:00.160]  約翰常常用這個若這個字
[00:10:00.160 --> 00:10:04.240]  這個也是祂的文法裡面的一個特色
[00:10:04.240 --> 00:10:08.880]  這裡若其實是指出與神相交的一個條件
[00:10:08.880 --> 00:10:15.280]  這個條件就是遵守祂的誡命
[00:10:15.280 --> 00:10:17.080]  這個誡命是什麼呢
[00:10:17.080 --> 00:10:19.160]  其實如果讀下文我們就知道
[00:10:19.160 --> 00:10:22.080]  這個誡命就是絕書教導門徒的
[00:10:22.080 --> 00:10:27.520]  要他們去做的就是彼此相愛的這個誡命
[00:10:27.520 --> 00:10:31.320]  假如說我們能夠去遵守祂的誡命的話
[00:10:31.320 --> 00:10:35.000]  就曉得是認識祂
[00:10:35.000 --> 00:10:39.280]  就是說我們就是認識神的人
[00:10:39.280 --> 00:10:44.240]  曉得其實是指從主觀的經驗上面來了解
[00:10:44.240 --> 00:10:45.760]  或者是知道
[00:10:45.760 --> 00:10:48.800]  這個是你可以親自去經歷的
[00:10:48.800 --> 00:10:53.480]  你經歷到認識是很真實的
[00:10:53.480 --> 00:10:57.640]  認識也是從主觀的經驗去認識
[00:10:57.640 --> 00:11:00.480]  對主的了解
[00:11:00.480 --> 00:11:03.320]  所以這個認識跟曉得
[00:11:03.320 --> 00:11:05.600]  基本上你可以講都是從主觀的經驗
[00:11:05.600 --> 00:11:08.200]  就是你個人的經驗去看的
[00:11:08.200 --> 00:11:11.200]  而我們在希臘文裡面
[00:11:11.200 --> 00:11:14.520]  我們知道有兩種的認識和知道
[00:11:14.520 --> 00:11:17.920]  一種是比較客觀的
[00:11:17.920 --> 00:11:20.680]  就是你在比如說經過學習
[00:11:20.680 --> 00:11:23.080]  經過學習聖經
[00:11:23.080 --> 00:11:25.680]  然後你所得到的一些知識
[00:11:25.680 --> 00:11:27.200]  或者是對神的了解
[00:11:27.200 --> 00:11:30.320]  這個是比較客觀的一些知道和認識
[00:11:30.320 --> 00:11:33.360]  另外一個就是比較主觀方面
[00:11:33.360 --> 00:11:36.240]  就是你自己親身經歷到的神
[00:11:36.240 --> 00:11:38.000]  那可以這麼講
[00:11:38.000 --> 00:11:40.120]  就是一個是比較理性一點的
[00:11:40.120 --> 00:11:42.680]  一個是比較感性一點的
[00:11:42.680 --> 00:11:45.120]  理性和感性的層面
[00:11:45.120 --> 00:11:49.360]  在這裡主要是強調從主觀
[00:11:49.360 --> 00:11:51.320]  就是感性的層面
[00:11:51.320 --> 00:11:53.520]  來對神的一個了解
[00:11:53.520 --> 00:11:56.160]  但那不是說理性就不需要
[00:11:56.160 --> 00:11:56.720]  不是這樣
[00:11:56.720 --> 00:11:59.440]  理性也是需要
[00:11:59.440 --> 00:12:03.200]  在這裡曉得是用了現在式
[00:12:03.200 --> 00:12:05.960]  但是認識是用了完成式
[00:12:05.960 --> 00:12:06.720]  意思是什麼
[00:12:06.720 --> 00:12:11.800]  就是從一開始就已經認識了
[00:12:11.800 --> 00:12:15.320]  而且還持續不斷的在認識
[00:12:15.320 --> 00:12:19.000]  這個認識的過程不是瞬間的
[00:12:19.000 --> 00:12:21.960]  而是一個持續的過程
[00:12:21.960 --> 00:12:25.560]  那假如說我們可以遵守主的誡命
[00:12:25.560 --> 00:12:29.440]  其實就是認識主的一個明證
[00:12:29.440 --> 00:12:32.600]  然後接下來經文就說
[00:12:32.600 --> 00:12:34.000]  人若說我認識他
[00:12:34.000 --> 00:12:35.480]  卻不遵守他的誡命
[00:12:35.480 --> 00:12:37.120]  即便是說謊話的
[00:12:37.120 --> 00:12:39.920]  真理也不在他心裡了
[00:12:39.920 --> 00:12:44.040]  意思就是說那些說了認識神的人
[00:12:44.040 --> 00:12:46.880]  但是他們卻不遵守神的誡命
[00:12:46.880 --> 00:12:49.600]  那這些就是一些說謊的人
[00:12:49.600 --> 00:12:52.880]  而且在他裡面其實是沒有真理的
[00:12:52.880 --> 00:12:57.960]  真理在那些自我宣稱認識主的人那裡
[00:12:57.960 --> 00:13:02.760]  是沒有任何的顯出來的功效
[00:13:02.760 --> 00:13:05.400]  就好像跟沒有是一樣的
[00:13:05.400 --> 00:13:09.360]  也就是說那些自稱是基督徒的人
[00:13:09.360 --> 00:13:13.040]  他們身上沒有辦法彰顯出來真理
[00:13:13.040 --> 00:13:16.880]  我們也看不到他身上可以看到
[00:13:16.880 --> 00:13:19.960]  耶穌基督對他有任何的影響
[00:13:19.960 --> 00:13:23.600]  他的生命沒有發生任何的改變
[00:13:23.600 --> 00:13:25.320]  我們可以留意
[00:13:25.320 --> 00:13:27.360]  這段經文裡面
[00:13:27.360 --> 00:13:30.800]  其實說了三次人若說
[00:13:30.800 --> 00:13:35.200]  在第四節說的是第一次
[00:13:35.200 --> 00:13:37.920]  另外在第六節和第九節
[00:13:37.920 --> 00:13:41.120]  也同樣有說過人若說
[00:13:41.120 --> 00:13:45.600]  那這個跟第一章裡面所用的文法
[00:13:45.600 --> 00:13:48.440]  結構方面是非常像的
[00:13:48.440 --> 00:13:50.200]  因為在第一章的時候
[00:13:50.200 --> 00:13:52.880]  也是同樣用了三次
[00:13:52.880 --> 00:13:56.840]  他上一次是用我們若說
[00:13:56.840 --> 00:13:58.560]  分別在第一章的六節
[00:13:58.560 --> 00:13:59.600]  第一章的八節
[00:13:59.600 --> 00:14:00.960]  還有第一章的十節
[00:14:00.960 --> 00:14:02.640]  用了三次我們若說
[00:14:02.640 --> 00:14:06.680]  那在第二章也是用了三次人若說
[00:14:06.680 --> 00:14:08.920]  之前用的三次是
[00:14:08.920 --> 00:14:14.080]  駁斥三個來自假教師的錯誤的觀點
[00:14:14.080 --> 00:14:16.600]  第一個他們錯誤的觀點就是
[00:14:16.600 --> 00:14:19.120]  他們認為人犯罪的同時
[00:14:19.120 --> 00:14:21.200]  仍然可以與神相交
[00:14:21.200 --> 00:14:26.440]  可是使徒約翰馬上就否定了這一點
[00:14:26.440 --> 00:14:29.080]  然後第二這些假教師
[00:14:29.080 --> 00:14:33.240]  他們認為人沒有犯罪的天性
[00:14:33.240 --> 00:14:38.120]  使徒約翰仍然也是反駁這樣的一個觀點
[00:14:38.120 --> 00:14:40.800]  認為這個觀點是錯誤的
[00:14:40.800 --> 00:14:43.960]  還有第三就是這些假教師
[00:14:43.960 --> 00:14:47.080]  他們認為他們自己並沒有犯罪
[00:14:47.080 --> 00:14:50.400]  當然約翰也是指出他們的錯誤
[00:14:50.400 --> 00:14:55.080]  說他們其實都犯了罪
[00:14:55.080 --> 00:14:59.640]  接下來我們看這個圖表可能會比較清楚
[00:14:59.640 --> 00:15:01.920]  左邊是第一章的經文
[00:15:01.920 --> 00:15:03.760]  右邊是第二章的經文
[00:15:03.760 --> 00:15:06.520]  第一章的時候三次用了我們若說
[00:15:06.520 --> 00:15:11.720]  這三次都是使徒約翰引用假教師的話
[00:15:11.720 --> 00:15:14.360]  然後再反駁他們的觀點
[00:15:14.360 --> 00:15:17.760]  然後第二章這裡用人若說
[00:15:17.760 --> 00:15:21.200]  這裡其實也是一樣
[00:15:21.200 --> 00:15:25.760]  他也是反駁假教師的一些觀點
[00:15:25.760 --> 00:15:27.800]  但是在這裡有不同的地方
[00:15:27.800 --> 00:15:35.720]  就是他基本上比較從正面的角度去講
[00:15:35.720 --> 00:15:38.880]  就是如果我們來看經文的時候
[00:15:38.880 --> 00:15:42.840]  你看到每一次他講了人若說
[00:15:42.840 --> 00:15:46.040]  然後以後的那個我認識他也好
[00:15:46.040 --> 00:15:48.080]  或者是他住在族裡面也好
[00:15:48.080 --> 00:15:50.400]  或者是自己在光明中也好
[00:15:50.400 --> 00:15:55.120]  這些如果是一個真實的情況
[00:15:55.120 --> 00:16:01.520]  那就是得出來下面的這些的結論
[00:16:01.520 --> 00:16:08.040]  就是我用這個經文把它用上下的結構
[00:16:08.040 --> 00:16:10.040]  給大家看得更加的清楚
[00:16:10.040 --> 00:16:12.720]  就是這樣排列出來
[00:16:12.720 --> 00:16:15.800]  所以你看到這裡
[00:16:15.800 --> 00:16:20.360]  約翰雖然是用這種的假說
[00:16:20.360 --> 00:16:22.400]  但是他卻說明了
[00:16:22.400 --> 00:16:28.560]  其實我們跟神相教有一個很重要的標誌
[00:16:28.560 --> 00:16:32.600]  就是我們要遵守神的誡命
[00:16:32.600 --> 00:16:40.240]  所以你會看到他的論述的一個邏輯就是
[00:16:40.240 --> 00:16:42.640]  如果你是認識神的話
[00:16:42.640 --> 00:16:45.880]  那你應該就是遵守誡命的
[00:16:45.880 --> 00:16:47.720]  假如說你真的認識神
[00:16:47.720 --> 00:16:49.520]  那麼你表現出來呢
[00:16:49.520 --> 00:16:51.920]  就是你遵守誡命
[00:16:51.920 --> 00:16:54.040]  那假如說你遵守誡命呢
[00:16:54.040 --> 00:16:58.400]  就是表明你住在族裡面
[00:16:58.400 --> 00:17:00.680]  假如說你住在族裡面呢
[00:17:00.680 --> 00:17:02.560]  那你應該就怎樣呢
[00:17:02.560 --> 00:17:06.240]  又是照著族所行的去行
[00:17:06.240 --> 00:17:08.040]  照著族所行的去行
[00:17:08.040 --> 00:17:10.520]  簡單來講就是遵守族的誡命
[00:17:10.520 --> 00:17:13.760]  所以他又回到遵守誡命這個論點
[00:17:13.760 --> 00:17:16.000]  所以反反覆覆的來說
[00:17:16.000 --> 00:17:19.120]  他其中的一個中心的論點就是
[00:17:19.120 --> 00:17:24.280]  你要與神相教就是要遵守誡命
[00:17:24.280 --> 00:17:25.640]  遵守誰的誡命呢
[00:17:25.640 --> 00:17:28.360]  當然是遵守主的誡命
[00:17:28.360 --> 00:17:31.080]  所以接下來第五節這裡他就講
[00:17:31.080 --> 00:17:37.400]  凡遵守主道的愛神的心在他裡面實在是完全的
[00:17:37.400 --> 00:17:41.600]  從此我們就我們知道我們是在族裡面
[00:17:41.600 --> 00:17:43.920]  有人若說他住在族裡面
[00:17:43.920 --> 00:17:49.120]  就該自己照著所行的去行
[00:17:49.120 --> 00:17:50.160]  這段的經文
[00:17:50.160 --> 00:17:52.600]  假如說我們用另外一個翻譯的版本
[00:17:52.600 --> 00:17:54.800]  可能會更容易去理解
[00:17:54.800 --> 00:17:58.080]  現代中文譯本是這樣翻譯
[00:17:58.080 --> 00:18:01.400]  但那遵守上帝的道的人
[00:18:01.400 --> 00:18:04.960]  他對上帝的愛就達到完全
[00:18:04.960 --> 00:18:07.440]  那說他有上帝的生命的
[00:18:07.440 --> 00:18:10.920]  應該照耶穌基督的言行生活
[00:18:10.920 --> 00:18:16.480]  這樣我們才有把握說我們有他的生命
[00:18:16.480 --> 00:18:18.920]  在這裡大家會留意到
[00:18:18.920 --> 00:18:22.760]  現代中文譯本的翻譯是把這個愛神的心
[00:18:22.760 --> 00:18:26.440]  翻譯成他對上帝的愛
[00:18:26.440 --> 00:18:30.760]  其實在原文裡面這個愛神的心
[00:18:30.760 --> 00:18:33.840]  原文是沒有這個心這個字
[00:18:33.840 --> 00:18:36.080]  就是沒有的心
[00:18:36.080 --> 00:18:39.400]  正確的翻譯應該就是只是神的愛
[00:18:39.400 --> 00:18:41.360]  在原文裡面只是神的愛
[00:18:41.360 --> 00:18:42.880]  但是在中文裡面
[00:18:42.880 --> 00:18:46.120]  他就有合合本裡面就多了的心
[00:18:46.120 --> 00:18:47.320]  這兩個字
[00:18:47.320 --> 00:18:50.760]  不過加了更方便我們理解
[00:18:50.760 --> 00:18:53.640]  他的整個的意思
[00:18:53.640 --> 00:18:55.240]  對於什麼是神的愛
[00:18:55.240 --> 00:18:57.120]  或者神的愛是什麼意思
[00:18:57.120 --> 00:18:59.160]  我們可以有不同的理解
[00:18:59.160 --> 00:19:00.840]  那關鍵是在哪裡
[00:19:00.840 --> 00:19:03.160]  就在於我們怎樣理解
[00:19:03.160 --> 00:19:07.160]  上帝或者是神這個詞
[00:19:07.160 --> 00:19:09.720]  如果我們把神這個詞
[00:19:09.720 --> 00:19:13.320]  作為受詞所有格來理解的話
[00:19:13.320 --> 00:19:17.400]  他就可以翻譯成對神的愛
[00:19:17.400 --> 00:19:18.320]  誰對神的愛
[00:19:18.320 --> 00:19:21.040]  就是我們對神的愛
[00:19:21.040 --> 00:19:23.240]  那這一個的觀點
[00:19:23.240 --> 00:19:25.240]  其實有很多的翻譯的版本
[00:19:25.240 --> 00:19:27.720]  特別是中文翻譯的版本都支持
[00:19:27.720 --> 00:19:29.040]  包括剛才列舉出來的
[00:19:29.040 --> 00:19:34.240]  現在中文譯本其實還有新譯本
[00:19:34.240 --> 00:19:35.320]  合合本等等
[00:19:35.320 --> 00:19:38.720]  其實都是採取同一個觀點的
[00:19:38.720 --> 00:19:41.760]  或者同一個立場的翻譯
[00:19:41.760 --> 00:19:44.840]  所以這段經文的重點
[00:19:44.840 --> 00:19:47.240]  其實不是落在上帝的愛
[00:19:47.240 --> 00:19:50.680]  怎樣顯在我們信徒身上
[00:19:50.680 --> 00:19:53.960]  或者是作用在我們的生命當中
[00:19:53.960 --> 00:19:59.560]  而是我們如何顯示對上帝的愛
[00:19:59.560 --> 00:20:00.880]  重點是在我身上
[00:20:00.880 --> 00:20:05.520]  我怎樣表現出來我是愛上帝的呢
[00:20:05.520 --> 00:20:08.400]  在我身上怎樣看出來
[00:20:08.400 --> 00:20:13.160]  我是對上帝是愛慕的
[00:20:13.160 --> 00:20:14.600]  在這裡約翰他給的答案
[00:20:14.600 --> 00:20:17.800]  就是你遵守他的誡命
[00:20:17.800 --> 00:20:19.280]  就是這麼簡單
[00:20:19.280 --> 00:20:21.240]  所以愛上帝的一個證據
[00:20:21.240 --> 00:20:24.200]  就是遵守他的誡命
[00:20:24.200 --> 00:20:29.000]  而這種愛是在順服的基督徒裡面
[00:20:29.000 --> 00:20:30.520]  得以完全的
[00:20:30.520 --> 00:20:33.400]  所以後面他講的這個完全這個字
[00:20:33.400 --> 00:20:35.920]  其實也包括完成
[00:20:35.920 --> 00:20:39.240]  完全或者是結束
[00:20:39.240 --> 00:20:40.720]  或者是應驗
[00:20:40.720 --> 00:20:42.600]  或者是達到目的
[00:20:42.600 --> 00:20:45.000]  它都含有這些的意思
[00:20:45.000 --> 00:20:46.840]  它在整個約翰一書裡面
[00:20:46.840 --> 00:20:49.120]  出現了四次
[00:20:49.120 --> 00:20:54.240]  用來指愛的完全或者是完成
[00:20:54.240 --> 00:20:55.840]  所以第六節這裡講
[00:20:55.840 --> 00:20:59.760]  人若說他住在主裡面
[00:20:59.760 --> 00:21:02.800]  就該自己照主所行的去行
[00:21:02.800 --> 00:21:04.800]  意思就是說
[00:21:04.800 --> 00:21:06.760]  遵守上帝的誡命
[00:21:06.760 --> 00:21:10.120]  是我們每一個信徒的特徵
[00:21:10.120 --> 00:21:12.720]  這個是跟那些敵對基督的人
[00:21:12.720 --> 00:21:15.120]  就是那些敵基督者是不同的
[00:21:15.120 --> 00:21:18.560]  是跟他們很明顯的一個對比
[00:21:18.560 --> 00:21:22.760]  並且藉著我們對神的這種順服
[00:21:22.760 --> 00:21:24.240]  我們對神的愛
[00:21:24.240 --> 00:21:28.240]  就在我們裡面完成了應有的工作
[00:21:28.240 --> 00:21:31.680]  這個是這節經文可以這麼理解
[00:21:31.680 --> 00:21:35.000]  在這裡大家留意
[00:21:35.000 --> 00:21:36.200]  有兩個地方
[00:21:36.200 --> 00:21:39.600]  上面是講的是在主裡
[00:21:39.600 --> 00:21:42.920]  第五節後面這裡是講到是在主裡面
[00:21:42.920 --> 00:21:46.000]  第六節是講住在主裡面
[00:21:46.000 --> 00:21:47.880]  多了一個住這個字
[00:21:47.880 --> 00:21:53.960]  住這個字也是比較特別
[00:21:53.960 --> 00:21:56.240]  如果我們看其他的翻譯
