
[00:00:00.000 --> 00:00:02.140]  父親的心轉向兒女
[00:01:22.360 --> 00:01:26.360]  不是所有姐妹們都是這樣
[00:01:26.360 --> 00:01:28.360]  不過很容易
[00:01:28.360 --> 00:01:30.360]  被世界這種氣氛
[00:01:30.360 --> 00:01:32.360]  影響了我們
[00:01:32.360 --> 00:01:36.360]  在第二次世界大戰之後
[00:01:36.360 --> 00:01:38.360]  出現了一個新的文化現象
[00:01:38.360 --> 00:01:40.360]  是歐美的世界
[00:01:40.360 --> 00:01:42.360]  是全球性的現象
[00:01:42.360 --> 00:01:44.360]  是在過往的歷史裡
[00:01:44.360 --> 00:01:48.360]  可能不是很明顯見到過的現象
[00:01:48.360 --> 00:01:50.360]  在美國
[00:01:50.360 --> 00:01:52.360]  所謂第二次世界大戰之後
[00:01:52.360 --> 00:01:54.360]  出生的嬰兒
[00:01:54.360 --> 00:01:56.360]  我們叫做
[00:01:56.360 --> 00:01:58.360]  嬰兒潮的這一代
[00:01:58.360 --> 00:02:00.360]  我是嬰兒潮這一代
[00:02:00.360 --> 00:02:02.360]  是否水美我也不太記得
[00:02:02.360 --> 00:02:05.360]  總之那段時間出生的
[00:02:05.360 --> 00:02:07.360]  他們有一個特色
[00:02:07.360 --> 00:02:11.360]  就是父親很容易缺席
[00:02:11.360 --> 00:02:13.360]  為甚麼呢
[00:02:13.360 --> 00:02:15.360]  有部分是因為
[00:02:15.360 --> 00:02:20.360]  很多人在戰爭的過程中死去
[00:02:20.360 --> 00:02:22.360]  特別是男人
[00:02:22.360 --> 00:02:26.360]  而女人在二次世界大戰
[00:02:26.360 --> 00:02:30.360]  無論在中國、美國、日本、歐洲
[00:02:30.360 --> 00:02:32.360]  所有這些戰爭中的國家
[00:02:32.360 --> 00:02:33.360]  男人出去打仗
[00:02:33.360 --> 00:02:34.360]  女人在後方
[00:02:34.360 --> 00:02:36.360]  不會繼續做少奶奶
[00:02:36.360 --> 00:02:38.360]  在美國如果你看到海報
[00:02:38.360 --> 00:02:41.360]  整飛機、維修飛機、工廠
[00:02:41.360 --> 00:02:43.360]  以前不開拖拉機
[00:02:43.360 --> 00:02:44.360]  現在她要開拖拉機
[00:02:44.360 --> 00:02:46.360]  因為男人去了打仗
[00:02:46.360 --> 00:02:48.360]  所有女性
[00:02:48.360 --> 00:02:51.360]  在整個社會的功能服務中
[00:02:51.360 --> 00:02:55.360]  由家中轉向社會
[00:02:55.360 --> 00:02:58.360]  女性的能力其實是很強的
[00:02:58.360 --> 00:03:00.360]  甚至我在婚禮中
[00:03:00.360 --> 00:03:03.360]  經常勉勵姐妹們放過弟兄
[00:03:03.360 --> 00:03:05.360]  因為神的設計
[00:03:05.360 --> 00:03:07.360]  就是要女士尊重男士
[00:03:07.360 --> 00:03:09.360]  作為頭
[00:03:09.360 --> 00:03:10.360]  為甚麼呢
[00:03:10.360 --> 00:03:12.360]  不是因為頭比較厲害
[00:03:12.360 --> 00:03:14.360]  頭需要頸支持
[00:03:14.360 --> 00:03:16.360]  沒有頸
[00:03:16.360 --> 00:03:18.360]  頭就不行了
[00:03:18.360 --> 00:03:21.360]  所以其實男性女性的能力
[00:03:21.360 --> 00:03:23.360]  各有所長
[00:03:23.360 --> 00:03:25.360]  女性在某個程度上
[00:03:25.360 --> 00:03:28.360]  有些位是特別強
[00:03:28.360 --> 00:03:29.360]  所以你今天讀書
[00:03:29.360 --> 00:03:30.360]  你會發覺大專裏面
[00:03:30.360 --> 00:03:32.360]  男性多還是女性多
[00:03:32.360 --> 00:03:34.360]  學生
[00:03:34.360 --> 00:03:35.360]  女性多
[00:03:35.360 --> 00:03:39.360]  因為女性在現在的教育制度下
[00:03:39.360 --> 00:03:42.360]  是有跑先一步的能力
[00:03:42.360 --> 00:03:44.360]  男性的能力未必低
[00:03:44.360 --> 00:03:46.360]  不過跑先失了第一步
[00:03:46.360 --> 00:03:49.360]  有些時候就要後發而至
[00:03:49.360 --> 00:03:51.360]  如果沒有一個健康的環境
[00:03:51.360 --> 00:03:53.360]  去鼓勵和肯定她的時候
[00:03:53.360 --> 00:03:57.360]  遲一步就變成終身遲一步
[00:03:57.360 --> 00:04:00.360]  經常都好像跑慢了一點
[00:04:00.360 --> 00:04:03.360]  女性可以很出頭
[00:04:03.360 --> 00:04:05.360]  所以在二次大戰之後
[00:04:05.360 --> 00:04:08.360]  也有女權運動的興起
[00:04:08.360 --> 00:04:14.360]  遮蓋了整個的文化圈裏面
[00:04:14.360 --> 00:04:16.360]  甚至聖經就快有些人的建議
[00:04:16.360 --> 00:04:18.360]  不可以天賦要天母
[00:04:18.360 --> 00:04:22.360]  可能去天后廟解釋聖經都未定
[00:04:22.360 --> 00:04:23.360]  沒錯
[00:04:23.360 --> 00:04:26.360]  女性的建立子女
[00:04:26.360 --> 00:04:28.360]  對下一代是影響深遠的
[00:04:28.360 --> 00:04:30.360]  正正因為這麼大的威力
[00:04:30.360 --> 00:04:32.360]  神的設計
[00:04:32.360 --> 00:04:35.360]  就需要女性學去尊重男性
[00:04:35.360 --> 00:04:36.360]  雖然現在可以這樣說
[00:04:36.360 --> 00:04:38.360]  暫時社會還是在
[00:04:38.360 --> 00:04:40.360]  我們所謂的父權文化的結構底下
[00:04:40.360 --> 00:04:42.360]  但現實的執行
[00:04:42.360 --> 00:04:45.360]  這個父權文化基本上是在衰敗
[00:04:45.360 --> 00:04:48.360]  這些文化的背景
[00:04:48.360 --> 00:04:53.360]  都會影響世代關係的交接
[00:04:53.360 --> 00:04:55.360]  大家可能不太知道
[00:04:55.360 --> 00:05:01.360]  德國在二次大戰之前
[00:05:01.360 --> 00:05:03.360]  有天主教
[00:05:03.360 --> 00:05:05.360]  我看了天主教的一些靈修書講到
[00:05:05.360 --> 00:05:09.360]  德國的父權
[00:05:09.360 --> 00:05:11.360]  是太過高的權威
[00:05:11.360 --> 00:05:15.360]  引致希特拉能夠興起
[00:05:15.360 --> 00:05:19.360]  因為她懂得去鼓動這些年青人
[00:05:19.360 --> 00:05:21.360]  去肯定他們的能力
[00:05:21.360 --> 00:05:25.360]  以致他們對父權的反叛
[00:05:25.360 --> 00:05:27.360]  形成一種很大的
[00:05:27.360 --> 00:05:29.360]  對已經建制的家庭文化
[00:05:29.360 --> 00:05:31.360]  或社會文化的反叛
[00:05:31.360 --> 00:05:33.360]  可以被希特拉有機可乘
[00:05:33.360 --> 00:05:36.360]  推動他們接受納粹的思想
[00:05:36.360 --> 00:05:39.360]  日耳曼民族是高等民族
[00:05:39.360 --> 00:05:42.360]  這些扭曲的思想
[00:05:42.360 --> 00:05:44.360]  可以在德國中興起
[00:05:44.360 --> 00:05:47.360]  更加將他們第一次世界大戰中的冤仇
[00:05:47.360 --> 00:05:52.360]  受辱的歷程和國家的情況
[00:05:52.360 --> 00:05:54.360]  轉化成一種動力
[00:05:54.360 --> 00:05:56.360]  以致他們可以合理化
[00:05:56.360 --> 00:05:58.360]  自己對猶太人的傷害
[00:05:58.360 --> 00:06:01.360]  滅族 屠殺
[00:06:01.360 --> 00:06:06.360]  完全離開神心意的做法
[00:06:06.360 --> 00:06:08.360]  可以在自己的國家
[00:06:08.360 --> 00:06:11.360]  在自己的文化處境裡推行
[00:06:11.360 --> 00:06:13.360]  教會因著是國教
[00:06:13.360 --> 00:06:15.360]  出糧是政府
[00:06:15.360 --> 00:06:19.360]  所以整個歷程裡他們不敢發聲
[00:06:19.360 --> 00:06:22.360]  以致整個教會和社會
[00:06:22.360 --> 00:06:25.360]  整個德國因著父權文化
[00:06:25.360 --> 00:06:27.360]  那種不健康的發展
[00:06:27.360 --> 00:06:30.360]  和下一代不健康的反叛精神
[00:06:30.360 --> 00:06:34.360]  進入了一個對自己的國家
[00:06:34.360 --> 00:06:39.360]  對歐洲一個毀滅性的行動裡
[00:06:39.360 --> 00:06:42.360]  大家知不知道
[00:06:42.360 --> 00:06:47.360]  父親在小朋友早年參與的重要性
[00:06:47.360 --> 00:06:50.360]  在零到三歲或零到六歲的時候
[00:06:50.360 --> 00:06:54.360]  因為子女是很自然地黏著媽媽
[00:06:54.360 --> 00:06:57.360]  所以他們的發展
[00:06:57.360 --> 00:06:59.360]  我們讀有限的心理學
[00:06:59.360 --> 00:07:01.360]  心理學反映人的狀態
[00:07:01.360 --> 00:07:03.360]  特別是基督裡面的狀態
[00:07:03.360 --> 00:07:05.360]  我們有一個理論
[00:07:05.360 --> 00:07:08.360]  母子之間情緒的聯繫
[00:07:08.360 --> 00:07:10.360]  不能夠有健康的分離的時候
[00:07:10.360 --> 00:07:14.360]  就成為了諸般的心理關係
[00:07:14.360 --> 00:07:16.360]  情緒病的根源
[00:07:16.360 --> 00:07:20.360]  所以爸爸的參與是極其重要
[00:07:20.360 --> 00:07:21.360]  為什麼
[00:07:21.360 --> 00:07:24.360]  因為在媽媽這個最緊密的
[00:07:24.360 --> 00:07:26.360]  安全感的提供者身上
[00:07:26.360 --> 00:07:30.360]  關心這些小朋友的外面
[00:07:30.360 --> 00:07:32.360]  有另一個很緊密
[00:07:32.360 --> 00:07:37.360]  很安全的一個關係的對象
[00:07:37.360 --> 00:07:39.360]  他可以結戀的時候
[00:07:39.360 --> 00:07:43.360]  他就不用完全去依賴媽媽
[00:07:43.360 --> 00:07:46.360]  他有安全感離開媽媽
[00:07:46.360 --> 00:07:48.360]  這種在情緒上的獨立
[00:07:48.360 --> 00:07:51.360]  大家有沒有聽過反叛兩歲
[00:07:51.360 --> 00:07:55.360]  原來小朋友很小的時候已經反叛了
[00:07:55.360 --> 00:07:57.360]  兩歲的時候已經第一次反叛了
[00:07:57.360 --> 00:07:58.360]  為什麼
[00:07:58.360 --> 00:08:00.360]  因為他要意識到
[00:08:00.360 --> 00:08:03.360]  跟媽媽不是一個結連體
[00:08:03.360 --> 00:08:06.360]  而是一個可以分開獨立的兩個個體
[00:08:06.360 --> 00:08:08.360]  這個歷程
[00:08:08.360 --> 00:08:09.360]  有些媽媽不喜歡
[00:08:09.360 --> 00:08:13.360]  為什麼現在反叛了
[00:08:13.360 --> 00:08:15.360]  其實是健康現象
[00:08:15.360 --> 00:08:16.360]  去爭取自立
[00:08:16.360 --> 00:08:18.360]  正如他們在初中的時候
[00:08:18.360 --> 00:08:20.360]  他們要爭取自己的自立的時候
[00:08:20.360 --> 00:08:22.360]  想去推開媽媽
[00:08:22.360 --> 00:08:26.360]  不止媽媽 爸爸有時候也很媽媽
[00:08:26.360 --> 00:08:30.360]  很碎碎不休地去教訓人的時候
[00:08:30.360 --> 00:08:33.360]  也像媽媽一樣想推開父母
[00:08:33.360 --> 00:08:36.360]  要找回一個獨立的自己的身份
[00:08:36.360 --> 00:08:39.360]  這是神創造人的歷程裡面
[00:08:39.360 --> 00:08:41.360]  原本有個健康的進程
[00:08:41.360 --> 00:08:45.360]  但是如果爸爸參與小朋友的成長
[00:08:45.360 --> 00:08:47.360]  特別是零到六歲裡面
[00:08:47.360 --> 00:08:49.360]  不好的時候
[00:08:49.360 --> 00:08:52.360]  小朋友心裡有一種不安
[00:08:52.360 --> 00:08:54.360]  就是我沒有了媽媽不行
[00:08:54.360 --> 00:08:57.360]  我不能夠自立於母體
[00:08:57.360 --> 00:08:59.360]  在情緒上
[00:08:59.360 --> 00:09:01.360]  這些小朋友長大了
[00:09:01.360 --> 00:09:04.360]  中國人叫做裙腳仔
[00:09:04.360 --> 00:09:06.360]  我也是裙腳仔
[00:09:06.360 --> 00:09:07.360]  裙腳仔再大了
[00:09:07.360 --> 00:09:09.360]  如果媽媽到了中學都不放手
[00:09:09.360 --> 00:09:11.360]  變成什麼
[00:09:11.360 --> 00:09:13.360]  變成宅男
[00:09:13.360 --> 00:09:19.360]  對自己自我存在的能力表達很弱
[00:09:19.360 --> 00:09:23.360]  對自我的身份意識安全感不強
[00:09:23.360 --> 00:09:25.360]  自信心不強
[00:09:25.360 --> 00:09:28.360]  他的人生就會在這裡
[00:09:28.360 --> 00:09:31.360]  掉到另一個軌跡裡
[00:09:31.360 --> 00:09:33.360]  所以原來婚姻的關係
[00:09:33.360 --> 00:09:35.360]  爸爸媽媽的關係
[00:09:35.360 --> 00:09:37.360]  是直接影響你下一代
[00:09:37.360 --> 00:09:40.360]  我們說還沒有耶穌基督
[00:09:40.360 --> 00:09:42.360]  在他們生命裡面的時候
[00:09:42.360 --> 00:09:44.360]  是這樣的
[00:09:44.360 --> 00:09:46.360]  但是有了耶穌基督
[00:09:46.360 --> 00:09:48.360]  是不是一定會有不同
[00:09:48.360 --> 00:09:50.360]  原本是
[00:09:50.360 --> 00:09:52.360]  在基督的裡面
[00:09:52.360 --> 00:09:54.360]  原本是
[00:09:54.360 --> 00:09:56.360]  所以問題是我們是不是
[00:09:56.360 --> 00:10:00.360]  常常願意在基督的裡面
[00:10:00.360 --> 00:10:02.360]  去處理我們的婚姻
[00:10:02.360 --> 00:10:04.360]  去處理我們的教養
[00:10:04.360 --> 00:10:08.360]  去處理我們對下一代的祝福呢
[00:10:08.360 --> 00:10:13.360]  當一個男人不能夠好好參與小孩的成長的時候
[00:10:13.360 --> 00:10:15.360]  通常他們的婚姻
[00:10:15.360 --> 00:10:19.360]  都是比較不穩定的
[00:10:19.360 --> 00:10:21.360]  物以類聚
[00:10:21.360 --> 00:10:23.360]  我以前初初結婚都會說
[00:10:23.360 --> 00:10:25.360]  問題在老婆那裡
[00:10:25.360 --> 00:10:27.360]  我讀多一點心理學
[00:10:27.360 --> 00:10:29.360]  所以我老婆的反應就是
[00:10:29.360 --> 00:10:31.360]  永遠你的分析最後的問題都在我那裡
[00:10:31.360 --> 00:10:32.360]  不在你那裡
[00:10:32.360 --> 00:10:34.360]  這當然是讀壞書
[00:10:34.360 --> 00:10:36.360]  再讀好一點
[00:10:36.360 --> 00:10:39.360]  在跨代的家庭的系統模式
[00:10:39.360 --> 00:10:41.360]  治療的原理的時候
[00:10:41.360 --> 00:10:43.360]  發覺
[00:10:43.360 --> 00:10:45.360]  你娶的那個老婆
[00:10:45.360 --> 00:10:47.360]  你說她壞
[00:10:47.360 --> 00:10:48.360]  你說她不健康
[00:10:48.360 --> 00:10:50.360]  其實你不健康也是騙人的
[00:10:50.360 --> 00:10:52.360]  正正是因為你的不健康
[00:10:52.360 --> 00:10:54.360]  跟她的程度是差不多
[00:10:54.360 --> 00:10:55.360]  不過款式不同
[00:10:55.360 --> 00:10:57.360]  所以你們會走在一起
[00:10:57.360 --> 00:11:00.360]  所以說別人的時候
[00:11:00.360 --> 00:11:02.360]  同時其實自己也是這樣
[00:11:02.360 --> 00:11:04.360]  不過你不肯承認
[00:11:04.360 --> 00:11:06.360]  這個正正就好像我們說的
[00:11:06.360 --> 00:11:08.360]  一二三四五的一
[00:11:08.360 --> 00:11:09.360]  你不要去論斷人
[00:11:09.360 --> 00:11:10.360]  你說得人的時候
[00:11:10.360 --> 00:11:12.360]  你猜你很多在哪裡
[00:11:12.360 --> 00:11:14.360]  你也有很多屬靈的不健康
[00:11:14.360 --> 00:11:16.360]  有很多心底應該交給神
[00:11:16.360 --> 00:11:18.360]  去處理的冤仇苦毒
[00:11:18.360 --> 00:11:20.360]  是要清理
[00:11:20.360 --> 00:11:22.360]  不過你不肯承認
[00:11:22.360 --> 00:11:24.360]  結果婚姻關係
[00:11:24.360 --> 00:11:28.360]  因為不容讓神的真理介入的時候
[00:11:28.360 --> 00:11:30.360]  不安
[00:11:30.360 --> 00:11:32.360]  女人不安會怎樣
[00:11:32.360 --> 00:11:34.360]  女人不安就抱著子女
[00:11:34.360 --> 00:11:36.360]  這是他們的將來
[00:11:36.360 --> 00:11:37.360]  結盟
[00:11:37.360 --> 00:11:38.360]  結盟做什麼
[00:11:38.360 --> 00:11:39.360]  為了什麼
[00:11:39.360 --> 00:11:42.360]  對抗爸爸
[00:11:42.360 --> 00:11:44.360]  所以就會跟女兒說
[00:11:44.360 --> 00:11:45.360]  跟兒子說
[00:11:45.360 --> 00:11:47.360]  爸爸什麼不對
[00:11:47.360 --> 00:11:49.360]  在數他們
[00:11:49.360 --> 00:11:51.360]  兒子聽多了會怎樣
[00:11:51.360 --> 00:11:54.360]  兒女的心會怎樣
[00:11:54.360 --> 00:11:56.360]  專離父親
[00:11:56.360 --> 00:11:58.360]  父親搞不定
[00:11:58.360 --> 00:11:59.360]  沒眼看你們
[00:11:59.360 --> 00:12:00.360]  回來你們也會擋
[00:12:00.360 --> 00:12:02.360]  我真的很無人
[00:12:02.360 --> 00:12:04.360]  做孤家寡人
[00:12:04.360 --> 00:12:05.360]  孤是什麼
[00:12:05.360 --> 00:12:06.360]  要做王
[00:12:06.360 --> 00:12:07.360]  我仍然要做王
[00:12:07.360 --> 00:12:09.360]  你不讓我做王
[00:12:09.360 --> 00:12:11.360]  我回頭不看你們
[00:12:11.360 --> 00:12:13.360]  父親的心
[00:12:13.360 --> 00:12:16.360]  轉離開兒女
[00:12:16.360 --> 00:12:20.360]  誰是中間其中一個關鍵人物
[00:12:20.360 --> 00:12:22.360]  親愛的姐妹們
[00:12:22.360 --> 00:12:24.360]  你們很powerful
[00:12:24.360 --> 00:12:27.360]  你可以引導你的丈夫
[00:12:27.360 --> 00:12:29.360]  去親近你的子女
[00:12:29.360 --> 00:12:31.360]  你可以跟你的子女結盟
[00:12:31.360 --> 00:12:35.360]  對抗你的丈夫
[00:12:35.360 --> 00:12:37.360]  但聖經叫我們什麼
[00:12:37.360 --> 00:12:39.360]  去尊重
[00:12:39.360 --> 00:12:41.360]  尊榮你們的爸爸媽媽
[00:12:41.360 --> 00:12:44.360]  尊榮你們的丈夫
[00:12:44.360 --> 00:12:45.360]  丈夫要怎樣
[00:12:45.360 --> 00:12:46.360]  耶福所說五章
[00:12:46.360 --> 00:12:49.360]  在進入教訓丈夫妻子的關係之前
[00:12:49.360 --> 00:12:50.360]  教訓什麼
[00:12:50.360 --> 00:12:53.360]  你們要彼此信服
[00:12:53.360 --> 00:12:55.360]  彼此尊重對方
[00:12:55.360 --> 00:12:57.360]  聆聽對方
[00:12:57.360 --> 00:13:00.360]  用對方的立場去考慮決定
[00:13:00.360 --> 00:13:03.360]  不是用自己的喜好去做決定
[00:13:03.360 --> 00:13:06.360]  丈夫要學校耶穌基督
[00:13:06.360 --> 00:13:07.360]  要怎樣
[00:13:07.360 --> 00:13:11.360]  將基督為教會寫記
[00:13:11.360 --> 00:13:15.360]  然後才能夠令到妻子
[00:13:15.360 --> 00:13:18.360]  要尊重信服丈夫
[00:13:18.360 --> 00:13:20.360]  當他是頭
[00:13:20.360 --> 00:13:23.360]  這個真理才能夠穩固平衡地建立
[00:13:23.360 --> 00:13:25.360]  正如我上星期說
[00:13:25.360 --> 00:13:30.360]  做爸爸媽媽的要反照天父神的屬性
[00:13:30.360 --> 00:13:33.360]  是公義和慈愛的平衡
[00:13:33.360 --> 00:13:35.360]  所以你看這個圖告訴我們
[00:13:35.360 --> 00:13:37.360]  其實神的屬性
[00:13:37.360 --> 00:13:39.360]  按照子女的轉變
[00:13:39.360 --> 00:13:40.360]  爸爸的角色
[00:13:40.360 --> 00:13:41.360]  媽媽的角色
[00:13:41.360 --> 00:13:44.360]  要互相去配合和調動
[00:13:44.360 --> 00:13:47.360]  但很多時候我們做不到的時候
[00:13:47.360 --> 00:13:50.360]  就將不能反照神的屬性
[00:13:50.360 --> 00:13:52.360]  去祝福子女
[00:13:52.360 --> 00:13:54.360]  去傳遞
[00:13:54.360 --> 00:13:56.360]  這些不安
[00:13:56.360 --> 00:13:59.360]  創造了他們的將來
[00:13:59.360 --> 00:14:00.360]  所以神說
[00:14:00.360 --> 00:14:01.360]  我要帶來給你們什麼
[00:14:01.360 --> 00:14:02.360]  是平安
[00:14:02.360 --> 00:14:04.360]  是一個豐盛的生命
[00:14:04.360 --> 00:14:06.360]  但我們有沒有領取這種平安
[00:14:06.360 --> 00:14:08.360]  進入我們的婚姻生活
[00:14:08.360 --> 00:14:10.360]  領取這種平安
[00:14:10.360 --> 00:14:13.360]  進入到我們的家庭裡面
[00:14:13.360 --> 00:14:14.360]  是一個選擇
[00:14:14.360 --> 00:14:16.360]  神的恩典
[00:14:16.360 --> 00:14:19.360]  源源不絕可以湧流到我們身上
[00:14:19.360 --> 00:14:20.360]  問題
[00:14:20.360 --> 00:14:21.360]  什麼難阻了
[00:14:21.360 --> 00:14:23.360]  神的恩典進入我們的生命
[00:14:23.360 --> 00:14:26.360]  記不記得上星期
[00:14:26.360 --> 00:14:28.360]  自以
[00:14:28.360 --> 00:14:30.360]  自以為宜
[00:14:30.360 --> 00:14:32.360]  自以為OK
[00:14:32.360 --> 00:14:33.360]  你要記住一件事
[00:14:33.360 --> 00:14:35.360]  是神稱我們為宜
[00:14:35.360 --> 00:14:37.360]  我們不是真的宜
[00:14:37.360 --> 00:14:41.360]  我們是仰賴基督的恩典而得的宜
[00:14:41.360 --> 00:14:43.360]  所以我們需要一件事
[00:14:43.360 --> 00:14:46.360]  當我們信了耶穌之後
[00:14:46.360 --> 00:14:48.360]  我們一定要持續成為一個
[00:14:48.360 --> 00:14:55.360]  蒙恩典兒女的心去回應
[00:14:55.360 --> 00:14:58.360]  所以有一群基督徒
[00:14:58.360 --> 00:15:00.360]  弟兄姊妹我們是第一代的
[00:15:00.360 --> 00:15:05.360]  我們的父母都不是信耶穌的人
[00:15:05.360 --> 00:15:08.360]  所以固然他們就是
[00:15:08.360 --> 00:15:15.360]  不能夠很自然地去反映神的屬性和心意
[00:15:15.360 --> 00:15:18.360]  所以今天如果我們要改變自己
[00:15:18.360 --> 00:15:19.360]  祝福自己
[00:15:19.360 --> 00:15:22.360]  以致自己離開了原來在這個世界上
[00:15:22.360 --> 00:15:26.360]  所有的世代之間的奏助
[00:15:26.360 --> 00:15:31.360]  我們的文化今天繼續撕裂我們的世代
[00:15:31.360 --> 00:15:33.360]  有很多原本是美好的價值
[00:15:33.360 --> 00:15:37.360]  民主、人權那些的精神
[00:15:37.360 --> 00:15:41.360]  就好像撒旦去欺控亞當夏娃一樣
[00:15:41.360 --> 00:15:46.360]  將神賜給原來的祝福扭曲一點
[00:15:46.360 --> 00:15:48.360]  就成為毒害
[00:15:48.360 --> 00:15:50.360]  成為人離開神的心意
[00:15:50.360 --> 00:15:53.360]  去靠自己去過活去解決問題
[00:15:53.360 --> 00:15:58.360]  去解決世代之間那些的決裂
[00:15:58.360 --> 00:16:02.360]  這些是不可能的事情
[00:16:02.360 --> 00:16:08.360]  上次也說過教會青少年人流失的原因
[00:16:08.360 --> 00:16:11.360]  全部都是我們可以選擇去改變的
[00:16:11.360 --> 00:16:14.360]  問題是我們有沒有願意呢?
[00:16:14.360 --> 00:16:16.360]  如果大家想繼續探討這個問題
[00:16:16.360 --> 00:16:17.360]  可以多點向我表達
[00:16:17.360 --> 00:16:25.360]  我會安排訊息和甚至在工作坊和大家一起操練
[00:16:25.360 --> 00:16:32.360]  教會是信耶穌的人走在一起成長
[00:16:32.360 --> 00:16:35.360]  但我們成長的方向是什麼?
[00:16:35.360 --> 00:16:39.360]  是不是成為李嘉誠的生命是一個成長的方向?
[00:16:39.360 --> 00:16:41.360]  不是
[00:16:41.360 --> 00:16:43.360]  我們成長的方向是什麼?
[00:16:43.360 --> 00:16:46.360]  我們說要追求成性
[00:16:46.360 --> 00:16:48.360]  什麼叫成性?
[00:16:48.360 --> 00:16:51.360]  成為聖潔、尊為主用
[00:16:51.360 --> 00:16:53.360]  什麼叫成性?
[00:16:53.360 --> 00:16:56.360]  成性就是越來越像耶穌基督
[00:16:56.360 --> 00:16:59.360]  學校基督越來越像耶穌基督
[00:16:59.360 --> 00:17:02.360]  以前做的很不順手
[00:17:02.360 --> 00:17:06.360]  現在做起來很暢心、很順手
[00:17:06.360 --> 00:17:08.360]  中間需要一個歷程
[00:17:08.360 --> 00:17:10.360]  我們叫做操練
[00:17:10.360 --> 00:17:13.360]  而我們信耶穌的人的家庭
[00:17:13.360 --> 00:17:16.360]  如果沒有基督為元首的話
[00:17:16.360 --> 00:17:19.360]  男排先、女排先都死的
[00:17:19.360 --> 00:17:22.360]  沒有耶穌基督的家庭
[00:17:22.360 --> 00:17:25.360]  只是一個宗教化的家庭
[00:17:25.360 --> 00:17:27.360]  剛剛我看時代論壇
[00:17:27.360 --> 00:17:33.360]  這個禮拜出了一篇文叫信二代
[00:17:33.360 --> 00:17:35.360]  他們中間的描述是
[00:17:35.360 --> 00:17:38.360]  信二代是被決志的
[00:17:38.360 --> 00:17:40.360]  他們沒有被尊重
[00:17:40.360 --> 00:17:46.360]  就要給他們一個決志信耶穌的身份和地位
[00:17:46.360 --> 00:17:48.360]  所以是很冤枉的
[00:17:48.360 --> 00:17:50.360]  好像很被迫的
[00:17:50.360 --> 00:17:51.360]  是不是這樣的現實?
[00:17:51.360 --> 00:17:54.360]  是不是應該這樣理解的呢?
[00:17:54.360 --> 00:17:57.360]  這個理解其實都有它的偏差
[00:17:57.360 --> 00:18:02.360]  我們很自然的應該讓我們的家庭成員
[00:18:02.360 --> 00:18:06.360]  活在神臨在的那種恩典當中
[00:18:06.360 --> 00:18:08.360]  但今天我們的家庭文化
[00:18:08.360 --> 00:18:10.360]  有沒有神臨在的那種恩典呢?
[00:18:10.360 --> 00:18:12.360]  有沒有那種恩著聖靈的臨在
[00:18:12.360 --> 00:18:14.360]  我們能夠彼此聆聽
[00:18:14.360 --> 00:18:17.360]  無論他的見解和我的領受是否不同
[00:18:17.360 --> 00:18:20.360]  那種生命的形態呢?
[00:18:20.360 --> 00:18:23.360]  我們很容易引入這個世界的教養模式
[00:18:23.360 --> 00:18:26.360]  叫做民主的教養
[00:18:26.360 --> 00:18:29.360]  這些教養其實都是扭曲了
[00:18:29.360 --> 00:18:33.360]  所謂民主是變成了放任、縱容、溺愛
