
[00:00:00.000 --> 00:00:19.000]  (神祈禱告)
[00:04:12.000 --> 00:04:16.000]  就是我們特別抽出來兩個研究的
[00:04:16.000 --> 00:04:17.000]  以色列的王
[00:04:17.000 --> 00:04:19.000]  這兩個都是很好的王
[00:04:19.000 --> 00:04:20.000]  好的意思就是
[00:04:20.000 --> 00:04:22.000]  他們屬靈生命像是
[00:04:22.000 --> 00:04:25.000]  是令上帝喜悅的
[00:04:25.000 --> 00:04:27.000]  那麼這兩個王
[00:04:27.000 --> 00:04:28.000]  他的生命當中
[00:04:28.000 --> 00:04:30.000]  很多值得我們學習的地方
[00:04:30.000 --> 00:04:33.000]  今天我們集中在一個王
[00:04:33.000 --> 00:04:35.000]  就是西西家皇
[00:04:35.000 --> 00:04:37.000]  西西家皇的記載
[00:04:37.000 --> 00:04:39.000]  在列王記下
[00:04:39.000 --> 00:04:41.000]  在歷代字下都有
[00:04:41.000 --> 00:04:43.000]  那麼今天我們特別
[00:04:43.000 --> 00:04:46.000]  主要集中用歷代字下的
[00:04:46.000 --> 00:04:50.000]  二十九、三十章、兩章的內容
[00:04:50.000 --> 00:04:53.000]  所以如果你手頭有聖經的話
[00:04:53.000 --> 00:04:55.000]  你也可以跟我一起打開
[00:04:55.000 --> 00:04:59.000]  舊約的歷代字下
[00:04:59.000 --> 00:05:02.000]  歷代字下的二十九、三十章
[00:05:02.000 --> 00:05:04.000]  有些小的部分
[00:05:04.000 --> 00:05:06.000]  我們也看到二十八章
[00:05:06.000 --> 00:05:07.000]  沒關係
[00:05:07.000 --> 00:05:09.000]  我們就好好的一起來研究
[00:05:09.000 --> 00:05:10.000]  一起來看
[00:05:10.000 --> 00:05:11.000]  好嗎
[00:05:11.000 --> 00:05:12.000]  好
[00:05:12.000 --> 00:05:15.000]  那麼我們就開始了
[00:05:15.000 --> 00:05:17.000]  我們談到每一個人
[00:05:17.000 --> 00:05:19.000]  都有他的背景
[00:05:19.000 --> 00:05:20.000]  對不對
[00:05:20.000 --> 00:05:21.000]  你想到你自己
[00:05:21.000 --> 00:05:23.000]  有你的家庭
[00:05:23.000 --> 00:05:25.000]  有你的背景
[00:05:25.000 --> 00:05:27.000]  有你的成長
[00:05:27.000 --> 00:05:32.000]  也有你特別的環境
[00:05:32.000 --> 00:05:34.000]  那麼這些一切都
[00:05:34.000 --> 00:05:37.000]  對一個人的影響非常的大
[00:05:37.000 --> 00:05:39.000]  這個是無可比議的
[00:05:39.000 --> 00:05:42.000]  有些地宗姊妹可能也曾經說
[00:05:42.000 --> 00:05:43.000]  就是因為我的家
[00:05:43.000 --> 00:05:45.000]  因為就是我這樣的成長
[00:05:45.000 --> 00:05:47.000]  就是我這樣的背景
[00:05:47.000 --> 00:05:49.000]  令我的很多生活上的困難
[00:05:49.000 --> 00:05:51.000]  屬靈上也產生了很多困難
[00:05:51.000 --> 00:05:53.000]  性格上也很多困難
[00:05:53.000 --> 00:05:54.000]  這個是對的
[00:05:54.000 --> 00:05:58.000]  不過我們說無論任何一個人
[00:05:58.000 --> 00:06:00.000]  在神的手裡面
[00:06:00.000 --> 00:06:04.000]  只要他有這個決心
[00:06:04.000 --> 00:06:06.000]  生命總可以不同
[00:06:06.000 --> 00:06:07.000]  對不對
[00:06:07.000 --> 00:06:09.000]  你還不記得
[00:06:09.000 --> 00:06:11.000]  你成長的童年的時候
[00:06:11.000 --> 00:06:13.000]  住在你隔壁對面的
[00:06:13.000 --> 00:06:15.000]  一些家庭裡面那個男孩
[00:06:15.000 --> 00:06:18.000]  後來跑到了這麼黑社會裡去了
[00:06:18.000 --> 00:06:20.000]  為什麼你那麼好
[00:06:20.000 --> 00:06:21.000]  今天住在這裡
[00:06:21.000 --> 00:06:22.000]  對不對
[00:06:22.000 --> 00:06:23.000]  同一個環境嘛
[00:06:23.000 --> 00:06:25.000]  同一個村嘛
[00:06:25.000 --> 00:06:26.000]  同一個貧窮嘛
[00:06:26.000 --> 00:06:28.000]  那個家庭一樣的複雜
[00:06:28.000 --> 00:06:29.000]  對不對
[00:06:29.000 --> 00:06:32.000]  但是人就可以在神的安點當中
[00:06:32.000 --> 00:06:34.000]  有完全不同
[00:06:34.000 --> 00:06:36.000]  我們今天看西西家也是這樣
[00:06:36.000 --> 00:06:38.000]  我們就來看看他
[00:06:38.000 --> 00:06:42.000]  如果你說我的背景令我好難
[00:06:42.000 --> 00:06:46.000]  西西家的背景更難
[00:06:46.000 --> 00:06:47.000]  難得不得了
[00:06:47.000 --> 00:06:48.000]  對不對
[00:06:48.000 --> 00:06:52.000]  因為當西西家說謊的時候
[00:06:52.000 --> 00:06:57.000]  他父親已經有三十幾年的時候
[00:06:57.000 --> 00:06:59.000]  在屬靈生命中
[00:06:59.000 --> 00:07:03.000]  他的信仰中有很大的墮落
[00:07:03.000 --> 00:07:08.000]  那麼我們看猶太人的歷史就知道
[00:07:08.000 --> 00:07:12.000]  西西家皇是猶太人的皇
[00:07:12.000 --> 00:07:18.000]  他的八八的名字叫做亞哈斯
[00:07:18.000 --> 00:07:22.000]  如果今天我們沒時間慢慢研究亞哈斯
[00:07:22.000 --> 00:07:24.000]  簡單一句講完了
[00:07:24.000 --> 00:07:26.000]  亞哈斯是個好差的皇
[00:07:26.000 --> 00:07:28.000]  屬靈生命像
[00:07:28.000 --> 00:07:31.000]  信仰像是非常差的皇
[00:07:31.000 --> 00:07:33.000]  道德上也是很差
[00:07:33.000 --> 00:07:35.000]  而且他做皇三十幾年
[00:07:35.000 --> 00:07:37.000]  你看
[00:07:37.000 --> 00:07:40.000]  這個孩子就是在這個環境當中長大
[00:07:40.000 --> 00:07:42.000]  他的父親就是這樣的
[00:07:42.000 --> 00:07:46.000]  然後他二十五歲做皇的時候
[00:07:46.000 --> 00:07:49.000]  你看他的爸爸還在
[00:07:49.000 --> 00:07:53.000]  整個國家墮落得不得了
[00:07:53.000 --> 00:07:56.000]  但是我首先就引用
[00:07:56.000 --> 00:07:59.000]  《六王紀下》十八章裡面所說的幾句話
[00:07:59.000 --> 00:08:03.000]  來總結西西家
[00:08:03.000 --> 00:08:06.000]  聖經是這樣說的
[00:08:06.000 --> 00:08:10.000]  說西西家登基的時候是二十五歲
[00:08:10.000 --> 00:08:14.000]  他在耶路撒冷做皇二十九年
[00:08:14.000 --> 00:08:19.000]  他行耶和華看回正的事
[00:08:19.000 --> 00:08:23.000]  他依靠耶和華以色列的神
[00:08:23.000 --> 00:08:28.000]  在他以前或以後的猶太列王中
[00:08:28.000 --> 00:08:31.000]  沒有像他的那麼好
[00:08:31.000 --> 00:08:32.000]  不得了
[00:08:32.000 --> 00:08:35.000]  這樣的評語一句一句的
[00:08:35.000 --> 00:08:40.000]  都是對他的生命當中的肯定跟總結
[00:08:40.000 --> 00:08:42.000]  那麼我們現在就要問
[00:08:42.000 --> 00:08:46.000]  這個人竟然在那麼的複雜
[00:08:46.000 --> 00:08:50.000]  那麼墮落的信仰環境當中
[00:08:50.000 --> 00:08:53.000]  竟然可以成為一個
[00:08:53.000 --> 00:08:56.000]  他的以前他以後也沒有他那麼好的
[00:08:56.000 --> 00:08:58.000]  一個屬靈的皇
[00:08:58.000 --> 00:09:01.000]  他的秘訣在哪裡
[00:09:01.000 --> 00:09:06.000]  那麼我們現在就開始來做一個分析
[00:09:06.000 --> 00:09:07.000]  剛才我們說
[00:09:07.000 --> 00:09:12.000]  他的爸爸所給他的那個環境是非常非常的差
[00:09:12.000 --> 00:09:14.000]  那麼我們要比較具體一點
[00:09:14.000 --> 00:09:17.000]  多講幾句描述的話
[00:09:17.000 --> 00:09:19.000]  也描述不完
[00:09:19.000 --> 00:09:21.000]  我們具體來看看
[00:09:21.000 --> 00:09:24.000]  他的父親給他是怎樣的一個
[00:09:24.000 --> 00:09:27.000]  信仰的生活的環境
[00:09:27.000 --> 00:09:29.000]  我就總結了
[00:09:29.000 --> 00:09:35.000]  他當基的時候所面對的那個
[00:09:35.000 --> 00:09:38.000]  我們說這個好多的困境
[00:09:38.000 --> 00:09:43.000]  首先我們說在信仰上是一個廢墟
[00:09:43.000 --> 00:09:46.000]  那廢墟的意思就是說
[00:09:46.000 --> 00:09:50.000]  在那個真正的敬拜神的信仰上
[00:09:50.000 --> 00:09:52.000]  他什麼都沒有
[00:09:52.000 --> 00:09:56.000]  你說他如果他是成長是因為
[00:09:56.000 --> 00:09:57.000]  看什麼榜樣的話
[00:09:57.000 --> 00:09:59.000]  他的榜樣就是他的爸爸
[00:09:59.000 --> 00:10:01.000]  這個爸爸是什麼都不相信
[00:10:01.000 --> 00:10:04.000]  單單就是相信一般的神
[00:10:04.000 --> 00:10:06.000]  所以我就總結了兩方面
[00:10:06.000 --> 00:10:09.000]  第一聖經講了好多次了
[00:10:09.000 --> 00:10:13.000]  這個猶大王亞哈斯他的爸爸
[00:10:13.000 --> 00:10:14.000]  他是什麼呢
[00:10:14.000 --> 00:10:18.000]  他主要是完全把耶和華上帝放在一旁
[00:10:18.000 --> 00:10:20.000]  忘記了他
[00:10:20.000 --> 00:10:25.000]  他敬拜的是當時候的一般的假神巴利
[00:10:25.000 --> 00:10:29.000]  而且這個道德非常的墮落
[00:10:29.000 --> 00:10:31.000]  是什麼意思呢
[00:10:31.000 --> 00:10:33.000]  那麼聖經告訴我們
[00:10:33.000 --> 00:10:37.000]  如果你看背景二十八章裡面就談到很多
[00:10:37.000 --> 00:10:39.000]  這個王亞哈斯的爸爸
[00:10:39.000 --> 00:10:43.000]  首先引進了好多巴利的神像
[00:10:43.000 --> 00:10:46.000]  然後休談
[00:10:46.000 --> 00:10:48.000]  然後就敬拜
[00:10:48.000 --> 00:10:52.000]  然後就還有
[00:10:52.000 --> 00:10:54.000]  按照當時候這種的敬拜
[00:10:54.000 --> 00:10:58.000]  這種宗教的活動跟習慣
[00:10:58.000 --> 00:11:06.000]  聖經說他的兒女金火
[00:11:06.000 --> 00:11:07.000]  什麼兒女金火
[00:11:07.000 --> 00:11:08.000]  不是王金
[00:11:08.000 --> 00:11:11.000]  是那些人什麼叫做兒女金火
[00:11:11.000 --> 00:11:15.000]  基本上就是把生的孩子把它燒死
[00:11:15.000 --> 00:11:17.000]  獻祭給巴利
[00:11:17.000 --> 00:11:19.000]  就是生人祭
[00:11:19.000 --> 00:11:21.000]  把他殺了然後燒
[00:11:21.000 --> 00:11:24.000]  所以這個當然是非常的可怕
[00:11:24.000 --> 00:11:28.000]  還有聖經也真的很客氣
[00:11:28.000 --> 00:11:34.000]  說亞哈斯他的時代
[00:11:34.000 --> 00:11:38.000]  整個猶大國都在山崗上
[00:11:38.000 --> 00:11:40.000]  在秋潭上
[00:11:40.000 --> 00:11:43.000]  在青蛆的樹下犯罪
[00:11:43.000 --> 00:11:45.000]  犯什麼罪你知道嗎
[00:11:45.000 --> 00:11:47.000]  淫濫
[00:11:47.000 --> 00:11:58.000]  就是隨便以宗教的名義亂男女性的活動
[00:11:58.000 --> 00:12:02.000]  所以你看這樣的一個背景
[00:12:02.000 --> 00:12:08.000]  就是斯斯嘉成長的背景
[00:12:08.000 --> 00:12:10.000]  還有更荒謬的
[00:12:10.000 --> 00:12:11.000]  二十八章
[00:12:11.000 --> 00:12:12.000]  二十二節
[00:12:12.000 --> 00:12:14.000]  二十三節告訴我們
[00:12:14.000 --> 00:12:16.000]  當亞哈斯打敗仗的時候
[00:12:16.000 --> 00:12:22.000]  他打敗了仗給亞蘭種族的王
[00:12:22.000 --> 00:12:24.000]  然後聖經說
[00:12:24.000 --> 00:12:27.000]  那個人在疾難中的時候
[00:12:27.000 --> 00:12:32.000]  越發去得罪耶和華
[00:12:32.000 --> 00:12:36.000]  人在疾難中的時候要歸回耶和華
[00:12:36.000 --> 00:12:37.000]  但是這個人
[00:12:37.000 --> 00:12:40.000]  他的爸爸就是在疾難中的時候
[00:12:40.000 --> 00:12:42.000]  最需要耶和華的時候
[00:12:42.000 --> 00:12:44.000]  就更得罪耶和華
[00:12:44.000 --> 00:12:45.000]  因為怎麼得罪呢
[00:12:45.000 --> 00:12:47.000]  就跑去拜人家
[00:12:47.000 --> 00:12:50.000]  就把他打敗那個亞蘭王的他們的神
[00:12:50.000 --> 00:12:52.000]  多糊塗這個人
[00:12:52.000 --> 00:12:54.000]  人家把你打了
[00:12:54.000 --> 00:12:55.000]  打了要生要死
[00:12:55.000 --> 00:12:56.000]  打敗了
[00:12:56.000 --> 00:12:58.000]  他不回到耶和華身邊
[00:12:58.000 --> 00:13:00.000]  就跑去拜了人家那個
[00:13:00.000 --> 00:13:01.000]  可能他想過
[00:13:01.000 --> 00:13:02.000]  他那麼厲害
[00:13:02.000 --> 00:13:03.000]  就拜他那個
[00:13:03.000 --> 00:13:05.000]  跟他打
[00:13:05.000 --> 00:13:08.000]  所以我們不要說太多他的東西了
[00:13:08.000 --> 00:13:11.000]  這個人真是一塌糊塗
[00:13:11.000 --> 00:13:13.000]  這個人的信仰一塌糊塗
[00:13:13.000 --> 00:13:18.000]  這個信仰不單單是錯
[00:13:18.000 --> 00:13:23.000]  而且他一方面信了一幫的神
[00:13:23.000 --> 00:13:24.000]  另外一方面
[00:13:24.000 --> 00:13:29.000]  他把本來應該相信的耶和華的信仰
[00:13:29.000 --> 00:13:31.000]  完全的放棄
[00:13:31.000 --> 00:13:32.000]  聖經說
[00:13:32.000 --> 00:13:35.000]  他就把聖殿搞得呼應降氣
[00:13:35.000 --> 00:13:38.000]  然後當然就沒有敬拜
[00:13:38.000 --> 00:13:40.000]  也沒有獻祭
[00:13:40.000 --> 00:13:44.000]  那麼那些在聖殿裡面的負責人
[00:13:44.000 --> 00:13:46.000]  那些人全都趕走了
[00:13:46.000 --> 00:13:48.000]  全都下到民間了
[00:13:48.000 --> 00:13:53.000]  然後還把很多的偶像
[00:13:53.000 --> 00:13:56.000]  放到聖殿裡面
[00:13:56.000 --> 00:14:01.000]  聖經說把聖殿弄得很霧味
[00:14:01.000 --> 00:14:05.000]  然後門都關了
[00:14:05.000 --> 00:14:07.000]  燈火都滅了
[00:14:07.000 --> 00:14:09.000]  這個形容真的好厲害
[00:14:09.000 --> 00:14:10.000]  對不對
[00:14:10.000 --> 00:14:13.000]  整個聖殿放棄了
[00:14:13.000 --> 00:14:15.000]  什麼活動都沒有了
[00:14:15.000 --> 00:14:17.000]  整個民族
[00:14:17.000 --> 00:14:23.000]  整個國家的人都走向一幫的錯誤的信仰
[00:14:23.000 --> 00:14:25.000]  所以面對這樣的環境
[00:14:25.000 --> 00:14:27.000]  我希望給大家一種感覺
[00:14:27.000 --> 00:14:29.000]  如果你是西西亞
[00:14:29.000 --> 00:14:31.000]  就是這些環境長大
[00:14:31.000 --> 00:14:33.000]  從出生一直到25歲
[00:14:33.000 --> 00:14:35.000]  都是在這個環境裡面就長大
[00:14:35.000 --> 00:14:36.000]  父親就是這個
[00:14:36.000 --> 00:14:38.000]  整個國家都是這樣
[00:14:38.000 --> 00:14:40.000]  你說
[00:14:40.000 --> 00:14:42.000]  信仰怎麼可以好啊
[00:14:42.000 --> 00:14:44.000]  但是你看這個人
[00:14:44.000 --> 00:14:46.000]  一級當然他沒有權來反對
[00:14:46.000 --> 00:14:48.000]  但是他心裡面一級
[00:14:48.000 --> 00:14:51.000]  保持他的信仰
[00:14:51.000 --> 00:14:53.000]  在不利的環境當中
[00:14:53.000 --> 00:14:57.000]  仍然保持他的信仰
[00:14:57.000 --> 00:14:59.000]  所以你不要怪環境
[00:14:59.000 --> 00:15:02.000]  環境有時真的對你不好
[00:15:02.000 --> 00:15:04.000]  我知道很不公平
[00:15:04.000 --> 00:15:07.000]  但是你不能夠拿這個當作你的理由
[00:15:07.000 --> 00:15:09.000]  去離開耶和華上帝
[00:15:09.000 --> 00:15:11.000]  眾人都可以離開
[00:15:11.000 --> 00:15:14.000]  但是西西亞就沒有離開
[00:15:14.000 --> 00:15:16.000]  他可以,你也可以
[00:15:16.000 --> 00:15:19.000]  你沒得有足夠的理由
[00:15:19.000 --> 00:15:21.000]  說我就是要離開耶和華
[00:15:21.000 --> 00:15:24.000]  我就是因為我的生活太差了
[00:15:24.000 --> 00:15:26.000]  我面對問題太難了
[00:15:26.000 --> 00:15:28.000]  所以我就不能夠再相信神了
[00:15:28.000 --> 00:15:29.000]  我拜其他的了
[00:15:29.000 --> 00:15:31.000]  我就用人間的方法
[00:15:31.000 --> 00:15:32.000]  不是
[00:15:32.000 --> 00:15:35.000]  另外上次我們已經提過了
[00:15:35.000 --> 00:15:37.000]  這個人不單單在那個
[00:15:37.000 --> 00:15:40.000]  宗教信仰的環境當中
[00:15:40.000 --> 00:15:43.000]  受了好大的一種的壓力
[00:15:43.000 --> 00:15:46.000]  跟他的壞的影響的背景
[00:15:46.000 --> 00:15:49.000]  而且他在當政的時候
[00:15:49.000 --> 00:15:52.000]  他自己當皇帝的時候
[00:15:52.000 --> 00:15:55.000]  面對的問題也不少
[00:15:55.000 --> 00:15:57.000]  他不是很平順的
[00:15:57.000 --> 00:16:00.000]  整個國家都受了好多
[00:16:00.000 --> 00:16:03.000]  外面的強權的欺凌
[00:16:03.000 --> 00:16:05.000]  這個也是很難的
[00:16:05.000 --> 00:16:06.000]  假如說你跟我
[00:16:06.000 --> 00:16:08.000]  在工作環境下
[00:16:08.000 --> 00:16:10.000]  在人生的記憶上也不順利
[00:16:10.000 --> 00:16:12.000]  宗教背景不好
[00:16:12.000 --> 00:16:13.000]  環境不好
[00:16:13.000 --> 00:16:16.000]  成長的過程不好
[00:16:16.000 --> 00:16:18.000]  然後出來工作的時候
[00:16:18.000 --> 00:16:20.000]  又不見得好
[00:16:20.000 --> 00:16:22.000]  去那個工作環境裡面
[00:16:22.000 --> 00:16:24.000]  辦公室的人對我不好
[00:16:24.000 --> 00:16:28.000]  他的工作又很不順利
[00:16:28.000 --> 00:16:30.000]  西西加加就是這樣
[00:16:30.000 --> 00:16:32.000]  我們上一次就說過了
[00:16:32.000 --> 00:16:34.000]  面對的這個西拿基勒
[00:16:34.000 --> 00:16:35.000]  記得嗎
[00:16:35.000 --> 00:16:37.000]  那個大將軍罵戰的時候
[00:16:37.000 --> 00:16:40.000]  那個種情況根本沒得打
[00:16:40.000 --> 00:16:43.000]  而且比這個更淺一點
[00:16:43.000 --> 00:16:46.000]  就是在西西加在會第六年的時候
[00:16:46.000 --> 00:16:48.000]  就是剛做了皇
[00:16:48.000 --> 00:16:49.000]  不久的時候
[00:16:49.000 --> 00:16:52.000]  大家親眼看到北國
[00:16:52.000 --> 00:16:53.000]  以色列國大家知道
[00:16:53.000 --> 00:16:56.000]  當時候分南北那個
[00:16:56.000 --> 00:16:59.000]  北國以色列就給亞蘇所滅了
[00:16:59.000 --> 00:17:02.000]  所以你看到這個情況裡面
[00:17:02.000 --> 00:17:03.000]  就知道了
[00:17:03.000 --> 00:17:05.000]  這個當時候有猶大國
[00:17:05.000 --> 00:17:07.000]  大家一念這個歷史都知道
[00:17:07.000 --> 00:17:10.000]  猶大國在那個國事上面
[00:17:10.000 --> 00:17:12.000]  在這個軍事上面
[00:17:12.000 --> 00:17:13.000]  非常的弱
[00:17:13.000 --> 00:17:14.000]  只有兩個自派
[00:17:14.000 --> 00:17:15.000]  地方小小的對不對
[00:17:15.000 --> 00:17:18.000]  他最大的亮點就是
[00:17:18.000 --> 00:17:20.000]  耶路撒冷在他那裡
[00:17:20.000 --> 00:17:21.000]  除了這個以外
[00:17:21.000 --> 00:17:23.000]  一切什麼錢啊
[00:17:23.000 --> 00:17:24.000]  軍事啊
[00:17:24.000 --> 00:17:25.000]  政治啊
[00:17:25.000 --> 00:17:27.000]  的能力全都是在北國
[00:17:27.000 --> 00:17:28.000]  以色列
[00:17:28.000 --> 00:17:29.000]  現在連這個北國
[00:17:29.000 --> 00:17:31.000]  那麼大的強大的以色列
[00:17:31.000 --> 00:17:33.000]  也給亞蘇所滅了
[00:17:33.000 --> 00:17:36.000]  剩下的這個弱小的國家
[00:17:36.000 --> 00:17:39.000]  你看西西加做皇帝
[00:17:39.000 --> 00:17:41.000]  每天都面對這樣的壓力
[00:17:41.000 --> 00:17:43.000]  這個焦慮
[00:17:43.000 --> 00:17:45.000]  什麼時間輪到我們國家
[00:17:45.000 --> 00:17:46.000]  對不對
[00:17:46.000 --> 00:17:47.000]  外敵那麼強
[00:17:47.000 --> 00:17:49.000]  最強的給他打了
[00:17:49.000 --> 00:17:50.000]  上一次我們也說過了
[00:17:50.000 --> 00:17:52.000]  四分四十六篇告訴我們
[00:17:52.000 --> 00:17:56.000]  當那個希拉斯特要打猶大的時候
[00:17:56.000 --> 00:17:57.000]  他不先打猶大
[00:17:57.000 --> 00:18:00.000]  他先打下面他倚靠的那個
[00:18:00.000 --> 00:18:01.000]  埃及帝國
[00:18:01.000 --> 00:18:03.000]  埃及帝國強得多
[00:18:03.000 --> 00:18:05.000]  然後給那個亞蘇國一打
[00:18:05.000 --> 00:18:06.000]  都崩潰了
[00:18:06.000 --> 00:18:08.000]  崩潰了要轉那個
[00:18:08.000 --> 00:18:10.000]  軍隊上來打你
[00:18:10.000 --> 00:18:11.000]  耶路撒冷
[00:18:11.000 --> 00:18:13.000]  你人不可以沒人打
[00:18:13.000 --> 00:18:15.000]  所以西西加
[00:18:15.000 --> 00:18:18.000]  充分理解他的弱勢
[00:18:18.000 --> 00:18:20.000]  而且他面對的對手
[00:18:20.000 --> 00:18:23.000]  他的敵人的強勁
[00:18:23.000 --> 00:18:26.000]  然後他用盡各樣的方法
[00:18:26.000 --> 00:18:27.000]  坦白說
[00:18:27.000 --> 00:18:28.000]  西西加也不是一個
[00:18:28.000 --> 00:18:32.000]  特別精明的一個外交的皇帝
[00:18:32.000 --> 00:18:34.000]  他屬靈像非常好
[00:18:34.000 --> 00:18:37.000]  但是外交大概也不是什麼
[00:18:37.000 --> 00:18:39.000]  不過我也很同情他
[00:18:39.000 --> 00:18:40.000]  忘了是你
[00:18:40.000 --> 00:18:41.000]  忘了是我們
[00:18:41.000 --> 00:18:43.000]  也沒其他辦法對不對
[00:18:43.000 --> 00:18:44.000]  所以我們說過了
[00:18:44.000 --> 00:18:46.000]  那麼西西加怎麼辦呢
[00:18:46.000 --> 00:18:49.000]  就先不斷的拿錢
