
[00:00:00.000 --> 00:00:04.400]  好,今早我們要聽主的道之前
[00:04:41.600 --> 00:04:45.960]  加起來你就會數到12個人名出來
[00:04:45.960 --> 00:04:47.600]  這12個人名
[00:04:47.600 --> 00:04:52.280]  其實就是由12個支派的代表
[00:04:52.280 --> 00:04:54.680]  去選出來這些代表的名字
[00:04:54.680 --> 00:04:56.640]  可能你一看的時候
[00:04:56.640 --> 00:04:58.840]  當然12個人名那麼多的時候
[00:04:58.840 --> 00:05:00.880]  你都未必看得清楚
[00:05:00.880 --> 00:05:03.240]  但其中這兩個人名
[00:05:03.240 --> 00:05:04.800]  你就會比較特別
[00:05:04.800 --> 00:05:06.240]  可能聽得多一點
[00:05:06.240 --> 00:05:07.240]  可能留意多一點
[00:05:07.240 --> 00:05:09.520]  或者可能經常你都會講一下的
[00:05:09.520 --> 00:05:12.680]  就是迦勒和約書亞
[00:05:12.680 --> 00:05:15.040]  這兩個人名我們比較熟悉
[00:05:15.040 --> 00:05:17.360]  但其他10個人名可能
[00:05:17.360 --> 00:05:19.080]  這次出現之後
[00:05:19.080 --> 00:05:20.560]  以後都不會再出現了
[00:05:20.560 --> 00:05:26.520]  因為這些人不是那麼好的下場
[00:05:26.520 --> 00:05:28.640]  因此我們就說
[00:05:28.640 --> 00:05:30.160]  為什麼這兩位
[00:05:30.160 --> 00:05:31.800]  迦勒和約書亞
[00:05:31.800 --> 00:05:34.880]  會跟其他的10個有那麼大的分別呢
[00:05:34.880 --> 00:05:36.840]  分別到底在哪裡呢
[00:05:36.840 --> 00:05:39.080]  他們做了什麼事情
[00:05:39.080 --> 00:05:40.240]  我們剛才說
[00:05:40.240 --> 00:05:41.720]  這12個人其實
[00:05:41.720 --> 00:05:45.480]  他們都是12支派當中派出的代表
[00:05:45.480 --> 00:05:48.760]  因此他們都是同等的
[00:05:48.760 --> 00:05:49.960]  他們身份同等
[00:05:49.960 --> 00:05:51.320]  他們的使命同等
[00:05:51.320 --> 00:05:53.000]  因為他們要做探子
[00:05:53.000 --> 00:05:54.800]  就是去到迦南地
[00:05:54.800 --> 00:05:57.240]  去探索那些地方
[00:05:57.240 --> 00:05:59.800]  他們做的事情是同一件事
[00:05:59.800 --> 00:06:01.480]  去同一個地方
[00:06:01.480 --> 00:06:03.680]  為什麼得出來的結果
[00:06:03.680 --> 00:06:05.320]  會有那麼大的分別呢
[00:06:05.320 --> 00:06:07.240]  這兩個就那麼突出
[00:06:07.240 --> 00:06:11.080]  其他10個就不行了
[00:06:11.080 --> 00:06:16.040]  所以這段經文是值得我們思想的
[00:06:16.040 --> 00:06:17.760]  來到這段經文的時候
[00:06:17.760 --> 00:06:19.280]  其實以色列人出埃及
[00:06:19.280 --> 00:06:22.240]  剛剛過了一年的時間
[00:06:22.240 --> 00:06:27.120]  差不多是紀念日一年了
[00:06:27.120 --> 00:06:28.160]  而這個時候
[00:06:28.160 --> 00:06:31.640]  他們身處在一個叫做巴蘭曠野的地方
[00:06:31.640 --> 00:06:34.080]  我們在地圖上出現了
[00:06:34.080 --> 00:06:37.000]  是叫做巴蘭曠野的地方
[00:06:37.000 --> 00:06:39.240]  如果我們有去過聖地
[00:06:39.240 --> 00:06:41.440]  他都會帶你去巴蘭曠野的
[00:06:41.440 --> 00:06:44.840]  讓你感受一下曠野是什麼滋味
[00:06:44.840 --> 00:06:46.760]  曠野很乾旱
[00:06:46.760 --> 00:06:50.480]  在那裡其實不是一個理想的地方
[00:06:50.480 --> 00:06:53.280]  但是他們不是目的要停留在那裡的
[00:06:53.280 --> 00:06:54.840]  他們要向前走的
[00:06:54.840 --> 00:06:57.360]  他們要經過巴蘭
[00:06:57.360 --> 00:06:59.640]  然後進入迦南地
[00:06:59.640 --> 00:07:03.360]  這是上帝賜給他們的美好的地方
[00:07:03.360 --> 00:07:07.840]  你如果看回剛才的地圖
[00:07:07.840 --> 00:07:10.800]  你會看到那個箭咀上去
[00:07:10.800 --> 00:07:12.760]  其實就是迦南地了
[00:07:12.760 --> 00:07:13.680]  很近而已
[00:07:13.680 --> 00:07:15.440]  不是太遠
[00:07:15.440 --> 00:07:17.360]  神對摩西說
[00:07:17.360 --> 00:07:19.080]  你打發人去窺探
[00:07:19.080 --> 00:07:22.840]  我所賜給以色列人的迦南地
[00:07:22.840 --> 00:07:26.560]  於是摩西就在12個支派當中
[00:07:26.560 --> 00:07:29.600]  找出這12個代表來
[00:07:29.600 --> 00:07:31.200]  正如我前面所說的
[00:07:31.200 --> 00:07:33.040]  這12個人所領袖的
[00:07:33.040 --> 00:07:35.040]  是同一個使命
[00:07:35.040 --> 00:07:36.080]  那個使命是什麼呢
[00:07:36.080 --> 00:07:37.800]  就是窺探迦南地
[00:07:37.800 --> 00:07:39.400]  至於他們要看什麼呢
[00:07:39.400 --> 00:07:42.000]  摩西就有很明確的指示
[00:07:42.000 --> 00:07:42.760]  就告訴他們
[00:07:42.760 --> 00:07:45.480]  你們由南地上山地去
[00:07:45.480 --> 00:07:48.280]  看看那個地方是如何的
[00:07:48.280 --> 00:07:52.000]  其中所住的居民是強是弱呢
[00:07:52.000 --> 00:07:54.160]  是多還是少呢
[00:07:54.160 --> 00:07:58.440]  所住的地方是好還是抵呢
[00:07:58.440 --> 00:08:02.600]  所住的地方是應盤還是堅城呢
[00:08:02.600 --> 00:08:04.600]  你們要去看看
[00:08:04.600 --> 00:08:11.280]  然後看看那個地圖是肥美還是脊薄呢
[00:08:11.280 --> 00:08:13.480]  每樣東西都要看清楚
[00:08:13.480 --> 00:08:15.120]  有沒有樹木
[00:08:15.120 --> 00:08:17.760]  你們要放開膽量
[00:08:17.760 --> 00:08:19.120]  進去的時候
[00:08:19.120 --> 00:08:22.400]  將當地的果子帶一點過來
[00:08:22.400 --> 00:08:23.680]  聖經就告訴他們
[00:08:23.680 --> 00:08:28.200]  那時候正是葡萄初熟的時候
[00:08:28.200 --> 00:08:29.840]  講到這裡的時候
[00:08:29.840 --> 00:08:33.720]  我們就試試看迦南地是一個怎樣的地方
[00:08:33.720 --> 00:08:35.880]  就是以色列人他們要進去
[00:08:35.880 --> 00:08:39.840]  所謂神給他們的一個美好的地方
[00:08:39.840 --> 00:08:42.360]  迦南地其實說大就不大
[00:08:42.360 --> 00:08:44.960]  說小也不是小的
[00:08:44.960 --> 00:08:47.840]  總共有150英里這麼長的
[00:08:47.840 --> 00:08:50.040]  60英里這麼寬的
[00:08:50.040 --> 00:08:51.960]  所以你說很大嗎
[00:08:51.960 --> 00:08:52.880]  也不是
[00:08:52.880 --> 00:08:54.920]  很小也不是
[00:08:54.920 --> 00:08:57.160]  在第20節所說的
[00:08:57.160 --> 00:08:59.840]  由尋的曠野到彌合
[00:08:59.840 --> 00:09:01.600]  直到哈瑪口
[00:09:01.600 --> 00:09:04.680]  這個正是將整個的迦南地
[00:09:04.680 --> 00:09:08.840]  由最南到最北的地方的一種說法
[00:09:08.840 --> 00:09:10.040]  就是告訴我們
[00:09:10.040 --> 00:09:12.360]  其實就是整個迦南地了
[00:09:12.360 --> 00:09:14.960]  要探完整個的迦南地呢
[00:09:14.960 --> 00:09:20.760]  12個探子需要用了40天的時間
[00:09:20.760 --> 00:09:22.680]  其實你說這個地方很大
[00:09:22.680 --> 00:09:23.440]  不是
[00:09:23.440 --> 00:09:24.560]  當我們去聖地的時候
[00:09:24.560 --> 00:09:28.040]  我們坐車其實就是很快
[00:09:28.040 --> 00:09:31.720]  幾天之間就可以走完由南到北的了
[00:09:31.720 --> 00:09:37.040]  但是由於探子他們要避開人的留意各方面
[00:09:37.040 --> 00:09:37.920]  他們又走路
[00:09:37.920 --> 00:09:39.920]  又不是坐車
[00:09:39.920 --> 00:09:41.640]  又不是坐飛機
[00:09:41.640 --> 00:09:45.400]  所以他們是要用了40天的時間
[00:09:45.400 --> 00:09:47.880]  經由21節開始的時候
[00:09:47.880 --> 00:09:51.400]  一直都用他們
[00:09:51.400 --> 00:09:54.000]  利用這12個的探子
[00:09:54.000 --> 00:09:57.720]  所以他們就是在說12個探子
[00:09:57.720 --> 00:10:00.000]  沒有將他們分別開來的
[00:10:00.000 --> 00:10:01.360]  所以可以這麼說
[00:10:01.360 --> 00:10:03.960]  在迦南地的那40天當中
[00:10:03.960 --> 00:10:06.480]  他們都在一起的
[00:10:06.480 --> 00:10:07.920]  他們走同樣的路
[00:10:07.920 --> 00:10:09.440]  看同樣的東西
[00:10:09.440 --> 00:10:12.760]  同時他們有同樣的經歷
[00:10:12.760 --> 00:10:14.720]  如果走過山谷
[00:10:14.720 --> 00:10:16.000]  大家都走過山谷
[00:10:16.000 --> 00:10:16.680]  走過河流
[00:10:16.680 --> 00:10:17.880]  大家都走過河流
[00:10:17.880 --> 00:10:20.240]  所以是同樣的經歷的
[00:10:20.240 --> 00:10:22.160]  然後他們都一起的
[00:10:22.160 --> 00:10:25.760]  就回到以色列人所在的地方
[00:10:25.760 --> 00:10:27.800]  就向摩西去回報了
[00:10:27.800 --> 00:10:30.640]  向以色列人去回報
[00:10:30.640 --> 00:10:32.800]  你見到在他們的回報當中
[00:10:32.800 --> 00:10:34.120]  有相同的地方
[00:10:34.120 --> 00:10:36.200]  也都有不同的地方
[00:10:36.200 --> 00:10:38.440]  大家留意的時候就會看到
[00:10:38.440 --> 00:10:40.480]  他們得出相同的看法
[00:10:40.480 --> 00:10:42.480]  或者結論就是說
[00:10:42.480 --> 00:10:46.920]  迦南地其實果然是一個好地方
[00:10:46.920 --> 00:10:48.480]  神給我們說
[00:10:48.480 --> 00:10:49.520]  這個是好地方
[00:10:49.520 --> 00:10:50.440]  的確是
[00:10:50.440 --> 00:10:51.680]  是好地方
[00:10:51.680 --> 00:10:54.880]  同時他們用「流乃與物之地」
[00:10:54.880 --> 00:10:55.760]  這麼厲害
[00:10:55.760 --> 00:10:58.440]  這樣來形容迦南地這個地方
[00:10:58.440 --> 00:10:59.200]  表示說
[00:10:59.200 --> 00:11:02.400]  這是一個非常肥美的地方
[00:11:02.400 --> 00:11:03.520]  口水無憑
[00:11:03.520 --> 00:11:05.880]  我們還帶回一些果子利
[00:11:05.880 --> 00:11:07.960]  那個就是葡萄
[00:11:07.960 --> 00:11:09.400]  這些葡萄
[00:11:09.400 --> 00:11:11.800]  是肥美得很誇張的
[00:11:11.800 --> 00:11:15.440]  一吋葡萄都要兩個人抬著
[00:11:15.440 --> 00:11:17.200]  才可以抬回來的
[00:11:17.200 --> 00:11:18.760]  你今天去Swan Valley
[00:11:18.760 --> 00:11:20.360]  去買那些很漂亮的葡萄
[00:11:20.360 --> 00:11:22.120]  你也不用兩個人才抬
[00:11:22.120 --> 00:11:25.040]  才抽一吋葡萄回來的
[00:11:25.040 --> 00:11:26.400]  但他說這個地方
[00:11:26.400 --> 00:11:28.960]  就是肥美得這麼誇張的
[00:11:28.960 --> 00:11:29.680]  好了
[00:11:29.680 --> 00:11:31.400]  如果回報到這個位置
[00:11:31.400 --> 00:11:32.600]  那就算了
[00:11:32.600 --> 00:11:33.840]  大家都很開心了
[00:11:33.840 --> 00:11:35.440]  這麼漂亮的地方
[00:11:35.440 --> 00:11:36.120]  這麼好的地方
[00:11:36.120 --> 00:11:37.440]  的確是神給我們的
[00:11:37.440 --> 00:11:39.400]  我們應該去得到
[00:11:39.400 --> 00:11:41.160]  但是很可惜的就是
[00:11:41.160 --> 00:11:43.680]  其中有十個人
[00:11:43.680 --> 00:11:45.880]  下了另外一個結論
[00:11:45.880 --> 00:11:50.520]  下一句是用「然而」來接下去的
[00:11:50.520 --> 00:11:51.840]  你看到這一句話
[00:11:51.840 --> 00:11:53.480]  如果有「然而」
[00:11:53.480 --> 00:11:56.840]  其實上下兩句是相反的
[00:11:56.840 --> 00:11:59.160]  如果上一句是好聽的
[00:11:59.160 --> 00:12:00.720]  他一說「然而」
[00:12:00.720 --> 00:12:03.440]  你就知道下一句不是什麼好東西了
[00:12:03.440 --> 00:12:05.320]  張博仙你說得很好
[00:12:05.320 --> 00:12:07.520]  「然而」
[00:12:07.520 --> 00:12:08.720]  「但是」
[00:12:08.720 --> 00:12:09.840]  或者用「但是」
[00:12:09.840 --> 00:12:11.480]  你就知道下一句是相反的
[00:12:11.480 --> 00:12:12.440]  你就不想聽了
[00:12:12.440 --> 00:12:13.040]  行了行了
[00:12:13.040 --> 00:12:13.720]  不用說了
[00:12:13.720 --> 00:12:15.120]  那就走了
[00:12:15.120 --> 00:12:16.440]  你的衣服很漂亮
[00:12:16.440 --> 00:12:17.440]  「但是」
[00:12:17.440 --> 00:12:19.680]  你就知道不是什麼好東西了
[00:12:19.680 --> 00:12:22.080]  這十二個探子就是這樣了
[00:12:22.080 --> 00:12:23.000]  他們說
[00:12:23.000 --> 00:12:23.560]  是啊
[00:12:23.560 --> 00:12:24.520]  這個地方很漂亮
[00:12:24.520 --> 00:12:27.720]  你看我們甚至抽回來的水果
[00:12:27.720 --> 00:12:30.120]  你就看到是多漂亮多肥美的
[00:12:30.120 --> 00:12:31.360]  「但是」
[00:12:31.360 --> 00:12:33.400]  就是「然而」
[00:12:33.400 --> 00:12:36.320]  其實除了迦勒和約書亞之外
[00:12:36.320 --> 00:12:37.840]  其他的十個探子
[00:12:37.840 --> 00:12:40.440]  他們所說的「然而」的下一句是什麼呢
[00:12:40.440 --> 00:12:41.400]  就是說
[00:12:41.400 --> 00:12:42.960]  地方漂亮
[00:12:42.960 --> 00:12:44.280]  貴漂亮
[00:12:44.280 --> 00:12:45.200]  你說漂亮
[00:12:45.200 --> 00:12:46.600]  是OK的
[00:12:46.600 --> 00:12:49.520]  但始終不是我們可以得逞的
[00:12:49.520 --> 00:12:50.360]  為什麼呢
[00:12:50.360 --> 00:12:54.360]  因為那個地方的民是很強壯的
[00:12:54.360 --> 00:12:55.920]  他的誠意也好
[00:12:55.920 --> 00:12:57.720]  堅固也好
[00:12:57.720 --> 00:12:59.000]  寬大
[00:12:59.000 --> 00:12:59.720]  而且呢
[00:12:59.720 --> 00:13:02.680]  他們看到阿納族人
[00:13:02.680 --> 00:13:04.040]  所以呢
[00:13:04.040 --> 00:13:05.920]  阿納族人是怎樣的人呢
[00:13:05.920 --> 00:13:06.640]  他們看到了
[00:13:06.640 --> 00:13:08.040]  他們很害怕了
[00:13:08.040 --> 00:13:10.760]  阿納族人到底有什麼特別呢
[00:13:10.760 --> 00:13:13.160]  第三十三節那裡你就告訴他
[00:13:13.160 --> 00:13:15.720]  阿納族人就是「偉人」
[00:13:15.720 --> 00:13:16.600]  「偉人」呢
[00:13:16.600 --> 00:13:18.880]  就是「身量高大」的意思
[00:13:18.880 --> 00:13:22.120]  不是說他發明了什麼偉大
[00:13:22.120 --> 00:13:23.000]  不是
[00:13:23.000 --> 00:13:25.600]  而是說他的身量很高大
[00:13:25.600 --> 00:13:28.320]  而以色列人跟他相比之下呢
[00:13:28.320 --> 00:13:29.200]  就好像什麼呢
[00:13:29.200 --> 00:13:32.760]  就好像人和宅猛的比例
[00:13:32.760 --> 00:13:35.680]  阿納族人到底有多高大呢
[00:13:35.680 --> 00:13:36.480]  據說呢
[00:13:36.480 --> 00:13:38.920]  就有考古學家曾經挖掘出來
[00:13:38.920 --> 00:13:41.280]  阿納族人的骨頭
[00:13:41.280 --> 00:13:45.320]  比例就是這麼誇張的
[00:13:45.320 --> 00:13:48.840]  跟正常人的比例有很大的差距的
[00:13:48.840 --> 00:13:49.480]  所以
[00:13:49.480 --> 00:13:53.800]  你說以色列人是不是會覺得自己在阿納族人的面前
[00:13:53.800 --> 00:13:55.920]  是一個宅猛呢
[00:13:55.920 --> 00:13:57.400]  雖然誇張了一點
[00:13:57.400 --> 00:13:59.280]  宅猛還要小很多
[00:13:59.280 --> 00:14:00.200]  但是呢
[00:14:00.200 --> 00:14:01.640]  這樣形容呢
[00:14:01.640 --> 00:14:03.440]  也不是太誇張
[00:14:03.440 --> 00:14:06.800]  因為阿納族人原來是這麼高大的
[00:14:06.800 --> 00:14:08.680]  迦南人原來是很高大呢
[00:14:08.680 --> 00:14:09.680]  是不奇怪的
[00:14:09.680 --> 00:14:12.960]  你看見大衛哥尼亞的對戰
[00:14:12.960 --> 00:14:18.120]  應該是跟宅猛和偉人的分別
[00:14:18.120 --> 00:14:19.160]  很高大
[00:14:19.160 --> 00:14:20.840]  很強壯
[00:14:20.840 --> 00:14:24.160]  但是就算是這樣去說
[00:14:24.160 --> 00:14:24.680]  不行
[00:14:24.680 --> 00:14:26.560]  我們不可以去得到這個地方
[00:14:26.560 --> 00:14:28.680]  但是迦勒卻安撫他們
[00:14:28.680 --> 00:14:29.160]  他說
[00:14:29.160 --> 00:14:31.680]  我們立刻想去得那地吧
[00:14:31.680 --> 00:14:35.000]  我們足能得勝
[00:14:35.000 --> 00:14:36.920]  迦勒很有信心
[00:14:36.920 --> 00:14:39.000]  他說我們一定可以勝過他們
[00:14:39.000 --> 00:14:40.920]  嘩!憑什麼?
[00:14:40.920 --> 00:14:42.640]  他們這麼強壯
[00:14:42.640 --> 00:14:44.520]  他們的誠意這麼強大
[00:14:44.520 --> 00:14:47.480]  我們憑什麼可以得勝呢?
[00:14:47.480 --> 00:14:49.360]  另外十個人很堅持
[00:14:49.360 --> 00:14:54.120]  他們仍然覺得不能夠上去攻擊雅文
[00:14:54.120 --> 00:14:57.160]  因為他們比我們強壯
[00:14:57.160 --> 00:14:57.920]  好了
[00:14:57.920 --> 00:14:59.800]  什麼讓迦勒
[00:14:59.800 --> 00:15:01.840]  或者甚至約書亞的看法
[00:15:01.840 --> 00:15:05.040]  會跟其他十個人的看法不同呢?
[00:15:05.040 --> 00:15:08.040]  這個就是觀點和角度的問題
[00:15:08.040 --> 00:15:10.560]  跟觀念有關係的
[00:15:10.560 --> 00:15:11.840]  同樣的東西
[00:15:11.840 --> 00:15:13.840]  會讓人產生不同的觀點
[00:15:13.840 --> 00:15:15.720]  看你怎麼看的
[00:15:15.720 --> 00:15:17.040]  我們經常都說
[00:15:17.040 --> 00:15:21.320]  一杯裡面有裝著半杯的水
[00:15:21.320 --> 00:15:22.480]  你可以很悲觀
[00:15:22.480 --> 00:15:23.040]  你就說
[00:15:23.040 --> 00:15:24.960]  剩下半杯水
[00:15:24.960 --> 00:15:27.000]  另外一個人可以說
[00:15:27.000 --> 00:15:28.560]  還有半杯水
[00:15:28.560 --> 00:15:31.040]  就是那個說法不同就不同了
[00:15:31.040 --> 00:15:32.880]  就表示你怎樣的心態
[00:15:32.880 --> 00:15:34.960]  怎樣的觀念
[00:15:34.960 --> 00:15:36.120]  有一個人
[00:15:36.120 --> 00:15:37.600]  當他的朋友告訴他
[00:15:37.600 --> 00:15:41.160]  他的電話號碼是什麼
[00:15:41.160 --> 00:15:42.720]  1414
[00:15:42.720 --> 00:15:44.680]  這個人就覺得很好笑了
[00:15:44.680 --> 00:15:46.760]  我們廣東人最忌什麼?
[00:15:46.760 --> 00:15:48.480]  最忌四
[00:15:48.480 --> 00:15:49.400]  就是四
[00:15:49.400 --> 00:15:52.480]  我們在香港的時候
[00:15:52.480 --> 00:15:54.600]  曾經去過一棟大廈
[00:15:54.600 --> 00:15:56.000]  沒有四的
[00:15:56.000 --> 00:15:57.600]  什麼1414
[00:15:57.600 --> 00:15:58.760]  1424
[00:15:58.760 --> 00:15:59.880]  34
[00:15:59.880 --> 00:16:03.480]  原本那個人住在三十幾樓
[00:16:03.480 --> 00:16:04.680]  我問他住得很高嗎?
[00:16:04.680 --> 00:16:05.200]  不是的
[00:16:05.200 --> 00:16:08.400]  你扣那些又要扣為13
[00:16:08.400 --> 00:16:10.800]  又要扣為4
[00:16:10.800 --> 00:16:14.720]  他說剩下的不是很多層
[00:16:14.720 --> 00:16:16.440]  香港人就很迷信的
[00:16:16.440 --> 00:16:19.200]  所以這個人一聽到他的朋友說
[00:16:19.200 --> 00:16:21.640]  我的電話是1414
[00:16:21.640 --> 00:16:22.840]  他說
[00:16:22.840 --> 00:16:23.680]  就是
[00:16:23.680 --> 00:16:24.600]  就是很有趣
[00:16:24.600 --> 00:16:27.200]  你為什麼會選這個電話號碼
[00:16:27.200 --> 00:16:28.280]  他朋友就說
[00:16:28.280 --> 00:16:28.800]  咦
[00:16:28.800 --> 00:16:30.520]  有什麼好怕的
[00:16:30.520 --> 00:16:32.520]  你不要用讀出來
[00:16:32.520 --> 00:16:33.840]  不要讀1414
[00:16:33.840 --> 00:16:35.320]  你用唱出來吧
[00:16:35.320 --> 00:16:37.000]  杜花杜花
[00:16:37.000 --> 00:16:38.600]  就是杜發杜發
[00:16:38.600 --> 00:16:39.880]  這樣就可以了
[00:16:39.880 --> 00:16:40.800]  所以
[00:16:40.800 --> 00:16:42.800]  看你怎樣去看一件事
[00:16:42.800 --> 00:16:44.840]  怎樣去
[00:16:44.840 --> 00:16:47.600]  就是怎樣去得出一個觀念來的
[00:16:47.600 --> 00:16:48.400]  所以
[00:16:48.400 --> 00:16:49.960]  不是一件事
[00:16:49.960 --> 00:16:51.920]  都一定要這麼悲觀去看的
[00:16:51.920 --> 00:16:54.480]  這十個人就是很悲觀的去看
[00:16:54.480 --> 00:16:55.240]  但是
