
[00:00:00.000 --> 00:00:03.080]  各位 地心姐妹朋友們 大家早
[00:03:14.280 --> 00:03:18.200]  就準備了很多的飯食酒菜
[00:03:18.200 --> 00:03:20.560]  還有麵包餅
[00:03:20.560 --> 00:03:24.080]  就在路上等大衛的勇士
[00:03:24.080 --> 00:03:25.960]  大衛的大軍
[00:03:25.960 --> 00:03:27.160]  結果就在路邊
[00:03:27.160 --> 00:03:29.560]  他就呼呼在地
[00:03:29.560 --> 00:03:32.000]  他就說我拿吧是一個老粗人
[00:03:32.000 --> 00:03:33.280]  他不知道
[00:03:33.280 --> 00:03:36.520]  王你看這些我為你準備的酒食飯菜
[00:03:36.520 --> 00:03:38.600]  請你們拿去吃吧
[00:03:38.600 --> 00:03:41.960]  這個大衛就休了氣
[00:03:41.960 --> 00:03:44.240]  帶了食物就回去了
[00:03:44.240 --> 00:03:47.400]  第二天拿吧酒醒了
[00:03:47.400 --> 00:03:50.760]  亞比蓋就把這個事情跟他講
[00:03:50.760 --> 00:03:51.880]  結果
[00:03:51.880 --> 00:03:55.160]  his heart died within him
[00:03:55.160 --> 00:03:56.840]  他的魂不復底
[00:03:56.840 --> 00:03:59.720]  整個身體都僵硬了
[00:03:59.720 --> 00:04:02.160]  這是我們的魂
[00:04:02.160 --> 00:04:05.400]  其實就是我們的意志情感
[00:04:05.400 --> 00:04:08.000]  七情六欲
[00:04:08.000 --> 00:04:10.360]  還有我們的身體呢
[00:04:10.360 --> 00:04:14.120]  尤夫所述四章十二節他說
[00:04:14.120 --> 00:04:16.400]  建立基督的身體
[00:04:16.400 --> 00:04:17.920]  我們除了我們有身體
[00:04:17.920 --> 00:04:20.480]  我們有靈我們有魂
[00:04:20.480 --> 00:04:23.520]  基督是教會的頭
[00:04:23.520 --> 00:04:26.720]  教會是基督的身體
[00:04:26.720 --> 00:04:30.040]  我們常說身體發福受至父母
[00:04:30.040 --> 00:04:34.720]  而基督就是世上教會的頭
[00:04:34.720 --> 00:04:37.600]  當然了聖經上面或我們平常人
[00:04:37.600 --> 00:04:42.880]  也常常把靈跟魂混為一談
[00:04:42.880 --> 00:04:48.600]  譬如說約伯記二十三章二十二節他說
[00:04:48.600 --> 00:04:52.120]  神救贖我的靈魂
[00:04:52.120 --> 00:04:57.920]  他是說soul把靈跟魂就一起包掛了
[00:04:57.920 --> 00:04:59.640]  讓我請問各位
[00:04:59.640 --> 00:05:03.080]  今天這個時代當下
[00:05:03.080 --> 00:05:09.200]  我們的靈魂體處在什麼環境之中啊
[00:05:09.200 --> 00:05:14.280]  What are we in the situation like here today
[00:05:14.280 --> 00:05:15.920]  第一pandemic
[00:05:15.920 --> 00:05:18.040]  我們在瘟疫之中
[00:05:18.040 --> 00:05:20.920]  第二我們在通膨之中
[00:05:20.920 --> 00:05:21.840]  是不是
[00:05:21.840 --> 00:05:24.120]  第三我們面臨的戰爭
[00:05:24.120 --> 00:05:26.200]  第四我們面臨饑荒
[00:05:26.200 --> 00:05:28.400]  還有我們面臨暴亂
[00:05:28.400 --> 00:05:31.760]  甚至於我們面臨末世
[00:05:31.760 --> 00:05:33.400]  End time
[00:05:33.400 --> 00:05:36.480]  That's what we are in today
[00:05:36.480 --> 00:05:42.240]  所以我們的靈魂體就處在這個環境之中
[00:05:42.240 --> 00:05:44.360]  上個禮拜第五師分享
[00:05:44.360 --> 00:05:47.080]  我們怎麼樣處在這個環境之中
[00:05:47.080 --> 00:05:51.320]  當然了我們的神有恩典有憐憫有慈愛
[00:05:51.320 --> 00:05:53.360]  他也有能力來保護我們的
[00:05:53.360 --> 00:05:55.800]  Hallelujah
[00:05:55.800 --> 00:05:59.440]  靈魂體可不可以少一樣呢
[00:05:59.440 --> 00:06:01.280]  一樣不能少
[00:06:01.280 --> 00:06:04.400]  因為亞哥書二章二十六節他說呢
[00:06:04.400 --> 00:06:08.560]  請身體沒有靈魂是死的
[00:06:08.560 --> 00:06:12.640]  他說信心沒有行為也是死的
[00:06:12.640 --> 00:06:14.480]  這是亞哥說的
[00:06:14.480 --> 00:06:16.160]  換句話說
[00:06:16.160 --> 00:06:18.920]  假如我們的身體沒有靈魂的話
[00:06:18.920 --> 00:06:20.680]  沒有spirit
[00:06:20.680 --> 00:06:22.360]  他這裡用的字
[00:06:22.360 --> 00:06:25.720]  我們就是行屍走肉
[00:06:25.720 --> 00:06:31.760]  就是死的活人或者活的死人
[00:06:31.760 --> 00:06:34.080]  但是彼得前書二章十一節
[00:06:34.080 --> 00:06:39.720]  他說請我勸你們禁戒肉體的私慾
[00:06:39.720 --> 00:06:44.000]  這私慾是與靈魂征戰的
[00:06:44.000 --> 00:06:46.120]  他這裡講的私慾是講的
[00:06:46.120 --> 00:06:48.680]  passions of the flesh
[00:06:48.680 --> 00:06:51.040]  就是我們肉體的私慾
[00:06:51.040 --> 00:06:53.840]  就是我們的老我
[00:06:53.840 --> 00:06:56.760]  而你這個私慾是跟靈魂
[00:06:56.760 --> 00:06:59.440]  你的soul跟spirit
[00:06:59.440 --> 00:07:01.880]  against征戰的
[00:07:01.880 --> 00:07:03.040]  所以我們常常講說
[00:07:03.040 --> 00:07:05.960]  哎呀我的老我沒有死透啊
[00:07:05.960 --> 00:07:07.800]  所以我有的時候
[00:07:07.800 --> 00:07:10.320]  一生氣起來就得罪了很多人
[00:07:10.320 --> 00:07:11.840]  得罪人還沒有關係
[00:07:11.840 --> 00:07:13.120]  得罪了神
[00:07:13.120 --> 00:07:14.960]  這很是很怕的
[00:07:14.960 --> 00:07:17.280]  好在我們的神也會原諒我們
[00:07:17.280 --> 00:07:20.280]  得罪了聖靈或者是褻瀆了聖靈
[00:07:20.280 --> 00:07:22.320]  那才真是可怕
[00:07:22.320 --> 00:07:28.800]  所以彼得要勸我們禁戒肉體的私慾
[00:07:28.800 --> 00:07:32.000]  就是說我們不要順著我們的性情
[00:07:32.000 --> 00:07:33.440]  想吃什麼就吃什麼
[00:07:33.440 --> 00:07:34.760]  想喝什麼就什麼
[00:07:34.760 --> 00:07:36.320]  想發脾氣就發脾氣
[00:07:36.320 --> 00:07:38.880]  想說這個就說這個
[00:07:38.880 --> 00:07:43.160]  因為這是跟我們的靈魂是相征戰
[00:07:43.160 --> 00:07:45.200]  是against的
[00:07:45.200 --> 00:07:47.360]  那麼約翰福三書一章二節
[00:07:47.360 --> 00:07:50.760]  他說 親愛的兄弟啊
[00:07:50.760 --> 00:07:54.840]  我願你凡事興盛 身體健康
[00:07:54.840 --> 00:07:59.560]  正如你的靈魂興盛一樣
[00:07:59.560 --> 00:08:02.920]  他是說 my dear brother
[00:08:02.920 --> 00:08:05.240]  我願你凡事興盛
[00:08:05.240 --> 00:08:08.080]  your body in good health
[00:08:08.080 --> 00:08:11.360]  我們的身體有健康的身體
[00:08:11.360 --> 00:08:15.400]  就好像我們的獸一樣也很興盛
[00:08:15.400 --> 00:08:19.440]  所以神他為我們擺上這一切
[00:08:19.440 --> 00:08:21.480]  他為我們造的這一切
[00:08:21.480 --> 00:08:22.600]  用塵土造人
[00:08:22.600 --> 00:08:24.200]  在人的鼻孔吹了一口氣
[00:08:24.200 --> 00:08:26.360]  人成為有靈的活人
[00:08:26.360 --> 00:08:28.920]  那麼我們有靈 我們有身體
[00:08:28.920 --> 00:08:31.400]  我們有魂
[00:08:31.400 --> 00:08:35.120]  所以我們是一樣都不可以缺的
[00:08:35.120 --> 00:08:36.720]  當然了
[00:08:36.720 --> 00:08:39.760]  我們的身體 我們的靈 我們的魂
[00:08:39.760 --> 00:08:43.000]  會有強有弱 是不是
[00:08:43.000 --> 00:08:45.640]  年輕人一般是身體最強的嘛
[00:08:45.640 --> 00:08:46.480]  對不對
[00:08:46.480 --> 00:08:50.520]  年紀大的人是靈可能比較強
[00:08:50.520 --> 00:08:54.480]  而魂也可能比較強 是不是
[00:08:54.480 --> 00:08:56.040]  所以這都是不一樣
[00:08:56.040 --> 00:08:59.760]  但是我們也不能講哪一個比較重要
[00:08:59.760 --> 00:09:01.760]  哪一個比較不重要
[00:09:01.760 --> 00:09:04.720]  或者是哪一個可以有
[00:09:04.720 --> 00:09:06.280]  哪一個可以沒有
[00:09:06.280 --> 00:09:09.040]  這都是不是正確的
[00:09:09.040 --> 00:09:13.680]  所以靈魂體各有強弱 是不是
[00:09:13.680 --> 00:09:16.720]  約書亞記十四章我們講到老迦勒
[00:09:16.720 --> 00:09:19.080]  他講什麼 來 看吶
[00:09:19.080 --> 00:09:21.280]  現今我八十五歲
[00:09:21.280 --> 00:09:22.880]  我還是強壯
[00:09:22.880 --> 00:09:26.400]  像摩西打發我去的那天一樣
[00:09:26.400 --> 00:09:29.080]  無論是征戰 是出入
[00:09:29.080 --> 00:09:31.280]  我的力量那是如何
[00:09:31.280 --> 00:09:34.080]  現在還是如何
[00:09:34.080 --> 00:09:36.960]  This is talking about Caleb
[00:09:36.960 --> 00:09:43.680]  當他來到迦南平原征戰的時候呢
[00:09:43.680 --> 00:09:49.720]  他是四十多歲跟著摩西出了埃及
[00:09:49.720 --> 00:09:50.800]  是不是
[00:09:50.800 --> 00:09:55.760]  而且他是跟約書亞去窺探迦南地的
[00:09:55.760 --> 00:09:59.000]  他們兩個約書亞 迦勒是爛兄爛弟
[00:09:59.000 --> 00:10:01.880]  他比約書亞大五歲
[00:10:01.880 --> 00:10:05.480]  所以他們在曠野漂流了四十年的時候
[00:10:05.480 --> 00:10:07.760]  當他們進入迦南平原的時候
[00:10:07.760 --> 00:10:09.680]  已經八十五歲了
[00:10:09.680 --> 00:10:11.960]  他就征戰
[00:10:11.960 --> 00:10:15.360]  結果他說現在我八十五歲
[00:10:15.360 --> 00:10:18.080]  Now I'm 85 years old
[00:10:18.080 --> 00:10:20.480]  I'm still strong
[00:10:20.480 --> 00:10:21.880]  I want to fight
[00:10:21.880 --> 00:10:23.560]  Give me the authority
[00:10:23.560 --> 00:10:25.800]  I want to fight for you
[00:10:25.800 --> 00:10:26.560]  是不是
[00:10:26.560 --> 00:10:28.560]  他說當初我的力量如何
[00:10:28.560 --> 00:10:32.800]  我現在的力量還是如何
[00:10:32.800 --> 00:10:34.640]  所以我們說他是怎麼樣
[00:10:34.640 --> 00:10:38.640]  老當益壯 是不是
[00:10:38.640 --> 00:10:40.000]  他雖然八十五歲
[00:10:40.000 --> 00:10:43.640]  但是他的身體卻像是年輕人一樣
[00:10:43.640 --> 00:10:45.480]  他還願意去征戰
[00:10:45.480 --> 00:10:48.800]  而且他去征戰那個地方呢
[00:10:48.800 --> 00:10:53.040]  是高山地
[00:10:53.040 --> 00:10:54.680]  是非常高大的城邑
[00:10:54.680 --> 00:10:56.000]  很難打下來
[00:10:56.000 --> 00:10:59.120]  他卻自告奮勇要去征戰
[00:10:59.120 --> 00:11:01.560]  同樣還有一個例子
[00:11:01.560 --> 00:11:05.360]  講這個靈魂體各有的強弱
[00:11:05.360 --> 00:11:08.240]  在約翰福音八章五十七到五十八節
[00:11:08.240 --> 00:11:10.720]  他說 猶太人說
[00:11:10.720 --> 00:11:14.840]  你還沒有五十歲起見過亞伯拉罕呢
[00:11:14.840 --> 00:11:18.760]  耶穌說 我實實在在的告訴你們
[00:11:18.760 --> 00:11:22.240]  還沒有亞伯拉罕就有了我
[00:11:22.240 --> 00:11:24.240]  你知道嗎
[00:11:24.240 --> 00:11:27.560]  這個時候耶穌有沒有五十歲
[00:11:27.560 --> 00:11:29.640]  耶穌才三十三歲
[00:11:29.640 --> 00:11:32.240]  但人家說看起來你還沒有五十歲
[00:11:32.240 --> 00:11:34.920]  所以耶穌顯得有點蒼老
[00:11:34.920 --> 00:11:36.040]  是不是
[00:11:36.040 --> 00:11:39.280]  當然耶穌他的靈很強
[00:11:39.280 --> 00:11:42.000]  他就是那個靈嘛
[00:11:42.000 --> 00:11:44.920]  他就是從父那邊來的靈嘛
[00:11:44.920 --> 00:11:46.360]  只不過是
[00:11:46.360 --> 00:11:48.920]  Word became flesh
[00:11:48.920 --> 00:11:50.760]  道成肉身嘛
[00:11:50.760 --> 00:11:51.640]  是不是
[00:11:51.640 --> 00:11:54.200]  所以他的身體呢
[00:11:54.200 --> 00:11:56.360]  雖然三十三歲
[00:11:56.360 --> 00:11:58.280]  那麼他跟猶太人說
[00:11:58.280 --> 00:12:01.320]  哎呀 你們的祖宗亞伯拉罕看到我
[00:12:01.320 --> 00:12:04.000]  看到耶和華時就歡歡喜喜
[00:12:04.000 --> 00:12:05.080]  人家就笑他說
[00:12:05.080 --> 00:12:06.320]  我看你還沒有五十歲
[00:12:06.320 --> 00:12:07.760]  你怎麼說你
[00:12:07.760 --> 00:12:12.880]  什麼我們的祖宗 什麼你還見過亞伯拉罕嗎
[00:12:12.880 --> 00:12:16.320]  那耶穌說還沒有亞伯拉罕就有了我
[00:12:16.320 --> 00:12:17.520]  是不是
[00:12:17.520 --> 00:12:19.000]  所以你說亞伯拉罕
[00:12:19.000 --> 00:12:23.600]  你說耶穌是身體衰老嗎
[00:12:23.600 --> 00:12:25.520]  其實也不見得
[00:12:25.520 --> 00:12:29.080]  他在世的年日三十三歲
[00:12:29.080 --> 00:12:31.680]  顯得是比較蒼老了
[00:12:31.680 --> 00:12:34.600]  因為那沒好東西吃
[00:12:34.600 --> 00:12:36.440]  沒有好地方睡覺
[00:12:36.440 --> 00:12:37.920]  沒有好的保養品
[00:12:37.920 --> 00:12:39.240]  也沒有休假
[00:12:39.240 --> 00:12:40.680]  也沒有度假
[00:12:40.680 --> 00:12:43.680]  也沒有什麼享受
[00:12:43.680 --> 00:12:47.360]  而且每一次一天黑
[00:12:47.360 --> 00:12:48.360]  他就出城
[00:12:48.360 --> 00:12:50.080]  他就去禱告
[00:12:50.080 --> 00:12:53.840]  他就去跟神親近
[00:12:53.840 --> 00:12:57.280]  風吹日曬雨淋雨打
[00:12:57.280 --> 00:12:59.200]  所以他顯得蒼老
[00:12:59.200 --> 00:13:02.320]  但是你想他如果是
[00:13:02.320 --> 00:13:04.040]  in the beginning
[00:13:04.040 --> 00:13:05.560]  他就存在了
[00:13:05.560 --> 00:13:06.920]  是不是
[00:13:06.920 --> 00:13:10.920]  所以還沒有亞伯拉罕就有了他
[00:13:10.920 --> 00:13:13.720]  所以他也不顯得老了
[00:13:13.720 --> 00:13:16.440]  好多歲了
[00:13:16.440 --> 00:13:17.360]  是不是
[00:13:17.360 --> 00:13:20.800]  不只是他在世年日三十三歲
[00:13:20.800 --> 00:13:21.840]  感謝神
[00:13:21.840 --> 00:13:23.400]  這是我們的耶穌
[00:13:23.400 --> 00:13:26.520]  所以靈魂體各有強弱
[00:13:26.520 --> 00:13:28.920]  有的人他的魂很強
[00:13:28.920 --> 00:13:31.120]  就是他很會做人
[00:13:31.120 --> 00:13:33.480]  他不輕易發怒
[00:13:33.480 --> 00:13:35.560]  他不忌憚人的餓
[00:13:35.560 --> 00:13:36.280]  是不是
[00:13:36.280 --> 00:13:37.600]  他很久忍耐
[00:13:37.600 --> 00:13:39.480]  甚至於他活出
[00:13:39.480 --> 00:13:42.560]  那個人生的最高點
[00:13:42.560 --> 00:13:46.800]  我們的靈魂體各盡所能
[00:13:46.800 --> 00:13:50.440]  在約翰一書二章十二到十四節
[00:13:50.440 --> 00:13:52.680]  他講到三個人
[00:13:52.680 --> 00:13:55.160]  一個是小子
[00:13:55.160 --> 00:13:57.040]  一個是少年
[00:13:57.040 --> 00:13:59.720]  一個是父老
[00:13:59.720 --> 00:14:01.640]  總結起來是
[00:14:01.640 --> 00:14:03.800]  小子是怎麼樣
[00:14:03.800 --> 00:14:07.920]  小子是小子們的最最的祖名
[00:14:07.920 --> 00:14:09.320]  得了色名
[00:14:09.320 --> 00:14:10.840]  這是小子
[00:14:10.840 --> 00:14:11.920]  換句話說
[00:14:11.920 --> 00:14:17.160]  你如果剛剛才信主歸入主的名下
[00:14:17.160 --> 00:14:20.840]  你藉著祖名得了色名
[00:14:20.840 --> 00:14:22.480]  你是小子
[00:14:22.480 --> 00:14:25.520]  你好像一個new born baby
[00:14:25.520 --> 00:14:27.320]  在這個教會裡面
[00:14:27.320 --> 00:14:29.720]  大家都怎麼樣
[00:14:29.720 --> 00:14:31.120]  寶貴
[00:14:31.120 --> 00:14:32.280]  大家都抱你
[00:14:32.280 --> 00:14:33.000]  喜歡抱你
[00:14:33.000 --> 00:14:34.480]  大家都逗你玩
[00:14:34.480 --> 00:14:36.200]  這是小子
[00:14:36.200 --> 00:14:38.600]  但是他的靈命很弱
[00:14:38.600 --> 00:14:40.640]  他的體能很強
[00:14:40.640 --> 00:14:44.040]  他的血氣很方剛
[00:14:44.040 --> 00:14:45.400]  那麼我記得
[00:14:45.400 --> 00:14:46.720]  不光是帶我的孩子
[00:14:46.720 --> 00:14:47.360]  帶我的
[00:14:47.360 --> 00:14:50.640]  孫子 孫女 或者是帶別人家的
[00:14:50.640 --> 00:14:53.040]  哎呀 那個小孩子脾氣起來啊
[00:14:53.040 --> 00:14:56.400]  你跟不上他啦 是不是
[00:14:56.400 --> 00:14:58.480]  有的時候你累了都睡著了
[00:14:58.480 --> 00:15:02.640]  他還是精神滿滿的 是不是
[00:15:02.640 --> 00:15:05.040]  所以這就是小孩子
[00:15:05.040 --> 00:15:08.640]  當他剛剛受洗 歸屋主民接著主民
[00:15:08.640 --> 00:15:10.080]  得了赦免
[00:15:10.080 --> 00:15:13.120]  他的靈魂若 他可能沒有看過聖經
[00:15:13.120 --> 00:15:14.480]  他也不會禱告
[00:15:14.480 --> 00:15:17.280]  但他的氣能強 他的血氣放高
[00:15:17.280 --> 00:15:20.080]  但是他的前途無量
[00:15:20.080 --> 00:15:24.480]  他可以剛開始 他可以走得很快
[00:15:24.480 --> 00:15:25.920]  他可以走得很慢
[00:15:25.920 --> 00:15:28.400]  當然我講的不是你的年紀
[00:15:28.400 --> 00:15:31.360]  我是講的是你的靈命
[00:15:31.360 --> 00:15:35.600]  像我自己是五十歲才受洗
[00:15:35.600 --> 00:15:38.720]  將近六十歲才開始讀經
[00:15:38.720 --> 00:15:42.240]  所以我起點就很慢 是不是
[00:15:42.240 --> 00:15:43.920]  但神很恩戴我
[00:15:43.920 --> 00:15:48.720]  神讓我體能衰老的時候
[00:15:48.720 --> 00:15:52.240]  竟給我一個過目不忘的本領
[00:15:52.240 --> 00:15:54.160]  我讀聖經 我讀什麼
[00:15:54.160 --> 00:15:56.720]  哎呀 我真想以前我要是在職場上面
[00:15:56.720 --> 00:15:59.280]  這麼厲害的話就棒了 是不是
[00:15:59.280 --> 00:16:04.000]  在約翰遜二章又講到一個叫做少年人
[00:16:04.000 --> 00:16:05.680]  Youth
[00:16:05.680 --> 00:16:10.800]  他說少年人剛強神的道常存在心裡
[00:16:10.800 --> 00:16:13.360]  他們勝過惡者
[00:16:13.360 --> 00:16:14.640]  這是整個的總結
[00:16:14.640 --> 00:16:18.480]  就是講那個少年人就是有這個本事
[00:16:18.480 --> 00:16:21.680]  所以當我們受洗歸入職能裡面
[00:16:21.680 --> 00:16:24.000]  成為小子的時候
[00:16:24.000 --> 00:16:25.920]  New born baby的時候
[00:16:25.920 --> 00:16:30.320]  我們吃奶 吃靈奶 我們長大
[00:16:30.320 --> 00:16:32.720]  我們長大的時候成為Teenager
[00:16:32.720 --> 00:16:35.360]  成為Youth 成為Young adult
[00:16:35.360 --> 00:16:38.720]  成為Young man 成為Young women
[00:16:38.720 --> 00:16:40.960]  我們要剛強 是不是
[00:16:40.960 --> 00:16:43.920]  所以我們教會最喜歡用的
[00:16:43.920 --> 00:16:47.360]  做小組長就是少年人
[00:16:47.360 --> 00:16:51.200]  因為他道理也懂了一些了
[00:16:51.200 --> 00:16:53.120]  神的道常存在他心裡面
[00:16:53.120 --> 00:16:55.040]  他也看過一些聖經了
[00:16:55.040 --> 00:16:56.960]  神人不像那個父老
[00:16:56.960 --> 00:16:58.640]  聖經讀了三遍了
[00:16:58.640 --> 00:17:01.200]  讀了五遍了 是不是
[00:17:01.200 --> 00:17:04.640]  不像那些Elders 是不是
[00:17:04.640 --> 00:17:08.880]  但是碰到跟撒旦魔鬼的征戰的時候
[00:17:08.880 --> 00:17:11.040]  他們厲害 是不是
[00:17:11.040 --> 00:17:13.600]  他是天不怕地不怕
[00:17:13.600 --> 00:17:16.960]  他撒旦都怕他 有的時候 是不是
[00:17:16.960 --> 00:17:18.720]  那麼小子他根本不懂
[00:17:18.720 --> 00:17:21.360]  你很容易被撒旦魔鬼騙
[00:17:21.360 --> 00:17:23.840]  一點點小事情他就會發脾氣
[00:17:23.840 --> 00:17:24.880]  他就會生氣
[00:17:24.880 --> 00:17:26.480]  他就不信了 他就不來了
[00:17:26.480 --> 00:17:28.720]  或怎麼樣 這是小子
[00:17:28.720 --> 00:17:31.440]  但是當我們到了少年人的時候
[00:17:31.440 --> 00:17:37.200]  神要在你身上張開出他的能力來
[00:17:37.200 --> 00:17:41.760]  因為他的靈魂體恰到好處
[00:17:41.760 --> 00:17:44.720]  到了父老 這個聖經上面講到
[00:17:44.720 --> 00:17:49.920]  他是說父老認識那起初原有的
[00:17:49.920 --> 00:17:54.160]  就是他對神有一個很親密的關係
[00:17:54.160 --> 00:17:58.160]  他認識
[00:17:58.160 --> 00:18:02.400]  你認不認識習近平
[00:18:02.400 --> 00:18:03.920]  認識嗎
[00:18:03.920 --> 00:18:06.240]  習近平不認識你
[00:18:06.240 --> 00:18:08.560]  他講的認識是這個意思
[00:18:08.560 --> 00:18:11.600]  譬如說聖經上面說
[00:18:11.600 --> 00:18:15.520]  亞當認識了夏娃
[00:18:15.520 --> 00:18:19.280]  Alan get acquainted with Eva
[00:18:19.280 --> 00:18:21.520]  就生了一個孩子了
[00:18:21.520 --> 00:18:25.040]  認識要認識到那個地步 是不是
[00:18:25.040 --> 00:18:26.800]  不是說我認識習近平
[00:18:26.800 --> 00:18:28.480]  習近平不認識我
[00:18:28.480 --> 00:18:31.280]  父老他認識那起初原有的
[00:18:31.280 --> 00:18:32.880]  他認識神
[00:18:32.880 --> 00:18:34.640]  神也知道他
[00:18:34.640 --> 00:18:36.720]  聖經上面要好幾個人都是這個樣子
[00:18:36.720 --> 00:18:38.320]  大衛也是這個樣子
[00:18:38.320 --> 00:18:40.160]  摩西也是這個樣子
[00:18:40.160 --> 00:18:45.360]  所以父老他的靈命很強
[00:18:45.360 --> 00:18:48.000]  但是體能就弱了
[00:18:48.000 --> 00:18:52.160]  所以如果我看到我們在座弟兄姊妹朋友們
[00:18:52.160 --> 00:18:53.840]  有的靈命很強
[00:18:53.840 --> 00:18:58.800]  但是身體也還好
[00:18:58.800 --> 00:19:00.320]  所以有的時候
[00:19:00.320 --> 00:19:03.600]  你到底說靈魂體哪一個重要呢
[00:19:03.600 --> 00:19:05.440]  哪一個比較不重要呢
[00:19:05.440 --> 00:19:11.680]  或者是說靈魂體它各有各的用途呢
[00:19:11.680 --> 00:19:13.120]  有一個人講了一個見證
[00:19:13.120 --> 00:19:17.360]  他說有一個姊妹叫做姓林子
[00:19:17.360 --> 00:19:19.680]  她的身體很不好
[00:19:19.680 --> 00:19:23.920]  甚至於她到了晚期的時候不能見光
[00:19:23.920 --> 00:19:28.480]  太陽光都會造成她身體不對勁
[00:19:28.480 --> 00:19:30.800]  燒她灼傷她
[00:19:30.800 --> 00:19:34.320]  那麼身體很不好人家就去看她
[00:19:34.320 --> 00:19:36.960]  想去安慰她
[00:19:36.960 --> 00:19:39.680]  結果在她那邊坐了一兩個小時
[00:19:39.680 --> 00:19:43.920]  出來的時候反得安慰
[00:19:43.920 --> 00:19:49.040]  所以如果我們的靈能夠強到這個地步
[00:19:49.040 --> 00:19:51.360]  勝過我們的魂
[00:19:51.360 --> 00:19:54.320]  勝過我們肉體的軟弱
[00:19:54.320 --> 00:19:56.320]  換句話說
[00:19:56.320 --> 00:19:57.760]  假如你身體有病痛
[00:19:57.760 --> 00:20:00.720]  你不免心情就不好
[00:20:00.720 --> 00:20:03.840]  甚至於會冤天尤人
