
[00:00:00.000 --> 00:00:04.080]  曾經香港有一部電影《一百萬零一夜》
[00:03:21.200 --> 00:03:22.560]  錯的
[00:03:22.560 --> 00:03:24.800]  做得不好就不祈禱了
[00:03:24.800 --> 00:03:27.040]  剛好相反 做得不好更加要祈禱
[00:03:27.040 --> 00:03:29.440]  要加多兩串肉 要禁食
[00:03:29.440 --> 00:03:31.360]  這就是舉聖潔的手
[00:03:31.360 --> 00:03:32.560]  就是我們的態度
[00:03:32.560 --> 00:03:35.120]  就是上次我說的我們的attitude
[00:03:35.120 --> 00:03:37.120]  我們的態度
[00:03:37.120 --> 00:03:38.800]  第二 不要憤怒
[00:03:38.800 --> 00:03:41.600]  特別是男人在家裏面是最容易憤怒的
[00:03:41.600 --> 00:03:44.400]  所以主席的懷疑
[00:03:44.400 --> 00:03:46.560]  其實我也有些懷疑
[00:03:46.560 --> 00:03:48.160]  但我又不敢challenge他
[00:03:48.160 --> 00:03:49.520]  是不是真的沒有打過呢
[00:03:49.520 --> 00:03:51.120]  我試過被我爸爸吊起來打
[00:03:51.120 --> 00:03:52.480]  不知道在那裏扣着兩個手
[00:03:52.480 --> 00:03:55.680]  搭上去的涼度不停的fit
[00:03:55.680 --> 00:03:59.200]  綁了一個多小時
[00:03:59.200 --> 00:04:02.160]  在早幾年美國有一個網上的故事
[00:04:02.160 --> 00:04:04.880]  我看了之後我臉色變了 我很難過
[00:04:04.880 --> 00:04:08.400]  就是說美國有個爸爸買了一輛很漂亮的舒芙隆回家
[00:04:08.400 --> 00:04:10.000]  那些漂亮的車
[00:04:10.000 --> 00:04:12.080]  很漂亮 他有個四歲大的女兒
[00:04:12.080 --> 00:04:14.160]  兩父子 兩父女
[00:04:14.160 --> 00:04:16.400]  這輛車就像寶貝一樣
[00:04:16.400 --> 00:04:18.800]  女兒看到這輛大寶貝車
[00:04:18.800 --> 00:04:20.320]  就像一個大玩具一樣
[00:04:20.320 --> 00:04:21.920]  很喜歡
[00:04:21.920 --> 00:04:23.440]  有一次
[00:04:23.440 --> 00:04:25.040]  爸爸回到車房的時候
[00:04:25.040 --> 00:04:27.360]  看到女兒竟然拿着金屬硬物
[00:04:27.360 --> 00:04:29.920]  將這輛舒芙隆掛得花了
[00:04:29.920 --> 00:04:32.480]  哇 我的心肝寶貝花了
[00:04:32.480 --> 00:04:33.680]  一生氣之下
[00:04:33.680 --> 00:04:36.160]  就隨手拉着東西綁着女兒的手
[00:04:36.160 --> 00:04:39.200]  一搭就走了
[00:04:39.200 --> 00:04:40.720]  走了去喝酒
[00:04:40.720 --> 00:04:41.920]  嚇死我了
[00:04:41.920 --> 00:04:43.520]  我的心肝寶貝被我弄花了
[00:04:43.520 --> 00:04:44.880]  嚇死我了
[00:04:44.880 --> 00:04:46.000]  當他醒覺
[00:04:46.000 --> 00:04:49.760]  我好像綁起了我的女兒掛起了
[00:04:49.760 --> 00:04:52.000]  是四個小時後的事
[00:04:52.000 --> 00:04:54.080]  由着火到停息
[00:04:54.080 --> 00:04:55.760]  開始有腦功能
[00:04:55.760 --> 00:04:56.720]  是四個小時後的事
[00:04:56.720 --> 00:04:57.920]  補回家
[00:04:57.920 --> 00:04:59.600]  看到女兒還掛着
[00:04:59.600 --> 00:05:01.600]  原來是一條細的鐵線
[00:05:01.600 --> 00:05:02.960]  勒着手腕
[00:05:02.960 --> 00:05:05.040]  搭在輪胎上
[00:05:05.040 --> 00:05:08.240]  這個動作他完全忘記了
[00:05:08.240 --> 00:05:09.280]  割下來的時候
[00:05:09.280 --> 00:05:10.400]  他的手已經遇黑
[00:05:10.400 --> 00:05:11.760]  馬上送去醫院的時候
[00:05:11.760 --> 00:05:13.440]  醫生說對不起
[00:05:13.440 --> 00:05:15.440]  四個小時沒有新鮮血液
[00:05:15.440 --> 00:05:16.720]  他的手壞了
[00:05:16.720 --> 00:05:19.520]  齊切
[00:05:19.520 --> 00:05:22.480]  所以女兒在醫院裏切了兩個手
[00:05:22.480 --> 00:05:23.760]  休息了半年
[00:05:23.760 --> 00:05:24.800]  回到家的時候
[00:05:24.800 --> 00:05:26.080]  半年之後回到家
[00:05:26.080 --> 00:05:27.920]  車子已經好了
[00:05:27.920 --> 00:05:29.760]  焗了油
[00:05:29.760 --> 00:05:30.720]  很開心
[00:05:30.720 --> 00:05:31.600]  爸爸爸爸
[00:05:31.600 --> 00:05:33.120]  我的車子好看了
[00:05:33.120 --> 00:05:36.720]  那什麼時候還給我兩個手
[00:05:36.720 --> 00:05:38.000]  小龍很單純
[00:05:38.000 --> 00:05:39.600]  他知道自己做錯了事
[00:05:39.600 --> 00:05:41.840]  所以爸爸就透過醫生罰他
[00:05:41.840 --> 00:05:44.080]  拿走兩隻手
[00:05:44.080 --> 00:05:45.360]  現在車子好看了
[00:05:45.360 --> 00:05:46.800]  沒事了
[00:05:46.800 --> 00:05:48.560]  那你應該還給我兩個手
[00:05:48.560 --> 00:05:50.800]  不應該罰我
[00:05:50.800 --> 00:05:52.400]  爸爸受不了
[00:05:52.400 --> 00:05:54.720]  後來吞槍自殺
[00:05:54.720 --> 00:05:57.280]  錯完一次再錯第二次
[00:05:57.280 --> 00:05:59.120]  他沒有那種承擔勇氣的責任
[00:05:59.120 --> 00:06:01.840]  沒有那種承擔錯誤的勇氣
[00:06:01.840 --> 00:06:03.520]  錯完一次再錯第二次
[00:06:03.520 --> 00:06:08.080]  甚至連女兒都沒有了爸爸
[00:06:08.080 --> 00:06:10.480]  我們作爲一個頂天立地的男人
[00:06:10.480 --> 00:06:11.520]  我們有軟弱
[00:06:11.520 --> 00:06:12.880]  我們會有壞事
[00:06:12.880 --> 00:06:15.840]  如果我們就不會信耶穌
[00:06:15.840 --> 00:06:19.200]  我們信耶穌是因爲我們是罪人
[00:06:19.200 --> 00:06:22.400]  我們罪人就是要學會和上帝說
[00:06:22.400 --> 00:06:25.040]  我們做錯事要和太太說和我們的子女說
[00:06:25.040 --> 00:06:26.400]  我做錯事了
[00:06:26.400 --> 00:06:29.600]  我對不起
[00:06:29.600 --> 00:06:31.920]  作爲男人就不應該像阿當
[00:06:31.920 --> 00:06:35.040]  上個星期多謝周延誠先生
[00:06:35.040 --> 00:06:36.800]  幫我解釋了很多經文
[00:06:36.800 --> 00:06:39.040]  我可以省略說快一點
[00:06:39.040 --> 00:06:41.440]  不如阿當夏娃兩夫婦
[00:06:41.440 --> 00:06:43.360]  本來在伊甸園裏很幸福的
[00:06:43.360 --> 00:06:45.920]  因爲太太一時被軟弱
[00:06:45.920 --> 00:06:47.120]  女性容易軟弱一些
[00:06:47.120 --> 00:06:47.840]  容易動搖
[00:06:47.840 --> 00:06:49.120]  耳朵軟
[00:06:49.120 --> 00:06:51.040]  這個名牌LV
[00:06:51.040 --> 00:06:52.320]  先讀卡
[00:06:52.320 --> 00:06:54.320]  老公會幫你找賬的
[00:06:54.320 --> 00:06:55.360]  找賬之後
[00:06:55.360 --> 00:06:56.560]  有沒有搞錯
[00:06:56.560 --> 00:06:58.240]  搞錯了怎麼找
[00:06:58.240 --> 00:07:02.320]  老公的反應和老婆的態度是不同的
[00:07:02.320 --> 00:07:04.800]  結果在伊甸園第一幕就是這樣
[00:07:04.800 --> 00:07:05.600]  給蘋果
[00:07:05.600 --> 00:07:06.800]  對不起不是蘋果
[00:07:06.800 --> 00:07:09.680]  給了一個禁果
[00:07:09.680 --> 00:07:10.560]  她老公喫
[00:07:10.560 --> 00:07:13.280]  他喫了之後知道大件事了
[00:07:13.280 --> 00:07:14.320]  給了老公喫
[00:07:14.320 --> 00:07:15.520]  老公喫完之後
[00:07:15.520 --> 00:07:17.120]  兩夫婦都出事了
[00:07:17.120 --> 00:07:20.160]  知道出事了
[00:07:20.160 --> 00:07:21.200]  不知道哪裏向下
[00:07:21.200 --> 00:07:23.920]  出事了
[00:07:23.920 --> 00:07:26.800]  就發現自己原來
[00:07:26.800 --> 00:07:27.840]  沒穿衣服
[00:07:27.840 --> 00:07:28.960]  會不會是因爲
[00:07:28.960 --> 00:07:31.360]  沒犯罪前有榮光畢體
[00:07:31.360 --> 00:07:32.880]  這些是有些人猜想的
[00:07:32.880 --> 00:07:34.160]  全身發光
[00:07:34.160 --> 00:07:36.000]  但當他一犯罪之後
[00:07:36.000 --> 00:07:38.400]  這種光就慢慢慢慢瓦式
[00:07:38.400 --> 00:07:39.520]  有人這樣推測
[00:07:39.520 --> 00:07:40.560]  突然看到
[00:07:40.560 --> 00:07:41.280]  很不得了
[00:07:41.280 --> 00:07:44.800]  拿着一把書葉偏色衣服來穿
[00:07:44.800 --> 00:07:46.400]  當上帝問他
[00:07:46.400 --> 00:07:48.320]  阿當你在哪裏
[00:07:48.320 --> 00:07:49.920]  他不是回答上帝這一句
[00:07:49.920 --> 00:07:52.480]  他說你來
[00:07:52.480 --> 00:07:55.280]  做給我那個女人
[00:07:55.280 --> 00:07:57.360]  她把禁果給我喫
[00:07:57.360 --> 00:07:59.360]  我喫了
[00:07:59.360 --> 00:08:01.600]  哇真的老祖道雲
[00:08:01.600 --> 00:08:02.720]  你有責任的
[00:08:02.720 --> 00:08:03.920]  你做給我那個女人
[00:08:03.920 --> 00:08:05.040]  她就摘了禁果
[00:08:05.040 --> 00:08:05.600]  我喫了
[00:08:05.600 --> 00:08:07.280]  我衰了
[00:08:07.280 --> 00:08:09.520]  他儘量將自己的罪名搞得最輕
[00:08:09.520 --> 00:08:10.400]  不關我的事
[00:08:10.400 --> 00:08:12.000]  你不是她
[00:08:12.000 --> 00:08:13.280]  你們兩個最大惡極
[00:08:13.280 --> 00:08:15.840]  我受害人
[00:08:15.840 --> 00:08:18.560]  這種心態
[00:08:18.560 --> 00:08:20.400]  到今天我們仍然存在
[00:08:20.400 --> 00:08:21.440]  我們叫防衛機制
[00:08:21.440 --> 00:08:24.560]  Defense
[00:08:24.560 --> 00:08:27.200]  這是罪的後果
[00:08:27.200 --> 00:08:29.600]  最近早一輪競選的時候
[00:08:29.600 --> 00:08:31.200]  看到很多人互發瘡疤
[00:08:31.200 --> 00:08:32.800]  那兩位仁兄
[00:08:32.800 --> 00:08:35.120]  田先生被人挖到地牢
[00:08:35.120 --> 00:08:36.320]  僭建
[00:08:36.320 --> 00:08:37.840]  他說不關我的事
[00:08:37.840 --> 00:08:40.080]  我太太
[00:08:40.080 --> 00:08:41.680]  你太太是頭頂半邊天
[00:08:41.680 --> 00:08:43.440]  是我做的
[00:08:43.440 --> 00:08:46.480]  角色不應該是這樣的
[00:08:46.480 --> 00:08:48.720]  是不是男人應該一呼當關
[00:08:48.720 --> 00:08:50.240]  一會兒我會講這些經文
[00:08:50.240 --> 00:08:51.920]  男人應該一呼當關
[00:08:51.920 --> 00:08:53.040]  勇於承擔
[00:08:53.040 --> 00:08:54.240]  應該是這樣的
[00:08:54.240 --> 00:08:55.200]  你見到一個
[00:08:55.200 --> 00:08:57.680]  哇老公你真是迷人
[00:08:57.680 --> 00:08:59.520]  因爲他有氣質
[00:08:59.520 --> 00:09:01.120]  不因爲他錢多
[00:09:01.120 --> 00:09:02.640]  不因爲他身高六尺
[00:09:02.640 --> 00:09:05.120]  體重二百磅這麼簡單
[00:09:05.120 --> 00:09:08.880]  是因爲他有男人的氣質
[00:09:08.880 --> 00:09:11.440]  所以作爲一個有責任感的男人
[00:09:11.440 --> 00:09:14.480]  是上帝的要求
[00:09:14.480 --> 00:09:15.840]  我們不應該卸責
[00:09:15.840 --> 00:09:19.360]  這個也是在提前第二章八節
[00:09:19.360 --> 00:09:21.200]  我們不輕易動怒
[00:09:21.200 --> 00:09:23.600]  經常舉起聖潔的手
[00:09:23.600 --> 00:09:26.320]  包括你軟弱的手你都要舉起
[00:09:26.320 --> 00:09:27.520]  要代表你的家人
[00:09:27.520 --> 00:09:29.120]  代表你的生命
[00:09:29.120 --> 00:09:30.880]  向上帝討告
[00:09:30.880 --> 00:09:32.880]  這個就是作爲男人要學的
[00:09:32.880 --> 00:09:34.400]  第二點
[00:09:34.400 --> 00:09:37.840]  提前的三章二至四節
[00:09:37.840 --> 00:09:41.680]  三章二節就是作監督的
[00:09:41.680 --> 00:09:43.120]  必須無可指責
[00:09:43.120 --> 00:09:44.560]  作爲一個人的丈夫
[00:09:44.560 --> 00:09:45.440]  有節制
[00:09:45.440 --> 00:09:46.800]  自守端正
[00:09:46.800 --> 00:09:48.320]  樂意接待軟人
[00:09:48.320 --> 00:09:49.360]  善於教導
[00:09:49.360 --> 00:09:50.640]  先講無可指責
[00:09:50.640 --> 00:09:53.920]  就是說他沒有痛腳被人抓住
[00:09:53.920 --> 00:09:55.520]  沒有被人拍照
[00:09:55.520 --> 00:09:57.200]  被人找到去地牢的證據
[00:09:57.200 --> 00:09:59.440]  是沒有這些話柄的
[00:09:59.440 --> 00:10:00.960]  有要放回去拍了他
[00:10:00.960 --> 00:10:02.000]  處理了他
[00:10:02.000 --> 00:10:03.840]  不要被人用痛腳抓住
[00:10:03.840 --> 00:10:06.080]  作爲男人就是無可指責的意思
[00:10:06.080 --> 00:10:06.880]  第二
[00:10:06.880 --> 00:10:10.240]  無論是夫婦之間
[00:10:10.240 --> 00:10:11.520]  你不要在家裏有一個
[00:10:11.520 --> 00:10:12.160]  在外國有一個
[00:10:12.160 --> 00:10:13.120]  在大陸又有一個
[00:10:13.120 --> 00:10:14.880]  在外國又有一件
[00:10:14.880 --> 00:10:16.160]  這是錯的
[00:10:16.160 --> 00:10:19.280]  聖經嚴不嚴禁止
[00:10:19.280 --> 00:10:23.600]  節制就是說到我們之前講的情緒
[00:10:23.600 --> 00:10:24.480]  我們要管理
[00:10:24.480 --> 00:10:27.440]  我們講到EQ和AQ
[00:10:27.440 --> 00:10:28.720]  面對逆境的能力
[00:10:28.720 --> 00:10:30.960]  面對管理情緒的能力
[00:10:30.960 --> 00:10:32.560]  是有節制
[00:10:32.560 --> 00:10:33.840]  有自制
[00:10:33.840 --> 00:10:35.840]  有能力去應對
[00:10:35.840 --> 00:10:39.120]  令這件事情很恰當的去解決
[00:10:39.120 --> 00:10:40.560]  我們會有情緒
[00:10:40.560 --> 00:10:41.760]  我們會生氣
[00:10:41.760 --> 00:10:43.760]  但是不應該像剛纔講的例子一樣
[00:10:43.760 --> 00:10:44.960]  一生氣到火遮眼
[00:10:44.960 --> 00:10:48.000]  將四歲的女兒用鐵扇箍住都不知道
[00:10:48.000 --> 00:10:51.760]  一掛了之後四個小時
[00:10:51.760 --> 00:10:53.840]  這是沒有節制的
[00:10:53.840 --> 00:10:55.360]  樂於接待就是指
[00:10:55.360 --> 00:10:57.040]  不因爲那個人有地位
[00:10:57.040 --> 00:10:58.880]  而是因爲那個人貧寒
[00:10:58.880 --> 00:11:00.320]  本來是這個
[00:11:00.320 --> 00:11:02.800]  這個給別人吧
[00:11:02.800 --> 00:11:03.360]  不是
[00:11:03.360 --> 00:11:06.240]  我們的態度就是樂於接待他們
[00:11:06.240 --> 00:11:08.960]  一視同仁
[00:11:08.960 --> 00:11:12.000]  善於教導就是講到他有教導的智慧
[00:11:12.000 --> 00:11:12.800]  他有能力
[00:11:12.800 --> 00:11:15.200]  變成有一種熱忱
[00:11:15.200 --> 00:11:18.160]  這種品格
[00:11:18.160 --> 00:11:19.680]  有一個爸爸
[00:11:19.680 --> 00:11:23.040]  他有個兒子是六歲大都不夠
[00:11:23.040 --> 00:11:24.560]  爸爸就二十歲多一點
[00:11:24.560 --> 00:11:25.760]  都是年輕的爸爸
[00:11:25.760 --> 00:11:29.120]  可能很早出來吹牛
[00:11:29.120 --> 00:11:30.000]  二十歲多一點
[00:11:30.000 --> 00:11:33.520]  女兒將近六歲大
[00:11:33.520 --> 00:11:36.400]  當時口軟和兒子說
[00:11:36.400 --> 00:11:37.600]  兒子
[00:11:37.600 --> 00:11:38.880]  爸爸就沒用了
[00:11:38.880 --> 00:11:40.880]  你大了之後不要學我
[00:11:40.880 --> 00:11:41.920]  爸爸又粗口爛語
[00:11:41.920 --> 00:11:42.720]  做事又不穩定
[00:11:42.720 --> 00:11:44.240]  又吸菸這麼多買賣習慣
[00:11:44.240 --> 00:11:46.640]  你大了之後不要學我
[00:11:46.640 --> 00:11:49.440]  他的兒子十六歲不夠
[00:11:49.440 --> 00:11:54.000]  做的行爲比爸爸更加厲害
[00:11:54.000 --> 00:11:56.080]  一會我會再講下去
[00:11:56.080 --> 00:11:59.360]  我們要善於教導不是隻有一把嘴
[00:11:59.360 --> 00:12:02.960]  而是要有一種生命的品質流露出來
[00:12:02.960 --> 00:12:04.640]  第二段就是三昌三哲
[00:12:04.640 --> 00:12:05.680]  不因酒之事
[00:12:05.680 --> 00:12:07.040]  這個是對社會
[00:12:07.040 --> 00:12:08.000]  不打人
[00:12:08.000 --> 00:12:08.800]  只要溫和
[00:12:08.800 --> 00:12:09.440]  不競爭
[00:12:09.440 --> 00:12:11.200]  不貪財
[00:12:11.200 --> 00:12:16.480]  這個是對社會里面有的一種態度
[00:12:16.480 --> 00:12:18.960]  當時寫經文的背景
[00:12:18.960 --> 00:12:22.160]  他不是說禁止喝酒
[00:12:22.160 --> 00:12:23.840]  不可醉酒
[00:12:23.840 --> 00:12:26.320]  因爲酒使人怨性
[00:12:26.320 --> 00:12:28.960]  所以喝一點酒當時是社交的例子
[00:12:28.960 --> 00:12:30.640]  現在很流行喝紅酒
[00:12:30.640 --> 00:12:31.840]  是社交禮節
[00:12:31.840 --> 00:12:34.960]  不過作爲牧師或當中的領袖執事
[00:12:34.960 --> 00:12:36.320]  雖然是社交禮節
[00:12:36.320 --> 00:12:37.920]  免得被人販毒
[00:12:37.920 --> 00:12:39.040]  我們也不喝
[00:12:39.040 --> 00:12:41.360]  請你喝橙汁
[00:12:41.360 --> 00:12:44.640]  OK
[00:12:44.640 --> 00:12:50.400]  所以我們要適當在場合裏面做見證
[00:12:50.400 --> 00:12:51.760]  不要亂來
[00:12:51.760 --> 00:12:54.000]  不打人就是不要暴躁
[00:12:54.000 --> 00:12:56.240]  男人也是針對男人的
[00:12:56.240 --> 00:12:57.440]  什麼什麼什麼
[00:12:57.440 --> 00:13:01.280]  身形就開始起犟
[00:13:01.280 --> 00:13:02.160]  發脾氣
[00:13:02.160 --> 00:13:03.840]  動作動手動腳
[00:13:03.840 --> 00:13:05.920]  男人就像本能一樣
[00:13:05.920 --> 00:13:08.080]  因爲古時的人出外打獵
[00:13:08.080 --> 00:13:09.920]  就是男人要做的
[00:13:09.920 --> 00:13:13.040]  在家裏照顧家務就是女人做的
[00:13:13.040 --> 00:13:14.960]  一般的婦系社會就是這樣
[00:13:14.960 --> 00:13:16.400]  所以男人動一下就起犟
[00:13:16.400 --> 00:13:17.600]  啪啪啪啪啪啪
[00:13:17.600 --> 00:13:18.800]  就禮了
[00:13:18.800 --> 00:13:20.320]  這個就是不打人
[00:13:20.320 --> 00:13:21.440]  要溫和
[00:13:21.440 --> 00:13:22.480]  不爭勁
[00:13:22.480 --> 00:13:26.480]  就是指不要動一下就吵吵鬧鬧
[00:13:26.480 --> 00:13:28.480]  其實男人不應該動一下就吵吵鬧鬧
[00:13:28.480 --> 00:13:31.200]  根本不是我們的科
[00:13:31.200 --> 00:13:31.920]  是吧
[00:13:31.920 --> 00:13:34.000]  我們講porn的
[00:13:34.000 --> 00:13:34.800]  是吧
[00:13:34.800 --> 00:13:36.720]  我們講authority的
[00:13:36.720 --> 00:13:38.640]  因爲他吵吵鬧鬧的事我都不明白
[00:13:38.640 --> 00:13:41.440]  可能當時的文化有些人喜歡吵吵鬧鬧
[00:13:41.440 --> 00:13:43.280]  不貪財很重要
[00:13:43.280 --> 00:13:46.800]  因爲貪財乃是萬惡之根
[00:13:46.800 --> 00:13:49.040]  其實貪和驕傲
[00:13:49.040 --> 00:13:51.120]  我自己認爲在人的罪性裏面
[00:13:51.120 --> 00:13:53.440]  這一世都會陪着我們
[00:13:53.440 --> 00:13:56.480]  所以你本身不小心去管理你的靈性
[00:13:56.480 --> 00:13:58.720]  它會慢慢滋長
[00:13:58.720 --> 00:14:00.720]  肆虐地懷胎就生出罪來
[00:14:00.720 --> 00:14:02.720]  罪地長成就生出死來
[00:14:02.720 --> 00:14:06.400]  你就會被貪婪和驕傲累死你
[00:14:06.400 --> 00:14:08.080]  將來一切都會掃蕩的
[00:14:08.080 --> 00:14:09.120]  ok
[00:14:09.120 --> 00:14:11.360]  第三組就在家庭裏面
[00:14:11.360 --> 00:14:13.040]  三章四節
[00:14:13.040 --> 00:14:14.160]  不好意思真的快一點
[00:14:14.160 --> 00:14:16.720]  所以你快快地講慢慢聽
[00:14:16.720 --> 00:14:19.040]  你要聽到錄音帶
[00:14:19.040 --> 00:14:21.520]  三章四節說要好好管理自己的家
[00:14:21.520 --> 00:14:24.400]  洗自己的爾類凡事端莊
[00:14:24.400 --> 00:14:26.240]  就是我要講
[00:14:26.240 --> 00:14:28.480]  要做demo在家裏做一個典範
[00:14:28.480 --> 00:14:31.760]  管理就是在家裏當仁不讓
[00:14:31.760 --> 00:14:32.800]  兒子你做吧
[00:14:32.800 --> 00:14:33.760]  老婆你做吧
[00:14:33.760 --> 00:14:34.400]  你現在做什麼
[00:14:34.400 --> 00:14:35.440]  我看這件事
[00:14:35.440 --> 00:14:42.000]  好好管理自己的家就是要當仁不讓
[00:14:42.000 --> 00:14:43.120]  一馬當先
[00:14:43.120 --> 00:14:43.920]  不要卸責
[00:14:43.920 --> 00:14:46.560]  你是家裏人的依靠
[00:14:46.560 --> 00:14:48.320]  是指這個意思
[00:14:48.320 --> 00:14:50.880]  家庭就是我們
[00:14:50.880 --> 00:14:52.240]  是一個妻室的地方
[00:14:52.240 --> 00:14:54.560]  原生家庭就是我們有責任
[00:14:54.560 --> 00:14:55.360]  特別是男人
[00:14:55.360 --> 00:14:56.960]  要去建立家庭
[00:14:56.960 --> 00:14:58.480]  要去洗他除草
[00:14:58.480 --> 00:14:59.280]  洗他縫缽
[00:14:59.280 --> 00:15:00.080]  洗他滯長
[00:15:00.080 --> 00:15:02.400]  這個是男人的責任
[00:15:02.400 --> 00:15:03.920]  不懂學不要緊我們要學
[00:15:03.920 --> 00:15:06.000]  我們不是天生就會的
[00:15:06.000 --> 00:15:08.560]  有機會和各位講另外一個題目
[00:15:08.560 --> 00:15:11.680]  就是叫傷痛不代存
[00:15:11.680 --> 00:15:12.880]  在我們這一代
[00:15:12.880 --> 00:15:13.760]  信耶穌
[00:15:13.760 --> 00:15:15.520]  我有責任告訴你
[00:15:15.520 --> 00:15:17.440]  上一代遺留下來的毒根禍根
[00:15:17.440 --> 00:15:19.600]  在我們這一代要停了它
[00:15:19.600 --> 00:15:22.560]  不應該再讓它留在下一代
[00:15:22.560 --> 00:15:23.680]  這個是我們的責任
[00:15:23.680 --> 00:15:25.040]  是我們的天職
[00:15:25.040 --> 00:15:26.160]  我有責任要和你們講
