
[00:00:00.000 --> 00:00:02.700]  各位姊妹早晨
[00:02:02.360 --> 00:02:04.400]  我可以告訴你
[00:02:04.400 --> 00:02:06.400]  在掙扎的當中
[00:02:06.400 --> 00:02:13.800]  我沒有那個勇氣走到台前去決志信主
[00:02:13.800 --> 00:02:19.940]  之後其實都覺得為甚麼我這麼沒用
[00:02:19.940 --> 00:02:22.440]  我是不是沒得救了
[00:02:22.440 --> 00:02:25.920]  真的沒得救那個救贖的救
[00:02:25.920 --> 00:02:28.880]  真的敲到我悶了
[00:02:28.880 --> 00:02:33.460]  但我竟然不去回應他
[00:02:33.460 --> 00:02:38.400]  覺得自己很失敗
[00:02:38.400 --> 00:02:40.460]  今天我們看的經文
[00:02:40.460 --> 00:02:44.300]  有另一個人彼得
[00:02:44.300 --> 00:02:50.140]  在當中可能他都是經歷一段很失敗
[00:02:50.140 --> 00:02:54.040]  他覺得很失敗的一個經歷
[00:02:54.040 --> 00:02:57.280]  我們從兩段的經文
[00:02:57.280 --> 00:03:00.780]  來看一看彼得的經歷
[00:03:00.780 --> 00:03:06.260]  和神在當中的心意是甚麼呢?
[00:03:06.260 --> 00:03:08.660]  多謝剛才Elisa幫我們
[00:03:08.660 --> 00:03:12.500]  和一班敬拜隊的同工
[00:03:12.500 --> 00:03:15.760]  來讀出這段經文
[00:03:15.760 --> 00:03:21.300]  我想帶大家回到三年多前
[00:03:21.300 --> 00:03:24.500]  耶穌呼召彼得
[00:03:24.500 --> 00:03:30.480]  耶穌呼召彼得在四個福音都有記載
[00:03:30.480 --> 00:03:34.180]  但在約翰福音第一章裏
[00:03:34.180 --> 00:03:38.020]  特別講到耶穌看著彼得說
[00:03:38.020 --> 00:03:41.920]  你是約翰的兒子西門
[00:03:41.920 --> 00:03:47.260]  你要稱為基發
[00:03:47.260 --> 00:03:50.400]  本來叫做西門
[00:03:50.400 --> 00:03:55.200]  現在耶穌幫他改名成為基發
[00:03:55.200 --> 00:03:58.780]  翻出來就是彼得
[00:03:58.780 --> 00:04:02.380]  我想問問這裏有沒有人叫Peter?
[00:04:02.380 --> 00:04:04.920]  這裏沒有人叫Peter
[00:04:04.920 --> 00:04:08.560]  Peter或者希臘文Petros
[00:04:08.560 --> 00:04:12.620]  的意思就是石頭
[00:04:12.620 --> 00:04:16.160]  嘩!這個本來叫西門的人
[00:04:16.160 --> 00:04:18.500]  耶穌幫他改名
[00:04:18.500 --> 00:04:21.760]  還要是改了成石頭
[00:04:21.760 --> 00:04:24.300]  如果我們看回聖經的時候
[00:04:24.300 --> 00:04:29.040]  嘩!改名是一件不得了的事
[00:04:29.040 --> 00:04:33.920]  是神的呼召將生命來到扭轉
[00:04:33.920 --> 00:04:37.720]  進入神的計劃當中
[00:04:37.720 --> 00:04:41.260]  阿伯蘭改成阿伯拉罕
[00:04:41.260 --> 00:04:44.560]  雅各改成以色列
[00:04:44.560 --> 00:04:50.060]  西門改成石頭
[00:04:50.060 --> 00:04:55.960]  當彼得來回應耶穌這個呼召的時候
[00:04:55.960 --> 00:04:59.040]  的而且確彼得很想很想
[00:04:59.040 --> 00:05:00.840]  耶穌呼召我做石頭
[00:05:00.840 --> 00:05:05.240]  我就要做到這一塊大石頭
[00:05:05.240 --> 00:05:06.680]  我們想一想
[00:05:06.680 --> 00:05:09.920]  究竟在彼得心目中那塊大石頭
[00:05:09.920 --> 00:05:13.560]  是一塊怎樣的大石頭呢?
[00:05:13.560 --> 00:05:17.320]  我相信在他心目中這一塊大石頭
[00:05:17.320 --> 00:05:21.000]  就是好像耶穌基督那樣
[00:05:21.000 --> 00:05:23.720]  祂行神蹟奇事
[00:05:23.720 --> 00:05:25.360]  大而有力
[00:05:25.360 --> 00:05:28.760]  被敬仰尊敬
[00:05:28.760 --> 00:05:31.960]  去到在《馬太福音》
[00:05:31.960 --> 00:05:34.160]  在《該撒尼亞肥勒比》
[00:05:34.160 --> 00:05:38.560]  耶穌問:你們說我是誰?
[00:05:38.560 --> 00:05:41.240]  彼得怎樣去回答?
[00:05:41.240 --> 00:05:45.880]  在《馬太福音》第十六章十六節
[00:05:45.880 --> 00:05:47.680]  西門彼得回答說:
[00:05:47.680 --> 00:05:52.200]  「你是基督,是永生神的兒子」
[00:05:52.200 --> 00:05:57.560]  啊!這個就是那塊大石頭
[00:05:57.560 --> 00:05:59.760]  「你是基督」
[00:05:59.760 --> 00:06:01.240]  基督是什麼?
[00:06:01.240 --> 00:06:02.960]  尼賽亞
[00:06:02.960 --> 00:06:04.360]  君王
[00:06:04.360 --> 00:06:08.560]  受高者
[00:06:08.560 --> 00:06:11.760]  永生神的兒子
[00:06:11.760 --> 00:06:14.200]  彼得都希望好像
[00:06:14.200 --> 00:06:18.280]  這一塊大而有力的石頭一樣
[00:06:18.280 --> 00:06:22.480]  我都要做一塊大石頭
[00:06:22.480 --> 00:06:26.040]  但是彼得絕對沒有想過
[00:06:26.040 --> 00:06:27.840]  這一塊大石頭
[00:06:27.840 --> 00:06:30.480]  或者他所敬仰的耶穌
[00:06:30.480 --> 00:06:34.360]  竟然會被人踐踏
[00:06:34.360 --> 00:06:35.640]  擊打
[00:06:35.640 --> 00:06:37.360]  受苦
[00:06:37.360 --> 00:06:40.160]  所以同樣在剛才那段經文
[00:06:40.160 --> 00:06:42.920]  十六章那裡
[00:06:42.920 --> 00:06:46.280]  後來耶穌對門號說
[00:06:46.280 --> 00:06:48.720]  我將會受苦
[00:06:48.720 --> 00:06:53.760]  要踏上十字架的道路
[00:06:53.760 --> 00:06:57.280]  彼得怎樣跟耶穌說?
[00:06:57.280 --> 00:06:58.200]  彼得說:
[00:06:58.200 --> 00:07:00.960]  「萬萬不可」
[00:07:00.960 --> 00:07:02.920]  不可能的
[00:07:02.920 --> 00:07:05.600]  你是這一塊大石頭
[00:07:05.600 --> 00:07:07.800]  怎可以這樣的
[00:07:07.800 --> 00:07:08.800]  主啊
[00:07:08.800 --> 00:07:11.280]  萬不可如此
[00:07:11.280 --> 00:07:15.600]  這事必不臨到你身上
[00:07:15.600 --> 00:07:18.400]  這一件事必不臨到一塊
[00:07:18.400 --> 00:07:22.600]  大而有力的石頭上
[00:07:22.600 --> 00:07:25.040]  諷刺的是什麼呢?
[00:07:25.040 --> 00:07:27.440]  彼得真的成為了一塊石頭
[00:07:27.440 --> 00:07:29.440]  在這個時刻
[00:07:29.440 --> 00:07:32.680]  但是一塊什麼石?
[00:07:32.680 --> 00:07:35.440]  耶穌怎樣跟彼得說?
[00:07:35.440 --> 00:07:35.800]  祂說:
[00:07:35.800 --> 00:07:39.440]  「你是伴我腳的」
[00:07:39.440 --> 00:07:41.800]  真的成了一塊石頭
[00:07:41.800 --> 00:07:46.640]  可惜是一塊伴腳石
[00:07:46.640 --> 00:07:47.920]  好了
[00:07:47.920 --> 00:07:51.320]  來到今天的經文
[00:07:51.320 --> 00:08:00.560]  三年過了
[00:08:00.560 --> 00:08:06.440]  去到耶穌真的要上十字架
[00:08:06.440 --> 00:08:07.920]  昨天休穆斯說到
[00:08:07.920 --> 00:08:11.480]  在十三章一開始的時候
[00:08:11.480 --> 00:08:14.520]  耶穌跟一班門徒一起
[00:08:14.520 --> 00:08:23.240]  跟他們說最後一份訓言
[00:08:23.240 --> 00:08:27.000]  耶穌愛他們愛到底
[00:08:27.000 --> 00:08:27.800]  而其中
[00:08:27.800 --> 00:08:29.680]  耶穌怎樣去表達
[00:08:29.680 --> 00:08:33.000]  祂愛他們愛到底呢?
[00:08:33.000 --> 00:08:35.520]  就是拿一條毛巾
[00:08:35.520 --> 00:08:36.880]  束上腰
[00:08:36.880 --> 00:08:38.360]  跪在這裡
[00:08:38.360 --> 00:08:42.160]  來跟他們洗腳
[00:08:42.160 --> 00:08:44.760]  但去到彼得的時候
[00:08:44.760 --> 00:08:45.160]  祂說:
[00:08:45.160 --> 00:08:49.160]  「你永不可以洗我的腳」
[00:08:49.160 --> 00:08:52.160]  為什麼彼得會這樣說呢?
[00:08:52.160 --> 00:08:57.160]  「你永不可以洗我的腳」
[00:08:57.160 --> 00:08:58.440]  彼得看到
[00:08:58.440 --> 00:09:03.600]  祂和耶穌兩者的差異
[00:09:03.600 --> 00:09:05.280]  「你」
[00:09:05.280 --> 00:09:06.640]  「我」
[00:09:06.640 --> 00:09:10.240]  「你是永生神的兒子」
[00:09:10.240 --> 00:09:12.240]  「你是基督啊」
[00:09:12.240 --> 00:09:14.040]  「你是我的老師」
[00:09:14.040 --> 00:09:16.360]  「你是我的拉比啊」
[00:09:16.360 --> 00:09:17.600]  「我」
[00:09:17.600 --> 00:09:19.880]  「只不過是彼得而已」
[00:09:19.880 --> 00:09:22.240]  「我是你的學生啊」
[00:09:22.240 --> 00:09:26.920]  「我怎可以讓你來洗我的腳呢?」
[00:09:26.920 --> 00:09:27.920]  「你」
[00:09:27.920 --> 00:09:29.200]  「和我」
[00:09:29.200 --> 00:09:32.720]  「差得太遠了」
[00:09:32.720 --> 00:09:34.880]  然後耶穌怎樣說呢?
[00:09:34.880 --> 00:09:35.440]  耶穌說:
[00:09:35.440 --> 00:09:36.640]  「我若不洗你」
[00:09:36.640 --> 00:09:40.640]  「你就與我無分了」
[00:09:40.640 --> 00:09:43.240]  耶穌也說到「你」和「我」
[00:09:43.240 --> 00:09:43.640]  祂說:
[00:09:43.640 --> 00:09:46.040]  「如果我不洗你的腳的話」
[00:09:46.040 --> 00:09:49.440]  「你就與我無分了」
[00:09:49.440 --> 00:09:52.440]  耶穌所著重的是什麼呢?
[00:09:52.440 --> 00:09:54.240]  都是「你」和「我」
[00:09:54.240 --> 00:09:57.840]  不過不是「你」、「我」
[00:09:57.840 --> 00:10:00.440]  或者在耶穌的角度來說
[00:10:00.440 --> 00:10:05.240]  就是彼得「你」、「我」的差別
[00:10:05.240 --> 00:10:10.040]  而是在說一個很重要的字在當中
[00:10:10.040 --> 00:10:11.640]  「與」
[00:10:11.640 --> 00:10:14.040]  「你」、「與」、「我」
[00:10:14.040 --> 00:10:16.640]  「就無分了」
[00:10:16.640 --> 00:10:19.240]  耶穌不是在說兩個的差異
[00:10:19.240 --> 00:10:23.440]  而是在說兩個的連接
[00:10:23.440 --> 00:10:25.640]  在英文《NIV》那裏翻譯
[00:10:25.640 --> 00:10:25.840]  祂說:
[00:10:25.840 --> 00:10:26.640]  「No」
[00:10:26.640 --> 00:10:26.840]  祂說:
[00:10:26.840 --> 00:10:29.440]  「如果我不洗你的腳的話」
[00:10:29.440 --> 00:10:33.640]  「Then you have no part with me」
[00:10:33.640 --> 00:10:35.040]  「with」
[00:10:35.040 --> 00:10:37.040]  這個「與」
[00:10:37.040 --> 00:10:40.840]  耶穌所著重的是那份關係
[00:10:40.840 --> 00:10:44.240]  那個聯繫
[00:10:44.240 --> 00:10:48.440]  但是你猜猜彼得他明白嗎?
[00:10:48.440 --> 00:10:50.440]  相信彼得不明白
[00:10:50.440 --> 00:10:52.840]  因為彼得他接著怎麼說呢?
[00:10:52.840 --> 00:10:53.040]  他說:
[00:10:53.040 --> 00:10:53.840]  「哎呀!」
[00:10:53.840 --> 00:10:55.440]  「如果是這樣,主啊!」
[00:10:55.440 --> 00:10:57.440]  「祢不要單是我的腳」
[00:10:57.440 --> 00:11:01.840]  「手和頭祢都要洗啊!」
[00:11:01.840 --> 00:11:07.440]  如果耶穌跟彼得已經有這個「with」的聯繫
[00:11:07.440 --> 00:11:09.440]  「你與我的時候」
[00:11:09.440 --> 00:11:15.640]  為什麼還要洗手又要洗頭呢?
[00:11:15.640 --> 00:11:19.240]  因為彼得還在想兩者的差異
[00:11:19.240 --> 00:11:20.240]  彼得還在想:
[00:11:20.240 --> 00:11:22.240]  「啊!是啊是啊!」
[00:11:22.240 --> 00:11:23.040]  「耶穌啊!」
[00:11:23.040 --> 00:11:26.240]  「如果祢洗我的腳的話」
[00:11:26.240 --> 00:11:30.440]  「我就可以好像走出祢所走出的路了」
[00:11:30.440 --> 00:11:32.640]  「不如祢洗我的手吧!」
[00:11:32.640 --> 00:11:36.840]  「於是我的手就可以做出祢的手做出的事了」
[00:11:36.840 --> 00:11:38.640]  「洗我的頭啊!」
[00:11:38.640 --> 00:11:42.240]  「我的思想我的智慧要好像祢一樣」
[00:11:42.240 --> 00:11:45.440]  「我的言語要好像祢一樣」
[00:11:45.440 --> 00:11:48.240]  彼得還在想的是什麼呢?
[00:11:48.240 --> 00:11:50.840]  不是「with」
[00:11:50.840 --> 00:11:54.440]  彼得還在想的是「from」
[00:11:54.440 --> 00:11:58.640]  我要在耶穌那裡拿到什麼呢?
[00:11:58.640 --> 00:12:00.040]  洗我的腳
[00:12:00.040 --> 00:12:01.240]  洗我的手
[00:12:01.240 --> 00:12:04.840]  洗我的頭
[00:12:04.840 --> 00:12:08.240]  「with」還是「from」?
[00:12:08.240 --> 00:12:11.640]  我想其實今天我們做了基督徒
[00:12:11.640 --> 00:12:14.640]  無論是多久我們都要想一下
[00:12:14.640 --> 00:12:16.640]  究竟我們信耶穌
[00:12:16.640 --> 00:12:19.840]  究竟我們說我們和耶穌同行
[00:12:19.840 --> 00:12:22.040]  我們做門徒
[00:12:22.040 --> 00:12:24.840]  究竟是「with」耶穌
[00:12:24.840 --> 00:12:26.840]  「與」耶穌
[00:12:26.840 --> 00:12:29.240]  還是「from」耶穌啊?
[00:12:29.240 --> 00:12:31.440]  在耶穌裡面拿些東西吧
[00:12:31.440 --> 00:12:33.440]  拿了之後
[00:12:33.440 --> 00:12:35.840]  我就成了這個大石頭了
[00:12:35.840 --> 00:12:38.440]  越來越像這個大石頭了
[00:12:38.440 --> 00:12:42.240]  我好像基督一樣
[00:12:42.240 --> 00:12:44.840]  如果是「from」的時候
[00:12:44.840 --> 00:12:49.440]  基督只不過是一個模範
[00:12:49.440 --> 00:12:52.640]  或者祂給了一些恩賜給我們
[00:12:52.640 --> 00:12:55.440]  給了一些能力給我們
[00:12:55.440 --> 00:12:59.440]  但是那個關係是否存在呢?
[00:12:59.440 --> 00:13:03.840]  有沒有那個聯繫呢?
[00:13:03.840 --> 00:13:09.040]  「from」還是「with」呢?
[00:13:09.040 --> 00:13:10.240]  彼得在這一刻
[00:13:10.240 --> 00:13:14.040]  其實他都可能覺得
[00:13:14.040 --> 00:13:16.040]  我都差不多了
[00:13:16.040 --> 00:13:20.440]  我都差不多是那個大石頭了
[00:13:20.440 --> 00:13:26.240]  以致後來彼得對耶穌說
[00:13:26.240 --> 00:13:33.040]  他說:主啊!我願意為祢寫命啊!
[00:13:33.040 --> 00:13:36.840]  耶穌啊!我已經是一塊大石頭了
[00:13:36.840 --> 00:13:38.640]  祢有什麼困難的話
[00:13:38.640 --> 00:13:40.640]  我幫祢頂住啦!
[00:13:40.640 --> 00:13:46.240]  我願意為祢寫命啊!
[00:13:46.240 --> 00:13:50.240]  但是彼得做不做到啊?
[00:13:50.240 --> 00:13:53.240]  當我們去看另一段經文的時候
[00:13:53.240 --> 00:13:54.240]  就發覺
[00:13:54.240 --> 00:13:57.240]  彼得連這一塊大石頭
[00:13:57.240 --> 00:13:59.240]  幫耶穌頂住
[00:13:59.240 --> 00:14:04.240]  都做不到啊!
[00:14:04.240 --> 00:14:07.240]  在《路加福音》
[00:14:07.240 --> 00:14:10.240]  彼得三次不認主
[00:14:10.240 --> 00:14:13.840]  昨天我們玩這個破冰遊戲
[00:14:13.840 --> 00:14:15.640]  大家一看到三隻雞
[00:14:15.640 --> 00:14:17.440]  就已經知道了
[00:14:17.440 --> 00:14:21.840]  是說彼得不認主啊!
[00:14:21.840 --> 00:14:29.440]  在這裡我就用《路加福音》這一段經文
[00:14:29.440 --> 00:14:31.440]  一開始的時候
[00:14:31.440 --> 00:14:35.640]  有人說:這個人不就是和那個人
[00:14:35.640 --> 00:14:38.840]  即是耶穌一起的嗎?
[00:14:38.840 --> 00:14:43.440]  彼得說:我不認得他
[00:14:43.440 --> 00:14:47.640]  不是說:我認不得他的樣子啊!
[00:14:47.640 --> 00:14:49.440]  太遠了,看不到啊!
[00:14:49.440 --> 00:14:50.440]  不是啊!
[00:14:50.440 --> 00:14:54.440]  英文是說:I do not know him
[00:14:54.440 --> 00:14:56.440]  我不認識他啊!
[00:14:56.440 --> 00:15:02.440]  我不認識這個人啊!
[00:15:02.440 --> 00:15:06.440]  接著,第二次了
[00:15:06.440 --> 00:15:08.440]  有人和彼得說:
[00:15:08.440 --> 00:15:11.440]  你不是和他們一黨的嗎?
[00:15:11.440 --> 00:15:14.440]  彼得說:不是啊!
[00:15:14.440 --> 00:15:16.440]  我不是和他們一黨的
[00:15:16.440 --> 00:15:20.440]  我還我,他們還他們啊!
[00:15:20.440 --> 00:15:24.440]  不要將我們扯上關係啊!
[00:15:24.440 --> 00:15:27.440]  接著,第三次了
[00:15:27.440 --> 00:15:31.440]  有人說:這個人
[00:15:31.440 --> 00:15:32.440]  即是說彼得啊!
[00:15:32.440 --> 00:15:37.440]  真是和那個人耶穌一起的啊!
[00:15:37.440 --> 00:15:40.440]  他也是加利利人啊!
[00:15:40.440 --> 00:15:44.440]  彼得再次說:我不認識他啊!
[00:15:44.440 --> 00:15:47.440]  我不知道你在說什麼啊!
[00:15:47.440 --> 00:15:50.440]  在這三次之中
[00:15:50.440 --> 00:15:52.440]  我不知道他是誰
[00:15:52.440 --> 00:15:54.440]  我不認得他
[00:15:54.440 --> 00:15:55.440]  我不認識他
[00:15:55.440 --> 00:15:57.440]  我不是和他們在一起的
[00:15:57.440 --> 00:16:01.440]  我不是那個人啊!
[00:16:01.440 --> 00:16:06.440]  彼得和耶穌劃清界線啊!
[00:16:06.440 --> 00:16:10.440]  莫說你與我啊!
[00:16:10.440 --> 00:16:12.440]  這個關係沒有了
[00:16:12.440 --> 00:16:16.440]  甚至乎連彼得心目中的你啊!
[00:16:16.440 --> 00:16:18.440]  那個耶穌啊!
[00:16:18.440 --> 00:16:21.440]  他也是否定啊!
[00:16:21.440 --> 00:16:24.440]  我不認識他啊!
[00:16:24.440 --> 00:16:26.440]  或者在當中
[00:16:26.440 --> 00:16:28.440]  彼得真是有一點點的
[00:16:28.440 --> 00:16:31.440]  不太認識這個耶穌啊!
[00:16:31.440 --> 00:16:34.440]  因為在彼得的心目中
[00:16:34.440 --> 00:16:37.440]  耶穌不是這樣的啊!
[00:16:37.440 --> 00:16:41.440]  怎麼會被人抓了不反抗啊!
[00:16:41.440 --> 00:16:45.440]  怎麼會被人打了又不出聲啊!
[00:16:45.440 --> 00:16:48.440]  這個不是彼得心目中
[00:16:48.440 --> 00:16:52.440]  耶穌那塊大石頭啊!
[00:16:52.440 --> 00:16:55.440]  所以在這裡
[00:16:55.440 --> 00:16:57.440]  彼得和耶穌
[00:16:57.440 --> 00:17:00.440]  你與我沒有了
[00:17:00.440 --> 00:17:04.440]  甚至乎你彼得也很懷疑
[00:17:04.440 --> 00:17:09.440]  為什麼會這樣啊!
[00:17:09.440 --> 00:17:12.440]  彼得的石頭夢是什麼啊!
[00:17:12.440 --> 00:17:16.440]  彼得的石頭夢是一塊大石頭啊!
[00:17:16.440 --> 00:17:22.440]  可惜經過這三次不認主的時候
[00:17:22.440 --> 00:17:24.440]  粉碎了他的夢
[00:17:24.440 --> 00:17:27.440]  究竟耶穌是誰啊!
[00:17:27.440 --> 00:17:31.440]  究竟我是誰啊!
[00:17:31.440 --> 00:17:38.440]  完全地被拆毀、被粉碎
[00:17:38.440 --> 00:17:43.440]  為什麼我要選《路加福音》這段經文呢?
[00:17:43.440 --> 00:17:45.440]  在這裡他特別講到
[00:17:45.440 --> 00:17:48.440]  當彼得三次不認耶穌之後
[00:17:48.440 --> 00:17:50.440]  雞就叫鳥
[00:17:50.440 --> 00:17:55.440]  這一句只是在《路加福音》裡出現的
[00:17:55.440 --> 00:17:59.440]  主轉過身來看彼得
[00:17:59.440 --> 00:18:02.440]  然後彼得就想起主對他的說話
[00:18:02.440 --> 00:18:05.440]  今天在雞叫耳先
[00:18:05.440 --> 00:18:07.440]  你要三次不認我
[00:18:07.440 --> 00:18:11.440]  他就出去痛哭了
[00:18:11.440 --> 00:18:14.440]  我想問問你們
[00:18:14.440 --> 00:18:16.440]  幻想一下
[00:18:16.440 --> 00:18:18.440]  如果你是彼得的話
[00:18:18.440 --> 00:18:24.440]  當時見到耶穌轉過身來看著你
[00:18:24.440 --> 00:18:31.440]  耶穌的眼神是一個什麼樣的眼神呢?
[00:18:31.440 --> 00:18:34.440]  想一想
[00:18:34.440 --> 00:18:40.440]  你見到耶穌轉過身來看著你
[00:18:40.440 --> 00:18:47.440]  耶穌用一個什麼樣的眼神來看著彼得
[00:18:47.440 --> 00:18:51.440]  看著你呢?
[00:18:51.440 --> 00:18:58.440]  會不會是一個很失望的眼神呢?
[00:18:58.440 --> 00:19:03.440]  唉!彼得你真是三次不認我
[00:19:03.440 --> 00:19:10.440]  會不會是一個責備的眼神呢?
[00:19:10.440 --> 00:19:15.440]  如果我們看回之前在《路加福音》
[00:19:15.440 --> 00:19:21.440]  耶穌說到彼得你要三次,你會三次不認我
[00:19:21.440 --> 00:19:26.440]  在那裡有一節的經文
[00:19:26.440 --> 00:19:29.440]  耶穌又對彼得說,又對西門說
[00:19:29.440 --> 00:19:33.440]  西門!西門!撒旦想要得著你們
[00:19:33.440 --> 00:19:36.440]  好西你們像西物質一樣
[00:19:36.440 --> 00:19:40.440]  但我已經為你祈求
[00:19:40.440 --> 00:19:44.440]  叫你不至失了信心
[00:19:44.440 --> 00:19:50.440]  你回頭以後要堅固你的弟兄
[00:19:50.440 --> 00:19:57.440]  我相信耶穌在那一刻轉身過來看著彼得
[00:19:57.440 --> 00:20:02.440]  不是一個失望責備的眼神
[00:20:02.440 --> 00:20:08.440]  而是一個愛和憐憫的眼神
[00:20:08.440 --> 00:20:11.440]  是一個告訴彼得
[00:20:11.440 --> 00:20:14.440]  彼得我明白的
[00:20:14.440 --> 00:20:18.440]  但彼得你不用怕
[00:20:18.440 --> 00:20:22.440]  彼得我已經為你祈求了
[00:20:22.440 --> 00:20:27.440]  並且我現在就是為你祈求了
[00:20:27.440 --> 00:20:31.440]  我為你祈求,你不會失去信心的
[00:20:31.440 --> 00:20:36.440]  你回頭吧!你回頭吧!
[00:20:36.440 --> 00:20:43.440]  在這一刻,彼得看見耶穌
[00:20:43.440 --> 00:20:47.440]  看見他自己
[00:20:47.440 --> 00:20:52.440]  這是一個彼得見到耶穌
[00:20:52.440 --> 00:20:55.440]  見到彼得
[00:20:55.440 --> 00:20:58.440]  你與我
[00:20:58.440 --> 00:21:01.440]  一個的連結
[00:21:01.440 --> 00:21:07.440]  我見到你,見到我
[00:21:07.440 --> 00:21:10.440]  不知道你們知不知道
[00:21:10.440 --> 00:21:14.440]  當你跟一個人很近的時候
[00:21:14.440 --> 00:21:17.440]  你走去看著他的眼睛,他看著你的時候
[00:21:17.440 --> 00:21:20.440]  你知不知道你會見到什麼?
[00:21:20.440 --> 00:21:23.440]  看看自己
[00:21:23.440 --> 00:21:27.440]  一個的連接
[00:21:27.440 --> 00:21:30.440]  一個愛的相遇
[00:21:30.440 --> 00:21:34.440]  彼得在這一刻
[00:21:34.440 --> 00:21:36.440]  跌到最低
[00:21:36.440 --> 00:21:39.440]  他的夢想
[00:21:39.440 --> 00:21:43.440]  他以為他有那個大石球的身份
[00:21:43.440 --> 00:21:47.440]  他以為神所呼召他,我要做一個大石球
[00:21:47.440 --> 00:21:49.440]  完全的粉碎
[00:21:49.440 --> 00:21:53.440]  跌到一個谷底那裡
[00:21:53.440 --> 00:21:56.440]  好像剛才那首歌
[00:21:56.440 --> 00:22:00.440]  去到無水的盡處
[00:22:00.440 --> 00:22:03.440]  沒得救了
[00:22:03.440 --> 00:22:08.440]  但是在一個盡處的當中
[00:22:08.440 --> 00:22:12.440]  耶穌仍在
[00:22:12.440 --> 00:22:17.440]  並且耶穌看著彼得
[00:22:17.440 --> 00:22:21.440]  所以當彼得見到耶穌
[00:22:21.440 --> 00:22:23.440]  看著他的時候
[00:22:23.440 --> 00:22:26.440]  其實這個就是彼得開始
[00:22:26.440 --> 00:22:30.440]  來到被重建的那一刻
[00:22:30.440 --> 00:22:34.440]  當然,這個重建的過程
[00:22:34.440 --> 00:22:37.440]  不是我看到耶穌看著我
[00:22:37.440 --> 00:22:40.440]  就馬上沒事了
[00:22:40.440 --> 00:22:43.440]  我信心回來了,我回轉了
[00:22:43.440 --> 00:22:48.440]  不是,可能是一段長的時間
[00:22:48.440 --> 00:22:52.440]  是不容易的一段時間
[00:22:52.440 --> 00:22:56.440]  我們今天有了整本聖經
[00:22:56.440 --> 00:22:59.440]  我們又說感謝神
[00:22:59.440 --> 00:23:02.440]  我們見到去到使徒倖轉的時候
[00:23:02.440 --> 00:23:04.440]  彼得站起來了
[00:23:04.440 --> 00:23:06.440]  他真的回頭了
[00:23:06.440 --> 00:23:08.440]  來到去見過他的弟兄
[00:23:08.440 --> 00:23:11.440]  是教會的領袖
[00:23:11.440 --> 00:23:16.440]  甚至我們去看彼得前書
[00:23:16.440 --> 00:23:18.440]  彼得前書那裡
[00:23:18.440 --> 00:23:23.440]  他明白到耶穌改他的名字
[00:23:23.440 --> 00:23:28.440]  做彼得石頭的意思是什麼
[00:23:28.440 --> 00:23:37.440]  原來他們是被神建造成為靈宮的石頭
[00:23:37.440 --> 00:23:41.440]  原來一塊很大的石頭
[00:23:41.440 --> 00:23:47.440]  是不能夠被神建造成為一個靈宮的
[00:23:47.440 --> 00:23:50.440]  一塊大的石頭就在這裡
[00:23:50.440 --> 00:23:52.440]  就是這麼多了
[00:23:52.440 --> 00:23:57.440]  你要被神來到去建造成為一個靈宮
[00:23:57.440 --> 00:24:00.440]  不是說你一塊石頭
