
[00:00:00.000 --> 00:00:04.120]  各位聽眾,不知道大家有沒有妹妹
[00:04:00.840 --> 00:04:03.320]  撒萊有沒有答應呢?
[00:04:03.320 --> 00:04:04.760]  沒有寫
[00:04:04.760 --> 00:04:06.320]  就去到埃及了
[00:04:06.320 --> 00:04:07.520]  沒有寫
[00:04:07.520 --> 00:04:11.760]  但是看來撒萊是沒有反對
[00:04:11.760 --> 00:04:13.120]  沒有反對
[00:04:13.120 --> 00:04:15.880]  那會有反對會不會被人抓了你去
[00:04:15.880 --> 00:04:17.760]  搶了你去
[00:04:17.760 --> 00:04:20.720]  要你做太太那你怎樣?
[00:04:20.720 --> 00:04:24.960]  撒萊似乎沒有反對
[00:04:24.960 --> 00:04:28.000]  而阿伯蘭也想這樣做
[00:04:28.000 --> 00:04:30.640]  我們就會覺得這樣也行
[00:04:30.640 --> 00:04:33.760]  很有可能在當時
[00:04:33.760 --> 00:04:36.480]  是有這樣的情況發生
[00:04:36.480 --> 00:04:41.440]  也可能比我們今天更加簡單開放
[00:04:41.440 --> 00:04:43.360]  更加開放更加簡單
[00:04:43.360 --> 00:04:45.080]  其實是甚麼呢?
[00:04:45.080 --> 00:04:46.600]  為甚麼會這樣?
[00:04:46.600 --> 00:04:48.200]  因為他沒有說錯
[00:04:48.200 --> 00:04:54.440]  因為撒萊是阿伯蘭的同父異母的妹
[00:04:54.440 --> 00:04:59.040]  在當時人少
[00:04:59.040 --> 00:05:03.440]  他們很多時候都會娶同父異母的妹做自己太太
[00:05:03.440 --> 00:05:07.120]  而且由小時候習慣青梅竹馬地長大
[00:05:07.120 --> 00:05:08.600]  這裡大家要活命
[00:05:08.600 --> 00:05:11.480]  要不然就餓死要不然就去那裡被殺死
[00:05:11.480 --> 00:05:13.960]  於是他們感情很濃
[00:05:13.960 --> 00:05:17.920]  撒萊似乎沒有反對
[00:05:17.920 --> 00:05:21.520]  去給阿伯蘭到了埃及
[00:05:21.520 --> 00:05:25.160]  埃及人看見婦人極其美貌
[00:05:25.160 --> 00:05:29.200]  嘩!很美
[00:05:29.200 --> 00:05:31.520]  你知道了
[00:05:31.520 --> 00:05:33.840]  普通美的自己搶了
[00:05:33.840 --> 00:05:36.080]  超級美的沒有人敢搶
[00:05:36.080 --> 00:05:36.880]  為甚麼呢?
[00:05:36.880 --> 00:05:39.840]  因為有法老王
[00:05:39.840 --> 00:05:43.800]  如果搶了全套給法老知道自己命都沒有
[00:05:43.800 --> 00:05:46.320]  於是那些神座就忍住了
[00:05:46.320 --> 00:05:48.360]  法老的神座看見他
[00:05:48.360 --> 00:05:51.000]  就在法老面前誇獎他
[00:05:51.000 --> 00:05:53.200]  哎呀!皇上皇上
[00:05:53.200 --> 00:05:55.680]  真是有一樣東西適合你
[00:05:55.680 --> 00:05:58.440]  就是我們見到一個外來人
[00:05:58.440 --> 00:06:03.640]  在我們這裡暫住逃避饑荒的人
[00:06:03.640 --> 00:06:07.080]  哇!有個女孩子很美的
[00:06:07.080 --> 00:06:09.120]  真的不得了
[00:06:09.120 --> 00:06:14.280]  和皇上最配最親的
[00:06:14.280 --> 00:06:16.280]  當然要出力拆鞋
[00:06:16.280 --> 00:06:18.160]  誇獎這個女孩子
[00:06:18.160 --> 00:06:19.120]  撒萊很美
[00:06:19.120 --> 00:06:22.600]  撒萊就被帶進法老的王宮
[00:06:22.600 --> 00:06:23.560]  法老一見
[00:06:23.560 --> 00:06:25.400]  哎呀!真的動了聲
[00:06:25.400 --> 00:06:26.200]  給下去了
[00:06:26.200 --> 00:06:29.920]  其他的妃嬪不行了
[00:06:29.920 --> 00:06:31.920]  就帶他去了
[00:06:31.920 --> 00:06:34.360]  於是法老恩謝婦人
[00:06:34.360 --> 00:06:36.360]  因撒萊就口袋鴨了
[00:06:36.360 --> 00:06:37.360]  為什麼?
[00:06:37.360 --> 00:06:40.240]  這位是
[00:06:40.240 --> 00:06:41.720]  我是她哥哥
[00:06:41.720 --> 00:06:44.920]  哦!原來是哥哥
[00:06:44.920 --> 00:06:47.960]  好啊!如果我是她老公
[00:06:47.960 --> 00:06:50.600]  就拉他出去斬
[00:06:50.600 --> 00:06:52.520]  然後搶她老婆
[00:06:52.520 --> 00:06:53.800]  我是她哥哥
[00:06:53.800 --> 00:06:56.240]  哇!如果她說我是她爸爸
[00:06:56.240 --> 00:06:56.960]  這樣更妙
[00:06:56.960 --> 00:06:59.400]  愛婦愛婦
[00:06:59.400 --> 00:07:00.840]  是她哥哥
[00:07:00.840 --> 00:07:02.960]  原來是這樣
[00:07:02.960 --> 00:07:06.920]  阿伯蘭就得了許多牛羊駱駝
[00:07:06.920 --> 00:07:09.440]  公牢、母牢、瀑北
[00:07:09.440 --> 00:07:10.720]  數了幾樣
[00:07:10.720 --> 00:07:11.600]  有六樣
[00:07:11.600 --> 00:07:12.720]  有牛
[00:07:12.720 --> 00:07:13.920]  當日
[00:07:13.920 --> 00:07:15.240]  今天也是
[00:07:15.240 --> 00:07:16.120]  沒有說當日
[00:07:16.120 --> 00:07:17.840]  一隻牛很貴的
[00:07:17.840 --> 00:07:18.840]  有牛
[00:07:18.840 --> 00:07:20.240]  許多
[00:07:20.240 --> 00:07:21.240]  許多牛
[00:07:21.240 --> 00:07:22.240]  許多羊
[00:07:22.240 --> 00:07:24.240]  駱駝更貴
[00:07:24.240 --> 00:07:26.440]  公牢都不便宜
[00:07:26.440 --> 00:07:27.240]  母牢
[00:07:27.240 --> 00:07:28.720]  公牢母牢做什麼呢?
[00:07:28.720 --> 00:07:30.240]  這些要來吃
[00:07:30.240 --> 00:07:31.440]  這些要來遠行
[00:07:31.440 --> 00:07:34.280]  公牢母牢要來平常做什麼
[00:07:34.280 --> 00:07:36.040]  公牢母牢很有用
[00:07:36.040 --> 00:07:39.040]  就好像家裡有一輛小汽車Corolla
[00:07:39.040 --> 00:07:40.560]  要來車初車入
[00:07:40.560 --> 00:07:41.720]  運貨載人
[00:07:41.720 --> 00:07:43.240]  接放學那些
[00:07:43.240 --> 00:07:45.160]  去街市勞
[00:07:45.160 --> 00:07:48.320]  公牢母牢可以繼續生
[00:07:48.320 --> 00:07:49.920]  你說多周到
[00:07:49.920 --> 00:07:51.040]  還有就是
[00:07:51.040 --> 00:07:53.720]  哇!這件事簡直是「瀑北」
[00:07:53.720 --> 00:07:56.640]  給人家做丫鬟
[00:07:56.640 --> 00:07:59.120]  哇!重重有賞
[00:07:59.120 --> 00:08:00.840]  於是
[00:08:00.840 --> 00:08:06.240]  薩萊就跟了法老
[00:08:06.240 --> 00:08:09.440]  我們馬上會想
[00:08:09.440 --> 00:08:14.440]  這樣薩萊不就跟法老王有了關係
[00:08:14.440 --> 00:08:17.640]  聖經沒有講到
[00:08:17.640 --> 00:08:20.840]  有可能真的會發生
[00:08:20.840 --> 00:08:21.840]  我不知道
[00:08:21.840 --> 00:08:24.840]  總之他入了宮
[00:08:24.840 --> 00:08:29.640]  誰知道入了宮後因阿伯蘭妻子薩萊的緣故
[00:08:29.640 --> 00:08:32.840]  降大災於法老和他的全家
[00:08:32.840 --> 00:08:36.840]  大災給法老和他的全家
[00:08:36.840 --> 00:08:39.040]  很重要的災害
[00:08:39.040 --> 00:08:40.440]  即是什麼?
[00:08:40.440 --> 00:08:43.240]  其實不是很清楚
[00:08:43.240 --> 00:08:45.640]  降了大災給他的全家
[00:08:45.640 --> 00:08:47.440]  慘了
[00:08:47.440 --> 00:08:50.440]  他們通常一有大災
[00:08:50.440 --> 00:08:52.640]  他們馬上就會想是什麼事
[00:08:52.640 --> 00:08:56.240]  要不就叫術士的人講一下
[00:08:56.240 --> 00:08:58.240]  到底發生什麼事
[00:08:58.240 --> 00:08:59.840]  另一方面就會求籤
[00:08:59.840 --> 00:09:01.240]  什麼事
[00:09:01.240 --> 00:09:03.240]  祭籤知道什麼事
[00:09:03.240 --> 00:09:04.440]  這樣就發覺到
[00:09:04.440 --> 00:09:09.240]  原來是因為拿了薩萊回來
[00:09:09.240 --> 00:09:12.640]  而薩萊是阿伯蘭的妻子
[00:09:12.640 --> 00:09:14.640]  因為神做的事就是
[00:09:14.640 --> 00:09:16.240]  你拿了他的妻子
[00:09:16.240 --> 00:09:19.840]  所以你大災
[00:09:19.840 --> 00:09:22.440]  法老照了阿伯蘭來說
[00:09:22.440 --> 00:09:26.040]  你向我做的是什麼事?
[00:09:26.040 --> 00:09:28.240]  為什麼沒有告訴我
[00:09:28.240 --> 00:09:30.840]  她是你的妻子?
[00:09:30.840 --> 00:09:33.440]  為什麼要說她是你的妹妹?
[00:09:33.440 --> 00:09:37.240]  以至我將她娶來做我的妻子?
[00:09:37.240 --> 00:09:39.640]  現在你的妻子在這裡
[00:09:39.640 --> 00:09:41.640]  可以帶她走吧
[00:09:41.640 --> 00:09:45.640]  這個是純粹上帝的保守
[00:09:45.640 --> 00:09:46.440]  如果不是
[00:09:46.440 --> 00:09:48.640]  你是法老會怎樣?
[00:09:48.640 --> 00:09:51.040]  哇 點我?
[00:09:51.040 --> 00:09:55.440]  哇 發起喪禮就砍了阿伯蘭
[00:09:55.440 --> 00:09:57.840]  現在不是她妻子
[00:09:57.840 --> 00:10:01.640]  她已經沒有關係
[00:10:01.640 --> 00:10:04.440]  所以捐一些禮物
[00:10:04.440 --> 00:10:07.240]  送禮物給神靈就沒事了
[00:10:07.240 --> 00:10:11.640]  但是神保守了阿伯蘭和薩萊
[00:10:11.640 --> 00:10:17.040]  令到法老放了她
[00:10:17.040 --> 00:10:18.840]  因此我可以推測
[00:10:18.840 --> 00:10:20.840]  法老所經歷的大災
[00:10:20.840 --> 00:10:25.440]  和他在大災裡面受到的教訓
[00:10:25.440 --> 00:10:28.840]  就是這兩個人千萬不要動
[00:10:28.840 --> 00:10:30.440]  動她不行
[00:10:30.440 --> 00:10:31.840]  這兩個人很重要
[00:10:31.840 --> 00:10:33.840]  是上天保護她的
[00:10:33.840 --> 00:10:34.840]  不能動
[00:10:34.840 --> 00:10:38.040]  所以他乖乖地放她走
[00:10:38.040 --> 00:10:39.240]  就是這樣
[00:10:39.240 --> 00:10:40.440]  不過怨她
[00:10:40.440 --> 00:10:43.240]  為什麼你不老實說?
[00:10:43.240 --> 00:10:45.640]  你看 承斷下來
[00:10:45.640 --> 00:10:48.440]  法老有沒有說她說謊?
[00:10:48.440 --> 00:10:51.440]  你為什麼說謊?
[00:10:51.440 --> 00:10:52.440]  沒有
[00:10:52.440 --> 00:10:53.240]  他只是說
[00:10:53.240 --> 00:10:54.640]  你雙重身份
[00:10:54.640 --> 00:10:56.640]  你說一點不說一點
[00:10:56.640 --> 00:10:57.240]  為什麼?
[00:10:57.240 --> 00:10:59.240]  這樣真的害死我了
[00:10:59.240 --> 00:11:01.640]  你就是害時出世了
[00:11:01.640 --> 00:11:04.640]  你真的害死我了
[00:11:04.640 --> 00:11:07.040]  唉 你走吧
[00:11:07.040 --> 00:11:07.840]  好了
[00:11:07.840 --> 00:11:09.040]  於是法老吩咐人
[00:11:09.040 --> 00:11:10.840]  將阿伯蘭和她妻子
[00:11:10.840 --> 00:11:14.240]  並她所有的都送走了
[00:11:14.240 --> 00:11:19.040]  剛才那些許多牛羊駱駝
[00:11:19.040 --> 00:11:20.240]  公奴母奴布匹
[00:11:20.240 --> 00:11:21.640]  拿回來又踢她走
[00:11:21.640 --> 00:11:22.840]  不是
[00:11:22.840 --> 00:11:23.840]  送她走
[00:11:23.840 --> 00:11:24.840]  唉
[00:11:24.840 --> 00:11:25.840]  不要再回來
[00:11:25.840 --> 00:11:26.840]  不想見到你了
[00:11:26.840 --> 00:11:27.240]  你走吧
[00:11:27.240 --> 00:11:28.240]  帶我的東西走
[00:11:28.240 --> 00:11:29.840]  唉 算了
[00:11:29.840 --> 00:11:30.440]  我真是
[00:11:30.440 --> 00:11:32.240]  唉 你這樣陷害我
[00:11:32.240 --> 00:11:34.840]  說一點不說一點
[00:11:34.840 --> 00:11:35.440]  好
[00:11:35.440 --> 00:11:36.840]  很多人就在說
[00:11:36.840 --> 00:11:37.440]  喂
[00:11:37.440 --> 00:11:41.640]  為什麼阿伯蘭說謊?
[00:11:41.640 --> 00:11:43.640]  我自己也不知道
[00:11:43.640 --> 00:11:45.240]  我也覺得他不應該這樣說
[00:11:45.240 --> 00:11:48.840]  他應該說他沒有說謊
[00:11:48.840 --> 00:11:51.840]  不過他只是說一點不說一點
[00:11:51.840 --> 00:11:53.240]  說一點不說一點
[00:11:53.240 --> 00:11:56.440]  令到別人誤解了
[00:11:56.440 --> 00:11:59.840]  這是有意誤導
[00:11:59.840 --> 00:12:01.240]  有意誤導
[00:12:01.240 --> 00:12:03.840]  有意誤導就害死人了
[00:12:03.840 --> 00:12:07.040]  有意無意誤導
[00:12:07.040 --> 00:12:08.640]  都害死人了
[00:12:08.640 --> 00:12:09.040]  好
[00:12:09.040 --> 00:12:09.840]  因此
[00:12:09.840 --> 00:12:12.840]  幸好這次上帝保守她
[00:12:12.840 --> 00:12:15.440]  很多人就說她說謊
[00:12:15.440 --> 00:12:17.640]  為什麼上帝都容忍她說謊
[00:12:17.640 --> 00:12:19.440]  其實阿伯蘭
[00:12:19.440 --> 00:12:21.640]  我都贊成一般人的解釋
[00:12:21.640 --> 00:12:25.640]  成年人是覺得她信心不足
[00:12:25.640 --> 00:12:26.640]  信心不足
[00:12:26.640 --> 00:12:27.840]  就是怕了
[00:12:27.840 --> 00:12:30.240]  自謀巧計
[00:12:30.240 --> 00:12:32.240]  這樣就行了
[00:12:32.240 --> 00:12:33.040]  但是
[00:12:33.040 --> 00:12:35.440]  就變了自己的太太要跟了人
[00:12:35.440 --> 00:12:36.640]  當時都覺得
[00:12:36.640 --> 00:12:40.840]  這樣都為了活命都沒有辦法的
[00:12:40.840 --> 00:12:42.240]  可能她當時是這樣想的
[00:12:42.240 --> 00:12:45.240]  神又沒有說很不高興
[00:12:45.240 --> 00:12:47.840]  不過起碼我會覺得
[00:12:47.840 --> 00:12:50.640]  照一般聖經的真理來看
[00:12:50.640 --> 00:12:52.640]  應該她不做得好
[00:12:52.640 --> 00:12:54.640]  她可能不算有錯
[00:12:54.640 --> 00:12:56.040]  不過不好
[00:12:56.040 --> 00:12:58.240]  一定是相當之不好
[00:12:58.240 --> 00:13:00.040]  起碼法老責備她
[00:13:00.040 --> 00:13:01.040]  你說一點不說一點
[00:13:01.040 --> 00:13:02.240]  避重就輕
[00:13:02.240 --> 00:13:04.640]  就害死我了
[00:13:04.640 --> 00:13:06.640]  避重就輕而害死人
[00:13:06.640 --> 00:13:08.640]  說一點不說一點而害死人
[00:13:08.640 --> 00:13:11.840]  其實本身都不是好的
[00:13:11.840 --> 00:13:12.840]  真的不是好的
[00:13:12.840 --> 00:13:13.840]  我們都要學習
[00:13:13.840 --> 00:13:15.640]  避免沒這樣做的
[00:13:15.640 --> 00:13:17.640]  大家一起祈禱
[00:13:17.640 --> 00:13:19.240]  至於這個例子
[00:13:19.240 --> 00:13:20.840]  屬於很難解的聖經
[00:13:20.840 --> 00:13:22.440]  不過我們看到的
[00:13:22.440 --> 00:13:24.840]  法老又沒有說她說謊
[00:13:24.840 --> 00:13:28.440]  神又沒有很大的施行審判
[00:13:28.440 --> 00:13:30.840]  反而是保護她
[00:13:30.840 --> 00:13:33.440]  至於我們知道這件事其實不好的
[00:13:33.440 --> 00:13:35.440]  是令法老栽殃的
[00:13:35.440 --> 00:13:38.840]  是令到法老受害受苦的
[00:13:38.840 --> 00:13:42.640]  她的家人都受苦的
[00:13:42.640 --> 00:13:44.840]  不過主保守了
[00:13:44.840 --> 00:13:46.440]  就過去了
[00:13:46.440 --> 00:13:47.640]  教導我們
[00:13:47.640 --> 00:13:51.640]  讓我們有更高水平的正直
[00:13:51.640 --> 00:13:53.840]  讓我們有更高水平的
[00:13:53.840 --> 00:13:58.240]  堅持著說全部真的說話
[00:13:58.240 --> 00:13:59.840]  求主帶領我們
[00:13:59.840 --> 00:14:01.040]  幫助我們
[00:14:01.040 --> 00:14:02.240]  我們真的很需要你
[00:14:02.240 --> 00:14:05.240]  給我們這個勇氣與膽量與信心
[00:14:05.240 --> 00:14:06.840]  求主祝福加力
[00:14:06.840 --> 00:14:08.640]  祈禱奉耶穌名求
[00:14:08.640 --> 00:14:10.640]  阿彌陀佛!
