
[00:00:00.000 --> 00:00:04.960]  今天的講題是「恩賜盡顯 樂義捐獻」
[00:02:07.960 --> 00:02:10.000]  八章十六節到二十四節
[00:02:10.000 --> 00:02:14.000]  是講提多和另外兩位弟兄
[00:02:14.000 --> 00:02:16.600]  已經被差派到哥倫多的教會
[00:02:16.600 --> 00:02:18.520]  辦理捐獻的事
[00:02:18.520 --> 00:02:20.760]  來到第九章一至五節
[00:02:20.760 --> 00:02:22.400]  就是亞歸亞人
[00:02:22.400 --> 00:02:24.560]  你們之前一路承諾的捐獻
[00:02:24.560 --> 00:02:26.280]  已經籌備了一年
[00:02:26.280 --> 00:02:27.600]  不過還未送到去
[00:02:27.600 --> 00:02:29.320]  快快完成它
[00:02:29.320 --> 00:02:31.600]  第六節到第十五節
[00:02:31.600 --> 00:02:34.800]  就再講為什麼要這樣去完成
[00:02:34.800 --> 00:02:38.560]  再講這個捐獻應該要帶著什麼樣的態度
[00:02:38.560 --> 00:02:41.960]  還要講這個捐獻帶來什麼樣的果效
[00:02:41.960 --> 00:02:47.080]  繼續來交代經文的背景意思的時候
[00:02:47.080 --> 00:02:50.960]  我想用三個重點來鼓勵弟兄姊妹
[00:02:50.960 --> 00:02:54.040]  第一 讓我們認識捐獻的事是什麼
[00:02:54.040 --> 00:02:56.840]  捐獻是有感動的
[00:02:56.840 --> 00:02:57.720]  出於感動的
[00:02:57.720 --> 00:03:00.000]  但也要有行動的
[00:03:00.000 --> 00:03:02.400]  捐獻是要有感動
[00:03:02.400 --> 00:03:03.800]  也要有行動
[00:03:03.800 --> 00:03:06.240]  這是九章第一節到第五節
[00:03:06.240 --> 00:03:08.040]  聽我再讀這段經文
[00:03:08.040 --> 00:03:10.760]  「論到供給信徒的事
[00:03:10.760 --> 00:03:12.480]  我不必寫信給你們」
[00:03:12.480 --> 00:03:14.640]  即是我不用再教你們怎麼解釋
[00:03:14.640 --> 00:03:16.080]  你們明白的了
[00:03:16.080 --> 00:03:18.200]  你們大概知道這個意思
[00:03:18.200 --> 00:03:20.160]  「因為我知道你們樂意的心
[00:03:20.160 --> 00:03:23.160]  常對馬其頓人誇獎你們
[00:03:23.160 --> 00:03:25.320]  說亞哥亞人預備好了
[00:03:25.320 --> 00:03:27.000]  已經有一年了
[00:03:27.000 --> 00:03:31.320]  並且你們的熱心激動了很多人
[00:03:31.320 --> 00:03:34.120]  但我打發那幾位弟兄去
[00:03:34.120 --> 00:03:37.120]  叫你們照我的話預備妥當
[00:03:37.120 --> 00:03:42.240]  免得我們在這事上誇獎你們的說話落了空」
[00:03:42.240 --> 00:03:43.240]  準備了一年了
[00:03:43.240 --> 00:03:44.680]  你們都很好了
[00:03:44.680 --> 00:03:48.040]  但原來錢還未送到
[00:03:48.040 --> 00:03:50.480]  「萬一有馬其頓人與我同去
[00:03:50.480 --> 00:03:52.560]  見你們沒有預備好
[00:03:52.560 --> 00:03:55.680]  就叫我們所確信的反成了羞愧」
[00:03:55.680 --> 00:03:57.920]  你們羞愧就更加不用說了
[00:03:57.920 --> 00:03:59.000]  第五節
[00:03:59.000 --> 00:04:01.720]  「因此我想不得不求那幾位弟兄
[00:04:01.720 --> 00:04:03.280]  先到你們那裡去
[00:04:03.280 --> 00:04:06.640]  把從前所應許的捐資預備妥當
[00:04:06.640 --> 00:04:09.080]  就顯出你們所捐的是出於樂意
[00:04:09.080 --> 00:04:11.640]  不是出於勉強」
[00:04:11.640 --> 00:04:14.240]  保羅在這裡是要勸勉哥倫多人
[00:04:14.240 --> 00:04:18.240]  要把曾經承諾的捐款
[00:04:18.240 --> 00:04:20.040]  預備妥當
[00:04:20.040 --> 00:04:22.320]  讓保羅和那些弟兄
[00:04:22.320 --> 00:04:25.720]  連同買權論教會的人的捐獻
[00:04:25.720 --> 00:04:27.480]  帶到耶路撒冷
[00:04:27.480 --> 00:04:29.200]  交代幾個地方
[00:04:29.200 --> 00:04:30.600]  看一張圖
[00:04:30.600 --> 00:04:33.040]  因為在這段經文你會看到幾個地方的名字
[00:04:33.040 --> 00:04:34.440]  或者看到那些人
[00:04:34.440 --> 00:04:35.960]  屬於甚麼人
[00:04:35.960 --> 00:04:37.920]  第一是說馬其頓
[00:04:37.920 --> 00:04:41.520]  是現在在希臘北部一帶的地方
[00:04:41.520 --> 00:04:46.200]  在當時保羅的時代是羅馬的一個省份
[00:04:46.200 --> 00:04:48.480]  保羅提到馬其頓人
[00:04:48.480 --> 00:04:51.920]  是在說馬其頓宗教會
[00:04:51.920 --> 00:04:52.840]  包括甚麼呢?
[00:04:52.840 --> 00:04:54.040]  菲律賓的教會
[00:04:54.040 --> 00:04:55.840]  貼薩羅尼加的教會
[00:04:55.840 --> 00:04:57.520]  比利亞的教會
[00:04:57.520 --> 00:05:01.400]  這幾間教會都是很樂意捐獻的
[00:05:01.400 --> 00:05:04.120]  但這間教會組成的人
[00:05:04.120 --> 00:05:06.520]  主要不是猶太人
[00:05:06.520 --> 00:05:07.800]  我們叫做外邦人
[00:05:07.800 --> 00:05:10.320]  即是非猶太人
[00:05:10.320 --> 00:05:11.840]  第二個地方稍為介紹一下
[00:05:11.840 --> 00:05:12.880]  就是亞該亞
[00:05:12.880 --> 00:05:16.240]  在希臘的南部
[00:05:16.240 --> 00:05:18.920]  還有它的首府哥林多
[00:05:18.920 --> 00:05:20.200]  就是哥林多書信
[00:05:20.200 --> 00:05:22.840]  哥林多的教會位於亞該亞
[00:05:22.840 --> 00:05:25.320]  在這裡它說的亞該亞人
[00:05:25.320 --> 00:05:27.800]  就是哥林多教會的信徒
[00:05:27.800 --> 00:05:29.520]  第三個認識比較多的地方
[00:05:29.520 --> 00:05:30.480]  在九章沒有出現
[00:05:30.480 --> 00:05:31.640]  但在第八章
[00:05:31.640 --> 00:05:33.560]  或者整段經文的背景
[00:05:33.560 --> 00:05:35.560]  說的是另一群人
[00:05:35.560 --> 00:05:36.080]  是甚麼人呢?
[00:05:36.080 --> 00:05:38.160]  就是耶路撒冷的地方
[00:05:38.160 --> 00:05:39.520]  你們的圖可以看到
[00:05:39.520 --> 00:05:41.400]  耶路撒冷的黃色箭咀
[00:05:41.400 --> 00:05:44.280]  耶路撒冷發生了甚麼事呢?
[00:05:44.280 --> 00:05:46.400]  哥林多教會的信徒
[00:05:46.400 --> 00:05:49.080]  和馬其頓宗教會的信徒
[00:05:49.080 --> 00:05:50.400]  為甚麼要捐獻呢?
[00:05:50.400 --> 00:05:51.240]  捐給誰呢?
[00:05:51.240 --> 00:05:53.840]  就是捐給耶路撒冷教會的信徒
[00:05:53.840 --> 00:05:56.480]  在主後大概46年的時候
[00:05:56.480 --> 00:05:58.920]  猶太的地方有饑荒
[00:05:58.920 --> 00:06:01.880]  所以宗教會的信徒
[00:06:01.880 --> 00:06:05.320]  都是陷在那個饑荒貧窮的裡面
[00:06:05.320 --> 00:06:08.080]  當時教會的領袖
[00:06:08.080 --> 00:06:10.680]  呼籲保羅
[00:06:10.680 --> 00:06:12.760]  救濟這些窮人
[00:06:12.760 --> 00:06:14.160]  也呼籲保羅
[00:06:14.160 --> 00:06:17.280]  你去到其他地方傳福音的時候
[00:06:17.280 --> 00:06:18.800]  呼籲那些信徒
[00:06:18.800 --> 00:06:21.120]  不要忘記耶路撒冷教會的信徒
[00:06:21.120 --> 00:06:21.920]  來捐獻
[00:06:21.920 --> 00:06:23.520]  所以保羅就答應
[00:06:23.520 --> 00:06:25.280]  他無論去到哪裡
[00:06:25.280 --> 00:06:27.480]  他就呼籲那些教會
[00:06:27.480 --> 00:06:29.880]  記得要關心
[00:06:29.880 --> 00:06:30.840]  幫忙
[00:06:30.840 --> 00:06:31.720]  幫助
[00:06:31.720 --> 00:06:34.000]  去救濟在耶路撒冷
[00:06:34.000 --> 00:06:36.240]  處於貧窮的信徒
[00:06:36.240 --> 00:06:37.200]  這一點我就想起
[00:06:37.200 --> 00:06:38.600]  梁牧師去到世界各地
[00:06:38.600 --> 00:06:39.640]  經常都講名堂的需要
[00:06:39.640 --> 00:06:40.600]  現在講少了
[00:06:40.600 --> 00:06:43.200]  因為大埔堂應該自己可以處理
[00:06:43.200 --> 00:06:44.680]  有時又講一下粉嶺堂
[00:06:44.680 --> 00:06:46.000]  自己可以處理
[00:06:46.000 --> 00:06:47.520]  最多是處理不到的地方
[00:06:47.520 --> 00:06:48.440]  大家都很關心
[00:06:48.440 --> 00:06:50.720]  我一會兒在秋抗唐奉獻的時候
[00:06:50.720 --> 00:06:52.520]  再和大家講
[00:06:52.520 --> 00:06:55.120]  保羅去到哪裡都講教會的需要
[00:06:55.120 --> 00:06:57.000]  而八章一節到六節
[00:06:57.000 --> 00:06:59.040]  從九章一節到五節告訴我們
[00:06:59.040 --> 00:07:00.480]  馬其頓的教會
[00:07:00.480 --> 00:07:01.720]  和哥林多的教會
[00:07:01.720 --> 00:07:03.760]  都有回應保羅的呼籲
[00:07:03.760 --> 00:07:06.840]  他們很樂意的去籌錢
[00:07:06.840 --> 00:07:09.600]  捐給在耶路撒冷教會
[00:07:09.600 --> 00:07:11.080]  貧窮的信徒
[00:07:11.080 --> 00:07:14.240]  面對著饑荒災難的信徒
[00:07:14.240 --> 00:07:15.480]  你還要知道
[00:07:15.480 --> 00:07:16.760]  保羅不是一次的呼籲
[00:07:16.760 --> 00:07:18.960]  在他二十年的宣教生涯裏面
[00:07:18.960 --> 00:07:19.880]  他繼續的關心
[00:07:19.880 --> 00:07:22.960]  你知道重建一個饑荒的地方
[00:07:22.960 --> 00:07:24.240]  或者貧窮的地方
[00:07:24.240 --> 00:07:25.840]  不是一年就搞得定
[00:07:25.840 --> 00:07:28.200]  是很長的時間
[00:07:28.200 --> 00:07:29.960]  第二節告訴我們
[00:07:29.960 --> 00:07:31.400]  哥林多教會的捐獻
[00:07:31.400 --> 00:07:33.200]  已經籌備了一年
[00:07:33.200 --> 00:07:35.680]  這份熱心激勵了很多人
[00:07:35.680 --> 00:07:37.240]  但當我們繼續讀下去的時候
[00:07:37.240 --> 00:07:38.080]  就會知道
[00:07:38.080 --> 00:07:40.960]  所謂預備好是甚麼呢
[00:07:40.960 --> 00:07:42.880]  可能就是口頭承諾了
[00:07:42.880 --> 00:07:44.840]  應獻表派了給大家
[00:07:44.840 --> 00:07:46.440]  一個願意捐一百
[00:07:46.440 --> 00:07:47.560]  一個願意捐五十
[00:07:47.560 --> 00:07:48.880]  另一個又捐一千
[00:07:48.880 --> 00:07:49.880]  全部都說了
[00:07:49.880 --> 00:07:51.760]  答應了 捐了
[00:07:51.760 --> 00:07:54.440]  但錢呢
[00:07:54.440 --> 00:07:56.160]  原來還未拿出來
[00:07:56.160 --> 00:07:58.000]  可能放在定期
[00:07:58.000 --> 00:08:01.000]  或者應該不是像我們那樣
[00:08:01.000 --> 00:08:01.960]  國內有災難
[00:08:01.960 --> 00:08:03.960]  或者世界其他地方有災難
[00:08:03.960 --> 00:08:04.960]  我們交了給機構
[00:08:04.960 --> 00:08:06.160]  一直都不能給他們
[00:08:06.160 --> 00:08:06.840]  不是
[00:08:06.840 --> 00:08:08.400]  是他們的錢還未拿出來
[00:08:08.400 --> 00:08:10.320]  不知道因為甚麼原因
[00:08:10.320 --> 00:08:12.160]  所以保羅就寫信
[00:08:12.160 --> 00:08:13.880]  叫他們準備好了
[00:08:13.880 --> 00:08:15.920]  現在警察派人叫你們準備好了
[00:08:15.920 --> 00:08:17.920]  預備要帶錢去
[00:08:17.920 --> 00:08:19.720]  留意第五節
[00:08:19.720 --> 00:08:22.480]  他說我想我不得不求那幾位弟兄
[00:08:22.480 --> 00:08:23.640]  先到你們那裡去
[00:08:23.640 --> 00:08:25.440]  將從前所應許的
[00:08:25.440 --> 00:08:26.520]  就是承諾的
[00:08:26.520 --> 00:08:28.200]  捐資預備妥當
[00:08:28.200 --> 00:08:30.680]  就顯出你們所捐的是出於樂意
[00:08:30.680 --> 00:08:31.680]  不是出於勉強
[00:08:31.680 --> 00:08:34.280]  解釋兩個字
[00:08:34.280 --> 00:08:36.440]  一是捐資
[00:08:36.440 --> 00:08:38.040]  這個很明顯是錢
[00:08:38.040 --> 00:08:40.440]  但原本沒有說明是錢
[00:08:40.440 --> 00:08:42.040]  是說祝福
[00:08:42.040 --> 00:08:43.440]  說的是重贊
[00:08:43.440 --> 00:08:44.760]  說的是禮物
[00:08:44.760 --> 00:08:47.520]  即是你們預備好的禮物
[00:08:47.520 --> 00:08:49.360]  你們之前答應要給的禮物
[00:08:49.360 --> 00:08:51.960]  要預備好帶去
[00:08:51.960 --> 00:08:53.680]  然後就說所捐的
[00:08:53.680 --> 00:08:55.960]  你們所準備好的好像甚麼呢
[00:08:55.960 --> 00:08:57.920]  你們所準備好的
[00:08:57.920 --> 00:08:58.720]  出於樂意嗎
[00:08:58.720 --> 00:09:00.760]  他說好像祝福一樣
[00:09:00.760 --> 00:09:01.360]  很有趣
[00:09:01.360 --> 00:09:03.160]  你帶禮物去嗎
[00:09:03.160 --> 00:09:06.120]  你們所準備好的其實就是一份祝福
[00:09:06.120 --> 00:09:07.520]  不是出於勉強
[00:09:07.520 --> 00:09:10.320]  不是出於貪婪
[00:09:10.320 --> 00:09:12.080]  即是你不是出於貪心
[00:09:12.080 --> 00:09:12.880]  你解釋不明白
[00:09:12.880 --> 00:09:15.600]  為何寶羅要說貪婪這個字呢
[00:09:15.600 --> 00:09:17.240]  要說一些背景
[00:09:17.240 --> 00:09:20.280]  因為寶羅和哥倫多教會信徒的關係
[00:09:20.280 --> 00:09:22.360]  是很大的張力
[00:09:22.360 --> 00:09:23.640]  哥倫多教會信徒
[00:09:23.640 --> 00:09:25.240]  他們很多東西都很厲害
[00:09:25.240 --> 00:09:26.560]  他是看不起這個寶羅
[00:09:26.560 --> 00:09:28.200]  特別看不起他甚麼呢
[00:09:28.200 --> 00:09:30.800]  剛才嘉嘉說了
[00:09:30.800 --> 00:09:33.240]  寶羅是怎樣歸信耶穌的
[00:09:33.240 --> 00:09:36.920]  他以前是逼迫基督徒的人
[00:09:36.920 --> 00:09:38.880]  他不是在耶穌再生的時候
[00:09:38.880 --> 00:09:40.920]  被耶穌呼召來跟從我
[00:09:40.920 --> 00:09:42.720]  去跟從耶穌的人
[00:09:42.720 --> 00:09:45.280]  他是在耶穌死了之後
[00:09:45.280 --> 00:09:47.200]  復活向他顯現
[00:09:47.200 --> 00:09:48.600]  告訴他
[00:09:48.600 --> 00:09:51.840]  我就是那位復活的救主
[00:09:51.840 --> 00:09:53.880]  你在呀
[00:09:53.880 --> 00:09:56.520]  所以哥倫多教會信徒都很質疑寶羅
[00:09:56.520 --> 00:09:58.560]  還說他其貌不揚
[00:09:58.560 --> 00:10:00.480]  他所說的都不知道是不是
[00:10:00.480 --> 00:10:02.320]  但是寶羅他寫他的心跡
[00:10:02.320 --> 00:10:04.360]  寫哥倫多教會的書信
[00:10:04.360 --> 00:10:06.000]  前書和後書
[00:10:06.000 --> 00:10:07.040]  他在這裡告訴他
[00:10:07.040 --> 00:10:08.480]  我這樣呼籲你們奉獻
[00:10:08.480 --> 00:10:11.200]  不是出於我貪心
[00:10:11.200 --> 00:10:12.280]  他一定要讓他知道
[00:10:12.280 --> 00:10:13.360]  不是出於我貪心
[00:10:13.360 --> 00:10:15.840]  你們的捐獻都不是出於你們的貪婪
[00:10:15.840 --> 00:10:20.000]  背後說的不是出於你們的勉強
[00:10:20.000 --> 00:10:21.280]  我們在這裡看到
[00:10:21.280 --> 00:10:23.440]  寶羅要提醒哥倫多教會的信徒
[00:10:23.440 --> 00:10:26.640]  在捐獻的事上
[00:10:26.640 --> 00:10:28.440]  原來呢
[00:10:28.440 --> 00:10:30.000]  我們擁有感動
[00:10:30.000 --> 00:10:30.720]  說的時候
[00:10:30.720 --> 00:10:33.080]  好呀好呀好呀好呀好呀
[00:10:33.080 --> 00:10:34.240]  但是原來
[00:10:34.240 --> 00:10:35.880]  行動很重要
[00:10:35.880 --> 00:10:38.640]  否則感動都會落空
[00:10:38.640 --> 00:10:40.560]  現代人的通病
[00:10:40.560 --> 00:10:43.120]  是容易有感動
[00:10:43.120 --> 00:10:44.880]  但是行動
[00:10:44.880 --> 00:10:46.680]  他遲遲都不會做
[00:10:46.680 --> 00:10:48.760]  就好像我們生活上
[00:10:48.760 --> 00:10:49.920]  我有需要
[00:10:49.920 --> 00:10:50.840]  甚至有感動
[00:10:50.840 --> 00:10:52.160]  其實我要做運動
[00:10:52.160 --> 00:10:54.040]  說了很久結果怎樣
[00:10:54.040 --> 00:10:55.720]  一直都沒有做
[00:10:55.720 --> 00:10:56.360]  有些人說
[00:10:56.360 --> 00:10:58.440]  我有感動減肥
[00:10:58.440 --> 00:10:59.960]  一直都沒有減
[00:10:59.960 --> 00:11:01.160]  我還有感動甚麼呢
[00:11:01.160 --> 00:11:02.360]  我見到弟兄姊妹
[00:11:02.360 --> 00:11:03.720]  平時他很崇拜的
[00:11:03.720 --> 00:11:06.560]  不過我有空找找他
[00:11:06.560 --> 00:11:07.760]  結果那個有空
[00:11:07.760 --> 00:11:08.840]  不知道何時才有空
[00:11:08.840 --> 00:11:09.800]  就一直拖
[00:11:09.800 --> 00:11:12.720]  拖到你終於見到他了
[00:11:12.720 --> 00:11:13.600]  是呀
[00:11:13.600 --> 00:11:14.720]  其實一直都想找你
[00:11:14.720 --> 00:11:15.800]  我經常都有這個
[00:11:15.800 --> 00:11:16.680]  有感動
[00:11:16.680 --> 00:11:21.040]  但是我們遲遲都沒有行動
[00:11:21.040 --> 00:11:21.800]  捐錢也是
[00:11:21.800 --> 00:11:22.600]  我有感動
[00:11:22.600 --> 00:11:25.240]  但是我們遲遲都沒有行動
[00:11:25.240 --> 00:11:26.280]  在聖經裏面
[00:11:26.280 --> 00:11:28.680]  我發現最好感動是來自甚麼
[00:11:28.680 --> 00:11:32.720]  來自上帝的激動
[00:11:32.720 --> 00:11:34.000]  我們應該很廢行動
[00:11:34.000 --> 00:11:37.600]  以色列記第一章一至八節記載
[00:11:37.600 --> 00:11:40.280]  神怎樣來對信守諾言
[00:11:40.280 --> 00:11:41.360]  幫助以色列人
[00:11:41.360 --> 00:11:43.640]  他曾經離鄉別井
[00:11:43.640 --> 00:11:46.280]  秘魯去到巴比倫的地方
[00:11:46.280 --> 00:11:47.320]  寄人籬下
[00:11:47.320 --> 00:11:48.760]  結果上帝怎樣呢
[00:11:48.760 --> 00:11:51.560]  在以色列記第一章一節告訴他
[00:11:51.560 --> 00:11:53.160]  波斯王古列元年
[00:11:53.160 --> 00:11:55.280]  耶和華為要應嚴直
[00:11:55.280 --> 00:11:57.080]  耶利米考所說的話
[00:11:57.080 --> 00:12:01.040]  「激動波斯王古列的心」
[00:12:01.040 --> 00:12:04.160]  使他下詔通告全國
[00:12:04.160 --> 00:12:05.080]  說了甚麼
[00:12:05.080 --> 00:12:06.720]  「波斯王古列」
[00:12:06.720 --> 00:12:08.200]  「耶和華天上的神」
[00:12:08.200 --> 00:12:10.640]  「已經將天下萬國賜給我」
[00:12:10.640 --> 00:12:12.840]  「又祝福我在猶大的耶路撒冷」
[00:12:12.840 --> 00:12:15.040]  「為祂建造電雨」
[00:12:15.040 --> 00:12:17.640]  激動他的心要為耶路撒冷
[00:12:17.640 --> 00:12:20.440]  為上帝建造電雨在耶路撒冷
[00:12:20.440 --> 00:12:21.480]  「在你們中間」
[00:12:21.480 --> 00:12:22.640]  「凡作祂指紋的」
[00:12:22.640 --> 00:12:24.840]  「可以上猶大的耶路撒冷」
[00:12:24.840 --> 00:12:27.080]  「在耶路撒冷重建」
[00:12:27.080 --> 00:12:30.840]  「耶和華以色列神的電」
[00:12:30.840 --> 00:12:33.920]  並稱「只有祂是神」
[00:12:33.920 --> 00:12:35.600]  「願神與這人同在」
[00:12:35.600 --> 00:12:36.560]  「凡剩下的人」
[00:12:36.560 --> 00:12:38.040]  「無論寄居在哪裡」
[00:12:38.040 --> 00:12:38.800]  「那地的人」
[00:12:38.800 --> 00:12:40.640]  「都要用金銀財物」
[00:12:40.640 --> 00:12:42.600]  「伸束幫助他」
[00:12:42.600 --> 00:12:45.320]  「另外也要為耶路撒冷神的電」
[00:12:45.320 --> 00:12:47.120]  「甘心獻上禮物」
[00:12:47.120 --> 00:12:48.920]  第五節我們一起讀
[00:12:48.920 --> 00:12:50.320]  第五節一二三
[00:12:50.320 --> 00:12:52.080]  「於是猶大和」
[00:12:52.080 --> 00:12:53.800]  「卞雅敏的族長」
[00:12:53.800 --> 00:12:55.520]  「祭司利美人」
[00:12:55.520 --> 00:12:58.920]  「就使一切被神激動他心的人」
[00:12:58.920 --> 00:13:02.040]  「都起來要上耶路撒冷去」
[00:13:02.040 --> 00:13:05.200]  「建造耶和華的電」
[00:13:05.200 --> 00:13:06.640]  被神激動
[00:13:06.640 --> 00:13:09.360]  回去耶路撒冷建造神的電
[00:13:09.360 --> 00:13:11.000]  不是這麼簡單的
[00:13:11.000 --> 00:13:11.680]  為什麼?
[00:13:11.680 --> 00:13:13.120]  因為當時的耶路撒冷
[00:13:13.120 --> 00:13:16.720]  已經是廢墟
[00:13:16.720 --> 00:13:19.160]  要回去建造耶和華的電
[00:13:19.160 --> 00:13:20.920]  要做開荒牛
[00:13:20.920 --> 00:13:22.600]  不是人人願意的
[00:13:22.600 --> 00:13:23.680]  有時候想到
[00:13:23.680 --> 00:13:24.760]  我們的名堂
[00:13:24.760 --> 00:13:27.840]  有一個強處就是開荒
[00:13:27.840 --> 00:13:30.240]  不過不是很多的電影節目願意開荒
[00:13:30.240 --> 00:13:30.920]  為什麼?
[00:13:30.920 --> 00:13:32.320]  你習慣在這裡崇拜
[00:13:32.320 --> 00:13:33.320]  這麼多人
[00:13:33.320 --> 00:13:35.080]  你習慣在這裡的團契
[00:13:35.080 --> 00:13:36.080]  這麼好
[00:13:36.080 --> 00:13:38.440]  去到新的教會崇拜
[00:13:38.440 --> 00:13:40.520]  人數少過你的團契
[00:13:40.520 --> 00:13:41.680]  我上次去墨子團去露營
[00:13:41.680 --> 00:13:42.880]  有多少人?
[00:13:42.880 --> 00:13:45.440]  陳澤仁先生告訴我
[00:13:45.440 --> 00:13:46.920]  一百人的團契
[00:13:46.920 --> 00:13:47.840]  是大專的團契
[00:13:47.840 --> 00:13:48.360]  一百人
[00:13:48.360 --> 00:13:49.320]  比上水堂多
[00:13:49.320 --> 00:13:50.840]  比葵涌堂多
[00:13:50.840 --> 00:13:51.560]  你去到的時候
[00:13:51.560 --> 00:13:55.160]  覺得小貓幾隻,沒什麼氣氛
[00:13:55.160 --> 00:13:57.040]  所以如果你是直堂隊
[00:13:57.040 --> 00:13:58.760]  你不是來自上帝感動
[00:13:58.760 --> 00:14:01.800]  你很快想放棄
[00:14:01.800 --> 00:14:03.840]  他們是受神的感動
[00:14:03.840 --> 00:14:05.000]  但他們有行動
[00:14:05.000 --> 00:14:06.000]  他們真的去
[00:14:06.000 --> 00:14:07.720]  第六至八節我不詳細讀了
[00:14:07.720 --> 00:14:09.600]  結果他們四周的人就怎樣?
[00:14:09.600 --> 00:14:11.440]  「難棄金紙財物
[00:14:11.440 --> 00:14:14.200]  辛促珍寶幫助他們」
[00:14:14.200 --> 00:14:17.400]  另外還有很多金心獻的禮物
[00:14:17.400 --> 00:14:19.640]  是帶去的
[00:14:19.640 --> 00:14:22.760]  如果我們捐獻是有感動
[00:14:22.760 --> 00:14:25.440]  不但祈求上帝這一份感動
[00:14:25.440 --> 00:14:27.200]  不是煞時的衝動
[00:14:27.200 --> 00:14:29.680]  是上帝激動你的心
[00:14:29.680 --> 00:14:33.200]  以至你有行動去做回應
[00:14:33.200 --> 00:14:34.760]  第二
[00:14:34.760 --> 00:14:37.360]  九章六節至十一節
[00:14:37.360 --> 00:14:40.240]  告訴我們捐獻的事
[00:14:40.240 --> 00:14:42.520]  捐獻原來是施與人
[00:14:42.520 --> 00:14:46.480]  但同時我們也是在神面前得領受
[00:14:46.480 --> 00:14:47.720]  或者我們領受神
[00:14:47.720 --> 00:14:50.120]  領受了神很多的祝福
[00:14:50.120 --> 00:14:51.800]  捐獻是施與人
[00:14:51.800 --> 00:14:55.760]  同時也是在領受神
[00:14:55.760 --> 00:14:58.200]  再一次聽我讀這段經文
[00:14:58.200 --> 00:15:00.360]  「小眾的小修多眾的多修
[00:15:00.360 --> 00:15:01.840]  這話是真的
[00:15:01.840 --> 00:15:05.080]  各人要隨本心所決定
[00:15:05.080 --> 00:15:07.080]  不要作難不要勉強
