
[00:00:00.000 --> 00:00:04.320]  我相信我們總有為一些事情或者人
[00:02:33.000 --> 00:02:36.000]  但是「因信稱義」呢,要加多一樣東西
[00:02:36.000 --> 00:02:38.000]  就像煮菜一樣
[00:02:38.000 --> 00:02:40.000]  「因信稱義」是煮菜
[00:02:40.000 --> 00:02:43.000]  再加多一樣,都是煮菜,不是配料
[00:02:43.000 --> 00:02:44.000]  都是煮菜
[00:02:44.000 --> 00:02:47.000]  然後才能成就一個健康的
[00:02:47.000 --> 00:02:48.000]  成長的新生命
[00:02:48.000 --> 00:02:49.000]  大家有沒有idea?
[00:02:49.000 --> 00:02:52.000]  今天有很多的對聯題
[00:02:52.000 --> 00:02:54.000]  上面就是「因信稱義」
[00:02:54.000 --> 00:02:55.000]  再加什麼呢?
[00:02:55.000 --> 00:02:56.000]  又是四個字的
[00:02:56.000 --> 00:02:57.000]  再來
[00:02:57.000 --> 00:02:59.000]  我這次一秒鐘
[00:02:59.000 --> 00:03:00.000]  很快的,如果你聰明的話
[00:03:00.000 --> 00:03:03.000]  我由開始說到已經說了十次了
[00:03:03.000 --> 00:03:04.000]  哇,聰明啊
[00:03:04.000 --> 00:03:06.000]  我都說「燒浸啲」第一次
[00:03:06.000 --> 00:03:07.000]  很聰明啊
[00:03:07.000 --> 00:03:10.000]  「因信稱義」再加「揭離追求」
[00:03:10.000 --> 00:03:12.000]  這道美菜煮出來是什麼呢?
[00:03:12.000 --> 00:03:13.000]  很厲害的
[00:03:13.000 --> 00:03:14.000]  剛才說過了
[00:03:14.000 --> 00:03:17.000]  就是健康成長的新生命
[00:03:17.000 --> 00:03:18.000]  記不記得?
[00:03:18.000 --> 00:03:19.000]  不用怕
[00:03:19.000 --> 00:03:20.000]  在你的帽子上面
[00:03:20.000 --> 00:03:21.000]  我已經打了出來
[00:03:21.000 --> 00:03:24.000]  不需要抄,不需要印,不需要拍
[00:03:24.000 --> 00:03:26.000]  出去拿一張就可以了
[00:03:26.000 --> 00:03:27.000]  如果你沒有拿的話
[00:03:27.000 --> 00:03:29.000]  或者在網上可以copy下來
[00:03:29.000 --> 00:03:32.000]  「因信稱義」我們很熟悉的
[00:03:32.000 --> 00:03:36.000]  就是神,耶穌基督為我們成就了救恩
[00:03:36.000 --> 00:03:39.000]  讓我們憑著信心在神面前認罪悔改
[00:03:39.000 --> 00:03:41.000]  然後與神和好
[00:03:41.000 --> 00:03:43.000]  那就是「因信稱義」
[00:03:43.000 --> 00:03:45.000]  但「因信稱義」成為基督徒之後
[00:03:45.000 --> 00:03:49.000]  我們不會坐著等運到
[00:03:49.000 --> 00:03:53.000]  就自自然然成為一個成長的基督徒
[00:03:53.000 --> 00:03:54.000]  我們需要怎樣呢?
[00:03:54.000 --> 00:03:56.000]  我們需要是剛才說的
[00:03:56.000 --> 00:03:58.000]  全力或者努力的追求
[00:03:58.000 --> 00:04:00.000]  學悟
[00:04:00.000 --> 00:04:02.000]  甚至乎有計劃,有步驟的
[00:04:02.000 --> 00:04:04.000]  來在主裡面不斷地成長
[00:04:04.000 --> 00:04:07.000]  這樣才能成就一個健康成長的新生命
[00:04:07.000 --> 00:04:08.000]  如果不是的話
[00:04:08.000 --> 00:04:10.000]  我們就好像饅頭蒼蠅
[00:04:10.000 --> 00:04:12.000]  在教會遊走了幾十年
[00:04:12.000 --> 00:04:14.000]  但其實可能是原地踏步
[00:04:14.000 --> 00:04:16.000]  或者好像以色列人那樣
[00:04:16.000 --> 00:04:18.000]  在曠野地走了幾十年
[00:04:18.000 --> 00:04:20.000]  四十年都去不到
[00:04:20.000 --> 00:04:22.000]  去不到哪裡呢?
[00:04:22.000 --> 00:04:23.000]  應去之地
[00:04:23.000 --> 00:04:25.000]  那我們今天就來看看
[00:04:25.000 --> 00:04:27.000]  怎樣能夠透過「因信稱義」
[00:04:27.000 --> 00:04:28.000]  還有「潔力追求」
[00:04:28.000 --> 00:04:31.000]  成就健康,成長的新生命
[00:04:31.000 --> 00:04:33.000]  這個規則大家記得了
[00:04:33.000 --> 00:04:35.000]  「因信稱義」和「潔力追求」
[00:04:35.000 --> 00:04:37.000]  我們來看看「因信稱義」和「潔力追求」
[00:04:37.000 --> 00:04:40.000]  有幾方面的關係
[00:04:40.000 --> 00:04:42.000]  讓我們更加清楚知道
[00:04:42.000 --> 00:04:45.000]  怎樣能夠因著這兩個重要的元素
[00:04:45.000 --> 00:04:48.000]  讓我們有健康成長的新生命
[00:04:48.000 --> 00:04:50.000]  第一點,先看「因信稱義」
[00:04:50.000 --> 00:04:51.000]  「因信稱義」的意思就是
[00:04:51.000 --> 00:04:53.000]  神兒子成就了救贖
[00:04:53.000 --> 00:04:54.000]  是不是?
[00:04:54.000 --> 00:04:57.000]  完成了天父美好的旨意
[00:04:57.000 --> 00:04:58.000]  這一方面就是
[00:04:58.000 --> 00:05:01.000]  神完全是來因著愛
[00:05:01.000 --> 00:05:04.000]  為我們成就的
[00:05:04.000 --> 00:05:05.000]  好了,看這邊
[00:05:05.000 --> 00:05:06.000]  「潔力追求」
[00:05:06.000 --> 00:05:08.000]  「潔力追求」就是聖靈輔助信徒
[00:05:08.000 --> 00:05:10.000]  成就上帝在人
[00:05:10.000 --> 00:05:13.000]  在信徒或整個信徒群體裡面
[00:05:13.000 --> 00:05:15.000]  最美好的心意
[00:05:15.000 --> 00:05:17.000]  我想強調是最美好的心意
[00:05:17.000 --> 00:05:19.000]  你不跟從神
[00:05:19.000 --> 00:05:20.000]  你走自己的路
[00:05:20.000 --> 00:05:22.000]  你也可以走一條路出來
[00:05:22.000 --> 00:05:25.000]  不過這條路可能是崎嶇的道路
[00:05:25.000 --> 00:05:27.000]  或者就算是康莊大道
[00:05:27.000 --> 00:05:30.000]  並不能夠引向一個永恆的
[00:05:30.000 --> 00:05:32.000]  滿月果子的樹
[00:05:32.000 --> 00:05:35.000]  又或者如果你離棄了神最美好的心意
[00:05:35.000 --> 00:05:37.000]  你仍然可以走一條路
[00:05:37.000 --> 00:05:39.000]  但這條路不是神為你預備最好的道路
[00:05:39.000 --> 00:05:41.000]  你的人生就不能得著最好的
[00:05:41.000 --> 00:05:43.000]  聽得明白我的意思嗎?
[00:05:43.000 --> 00:05:47.000]  這也是我們經常說「打不中雄心」的意思
[00:05:47.000 --> 00:05:49.000]  其實「打不中雄心」最簡單的解釋就是
[00:05:49.000 --> 00:05:52.000]  我們不是活在神最美好的旨意下
[00:05:52.000 --> 00:05:54.000]  就是打不中雄心
[00:05:54.000 --> 00:05:56.000]  你可以打到旁邊的九分、八分、七分
[00:05:56.000 --> 00:05:57.000]  即是打一個圈
[00:05:57.000 --> 00:05:59.000]  大家可以想像到
[00:05:59.000 --> 00:06:01.000]  所以其實求神幫助我們
[00:06:01.000 --> 00:06:02.000]  上了主之後
[00:06:02.000 --> 00:06:04.000]  讓聖靈充滿我們
[00:06:04.000 --> 00:06:05.000]  什麼叫「聖靈充滿」呢?
[00:06:05.000 --> 00:06:07.000]  其中一個最重要的解釋就是
[00:06:07.000 --> 00:06:10.000]  讓神毫無難阻
[00:06:10.000 --> 00:06:12.000]  自由地運行在我們生命當中
[00:06:12.000 --> 00:06:14.000]  即是祂說「怎樣就怎樣」
[00:06:14.000 --> 00:06:16.000]  如果要做到這樣的地步
[00:06:16.000 --> 00:06:18.000]  那我們的生命要怎樣的狀態呢?
[00:06:18.000 --> 00:06:20.000]  兩個字吧
[00:06:20.000 --> 00:06:22.000]  「信」、「服」
[00:06:22.000 --> 00:06:26.000]  但這件事學一輩子都要很長時間
[00:06:26.000 --> 00:06:27.000]  很難學的
[00:06:27.000 --> 00:06:28.000]  為什麼呢?
[00:06:28.000 --> 00:06:30.000]  因為你看看我的頸
[00:06:30.000 --> 00:06:32.000]  你也知道
[00:06:32.000 --> 00:06:34.000]  你摸自己的頸也一樣
[00:06:34.000 --> 00:06:36.000]  我們有很多很硬的頸
[00:06:36.000 --> 00:06:38.000]  第二點
[00:06:38.000 --> 00:06:40.000]  恩訊稱義就是「人認罪悔改」
[00:06:40.000 --> 00:06:43.000]  剛才說的第一點就是神話的承載
[00:06:43.000 --> 00:06:44.000]  第二點就是
[00:06:44.000 --> 00:06:45.000]  人怎樣回應呢?
[00:06:45.000 --> 00:06:47.000]  就是「人要認罪悔改」
[00:06:47.000 --> 00:06:50.000]  以信心來回應舊恩
[00:06:50.000 --> 00:06:52.000]  來重拾
[00:06:52.000 --> 00:06:54.000]  重拾新的生命
[00:06:54.000 --> 00:06:57.000]  其實我在打這些字的時候
[00:06:57.000 --> 00:06:59.000]  我每個字都斟酌了很久
[00:06:59.000 --> 00:07:00.000]  改了很多次
[00:07:00.000 --> 00:07:02.000]  所以不是亂寫的
[00:07:02.000 --> 00:07:05.000]  為什麼我要寫「重拾新生命」呢?
[00:07:05.000 --> 00:07:06.000]  好像很矛盾
[00:07:06.000 --> 00:07:09.000]  新的生命怎麼可以重新拿回來呢?
[00:07:09.000 --> 00:07:10.000]  重拾的意思就是
[00:07:10.000 --> 00:07:12.000]  曾經有過,對吧?
[00:07:12.000 --> 00:07:13.000]  你才重拾
[00:07:13.000 --> 00:07:14.000]  你重拾你的熱情
[00:07:14.000 --> 00:07:15.000]  因為你失去了
[00:07:15.000 --> 00:07:17.000]  譬如這樣說
[00:07:17.000 --> 00:07:19.000]  但為什麼要重拾新生命呢?
[00:07:19.000 --> 00:07:21.000]  這個跟創世紀有關
[00:07:21.000 --> 00:07:23.000]  創世紀大家都記得
[00:07:23.000 --> 00:07:25.000]  人犯罪第一宗罪就是
[00:07:25.000 --> 00:07:27.000]  吃了神吩咐
[00:07:27.000 --> 00:07:29.000]  不可以吃那棵樹
[00:07:29.000 --> 00:07:31.000]  叫做蘋果樹
[00:07:31.000 --> 00:07:32.000]  Apple tree?
[00:07:32.000 --> 00:07:34.000]  No,不是
[00:07:34.000 --> 00:07:36.000]  你不要受這些廣告的影響
[00:07:36.000 --> 00:07:39.000]  就是吃了分別善惡樹的果子
[00:07:39.000 --> 00:07:41.000]  因為這樣的緣故
[00:07:41.000 --> 00:07:43.000]  其實我們失落了
[00:07:43.000 --> 00:07:45.000]  神給我們的永生
[00:07:45.000 --> 00:07:47.000]  也失落了神賦予我們的
[00:07:47.000 --> 00:07:49.000]  或者在他的心意當中
[00:07:49.000 --> 00:07:51.000]  計劃一個最美好的生命
[00:07:51.000 --> 00:07:53.000]  因為當人犯罪離棄了神的旨意
[00:07:53.000 --> 00:07:54.000]  剛才說了
[00:07:54.000 --> 00:07:55.000]  就是打不中紅心
[00:07:55.000 --> 00:07:56.000]  就是我們一生當中
[00:07:56.000 --> 00:07:57.000]  即是亞當夏娃
[00:07:57.000 --> 00:07:59.000]  如果你看回創世紀的話
[00:07:59.000 --> 00:08:01.000]  她的人生就離開了
[00:08:01.000 --> 00:08:02.000]  偏離了
[00:08:02.000 --> 00:08:04.000]  他們預備最美好的旨意
[00:08:04.000 --> 00:08:05.000]  是不是?OK?
[00:08:05.000 --> 00:08:06.000]  所以同樣的
[00:08:06.000 --> 00:08:08.000]  今天如果你和我
[00:08:08.000 --> 00:08:10.000]  不能夠因著真真正正在神面前
[00:08:10.000 --> 00:08:12.000]  信服、認罪、悔改
[00:08:12.000 --> 00:08:15.000]  而重拾這種的情懷
[00:08:15.000 --> 00:08:17.000]  就是跟從神、信服神
[00:08:17.000 --> 00:08:19.000]  以至神的最美好心意
[00:08:19.000 --> 00:08:21.000]  活在我們生命當中
[00:08:21.000 --> 00:08:23.000]  其實我們就是找自己笨
[00:08:23.000 --> 00:08:26.000]  或者我們不是為自己
[00:08:26.000 --> 00:08:28.000]  籌劃最美好的
[00:08:28.000 --> 00:08:30.000]  我們願意settle for second best
[00:08:30.000 --> 00:08:32.000]  我們願意得著次好
[00:08:32.000 --> 00:08:34.000]  或者第三、第四、第五好
[00:08:34.000 --> 00:08:37.000]  我相信這個不是神的旨意
[00:08:37.000 --> 00:08:38.000]  也不是你和我
[00:08:38.000 --> 00:08:39.000]  人生最重要的目標
[00:08:39.000 --> 00:08:40.000]  最大的目標
[00:08:40.000 --> 00:08:42.000]  那麼竭力追求就是
[00:08:42.000 --> 00:08:45.000]  人要竭力追求成長
[00:08:45.000 --> 00:08:47.000]  與聖靈同工
[00:08:47.000 --> 00:08:49.000]  活出新生命
[00:08:49.000 --> 00:08:52.000]  那麼剛才就是恩信清義那裡
[00:08:52.000 --> 00:08:53.000]  我們只要認罪、悔改
[00:08:53.000 --> 00:08:55.000]  我們的新生命理論上
[00:08:55.000 --> 00:08:57.000]  就已經是可以開展了
[00:08:57.000 --> 00:08:59.000]  好像跑馬拉松
[00:08:59.000 --> 00:09:01.000]  開始起步
[00:09:01.000 --> 00:09:02.000]  但起步之後
[00:09:02.000 --> 00:09:03.000]  你知不知道跑馬拉松
[00:09:03.000 --> 00:09:04.000]  跑10K
[00:09:04.000 --> 00:09:05.000]  譬如這樣說
[00:09:05.000 --> 00:09:06.000]  10公里的
[00:09:06.000 --> 00:09:07.000]  要跑很久的
[00:09:07.000 --> 00:09:09.000]  你起步就不代表你怎樣
[00:09:09.000 --> 00:09:10.000]  去到終點
[00:09:10.000 --> 00:09:12.000]  中間還有很多的經歷
[00:09:12.000 --> 00:09:13.000]  很多的難處
[00:09:13.000 --> 00:09:14.000]  還有很多毅力
[00:09:14.000 --> 00:09:16.000]  堅持
[00:09:16.000 --> 00:09:17.000]  到最終
[00:09:17.000 --> 00:09:19.000]  跑到腳都抽筋
[00:09:19.000 --> 00:09:20.000]  才去到終點
[00:09:20.000 --> 00:09:21.000]  同樣道理
[00:09:21.000 --> 00:09:22.000]  竭力追求的意思就是
[00:09:22.000 --> 00:09:23.000]  當我們做了基督徒之後
[00:09:23.000 --> 00:09:25.000]  其實我們需要與聖靈同工
[00:09:25.000 --> 00:09:26.000]  我們需要用力的
[00:09:26.000 --> 00:09:27.000]  我們需要盡力的
[00:09:27.000 --> 00:09:29.000]  我們需要有一個願作的心
[00:09:29.000 --> 00:09:31.000]  與聖靈配合
[00:09:31.000 --> 00:09:33.000]  這樣才可以活出
[00:09:33.000 --> 00:09:34.000]  什麼叫活出?
[00:09:34.000 --> 00:09:35.000]  不是只有樣子
[00:09:35.000 --> 00:09:36.000]  只有外表
[00:09:36.000 --> 00:09:37.000]  你的名字是新的生命
[00:09:37.000 --> 00:09:38.000]  有新的生命
[00:09:38.000 --> 00:09:39.000]  即基督徒
[00:09:39.000 --> 00:09:40.000]  即信徒
[00:09:40.000 --> 00:09:41.000]  即神的兒女
[00:09:41.000 --> 00:09:42.000]  但你活不出
[00:09:42.000 --> 00:09:43.000]  是不是?
[00:09:43.000 --> 00:09:46.000]  你不能夠體現這種新的生命
[00:09:46.000 --> 00:09:48.000]  所以這種活出新生命
[00:09:48.000 --> 00:09:50.000]  是需要人與神之間的配合
[00:09:50.000 --> 00:09:52.000]  OK?
[00:09:52.000 --> 00:09:54.000]  第三個重要的地方
[00:09:54.000 --> 00:09:56.000]  大家都經常聽我說
[00:09:56.000 --> 00:09:57.000]  欣賞清義
[00:09:57.000 --> 00:09:59.000]  其實我們有很多經文
[00:09:59.000 --> 00:10:00.000]  其中這段經文
[00:10:00.000 --> 00:10:01.000]  很重要的就是《馬可福音》
[00:10:01.000 --> 00:10:03.000]  一章十四到十五節
[00:10:03.000 --> 00:10:04.000]  耶穌說
[00:10:04.000 --> 00:10:05.000]  六字真言
[00:10:05.000 --> 00:10:07.000]  這六字你死都要記住
[00:10:07.000 --> 00:10:08.000]  一起
[00:10:08.000 --> 00:10:09.000]  當悔改
[00:10:09.000 --> 00:10:10.000]  怎樣?
[00:10:10.000 --> 00:10:11.000]  信福音
[00:10:11.000 --> 00:10:13.000]  所以我經常向大家強調
[00:10:13.000 --> 00:10:14.000]  當我們傳福音的時候
[00:10:14.000 --> 00:10:15.000]  我們必須要強調
[00:10:15.000 --> 00:10:17.000]  我們需要認清楚
[00:10:17.000 --> 00:10:19.000]  罪是什麼
[00:10:19.000 --> 00:10:21.000]  包括了行為上
[00:10:21.000 --> 00:10:22.000]  犯罪
[00:10:22.000 --> 00:10:23.000]  思想上
[00:10:23.000 --> 00:10:25.000]  更加重要的是
[00:10:25.000 --> 00:10:26.000]  內心
[00:10:26.000 --> 00:10:27.000]  心靈最深層
[00:10:27.000 --> 00:10:28.000]  我們敵黨神
[00:10:28.000 --> 00:10:29.000]  當神無道
[00:10:29.000 --> 00:10:30.000]  這種罪性
[00:10:30.000 --> 00:10:32.000]  Sinful nature
[00:10:32.000 --> 00:10:33.000]  才是最重要
[00:10:33.000 --> 00:10:34.000]  最根本的
[00:10:34.000 --> 00:10:35.000]  所以耶穌說
[00:10:35.000 --> 00:10:37.000]  如果你們要信福音的話
[00:10:37.000 --> 00:10:38.000]  非常好
[00:10:38.000 --> 00:10:39.000]  Very good
[00:10:39.000 --> 00:10:41.000]  信福音的千決條件是什麼?
[00:10:41.000 --> 00:10:42.000]  那三個字
[00:10:42.000 --> 00:10:43.000]  當悔改
[00:10:43.000 --> 00:10:44.000]  所以如果你傳福音
[00:10:44.000 --> 00:10:45.000]  請你不要傳一個
[00:10:45.000 --> 00:10:47.000]  吖吖嗚嗚的幸福音
[00:10:47.000 --> 00:10:49.000]  或者是哄人樂答的福音
[00:10:49.000 --> 00:10:50.000]  或者是不能夠救人的
[00:10:50.000 --> 00:10:52.000]  勾引人入教的福音
[00:10:52.000 --> 00:10:53.000]  而是一個真真正正的福音
[00:10:53.000 --> 00:10:55.000]  就是我們向神
[00:10:55.000 --> 00:10:57.000]  真真正正
[00:10:57.000 --> 00:10:58.000]  認清你的罪疑
[00:10:58.000 --> 00:10:59.000]  最大最深層
[00:10:59.000 --> 00:11:00.000]  最根本的罪就是
[00:11:00.000 --> 00:11:02.000]  我們對神不敬畏
[00:11:02.000 --> 00:11:03.000]  我們當祂無道
[00:11:03.000 --> 00:11:04.000]  OK?
[00:11:04.000 --> 00:11:05.000]  這是最大最大的罪疑
[00:11:05.000 --> 00:11:07.000]  引伸到有罪的念頭
[00:11:07.000 --> 00:11:09.000]  和罪的行為
[00:11:09.000 --> 00:11:10.000]  好了
[00:11:10.000 --> 00:11:11.000]  竭力追求
[00:11:11.000 --> 00:11:14.000]  如果用一句經文來概括
[00:11:14.000 --> 00:11:16.000]  或者是
[00:11:16.000 --> 00:11:17.000]  幾個字
[00:11:17.000 --> 00:11:19.000]  就是我們今天的經文
[00:11:19.000 --> 00:11:20.000]  我們剛才都讀了
[00:11:20.000 --> 00:11:21.000]  董事帶領我們讀的
[00:11:21.000 --> 00:11:23.000]  肥辣比書
[00:11:23.000 --> 00:11:24.000]  三章十三章十四節的金句
[00:11:24.000 --> 00:11:25.000]  如果將它總結成八個字
[00:11:25.000 --> 00:11:26.000]  哪八個字?
[00:11:26.000 --> 00:11:27.000]  一起說
[00:11:27.000 --> 00:11:29.000]  忘記過去
[00:11:29.000 --> 00:11:30.000]  努力面前
[00:11:30.000 --> 00:11:32.000]  一會兒我會仔細看一看
[00:11:32.000 --> 00:11:34.000]  我們有時候很難忘記過去
[00:11:34.000 --> 00:11:36.000]  所以我們很難努力面前
[00:11:36.000 --> 00:11:38.000]  一會兒我們詳細看一看
[00:11:38.000 --> 00:11:39.000]  這個表呢
[00:11:39.000 --> 00:11:40.000]  我做了一個總結
[00:11:40.000 --> 00:11:43.000]  一個簡單的概括
[00:11:43.000 --> 00:11:45.000]  在你們的帽子上有的
[00:11:45.000 --> 00:11:46.000]  再說一次
[00:11:46.000 --> 00:11:48.000]  在網上都可以下載的
[00:11:48.000 --> 00:11:50.000]  你可以專心聽就行了
[00:11:50.000 --> 00:11:51.000]  不需要拍照
[00:11:51.000 --> 00:11:52.000]  不需要做任何事情
[00:11:52.000 --> 00:11:53.000]  專心聽
[00:11:53.000 --> 00:11:55.000]  讓聖靈在你心裏面動工
[00:11:55.000 --> 00:11:58.000]  好了
[00:11:58.000 --> 00:11:59.000]  我們就看回經文
[00:11:59.000 --> 00:12:00.000]  我們就正式看一看
[00:12:00.000 --> 00:12:01.000]  這個經文呢
[00:12:01.000 --> 00:12:03.000]  有幾點我們還要看一看
[00:12:03.000 --> 00:12:05.000]  首先我們看第一點
[00:12:05.000 --> 00:12:07.000]  也是第十二節的
[00:12:07.000 --> 00:12:08.000]  在這段經文裏面的第一節
[00:12:08.000 --> 00:12:09.000]  就是第十二節的
[00:12:09.000 --> 00:12:10.000]  我們一起讀一讀
[00:12:10.000 --> 00:12:11.000]  第十二節
[00:12:11.000 --> 00:12:14.000]  這不是說我已經得著了
[00:12:14.000 --> 00:12:15.000]  已經完全了
[00:12:15.000 --> 00:12:17.000]  我乃是竭力追求
[00:12:17.000 --> 00:12:20.000]  或者可以得著基督耶穌
[00:12:20.000 --> 00:12:22.000]  所以得著我的
[00:12:22.000 --> 00:12:24.000]  我們都幾熟這節經文的
[00:12:24.000 --> 00:12:25.000]  十二節
[00:12:25.000 --> 00:12:26.000]  不過呢
[00:12:26.000 --> 00:12:27.000]  這節經文的重點是什麼
[00:12:27.000 --> 00:12:30.000]  不自以為已經得著
[00:12:30.000 --> 00:12:31.000]  我們想一想
[00:12:31.000 --> 00:12:33.000]  如果你和我以為自己呢
[00:12:33.000 --> 00:12:34.000]  得著一些東西的時候呢
[00:12:34.000 --> 00:12:36.000]  通常心態是怎樣
[00:12:36.000 --> 00:12:37.000]  先不要說信仰
[00:12:37.000 --> 00:12:38.000]  你得著一些東西
[00:12:38.000 --> 00:12:39.000]  嘩
[00:12:39.000 --> 00:12:40.000]  追到他了已經
[00:12:40.000 --> 00:12:42.000]  通常老婆就慨嘆
[00:12:42.000 --> 00:12:43.000]  衰老
[00:12:43.000 --> 00:12:44.000]  追到的時候就什麼都可以
[00:12:44.000 --> 00:12:46.000]  等我兩個小時化妝都可以
[00:12:46.000 --> 00:12:48.000]  現在再等五分鐘就嘰嘰噠噠
[00:12:48.000 --> 00:12:50.000]  不是這樣
[00:12:50.000 --> 00:12:52.000]  以前送花一擲千金
[00:12:52.000 --> 00:12:53.000]  九十九朵玫瑰
[00:12:53.000 --> 00:12:54.000]  現在怎樣
[00:12:54.000 --> 00:12:56.000]  一朵草都不送給我
[00:12:56.000 --> 00:12:57.000]  是不是這樣
[00:12:57.000 --> 00:12:58.000]  會不會這樣
[00:12:58.000 --> 00:12:59.000]  一旦我們得到了之後呢
[00:12:59.000 --> 00:13:00.000]  就通常會怎樣
[00:13:00.000 --> 00:13:02.000]  以為自己得到了之後呢
[00:13:02.000 --> 00:13:03.000]  就不會珍惜
[00:13:03.000 --> 00:13:05.000]  也不會再付代價
[00:13:05.000 --> 00:13:07.000]  或者是
[00:13:07.000 --> 00:13:09.000]  將心擺出來
[00:13:09.000 --> 00:13:11.000]  無論是對人還是對事
[00:13:11.000 --> 00:13:13.000]  可能我們看看經文
[00:13:13.000 --> 00:13:14.000]  就更加清楚
[00:13:16.000 --> 00:13:20.000]  這裡我們要研究聖經
[00:13:20.000 --> 00:13:21.000]  為什麼要讀神學呢
[00:13:21.000 --> 00:13:22.000]  其實如果聖經
[00:13:22.000 --> 00:13:23.000]  每個人都容易
[00:13:23.000 --> 00:13:25.000]  當然每一個人都讀得明白
[00:13:25.000 --> 00:13:26.000]  最基本的東西
