
[00:00:00.000 --> 00:00:05.340]  有網友在網上留言
[00:03:24.080 --> 00:03:26.680]  誰能像我宣告並且指明
[00:03:26.680 --> 00:03:29.240]  又為自己陳述呢?
[00:03:29.240 --> 00:03:34.440]  讓他將未來的事和必成的事說明
[00:03:34.440 --> 00:03:38.480]  你們不要恐懼也不要害怕
[00:03:38.480 --> 00:03:42.440]  我豈不是從上古就說明指示你們嗎?
[00:03:42.440 --> 00:03:44.720]  並且你們是我的見證
[00:03:44.720 --> 00:03:47.480]  除我以外豈有真神嗎?
[00:03:47.480 --> 00:03:49.040]  誠然沒有盤石
[00:03:49.040 --> 00:03:52.040]  我不知道一個」
[00:03:52.040 --> 00:03:58.040]  以彩雅書跨越了非常廣闊的歷史場景
[00:03:58.040 --> 00:04:00.920]  跨越了三個時代
[00:04:00.920 --> 00:04:05.000]  第一個時代是從南國的晚年
[00:04:05.000 --> 00:04:10.080]  烏西亞、約坦、阿哈斯和希西加王這個年代
[00:04:10.080 --> 00:04:14.640]  然後第二部分去到秘魯回歸的年代
[00:04:14.640 --> 00:04:18.720]  第三部分去到回歸重建的年代
[00:04:18.720 --> 00:04:23.360]  你試想像一下以彩雅書所跨越的這幾百年
[00:04:23.360 --> 00:04:27.680]  如果你是生存在
[00:04:27.680 --> 00:04:33.080]  以彩雅書所提及的年代裏的任何一個
[00:04:33.080 --> 00:04:34.640]  你當你一百歲命
[00:04:34.640 --> 00:04:36.920]  任何的一百年裏
[00:04:36.920 --> 00:04:40.800]  其實你都可能會經歷過戰亂
[00:04:40.800 --> 00:04:45.800]  又或者經歷過被流散去其他地方
[00:04:45.800 --> 00:04:49.160]  又或者經歷過回歸故土
[00:04:49.160 --> 00:04:55.800]  在頹垣敗瓦當中重建
[00:04:55.800 --> 00:05:03.640]  這些經歷、這些重擔
[00:05:03.640 --> 00:05:08.240]  基本上和你個人無關
[00:05:08.240 --> 00:05:11.520]  和你個人的功過也都無關
[00:05:11.520 --> 00:05:14.000]  也都不是憑你個人的努力
[00:05:14.000 --> 00:05:16.720]  就可以力挽狂瀾
[00:05:16.720 --> 00:05:22.080]  令到那些事情不會發生
[00:05:22.080 --> 00:05:24.120]  這些重擔
[00:05:24.120 --> 00:05:35.720]  只是因為你是那段歷史裏面的那個群體的一份子
[00:05:35.720 --> 00:05:40.440]  你是那段歷史裏面的那個群體裏面的一份子
[00:05:40.440 --> 00:05:49.840]  你就承擔著這個群體在這個歷史狀態下的重擔
[00:05:49.840 --> 00:05:53.320]  群體性的重擔可以是被動地承受
[00:05:53.320 --> 00:05:56.880]  也都可以是主動地來承擔
[00:05:56.880 --> 00:06:00.240]  古代的知識份子往往有一種憂國憂民
[00:06:00.240 --> 00:06:05.400]  以天下萬民的福祉為己任的志向
[00:06:05.400 --> 00:06:09.440]  宋代有一篇很出名的文章
[00:06:09.440 --> 00:06:11.120]  我們中學時讀過的
[00:06:11.120 --> 00:06:13.760]  叫做《岳陽流記》
[00:06:13.760 --> 00:06:16.400]  《岳陽流記》裏面有幾句
[00:06:16.400 --> 00:06:23.560]  正是展示了這種古代知識份子的人格風度
[00:06:23.560 --> 00:06:27.880]  居廟堂之高則憂其民
[00:06:27.880 --> 00:06:32.200]  處江湖之犬則憂其君
[00:06:32.200 --> 00:06:35.440]  是進亦憂退亦憂
[00:06:35.440 --> 00:06:38.720]  然則何時樂也
[00:06:38.720 --> 00:06:42.800]  其必若先天下之憂而憂
[00:06:42.800 --> 00:06:47.120]  後天下之樂而樂乎?
[00:06:47.120 --> 00:06:51.280]  讓我們回到《爾賽亞書》第四十四章
[00:06:51.280 --> 00:06:54.440]  一開始第一節的時候
[00:06:54.440 --> 00:06:56.440]  耶和華這樣對以色列說
[00:06:56.440 --> 00:06:58.680]  「我的僕人雅各
[00:06:58.680 --> 00:07:00.960]  我所揀選的以色列
[00:07:00.960 --> 00:07:03.880]  現在你當庭」
[00:07:03.880 --> 00:07:06.080]  我們試試想像
[00:07:06.080 --> 00:07:13.560]  以色列的重擔不是因為它被遺棄
[00:07:13.560 --> 00:07:17.840]  反而是因為它被揀選
[00:07:17.840 --> 00:07:20.560]  它被揀選來做甚麼呢?
[00:07:20.560 --> 00:07:23.480]  第八節 四十四章第八節說
[00:07:23.480 --> 00:07:24.760]  「你們不要恐懼
[00:07:24.760 --> 00:07:26.480]  也不要害怕
[00:07:26.480 --> 00:07:30.200]  我豈不是從上古就說明指示你們嗎?
[00:07:30.200 --> 00:07:34.720]  並且你們是我的見證」
[00:07:34.720 --> 00:07:36.800]  以色列被揀選
[00:07:36.800 --> 00:07:39.440]  作為耶和華的見證
[00:07:39.440 --> 00:07:41.920]  從舊約聖經的技術來看
[00:07:41.920 --> 00:07:45.240]  以色列整個群體作為耶和華的見證
[00:07:45.240 --> 00:07:46.960]  是它們的榮耀
[00:07:46.960 --> 00:07:52.080]  同時亦是它們的重擔
[00:07:52.080 --> 00:07:54.600]  今天
[00:07:54.600 --> 00:07:56.800]  作為基督徒的我們
[00:07:56.800 --> 00:08:02.560]  有沒有這種被揀選的意識呢?
[00:08:02.560 --> 00:08:06.480]  如果因為這樣而有重擔的話
[00:08:06.480 --> 00:08:07.920]  我們有沒有想過
[00:08:07.920 --> 00:08:13.880]  去承擔這種被揀選者的重擔呢?
[00:08:13.880 --> 00:08:18.360]  彼得前書對新約時期的信徒這樣說
[00:08:18.360 --> 00:08:21.040]  「你們是被揀選的一族
[00:08:21.040 --> 00:08:22.960]  是君尊的祭司
[00:08:22.960 --> 00:08:24.360]  是神聖的國度
[00:08:24.360 --> 00:08:26.040]  是屬神的子民
[00:08:26.040 --> 00:08:28.920]  要使你們宣揚那召你們出黑暗
[00:08:28.920 --> 00:08:33.320]  入奇妙光明者的美德」
[00:08:33.320 --> 00:08:36.240]  古時
[00:08:36.240 --> 00:08:41.720]  耶和華上帝揀選以色列這個群體
[00:08:41.720 --> 00:08:44.640]  成為它的見證
[00:08:44.640 --> 00:08:48.600]  它承受著這種見證的重擔
[00:08:48.600 --> 00:08:51.160]  今天
[00:08:51.160 --> 00:08:56.600]  基督徒群體豈不是一個被揀選的群體
[00:08:56.600 --> 00:08:59.920]  承擔著這份見證的榮耀
[00:08:59.920 --> 00:09:07.160]  但同時亦是一份見證的責任
[00:09:07.160 --> 00:09:08.000]  以色列群體
[00:09:08.000 --> 00:09:11.920]  它們如何能夠承擔得起這份重擔呢?
[00:09:11.920 --> 00:09:14.600]  我們看看以撒夏書怎樣說
[00:09:14.600 --> 00:09:15.920]  第44章
[00:09:15.920 --> 00:09:19.400]  第一
[00:09:19.400 --> 00:09:23.120]  「那位造你使你在母腹中成形
[00:09:23.120 --> 00:09:25.280]  並要幫助你的耶和華如此說
[00:09:25.280 --> 00:09:26.360]  我的僕人雅各
[00:09:26.360 --> 00:09:28.120]  我所揀選的耶穌倫雅
[00:09:28.120 --> 00:09:30.760]  不要害怕」
[00:09:30.760 --> 00:09:33.240]  感到害怕
[00:09:33.240 --> 00:09:34.400]  面對著重擔
[00:09:34.400 --> 00:09:36.960]  感到害怕是人之常情
[00:09:36.960 --> 00:09:40.240]  但上主以母親懷孕產子
[00:09:40.240 --> 00:09:44.480]  來比喻她和以色列的關係和感情
[00:09:44.480 --> 00:09:49.680]  這個親切安慰了以色列不要害怕
[00:09:49.680 --> 00:09:52.400]  是甚麼令到它們能夠承擔這個重擔呢?
[00:09:52.400 --> 00:09:54.720]  第一就是這種關係
[00:09:54.720 --> 00:10:00.160]  這種好像母親懷孕產子的關係
[00:10:00.160 --> 00:10:01.200]  你一定知道
[00:10:01.200 --> 00:10:02.120]  如果你做過母親
[00:10:02.120 --> 00:10:03.320]  你一定知道
[00:10:03.320 --> 00:10:04.760]  你有多珍愛
[00:10:04.760 --> 00:10:09.680]  多珍惜你肚子裡的嬰兒
[00:10:09.680 --> 00:10:11.600]  第二
[00:10:11.600 --> 00:10:14.680]  第四節這樣說
[00:10:14.680 --> 00:10:17.640]  「因為我要把水澆灌乾渴的地方
[00:10:17.640 --> 00:10:20.160]  使水湧流在乾旱之地
[00:10:20.160 --> 00:10:23.360]  我要將我的靈澆灌你的後裔
[00:10:23.360 --> 00:10:25.360]  使我的福臨到你的子孫
[00:10:25.360 --> 00:10:27.160]  他們要在草叢中生長
[00:10:27.160 --> 00:10:28.920]  如溪水旁的柳樹」
[00:10:28.920 --> 00:10:30.960]  在說甚麼呢?
[00:10:30.960 --> 00:10:34.480]  南國被滅
[00:10:34.480 --> 00:10:36.840]  整個群體都在擔心
[00:10:36.840 --> 00:10:42.920]  我們會不會絕後
[00:10:42.920 --> 00:10:43.960]  我們整個群體
[00:10:43.960 --> 00:10:46.760]  整個民族會不會滅絕呢?
[00:10:46.760 --> 00:10:48.680]  乾渴、乾旱
[00:10:48.680 --> 00:10:51.400]  就是正在比喻後裔子孫
[00:10:51.400 --> 00:10:56.200]  所處身在滅絕的危險之中
[00:10:56.200 --> 00:10:58.040]  上主向他們保證
[00:10:58.040 --> 00:11:00.520]  如水湧流在旱地
[00:11:00.520 --> 00:11:04.880]  聖靈充滿你們的後裔和子孫
[00:11:04.880 --> 00:11:10.040]  這個群體會重生和重建
[00:11:10.040 --> 00:11:12.120]  這是一個重生的保證
[00:11:12.120 --> 00:11:15.240]  是一個絕處重生的保證
[00:11:15.240 --> 00:11:17.360]  第四章第六節
[00:11:17.360 --> 00:11:18.280]  耶和華說
[00:11:18.280 --> 00:11:19.800]  「耶和華以色列的君
[00:11:19.800 --> 00:11:21.160]  以色列的救贖主
[00:11:21.160 --> 00:11:22.720]  萬君之耶和華如此說
[00:11:22.720 --> 00:11:24.040]  我是首先的
[00:11:24.040 --> 00:11:25.800]  我是末後的
[00:11:25.800 --> 00:11:29.960]  除我之外再沒有別臣」
[00:11:29.960 --> 00:11:34.880]  以色列群體如何承擔這份重擔呢?
[00:11:34.880 --> 00:11:37.680]  耶和華上主向他們說明
[00:11:37.680 --> 00:11:41.000]  祂是歷史的唯一
[00:11:41.000 --> 00:11:43.840]  祂是歷史之先
[00:11:43.840 --> 00:11:47.080]  亦是歷史之後
[00:11:47.080 --> 00:11:50.480]  但同時祂也參與了歷史
[00:11:50.480 --> 00:11:52.360]  祂是以色列的君
[00:11:52.360 --> 00:11:54.840]  亦是以色列的救贖主
[00:11:54.840 --> 00:11:57.200]  這位歷史的唯一
[00:11:57.200 --> 00:11:59.120]  這位上帝
[00:11:59.120 --> 00:12:02.040]  就成為了他們能夠承擔起
[00:12:02.040 --> 00:12:07.120]  這份重擔的幫助
[00:12:07.120 --> 00:12:09.280]  第二段經課
[00:12:09.280 --> 00:12:12.480]  來自詩篇八十六篇十一至十七節
[00:12:12.480 --> 00:12:17.280]  我們翻開詩篇八十六篇十一至十七節
[00:12:17.280 --> 00:12:19.400]  我們去思考
[00:12:19.400 --> 00:12:21.760]  我們如何能夠承受
[00:12:21.760 --> 00:12:25.880]  人生際遇裏面的沉重呢?
[00:12:25.880 --> 00:12:28.280]  八十六篇第十四節這樣說
[00:12:28.280 --> 00:12:29.480]  上帝啊
[00:12:29.480 --> 00:12:31.680]  驕傲的人起來攻擊我
[00:12:31.680 --> 00:12:35.200]  又有一黨強橫的人尋殺我的命
[00:12:35.200 --> 00:12:39.360]  他們沒有把你放在眼中
[00:12:39.360 --> 00:12:41.640]  我們經常都說
[00:12:41.640 --> 00:12:45.000]  多一個朋友總比多一個敵人好
[00:12:45.000 --> 00:12:49.200]  但是一生人
[00:12:49.200 --> 00:12:54.080]  你總會遇上對你懷有敵意的人
[00:12:54.080 --> 00:12:59.320]  如果你從來沒有的話真是恭喜你
[00:12:59.320 --> 00:13:00.920]  做父母的
[00:13:00.920 --> 00:13:05.960]  會祈求子女一生都遇上好人
[00:13:05.960 --> 00:13:07.320]  但是不幸的是
[00:13:07.320 --> 00:13:11.160]  在塵世裏面總是有壞人
[00:13:11.160 --> 00:13:11.920]  有些時候
[00:13:11.920 --> 00:13:14.080]  還要是你在意想不到的時候
[00:13:14.080 --> 00:13:16.480]  你會遇上這些壞人
[00:13:16.480 --> 00:13:18.320]  最近看新聞
[00:13:18.320 --> 00:13:20.040]  有一段這樣的新聞
[00:13:20.040 --> 00:13:22.160]  不知道你有沒有聽過
[00:13:22.160 --> 00:13:26.520]  有一個七十歲的婆婆
[00:13:26.520 --> 00:13:31.160]  去年九月就接獲來電
[00:13:31.160 --> 00:13:33.480]  說提供低息貸款
[00:13:33.480 --> 00:13:34.640]  你經常都接獲的吧
[00:13:34.640 --> 00:13:35.960]  這些來電
[00:13:35.960 --> 00:13:39.760]  你會問一下她可不可以免息
[00:13:39.760 --> 00:13:43.000]  但是她接獲了這個低息貸款之後
[00:13:43.000 --> 00:13:46.920]  那個電話裏面就有一個六十歲的男人
[00:13:46.920 --> 00:13:49.240]  就跟她一直這樣談下去
[00:13:49.240 --> 00:13:53.560]  然後就一直發展下去
[00:13:53.560 --> 00:13:56.200]  新聞說那個六十歲的男人
[00:13:56.200 --> 00:14:00.920]  就以花言巧語向她展開攻勢
[00:14:00.920 --> 00:14:04.440]  兩人隨後發展成情侶關係
[00:14:04.440 --> 00:14:07.280]  騙徒拖廁到事主的住所
[00:14:07.280 --> 00:14:11.920]  以結婚和官司纏身向她索取金錢
[00:14:11.920 --> 00:14:14.160]  女事主更加變賣家產
[00:14:14.160 --> 00:14:17.440]  和向財務公司借貸
[00:14:17.440 --> 00:14:20.280]  該名涉案的六十歲男騙徒
[00:14:20.280 --> 00:14:25.320]  前後共騙取女事主五百九十萬元後
[00:14:25.320 --> 00:14:29.240]  笑聲匿跡
[00:14:29.240 --> 00:14:31.560]  在人生的際遇裏面
[00:14:31.560 --> 00:14:34.840]  可能會有人將重擔加給你
[00:14:34.840 --> 00:14:36.600]  令你感到無辜
[00:14:36.600 --> 00:14:37.960]  感到憤怒
[00:14:37.960 --> 00:14:41.240]  甚至令你陷入困境之中
[00:14:41.240 --> 00:14:44.000]  回到那篇詩篇
[00:14:44.000 --> 00:14:48.200]  如果那篇詩篇的作者是大衛的話
[00:14:48.200 --> 00:14:54.560]  他的敵人可能是因為他的身份和角色而來
[00:14:54.560 --> 00:14:59.800]  未必是跟他的個人有關係
[00:14:59.800 --> 00:15:03.960]  他的沉重可能是因為他的身份而起
[00:15:03.960 --> 00:15:09.920]  他的際遇可能都是因為他的角色而出現
[00:15:09.920 --> 00:15:13.200]  你有沒有遇過類似的情況呢?
[00:15:13.200 --> 00:15:15.680]  如果你不是那個位置
[00:15:15.680 --> 00:15:22.120]  你不會遇到那些事情
[00:15:22.120 --> 00:15:25.480]  這些重擔
[00:15:25.480 --> 00:15:28.560]  又如何來承擔呢?
[00:15:28.560 --> 00:15:31.160]  最好的當然是能夠全避開
[00:15:31.160 --> 00:15:33.560]  勸離這些壞人
[00:15:33.560 --> 00:15:35.360]  那如何勸離這些壞人呢?
[00:15:35.360 --> 00:15:37.440]  大家可以參考一下
[00:15:37.440 --> 00:15:38.960]  詩人怎樣說的
[00:15:38.960 --> 00:15:40.520]  第八十六章第十一節
[00:15:40.520 --> 00:15:45.360]  「求祢將祢的道指教我
[00:15:45.360 --> 00:15:48.000]  我要照祢的真理行
[00:15:48.000 --> 00:15:50.640]  求祢使我專心敬畏祢的名
[00:15:50.640 --> 00:15:52.000]  主,我的上帝
[00:15:52.000 --> 00:15:53.640]  我要一心稱讚祢
[00:15:53.640 --> 00:15:54.840]  我要榮耀祢的名
[00:15:54.840 --> 00:15:59.320]  直到永遠」
[00:15:59.320 --> 00:16:01.120]  行得正,站得正
[00:16:01.120 --> 00:16:06.480]  希望可以少些遇到我們不想遇到的人
[00:16:06.480 --> 00:16:08.640]  但如果你行得正,站得正
[00:16:08.640 --> 00:16:12.640]  也遇到壞人,那又如何呢?
[00:16:12.640 --> 00:16:14.600]  詩人指出
[00:16:14.600 --> 00:16:20.600]  將重擔加給他的人的其中一個特徵是甚麼呢?
[00:16:20.600 --> 00:16:23.640]  第十四節最後一句是這樣說的
[00:16:23.640 --> 00:16:28.920]  「他們沒有將祢放在眼中」
[00:16:28.920 --> 00:16:33.120]  那些人沒有將上帝放在眼中
[00:16:33.120 --> 00:16:35.080]  而詩人的回應是
[00:16:35.080 --> 00:16:39.280]  「求祢使我專心敬畏祢的名」
[00:16:39.280 --> 00:16:42.080]  詩人這樣說有甚麼值得參考呢?
[00:16:42.080 --> 00:16:43.760]  你試想想
[00:16:43.760 --> 00:16:46.360]  剛才我們說的那位被人騙的婆婆
[00:16:46.360 --> 00:16:49.560]  其實想想自己也可以
[00:16:49.560 --> 00:16:55.200]  當我們遇到壞人的時候
[00:16:55.200 --> 00:16:59.880]  特別是想像一下那個婆婆被人騙了之後
[00:16:59.880 --> 00:17:02.640]  你猜她的腦袋經常在想甚麼呢?
[00:17:02.640 --> 00:17:07.960]  就是在想「為甚麼我會被她騙呢?」
[00:17:07.960 --> 00:17:10.760]  「她怎樣騙得了我呢?」
[00:17:10.760 --> 00:17:13.280]  然後可能再想
[00:17:13.280 --> 00:17:17.880]  「我怎樣可以將這個壞人捉回,繩之以法」
[00:17:17.880 --> 00:17:20.840]  「怎樣取回那些東西呢?」
[00:17:20.840 --> 00:17:22.480]  即是怎樣呢?
[00:17:22.480 --> 00:17:29.400]  即是說腦裏、心裏充滿著這個壞人
[00:17:29.400 --> 00:17:33.320]  任何時刻,他都在你裏面出現
[00:17:33.320 --> 00:17:36.520]  無論你睡覺,無論你睡醒
[00:17:36.520 --> 00:17:41.720]  無論你吃飯,無論你看電視
[00:17:41.720 --> 00:17:46.960]  他對你形影不離,揮之不去
[00:17:46.960 --> 00:17:48.200]  怎樣處理呢?
[00:17:48.200 --> 00:17:49.080]  詩人的建議是
[00:17:49.080 --> 00:17:54.480]  第一,「求祢使我專心敬畏祢的名」
[00:17:54.480 --> 00:17:58.680]  想著上主,取代想著那個壞人
[00:17:58.680 --> 00:18:01.960]  第二,「照祢的真理行」
[00:18:01.960 --> 00:18:04.520]  無論那個壞人的行徑怎樣壞
[00:18:04.520 --> 00:18:06.160]  詩人警惕自己
[00:18:06.160 --> 00:18:12.160]  不要讓那個壞人令自己都變成跟他一樣壞
[00:18:12.160 --> 00:18:13.360]  反而要提醒自己
[00:18:13.360 --> 00:18:17.360]  按上主的真理行事
[00:18:17.360 --> 00:18:18.280]  詩人繼續說
[00:18:18.280 --> 00:18:19.800]  八熟章十五節
[00:18:19.800 --> 00:18:22.280]  「主啊,祢是有憐憫、有恩憐的上帝
[00:18:22.280 --> 00:18:23.640]  不輕易發怒
[00:18:23.640 --> 00:18:25.960]  並有豐盛的慈愛和誠實
[00:18:25.960 --> 00:18:28.520]  求祢向我轉念、連恤我
[00:18:28.520 --> 00:18:31.240]  將祢的力量賜給獨人
[00:18:31.240 --> 00:18:33.800]  救祢婢女的兒子
[00:18:33.800 --> 00:18:36.160]  求祢向我顯出恩代我的憑據
[00:18:36.160 --> 00:18:38.160]  叫恨我的人看見便羞愧
[00:18:38.160 --> 00:18:42.360]  因為祢,耶和華,幫助我、安慰我」
[00:18:42.360 --> 00:18:44.000]  詩人沒有做
[00:18:44.000 --> 00:18:46.560]  「祢做初一,我做十五」這個回應
[00:18:46.560 --> 00:18:47.960]  或者他都沒有能力
[00:18:47.960 --> 00:18:52.440]  以其人之道,還治其人之身
[00:18:52.440 --> 00:18:54.320]  那可以怎樣呢?
[00:18:54.320 --> 00:18:57.680]  詩人仰賴上帝的憐憫和恩典
[00:18:57.680 --> 00:19:01.280]  誠實和慈愛
[00:19:01.280 --> 00:19:03.280]  詩人認為最重要的
[00:19:03.280 --> 00:19:06.240]  是上帝對他恩代
[00:19:06.240 --> 00:19:07.680]  為甚麼呢?
[00:19:07.680 --> 00:19:08.960]  因為一方面
[00:19:08.960 --> 00:19:10.840]  上帝對他的恩代
[00:19:10.840 --> 00:19:15.240]  是對他的肯定
[00:19:15.240 --> 00:19:16.840]  第二方面是
[00:19:16.840 --> 00:19:21.040]  這是一個折服對手的好方法
[00:19:21.040 --> 00:19:23.240]  「求祢向我顯出恩代我的憑據
[00:19:23.240 --> 00:19:27.920]  叫恨我的人看見便羞愧」
[00:19:27.920 --> 00:19:32.560]  第三,讓我們看《書信經課》
[00:19:32.560 --> 00:19:36.720]  《南華書》第八章十二至二十五節
[00:19:36.720 --> 00:19:42.680]  我們怎樣能夠承受自己內心衝突的沉重呢?
[00:19:42.680 --> 00:19:47.120]  《南華書》第八章十二至二十五節
[00:19:47.120 --> 00:19:50.440]  有些時候我們的沉重是跟別人無關的
[00:19:50.440 --> 00:19:56.080]  是因為我們自己找來的
[00:19:56.080 --> 00:19:56.880]  第十二節說
[00:19:56.880 --> 00:19:58.560]  弟兄們,這樣看來
[00:19:58.560 --> 00:20:00.560]  我們並不是欠肉體的債
[00:20:00.560 --> 00:20:02.560]  去順從肉體活著
[00:20:02.560 --> 00:20:03.200]  十三節
[00:20:03.200 --> 00:20:05.600]  你們若順從肉體活著必要死
[00:20:05.600 --> 00:20:10.240]  若靠著聖靈致死身體的惡行必要活著
[00:20:10.240 --> 00:20:13.800]  這種內心的交戰帶來的沉重
[00:20:13.800 --> 00:20:15.880]  你知不知道呢?
[00:20:15.880 --> 00:20:19.080]  連小朋友都感受到的
[00:20:19.080 --> 00:20:20.320]  都體會到的
[00:20:20.320 --> 00:20:23.720]  有一位小學生這樣描述自己的內心交戰
[00:20:23.720 --> 00:20:24.600]  他說
[00:20:24.600 --> 00:20:27.040]  我喜歡玩手機
[00:20:27.040 --> 00:20:29.560]  一玩起來就會沉迷
[00:20:29.560 --> 00:20:32.160]  我最渴望的是沒有人阻止我
[00:20:32.160 --> 00:20:36.600]  讓我繼續可以玩下去
[00:20:36.600 --> 00:20:41.160]  我想玩多久就多久
[00:20:41.160 --> 00:20:43.360]  但其實
[00:20:43.360 --> 00:20:49.080]  我都會感覺到時間一分一秒地過去
[00:20:49.080 --> 00:20:50.480]  我都感覺到
[00:20:50.480 --> 00:20:53.480]  其實我是應該停止的
[00:20:53.480 --> 00:20:55.360]  但有一個邪惡的聲音
[00:20:55.360 --> 00:20:57.000]  就在那裡跟我說
[00:20:57.000 --> 00:20:58.720]  不要緊
[00:20:58.720 --> 00:21:02.920]  玩多一會兒吧
[00:21:02.920 --> 00:21:05.000]  我費力掙扎
[00:21:05.000 --> 00:21:09.920]  手機就好像被那些AA智能膠
[00:21:09.920 --> 00:21:12.480]  黏在我的手上
[00:21:12.480 --> 00:21:15.600]  甩都甩不掉
[00:21:15.600 --> 00:21:18.080]  然後有一個正義的聲音
[00:21:18.080 --> 00:21:20.080]  敲著我的腦袋
[00:21:20.080 --> 00:21:21.920]  就跟我說
[00:21:21.920 --> 00:21:24.280]  你玩這麼長時間
[00:21:24.280 --> 00:21:27.640]  你會近視的
[00:21:27.640 --> 00:21:29.880]  你的功課做完了沒有?
[00:21:29.880 --> 00:21:32.800]  你下個星期要考試了
[00:21:32.800 --> 00:21:36.440]  這個聲音令我感覺到自責
[00:21:36.440 --> 00:21:38.040]  真的玩了很久了
[00:21:38.040 --> 00:21:39.960]  我應該節制了
[00:21:39.960 --> 00:21:42.960]  兩個聲音在交替
[00:21:42.960 --> 00:21:45.880]  有時候我不理那個正義的聲音
[00:21:45.880 --> 00:21:48.080]  我玩到被爸爸媽媽罵
[00:21:48.080 --> 00:21:50.280]  收手機我才停
[00:21:50.280 --> 00:21:52.200]  其實很不開心
[00:21:52.200 --> 00:21:54.440]  一方面是因為被爸爸媽媽罵
[00:21:54.440 --> 00:21:56.040]  但另一方面
[00:21:56.040 --> 00:21:57.560]  管不住自己
[00:21:57.560 --> 00:22:03.040]  那種感覺真的很差
[00:22:03.040 --> 00:22:08.560]  小朋友都感受到那種內心爭戰的沉重
[00:22:08.560 --> 00:22:12.960]  我猜成人應該更加感受得到
[00:22:12.960 --> 00:22:16.360]  有時候這些掙扎是無傷大雅的
