
[00:00:00.000 --> 00:00:02.060]  Angie 妹早晨
[00:05:19.600 --> 00:05:23.120]  說起對《舊約聖經》的看法
[00:05:23.120 --> 00:05:26.000]  我想很多基督徒可能都會認爲
[00:05:26.000 --> 00:05:28.640]  《舊約聖經》已經過時了
[00:05:28.640 --> 00:05:31.640]  《舊約聖經》尤其在一些律法方面的教導
[00:05:31.640 --> 00:05:34.040]  好像已經不合我們的時代了
[00:05:34.040 --> 00:05:38.160]  不合我們作爲基督徒的去遵守了
[00:05:38.160 --> 00:05:41.120]  其實在初代教會的歷史上
[00:05:41.120 --> 00:05:43.640]  也曾經出現一個人物
[00:05:43.640 --> 00:05:47.520]  他也有類似這種觀點的
[00:05:47.520 --> 00:05:50.400]  這個人就叫做馬格安
[00:05:50.400 --> 00:05:56.480]  其實是Martian這個詞翻譯的
[00:05:56.480 --> 00:06:03.400]  他這個人就是一個主教的兒子
[00:06:03.400 --> 00:06:06.880]  他也是一個...今天我們叫做船王
[00:06:06.880 --> 00:06:08.600]  因爲他是船主
[00:06:08.600 --> 00:06:14.800]  他擁有一些船去運作 去行走
[00:06:14.800 --> 00:06:20.880]  他也是一個思想很激進的宗教家
[00:06:20.880 --> 00:06:23.040]  他是一個很狂熱者
[00:06:23.040 --> 00:06:26.200]  我們覺得他有很好的條件
[00:06:26.200 --> 00:06:27.800]  在生長的背景當中
[00:06:27.800 --> 00:06:32.120]  他是在一個宗教的氣氛當中去成長的
[00:06:32.120 --> 00:06:36.080]  他很熱心在他所信的宗教裏面
[00:06:36.080 --> 00:06:37.560]  就是基督教
[00:06:37.560 --> 00:06:39.720]  他也是一個有錢人
[00:06:39.720 --> 00:06:41.680]  令我們開始想起
[00:06:41.680 --> 00:06:45.080]  上次穆仙麗講道的那個是不是那個年輕人
[00:06:45.080 --> 00:06:50.440]  但是這個是在初代教會的一個人物
[00:06:50.440 --> 00:06:54.760]  很可惜的就是由於他很偏激
[00:06:54.760 --> 00:07:00.000]  最後他成爲了教會的異端分子
[00:07:00.000 --> 00:07:04.000]  馬格安其實是一個很嚴格的
[00:07:04.000 --> 00:07:08.600]  守衛神主義者
[00:07:08.600 --> 00:07:12.720]  所謂的衛神主義者就是什麼都是神
[00:07:12.720 --> 00:07:14.480]  但是很可惜的就是
[00:07:14.480 --> 00:07:18.360]  他講的神和我們想的那個神是不同的
[00:07:18.360 --> 00:07:21.720]  首先他說耶穌就是上帝
[00:07:21.720 --> 00:07:25.000]  你說對啊 我們也是這麼想的
[00:07:25.000 --> 00:07:28.840]  他說上帝藉着耶穌來啓示他自己
[00:07:28.840 --> 00:07:30.560]  你說也對啊
[00:07:30.560 --> 00:07:35.160]  上帝借耶穌來啓示他自己
[00:07:35.160 --> 00:07:36.720]  但是呢
[00:07:36.720 --> 00:07:38.000]  他就開始講了
[00:07:38.000 --> 00:07:42.360]  這位上帝不是舊約的上帝
[00:07:42.360 --> 00:07:44.840]  爲什麼不是舊約的上帝呢
[00:07:44.840 --> 00:07:49.200]  因爲舊約的上帝是很人性的
[00:07:49.200 --> 00:07:51.200]  他沒有慈愛的
[00:07:51.200 --> 00:07:53.400]  只講公義的
[00:07:53.400 --> 00:07:57.160]  他好像很殘忍的
[00:07:57.160 --> 00:07:59.200]  很有報復性的
[00:07:59.200 --> 00:08:02.000]  所以他說不是那個上帝
[00:08:02.000 --> 00:08:07.240]  這個上帝應該是主耶穌這位上帝
[00:08:07.240 --> 00:08:09.600]  因爲主耶穌是講慈愛的
[00:08:09.600 --> 00:08:11.200]  是施恩典的
[00:08:11.200 --> 00:08:13.200]  是講赦免的
[00:08:13.200 --> 00:08:14.560]  樂於赦免的
[00:08:14.560 --> 00:08:20.560]  所以應該是新約當中的主耶穌這位上帝
[00:08:20.560 --> 00:08:24.840]  或者是主耶穌所啓示的這位上帝
[00:08:24.840 --> 00:08:29.320]  他認爲如果我們要講世上只有一個上帝的話
[00:08:29.320 --> 00:08:30.720]  就是主耶穌了
[00:08:30.720 --> 00:08:33.440]  就是這位耶穌基督
[00:08:33.440 --> 00:08:37.040]  他來就顯示了這位上帝
[00:08:37.040 --> 00:08:39.480]  所以舊約的那個不是上帝
[00:08:39.480 --> 00:08:40.080]  好了
[00:08:40.080 --> 00:08:43.600]  他說如果你硬要講舊約那個是上帝的話
[00:08:43.600 --> 00:08:45.360]  好,現在我就告訴你
[00:08:45.360 --> 00:08:47.680]  有兩位上帝
[00:08:47.680 --> 00:08:49.640]  開始疑端出現了
[00:08:49.640 --> 00:08:50.560]  兩位上帝
[00:08:50.560 --> 00:08:55.040]  一位就是舊約那個創造世界的上帝
[00:08:55.040 --> 00:08:59.560]  是一個類似比較邪惡的上帝
[00:08:59.560 --> 00:09:02.040]  一位就是新約這位上帝
[00:09:02.040 --> 00:09:03.760]  他分得很清楚
[00:09:03.760 --> 00:09:08.160]  所以他就開始編哪些聖經是我們需要讀的呢
[00:09:08.160 --> 00:09:09.760]  新約聖經
[00:09:09.760 --> 00:09:12.000]  就是《保羅書信》
[00:09:12.000 --> 00:09:13.040]  那福音書呢
[00:09:13.040 --> 00:09:14.240]  福音書
[00:09:14.240 --> 00:09:15.520]  其他三本不是了
[00:09:15.520 --> 00:09:18.840]  唯一一本就是《奴家福音》
[00:09:18.840 --> 00:09:22.120]  因爲《奴家福音》所講的就是基督教的上帝
[00:09:22.120 --> 00:09:24.840]  不是舊約那個上帝
[00:09:24.840 --> 00:09:25.480]  接着呢
[00:09:25.480 --> 00:09:28.360]  他就算在《保羅書信》裏面
[00:09:28.360 --> 00:09:30.120]  他都選擇了一些書信
[00:09:30.120 --> 00:09:31.560]  不合他心意的
[00:09:31.560 --> 00:09:33.400]  他就說這個不是聖經
[00:09:33.400 --> 00:09:34.840]  不值得我們讀
[00:09:34.840 --> 00:09:36.280]  舊約聖經不用說了
[00:09:36.280 --> 00:09:38.040]  全部都不是
[00:09:38.040 --> 00:09:39.560]  在馬家康的思想裏面
[00:09:39.560 --> 00:09:42.440]  他自己按照他自己的想法
[00:09:42.440 --> 00:09:43.880]  他自己的思想
[00:09:43.880 --> 00:09:47.880]  他選擇了哪些聖經是需要遵守的
[00:09:47.880 --> 00:09:51.640]  哪些正確的教導
[00:09:51.640 --> 00:09:55.480]  他是要取得的
[00:09:55.480 --> 00:09:57.960]  因此他就很尊重耶穌基督
[00:09:57.960 --> 00:10:01.160]  他覺得耶穌基督是一個慈愛的上帝
[00:10:01.160 --> 00:10:05.240]  是一個真正帶來教恩的上帝
[00:10:05.240 --> 00:10:08.200]  但其實當他這樣去分別的時候
[00:10:08.200 --> 00:10:10.200]  他自己也很矛盾的
[00:10:10.200 --> 00:10:12.840]  他是很擁護耶穌基督
[00:10:12.840 --> 00:10:16.200]  但他似乎又很不瞭解耶穌基督
[00:10:16.200 --> 00:10:17.960]  難怪他不瞭解耶穌基督
[00:10:17.960 --> 00:10:21.560]  因爲他將馬太福音完全刪除了
[00:10:21.560 --> 00:10:23.880]  他說馬太福音也不對
[00:10:23.880 --> 00:10:26.840]  偏偏今天我們就在馬太福音看到
[00:10:26.840 --> 00:10:32.360]  主耶穌如何看待舊約聖經
[00:10:32.360 --> 00:10:35.640]  主耶穌說到律法和先知
[00:10:35.640 --> 00:10:37.880]  到底律法和先知是什麼呢
[00:10:37.880 --> 00:10:41.400]  其實就是主耶穌時代的聖經
[00:10:41.400 --> 00:10:44.360]  就是今天我們說的舊約聖經
[00:10:44.360 --> 00:10:46.920]  主耶穌說:莫想我來
[00:10:46.920 --> 00:10:50.600]  就是要廢掉律法和先知
[00:10:50.600 --> 00:10:53.960]  他說不要以爲我要廢掉這些教導
[00:10:53.960 --> 00:10:57.160]  舊約聖經這些東西
[00:10:57.160 --> 00:11:01.160]  馬克安他覺得主耶穌是他的上帝
[00:11:01.160 --> 00:11:06.920]  但他沒想到主耶穌卻是一個尊重神的華語
[00:11:06.920 --> 00:11:11.880]  舊約聖經完全是主耶穌所尊重的聖經
[00:11:11.880 --> 00:11:14.760]  所以當主耶穌說
[00:11:14.760 --> 00:11:17.800]  莫想我來是廢掉律法和先知
[00:11:17.800 --> 00:11:19.720]  我來不是要廢掉
[00:11:19.720 --> 00:11:21.720]  乃是要成全的時候
[00:11:21.720 --> 00:11:24.520]  我們就見到主耶穌是可肯定了
[00:11:24.520 --> 00:11:28.440]  律法和先知的各種價值
[00:11:28.440 --> 00:11:32.680]  律法和先知就是當時指舊約聖經的說法
[00:11:32.680 --> 00:11:35.400]  耶穌說他來不是要廢掉
[00:11:35.400 --> 00:11:37.880]  他乃是要成全
[00:11:37.880 --> 00:11:39.080]  成全是什麼意思呢
[00:11:39.080 --> 00:11:44.360]  意思就是他要來令律法真正的意義被表現出來
[00:11:44.360 --> 00:11:46.680]  清清楚楚地活出來
[00:11:46.680 --> 00:11:48.680]  去走出來
[00:11:48.680 --> 00:11:51.640]  如果我們要明白律法和先知
[00:11:51.640 --> 00:11:55.960]  我們要明白律法真正的意義的時候
[00:11:55.960 --> 00:11:59.960]  我們就要清楚律法的本質是什麼
[00:11:59.960 --> 00:12:05.560]  在摩西五經裏面充滿了上帝大大小小的一些誡名
[00:12:05.560 --> 00:12:07.720]  律賴典章
[00:12:07.720 --> 00:12:10.760]  所謂大大小小並不是重要和不重要
[00:12:10.760 --> 00:12:13.720]  而是有些長有些短的意思
[00:12:13.720 --> 00:12:18.040]  大大小小的律法誡名和典章在裏面
[00:12:18.040 --> 00:12:21.000]  我們沒辦法一一地檢視
[00:12:21.000 --> 00:12:24.360]  但是我們可以怎樣去看整個律法呢
[00:12:24.360 --> 00:12:27.560]  其實十誡就可以瞭解到
[00:12:27.560 --> 00:12:30.760]  律法的那種精神和意義
[00:12:30.760 --> 00:12:36.840]  因爲十誡原本就是一切律法的基礎和本質
[00:12:36.840 --> 00:12:40.600]  我們可以在其中看到整個的意義
[00:12:40.600 --> 00:12:43.160]  可以總結在一個字裏面
[00:12:43.160 --> 00:12:45.880]  那個字是什麼呢 就是尊重
[00:12:45.880 --> 00:12:49.560]  或者更進一步地我們去看的時候
[00:12:49.560 --> 00:12:54.120]  其實這個律法所講的是敬畏上帝
[00:12:54.120 --> 00:12:57.320]  敬畏上帝以至你尊重上帝
[00:12:57.320 --> 00:13:02.040]  同時你尊重上帝吩咐我們就是尊重的人
[00:13:02.040 --> 00:13:06.200]  敬畏上帝和上帝的名
[00:13:06.200 --> 00:13:11.560]  所以不可有別的神 不可挑剔偶像 不可妄稱主名
[00:13:11.560 --> 00:13:13.320]  我們要敬畏上帝的日子
[00:13:13.320 --> 00:13:17.560]  所以當守安息日 守衛聖日
[00:13:17.560 --> 00:13:22.840]  我們要尊重父母 我們要尊重生命 所以不可殺人
[00:13:22.840 --> 00:13:26.120]  我們要尊重別人的好名聲
[00:13:26.120 --> 00:13:29.640]  所以不可姦淫 不可偷渡 不可作假
[00:13:29.640 --> 00:13:31.000]  不可貪婪
[00:13:31.000 --> 00:13:34.360]  這些全部都在講的是尊重
[00:13:34.360 --> 00:13:39.640]  尊重生命 尊重上帝 敬畏上帝
[00:13:39.640 --> 00:13:44.600]  所以我們在十誡裏面看到一些基本原則
[00:13:44.600 --> 00:13:51.000]  而不會因爲我們一些錯誤的慾念去隨意地改動它
[00:13:51.000 --> 00:13:54.440]  十誡的基本原則就是要敬畏上帝
[00:13:54.440 --> 00:13:58.520]  就是要尊重人和我們自己
[00:13:58.520 --> 00:14:02.600]  我們不要以爲我們講尊重就是尊重別人
[00:14:02.600 --> 00:14:06.680]  其實尊重也是講尊重我們自己
[00:14:06.680 --> 00:14:11.080]  我們這個人 我們都是上帝所創造的
[00:14:11.080 --> 00:14:12.840]  所以上帝吩咐我們
[00:14:12.840 --> 00:14:16.040]  我們不單止要尊重別人
[00:14:16.040 --> 00:14:18.760]  我們也要尊重自己
[00:14:18.760 --> 00:14:22.840]  沒有這些基本的敬畏和尊重
[00:14:22.840 --> 00:14:25.160]  就不可能有律法
[00:14:25.160 --> 00:14:31.640]  一切的律法都是以敬畏和尊重爲基礎的
[00:14:31.640 --> 00:14:37.400]  耶穌說我要承傳的就是這些敬畏和尊重
[00:14:37.400 --> 00:14:42.360]  他在實際的生活中指示人要敬畏上帝
[00:14:42.360 --> 00:14:46.600]  並且要尊重所有的人
[00:14:46.600 --> 00:14:49.800]  無論是你也好 或者是別人也好
[00:14:49.800 --> 00:14:53.560]  你都要尊重所有的人
[00:14:53.560 --> 00:14:56.840]  耶穌在祂的生活中指示人
[00:14:56.840 --> 00:15:00.680]  要將上帝應得的敬畏歸給上帝
[00:15:00.680 --> 00:15:04.760]  要將人應得的尊重給人
[00:15:04.760 --> 00:15:07.800]  所以耶穌自己也是這樣活出來
[00:15:07.800 --> 00:15:10.360]  成爲了一個榜樣
[00:15:10.360 --> 00:15:13.160]  敬畏和尊重並不在於
[00:15:13.160 --> 00:15:15.320]  你遵守了一大堆
[00:15:15.320 --> 00:15:19.960]  瑣瑣碎碎的一些律法、一些誡命
[00:15:19.960 --> 00:15:23.560]  不是這些規矩、不是這些條例
[00:15:23.560 --> 00:15:27.560]  因此也不在於制治
[00:15:27.560 --> 00:15:28.920]  所以聖經說
[00:15:28.920 --> 00:15:31.960]  你不要以爲制治你可以討好上帝
[00:15:31.960 --> 00:15:35.160]  是你要過一個上帝喜悅的生活
[00:15:35.160 --> 00:15:37.400]  因此上帝喜悅你
[00:15:37.400 --> 00:15:39.960]  所以制治不重要
[00:15:39.960 --> 00:15:43.080]  憐憫就比制治重要
[00:15:43.080 --> 00:15:47.880]  所以律法不是你要遵守那麼重要
[00:15:47.880 --> 00:15:51.800]  反而你要在當中活出律法的那種精神
[00:15:51.800 --> 00:15:55.240]  如何用愛心去活出來
[00:15:55.240 --> 00:16:01.000]  律法不是在於要強迫你去遵守、去進行
[00:16:01.000 --> 00:16:05.080]  或者去做一些應做的事或者不應做的事
[00:16:05.080 --> 00:16:07.080]  不是要這樣去強迫你
[00:16:07.080 --> 00:16:09.240]  在誡命當中告訴你
[00:16:09.240 --> 00:16:14.120]  你要將你的生命如何塑造成一個主動的
[00:16:14.120 --> 00:16:16.680]  去愛人的一種生命
[00:16:16.680 --> 00:16:19.880]  所以是一種主動的愛人
[00:16:19.880 --> 00:16:22.600]  敬畏和尊重是十誡的基礎
[00:16:22.600 --> 00:16:25.000]  是永遠都不能夠廢棄的
[00:16:25.000 --> 00:16:29.160]  如果廢棄就等於說這個世界上不用再有尊重
[00:16:29.160 --> 00:16:31.800]  不用再有敬畏
[00:16:31.800 --> 00:16:37.800]  他們是維護人和上帝以及人與人的關係
[00:16:37.800 --> 00:16:42.600]  很重要而且是永遠的要素
[00:16:42.600 --> 00:16:49.480]  主耶穌在警戒信徒裏說你要嚴謹地去遵守這些誡命
[00:16:49.480 --> 00:16:52.200]  所以他自己成爲了榜樣
[00:16:52.200 --> 00:16:54.680]  他來不是要廢掉誡命
[00:16:54.680 --> 00:16:57.400]  他是要成全誡命
[00:16:57.400 --> 00:17:04.280]  是要令到律法真正的意義更加清楚地活出來、表現出來
[00:17:04.280 --> 00:17:07.240]  所以你看到他很嚴厲地去警告
[00:17:07.240 --> 00:17:09.400]  企圖去廢掉誡命的人
[00:17:09.400 --> 00:17:14.440]  也很嚴謹地去吩咐、鼓勵
[00:17:14.440 --> 00:17:16.200]  我們要去遵行
[00:17:16.200 --> 00:17:17.160]  他說什麼
[00:17:17.160 --> 00:17:18.840]  他說所以無論何人
[00:17:18.840 --> 00:17:21.880]  你廢掉了誡命當中最少的一條
[00:17:21.880 --> 00:17:25.000]  有教訓人這樣走的時候
[00:17:25.000 --> 00:17:28.920]  你在天國裏要被稱爲最少的
[00:17:28.920 --> 00:17:32.280]  但是無論何人遵行這個誡命
[00:17:32.280 --> 00:17:34.280]  有教訓人遵行
[00:17:34.280 --> 00:17:38.120]  在天國就要被稱爲大
[00:17:38.120 --> 00:17:39.400]  你說有什麼意義
[00:17:39.400 --> 00:17:42.360]  在天國裏被稱爲阿綏
[00:17:42.360 --> 00:17:43.640]  被稱爲阿大
[00:17:43.640 --> 00:17:44.920]  有什麼意義
[00:17:44.920 --> 00:17:47.960]  這個其實不是說你被稱爲什麼
[00:17:47.960 --> 00:17:52.520]  最重要的是如果你尊重神誡命的人
[00:17:52.520 --> 00:17:54.920]  在天國也會受尊重
[00:17:54.920 --> 00:17:57.160]  如果你不尊重神的誡命
[00:17:57.160 --> 00:18:01.080]  在天國你也不會被尊重
[00:18:01.080 --> 00:18:05.960]  一個人是否真真正正愛神、尊重神
[00:18:05.960 --> 00:18:09.880]  就視乎他是否願意遵守神的誡命
[00:18:09.880 --> 00:18:12.520]  在當中可以看出
[00:18:12.520 --> 00:18:17.080]  正如主耶穌也很清楚地在約翰福音14章裏說
[00:18:17.080 --> 00:18:19.480]  他有了我的命令而遵守的
[00:18:19.480 --> 00:18:23.240]  這個人就是愛我的
[00:18:23.240 --> 00:18:26.040]  愛我的人必蒙我父愛家
[00:18:26.040 --> 00:18:27.880]  我也要愛他
[00:18:27.880 --> 00:18:30.840]  並且要向他顯熱
[00:18:30.840 --> 00:18:33.400]  很多時候我們說我們愛上帝
[00:18:33.400 --> 00:18:35.400]  我們愛耶穌
[00:18:35.400 --> 00:18:39.880]  但是很多事情我們都不遵守
[00:18:39.880 --> 00:18:43.000]  我們說我們愛耶穌的時候
[00:18:43.000 --> 00:18:45.240]  很多時候我們還要選擇
[00:18:45.240 --> 00:18:48.840]  哪些他吩咐的是適合我做的
[00:18:48.840 --> 00:18:50.680]  容易做的
[00:18:50.680 --> 00:18:53.160]  我想做的我纔去做
[00:18:53.160 --> 00:18:56.840]  那些不適合聽的就先放在一邊
[00:18:56.840 --> 00:19:00.040]  所以很多弟兄姊妹都會問我一個問題
[00:19:00.040 --> 00:19:02.600]  我信主不就已經得救了嗎
[00:19:02.600 --> 00:19:03.480]  是的
[00:19:03.480 --> 00:19:05.880]  因爲聖經是這樣說的
[00:19:05.880 --> 00:19:10.600]  那我需要洗禮嗎
[00:19:10.600 --> 00:19:12.280]  我可不可以不洗禮呢
[00:19:12.280 --> 00:19:13.960]  因爲信已經得救了
[00:19:13.960 --> 00:19:17.000]  那就可以了 不用洗禮了
[00:19:17.000 --> 00:19:19.720]  其實是不是對的
[00:19:19.720 --> 00:19:23.400]  這裏是不是有很多信了的
[00:19:23.400 --> 00:19:25.480]  都抱着一個這樣的觀念
[00:19:25.480 --> 00:19:27.720]  我是不用洗禮的
[00:19:27.720 --> 00:19:29.400]  但不要忘記
[00:19:29.400 --> 00:19:34.120]  洗禮是主耶穌的吩咐
[00:19:34.120 --> 00:19:36.680]  如果我說我愛耶穌
[00:19:36.680 --> 00:19:38.520]  耶穌愛我 我愛他
[00:19:38.520 --> 00:19:41.080]  因爲聖經告訴我
[00:19:41.080 --> 00:19:45.080]  但我又不遵行
[00:19:45.080 --> 00:19:50.200]  他的吩咐叫我信而受洗的必然得救
[00:19:50.200 --> 00:19:52.680]  但我又不遵行洗禮
[00:19:52.680 --> 00:19:54.840]  我也見過在教會當中
[00:19:54.840 --> 00:19:58.520]  故意不洗禮
[00:19:58.520 --> 00:20:01.160]  因爲他要反駁
[00:20:01.160 --> 00:20:05.160]  我們說要信而受洗才必然得救
[00:20:05.160 --> 00:20:09.320]  聖經說我信就行 我就得救了
[00:20:09.320 --> 00:20:11.880]  所以我爲什麼一定要洗禮
[00:20:11.880 --> 00:20:14.600]  刻意不洗禮
[00:20:14.600 --> 00:20:16.200]  但他忘記了
[00:20:16.200 --> 00:20:18.280]  這是主耶穌的吩咐
[00:20:18.280 --> 00:20:19.560]  主耶穌吩咐你
[00:20:19.560 --> 00:20:21.640]  你就要遵守 你就要遵行
[00:20:21.640 --> 00:20:25.080]  不是隨你喜歡或不喜歡
[00:20:25.080 --> 00:20:28.280]  去行或不行
[00:20:28.280 --> 00:20:30.760]  所以主耶穌肯定說
[00:20:30.760 --> 00:20:33.320]  不愛我的人就不遵守我的道
[00:20:33.320 --> 00:20:35.640]  你們所聽見的道不是我的
[00:20:35.640 --> 00:20:37.720]  乃是差我來之乎的道
[00:20:37.720 --> 00:20:39.640]  不是我隨意說的
[00:20:39.640 --> 00:20:41.320]  是我的上帝說的
[00:20:41.320 --> 00:20:43.080]  我的天父上帝說的
[00:20:43.080 --> 00:20:49.080]  你遵守我的吩咐就等於遵守天父上帝的真理
[00:20:49.080 --> 00:20:51.000]  對於主耶穌所說的
[00:20:51.000 --> 00:20:54.280]  想我來要廢掉律法和先知
[00:20:54.280 --> 00:20:57.560]  我來不時要廢掉 乃時要成全
[00:20:57.560 --> 00:21:02.360]  很多人誤以爲主耶穌來就成全了律法
[00:21:02.360 --> 00:21:07.240]  我們就活在一個因典的時代
[00:21:07.240 --> 00:21:09.320]  律法的時代已經過去了
[00:21:09.320 --> 00:21:14.760]  因此基督徒不用再守律法了
[00:21:14.760 --> 00:21:18.520]  我們就可以隨心所欲了
[00:21:18.520 --> 00:21:20.840]  因爲我們活在因典的時代
[00:21:20.840 --> 00:21:24.040]  事事有赦免
[00:21:24.040 --> 00:21:28.520]  我們犯了錯就求赦免
[00:21:28.520 --> 00:21:30.040]  我們可以隨心所欲
[00:21:30.040 --> 00:21:33.480]  做我喜歡做的事
[00:21:33.480 --> 00:21:39.240]  所有的本分 所有的責任 所有的要求都已經過去了
[00:21:39.240 --> 00:21:42.120]  所以我們活在因典的時代
[00:21:42.120 --> 00:21:46.200]  不用守誡命 不用守律法
[00:21:46.200 --> 00:21:48.520]  但是你看剛纔我們解釋過的
