
[00:00:00.000 --> 00:00:03.200]  (主持人:請你到左邊右邊看一看,今天很開心見到你)
[00:06:14.900 --> 00:06:17.900]  (主持人:那就走去做宣教)
[00:06:17.900 --> 00:06:22.900]  (主持人:每一年我們都在招募弟兄姊妹去做短孫)
[00:06:22.900 --> 00:06:24.900]  (主持人:我每一次都提醒弟兄姊妹)
[00:06:24.900 --> 00:06:27.900]  (主持人:不是因為你有錢所以決定去短孫)
[00:06:27.900 --> 00:06:29.900]  (主持人:也不是因為你沒有錢所以決定去短孫)
[00:06:29.900 --> 00:06:32.900]  (主持人:不是因為你未結婚所以去短孫去認識一些人)
[00:06:32.900 --> 00:06:34.900]  (主持人:是因為)
[00:06:34.900 --> 00:06:36.900]  (主持人:聽得明白嗎?有些人懂笑)
[00:06:36.900 --> 00:06:41.900]  (主持人:雖然短孫可以造就好幾對弟兄姊妹)
[00:06:41.900 --> 00:06:43.900]  (主持人:但這不是你去短孫的目的)
[00:06:43.900 --> 00:06:45.900]  (主持人:可能你像雅各那樣)
[00:06:45.900 --> 00:06:47.900]  (主持人:一個人出去然後兩大對回來)
[00:06:47.900 --> 00:06:49.900]  (主持人:這是上帝賜福給你的)
[00:06:49.900 --> 00:06:50.900]  (主持人:但你要記住)
[00:06:50.900 --> 00:06:51.900]  (主持人:我們不是旅行)
[00:06:51.900 --> 00:06:52.900]  (主持人:短孫我們不是旅行)
[00:06:52.900 --> 00:06:54.900]  (主持人:所以不是建基於我有錢所以去)
[00:06:54.900 --> 00:06:55.900]  (主持人:沒有錢所以我不去)
[00:06:55.900 --> 00:06:57.900]  (主持人:你必須要祈禱)
[00:06:57.900 --> 00:06:58.900]  (主持人:讓上帝帶領你)
[00:06:58.900 --> 00:06:59.900]  (主持人:為甚麼這樣說)
[00:06:59.900 --> 00:07:00.900]  (主持人:因為沒有錢)
[00:07:00.900 --> 00:07:02.900]  (主持人:如果上帝要你去)
[00:07:02.900 --> 00:07:03.900]  (主持人:你都要憑信心去)
[00:07:03.900 --> 00:07:21.900]  (主持人:短孫就是一種信心的行動)
[00:07:21.900 --> 00:07:22.900]  (主持人:為甚麼要這樣做)
[00:07:22.900 --> 00:07:26.900]  (主持人:是因為他們必須要學習信心)
[00:07:26.900 --> 00:07:28.900]  (主持人:完全是倚靠)
[00:07:28.900 --> 00:07:34.900]  (主持人:因為他將來整個侍奉的歷程是要用信心去成就)
[00:07:34.900 --> 00:07:39.900]  (主持人:沒有甚麼工作比這個工作更要靠信心)
[00:07:39.900 --> 00:07:41.900]  (主持人:所以如果沒有第八章的話)
[00:07:41.900 --> 00:07:43.900]  (主持人:第九章耶穌就等於推了他們出去)
[00:07:43.900 --> 00:07:46.900]  (主持人:沒有槍沒有子彈等他們去死)
[00:07:46.900 --> 00:07:49.900]  (主持人:但現在他們已經學習怎樣去聆聽)
[00:07:49.900 --> 00:07:51.900]  (主持人:他們學習了信心之後)
[00:07:51.900 --> 00:07:54.900]  (主持人:他們現在出去是實踐出來)
[00:07:54.900 --> 00:07:58.900]  (主持人:無論去到哪一家就住在那裡再起程)
[00:07:58.900 --> 00:08:00.900]  (主持人:我告訴你聽起來很簡單)
[00:08:00.900 --> 00:08:02.900]  (主持人:做起來真的很複雜)
[00:08:02.900 --> 00:08:04.900]  (主持人:我講我的經歷給你聽)
[00:08:04.900 --> 00:08:06.900]  (主持人:我遵照聖經要求)
[00:08:06.900 --> 00:08:08.900]  (主持人:如果傳訊息的翻譯更恐怖)
[00:08:08.900 --> 00:08:13.900]  (主持人:傳訊息的翻譯是)
[00:08:13.900 --> 00:08:15.900]  (主持人:Peterson的翻譯是)
[00:08:15.900 --> 00:08:17.900]  (主持人:Deluxe Hotel不准住)
[00:08:17.900 --> 00:08:19.900]  (主持人:豪華酒店不准住)
[00:08:19.900 --> 00:08:23.900]  (主持人:你今天去宣教不准住五星級六星級的酒店)
[00:08:23.900 --> 00:08:26.900]  (主持人:別人接待你住哪裡就住哪裡)
[00:08:26.900 --> 00:08:27.900]  (主持人:你不要開玩笑)
[00:08:27.900 --> 00:08:29.900]  (主持人:我記得有一次)
[00:08:29.900 --> 00:08:31.900]  (主持人:有另一些經文補充耶穌說)
[00:08:31.900 --> 00:08:32.900]  (主持人:如果有一家人接待你之後)
[00:08:32.900 --> 00:08:34.900]  (主持人:你就不可以搬去另一家那裡住)
[00:08:34.900 --> 00:08:36.900]  (主持人:很真實的)
[00:08:36.900 --> 00:08:38.900]  (主持人:耶穌這樣講是很真實的)
[00:08:38.900 --> 00:08:39.900]  (主持人:你一開始去一個地方)
[00:08:39.900 --> 00:08:41.900]  (主持人:可能接待你的人很熱心)
[00:08:41.900 --> 00:08:44.900]  (主持人:但物質上不是很富裕)
[00:08:44.900 --> 00:08:46.900]  (主持人:接著你住得差不多)
[00:08:46.900 --> 00:08:48.900]  (主持人:你去帶領聚會之後)
[00:08:48.900 --> 00:08:53.900]  (主持人:有些富裕的人家會來找你)
[00:08:53.900 --> 00:08:54.900]  (主持人:不如你住我家吧)
[00:08:54.900 --> 00:08:56.900]  (主持人:我家有幾間房)
[00:08:56.900 --> 00:08:59.900]  (主持人:豪華套房)
[00:08:59.900 --> 00:09:01.900]  (主持人:浸浴也可以)
[00:09:01.900 --> 00:09:02.900]  (主持人:做SPA也可以)
[00:09:02.900 --> 00:09:03.900]  (主持人:那你搬不搬過去呢)
[00:09:03.900 --> 00:09:05.900]  (主持人:聖經說不可以搬過去)
[00:09:05.900 --> 00:09:06.900]  (主持人:因為這樣的話)
[00:09:06.900 --> 00:09:09.900]  (主持人:你是得罪了)
[00:09:09.900 --> 00:09:12.900]  (主持人:第一個接待你的人的愛心)
[00:09:12.900 --> 00:09:14.900]  (主持人:而去貪慕了那些)
[00:09:14.900 --> 00:09:16.900]  (主持人:Deluxe的東西)
[00:09:16.900 --> 00:09:18.900]  (主持人:這個很重要)
[00:09:18.900 --> 00:09:20.900]  (主持人:所以有一次我去遠村)
[00:09:20.900 --> 00:09:22.900]  (主持人:我就跟那間教會說)
[00:09:22.900 --> 00:09:24.900]  (主持人:我不住你那裡了)
[00:09:24.900 --> 00:09:26.900]  (主持人:我自己找地方住)
[00:09:26.900 --> 00:09:28.900]  (主持人:但我已經說了在先)
[00:09:28.900 --> 00:09:30.900]  (主持人:他硬要帶我去)
[00:09:30.900 --> 00:09:33.900]  (主持人:跟我的另一個拍檔)
[00:09:33.900 --> 00:09:34.900]  (主持人:一起去一個地方住)
[00:09:34.900 --> 00:09:35.900]  (主持人:進去的時候)
[00:09:35.900 --> 00:09:37.900]  (主持人:我們就很驚惶)
[00:09:37.900 --> 00:09:39.900]  (主持人:那間屋是鋪滿塵)
[00:09:39.900 --> 00:09:42.900]  (主持人:好像故宮那樣)
[00:09:42.900 --> 00:09:44.900]  (主持人:沒有打掃的故宮)
[00:09:44.900 --> 00:09:45.900]  (主持人:真的很恐怖)
[00:09:45.900 --> 00:09:46.900]  (主持人:然後那張床)
[00:09:46.900 --> 00:09:48.900]  (主持人:我一坐進去已經爛掉)
[00:09:48.900 --> 00:09:51.900]  (主持人:我已經到了晚上九點了)
[00:09:51.900 --> 00:09:52.900]  (主持人:是烏燈黑火)
[00:09:52.900 --> 00:09:53.900]  (主持人:真的很恐怖)
[00:09:53.900 --> 00:09:55.900]  (主持人:幸好我已經說了)
[00:09:55.900 --> 00:09:57.900]  (主持人:我不會住你家了)
[00:09:57.900 --> 00:09:59.900]  (主持人:所以不在乎那間屋)
[00:09:59.900 --> 00:10:00.900]  (主持人:漂亮不漂亮)
[00:10:00.900 --> 00:10:01.900]  (主持人:我已經決定不住了)
[00:10:01.900 --> 00:10:02.900]  (主持人:一早已經沒看了)
[00:10:02.900 --> 00:10:04.900]  (主持人:幸好我說了在先)
[00:10:04.900 --> 00:10:05.900]  (主持人:不然我跟拍檔說)
[00:10:05.900 --> 00:10:07.900]  (主持人:不然今晚就死了)
[00:10:07.900 --> 00:10:08.900]  (主持人:真的等死了)
[00:10:08.900 --> 00:10:15.900]  (主持人:我有試過去馬來西亞一個地方叫牛城)
[00:10:15.900 --> 00:10:18.900]  (主持人:差不多去到邊界的地方)
[00:10:18.900 --> 00:10:21.900]  (主持人:進入那間教會裏面很漂亮)
[00:10:21.900 --> 00:10:22.900]  (主持人:裝修得很漂亮)
[00:10:22.900 --> 00:10:24.900]  (主持人:馬來西亞算是一間不錯的教會)
[00:10:24.900 --> 00:10:27.900]  (主持人:我就想今天睡在這裏也不錯)
[00:10:27.900 --> 00:10:28.900]  (主持人:怎知道牧師說)
[00:10:28.900 --> 00:10:29.900]  (主持人:今晚你們不是睡在這裏)
[00:10:29.900 --> 00:10:31.900]  (主持人:今晚你們睡在我家裏)
[00:10:31.900 --> 00:10:32.900]  (主持人:我想教會這麼漂亮)
[00:10:32.900 --> 00:10:34.900]  (主持人:牧師的屋應該也不差)
[00:10:34.900 --> 00:10:35.900]  (主持人:原來真的跌了眼鏡)
[00:10:35.900 --> 00:10:37.900]  (主持人:原來那間屋差很遠)
[00:10:38.900 --> 00:10:39.900]  (主持人:地面很恐怖)
[00:10:39.900 --> 00:10:42.900]  (主持人:地面沒有鋪紅毛泥)
[00:10:42.900 --> 00:10:45.900]  (主持人:你不知道有沒有這樣的經歷)
[00:10:45.900 --> 00:10:46.900]  (主持人:凹凸不平的)
[00:10:46.900 --> 00:10:49.900]  (主持人:水可以積在凹凸不平的地方)
[00:10:49.900 --> 00:10:50.900]  (主持人:洗澡是怎樣洗的呢)
[00:10:50.900 --> 00:10:52.900]  (主持人:我已經很多年沒有洗過澡)
[00:10:52.900 --> 00:10:53.900]  (主持人:我記得我第一年去馬來西亞)
[00:10:53.900 --> 00:10:55.900]  (主持人:二十多年前是這樣洗澡)
[00:10:55.900 --> 00:10:58.900]  (主持人:那些水是由上面屋頂)
[00:10:58.900 --> 00:11:02.900]  (主持人:屋簷引水的一條管引下來的)
[00:11:02.900 --> 00:11:06.900]  (主持人:所以你一撈水是黏著的)
[00:11:06.900 --> 00:11:07.900]  (主持人:你不知道有沒有這樣的感覺)
[00:11:08.900 --> 00:11:11.900]  (主持人:你覺得一層膜在你的身體上)
[00:11:11.900 --> 00:11:12.900]  (主持人:就是這樣洗澡)
[00:11:12.900 --> 00:11:14.900]  (主持人:然後有些小動物的屍體)
[00:11:14.900 --> 00:11:15.900]  (主持人:飛下來就淹死了)
[00:11:15.900 --> 00:11:18.900]  (主持人:你要撥開那些死的屍體)
[00:11:18.900 --> 00:11:20.900]  (主持人:洗澡的時候)
[00:11:20.900 --> 00:11:22.900]  (主持人:突然有一隻動物叫篤鏡)
[00:11:22.900 --> 00:11:25.900]  (主持人:類似鹽蛇那樣)
[00:11:25.900 --> 00:11:26.900]  (主持人:為什麼叫篤鏡)
[00:11:26.900 --> 00:11:27.900]  (主持人:因為牠會叫)
[00:11:27.900 --> 00:11:28.900]  (主持人:篤鏡)
[00:11:28.900 --> 00:11:29.900]  (主持人:牠就叫篤鏡)
[00:11:29.900 --> 00:11:30.900]  (主持人:洗澡的時候)
[00:11:30.900 --> 00:11:32.900]  (主持人:突然有一隻這樣的東西站著)
[00:11:32.900 --> 00:11:39.900]  (主持人:偷窺你洗澡)
[00:11:39.900 --> 00:11:41.900]  (主持人:我試過有一個姐妹嚇到瘋了)
[00:11:41.900 --> 00:11:46.900]  (主持人:差不多毛巾都沒有圍著身體衝出來)
[00:11:46.900 --> 00:11:49.900]  (主持人:在這樣的環境洗澡)
[00:11:49.900 --> 00:11:51.900]  (主持人:當然是洗得很快)
[00:11:51.900 --> 00:11:52.900]  (主持人:洗了等於沒有洗)
[00:11:52.900 --> 00:11:53.900]  (主持人:基本上沒有熱水)
[00:11:53.900 --> 00:11:54.900]  (主持人:洗完澡出去)
[00:11:54.900 --> 00:11:56.900]  (主持人:然後牧師帶我去一個房間)
[00:11:56.900 --> 00:11:57.900]  (主持人:我們三個大人)
[00:11:57.900 --> 00:11:59.900]  (主持人:住在一個不夠100呎的地方)
[00:11:59.900 --> 00:12:01.900]  (主持人:只有一個牛角線)
[00:12:01.900 --> 00:12:02.900]  (主持人:牧師不好意思)
[00:12:02.900 --> 00:12:03.900]  (主持人:我吹風扇會生病的)
[00:12:03.900 --> 00:12:04.900]  (主持人:OK)
[00:12:04.900 --> 00:12:05.900]  (主持人:我三個男人)
[00:12:05.900 --> 00:12:06.900]  (主持人:住在不夠100呎的地方)
[00:12:06.900 --> 00:12:08.900]  (主持人:我覺得很斷背的感覺)
[00:12:08.900 --> 00:12:09.900]  (主持人:我說不要了)
[00:12:09.900 --> 00:12:11.900]  (主持人:這三個人簡直沒得睡)
[00:12:11.900 --> 00:12:12.900]  (主持人:連轉身都轉不了)
[00:12:12.900 --> 00:12:13.900]  (主持人:你明不明白)
[00:12:13.900 --> 00:12:14.900]  (主持人:我說我下去)
[00:12:14.900 --> 00:12:15.900]  (主持人:我下去教會大堂睡)
[00:12:15.900 --> 00:12:16.900]  (主持人:我下去教會大堂)
[00:12:16.900 --> 00:12:17.900]  (主持人:因為很多蚊子)
[00:12:17.900 --> 00:12:18.900]  (主持人:他們開窗了)
[00:12:18.900 --> 00:12:32.900]  (主持人:我只能點三個蚊香圍著自己睡)
[00:12:32.900 --> 00:12:38.900]  (主持人:我睡在木板椅上)
[00:12:38.900 --> 00:12:39.900]  (主持人:你不可以去別的地方)
[00:12:39.900 --> 00:12:41.900]  (主持人:耶穌說有接待你)
[00:12:41.900 --> 00:12:42.900]  (主持人:你就去那裡住)
[00:12:42.900 --> 00:12:44.900]  (主持人:我告訴你不是這麼簡單的事情)
[00:12:44.900 --> 00:12:46.900]  (主持人:睡到很辛苦才睡得著)
[00:12:46.900 --> 00:12:47.900]  (主持人:因為又不能開風扇)
[00:12:47.900 --> 00:12:48.900]  (主持人:我吹風扇會生病)
[00:12:48.900 --> 00:12:49.900]  (主持人:我不開風扇吹)
[00:12:49.900 --> 00:12:57.900]  (主持人:全身像蒸熟的燒賣一樣)
[00:12:57.900 --> 00:12:58.900]  (主持人:開始睡得著)
[00:12:58.900 --> 00:13:02.900]  (主持人:突然間我感覺到我的臉濕了)
[00:13:02.900 --> 00:13:04.900]  (主持人:嚇得我以為自己發毛)
[00:13:04.900 --> 00:13:05.900]  (主持人:我張開眼睛看一看)
[00:13:05.900 --> 00:13:06.900]  (主持人:有一隻牛)
[00:13:06.900 --> 00:13:08.900]  (主持人:一個叫牛城)
[00:13:08.900 --> 00:13:09.900]  (主持人:那個叫牛城)
[00:13:09.900 --> 00:13:12.900]  (主持人:有一隻牛在窗口那裡)
[00:13:12.900 --> 00:13:13.900]  (主持人:抬頭進來)
[00:13:13.900 --> 00:13:15.900]  (主持人:舔我的臉)
[00:13:15.900 --> 00:13:18.900]  (主持人:我這麼大還沒試過被牛舔醒)
[00:13:18.900 --> 00:13:21.900]  (主持人:可能你養狗會試過被狗舔醒)
[00:13:21.900 --> 00:13:22.900]  (主持人:我舔醒就很痛苦)
[00:13:22.900 --> 00:13:24.900]  (主持人:那時五點鐘)
[00:13:24.900 --> 00:13:25.900]  (主持人:我要八點才吃早餐)
[00:13:25.900 --> 00:13:29.900]  (主持人:那三個小時真的不知道怎樣捱)
[00:13:29.900 --> 00:13:31.900]  (主持人:頂枝梅)
[00:13:31.900 --> 00:13:33.900]  (主持人:我試過我們去真誠)
[00:13:33.900 --> 00:13:37.900]  (主持人:短孫我們去農村那裡)
[00:13:37.900 --> 00:13:39.900]  (主持人:農村那裡宣教)
[00:13:39.900 --> 00:13:40.900]  (主持人:一下車就走路進去)
[00:13:40.900 --> 00:13:42.900]  (主持人:因為你知道農村是車進不了)
[00:13:42.900 --> 00:13:44.900]  (主持人:連小車都進不了要走路)
[00:13:45.900 --> 00:13:48.900]  (主持人:香港人穿的衣服是很不一樣的)
[00:13:48.900 --> 00:13:50.900]  (主持人:一認就認得出)
[00:13:50.900 --> 00:13:52.900]  (主持人:那天三十多度高溫)
[00:13:52.900 --> 00:13:54.900]  (主持人:熱到不得了)
[00:13:54.900 --> 00:13:57.900]  (主持人:農夫就站在家門口)
[00:13:57.900 --> 00:13:59.900]  (主持人:看到我們這麼辛苦就叫我)
[00:13:59.900 --> 00:14:02.900]  (主持人:過來這裡休息)
[00:14:02.900 --> 00:14:04.900]  (主持人:我們香港人的觀念是什麼)
[00:14:04.900 --> 00:14:07.900]  (主持人:進你家休息以為家裡有冷氣)
[00:14:07.900 --> 00:14:09.900]  (主持人:三十多度進家裡休息)
[00:14:09.900 --> 00:14:11.900]  (主持人:進去沒冷氣)
[00:14:11.900 --> 00:14:13.900]  (主持人:金雲大作弄我)
[00:14:13.900 --> 00:14:15.900]  (主持人:沒冷氣幹嘛透什麼涼)
[00:14:15.900 --> 00:14:17.900]  (主持人:原來中國人蓋房子很有智慧)
[00:14:17.900 --> 00:14:18.900]  (主持人:那些房子很有智慧)
[00:14:18.900 --> 00:14:20.900]  (主持人:進去是涼一點)
[00:14:20.900 --> 00:14:22.900]  (主持人:差兩三度很誇張)
[00:14:22.900 --> 00:14:25.900]  (主持人:然後很熱情倒水給我喝)
[00:14:25.900 --> 00:14:28.900]  (主持人:那個玻璃杯是我們小時候)
[00:14:28.900 --> 00:14:31.900]  (主持人:茶餐廳那些厚玻璃杯)
[00:14:31.900 --> 00:14:33.900]  (主持人:現在香港找不到了)
[00:14:33.900 --> 00:14:35.900]  (主持人:但你認不出來那隻是玻璃杯)
[00:14:35.900 --> 00:14:38.900]  (主持人:因為已經髒到不透明)
[00:14:38.900 --> 00:14:40.900]  (主持人:然後拿一堆茶葉掉下去)
[00:14:40.900 --> 00:14:43.900]  (主持人:沖一點水下去)
[00:14:43.900 --> 00:14:46.900]  (主持人:你見到農夫的指甲完全不剪)
[00:14:46.900 --> 00:14:50.900]  (主持人:就好像慈禧太后那樣)
[00:14:50.900 --> 00:14:52.900]  (主持人:最恐怖的是他拿一杯水給我)
[00:14:52.900 --> 00:14:55.900]  (主持人:他的手指頭是浸了進那杯水裡)
[00:14:55.900 --> 00:14:58.900]  (主持人:那個指甲黑漆漆的)
[00:14:58.900 --> 00:15:00.900]  (主持人:你無法想像他就遞過來)
[00:15:00.900 --> 00:15:01.900]  (主持人:很有熱情的)
[00:15:01.900 --> 00:15:03.900]  (主持人:牧師喝水了)
[00:15:03.900 --> 00:15:05.900]  (主持人:你不知道喝好喝不好)
[00:15:05.900 --> 00:15:07.900]  (主持人:不喝又死喝又死)
[00:15:07.900 --> 00:15:11.900]  耶穌說去到哪裡別人給你吃東西你就吃
[00:15:11.900 --> 00:15:13.900]  你以為這麼容易嗎?
[00:15:13.900 --> 00:15:14.900]  不是這麼簡單
[00:15:14.900 --> 00:15:17.900]  不是每個人都出五星級款待
[00:15:17.900 --> 00:15:19.900]  鮑魚、雞蛋翅給你吃
[00:15:19.900 --> 00:15:21.900]  完全不是這回事
[00:15:21.900 --> 00:15:24.900]  我不是想嚇怕你去宣教
[00:15:24.900 --> 00:15:25.900]  而是我想說的
[00:15:25.900 --> 00:15:28.900]  耶穌所說的話是不容易實踐的
