
[00:00:00.000 --> 00:00:06.700]  我宣告神是守約施慈愛的神
[00:04:07.800 --> 00:04:10.200]  而我們的神
[00:04:10.200 --> 00:04:13.400]  守約施慈愛
[00:04:13.400 --> 00:04:17.400]  為什麼神要守約施慈愛
[00:04:17.400 --> 00:04:20.800]  因為在人與人的訂的條約裡面
[00:04:20.800 --> 00:04:22.400]  如果你違背了
[00:04:22.400 --> 00:04:24.000]  你破壞了這個條約
[00:04:24.000 --> 00:04:26.100]  我就可以不去守它了
[00:04:26.100 --> 00:04:27.000]  是不是
[00:04:27.000 --> 00:04:29.300]  我們兩個訂的條約
[00:04:29.300 --> 00:04:31.100]  我給你買這個東西
[00:04:31.100 --> 00:04:32.600]  要給你多少錢
[00:04:32.600 --> 00:04:36.500]  如果說我沒有給足錢
[00:04:36.500 --> 00:04:39.100]  你可以不東西給我
[00:04:39.100 --> 00:04:41.800]  這叫做違約了
[00:04:41.800 --> 00:04:46.300]  但是我們的神仍然還守約
[00:04:46.300 --> 00:04:48.400]  他靠什麼守約
[00:04:48.400 --> 00:04:51.200]  他靠他施慈愛
[00:04:51.200 --> 00:04:52.100]  是不是
[00:04:52.100 --> 00:04:55.800]  家家你有一個孩子很調皮
[00:04:55.800 --> 00:04:58.400]  你很生氣
[00:04:58.400 --> 00:05:02.000]  但是他是你的孩子
[00:05:02.000 --> 00:05:03.800]  你要怎麼辦呢
[00:05:03.800 --> 00:05:07.600]  即使是像我以前小時候也很調皮
[00:05:07.600 --> 00:05:08.100]  是不是
[00:05:08.100 --> 00:05:09.200]  媽媽氣的時候
[00:05:09.200 --> 00:05:10.100]  不要你了
[00:05:10.100 --> 00:05:13.200]  氣不要你了
[00:05:13.200 --> 00:05:15.300]  他還是不會不要我的
[00:05:15.300 --> 00:05:17.000]  我們的神也是一樣
[00:05:17.000 --> 00:05:20.100]  他就施慈愛
[00:05:20.100 --> 00:05:23.500]  但是誰敢保證呢
[00:05:23.500 --> 00:05:24.800]  是不是
[00:05:24.800 --> 00:05:26.800]  聖經上面有很多例子
[00:05:26.800 --> 00:05:28.400]  神仍然是施慈愛
[00:05:28.400 --> 00:05:31.400]  有很多例子神忽然間
[00:05:31.400 --> 00:05:34.900]  就動手整肅了
[00:05:34.900 --> 00:05:39.500]  誰能夠保證我們年年有餘
[00:05:39.500 --> 00:05:42.500]  我們都希望年年有餘
[00:05:42.500 --> 00:05:46.200]  誰能夠保證我們不丟工作
[00:05:46.200 --> 00:05:50.700]  誰能夠保證我們不出車禍
[00:05:50.700 --> 00:05:54.300]  如果說你結婚一個新娘子
[00:05:54.300 --> 00:05:56.100]  新娘子誰能保證
[00:05:56.100 --> 00:06:00.300]  她不會哪一天變老娘了
[00:06:00.300 --> 00:06:04.200]  如果說你新換了一個新
[00:06:04.200 --> 00:06:06.200]  但是你能保證
[00:06:06.200 --> 00:06:09.100]  她哪一天不會再主生嗎
[00:06:09.100 --> 00:06:10.300]  是不是
[00:06:10.300 --> 00:06:15.000]  或者有的時候新的東西變了色
[00:06:15.000 --> 00:06:18.100]  不再是當初拿到那個樣
[00:06:18.100 --> 00:06:20.800]  就好像一件新的衣服一樣
[00:06:20.800 --> 00:06:23.700]  穿上去是光鮮亮麗
[00:06:23.700 --> 00:06:27.100]  但是風吹雨打日曬雨淋
[00:06:27.100 --> 00:06:28.500]  今年冷月
[00:06:28.500 --> 00:06:30.000]  她就褪色了
[00:06:30.000 --> 00:06:31.200]  她就變樣了
[00:06:31.200 --> 00:06:35.100]  她就走形了
[00:06:35.100 --> 00:06:36.900]  剛才我說的
[00:06:36.900 --> 00:06:41.000]  2023年的我們教會的意向是
[00:06:41.000 --> 00:06:43.200]  我宣告
[00:06:43.200 --> 00:06:45.800]  I declare
[00:06:45.800 --> 00:06:47.700]  所以今天是我宣告
[00:06:47.700 --> 00:06:52.100]  神是守約施慈愛的神
[00:06:52.100 --> 00:06:54.100]  這是我宣告
[00:06:54.100 --> 00:06:55.500]  每一個第一個主日
[00:06:55.500 --> 00:06:59.200]  我都會來做一個我宣告
[00:06:59.200 --> 00:07:00.900]  順便一提
[00:07:00.900 --> 00:07:04.700]  這只是信奉愛的年度的意向
[00:07:04.700 --> 00:07:07.400]  凌涼堂也有凌涼堂的意向
[00:07:07.400 --> 00:07:08.900]  你知道嗎
[00:07:08.900 --> 00:07:12.200]  凌涼堂的整體的意向是
[00:07:12.200 --> 00:07:15.200]  如果你看周報的第一頁
[00:07:15.200 --> 00:07:18.200]  敬拜讚美小組教會
[00:07:18.200 --> 00:07:21.500]  聖靈更新福音宣教
[00:07:21.500 --> 00:07:22.900]  這四樣
[00:07:22.900 --> 00:07:25.200]  最近有一些改了
[00:07:25.200 --> 00:07:29.600]  小組教會叫做全人眷顧
[00:07:29.600 --> 00:07:31.600]  福音宣教叫做
[00:07:31.600 --> 00:07:34.200]  Global Impact
[00:07:34.200 --> 00:07:36.600]  所以我們的意思是說
[00:07:36.600 --> 00:07:38.200]  凌涼堂整體的意思是說
[00:07:38.200 --> 00:07:41.000]  我們很看重敬拜讚美
[00:07:41.000 --> 00:07:41.900]  大家都知道
[00:07:41.900 --> 00:07:45.700]  凌涼堂的敬拜讚美是很活潑的
[00:07:45.700 --> 00:07:49.700]  不是像我們一般傳統教會的
[00:07:49.700 --> 00:07:52.500]  小組教會意思是說
[00:07:52.500 --> 00:07:56.000]  我們是以小組為單位
[00:07:56.000 --> 00:07:59.600]  所以你看我每一次服事
[00:07:59.600 --> 00:08:01.600]  都是以小組為單位
[00:08:01.600 --> 00:08:04.600]  譬如說這個禮拜是貝利小組
[00:08:04.600 --> 00:08:09.200]  下個禮拜是福音小組等等
[00:08:09.200 --> 00:08:14.600]  當然小組長就是當然的主席
[00:08:14.600 --> 00:08:16.100]  那麼福音宣教就是說
[00:08:16.100 --> 00:08:21.200]  我們也看重本地跟外地的宣教
[00:08:21.200 --> 00:08:24.100]  叫做Global Impact
[00:08:24.100 --> 00:08:25.800]  它是一個新造的字
[00:08:25.800 --> 00:08:28.400]  就是Global加上Local
[00:08:28.400 --> 00:08:33.800]  就是Global本地跟全球的宣教
[00:08:33.800 --> 00:08:36.200]  最後是全人眷顧
[00:08:36.200 --> 00:08:40.700]  我們不只是供應你凌涼
[00:08:40.700 --> 00:08:43.100]  你今天沒有犯遲了
[00:08:43.100 --> 00:08:44.800]  你歡迎來我家住
[00:08:44.800 --> 00:08:47.000]  我家住過好多人
[00:08:47.000 --> 00:08:47.700]  是不是
[00:08:47.700 --> 00:08:50.100]  你今天去機場
[00:08:50.100 --> 00:08:52.900]  我甚至還有不止一次
[00:08:52.900 --> 00:08:56.400]  接到外面人打電話來說
[00:08:56.400 --> 00:08:59.000]  余牧師
[00:08:59.000 --> 00:09:02.600]  我要來西雅圖找工作
[00:09:02.600 --> 00:09:04.400]  我人生地不熟
[00:09:04.400 --> 00:09:06.500]  你可不可以來接我
[00:09:06.500 --> 00:09:07.800]  我找了工作來
[00:09:07.800 --> 00:09:10.700]  我一定來找你
[00:09:10.700 --> 00:09:12.600]  不知道大概是沒找到工作
[00:09:12.600 --> 00:09:15.300]  沒有再來找我
[00:09:15.300 --> 00:09:18.500]  我接他然後送他回去等等
[00:09:18.500 --> 00:09:22.200]  總之我們都很心甘樂意
[00:09:22.200 --> 00:09:23.800]  因為這是我們的意向
[00:09:23.800 --> 00:09:26.600]  這是我們的目標
[00:09:26.600 --> 00:09:31.100]  我不能說神祝福你你去吧
[00:09:31.100 --> 00:09:33.500]  你說不算我肚子餓
[00:09:33.500 --> 00:09:34.300]  好啦
[00:09:34.300 --> 00:09:37.200]  我總要照顧你的肚子
[00:09:37.200 --> 00:09:39.000]  我除了要供應凌涼
[00:09:39.000 --> 00:09:42.100]  還要供應你的肚子能夠吃飽
[00:09:42.100 --> 00:09:43.800]  感謝神
[00:09:43.800 --> 00:09:47.300]  我們每一個人就在凌涼的家庭裡面
[00:09:47.300 --> 00:09:48.800]  不能只講凌涼家庭
[00:09:48.800 --> 00:09:51.900]  教會都一樣
[00:09:51.900 --> 00:09:54.500]  教會有的時候做傻事
[00:09:54.500 --> 00:09:56.500]  因為這是我們的意向
[00:09:56.500 --> 00:09:59.000]  這是我們的目標
[00:09:59.000 --> 00:10:03.800]  只有需要的人才要耶穌
[00:10:03.800 --> 00:10:07.200]  只有罪人才要耶穌
[00:10:07.200 --> 00:10:08.900]  你不能說
[00:10:08.900 --> 00:10:11.900]  牧師那個人不夠好
[00:10:11.900 --> 00:10:13.400]  那個人是流氓
[00:10:13.400 --> 00:10:16.200]  那個人是地痞
[00:10:16.200 --> 00:10:19.600]  只有罪人才要耶穌
[00:10:19.600 --> 00:10:24.000]  所以我們大門是敞開的
[00:10:24.000 --> 00:10:29.200]  我們接納每一個神的兒女
[00:10:29.200 --> 00:10:31.800]  神所創造的
[00:10:31.800 --> 00:10:33.200]  當然啦
[00:10:33.200 --> 00:10:34.400]  今天我們是講說
[00:10:34.400 --> 00:10:37.800]  我宣告
[00:10:37.800 --> 00:10:41.400]  神是守約施慈愛的神
[00:10:41.400 --> 00:10:44.600]  我們常常講宣告
[00:10:44.600 --> 00:10:52.600]  到底宣告禱告有什麼不一樣呢
[00:10:52.600 --> 00:10:56.400]  我們有些姊妹禱告禱告真的很好
[00:10:56.400 --> 00:10:59.400]  禱告的意思是說
[00:10:59.400 --> 00:11:02.400]  你把希望發生的事情
[00:11:02.400 --> 00:11:04.600]  你跟神講
[00:11:04.600 --> 00:11:05.800]  神啊
[00:11:05.800 --> 00:11:08.600]  求你讓我身體健康起來
[00:11:08.600 --> 00:11:09.900]  病好起來
[00:11:09.900 --> 00:11:11.000]  是不是
[00:11:11.000 --> 00:11:15.600]  神啊求你賜給我一個工作
[00:11:15.600 --> 00:11:18.600]  神啊求你怎麼樣怎麼樣
[00:11:18.600 --> 00:11:19.900]  神會聽的
[00:11:19.900 --> 00:11:23.200]  是不是
[00:11:23.200 --> 00:11:25.900]  宣告的意思是說
[00:11:25.900 --> 00:11:28.300]  你知道
[00:11:28.300 --> 00:11:29.200]  你禱告了
[00:11:29.200 --> 00:11:31.400]  你得到了確據
[00:11:31.400 --> 00:11:35.500]  你心裡面有了這個確據
[00:11:35.500 --> 00:11:37.300]  雖然
[00:11:37.300 --> 00:11:42.200]  信是守望之師的實底是未見之師的確據
[00:11:42.200 --> 00:11:43.900]  所以你還沒有拿到手上
[00:11:43.900 --> 00:11:46.700]  但是你好像已經看到它了一樣
[00:11:46.700 --> 00:11:49.100]  你就宣告
[00:11:49.100 --> 00:11:51.600]  神啊我感謝你
[00:11:51.600 --> 00:11:54.400]  因為你給我了一個溫暖的家
[00:11:54.400 --> 00:11:56.200]  神啊我感謝你
[00:11:56.200 --> 00:11:57.700]  因為
[00:11:57.700 --> 00:11:59.900]  我知道你要保守我
[00:11:59.900 --> 00:12:01.100]  你要帶領我
[00:12:01.100 --> 00:12:04.300]  我知道你要醫治我身體病痛
[00:12:04.300 --> 00:12:07.300]  這叫做Decoration 宣告
[00:12:07.300 --> 00:12:11.000]  就好像一個國跟另外一個國打仗的時候
[00:12:11.000 --> 00:12:13.600]  他要宣戰
[00:12:13.600 --> 00:12:15.900]  這叫做宣告
[00:12:15.900 --> 00:12:20.900]  就好像Hope跟Expect一樣
[00:12:20.900 --> 00:12:22.600]  如果說你向神禱告
[00:12:22.600 --> 00:12:24.800]  你是說神我希望這個事情
[00:12:24.800 --> 00:12:26.400]  我希望那個事情
[00:12:26.400 --> 00:12:28.500]  但是當你宣告的時候
[00:12:28.500 --> 00:12:31.600]  你是Expect
[00:12:31.600 --> 00:12:35.400]  就好像你去看醫生
[00:12:35.400 --> 00:12:37.400]  醫生說
[00:12:37.400 --> 00:12:39.100]  你明年三月
[00:12:39.100 --> 00:12:41.400]  你會生一個小寶寶出來
[00:12:41.400 --> 00:12:44.300]  你的Expecting date
[00:12:44.300 --> 00:12:46.500]  你的預產期
[00:12:46.500 --> 00:12:50.200]  所以這中間有一點不一樣
[00:12:50.200 --> 00:12:53.100]  那麼雖然差別不會很大
[00:12:53.100 --> 00:12:55.700]  因為禱告有的時候被忘求
[00:12:55.700 --> 00:12:57.400]  有的時候宣告
[00:12:57.400 --> 00:13:00.200]  自己在那邊亂宣告也不好
[00:13:00.200 --> 00:13:03.600]  但是我聽到我們的姊妹
[00:13:03.600 --> 00:13:04.600]  她的禱告
[00:13:04.600 --> 00:13:08.400]  我聽到我們姊妹說看到新的意象
[00:13:08.400 --> 00:13:10.600]  我相信這是重生來的
[00:13:10.600 --> 00:13:12.200]  我知道這是真的
[00:13:12.200 --> 00:13:13.400]  哈利路亞
[00:13:13.400 --> 00:13:19.500]  我們的神是守約斯慈愛的神
[00:13:19.500 --> 00:13:26.000]  這個我跟他說聖經有出現七次最少
[00:13:26.000 --> 00:13:29.200]  有一次是在尼西米記一章一節
[00:13:29.200 --> 00:13:32.700]  來我們一起來念這個紅的字
[00:13:32.700 --> 00:13:34.700]  哈加利亞的兒子
[00:13:34.700 --> 00:13:39.300]  尼西米的言語如下
[00:13:39.300 --> 00:13:42.100]  尼西米什麼意思
[00:13:42.100 --> 00:13:47.200]  尼西米是耶和華式安慰
[00:13:47.200 --> 00:13:51.300]  所以我真想把我的名字改做尼西米
[00:13:51.300 --> 00:13:54.100]  耶和華式我的安慰
[00:13:54.100 --> 00:13:57.400]  那麼他的言語
[00:13:57.400 --> 00:14:00.900]  就是在尼西米記一開始就說
[00:14:00.900 --> 00:14:05.100]  他的言語是他的回憶錄
[00:14:05.100 --> 00:14:09.200]  OK 當時的背景是這樣
[00:14:09.200 --> 00:14:13.600]  北國以色列已經亡於亞述帝國
[00:14:13.600 --> 00:14:17.300]  亞述就是敘利亞今天的
[00:14:17.300 --> 00:14:22.500]  那麼南國猶大已經亡於巴比倫帝國
[00:14:22.500 --> 00:14:26.800]  巴比倫就是今天的伊拉克
[00:14:26.800 --> 00:14:30.200]  跟著波斯興起來了
[00:14:30.200 --> 00:14:36.900]  波斯帝國就是今天的伊朗
[00:14:36.900 --> 00:14:39.400]  聖經上面說
[00:14:39.400 --> 00:14:44.800]  尼西米在亞達薛熙王的宮中做酒鎮
[00:14:44.800 --> 00:14:47.500]  Cup Barrier
[00:14:47.500 --> 00:14:48.500]  什麼意思
[00:14:48.500 --> 00:14:54.200]  他在王前面給王選酒給王嘗酒
[00:14:54.200 --> 00:14:59.400]  他要先喝免得有人在酒裡面下毒
[00:14:59.400 --> 00:15:02.400]  或者這個酒不好等等
[00:15:02.400 --> 00:15:07.200]  很常常是人家的貢酒等等
[00:15:07.200 --> 00:15:09.500]  這個波斯興起的時候
[00:15:09.500 --> 00:15:15.400]  把亞述帝國把巴比倫帝國通通打垮了
[00:15:15.400 --> 00:15:19.600]  如果你去看這個單一禮書上面
[00:15:19.600 --> 00:15:23.000]  或者是看到的所謂的叫做金像
[00:15:23.000 --> 00:15:25.700]  金頭銀胸銅附鐵腳
[00:15:25.700 --> 00:15:31.600]  還有那個泥的腳趾頭
[00:15:31.600 --> 00:15:37.000]  就是巴比倫 波斯
[00:15:37.000 --> 00:15:41.700]  然後跟著就是希臘 亞歷山大帝
[00:15:41.700 --> 00:15:43.800]  然後跟著就是羅馬
[00:15:43.800 --> 00:15:47.100]  然後人家講十個泥的腳趾頭
[00:15:47.100 --> 00:15:52.400]  就是歐盟的十個原始創會 創原國
[00:15:52.400 --> 00:15:56.300]  那個時候就是在波斯興起的時候
[00:15:56.300 --> 00:15:58.800]  亞達薛熙王的時候
[00:15:58.800 --> 00:16:03.100]  聖經裡面有好幾本書是
[00:16:03.100 --> 00:16:07.200]  叫做《選民回歸史》
[00:16:07.200 --> 00:16:10.400]  也就是尼西米記
[00:16:10.400 --> 00:16:12.200]  還有以斯拉記
[00:16:12.200 --> 00:16:14.000]  還有以斯帖記
[00:16:14.000 --> 00:16:16.000]  這都是選民回歸史
[00:16:16.000 --> 00:16:20.500]  都是南國北國都亡了
[00:16:20.500 --> 00:16:23.000]  被奴了 奴到波斯帝國
[00:16:23.000 --> 00:16:26.100]  奴到巴比倫帝國去
[00:16:26.100 --> 00:16:35.200]  後來神感動王讓他們回去等等
[00:16:35.200 --> 00:16:39.200]  那麼在尼西米這個情況
[00:16:39.200 --> 00:16:43.700]  他有一次他在王的宮中做九正
[00:16:43.700 --> 00:16:46.200]  聽到人家說
[00:16:46.200 --> 00:16:52.900]  說猶大省遭難受辱 城垮了 門毀了
[00:16:52.900 --> 00:16:54.800]  這你已經叫做猶大省
[00:16:54.800 --> 00:16:58.800]  已經不是南國猶大 而是猶大省
[00:16:58.800 --> 00:17:02.500]  所以尼西米就哭泣
[00:17:02.500 --> 00:17:05.600]  結果亞達薛熙王看他面有愁容
[00:17:05.600 --> 00:17:07.800]  就說你怎麼搞的
[00:17:07.800 --> 00:17:11.500]  他就把這事情跟王講
[00:17:11.500 --> 00:17:13.100]  真的很危險
[00:17:13.100 --> 00:17:16.400]  在王的面前你哭傷了臉
[00:17:16.400 --> 00:17:19.800]  說不定王一不高興就把你免職
[00:17:19.800 --> 00:17:22.000]  還算小的
[00:17:22.000 --> 00:17:24.300]  結果王就說好了
[00:17:24.300 --> 00:17:27.900]  你把我父 我祖父
[00:17:27.900 --> 00:17:31.800]  從耶路撒冷所擄來這些金銀財寶
[00:17:31.800 --> 00:17:34.100]  你拿去 從國宮中拿出來
[00:17:34.100 --> 00:17:38.600]  你帶人回去耶路撒冷
[00:17:38.600 --> 00:17:43.400]  去重修聖城 重修聖殿
[00:17:43.400 --> 00:17:47.000]  所以到了尼西米記一章五節
[00:17:47.000 --> 00:17:48.600]  尼西米就說什麼
[00:17:48.600 --> 00:17:50.400]  他禱告他說
[00:17:50.400 --> 00:17:54.200]  耶和華來天上的神
[00:17:54.200 --> 00:17:56.400]  大而可謂的神
[00:17:56.400 --> 00:18:00.100]  祢向愛祢守祢戒命的人
[00:18:00.100 --> 00:18:03.700]  守曰師此愛
[00:18:03.700 --> 00:18:05.600]  結果怎麼樣
[00:18:05.600 --> 00:18:10.000]  王就恩准他帶著人手 帶著材料 帶著招書
[00:18:10.000 --> 00:18:13.900]  他就回到耶路撒冷去建城牆了
[00:18:13.900 --> 00:18:16.600]  是的 感謝神
[00:18:16.600 --> 00:18:20.900]  但是為什麼會有這種事情發生呢
[00:18:20.900 --> 00:18:26.300]  亞達薛西王或者是尼布賈尼莎
[00:18:26.300 --> 00:18:29.000]  他們都是外邦人
[00:18:29.000 --> 00:18:32.700]  但是神伸了手幫助我
[00:18:32.700 --> 00:18:35.500]  這是在尼西米書第二章他講的
[00:18:35.500 --> 00:18:36.700]  為什麼會有這種事情
[00:18:36.700 --> 00:18:39.300]  就是因為神動了手
[00:18:39.300 --> 00:18:40.600]  我跟你講
[00:18:40.600 --> 00:18:44.400]  在新的一年我們要求神來動手
[00:18:44.400 --> 00:18:47.100]  我們有的時候
[00:18:47.100 --> 00:18:49.800]  說破了嘴 絞盡了腦汁
[00:18:49.800 --> 00:18:52.700]  用足了勁 卯足了勁
[00:18:52.700 --> 00:18:54.900]  事情還是做不來
[00:18:54.900 --> 00:18:57.100]  甚至於事與願違
[00:18:57.100 --> 00:19:00.900]  甚至於陰溝裡都翻船
[00:19:00.900 --> 00:19:04.800]  到手的雞 烤熟的雞都會飛了
[00:19:04.800 --> 00:19:09.600]  但是只要神伸了手 願意幫助你
[00:19:09.600 --> 00:19:13.900]  那就太棒了 感謝神
[00:19:13.900 --> 00:19:16.900]  那麼在之前呢
[00:19:16.900 --> 00:19:19.100]  就是亡國時期
[00:19:19.100 --> 00:19:25.500]  那個時候 丹尼里 耶利米 以西捷先知等
[00:19:25.500 --> 00:19:29.000]  丹尼里先知見到耶利米先知說
[00:19:29.000 --> 00:19:34.900]  選民被辱滿了七十年要回歸
[00:19:34.900 --> 00:19:37.800]  他一算 哎喲 快了
[00:19:37.800 --> 00:19:42.200]  所以丹尼里是在尼西米之前
[00:19:42.200 --> 00:19:44.100]  他算快了七十年
[00:19:44.100 --> 00:19:48.300]  所以他就盡時禱告丹尼里
[00:19:48.300 --> 00:19:50.300]  他說 來 請
[00:19:50.300 --> 00:19:55.600]  我向耶和華 我的神祈禱認罪說
[00:19:55.600 --> 00:19:58.600]  主啊 大而可畏的神
[00:19:58.600 --> 00:20:01.900]  向愛主守主誡命的人
[00:20:01.900 --> 00:20:05.700]  守約施此愛 哈利路亞
[00:20:05.700 --> 00:20:06.900]  你看到沒有
[00:20:06.900 --> 00:20:10.600]  當我們的神願意守約
[00:20:10.600 --> 00:20:12.800]  因為我們毀了約
[00:20:12.800 --> 00:20:16.800]  他還honor跟我們訂的條約
[00:20:16.800 --> 00:20:18.300]  假如你買了房子
[00:20:18.300 --> 00:20:21.400]  你交不起貸款的話
[00:20:21.400 --> 00:20:25.900]  銀行會不會還跟你守約啊
[00:20:25.900 --> 00:20:27.400]  不守約了
[00:20:27.400 --> 00:20:29.400]  他馬上把你房子沒收了
[00:20:29.400 --> 00:20:30.300]  是不是
[00:20:30.300 --> 00:20:32.200]  但不管怎麼樣
[00:20:32.200 --> 00:20:36.000]  神還施此愛
[00:20:36.000 --> 00:20:40.000]  結果到了尼西米第七章的時候
[00:20:40.000 --> 00:20:42.500]  城牆修完
[00:20:42.500 --> 00:20:46.000]  尼西米就安了門禪
[00:20:46.000 --> 00:20:48.700]  派定了守門的歌唱
[00:20:48.700 --> 00:20:50.700]  還有立位人
[00:20:50.700 --> 00:20:53.300]  那麼就在聖殿裡面
[00:20:53.300 --> 00:20:58.300]  哈利路亞 我們的神真是偉大奇妙
[00:20:58.300 --> 00:21:02.500]  那麼跟著去有祭司以斯拉
[00:21:02.500 --> 00:21:04.500]  他就開始清理聖殿
[00:21:04.500 --> 00:21:06.000]  頒布律法
[00:21:06.000 --> 00:21:10.200]  然後以斯拉也再一次宣告
[00:21:10.200 --> 00:21:11.900]  就好像尼西米記
[00:21:11.900 --> 00:21:13.800]  他九章三十二節講的
[00:21:13.800 --> 00:21:15.200]  來 一起來念
[00:21:15.200 --> 00:21:16.400]  我們的神啊
[00:21:16.400 --> 00:21:19.400]  你是自大自能自可畏
[00:21:19.400 --> 00:21:22.600]  守約施此愛的神
[00:21:22.600 --> 00:21:25.700]  神真是如此
[00:21:25.700 --> 00:21:27.800]  我有的時候不是講嗎
[00:21:27.800 --> 00:21:31.600]  我其實在我讀大學的時候
[00:21:31.600 --> 00:21:34.500]  差不多五十年前
[00:21:34.500 --> 00:21:37.000]  就有人跟我傳福音
