
[00:00:00.000 --> 00:00:02.000]  好,我們開始今天的「講道之詩」
[00:06:02.000 --> 00:06:04.000]  有些人也是賣了他的物業
[00:06:04.000 --> 00:06:06.000]  移民去加拿大去美國
[00:06:06.000 --> 00:06:08.000]  又或者不是一定移民
[00:06:08.000 --> 00:06:10.000]  但是記不記得
[00:06:10.000 --> 00:06:12.000]  現在我去九龍灣
[00:06:12.000 --> 00:06:14.000]  每一次看見淘大花園
[00:06:14.000 --> 00:06:16.000]  我就很大心急
[00:06:16.000 --> 00:06:18.000]  早知道當天買了它
[00:06:18.000 --> 00:06:20.000]  大家記得淘大沙士的時候
[00:06:20.000 --> 00:06:22.000]  那些居民都要去烏溪沙住
[00:06:22.000 --> 00:06:24.000]  那時候那些房子
[00:06:24.000 --> 00:06:26.000]  便宜得很厲害
[00:06:26.000 --> 00:06:28.000]  但你知不知道現在淘大的價錢是多厲害
[00:06:28.000 --> 00:06:30.000]  現在你只可以買淘大醬油
[00:06:30.000 --> 00:06:32.000]  你買不到淘大的房子
[00:06:32.000 --> 00:06:34.000]  那時候
[00:06:34.000 --> 00:06:36.000]  人為了要來
[00:06:36.000 --> 00:06:38.000]  但他去逃難的時候
[00:06:38.000 --> 00:06:40.000]  自然就會賣他的物業
[00:06:40.000 --> 00:06:42.000]  所以哈那滅
[00:06:42.000 --> 00:06:44.000]  要賣他的地圖
[00:06:44.000 --> 00:06:46.000]  而且有多大
[00:06:46.000 --> 00:06:48.000]  但什麼叫贖回之理呢
[00:06:48.000 --> 00:06:50.000]  原來在
[00:06:50.000 --> 00:06:52.000]  立法裡面規定
[00:06:52.000 --> 00:06:54.000]  如果一個人窮的時候
[00:06:54.000 --> 00:06:56.000]  你要賣你的田地屋宇的時候
[00:06:56.000 --> 00:06:58.000]  你要找你最近的
[00:06:58.000 --> 00:07:00.000]  近親賣給他
[00:07:00.000 --> 00:07:02.000]  為什麼呢?而這個近親也有責任
[00:07:02.000 --> 00:07:04.000]  去買的
[00:07:04.000 --> 00:07:06.000]  如果到有一天你有一些錢回來了
[00:07:06.000 --> 00:07:08.000]  你有能力了
[00:07:08.000 --> 00:07:10.000]  你就可以怎樣?
[00:07:10.000 --> 00:07:12.000]  向這個近親贖回這個地圖
[00:07:12.000 --> 00:07:14.000]  我給你錢
[00:07:14.000 --> 00:07:16.000]  我要拿回我這個地圖
[00:07:16.000 --> 00:07:18.000]  他就要給你了
[00:07:18.000 --> 00:07:20.000]  但如果你賣給外人的話
[00:07:20.000 --> 00:07:22.000]  不好意思
[00:07:22.000 --> 00:07:24.000]  這個叫什麼?賣斷了
[00:07:24.000 --> 00:07:26.000]  你沒得贖回
[00:07:26.000 --> 00:07:28.000]  你只可以用更高更高的價錢
[00:07:28.000 --> 00:07:30.000]  可以向他買給你
[00:07:30.000 --> 00:07:32.000]  我不會賣給你的
[00:07:32.000 --> 00:07:34.000]  大家就明白這個道理
[00:07:34.000 --> 00:07:36.000]  甚至有一個道理今天很可能對我們來說是匪夷所思
[00:07:36.000 --> 00:07:38.000]  有些熟讀舊約的路德記
[00:07:38.000 --> 00:07:40.000]  你記不記得
[00:07:40.000 --> 00:07:42.000]  路德的丈夫死了
[00:07:42.000 --> 00:07:44.000]  但沒有後裔
[00:07:44.000 --> 00:07:46.000]  然後怎樣呢?
[00:07:46.000 --> 00:07:48.000]  原來按道理
[00:07:48.000 --> 00:07:50.000]  他可以找他丈夫最近的近親
[00:07:50.000 --> 00:07:52.000]  去嫁給他
[00:07:52.000 --> 00:07:54.000]  那個人也有責任
[00:07:54.000 --> 00:07:56.000]  我要娶你的
[00:07:56.000 --> 00:07:58.000]  為什麼呢?就為他留後
[00:07:58.000 --> 00:08:00.000]  如果你和他發生關係
[00:08:00.000 --> 00:08:02.000]  那個近親是屬於死了的丈夫
[00:08:02.000 --> 00:08:04.000]  但近親可以說
[00:08:04.000 --> 00:08:06.000]  當然不願意
[00:08:06.000 --> 00:08:08.000]  生了那個近親是屬於你死了的丈夫
[00:08:08.000 --> 00:08:10.000]  但將來可以分我身家
[00:08:10.000 --> 00:08:12.000]  所以你記不記得
[00:08:12.000 --> 00:08:14.000]  路德記裏面有一個叫波亞斯
[00:08:14.000 --> 00:08:16.000]  很喜歡路德
[00:08:16.000 --> 00:08:18.000]  很想娶他
[00:08:18.000 --> 00:08:20.000]  但原來他不是最近的近親
[00:08:20.000 --> 00:08:22.000]  所以後來就問那個最近的近親
[00:08:22.000 --> 00:08:24.000]  你肯不肯娶路德
[00:08:24.000 --> 00:08:26.000]  他就說當然不娶了
[00:08:26.000 --> 00:08:28.000]  就是這個道理
[00:08:28.000 --> 00:08:30.000]  神向耶利米啟示
[00:08:30.000 --> 00:08:32.000]  你的堂兄弟
[00:08:32.000 --> 00:08:34.000]  會來找你
[00:08:34.000 --> 00:08:36.000]  叫你不買他的田地
[00:08:36.000 --> 00:08:38.000]  你要去買
[00:08:38.000 --> 00:08:40.000]  神的說話真的實現了
[00:08:40.000 --> 00:08:42.000]  我們一起來看第八節
[00:08:42.000 --> 00:08:44.000]  一起來讀出
[00:08:56.000 --> 00:08:58.000]  祂求你買來
[00:08:58.000 --> 00:09:00.000]  因你買來是合乎承受之理
[00:09:00.000 --> 00:09:02.000]  是你當屬的
[00:09:02.000 --> 00:09:04.000]  你為自己買來吧
[00:09:04.000 --> 00:09:06.000]  而耶利米就知道
[00:09:06.000 --> 00:09:08.000]  這是耶和華的話
[00:09:08.000 --> 00:09:10.000]  果然
[00:09:10.000 --> 00:09:12.000]  他的兄弟走來
[00:09:12.000 --> 00:09:14.000]  要求去買地
[00:09:14.000 --> 00:09:16.000]  於是耶利米就按照神的吩咐
[00:09:16.000 --> 00:09:18.000]  買這個地
[00:09:18.000 --> 00:09:20.000]  這個地的價錢是多少呢?
[00:09:20.000 --> 00:09:22.000]  耶利米書32章第九節
[00:09:22.000 --> 00:09:24.000]  很清楚說
[00:09:24.000 --> 00:09:28.000]  這個地的價錢是17赤克勒
[00:09:28.000 --> 00:09:30.000]  我們來看看這一節的經文
[00:09:30.000 --> 00:09:32.000]  中文就說
[00:09:32.000 --> 00:09:34.000]  平了17赤克勒
[00:09:34.000 --> 00:09:36.000]  有時候
[00:09:36.000 --> 00:09:38.000]  有個誤會以為
[00:09:38.000 --> 00:09:40.000]  便宜了17赤克勒
[00:09:40.000 --> 00:09:42.000]  不是便宜了
[00:09:42.000 --> 00:09:44.000]  平了17赤克勒
[00:09:44.000 --> 00:09:46.000]  這塊地是賣17赤克勒
[00:09:46.000 --> 00:09:48.000]  大家都在想
[00:09:48.000 --> 00:09:50.000]  即是多少錢
[00:09:50.000 --> 00:09:52.000]  原來赤克勒是一個
[00:09:52.000 --> 00:09:54.000]  公斤的制度
[00:09:54.000 --> 00:09:56.000]  但我們可以看一看
[00:09:56.000 --> 00:09:58.000]  17赤克勒
[00:09:58.000 --> 00:10:00.000]  絕對不是一個很大的數目
[00:10:00.000 --> 00:10:02.000]  因為在《創世紀》裏面
[00:10:02.000 --> 00:10:04.000]  記載阿伯拉罕
[00:10:04.000 --> 00:10:06.000]  他在異邦之地
[00:10:06.000 --> 00:10:08.000]  他太太死了
[00:10:08.000 --> 00:10:10.000]  他要買一個地方
[00:10:10.000 --> 00:10:12.000]  去葬他的妻子
[00:10:12.000 --> 00:10:14.000]  那個地方
[00:10:14.000 --> 00:10:16.000]  不會很大
[00:10:16.000 --> 00:10:18.000]  但聖經裏面記載
[00:10:18.000 --> 00:10:20.000]  他買那個地方
[00:10:20.000 --> 00:10:22.000]  他的妻子用了
[00:10:22.000 --> 00:10:24.000]  400赤克勒
[00:10:24.000 --> 00:10:26.000]  去買那個地方
[00:10:26.000 --> 00:10:28.000]  但現在他只是買
[00:10:28.000 --> 00:10:30.000]  17赤克勒
[00:10:30.000 --> 00:10:32.000]  就可以買到這個地圖
[00:10:32.000 --> 00:10:34.000]  大家亦都可以相信
[00:10:34.000 --> 00:10:36.000]  軍隊已經圍住耶路撒冷
[00:10:36.000 --> 00:10:38.000]  現在賣的地一定不會有好的價錢
[00:10:38.000 --> 00:10:40.000]  所以這個是豆腐渣價錢
[00:10:40.000 --> 00:10:42.000]  是非常抵買
[00:10:42.000 --> 00:10:44.000]  但是耶利米
[00:10:44.000 --> 00:10:46.000]  其實有困惑
[00:10:46.000 --> 00:10:48.000]  一會兒我們會去探討
[00:10:48.000 --> 00:10:50.000]  因為耶利米是照足手續
[00:10:50.000 --> 00:10:52.000]  來帶去做
[00:10:52.000 --> 00:10:54.000]  第十二章第十到第十一次
[00:10:54.000 --> 00:10:56.000]  大家看經文就可以了
[00:10:56.000 --> 00:10:58.000]  我們不會讀出來
[00:10:58.000 --> 00:11:00.000]  耶利米就找見證人
[00:11:00.000 --> 00:11:02.000]  來簽署或押造契
[00:11:02.000 --> 00:11:04.000]  就好像今天我們賣樓宇的時候
[00:11:04.000 --> 00:11:06.000]  買賣物業
[00:11:06.000 --> 00:11:08.000]  是要找律師樓裏面
[00:11:08.000 --> 00:11:10.000]  來做見證人
[00:11:10.000 --> 00:11:12.000]  於是有見證人來造契
[00:11:12.000 --> 00:11:14.000]  然後還要在所有的事
[00:11:14.000 --> 00:11:16.000]  都在眾人面前來舉行
[00:11:16.000 --> 00:11:18.000]  但是私底下他還召集更多人
[00:11:18.000 --> 00:11:20.000]  可能大家就會想
[00:11:20.000 --> 00:11:22.000]  不是吧,他在坐牢,怎會這麼熱鬧呢
[00:11:22.000 --> 00:11:24.000]  大家都可以想像到
[00:11:24.000 --> 00:11:26.000]  現在兵臨城下
[00:11:26.000 --> 00:11:28.000]  那些獄卒還會不會
[00:11:28.000 --> 00:11:30.000]  這麼嚴謹地看著板
[00:11:30.000 --> 00:11:32.000]  很多都可能走了
[00:11:32.000 --> 00:11:34.000]  所以這些可以進行
[00:11:34.000 --> 00:11:36.000]  然後耶利米就將這兩個契約
[00:11:36.000 --> 00:11:38.000]  放在瓦器裏面
[00:11:38.000 --> 00:11:40.000]  來帶去收藏
[00:11:40.000 --> 00:11:42.000]  以致可以保存
[00:11:42.000 --> 00:11:44.000]  如果你有機會去以色列旅行的時候
[00:11:44.000 --> 00:11:46.000]  下年我七月的時候
[00:11:46.000 --> 00:11:48.000]  都會帶隊去以色列
[00:11:48.000 --> 00:11:50.000]  我們一定會去死海
[00:11:50.000 --> 00:11:52.000]  我們會看什麼呢
[00:11:52.000 --> 00:11:54.000]  死海古卷發現的地方
[00:11:54.000 --> 00:11:56.000]  大家知不知道現在香港有死海古卷的展覽
[00:11:56.000 --> 00:11:58.000]  原來就是
[00:11:58.000 --> 00:12:00.000]  將這些文件
[00:12:00.000 --> 00:12:02.000]  放在瓦器裏面
[00:12:02.000 --> 00:12:04.000]  放在一些乾爽的地方
[00:12:04.000 --> 00:12:06.000]  來帶去收存
[00:12:06.000 --> 00:12:08.000]  死海古卷就在耶穌降生之前
[00:12:08.000 --> 00:12:10.000]  二百多年來帶去被發現了
[00:12:10.000 --> 00:12:12.000]  裏面有很多當時的文獻
[00:12:12.000 --> 00:12:14.000]  還有很完整的
[00:12:14.000 --> 00:12:16.000]  耳塞下書
[00:12:16.000 --> 00:12:18.000]  原來耶利米就特意
[00:12:18.000 --> 00:12:20.000]  當眾來帶去做這個買賣
[00:12:20.000 --> 00:12:22.000]  然後簽了契約
[00:12:22.000 --> 00:12:24.000]  然後封存
[00:12:24.000 --> 00:12:26.000]  放在瓦瓶當中
[00:12:26.000 --> 00:12:28.000]  但耶利米感到很矛盾
[00:12:28.000 --> 00:12:30.000]  那個矛盾
[00:12:30.000 --> 00:12:32.000]  重重是什麼呢
[00:12:32.000 --> 00:12:34.000]  就是國家都被滅了
[00:12:34.000 --> 00:12:36.000]  那個地方都已經不是屬於自己
[00:12:36.000 --> 00:12:38.000]  為什麼還要買呢
[00:12:38.000 --> 00:12:40.000]  但是
[00:12:40.000 --> 00:12:42.000]  這個矛盾
[00:12:42.000 --> 00:12:44.000]  困惑就藉著一個
[00:12:44.000 --> 00:12:46.000]  禱告來帶去
[00:12:46.000 --> 00:12:48.000]  向神來呼求
[00:12:48.000 --> 00:12:50.000]  這個值得我們去反思
[00:12:50.000 --> 00:12:52.000]  有時候我們都
[00:12:52.000 --> 00:12:54.000]  面對一些問題一些困擾
[00:12:54.000 --> 00:12:56.000]  我們不知道為什麼會發生這些事
[00:12:56.000 --> 00:12:58.000]  於是我們就會怎樣
[00:12:58.000 --> 00:13:00.000]  我們不只是埋怨我們有沒有將這個問題
[00:13:00.000 --> 00:13:02.000]  帶到神的面前
[00:13:02.000 --> 00:13:04.000]  其實耶利米書很長
[00:13:04.000 --> 00:13:06.000]  但耶利米書只是記載了
[00:13:06.000 --> 00:13:08.000]  兩個的祈禱
[00:13:08.000 --> 00:13:10.000]  第一個的禱告是一句
[00:13:10.000 --> 00:13:12.000]  就是在42章的第二節
[00:13:12.000 --> 00:13:14.000]  就是當時那些人來到
[00:13:14.000 --> 00:13:16.000]  國家滅亡了就問耶利米
[00:13:16.000 --> 00:13:18.000]  現在我想逃難我想走下去埃及
[00:13:18.000 --> 00:13:20.000]  埃及是一個較為安全的地方
[00:13:20.000 --> 00:13:22.000]  你覺得神讓不讓我們去
[00:13:22.000 --> 00:13:24.000]  於是耶利米就為這班子民
[00:13:24.000 --> 00:13:26.000]  來求求問神究竟
[00:13:26.000 --> 00:13:28.000]  這班人應不應該下去埃及呢
[00:13:28.000 --> 00:13:30.000]  答案就是不應該
[00:13:30.000 --> 00:13:32.000]  這是一個很簡單的禱告
[00:13:32.000 --> 00:13:34.000]  而第二個的祈禱
[00:13:34.000 --> 00:13:36.000]  就是今天我們要看的經文
[00:13:36.000 --> 00:13:38.000]  就是在耶利米書的
[00:13:38.000 --> 00:13:40.000]  這一章32章裏面
[00:13:40.000 --> 00:13:42.000]  第17節讀起
[00:13:42.000 --> 00:13:44.000]  我就會和大家看這一段的聖經
[00:13:44.000 --> 00:13:46.000]  但最大的問題就是
[00:13:46.000 --> 00:13:48.000]  我不知道大家之前有沒有看過這段的聖經
[00:13:48.000 --> 00:13:50.000]  所以很想
[00:13:50.000 --> 00:13:52.000]  我們很快一口氣
[00:13:52.000 --> 00:13:54.000]  讀了這篇的祈禱文
[00:13:54.000 --> 00:13:56.000]  讓我們有一個概念
[00:13:56.000 --> 00:13:58.000]  然後我會逐節逐節的和大家來去解釋
[00:13:58.000 --> 00:14:00.000]  我們一齊來去讀這一段的經文
[00:14:00.000 --> 00:14:02.000]  主耶和華
[00:14:02.000 --> 00:14:06.000]  祢曾用大能和生出來的膀胱創造天地
[00:14:06.000 --> 00:14:09.000]  在祢沒有難成的時
[00:14:09.000 --> 00:14:11.000]  祢施慈愛於千萬人
[00:14:11.000 --> 00:14:13.000]  又將父親的罪業
[00:14:13.000 --> 00:14:16.000]  報應在他後世子孫的懷中
[00:14:16.000 --> 00:14:18.000]  是施大能的神
[00:14:18.000 --> 00:14:21.000]  萬君之耶和華是祢的名
[00:14:21.000 --> 00:14:23.000]  謀事有大略
[00:14:23.000 --> 00:14:25.000]  行事有大能
[00:14:25.000 --> 00:14:28.000]  注目觀看世人一切的舉動
[00:14:28.000 --> 00:14:33.000]  為要照各人所行的和他做事的結果報應他
[00:14:33.000 --> 00:14:36.000]  在埃及地顯神蹟奇事
[00:14:36.000 --> 00:14:41.000]  直到今日在以色列和別人中間也是如此
[00:14:41.000 --> 00:14:43.000]  使自己得了名聲
[00:14:43.000 --> 00:14:45.000]  正如今日一樣
[00:14:45.000 --> 00:14:48.000]  用神蹟奇事和大能的手
[00:14:48.000 --> 00:14:52.000]  並伸出來的膀胱與大可畏的事
[00:14:52.000 --> 00:14:55.000]  令祢的百姓以色列出了埃及
[00:14:55.000 --> 00:14:58.000]  將這地賜給他們
[00:14:58.000 --> 00:15:00.000]  就是祢向他們列祖起誓
[00:15:00.000 --> 00:15:04.000]  應許賜給他們流奶與麥芝地
[00:15:04.000 --> 00:15:07.000]  他們進入這地得了遺孽
[00:15:07.000 --> 00:15:09.000]  卻不聽從祢的話
[00:15:09.000 --> 00:15:11.000]  也不遵行祢的律法
[00:15:11.000 --> 00:15:14.000]  祢一切所吩咐他們行的
[00:15:14.000 --> 00:15:16.000]  他們一無所行
[00:15:16.000 --> 00:15:20.000]  因此祢使這一切的災禍臨到他們
[00:15:20.000 --> 00:15:23.000]  看啊!敵人已經來到
[00:15:23.000 --> 00:15:26.000]  足累要攻取這城
[00:15:26.000 --> 00:15:29.000]  城也因刀劍、饑荒、瘟疫
[00:15:29.000 --> 00:15:32.000]  交在攻城的迦勒底人手中
[00:15:32.000 --> 00:15:35.000]  祢所說的話都成就了
[00:15:35.000 --> 00:15:37.000]  你也看見了
[00:15:37.000 --> 00:15:38.000]  主耶和華
[00:15:38.000 --> 00:15:40.000]  祢對我說
[00:15:40.000 --> 00:15:43.000]  要用銀子為自己買那塊地
[00:15:43.000 --> 00:15:45.000]  有請見證人
[00:15:45.000 --> 00:15:49.000]  其實這城已交在迦勒底人的手中了
