
[00:00:00.000 --> 00:00:11.000]  在上個世紀二十年代,中國可以說是處於一個內憂外患的年代。
[00:13:23.000 --> 00:13:28.000]  如果主耶穌說要納粹,那就得罪了當時的猶太人。
[00:13:28.000 --> 00:13:34.000]  如果祂說不需要納粹的時候,就馬上觸發了當時的羅馬法律。
[00:13:34.000 --> 00:13:39.000]  如果祂說不需要納粹,祂馬上就觸發了當時羅馬的律法。
[00:13:39.000 --> 00:13:47.000]  那麼耶穌就跟他們說,你拿一個上稅的錢幣來給我看。
[00:13:47.000 --> 00:13:50.000]  那麼上稅的錢幣就是剛才我們所看到的羅馬錢幣。
[00:13:50.000 --> 00:13:52.000]  也就是我們剛才看到的這種錢幣。
[00:13:52.000 --> 00:13:54.000]  那麼耶穌就問,
[00:13:54.000 --> 00:14:03.000]  既然這個錢幣有凱撒的像,
[00:14:03.000 --> 00:14:08.000]  凱撒的物就當歸給凱撒,而神的物就當歸給神。
[00:14:08.000 --> 00:14:12.000]  凱撒的物當歸給凱撒,神的物當歸給神。
[00:14:12.000 --> 00:14:13.000]  什麼意思呢?
[00:14:13.000 --> 00:14:14.000]  什麼意思呢?
[00:14:14.000 --> 00:14:21.000]  有人就提議,主耶穌這個答案其實就是告訴我們,宗教和政治不可以混合。
[00:14:21.000 --> 00:14:26.000]  是不是主耶穌這麼說,是宗教和政治不能夠混為一談呢?
[00:14:26.000 --> 00:14:34.000]  政治有政治的領域,就應該按照政治的法則來處理。
[00:14:34.000 --> 00:14:41.000]  所以這個神,不要過問政治的問題,因為政治的東西是屬於凱撒的。
[00:14:41.000 --> 00:14:46.000]  如果我們這麼理解的時候,
[00:14:46.000 --> 00:14:53.000]  我們基督徒的生活就要分成兩個領域,
[00:14:53.000 --> 00:14:57.000]  一個是屬於凱撒,一個是屬於神。
[00:14:57.000 --> 00:15:01.000]  其實這個說法是有它吸引的地方,
[00:15:01.000 --> 00:15:07.000]  特別當我們回望教會的歷史的時候,
[00:15:07.000 --> 00:15:17.000]  大家都知道在君士坦丁,當時羅馬的一個皇帝,
[00:15:17.000 --> 00:15:24.000]  他把基督教成為羅馬的一個國教,
[00:15:24.000 --> 00:15:29.000]  一段很長的時間是政教合一的,
[00:15:29.000 --> 00:15:33.000]  意思就是說教會就是政府,
[00:15:33.000 --> 00:15:37.000]  政府就是教會,
[00:15:37.000 --> 00:15:44.000]  很多人成為基督徒是因為政治的原因而信耶穌,
[00:15:44.000 --> 00:15:51.000]  所以教會的純潔漸漸被侵蝕,
[00:15:51.000 --> 00:15:55.000]  以至在教會的發展歷史上,
[00:15:55.000 --> 00:16:00.000]  其實有很多黑暗的時候,
[00:16:00.000 --> 00:16:04.000]  所以教會後來痛定思痛,
[00:16:04.000 --> 00:16:08.000]  明白,政教分離的重要性,
[00:16:08.000 --> 00:16:15.000]  所以我們從歷史的教訓來理解,
[00:16:15.000 --> 00:16:25.000]  理解凱撒的物歸給神的物歸給神這句話,
[00:16:25.000 --> 00:16:28.000]  我們很容易得出一個結論,
[00:16:28.000 --> 00:16:37.000]  就是宗教和政治在社會上是不同的範疇,
[00:16:37.000 --> 00:16:40.000]  我們不要把它們重疊,
[00:16:40.000 --> 00:16:43.000]  也不要把它們混淆,
[00:16:43.000 --> 00:16:46.000]  這個結論對不對呢?
[00:16:46.000 --> 00:16:52.000]  我想視乎我們怎樣看所謂的重疊,
[00:16:52.000 --> 00:17:02.000]  沒錯,我們要明白在兩個制度的運作上我們需要分開,
[00:17:02.000 --> 00:17:06.000]  教會就是教會,政府就是政府,
[00:17:06.000 --> 00:17:11.000]  兩者之間的權力不應該混淆,
[00:17:11.000 --> 00:17:21.000]  不然的話,不正當的權力就會被濫用在不正當的地方上,
[00:17:21.000 --> 00:17:28.000]  在教會歷史上曾經真是有這樣的一件事發生,
[00:17:28.000 --> 00:17:33.000]  當羅馬帝國衰亡之後,
[00:17:33.000 --> 00:17:45.000]  有一段頗長的時間教會的神職人員是由政府負責的,
[00:17:45.000 --> 00:17:54.000]  即是說羅馬帝國的皇帝是有權任命教宗,
[00:17:54.000 --> 00:18:03.000]  而奇怪的是教宗同時也可以任命和加冕下一個皇帝,
[00:18:03.000 --> 00:18:12.000]  所以大家可以看到互利互用的權力的位置,
[00:18:12.000 --> 00:18:17.000]  這個情況一直維持到十一世紀,
[00:18:17.000 --> 00:18:22.000]  當時亨利四世六歲的時候就登基成為國王,
[00:18:22.000 --> 00:18:30.000]  當時亨利四世在四歲的時候就登基成為皇帝,
[00:18:30.000 --> 00:18:35.000]  中國人說趁他病要他命,
[00:18:35.000 --> 00:18:43.000]  當時的教宗趁他年紀小就奪他的權,
[00:18:43.000 --> 00:18:52.000]  教會馬上開會,宣佈世俗的領袖從此以後不可以再任命教宗,
[00:18:52.000 --> 00:19:03.000]  當亨利四世長大之後,他想取回他的權,
[00:19:03.000 --> 00:19:09.000]  跟教會有很多權力鬥爭,
[00:19:09.000 --> 00:19:14.000]  最後亨利四世失敗,被逐出教會,
[00:19:14.000 --> 00:19:20.000]  甚至被罷免了國王的職位,
[00:19:20.000 --> 00:19:25.000]  最後不知道是因為政治的原因,
[00:19:25.000 --> 00:19:31.000]  還是因為他懼怕失去救恩,
[00:19:31.000 --> 00:19:36.000]  所以他去到教宗住的地方,
[00:19:36.000 --> 00:19:41.000]  求教宗的原諒,
[00:19:41.000 --> 00:19:46.000]  根據傳說,
[00:19:46.000 --> 00:19:51.000]  這個皇帝在教宗的門外冒著風雪跪在那裏,
[00:19:51.000 --> 00:19:58.000]  跪了三天三夜,
[00:19:58.000 --> 00:20:02.000]  在這個例子裏,我們可以看到,
[00:20:02.000 --> 00:20:08.000]  當宗教領袖介入政治時,
[00:20:08.000 --> 00:20:14.000]  教會領袖擁有政治的權力,
[00:20:14.000 --> 00:20:22.000]  很容易利用宗教的藉口,
[00:20:22.000 --> 00:20:25.000]  去推行政治的政策,
[00:20:25.000 --> 00:20:30.000]  甚至滿足自己個人的野心,
[00:20:30.000 --> 00:20:32.000]  所以歷史告訴我們,
[00:20:32.000 --> 00:20:35.000]  在權力的分配上,
[00:20:35.000 --> 00:20:39.000]  在制度的運作上,
[00:20:39.000 --> 00:20:44.000]  宗教和政治是應該分開的,
[00:20:44.000 --> 00:20:47.000]  但在個人的層面上,
[00:20:47.000 --> 00:20:49.000]  是不應該分開的,
[00:20:49.000 --> 00:20:57.000]  就是說,我們不能在教會裏面按照教會的原則生活,
[00:20:57.000 --> 00:21:00.000]  但出到社會的時候,又用社會的原則來生活,
[00:21:00.000 --> 00:21:05.000]  在社會裏面,也按照社會的原則生活,
[00:21:05.000 --> 00:21:08.000]  剛才說過,我們雖然是天國的子民,
[00:21:08.000 --> 00:21:11.000]  我們也是地上的子民,
[00:21:11.000 --> 00:21:13.000]  聖經講得很清楚,
[00:21:13.000 --> 00:21:20.000]  雖然聖經教導我們不能侍奉兩個主,
[00:21:20.000 --> 00:21:24.000]  我們需要侍奉的是主耶穌基督,
[00:21:24.000 --> 00:21:33.000]  但不代表我們否認或拒絕馴服在地上的權勢,
[00:21:33.000 --> 00:21:38.000]  在羅馬書,使徒保羅提醒我們,
[00:21:38.000 --> 00:21:44.000]  在上有權柄的人人都當馴服他,
[00:21:44.000 --> 00:21:47.000]  因為所有的權柄其實都是來自神,
[00:21:47.000 --> 00:21:54.000]  而使徒彼得也提醒我們,
[00:21:54.000 --> 00:21:58.000]  我們要為主的緣故,
[00:21:58.000 --> 00:22:02.000]  要馴服人一切的制度,
[00:22:02.000 --> 00:22:10.000]  和地上的君王,約翰也告訴我們,
[00:22:10.000 --> 00:22:16.000]  我們要馴服地上的君王的原因,
[00:22:16.000 --> 00:22:25.000]  就是因為世上的君王元首其實就是主耶穌基督,
[00:22:25.000 --> 00:22:36.000]  換句話說,主耶穌就是這個世界上所有的老闆的老闆,
[00:22:36.000 --> 00:22:44.000]  所以當地上的法律不違反聖經的教導的時候,
[00:22:44.000 --> 00:22:50.000]  神是期望我們去遵守地上的法律,
[00:22:50.000 --> 00:22:55.000]  尊敬地上的君王,
[00:22:55.000 --> 00:23:03.000]  所以當地上的法律違背我們信仰的時候,
[00:23:03.000 --> 00:23:07.000]  聖經也很清楚地說,
[00:23:07.000 --> 00:23:15.000]  通過彼得來說,順從神,不順從人是應當的,
[00:23:15.000 --> 00:23:21.000]  所以當我們串聯整本聖經的教導的時候,
[00:23:21.000 --> 00:23:28.000]  我們要明白我們真正基督徒的主是耶穌基督,
[00:23:28.000 --> 00:23:36.000]  神按自己的旨意來設立地上的權柄,
[00:23:36.000 --> 00:23:48.000]  所以在不違背真理的情況下,我們應該信服和尊重地上的掌權者,
[00:23:48.000 --> 00:23:56.000]  就是說我們有兩個老闆,一個天上一個地上的老闆,
[00:23:56.000 --> 00:23:59.000]  但我們只有一種的信服,
[00:23:59.000 --> 00:24:07.000]  這就是信服在主耶穌基督或神的真理裏面,
[00:24:07.000 --> 00:24:12.000]  當我們信服和做得好的時候,
[00:24:12.000 --> 00:24:15.000]  自然會得到獎賞,
[00:24:15.000 --> 00:24:19.000]  我們都會明白和經驗到的,
[00:24:19.000 --> 00:24:27.000]  如果作為一名員工,老闆叫你去奮鬥,
[00:24:27.000 --> 00:24:34.000]  你去偷懶,老闆叫你幹活勤快點,
[00:24:34.000 --> 00:24:37.000]  你就翹起雙手,
[00:24:37.000 --> 00:24:42.000]  你說這種表現會不會得到老闆的讚賞呢?
[00:24:42.000 --> 00:24:51.000]  但相反來說,如果老闆叫我們做的事情我們做得很妥當,
[00:24:51.000 --> 00:24:55.000]  我們通常都會得到讚賞,
[00:24:55.000 --> 00:24:59.000]  加人工、升職等等,
[00:24:59.000 --> 00:25:04.000]  不知道大家有沒有看過一個電視真人秀,
[00:25:04.000 --> 00:25:11.000]  那個真人秀叫Undercover Boss,我譯它做臥底老闆,
[00:25:11.000 --> 00:25:19.000]  有一次有一個賣運動用品的連鎖店老闆,
[00:25:19.000 --> 00:25:25.000]  假扮員工去到其中一個店舖,
[00:25:25.000 --> 00:25:35.000]  接受訓練去學怎樣收錢、收貨、做電腦等等,
[00:25:35.000 --> 00:25:41.000]  不知道他是假扮還是真的笨,
[00:25:41.000 --> 00:25:44.000]  要學的東西學多少都不會,
[00:25:44.000 --> 00:25:52.000]  負責教他的職員很有耐性,
[00:25:52.000 --> 00:25:55.000]  不單不罵他,
[00:25:55.000 --> 00:25:58.000]  安慰他、鼓勵他,
[00:25:58.000 --> 00:26:01.000]  過了一段時間的相處,
[00:26:01.000 --> 00:26:09.000]  臥底老闆發覺原來這個員工的際遇都很悲慘,
[00:26:09.000 --> 00:26:16.000]  他有一個單親媽媽,
[00:26:16.000 --> 00:26:19.000]  有三個小朋友,
[00:26:19.000 --> 00:26:23.000]  住在一個暫時的庇護中心,
[00:26:23.000 --> 00:26:30.000]  但奇怪的是這個女職員並沒有怨天尤人,
[00:26:30.000 --> 00:26:33.000]  很積極地面對人生,
[00:26:33.000 --> 00:26:35.000]  不單單是努力工作,
[00:26:35.000 --> 00:26:42.000]  更加看到周圍有需要的人時伸出援手,
[00:26:42.000 --> 00:26:48.000]  如果你是臥底老闆,
[00:26:48.000 --> 00:26:53.000]  你會怎樣獎賞她?
[00:26:53.000 --> 00:27:00.000]  臥底老闆有一天叫女職員去總辦公室見她,
[00:27:00.000 --> 00:27:12.000]  女職員看見她時不認得她,
[00:27:12.000 --> 00:27:15.000]  大家看到有多大分別,
[00:27:15.000 --> 00:27:28.000]  當老闆講出她是教極不懂的員工時,
[00:27:28.000 --> 00:27:32.000]  原來她就是真正的老闆,
[00:27:32.000 --> 00:27:37.000]  女職員當然非常震驚,
[00:27:37.000 --> 00:27:41.000]  老闆對女職員說,
[00:27:41.000 --> 00:27:49.000]  她很欣賞這位職員的工作態度和表現,
[00:27:49.000 --> 00:27:58.000]  她升職為店舖副經理,
[00:27:58.000 --> 00:28:02.000]  也給她一張二十五萬的支票,
[00:28:02.000 --> 00:28:09.000]  她說拿著錢去買一個房子,
[00:28:09.000 --> 00:28:16.000]  最後兩個人抱頭痛哭,
[00:28:16.000 --> 00:28:22.000]  但我們仍然需要信服,
[00:28:22.000 --> 00:28:24.000]  保羅提醒我們,
[00:28:24.000 --> 00:28:29.000]  我們信服的原因是我們的良心,
[00:28:29.000 --> 00:28:34.000]  因為我們愛信服主的心,
[00:28:34.000 --> 00:28:38.000]  彼得更加直接告訴我們,
[00:28:38.000 --> 00:28:43.000]  我們是要為主的緣故來信服,
[00:28:43.000 --> 00:28:48.000]  我們今天所講的信服真理,
[00:28:48.000 --> 00:29:00.000]  其實和我上次講寬恕別人的真理背後同一個意思,
[00:29:00.000 --> 00:29:06.000]  我們上次講到神讓我們有一個行善的心,
[00:29:06.000 --> 00:29:12.000]  以致我們可以從心底裡面去饒恕別人,
[00:29:12.000 --> 00:29:19.000]  同樣神要求我們聽從我們肉身的主人,
[00:29:19.000 --> 00:29:23.000]  我們要從心裡面做出來,
[00:29:23.000 --> 00:29:28.000]  不是為人做,也不是為賞賜,
[00:29:28.000 --> 00:29:30.000]  而是為主而做,
[00:29:30.000 --> 00:29:37.000]  因為主其實給了我們一個能夠行善的生命,
[00:29:37.000 --> 00:29:41.000]  不過雖然我們不是為賞賜而做,
[00:29:41.000 --> 00:29:45.000]  但當我們在履行神的心意的時候,
[00:29:45.000 --> 00:29:50.000]  當我們為主的緣故來信服的時候,
[00:29:50.000 --> 00:30:01.000]  神仍然應許我們會從主得著的基業為賞賜,
[00:30:01.000 --> 00:30:05.000]  因為我們所侍奉的是主耶穌基督。
[00:30:05.000 --> 00:30:11.000]  回到我們在第一個問的問題,
[00:30:11.000 --> 00:30:17.000]  當我們認定主耶穌是我們生命的主宰的時候,
[00:30:17.000 --> 00:30:24.000]  你覺得我們的生活會更加的輕散還是更加的沉重呢?
[00:30:24.000 --> 00:30:30.000]  我想說關鍵在於我們為誰而做,
[00:30:30.000 --> 00:30:33.000]  如果我們為自己而做,
[00:30:33.000 --> 00:30:42.000]  我們很容易就會按自己或者是世界的準則來做決定,
[00:30:42.000 --> 00:30:49.000]  當我們的老闆叫我們做一些違背我們信仰的事情的時候,
[00:30:49.000 --> 00:30:52.000]  做不做呢?
[00:30:52.000 --> 00:30:58.000]  當我們站在世界這一面去衡量屬靈的事情,
[00:30:58.000 --> 00:31:05.000]  我們很容易的總結就是不做,
[00:31:05.000 --> 00:31:09.000]  我們就失去工作,
[00:31:09.000 --> 00:31:15.000]  失去工作的時候教會能養我們,
[00:31:15.000 --> 00:31:17.000]  信耶穌是好,
[00:31:17.000 --> 00:31:20.000]  但也要吃飯,
[00:31:20.000 --> 00:31:22.000]  弟兄姐妹,
[00:31:22.000 --> 00:31:26.000]  當我們左手拿著飯碗,
[00:31:26.000 --> 00:31:29.000]  右手拿著聖餐的杯,
[00:31:29.000 --> 00:31:33.000]  你選哪一個?
[00:31:33.000 --> 00:31:38.000]  如果我們要做一個合神心意的決定,
[00:31:38.000 --> 00:31:46.000]  我們需要站在屬靈的角度去衡量世界的事情,
[00:31:46.000 --> 00:31:49.000]  用剛才的例子,
[00:31:49.000 --> 00:31:54.000]  就算我們跟老闆說我不可以做一些違背我信仰的事情,
[00:31:54.000 --> 00:31:57.000]  就算我們跟老闆說我們不可以做違背信仰的事情,
[00:31:57.000 --> 00:32:01.000]  我們未必一定會失去這份工作,
[00:32:01.000 --> 00:32:04.000]  事實上我看過很多的見證,
[00:32:04.000 --> 00:32:08.000]  當我們持守我們信仰的立場的時候,
[00:32:08.000 --> 00:32:13.000]  更加得到僱主的尊重和欣賞,
[00:32:13.000 --> 00:32:15.000]  就算不是,
[00:32:15.000 --> 00:32:17.000]  即或不然,
[00:32:17.000 --> 00:32:21.000]  我們仍然相信我們主宰生命的天父上帝,
[00:32:21.000 --> 00:32:26.000]  我們相信神會負責,
[00:32:26.000 --> 00:32:31.000]  當我們有這樣的認定和信心的時候,
[00:32:31.000 --> 00:32:38.000]  我絕對相信我們的生活就會變得更輕散,
[00:32:38.000 --> 00:32:45.000]  我們可以放膽地將我們生命的主權交到神的手裡,
[00:32:45.000 --> 00:32:50.000]  按神的準則去做人生的決定,
[00:32:50.000 --> 00:32:56.000]  因為我們要認定我們生命只有一個老闆,
[00:32:56.000 --> 00:33:04.000]  主耶穌基督,我們的好處是不在祂以外,
[00:33:04.000 --> 00:33:07.000]  請我們一同祈禱,
[00:33:07.000 --> 00:33:10.000]  天父上帝我們感謝祢,
[00:33:10.000 --> 00:33:13.000]  因為祢是我們的老闆,
[00:33:13.000 --> 00:33:19.000]  我們投靠祢的時候,我們知道祢是最穩妥,
[00:33:19.000 --> 00:33:21.000]  因為祢保護我們,
[00:33:21.000 --> 00:33:23.000]  祢帶領我們,
[00:33:23.000 --> 00:33:25.000]  祢賜福給我們,
[00:33:25.000 --> 00:33:27.000]  祢供應給我們,
[00:33:27.000 --> 00:33:33.000]  所以我們求祢賜我們這樣的信心,
[00:33:33.000 --> 00:33:36.000]  不斷地投靠祢,
[00:33:36.000 --> 00:33:45.000]  讓我們從屬靈的角度去決定我們人生的事情,
[00:33:45.000 --> 00:33:49.000]  讓我們做的決定合乎祢的心意,
[00:33:49.000 --> 00:33:52.000]  榮耀祢的名,
[00:33:52.000 --> 00:33:55.000]  聽我們祈禱奉主名求,
[00:33:55.000 --> 00:33:56.000]  Amen
