
[00:00:00.000 --> 00:00:02.000]  丙智梅,平安。
[00:01:53.000 --> 00:01:58.000]  十三、十四章,我們看到第一次宣教的旅程。
[00:01:58.000 --> 00:02:03.000]  當中我們看到兩位的最佳拍檔,
[00:02:03.000 --> 00:02:05.000]  如何努力地傳福音,
[00:02:05.000 --> 00:02:08.000]  傳到一個地步,被人趕走。
[00:02:08.000 --> 00:02:11.000]  接著到了另一個地方的時候,
[00:02:11.000 --> 00:02:16.000]  反過來有人奉他們的神命,將他們兩個變成他們的神。
[00:02:16.000 --> 00:02:18.000]  他們立即禁止。
[00:02:18.000 --> 00:02:23.000]  接著再到另一個地方,又回頭了,
[00:02:23.000 --> 00:02:26.000]  有人用石頭來打保羅。
[00:02:26.000 --> 00:02:31.000]  但無論如何,無論是十三章、十四章,
[00:02:31.000 --> 00:02:35.000]  保羅和巴拿巴繼續地傳揚福音,
[00:02:35.000 --> 00:02:38.000]  兼顧弟兄姊妹的心。
[00:02:39.000 --> 00:02:42.000]  來到第十五章的時候,
[00:02:42.000 --> 00:02:45.000]  我們發覺有一些事情發生了。
[00:02:45.000 --> 00:02:48.000]  就是有些從猶太下來的,
[00:02:48.000 --> 00:02:50.000]  他們跟頂說,
[00:02:50.000 --> 00:02:55.000]  「你若不按照摩西的規矩受割禮,就不能得救。」
[00:02:55.000 --> 00:02:57.000]  而保羅和巴拿巴,
[00:02:57.000 --> 00:03:02.000]  面對外來抵觸真理的一些說話,
[00:03:02.000 --> 00:03:07.000]  聖經說,他們就跟他們激烈的爭執和辯論,
[00:03:07.000 --> 00:03:10.000]  於是大家就決定指派保羅和巴拿巴,
[00:03:10.000 --> 00:03:12.000]  以及本會的幾個人,
[00:03:12.000 --> 00:03:14.000]  為所辯論的事上耶路撒冷,
[00:03:14.000 --> 00:03:16.000]  去見使和長老。
[00:03:16.000 --> 00:03:18.000]  於是就像上一次,
[00:03:18.000 --> 00:03:25.000]  林月月教師跟大家講到耶路撒冷教會會議那段經文。
[00:03:25.000 --> 00:03:27.000]  可以這樣說,
[00:03:27.000 --> 00:03:29.000]  保羅和巴拿巴,
[00:03:29.000 --> 00:03:31.000]  當他們被插出去的時候,
[00:03:31.000 --> 00:03:32.000]  他們不但努力傳福音,
[00:03:32.000 --> 00:03:34.000]  在傳福音事上他們成為最佳的拍檔,
[00:03:34.000 --> 00:03:37.000]  甚至共同對抗外敵,
[00:03:37.000 --> 00:03:39.000]  他們都是很同心的。
[00:03:39.000 --> 00:03:47.000]  教會,如果人格有一對這樣的最佳拍檔,
[00:03:47.000 --> 00:03:51.000]  保羅和巴拿巴有不同的背景,
[00:03:51.000 --> 00:03:54.000]  但他們都同有一個傳福音的心智。
[00:03:54.000 --> 00:03:56.000]  一個不同背景,
[00:03:56.000 --> 00:03:59.000]  同一心智的人,成為最佳拍檔。
[00:03:59.000 --> 00:04:01.000]  如果教會有這樣的宣教智,
[00:04:01.000 --> 00:04:06.000]  我相信教會的發展一定如日中天。
[00:04:06.000 --> 00:04:10.000]  但是撒旦不會放過教會,
[00:04:10.000 --> 00:04:14.000]  撒旦不會比教會那麼好過。
[00:04:14.000 --> 00:04:17.000]  教會就是因為一件事,
[00:04:17.000 --> 00:04:21.000]  外邦人應不應該受割了這件事,
[00:04:21.000 --> 00:04:24.000]  差點令初期教會要分裂。
[00:04:24.000 --> 00:04:26.000]  但感恩,
[00:04:26.000 --> 00:04:29.000]  他們沒有容忍這件事繼續下去,
[00:04:29.000 --> 00:04:33.000]  他們果斷地來到耶路撒冷裡面,
[00:04:33.000 --> 00:04:35.000]  尋求一個共識。
[00:04:35.000 --> 00:04:38.000]  這個共識在聖靈的保守,
[00:04:38.000 --> 00:04:41.000]  在長老跪下的禱告,
[00:04:41.000 --> 00:04:43.000]  就是先知的說話,
[00:04:43.000 --> 00:04:46.000]  表明外邦信徒是神的心意,
[00:04:46.000 --> 00:04:51.000]  才能夠化解一場這麼嚴重教會分裂的危機。
[00:04:51.000 --> 00:04:54.000]  雖然事情暫時解決,
[00:04:54.000 --> 00:04:56.000]  但是經文繼續告訴你,
[00:04:56.000 --> 00:05:00.000]  有很多堅守猶太教的死硬派,
[00:05:00.000 --> 00:05:03.000]  他們是陽奉陰違。
[00:05:03.000 --> 00:05:05.000]  無論如何,
[00:05:05.000 --> 00:05:07.000]  第35節聖經說:
[00:05:07.000 --> 00:05:10.000]  「保羅和巴拿巴仍留在安提阿,
[00:05:10.000 --> 00:05:13.000]  和許多別的人一同教導,
[00:05:13.000 --> 00:05:16.000]  並傳揚主的道。」
[00:05:16.000 --> 00:05:19.000]  他們從耶路撒冷回到安提阿,
[00:05:19.000 --> 00:05:22.000]  從耶路撒冷來的人,
[00:05:22.000 --> 00:05:24.000]  部分已經回到耶路撒冷,
[00:05:24.000 --> 00:05:26.000]  包括世賴,
[00:05:26.000 --> 00:05:28.000]  都暫時回到安提阿,
[00:05:28.000 --> 00:05:30.000]  但是只有保羅和巴拿巴,
[00:05:30.000 --> 00:05:32.000]  仍然留在安提阿,
[00:05:32.000 --> 00:05:34.000]  不是歎世界,
[00:05:34.000 --> 00:05:38.000]  而是繼續他們教導傳奉的使命。
[00:05:38.000 --> 00:05:40.000]  過了一段日子,
[00:05:40.000 --> 00:05:41.000]  其實很開心,
[00:05:41.000 --> 00:05:43.000]  因為第一次宣教旅程其實很順利,
[00:05:43.000 --> 00:05:45.000]  帶了很多人信耶穌,
[00:05:45.000 --> 00:05:48.000]  也有很多屬靈的經歷。
[00:05:48.000 --> 00:05:50.000]  他們想著很開心,
[00:05:50.000 --> 00:05:52.000]  計劃第二次宣教旅程的時候,
[00:05:52.000 --> 00:05:56.000]  教會或者在這個群體裏面,
[00:05:56.000 --> 00:05:59.000]  就出現了一件很小的事,
[00:05:59.000 --> 00:06:04.000]  但卻帶來一個很嚴重的分裂問題。
[00:06:04.000 --> 00:06:06.000]  原來最佳拍檔,
[00:06:06.000 --> 00:06:10.000]  都可以有不同的路的。
[00:06:10.000 --> 00:06:12.000]  路可以不同,
[00:06:12.000 --> 00:06:15.000]  是因為人真的有限制。
[00:06:15.000 --> 00:06:17.000]  三十六節、三十九節,
[00:06:17.000 --> 00:06:18.000]  或者我們一起讀好晚,
[00:06:18.000 --> 00:06:23.000]  預備起,過了一些日子,
[00:06:23.000 --> 00:06:28.000]  讓我們回到從前。
[00:06:49.000 --> 00:06:55.000]  為了什麼呢?
[00:06:55.000 --> 00:06:58.000]  為了在第二次宣教旅程,
[00:06:58.000 --> 00:07:02.000]  帶不帶馬可一起同行。
[00:07:02.000 --> 00:07:04.000]  一件很小的事,
[00:07:04.000 --> 00:07:06.000]  也不是關乎真理的事。
[00:07:06.000 --> 00:07:07.000]  簡單來說,
[00:07:07.000 --> 00:07:08.000]  我們現在去旅行了,
[00:07:08.000 --> 00:07:09.000]  帶不帶弟弟去,
[00:07:09.000 --> 00:07:11.000]  帶不帶妹妹去,
[00:07:11.000 --> 00:07:14.000]  不是真理的問題,
[00:07:14.000 --> 00:07:18.000]  帶又開心一點,
[00:07:18.000 --> 00:07:20.000]  同時間也可能煩惱多一點。
[00:07:20.000 --> 00:07:22.000]  問題是你採取了什麼?
[00:07:22.000 --> 00:07:24.000]  同樣這件事,
[00:07:24.000 --> 00:07:26.000]  結果是三十九節說,
[00:07:26.000 --> 00:07:29.000]  異人起了爭執,
[00:07:29.000 --> 00:07:31.000]  在禍本裏面叫爭論。
[00:07:31.000 --> 00:07:33.000]  再說得清楚一點,
[00:07:33.000 --> 00:07:35.000]  其實因為這件事,
[00:07:35.000 --> 00:07:37.000]  這個最佳拍檔,
[00:07:37.000 --> 00:07:42.000]  是一個很大、很強烈的爭論。
[00:07:42.000 --> 00:07:44.000]  他們都有理據,
[00:07:44.000 --> 00:07:45.000]  都有理由,
[00:07:45.000 --> 00:07:47.000]  都有原因。
[00:07:47.000 --> 00:07:50.000]  但結果說不完,
[00:07:50.000 --> 00:07:53.000]  於是就分道揚鑣。
[00:07:53.000 --> 00:07:55.000]  原本想著這次宣教旅程,
[00:07:55.000 --> 00:07:56.000]  有一個很重要的目的,
[00:07:56.000 --> 00:07:58.000]  除了像聖經所說的,
[00:07:58.000 --> 00:08:02.000]  要探訪我們第一次宣教旅程,
[00:08:02.000 --> 00:08:04.000]  所建立的一些事工,
[00:08:04.000 --> 00:08:06.000]  探訪頂子妹。
[00:08:06.000 --> 00:08:10.000]  但同時間有張宜路撒爛的意訣,
[00:08:10.000 --> 00:08:12.000]  簡單來說,最高指引,
[00:08:12.000 --> 00:08:15.000]  和那些教會的頂子妹宣告。
[00:08:15.000 --> 00:08:17.000]  目的很清楚。
[00:08:17.000 --> 00:08:19.000]  但這個最佳拍檔,
[00:08:19.000 --> 00:08:21.000]  竟然為了一個人去爭吵,
[00:08:21.000 --> 00:08:24.000]  最終是分手收場。
[00:08:24.000 --> 00:08:26.000]  很可惜。
[00:08:26.000 --> 00:08:28.000]  我相信對當時初期教會,
[00:08:28.000 --> 00:08:30.000]  都有一個很嚴重的影響。
[00:08:30.000 --> 00:08:32.000]  為什麼?
[00:08:32.000 --> 00:08:35.000]  他們兩個不是普通的頂子妹。
[00:08:35.000 --> 00:08:39.000]  他們兩個是教會差派的宣教士。
[00:08:39.000 --> 00:08:41.000]  可以說是教會領袖。
[00:08:41.000 --> 00:08:45.000]  教會領袖竟然為一個人去吵架,
[00:08:45.000 --> 00:08:46.000]  甚至分手,
[00:08:46.000 --> 00:08:50.000]  你說對教會有多大的影響?
[00:08:50.000 --> 00:08:52.000]  甚至可能想不到,
[00:08:52.000 --> 00:08:53.000]  可能有些人說,
[00:08:53.000 --> 00:08:55.000]  我會支持巴拿巴,
[00:08:55.000 --> 00:08:58.000]  我會支持保羅。
[00:08:58.000 --> 00:08:59.000]  於是無形中,
[00:08:59.000 --> 00:09:01.000]  原本是大家同心的,
[00:09:01.000 --> 00:09:02.000]  結果怎樣?
[00:09:02.000 --> 00:09:05.000]  分了兩批人。
[00:09:05.000 --> 00:09:08.000]  是是非非就會出現了。
[00:09:08.000 --> 00:09:09.000]  當然是巴拿巴不對,
[00:09:09.000 --> 00:09:13.000]  當然是保羅不對。
[00:09:13.000 --> 00:09:14.000]  其實,
[00:09:14.000 --> 00:09:19.000]  世界上沒有對的拍檔是永遠的。
[00:09:19.000 --> 00:09:21.000]  總會因為不同的原因,
[00:09:21.000 --> 00:09:24.000]  有一天都會拆夥。
[00:09:24.000 --> 00:09:28.000]  剛剛拿完法國網球公開賽,
[00:09:28.000 --> 00:09:31.000]  女子雙人的拍檔,
[00:09:31.000 --> 00:09:33.000]  剛剛拿完冠軍,
[00:09:33.000 --> 00:09:35.000]  接著他們就拆夥了。
[00:09:35.000 --> 00:09:38.000]  接下來的溫網他們就不再拍檔。
[00:09:38.000 --> 00:09:43.000]  我們沒有辦法知道最終的原因。
[00:09:43.000 --> 00:09:46.000]  實際上沒有永遠的拍檔。
[00:09:46.000 --> 00:09:48.000]  這是人的限制。
[00:09:48.000 --> 00:09:51.000]  我們要知道上帝做我們,
[00:09:51.000 --> 00:09:53.000]  是人人不同的。
[00:09:53.000 --> 00:09:55.000]  就算媽生兄弟姐妹,
[00:09:55.000 --> 00:09:56.000]  大家的喜好,
[00:09:56.000 --> 00:09:57.000]  衣著,
[00:09:57.000 --> 00:09:58.000]  性格,
[00:09:58.000 --> 00:09:59.000]  理想,
[00:09:59.000 --> 00:10:00.000]  想要的方法,
[00:10:00.000 --> 00:10:02.000]  期望都不同。
[00:10:02.000 --> 00:10:03.000]  大家都說媽生,
[00:10:03.000 --> 00:10:05.000]  為什麼你這麼喜歡坐巴士?
[00:10:05.000 --> 00:10:06.000]  我有地鐵,
[00:10:06.000 --> 00:10:08.000]  多少人會坐地鐵?
[00:10:08.000 --> 00:10:09.000]  誰是對的?
[00:10:09.000 --> 00:10:11.000]  誰是錯的?
[00:10:11.000 --> 00:10:13.000]  人就是這麼有趣的。
[00:10:13.000 --> 00:10:15.000]  人真的很煩。
[00:10:15.000 --> 00:10:17.000]  所以叫煩人。
[00:10:17.000 --> 00:10:19.000]  人不但煩,
[00:10:19.000 --> 00:10:22.000]  思想也很固定的。
[00:10:22.000 --> 00:10:24.000]  我也說我自己固定的,
[00:10:24.000 --> 00:10:25.000]  所以撞了很多板。
[00:10:25.000 --> 00:10:27.000]  就是因為固定的思想,
[00:10:27.000 --> 00:10:32.000]  令我喪失了很多經歷上帝作為的事情。
[00:10:32.000 --> 00:10:34.000]  固執,
[00:10:34.000 --> 00:10:37.000]  使我們不容易改變。
[00:10:37.000 --> 00:10:39.000]  巴阿巴和保羅,
[00:10:39.000 --> 00:10:41.000]  都有他們的執著,
[00:10:41.000 --> 00:10:44.000]  以致他們在這件事當中,
[00:10:44.000 --> 00:10:46.000]  導致分裂。
[00:10:46.000 --> 00:10:48.000]  合一,
[00:10:48.000 --> 00:10:50.000]  不是一模一樣的意思。
[00:10:50.000 --> 00:10:52.000]  不是要勉強別人。
[00:10:52.000 --> 00:10:54.000]  魯木斯內不內,
[00:10:54.000 --> 00:10:57.000]  就會和岳父母的家人去吃飯,
[00:10:57.000 --> 00:10:59.000]  一年多次左右。
[00:10:59.000 --> 00:11:00.000]  如果這樣吃,
[00:11:00.000 --> 00:11:06.000]  我們多數會去一個地鐵站之外的地方。
[00:11:06.000 --> 00:11:07.000]  一個地鐵站,
[00:11:07.000 --> 00:11:08.000]  走路也可以,
[00:11:08.000 --> 00:11:10.000]  乘車也可以。
[00:11:10.000 --> 00:11:11.000]  好了,
[00:11:11.000 --> 00:11:12.000]  我們不會這麼傻,
[00:11:12.000 --> 00:11:14.000]  我們約在一起去酒樓,
[00:11:14.000 --> 00:11:15.000]  用什麼?
[00:11:15.000 --> 00:11:17.000]  就各自出發。
[00:11:17.000 --> 00:11:19.000]  是不是?
[00:11:19.000 --> 00:11:20.000]  但是走的時候,
[00:11:20.000 --> 00:11:24.000]  一個很現實的問題,
[00:11:24.000 --> 00:11:26.000]  吃得飽飽,
[00:11:26.000 --> 00:11:29.000]  我通常都會選擇走路回家,
[00:11:29.000 --> 00:11:31.000]  因為想散步。
[00:11:31.000 --> 00:11:32.000]  但是我可不可以說,
[00:11:32.000 --> 00:11:33.000]  岳父母吃飽,
[00:11:33.000 --> 00:11:34.000]  我要散步。
[00:11:34.000 --> 00:11:35.000]  你們兩個老人家,
[00:11:35.000 --> 00:11:37.000]  跟我一起回家吧。
[00:11:37.000 --> 00:11:38.000]  行不行?
[00:11:38.000 --> 00:11:39.000]  對於老人家,
[00:11:39.000 --> 00:11:41.000]  多飽都好,
[00:11:41.000 --> 00:11:42.000]  他們需要的是什麼?
[00:11:42.000 --> 00:11:45.000]  乘車回家。
[00:11:45.000 --> 00:11:47.000]  雖然他們乘車,
[00:11:47.000 --> 00:11:50.000]  我們就要安排一個人陪他們乘車。
[00:11:50.000 --> 00:11:52.000]  或者起碼目送他們上了巴士,
[00:11:52.000 --> 00:11:55.000]  我們才走路回家。
[00:11:55.000 --> 00:11:56.000]  沒問題的,
[00:11:56.000 --> 00:11:58.000]  雖然大家的路不同,
[00:11:58.000 --> 00:12:00.000]  但是我們都是一家人,
[00:12:00.000 --> 00:12:01.000]  我們都一起有目標,
[00:12:01.000 --> 00:12:04.000]  就是回家。
[00:12:04.000 --> 00:12:07.000]  世界上沒有完美的人。
[00:12:07.000 --> 00:12:10.000]  巴拿巴被稱為「勸慰子」,
[00:12:10.000 --> 00:12:12.000]  這是它的意思。
[00:12:12.000 --> 00:12:15.000]  勸慰子的意思是有鼓勵人的品格,
[00:12:15.000 --> 00:12:18.000]  就是它令你很得鼓勵。
[00:12:18.000 --> 00:12:20.000]  如果讓你選擇,
[00:12:20.000 --> 00:12:22.000]  你喜歡選擇保羅做你的拍檔,
[00:12:22.000 --> 00:12:24.000]  還是巴拿巴做你的拍檔?
[00:12:24.000 --> 00:12:28.000]  可能你也有選擇。
[00:12:28.000 --> 00:12:30.000]  巴拿巴令人很舒服,
[00:12:30.000 --> 00:12:32.000]  被人得到鼓勵。
[00:12:32.000 --> 00:12:38.000]  聖經形容他是聖靈充滿大有信心的好人。
[00:12:38.000 --> 00:12:40.000]  要說好人,
[00:12:40.000 --> 00:12:42.000]  因為聖靈充滿大有信心的人,
[00:12:42.000 --> 00:12:45.000]  可能就像保羅這一類,
[00:12:45.000 --> 00:12:47.000]  一就是一,二就是二。
[00:12:47.000 --> 00:12:49.000]  但是巴拿巴是一個好人,
[00:12:49.000 --> 00:12:50.000]  他甚至不計較,
[00:12:50.000 --> 00:12:52.000]  犧牲自己。
[00:12:52.000 --> 00:12:54.000]  剛才我講過,
[00:12:54.000 --> 00:12:57.000]  全個教會都不會接納當時的掃羅,
[00:12:57.000 --> 00:13:00.000]  唯獨巴拿巴願意。
[00:13:00.000 --> 00:13:01.000]  哇!
[00:13:01.000 --> 00:13:03.000]  很大件事。
[00:13:03.000 --> 00:13:05.000]  如果巴拿巴眼光看錯了,
[00:13:05.000 --> 00:13:08.000]  教會的人就會擲地巴拿巴,
[00:13:08.000 --> 00:13:10.000]  引狼入室。
[00:13:10.000 --> 00:13:11.000]  同不同意?
[00:13:11.000 --> 00:13:14.000]  你搞壞教會,
[00:13:14.000 --> 00:13:17.000]  但巴拿巴不計較。
[00:13:17.000 --> 00:13:19.000]  他按照聖靈的感動,
[00:13:19.000 --> 00:13:23.000]  按照他的回應,接納保羅。
[00:13:23.000 --> 00:13:25.000]  因為他是一個好人。
[00:13:25.000 --> 00:13:27.000]  我相信有聖靈的感動,
[00:13:27.000 --> 00:13:28.000]  以致他能夠接納。
[00:13:28.000 --> 00:13:29.000]  如果沒有巴拿巴,
[00:13:29.000 --> 00:13:34.000]  就沒有今天我們所認識的保羅。
[00:13:34.000 --> 00:13:35.000]  不過,
[00:13:35.000 --> 00:13:38.000]  我們多欣賞巴拿巴也好,
[00:13:38.000 --> 00:13:41.000]  加大師遇上十三次告訴你,
[00:13:41.000 --> 00:13:44.000]  他仍然怯於那些鳳角來的人。
[00:13:44.000 --> 00:13:46.000]  那些鳳角來的人走過來,
[00:13:46.000 --> 00:13:49.000]  他明明是跟外國人吃飯,
[00:13:49.000 --> 00:13:50.000]  他怎樣?
[00:13:50.000 --> 00:13:51.000]  起來,
[00:13:51.000 --> 00:13:53.000]  我們剛好碰到。
[00:13:53.000 --> 00:13:54.000]  保羅立即襲來他,
[00:13:54.000 --> 00:13:56.000]  你為何這麼造假?
[00:13:56.000 --> 00:13:57.000]  你吃飯就吃飯,
[00:13:57.000 --> 00:13:59.000]  為何見到我來,
[00:13:59.000 --> 00:14:01.000]  你立即走?
[00:14:01.000 --> 00:14:03.000]  巴拿巴也有軟弱。
[00:14:03.000 --> 00:14:05.000]  而保羅呢?
[00:14:05.000 --> 00:14:06.000]  保羅未信耶穌時,
[00:14:06.000 --> 00:14:09.000]  他是一個宗教狂熱的分子。
[00:14:09.000 --> 00:14:12.000]  曾經說他會殘害教會,
[00:14:12.000 --> 00:14:15.000]  逐家逐家拉基督徒進監獄,
[00:14:15.000 --> 00:14:18.000]  監獄裡無論男女,
[00:14:18.000 --> 00:14:22.000]  但當他被耶穌呼籍的時候,
[00:14:22.000 --> 00:14:24.000]  他同樣是火熱,
[00:14:24.000 --> 00:14:26.000]  不過火熱於什麼?
[00:14:26.000 --> 00:14:29.000]  福音的使命。
[00:14:29.000 --> 00:14:31.000]  面對照命,
[00:14:31.000 --> 00:14:33.000]  他不容有失。
[00:14:33.000 --> 00:14:35.000]  他全力以赴,
[00:14:35.000 --> 00:14:37.000]  這就是他的態度。
[00:14:37.000 --> 00:14:39.000]  面對巴拿巴提爾達瑪可,
[00:14:39.000 --> 00:14:40.000]  如果你是保羅,
[00:14:40.000 --> 00:14:42.000]  你會怎樣?
[00:14:42.000 --> 00:14:44.000]  雖然心裡都覺得瑪可一般般,
[00:14:44.000 --> 00:14:47.000]  但她是巴拿巴。
[00:14:47.000 --> 00:14:49.000]  她是我伯樂,
[00:14:49.000 --> 00:14:51.000]  她是我恩師,
[00:14:51.000 --> 00:14:53.000]  沒有她哪有我?
[00:14:53.000 --> 00:14:54.000]  人就會怎樣?
[00:14:54.000 --> 00:14:55.000]  算了算了,
[00:14:55.000 --> 00:14:57.000]  因為巴拿巴提爾的,
[00:14:57.000 --> 00:14:59.000]  無論如何都要接納。
[00:14:59.000 --> 00:15:01.000]  我們做人有時都是這樣。
[00:15:01.000 --> 00:15:03.000]  但保羅不是。
[00:15:03.000 --> 00:15:05.000]  保羅為了福音的工作,
[00:15:05.000 --> 00:15:07.000]  他有他的要求,
[00:15:07.000 --> 00:15:09.000]  有他的執著,
[00:15:09.000 --> 00:15:10.000]  當然軟弱是什麼?
[00:15:10.000 --> 00:15:14.000]  他不是那麼容易體諒別人。
[00:15:14.000 --> 00:15:16.000]  之所以出現了分歧,
[00:15:16.000 --> 00:15:17.000]  不同的路,
[00:15:17.000 --> 00:15:20.000]  是因為巴拿巴和保羅都是人,
[00:15:20.000 --> 00:15:22.000]  有他們的軟弱。
[00:15:22.000 --> 00:15:24.000]  路加從來沒有隱藏,
[00:15:24.000 --> 00:15:27.000]  初期教會所面對的危機,
[00:15:27.000 --> 00:15:28.000]  無論外在危機,
[00:15:28.000 --> 00:15:29.000]  裡面的危機,
[00:15:29.000 --> 00:15:32.000]  人與人之間的不和,
[00:15:32.000 --> 00:15:35.000]  人與人之間人性的軟弱。
[00:15:35.000 --> 00:15:36.000]  事實上告訴你,
[00:15:36.000 --> 00:15:38.000]  教會不是正土,
[00:15:38.000 --> 00:15:40.000]  教會是一群蒙古的罪人,
[00:15:40.000 --> 00:15:43.000]  教會不是由一群超級屬靈人組成的。
[00:15:43.000 --> 00:15:45.000]  大家都聽到,
[00:15:45.000 --> 00:15:46.000]  培靈會的道。
[00:15:46.000 --> 00:15:49.000]  教會沒有超級屬靈人,
[00:15:49.000 --> 00:15:50.000]  頂曬籠,
[00:15:50.000 --> 00:15:53.000]  我們都被稱為屬靈人。
[00:15:53.000 --> 00:15:54.000]  廣語來說,
[00:15:54.000 --> 00:15:55.000]  我們是屬靈人。
[00:15:55.000 --> 00:15:57.000]  因為我們屬於聖靈。
[00:15:57.000 --> 00:15:58.000]  如果你不屬於聖靈,
[00:15:58.000 --> 00:15:59.000]  你就很愚蠢。
[00:15:59.000 --> 00:16:03.000]  不過我們和上帝的關係如何?
[00:16:03.000 --> 00:16:06.000]  我們有沒有顯現我們應有的生命?
[00:16:06.000 --> 00:16:09.000]  這是另一個問題。
[00:16:09.000 --> 00:16:11.000]  教會只是一群蒙古的罪人,
[00:16:11.000 --> 00:16:13.000]  靠著他們的恩典和能力,
[00:16:13.000 --> 00:16:14.000]  在這個世界上聚集,
[00:16:14.000 --> 00:16:15.000]  敬拜上帝,
[00:16:15.000 --> 00:16:19.000]  見證耶穌基督的福音群體。
[00:16:19.000 --> 00:16:20.000]  我們在這裡崇拜,
[00:16:20.000 --> 00:16:21.000]  除了我們去聚集之外,
[00:16:21.000 --> 00:16:23.000]  我們告訴那些來崇拜的人,
[00:16:23.000 --> 00:16:24.000]  而未信的人知道,
[00:16:24.000 --> 00:16:25.000]  我們一起敬拜,
[00:16:25.000 --> 00:16:27.000]  朝見我們的上帝。
[00:16:27.000 --> 00:16:30.000]  他是獨一個真神。
[00:16:30.000 --> 00:16:31.000]  我們禮拜天不去旅行,
[00:16:31.000 --> 00:16:32.000]  不去行山,
[00:16:32.000 --> 00:16:33.000]  不去做任何事,
[00:16:33.000 --> 00:16:35.000]  因為我們的上帝在這裡。
[00:16:35.000 --> 00:16:37.000]  我們要見證。
[00:16:37.000 --> 00:16:40.000]  正如在十五章四十節,
[00:16:40.000 --> 00:16:43.000]  保羅打算去塞拉出去,
[00:16:43.000 --> 00:16:47.000]  蒙底把他交於主的恩當中。
[00:16:47.000 --> 00:16:49.000]  雖然分散了,
[00:16:49.000 --> 00:16:52.000]  但教會仍然肯定保羅和塞拉,
[00:16:52.000 --> 00:16:54.000]  都要為他們祈禱,
[00:16:54.000 --> 00:16:57.000]  要把他們交在主的恩典當中。
[00:16:57.000 --> 00:16:58.000]  教會的聖功,
[00:16:58.000 --> 00:17:00.000]  不是靠我們多少能力,
[00:17:00.000 --> 00:17:03.000]  需要靠神的恩典。
[00:17:03.000 --> 00:17:05.000]  保羅怎樣說呢?
[00:17:05.000 --> 00:17:07.000]  哥倫多後書四章七節,
[00:17:07.000 --> 00:17:09.000]  我們有者寶貝,
[00:17:09.000 --> 00:17:11.000]  放在雅系裡面,
[00:17:11.000 --> 00:17:14.000]  謂顯明這莫大的能力,
[00:17:14.000 --> 00:17:16.000]  是出於神,
[00:17:16.000 --> 00:17:18.000]  不是出於我們。
[00:17:18.000 --> 00:17:20.000]  我們只是雅系,
[00:17:20.000 --> 00:17:22.000]  即是當雅。
[00:17:22.000 --> 00:17:23.000]  如果不是上帝的能力,
[00:17:23.000 --> 00:17:25.000]  我們什麼都做不到。
[00:17:25.000 --> 00:17:28.000]  保羅,巴勒巴都是。
[00:17:28.000 --> 00:17:29.000]  看回整件事,
[00:17:29.000 --> 00:17:31.000]  其實很小事而已。
[00:17:31.000 --> 00:17:33.000]  為了一些不是真理的事,
[00:17:33.000 --> 00:17:34.000]  兩個領袖,
[00:17:34.000 --> 00:17:36.000]  最大的拍檔就是這樣罵,
[00:17:36.000 --> 00:17:37.000]  在人的角度來說,
[00:17:37.000 --> 00:17:41.000]  很可惜。
[00:17:41.000 --> 00:17:44.000]  只是大家的想法不同,
[00:17:44.000 --> 00:17:46.000]  期望不同。
[00:17:46.000 --> 00:17:47.000]  一個給機會,
