
[00:00:00.000 --> 00:00:03.740]  今晚和大家去看三思匯
[00:03:34.960 --> 00:03:38.260]  就把他們交在搶奪他們的人手中
[00:03:38.260 --> 00:03:41.260]  又將他們賦予四位仇敵的手中
[00:03:41.260 --> 00:03:46.160]  甚至他們的仇敵別面前再不能站立得住」
[00:03:46.160 --> 00:03:48.960]  原來他們不斷犯錯
[00:03:48.960 --> 00:03:51.360]  所以神勸他們都不聽的時候
[00:03:51.360 --> 00:03:53.960]  神就容讓他們被外敵入侵
[00:03:53.960 --> 00:03:57.760]  甚至是神將他們交在他們的敵人手中
[00:03:57.760 --> 00:04:00.560]  搶奪他們的財物、農作物
[00:04:00.560 --> 00:04:02.860]  甚至管轄他們
[00:04:02.860 --> 00:04:04.960]  他們沒有能力去反抗
[00:04:04.960 --> 00:04:07.060]  甚至他們想走
[00:04:07.060 --> 00:04:08.660]  但坦白說
[00:04:08.660 --> 00:04:10.660]  走到甚麼地方呢?
[00:04:10.660 --> 00:04:12.760]  沒有神的同在
[00:04:12.760 --> 00:04:14.560]  怎會有安全呢?
[00:04:14.560 --> 00:04:18.160]  正如詩篇139那篇很清楚地說
[00:04:18.160 --> 00:04:22.260]  我們怎樣可以去逃避神呢?
[00:04:22.260 --> 00:04:24.660]  很寶貴的一首詩篇
[00:04:24.660 --> 00:04:28.060]  甚至我們之前曾經播放過這首詩篇改編的歌
[00:04:28.060 --> 00:04:30.860]  我們看看第七到第十二節
[00:04:30.860 --> 00:04:33.560]  「我往哪裡去逃 躲避你的靈
[00:04:33.560 --> 00:04:36.360]  我往哪裡逃 躲避你的面
[00:04:36.360 --> 00:04:38.960]  我若升到天上 你在哪裡
[00:04:38.960 --> 00:04:42.360]  我若在陰間下塔 你也在哪裡
[00:04:42.360 --> 00:04:46.060]  我若展開清晨的翅膀 飛到海極居住
[00:04:46.060 --> 00:04:48.860]  就是在哪裡 你的手必引導我
[00:04:48.860 --> 00:04:51.060]  你的右手也必扶持我
[00:04:51.060 --> 00:04:53.560]  我若說黑暗必定遮蔽我
[00:04:53.560 --> 00:04:55.860]  我周圍的亮光必成為黑夜
[00:04:55.860 --> 00:04:58.860]  黑暗也不能遮蔽 我是你不見
[00:04:58.860 --> 00:05:00.960]  黑夜卻如白晝發亮
[00:05:00.960 --> 00:05:04.360]  黑暗和光明 在你看到時一樣」
[00:05:04.360 --> 00:05:06.660]  這裡很清楚地指出
[00:05:06.660 --> 00:05:09.360]  我們其實沒有辦法去逃避神的
[00:05:09.360 --> 00:05:13.360]  你打算走 希望去一個和平或平安的地方
[00:05:13.360 --> 00:05:15.260]  如果沒有神同在的時候
[00:05:15.260 --> 00:05:17.260]  其實不會有平安的地方
[00:05:17.260 --> 00:05:19.160]  當他們面對痛苦的時候
[00:05:19.160 --> 00:05:20.460]  他們向神來有呼求
[00:05:20.460 --> 00:05:21.860]  神的憐憫就發動了
[00:05:21.860 --> 00:05:23.860]  就興起時詩拯救他們
[00:05:23.860 --> 00:05:29.060]  不是時詩有能力去幫助他們
[00:05:29.060 --> 00:05:33.560]  是神透過時詩去幫助他們
[00:05:33.560 --> 00:05:35.460]  所以時詩在世一切的日子
[00:05:35.460 --> 00:05:38.260]  耶和華就拯救他們脫離逃敵的手
[00:05:38.260 --> 00:05:42.760]  他們因為受欺壓受到困擾
[00:05:42.760 --> 00:05:46.260]  他們哀聲來呼求神的時候
[00:05:46.260 --> 00:05:48.460]  所以神後悔了
[00:05:48.460 --> 00:05:50.360]  神就來答應了
[00:05:50.360 --> 00:05:52.460]  時詩第2章第18節
[00:05:52.460 --> 00:05:54.760]  「耶和華為他們興起時詩
[00:05:54.760 --> 00:05:56.560]  就與那時詩同在
[00:05:56.560 --> 00:05:58.860]  時詩在世的一切日子
[00:05:58.860 --> 00:06:01.760]  耶和華拯救他們脫離逃敵的手
[00:06:01.760 --> 00:06:03.860]  他們因受欺壓擾害
[00:06:03.860 --> 00:06:05.460]  就哀聲歎氣
[00:06:05.460 --> 00:06:07.960]  所以耶和華後悔了」
[00:06:07.960 --> 00:06:10.760]  神應允了他們的哀求禱告
[00:06:10.760 --> 00:06:13.260]  這裡提到神的後悔
[00:06:13.260 --> 00:06:14.260]  我們經常這樣說
[00:06:14.260 --> 00:06:15.760]  神是無所不知的
[00:06:15.760 --> 00:06:17.260]  怎麼會有後悔呢?
[00:06:17.260 --> 00:06:18.260]  不是人嘛
[00:06:18.260 --> 00:06:19.660]  有時候我們的父母都說
[00:06:19.660 --> 00:06:21.360]  「哎呀 我早知道就不生你了」
[00:06:21.360 --> 00:06:22.960]  這麼激氣 是不是?
[00:06:22.960 --> 00:06:25.460]  鼎爺可能也有這樣的感受 是不是?
[00:06:25.460 --> 00:06:27.460]  好了 但這個神的後悔
[00:06:27.460 --> 00:06:29.560]  並不是指神不知道這樣
[00:06:29.560 --> 00:06:32.960]  而是在感受上感到傷痛
[00:06:32.960 --> 00:06:36.660]  當時詩拯救他們脫離了囚敵
[00:06:36.660 --> 00:06:39.560]  那些日子他們就歸回平靜了
[00:06:39.560 --> 00:06:42.160]  但是當災難一過去
[00:06:42.160 --> 00:06:44.560]  他們又再犯錯
[00:06:44.560 --> 00:06:47.960]  而且他們犯的錯是越來越嚴重
[00:06:47.960 --> 00:06:52.960]  而他們比列祖所做的更甚
[00:06:52.960 --> 00:06:55.160]  去侍奉靠拜別神
[00:06:55.160 --> 00:06:59.160]  總是不斷絕夾來還感惡行
[00:06:59.160 --> 00:07:04.160]  好 我們看一看《釋述2:19》
[00:07:04.160 --> 00:07:07.560]  「自史詩死後 他們就轉去行惡
[00:07:07.560 --> 00:07:09.160]  比他們列祖更甚
[00:07:09.160 --> 00:07:10.960]  去侍奉靠拜別神
[00:07:10.960 --> 00:07:15.160]  總不斷絕還感的惡行」
[00:07:15.160 --> 00:07:20.160]  記住 罪只會越犯越多
[00:07:20.160 --> 00:07:21.960]  越犯越嚴重
[00:07:21.960 --> 00:07:23.560]  你不會說因為我犯了一次罪
[00:07:23.560 --> 00:07:24.560]  有些好處
[00:07:24.560 --> 00:07:26.560]  好了 我就會收手了
[00:07:26.560 --> 00:07:28.160]  而且會越來越頻密
[00:07:28.160 --> 00:07:29.760]  如果不悔改的時候
[00:07:29.760 --> 00:07:31.360]  我們所面對的苦楚
[00:07:31.360 --> 00:07:33.360]  自然就會越來越大
[00:07:33.360 --> 00:07:37.960]  這也是今天會不會有一些信徒的經歷呢?
[00:07:37.960 --> 00:07:40.760]  有時候我們離開神
[00:07:40.760 --> 00:07:41.960]  好了 後來神拯救
[00:07:41.960 --> 00:07:42.960]  但我們繼續
[00:07:42.960 --> 00:07:44.960]  後來沒多久又再犯錯的時候
[00:07:44.960 --> 00:07:46.960]  終於有一天你不能夠回頭
[00:07:46.960 --> 00:07:49.960]  因為罪的那種影響力
[00:07:49.960 --> 00:07:52.360]  捆綁力是非常大的
[00:07:52.360 --> 00:07:54.760]  所以神就容讓那些外族
[00:07:54.760 --> 00:07:57.360]  成為他們審判的工具
[00:07:57.360 --> 00:08:00.560]  第二章第十九到二十三節
[00:08:00.560 --> 00:08:04.160]  於是耶和華的怒氣向以色列人發作
[00:08:04.160 --> 00:08:08.360]  他說:因者問違背我吩咐他們列祖所守的約
[00:08:08.360 --> 00:08:09.760]  不停從我的話
[00:08:09.760 --> 00:08:12.960]  所以若輸臘死的時候所剩下的各族
[00:08:12.960 --> 00:08:15.360]  我必不再從他們面前說出
[00:08:15.360 --> 00:08:17.960]  為要藉此試驗以色列人
[00:08:17.960 --> 00:08:20.560]  看他們肯照他們列祖謹守
[00:08:20.560 --> 00:08:22.160]  遵行我的道不幸
[00:08:22.160 --> 00:08:24.160]  這樣耶和華樓下各族
[00:08:24.160 --> 00:08:25.960]  不將他們速速說出
[00:08:25.960 --> 00:08:28.760]  也沒有加賦若輸臘的手
[00:08:28.760 --> 00:08:30.160]  有沒有留意到
[00:08:30.160 --> 00:08:33.760]  是神要留下一些試驗給他們
[00:08:33.760 --> 00:08:38.360]  今天神有時候都要我們來做一些測試
[00:08:38.360 --> 00:08:40.360]  希望我們會成功
[00:08:40.360 --> 00:08:43.360]  好了 樓下是哪幾族呢?
[00:08:43.360 --> 00:08:47.160]  我們看史詩記第三章第一到第四節
[00:08:47.160 --> 00:08:49.760]  耶和華樓下這幾族為要試驗
[00:08:49.760 --> 00:08:53.560]  那不曾知道與加林爭戰之時的以色列人
[00:08:53.560 --> 00:08:55.360]  好叫以色列的後代
[00:08:55.360 --> 00:08:58.360]  又知道又學習未曾曉得的戰事
[00:08:58.360 --> 00:09:01.560]  所留下的就是非利士的五個首領
[00:09:01.560 --> 00:09:03.760]  和一切加南人、西頓人
[00:09:03.760 --> 00:09:06.360]  並住尼巴嫩山的希末人
[00:09:06.360 --> 00:09:09.360]  從巴力克門山直到哈馬口
[00:09:09.360 --> 00:09:11.360]  樓下這幾族為要試驗
[00:09:11.360 --> 00:09:14.160]  若以色列人知道他們肯聽從
[00:09:14.160 --> 00:09:17.960]  耶和華藉摩西吩咐他們列祖的大命不幸
[00:09:17.960 --> 00:09:21.960]  這就是神特意容讓有幾族留下來
[00:09:21.960 --> 00:09:26.160]  讓他們有挑戰、讓他們有經歷
[00:09:26.160 --> 00:09:28.360]  因為這一代的人
[00:09:28.360 --> 00:09:31.760]  入了加林地的人可能沒有經歷過以往的經歷
[00:09:31.760 --> 00:09:36.160]  所以不少的以色列人
[00:09:36.160 --> 00:09:40.560]  沒有在約書指派他們的地方居住
[00:09:40.560 --> 00:09:42.560]  因為他們覺得打不贏
[00:09:42.560 --> 00:09:48.160]  相反地反而住在外邦人的中間
[00:09:48.160 --> 00:09:51.160]  我們看看史詩記第三章第五節
[00:09:51.160 --> 00:09:55.160]  「以色列人竟住在加南人、赫人、阿摩利人、
[00:09:55.160 --> 00:09:58.560]  比利時人、希末人、耶布斯人中間」
[00:09:58.560 --> 00:09:59.960]  耶布斯人是「竟」字
[00:09:59.960 --> 00:10:04.160]  以色列人竟住在加南人、赫人這些地方裏面
[00:10:04.160 --> 00:10:07.560]  為甚麼呢?原來是很現實的
[00:10:07.560 --> 00:10:09.360]  因為加南地的人
[00:10:09.360 --> 00:10:12.760]  他們的文化較為長遠
[00:10:12.760 --> 00:10:14.560]  他們在那裏住了很久
[00:10:14.560 --> 00:10:17.560]  即是說他們的地方已經發展得不錯
[00:10:17.560 --> 00:10:21.560]  然後他們有很好的設備
[00:10:21.560 --> 00:10:23.960]  或者城市較為繁榮
[00:10:23.960 --> 00:10:26.960]  於是這些人打不贏再去那裏住
[00:10:26.960 --> 00:10:29.760]  正如我們一過來英國的時候
[00:10:29.760 --> 00:10:31.560]  特別是在香港來的那些
[00:10:31.560 --> 00:10:33.960]  你不會走到一個很偏遠的地方
[00:10:33.960 --> 00:10:35.560]  杳無人煙的地方
[00:10:35.560 --> 00:10:36.960]  你一定會怎樣呢?
[00:10:36.960 --> 00:10:39.560]  可能先住在一些市中心
[00:10:39.560 --> 00:10:42.160]  即是接近我們那個叫伯奴
[00:10:42.160 --> 00:10:45.160]  有一個地方我經常說像甚麼呢?
[00:10:45.160 --> 00:10:47.360]  就是叫沙田瑞和園
[00:10:47.360 --> 00:10:49.360]  在火車站附近來的
[00:10:49.360 --> 00:10:52.360]  那些樓的形式就像瑞和園那樣
[00:10:52.360 --> 00:10:56.160]  我當年即是幾年前去探會友
[00:10:56.160 --> 00:10:58.560]  同一棟樓裏面有五個家庭
[00:10:58.560 --> 00:11:01.360]  我就不需要去很遠
[00:11:01.360 --> 00:11:02.360]  逐個逐個家庭
[00:11:02.360 --> 00:11:03.760]  後來有三個家庭
[00:11:03.760 --> 00:11:07.960]  直接集中在一起見面
[00:11:07.960 --> 00:11:09.360]  我們剛剛到的時候
[00:11:09.360 --> 00:11:10.960]  肯定住在最旺的地方
[00:11:10.960 --> 00:11:12.360]  好了 住定了
[00:11:12.360 --> 00:11:15.160]  然後再找找哪些地方可能遠一點的
[00:11:15.160 --> 00:11:17.960]  但已經有車的時候就不再有問題
[00:11:17.960 --> 00:11:19.560]  但剛剛來的時候沒有車
[00:11:19.560 --> 00:11:21.960]  即是說同樣這個道理
[00:11:21.960 --> 00:11:24.360]  以色列人他們進去迦南地的時候
[00:11:24.360 --> 00:11:25.760]  他們打五贏仗的時候
[00:11:25.760 --> 00:11:27.960]  這些地方這麼繁榮的時候
[00:11:27.960 --> 00:11:28.960]  那沒有問題
[00:11:28.960 --> 00:11:30.960]  那就不如住在這裏當中
[00:11:30.960 --> 00:11:32.560]  但一住在這裏當中的時候
[00:11:32.560 --> 00:11:34.560]  就很容易被他們的文化感染
[00:11:34.560 --> 00:11:36.160]  好了 不單單這樣
[00:11:36.160 --> 00:11:39.960]  他甚至讓他們的兒女和他們通婚
[00:11:39.960 --> 00:11:42.160]  我們看看《史詩記》第三章的第六節
[00:11:42.160 --> 00:11:45.560]  取他們的女兒為妻 將自己的女兒
[00:11:45.560 --> 00:11:48.560]  嫁給他們的兒子 並侍奉他們的神
[00:11:48.560 --> 00:11:53.760]  有沒有留意到他們竟然來跟外族人通婚
[00:11:53.760 --> 00:11:55.160]  我們要搞清楚
[00:11:55.160 --> 00:11:59.160]  其實外族人通婚是沒有什麼問題的
[00:11:59.160 --> 00:12:02.560]  《聖經》沒有阻止我們跟外族人通婚
[00:12:02.560 --> 00:12:05.560]  最重要就是這些外族人的信仰是怎樣
[00:12:05.560 --> 00:12:07.160]  很簡單舉一個例子
[00:12:07.160 --> 00:12:10.960]  拉合 拉合不是希伯來人
[00:12:10.960 --> 00:12:13.160]  但是他是外邦人
[00:12:13.160 --> 00:12:17.160]  還有路德 路德是摩訶人
[00:12:17.160 --> 00:12:19.760]  但這兩個人都成為什麼呢?
[00:12:19.760 --> 00:12:22.360]  成為耶穌的先祖
[00:12:22.360 --> 00:12:25.760]  提摩泰 他是混血兒
[00:12:25.760 --> 00:12:27.760]  他的父親是什麼?
[00:12:27.760 --> 00:12:30.760]  他的父親是歐洲的人
[00:12:30.760 --> 00:12:33.760]  甚至在建聖殿的時候
[00:12:33.760 --> 00:12:35.760]  也有一些混血兒
[00:12:35.760 --> 00:12:37.760]  他們是被神利用
[00:12:37.760 --> 00:12:41.760]  去做會幕和做聖殿的工作
[00:12:41.760 --> 00:12:45.760]  所以其實不是血緣或者種族問題
[00:12:45.760 --> 00:12:48.760]  是這些種族的信仰是怎樣
[00:12:48.760 --> 00:12:51.760]  我們有不少人現在身在外地
[00:12:51.760 --> 00:12:53.760]  甚至我現在認識的
[00:12:53.760 --> 00:12:57.760]  已經來了這裡三、四十年的老華僑
[00:12:57.760 --> 00:13:00.160]  他們的子女都是怎樣呢?
[00:13:00.160 --> 00:13:04.560]  都是跟當地人 即是外國人結婚的
[00:13:04.560 --> 00:13:06.760]  他們的孫子都是混血兒
[00:13:06.760 --> 00:13:09.760]  因為在這個文化底下
[00:13:09.760 --> 00:13:16.760]  很難去阻止你的兒女跟外國人交往
[00:13:16.760 --> 00:13:19.760]  譬如我的孫子讀了一間學校
[00:13:19.760 --> 00:13:21.760]  同班只有一個是香港人
[00:13:21.760 --> 00:13:24.760]  全部都是外籍人士
[00:13:24.760 --> 00:13:26.760]  所以他們一定會這樣
[00:13:26.760 --> 00:13:28.760]  當他長大一點的時候
[00:13:28.760 --> 00:13:30.760]  可能他所認識的男朋友或女朋友
[00:13:30.760 --> 00:13:32.760]  都是外籍人士
[00:13:32.760 --> 00:13:34.760]  那是不是不可以結婚呢?
[00:13:34.760 --> 00:13:37.760]  不是 最重要的是他們的信仰是怎樣
[00:13:37.760 --> 00:13:39.760]  這個是很重要的
[00:13:39.760 --> 00:13:42.760]  所以我記得我一講
[00:13:42.760 --> 00:13:45.760]  事事記是我們過去所忽略的
[00:13:45.760 --> 00:13:47.760]  是很著緊在家庭的問題
[00:13:47.760 --> 00:13:49.760]  我們要留意
[00:13:49.760 --> 00:13:51.760]  我們不要以為他們拜的那些假神
[00:13:51.760 --> 00:13:54.760]  就好像我們父母拜菩薩一樣
[00:13:54.760 --> 00:13:57.760]  很簡單 在香港來的電影節目
[00:13:57.760 --> 00:13:59.760]  可能你的父母會拜觀音
[00:13:59.760 --> 00:14:02.760]  初三會去七宮廟 去投籤
[00:14:02.760 --> 00:14:06.760]  其餘的時間對他生命沒有什麼影響
[00:14:06.760 --> 00:14:09.760]  拜菩薩不是說對嗎?
[00:14:09.760 --> 00:14:11.760]  那個影響性不是那麼大
[00:14:11.760 --> 00:14:14.760]  但是在迦南宗教就不同了
[00:14:14.760 --> 00:14:17.760]  除了建築物有神壇之外
[00:14:17.760 --> 00:14:21.760]  巴黎和亞瑟拉是生殖之神
[00:14:21.760 --> 00:14:24.760]  他們的名字是複數的
[00:14:24.760 --> 00:14:26.760]  即是有很多種類型的神
[00:14:26.760 --> 00:14:29.760]  他們的敬拜方式是非常淫亂
[00:14:29.760 --> 00:14:32.760]  所以他們敬拜神之後
[00:14:32.760 --> 00:14:35.760]  就會男男女女發生關係
[00:14:35.760 --> 00:14:37.760]  因為這樣才是土神的喜悅
[00:14:37.760 --> 00:14:43.760]  令到宗族或者家族很混亂
[00:14:43.760 --> 00:14:46.760]  可能你生了小孩都不是你經手
[00:14:46.760 --> 00:14:48.760]  同時他們要放縱
[00:14:48.760 --> 00:14:54.760]  所以神特別地阻止他們
[00:14:54.760 --> 00:14:58.760]  不可以跟他們這群戒嘔症的人結盟
[00:14:58.760 --> 00:15:01.760]  他們敬拜其他的神
[00:15:01.760 --> 00:15:05.760]  即是表示他們失去了對耶和華神的忠誠
[00:15:05.760 --> 00:15:09.760]  所以神也沒有義務對以色列人持守忠誠
[00:15:09.760 --> 00:15:13.760]  這就是守約和違約的意義
[00:15:13.760 --> 00:15:15.760]  一方面違約
[00:15:15.760 --> 00:15:20.760]  另一方面不需要承擔約裏的條款
[00:15:20.760 --> 00:15:22.760]  這是很重要的
[00:15:22.760 --> 00:15:25.760]  我們看了這個悲哀的循環
[00:15:25.760 --> 00:15:29.760]  然後我們看《時詩記》第三章七到三一節
[00:15:29.760 --> 00:15:32.760]  記載了三個時詩的事情
[00:15:32.760 --> 00:15:34.760]  所以我們叫三思會
[00:15:34.760 --> 00:15:37.760]  這三個時詩的記載較為簡單
[00:15:37.760 --> 00:15:39.760]  看起來也不錯
[00:15:39.760 --> 00:15:44.760]  原來基督徒講藉此就引到我們較熟悉的時詩
[00:15:44.760 --> 00:15:47.760]  亦是較多人討論的時詩
[00:15:47.760 --> 00:15:49.760]  但亦是越來越差的時詩
[00:15:49.760 --> 00:15:53.760]  下星期我們會看底波拉
[00:15:53.760 --> 00:15:56.760]  好 看第一個時詩
[00:15:56.760 --> 00:15:59.760]  第一個時詩叫《俄陀列》
[00:15:59.760 --> 00:16:03.760]  我們看第三章第七到第九節
[00:16:24.760 --> 00:16:27.760]  前面就講到為何他們會面對苦境
[00:16:27.760 --> 00:16:30.760]  因為他們犯罪 忘記神
[00:16:30.760 --> 00:16:33.760]  神就容讓他們面對米索波大米王
[00:16:33.760 --> 00:16:35.760]  古生尼撒田
[00:16:35.760 --> 00:16:38.760]  他們受苦百年然後向神呼求
[00:16:38.760 --> 00:16:40.760]  神就興起一個人
[00:16:40.760 --> 00:16:42.760]  這個人就叫做尼撒田
[00:16:42.760 --> 00:16:44.760]  尼撒田有兩個名字
[00:16:44.760 --> 00:16:46.760]  尼撒田有兩個名字
[00:16:46.760 --> 00:16:48.760]  尼撒田有兩個名字
[00:16:48.760 --> 00:16:50.760]  尼撒田有兩個名字
[00:16:50.760 --> 00:16:52.760]  尼撒田有兩個名字
[00:16:52.760 --> 00:16:55.760]  這個人就叫做俄陀列
[00:16:55.760 --> 00:17:00.760]  根據第一章十一到十三節記載
[00:17:00.760 --> 00:17:04.760]  俄陀列是迦勒的兄弟
[00:17:04.760 --> 00:17:06.760]  基勒斯的兒子
[00:17:06.760 --> 00:17:08.760]  我們曾經看過
[00:17:08.760 --> 00:17:11.760]  在上一次迦勒說
[00:17:11.760 --> 00:17:15.760]  誰可以來攻佔那些城
[00:17:15.760 --> 00:17:19.760]  我就會將我的女兒亞撒給他為妻
[00:17:19.760 --> 00:17:21.760]  結果俄陀列就成功了
[00:17:21.760 --> 00:17:24.760]  所以我們可以推想到
[00:17:24.760 --> 00:17:26.760]  俄陀列做士師的時候
[00:17:26.760 --> 00:17:28.760]  若舒死了不久
[00:17:28.760 --> 00:17:30.760]  因為迦勒仍然存在
[00:17:30.760 --> 00:17:34.760]  迦勒和若舒是同時代的人
[00:17:34.760 --> 00:17:35.760]  這個時候
[00:17:35.760 --> 00:17:39.760]  他似乎是士師裡最好最值得信賴的一位
[00:17:39.760 --> 00:17:42.760]  因為作者將他和信心的偉人
[00:17:42.760 --> 00:17:45.760]  專一跟隨神
[00:17:45.760 --> 00:17:48.760]  不敢按日再闖高峰的迦勒
[00:17:48.760 --> 00:17:52.760]  這個並排我上一次看迦勒的時候
[00:17:52.760 --> 00:17:54.760]  我自己也很深感受
[00:17:54.760 --> 00:17:57.760]  我也期望自己像迦勒一樣
[00:17:57.760 --> 00:18:01.760]  我們看到征服迦南地除了迦勒之外
[00:18:01.760 --> 00:18:05.760]  俄陀列是屬於第一位有領導能力的領袖
[00:18:05.760 --> 00:18:08.760]  第一章十三節很簡單
[00:18:08.760 --> 00:18:14.760]  只是尼達說到他奪取了那個城
[00:18:14.760 --> 00:18:17.760]  這個城是激烈西忽的城市
[00:18:17.760 --> 00:18:19.760]  好像很簡單
[00:18:19.760 --> 00:18:23.760]  但其實很肯定是一個驚心動魄的戰爭
[00:18:23.760 --> 00:18:26.760]  我曾經說過一篇信息
[00:18:26.760 --> 00:18:28.760]  叫《無悔當初》
[00:18:28.760 --> 00:18:33.760]  大衛幫助基伊拉城和菲律賓人打仗
[00:18:33.760 --> 00:18:36.760]  聖經也用一節經文說
[00:18:36.760 --> 00:18:39.760]  大衛打贏了菲律賓人
[00:18:39.760 --> 00:18:43.760]  拿了他們的物品
[00:18:43.760 --> 00:18:45.760]  還解救了基伊拉城
[00:18:45.760 --> 00:18:47.760]  只是一句
[00:18:47.760 --> 00:18:50.760]  你記住聖經的焦點從來不是放在戰爭裏面
[00:18:50.760 --> 00:18:52.760]  所以往往會輕輕帶過
[00:18:52.760 --> 00:18:55.760]  但不代表這場戰爭容易處理
[00:18:55.760 --> 00:19:01.760]  他在俄陀列列在士師的第一位
[00:19:01.760 --> 00:19:05.760]  當然絕對不是因為時間的問題
