
[00:00:00.000 --> 00:00:02.000]  第二姐妹們平安
[00:01:42.000 --> 00:01:44.000]  打了以後呢他的DNA會非常的混亂
[00:01:44.000 --> 00:01:46.000]  所以他覺得這個
[00:01:46.000 --> 00:01:48.000]  這個mRNA的這個
[00:01:48.000 --> 00:01:50.000]  這個疫苗呢
[00:01:50.000 --> 00:01:52.000]  會傷害到他自己的系統
[00:01:52.000 --> 00:01:54.000]  政府怎麼勸呢
[00:01:54.000 --> 00:01:56.000]  給一百美金一針也沒人打
[00:01:56.000 --> 00:01:58.000]  那他們的
[00:01:58.000 --> 00:02:00.000]  他們的問題在什麼地方呢
[00:02:00.000 --> 00:02:02.000]  他們的問題就是在信心的方面
[00:02:02.000 --> 00:02:04.000]  最近呢那個
[00:02:04.000 --> 00:02:06.000]  中國的恆大也是
[00:02:06.000 --> 00:02:08.000]  恆大地產公司是中國最大的一家公司
[00:02:08.000 --> 00:02:10.000]  它的資產有多少
[00:02:10.000 --> 00:02:12.000]  各位知道嗎
[00:02:12.000 --> 00:02:14.000]  它的資產有兩萬三千五百億
[00:02:14.000 --> 00:02:16.000]  這麼大的一家公司
[00:02:16.000 --> 00:02:18.000]  因為有四百億的一個
[00:02:18.000 --> 00:02:20.000]  財務金融工具的人
[00:02:20.000 --> 00:02:22.000]  開始擠兌的時候
[00:02:22.000 --> 00:02:24.000]  它整個塔
[00:02:24.000 --> 00:02:26.000]  好像倒下來了
[00:02:26.000 --> 00:02:28.000]  其實它最根本的問題是
[00:02:28.000 --> 00:02:30.000]  人民大部分人對它失去信心
[00:02:30.000 --> 00:02:32.000]  當你一失去信心
[00:02:32.000 --> 00:02:34.000]  以後呢
[00:02:34.000 --> 00:02:36.000]  大家都要擠兌
[00:02:36.000 --> 00:02:38.000]  任何銀行都擋不住的
[00:02:38.000 --> 00:02:40.000]  所以我想我們必須要
[00:02:40.000 --> 00:02:42.000]  明白一件事就是
[00:02:42.000 --> 00:02:44.000]  我們人的一個信心呢
[00:02:44.000 --> 00:02:46.000]  決定了我們的生活中
[00:02:46.000 --> 00:02:48.000]  所有的事情
[00:02:48.000 --> 00:02:50.000]  例子今天你如果沒有信心
[00:02:50.000 --> 00:02:52.000]  你敢上今天的地鐵嗎
[00:02:52.000 --> 00:02:54.000]  你不知道這個地鐵會不會開了一半
[00:02:54.000 --> 00:02:56.000]  突然脫軌了
[00:02:56.000 --> 00:02:58.000]  你去一個餐廳吃飯
[00:02:58.000 --> 00:03:00.000]  你怎麼知道這個食物是安全的
[00:03:00.000 --> 00:03:02.000]  是衛生的
[00:03:02.000 --> 00:03:04.000]  你沒有信心你根本不敢去吃啊
[00:03:04.000 --> 00:03:06.000]  所以信心對於一個人是非常非常關鍵的
[00:03:06.000 --> 00:03:08.000]  你對你的孩子有信心
[00:03:08.000 --> 00:03:10.000]  你相信他
[00:03:10.000 --> 00:03:12.000]  去好好念書
[00:03:12.000 --> 00:03:14.000]  沒問題會做一個乖孩子
[00:03:14.000 --> 00:03:16.000]  這是你的信心
[00:03:16.000 --> 00:03:18.000]  有時候你會非常的驚訝
[00:03:18.000 --> 00:03:20.000]  你的信心會破滅
[00:03:20.000 --> 00:03:22.000]  因為有一天你發現你的孩子
[00:03:22.000 --> 00:03:24.000]  被警察送回來了
[00:03:24.000 --> 00:03:26.000]  你會非常的驚奇
[00:03:26.000 --> 00:03:28.000]  我對他的信心都沒辦法改變這個事情
[00:03:28.000 --> 00:03:30.000]  今天我想談一下
[00:03:30.000 --> 00:03:32.000]  這個信心跟盼望
[00:03:32.000 --> 00:03:34.000]  我們知道信望愛在聖經裡面
[00:03:34.000 --> 00:03:36.000]  都很重要
[00:03:36.000 --> 00:03:38.000]  很多很多時候我們講愛
[00:03:38.000 --> 00:03:40.000]  所以教會中對愛非常的熟悉
[00:03:40.000 --> 00:03:42.000]  弟兄姊妹也很了解
[00:03:42.000 --> 00:03:44.000]  信心呢也是時常講的
[00:03:44.000 --> 00:03:46.000]  信心是非常重要的
[00:03:46.000 --> 00:03:48.000]  但是盼望似乎很少人去提它
[00:03:48.000 --> 00:03:50.000]  所以我今天想特別
[00:03:50.000 --> 00:03:52.000]  強調一下
[00:03:52.000 --> 00:03:54.000]  這個盼望的事情
[00:03:54.000 --> 00:03:56.000]  其實我們坦白說呢
[00:03:56.000 --> 00:03:58.000]  人的生命事實上是由
[00:03:58.000 --> 00:04:00.000]  無數的選擇
[00:04:00.000 --> 00:04:02.000]  串連在一起的
[00:04:02.000 --> 00:04:04.000]  各位同意嗎
[00:04:04.000 --> 00:04:06.000]  其實你從一早上開始
[00:04:06.000 --> 00:04:08.000]  到你睡覺
[00:04:08.000 --> 00:04:10.000]  你發現你一整天在做
[00:04:10.000 --> 00:04:12.000]  很多很多的選擇
[00:04:12.000 --> 00:04:14.000]  你選擇要吃什麼
[00:04:14.000 --> 00:04:16.000]  你選擇去哪裡
[00:04:16.000 --> 00:04:18.000]  你選擇做什麼
[00:04:18.000 --> 00:04:20.000]  你選擇跟你的朋友講什麼
[00:04:20.000 --> 00:04:22.000]  你選擇我的心裡面去想什麼
[00:04:22.000 --> 00:04:24.000]  正面的想負面的都是選擇
[00:04:24.000 --> 00:04:26.000]  那這個選擇呢
[00:04:26.000 --> 00:04:28.000]  在這個世界上是
[00:04:28.000 --> 00:04:30.000]  對於很多人而言
[00:04:30.000 --> 00:04:32.000]  他每一天都要做的
[00:04:32.000 --> 00:04:34.000]  但是我舉例好了
[00:04:34.000 --> 00:04:36.000]  當我說人生就是選擇的結合的時候
[00:04:36.000 --> 00:04:38.000]  你會發現有很多時候
[00:04:38.000 --> 00:04:40.000]  你做的選擇
[00:04:40.000 --> 00:04:42.000]  是慶幸你沒有那樣選
[00:04:42.000 --> 00:04:44.000]  因為你聽說
[00:04:44.000 --> 00:04:46.000]  什麼地方出事了
[00:04:46.000 --> 00:04:48.000]  你剛剛好走過
[00:04:48.000 --> 00:04:50.000]  像我們教會的姐妹
[00:04:50.000 --> 00:04:52.000]  她在前幾個禮拜
[00:04:52.000 --> 00:04:54.000]  在旺角那邊出車禍的時候
[00:04:54.000 --> 00:04:56.000]  她就走過那個十字路口
[00:04:56.000 --> 00:04:58.000]  走過兩三分鐘
[00:04:58.000 --> 00:05:00.000]  就聽到咚一撞
[00:05:00.000 --> 00:05:02.000]  她回頭一看說是撞在一起
[00:05:02.000 --> 00:05:04.000]  其實她只晚了大概兩分鐘
[00:05:04.000 --> 00:05:06.000]  如果當時過馬路
[00:05:06.000 --> 00:05:08.000]  她不是那麼急著
[00:05:08.000 --> 00:05:10.000]  趕這個綠燈過去的話
[00:05:10.000 --> 00:05:12.000]  她就是在那個路口上面
[00:05:12.000 --> 00:05:14.000]  這是不是選擇呢
[00:05:14.000 --> 00:05:16.000]  這就是選擇
[00:05:16.000 --> 00:05:18.000]  那現在很多年輕人
[00:05:18.000 --> 00:05:20.000]  說要結婚找結婚伴侶
[00:05:20.000 --> 00:05:22.000]  你發現很多的節目
[00:05:22.000 --> 00:05:24.000]  他們挑這個伴侶
[00:05:24.000 --> 00:05:26.000]  是挑他的容貌怎麼樣
[00:05:26.000 --> 00:05:28.000]  身材怎麼樣有沒有錢
[00:05:28.000 --> 00:05:30.000]  工作怎麼樣
[00:05:30.000 --> 00:05:32.000]  其實這些東西都是外表的
[00:05:32.000 --> 00:05:34.000]  我想我們很多電影姐妹都了解
[00:05:34.000 --> 00:05:36.000]  你要找一個結婚的伴侶
[00:05:36.000 --> 00:05:38.000]  真正要看什麼
[00:05:38.000 --> 00:05:40.000]  真正要看他的品格
[00:05:40.000 --> 00:05:42.000]  這個人是不是有好的品格
[00:05:42.000 --> 00:05:44.000]  他的心是不是真的愛你
[00:05:44.000 --> 00:05:46.000]  這個是關鍵
[00:05:46.000 --> 00:05:48.000]  可是你看所有的這些真婚節目
[00:05:48.000 --> 00:05:50.000]  好像沒有人在乎這個事情
[00:05:50.000 --> 00:05:52.000]  只在乎他好漂亮他好辣
[00:05:52.000 --> 00:05:56.000]  這個就是完全是走偏的東西
[00:05:56.000 --> 00:05:58.000]  那上班工作也是一樣
[00:05:58.000 --> 00:06:00.000]  工作很多時候
[00:06:00.000 --> 00:06:02.000]  我發現今天的年輕人
[00:06:02.000 --> 00:06:04.000]  尤其他們在找工作的時候
[00:06:04.000 --> 00:06:06.000]  哪邊錢多
[00:06:06.000 --> 00:06:08.000]  哪邊工作容易一點
[00:06:08.000 --> 00:06:10.000]  你這麼考慮的話
[00:06:10.000 --> 00:06:12.000]  你找不到正確的工作
[00:06:12.000 --> 00:06:14.000]  什麼叫正確的工作
[00:06:14.000 --> 00:06:16.000]  正確的工作就是
[00:06:16.000 --> 00:06:18.000]  你要有興趣
[00:06:18.000 --> 00:06:20.000]  知道你的生涯的規劃
[00:06:20.000 --> 00:06:22.000]  我要一步一步往前走
[00:06:22.000 --> 00:06:24.000]  這是一個長期性的
[00:06:24.000 --> 00:06:26.000]  這種選擇是非常非常重要的
[00:06:26.000 --> 00:06:28.000]  各位有沒有看過電視上有個節目
[00:06:28.000 --> 00:06:30.000]  說很多人來
[00:06:30.000 --> 00:06:32.000]  每個人給你十分鐘
[00:06:32.000 --> 00:06:34.000]  找你最值錢的東西
[00:06:34.000 --> 00:06:36.000]  把它找出來
[00:06:36.000 --> 00:06:38.000]  假如你不是時常去超市的話
[00:06:38.000 --> 00:06:40.000]  你根本不知道
[00:06:40.000 --> 00:06:42.000]  這個值錢的東西在什麼地方
[00:06:42.000 --> 00:06:44.000]  你去看那個商標多少多少錢
[00:06:44.000 --> 00:06:46.000]  你覺得比不過那些很純熟的
[00:06:46.000 --> 00:06:48.000]  進去就抓了
[00:06:48.000 --> 00:06:50.000]  所以選擇對於很多人
[00:06:50.000 --> 00:06:52.000]  也是很關鍵的
[00:06:52.000 --> 00:06:54.000]  我也知道很多弟兄姊妹
[00:06:54.000 --> 00:06:56.000]  在教養孩子方面
[00:06:56.000 --> 00:06:58.000]  你要做選擇
[00:06:58.000 --> 00:07:00.000]  你到底要教養一個孩子
[00:07:00.000 --> 00:07:02.000]  你要把他培養成一個偉人嗎
[00:07:02.000 --> 00:07:04.000]  還是培養一個
[00:07:04.000 --> 00:07:06.000]  自己的複製品跟你一樣的
[00:07:06.000 --> 00:07:08.000]  很多人覺得
[00:07:08.000 --> 00:07:10.000]  我沒有把我的孩子
[00:07:10.000 --> 00:07:12.000]  要培養做我一樣的
[00:07:12.000 --> 00:07:14.000]  可是在家裡面你跟他發脾氣
[00:07:14.000 --> 00:07:16.000]  你罵他 他全記在腦子裡面
[00:07:16.000 --> 00:07:18.000]  他知道你是怎麼樣的人
[00:07:18.000 --> 00:07:20.000]  將來他就是怎麼樣的人
[00:07:20.000 --> 00:07:22.000]  小孩子很奇怪的
[00:07:22.000 --> 00:07:24.000]  我有一個朋友他自己跟我講
[00:07:24.000 --> 00:07:26.000]  他罵他兒子
[00:07:26.000 --> 00:07:28.000]  罵完幾分鐘之後
[00:07:28.000 --> 00:07:30.000]  他就進房間去了
[00:07:30.000 --> 00:07:32.000]  過幾分鐘他發現他兒子在房間裡面
[00:07:32.000 --> 00:07:34.000]  罵他妹妹 跟他用的一樣的話語
[00:07:34.000 --> 00:07:36.000]  罵他妹妹 你沒有出息啊
[00:07:36.000 --> 00:07:38.000]  這就是一種小孩子的反射作用
[00:07:38.000 --> 00:07:40.000]  所以我們要教養
[00:07:40.000 --> 00:07:42.000]  什麼樣的孩子
[00:07:42.000 --> 00:07:44.000]  是我們做的選擇
[00:07:44.000 --> 00:07:46.000]  你是要教養一個跟你一樣的
[00:07:46.000 --> 00:07:48.000]  還是把你以前的遺憾
[00:07:48.000 --> 00:07:50.000]  希望他可以完成
[00:07:50.000 --> 00:07:52.000]  很多父母是這樣子
[00:07:52.000 --> 00:07:54.000]  我當初沒有做這個事情
[00:07:54.000 --> 00:07:56.000]  所以我逼我的孩子
[00:07:56.000 --> 00:07:58.000]  其實你把這個孩子養大
[00:07:58.000 --> 00:08:00.000]  他是一個生命
[00:08:00.000 --> 00:08:02.000]  你要知道他什麼東西有興趣
[00:08:02.000 --> 00:08:04.000]  你要培養他的興趣
[00:08:04.000 --> 00:08:06.000]  往一個方向去做
[00:08:06.000 --> 00:08:08.000]  而不是要把他扭過來
[00:08:08.000 --> 00:08:10.000]  因為我看的太多了
[00:08:10.000 --> 00:08:12.000]  很多人這個
[00:08:12.000 --> 00:08:14.000]  他們來找工作的時候
[00:08:14.000 --> 00:08:16.000]  我就問他說
[00:08:16.000 --> 00:08:18.000]  你自己是一個
[00:08:18.000 --> 00:08:20.000]  學電機畢業的
[00:08:20.000 --> 00:08:22.000]  為什麼你不願意找電機的事情
[00:08:22.000 --> 00:08:24.000]  他說電機是我爸爸要我讀的
[00:08:24.000 --> 00:08:26.000]  我的答案就可以證明出來
[00:08:26.000 --> 00:08:28.000]  當初他受的壓力有多大
[00:08:28.000 --> 00:08:30.000]  那我們
[00:08:30.000 --> 00:08:32.000]  往往把孩子
[00:08:32.000 --> 00:08:34.000]  從小要帶到
[00:08:34.000 --> 00:08:36.000]  起跑線不能輸
[00:08:36.000 --> 00:08:38.000]  一定要把他
[00:08:38.000 --> 00:08:40.000]  從小用最好的教育
[00:08:40.000 --> 00:08:42.000]  最多的訓練去學習
[00:08:42.000 --> 00:08:44.000]  弟兄姊妹們
[00:08:44.000 --> 00:08:46.000]  其實這有沒有用呢
[00:08:46.000 --> 00:08:48.000]  最近就有個例子
[00:08:48.000 --> 00:08:50.000]  是很有名的例子
[00:08:50.000 --> 00:08:52.000]  在美國有兩家大公司的CEO
[00:08:52.000 --> 00:08:54.000]  這家公司就是叫做Google
[00:08:54.000 --> 00:08:56.000]  還有Google的母公司叫Alphabet
[00:08:56.000 --> 00:08:58.000]  這個公司的
[00:08:58.000 --> 00:09:00.000]  兩個公司的CEO
[00:09:00.000 --> 00:09:02.000]  就是同樣一個老闆
[00:09:02.000 --> 00:09:04.000]  一個印度人
[00:09:04.000 --> 00:09:06.000]  這個印度人叫做Sundar Pichai
[00:09:06.000 --> 00:09:08.000]  這個人生活非常
[00:09:08.000 --> 00:09:10.000]  家裡非常非常窮的
[00:09:10.000 --> 00:09:12.000]  他在印度長大的時候
[00:09:12.000 --> 00:09:14.000]  考上了印度理工學院
[00:09:14.000 --> 00:09:16.000]  家裡沒錢
[00:09:16.000 --> 00:09:18.000]  把所有東西都能賣的賣了
[00:09:18.000 --> 00:09:20.000]  把這個孩子送去
[00:09:20.000 --> 00:09:22.000]  大學生
[00:09:22.000 --> 00:09:24.000]  他出來以後到美國
[00:09:24.000 --> 00:09:26.000]  進到史丹佛去拿獎學金
[00:09:26.000 --> 00:09:28.000]  結果今天變成Google
[00:09:28.000 --> 00:09:30.000]  跟這個Alphabet的CEO
[00:09:30.000 --> 00:09:32.000]  是非常非常成功的
[00:09:32.000 --> 00:09:34.000]  一年的年薪大概就是一兩億美金
[00:09:34.000 --> 00:09:36.000]  那同時有另外一個印度人
[00:09:36.000 --> 00:09:38.000]  他生長在非常非常有錢的
[00:09:38.000 --> 00:09:40.000]  家裡面
[00:09:40.000 --> 00:09:42.000]  他從小就是
[00:09:42.000 --> 00:09:44.000]  要學什麼
[00:09:44.000 --> 00:09:46.000]  學鋼琴啊
[00:09:46.000 --> 00:09:48.000]  打那個板球啊都有
[00:09:48.000 --> 00:09:50.000]  結果他考
[00:09:50.000 --> 00:09:52.000]  印度理工學院落選
[00:09:52.000 --> 00:09:54.000]  結果他沒辦法
[00:09:54.000 --> 00:09:56.000]  去讀一個比較差的學校
[00:09:56.000 --> 00:09:58.000]  但是今天
[00:09:58.000 --> 00:10:00.000]  他一樣變成
[00:10:00.000 --> 00:10:02.000]  美國Microsoft的CEO
[00:10:02.000 --> 00:10:04.000]  他也是
[00:10:04.000 --> 00:10:06.000]  一樣的人
[00:10:06.000 --> 00:10:08.000]  所以你發現起跑線並不重要
[00:10:08.000 --> 00:10:10.000]  重要的是什麼
[00:10:10.000 --> 00:10:12.000]  重要的是一個長期的
[00:10:12.000 --> 00:10:14.000]  努力的
[00:10:14.000 --> 00:10:16.000]  往一個目標直接去進行的
[00:10:16.000 --> 00:10:18.000]  如果你這樣子
[00:10:18.000 --> 00:10:20.000]  明白的話對你的小孩要培養什麼
[00:10:20.000 --> 00:10:22.000]  培養他的毅力
[00:10:22.000 --> 00:10:24.000]  培養他的紀律性
[00:10:24.000 --> 00:10:26.000]  培養他的興趣
[00:10:26.000 --> 00:10:28.000]  所以你父母不在他一樣會去
[00:10:28.000 --> 00:10:30.000]  努力這才是你要的
[00:10:30.000 --> 00:10:32.000]  對吧所以這個選擇是
[00:10:32.000 --> 00:10:34.000]  非常非常重要的
[00:10:34.000 --> 00:10:36.000]  所有的選擇呢
[00:10:36.000 --> 00:10:38.000]  必須
[00:10:38.000 --> 00:10:40.000]  要兩件事情
[00:10:40.000 --> 00:10:42.000]  所有的選擇都需要有信心
[00:10:42.000 --> 00:10:44.000]  也需要有盼望
[00:10:44.000 --> 00:10:46.000]  各位想想看是不是這樣子
[00:10:46.000 --> 00:10:48.000]  當你要做一個選擇
[00:10:48.000 --> 00:10:50.000]  你沒有信心你下不了決定
[00:10:50.000 --> 00:10:52.000]  如果你這個選擇沒有盼望
[00:10:52.000 --> 00:10:54.000]  你不會去選擇他的
[00:10:54.000 --> 00:10:56.000]  所以今天我想講這個題目
[00:10:56.000 --> 00:10:58.000]  就是想告訴弟兄姊妹
[00:10:58.000 --> 00:11:00.000]  在我們的生命裡面
[00:11:00.000 --> 00:11:02.000]  信心是盼望是如此的重要
[00:11:02.000 --> 00:11:04.000]  如果你記得馬太福音
[00:11:04.000 --> 00:11:06.000]  耶穌講過好多的選擇
[00:11:06.000 --> 00:11:08.000]  第一個選擇
[00:11:08.000 --> 00:11:10.000]  他講的是兩種路
[00:11:10.000 --> 00:11:12.000]  兩種門
[00:11:12.000 --> 00:11:14.000]  你如果
[00:11:14.000 --> 00:11:16.000]  你如果記得的話
[00:11:16.000 --> 00:11:18.000]  他說我們要進窄門
[00:11:18.000 --> 00:11:20.000]  那個引到滅亡的門
[00:11:20.000 --> 00:11:22.000]  是寬的
[00:11:22.000 --> 00:11:24.000]  你走世界的路是大的
[00:11:24.000 --> 00:11:26.000]  寬的
[00:11:26.000 --> 00:11:28.000]  但到永生的路是窄的
[00:11:28.000 --> 00:11:30.000]  這是一個選擇
[00:11:30.000 --> 00:11:32.000]  你必須要選擇窄的門窄的路
[00:11:32.000 --> 00:11:34.000]  然後他講到兩種樹
[00:11:34.000 --> 00:11:36.000]  兩種樹
[00:11:36.000 --> 00:11:38.000]  一種樹是假先知的
[00:11:38.000 --> 00:11:40.000]  他是披著羊皮
[00:11:40.000 --> 00:11:42.000]  披著羊皮殘暴的狼
[00:11:42.000 --> 00:11:44.000]  另外
[00:11:44.000 --> 00:11:46.000]  一種樹
[00:11:46.000 --> 00:11:48.000]  這個叫壞樹還有一種叫好樹
[00:11:48.000 --> 00:11:50.000]  那好樹跟壞樹怎麼去分辨它呢
[00:11:50.000 --> 00:11:52.000]  就靠果子去分辨
[00:11:52.000 --> 00:11:54.000]  所以好樹結好果子
[00:11:54.000 --> 00:11:56.000]  壞樹就砍掉去燒火
[00:11:56.000 --> 00:11:58.000]  所以我們的
[00:11:58.000 --> 00:12:00.000]  我們的選擇就是我們要做好樹還是做壞樹
[00:12:00.000 --> 00:12:02.000]  然後
[00:12:02.000 --> 00:12:04.000]  耶穌又問了一件事是兩種門徒
[00:12:04.000 --> 00:12:06.000]  一種門徒
[00:12:06.000 --> 00:12:08.000]  是有永生的門徒是怎麼樣呢
[00:12:08.000 --> 00:12:10.000]  他說唯獨遵行
[00:12:10.000 --> 00:12:12.000]  我旨意的人
[00:12:12.000 --> 00:12:14.000]  就是我的門徒
[00:12:14.000 --> 00:12:16.000]  這是他所要的
[00:12:16.000 --> 00:12:18.000]  那另外一類就是說
[00:12:18.000 --> 00:12:20.000]  他跟主講說主啊主啊
[00:12:20.000 --> 00:12:22.000]  我們是奉你的名
[00:12:22.000 --> 00:12:24.000]  去傳道
[00:12:24.000 --> 00:12:26.000]  奉你的名趕鬼
[00:12:26.000 --> 00:12:28.000]  奉你的名去治病嘛
[00:12:28.000 --> 00:12:30.000]  耶穌說
[00:12:30.000 --> 00:12:32.000]  你這個
[00:12:32.000 --> 00:12:34.000]  你這個人呢
[00:12:34.000 --> 00:12:36.000]  我說我從來不認識你們
[00:12:36.000 --> 00:12:38.000]  為什麼耶穌這樣講呢
[00:12:38.000 --> 00:12:40.000]  因為他沒有遵從
[00:12:40.000 --> 00:12:42.000]  主的旨意
[00:12:42.000 --> 00:12:44.000]  他可以去做很多事情真的
[00:12:44.000 --> 00:12:46.000]  可以傳道可以治病
[00:12:46.000 --> 00:12:48.000]  可以趕鬼
[00:12:48.000 --> 00:12:50.000]  那還有一種就是兩種人生
[00:12:50.000 --> 00:12:52.000]  兩種房子
[00:12:52.000 --> 00:12:54.000]  一種房子是蓋在石頭和磐石上
[00:12:54.000 --> 00:12:56.000]  磐石很硬地基很難打
[00:12:56.000 --> 00:12:58.000]  當然房子蓋得不會太大也不會太快
[00:12:58.000 --> 00:13:00.000]  但是沙地上面呢
[00:13:00.000 --> 00:13:02.000]  你蓋房子
[00:13:02.000 --> 00:13:04.000]  蓋得又快又大又好
[00:13:04.000 --> 00:13:06.000]  問題是當水來了
[00:13:06.000 --> 00:13:08.000]  對不對那個沙地上面
[00:13:08.000 --> 00:13:10.000]  如果洪水一來
[00:13:10.000 --> 00:13:12.000]  風吹雨淋
[00:13:12.000 --> 00:13:14.000]  這個房子就沒有了
[00:13:14.000 --> 00:13:16.000]  就好像我們人生一樣
[00:13:16.000 --> 00:13:18.000]  你辛辛苦苦幾十年所做出來的東西
[00:13:18.000 --> 00:13:20.000]  一夜之間結束了
[00:13:20.000 --> 00:13:22.000]  這個就是在沙地上蓋的房子
[00:13:22.000 --> 00:13:24.000]  你蓋個房子都要一生之久蓋上去
[00:13:24.000 --> 00:13:26.000]  所以做一個正確的決定
[00:13:26.000 --> 00:13:28.000]  真的是
[00:13:28.000 --> 00:13:30.000]  我們需要有一個很好的信心
[00:13:30.000 --> 00:13:32.000]  跟盼望
[00:13:32.000 --> 00:13:34.000]  那我們來看這個
[00:13:34.000 --> 00:13:36.000]  我下面有一些
[00:13:36.000 --> 00:13:38.000]  主要的重點
[00:13:38.000 --> 00:13:40.000]  剛才念了經文
[00:13:40.000 --> 00:13:42.000]  我把它分成幾點來講
[00:13:42.000 --> 00:13:44.000]  我想第一點我講一下信心
[00:13:44.000 --> 00:13:46.000]  第二點我想談一下盼望
[00:13:46.000 --> 00:13:48.000]  但是我不想照一般的講法
[00:13:48.000 --> 00:13:50.000]  去把它從定義來說
[00:13:50.000 --> 00:13:52.000]  我只提醒弟兄姊妹有幾點很重要的
[00:13:52.000 --> 00:13:54.000]  然後第三點我想談一談
[00:13:54.000 --> 00:13:56.000]  信心跟盼望都在於神
[00:13:56.000 --> 00:13:58.000]  為什麼都在於神
[00:13:58.000 --> 00:14:00.000]  我希望對弟兄姊妹會有幫助
[00:14:00.000 --> 00:14:02.000]  那
[00:14:02.000 --> 00:14:04.000]  人有信心才能得神的喜悅
[00:14:04.000 --> 00:14:06.000]  這是我們大家都熟悉的話
[00:14:06.000 --> 00:14:08.000]  那
[00:14:08.000 --> 00:14:10.000]  這個信呢其實我們說
[00:14:10.000 --> 00:14:12.000]  每個人都知道
[00:14:12.000 --> 00:14:14.000]  所望之時的實底未見之時的確具
[00:14:14.000 --> 00:14:16.000]  是沒有這個結果之前
[00:14:16.000 --> 00:14:18.000]  你已經知道了
[00:14:18.000 --> 00:14:20.000]  但是最重要的一點就是說
[00:14:20.000 --> 00:14:22.000]  人非有信就不能得神的喜悅
[00:14:22.000 --> 00:14:24.000]  為什麼這樣子呢
[00:14:24.000 --> 00:14:26.000]  因為你的信心不管你自己再大的信心
[00:14:26.000 --> 00:14:28.000]  我要多努力
[00:14:28.000 --> 00:14:30.000]  你如果不建在神的身上的話
[00:14:30.000 --> 00:14:32.000]  你的信心是沒有用的
[00:14:32.000 --> 00:14:34.000]  很多人的信心是
[00:14:34.000 --> 00:14:36.000]  憑血氣
[00:14:36.000 --> 00:14:38.000]  甚至有賭一把的個性
[00:14:38.000 --> 00:14:40.000]  真正的信心是
[00:14:40.000 --> 00:14:42.000]  基於神
[00:14:42.000 --> 00:14:44.000]  祂的教導
[00:14:44.000 --> 00:14:46.000]  然後以神為中心
[00:14:46.000 --> 00:14:48.000]  所以剛才我們唱詩歌的時候
[00:14:48.000 --> 00:14:50.000]  說我們的盼望都在於神
[00:14:50.000 --> 00:14:52.000]  這句話是絕對是正確的
