
[00:00:00.000 --> 00:00:02.000]  今天的主題是和睦
[00:03:21.000 --> 00:03:24.000]  上行之詩的而且確
[00:03:24.000 --> 00:03:26.000]  這首詩篇不是大衛寫的
[00:03:26.000 --> 00:03:29.000]  或者相信這個很明顯是以色列人
[00:03:29.000 --> 00:03:31.000]  當他們在三大節期的時候
[00:03:31.000 --> 00:03:34.000]  他們朝聖一路十級以上的時候
[00:03:34.000 --> 00:03:36.000]  還唱這首詩篇
[00:03:36.000 --> 00:03:38.000]  或者這些詩篇
[00:03:38.000 --> 00:03:42.000]  詩篇133篇是其中一首上行之詩
[00:03:42.000 --> 00:03:44.000]  裡面有三個很特別的字眼
[00:03:44.000 --> 00:03:46.000]  吸引我們的眼球
[00:03:46.000 --> 00:03:48.000]  第一個字
[00:03:48.000 --> 00:03:50.000]  就是Hana這個字
[00:03:50.000 --> 00:03:51.000]  Hinnei這個字
[00:03:51.000 --> 00:03:53.000]  希伯來文Hinnei這個字
[00:03:53.000 --> 00:03:54.000]  就是一個指示詞
[00:03:54.000 --> 00:03:57.000]  或者是一個引導性的字眼
[00:03:57.000 --> 00:03:59.000]  叫你看看
[00:03:59.000 --> 00:04:01.000]  你看看
[00:04:01.000 --> 00:04:03.000]  就好像在逛街的時候
[00:04:03.000 --> 00:04:04.000]  女兒突然跟你說
[00:04:04.000 --> 00:04:05.000]  你看看
[00:04:05.000 --> 00:04:06.000]  很漂亮
[00:04:06.000 --> 00:04:07.000]  或者你老婆跟你說
[00:04:07.000 --> 00:04:08.000]  你看看
[00:04:08.000 --> 00:04:09.000]  很便宜
[00:04:09.000 --> 00:04:10.000]  又或者你兒子跟你說
[00:04:10.000 --> 00:04:11.000]  你看看
[00:04:11.000 --> 00:04:13.000]  很便宜
[00:04:13.000 --> 00:04:15.000]  這個你看看
[00:04:15.000 --> 00:04:18.000]  就是一個很吸引的說話
[00:04:18.000 --> 00:04:21.000]  叫你注意一下
[00:04:21.000 --> 00:04:23.000]  你看看這個指示詞
[00:04:23.000 --> 00:04:25.000]  在這裡也可以是一種
[00:04:25.000 --> 00:04:28.000]  很審美的吸引的字眼
[00:04:28.000 --> 00:04:30.000]  特別是配合另外兩個形容詞
[00:04:30.000 --> 00:04:32.000]  這兩個形容詞就是
[00:04:32.000 --> 00:04:33.000]  好
[00:04:33.000 --> 00:04:36.000]  就是中文所說的善這個字
[00:04:36.000 --> 00:04:38.000]  又或者再加上另一個就是
[00:04:38.000 --> 00:04:40.000]  美麗的美
[00:04:40.000 --> 00:04:42.000]  就是說多麼好
[00:04:42.000 --> 00:04:44.000]  多麼漂亮
[00:04:44.000 --> 00:04:46.000]  所以這裡給人的感覺就是
[00:04:46.000 --> 00:04:48.000]  這裡是一個很美麗的場景
[00:04:48.000 --> 00:04:50.000]  你看看有些很漂亮的東西
[00:04:50.000 --> 00:04:53.000]  因為亞哥第七章第七節有提到
[00:04:53.000 --> 00:04:55.000]  這個多麼漂亮的人
[00:04:55.000 --> 00:04:57.000]  私人要我們留意
[00:04:57.000 --> 00:04:58.000]  多麼漂亮的東西
[00:04:58.000 --> 00:05:00.000]  多麼好的東西
[00:05:00.000 --> 00:05:01.000]  第二個字是什麼字呢
[00:05:01.000 --> 00:05:03.000]  除了在這個字之外
[00:05:03.000 --> 00:05:05.000]  第二個字就是一個
[00:05:05.000 --> 00:05:06.000]  令人吸引的字眼
[00:05:06.000 --> 00:05:08.000]  就是一個叫做
[00:05:08.000 --> 00:05:10.000]  多麼的這個字眼
[00:05:10.000 --> 00:05:12.000]  多麼這個字眼
[00:05:12.000 --> 00:05:13.000]  我就教你一個希伯林文
[00:05:13.000 --> 00:05:14.000]  多麼這個字眼叫做
[00:05:14.000 --> 00:05:15.000]  媽
[00:05:15.000 --> 00:05:16.000]  媽
[00:05:16.000 --> 00:05:18.000]  它連續說兩次媽
[00:05:18.000 --> 00:05:20.000]  媽媽
[00:05:20.000 --> 00:05:22.000]  媽媽是什麼呢
[00:05:22.000 --> 00:05:24.000]  就是兩個多麼漂亮
[00:05:24.000 --> 00:05:26.000]  多麼好
[00:05:26.000 --> 00:05:29.000]  不知道你覺得什麼叫做
[00:05:29.000 --> 00:05:30.000]  多麼好
[00:05:30.000 --> 00:05:31.000]  多麼漂亮
[00:05:31.000 --> 00:05:33.000]  每個人的審美標準不同
[00:05:33.000 --> 00:05:35.000]  不過這篇詩篇的作者馬上告訴我們
[00:05:35.000 --> 00:05:36.000]  是什麼
[00:05:36.000 --> 00:05:38.000]  就是弟兄和睦同居
[00:05:38.000 --> 00:05:40.000]  這件事
[00:05:40.000 --> 00:05:42.000]  他想我們注意一下
[00:05:42.000 --> 00:05:44.000]  多麼好
[00:05:44.000 --> 00:05:45.000]  多麼漂亮
[00:05:45.000 --> 00:05:47.000]  第三個令人吸引的字眼
[00:05:47.000 --> 00:05:49.000]  是中文聖經沒有翻譯出來
[00:05:49.000 --> 00:05:51.000]  只有原文才看得到
[00:05:51.000 --> 00:05:53.000]  就是
[00:05:53.000 --> 00:05:54.000]  監這個字
[00:05:54.000 --> 00:05:56.000]  就是確實的這個字
[00:05:56.000 --> 00:05:57.000]  indeed
[00:05:57.000 --> 00:05:58.000]  確實的這個字
[00:05:58.000 --> 00:06:00.000]  這是一個副詞
[00:06:00.000 --> 00:06:02.000]  意思就是說弟兄和睦
[00:06:02.000 --> 00:06:04.000]  應該說弟兄確實地
[00:06:04.000 --> 00:06:06.000]  和睦同居
[00:06:06.000 --> 00:06:09.000]  你說這個是不是難能可貴
[00:06:09.000 --> 00:06:12.000]  詩篇一百三十三篇
[00:06:12.000 --> 00:06:14.000]  翻得對教會內的人
[00:06:14.000 --> 00:06:16.000]  你一定會熟悉一點
[00:06:16.000 --> 00:06:18.000]  我記得我初初翻教會的時候
[00:06:18.000 --> 00:06:19.000]  我多少歲翻教會呢
[00:06:19.000 --> 00:06:21.000]  我大概是十五歲翻教會
[00:06:21.000 --> 00:06:22.000]  因為我十五歲的時候
[00:06:22.000 --> 00:06:24.000]  是我中學讀中五的時候
[00:06:24.000 --> 00:06:26.000]  所以我很小時候讀中學
[00:06:26.000 --> 00:06:28.000]  十五歲我就中五了
[00:06:28.000 --> 00:06:30.000]  那我就很記得
[00:06:30.000 --> 00:06:31.000]  所以我初初翻教會的時候
[00:06:31.000 --> 00:06:33.000]  沒多久我就會唱這首
[00:06:33.000 --> 00:06:35.000]  會會這首詩篇
[00:06:35.000 --> 00:06:36.000]  為什麼呢
[00:06:36.000 --> 00:06:37.000]  第一
[00:06:37.000 --> 00:06:38.000]  因為它夠短
[00:06:38.000 --> 00:06:40.000]  喜歡短的詩篇嗎
[00:06:40.000 --> 00:06:41.000]  當然短
[00:06:41.000 --> 00:06:42.000]  三節
[00:06:42.000 --> 00:06:43.000]  你讀聖經
[00:06:43.000 --> 00:06:44.000]  如果是三十節
[00:06:44.000 --> 00:06:45.000]  OK
[00:06:45.000 --> 00:06:46.000]  三百節就要你命了
[00:06:46.000 --> 00:06:47.000]  對不對
[00:06:47.000 --> 00:06:48.000]  三節正啊
[00:06:48.000 --> 00:06:49.000]  所以呢
[00:06:49.000 --> 00:06:51.000]  為什麼這麼喜歡這首詩篇
[00:06:51.000 --> 00:06:52.000]  因為它夠短
[00:06:52.000 --> 00:06:54.000]  第二個原因為什麼喜歡這篇詩篇
[00:06:54.000 --> 00:06:56.000]  因為這首詩篇可以是一首歌
[00:06:56.000 --> 00:06:58.000]  我初初翻教會的時候
[00:06:58.000 --> 00:07:00.000]  就有當時的教會
[00:07:00.000 --> 00:07:01.000]  都是說很多年前
[00:07:01.000 --> 00:07:03.000]  很多年的年代
[00:07:03.000 --> 00:07:05.000]  會不會唱啊你
[00:07:05.000 --> 00:07:06.000]  施班長
[00:07:06.000 --> 00:07:08.000]  如果會唱有什麼年代呢
[00:07:08.000 --> 00:07:09.000]  就是我的年代了
[00:07:09.000 --> 00:07:12.000]  這首詩歌是一首古典的歌
[00:07:12.000 --> 00:07:13.000]  會不會唱啊
[00:07:13.000 --> 00:07:14.000]  很多人都會唱
[00:07:14.000 --> 00:07:15.000]  如果會唱的話
[00:07:15.000 --> 00:07:17.000]  應該就像你跟我差不多年紀了
[00:07:17.000 --> 00:07:19.000]  又或者跟我差不多年代的人
[00:07:19.000 --> 00:07:23.000]  這首詩篇是非常好的地方
[00:07:23.000 --> 00:07:24.000]  就是因為
[00:07:24.000 --> 00:07:25.000]  每一隻字
[00:07:25.000 --> 00:07:26.000]  每一隻中文字
[00:07:26.000 --> 00:07:28.000]  都可以套在那首詩歌裡
[00:07:28.000 --> 00:07:30.000]  是完全套得下的
[00:07:30.000 --> 00:07:32.000]  不過今天我聲音不是那麼好
[00:07:32.000 --> 00:07:34.000]  所以就不唱了
[00:07:34.000 --> 00:07:35.000]  但是
[00:07:35.000 --> 00:07:36.000]  原因就是因為
[00:07:36.000 --> 00:07:37.000]  每一隻字都套得下去
[00:07:37.000 --> 00:07:40.000]  所以你背到這首歌
[00:07:40.000 --> 00:07:42.000]  你就背到這首詩篇
[00:07:42.000 --> 00:07:43.000]  所以
[00:07:43.000 --> 00:07:46.000]  這麼喜歡這首詩篇是有原因的
[00:07:46.000 --> 00:07:47.000]  還有第三個原因
[00:07:47.000 --> 00:07:48.000]  就是因為它有一個主題
[00:07:48.000 --> 00:07:51.000]  就是和睦這個主題
[00:07:51.000 --> 00:07:53.000]  因為和睦這個字
[00:07:53.000 --> 00:07:55.000]  就給人感覺這首詩篇是講和睦的
[00:07:55.000 --> 00:07:57.000]  這個字和睦
[00:07:57.000 --> 00:07:58.000]  這個字
[00:07:58.000 --> 00:08:02.000]  其實是一個翻譯的解釋
[00:08:02.000 --> 00:08:03.000]  事實上
[00:08:03.000 --> 00:08:04.000]  這個字
[00:08:04.000 --> 00:08:05.000]  這個字
[00:08:05.000 --> 00:08:06.000]  其實不是指和睦
[00:08:06.000 --> 00:08:07.000]  是指
[00:08:07.000 --> 00:08:09.000]  together 一切
[00:08:09.000 --> 00:08:11.000]  一起
[00:08:11.000 --> 00:08:12.000]  翻譯做和睦
[00:08:12.000 --> 00:08:14.000]  其實是在解釋
[00:08:14.000 --> 00:08:17.000]  這篇詩篇在這裡的意思
[00:08:17.000 --> 00:08:18.000]  翻譯的人
[00:08:18.000 --> 00:08:19.000]  或者中文聖經的翻譯
[00:08:19.000 --> 00:08:20.000]  很大膽地
[00:08:20.000 --> 00:08:21.000]  就說
[00:08:21.000 --> 00:08:23.000]  主題是和睦
[00:08:23.000 --> 00:08:25.000]  弟兄和睦同居
[00:08:25.000 --> 00:08:27.000]  稍後我們再處理和睦的問題
[00:08:27.000 --> 00:08:30.000]  這首詩篇有一個很優美的層次
[00:08:30.000 --> 00:08:32.000]  詩篇第一節
[00:08:32.000 --> 00:08:33.000]  用了三個字眼
[00:08:33.000 --> 00:08:34.000]  剛才我說了
[00:08:34.000 --> 00:08:35.000]  看看
[00:08:35.000 --> 00:08:36.000]  多麼
[00:08:36.000 --> 00:08:37.000]  以及
[00:08:37.000 --> 00:08:38.000]  確實
[00:08:38.000 --> 00:08:40.000]  它要我們注目
[00:08:40.000 --> 00:08:41.000]  很驚歎
[00:08:41.000 --> 00:08:42.000]  弟兄和睦的
[00:08:42.000 --> 00:08:43.000]  多麼好
[00:08:43.000 --> 00:08:44.000]  多麼漂亮
[00:08:44.000 --> 00:08:46.000]  多麼美麗
[00:08:46.000 --> 00:08:48.000]  到第二到第三節的時候
[00:08:48.000 --> 00:08:50.000]  它再用多三個數目字
[00:08:50.000 --> 00:08:52.000]  用了三個數目字
[00:08:52.000 --> 00:08:53.000]  一模一樣三個數目字
[00:08:53.000 --> 00:08:55.000]  第一個數目字用在哪裡呢
[00:08:55.000 --> 00:08:59.000]  就是三個一樣的字句的表達
[00:08:59.000 --> 00:09:01.000]  這三個字句的表達
[00:09:01.000 --> 00:09:02.000]  是完全一樣的
[00:09:02.000 --> 00:09:04.000]  在第二節和第三節
[00:09:04.000 --> 00:09:05.000]  是完全一樣的
[00:09:05.000 --> 00:09:08.000]  然後再加多三個比喻
[00:09:08.000 --> 00:09:09.000]  去強化
[00:09:09.000 --> 00:09:11.000]  弟兄和睦同居
[00:09:11.000 --> 00:09:12.000]  多麼好
[00:09:12.000 --> 00:09:13.000]  多麼美麗
[00:09:13.000 --> 00:09:15.000]  第二節和第三節
[00:09:15.000 --> 00:09:16.000]  一開始的時候
[00:09:16.000 --> 00:09:17.000]  格式其實都是一樣的
[00:09:17.000 --> 00:09:18.000]  這好比
[00:09:18.000 --> 00:09:19.000]  這好比
[00:09:19.000 --> 00:09:20.000]  第二節就是
[00:09:20.000 --> 00:09:21.000]  這好比
[00:09:21.000 --> 00:09:22.000]  貴重的由
[00:09:22.000 --> 00:09:23.000]  第三節就是
[00:09:23.000 --> 00:09:25.000]  這好比黑門山的露水
[00:09:25.000 --> 00:09:26.000]  不單止是這樣
[00:09:26.000 --> 00:09:28.000]  第二節和第三節重複
[00:09:28.000 --> 00:09:29.000]  出現了
[00:09:29.000 --> 00:09:32.000]  一早字眼是出現了三次
[00:09:32.000 --> 00:09:34.000]  其實中文是讀不到的
[00:09:34.000 --> 00:09:35.000]  這三次
[00:09:35.000 --> 00:09:36.000]  這三個
[00:09:36.000 --> 00:09:38.000]  這三次的組合是什麼呢
[00:09:38.000 --> 00:09:39.000]  都是同一樣的組合
[00:09:39.000 --> 00:09:42.000]  落在什麼的上面
[00:09:42.000 --> 00:09:43.000]  是完全一樣的
[00:09:43.000 --> 00:09:44.000]  三次
[00:09:44.000 --> 00:09:46.000]  落在什麼的上面
[00:09:46.000 --> 00:09:48.000]  落在什麼的上面
[00:09:48.000 --> 00:09:49.000]  第二節就是
[00:09:49.000 --> 00:09:51.000]  落在鬍鬚的上面
[00:09:51.000 --> 00:09:52.000]  這是第一次
[00:09:52.000 --> 00:09:53.000]  第二次是
[00:09:53.000 --> 00:09:56.000]  落在他的衣襟上面
[00:09:56.000 --> 00:09:57.000]  第二次
[00:09:57.000 --> 00:09:58.000]  第三次就是
[00:09:58.000 --> 00:10:02.000]  落在石安山的上面
[00:10:02.000 --> 00:10:03.000]  黑門山的露水
[00:10:03.000 --> 00:10:05.000]  落在石安山的上面
[00:10:05.000 --> 00:10:06.000]  所以
[00:10:06.000 --> 00:10:07.000]  詩篇一百三十三篇
[00:10:07.000 --> 00:10:08.000]  第二到第三節
[00:10:08.000 --> 00:10:10.000]  這個重複的組合
[00:10:10.000 --> 00:10:11.000]  三次的組合
[00:10:11.000 --> 00:10:12.000]  是一個標記
[00:10:12.000 --> 00:10:14.000]  就將第二節和第三節
[00:10:14.000 --> 00:10:16.000]  斬開了的三段
[00:10:16.000 --> 00:10:17.000]  懂得聽我嗎
[00:10:17.000 --> 00:10:20.000]  斬開了的三段
[00:10:20.000 --> 00:10:21.000]  而每一個小段
[00:10:21.000 --> 00:10:24.000]  就用了一個比喻
[00:10:24.000 --> 00:10:25.000]  第一個比喻就是
[00:10:25.000 --> 00:10:27.000]  上等的油
[00:10:27.000 --> 00:10:28.000]  第二個段落是
[00:10:28.000 --> 00:10:30.000]  雅倫的鬍鬚
[00:10:30.000 --> 00:10:32.000]  第三段就是
[00:10:32.000 --> 00:10:34.000]  黑門山的金鹿
[00:10:34.000 --> 00:10:35.000]  去表達
[00:10:35.000 --> 00:10:36.000]  去強調
[00:10:36.000 --> 00:10:37.000]  去努力地
[00:10:37.000 --> 00:10:38.000]  去加強力度
[00:10:38.000 --> 00:10:39.000]  去展現出
[00:10:39.000 --> 00:10:40.000]  第一節的訊息
[00:10:40.000 --> 00:10:42.000]  弟兄和睦同住
[00:10:42.000 --> 00:10:43.000]  是多麼好
[00:10:43.000 --> 00:10:44.000]  多麼的美麗
[00:10:44.000 --> 00:10:46.000]  所以我們花一點時間
[00:10:46.000 --> 00:10:47.000]  去看看
[00:10:47.000 --> 00:10:49.000]  這篇詩篇
[00:10:49.000 --> 00:10:51.000]  到底想讓我們學什麼
[00:10:51.000 --> 00:10:52.000]  第一件事要學習的
[00:10:52.000 --> 00:10:55.000]  就是弟兄和睦同住的表達
[00:10:55.000 --> 00:10:56.000]  留意第一節
[00:10:56.000 --> 00:10:57.000]  我們讀多一次第一節
[00:10:57.000 --> 00:10:58.000]  請讀
[00:10:58.000 --> 00:11:06.000]  這篇詩篇
[00:11:06.000 --> 00:11:08.000]  被定性為和睦這個主題
[00:11:08.000 --> 00:11:11.000]  其實又不是太過離譜
[00:11:11.000 --> 00:11:13.000]  因為事實上
[00:11:13.000 --> 00:11:15.000]  《中文聖經》翻譯的人
[00:11:15.000 --> 00:11:16.000]  他嘗試去理解
[00:11:16.000 --> 00:11:20.000]  一班男人住在一起的狀況
[00:11:20.000 --> 00:11:22.000]  經過一些人的研究
[00:11:22.000 --> 00:11:23.000]  就發現
[00:11:23.000 --> 00:11:25.000]  這裡有可能是和當時的
[00:11:25.000 --> 00:11:27.000]  一些很大的家族
[00:11:27.000 --> 00:11:28.000]  又或者是
[00:11:28.000 --> 00:11:31.000]  同一個政治光譜的一群人
[00:11:31.000 --> 00:11:33.000]  又或者是一班宗教的人士
[00:11:33.000 --> 00:11:37.000]  他們走在一起聚居在一起
[00:11:37.000 --> 00:11:40.000]  而作為當時的社群裡面
[00:11:40.000 --> 00:11:43.000]  最有影響力的男人
[00:11:43.000 --> 00:11:44.000]  這班人
[00:11:44.000 --> 00:11:45.000]  他們住在一起的時候
[00:11:45.000 --> 00:11:46.000]  你可以想像一下
[00:11:46.000 --> 00:11:50.000]  一班人住在一起會是怎樣的
[00:11:50.000 --> 00:11:53.000]  我不知道大家有沒有試過想過
[00:11:53.000 --> 00:11:55.000]  有一班志同道合的人
[00:11:55.000 --> 00:11:57.000]  住在一起的狀況會是怎樣
[00:11:57.000 --> 00:11:58.000]  我記得有一年
[00:11:58.000 --> 00:11:59.000]  我去以色列
[00:11:59.000 --> 00:12:00.000]  我相信應該是最後一次
[00:12:00.000 --> 00:12:01.000]  我去以色列
[00:12:01.000 --> 00:12:02.000]  我去以色列的時候
[00:12:02.000 --> 00:12:04.000]  我就特意參觀了一個
[00:12:04.000 --> 00:12:08.000]  只是一班他們志同道合的猶太人
[00:12:08.000 --> 00:12:10.000]  他們無論是政治的理念
[00:12:10.000 --> 00:12:12.000]  什麼理念都一樣的一班人
[00:12:12.000 --> 00:12:15.000]  他們都是一個共享的社群
[00:12:15.000 --> 00:12:19.000]  而這個社群大概只有十幾二十
[00:12:19.000 --> 00:12:21.000]  一百多間房子左右
[00:12:21.000 --> 00:12:24.000]  我進去探過他們看過他們
[00:12:24.000 --> 00:12:27.000]  我發現他們都是同一個理念的一班人
[00:12:27.000 --> 00:12:29.000]  裡面大家生活得樂融融
[00:12:29.000 --> 00:12:30.000]  大家好像又知道
[00:12:30.000 --> 00:12:31.000]  你又分這些食物
[00:12:31.000 --> 00:12:33.000]  他又分那樣的食物
[00:12:33.000 --> 00:12:35.000]  所以是非常融洽的
[00:12:35.000 --> 00:12:37.000]  但是這裡始終都有男有女
[00:12:37.000 --> 00:12:38.000]  有孩子有老人家
[00:12:38.000 --> 00:12:39.000]  是不是
[00:12:39.000 --> 00:12:40.000]  但是你可以想像
[00:12:40.000 --> 00:12:43.000]  經文說一班的男人住在一起
[00:12:43.000 --> 00:12:45.000]  你有沒有試過
[00:12:45.000 --> 00:12:47.000]  去春令會就是了
[00:12:47.000 --> 00:12:49.000]  退休會或者也會的
[00:12:49.000 --> 00:12:50.000]  但是你有沒有試過
[00:12:50.000 --> 00:12:52.000]  假設老婆不在
[00:12:52.000 --> 00:12:54.000]  我的意思就是去了旅行
[00:12:54.000 --> 00:12:56.000]  去旅行不要想太多
[00:12:56.000 --> 00:12:57.000]  去旅行
[00:12:57.000 --> 00:12:59.000]  還要去三個月那種
[00:12:59.000 --> 00:13:00.000]  寶珠是不是死了
[00:13:00.000 --> 00:13:01.000]  死了三個月
[00:13:01.000 --> 00:13:04.000]  你想想房子會變成怎樣
[00:13:04.000 --> 00:13:05.000]  你也好一點
[00:13:05.000 --> 00:13:06.000]  因為你家裡還有一些女士
[00:13:06.000 --> 00:13:09.000]  今天早上領事那位Ivan走了
[00:13:09.000 --> 00:13:12.000]  她一家裡面
[00:13:12.000 --> 00:13:13.000]  除了老婆之外
[00:13:13.000 --> 00:13:14.000]  全部都是男人
[00:13:14.000 --> 00:13:16.000]  你想想如果她去了
[00:13:16.000 --> 00:13:17.000]  老婆去了兩個月
[00:13:17.000 --> 00:13:18.000]  三個月的時候
[00:13:18.000 --> 00:13:20.000]  家裡會變成什麼樣子
[00:13:20.000 --> 00:13:22.000]  三個月
[00:13:22.000 --> 00:13:26.000]  男人通常製造出來的問題
[00:13:26.000 --> 00:13:27.000]  一班人住
[00:13:27.000 --> 00:13:29.000]  應該是一些外在困難
[00:13:29.000 --> 00:13:30.000]  外在的問題
[00:13:30.000 --> 00:13:31.000]  外部環境問題
[00:13:31.000 --> 00:13:32.000]  例如
[00:13:32.000 --> 00:13:34.000]  衣服就亂飛
[00:13:34.000 --> 00:13:36.000]  例如廁所很骯髒
[00:13:36.000 --> 00:13:37.000]  你知道男人用廁所
[00:13:37.000 --> 00:13:38.000]  特別骯髒
[00:13:38.000 --> 00:13:41.000]  還有垃圾特別多
[00:13:41.000 --> 00:13:42.000]  不清潔
[00:13:42.000 --> 00:13:45.000]  還有噪音特別多
[00:13:45.000 --> 00:13:47.000]  因為男人說話大大聲聲
[00:13:47.000 --> 00:13:49.000]  還有喜歡問候別人
[00:13:49.000 --> 00:13:50.000]  爹爹爹的媽媽
[00:13:50.000 --> 00:13:51.000]  那些字眼
[00:13:51.000 --> 00:13:54.000]  還有留意到男人通常
[00:13:54.000 --> 00:13:56.000]  他給人家私人的空間
[00:13:56.000 --> 00:13:59.000]  是沒有這個觀念的
[00:13:59.000 --> 00:14:00.000]  他要說就說
[00:14:00.000 --> 00:14:01.000]  他要做就做
[00:14:01.000 --> 00:14:02.000]  他管你什麼感受
[00:14:02.000 --> 00:14:04.000]  管你是什麼私人的空間
[00:14:04.000 --> 00:14:06.000]  男人是不會太理會這些
[00:14:06.000 --> 00:14:08.000]  所以製造出來的問題
[00:14:08.000 --> 00:14:11.000]  就是短期的衝突
[00:14:11.000 --> 00:14:12.000]  當有這些東西出現的時候
[00:14:12.000 --> 00:14:14.000]  男人就會很容易爭執
[00:14:14.000 --> 00:14:16.000]  吵架甚至揮拳打人
[00:14:16.000 --> 00:14:18.000]  不過這些衝突是短期的
