
[00:00:00.000 --> 00:00:04.500]  希望大家一直聽我們所讀的經文
[00:01:33.580 --> 00:01:36.260]  其實當主耶穌被捉拿的時候
[00:01:36.260 --> 00:01:37.500]  他可以反抗
[00:01:37.500 --> 00:01:38.600]  他可以反抗
[00:01:38.600 --> 00:01:40.360]  當他被控告的時候
[00:01:40.360 --> 00:01:41.860]  當他被控告的時候
[00:01:41.860 --> 00:01:43.120]  他可以不認罪的
[00:01:43.120 --> 00:01:44.480]  他可以不認罪的
[00:01:44.480 --> 00:01:46.260]  當他被釘十字架的時候
[00:01:46.260 --> 00:01:47.840]  當他被釘十字架的時候
[00:01:47.840 --> 00:01:50.920]  他大可以叫天使、天君來去營救他
[00:01:50.920 --> 00:01:55.360]  他大可以叫天使、天君來去營救他
[00:01:55.360 --> 00:01:56.680]  但是他從來沒有這樣做
[00:01:56.680 --> 00:01:57.740]  但是他從來沒有這樣做
[00:01:57.740 --> 00:01:59.480]  因為主耶穌他明明知道
[00:01:59.480 --> 00:02:01.860]  他來到這個世界上的唯一目的
[00:02:01.860 --> 00:02:03.780]  就是面對這個十字架
[00:02:03.780 --> 00:02:06.780]  因為主耶穌基督知道他來到世上
[00:02:06.780 --> 00:02:09.600]  他的明明的目的就是面對十字架
[00:02:09.600 --> 00:02:11.860]  而面對十字架的主要原因
[00:02:11.860 --> 00:02:15.520]  而面對十字架的主要原因
[00:02:15.520 --> 00:02:20.100]  就是要解決人類最大、最深、最重要的問題
[00:02:20.100 --> 00:02:23.760]  就是要解決人類最大、最深、最重要的問題
[00:02:23.760 --> 00:02:24.420]  如果我問大家
[00:02:24.420 --> 00:02:26.420]  你覺得人類最大的問題是甚麼?
[00:02:26.420 --> 00:02:27.540]  如果我問大家
[00:02:27.540 --> 00:02:29.540]  人類最大的問題是甚麼?
[00:02:29.540 --> 00:02:32.700]  我記得有一次和一個十三、四歲的年輕人聊天
[00:02:32.700 --> 00:02:36.540]  我記得有一次我和一個十三、四歲的年輕人在說話
[00:02:36.540 --> 00:02:38.040]  他就跟我說
[00:02:38.040 --> 00:02:38.920]  他跟我說
[00:02:38.920 --> 00:02:40.560]  如果我是神的話
[00:02:40.560 --> 00:02:42.380]  他說如果我是神的話
[00:02:42.380 --> 00:02:44.740]  我會讓這個世界完全沒有戰爭
[00:02:44.740 --> 00:02:47.300]  我要讓這個世界完全沒有戰爭
[00:02:47.300 --> 00:02:49.860]  我會醫治所有人類的疾病
[00:02:49.860 --> 00:02:53.220]  我要醫治世界上所有的疾病
[00:02:53.220 --> 00:02:57.000]  他會解決所有現在面對的氣候問題
[00:02:57.000 --> 00:03:00.880]  他要解決現在我們所要面對的所有的氣候問題
[00:03:00.880 --> 00:03:01.660]  我聽了之後我就說
[00:03:01.660 --> 00:03:03.980]  這麽像我所理解的天堂
[00:03:03.980 --> 00:03:05.580]  我聽了以後我就說
[00:03:05.580 --> 00:03:08.900]  好像我所理解的天堂一樣
[00:03:08.900 --> 00:03:11.320]  不過我很佩服這個年輕人
[00:03:11.320 --> 00:03:13.180]  不過我很佩服這個年輕人
[00:03:13.180 --> 00:03:16.440]  通常這個年紀的生活都是過來打機的
[00:03:16.440 --> 00:03:19.220]  通常這樣的年紀的人都是在打機
[00:03:19.220 --> 00:03:21.520]  但是他竟然想到這些世界的問題
[00:03:21.520 --> 00:03:24.580]  但是他卻在考慮世界的問題
[00:03:24.580 --> 00:03:25.580]  沒錯
[00:03:25.580 --> 00:03:29.300]  剛才所說的問題都是我們今天每一天要面對的問題
[00:03:29.300 --> 00:03:29.960]  沒錯
[00:03:29.960 --> 00:03:33.720]  我們剛剛所說的問題都是我們每一天都要面對的問題
[00:03:33.720 --> 00:03:35.340]  但奇怪的就是在於
[00:03:35.340 --> 00:03:36.500]  但是奇怪的是
[00:03:36.500 --> 00:03:38.820]  當主耶穌來到這個世界上的時候
[00:03:38.820 --> 00:03:41.140]  當主耶穌來到這個世上的時候
[00:03:41.140 --> 00:03:44.900]  你會發覺他從來沒有嘗試去解決這些問題
[00:03:44.900 --> 00:03:48.840]  你發現他從來沒有嘗試去要解決這些問題
[00:03:48.840 --> 00:03:51.080]  我們會問 究竟主耶穌祂知不知道世界上
[00:03:51.080 --> 00:03:54.380]  我們每一個人每一天面對的問題是什麼問題?
[00:03:54.380 --> 00:03:56.380]  那我們要問主耶穌基督
[00:03:56.380 --> 00:04:00.160]  祂到底不知道我們每一個人每一天所要面對
[00:04:00.160 --> 00:04:02.000]  到底是什麼問題呢?
[00:04:02.000 --> 00:04:04.220]  是不是主耶穌「離地」呢?
[00:04:04.220 --> 00:04:07.900]  是不是主耶穌出現「離地」呢?
[00:04:07.900 --> 00:04:08.960]  我相信不是
[00:04:08.960 --> 00:04:10.260]  我相信不是的
[00:04:10.260 --> 00:04:12.460]  我相信不是主耶穌「離地」
[00:04:12.460 --> 00:04:15.500]  我相信不是主耶穌「離地」
[00:04:15.500 --> 00:04:17.060]  是我們太「貼地」
[00:04:17.060 --> 00:04:20.360]  是我們太「貼地」
[00:04:20.360 --> 00:04:21.660]  我們「貼地」到一個地步
[00:04:21.660 --> 00:04:24.500]  我們只是看到這個世界上發生的問題
[00:04:24.500 --> 00:04:26.560]  我們「貼地」到一個地步
[00:04:26.560 --> 00:04:29.540]  我們光看見這個世上的問題了
[00:04:29.540 --> 00:04:30.800]  所以以致我們不知道
[00:04:30.800 --> 00:04:33.920]  其實這些眾多的問題背後的原因是什麼
[00:04:33.920 --> 00:04:37.620]  我們不知道這眾多的問題背後的原因是什麼
[00:04:37.620 --> 00:04:39.220]  那究竟背後的原因是什麼呢?
[00:04:39.220 --> 00:04:41.360]  那到底背後的原因是什麼呢?
[00:04:41.360 --> 00:04:43.620]  我們要回去看「創世」的故事
[00:04:43.620 --> 00:04:46.460]  我們回過去看一下「創世」的故事
[00:04:46.460 --> 00:04:50.340]  當人類被創造之後
[00:04:50.340 --> 00:04:51.760]  當人類不聽神的說話
[00:04:51.760 --> 00:04:54.100]  而吃了被禁止的禁果之後
[00:04:54.100 --> 00:04:55.800]  當人類不聽神的話
[00:04:55.800 --> 00:04:58.820]  吃了那個被禁止的禁果以後
[00:04:58.820 --> 00:05:01.940]  神就因為罪的緣故來咒詛大地
[00:05:01.940 --> 00:05:04.860]  神就因為罪的緣故咒詛大地
[00:05:04.860 --> 00:05:06.640]  我們面對所有的天災
[00:05:06.640 --> 00:05:08.360]  其實都是罪惡的後果
[00:05:08.360 --> 00:05:10.420]  我們今天所面對的所有的天災
[00:05:10.420 --> 00:05:11.820]  都是罪的後果
[00:05:11.820 --> 00:05:14.180]  因為神說有罪的自由
[00:05:14.180 --> 00:05:16.560]  大地就受到神的咒詛
[00:05:16.560 --> 00:05:17.980]  因為有罪的時候
[00:05:17.980 --> 00:05:20.780]  神說大地就受到神的咒詛
[00:05:20.780 --> 00:05:23.120]  並不是因為神喜歡咒詛
[00:05:23.120 --> 00:05:25.000]  並不是神喜歡咒詛
[00:05:25.000 --> 00:05:27.820]  也都不是神願意看到我們受痛苦
[00:05:27.820 --> 00:05:30.380]  也不是神願意看見我們受苦
[00:05:30.380 --> 00:05:32.460]  而說這個世界被咒詛的原因
[00:05:32.460 --> 00:05:34.820]  是因為罪進入世界
[00:05:34.820 --> 00:05:36.800]  這個世界被咒詛的緣故
[00:05:36.800 --> 00:05:38.700]  是因為罪進入了世界
[00:05:38.700 --> 00:05:40.380]  也都由於罪進入世界
[00:05:40.380 --> 00:05:42.640]  也因為罪進入了世界
[00:05:42.640 --> 00:05:44.480]  人要因此而面對死亡
[00:05:44.480 --> 00:05:47.320]  人就因此要面對死亡
[00:05:47.320 --> 00:05:49.820]  我們所說的不是肉身的死亡
[00:05:49.820 --> 00:05:51.980]  所以你所說的並不是肉身的死亡
[00:05:51.980 --> 00:05:52.800]  因為肉身的死亡
[00:05:52.800 --> 00:05:54.400]  我們每一個人
[00:05:54.400 --> 00:05:56.700]  你喜歡與否我們都要面對這個死亡
[00:05:56.700 --> 00:05:57.960]  因為肉身的死亡
[00:05:57.960 --> 00:06:00.420]  不管喜歡還是不喜歡
[00:06:00.420 --> 00:06:02.080]  我們都要面對這個死亡
[00:06:02.080 --> 00:06:04.200]  死亡也都包括靈性的死亡
[00:06:04.200 --> 00:06:06.760]  死亡卻包括了靈性的死亡
[00:06:06.760 --> 00:06:10.460]  靈性的死亡就是我們神與人之間
[00:06:10.460 --> 00:06:11.880]  永遠的分隔
[00:06:11.880 --> 00:06:15.580]  靈性的死亡就是神與人永遠的隔絕
[00:06:15.580 --> 00:06:17.460]  當罪進入人世間的時候
[00:06:17.460 --> 00:06:20.060]  罪就將人與神分開
[00:06:20.060 --> 00:06:24.020]  當罪救了人的時候
[00:06:24.020 --> 00:06:26.080]  罪就把人和神分開
[00:06:26.080 --> 00:06:27.620]  也都由於罪的存在
[00:06:27.620 --> 00:06:29.140]  因為罪的存在
[00:06:29.140 --> 00:06:31.340]  所有世界上裡面的人
[00:06:31.340 --> 00:06:33.400]  所有世上的人
[00:06:33.400 --> 00:06:35.820]  都是靈性死了的人
[00:06:35.820 --> 00:06:38.300]  都是靈性死了的人
[00:06:38.300 --> 00:06:41.340]  這個就是人類最大最嚴重的問題
[00:06:41.340 --> 00:06:44.280]  這就是人類最大最嚴重的問題
[00:06:44.280 --> 00:06:46.340]  沒錯 剛才那個少年所提出的問題
[00:06:46.340 --> 00:06:48.520]  都是真實的問題
[00:06:48.520 --> 00:06:50.980]  不錯 剛剛那個少年所提出的問題
[00:06:50.980 --> 00:06:52.820]  都是事實上很真實的問題
[00:06:52.820 --> 00:06:55.480]  所有的問題其實都是罪的結果
[00:06:55.480 --> 00:06:58.200]  但是所有的這些問題都是罪的結果
[00:06:58.200 --> 00:06:59.180]  所以主耶穌來的時候
[00:06:59.180 --> 00:07:02.000]  不是解決罪帶來的問題
[00:07:02.000 --> 00:07:03.580]  所以主耶穌來了
[00:07:03.580 --> 00:07:06.580]  祂不是要解決罪所帶來的問題
[00:07:06.580 --> 00:07:10.620]  主耶穌來就是要解決所有問題的根據罪的問題
[00:07:10.620 --> 00:07:13.780]  主耶穌來了就是要解決所有問題的根源
[00:07:13.780 --> 00:07:14.620]  就是罪的問題
[00:07:14.620 --> 00:07:18.320]  也都要拯救所有陷在罪惡裡面的罪人
[00:07:18.320 --> 00:07:22.140]  也要拯救所有陷在罪惡裡面的人
[00:07:22.140 --> 00:07:23.780]  就是你和我
[00:07:23.780 --> 00:07:25.280]  聖經講得很清楚
[00:07:25.280 --> 00:07:26.620]  聖經說得很清楚
[00:07:26.620 --> 00:07:28.300]  當我們還軟弱的時候
[00:07:28.300 --> 00:07:30.660]  當我們還軟弱的時候
[00:07:30.660 --> 00:07:33.240]  基督就按著日期來到人間
[00:07:33.240 --> 00:07:35.680]  基督就按著日期來到人間
[00:07:35.680 --> 00:07:38.560]  為罪人而死
[00:07:38.560 --> 00:07:40.420]  當我們還足罪人的時候
[00:07:40.420 --> 00:07:42.620]  主耶穌已經為我們而死
[00:07:42.620 --> 00:07:44.660]  當我們還足罪人的時候
[00:07:44.660 --> 00:07:46.820]  主耶穌基督已經為我們而死
[00:07:46.820 --> 00:07:47.540]  就是因為這樣
[00:07:47.540 --> 00:07:49.220]  神的愛就在此顯明
[00:07:49.220 --> 00:07:50.380]  就因為這樣
[00:07:50.380 --> 00:07:52.300]  神的愛就在此顯明
[00:07:52.300 --> 00:07:54.580]  不單止主耶穌在十字架上的死
[00:07:54.580 --> 00:07:57.660]  為彰顯了世人
[00:07:57.660 --> 00:08:00.540]  神對人的恩情
[00:08:00.540 --> 00:08:03.420]  主耶穌基督在十字架上的死
[00:08:03.420 --> 00:08:06.260]  不單彰顯了神對人的恩情
[00:08:06.260 --> 00:08:07.700]  也都告訴我們
[00:08:07.700 --> 00:08:11.740]  神在這個對人的愛付出了很大的代價
[00:08:11.740 --> 00:08:13.140]  也告訴了我們
[00:08:13.140 --> 00:08:17.180]  神對人的愛付出了一個很沉重的代價
[00:08:17.180 --> 00:08:18.460]  那究竟是甚麼代價呢?
[00:08:18.460 --> 00:08:20.700]  那究竟是甚麼代價呢?
[00:08:20.700 --> 00:08:21.940]  其中一個代價就是
[00:08:21.940 --> 00:08:24.260]  在十字架上所受的痛苦
[00:08:24.260 --> 00:08:28.780]  其中一個代價就是在十字架上所受的痛苦
[00:08:28.780 --> 00:08:30.860]  十字架上是有痛苦的
[00:08:30.860 --> 00:08:32.660]  十字架上是有痛苦的
[00:08:32.660 --> 00:08:35.100]  很多時候我們覺得
[00:08:35.100 --> 00:08:37.380]  主耶穌曾經行過這麼多的神蹟
[00:08:37.380 --> 00:08:42.740]  主耶穌曾經行過這麼多的神蹟
[00:08:42.740 --> 00:08:45.700]  主耶穌可以在水面上行走
[00:08:45.700 --> 00:08:48.620]  主耶穌基督可以在水面上走
[00:08:48.620 --> 00:08:51.620]  講一句話就是暴風都要停止
[00:08:51.620 --> 00:08:54.140]  一句話就可以令暴風停止
[00:08:54.140 --> 00:08:56.100]  又能夠醫病又能夠趕鬼
[00:08:56.100 --> 00:08:57.820]  又能治病又能趕鬼
[00:08:57.820 --> 00:08:59.620]  甚至可以叫死人復活
[00:08:59.620 --> 00:09:01.900]  甚至可以讓死人復活
[00:09:01.900 --> 00:09:06.660]  很多時候這些神蹟讓我們有一個錯誤的感覺
[00:09:06.660 --> 00:09:09.740]  耶穌是有神蹟掩蓋了祂的人性
[00:09:09.740 --> 00:09:12.820]  所有的這些神蹟都讓我們有一個錯覺
[00:09:12.820 --> 00:09:17.860]  就是把主耶穌基督的神蹟掩蓋了祂的人性
[00:09:17.860 --> 00:09:20.180]  覺得主耶穌是不會感覺痛的
[00:09:20.180 --> 00:09:22.580]  覺得主耶穌基督不會覺得痛
[00:09:22.580 --> 00:09:23.780]  就算有痛
[00:09:23.780 --> 00:09:24.540]  即便有痛
[00:09:24.540 --> 00:09:27.940]  可能主耶穌都可以打一支隱形的麻醉針
[00:09:27.940 --> 00:09:29.060]  讓自己不痛
[00:09:29.060 --> 00:09:32.180]  可能祂也會打一支隱形的麻醉針
[00:09:32.180 --> 00:09:33.860]  就可以讓自己不痛
[00:09:33.860 --> 00:09:37.020]  我們經常以為主耶穌沒有人類的感覺
[00:09:37.020 --> 00:09:38.220]  沒有人類的需要
[00:09:38.220 --> 00:09:42.020]  我們常常覺得主耶穌基督沒有人類的需要
[00:09:42.020 --> 00:09:42.940]  沒有人類的感覺
[00:09:42.940 --> 00:09:46.140]  如果我們看剛才《十句經文》的28節
[00:09:46.140 --> 00:09:49.140]  當時我們來看剛才所讀的經文的28節
[00:09:49.140 --> 00:09:50.180]  那裡講得很清楚
[00:09:50.180 --> 00:09:52.500]  那裡說得很清楚
[00:09:52.500 --> 00:09:54.660]  主耶穌說「我渴了」
[00:09:54.660 --> 00:09:56.940]  主耶穌說「我渴了」
[00:09:56.940 --> 00:10:01.140]  這三個簡單的字告訴我們
[00:10:01.140 --> 00:10:03.780]  這三個簡單的字告訴我們
[00:10:03.780 --> 00:10:07.300]  沒錯 主耶穌是神成為肉身
[00:10:07.300 --> 00:10:11.140]  對 是主耶穌基督神成為肉身
[00:10:11.140 --> 00:10:13.140]  但是掛在十字架上的主耶穌
[00:10:13.140 --> 00:10:15.140]  仍然是一個有血有肉的人
[00:10:15.140 --> 00:10:18.140]  但是掛在十字架上的主耶穌基督
[00:10:18.140 --> 00:10:20.180]  人家是一個有血有肉的人
[00:10:20.180 --> 00:10:21.980]  這三個字「我渴了」
[00:10:21.980 --> 00:10:25.580]  其實是講了人類歷史上最大的諷刺
[00:10:25.580 --> 00:10:28.140]  這「主我渴了」這三個字
[00:10:28.140 --> 00:10:32.340]  其實是說出了人類最大的諷刺
[00:10:32.340 --> 00:10:38.340]  大家記得主耶穌和這個撒瑪利亞井旁的婦人的談道
[00:10:38.340 --> 00:10:43.020]  大家還記得主耶穌在井旁
[00:10:43.020 --> 00:10:46.300]  與這個撒瑪利亞婦人所說的道
[00:10:46.300 --> 00:10:48.220]  主耶穌和這個婦人這樣說
[00:10:48.220 --> 00:10:50.020]  主耶穌對這個婦人說
[00:10:50.020 --> 00:10:51.420]  你喝這個井裡面的水
[00:10:51.420 --> 00:10:52.700]  喝完之後會再頸渴
[00:10:52.700 --> 00:10:55.020]  頸渴的時候又要再喝
[00:10:55.020 --> 00:10:56.620]  你喝這井裡的水
[00:10:56.620 --> 00:10:58.500]  你喝了還會渴
[00:10:58.500 --> 00:11:00.100]  渴了你還要喝
[00:11:00.100 --> 00:11:03.180]  但是人若喝了我所賜的水
[00:11:03.180 --> 00:11:04.860]  就永遠不渴
[00:11:04.860 --> 00:11:07.340]  但是人喝了我所賜的水
[00:11:07.340 --> 00:11:09.100]  就永遠不渴
[00:11:09.100 --> 00:11:11.980]  這個水會在人的生命裡成為泉源
[00:11:11.980 --> 00:11:13.540]  直湧到永生
[00:11:13.540 --> 00:11:16.580]  這水會成為人的生命源泉
[00:11:16.580 --> 00:11:18.300]  直湧到永生
[00:11:18.300 --> 00:11:19.620]  大家覺得諷刺嗎?
[00:11:19.620 --> 00:11:20.700]  大家覺得諷刺嗎?
[00:11:20.700 --> 00:11:22.900]  一個能夠賜活水
[00:11:22.900 --> 00:11:24.380]  一個能賜活水
[00:11:24.380 --> 00:11:27.420]  能夠叫人永遠不渴的主耶穌基督
[00:11:27.420 --> 00:11:30.980]  一個能夠叫人永遠不渴的主耶穌基督
[00:11:30.980 --> 00:11:33.700]  現在祂自己說我渴了
[00:11:33.700 --> 00:11:36.980]  現在祂自己說我渴了
[00:11:36.980 --> 00:11:39.100]  一個完全沒有罪的義人
[00:11:39.100 --> 00:11:41.740]  一個完全沒有罪的義人
[00:11:41.740 --> 00:11:43.220]  現在要成為罪人
[00:11:43.220 --> 00:11:44.820]  現在要成為罪人
[00:11:44.820 --> 00:11:46.060]  受皮肉之苦
[00:11:46.060 --> 00:11:47.300]  受皮肉之苦
[00:11:47.300 --> 00:11:49.980]  一個賜生命叫人復活的耶穌
[00:11:49.980 --> 00:11:53.300]  一個賜生命叫別人復活的耶穌
[00:11:53.300 --> 00:11:55.780]  現在就要被懸掛在十字架上
[00:11:55.780 --> 00:11:58.860]  現在就要被懸掛在十字架上
[00:11:58.860 --> 00:12:01.860]  接受一個最殘酷的死亡方式
[00:12:01.860 --> 00:12:04.020]  接受一個最殘酷的死亡方式
[00:12:04.020 --> 00:12:07.340]  大家要明白十字架這個刑罰
[00:12:07.340 --> 00:12:10.620]  大家要明白這個十字架的刑罰
[00:12:10.620 --> 00:12:13.020]  其實是羅馬人特別設計出來的
[00:12:13.020 --> 00:12:15.780]  是羅馬人特別設計出來的
[00:12:15.780 --> 00:12:20.540]  為的就是要盡最大的痛苦來折磨那個罪人
[00:12:20.540 --> 00:12:23.620]  就是要盡最大的痛苦來折磨這個罪人
[00:12:23.620 --> 00:12:27.780]  讓那個被掛在十字架上的人不會即時死去
[00:12:27.780 --> 00:12:30.860]  讓那個掛在十字架上的人不會馬上死去
[00:12:30.860 --> 00:12:34.580]  目的就是要受盡肉身的痛苦來慢慢死去
[00:12:34.580 --> 00:12:37.820]  目的就是要受盡肉身的痛苦來慢慢死去
[00:12:37.820 --> 00:12:41.500]  也都由於這個刑罰這麼殘忍
[00:12:41.500 --> 00:12:43.260]  也都由於這個刑罰這麼殘忍
[00:12:43.260 --> 00:12:47.100]  所以羅馬人不會將這個刑罰行在羅馬人身上
[00:12:47.100 --> 00:12:50.620]  所以羅馬人不會將這個刑罰行在羅馬人身上
[00:12:50.620 --> 00:12:55.260]  他們只會將這個刑罰行在非羅馬人的人身上
[00:12:55.260 --> 00:12:58.660]  他們只會把這個刑罰行在非羅馬人身上
[00:12:58.660 --> 00:13:02.020]  所以很多時候掛上去之後會不拿下來的
[00:13:02.020 --> 00:13:05.700]  所以有時候掛上去就不會拿下來
[00:13:05.700 --> 00:13:11.820]  為的就是讓其他人看到這個這麼令人害怕的懲罰之後
[00:13:11.820 --> 00:13:15.740]  就是為了讓旁邊的人看到這麼可怕的刑罰
[00:13:15.740 --> 00:13:20.700]  可以更容易讓羅馬政府去管轄當時的人民
[00:13:20.700 --> 00:13:26.020]  就是更容易的讓羅馬政府管轄當時的人民
[00:13:26.020 --> 00:13:29.540]  不過雖然這個痛苦我們今天是沒有辦法想像
[00:13:29.540 --> 00:13:33.060]  雖然我們今天不能想像當時的痛苦
[00:13:33.060 --> 00:13:35.020]  但是我相信對主耶穌來說
[00:13:35.020 --> 00:13:37.220]  但是對主耶穌來說
[00:13:37.220 --> 00:13:40.180]  最大的痛苦不是來自身體的痛苦
[00:13:40.180 --> 00:13:42.940]  最大的痛苦並不是來自身體的痛苦
[00:13:42.940 --> 00:13:47.740]  最大的痛苦是來自祂和神的和天父上帝的分開
[00:13:47.740 --> 00:13:51.260]  最大的痛苦來自於祂與天父上帝的分離
[00:13:51.260 --> 00:13:53.500]  聖經告訴我們
[00:13:53.500 --> 00:13:54.700]  在以色列人的傳統裏面
[00:13:54.700 --> 00:13:57.780]  凡掛在木頭上的都是會被咒詛的
[00:13:57.780 --> 00:14:01.660]  從以色列人的傳統來說
[00:14:01.660 --> 00:14:05.100]  所有被掛在木頭上的都會被咒詛
[00:14:05.100 --> 00:14:07.940]  那就是說當主耶穌被掛在這個十字架上的時候
[00:14:07.940 --> 00:14:11.620]  當主耶穌被掛在這個十字架上的時候
[00:14:11.620 --> 00:14:14.060]  祂就受到了咒詛
[00:14:14.060 --> 00:14:17.620]  不單止祂受到了咒詛
[00:14:17.620 --> 00:14:19.580]  如果我們看這個加勒泰書的時候
[00:14:19.580 --> 00:14:21.980]  我們來看這個加勒泰書的時候
[00:14:21.980 --> 00:14:25.100]  那裏簡直說主耶穌是成為咒詛
[00:14:25.100 --> 00:14:29.460]  那你直接說主耶穌成為咒詛
[00:14:29.460 --> 00:14:31.260]  那為甚麼主耶穌會成為咒詛呢?
[00:14:31.260 --> 00:14:33.860]  那你會問為甚麼主耶穌會成為咒詛呢?
[00:14:33.860 --> 00:14:35.660]  我們看這個哥林多後書
[00:14:35.660 --> 00:14:39.220]  我們來看一下哥林多後書
[00:14:39.220 --> 00:14:43.060]  聖經裏說「神使那無罪的替我們成為罪」
[00:14:43.060 --> 00:14:47.620]  所以說要那無罪的替我們成為那有罪的
[00:14:47.620 --> 00:14:51.020]  所以就在主耶穌被掛在木頭上那一剎那
[00:14:51.020 --> 00:14:55.860]  就是當主耶穌被掛在十字架上那一剎那
[00:14:55.860 --> 00:15:00.220]  主耶穌就成為整個被造世界的咒詛
[00:15:00.220 --> 00:15:04.620]  主耶穌基督就成為那所有被造世界的咒詛
[00:15:04.620 --> 00:15:05.740]  就在那一刻
[00:15:05.740 --> 00:15:09.340]  就在那一刻 他承擔著整個人類歷史
[00:15:09.340 --> 00:15:12.140]  他承擔了整個的人類歷史
[00:15:12.140 --> 00:15:15.020]  歷世歷代每一個人包括你和我所犯的罪
[00:15:15.020 --> 00:15:17.860]  就在那一剎那完全落在主耶穌的身上
[00:15:17.860 --> 00:15:20.140]  歷史地帶包括你和我
[00:15:20.140 --> 00:15:24.140]  所有的人類的罪都落在了主耶穌身上
[00:15:24.140 --> 00:15:25.260]  就在那個時候
[00:15:25.260 --> 00:15:27.940]  就在那個時候
[00:15:27.940 --> 00:15:29.860]  神就掩面離開
[00:15:29.860 --> 00:15:33.220]  神掩面離開
[00:15:33.220 --> 00:15:37.660]  從永遠到永遠 聖父與聖子從不分離
[00:15:37.660 --> 00:15:42.740]  從永遠到永遠 聖父與聖子從不分離
[00:15:42.740 --> 00:15:45.540]  聖父與聖子在永恆裏面
[00:15:45.540 --> 00:15:48.740]  永遠都是活在愛的契合裏面
[00:15:48.740 --> 00:15:51.540]  聖父和聖子在永恆裏面
[00:15:51.540 --> 00:15:54.340]  永遠都活在愛的契合裏面
[00:15:54.340 --> 00:15:56.740]  由於罪落在主耶穌基督的身上
[00:15:56.740 --> 00:15:59.780]  因為罪落在了主耶穌基督的身上
[00:15:59.780 --> 00:16:03.420]  就在那一剎那 天父就離開了主耶穌基督
[00:16:03.420 --> 00:16:06.020]  就在那一剎那
[00:16:06.020 --> 00:16:10.620]  天父就離開了主耶穌
[00:16:10.620 --> 00:16:12.820]  所以主耶穌從心底裏面
[00:16:12.820 --> 00:16:15.420]  靈魂的深處發出這樣的呼喊
[00:16:15.420 --> 00:16:20.420]  所以主耶穌基督從靈魂深處發出了呼喊
[00:16:20.420 --> 00:16:23.220]  我的神 我的神 為什麼你是我?
[00:16:23.220 --> 00:16:26.820]  我的神 我的神 為什麼你是我?
[00:16:26.820 --> 00:16:29.700]  這個痛苦我相信人類永遠沒有辦法完全明白
[00:16:29.700 --> 00:16:33.460]  這個痛苦我相信人類永遠沒有辦法完全明白
[00:16:33.460 --> 00:16:36.140]  但是這個痛苦就是主耶穌基督
[00:16:36.140 --> 00:16:39.780]  為人的愛的緣故所付上的代價
[00:16:39.780 --> 00:16:42.660]  但是這個痛苦就是主耶穌基督
[00:16:42.660 --> 00:16:45.660]  為了愛自己人所要付出的代價
[00:16:45.660 --> 00:16:47.820]  在主耶穌斷氣之前
[00:16:47.820 --> 00:16:49.860]  在主耶穌斷氣之前
[00:16:49.860 --> 00:16:53.020]  祂知道祂要履行的使命要完成了
[00:16:53.020 --> 00:16:56.460]  祂知道自己的使命要完成
[00:16:56.460 --> 00:16:58.060]  所以祂說「成了」
[00:16:58.060 --> 00:16:59.700]  所以祂說「成了」
[00:16:59.700 --> 00:17:01.140]  當主耶穌說「成了」的時候
[00:17:01.140 --> 00:17:03.060]  究竟「成了」的什麼?
[00:17:03.060 --> 00:17:04.860]  當主耶穌說「成了」
[00:17:04.860 --> 00:17:06.820]  到底「成了」什麼呢?
