
[00:00:00.000 --> 00:00:01.500]  哈蓋蘇第一章第八節
[00:03:03.600 --> 00:03:05.100]  剛才所讀的經文說
[00:03:05.100 --> 00:03:08.000]  主自己說你們要上山取木料
[00:03:08.000 --> 00:03:09.500]  建造這殿
[00:03:09.500 --> 00:03:14.000]  主說我就因此得喜樂而且得榮耀
[00:03:14.000 --> 00:03:16.600]  為什麼要上山取木料
[00:03:16.600 --> 00:03:21.400]  就是要為聖殿來做準備的工作
[00:03:21.400 --> 00:03:24.100]  那你說今天我們怎麼樣為 Shekinah Glory
[00:03:24.100 --> 00:03:26.800]  這樣一個建殿工程做準備的工作呢
[00:03:26.800 --> 00:03:28.700]  起碼在四方面要做準備
[00:03:28.700 --> 00:03:31.700]  第一個要在心態上準備自己
[00:03:31.700 --> 00:03:35.300]  跟你們講說要在心態上做準備
[00:03:35.300 --> 00:03:38.200]  我還記得在今年我們年度計畫會議的時候
[00:03:38.200 --> 00:03:40.200]  我們同工們一同來分享
[00:03:40.200 --> 00:03:42.500]  當新堂完工之後
[00:03:42.500 --> 00:03:45.100]  我們將要面對怎麼樣的改變
[00:03:45.100 --> 00:03:46.600]  我們需要怎麼準備的時候
[00:03:46.600 --> 00:03:47.600]  很奇怪
[00:03:47.600 --> 00:03:49.700]  大家不約而同
[00:03:49.700 --> 00:03:52.900]  覺得第一個要面對最大的一個準備
[00:03:52.900 --> 00:03:57.700]  就在心態上要先準備好來迎接改變
[00:03:57.700 --> 00:03:58.200]  為什麼呢
[00:03:58.200 --> 00:04:02.200]  因為我們人的本性就是不喜歡改變不是嗎
[00:04:02.200 --> 00:04:07.100]  想想看光是我們鼓勵大家要坐shuttle bus
[00:04:07.100 --> 00:04:09.700]  去停車場停車這件事就花了多少時間
[00:04:09.700 --> 00:04:12.800]  我請問你花了好幾年
[00:04:12.800 --> 00:04:16.900]  在鼓勵在這邊希望大家去停車花好多年
[00:04:16.900 --> 00:04:21.300]  甚至到現在還有很多人不知道停車場在哪裡
[00:04:21.300 --> 00:04:21.800]  真的
[00:04:21.800 --> 00:04:26.300]  為什麼我今天在節目單要求同工再來映出一遍
[00:04:26.300 --> 00:04:29.300]  我發現還有很多還不知道在哪裡
[00:04:29.300 --> 00:04:31.200]  從來沒去過
[00:04:31.200 --> 00:04:34.300]  所以拜託你今天拿一份回去
[00:04:34.300 --> 00:04:36.300]  放在你車子裡面
[00:04:36.300 --> 00:04:38.900]  下個禮拜直接開車去停在那裡
[00:04:38.900 --> 00:04:40.000]  不必騰到這裡來
[00:04:40.000 --> 00:04:42.500]  直接開車去那邊停
[00:04:42.500 --> 00:04:47.000]  免得你開車到教會到處找不到停車位
[00:04:47.000 --> 00:04:50.200]  又遲到又心情不好
[00:04:50.200 --> 00:04:52.400]  我寧願你直接開truck到那裡
[00:04:52.400 --> 00:04:56.100]  坐著我們的bus快快樂樂來聚會
[00:04:56.100 --> 00:04:57.600]  很重要
[00:04:57.600 --> 00:05:02.100]  第二點你要知道在整個教會成長的過程當中
[00:05:02.100 --> 00:05:05.800]  改變是絕對不可避免
[00:05:05.800 --> 00:05:08.900]  雖然我們人都不喜歡改變
[00:05:08.900 --> 00:05:12.100]  我還記得有一位姐妹曾經對我說
[00:05:12.100 --> 00:05:16.700]  牧師這個世界已經是千變萬化了
[00:05:16.700 --> 00:05:22.800]  我來到教會就是希望教會是永不改變的地方
[00:05:22.800 --> 00:05:26.100]  可能你深有同感
[00:05:26.100 --> 00:05:31.400]  我非常能夠體會那位姐妹的心情跟想法
[00:05:31.400 --> 00:05:33.000]  但是事實上弟兄姐妹
[00:05:33.000 --> 00:05:36.600]  今天只有主自己是永不改變的
[00:05:36.600 --> 00:05:40.800]  主的真理 主的慈愛 主的同在跟能力永不改變
[00:05:40.800 --> 00:05:41.600]  但我要告訴你
[00:05:41.600 --> 00:05:46.000]  凡是主所到的地方一定要帶來改變
[00:05:46.000 --> 00:05:49.100]  我再說只有主自己永不改變
[00:05:49.100 --> 00:05:53.800]  主所到的每一個地方一定要帶來改變
[00:05:53.800 --> 00:05:55.300]  所以跟隨主的人
[00:05:55.300 --> 00:06:00.700]  我們一定要有一個不斷被更新跟改變的心態
[00:06:00.700 --> 00:06:02.900]  就好像在以西節說47章
[00:06:02.900 --> 00:06:06.400]  你還記得天使讓以西節看見一個異象
[00:06:06.400 --> 00:06:09.700]  看見水從聖殿流出來
[00:06:09.700 --> 00:06:12.600]  你知道以前我們讀那段經文的時候
[00:06:12.600 --> 00:06:14.600]  我們都是只注意到
[00:06:14.600 --> 00:06:17.900]  好像天使帶領以西節往前走
[00:06:17.900 --> 00:06:21.000]  越走水越深
[00:06:21.000 --> 00:06:22.500]  所以我們常常在禱告說
[00:06:22.500 --> 00:06:26.200]  主啊也求你帶領我們進入水深之處
[00:06:26.200 --> 00:06:29.500]  可是我們卻忽略了一個很重要的事實
[00:06:29.500 --> 00:06:32.300]  很多人讀了半天沒讀出這個事實
[00:06:32.300 --> 00:06:36.800]  那個事實就是當天使帶領以西節在往前走的時候
[00:06:36.800 --> 00:06:40.200]  其實一路走一路環境都在改變
[00:06:40.200 --> 00:06:41.400]  不是嗎
[00:06:41.400 --> 00:06:44.500]  一路走一路在改變
[00:06:44.500 --> 00:06:47.700]  本來水只到懷子谷很淺的
[00:06:47.700 --> 00:06:51.200]  你知道水到懷子谷走起來算是很輕鬆的
[00:06:51.200 --> 00:06:53.400]  沒什麼攔住
[00:06:53.400 --> 00:06:57.100]  可是剛剛習慣了水到懷子谷的深度
[00:06:57.100 --> 00:06:59.300]  水就到膝蓋了
[00:06:59.300 --> 00:07:03.000]  你曾經倒過水是到膝蓋的地方走路嗎
[00:07:03.000 --> 00:07:07.900]  就不大容易要再費點勁才能夠走路
[00:07:07.900 --> 00:07:12.200]  可是剛剛好你習慣了水到膝蓋的深度
[00:07:12.200 --> 00:07:15.700]  馬上你看水又漲到腰部了
[00:07:15.700 --> 00:07:19.300]  水到腰部是一個完全不同的景觀
[00:07:19.300 --> 00:07:23.400]  你曾經走到水到腰部就不能隨便走
[00:07:23.400 --> 00:07:26.500]  水到腰部你得大動作
[00:07:26.500 --> 00:07:30.100]  你才能走得動 不然怎麼沒辦法走
[00:07:30.100 --> 00:07:31.200]  想想看
[00:07:31.200 --> 00:07:34.500]  這不就是我們教會過去成長的光景嗎
[00:07:34.500 --> 00:07:38.900]  當神一路在帶領我們向前走的時候
[00:07:38.900 --> 00:07:42.300]  我們不就是一路在經歷改變嗎
[00:07:42.300 --> 00:07:46.500]  而且這些改變好像越來越大
[00:07:46.500 --> 00:07:48.200]  就好像以西節
[00:07:48.200 --> 00:07:51.900]  一路走水從懷子谷到膝蓋到腰部
[00:07:51.900 --> 00:07:54.900]  好不容易已經習慣了水到腰部
[00:07:54.900 --> 00:07:57.900]  結果馬上變成一條河
[00:07:57.900 --> 00:07:59.000]  換句話說
[00:07:59.000 --> 00:08:01.000]  不能再走了 變成河了
[00:08:01.000 --> 00:08:02.900]  走不下去了
[00:08:02.900 --> 00:08:05.500]  現在要學游泳才行
[00:08:05.500 --> 00:08:08.400]  哇 從走到游
[00:08:08.400 --> 00:08:11.900]  那是個很大的適應跟改變
[00:08:11.900 --> 00:08:13.400]  而我深深的相信
[00:08:13.400 --> 00:08:16.000]  當Shakana Grace 聖殿建好之後
[00:08:16.000 --> 00:08:17.600]  我們所面對的改變
[00:08:17.600 --> 00:08:21.600]  就好像從走到游一樣的改變
[00:08:21.600 --> 00:08:25.800]  所以我們一旦在心態上一定要預備好
[00:08:25.800 --> 00:08:28.500]  可能一開始會覺得一片混亂
[00:08:28.500 --> 00:08:29.100]  但我告訴你
[00:08:29.100 --> 00:08:33.100]  一旦我們學會從走到游的時候
[00:08:33.100 --> 00:08:37.200]  我們就能夠更加快速的向前進了
[00:08:37.200 --> 00:08:38.400]  所以跟你旁邊說
[00:08:38.400 --> 00:08:40.000]  要準備好從走到游了
[00:08:40.000 --> 00:08:43.200]  跟他說
[00:08:43.200 --> 00:08:44.400]  我怕你還不明白
[00:08:44.400 --> 00:08:46.000]  跟他再說一次
[00:08:46.000 --> 00:08:47.200]  準備好從走到游
[00:08:47.200 --> 00:08:49.700]  跟他說
[00:08:49.700 --> 00:08:51.000]  是完全不一樣
[00:08:51.000 --> 00:08:54.100]  走跟游是不一樣的
[00:08:54.100 --> 00:08:58.300]  在心態上你一定要準備好改變
[00:08:58.300 --> 00:09:00.300]  第二在事工上要做準備
[00:09:00.300 --> 00:09:03.900]  跟你們說在事工上要做準備
[00:09:03.900 --> 00:09:07.600]  場地的改變一定帶來事工的改變
[00:09:07.600 --> 00:09:09.500]  如果我們期待新堂建好之後
[00:09:09.500 --> 00:09:10.600]  人數要成長
[00:09:10.600 --> 00:09:13.300]  那我們事工上一定要配合
[00:09:13.300 --> 00:09:16.200]  來迎接這個人數的成長
[00:09:16.200 --> 00:09:17.200]  事實上這些日子
[00:09:17.200 --> 00:09:20.600]  我們各個部門都已經在準備
[00:09:20.600 --> 00:09:23.700]  積極的準備一些工作
[00:09:23.700 --> 00:09:24.900]  在我們交通部門
[00:09:24.900 --> 00:09:26.000]  如果你注意到的話
[00:09:26.000 --> 00:09:30.600]  我們已經添購了比較新的兩架shuttle bus
[00:09:30.600 --> 00:09:32.400]  注意到嗎
[00:09:32.400 --> 00:09:32.700]  有吧
[00:09:32.700 --> 00:09:34.200]  你坐過就注意到了
[00:09:34.200 --> 00:09:37.000]  就希望你比較舒服一點
[00:09:37.000 --> 00:09:39.500]  我們也正在訓練更多的駕駛
[00:09:39.500 --> 00:09:42.200]  感謝現在也有幾位英勇的姐妹
[00:09:42.200 --> 00:09:43.200]  加入駕駛行列
[00:09:43.200 --> 00:09:47.700]  雷露亞為他們鼓掌
[00:09:47.700 --> 00:09:49.000]  在兒童事工上
[00:09:49.000 --> 00:09:52.800]  我們剛剛才完成nursery的一個擴建工程
[00:09:52.800 --> 00:09:55.100]  以前如果你去過我們nursery嬰兒室
[00:09:55.100 --> 00:09:57.900]  你會把他擠到人滿為患
[00:09:57.900 --> 00:09:58.700]  甚至有嬰孩
[00:09:58.700 --> 00:10:00.000]  我們無法把他接進來
[00:10:00.000 --> 00:10:01.600]  因為太擠了在裡面
[00:10:01.600 --> 00:10:03.300]  而且baby在裡面太擠了
[00:10:03.300 --> 00:10:04.300]  很多在哭鬧
[00:10:04.300 --> 00:10:05.500]  沒辦法
[00:10:05.500 --> 00:10:07.500]  現在我們把river angel
[00:10:07.500 --> 00:10:09.600]  搬到了y1的教室
[00:10:09.600 --> 00:10:11.400]  然後打通nursery
[00:10:11.400 --> 00:10:13.500]  跟整個river angel的牆
[00:10:13.500 --> 00:10:15.700]  現在如果你有機會進入nursery
[00:10:15.700 --> 00:10:17.100]  非常的大
[00:10:17.100 --> 00:10:18.900]  非常的漂亮
[00:10:18.900 --> 00:10:21.200]  我們希望能吸引更多年輕的家庭
[00:10:21.200 --> 00:10:23.100]  來到我們中間
[00:10:23.100 --> 00:10:24.500]  在牧養的事工上
[00:10:24.500 --> 00:10:25.800]  也許你也已經注意到
[00:10:25.800 --> 00:10:27.600]  我們已經好多個禮拜
[00:10:27.600 --> 00:10:30.200]  案例新的區牧了
[00:10:30.200 --> 00:10:32.000]  為什麼案例新的區牧
[00:10:32.000 --> 00:10:35.400]  目的是要增加更多的牧區
[00:10:35.400 --> 00:10:36.800]  好讓每一個牧區
[00:10:36.800 --> 00:10:40.200]  都有更大的成長的空間
[00:10:40.200 --> 00:10:42.100]  在主日的事工上
[00:10:42.100 --> 00:10:46.200]  我們也正在購買兩個更大的咖啡機器
[00:10:46.200 --> 00:10:49.100]  因為你知道以後一堂崇拜兩千人
[00:10:49.100 --> 00:10:52.900]  散會之後要兩千人一起喝咖啡
[00:10:52.900 --> 00:10:55.000]  這不是starbucks那種
[00:10:55.000 --> 00:10:57.400]  兩千人要喝咖啡
[00:10:57.400 --> 00:10:59.600]  這個咖啡機不但要量大
[00:10:59.600 --> 00:11:02.300]  而且要煮得快速
[00:11:02.300 --> 00:11:03.500]  在下一代的事工
[00:11:03.500 --> 00:11:04.000]  感謝神
[00:11:04.000 --> 00:11:06.800]  我們青少年牧師pastor rex已經到位
[00:11:06.800 --> 00:11:09.600]  我們現在正在積極地要聘請
[00:11:09.600 --> 00:11:11.700]  ignite崇拜的牧師
[00:11:11.700 --> 00:11:15.000]  因為我們看見將來的英文社區牧區
[00:11:15.000 --> 00:11:19.200]  將會是最有成長潛力的牧區
[00:11:19.200 --> 00:11:20.600]  這一切都是我們現在
[00:11:20.600 --> 00:11:23.600]  正在積極準備的事工
[00:11:23.600 --> 00:11:25.900]  但當你在事工的準備上
[00:11:25.900 --> 00:11:27.300]  最重要的事情
[00:11:27.300 --> 00:11:30.000]  還是需要你的參與
[00:11:30.000 --> 00:11:34.100]  最重要是你的參與跟他說
[00:11:34.100 --> 00:11:36.500]  因為沒有人就沒有事工
[00:11:36.500 --> 00:11:38.000]  今天我們要發展事工
[00:11:38.000 --> 00:11:40.400]  我們需要大量的義工團隊
[00:11:40.400 --> 00:11:42.500]  來投入侍奉
[00:11:42.500 --> 00:11:45.900]  我還記得上次我有機會去紐約的分堂的時候
[00:11:45.900 --> 00:11:48.800]  我就發現他們教會有一個非常好的口號
[00:11:48.800 --> 00:11:50.200]  很有意思
[00:11:50.200 --> 00:11:53.100]  他們說今天你來是新人
[00:11:53.100 --> 00:11:55.900]  明天你來就是主人了
[00:11:55.900 --> 00:11:58.600]  後天你來就應該是僕人了
[00:11:58.600 --> 00:11:59.300]  Hallelujah
[00:11:59.300 --> 00:12:00.900]  Amen
[00:12:00.900 --> 00:12:01.400]  換句話說
[00:12:01.400 --> 00:12:03.400]  我們每一個人來到教會
[00:12:03.400 --> 00:12:06.600]  不應該存著所謂一種消費者的心態
[00:12:06.600 --> 00:12:09.500]  覺得我可以得著什麼而已
[00:12:09.500 --> 00:12:11.100]  今天每一個人來到教會
[00:12:11.100 --> 00:12:13.000]  都應當以主人的身分
[00:12:13.000 --> 00:12:14.900]  去歡迎新人
[00:12:14.900 --> 00:12:17.000]  而且以僕人的身分
[00:12:17.000 --> 00:12:19.200]  去服侍那有需要的人群
[00:12:19.200 --> 00:12:20.000]  Amen
[00:12:20.000 --> 00:12:22.700]  所以我常常說教會不應該像坐郵輪
[00:12:22.700 --> 00:12:24.200]  坐Cruise一樣
[00:12:24.200 --> 00:12:26.000]  你坐過Cruise就知道
[00:12:26.000 --> 00:12:27.200]  Cruise是什麼
[00:12:27.200 --> 00:12:29.300]  少數人累個半死
[00:12:29.300 --> 00:12:32.000]  多數人幹嘛
[00:12:32.000 --> 00:12:34.600]  曬太陽睡覺
[00:12:34.600 --> 00:12:36.900]  我們教會不應該像一個Cruise一樣
[00:12:36.900 --> 00:12:39.500]  教會應該像個戰艦一樣
[00:12:39.500 --> 00:12:40.400]  戰艦什麼
[00:12:40.400 --> 00:12:43.100]  人人都有侍奉的崗位
[00:12:43.100 --> 00:12:46.600]  所以當教會在進入一個新的季節的時候
[00:12:46.600 --> 00:12:48.500]  你也應當思想
[00:12:48.500 --> 00:12:49.800]  你的侍奉
[00:12:49.800 --> 00:12:53.200]  是不是也應當進入一個新的季節裡面
[00:12:53.200 --> 00:12:56.000]  請問有哪些新的侍奉
[00:12:56.000 --> 00:12:58.000]  是你可以投入的
[00:12:58.000 --> 00:12:59.600]  有哪些侍奉
[00:12:59.600 --> 00:13:02.900]  你是可以加強裝備你自己的
[00:13:02.900 --> 00:13:04.700]  特別我知道有些在教會裡面
[00:13:04.700 --> 00:13:07.900]  一些弟兄姐妹在教會很多年了
[00:13:07.900 --> 00:13:12.400]  你現在侍奉狀態是退休狀態的
[00:13:12.400 --> 00:13:15.300]  你有沒有想到過Shakana Glory
[00:13:15.300 --> 00:13:19.000]  就是神所給你一個嶄新的開始呢
[00:13:19.000 --> 00:13:21.700]  我鼓勵你要重新的尾聲
[00:13:21.700 --> 00:13:26.900]  再次用神所給你的恩賜跟你的經驗來服侍神
[00:13:26.900 --> 00:13:27.800]  Amen
[00:13:27.800 --> 00:13:30.000]  所以我們要在事公上
[00:13:30.000 --> 00:13:31.800]  我們準備我們自己
[00:13:31.800 --> 00:13:34.400]  第三要在禱告上做準備
[00:13:34.400 --> 00:13:38.100]  為什麼要在禱告上做準備
[00:13:38.100 --> 00:13:40.300]  為什麼要禱告
[00:13:40.300 --> 00:13:45.100]  因為每當神的百姓為神的榮耀興起
[00:13:45.100 --> 00:13:47.100]  來做建造工作的時候
[00:13:47.100 --> 00:13:50.300]  我告訴你仇敵一定會來攻擊
[00:13:50.300 --> 00:13:55.100]  魔鬼撒旦就是不甘心讓神的名被高舉
[00:13:55.100 --> 00:13:59.000]  他總是想盡各樣的辦法阻擋神的工作
[00:13:59.000 --> 00:14:03.000]  目的就是要我們害怕跟灰心
[00:14:03.000 --> 00:14:05.700]  我們看見剛剛尼西米記裡面
[00:14:05.700 --> 00:14:10.500]  我們看見當尼西米呼召神的百姓來建造耶路撒冷城牆的時候
[00:14:10.500 --> 00:14:16.500]  你看見仇敵不也是用盡各樣的方法來攔阻神的工作嗎
[00:14:16.500 --> 00:14:18.800]  在尼西米四章第二節
[00:14:18.800 --> 00:14:22.200]  我們看見當城牆都還沒有開始做的時候
[00:14:22.200 --> 00:14:25.000]  你看見仇敵就在譏笑他們說
[00:14:25.000 --> 00:14:29.700]  你看這些軟弱的猶太人能夠做些什麼
[00:14:29.700 --> 00:14:34.200]  等到猶太人他們真的開始建造城牆的時候
[00:14:34.200 --> 00:14:37.300]  第三節他們就藐視他們說
[00:14:37.300 --> 00:14:42.500]  他們所修造的石牆就狐狸上去都可以把它拆倒了
[00:14:42.500 --> 00:14:45.500]  你會看見他藐視他們所做的工作
[00:14:45.500 --> 00:14:50.000]  可是當他們看見這個城牆慢慢真的被蓋起來
[00:14:50.000 --> 00:14:53.700]  而且第六節講到高至一半了
[00:14:53.700 --> 00:14:58.300]  第八節你看見仇敵們心中很惱怒
[00:14:58.300 --> 00:15:03.700]  想盡辦法來攻擊使城內擾亂
[00:15:03.700 --> 00:15:05.900]  你仔細回想一下
[00:15:05.900 --> 00:15:08.700]  在我們教會建造Shakana Glory這個工程
[00:15:08.700 --> 00:15:11.300]  從準備一直到現在
[00:15:11.300 --> 00:15:14.400]  仇敵不只是想盡辦法攔阻攻擊
[00:15:14.400 --> 00:15:16.800]  我們經歷過多少的攔阻
[00:15:16.800 --> 00:15:18.700]  多少仇敵的攻擊
[00:15:18.700 --> 00:15:22.100]  而現在我們好像也正面臨到高至一半
[00:15:22.100 --> 00:15:23.700]  我們不是更高至一半嗎
[00:15:23.700 --> 00:15:25.600]  你看牆剛好高了一半
[00:15:25.600 --> 00:15:29.600]  我們也正在高至一半的時候
[00:15:29.600 --> 00:15:31.700]  我告訴你在這個時刻
[00:15:31.700 --> 00:15:36.300]  是仇敵一定會厲害來攻擊我們的時刻
[00:15:36.300 --> 00:15:37.900]  Amen
[00:15:37.900 --> 00:15:39.900]  現在你還看不見什麼
[00:15:39.900 --> 00:15:42.000]  可是仇敵絕對不會放棄
[00:15:42.000 --> 00:15:44.400]  他一定很厲害的攔阻神的工作
[00:15:44.400 --> 00:15:45.300]  但是兄弟妹妹
[00:15:45.300 --> 00:15:49.100]  今天當我們面對仇敵撒旦的攔阻跟攻擊的時候
[00:15:49.100 --> 00:15:50.300]  你一點不要害怕
[00:15:50.300 --> 00:15:53.600]  給你朋友一點不要害怕跟他說
[00:15:53.600 --> 00:15:55.800]  因為越是仇敵厲害攻擊的時候
[00:15:55.800 --> 00:15:58.700]  越是神的手工作的時候
[00:15:58.700 --> 00:16:00.400]  越是仇敵厲害攔阻的時候
[00:16:00.400 --> 00:16:02.600]  越是神顯明他同在的時候
[00:16:02.600 --> 00:16:04.100]  Amen
[00:16:04.100 --> 00:16:08.100]  所以我們看見尼西米塞在四章十七節裡面
[00:16:08.100 --> 00:16:10.300]  他吩咐所有的百姓做一件事
[00:16:10.300 --> 00:16:11.400]  我們從來念來
[00:16:11.400 --> 00:16:12.800]  修造城牆的
[00:16:12.800 --> 00:16:14.800]  扛台材料的都要什麼
[00:16:14.800 --> 00:16:18.400]  一手做工一手拿兵器
[00:16:18.400 --> 00:16:22.400]  一手做工建造一手拿兵器
[00:16:22.400 --> 00:16:26.300]  什麼是今天我們屬靈征戰的兵器呢
[00:16:26.300 --> 00:16:28.100]  那就是禱告
[00:16:28.100 --> 00:16:30.800]  我們要一邊來建造聖殿
[00:16:30.800 --> 00:16:32.900]  一邊來持續的禱告
[00:16:32.900 --> 00:16:35.900]  而且要做征戰性的禱告
[00:16:35.900 --> 00:16:38.600]  什麼樣是征戰性的禱告
[00:16:38.600 --> 00:16:41.200]  十篇六十八篇第一節第二節
[00:16:41.200 --> 00:16:43.800]  我們看見很清楚的教導我們怎麼禱告
[00:16:43.800 --> 00:16:44.800]  因為從來念來
[00:16:44.800 --> 00:16:48.100]  怨神興起使他的仇敵四散
[00:16:48.100 --> 00:16:50.800]  叫他恨他的人從他面前逃跑
[00:16:50.800 --> 00:16:55.500]  第二節他們被驅逐如煙被風吹散
[00:16:55.500 --> 00:16:57.900]  惡人見神之面而消滅
[00:16:57.900 --> 00:17:00.700]  如蠟被火融化
[00:17:00.700 --> 00:17:02.500]  我們看見第一節講到說
[00:17:02.500 --> 00:17:05.500]  我們要呼求說怨神興起
[00:17:05.500 --> 00:17:06.000]  為什麼
[00:17:06.000 --> 00:17:08.400]  因為今天所面對是屬靈的征戰
[00:17:08.400 --> 00:17:10.800]  征戰的勝敗不在乎我們
[00:17:10.800 --> 00:17:14.700]  征戰的勝敗在乎葉和華
[00:17:14.700 --> 00:17:19.100]  唯有神才是我帶領我們征戰得勝的元帥
[00:17:19.100 --> 00:17:22.200]  所以我們要向神呼求怨神興起
[00:17:22.200 --> 00:17:24.800]  使他的仇敵四散
[00:17:24.800 --> 00:17:27.800]  第二節讓我們就看見仇敵的工作是什麼
[00:17:27.800 --> 00:17:29.800]  這條仇敵的工作有兩種
[00:17:29.800 --> 00:17:33.100]  第一個這裡說像煙一樣
[00:17:33.100 --> 00:17:34.600]  煙是什麼
[00:17:34.600 --> 00:17:37.000]  煙會籠罩我們
[00:17:37.000 --> 00:17:38.800]  當煙籠罩我們的時候
[00:17:38.800 --> 00:17:41.500]  就讓我們眼睛蒙蔽
[00:17:41.500 --> 00:17:44.000]  讓我們看不見神的心意
[00:17:44.000 --> 00:17:46.000]  讓我們看不見神的道路
[00:17:46.000 --> 00:17:47.600]  當你的眼睛蒙蔽
[00:17:47.600 --> 00:17:49.200]  你看不見神的道路
[00:17:49.200 --> 00:17:51.100]  看不見神的工作的時候
[00:17:51.100 --> 00:17:53.600]  很多時候讓我們的心就會落入到
[00:17:53.600 --> 00:17:56.800]  害怕落入到灰心當中
[00:17:56.800 --> 00:17:59.900]  其次這裡講到仇敵的工作像什麼
[00:17:59.900 --> 00:18:02.600]  仇敵的工作像蠟一樣
[00:18:02.600 --> 00:18:03.900]  蠟是什麼
[00:18:03.900 --> 00:18:06.100]  蠟會包住我們
[00:18:06.100 --> 00:18:08.000]  蠟會捆住我們
