
[00:00:00.000 --> 00:00:01.840]  今日同大家繼續去思想呢
[00:01:35.480 --> 00:01:39.520]  或者是說40年代、30年代、40年代、50年代
[00:01:39.520 --> 00:01:40.800]  他們是懂得這一套的
[00:01:40.800 --> 00:01:44.600]  但是慢慢慢慢開始很多那些的目者傳道
[00:01:44.600 --> 00:01:47.040]  他們是受神學訓練的
[00:01:47.040 --> 00:01:50.800]  甚至到外地去讀神學了
[00:01:50.800 --> 00:01:52.560]  他們就開始見識到
[00:01:52.560 --> 00:01:57.240]  原來不只是一種的解釋、啟示錄的說法
[00:01:57.240 --> 00:02:00.880]  今天跟大家去看這個別加摩教會
[00:02:00.880 --> 00:02:04.880]  上一次跟大家已經看過一點點
[00:02:04.880 --> 00:02:08.960]  我只是重複一點點第十二節和第十三節
[00:02:08.960 --> 00:02:10.560]  十二節和第十三節
[00:02:10.560 --> 00:02:14.080]  他說你要寫信給別加摩教會的使者
[00:02:14.080 --> 00:02:17.440]  哪有兩刃利劍的這項說
[00:02:17.440 --> 00:02:20.280]  大家記得在這個啟示錄第一章的時候
[00:02:20.280 --> 00:02:22.440]  就已經形容到主耶穌基督
[00:02:22.440 --> 00:02:25.480]  是說他口裡面套出一把兩刃的利劍
[00:02:25.480 --> 00:02:28.960]  在當時我都跟大家分析過什麼叫兩刃的利劍
[00:02:28.960 --> 00:02:31.280]  就是神的話語、神的道
[00:02:31.280 --> 00:02:35.280]  主耶穌基督如果他是要去攻擊的時候
[00:02:35.280 --> 00:02:36.840]  他不需要拿一把刀
[00:02:36.840 --> 00:02:38.080]  不需要拿一把槍
[00:02:38.080 --> 00:02:39.400]  他講就行了
[00:02:39.400 --> 00:02:45.400]  所以是神的話就可以成為他的利劍
[00:02:45.400 --> 00:02:47.760]  到了第十三節
[00:02:47.760 --> 00:02:51.840]  「我知道你的居所就是有撒旦座位之處」
[00:02:51.840 --> 00:02:54.360]  「當我忠心的見證人安提拔」
[00:02:54.360 --> 00:02:57.840]  「在你們中間在撒旦所住的地方被殺之時」
[00:02:57.840 --> 00:02:59.440]  「你還堅守我的名」
[00:02:59.440 --> 00:03:01.360]  「沒有否認對我的信仰」
[00:03:01.360 --> 00:03:02.520]  簡單來說
[00:03:02.520 --> 00:03:05.120]  為什麼說有撒旦的座位呢?
[00:03:05.120 --> 00:03:09.960]  有些人從別加摩這個地方的地理環境
[00:03:09.960 --> 00:03:12.320]  那個地方有一個小的山
[00:03:12.320 --> 00:03:16.080]  看上去好像一個類似祭壇
[00:03:16.080 --> 00:03:20.920]  其實在這個山的頂上真的有一些祭壇
[00:03:20.920 --> 00:03:23.600]  所以他們的祭壇是敬拜什麼?
[00:03:23.600 --> 00:03:24.960]  敬拜皇帝
[00:03:24.960 --> 00:03:26.520]  敬拜當時的皇帝
[00:03:26.520 --> 00:03:31.080]  或者是敬拜一些希臘神話的神
[00:03:31.080 --> 00:03:34.040]  所以他就說很明顯看上去這個地方
[00:03:34.040 --> 00:03:37.160]  就好像一個敬拜偶像
[00:03:37.160 --> 00:03:38.560]  是一個座位
[00:03:38.560 --> 00:03:40.440]  是他們的王位
[00:03:40.440 --> 00:03:42.960]  其實那個座位的字眼
[00:03:42.960 --> 00:03:45.640]  在原文的意思是寶座的意思
[00:03:45.640 --> 00:03:48.680]  但是
[00:03:48.680 --> 00:03:51.000]  這個教會當中
[00:03:51.000 --> 00:03:54.000]  也有人為此而殉道
[00:03:54.000 --> 00:03:56.480]  因為他不願意去敬拜當時的皇帝
[00:03:56.480 --> 00:03:57.400]  當時的皇帝
[00:03:57.400 --> 00:03:58.880]  別人稱呼他做什麼?
[00:03:58.880 --> 00:04:02.280]  稱呼他做主和拯救者
[00:04:02.800 --> 00:04:04.480]  主和拯救者
[00:04:04.480 --> 00:04:07.200]  就等於我們今天稱呼主耶穌基督
[00:04:07.200 --> 00:04:09.520]  主耶穌基督是我們的主
[00:04:09.520 --> 00:04:11.080]  他也是我們的救主
[00:04:11.080 --> 00:04:12.680]  拯救者就是救主
[00:04:12.680 --> 00:04:16.200]  當時皇帝是需要別人這樣稱呼他
[00:04:16.200 --> 00:04:17.480]  不是所有皇帝都是
[00:04:17.480 --> 00:04:19.200]  個別有幾個皇帝
[00:04:19.200 --> 00:04:21.480]  特別就是當啟示錄寫的時候
[00:04:21.480 --> 00:04:23.120]  這個豆米田
[00:04:23.120 --> 00:04:24.600]  或者叫多米田
[00:04:24.600 --> 00:04:25.640]  看你怎麼翻譯
[00:04:25.640 --> 00:04:28.200]  這個皇帝就是要別人這樣去稱呼他的
[00:04:28.200 --> 00:04:30.000]  但是當你不是這樣稱呼他
[00:04:30.000 --> 00:04:32.080]  不願意向他跪拜的時候
[00:04:32.080 --> 00:04:34.720]  可能會惹致殺身之禍
[00:04:34.720 --> 00:04:36.440]  而在別加摩教會
[00:04:36.440 --> 00:04:38.480]  有人就是
[00:04:38.480 --> 00:04:41.680]  他是忠心的見證人安提柏
[00:04:41.680 --> 00:04:42.840]  在你們中間
[00:04:42.840 --> 00:04:45.120]  他就是堅守他的命
[00:04:45.120 --> 00:04:48.640]  好了,今天跟大家去到第十四節了
[00:04:48.640 --> 00:04:51.680]  他說:然而有幾件事我要責備你
[00:04:51.680 --> 00:04:54.920]  就是在你那裡有人服從了巴蘭的教訓
[00:04:54.920 --> 00:04:55.880]  這個巴蘭
[00:04:55.880 --> 00:04:58.080]  就曾經教唆巴辣
[00:04:58.080 --> 00:05:01.320]  將絆腳石放在以色列人的面前
[00:05:01.320 --> 00:05:03.960]  使他們吃祭過偶像之物
[00:05:03.960 --> 00:05:05.600]  並且犯姦淫
[00:05:05.600 --> 00:05:08.720]  首先巴蘭是什麼人呢?
[00:05:08.720 --> 00:05:10.160]  巴蘭呢
[00:05:10.160 --> 00:05:11.560]  他不是猶太人
[00:05:11.560 --> 00:05:12.760]  不是以色列人
[00:05:12.760 --> 00:05:16.240]  他是一些外邦人的先知
[00:05:16.240 --> 00:05:17.240]  或者是
[00:05:17.240 --> 00:05:19.160]  有些人就不喜歡叫他先知
[00:05:19.160 --> 00:05:20.120]  總而言之
[00:05:20.120 --> 00:05:22.480]  他是外邦的一個祭司
[00:05:22.480 --> 00:05:24.640]  他既然是外邦祭司
[00:05:24.640 --> 00:05:27.640]  他就不是神的祭司
[00:05:27.640 --> 00:05:28.520]  神的先知
[00:05:28.720 --> 00:05:31.480]  但是這個巴蘭也曾經經歷過
[00:05:31.480 --> 00:05:35.600]  耶和華神的一些特殊的經歷
[00:05:35.600 --> 00:05:38.560]  為什麼會發生了一個這樣的巴蘭人呢?
[00:05:38.560 --> 00:05:40.680]  其實在舊約裡面有記載的
[00:05:40.680 --> 00:05:43.440]  所以我也是不詳細去講
[00:05:43.440 --> 00:05:44.280]  不過呢
[00:05:44.280 --> 00:05:45.400]  小小提一提
[00:05:45.400 --> 00:05:46.040]  讓大家呢
[00:05:46.040 --> 00:05:47.040]  我列了一些經文
[00:05:47.040 --> 00:05:48.520]  大家回去慢慢看
[00:05:48.520 --> 00:05:50.800]  頂智慧,我想跟大家講
[00:05:50.800 --> 00:05:52.120]  講啟示錄呢
[00:05:52.120 --> 00:05:54.880]  如果純粹是用這樣的時間來講
[00:05:54.880 --> 00:05:56.640]  是講不完的
[00:05:56.640 --> 00:05:58.560]  所以我也列了很多經文給你們
[00:05:58.560 --> 00:05:59.920]  回去慢慢去研究
[00:05:59.920 --> 00:06:01.320]  甚至如果你喜歡
[00:06:01.320 --> 00:06:02.080]  拿著這些
[00:06:02.080 --> 00:06:03.840]  在小組查經那裡
[00:06:03.840 --> 00:06:05.280]  慢慢去看也可以的
[00:06:05.280 --> 00:06:07.840]  巴蘭是一個異教的先知
[00:06:07.840 --> 00:06:09.080]  而他呢
[00:06:09.080 --> 00:06:09.680]  就是
[00:06:09.680 --> 00:06:12.800]  有一個叫做摩訶王
[00:06:12.800 --> 00:06:14.000]  是叫做巴勒
[00:06:14.000 --> 00:06:15.560]  他就想
[00:06:15.560 --> 00:06:16.920]  叫巴蘭
[00:06:16.920 --> 00:06:18.800]  他們相信他是有這樣的能力
[00:06:18.800 --> 00:06:22.040]  想巴蘭去救助以色列人
[00:06:22.040 --> 00:06:24.560]  但是巴蘭做不到
[00:06:24.560 --> 00:06:26.600]  因為神是保護以色列人
[00:06:26.600 --> 00:06:27.880]  但是呢
[00:06:27.880 --> 00:06:29.400]  巴蘭就想了一個
[00:06:29.400 --> 00:06:30.920]  很好的方法出來
[00:06:30.920 --> 00:06:32.320]  去對付以色列人
[00:06:32.320 --> 00:06:33.400]  怎麼對付呢?
[00:06:33.400 --> 00:06:35.720]  他去救助他
[00:06:35.720 --> 00:06:36.640]  救助不了了
[00:06:36.640 --> 00:06:37.960]  於是乎呢
[00:06:37.960 --> 00:06:38.600]  他就
[00:06:38.600 --> 00:06:41.520]  在文述的二十二章十七節那裡說
[00:06:41.520 --> 00:06:44.440]  他說以色列人在巴蘭的設計陷阱中
[00:06:44.440 --> 00:06:47.280]  與摩訶的女子行淫
[00:06:47.280 --> 00:06:50.040]  並且敬拜巴勒偶像
[00:06:50.040 --> 00:06:52.360]  吃祭偶像之物
[00:06:52.360 --> 00:06:53.360]  喏
[00:06:53.360 --> 00:06:55.640]  他要去救助以色列人
[00:06:55.640 --> 00:06:58.920]  如果以色列人他們是敬畏耶和華神的時候
[00:06:58.920 --> 00:07:01.240]  神會保守他們
[00:07:01.240 --> 00:07:03.520]  但是當以色列人
[00:07:03.520 --> 00:07:05.920]  是受誘惑而犯罪的時候
[00:07:05.920 --> 00:07:06.840]  神會怎麼樣呢?
[00:07:06.840 --> 00:07:09.320]  神會管教他們
[00:07:09.320 --> 00:07:10.840]  是不是?
[00:07:10.840 --> 00:07:12.120]  就是如果我們
[00:07:12.120 --> 00:07:14.680]  是按著神的心意去做人的時候
[00:07:14.680 --> 00:07:16.520]  進行神的旨意的時候
[00:07:16.520 --> 00:07:18.520]  有很多的苦難
[00:07:18.520 --> 00:07:19.560]  很多的災難
[00:07:19.560 --> 00:07:22.120]  是不必要的臨到我們的身上的
[00:07:22.120 --> 00:07:23.480]  真的
[00:07:24.200 --> 00:07:27.160]  但是如果我們是犯罪
[00:07:27.160 --> 00:07:28.520]  離棄神的時候
[00:07:28.520 --> 00:07:30.960]  很多的苦難和災難
[00:07:30.960 --> 00:07:32.360]  就會臨到我們的身上
[00:07:32.360 --> 00:07:34.440]  而成為了一個管教
[00:07:34.440 --> 00:07:37.040]  巴蘭就是用這個方法
[00:07:37.040 --> 00:07:38.560]  所以我給大家經文
[00:07:38.560 --> 00:07:41.440]  到了文述的二十五章一至三節那裡
[00:07:41.440 --> 00:07:43.240]  他說以色列人住在閘亭
[00:07:43.240 --> 00:07:46.640]  百姓開始與摩訶的女子
[00:07:46.640 --> 00:07:48.160]  摩訶是外邦人
[00:07:48.160 --> 00:07:49.000]  行淫
[00:07:49.000 --> 00:07:53.520]  這些女子請百姓一同為他們的神明獻祭
[00:07:53.520 --> 00:07:55.520]  百姓吃了祭物
[00:07:55.520 --> 00:07:58.520]  有一件事情是很 controversial(爭議性)的
[00:07:58.520 --> 00:07:59.920]  很爭議性的
[00:07:59.920 --> 00:08:01.800]  我們以前從我初信主
[00:08:01.800 --> 00:08:04.080]  已經開始在《大英哲媒》討論這個問題了
[00:08:04.080 --> 00:08:05.760]  家裡拜神
[00:08:05.760 --> 00:08:07.600]  拜完神那些燒肉
[00:08:07.600 --> 00:08:09.280]  拜過神的雞
[00:08:09.280 --> 00:08:11.440]  到吃晚飯的時候
[00:08:11.440 --> 00:08:12.560]  我們能不能吃
[00:08:12.560 --> 00:08:15.480]  有沒有遇過這個難處?
[00:08:15.480 --> 00:08:17.760]  我們做青年人的時候
[00:08:17.760 --> 00:08:19.760]  讀大學團契的時候
[00:08:19.760 --> 00:08:21.200]  就有這個問題了
[00:08:21.200 --> 00:08:24.680]  因為大部分我們的家人還沒有信主
[00:08:24.680 --> 00:08:27.000]  他們拜神祭祖
[00:08:27.000 --> 00:08:28.800]  甚至掃墓
[00:08:28.800 --> 00:08:30.480]  然後回來又燒肉
[00:08:30.480 --> 00:08:31.880]  又吃雞那些東西
[00:08:31.880 --> 00:08:34.280]  究竟我們那些水果
[00:08:34.280 --> 00:08:35.480]  吃還是不吃呢?
[00:08:35.480 --> 00:08:37.760]  這樣吃是不是就叫做
[00:08:37.760 --> 00:08:41.800]  是叫做經過拜祭的食物呢?
[00:08:41.800 --> 00:08:46.400]  我自己個人的意見
[00:08:46.400 --> 00:08:50.560]  其實食物本身是不會讓我們污穢的
[00:08:51.320 --> 00:08:54.000]  但是參與那些敬拜
[00:08:54.000 --> 00:08:56.920]  就是會讓我們犯罪得罪神的
[00:08:56.920 --> 00:08:59.200]  所以聖經裡面其實
[00:08:59.200 --> 00:09:00.640]  不是明顯的話
[00:09:00.640 --> 00:09:01.720]  吃了那些東西有問題
[00:09:01.720 --> 00:09:02.640]  反正呢
[00:09:02.640 --> 00:09:05.080]  我們什麼都可以吃
[00:09:05.080 --> 00:09:08.640]  連有血的東西都可以吃
[00:09:08.640 --> 00:09:11.080]  這個有些牧師不是這樣看法的
[00:09:11.080 --> 00:09:15.120]  不過這個不是一些很飢餓的信仰
[00:09:15.120 --> 00:09:16.440]  所以大家有不同的看法
[00:09:16.440 --> 00:09:18.840]  我們都一樣可以一起侍奉的
[00:09:18.840 --> 00:09:19.920]  我不是說我們教會
[00:09:19.920 --> 00:09:23.040]  因為我也有一些牧者的朋友
[00:09:23.040 --> 00:09:24.600]  大家有時候聊聊天
[00:09:24.600 --> 00:09:27.120]  說我吃粥我不吃豬紅粥的
[00:09:27.120 --> 00:09:28.760]  他就解釋他的原因出來
[00:09:28.760 --> 00:09:31.120]  但是這裡其實強調什麼呢?
[00:09:31.120 --> 00:09:32.640]  其實我們看清楚了
[00:09:32.640 --> 00:09:36.880]  是那些女子請百姓一同為他們的神明獻祭
[00:09:36.880 --> 00:09:38.960]  百姓吃了祭物
[00:09:38.960 --> 00:09:41.760]  是當他們一起去獻祭的時候
[00:09:41.760 --> 00:09:44.840]  他們的獻祭好像是一起吃東西的
[00:09:44.840 --> 00:09:47.040]  甚至呢
[00:09:47.040 --> 00:09:49.240]  我最近看聖經
[00:09:49.240 --> 00:09:51.000]  講到有些祭司怎麼樣呢?
[00:09:51.000 --> 00:09:52.320]  有些祭司
[00:09:52.320 --> 00:09:55.200]  差不多好像是縱容那些
[00:09:55.200 --> 00:09:57.840]  這些是猶太人的祭司
[00:09:57.840 --> 00:10:00.600]  他們縱容那些百姓去犯罪
[00:10:00.600 --> 00:10:02.120]  為什麼要他們犯罪呢?
[00:10:02.120 --> 00:10:03.560]  因為他們犯了罪之後
[00:10:03.560 --> 00:10:05.720]  他們就要獻贖罪祭
[00:10:05.720 --> 00:10:08.440]  那麼他們就可以有那些祭物吃了
[00:10:08.440 --> 00:10:09.720]  你說離不離譜呢?
[00:10:09.720 --> 00:10:11.200]  你犯罪
[00:10:11.200 --> 00:10:13.040]  他當然不是叫你犯罪了
[00:10:13.040 --> 00:10:14.520]  他縱容了犯罪之後
[00:10:14.520 --> 00:10:16.720]  他們就要去聖殿獻祭
[00:10:16.720 --> 00:10:20.240]  而他們呢,這些是在說神的祭司
[00:10:20.240 --> 00:10:22.800]  那些的祭司
[00:10:22.800 --> 00:10:23.840]  是這樣的
[00:10:23.840 --> 00:10:25.440]  我看回聖經那裡是這麼說的
[00:10:25.440 --> 00:10:27.160]  百姓吃了這個祭物
[00:10:27.160 --> 00:10:29.240]  就跪拜他們的神明
[00:10:29.240 --> 00:10:30.720]  以色列呢
[00:10:30.720 --> 00:10:33.560]  就與巴力比爾聯合了
[00:10:33.560 --> 00:10:36.080]  以色列是說以色列人
[00:10:36.080 --> 00:10:39.240]  耶和華的怒氣就向以色列發作了
[00:10:39.240 --> 00:10:40.120]  看到嗎?
[00:10:40.120 --> 00:10:42.640]  本來他們想巴蘭去
[00:10:42.640 --> 00:10:44.440]  去奏助以色列人
[00:10:44.440 --> 00:10:46.680]  但是巴蘭做不到
[00:10:46.680 --> 00:10:49.720]  他們於是乎就給錢他
[00:10:49.720 --> 00:10:51.920]  他就想了這個方法出來
[00:10:51.920 --> 00:10:54.440]  用利去誘惑巴蘭
[00:10:54.440 --> 00:10:56.160]  他就想了這個方法
[00:10:56.160 --> 00:10:56.680]  好了
[00:10:56.680 --> 00:10:59.000]  他只要與那些外邦的女子
[00:10:59.000 --> 00:11:00.920]  是有關係的時候
[00:11:00.920 --> 00:11:03.240]  他們會去受他們的引誘
[00:11:03.240 --> 00:11:06.360]  去拜那些外邦的偶像
[00:11:06.360 --> 00:11:08.520]  甚至是參與他們的敬拜
[00:11:08.520 --> 00:11:11.400]  這個簡直就是所羅門王所犯的罪
[00:11:11.400 --> 00:11:14.160]  所羅門王有三千個妃七百個嬪
[00:11:14.160 --> 00:11:16.520]  很多很多都是外邦的女子
[00:11:16.520 --> 00:11:19.960]  而他也是敬拜那些外邦的神
[00:11:19.960 --> 00:11:21.000]  就是因為這樣說
[00:11:21.000 --> 00:11:22.520]  聖經是告訴我們這樣
[00:11:22.520 --> 00:11:25.240]  所以歷史是教給我們聽
[00:11:25.240 --> 00:11:27.560]  歷史是教給我們聽什麼呢?
[00:11:27.560 --> 00:11:30.440]  就是我們不會受歷史的教訓
[00:11:30.440 --> 00:11:33.200]  在文殊記三十一章第十四個刊
[00:11:33.200 --> 00:11:35.760]  正是這些婦女因巴蘭的說話
[00:11:35.760 --> 00:11:36.880]  在比爾的事上
[00:11:36.880 --> 00:11:39.000]  導致以色列人背叛耶和華
[00:11:39.000 --> 00:11:42.600]  以至耶和華的會眾遭遇到瘟疫
[00:11:42.600 --> 00:11:48.360]  所以神的子民都一樣可以這樣受懲罰
[00:11:48.360 --> 00:11:50.760]  彼得猴書第二章十四至十六節
[00:11:50.760 --> 00:11:53.120]  他說他們滿眼是淫色
[00:11:53.120 --> 00:11:54.320]  是止不住的罪
[00:11:54.320 --> 00:11:56.080]  引誘心不堅定的人
[00:11:56.080 --> 00:11:58.080]  心中習慣了貪婪
[00:11:58.080 --> 00:12:00.760]  正是被咒詛的種類
[00:12:00.760 --> 00:12:02.560]  他們離棄了正路
[00:12:02.560 --> 00:12:03.760]  走入了歧途
[00:12:03.760 --> 00:12:06.440]  隨從彼爾的兒子巴蘭的路
[00:12:06.440 --> 00:12:07.480]  巴蘭的路是什麼呢?
[00:12:07.480 --> 00:12:11.200]  巴蘭就是那貪愛不義的公前的人
[00:12:11.200 --> 00:12:14.000]  他卻為自己的過犯受了責備
[00:12:14.000 --> 00:12:16.800]  而那不能說話的路
[00:12:16.800 --> 00:12:20.160]  以人的聲音阻止了先知的狂妄
[00:12:20.160 --> 00:12:22.720]  這個就說到巴蘭經歷過這些
[00:12:22.720 --> 00:12:25.600]  所以巴蘭這個本來他
[00:12:25.600 --> 00:12:27.600]  雖然他不是一個猶太人的先知
[00:12:27.600 --> 00:12:29.600]  他是外邦的祭司
[00:12:29.600 --> 00:12:33.440]  但是他都是受了金錢的利誘
[00:12:33.440 --> 00:12:36.480]  以至到他去引誘以色列人
[00:12:36.480 --> 00:12:37.520]  猶大書十一
[00:12:37.520 --> 00:12:38.360]  第十一節
[00:12:38.360 --> 00:12:40.240]  猶大書沒有多少章
[00:12:40.240 --> 00:12:41.240]  只有一章
[00:12:41.240 --> 00:12:42.240]  他們有禍了
[00:12:42.240 --> 00:12:44.240]  因為他們走該隱的道路
[00:12:44.240 --> 00:12:48.240]  又為財利往巴蘭的錯謀裡直奔
[00:12:48.240 --> 00:12:51.040]  並在可拉的背叛中滅亡了
[00:12:51.040 --> 00:12:53.240]  所以很明顯巴蘭的問題是什麼呢?
[00:12:53.240 --> 00:12:55.240]  這個人是一個神職人員
[00:12:55.240 --> 00:12:57.240]  但是因為金錢的緣故
[00:12:57.240 --> 00:12:59.240]  是因為金錢的緣故
[00:12:59.240 --> 00:13:03.240]  以至到他做了一些違背良心的事情
[00:13:03.240 --> 00:13:06.240]  這些事情其實都很多
[00:13:06.240 --> 00:13:08.240]  在教會的歷史裏面
[00:13:08.240 --> 00:13:10.240]  都不少的牧者傳道人
[00:13:10.240 --> 00:13:12.240]  是為了錢的緣故
[00:13:12.240 --> 00:13:14.240]  出了問題
[00:13:14.240 --> 00:13:16.240]  不要說近的那些
[00:13:16.240 --> 00:13:18.240]  近的那些我都不評論了
[00:13:18.240 --> 00:13:19.240]  說很多年前
[00:13:19.240 --> 00:13:21.240]  應該是一九七幾年的時間
[00:13:21.240 --> 00:13:23.240]  我在加拿大讀書
[00:13:23.240 --> 00:13:26.240]  我們就在那裏組織學生團契
[00:13:26.240 --> 00:13:28.240]  組織學生團契
[00:13:28.240 --> 00:13:32.240]  其中我當時也是做一個Twitter的
[00:13:32.240 --> 00:13:33.240]  有一個女孩子
[00:13:33.240 --> 00:13:36.240]  我們跟她傳訪
[00:13:36.240 --> 00:13:38.240]  她說我以前也有回教會的
[00:13:38.240 --> 00:13:40.240]  我說那為什麼你現在不回呢?
[00:13:40.240 --> 00:13:43.240]  她說都是浸信會來的
[00:13:43.240 --> 00:13:45.240]  她說因為我的牧師
[00:13:45.240 --> 00:13:47.240]  這個是在多倫多
[00:13:47.240 --> 00:13:49.240]  是一個外國人的牧師
[00:13:49.240 --> 00:13:51.240]  她說因為牧師將奉獻的錢
[00:13:51.240 --> 00:13:54.240]  偷了一部分拿來自己用
[00:13:54.240 --> 00:13:55.240]  揭發了之後
[00:13:55.240 --> 00:13:57.240]  教會就散了
[00:13:57.240 --> 00:13:59.240]  於是她說我都沒有回教會了
[00:13:59.240 --> 00:14:02.240]  所以真的要很小心
[00:14:02.240 --> 00:14:03.240]  很小心
[00:14:03.240 --> 00:14:05.240]  做牧師傳道
[00:14:05.240 --> 00:14:07.240]  或者做教會的領導
[00:14:07.240 --> 00:14:09.240]  是很容易用他的身份
[00:14:09.240 --> 00:14:12.240]  或者職權去這樣做
[00:14:12.240 --> 00:14:14.240]  所以很多時候我都和同工
[00:14:14.240 --> 00:14:15.240]  大家去說
[00:14:15.240 --> 00:14:16.240]  分享的時候
[00:14:16.240 --> 00:14:17.240]  要小心
[00:14:17.240 --> 00:14:19.240]  不要因為我們的身份地位
[00:14:19.240 --> 00:14:21.240]  我們就好像向那些弟兄姊妹
[00:14:21.240 --> 00:14:23.240]  有意無意的這樣
[00:14:23.240 --> 00:14:25.240]  去暗示明示
[00:14:25.240 --> 00:14:26.240]  是想得到一些東西
[00:14:26.240 --> 00:14:28.240]  是真的要小心
[00:14:28.240 --> 00:14:31.240]  弟兄姊妹很多是因為愛教會
[00:14:31.240 --> 00:14:32.240]  愛牧者
[00:14:32.240 --> 00:14:34.240]  愛傳道人的緣故
[00:14:34.240 --> 00:14:36.240]  他們是很甘心的
[00:14:36.240 --> 00:14:37.240]  去幫你的
[00:14:37.240 --> 00:14:39.240]  但是我們要很小心
[00:14:39.240 --> 00:14:41.240]  很小心這些情況
[00:14:41.240 --> 00:14:44.240]  在這個《使徒行傳》第十五章
[00:14:44.240 --> 00:14:45.240]  第二十節那裡
[00:14:45.240 --> 00:14:46.240]  他說
[00:14:46.240 --> 00:14:49.240]  但要寫信吩咐他們禁戒偶像
[00:14:49.240 --> 00:14:51.240]  所玷污的東西
[00:14:51.240 --> 00:14:53.240]  血和辣死的辛促
[00:14:53.240 --> 00:14:54.240]  禁戒淫亂
[00:14:54.240 --> 00:14:56.240]  《使徒行傳》為什麼會說這些呢
[00:14:56.240 --> 00:14:59.240]  因為當時他們基督徒
[00:14:59.240 --> 00:15:01.240]  向外邦人傳福音
[00:15:01.240 --> 00:15:03.240]  特別使徒保羅
[00:15:03.240 --> 00:15:05.240]  他不只是向猶太人傳福音
[00:15:05.240 --> 00:15:07.240]  他向很多外邦人傳福音
[00:15:07.240 --> 00:15:08.240]  他去到周圍的地方
[00:15:08.240 --> 00:15:11.240]  我們有七個教會的事情
[00:15:11.240 --> 00:15:12.240]  七個教會的起訴
[00:15:12.240 --> 00:15:15.240]  就是因為他們離開耶路撒冷
[00:15:15.240 --> 00:15:18.240]  遠去到土耳其的地方
[00:15:18.240 --> 00:15:20.240]  去到那些周圍的地方
[00:15:20.240 --> 00:15:21.240]  去傳福音
[00:15:21.240 --> 00:15:24.240]  帶了很多外邦人信主
[00:15:24.240 --> 00:15:25.240]  外邦人他們信了主
[00:15:25.240 --> 00:15:28.240]  但是外邦人他們還沒信主之前
[00:15:28.240 --> 00:15:29.240]  他們會做很多這些東西
[00:15:29.240 --> 00:15:31.240]  即使好像在香港
[00:15:31.240 --> 00:15:34.240]  我們會有時有些信主的弟兄姊妹
[00:15:34.240 --> 00:15:36.240]  他們以前是
[00:15:36.240 --> 00:15:38.240]  敬奉民間宗教的
[00:15:38.240 --> 00:15:40.240]  所以民間宗教裏面
[00:15:40.240 --> 00:15:42.240]  他們有很多所做的事情
[00:15:42.240 --> 00:15:43.240]  所做的東西
[00:15:43.240 --> 00:15:45.240]  其實是按我們的聖經是不合適的
[00:15:45.240 --> 00:15:47.240]  例如只是一樣
[00:15:47.240 --> 00:15:49.240]  他們會去拜一些偶像
[00:15:49.240 --> 00:15:51.240]  拜一些用木製也好
[00:15:51.240 --> 00:15:53.240]  用玉製也好
