
[00:00:00.000 --> 00:00:03.000]  今天和大家講到菲律賓書第四講
[00:04:14.140 --> 00:04:17.140]  我們有得著神的安慰
[00:04:17.140 --> 00:04:20.140]  被基督的憐憫心臟大大感動
[00:04:20.140 --> 00:04:23.140]  本來是一個坐牢的群體
[00:04:23.140 --> 00:04:26.140]  幾年都不能自由的傳道
[00:04:26.140 --> 00:04:29.140]  他其中一個心願就是,想得到安慰
[00:04:29.140 --> 00:04:32.140]  就是那些很愛他的弟兄姊妹
[00:04:32.140 --> 00:04:35.140]  能夠同心合一,興旺復任
[00:04:35.140 --> 00:04:38.140]  這是歷代神的僕人的特色
[00:04:38.140 --> 00:04:41.140]  用約翰三書第四節為例
[00:04:41.140 --> 00:04:44.140]  約翰說,我聽見我的兒女們
[00:04:44.140 --> 00:04:47.140]  按真理而行
[00:04:47.140 --> 00:04:50.140]  我的喜樂就沒有比這個大的
[00:04:50.140 --> 00:04:53.140]  一個侍奉主的人,其中對他的喜樂不是得著什麼
[00:04:53.140 --> 00:04:56.140]  而是見到一班人能夠有神的憐憫慈悲
[00:04:56.140 --> 00:04:59.140]  按真理而行,就何等大的寶貴
[00:04:59.140 --> 00:05:02.140]  看完那一幕
[00:05:02.140 --> 00:05:05.140]  我記得以前香港有個電影上播
[00:05:05.140 --> 00:05:08.140]  一個西片
[00:05:08.140 --> 00:05:11.140]  發過一個故事,叫《悲慘世界》
[00:05:11.140 --> 00:05:14.140]  我自己沒有看,但有時候在Youtube
[00:05:14.140 --> 00:05:17.140]  看一些類似的歌曲,那首歌很觸動我
[00:05:17.140 --> 00:05:20.140]  就是《Casual On A Cloud》
[00:05:20.140 --> 00:05:23.140]  就是在雲上有一個堡壘
[00:05:23.140 --> 00:05:26.140]  城堡
[00:05:26.140 --> 00:05:29.140]  就是說那些被逼迫的童工
[00:05:29.140 --> 00:05:32.140]  很多的困難,很多的歧視
[00:05:32.140 --> 00:05:35.140]  很多的欺壓的時候
[00:05:35.140 --> 00:05:38.140]  他的夢想就是雲上的堡壘
[00:05:38.140 --> 00:05:41.140]  希望城堡裡面
[00:05:41.140 --> 00:05:44.140]  那裡不用抹地
[00:05:44.140 --> 00:05:47.140]  在城堡裡面,有人跟我說
[00:05:47.140 --> 00:05:50.140]  I love you very much,有人說我愛你
[00:05:50.140 --> 00:05:53.140]  在城堡裡面希望無窮人
[00:05:53.140 --> 00:05:56.140]  或者在世人裡面,有些人很艱難
[00:05:56.140 --> 00:05:59.140]  都覺得走不到出路
[00:05:59.140 --> 00:06:02.140]  他們追求到這些夢想是雲上的城堡
[00:06:02.140 --> 00:06:05.140]  得不到的盼望
[00:06:05.140 --> 00:06:08.140]  認識耶穌基督就有這份盼望
[00:06:08.140 --> 00:06:11.140]  有這份愛,有這份平安
[00:06:11.140 --> 00:06:14.140]  我會把這份愛和平安分享給人嗎?
[00:06:14.140 --> 00:06:17.140]  在這個波想事件裡面,其中很觸動美國人的有兩件事
[00:06:17.140 --> 00:06:20.140]  一個就是這個八歲的小孩Martin
[00:06:20.140 --> 00:06:23.140]  在中次的時候捧著他爸爸
[00:06:23.140 --> 00:06:26.140]  隨後就爆炸
[00:06:26.140 --> 00:06:29.140]  他當場就死了
[00:06:29.140 --> 00:06:32.140]  他妹妹的一條腿就沒了
[00:06:32.140 --> 00:06:35.140]  他曾經在學校寫了一個字
[00:06:35.140 --> 00:06:38.140]  No more hurting people
[00:06:38.140 --> 00:06:41.140]  Peace
[00:06:41.140 --> 00:06:44.140]  很想不要再傷害彼此
[00:06:44.140 --> 00:06:47.140]  有平安吧,但竟然自己就沒了
[00:06:47.140 --> 00:06:50.140]  另一個照片也是感動美國人
[00:06:50.140 --> 00:06:53.140]  就是右邊這張照片,這個年輕人炸傷了
[00:06:53.140 --> 00:06:56.140]  但翌日回到醫院,他被迫要鋸了兩隻腿
[00:06:56.140 --> 00:06:59.140]  起床的時候,爸爸看到這個沒了腿的兒子
[00:06:59.140 --> 00:07:02.140]  都不知道該說什麼
[00:07:02.140 --> 00:07:05.140]  有一個新聞標題就是
[00:07:05.140 --> 00:07:08.140]  So many people without legs
[00:07:08.140 --> 00:07:11.140]  有很多人沒了腿
[00:07:11.140 --> 00:07:14.140]  其中一個疑犯是車臣背景
[00:07:14.140 --> 00:07:17.140]  可能有些仇恨的故事他過不了
[00:07:17.140 --> 00:07:20.140]  過不了之後,他竟然以恨還恨
[00:07:20.140 --> 00:07:23.140]  以怨還怨
[00:07:23.140 --> 00:07:26.140]  帶來更多的傷痛
[00:07:26.140 --> 00:07:29.140]  三月的時候有機會去上海廣道
[00:07:29.140 --> 00:07:32.140]  剛好那時候有一個新聞是一萬隻死豬
[00:07:32.140 --> 00:07:35.140]  那時候去上海喝水都擔心
[00:07:35.140 --> 00:07:38.140]  沒多久,香港就有這個
[00:07:38.140 --> 00:07:41.140]  H7N9
[00:07:41.140 --> 00:07:44.140]  上個星期有機會在中大一個講座
[00:07:44.140 --> 00:07:47.140]  分享幾句跟一些大陸背景的
[00:07:47.140 --> 00:07:50.140]  研究生聊天,有一個姊妹就說
[00:07:50.140 --> 00:07:53.140]  香港人很敏感,什麼敏感?
[00:07:53.140 --> 00:07:56.140]  每次搭巴士,打個噴嚏就會彈開
[00:07:56.140 --> 00:07:59.140]  我也有緣故的,因為沙士期
[00:07:59.140 --> 00:08:02.140]  香港真的很害怕,死很多人
[00:08:02.140 --> 00:08:05.140]  一個噴嚏就可以死人,所以可能我們過分敏感
[00:08:05.140 --> 00:08:08.140]  不過也有好處的,因為你過分敏感
[00:08:08.140 --> 00:08:11.140]  香港的肉我們吃得下落
[00:08:11.140 --> 00:08:14.140]  安全一點
[00:08:14.140 --> 00:08:17.140]  很多動盪的故事,觸動我們
[00:08:17.140 --> 00:08:20.140]  這個動盪世界需要平安,需要神的愛
[00:08:20.140 --> 00:08:23.140]  需要福音
[00:08:23.140 --> 00:08:26.140]  北韓的故事有時候真的不明白
[00:08:26.140 --> 00:08:29.140]  年輕人剛上台就搞這麼多核彈
[00:08:29.140 --> 00:08:32.140]  陰影的故事,有時候覺得不好聽
[00:08:32.140 --> 00:08:35.140]  想起一個香港的表達
[00:08:35.140 --> 00:08:38.140]  就好像香港的黑社會收徒弟費
[00:08:38.140 --> 00:08:41.140]  我來到要搞一些東西
[00:08:41.140 --> 00:08:44.140]  你不給錢我就整蠱你
[00:08:44.140 --> 00:08:47.140]  他沒想過這樣的動作是傷害自己的百姓
[00:08:47.140 --> 00:08:50.140]  傷害其他人
[00:08:50.140 --> 00:08:53.140]  在這個世代裏,有些人在這個動盪世代裏製造動盪
[00:08:53.140 --> 00:08:56.140]  安基圖在這個動盪世代裏
[00:08:56.140 --> 00:08:59.140]  是不是將神的愛去發揮呢
[00:08:59.140 --> 00:09:02.140]  在波士頓事件裏有兩幕
[00:09:02.140 --> 00:09:05.140]  美國人都留意,一個女孩叫Victoria
[00:09:05.140 --> 00:09:08.140]  她扎傷了腳
[00:09:08.140 --> 00:09:11.140]  被警察抱到帳篷裏
[00:09:11.140 --> 00:09:14.140]  她覺得從事,可能沒試過這些震驚
[00:09:14.140 --> 00:09:17.140]  有個越戰的退役軍人
[00:09:17.140 --> 00:09:20.140]  阿富汗的退役軍人撞到她
[00:09:20.140 --> 00:09:23.140]  她說不用怕,扎傷了腳,最多留一把痕
[00:09:23.140 --> 00:09:26.140]  你看我身上,還多一把痕
[00:09:26.140 --> 00:09:29.140]  所以不用怕,不用死,不要怕
[00:09:29.140 --> 00:09:32.140]  另一個人物被謠傳
[00:09:32.140 --> 00:09:35.140]  說他未婚妻死了
[00:09:35.140 --> 00:09:38.140]  準備求婚,所以捕著她
[00:09:38.140 --> 00:09:41.140]  紅色衣服的故事
[00:09:41.140 --> 00:09:44.140]  女人甲和女人乳不認識
[00:09:44.140 --> 00:09:47.140]  扎的時候就捕著她
[00:09:47.140 --> 00:09:50.140]  女孩也很傷亡,很大的流血
[00:09:50.140 --> 00:09:53.140]  她的媽媽扎傷了腳,要切斷
[00:09:53.140 --> 00:09:56.140]  她很想重遇那時在危機裏
[00:09:56.140 --> 00:09:59.140]  關心她的人
[00:09:59.140 --> 00:10:02.140]  在世代裏,基圖我們有沒有被神的愛
[00:10:02.140 --> 00:10:05.140]  再一次在這些動盪世代裏觸動
[00:10:05.140 --> 00:10:08.140]  我們要伸出神的愛去幫助其他人
[00:10:08.140 --> 00:10:11.140]  我再讀一次,第二章第一節,藍色字再讀一次
[00:10:11.140 --> 00:10:14.140]  所以在基督裏
[00:10:14.140 --> 00:10:17.140]  若有什麼安慰
[00:10:17.140 --> 00:10:20.140]  心有什麼安慰,聖靈有什麼交通
[00:10:20.140 --> 00:10:23.140]  心中有什麼慈悲憐憫
[00:10:23.140 --> 00:10:26.140]  我們有沒有這個慈悲憐憫
[00:10:26.140 --> 00:10:29.140]  我們就去服侍人
[00:10:29.140 --> 00:10:32.140]  從神的愛開始講
[00:10:32.140 --> 00:10:35.140]  講到我們要同心,同心彰顯這份愛
[00:10:35.140 --> 00:10:38.140]  這份謙卑的心
[00:10:38.140 --> 00:10:41.140]  基圖見到世上這麼多需要的時候
[00:10:41.140 --> 00:10:44.140]  就應該成為別人的祝福,成為幫助
[00:10:44.140 --> 00:10:47.140]  可惜有時在家庭,在社會,在教會裏
[00:10:47.140 --> 00:10:50.140]  我們用了很多時間
[00:10:50.140 --> 00:10:53.140]  去互相的紛爭
[00:10:53.140 --> 00:10:56.140]  用中國人字眼去窩裏鬥
[00:10:56.140 --> 00:10:59.140]  我們有沒有學習謙卑,學習尊重
[00:10:59.140 --> 00:11:02.140]  學習同心的侍奉
[00:11:02.140 --> 00:11:05.140]  學習與神同行的教會
[00:11:05.140 --> 00:11:08.140]  一個有耶穌基督心腸的教會
[00:11:08.140 --> 00:11:11.140]  我就應該,保羅說
[00:11:11.140 --> 00:11:14.140]  你們應該安慰我這個被囚的僕人的時候
[00:11:14.140 --> 00:11:17.140]  我最想得到什麼安慰呢
[00:11:17.140 --> 00:11:20.140]  我最想得到的安慰就是你們能夠同心
[00:11:20.140 --> 00:11:23.140]  保羅在第二章第二節說到
[00:11:23.140 --> 00:11:26.140]  一個命令詞就是要補滿我的喜樂
[00:11:26.140 --> 00:11:29.140]  我喜樂怎麼得到呢,第二章第二節
[00:11:29.140 --> 00:11:32.140]  我的心相同,有一樣的心思,有一樣的意念
[00:11:32.140 --> 00:11:35.140]  使我的喜樂可以滿足
[00:11:35.140 --> 00:11:38.140]  假如你們想的東西是一樣
[00:11:38.140 --> 00:11:41.140]  有同樣耶穌基督的愛,一樣有追求的話
[00:11:41.140 --> 00:11:44.140]  我的心就得到滿足
[00:11:44.140 --> 00:11:47.140]  有時在神的家裏
[00:11:47.140 --> 00:11:50.140]  我們真的要避免將世界的紛爭
[00:11:50.140 --> 00:11:53.140]  方法帶到神的家裏
[00:11:53.140 --> 00:11:56.140]  不要在教會裏有窩裏鬥,窩裏爭
[00:11:56.140 --> 00:11:59.140]  不要效法世界,要效法耶穌基督
[00:11:59.140 --> 00:12:02.140]  所以保羅在第三節再說
[00:12:02.140 --> 00:12:05.140]  凡事不可結黨,不可貪圖虛浮的榮耀
[00:12:05.140 --> 00:12:08.140]  有些人為了虛浮的榮耀
[00:12:08.140 --> 00:12:11.140]  為了私利去結黨
[00:12:11.140 --> 00:12:14.140]  產生紛爭
[00:12:14.140 --> 00:12:17.140]  曾經看到一些將軍的故事
[00:12:17.140 --> 00:12:20.140]  將軍的歷史傳記
[00:12:20.140 --> 00:12:23.140]  有些將軍很疼愛那些士兵
[00:12:23.140 --> 00:12:26.140]  將軍只要威就行了,只要成功
[00:12:26.140 --> 00:12:29.140]  只要上鏡,多少士兵死了,無所謂
[00:12:29.140 --> 00:12:32.140]  中國人有一句說話
[00:12:32.140 --> 00:12:35.140]  一將功成萬骨灰
[00:12:35.140 --> 00:12:38.140]  有些就是這樣
[00:12:38.140 --> 00:12:41.140]  本來我們侍奉的人不應該是這樣的態度
[00:12:41.140 --> 00:12:44.140]  相反要全心謙卑
[00:12:44.140 --> 00:12:47.140]  各人看別人比自己強
[00:12:47.140 --> 00:12:50.140]  這裏大概有兩個含義
[00:12:50.140 --> 00:12:53.140]  你以為你很聰明,說話很聰明,讀書很聰明
[00:12:53.140 --> 00:12:56.140]  但可能你愛心不聰明
[00:12:56.140 --> 00:12:59.140]  其實別人有些比你好的地方
[00:12:59.140 --> 00:13:02.140]  或神可以改變他,讓他有些地方比你好
[00:13:02.140 --> 00:13:05.140]  所以各人要看別人比自己強
[00:13:05.140 --> 00:13:08.140]  但這個表達可能更好的意思就是
[00:13:08.140 --> 00:13:11.140]  各人比看別人更為重要
[00:13:11.140 --> 00:13:14.140]  有什麼比喻呢?
[00:13:14.140 --> 00:13:17.140]  就像一個媽媽,一個父親
[00:13:17.140 --> 00:13:20.140]  他有一個所愛的兒女,一生為這個兒女
[00:13:20.140 --> 00:13:23.140]  又奮鬥,又努力,又付出
[00:13:23.140 --> 00:13:26.140]  用中文廣東話的說法就是做牛做馬都幫他
[00:13:26.140 --> 00:13:29.140]  他付出這麼多,去幫他
[00:13:29.140 --> 00:13:32.140]  看他為珍貴,不是因為這個兒女比父母厲害
[00:13:32.140 --> 00:13:35.140]  有愛心的時候
[00:13:35.140 --> 00:13:38.140]  對方就是珍貴
[00:13:38.140 --> 00:13:41.140]  你就甘心去謙卑,甘心去付出
[00:13:41.140 --> 00:13:44.140]  所以一個基督徒一個提醒
[00:13:44.140 --> 00:13:47.140]  一個基督徒和一個好的基督徒有一個特色就是
[00:13:47.140 --> 00:13:50.140]  要有謙卑、尊重人、愛弟子妹、愛同工
[00:13:50.140 --> 00:13:53.140]  如果一個有謙卑和尊重人的人
[00:13:53.140 --> 00:13:56.140]  走在一起,一起侍奉很開心
[00:13:56.140 --> 00:13:59.140]  普羅群聚自己的生命素質就是
[00:13:59.140 --> 00:14:02.140]  服事主凡事謙卑
[00:14:02.140 --> 00:14:05.140]  我們有沒有對別人的敬意
[00:14:05.140 --> 00:14:08.140]  別人的愛惜
[00:14:08.140 --> 00:14:11.140]  生命的謙卑素質呢?
[00:14:11.140 --> 00:14:14.140]  皮特傳書第五章第五節說
[00:14:14.140 --> 00:14:17.140]  就是你們眾人也都要以謙卑促要
[00:14:17.140 --> 00:14:20.140]  彼此順服
[00:14:20.140 --> 00:14:23.140]  因為神阻擋驕傲的人賜福給謙卑的人
[00:14:23.140 --> 00:14:26.140]  耶穌都說這些謙卑是道理
[00:14:26.140 --> 00:14:29.140]  如果你想侍奉的時候
[00:14:29.140 --> 00:14:32.140]  真正神的僕人有什麼定位呢?
[00:14:32.140 --> 00:14:35.140]  真正神的僕人就是眾人的僕人
[00:14:35.140 --> 00:14:38.140]  一個名句,馬福音第十章第四十四節
[00:14:38.140 --> 00:14:41.140]  在你們中間
[00:14:41.140 --> 00:14:44.140]  誰願為首,就必作眾人的僕人
[00:14:44.140 --> 00:14:47.140]  僕人這字很多時候翻譯成
[00:14:47.140 --> 00:14:50.140]  servant,你翻譯成slave
[00:14:50.140 --> 00:14:53.140]  即是奴隸,都落這字
[00:14:53.140 --> 00:14:56.140]  你真是想成為神家裡面服事的人
[00:14:56.140 --> 00:14:59.140]  你在所有人的下面去服事他們
[00:14:59.140 --> 00:15:02.140]  好像他們的僕人,他們的奴隸一樣
[00:15:02.140 --> 00:15:05.140]  不是說你沒有尊嚴,而是你帶領他們
[00:15:05.140 --> 00:15:08.140]  你就要支持他們,祝福他們
[00:15:08.140 --> 00:15:11.140]  兼顧他們,幫助他們
[00:15:11.140 --> 00:15:14.140]  你願意自己謙卑成為眾人的奴僕
[00:15:14.140 --> 00:15:17.140]  我們有沒有這個心智呢?
[00:15:17.140 --> 00:15:20.140]  所以,本來要講第二章第四節
[00:15:20.140 --> 00:15:23.140]  個人不要單顧自己的事
[00:15:23.140 --> 00:15:26.140]  也要顧別人的事
[00:15:26.140 --> 00:15:29.140]  就好像父母多忙都好,突然兒子有問題
[00:15:29.140 --> 00:15:32.140]  他就放下自己的事情
[00:15:32.140 --> 00:15:35.140]  去關心他生命覺得重要的人的事情
[00:15:35.140 --> 00:15:38.140]  我們是不是看別人的事情重要
[00:15:38.140 --> 00:15:41.140]  而關顧別人的事情呢?
[00:15:41.140 --> 00:15:44.140]  因為真正的謙卑是來自一份很大的尊敬
[00:15:44.140 --> 00:15:47.140]  尊重、愛心和對神的敬畏
[00:15:47.140 --> 00:15:50.140]  我自己很重視尊重這個字
[00:15:50.140 --> 00:15:53.140]  如果遇到一些人
[00:15:53.140 --> 00:15:56.140]  見到別人就不斷責罵,不斷批評
[00:15:56.140 --> 00:15:59.140]  挑剔,有時候都不想跟他合作
[00:15:59.140 --> 00:16:02.140]  很煩,但如果遇到一個人很尊重對方
[00:16:02.140 --> 00:16:05.140]  對有影響力的人
[00:16:05.140 --> 00:16:08.140]  或者很有經驗的人去尊重
[00:16:08.140 --> 00:16:11.140]  對同輩也尊重,對一些不認識的人
[00:16:11.140 --> 00:16:14.140]  或者相對軟弱的人也尊重
[00:16:14.140 --> 00:16:17.140]  這些人跟他相處很舒服
[00:16:17.140 --> 00:16:20.140]  彼得就講一個名句,很喜歡
[00:16:20.140 --> 00:16:23.140]  彼得前書第二章十七節,一起讀吧
[00:16:23.140 --> 00:16:26.140]  無要尊敬眾人
[00:16:26.140 --> 00:16:29.140]  親愛教宗的弟兄
[00:16:29.140 --> 00:16:32.140]  敬畏神,尊敬君王
[00:16:32.140 --> 00:16:35.140]  君王要尊敬很容易,但現代也未必容易
[00:16:35.140 --> 00:16:38.140]  但彼得說不單是尊敬君王
[00:16:38.140 --> 00:16:41.140]  這些有權位的人
[00:16:41.140 --> 00:16:44.140]  所有人你都尊敬
[00:16:44.140 --> 00:16:47.140]  心裡面珍惜每一個人
[00:16:47.140 --> 00:16:50.140]  這是耶穌基督教導的暴力
[00:16:50.140 --> 00:16:53.140]  耶穌說天國有份的人有什麼特質呢?
[00:16:53.140 --> 00:16:56.140]  天國有份的人就是珍惜每一個人
[00:16:56.140 --> 00:16:59.140]  和尊重每一個人的人
[00:16:59.140 --> 00:17:02.140]  愛每一個人的人
[00:17:02.140 --> 00:17:05.140]  耶穌講個比喻,我實在告訴你們
[00:17:05.140 --> 00:17:08.140]  這些事你們既不做在我這弟兄中最少的一身上
[00:17:08.140 --> 00:17:11.140]  就是不做在我身上
[00:17:11.140 --> 00:17:14.140]  既然是最少的話
[00:17:14.140 --> 00:17:17.140]  最少的人看得起嗎?
[00:17:17.140 --> 00:17:20.140]  相對的人不重視他
[00:17:20.140 --> 00:17:23.140]  但這些相對沒被人看起的人
[00:17:23.140 --> 00:17:26.140]  相對沒那麼多外在價值的人
[00:17:26.140 --> 00:17:29.140]  相對很軟弱的人
[00:17:29.140 --> 00:17:32.140]  但神說你不做在他們身上
[00:17:32.140 --> 00:17:35.140]  你不對好就是對我不好
[00:17:35.140 --> 00:17:38.140]  神要我們對每一個人都有愛心
[00:17:38.140 --> 00:17:41.140]  每一個人都有份尊重
[00:17:41.140 --> 00:17:44.140]  這就是真正的謙卑
[00:17:44.140 --> 00:17:47.140]  但可惜在人的世界裡
[00:17:47.140 --> 00:17:50.140]  很多的鬥爭
[00:17:50.140 --> 00:17:53.140]  柏楊講到醜禮中國人的時候
[00:17:53.140 --> 00:17:56.140]  中國人有特色,特質就是鬥罵
[00:17:56.140 --> 00:17:59.140]  中國人最會罵人
[00:17:59.140 --> 00:18:02.140]  講得很刻薄
[00:18:02.140 --> 00:18:05.140]  有些操作說話
[00:18:05.140 --> 00:18:08.140]  有些操作人跟你聊天
[00:18:08.140 --> 00:18:11.140]  他講得不好聽,廣東話問候你家裡很多人
[00:18:11.140 --> 00:18:14.140]  很多操作的說話在中國人走在一起
[00:18:14.140 --> 00:18:17.140]  我八年代在大陸做生意,做中國貿易的時候
[00:18:17.140 --> 00:18:20.140]  有一段時間我跟人鞠躬點頭鞠了很多
[00:18:20.140 --> 00:18:23.140]  人們看我像日本人一樣
[00:18:23.140 --> 00:18:26.140]  我記得有一段時間在雲南昆明工作
[00:18:26.140 --> 00:18:29.140]  那時候有些香港團開始去大陸
[00:18:29.140 --> 00:18:32.140]  香港團很吵,廣東話很大聲
[00:18:32.140 --> 00:18:35.140]  那時候就假裝自己不認識他們,自己看書
[00:18:35.140 --> 00:18:38.140]  事件就在我面前,用國語說
[00:18:38.140 --> 00:18:41.140]  那些香港人真的很吵
[00:18:41.140 --> 00:18:44.140]  大陸團來都很吵
[00:18:44.140 --> 00:18:47.140]  派人說中國人有個世界知名的特質
[00:18:47.140 --> 00:18:50.140]  就是窩裡鬥
[00:18:50.140 --> 00:18:53.140]  他用個比喻說
[00:18:53.140 --> 00:18:56.140]  一個日本人就像一條豬
[00:18:56.140 --> 00:18:59.140]  其實這樣說也不對,用個比喻
[00:18:59.140 --> 00:19:02.140]  三個日本人就變成一條龍
[00:19:02.140 --> 00:19:05.140]  中國人一個人只做事一條龍
[00:19:05.140 --> 00:19:08.140]  三個人就變成一條豬
[00:19:08.140 --> 00:19:11.140]  特色就是有忠的地方就要內鬥
[00:19:11.140 --> 00:19:14.140]  鬥到文革,文鬥,武鬥,乜鬥
[00:19:14.140 --> 00:19:17.140]  派人說中國歷史的時候
[00:19:17.140 --> 00:19:20.140]  有時對西方人傾計
[00:19:20.140 --> 00:19:23.140]  他可能都不是叫陶筆,用個比喻說
[00:19:23.140 --> 00:19:26.140]  你知不知道上帝為什麼不讓中國人團結
[00:19:26.140 --> 00:19:29.140]  因為如果中國人團結
[00:19:29.140 --> 00:19:32.140]  中國多少銀行?十幾億銀行
[00:19:32.140 --> 00:19:35.140]  如果中國人團結就沒得玩了,沒得做了
[00:19:35.140 --> 00:19:38.140]  現在中國人一起來香港人已經沒得做了
[00:19:38.140 --> 00:19:41.140]  如果中國人團結就沒得玩了
[00:19:41.140 --> 00:19:44.140]  他說這句話的時候心裡酸溜溜
[00:19:44.140 --> 00:19:48.140]  好像我們家裡經常有紛爭
[00:19:48.140 --> 00:19:51.140]  教會也有紛爭
[00:19:51.140 --> 00:19:54.140]  你說出去心裡也酸溜溜
[00:19:54.140 --> 00:19:58.140]  我們有沒有提防內鬥,內憎
[00:19:58.140 --> 00:20:01.140]  謹慎我們的言語呢?
[00:20:01.140 --> 00:20:04.140]  中國有個很出名的歷史背景
