
[00:00:00.000 --> 00:00:04.000]  今天要跟各位分享的是
[00:13:12.000 --> 00:13:14.000]  哇 你看他現在
[00:13:14.000 --> 00:13:16.000]  榮光煥發
[00:13:16.000 --> 00:13:18.000]  以前是滿面愁容
[00:13:18.000 --> 00:13:20.000]  現在是怎麼樣
[00:13:20.000 --> 00:13:22.000]  滿面喜樂
[00:13:22.000 --> 00:13:24.000]  榮光煥發
[00:13:24.000 --> 00:13:26.000]  生命都不一樣
[00:13:26.000 --> 00:13:29.000]  整個就是轉變過來了
[00:13:29.000 --> 00:13:32.000]  這是神要我們活出來的
[00:13:32.000 --> 00:13:34.000]  一個生命
[00:13:34.000 --> 00:13:36.000]  不是病痛的
[00:13:36.000 --> 00:13:38.000]  不是困難的
[00:13:38.000 --> 00:13:41.000]  不是不蒙連秘的
[00:13:41.000 --> 00:13:43.000]  不是低下的
[00:13:43.000 --> 00:13:47.000]  甚至於不是可恥可悲的
[00:13:47.000 --> 00:13:49.000]  我們的神
[00:13:49.000 --> 00:13:51.000]  絕不會讓我們活在一個
[00:13:51.000 --> 00:13:53.000]  生不如死的生命中的
[00:13:53.000 --> 00:13:57.000]  Hallelujah 讚美神
[00:13:57.000 --> 00:13:59.000]  那麼跟著
[00:13:59.000 --> 00:14:03.000]  就又有一件事情發生了
[00:14:03.000 --> 00:14:05.000]  就有一個管會堂的
[00:14:05.000 --> 00:14:06.000]  丫魯
[00:14:06.000 --> 00:14:08.000]  她的女兒生重病
[00:14:08.000 --> 00:14:10.000]  快要死了
[00:14:10.000 --> 00:14:12.000]  然後她就差人來找耶穌
[00:14:12.000 --> 00:14:14.000]  說我女兒快要病死了
[00:14:14.000 --> 00:14:17.000]  請你來救我的女兒
[00:14:17.000 --> 00:14:18.000]  耶穌就來了
[00:14:18.000 --> 00:14:19.000]  結果走到半路上面
[00:14:19.000 --> 00:14:22.000]  許多人圍住她
[00:14:22.000 --> 00:14:24.000]  有一個換血肉
[00:14:24.000 --> 00:14:27.000]  換了十二年的女人
[00:14:27.000 --> 00:14:30.000]  那麼她也聽說耶穌來了
[00:14:30.000 --> 00:14:32.000]  這個女人換了十二年血肉
[00:14:32.000 --> 00:14:34.000]  她找遍了醫生
[00:14:34.000 --> 00:14:36.000]  用盡了地生的所有
[00:14:36.000 --> 00:14:39.000]  不得醫治就是不得醫治
[00:14:39.000 --> 00:14:40.000]  她聽說耶穌來了
[00:14:40.000 --> 00:14:42.000]  她就急急忙忙的
[00:14:42.000 --> 00:14:44.000]  擠到人群中間去
[00:14:44.000 --> 00:14:45.000]  擠不過去
[00:14:45.000 --> 00:14:47.000]  她就趴在地上
[00:14:47.000 --> 00:14:48.000]  爬得過去
[00:14:48.000 --> 00:14:50.000]  她心裡面想說
[00:14:50.000 --> 00:14:52.000]  我只摸她的衣裳
[00:14:52.000 --> 00:14:55.000]  就必痊癒
[00:14:55.000 --> 00:14:57.000]  你知道
[00:14:57.000 --> 00:14:59.000]  在原文裡面
[00:14:59.000 --> 00:15:00.000]  這個痊癒
[00:15:00.000 --> 00:15:02.000]  跟下面一個痊癒
[00:15:02.000 --> 00:15:06.000]  都是同一個字
[00:15:06.000 --> 00:15:08.000]  這個女人講的痊癒
[00:15:08.000 --> 00:15:12.000]  就是得到醫治
[00:15:12.000 --> 00:15:14.000]  但是耶穌後來跟她說
[00:15:14.000 --> 00:15:15.000]  女兒你的性救了
[00:15:15.000 --> 00:15:17.000]  你平平安安的回去吧
[00:15:17.000 --> 00:15:21.000]  你的疾病痊癒了
[00:15:21.000 --> 00:15:25.000]  她的意思是你健全了
[00:15:25.000 --> 00:15:27.000]  不只是苟延殘喘
[00:15:27.000 --> 00:15:30.000]  不只是好了而已
[00:15:30.000 --> 00:15:32.000]  病醫好了
[00:15:32.000 --> 00:15:37.000]  因為當我們如果病醫好了
[00:15:37.000 --> 00:15:38.000]  那麼有的時候
[00:15:38.000 --> 00:15:40.000]  會留下許多後遺症
[00:15:40.000 --> 00:15:42.000]  是不是
[00:15:42.000 --> 00:15:43.000]  這個女人
[00:15:43.000 --> 00:15:47.000]  她可能這下子血肉停了
[00:15:47.000 --> 00:15:50.000]  但是她卻沒辦法
[00:15:50.000 --> 00:15:53.000]  得回到她
[00:15:53.000 --> 00:15:57.000]  在換血肉之前
[00:15:57.000 --> 00:15:58.000]  那個健康
[00:15:58.000 --> 00:16:00.000]  那樣子的健全
[00:16:00.000 --> 00:16:02.000]  但是不管怎麼樣
[00:16:02.000 --> 00:16:03.000]  她就憑著信心
[00:16:03.000 --> 00:16:04.000]  她就是摸了
[00:16:04.000 --> 00:16:07.000]  耶穌衣裳的罪責
[00:16:07.000 --> 00:16:08.000]  忽然
[00:16:08.000 --> 00:16:13.000]  耶穌感覺到一股能力就從她身上出了去
[00:16:13.000 --> 00:16:15.000]  耶穌說誰摸我
[00:16:15.000 --> 00:16:18.000]  那些圍繞的人就還笑
[00:16:18.000 --> 00:16:19.000]  是這麼多人
[00:16:19.000 --> 00:16:20.000]  多少人摸
[00:16:20.000 --> 00:16:22.000]  這個不一樣
[00:16:22.000 --> 00:16:25.000]  這個摸是帶著信心的摸
[00:16:25.000 --> 00:16:27.000]  一股能力出去了
[00:16:27.000 --> 00:16:30.000]  結果這個女人就承認
[00:16:30.000 --> 00:16:33.000]  耶穌說女兒你的性救了
[00:16:33.000 --> 00:16:35.000]  平平安安的回去吧
[00:16:35.000 --> 00:16:39.000]  你的災病痊癒了
[00:16:39.000 --> 00:16:42.000]  由聖經學者說
[00:16:42.000 --> 00:16:44.000]  這個女人是一個外邦人
[00:16:44.000 --> 00:16:46.000]  外邦民族
[00:16:46.000 --> 00:16:50.000]  血肉是指
[00:16:50.000 --> 00:16:53.000]  漏掉了生命
[00:16:53.000 --> 00:16:55.000]  所有世界上面的宗教
[00:16:55.000 --> 00:16:58.000]  都是漏掉生命
[00:16:58.000 --> 00:16:59.000]  所以我們不講說
[00:16:59.000 --> 00:17:02.000]  基督教是教 信教
[00:17:02.000 --> 00:17:05.000]  我們是要跟神
[00:17:05.000 --> 00:17:08.000]  要establishing intermissing
[00:17:08.000 --> 00:17:10.000]  intermissing relationship
[00:17:10.000 --> 00:17:14.000]  建立一個親密的關係
[00:17:14.000 --> 00:17:16.000]  老約翰在《騎士論》三章
[00:17:16.000 --> 00:17:19.000]  他講到殺敵教會
[00:17:19.000 --> 00:17:23.000]  殺敵教會的殺敵的意思就是說
[00:17:23.000 --> 00:17:27.000]  剩餘的要重新回來的
[00:17:27.000 --> 00:17:32.000]  說安寧你們是活的
[00:17:32.000 --> 00:17:34.000]  騎士你們是死
[00:17:34.000 --> 00:17:36.000]  就是苟延殘喘的生命
[00:17:36.000 --> 00:17:39.000]  在《騎士論》殺敵教會
[00:17:39.000 --> 00:17:42.000]  沒有一樣是好的
[00:17:42.000 --> 00:17:44.000]  安寧是活的
[00:17:44.000 --> 00:17:46.000]  但是死的
[00:17:46.000 --> 00:17:48.000]  這個女人也是一樣
[00:17:48.000 --> 00:17:49.000]  她是一個外邦女子
[00:17:49.000 --> 00:17:52.000]  但是當她拼了信心的時候
[00:17:52.000 --> 00:17:55.000]  她來要耶穌
[00:17:55.000 --> 00:17:57.000]  耶穌說女兒
[00:17:57.000 --> 00:18:00.000]  她已經是神的兒女了
[00:18:00.000 --> 00:18:02.000]  她已經不再是外邦女子了
[00:18:02.000 --> 00:18:04.000]  你的信救了你
[00:18:04.000 --> 00:18:09.000]  也就是說因性成為兒女
[00:18:09.000 --> 00:18:11.000]  她只是要得醫治
