
[00:00:00.000 --> 00:00:03.520]  感謝天父給我們今天早上一同的聚集
[00:09:19.380 --> 00:09:21.380]  心智裡面改變的時候
[00:09:21.380 --> 00:09:25.380]  然後二十四竅說穿上新的我
[00:09:25.380 --> 00:09:28.380]  因為這個我是照著神的形象做的
[00:09:28.380 --> 00:09:30.380]  新的我
[00:09:30.380 --> 00:09:33.380]  這個字有沒有好像很似曾相識
[00:09:33.380 --> 00:09:36.380]  照著神的形象做的
[00:09:36.380 --> 00:09:38.380]  這幾個字是哪裡出現過的
[00:09:38.380 --> 00:09:42.380]  創世紀錄
[00:09:42.380 --> 00:09:44.380]  有沒有看到
[00:09:44.380 --> 00:09:46.380]  原來我們的重生和神的創世紀錄
[00:09:46.380 --> 00:09:48.380]  創造是一模一樣的東西
[00:09:48.380 --> 00:09:53.380]  我們是照著神的形象做的
[00:09:53.380 --> 00:09:55.380]  亞當是照著神的形象做的
[00:09:55.380 --> 00:09:58.380]  亞當裡面上帝向他吹口氣的時候
[00:09:58.380 --> 00:10:01.380]  將他的靈放在裡面
[00:10:01.380 --> 00:10:04.380]  所以亞當是應該活到永遠的
[00:10:04.380 --> 00:10:06.380]  有永生的
[00:10:06.380 --> 00:10:08.380]  不過照聖經所記載
[00:10:08.380 --> 00:10:09.380]  創世紀第二章到第三章
[00:10:09.380 --> 00:10:13.380]  當他一不遵行上帝的說話
[00:10:13.380 --> 00:10:15.380]  違背這個指令
[00:10:15.380 --> 00:10:16.380]  被造之物
[00:10:16.380 --> 00:10:17.380]  抗拒指令
[00:10:17.380 --> 00:10:18.380]  叫他走一個軌道的時候
[00:10:18.380 --> 00:10:20.380]  他出軌越軌了
[00:10:20.380 --> 00:10:22.380]  他不是在行為上做錯什麼
[00:10:22.380 --> 00:10:24.380]  他只是說我不喜歡聽人折迪
[00:10:24.380 --> 00:10:26.380]  你讓我這樣做我不喜歡
[00:10:26.380 --> 00:10:27.380]  我試試別的行不行
[00:10:27.380 --> 00:10:29.380]  就是這麼簡單
[00:10:29.380 --> 00:10:31.380]  聚就入了世界
[00:10:31.380 --> 00:10:35.380]  於是亞當就不能永遠活著
[00:10:35.380 --> 00:10:38.380]  創世紀第三章所說的
[00:10:38.380 --> 00:10:40.380]  人沒有永生
[00:10:40.380 --> 00:10:42.380]  那怎麼辦
[00:10:42.380 --> 00:10:44.380]  所以二千多年前
[00:10:44.380 --> 00:10:45.380]  道成肉身
[00:10:45.380 --> 00:10:47.380]  神再一次
[00:10:47.380 --> 00:10:49.380]  可以這麼說
[00:10:49.380 --> 00:10:52.380]  神再一次創造
[00:10:52.380 --> 00:10:54.380]  這次創造是很奇妙的創造
[00:10:54.380 --> 00:10:57.380]  他藉著童女瑪利亞
[00:10:57.380 --> 00:10:58.380]  人體
[00:10:58.380 --> 00:11:00.380]  生出一個人體出來
[00:11:00.380 --> 00:11:03.380]  聖靈感應下面
[00:11:03.380 --> 00:11:06.380]  所以聖誕節不是一個普通的節日
[00:11:06.380 --> 00:11:07.380]  可有可無
[00:11:07.380 --> 00:11:08.380]  慶祝一下
[00:11:08.380 --> 00:11:09.380]  你想一想
[00:11:09.380 --> 00:11:10.380]  那種奇妙的地方
[00:11:10.380 --> 00:11:11.380]  這個地方
[00:11:11.380 --> 00:11:13.380]  你一個人子降生的時候
[00:11:13.380 --> 00:11:15.380]  是一個baby來的
[00:11:15.380 --> 00:11:19.380]  如果你相信平安夜的那一幕
[00:11:19.380 --> 00:11:20.380]  是真實的話
[00:11:20.380 --> 00:11:23.380]  是一個baby在馬槽裏
[00:11:23.380 --> 00:11:25.380]  有些會長大的
[00:11:25.380 --> 00:11:27.380]  好像你和我一樣會長大
[00:11:27.380 --> 00:11:29.380]  有這個身體的
[00:11:29.380 --> 00:11:31.380]  有沒有念頭
[00:11:31.380 --> 00:11:32.380]  有沒有想法
[00:11:32.380 --> 00:11:33.380]  有沒有理性
[00:11:33.380 --> 00:11:34.380]  完全有的
[00:11:34.380 --> 00:11:36.380]  你一個人
[00:11:36.380 --> 00:11:39.380]  後來他自稱為人子
[00:11:39.380 --> 00:11:43.380]  卻可以無罪
[00:11:43.380 --> 00:11:46.380]  所以你和我
[00:11:46.380 --> 00:11:48.380]  按照我們的理性決性
[00:11:48.380 --> 00:11:51.380]  我們是不可能無罪的
[00:11:51.380 --> 00:11:54.380]  但是當他為我們贖罪的時候
[00:11:54.380 --> 00:11:56.380]  是他替我們承擔了
[00:11:56.380 --> 00:11:58.380]  我們犯罪的刑罰
[00:11:58.380 --> 00:11:59.380]  他承擔了
[00:11:59.380 --> 00:12:01.380]  為我們的罪死了
[00:12:01.380 --> 00:12:03.380]  而且不偽裝了
[00:12:03.380 --> 00:12:04.380]  神用他的大能
[00:12:04.380 --> 00:12:06.380]  叫他從死裏復活
[00:12:06.380 --> 00:12:08.380]  所以耶穌的復活
[00:12:08.380 --> 00:12:09.380]  是證明
[00:12:09.380 --> 00:12:11.380]  顯明一件事情
[00:12:11.380 --> 00:12:14.380]  人可以有永生
[00:12:14.380 --> 00:12:15.380]  誰知道
[00:12:15.380 --> 00:12:17.380]  從耶穌的復活看得到
[00:12:17.380 --> 00:12:20.380]  這個永生是真實的
[00:12:20.380 --> 00:12:22.380]  今日人活在地上
[00:12:22.380 --> 00:12:24.380]  如果沒有永生的盼望
[00:12:24.380 --> 00:12:26.380]  各位弟姐妹
[00:12:26.380 --> 00:12:28.380]  無論你開什麼漂亮的車
[00:12:28.380 --> 00:12:30.380]  你都會寫一封遺書
[00:12:30.380 --> 00:12:33.380]  說我前路走不下去
[00:12:33.380 --> 00:12:38.380]  這個是世人的悲哀
[00:12:38.380 --> 00:12:43.380]  無論你權力有多大
[00:12:43.380 --> 00:12:45.380]  無論你曾經坐過什麼位
[00:12:45.380 --> 00:12:47.380]  到某一天
[00:12:47.380 --> 00:12:53.380]  你仍然要離開這個世界
[00:12:53.380 --> 00:12:59.380]  九十幾歲要離開
[00:12:59.380 --> 00:13:02.380]  一百一十歲要離開
[00:13:02.380 --> 00:13:04.380]  如果上帝賜福給你們各位
[00:13:04.380 --> 00:13:07.380]  都去到一百二十五歲夠不夠啊?
[00:13:07.380 --> 00:13:10.380]  你不要說夠先
[00:13:10.380 --> 00:13:12.380]  最重要是有健康先
[00:13:12.380 --> 00:13:13.380]  是不是?
[00:13:13.380 --> 00:13:15.380]  如果一百二十五歲都值得
[00:13:15.380 --> 00:13:17.380]  可以走,可以站,可以說
[00:13:17.380 --> 00:13:19.380]  這樣好不好啊?
[00:13:19.380 --> 00:13:21.380]  好,不過都要什麼啊?
[00:13:21.380 --> 00:13:28.380]  所以聖誕不是單單帶來歡樂
[00:13:28.380 --> 00:13:30.380]  聖誕其實帶來盼望
[00:13:30.380 --> 00:13:34.380]  為什麼天使佈雞在晚上
[00:13:34.380 --> 00:13:36.380]  因為可能白天看不到
[00:13:36.380 --> 00:13:38.380]  其實在黑暗中間
[00:13:38.380 --> 00:13:39.380]  看到那些光
[00:13:39.380 --> 00:13:41.380]  光照明的時候
[00:13:44.380 --> 00:13:46.380]  我現在才想起一樣東西
[00:13:46.380 --> 00:13:49.380]  但是我從來沒有想過
[00:13:49.380 --> 00:13:50.380]  那一刻
[00:13:50.380 --> 00:13:52.380]  耶穌降生那一刻
[00:13:52.380 --> 00:13:54.380]  那些光是從哪裡來的?
[00:13:54.380 --> 00:14:02.380]  是哪裡來的?
[00:14:02.380 --> 00:14:05.380]  不是陽光來的
[00:14:05.380 --> 00:14:08.380]  又沒有太陽能
[00:14:08.380 --> 00:14:12.380]  又沒有核電廠發光
[00:14:13.380 --> 00:14:16.380]  這個是神自己光體的顯明
[00:14:16.380 --> 00:14:21.380]  今天我相信在這個世代裡面
[00:14:21.380 --> 00:14:24.380]  我們要將心智改喚一生
[00:14:24.380 --> 00:14:27.380]  因為我們本來是照神的形象做的
[00:14:27.380 --> 00:14:28.380]  感謝神
[00:14:28.380 --> 00:14:30.380]  讓我們一聽到神的說話
[00:14:30.380 --> 00:14:32.380]  有聖經話語的照明
[00:14:32.380 --> 00:14:34.380]  有聖靈的感動
[00:14:34.380 --> 00:14:38.380]  叫我們本來死在罪惡過犯裡面
[00:14:38.380 --> 00:14:40.380]  神叫我們活過來
[00:14:40.380 --> 00:14:43.380]  甦醒他們
[00:14:43.380 --> 00:14:46.380]  因此我們成為新造的人
[00:14:46.380 --> 00:14:49.380]  果林多後書第五章怎麼說
[00:14:49.380 --> 00:14:51.380]  若有人在基督裡
[00:14:51.380 --> 00:14:54.380]  他就是一個新造的人
[00:14:54.380 --> 00:14:55.380]  下表他呢
[00:14:55.380 --> 00:14:57.380]  舊事已過
[00:14:57.380 --> 00:14:58.380]  都變成新事物
[00:14:58.380 --> 00:15:00.380]  什麼叫舊事?
[00:15:00.380 --> 00:15:01.380]  就是你以前做過的事
[00:15:01.380 --> 00:15:02.380]  以前說過的事
[00:15:02.380 --> 00:15:04.380]  以前想過的事
[00:15:04.380 --> 00:15:06.380]  以前發生過的事
[00:15:06.380 --> 00:15:09.380]  上帝將我們一班勾銷
[00:15:09.380 --> 00:15:11.380]  叫你成為新造的人
[00:15:11.380 --> 00:15:14.380]  所以弟兄姊妹
[00:15:14.380 --> 00:15:17.380]  剛才我們看的聖經第四章二十五節說
[00:15:17.380 --> 00:15:19.380]  要棄絕謊言
[00:15:19.380 --> 00:15:23.380]  其實普羅書信不單單在以弗所書這樣寫
[00:15:23.380 --> 00:15:25.380]  它在其他書信也有說
[00:15:25.380 --> 00:15:28.380]  哥羅西書第三章第九節
[00:15:28.380 --> 00:15:30.380]  不要彼此說謊
[00:15:30.380 --> 00:15:33.380]  因為你已經脫去救人和救人的行為
[00:15:33.380 --> 00:15:35.380]  這是對教會說的
[00:15:35.380 --> 00:15:36.380]  不要彼此說謊
[00:15:36.380 --> 00:15:39.380]  教會的人也隨時說謊嗎?
[00:15:39.380 --> 00:15:42.380]  弟兄姊妹你們有沒有想過
[00:15:42.380 --> 00:15:45.380]  一個人從小到大
[00:15:45.380 --> 00:15:47.380]  到你壽終正寢
[00:15:47.380 --> 00:15:50.380]  最容易犯的罪是什麼罪?
[00:15:50.380 --> 00:15:54.380]  說謊
[00:15:54.380 --> 00:15:59.380]  說謊
[00:15:59.380 --> 00:16:03.380]  其實說得太簡單了
[00:16:03.380 --> 00:16:05.380]  或者這麼說
[00:16:05.380 --> 00:16:07.380]  這個說謊可以說是
[00:16:07.380 --> 00:16:09.380]  虛假的陳述
[00:16:09.380 --> 00:16:11.380]  不誠實的表達
[00:16:11.380 --> 00:16:13.380]  或者可以說是
[00:16:13.380 --> 00:16:17.380]  一種說假的說話
[00:16:17.380 --> 00:16:19.380]  從小開始
[00:16:19.380 --> 00:16:21.380]  不需要教
[00:16:21.380 --> 00:16:24.380]  從小就開始
[00:16:24.380 --> 00:16:26.380]  直到你長大
[00:16:26.380 --> 00:16:29.380]  這個不單止是普遍的如此
[00:16:29.380 --> 00:16:31.380]  甚至這裡在教會裡也說
[00:16:31.380 --> 00:16:34.380]  不要說謊
[00:16:35.380 --> 00:16:37.380]  因為我們的救人
[00:16:37.380 --> 00:16:39.380]  私慾是告訴你
[00:16:39.380 --> 00:16:40.380]  說一說吧
[00:16:40.380 --> 00:16:41.380]  應付了目前
[00:16:41.380 --> 00:16:42.380]  說一說吧
[00:16:42.380 --> 00:16:44.380]  難關要過了
[00:16:44.380 --> 00:16:46.380]  說一說也無所謂
[00:16:46.380 --> 00:16:47.380]  是不是?
[00:16:47.380 --> 00:16:49.380]  大家好過一點
[00:16:49.380 --> 00:16:50.380]  但是說
[00:16:50.380 --> 00:16:51.380]  不是的
[00:16:51.380 --> 00:16:53.380]  這些是救人的行為
[00:16:53.380 --> 00:16:55.380]  所以在亞國書聖經怎麼記載呢?
[00:16:55.380 --> 00:16:57.380]  原來我們很多事上有過失
[00:16:57.380 --> 00:16:59.380]  若是一個人在言語上沒有過失
[00:16:59.380 --> 00:17:00.380]  他就是完全人
[00:17:00.380 --> 00:17:03.380]  有能力勒住自己的全身
[00:17:03.380 --> 00:17:05.380]  你想想看這多厲害
[00:17:05.380 --> 00:17:08.380]  你只要在這方面謹慎
[00:17:08.380 --> 00:17:10.380]  我不知道你怎麼看
[00:17:10.380 --> 00:17:12.380]  他就是完全的人
[00:17:12.380 --> 00:17:14.380]  你說世界上有沒有一個完全的人呢?
[00:17:14.380 --> 00:17:17.380]  除了耶穌之外都沒有
[00:17:17.380 --> 00:17:18.380]  是不是?
