
[00:00:00.000 --> 00:00:03.120]  真係添福你,感謝你讚美你自己的恩典
[00:04:05.420 --> 00:04:08.420]  其他民族來傳講福音
[00:04:08.420 --> 00:04:12.420]  在《少行傳》第一章至第五章
[00:04:12.420 --> 00:04:15.420]  那幾章的經文就記載了聖靈降臨之後
[00:04:15.420 --> 00:04:20.420]  教會很快就在耶路撒冷被建立起來
[00:04:20.420 --> 00:04:23.420]  以至教會慢慢由於人多
[00:04:23.420 --> 00:04:26.420]  就要組織起來去繼續擴展
[00:04:26.420 --> 00:04:30.420]  在第六章我們看到他們選了七位執事
[00:04:30.420 --> 00:04:34.420]  來幫助使徒去做行政的事務
[00:04:34.420 --> 00:04:38.420]  不過當教會不斷擴展的時候
[00:04:38.420 --> 00:04:40.420]  也遇到了迫害
[00:04:40.420 --> 00:04:46.420]  這段時期的迫害主要是來自猶太教的領袖
[00:04:46.420 --> 00:04:50.420]  因為使徒們留在耶路撒冷
[00:04:50.420 --> 00:04:53.420]  又行了很多神蹟奇事
[00:04:53.420 --> 00:04:56.420]  還收了很多信徒
[00:04:56.420 --> 00:05:00.420]  並且彼得講道的時候基本上是很不客氣的
[00:05:00.420 --> 00:05:03.420]  來指出殺害耶穌基督的
[00:05:03.420 --> 00:05:05.420]  就是李門
[00:05:05.420 --> 00:05:08.420]  藉著不法的人把他釘在十字架上
[00:05:08.420 --> 00:05:09.420]  殺了他
[00:05:09.420 --> 00:05:15.420]  這裡的李門包括了以色列人和猶太教的領袖
[00:05:15.420 --> 00:05:18.420]  於是在第七章我們就看到
[00:05:18.420 --> 00:05:22.420]  斯提反被猶太人誣告
[00:05:22.420 --> 00:05:27.420]  最後還被猶太人用石頭扔死了他
[00:05:27.420 --> 00:05:34.420]  但斯提反的殉道並沒有意義
[00:05:34.420 --> 00:05:38.420]  在斯提反殉道之後
[00:05:38.420 --> 00:05:41.420]  滿道洲離開耶路撒冷
[00:05:41.420 --> 00:05:45.420]  他們慢慢回到他們的家鄉
[00:05:45.420 --> 00:05:49.420]  也繼續傳講耶穌基督的福音
[00:05:49.420 --> 00:05:52.420]  在第八章我們看到
[00:05:52.420 --> 00:05:57.420]  有位執事肥利去到撒瑪利亞傳揚天國的福音
[00:05:57.420 --> 00:06:01.420]  因此我們看到主耶穌給門徒的吩咐
[00:06:01.420 --> 00:06:04.420]  是逐步在開展
[00:06:04.420 --> 00:06:08.420]  教會已經在耶路撒冷和猶太地區被建立
[00:06:08.420 --> 00:06:12.420]  福音也傳到撒瑪利亞
[00:06:12.420 --> 00:06:15.420]  藉著很多來自不同地區的猶太人
[00:06:15.420 --> 00:06:18.420]  離開了耶路撒冷
[00:06:18.420 --> 00:06:21.420]  回到他們的家鄉
[00:06:21.420 --> 00:06:25.420]  福音又傳到很多不同的地方
[00:06:25.420 --> 00:06:28.420]  但是上主的計劃
[00:06:28.420 --> 00:06:31.420]  是要將福音傳到天涯海角
[00:06:31.420 --> 00:06:34.420]  或者和合本也叫地極
[00:06:34.420 --> 00:06:37.420]  也要傳給外邦人
[00:06:37.420 --> 00:06:42.420]  所以上主要找一個合他心意的人
[00:06:42.420 --> 00:06:45.420]  繼續執行這個大計劃
[00:06:45.420 --> 00:06:50.420]  而上主所選用的人竟然是蘇羅
[00:06:50.420 --> 00:06:55.420]  蘇羅對當時的基督徒來說
[00:06:55.420 --> 00:06:59.420]  是一位名副其實的恐怖份子
[00:06:59.420 --> 00:07:02.420]  在八章一節說
[00:07:02.420 --> 00:07:06.420]  殺害斯提反者時蘇羅是贊同的
[00:07:06.420 --> 00:07:08.420]  然後在第三節又說
[00:07:08.420 --> 00:07:14.420]  這時候蘇羅進行追殘教會的工作
[00:07:14.420 --> 00:07:16.420]  他挨家挨戶
[00:07:16.420 --> 00:07:18.420]  搜捕男女信徒
[00:07:18.420 --> 00:07:21.420]  把他們關進牢裡
[00:07:21.420 --> 00:07:26.420]  當時他已經可以說是惡名遠播
[00:07:26.420 --> 00:07:30.420]  甚至在大馬士革那邊的信徒
[00:07:30.420 --> 00:07:37.420]  都已經聽聞了蘇羅對教會所做的事
[00:07:37.420 --> 00:07:42.420]  不過上主做事的方法
[00:07:42.420 --> 00:07:46.420]  往往都是出人意表的
[00:07:46.420 --> 00:07:50.420]  在今日的經文我們看到主耶穌有辦法
[00:07:50.420 --> 00:07:54.420]  使這位宗教狂熱迫害教會的蘇羅
[00:07:54.420 --> 00:07:57.420]  成為了一張福音到處傳播
[00:07:57.420 --> 00:08:04.420]  一直傳到羅馬首都的保羅
[00:08:04.420 --> 00:08:09.420]  甚至他有機會向很多高官
[00:08:09.420 --> 00:08:13.420]  包括羅馬皇帝講見證
[00:08:13.420 --> 00:08:15.420]  我們一起思想今日的經文
[00:08:15.420 --> 00:08:17.420]  紹行傳第九章
[00:08:17.420 --> 00:08:20.420]  我們可以打開聖經紹行傳第九章
[00:08:20.420 --> 00:08:23.420]  第九章第一節就告訴我們
[00:08:23.420 --> 00:08:27.420]  蘇羅是繼續用兇殺的口氣
[00:08:27.420 --> 00:08:30.420]  恐嚇主的門徒
[00:08:30.420 --> 00:08:32.420]  令我想起上一個世紀
[00:08:32.420 --> 00:08:34.420]  中國文化大革命的時期
[00:08:34.420 --> 00:08:38.420]  中國的教會被政府迫害得很嚴厲
[00:08:38.420 --> 00:08:42.420]  接下來就是中國改革開放
[00:08:42.420 --> 00:08:45.420]  教會似乎有一段平靜的日子
[00:08:45.420 --> 00:08:48.420]  但近期的形勢有些改變了
[00:08:48.420 --> 00:08:51.420]  中國政府又要開始管理教會
[00:08:51.420 --> 00:08:55.420]  有些地方大橫額掛在街頭
[00:08:55.420 --> 00:08:59.420]  提醒共產黨員不能參加宗教活動
[00:08:59.420 --> 00:09:03.420]  但蘇羅做的事其實更加恐怖
[00:09:03.420 --> 00:09:07.420]  他向大祭司拿了一封授權信
[00:09:07.420 --> 00:09:10.420]  要由耶路撒冷到達大馬士革
[00:09:10.420 --> 00:09:13.420]  各地的猶太人會堂
[00:09:13.420 --> 00:09:15.420]  捉拿信耶穌的人
[00:09:15.420 --> 00:09:19.420]  回到耶路撒冷受審和受刑
[00:09:19.420 --> 00:09:23.420]  其實由耶路撒冷到達大馬士革
[00:09:23.420 --> 00:09:27.420]  有250公里的路程
[00:09:27.420 --> 00:09:32.420]  不過那裡也有很多猶太人居住
[00:09:32.420 --> 00:09:40.420]  據專家估計大約有30至40間猶太人會堂
[00:09:40.420 --> 00:09:46.420]  很可能已經有不少人信了耶穌
[00:09:46.420 --> 00:09:50.420]  因此為了要驅除異端
[00:09:50.420 --> 00:09:52.420]  蘇羅親自出馬
[00:09:52.420 --> 00:09:57.420]  要拿著授權信到達大馬士革會堂
[00:09:57.420 --> 00:09:59.420]  誰信耶穌就抓他
[00:09:59.420 --> 00:10:02.420]  押回耶路撒冷
[00:10:02.420 --> 00:10:04.420]  我相信有些政治原因
[00:10:04.420 --> 00:10:09.420]  蘇羅不能在大馬士革砌基督徒
[00:10:09.420 --> 00:10:12.420]  所以即使長途跋涉
[00:10:12.420 --> 00:10:13.420]  抓了他們之後
[00:10:13.420 --> 00:10:16.420]  也要把他們押回耶路撒冷
[00:10:16.420 --> 00:10:18.420]  才能迫害他們
[00:10:18.420 --> 00:10:20.420]  不過也讓我們看到
[00:10:20.420 --> 00:10:25.420]  蘇羅對上帝的熱心不是表面的
[00:10:25.420 --> 00:10:31.420]  他是將自己的全人、全時間獻給上帝
[00:10:31.420 --> 00:10:33.420]  不像今天的基督徒
[00:10:33.420 --> 00:10:36.420]  很多時候只是參加聚會時像基督徒
[00:10:36.420 --> 00:10:37.420]  離開教會
[00:10:37.420 --> 00:10:38.420]  星期一一開工
[00:10:38.420 --> 00:10:42.420]  上班時把信仰留在車房
[00:10:42.420 --> 00:10:44.420]  換上一套工作服
[00:10:44.420 --> 00:10:49.420]  變成另一個人上班
[00:10:49.420 --> 00:10:52.420]  當時的基督徒
[00:10:52.420 --> 00:10:55.420]  大馬士革基督徒
[00:10:55.420 --> 00:10:57.420]  很怕保羅
[00:10:57.420 --> 00:10:58.420]  很怕蘇羅
[00:10:58.420 --> 00:11:01.420]  甚至可能怨恨蘇羅
[00:11:01.420 --> 00:11:05.420]  但是上帝說要將暴戾的蘇羅
[00:11:05.420 --> 00:11:08.420]  變成天國的精兵
[00:11:08.420 --> 00:11:11.420]  所以保羅後來說
[00:11:11.420 --> 00:11:13.420]  上帝的恩典多麼豐富
[00:11:13.420 --> 00:11:17.420]  祂的智慧和知識多麼深厚
[00:11:17.420 --> 00:11:19.420]  誰能解釋祂的決斷
[00:11:19.420 --> 00:11:21.420]  誰能探測祂的道路
[00:11:21.420 --> 00:11:23.420]  正像聖經所說
[00:11:23.420 --> 00:11:26.420]  誰知道主的心意
[00:11:26.420 --> 00:11:30.420]  誰能替祂出主意
[00:11:30.420 --> 00:11:32.420]  上帝如何改變蘇羅
[00:11:32.420 --> 00:11:35.420]  成為日後的保羅呢?
[00:11:35.420 --> 00:11:40.420]  就是在蘇羅前往大馬士革的路上
[00:11:40.420 --> 00:11:45.420]  復活主親自向蘇羅顯現
[00:11:45.420 --> 00:11:50.420]  使蘇羅有一個非常超然的經歷
[00:11:50.420 --> 00:11:55.420]  使他認識到主耶穌基督是真光
[00:11:55.420 --> 00:11:58.420]  然後使他相目失明
[00:11:58.420 --> 00:12:01.420]  要靠別人拉著他的手
[00:12:01.420 --> 00:12:05.420]  才能進入大馬士革
[00:12:05.420 --> 00:12:09.420]  如果蘇羅一直失明
[00:12:09.420 --> 00:12:13.420]  他很難成為日後的宣教士
[00:12:13.420 --> 00:12:15.420]  去到不同的地方
[00:12:15.420 --> 00:12:17.420]  來為主傳福音
[00:12:17.420 --> 00:12:21.420]  所以上主又要使蘇羅
[00:12:21.420 --> 00:12:24.420]  開眼能夠看見
[00:12:24.420 --> 00:12:27.420]  不過要他等三天
[00:12:27.420 --> 00:12:30.420]  很可能要給他
[00:12:30.420 --> 00:12:34.420]  基督同死同埋葬同復活的意味
[00:12:34.420 --> 00:12:36.420]  所以要他等三天
[00:12:36.420 --> 00:12:41.420]  才可以復明
[00:12:41.420 --> 00:12:43.420]  上主做事
[00:12:43.420 --> 00:12:47.420]  往往都會使用人去參與
[00:12:47.420 --> 00:12:51.420]  其實上主如果要使蘇羅復明
[00:12:51.420 --> 00:12:54.420]  是不需要找任何人去做
[00:12:54.420 --> 00:12:56.420]  上主向他顯現的時候
[00:12:56.420 --> 00:12:58.420]  都沒有透過任何人
[00:12:58.420 --> 00:13:01.420]  是主耶穌親自向他顯現
[00:13:01.420 --> 00:13:03.420]  但是使他復明這件事
[00:13:03.420 --> 00:13:06.420]  上主偏偏要找另外一個門徒
[00:13:06.420 --> 00:13:08.420]  阿拿尼亞
[00:13:08.420 --> 00:13:10.420]  去為蘇羅祈禱
[00:13:10.420 --> 00:13:13.420]  然後蘇羅才可以復明
[00:13:13.420 --> 00:13:16.420]  我相信上帝使用阿拿尼亞
[00:13:16.420 --> 00:13:21.420]  去為蘇羅祈禱的其中一個目的
[00:13:21.420 --> 00:13:24.420]  可能就是要讓蘇羅
[00:13:24.420 --> 00:13:27.420]  可以被教會接納成為
[00:13:27.420 --> 00:13:31.420]  教會裏面的弟兄
[00:13:31.420 --> 00:13:33.420]  在九章十七節
[00:13:33.420 --> 00:13:36.420]  阿拿尼亞去為保羅祈禱的時候
[00:13:36.420 --> 00:13:39.420]  他稱呼蘇羅的時候
[00:13:39.420 --> 00:13:41.420]  他稱呼蘇羅
[00:13:41.420 --> 00:13:44.420]  「蘇羅弟兄也」
[00:13:44.420 --> 00:13:47.420]  非常有溫情的稱呼
[00:13:47.420 --> 00:13:50.420]  「蘇羅弟兄也」
[00:13:50.420 --> 00:13:52.420]  一個人信主之後
[00:13:52.420 --> 00:13:54.420]  是必須要加入信仰的群體
[00:13:54.420 --> 00:13:56.420]  即是教會
[00:13:56.420 --> 00:13:59.420]  使我們可以彼此鼓勵和扶持
[00:13:59.420 --> 00:14:04.420]  也一起去學習聖經的教導
[00:14:04.420 --> 00:14:07.420]  例如彼此相愛、互相包容
[00:14:07.420 --> 00:14:09.420]  這些教導
[00:14:09.420 --> 00:14:15.420]  一個人是無法實習的
[00:14:15.420 --> 00:14:17.420]  當蘇羅信主之後
[00:14:17.420 --> 00:14:21.420]  他的態度立即發生180度的變化
[00:14:21.420 --> 00:14:23.420]  從前他是迫害教會
[00:14:23.420 --> 00:14:26.420]  拉基督徒、打基督徒
[00:14:26.420 --> 00:14:28.420]  信主之後
[00:14:28.420 --> 00:14:30.420]  他在大馬士革
[00:14:30.420 --> 00:14:33.420]  就開始去到國會堂
[00:14:33.420 --> 00:14:35.420]  不是拉基督徒
[00:14:35.420 --> 00:14:40.420]  是宣講耶穌就是上帝的兒子
[00:14:40.420 --> 00:14:44.420]  真的非常戲劇化
[00:14:44.420 --> 00:14:46.420]  九章二十二節還說
[00:14:46.420 --> 00:14:48.420]  他用堅強的論據
[00:14:48.420 --> 00:14:51.420]  證明耶穌是基督
[00:14:51.420 --> 00:14:57.420]  使大馬士革的猶太人無法辯駁
[00:14:57.420 --> 00:14:59.420]  結果令當地的猶太人
[00:14:59.420 --> 00:15:03.420]  也要陰謀把蘇羅殺掉
[00:15:03.420 --> 00:15:06.420]  當他們有這個陰謀的時候
[00:15:06.420 --> 00:15:10.420]  當地的弟兄們就幫助蘇羅逃走
[00:15:10.420 --> 00:15:12.420]  二十五節很特別
[00:15:12.420 --> 00:15:14.420]  他的門徒
[00:15:14.420 --> 00:15:17.420]  用大男子把他從城牆上
[00:15:17.420 --> 00:15:19.420]  除了下去
[00:15:19.420 --> 00:15:20.420]  換句話說
[00:15:20.420 --> 00:15:22.420]  蘇羅信主之後
[00:15:22.420 --> 00:15:24.420]  他馬上去傳福音
[00:15:24.420 --> 00:15:30.420]  並且收門徒
[00:15:30.420 --> 00:15:35.420]  教導門徒認識耶穌就是上帝的兒子
[00:15:35.420 --> 00:15:37.420]  蘇羅離開大馬士革之後
[00:15:37.420 --> 00:15:39.420]  就回到耶路撒冷
[00:15:39.420 --> 00:15:41.420]  也是很理所當然的
[00:15:41.420 --> 00:15:47.420]  因為他本來是從耶路撒冷去大馬士革
[00:15:47.420 --> 00:15:50.420]  但是當他回到耶路撒冷之後
[00:15:50.420 --> 00:15:53.420]  他不是去找那些大祭司
[00:15:53.420 --> 00:15:55.420]  或者是法利賽人
[00:15:55.420 --> 00:15:57.420]  去跟他們埋堆
[00:15:57.420 --> 00:16:02.420]  而是想找耶路撒冷的門徒
[00:16:02.420 --> 00:16:05.420]  跟他們來往
[00:16:05.420 --> 00:16:07.420]  不過可能當時沒有手機
[00:16:07.420 --> 00:16:08.420]  沒有微信
[00:16:08.420 --> 00:16:09.420]  也沒有WhatsApp
[00:16:09.420 --> 00:16:10.420]  耶路撒冷的門徒
[00:16:10.420 --> 00:16:13.420]  未曾收到大馬士革的消息
[00:16:13.420 --> 00:16:17.420]  說這位蘇羅變成了門徒
[00:16:17.420 --> 00:16:19.420]  他們仍然不相信
[00:16:19.420 --> 00:16:21.420]  蘇羅這位恐怖分子
[00:16:21.420 --> 00:16:24.420]  曾經這麼激烈反對耶穌的人
[00:16:24.420 --> 00:16:26.420]  竟然會變成了門徒
[00:16:26.420 --> 00:16:28.420]  所以耶路撒冷的門徒
[00:16:28.420 --> 00:16:32.420]  拒絕跟蘇羅來往
[00:16:32.420 --> 00:16:34.420]  不過有一個好人
[00:16:34.420 --> 00:16:38.420]  巴拿巴就出來協助他
[00:16:38.420 --> 00:16:40.420]  巴拿巴是一位很有愛心的人
[00:16:40.420 --> 00:16:42.420]  很有愛心的弟兄
[00:16:42.420 --> 00:16:44.420]  他在《士徒行傳》
[00:16:44.420 --> 00:16:47.420]  四章三十六節已經出現過
[00:16:47.420 --> 00:16:51.420]  在那裏記載他賣了一塊田地
[00:16:51.420 --> 00:16:53.420]  把錢捐給教會
[00:16:53.420 --> 00:16:57.420]  支持弟兄姐妹的生活費需要
[00:16:57.420 --> 00:17:00.420]  他除了是一位樂於助人
[00:17:00.420 --> 00:17:05.420]  願意慷慨捐助的人之外
[00:17:05.420 --> 00:17:09.420]  他也是一位非常善於鼓勵別人的人
[00:17:09.420 --> 00:17:13.420]  懂得說鼓勵安慰的話
[00:17:13.420 --> 00:17:15.420]  因此他的真名
[00:17:15.420 --> 00:17:18.420]  其實他的真名叫若瑟
[00:17:18.420 --> 00:17:21.420]  但我們慢慢忘記了他叫若瑟
[00:17:21.420 --> 00:17:27.420]  只記得他的外號叫巴拿巴
[00:17:27.420 --> 00:17:29.420]  巴拿巴的意思就是
[00:17:29.420 --> 00:17:33.420]  一個鼓勵者或者勸喚人的人
[00:17:33.420 --> 00:17:39.420]  相當於今天的心理輔導師
[00:17:39.420 --> 00:17:42.420]  由於蘇羅得到巴拿巴的協助
[00:17:42.420 --> 00:17:46.420]  他終於可以獲得耶路撒冷門徒的接納
[00:17:46.420 --> 00:17:50.420]  於是他就在耶路撒冷傳道
[00:17:50.420 --> 00:17:53.420]  九章二十九節還告訴我們
[00:17:53.420 --> 00:18:00.420]  他也跟講希臘話的猶太人講解辯論
[00:18:00.420 --> 00:18:03.420]  證明保羅的希臘文很聰明
[00:18:03.420 --> 00:18:05.420]  他很懂得希臘文
[00:18:05.420 --> 00:18:09.420]  以至他後來可以將福音帶到歐洲
[00:18:09.420 --> 00:18:13.420]  當時的希臘文是世界語言
[00:18:13.420 --> 00:18:15.420]  有些類似今天的英文
[00:18:15.420 --> 00:18:18.420]  去到哪裡都幾乎行得通
[00:18:18.420 --> 00:18:22.420]  但那裡講希臘語的猶太人
[00:18:22.420 --> 00:18:25.420]  我相信他們是比較年輕的人
[00:18:25.420 --> 00:18:27.420]  他們不懂得講希伯來語
[00:18:27.420 --> 00:18:29.420]  而要講希臘語
[00:18:29.420 --> 00:18:31.420]  其實我們很容易了解
[00:18:31.420 --> 00:18:33.420]  我們在這裡的下一代
[00:18:33.420 --> 00:18:36.420]  在這裡土生土長的華人
[00:18:36.420 --> 00:18:40.420]  很多人的中文都不行
[00:18:40.420 --> 00:18:43.420]  包括我的女兒都不行
[00:18:43.420 --> 00:18:49.420]  所以就要用他們的語言
[00:18:49.420 --> 00:18:52.420]  訴羅要用希臘語跟他們辯論
[00:18:52.420 --> 00:18:54.420]  他們不夠力
[00:18:54.420 --> 00:18:56.420]  不夠力的時候
[00:18:56.420 --> 00:18:58.420]  我也不知道為什麼當時的猶太人
[00:18:58.420 --> 00:19:00.420]  一不夠力就想殺人
[00:19:00.420 --> 00:19:02.420]  這個人不行
[00:19:02.420 --> 00:19:06.420]  又想暗殺訴羅
[00:19:06.420 --> 00:19:09.420]  暗殺訴羅怎麼辦?
[00:19:09.420 --> 00:19:13.420]  其他信徒又要幫助訴羅
[00:19:13.420 --> 00:19:16.420]  不知道是不是因為他們要在夜晚行路
[00:19:16.420 --> 00:19:19.420]  還是要找一條小路
[00:19:19.420 --> 00:19:21.420]  還是要保護訴羅
[00:19:21.420 --> 00:19:24.420]  所以九章三十節告訴我們
[00:19:24.420 --> 00:19:26.420]  信徒們知道了這件事
[00:19:26.420 --> 00:19:29.420]  就帶他到凱撒尼亞
[00:19:29.420 --> 00:19:32.420]  送他往大訴去
[00:19:32.420 --> 00:19:38.420]  那些信徒要帶訴羅去凱撒尼亞
[00:19:38.420 --> 00:19:41.420]  其實那條路不是很遠
[00:19:41.420 --> 00:19:43.420]  也不算很近
[00:19:43.420 --> 00:19:48.420]  凱撒尼亞是在地中海海邊的一個海港城
[00:19:48.420 --> 00:19:51.420]  在那裡再送他去大訴
[00:19:51.420 --> 00:19:56.420]  我相信這裡不是說門徒陪他去大訴
[00:19:56.420 --> 00:19:59.420]  而是送一些錢給他
[00:19:59.420 --> 00:20:01.420]  使他有船費
[00:20:01.420 --> 00:20:03.420]  他沒有收入
[00:20:03.420 --> 00:20:06.420]  經常都在教會裡
[00:20:06.420 --> 00:20:09.420]  所以這裡的大訴是親自帶
[00:20:09.420 --> 00:20:11.420]  幾個門徒陪著他去
[00:20:11.420 --> 00:20:13.420]  然後送去給他一些錢
[00:20:13.420 --> 00:20:15.420]  讓他可以坐船
[00:20:15.420 --> 00:20:20.420]  看看今天的經文對我們今時今日有什麼意義
[00:20:20.420 --> 00:20:23.420]  我想從經文裡不同的人物
[00:20:23.420 --> 00:20:25.420]  鼓勵大家要學習
[00:20:25.420 --> 00:20:29.420]  隨時候命被上主使用
[00:20:29.420 --> 00:20:31.420]  我們先看看訴羅
[00:20:31.420 --> 00:20:34.420]  他是這段經文的主角
[00:20:34.420 --> 00:20:36.420]  他從反對基督的人
[00:20:36.420 --> 00:20:39.420]  變成一位信徒
[00:20:39.420 --> 00:20:43.420]  並且他馬上去傳揚福音
[00:20:43.420 --> 00:20:45.420]  很熱心傳揚
[00:20:45.420 --> 00:20:48.420]  主耶穌就是上帝的兒子
[00:20:48.420 --> 00:20:52.420]  他是被上帝揀選出來
[00:20:52.420 --> 00:20:56.420]  要在外邦人、君王以及以色列人當中
[00:20:56.420 --> 00:20:59.420]  宣揚我的命
[00:20:59.420 --> 00:21:04.420]  他是一位已經準備好去侍奉主的人
[00:21:04.420 --> 00:21:06.420]  他在猶太教的時候
[00:21:06.420 --> 00:21:08.420]  他已經是非常熱心
[00:21:08.420 --> 00:21:10.420]  他是一位法理賽人
[00:21:10.420 --> 00:21:14.420]  跟隨了一位當時相當有名氣的律法教師
[00:21:14.420 --> 00:21:16.420]  叫加瑪列
[00:21:16.420 --> 00:21:19.420]  學習舊約聖經
[00:21:19.420 --> 00:21:21.420]  以至他在認識主耶穌之後
[00:21:21.420 --> 00:21:23.420]  他就馬上可以傳揚
[00:21:23.420 --> 00:21:26.420]  基督是上帝的兒子
[00:21:26.420 --> 00:21:30.420]  因為他明白舊約聖經說什麼
[00:21:30.420 --> 00:21:32.420]  原來舊約聖經預言的微措
[00:21:32.420 --> 00:21:33.420]  是已經來了
[00:21:33.420 --> 00:21:35.420]  耶穌就是了
[00:21:35.420 --> 00:21:37.420]  他已經準備好了
[00:21:37.420 --> 00:21:39.420]  他很熟悉舊約
[00:21:39.420 --> 00:21:41.420]  馬上可以做這件事
[00:21:41.420 --> 00:21:43.420]  我們有沒有做好準備
[00:21:43.420 --> 00:21:52.420]  隨時可以向別人傳福音呢?
[00:21:52.420 --> 00:21:57.420]  不是每一個人都需要受神學訓練
[00:21:57.420 --> 00:21:59.420]  才可以傳福音
[00:21:59.420 --> 00:22:04.420]  只要我們有心好好學習聖經
[00:22:04.420 --> 00:22:06.420]  有機會的時候
[00:22:06.420 --> 00:22:08.420]  我們就可以將我們所知道的
[00:22:08.420 --> 00:22:11.420]  向別人傳講
[00:22:11.420 --> 00:22:13.420]  即使我們不熟悉聖經
[00:22:13.420 --> 00:22:15.420]  我們每個星期來崇拜的時候
[00:22:15.420 --> 00:22:21.420]  都宣讀、試圖、信經
