
[00:00:00.000 --> 00:00:04.000]  如果問一個問題 你自己回答
[00:06:32.000 --> 00:06:35.000]  你說你幾聰明你有什麼成就去支持他呢
[00:06:35.000 --> 00:06:39.000]  成就不得不提香港的首富成哥
[00:06:39.000 --> 00:06:41.000]  成哥有很多金句
[00:06:41.000 --> 00:06:47.000]  成哥是香港的超金服當中一個很懂得去演講
[00:06:47.000 --> 00:06:52.000]  並且經常演講都很動聽
[00:06:52.000 --> 00:06:56.000]  並且能夠將他的故事去講出來
[00:06:56.000 --> 00:06:59.000]  成哥最近有一個幾好的演講
[00:06:59.000 --> 00:07:01.000]  你上網可以找他
[00:07:01.000 --> 00:07:05.000]  他就是長江商學院一個演講
[00:07:05.000 --> 00:07:07.000]  班系表大學的學生
[00:07:07.000 --> 00:07:11.000]  今次成哥改名的題目很有原味
[00:07:11.000 --> 00:07:16.000]  行動改變天命
[00:07:16.000 --> 00:07:18.000]  行動改變天命
[00:07:18.000 --> 00:07:21.000]  是不是講一些風水命理
[00:07:21.000 --> 00:07:25.000]  原來成哥小時候他媽媽帶他去看相
[00:07:25.000 --> 00:07:27.000]  看相佬會怎樣呢
[00:07:27.000 --> 00:07:29.000]  小時候騙你十年八載
[00:07:29.000 --> 00:07:32.000]  看相佬見到這個靚仔
[00:07:32.000 --> 00:07:36.000]  成仔我看你雙目無神
[00:07:36.000 --> 00:07:38.000]  瘦得貧骨
[00:07:38.000 --> 00:07:41.000]  看來你的世沒有成就了
[00:07:41.000 --> 00:07:43.000]  媽你看著他
[00:07:43.000 --> 00:07:48.000]  老老實實做人兩餐溫飽尚可以
[00:07:48.000 --> 00:07:51.000]  媽看完相就跟成講
[00:07:51.000 --> 00:07:54.000]  成天命難算
[00:07:54.000 --> 00:07:58.000]  不過我們老老實實做人就得了
[00:07:58.000 --> 00:08:02.000]  但今次看相就激發了成哥很多奮鬥之心
[00:08:02.000 --> 00:08:07.000]  他跟一班大學生講這個故事
[00:08:07.000 --> 00:08:10.000]  行動是可以改變天命
[00:08:10.000 --> 00:08:12.000]  他舉個例子說
[00:08:12.000 --> 00:08:15.000]  其實儘管條命說出來似乎是失敗者
[00:08:15.000 --> 00:08:19.000]  但我不斷去努力不斷用正能量去改變
[00:08:19.000 --> 00:08:22.000]  我覺得行動是可以改變天命的
[00:08:22.000 --> 00:08:24.000]  所以不要讓人看相
[00:08:24.000 --> 00:08:25.000]  看死你
[00:08:25.000 --> 00:08:28.000]  大家努力多些正能量就可以改變命運
[00:08:28.000 --> 00:08:32.000]  不過我看完成哥這篇演講反覆思量
[00:08:32.000 --> 00:08:37.000]  我覺得是一個很有勵志的道理
[00:08:37.000 --> 00:08:41.000]  但有時候即使很多人很努力
[00:08:41.000 --> 00:08:44.000]  即使是很多正能量
[00:08:44.000 --> 00:08:49.000]  但環境未必令到每人都可以改變天命
[00:08:49.000 --> 00:08:54.000]  就是你生在一個住板間房的家庭
[00:08:54.000 --> 00:08:56.000]  住劏房家庭
[00:08:56.000 --> 00:08:58.000]  生一個單親家庭
[00:08:58.000 --> 00:09:01.000]  生一個可能競爭條件很差的家庭
[00:09:01.000 --> 00:09:05.000]  其實是很困難出人頭地
[00:09:05.000 --> 00:09:07.000]  上星期統計處發表一個數字
[00:09:07.000 --> 00:09:09.000]  令他們很心急
[00:09:09.000 --> 00:09:11.000]  現在很多年輕人很多大學生
[00:09:11.000 --> 00:09:15.000]  他想想薪水和十年前沒有增長過
[00:09:15.000 --> 00:09:17.000]  八九千元
[00:09:17.000 --> 00:09:19.000]  十年香港物價多少
[00:09:19.000 --> 00:09:21.000]  十年飲茶餐多少錢
[00:09:21.000 --> 00:09:23.000]  十年之後那八九千元
[00:09:23.000 --> 00:09:25.000]  你想想怎樣去儲錢
[00:09:25.000 --> 00:09:27.000]  怎樣去成家
[00:09:27.000 --> 00:09:28.000]  怎樣去立室
[00:09:28.000 --> 00:09:33.000]  即是有些環境令到很多人其實很努力
[00:09:33.000 --> 00:09:36.000]  其實很能力改變
[00:09:36.000 --> 00:09:40.000]  回復過年在黃大仙的頭柱鄉
[00:09:40.000 --> 00:09:42.000]  在車公廟的那個風車
[00:09:42.000 --> 00:09:44.000]  人還希望去轉運
[00:09:44.000 --> 00:09:47.000]  中國對命運很看重
[00:09:47.000 --> 00:09:49.000]  但命和運是兩回事
[00:09:49.000 --> 00:09:51.000]  命就是成家所講的天命
[00:09:51.000 --> 00:09:53.000]  是注定的
[00:09:53.000 --> 00:09:55.000]  就是這樣 很難改
[00:09:55.000 --> 00:09:58.000]  運可望能轉
[00:09:58.000 --> 00:10:00.000]  命不能改就希望轉轉運
[00:10:00.000 --> 00:10:03.000]  所以為甚麼風車這麼興盛
[00:10:03.000 --> 00:10:07.000]  黃大仙頭柱鄉都希望轉轉運
[00:10:07.000 --> 00:10:10.000]  希望一年開始又是新的一年
[00:10:10.000 --> 00:10:15.000]  行動是否可以改變天命呢
[00:10:15.000 --> 00:10:19.000]  其實我仍然存在疑問
[00:10:19.000 --> 00:10:24.000]  李嘉誠時代很多人的傳奇故事
[00:10:24.000 --> 00:10:30.000]  其實香港都沒有了創造神話的條件
[00:10:30.000 --> 00:10:32.000]  李嘉誠
[00:10:32.000 --> 00:10:34.000]  第三個我覺得很聰明的人
[00:10:34.000 --> 00:10:38.000]  是香港演員的精英
[00:10:38.000 --> 00:10:41.000]  就是松哥 梁錦松
[00:10:41.000 --> 00:10:46.000]  我再看香港夾手出現的問題
[00:10:46.000 --> 00:10:49.000]  香港真的很缺乏政治人才
[00:10:49.000 --> 00:10:53.000]  其實梁錦松在北京眼中
[00:10:53.000 --> 00:10:57.000]  在董珊眼中最佳接班人
[00:10:57.000 --> 00:11:03.000]  如果松哥不是那次因為一件很小事情
[00:11:03.000 --> 00:11:06.000]  因為車報稅墮馬
[00:11:06.000 --> 00:11:09.000]  香港整個故事會過時
[00:11:09.000 --> 00:11:15.000]  一個人一年之間錯誤的抉擇
[00:11:15.000 --> 00:11:17.000]  不單改變一個人的命運
[00:11:17.000 --> 00:11:20.000]  並且可以改變整個社會的命運
[00:11:20.000 --> 00:11:23.000]  這就是很特別的命運的安排
[00:11:23.000 --> 00:11:27.000]  最近阿誠接受訊報訪問
[00:11:27.000 --> 00:11:29.000]  講起耶穌
[00:11:29.000 --> 00:11:33.000]  他很感謝上帝給他一個這麼好的功課
[00:11:33.000 --> 00:11:35.000]  因為那次事件
[00:11:35.000 --> 00:11:37.000]  令他學習到一個人生很大的功課
[00:11:37.000 --> 00:11:42.000]  他說他以前是一個很自大
[00:11:42.000 --> 00:11:43.000]  很自信的人
[00:11:43.000 --> 00:11:44.000]  自己信心爆發
[00:11:44.000 --> 00:11:46.000]  那些安慰事他去做
[00:11:46.000 --> 00:11:48.000]  結果得罪了很多人
[00:11:48.000 --> 00:11:50.000]  有人說他有時做的事情
[00:11:50.000 --> 00:11:51.000]  決定是對的
[00:11:51.000 --> 00:11:53.000]  但做的方法是錯的
[00:11:53.000 --> 00:11:55.000]  有時來得太急
[00:11:55.000 --> 00:11:58.000]  有人點名香港精英主義
[00:11:58.000 --> 00:11:59.000]  我是精英
[00:11:59.000 --> 00:12:00.000]  我比你更好
[00:12:00.000 --> 00:12:01.000]  你不用多說
[00:12:01.000 --> 00:12:03.000]  你不用那麼多意見
[00:12:03.000 --> 00:12:05.000]  我決定的事就最好決定
[00:12:05.000 --> 00:12:06.000]  我為香港好
[00:12:06.000 --> 00:12:10.000]  這個精英心態真的有點過時
[00:12:10.000 --> 00:12:15.000]  但那次事件令阿誠重新開始
[00:12:15.000 --> 00:12:18.000]  那次的挫敗令他離開官場
[00:12:18.000 --> 00:12:20.000]  他重返商界
[00:12:20.000 --> 00:12:22.000]  也學習到一個新的功課
[00:12:22.000 --> 00:12:25.000]  並且有機會信了耶穌
[00:12:25.000 --> 00:12:30.000]  現在兩夫婦都是一個很虔誠熱心的信徒
[00:12:30.000 --> 00:12:33.000]  但那次的事件令他學習到一個功課
[00:12:33.000 --> 00:12:36.000]  就是自回則圓
[00:12:36.000 --> 00:12:38.000]  事情你慢慢去想
[00:12:38.000 --> 00:12:39.000]  慢慢做
[00:12:39.000 --> 00:12:41.000]  就得到一個比較圓滿的結果
[00:12:41.000 --> 00:12:43.000]  你膝頭太高
[00:12:43.000 --> 00:12:44.000]  太自負
[00:12:44.000 --> 00:12:45.000]  太自信
[00:12:45.000 --> 00:12:47.000]  很快去決定一件事
[00:12:47.000 --> 00:12:49.000]  往往就容易失敗
[00:12:49.000 --> 00:12:52.000]  但最重要的訪問講出了
[00:12:52.000 --> 00:12:55.000]  阿誠的轉變
[00:12:55.000 --> 00:12:57.000]  神好奇妙
[00:12:57.000 --> 00:13:03.000]  有人安排他一個很漸進式的環境去信耶穌
[00:13:03.000 --> 00:13:07.000]  因為很特別是神用一些比較上是打擊的方法
[00:13:07.000 --> 00:13:09.000]  挫敗的方法
[00:13:09.000 --> 00:13:12.000]  甚至是透過一些病痛、意外
[00:13:12.000 --> 00:13:14.000]  如果令你心血去改變
[00:13:14.000 --> 00:13:16.000]  所以我們不要期望後者
[00:13:16.000 --> 00:13:19.000]  不要期望神用一些非常手段
[00:13:19.000 --> 00:13:20.000]  令我們認識他
[00:13:20.000 --> 00:13:22.000]  最好就是今天很開心
[00:13:22.000 --> 00:13:24.000]  坐在這裏喝下茶
[00:13:24.000 --> 00:13:25.000]  吃下飯
[00:13:25.000 --> 00:13:30.000]  自然就去能夠認識到這個三一真神
[00:13:30.000 --> 00:13:33.000]  這樣一個方法是最理想的
[00:13:33.000 --> 00:13:34.000]  這個是最理想的
[00:13:34.000 --> 00:13:37.000]  這個就是阿誠的故事
[00:13:37.000 --> 00:13:40.000]  三個最頂聰明的人
[00:13:40.000 --> 00:13:44.000]  三個不同的人生故事
[00:13:44.000 --> 00:13:50.000]  但正是講信仰
[00:13:50.000 --> 00:13:53.000]  我當年在報界任職
[00:13:53.000 --> 00:13:56.000]  曾經是香港最年輕的總編輯
[00:13:56.000 --> 00:13:58.000]  這些是驅往而的往事
[00:13:58.000 --> 00:14:00.000]  但在我的黃金歲月
[00:14:00.000 --> 00:14:01.000]  即是在報業的黃金歲月
[00:14:01.000 --> 00:14:03.000]  就經常和很多文化人
[00:14:03.000 --> 00:14:06.000]  香港精英就經常會在一起
[00:14:06.000 --> 00:14:08.000]  喝茶、吃飯、聊天
[00:14:08.000 --> 00:14:11.000]  經常都被人挑戰我這個問題
[00:14:11.000 --> 00:14:14.000]  即是看我吃飯又祈禱又那麼虔誠
[00:14:14.000 --> 00:14:15.000]  被人問下
[00:14:15.000 --> 00:14:18.000]  搞不好一個這麼理性的人
[00:14:18.000 --> 00:14:21.000]  做報館、做傳媒當然要理性
[00:14:21.000 --> 00:14:24.000]  為甚麼會去信耶穌呢
[00:14:24.000 --> 00:14:25.000]  很簡單
[00:14:25.000 --> 00:14:27.000]  一個理性的人
[00:14:27.000 --> 00:14:30.000]  怎會信一個虛無縹緲的上帝呢
[00:14:30.000 --> 00:14:32.000]  你可以以上帝變出一個
[00:14:32.000 --> 00:14:34.000]  看看我就信了
[00:14:34.000 --> 00:14:36.000]  人是這樣的
[00:14:36.000 --> 00:14:38.000]  人去尋求信仰
[00:14:38.000 --> 00:14:40.000]  有時會經過兩個渠道
[00:14:40.000 --> 00:14:42.000]  但這個渠道都是錯誤的
[00:14:42.000 --> 00:14:44.000]  男女有別的
[00:14:44.000 --> 00:14:46.000]  一般男人
[00:14:46.000 --> 00:14:48.000]  特別是很多男人
[00:14:48.000 --> 00:14:51.000]  比較從理性角度去尋求信仰
[00:14:51.000 --> 00:14:53.000]  甚至有人挑戰我
[00:14:53.000 --> 00:14:55.000]  你覺得我贏、覺得我服
[00:14:55.000 --> 00:14:56.000]  你答了我所有問題
[00:14:56.000 --> 00:14:57.000]  我就信了
[00:14:57.000 --> 00:14:59.000]  我接著會說
[00:14:59.000 --> 00:15:01.000]  你不是信上帝
[00:15:01.000 --> 00:15:02.000]  你信我而已
[00:15:02.000 --> 00:15:04.000]  我講贏你們就信我而已
[00:15:04.000 --> 00:15:05.000]  我講贏你們
[00:15:05.000 --> 00:15:07.000]  你贏過我我就不信了
[00:15:07.000 --> 00:15:09.000]  男人沒有從一個理性的角度
[00:15:09.000 --> 00:15:12.000]  從智慧的求敬
[00:15:12.000 --> 00:15:14.000]  你的智慧高過我
[00:15:14.000 --> 00:15:15.000]  神的智慧高過我
[00:15:15.000 --> 00:15:16.000]  我就會信
[00:15:16.000 --> 00:15:17.000]  女性比較上
[00:15:17.000 --> 00:15:18.000]  會比較現實一點
[00:15:18.000 --> 00:15:19.000]  女性信一個信仰
[00:15:19.000 --> 00:15:20.000]  比較有感性一點
[00:15:20.000 --> 00:15:21.000]  怎樣去贏呢
[00:15:21.000 --> 00:15:23.000]  給你份量
[00:15:23.000 --> 00:15:24.000]  我祈禱
[00:15:24.000 --> 00:15:25.000]  爹地
[00:15:25.000 --> 00:15:26.000]  我兒子
[00:15:26.000 --> 00:15:28.000]  跟媽媽學經濟
[00:15:28.000 --> 00:15:29.000]  你幫我祈禱吧
[00:15:29.000 --> 00:15:31.000]  如果入到正方統一
[00:15:31.000 --> 00:15:33.000]  我就一定會信耶穌
[00:15:33.000 --> 00:15:34.000]  一定行
[00:15:34.000 --> 00:15:35.000]  我說
[00:15:35.000 --> 00:15:37.000]  我們現在入不了
[00:15:37.000 --> 00:15:39.000]  我們不要信
[00:15:39.000 --> 00:15:40.000]  如果這樣信耶穌
[00:15:40.000 --> 00:15:42.000]  你拜黃大仙一樣
[00:15:42.000 --> 00:15:44.000]  其實
[00:15:44.000 --> 00:15:46.000]  透過智慧
[00:15:46.000 --> 00:15:48.000]  透過神蹟
[00:15:48.000 --> 00:15:50.000]  去尋求上帝
[00:15:50.000 --> 00:15:52.000]  不是新鮮事物
[00:15:52.000 --> 00:15:55.000]  在一千九百多年前
[00:15:55.000 --> 00:15:57.000]  有一個很偉大聖經人物
[00:15:57.000 --> 00:15:58.000]  叫做保羅
[00:15:58.000 --> 00:16:00.000]  他已經給了答案
[00:16:00.000 --> 00:16:03.000]  因為當時他生活在
[00:16:03.000 --> 00:16:06.000]  羅馬帝國最興盛的時代
[00:16:06.000 --> 00:16:08.000]  一個文化最興盛的時代
[00:16:08.000 --> 00:16:12.000]  亦是一個初期教會發展的時代
[00:16:12.000 --> 00:16:14.000]  當時面對兩種人
[00:16:14.000 --> 00:16:17.000]  都會抗拒耶穌
[00:16:17.000 --> 00:16:18.000]  第一種
[00:16:18.000 --> 00:16:19.000]  猶太人
[00:16:19.000 --> 00:16:20.000]  猶太人要甚麼
[00:16:20.000 --> 00:16:21.000]  要神蹟
[00:16:21.000 --> 00:16:22.000]  我要看神蹟
[00:16:22.000 --> 00:16:24.000]  有神蹟的就真
[00:16:24.000 --> 00:16:25.000]  還有希臘人
[00:16:25.000 --> 00:16:26.000]  希臘人是甚麼
[00:16:26.000 --> 00:16:27.000]  講智慧
[00:16:27.000 --> 00:16:28.000]  哲學家
[00:16:28.000 --> 00:16:29.000]  他說
[00:16:29.000 --> 00:16:31.000]  猶太人是有神蹟
[00:16:31.000 --> 00:16:32.000]  希臘是智慧
[00:16:32.000 --> 00:16:33.000]  不過
[00:16:33.000 --> 00:16:37.000]  我亦傳耶穌基督的十字架
[00:16:37.000 --> 00:16:42.000]  因為上帝是用世人體為最蠢的方法
[00:16:42.000 --> 00:16:44.000]  去做
[00:16:44.000 --> 00:16:46.000]  因為神自己是很聰明的
[00:16:46.000 --> 00:16:48.000]  但神是用最蠢的方法
[00:16:48.000 --> 00:16:50.000]  最蠢是怎樣
[00:16:50.000 --> 00:16:53.000]  就是用祂的肉身內子
[00:16:53.000 --> 00:16:55.000]  成為肉身
[00:16:55.000 --> 00:16:59.000]  並且經歷人間的痛苦
[00:16:59.000 --> 00:17:02.000]  經歷人間最痛苦的酷刑的死亡
[00:17:02.000 --> 00:17:04.000]  去完成那個救恩計劃
[00:17:04.000 --> 00:17:05.000]  到最後
[00:17:05.000 --> 00:17:07.000]  你信祂就搞定了
[00:17:07.000 --> 00:17:08.000]  哪有這麼簡單
[00:17:08.000 --> 00:17:10.000]  這麼便宜的
[00:17:10.000 --> 00:17:11.000]  我要修行
[00:17:11.000 --> 00:17:12.000]  我要捐助很多
[00:17:12.000 --> 00:17:14.000]  才能夠達到這個
[00:17:14.000 --> 00:17:16.000]  成道成聖
[00:17:16.000 --> 00:17:18.000]  經教太膚淺了
[00:17:18.000 --> 00:17:19.000]  這麼簡單
[00:17:19.000 --> 00:17:20.000]  信耶穌
[00:17:20.000 --> 00:17:21.000]  一信就得
[00:17:21.000 --> 00:17:23.000]  信耶穌就得永生
[00:17:23.000 --> 00:17:25.000]  原來
[00:17:25.000 --> 00:17:27.000]  在千九百多年前
[00:17:27.000 --> 00:17:29.000]  已經有人提出一個問題
[00:17:29.000 --> 00:17:31.000]  這個確實的答案
[00:17:31.000 --> 00:17:33.000]  就是上帝是用了世人
[00:17:33.000 --> 00:17:36.000]  被視為最愚蠢的方法
[00:17:36.000 --> 00:17:39.000]  去成就救恩
[00:17:39.000 --> 00:17:41.000]  因為神的智慧
[00:17:41.000 --> 00:17:43.000]  是無法測透的
[00:17:43.000 --> 00:17:46.000]  人怎可以完全明白上帝
[00:17:46.000 --> 00:17:48.000]  不可以取代上帝
[00:17:48.000 --> 00:17:49.000]  神學家
[00:17:49.000 --> 00:17:50.000]  甚至基督徒
[00:17:50.000 --> 00:17:52.000]  甚至一個牧師
[00:17:52.000 --> 00:17:54.000]  一個神學家都不可以代表上帝
[00:17:54.000 --> 00:17:55.000]  我們聽這樣說
[00:17:55.000 --> 00:17:58.000]  我們都是指向月亮的手指
[00:17:58.000 --> 00:18:00.000]  月亮真的在這裡
[00:18:00.000 --> 00:18:01.000]  當我找到
[00:18:01.000 --> 00:18:02.000]  告訴你是在那裡
[00:18:02.000 --> 00:18:04.000]  但我不代表月亮
[00:18:04.000 --> 00:18:07.000]  不代表真理
[00:18:07.000 --> 00:18:10.000]  信仰不是用來解釋
[00:18:10.000 --> 00:18:12.000]  很多人生的問題
[00:18:12.000 --> 00:18:13.000]  不過
[00:18:13.000 --> 00:18:16.000]  面對人生很多無法解釋的問題
[00:18:16.000 --> 00:18:19.000]  到最後你回到信仰的層面
[00:18:19.000 --> 00:18:21.000]  有沒有看《孤星裡》
[00:18:21.000 --> 00:18:24.000]  十九世紀的文學名著
[00:18:24.000 --> 00:18:26.000]  二十世紀的音樂舞台劇
[00:18:26.000 --> 00:18:28.000]  二十世紀的經典電影
[00:18:28.000 --> 00:18:32.000]  其實都是久前在當年雨果提出的問題
[00:18:32.000 --> 00:18:37.000]  就是正義和律法
[00:18:37.000 --> 00:18:39.000]  到最後
[00:18:39.000 --> 00:18:41.000]  發覺男主角
[00:18:41.000 --> 00:18:44.000]  經歷過愛情的浪漫
[00:18:44.000 --> 00:18:46.000]  革命的激情
[00:18:46.000 --> 00:18:48.000]  找不到答案
[00:18:48.000 --> 00:18:51.000]  無法擺脫一個悲慘世界的命運
[00:18:51.000 --> 00:18:54.000]  結果就回到監牢裡面
[00:18:54.000 --> 00:18:56.000]  回到回歸天堂
