
[00:00:00.000 --> 00:00:03.200]  「你們若遵從聖經上所記載
[00:04:49.240 --> 00:04:51.960]  又或者好像主耶穌所說的那位
[00:04:51.960 --> 00:04:56.760]  「好撒瑪尼亞人,會動了慈心」
[00:04:56.760 --> 00:05:01.800]  我們這裡最近有山林大火
[00:05:01.800 --> 00:05:03.480]  大家都知道了
[00:05:03.480 --> 00:05:06.040]  最近跟主任牧師開會的時候
[00:05:06.040 --> 00:05:07.160]  我就問了一下他
[00:05:07.160 --> 00:05:11.320]  因為他在南山附近有一間屋子
[00:05:11.320 --> 00:05:12.240]  我問了一下他
[00:05:12.240 --> 00:05:14.480]  「你那間屋子有沒有受影響?」
[00:05:14.480 --> 00:05:15.960]  他說「沒有」
[00:05:15.960 --> 00:05:18.240]  「沒有受影響,地點不同」
[00:05:18.520 --> 00:05:22.760]  不過他說他打電話給附近一間聖公會的牧師朋友
[00:05:22.760 --> 00:05:24.920]  問問他當地的情形
[00:05:24.920 --> 00:05:27.200]  要不要金錢上的資助
[00:05:27.200 --> 00:05:28.960]  那位牧師告訴他
[00:05:28.960 --> 00:05:30.800]  那裡的情況混亂
[00:05:30.800 --> 00:05:33.360]  他們教會也有些錢的
[00:05:33.360 --> 00:05:35.400]  是資助窮人
[00:05:35.400 --> 00:05:37.520]  但是受災的人士
[00:05:37.520 --> 00:05:41.360]  似乎就不願意接受金錢方面的援助
[00:05:41.360 --> 00:05:43.440]  於是主任牧師就說
[00:05:43.440 --> 00:05:46.840]  如果他們需要短期找地方住的話
[00:05:46.840 --> 00:05:49.200]  那間屋子可以借出來給他們使用
[00:05:49.200 --> 00:05:52.520]  有行動的愛心
[00:05:52.520 --> 00:05:54.720]  才是真正的愛心
[00:05:54.720 --> 00:05:59.040]  那位在二章十七節很不客氣
[00:05:59.040 --> 00:06:01.240]  很不客氣地告訴他們
[00:06:01.240 --> 00:06:03.560]  指責當時的信徒
[00:06:03.560 --> 00:06:06.920]  他說信心沒有行為就是死的
[00:06:06.920 --> 00:06:11.520]  這裡有一張澳洲的二十文字
[00:06:11.520 --> 00:06:13.680]  我想大家都
[00:06:13.680 --> 00:06:16.600]  如果在澳洲內你都見過這裡的二十文字
[00:06:16.600 --> 00:06:17.720]  舊就舊一點
[00:06:17.720 --> 00:06:20.680]  是沒有交銀紙之前的舊銀紙
[00:06:20.680 --> 00:06:22.760]  不過這張銀紙是不能用的
[00:06:22.760 --> 00:06:25.960]  原因就是背面是沒有東西的
[00:06:25.960 --> 00:06:29.360]  是假銀紙而已
[00:06:29.360 --> 00:06:32.520]  如果我們說自己是基督徒
[00:06:32.520 --> 00:06:34.800]  他是沒有行為的表現
[00:06:34.800 --> 00:06:38.120]  我們的信仰就好像一張假銀紙一樣
[00:06:41.320 --> 00:06:46.760]  瓦國還用了阿寶海罕和妓女拉合作為例證
[00:06:46.760 --> 00:06:52.040]  說明信心和行為是相輔相成的
[00:06:52.040 --> 00:06:58.080]  由於信心和行為都時時引起爭辯
[00:06:58.080 --> 00:07:00.040]  很多爭論
[00:07:00.040 --> 00:07:02.640]  甚至神學家馬丁路德
[00:07:02.640 --> 00:07:06.840]  他發現了聖經說恩信清義的真理之後
[00:07:06.840 --> 00:07:08.920]  他很不喜歡瓦國書
[00:07:09.240 --> 00:07:12.560]  認為瓦國書是聖經中的禾稈草
[00:07:12.560 --> 00:07:14.240]  不強調信心的
[00:07:14.240 --> 00:07:16.000]  只是強調行為的
[00:07:16.000 --> 00:07:19.680]  因此我想花一點時間解釋
[00:07:19.680 --> 00:07:21.280]  信心和行為
[00:07:21.280 --> 00:07:23.200]  和恩信清義
[00:07:23.200 --> 00:07:27.520]  基督教道理的兩個重要的教義
[00:07:27.520 --> 00:07:29.840]  根據我的理解
[00:07:29.840 --> 00:07:33.520]  信心和行為其實沒有什麼衝突
[00:07:33.520 --> 00:07:37.400]  瓦國也沒有反對不是恩信清義
[00:07:38.040 --> 00:07:40.520]  而是指出真實的信心
[00:07:40.520 --> 00:07:43.840]  是必然會有行為的表現
[00:07:43.840 --> 00:07:47.840]  我們先讓我們一起思想一下
[00:07:47.840 --> 00:07:51.320]  阿寶海罕和妓女拉合的信心事跡
[00:07:51.320 --> 00:07:56.640]  事實上阿寶海罕很早就認識和相信上帝
[00:07:56.640 --> 00:07:59.960]  上帝要他離開故鄉
[00:07:59.960 --> 00:08:01.640]  移民去迦南地
[00:08:01.640 --> 00:08:03.880]  由他的故鄉去迦南地
[00:08:03.880 --> 00:08:05.840]  大約有一千公里的路
[00:08:05.840 --> 00:08:07.640]  當日要走路的
[00:08:07.640 --> 00:08:10.760]  他都願意順從上帝的指示
[00:08:10.760 --> 00:08:12.720]  離鄉別井
[00:08:12.720 --> 00:08:15.800]  離開自己的親朋戚友
[00:08:15.800 --> 00:08:18.200]  帶著太太一起上路
[00:08:18.200 --> 00:08:22.680]  上帝答應要給他很多子孫
[00:08:22.680 --> 00:08:25.320]  但是他年紀慢慢大了
[00:08:25.320 --> 00:08:28.200]  他連一個兒子都沒有
[00:08:28.200 --> 00:08:30.280]  於是他有點埋怨上帝
[00:08:30.280 --> 00:08:32.840]  上帝就再向他保證
[00:08:32.840 --> 00:08:36.360]  他的子孫一定會像天上的星那麼多
[00:08:37.120 --> 00:08:38.960]  還按當時的習俗
[00:08:38.960 --> 00:08:41.960]  要他將一些動物斬開為兩邊
[00:08:41.960 --> 00:08:43.520]  然後排成兩列
[00:08:43.520 --> 00:08:45.960]  上帝就降火在那兩列
[00:08:45.960 --> 00:08:48.480]  斬開在動物中間經過
[00:08:48.480 --> 00:08:53.400]  我相信這是一種很嚴肅的納約儀式
[00:08:53.400 --> 00:08:57.880]  由於阿寶海罕相信上主的說話
[00:08:57.880 --> 00:09:00.320]  所以聖經就記載說
[00:09:00.320 --> 00:09:02.320]  阿寶海罕信上帝
[00:09:02.320 --> 00:09:04.200]  因他的信
[00:09:04.200 --> 00:09:06.200]  上帝認他為義人
[00:09:07.000 --> 00:09:09.520]  當然後來上帝又要阿寶海罕
[00:09:09.520 --> 00:09:12.080]  將他那位的獨生子以撒
[00:09:12.080 --> 00:09:14.880]  作為祭物獻給上帝
[00:09:14.880 --> 00:09:18.440]  而阿寶海罕仍然照做
[00:09:18.440 --> 00:09:24.560]  這個就是阿寶海罕因信心而有的行為
[00:09:24.560 --> 00:09:27.840]  阿寶海罕的事蹟
[00:09:27.840 --> 00:09:32.920]  讓我們看到信心就是相信上帝的承諾
[00:09:33.560 --> 00:09:37.120]  並且按照上帝的指示而進行
[00:09:37.120 --> 00:09:41.760]  不是任何的行為都是出於信心的行為
[00:09:41.760 --> 00:09:47.280]  是要按照上帝的話去做的事
[00:09:47.280 --> 00:09:50.840]  才算是出於信心的行為
[00:09:50.840 --> 00:09:54.640]  另外一點就是先後次序的問題
[00:09:54.640 --> 00:09:57.040]  就是先信了上帝
[00:09:57.040 --> 00:10:02.400]  靠著信心來跟上帝建立關係
[00:10:03.360 --> 00:10:04.960]  而不是先有行為的
[00:10:04.960 --> 00:10:07.680]  靠著行為
[00:10:07.680 --> 00:10:10.520]  你建立了關係之後
[00:10:10.520 --> 00:10:14.280]  就靠著行為而獲得上帝的欣賞和祝福
[00:10:14.280 --> 00:10:17.280]  可能有人說
[00:10:17.280 --> 00:10:21.840]  妓女拉合好像是先有行為才獲得拯救的
[00:10:21.840 --> 00:10:25.560]  我們也一起來思想一下拉合的事
[00:10:25.560 --> 00:10:29.480]  拉合本來只是一個小人物
[00:10:29.480 --> 00:10:32.880]  她住在耶利哥的城牆上面
[00:10:33.560 --> 00:10:37.560]  但是由於她聽過有關上帝的事情
[00:10:37.560 --> 00:10:40.920]  她就認定以色列人的上帝
[00:10:40.920 --> 00:10:43.040]  就是天地的主
[00:10:43.040 --> 00:10:44.920]  是大有能力的主
[00:10:44.920 --> 00:10:48.520]  以致她是有心去投靠上帝
[00:10:48.520 --> 00:10:51.120]  或者讓我們聽一聽
[00:10:51.120 --> 00:10:55.720]  她對以色列人那幾位密探說的話
[00:10:55.720 --> 00:10:56.560]  她說
[00:10:56.560 --> 00:11:00.480]  我知道上主已經把這塊土地賜給你們
[00:11:00.480 --> 00:11:03.200]  這地的每一個人都懼怕你們
[00:11:03.680 --> 00:11:05.840]  我們聽說過
[00:11:05.840 --> 00:11:08.280]  你們離開埃及的時候
[00:11:08.280 --> 00:11:11.840]  上主怎樣洗你們前面的紅海乾菇
[00:11:11.840 --> 00:11:13.680]  也聽說過
[00:11:13.680 --> 00:11:19.040]  你們怎樣殺滅了約旦河東岸的兩個阿摩利王
[00:11:19.040 --> 00:11:20.640]  西弘和岳
[00:11:20.640 --> 00:11:23.040]  我們一聽到這件事
[00:11:23.040 --> 00:11:25.040]  就害怕
[00:11:25.040 --> 00:11:27.520]  一想到你們就喪膽
[00:11:27.520 --> 00:11:31.920]  因為上主你們的上帝是天上人間的上帝
[00:11:34.360 --> 00:11:37.360]  從這段話我們可以看到
[00:11:37.360 --> 00:11:40.120]  拉合是聽到有關上帝的作為
[00:11:40.120 --> 00:11:44.520]  也聽到上帝要把那塊地賜給以色列人
[00:11:44.520 --> 00:11:48.360]  她也相信上帝的話是會實現的
[00:11:48.360 --> 00:11:52.360]  所以在面臨一個生死選擇的時候
[00:11:52.360 --> 00:11:55.040]  她選擇向上主投降
[00:11:55.040 --> 00:11:58.520]  或者說她向上主求憐憫
[00:11:58.520 --> 00:12:02.680]  於是她救了以色列人那兩位密探
[00:12:03.840 --> 00:12:07.760]  希望當以色列人攻入耶利哥城的時候
[00:12:07.760 --> 00:12:10.520]  她和她的家人都可以得救
[00:12:10.520 --> 00:12:14.680]  所以我們看到她也是先有信心
[00:12:14.680 --> 00:12:19.160]  然後才有出於信心的行為
[00:12:19.160 --> 00:12:22.160]  我再講一次
[00:12:22.160 --> 00:12:25.520]  基督教的道理是「恩順情義」
[00:12:25.520 --> 00:12:28.560]  就是說要先對耶穌有信心
[00:12:28.560 --> 00:12:32.240]  然後由於信心而產生的行為
[00:12:32.480 --> 00:12:37.480]  是表明我們的信心是真實的信心
[00:12:37.480 --> 00:12:39.760]  而不是虛偽的信心
[00:12:39.760 --> 00:12:43.240]  或者我舉一個實際的例子
[00:12:43.240 --> 00:12:47.320]  是很多基督徒都有些失敗的
[00:12:47.320 --> 00:12:49.960]  很多基督徒上了主之後
[00:12:49.960 --> 00:12:52.160]  我發覺都不肯做十一奉獻的
[00:12:52.160 --> 00:12:56.040]  就是說將你的收入的奉獻十分之一給教會
[00:12:56.040 --> 00:13:00.040]  有些人真的有經濟上的困難
[00:13:00.040 --> 00:13:02.160]  我相信上主都會明白
[00:13:02.160 --> 00:13:03.880]  上主不會和你計較
[00:13:03.880 --> 00:13:09.280]  我們不是靠奉獻金錢給教會而得救
[00:13:09.280 --> 00:13:11.840]  是靠信心
[00:13:11.840 --> 00:13:17.240]  但是很多人每年可以花一萬幾千元去外地旅遊
[00:13:17.240 --> 00:13:19.600]  卻仍然不願意奉獻
[00:13:19.600 --> 00:13:21.840]  那就是信心有問題了
[00:13:21.840 --> 00:13:26.480]  尤其是近幾年有不少弟兄姊妹退休
[00:13:26.480 --> 00:13:29.840]  我們住在澳大利亞的人都知道
[00:13:29.840 --> 00:13:32.040]  一般人退休都有不退休金
[00:13:32.880 --> 00:13:34.440]  但是在我的印象中
[00:13:34.440 --> 00:13:38.160]  華人堂從來沒有收到比較大筆的奉獻
[00:13:38.160 --> 00:13:43.200]  在奉獻上不忠心的弟兄姊妹的行為
[00:13:43.200 --> 00:13:46.880]  清楚表明他們是對自己很大方
[00:13:46.880 --> 00:13:50.400]  對上帝就很吝嗇、很小器
[00:13:50.400 --> 00:13:55.240]  又或者說心裡面一方面是信靠上帝
[00:13:55.240 --> 00:13:58.760]  但另一方面又倚靠金錢
[00:13:58.760 --> 00:14:01.000]  不是完全倚靠上帝
[00:14:02.040 --> 00:14:03.400]  我想提醒大家
[00:14:03.400 --> 00:14:04.920]  主耶穌說
[00:14:04.920 --> 00:14:08.040]  「沒有人能夠侍候兩個主人
[00:14:08.040 --> 00:14:11.040]  你不可能同時作上帝的僕人
[00:14:11.040 --> 00:14:13.520]  又作錢財的奴隸」
[00:14:13.520 --> 00:14:19.400]  或者我講一講英文堂的奉獻情況
[00:14:19.400 --> 00:14:21.080]  激勵一下大家
[00:14:21.080 --> 00:14:26.200]  在今年英文堂收到兩筆兩萬元的奉獻
[00:14:26.200 --> 00:14:28.560]  這些我叫大筆一點的奉獻
[00:14:28.560 --> 00:14:30.760]  幾千元都很小器
[00:14:33.040 --> 00:14:37.440]  有人知道教堂的瓦面要修理、要維修
[00:14:37.440 --> 00:14:39.960]  所以最近有一筆兩萬元的奉獻
[00:14:39.960 --> 00:14:42.920]  是指定用來做維修用途的
[00:14:42.920 --> 00:14:48.440]  久不久英文堂都會收到一些遺產奉獻
[00:14:48.440 --> 00:14:52.120]  我們最近教堂換了一座電風琴
[00:14:52.120 --> 00:14:53.840]  就是這座新的電風琴
[00:14:53.840 --> 00:14:55.960]  這座風琴要五萬多元
[00:14:55.960 --> 00:14:57.880]  你有沒有看過?好像很簡單
[00:14:59.720 --> 00:15:02.720]  由於幾年前有人在遺囑裏面
[00:15:02.720 --> 00:15:05.800]  寫了要奉獻八萬元給我們教會
[00:15:05.800 --> 00:15:09.360]  以至我們除了買新的電風琴之外
[00:15:09.360 --> 00:15:13.160]  還可以請一位部分時間的兒童侍工的童工
[00:15:13.160 --> 00:15:17.040]  就是剛才來跟我們報告的Jason
[00:15:17.040 --> 00:15:22.760]  我鼓勵大家要好好檢討自己的信心
[00:15:22.760 --> 00:15:25.560]  是不是由於信心不足
[00:15:25.560 --> 00:15:28.360]  使我們在奉獻上不得忠心
[00:15:29.000 --> 00:15:31.720]  還是真是由於生活上有困難呢?
[00:15:31.720 --> 00:15:37.640]  因為基督徒在奉獻上未能夠忠心的話
[00:15:37.640 --> 00:15:42.200]  在其他的事情上都很難可以忠心
[00:15:42.200 --> 00:15:47.160]  也會因此而缺少了很多上主的祝福
[00:15:47.160 --> 00:15:50.600]  因為主耶穌也曾經告訴我們
[00:15:50.600 --> 00:15:53.920]  一個人在小事上靠得住
[00:15:53.920 --> 00:15:56.400]  在大事上也靠得住
[00:15:57.120 --> 00:15:59.800]  一個人在小事上不誠實
[00:15:59.800 --> 00:16:02.360]  在大事上也不誠實
[00:16:02.360 --> 00:16:08.640]  如果你們在處理今世的錢財上靠不住
[00:16:08.640 --> 00:16:13.600]  誰又會把那真實的財富託付你們呢?
[00:16:13.600 --> 00:16:18.480]  如果你們對屬於別人的東西靠不住
[00:16:18.480 --> 00:16:23.120]  誰會把你們自己的東西給你們呢?
[00:16:24.960 --> 00:16:29.600]  沒有人能夠侍候兩個主人
[00:16:29.600 --> 00:16:32.880]  他要不是厭惡這個、喜愛那個
[00:16:32.880 --> 00:16:36.000]  就是看重這個、輕看那個
[00:16:36.000 --> 00:16:39.360]  你們不可能同時作上帝的僕人
[00:16:39.360 --> 00:16:42.560]  又作錢財的奴隸
[00:16:42.560 --> 00:16:48.960]  當我們思想有關信心和行為的時候
[00:16:48.960 --> 00:16:54.240]  我們都想到有一些信主時間長的弟兄姊妹
[00:16:54.240 --> 00:16:59.760]  可能會有另外一個原因
[00:16:59.760 --> 00:17:06.160]  使他們不是很有行為
[00:17:06.160 --> 00:17:09.360]  或者他們有一個錯誤的想法
[00:17:09.360 --> 00:17:13.600]  就是以為我們是恩信稱義
[00:17:13.600 --> 00:17:17.040]  所以沒有行為是沒有所謂的
[00:17:17.040 --> 00:17:19.920]  恩信稱義嘛,何必靠行為呢?
[00:17:19.920 --> 00:17:24.000]  並且有些人可能聽過一句話
[00:17:24.000 --> 00:17:27.200]  就說「一次得夠,永遠得夠」
[00:17:27.200 --> 00:17:29.760]  終身以為真
[00:17:29.760 --> 00:17:33.680]  更加認為自己一定能夠進入天堂
[00:17:33.680 --> 00:17:36.960]  更加不用講行為
[00:17:36.960 --> 00:17:40.240]  恩信稱義「一次得夠,永遠得夠」
[00:17:40.240 --> 00:17:41.760]  我行的了
[00:17:41.760 --> 00:17:44.480]  不用有行為的
[00:17:44.480 --> 00:17:50.560]  我希望大家要小心
[00:17:50.560 --> 00:17:52.560]  「一次得夠,永遠得夠」
[00:17:52.560 --> 00:17:54.560]  我不贊成這個說法
[00:17:54.560 --> 00:17:57.440]  為了公平起見
[00:17:57.440 --> 00:18:00.960]  我先給大家看一看聖經
[00:18:00.960 --> 00:18:05.680]  好似支持「一次得夠,永遠得夠」的經文
[00:18:05.680 --> 00:18:09.600]  然後我再把反面的經文給大家看
[00:18:09.600 --> 00:18:13.040]  然後我會講一下我的立場
[00:18:13.040 --> 00:18:19.280]  在《約翰福音》十章二十七至二十九節
[00:18:19.280 --> 00:18:22.400]  耶穌說「我的羊聽我的聲音」
[00:18:22.400 --> 00:18:25.200]  「我認得他們,他們跟隨我」
[00:18:25.200 --> 00:18:29.040]  「我賜給他們永恆的生命,他們不至於死亡」
[00:18:29.040 --> 00:18:33.040]  「無論誰都不能從我手中把他們奪走」
[00:18:33.040 --> 00:18:37.680]  「哪位把他們賜給我的父親,比一切都偉大」
[00:18:37.680 --> 00:18:41.840]  「沒有人能從父親手裡把他們奪走」
[00:18:41.840 --> 00:18:45.760]  這節的經文很清楚強調
[00:18:45.760 --> 00:18:52.560]  沒有人能把信徒從上帝和耶穌的手裡奪走
[00:18:52.560 --> 00:18:55.120]  不過我們要留意
[00:18:55.120 --> 00:18:57.920]  那些羊是要跟隨我
[00:18:57.920 --> 00:19:00.560]  聽我的聲音跟隨我
[00:19:00.560 --> 00:19:03.200]  口頭上說信耶穌的人
[00:19:03.200 --> 00:19:06.000]  實際行動一點表現都沒有
[00:19:06.000 --> 00:19:11.120]  算不算能不能算是跟隨我呢?
[00:19:11.120 --> 00:19:14.000]  你們大家自己可以下結論
[00:19:14.000 --> 00:19:16.800]  另一節的經文
[00:19:16.800 --> 00:19:20.240]  希伯來書的五章九節
[00:19:20.240 --> 00:19:23.760]  「既然上帝使他達到完全的地步」
[00:19:23.760 --> 00:19:28.720]  「他就成為所有服從他的人永遠得救的根源」
[00:19:28.720 --> 00:19:32.080]  這節的經文我們要留意
[00:19:32.080 --> 00:19:34.480]  就是服從他的人
[00:19:34.480 --> 00:19:37.040]  口頭上說信耶穌
[00:19:37.040 --> 00:19:39.360]  他不服從聖經教導
[00:19:39.360 --> 00:19:44.480]  信主之後行事為人依然是我行我素
[00:19:44.480 --> 00:19:48.800]  這樣的人是不是能夠永遠得救呢?
[00:19:48.800 --> 00:19:50.320]  我不敢肯定
[00:19:50.320 --> 00:19:53.520]  最後一節也是希伯來書
[00:19:53.520 --> 00:19:55.200]  七章二十五節
[00:19:55.200 --> 00:20:01.120]  「他始終能夠拯救那些直著他親近上帝的人」
[00:20:01.120 --> 00:20:05.600]  「因為他永遠活著,替他們求告上帝」
[00:20:05.600 --> 00:20:10.720]  其實這節經文是強調主耶穌大祭司的身份
[00:20:10.720 --> 00:20:15.840]  如果有人直著耶穌來親近上帝
[00:20:15.840 --> 00:20:19.440]  耶穌當然是可以拯救到底
[00:20:19.440 --> 00:20:23.040]  但是如果我們口頭上說信耶穌
[00:20:23.040 --> 00:20:26.080]  卻是沒有信心親近上帝
[00:20:26.080 --> 00:20:28.480]  我不相信這種人
[00:20:28.480 --> 00:20:32.640]  由於在某一次的報道會舉手信耶穌
[00:20:32.640 --> 00:20:36.160]  然後跟人做了一次決志祈禱
[00:20:36.160 --> 00:20:38.400]  就可以拿到免死金牌
[00:20:38.400 --> 00:20:41.440]  永遠得救
[00:20:41.440 --> 00:20:45.920]  現在讓我舉一些反面的經文給大家思想
[00:20:45.920 --> 00:20:48.400]  我認為最清楚的
[00:20:48.400 --> 00:20:53.280]  主耶穌就是主耶穌說過的殺種的比喻
[00:20:53.280 --> 00:20:54.800]  由於時間關係
[00:20:54.800 --> 00:20:57.920]  我不會讀完整個比喻的經文
[00:20:57.920 --> 00:21:00.400]  信了主一段日子的弟兄姊妹
[00:21:00.400 --> 00:21:02.880]  一定聽過這個比喻
[00:21:02.880 --> 00:21:06.160]  主耶穌說一位農夫出去殺種
[00:21:06.160 --> 00:21:10.320]  種子是殺在四種不同的土壤裏面
[00:21:10.320 --> 00:21:14.480]  因此就有不同的後果
[00:21:14.480 --> 00:21:19.520]  我想大家留意其中兩種的土壤
[00:21:19.520 --> 00:21:22.720]  在《馬太福音》十三章五節六節提到
[00:21:22.720 --> 00:21:26.000]  「有些落在淺土的石地上
[00:21:26.000 --> 00:21:27.840]  因為土壤不深
[00:21:27.840 --> 00:21:29.440]  很快就長苗
[00:21:29.440 --> 00:21:31.200]  但太陽一出來
[00:21:31.200 --> 00:21:33.920]  又苗給曬焦了
[00:21:33.920 --> 00:21:36.400]  又因為根不夠深
[00:21:36.400 --> 00:21:39.440]  就枯乾了」
[00:21:39.440 --> 00:21:41.120]  主耶穌親口解釋
[00:21:41.120 --> 00:21:46.400]  這種土壤是指人聽了訊息
[00:21:46.400 --> 00:21:49.600]  立刻樂意接受
[00:21:49.600 --> 00:21:51.600]  只是紮根不深
[00:21:51.600 --> 00:21:53.600]  不能持久
[00:21:53.600 --> 00:21:58.400]  一旦為了訊息而遭遇患難或迫害
[00:21:58.400 --> 00:22:01.600]  立刻放棄
[00:22:01.600 --> 00:22:03.600]  另外一種土壤
[00:22:03.600 --> 00:22:05.840]  是落在荊棘中
[00:22:05.840 --> 00:22:07.600]  荊棘長起來
[00:22:07.600 --> 00:22:11.360]  把幼苗擠住了
[00:22:11.360 --> 00:22:13.760]  這種土壤也是主耶穌解釋
[00:22:13.760 --> 00:22:17.760]  祂說是指人聽了訊息以後
[00:22:17.760 --> 00:22:21.440]  生活的憂慮和財富的誘惑
[00:22:21.440 --> 00:22:24.320]  窒息了訊息的生機
