
[00:00:00.000 --> 00:00:04.800]  很開心能夠實體一起去崇拜
[00:06:01.560 --> 00:06:04.280]  所以我們這一代的子女
[00:06:04.280 --> 00:06:07.440]  我們普遍是很孝順媽媽的
[00:06:07.440 --> 00:06:09.760]  我自己也很深印象就是
[00:06:09.760 --> 00:06:11.600]  很小的時候半夜
[00:06:11.600 --> 00:06:14.080]  是被媽媽的哭聲
[00:06:14.080 --> 00:06:15.880]  是哭醒了
[00:06:15.880 --> 00:06:16.880]  我解釋不了
[00:06:16.880 --> 00:06:18.800]  因為很小的時候
[00:06:18.800 --> 00:06:19.680]  你不要問我那時候想什麼
[00:06:19.680 --> 00:06:20.840]  我不知道想什麼
[00:06:20.840 --> 00:06:22.160]  但是我一路長大
[00:06:22.160 --> 00:06:25.080]  我也很記得這幅圖畫
[00:06:25.080 --> 00:06:28.520]  就是媽媽自己在越南印證的時候
[00:06:28.520 --> 00:06:29.800]  自己在哭
[00:06:29.800 --> 00:06:31.320]  當然我沒有問我沒有出聲
[00:06:31.320 --> 00:06:34.560]  但是這個片段永遠都在我心底裡面
[00:06:34.560 --> 00:06:37.080]  所以以前的媽媽
[00:06:37.080 --> 00:06:38.080]  雖然辛勞
[00:06:38.080 --> 00:06:39.240]  但是我們看到
[00:06:39.240 --> 00:06:41.240]  其實她們都是很有福氣的
[00:06:41.240 --> 00:06:42.880]  因為照顧了很多子女
[00:06:42.880 --> 00:06:44.840]  子女都是很孝順她們的
[00:06:44.840 --> 00:06:48.720]  現在年輕一代的媽媽的情況怎麼樣呢
[00:06:48.720 --> 00:06:50.720]  治安價值是高一點的
[00:06:50.720 --> 00:06:52.280]  因為現在賺到錢
[00:06:52.280 --> 00:06:53.800]  女人都容易賺錢的
[00:06:53.800 --> 00:06:56.280]  如果她說她在家裡的收入
[00:06:56.280 --> 00:07:00.080]  還稍微多過她老公兩元
[00:07:00.080 --> 00:07:02.480]  她的地位就已經是截然不同
[00:07:02.480 --> 00:07:05.560]  不過我也很想跟我們姐妹生下怨的
[00:07:05.560 --> 00:07:06.520]  其實某程度來講
[00:07:06.520 --> 00:07:07.960]  有很多爭拗在裡面
[00:07:07.960 --> 00:07:11.600]  是不是代表她們就會強勢呢
[00:07:11.600 --> 00:07:13.800]  其實我只是覺得是壓力的問題
[00:07:13.800 --> 00:07:15.440]  就是壓力是迫到
[00:07:15.440 --> 00:07:17.720]  再沒有辦法有這個能量
[00:07:17.720 --> 00:07:21.360]  來真的拿一條絲巾樣子溫柔
[00:07:21.360 --> 00:07:22.360]  你明白嗎
[00:07:22.360 --> 00:07:26.120]  特別在可能買東西、用錢
[00:07:26.120 --> 00:07:27.720]  因為自己這麼辛苦做的
[00:07:27.720 --> 00:07:29.600]  很想買一樣東西都被老公罵
[00:07:29.600 --> 00:07:31.400]  她們就會突然間爆火
[00:07:31.400 --> 00:07:32.280]  但是心底裡面
[00:07:32.280 --> 00:07:34.040]  你說是不是等於她不尊敬老公
[00:07:34.040 --> 00:07:35.280]  或者是不信服老公
[00:07:35.280 --> 00:07:36.600]  我又覺得不是一定
[00:07:36.600 --> 00:07:38.000]  但是那個情緒的壓力
[00:07:38.000 --> 00:07:40.760]  在現在這一代真的大得很厲害
[00:07:40.760 --> 00:07:45.120]  不過我替現在這一代的媽媽是不值得的
[00:07:45.120 --> 00:07:47.960]  因為我在小朋友的身上
[00:07:47.960 --> 00:07:49.280]  我們看到的
[00:07:49.280 --> 00:07:53.360]  其實他們應該更加愛惜現在這一代的媽媽
[00:07:53.360 --> 00:07:55.000]  這麼辛苦
[00:07:55.000 --> 00:07:59.120]  又要做工又要照顧她們
[00:07:59.120 --> 00:08:00.680]  但是不好意思
[00:08:00.680 --> 00:08:02.120]  讓你傷心
[00:08:02.120 --> 00:08:04.040]  小朋友的角度看的東西
[00:08:04.040 --> 00:08:05.720]  是跟我們看不同的
[00:08:05.720 --> 00:08:08.040]  他們會覺得媽媽辛不辛苦
[00:08:08.040 --> 00:08:12.840]  其實都有多少小朋友覺得媽媽不辛苦
[00:08:12.840 --> 00:08:13.840]  為什麼不辛苦
[00:08:13.840 --> 00:08:14.720]  我很辛苦
[00:08:14.720 --> 00:08:15.640]  不好意思
[00:08:15.640 --> 00:08:17.720]  她看不到你們辛苦
[00:08:17.720 --> 00:08:20.720]  她看到媽媽下班回來是坐在沙發上的
[00:08:20.720 --> 00:08:23.440]  然後媽媽就罵她們做工
[00:08:23.440 --> 00:08:24.920]  然後罵爸爸
[00:08:24.920 --> 00:08:26.880]  然後可能就是罵工人
[00:08:26.880 --> 00:08:30.040]  所以媽媽是在指揮別人做事而已
[00:08:30.040 --> 00:08:32.120]  她媽媽是不用做事的
[00:08:32.120 --> 00:08:35.400]  她沒看到媽媽拖地或熨衣服
[00:08:35.400 --> 00:08:37.480]  只是叫她罵人而已
[00:08:37.480 --> 00:08:38.880]  所以她覺得媽媽賺了錢
[00:08:38.880 --> 00:08:40.000]  媽媽很厲害
[00:08:40.000 --> 00:08:42.080]  但是她不覺得媽媽很辛苦
[00:08:42.080 --> 00:08:43.520]  我們有時候都跟她說不是的
[00:08:43.520 --> 00:08:46.160]  媽媽一早起床就上班
[00:08:46.160 --> 00:08:47.960]  然後很晚才回來
[00:08:47.960 --> 00:08:50.280]  又要幫你看功課諸如此類
[00:08:50.280 --> 00:08:53.760]  但是她們覺得媽媽上班是否很辛苦
[00:08:53.760 --> 00:08:55.680]  她不知道什麼叫上班
[00:08:55.680 --> 00:08:59.640]  她只知道媽媽好像去街上喝而已
[00:08:59.640 --> 00:09:01.080]  她穿得很漂亮
[00:09:01.080 --> 00:09:02.760]  拿著一個漂亮的手袋外出
[00:09:02.760 --> 00:09:06.760]  她覺得你們上班是去消遣和去玩
[00:09:06.760 --> 00:09:08.080]  是沒有分別的
[00:09:08.080 --> 00:09:10.360]  所以有時候我都覺得不值得
[00:09:10.360 --> 00:09:13.520]  就是上一代的師奶
[00:09:13.520 --> 00:09:14.720]  簡單地說
[00:09:14.720 --> 00:09:16.600]  她們的幸福感是多一些的
[00:09:16.600 --> 00:09:19.160]  她們的比較都是少一些的
[00:09:19.160 --> 00:09:19.560]  為什麼?
[00:09:19.560 --> 00:09:20.360]  因為大家都是這樣的
[00:09:20.360 --> 00:09:21.800]  都是亂糟糕的
[00:09:21.800 --> 00:09:23.320]  大家都不太知道的
[00:09:23.320 --> 00:09:24.960]  所以很多時候聽到媽媽說
[00:09:24.960 --> 00:09:25.960]  隨便吧
[00:09:25.960 --> 00:09:26.680]  沒所謂
[00:09:26.680 --> 00:09:28.440]  OK吧
[00:09:28.440 --> 00:09:29.800]  我們讀書
[00:09:29.800 --> 00:09:31.080]  那個壓力大不大呢?
[00:09:31.080 --> 00:09:31.880]  不大的
[00:09:31.880 --> 00:09:34.960]  唯一的就是你的成績表要是藍色
[00:09:34.960 --> 00:09:36.000]  知道什麼是藍色嗎?
[00:09:36.000 --> 00:09:37.640]  不知道那些人很年輕
[00:09:37.640 --> 00:09:38.920]  以前不是打字的
[00:09:38.920 --> 00:09:40.560]  是老師用手寫的
[00:09:40.560 --> 00:09:43.440]  五合格就是紅色筆寫的
[00:09:43.440 --> 00:09:46.200]  我最深印象就是我有個同學
[00:09:46.200 --> 00:09:49.680]  他簽名回來被老師叫出來
[00:09:49.680 --> 00:09:54.280]  你為什麼要改成績表?
[00:09:54.280 --> 00:09:55.480]  要改什麼呢?
[00:09:55.480 --> 00:09:58.480]  他沒有改過字的
[00:09:58.480 --> 00:10:01.800]  原來他有一科是三十六分
[00:10:01.800 --> 00:10:04.440]  原來他就是用了藍色筆
[00:10:04.440 --> 00:10:07.880]  游了三十六分
[00:10:07.880 --> 00:10:09.680]  那就變成是藍色了
[00:10:09.680 --> 00:10:10.840]  所以媽媽來一看
[00:10:10.840 --> 00:10:12.400]  哦!藍色也不錯
[00:10:12.400 --> 00:10:12.800]  OK吧
[00:10:12.800 --> 00:10:13.920]  加點心思
[00:10:13.920 --> 00:10:15.560]  他就簽名了
[00:10:15.560 --> 00:10:17.480]  所以他就免了媽媽打字
[00:10:17.480 --> 00:10:19.800]  不過回來還是被老師打字
[00:10:19.800 --> 00:10:22.280]  因為他自己改了成績表
[00:10:22.280 --> 00:10:24.720]  但是現在的媽媽的隔離真的很大
[00:10:24.720 --> 00:10:27.120]  因為那個幸福感很少
[00:10:27.120 --> 00:10:30.120]  回了工有社交圈子
[00:10:30.120 --> 00:10:32.240]  不只是隔壁的師奶
[00:10:32.240 --> 00:10:36.120]  於是我們不同背景不同級數的人
[00:10:36.120 --> 00:10:38.240]  都一起生活在工場裡面
[00:10:38.240 --> 00:10:40.520]  聽見這個就這樣聽見那個就那樣
[00:10:40.520 --> 00:10:43.720]  很多的比較和擔心
[00:10:43.720 --> 00:10:45.080]  都說見到我們姐妹說
[00:10:45.080 --> 00:10:47.120]  我已經報了六間幼稚園
[00:10:47.120 --> 00:10:49.640]  都以為自己算多了
[00:10:49.640 --> 00:10:51.080]  誰知道回到同事說
[00:10:51.080 --> 00:10:52.840]  人家報了三十六間
[00:10:52.840 --> 00:10:54.840]  你會發覺當然是他不正常
[00:10:54.840 --> 00:10:56.680]  但是我自己不正常呢?
[00:10:56.680 --> 00:10:58.680]  接著又有很多擔心
[00:10:58.680 --> 00:10:59.840]  是不是因為我報得少
[00:10:59.840 --> 00:11:02.360]  如果我的子女沒有那個機會
[00:11:02.360 --> 00:11:04.000]  找到一間好的幼稚園
[00:11:04.000 --> 00:11:06.840]  那不就是他沒有機會去一間好的小學
[00:11:06.840 --> 00:11:07.960]  沒有去一間小學
[00:11:07.960 --> 00:11:09.040]  就是沒得去什麼?
[00:11:09.040 --> 00:11:10.280]  一間好的中學
[00:11:10.280 --> 00:11:12.040]  接著他就沒得去好大學
[00:11:12.040 --> 00:11:13.040]  諸如此類
[00:11:13.040 --> 00:11:15.520]  直到永遠都沒得好
[00:11:15.520 --> 00:11:19.200]  那個憂慮在現在相職的母親
[00:11:19.200 --> 00:11:22.240]  那個情況是更加大的
[00:11:22.240 --> 00:11:24.640]  所以隔壁的姐妹也給點掌聲他吧
[00:11:24.640 --> 00:11:26.360]  鼓勵一下他
[00:11:26.360 --> 00:11:29.160]  我們為什麼要學習屬天的價值觀呢?
[00:11:29.160 --> 00:11:31.200]  因為這個世界實在是很困難
[00:11:31.200 --> 00:11:33.320]  很多事情似是如非
[00:11:33.320 --> 00:11:35.600]  令我們增加很多很多的壓力
[00:11:35.600 --> 00:11:36.920]  做媽媽你問我
[00:11:36.920 --> 00:11:39.240]  最開心的都是小時候
[00:11:39.240 --> 00:11:41.520]  因為小朋友是黏著你、抱著你
[00:11:41.520 --> 00:11:43.320]  我稱為黃金的十年
[00:11:43.320 --> 00:11:44.000]  OK?
[00:11:44.000 --> 00:11:45.800]  有些沒那麼幸福的
[00:11:45.800 --> 00:11:47.040]  十年都沒有了
[00:11:47.040 --> 00:11:50.800]  七歲、八歲的關係已經懂得頂嘴了
[00:11:50.800 --> 00:11:51.960]  但是無論如何都好
[00:11:51.960 --> 00:11:53.280]  我鼓勵和安慰
[00:11:53.280 --> 00:11:57.240]  我們所有覺得兒子頂嘴的姐妹們
[00:11:57.240 --> 00:11:59.440]  其實你的子女只是聰明而已
[00:11:59.440 --> 00:12:01.240]  那麼早就懂得頂嘴
[00:12:01.240 --> 00:12:03.080]  你應該為此而高興的
[00:12:03.080 --> 00:12:06.400]  無論你用什麼多樂觀的態度都好
[00:12:06.400 --> 00:12:08.080]  頂姐妹、做父母
[00:12:08.080 --> 00:12:09.560]  頂多都是抱著兒子
[00:12:09.560 --> 00:12:12.520]  二十年已經是很奢侈的了
[00:12:12.520 --> 00:12:15.640]  二十年大部分都已經大學畢業了
[00:12:15.640 --> 00:12:17.360]  為什麼我會這樣說呢?
[00:12:17.360 --> 00:12:19.760]  因為做媽媽的就知道了
[00:12:19.760 --> 00:12:20.600]  假期了是不是?
[00:12:20.600 --> 00:12:21.440]  明天
[00:12:21.440 --> 00:12:24.320]  子女是不是告訴你媽媽我明天約了人
[00:12:24.320 --> 00:12:26.080]  明天晚上回來吃飯是不是?
[00:12:26.080 --> 00:12:27.920]  那你的兒子已經是很孝順的了
[00:12:27.920 --> 00:12:30.400]  我告訴你
[00:12:30.400 --> 00:12:31.640]  但是回過頭來
[00:12:31.640 --> 00:12:33.640]  做媽媽的心情是怎樣呢?
[00:12:33.640 --> 00:12:35.280]  你都會緊張的
[00:12:35.280 --> 00:12:37.520]  假期你又約人是不是?
[00:12:37.520 --> 00:12:38.440]  但是
[00:12:38.440 --> 00:12:39.280]  很有趣的
[00:12:39.280 --> 00:12:41.400]  做媽媽的心都會甜的
[00:12:41.400 --> 00:12:42.520]  都好
[00:12:42.520 --> 00:12:44.480]  他自己有節目嘛
[00:12:44.480 --> 00:12:46.160]  二十歲、三十歲
[00:12:46.160 --> 00:12:47.800]  都是跟著你、黏著你
[00:12:47.800 --> 00:12:50.000]  那時候你就真的很擔憂了
[00:12:50.000 --> 00:12:51.800]  所以無論如何都好
[00:12:51.800 --> 00:12:54.560]  人生的歷程是令到我們從做子女
[00:12:54.560 --> 00:12:55.920]  開始做媽媽的時候
[00:12:55.920 --> 00:12:58.920]  才能夠明白我們媽媽的心情
[00:12:58.920 --> 00:12:59.960]  不過
[00:12:59.960 --> 00:13:01.440]  人是很有趣的
[00:13:01.440 --> 00:13:04.360]  我們往往在我們最有能力的時間
[00:13:04.360 --> 00:13:08.280]  其實我們就為了自己的生活來張羅
[00:13:08.280 --> 00:13:10.440]  我們會建立自己的愛情
[00:13:10.440 --> 00:13:12.160]  然後自己的婚姻
[00:13:12.160 --> 00:13:14.200]  然後我們就有自己的家庭
[00:13:14.200 --> 00:13:16.640]  接著我們又要顧自己的小孩
[00:13:16.640 --> 00:13:18.640]  上上都會覺得不要緊
[00:13:18.640 --> 00:13:20.480]  媽媽都是健康的
[00:13:20.480 --> 00:13:21.680]  都是很正常
[00:13:21.680 --> 00:13:23.360]  有很多時間
[00:13:23.360 --> 00:13:24.880]  我想在這幾年疫情的裏面
[00:13:24.880 --> 00:13:25.680]  我們就知道
[00:13:25.680 --> 00:13:26.800]  原來
[00:13:26.800 --> 00:13:28.680]  這個算盤不是這樣計算的
[00:13:28.680 --> 00:13:30.240]  我們真的不知道
[00:13:30.240 --> 00:13:31.520]  我們身邊的老人家
[00:13:31.520 --> 00:13:33.560]  究竟有多少時間
[00:13:33.560 --> 00:13:35.880]  是可以跟我們在一起的
[00:13:35.880 --> 00:13:37.840]  往往我們看到的已經是很多眼淚
[00:13:37.840 --> 00:13:39.040]  很多悔舊的時間
[00:13:39.040 --> 00:13:40.640]  就是當他突然間都覺得
[00:13:40.640 --> 00:13:41.440]  媽媽都老了
[00:13:41.440 --> 00:13:43.360]  應該要陪陪他的時候
[00:13:43.360 --> 00:13:46.640]  你媽媽可能都不是很記得你
[00:13:46.640 --> 00:13:50.080]  我們都不要說突然離世那種傷痛
[00:13:50.080 --> 00:13:51.520]  而是很多時候
[00:13:51.520 --> 00:13:52.800]  想跟他去玩
[00:13:52.800 --> 00:13:54.800]  他已經在這裏痛那裏痛
[00:13:54.800 --> 00:13:56.280]  又不能坐飛機
[00:13:56.280 --> 00:13:58.160]  即是去不了別處
[00:13:58.160 --> 00:14:01.920]  現在在這幾年的時候更加困難
[00:14:01.920 --> 00:14:02.960]  特別今年
[00:14:02.960 --> 00:14:04.840]  我們才發覺原來
[00:14:04.840 --> 00:14:08.160]  初初想著媽媽是住得很近的老人院
[00:14:08.160 --> 00:14:10.240]  我們就可以經常去探望她
[00:14:10.240 --> 00:14:12.440]  星期天去花園教會
[00:14:12.440 --> 00:14:13.440]  就去探望媽媽
[00:14:13.440 --> 00:14:15.000]  載她出來吃飯
[00:14:15.000 --> 00:14:16.720]  這個是我們很多孝順的頂子妹
[00:14:16.720 --> 00:14:20.400]  想著很自然地擁有的機會
[00:14:20.400 --> 00:14:22.800]  但是突然間你發現
[00:14:22.800 --> 00:14:24.320]  這些機會是可以沒有的
[00:14:24.320 --> 00:14:26.240]  突然間是不可以探病
[00:14:26.240 --> 00:14:29.560]  甚至我們正常跟媽媽去喝茶
[00:14:29.560 --> 00:14:31.040]  都是很困難
[00:14:31.040 --> 00:14:32.800]  你說用FaceTime
[00:14:32.800 --> 00:14:33.840]  用手機
[00:14:33.840 --> 00:14:35.680]  很多老人家其實看著
[00:14:35.680 --> 00:14:37.280]  都不是很能看到你是誰
[00:14:37.280 --> 00:14:38.600]  因為他都不是很記得
[00:14:38.600 --> 00:14:40.840]  究竟哪個兒子跟哪個兒子
[00:14:40.840 --> 00:14:42.200]  所以頂子妹
[00:14:42.200 --> 00:14:44.600]  不要在我們真的覺得沒有機會的時候
[00:14:44.600 --> 00:14:46.440]  才去後悔
[00:14:46.440 --> 00:14:48.640]  聖經對於我們說孝敬父母
[00:14:48.640 --> 00:14:50.520]  是一個很重要的命令
[00:14:50.520 --> 00:14:53.240]  因為它是源自在十誡的裏面
[00:14:53.240 --> 00:14:55.080]  而且它是第五誡
[00:14:55.080 --> 00:14:58.920]  是人與人之間關係的第一誡
[00:14:58.920 --> 00:15:01.840]  如果在聖經的很多的聖考家的解釋裏面
[00:15:01.840 --> 00:15:03.040]  其實這一誡
[00:15:03.040 --> 00:15:07.120]  絕對可以媲美十誡裏面的第一誡
[00:15:07.120 --> 00:15:09.240]  就是除了以外
[00:15:09.240 --> 00:15:11.720]  你們不可有別的神
[00:15:11.720 --> 00:15:16.160]  因為這個以神為唯一的上帝
[00:15:16.160 --> 00:15:19.040]  是我們同神關係建立的基石
