
[00:00:00.000 --> 00:00:03.560]  當我收到今天講道邀請的時候
[00:10:23.120 --> 00:10:25.000]  例如交朋友
[00:10:25.000 --> 00:10:27.000]  例如欣賞藝術
[00:10:27.000 --> 00:10:29.640]  這些更高層次的樂趣
[00:10:29.640 --> 00:10:33.400]  他們甚至相信自我慾望必須節制
[00:10:33.400 --> 00:10:36.360]  因為節制慾望才可以有平和心境
[00:10:36.360 --> 00:10:39.960]  而平和心境可以幫助我們忍受痛苦
[00:10:39.960 --> 00:10:42.760]  所以在哲學上所謂的享樂主義
[00:10:42.760 --> 00:10:46.520]  與我們一般所說的享樂主義是很不同的
[00:10:46.520 --> 00:10:47.480]  而在哲學上
[00:10:47.480 --> 00:10:54.480]  Epicureanism是接受Democritus的原子論
[00:10:54.480 --> 00:10:59.520]  意思是世間上的一切都是原子的運動
[00:10:59.520 --> 00:11:04.520]  是不同的組合碰撞而產生出來的
[00:11:04.520 --> 00:11:09.080]  Democritus就覺得這些原子的碰撞和運行
[00:11:09.080 --> 00:11:11.320]  都是依循一些自然的法則
[00:11:11.320 --> 00:11:15.160]  因此去到最底都是一種決定論
[00:11:15.160 --> 00:11:17.960]  但Epicureanism是接受原子論
[00:11:17.960 --> 00:11:24.800]  但他不接受原子運動是受到自然法則的支配
[00:11:24.800 --> 00:11:27.600]  他認為人死了之後
[00:11:27.600 --> 00:11:29.800]  靈魂與原子會離開肉身
[00:11:29.800 --> 00:11:31.240]  四處飛散
[00:11:31.240 --> 00:11:34.600]  因此人死後是並無生命的
[00:11:34.600 --> 00:11:39.600]  這可以解釋到後來當保羅說到復活的時候
[00:11:39.600 --> 00:11:46.320]  他們就相當之不同意
[00:11:46.320 --> 00:11:48.120]  其實面對死亡
[00:11:48.120 --> 00:11:51.360]  Epicureanism也有他的一套
[00:11:51.360 --> 00:11:55.400]  其實也很值得參考
[00:11:55.400 --> 00:11:58.280]  他說死亡與我們沒有關係
[00:11:58.280 --> 00:12:00.520]  因為只要我們一天仍然在生
[00:12:00.520 --> 00:12:02.720]  死亡就不會來臨
[00:12:02.720 --> 00:12:05.040]  而當死亡來臨的時候
[00:12:05.040 --> 00:12:07.160]  我們就已經不存在
[00:12:07.160 --> 00:12:09.680]  因此死亡是沒有什麼可怕的
[00:12:09.680 --> 00:12:11.520]  這樣說也是真的
[00:12:11.520 --> 00:12:19.240]  亦是對一些沒有信念的人對生命的一種態度和解脫
[00:12:19.240 --> 00:12:24.960]  這是Epicureanism的說法
[00:12:24.960 --> 00:12:27.600]  Stoicism的創始人是Sinno
[00:12:27.600 --> 00:12:32.400]  對此後有興趣的人可能也看過
[00:12:32.400 --> 00:12:36.800]  他的一個paradox就是Achilles與烏龜賽跑
[00:12:36.800 --> 00:12:41.800]  在數學上Achilles永遠追不上烏龜
[00:12:41.800 --> 00:12:44.200]  當然在此我就不講細節了
[00:12:44.200 --> 00:12:49.440]  但斯多噶派所主張的是一種凡神主義
[00:12:49.440 --> 00:12:51.720]  是一種物質的一元論
[00:12:51.720 --> 00:12:55.480]  他強調神、自然和人是一體的
[00:12:55.480 --> 00:12:58.840]  神是宇宙和靈魂的智慧
[00:12:58.840 --> 00:13:01.360]  他的理性滲透整個宇宙
[00:13:01.360 --> 00:13:05.960]  而個別的小我必須依循自然的法則來生活
[00:13:05.960 --> 00:13:08.200]  融合於整個大自然
[00:13:08.200 --> 00:13:14.760]  這種想法或看法似乎比較迎合統治者的口味
[00:13:14.760 --> 00:13:16.760]  所以在亞歷山大大帝之後
[00:13:16.760 --> 00:13:20.720]  很多羅馬皇帝都自稱是Stoic
[00:13:20.720 --> 00:13:25.960]  包括尼祿王的mentorSeneca
[00:13:25.960 --> 00:13:30.640]  或者第二世紀的羅馬皇帝Marcus Aurelius
[00:13:30.640 --> 00:13:34.880]  都是斯多噶派的代表學者
[00:13:34.880 --> 00:13:37.120]  所以我們看見任何哲學去到最底層
[00:13:37.120 --> 00:13:40.320]  往往都是沒有辦法只證明或者證偽的
[00:13:40.320 --> 00:13:43.440]  是不能夠verify或falsify到的
[00:13:43.440 --> 00:13:45.600]  一些推想或者假設
[00:13:45.600 --> 00:13:50.480]  所以現代人比較趨向於一些科學的法則
[00:13:50.480 --> 00:13:54.960]  因為科學是比較具體和有精確推算
[00:13:54.960 --> 00:13:58.360]  不過科學可以掌握和推算的
[00:13:58.360 --> 00:14:01.240]  往往只是具體的物質世界
[00:14:01.240 --> 00:14:04.840]  而物質世界和所謂道德世界之間
[00:14:04.840 --> 00:14:09.880]  似乎是一道難以預測的鴻溝
[00:14:09.880 --> 00:14:12.920]  事實上就算是在哲學層面
[00:14:12.920 --> 00:14:17.000]  科學的paradigm其實都是不斷改變的
[00:14:17.000 --> 00:14:21.920]  意思是說其實科學都不是那麼fix的東西
[00:14:21.920 --> 00:14:28.800]  學院早前辦了一個何謂生命的跨學科對談
[00:14:28.800 --> 00:14:34.080]  講者是物理學、生物化學和分子遺傳學的專家
[00:14:34.080 --> 00:14:37.800]  他幾堂主要的講論我都有參加
[00:14:37.800 --> 00:14:42.800]  在他演講裏面很客觀地就著生命的各方面
[00:14:42.800 --> 00:14:47.600]  做了很多宏觀和微觀的陳述
[00:14:47.600 --> 00:14:51.920]  包括organic和inorganic的interaction
[00:14:51.920 --> 00:14:55.360]  有序和無序的狀態並存
[00:14:55.360 --> 00:14:59.320]  其實是相當豐富的
[00:14:59.320 --> 00:15:02.000]  那次演講令我想起他
[00:15:02.000 --> 00:15:04.920]  其實是那次演講之前早幾天去了神學樓
[00:15:04.920 --> 00:15:06.600]  和神學生分享
[00:15:06.600 --> 00:15:10.080]  他提到Francis Schaeffer的一本書
[00:15:10.080 --> 00:15:14.160]  書名是《How Should We Then Live?》
[00:15:14.160 --> 00:15:18.480]  我們應該怎樣生活呢?
[00:15:18.480 --> 00:15:23.280]  我的問題正是當一位科學家從實驗室回到家時
[00:15:23.280 --> 00:15:27.760]  他先前對生物的研究、觀察和理解
[00:15:27.760 --> 00:15:33.280]  會怎樣影響和指導他具體的生活呢?
[00:15:33.280 --> 00:15:35.040]  因為一個科學家其實也只能夠
[00:15:35.040 --> 00:15:39.680]  賣力於兩個沒有必然關係的世界
[00:15:39.680 --> 00:15:41.120]  一個就是學術的世界
[00:15:41.120 --> 00:15:43.240]  一個就是生活的世界
[00:15:43.240 --> 00:15:46.240]  雖然這兩個世界同樣真實
[00:15:46.240 --> 00:15:49.440]  一會兒我會繼續跟進這個問題
[00:15:49.440 --> 00:15:51.560]  回到我們今天的經文
[00:15:51.560 --> 00:15:57.320]  那些Epicurean和Historic的學者
[00:15:57.320 --> 00:16:01.040]  因為保羅傳講耶穌和復活的道
[00:16:01.040 --> 00:16:04.840]  就將他帶到阿勒巴古
[00:16:04.840 --> 00:16:06.760]  Arioparchus
[00:16:06.760 --> 00:16:08.360]  Arioparchus是一個地方
[00:16:08.360 --> 00:16:09.400]  亦是一個議會
[00:16:09.400 --> 00:16:14.840]  在希臘文Parchus的意思是一個很大塊的岩石
[00:16:14.840 --> 00:16:20.640]  Ario可能是來自山下供奉Arius的神廟
[00:16:20.640 --> 00:16:23.280]  所以叫Arioparchus
[00:16:23.280 --> 00:16:26.400]  後來羅馬人以他們的戰神
[00:16:26.400 --> 00:16:31.600]  即Mars將這個地方重新命名為Mars Hill
[00:16:31.600 --> 00:16:35.840]  所以有些人就叫它戰神山
[00:16:35.840 --> 00:16:39.320]  阿勒巴古是古典時期
[00:16:39.320 --> 00:16:43.280]  是雅典刑事和民事案件的上訴法院
[00:16:43.280 --> 00:16:44.240]  到了新的時代
[00:16:44.240 --> 00:16:48.880]  大概仍然保留某種議事的功能
[00:16:48.880 --> 00:16:52.040]  雅典人將保羅帶到阿勒巴古
[00:16:52.040 --> 00:16:56.040]  大概是想給保羅一個比較正確的聆聽
[00:16:56.040 --> 00:16:58.000]  一個聆訊
[00:16:58.000 --> 00:17:00.080]  再細說一點
[00:17:00.080 --> 00:17:02.600]  其實在1644年
[00:17:02.600 --> 00:17:05.160]  英國的詩人John Milton
[00:17:05.160 --> 00:17:08.400]  曾經向英國國會發表了一篇
[00:17:08.400 --> 00:17:12.200]  捍衛出版自由的小冊子
[00:17:12.200 --> 00:17:16.280]  他的標題是用了Ariopagitica
[00:17:16.280 --> 00:17:20.000]  即是跟Arioparchus很有關係
[00:17:20.000 --> 00:17:21.880]  當然他的附題是
[00:17:21.880 --> 00:17:26.240]  A Speech of Mr. John Milton for the Liberty of Unlicensed Printing
[00:17:26.240 --> 00:17:28.040]  to the Parliament of England
[00:17:28.040 --> 00:17:28.880]  意思就是說
[00:17:28.880 --> 00:17:32.120]  按照阿勒巴古那種古希臘審查傳統
[00:17:32.120 --> 00:17:39.200]  也沒有英國國會當時提出要求事先審核的刊物
[00:17:39.200 --> 00:17:42.720]  即是要求事先送檢那麼嚴苛
[00:17:42.720 --> 00:17:49.480]  來防衛想說這個不應該是事先檢查
[00:17:49.480 --> 00:17:50.960]  事實上當我們今天看電視傳播
[00:17:50.960 --> 00:17:52.960]  英國國會的辯論的時候
[00:17:52.960 --> 00:17:55.760]  我們見到一些議員很隨意的起來發言
[00:17:55.760 --> 00:17:59.200]  其他立刻就有很spontaneous的
[00:17:59.200 --> 00:18:03.280]  或者是很多反對或者贊成的聲音
[00:18:03.280 --> 00:18:04.840]  非常活潑和熱鬧
[00:18:04.840 --> 00:18:07.200]  似乎仍然保留了當年
[00:18:07.200 --> 00:18:11.200]  阿勒巴古古希臘議會的辯論
[00:18:11.200 --> 00:18:12.520]  所以是很好看的
[00:18:12.520 --> 00:18:18.880]  起碼比我們立法局的辯論好看
[00:18:18.880 --> 00:18:21.040]  透過《少林寺行傳》的基文
[00:18:21.040 --> 00:18:27.720]  我們幾乎可以感受到保羅站在阿勒巴古當中
[00:18:27.720 --> 00:18:30.360]  這很可能意味著
[00:18:30.360 --> 00:18:34.680]  這不是一個地方而是一群人
[00:18:34.680 --> 00:18:37.880]  保羅站在阿勒巴古當中說
[00:18:37.880 --> 00:18:39.560]  「眾位雅典人
[00:18:39.560 --> 00:18:43.560]  我看你們凡事肯敬畏鬼神
[00:18:43.560 --> 00:18:46.480]  我遊行的時候觀看你們所敬拜的
[00:18:46.480 --> 00:18:50.480]  遇上一座壇 上面寫著『微色之神』
[00:18:50.480 --> 00:18:52.680]  你們所不認識而敬拜的
[00:18:52.680 --> 00:18:56.240]  我現在告訴你們」
[00:18:56.240 --> 00:18:59.600]  基督信仰認為
[00:18:59.600 --> 00:19:02.200]  人比萬物更加有價值
[00:19:02.200 --> 00:19:03.960]  更加有尊嚴
[00:19:03.960 --> 00:19:08.800]  是因為人是按著上帝的形象被造
[00:19:08.800 --> 00:19:13.200]  有一個德國的哲學家和一個人學家
[00:19:13.200 --> 00:19:17.200]  他叫做 Ludwig Feuerbach
[00:19:17.200 --> 00:19:20.280]  他倒過來指出
[00:19:20.280 --> 00:19:22.680]  人往往是以人化地
[00:19:22.680 --> 00:19:26.680]  按著自己的形象來想像上帝
[00:19:26.680 --> 00:19:29.120]  因此不同的文化傳統
[00:19:29.120 --> 00:19:31.400]  往往有不同的宗教想像
[00:19:31.400 --> 00:19:34.560]  對上帝也有不同的認知
[00:19:34.560 --> 00:19:36.000]  可能兩樣都是對的
[00:19:36.000 --> 00:19:37.640]  一方面我們在教徒
[00:19:37.640 --> 00:19:42.120]  我們都認同人是有上帝的形象
[00:19:42.120 --> 00:19:44.880]  另一方面我們看見周圍的人
[00:19:44.880 --> 00:19:46.400]  我們又發覺人的確是
[00:19:46.400 --> 00:19:48.240]  很多時候是按著自己的想像
[00:19:48.240 --> 00:19:50.680]  來想像上帝
[00:19:50.680 --> 00:19:52.920]  雅典作為一個當代的文化之都
[00:19:52.920 --> 00:19:56.640]  確實是有相當強的共融能力
[00:19:56.640 --> 00:20:00.160]  他們不但尊敬鬼神
[00:20:00.160 --> 00:20:01.240]  甚至恐怕自己
[00:20:01.240 --> 00:20:04.720]  因為自己的狹隘而漏了甚麼
[00:20:04.720 --> 00:20:08.600]  於是他們索性造一座壇
[00:20:08.600 --> 00:20:15.320]  著名是「微色之神」(To the Unknown God)
[00:20:15.320 --> 00:20:17.080]  對於雅典人的滿天神佛
[00:20:17.080 --> 00:20:20.840]  保羅並沒有一開始就砌他們
[00:20:20.840 --> 00:20:23.160]  只是相當客氣地表示
[00:20:23.160 --> 00:20:27.640]  他觀察到他們凡事都很敬畏鬼神
[00:20:27.640 --> 00:20:30.920]  希望他們能夠繼續以開放的態度
[00:20:30.920 --> 00:20:34.600]  來考慮他接下來要說的話
[00:20:34.600 --> 00:20:39.120]  保羅說「創造宇宙和其中萬物的上帝
[00:20:39.120 --> 00:20:42.280]  既視天敵即處就不著人手所造的電
[00:20:42.280 --> 00:20:45.760]  也不用人手服侍好像缺少甚麼
[00:20:45.760 --> 00:20:50.240]  自己倒將生命氣息萬物賜給萬人」
[00:20:50.240 --> 00:20:54.240]  Epicurean或許會對神有不同的看法
[00:20:54.240 --> 00:20:56.360]  但對於神居然要用人手服侍
[00:20:56.360 --> 00:20:58.080]  這個荒謬的觀點
[00:20:58.080 --> 00:21:01.240]  卻完全可以同意
[00:21:01.240 --> 00:21:02.400]  當然當保羅說
[00:21:02.400 --> 00:21:05.520]  「他從一本做出萬俗的人
[00:21:05.520 --> 00:21:06.600]  住在全地上
[00:21:06.600 --> 00:21:11.120]  並且預先定準他們的年限和所住的疆界」
[00:21:11.120 --> 00:21:14.200]  這個對他來說似乎比較陌生
[00:21:14.200 --> 00:21:16.480]  因為這是一個聖經的觀點
[00:21:16.480 --> 00:21:18.880]  但相比於他們所謂的
[00:21:18.880 --> 00:21:21.800]  原子論或凡神論來說
[00:21:21.800 --> 00:21:25.560]  這個也不是那麼難接受
[00:21:25.560 --> 00:21:26.760]  他接著說
[00:21:26.760 --> 00:21:29.160]  「其實他離我們各人不遠
[00:21:29.160 --> 00:21:33.320]  我們生活、動作、存留都在乎他
[00:21:33.320 --> 00:21:35.680]  正如你們作詩的有人說
[00:21:35.680 --> 00:21:39.320]  我們也是他所生的」
[00:21:39.320 --> 00:21:41.720]  有學識文化的雅典人都會知道
[00:21:41.720 --> 00:21:44.560]  「我們生活、動作、存留都在乎他」
[00:21:44.560 --> 00:21:48.440]  其實是一個希臘詩人Epimenidis
[00:21:48.440 --> 00:21:53.080]  「For in thee we live and move and have our being」
[00:21:53.080 --> 00:21:54.640]  其實更加貼切的翻譯就是
[00:21:54.640 --> 00:21:59.800]  「我們生活、行動、做人都在你裡面」
[00:21:59.800 --> 00:22:00.880]  而這個觀點
[00:22:00.880 --> 00:22:06.520]  斯多噶派的哲學家是完全能夠擁抱的
[00:22:06.520 --> 00:22:09.120]  保羅是用他們自己既有的文化資源
[00:22:09.120 --> 00:22:10.760]  來跟他們對質
[00:22:10.760 --> 00:22:11.920]  並且讓他們認識到
[00:22:11.920 --> 00:22:14.960]  雖然大家的理解可能有分別
[00:22:14.960 --> 00:22:18.920]  但大家生活在同一個世界
