
[00:00:00.000 --> 00:00:07.000]  弟兄姐妹,很高興可以再一次和大家經拜,一齊去侍奉神。
[00:03:39.000 --> 00:03:46.000]  保險公司說就不再修理了,所以就沒有了那輛車了。
[00:03:46.000 --> 00:03:56.000]  但是呢,很幸運的就是當時正在那個時間,我有一個侄子,是我哥哥的兒子,他那時候是住在北加州。
[00:03:56.000 --> 00:04:08.000]  他就跟我說,他說他最近養了一隻很大的狗,他的車子太小了,所以他想換一輛大一點的車子。
[00:04:08.000 --> 00:04:20.000]  他問我們有沒有興趣,需不需要買一輛車子呢?哇,本來很失望的我的女兒,現在聽到又有車用了,就很開心。
[00:04:20.000 --> 00:04:28.000]  我說,是呀,剛剛我們需要一輛車子。當時我就飛上去北加州,然後把那輛車子開下來。
[00:04:28.000 --> 00:04:41.000]  誰知道呢,去到北加州才發現原來那輛車子是stick shift,棍波車,不是自動波的車子。
[00:04:41.000 --> 00:04:50.000]  棍波車對我來說也沒有問題,因為我已經駕駛棍波車很多年了,但是我沒有一個兒女懂得駕駛棍波車。
[00:04:50.000 --> 00:04:58.000]  也不要說我那個女兒剛剛才學會駕駛,考到車牌。所以他又非常失望,非常失望。
[00:04:58.000 --> 00:05:07.000]  或者那時候他是第一次學習到人生就是一連串的興奮和失望,興奮和失望。
[00:05:07.000 --> 00:05:20.000]  但是那件事讓我們看到一件事,就是有新的東西不一定懂得使用。有新的東西不一定懂得使用。
[00:05:20.000 --> 00:05:30.000]  大家知道我們在基督裡面是有一個新的生命,但是我們有沒有使用這個新的生命呢?我們有沒有活在這個新的生命裡面呢?
[00:05:30.000 --> 00:05:41.000]  這個是我今天希望跟大家思想的題目。今天我給大家看的經文是在《義弗所書》第四章,十七到二十四節。
[00:05:41.000 --> 00:05:50.000]  如果你有聖經,希望你可以打開你的聖經來看這章的經文。時間關係我就不讀出來。
[00:05:50.000 --> 00:06:04.000]  稍後我會跟大家在這個 PowerPoint 上面都會有一些的經文顯示出來,但是我希望大家如果有聖經的話,最好整篇可以在你眼前看到。
[00:06:04.000 --> 00:06:11.000]  這段經文我今天想跟大家看的是十七到二十四節,第四章,《義弗所書》四章十七到二十四節。
[00:06:11.000 --> 00:06:33.000]  但是如果你看前面那一段,第七節到第十六節,那裡其實是告訴我們,我們在這個屬靈的生命裡面,神其實已經給了我們一切所需要的,來讓我們這個屬靈的生命可以健康和可以成長的。
[00:06:33.000 --> 00:06:57.000]  這個就是《義弗所書》第四章前面所告訴我們。然後到了這個第十七節的時候,在這裡保羅這樣說,他前面告訴我們知道,神已經供應了給我們一切我們需要在屬靈的生命上面所需要的健康和成長的元素,他都已經給了我們了。
[00:06:57.000 --> 00:07:13.000]  所以,扯在主義裡面,確實的說。這個黃合本,我們中文的黃合本翻譯為「確實的說」,在中文新譯本翻譯為「肯定的說」。
[00:07:13.000 --> 00:07:37.000]  其實它原本的直接的意思是什麼呢?是一個呼召召喚人來做見證的,可以說是一個法庭裡面的一個詞句來的。就是說,它需要有見證人的時候,它來召喚那些見證人來做見證。
[00:07:37.000 --> 00:08:06.000]  換句話說,它說我是被召喚出來做見證,是一個很嚴肅的宣告。我在主義裡面,很嚴肅地宣告,神已經賜給你了這一切的恩典,這一切的供應,讓你的屬靈的生命可以有健康,有成長。
[00:08:06.000 --> 00:08:33.000]  然後保留在這裡說,所以,所以我非常鄭重地跟你宣告。宣告兩件事情,或者可以說是一件事情的兩面,就是不再行在舊生命裡面,開始行在新生命裡面。不要再行在舊的生命裡面,開始行在新的生命裡面。
[00:08:33.000 --> 00:08:57.000]  聖經常常都將我們屬靈的生命,來比喻一個旅程,或者是一個途徑。我們是行在當中,行在當中。它就是說,不要再行在舊的生命的途徑裡面,要開始行在新的生命的途徑裡面。
[00:08:57.000 --> 00:09:21.000]  保羅在這封鎖書,會提醒這些基督徒,不要再行在舊的生命裡面,要行在新的生命裡面,要開始行在新的生命裡面。表示什麼呢?表示當時還有一些基督徒,可能還有很多基督徒,他們仍然是活在舊的生命裡面。
[00:09:21.000 --> 00:09:45.000]  所以,我們看見,賜給我們新生命的,是神的工作。而將這個新的生命,供應我們有成長,有健康的,也是神的工作。但是,實際上在這個新的生命裡面,來走走,來活出來,這個是我們的責任。
[00:09:45.000 --> 00:10:08.000]  提供新生命,提供新生命的需要,是神的責任,是神的工作。但是,行在這個新生命裡面,是我們的責任。這個不是自動的,好像駕車一樣,不是自動波的,是我們要動手的。我們要決定,來到去,行在這個新生命裡面。
[00:10:08.000 --> 00:10:32.000]  這個是聖經裡面,給我們一個很鄭重的提醒,一個宣告。首先,保羅叫我們,不要活在舊的生命裡面,要停止活在舊的生命裡面。這個舊的生命,有三件事,是我們需要特別注意,特別小心的。
[00:10:32.000 --> 00:10:55.000]  就是我們的思想,我們的心,以及我們的良知。我們首先要看一下,第一樣,我們要小心我們的思想。那些不信的人,在這個經文裡面,那些不信的人,他們的思想是怎麼樣呢?他們是全虛妄的心,來行事。
[00:10:55.000 --> 00:11:16.000]  然後,又說到他們的心底是昏暗的。和合本這裡,十七節這裡說到的心,以及心底,其實它本身的意思,是思想的意思。英文很多時候翻譯為Mind,就是我們的頭腦,我們的思想。
[00:11:16.000 --> 00:11:45.000]  心底,很多英文的翻譯本是翻譯為Understanding,也是我們的思想,我們的理性,都是指我們的思想。其實在羅馬書第一章,第十八至三十二節那裡,保羅也曾經用過類似的說話來提醒我們,當一個人不是相信神的時候,他的思想其實是虛妄的,是昏暗的。
[00:11:45.000 --> 00:12:05.000]  那些人是怎樣呢?在羅馬書第一章那裡說到,那些人的思想是將那些獸造物,那些被創造的東西,動物啊,飛禽走獸啊,那些東西,來取代了創造主的地位。
[00:12:05.000 --> 00:12:29.000]  顛倒了,應該是將創造主放在上面,所有的獸造物是在下面的。但是,有很多的人,在羅馬書那裡說,有很多的人,當他們壓抑他們,神在他們心裡所給他們的真理的時候,他們反過來,將獸造物當做做物主去敬拜。
[00:12:29.000 --> 00:12:48.000]  這個其實是什麼呢?這個就是我們所謂的拜偶像。但是,其實拜偶像,不是一定要拜一些看得見的像,好像一些民間的信仰裡面,有一些像去敬拜。
[00:12:48.000 --> 00:13:02.000]  但是,拜偶像是可以,當我們將任何的東西,來取代了神在我們心思意念裡面的地位的時候,都是拜偶像的行動。
[00:13:02.000 --> 00:13:18.000]  這個可能是我們將一些東西放在神的地位裡面,可能是有一些人,或者一個人,是我們非常敬仰的,可能我們將他放在很高的地位。
[00:13:18.000 --> 00:13:43.000]  有可能是我們有一些東西是我們全心投入去做的,可能我們已經將這東西放在神的地位上面。有可能是我們一直以來夢寐以求的那種生活方式,可能也都變成在我們心思裡面的一個神。
[00:13:43.000 --> 00:14:07.000]  也都可能是我們和某一些人,某一個人的一個關係,也都可能是我們的驕傲,可能是我們的面子,可能是我們的錢財,可能是我們的事業,可能是股票市場,可能是internet,可能是我們的iphone。
[00:14:07.000 --> 00:14:26.000]  很多這些東西,其實都是好的東西,甚至可以說是神給我們的好的東西。但是如果這些東西在我們心思意念裡面,佔據了神的地位,他們變成我們的偶像。
[00:14:26.000 --> 00:14:46.000]  他們會令到我們的思想昏暗,令到我們所明白的東西是被扭曲的。所以我們需要小心,小心我們的心思,我們的思想是放在什麼上面。
[00:14:46.000 --> 00:15:05.000]  在我們每天的生活裡面,我們的思想放在哪裡呢?我們必須要可能有些東西要停止去想它。有些東西可能我們要將我們的思想從這些東西裡面抽出來。
[00:15:05.000 --> 00:15:18.000]  不再行在舊生命當中,要小心你的思想,小心我們每一天,到底將我們心思念放在什麼地方呢?
[00:15:18.000 --> 00:15:40.000]  然後第十八節,記著這裡一直在說那些未信的人,舊的生命的人是怎樣的?他們心地昏迷,與神所賜的生命隔絕了,都因自己無知,心裡剛硬。
[00:15:40.000 --> 00:15:54.000]  原來未信的思想頭腦是虛妄、昏暗、無知的原因是什麼呢?原因是心裡剛硬,是心裡剛硬。
[00:15:54.000 --> 00:16:15.000]  另外一處的地方,在《耶利米書》第十九章第七節這麼說:人心比萬物都詭詐,壞到極處,誰能識透呢?我們的心是另外一樣我們要注意的,要小心的。
[00:16:15.000 --> 00:16:34.000]  順便提一提,我們今天看的《二分所書》第四章這段經文,你會發覺裡面有很多個心字,所以我特別跟大家提出來,其實這個中文的翻譯有些翻譯為心地、心那些,有時候是指思想。
[00:16:34.000 --> 00:16:56.000]  但是這裡是在說心裡剛硬是另外一樣東西。我們的心很多時候會騙我們的思想,你有沒有想過?人心比萬物都詭詐,我們的心其實是很詭詐的,是會欺騙我們自己的思想。
[00:16:56.000 --> 00:17:16.000]  有時候我會這樣說,人其實是最聰明也是最笨的動物來的,最聰明就是他連自己都可以騙得到,最笨就是連自己都被他騙,我們經常是騙自己的。
[00:17:16.000 --> 00:17:29.000]  我們的心怎樣去騙我們的思想呢?就是我們的心讓我們的思想以為我們相信一些東西,其實我們是相信另外一些東西。
[00:17:29.000 --> 00:17:57.000]  這個心,或者你可以這樣想一下,英文有一句說話叫做Deep down,什麼叫做心呢?其實就是我們內心裡面,心底裡面,或者中文可以叫做心底裡面。Deep down,心底裡面我們到底真正相信的是什麼東西呢?我們的思想以為我們是相信有些東西,但是其實Deep down我們心底裡面是相信另外一些東西。
[00:17:57.000 --> 00:18:18.000]  我舉一些例子,我們的思想認為我們是贊成要公平,公平,fairness,但是其實我們心底裡面都希望我們比別人多。
[00:18:18.000 --> 00:18:39.000]  我們的思想認為我們應該對人有同情心,有憐憫的心,compassion,但是當有人有需要,要我們去犧牲一些東西來幫助他們的時候,我們心底裡面其實是不願意的。
[00:18:39.000 --> 00:19:00.000]  我們侍奉神的人,我們思想裡面有時候告訴我們,我們很愛神所以我們去侍奉,但是其實心底裡面Deep down可能我們所愛的不是神,是愛侍奉所帶來的滿足感。
[00:19:00.000 --> 00:19:14.000]  另外,我們思想裡面都相信我們不是一個完美的人,我從來沒有遇到一個人說自己是完美的,我從來沒有遇到一個人說我從來不犯錯的。
[00:19:14.000 --> 00:19:31.000]  你有沒有遇到過有這樣的人?沒有啊,我們頭腦上面,思想上面都知道自己是不完美的,但是你有沒有遇到過一個還說不認錯的人?有啊,可能我們自己都是,我們自己都是。
[00:19:31.000 --> 00:19:50.000]  雖然我們頭腦相信我們是不完美的,但是心底裡面我們認為自己沒有錯,這個就是我們的心欺騙我們的思想,我們思想以為我們相信一些東西,其實心底裡面不是真的相信這些東西。
[00:19:50.000 --> 00:20:05.000]  很多這些東西,我們心和思想不配合的這種情況,其實我們周圍的人看得很清楚,往往是我們自己看不到。
[00:20:05.000 --> 00:20:24.000]  所以要小心我們的心,但是對於小心我們的心比小心我們的思想更加困難,因為思想我們在想什麼我們會知道,但是我們心底裡面真正是怎麼樣,很多時候我們是不知道,是不容易知道的。
[00:20:24.000 --> 00:20:39.000]  所以我們必須要經常自我反省,自我檢討,讓聖靈的光照亮我們心裡黑暗的地方,是連我們自己都看不到的。
[00:20:39.000 --> 00:20:49.000]  英文有一句話叫做brutally honest,我們要對自己是brutally honest,要非常誠實地面對自己。
[00:20:49.000 --> 00:21:13.000]  在詩篇第139篇裡面,詩人說他來到神經面前的時候,完全赤路闖開的,他說:神啊,求祢監察我,知道我的心思,思念我,知道我的意念,看在我裡面,有什麼惡行沒有,引導我走永生的道路。
[00:21:13.000 --> 00:21:27.000]  不再行在舊生命中,要小心你的心,小心你心底裡面所真正相信的是什麼。
[00:21:27.000 --> 00:21:36.000]  還有第三方面是我們的良知,或者叫做良心,都是有個心字,良知,我們要小心我們的良知。
[00:21:36.000 --> 00:21:50.000]  第十九節裡面說:良心既然喪盡,那些行在舊生命裡面的人,良心既然喪盡,就放縱私慾,貪行種種的污穢。
[00:21:50.000 --> 00:22:12.000]  良心喪盡,英文有些翻譯做那個Conscience,那個良心是變得Calis,Calis這個字,Calis就是說是硬了,操作了的意思,良心硬了,硬了。
[00:22:12.000 --> 00:22:22.000]  我們當中可能有些人懂得玩結他,或者一些弦樂器,小提琴,大提琴,這些樂器。
[00:22:22.000 --> 00:22:35.000]  你剛剛開始學的時候,手指頭很痛的,因為你按著那些線,是很痛的,但是你玩多了的時候,就不再痛了。
[00:22:35.000 --> 00:22:55.000]  為什麼?因為手指頭起了繭,手指的皮都硬了,就不再痛了,沒有感覺了。這個就是Calis,這個就是良心生了繭,硬了,不再有感覺。
[00:22:55.000 --> 00:23:06.000]  然後他就說,貪行種種的污穢。有些事情當我們做得越多的時候,我們越想做。
[00:23:06.000 --> 00:23:15.000]  然後到了一個地步,經文說到放縱,對這些事情已經有一個放縱的心。
[00:23:15.000 --> 00:23:26.000]  但是開頭的時候,你知道這些事情是神所不喜悅的,你知道是不對的,你心裡面是有一些罪疚感,有一些罪疚感。
[00:23:26.000 --> 00:23:41.000]  但是你把這種罪疚感壓下去,繼續做。然後到了一個地步,你不再覺得有罪疚感。
[00:23:41.000 --> 00:23:54.000]  小心不要讓我們的良心變成生了繭,變成硬了,沒有感覺。如果有些事情,你是越來越想做得多的。
[00:23:54.000 --> 00:24:06.000]  有些事情你明明知道是不應該做,但是現在你已經不在乎了,不再覺得有什麼問題,這個是一個危險的信號。
[00:24:06.000 --> 00:24:21.000]  可能是我們的良心已經到了硬了的地步,良心放縱的地步,不再行在舊生命當中,要小心你的良知。
[00:24:21.000 --> 00:24:35.000]  剛才我們所看的是,保羅利多形容舊的生命是怎樣的,我們的思想,舊的思想是怎樣,舊的心,你的心底裡面是怎樣,我們舊的良知是怎樣。
[00:24:35.000 --> 00:24:57.000]  這些都是一些比較負面的消極的穿過,不要再活在舊的生命裡面,不再行在舊生命當中,要小心你的思想,要小心你的心,要小心你的良知。
[00:24:57.000 --> 00:25:10.000]  但是我們說基督徒的生命,不只是一大堆不要做這樣,不要做那樣,我知道有些人不肯信耶穌,是因為他們怕信了耶穌之後,很多事情都不能做了。
[00:25:10.000 --> 00:25:18.000]  但是其實基督徒的生命不只是很多不可以做的事情,基督徒的生命其實是很正面的,是很積極的。
[00:25:18.000 --> 00:25:31.000]  保羅在這裡去勸勉這些基督徒,不只是要停止行在舊的生命裡面,而且要開始行在新的生命當中。
[00:25:31.000 --> 00:25:58.000]  這個新的生命是一個很寶貴的生命,這個新的生命是神所賜給我們的,是透過耶穌基督那個寶貴的犧牲來賜給我們的,這個新的生命。這個新的生命也是神賜給我們的聖靈,賜給我們各樣屬靈的資源,讓它可以成長,讓它可以健康。
[00:25:58.000 --> 00:26:06.000]  在這個新的生命裡面,我們行在這個新的生命裡面,也有三樣東西,這三樣東西是什麼呢?
[00:26:06.000 --> 00:26:15.000]  記得、更生和改變。記得、更生、更生和改變。
[00:26:15.000 --> 00:26:37.000]  我們先看「記得」。記得是什麼呢?在第20節講到說,要記得你所學的。他說你們學了基督,卻不是這樣。這個「卻」字其實就是一個對比,就是上面所講的舊的生命是這樣,你們卻不是這樣,因為你們學了基督。
[00:26:37.000 --> 00:26:58.000]  所以不要忘記你們所學的基督,舊的生命是有一個虛妄的思想,是有一個硬了的心,是有一個起了繭的良知的,但是你們學了基督,卻不是這樣。
[00:26:58.000 --> 00:27:14.000]  或者另外一個可能的翻譯是,你們卻不是這樣學基督的。換句話說,你的思想、你的心、你的良知,不應該是這樣的,如果你是學了基督的話。
[00:27:14.000 --> 00:27:29.000]  好了,我希望我們可以記得,記得什麼呢?記得我們怎樣學基督,我們當初基督徒的生命,我們這條路徑和旅程是怎樣開始的。
[00:27:29.000 --> 00:27:58.000]  你還記不記得當初你怎樣認識基督?你還記不記得你是怎樣被祂的愛所吸引?你還記不記得你是怎樣明白了這個這麼偉大、這麼奇妙的救恩?更重要的是你還記不記得你怎樣被祂改變?從裡面被祂改變?
[00:27:58.000 --> 00:28:19.000]  如果這些事情是發生在很久很久之前,我知道我們當中可能有些人信了諸侄已經很多年了,所以你基督徒的旅程的開頭可能是很多很多年前的事情,或者你可能已經有些模糊,有些不記得了。
[00:28:19.000 --> 00:28:36.000]  我們要再想一想,我們要再想一想。你知道我們的記憶力,怎樣可以記得一些事情呢?怎樣可以經常記得一些事情呢?就是你經常去講就會記得,你經常去講。
[00:28:36.000 --> 00:28:50.000]  所以如果你慢慢開始不記得你當初信主的過程、光景的時候,多些和別人分享你信主的見證,一定會記得,不會不記得的。
[00:28:50.000 --> 00:29:06.000]  學習基督,學習基督不只是學習有關基督的事情,也是學習所有跟隨基督的人應該要學習的東西。保羅在這裡其實已經是假定我們已經學完這些東西了。
[00:29:06.000 --> 00:29:28.000]  所以問題不是知不知道,問題是記不記得,學了記不記得呢?在二十一節這樣說,如果你們聽過他的道,領了他的教,學了他的真理,這個就是耶穌基督的真理,所有的真理都是在耶穌基督的裡面。
[00:29:28.000 --> 00:29:53.000]  我再說一次,最好可以記得事情的,就是要跟別人分享,跟別人分享你就會記得。我是教書的,我教同一個科目已經教了很多年了,所以那些科目裡面的內容我都記得,因為經常都要講的,經常都要教的。
[00:29:53.000 --> 00:30:17.000]  我們做老師的,有時候要學生考試,學生考試的時候會問,老師考試你給多少時間我們考?我說給一個小時吧。我告訴你,如果我做這個考試,我可能十五分鐘就做完了,但是你們就要一個小時,為什麼呢?
[00:30:17.000 --> 00:30:41.000]  因為我完全記得這些東西,我很熟悉,我經常都講的,但是對於學生來說,他只聽過一次,他未必會記得那麼多。所以我們要經常將我們所學的,不單只是剛才我們說的,我們的得救的見證,我們怎樣認識基督的那些東西,那些我們都應該經常跟別人分享,我們就會記得。
[00:30:41.000 --> 00:31:02.000]  同時我們信了主之後,我們所學習的東西,所學了那麼多的東西,我們怎樣可以經常記得呢?跟別人分享,多些東西跟別人分享,我們就會記得。開始行在新的生命當中,記得,記得你所學的。
[00:31:02.000 --> 00:31:29.000]  剛才我們說我們的思想,舊生命的思想是虛妄的,是昏暗的,我們需要有一個新的思想,是吧?在二十三節這樣說,又要將你的心智改換一生,改換一生。這個中文聖經的心智,跟上面十七節的心智是同一個字來的,都是指思想的意思。
[00:31:29.000 --> 00:31:49.000]  我們都知道,聖經一直以來,那個首要,那個first priority,永遠都是在裡面。我們是要先改變我們裡面的人,然後才可以改變外面的。我們要先改變我們的心思意念,那個思想,才可以改變我們的行動。
[00:31:49.000 --> 00:32:03.000]  如果我們的思想是經常被真理所充滿的話,被我們所學的真理所充滿的話,我們每一天就可以更容易地去活出這些真理出來。
[00:32:03.000 --> 00:32:26.000]  所以為什麼我們經常都鼓勵弟兄姊妹們每一天要讀神的說話,讀聖經,這個是非常重要的。不單止讀,而且要很小心地,留心地去思想,去默想,去驗讀我們的心,我們的聖經,以致聖經的真理,經常地充滿在我們的思想裡面。
[00:32:26.000 --> 00:32:38.000]  來不來就會有人跟我說,牧師啊,我現在年紀大了,我讀了那些聖經,經常都不記得,讀完就不記得了。
[00:32:38.000 --> 00:32:57.000]  我也很能夠了解這件事,因為我現在年紀都大了,我都發覺我很多時候看了的東西都會不記得。但是很多年前我聽過一個比喻,我覺得是很能夠幫助我的。
[00:32:57.000 --> 00:33:26.000]  這個比喻是什麼呢?你有沒有試過用一個籃子來裝水呢?籃子是裝不了水的,因為籃子不是密封的,有洞的,有縫的,所以你把水倒進去,它就會流出來,但是如果你把那個籃子放在水龍頭的下面,一直開著水龍頭的話,沒錯,那些水是會一直流走,但是最少那個籃子會沖乾淨。
[00:33:26.000 --> 00:33:40.000]  所以我們讀聖經都是一樣,可能我們讀了就不記得,讀了就不記得,讀了就不記得,但是如果你每天都讀,每天都讀的話,你的思想會被這些真理沖乾淨。
[00:33:40.000 --> 00:34:05.000]  有時候我們的心思意念是真的需要去更新的,這個更新在聖經的文字裡面是一個現在的時態,就是指是一個經常不斷發生的事情,所以不是只是一次兩次的,而是不斷的。
[00:34:05.000 --> 00:34:31.000]  有時候我們讀了神的話語的時候,不一定直接可以知道它對我們有什麼樣的影響,但是經過一段很長的時間,我們不斷的讓神的話語充滿我們的思想的時候,我們被這些真理會影響我們,一點一滴的都會影響我們。
[00:34:31.000 --> 00:35:00.000]  有一次我在一個講座裡面,講到後現代的世界觀的題目,有提到後現代其中一個的心態,一個危險就是說不再接受有絕對的真理了,每個人所信的東西都OK。
[00:35:00.000 --> 00:35:10.000]  這個叫做相對主義,相對主義特別在我們的年輕一代的人裡面是非常普遍。
[00:35:10.000 --> 00:35:31.000]  當在這個講座裡面有人後來問了一個問題,他問說如果我們的子女在這樣的文化這樣的環境裡面長大的時候,我們怎樣可以幫助他們去相信有正確的真理呢?
[00:35:31.000 --> 00:35:56.000]  坦白說我都沒有一個很好的答案,但是當時我跟發問的這位姐妹說,其中一件事我們可以做的就是要很早開始,就是子女還小的時候我們就要從小不斷的去灌輸他們,教導他們正經裡面的真理。
[00:35:56.000 --> 00:36:06.000]  讓他們可以成長的時候,知道這些真理在他們的心思意念裡面,而且是不斷的去做。
[00:36:06.000 --> 00:36:22.000]  開始行在新生命當中,首先要更新我們的思想,不要再活在舊的思想裡面,要讓神的真理去充滿我們的思想。
[00:36:22.000 --> 00:36:46.000]  如果你的裡面被真理所改變的時候,你的外面也都要改變,所以更新我們的思想是首要的條件,需要先做的,但是這個只不過是第一步,我們的外在的行為也都需要改變的。
[00:36:46.000 --> 00:37:14.000]  在第二節這樣說,就要脫去你們從前行為上的舊人,然後二十四節又說到並且穿上新人,這裡是用一個穿衣服的,換衣服的這樣一個比喻,就是將舊的衣服脫掉,然後穿上新的衣服。
[00:37:14.000 --> 00:37:28.000]  我們新年的時候,現在可能比較沒有這樣,以前小時候新年就要穿新衣服,舊的衣服,不要再穿舊的衣服,要穿新的衣服。
[00:37:28.000 --> 00:37:55.000]  這裡保羅就是用穿衣服的,將舊的脫去,然後穿上新的。這個舊人脫去舊人,穿上新人,為什麼保羅要用換衣服的這個比喻來說呢?原因就是因為衣服是可以看得見的,是外在的。
[00:37:55.000 --> 00:38:23.000]  我們那個舊的自我,舊人和新人在裡面有改變,但是在外面,外面的行為也都需要有改變。其他的人未必會注意到你內在生命的改變,但是他們一定會看到你外在行為的改變。
[00:38:23.000 --> 00:38:47.000]  今天給大家做一個功課。我們教書的,很喜歡給功課人做的。功課給大家做,就是你定一個目標。新年的時候,很多人有這個新年的目標,新年的願望,這個叫做New Year Resolution。
[00:38:47.000 --> 00:39:14.000]  我知道很多人已經放棄不做New Year Resolution了,因為整天都沒用的。但是其實為什麼會沒用呢?很多時候是因為我們的目標,定得不好。我想大家回去,去定一個目標。定什麼目標呢?就是你的行為裡面,有一件事你想改變的。
[00:39:14.000 --> 00:39:30.000]  你不要告訴我,你不知道有什麼要改變。我非常肯定,每一個人都知道自己有什麼需要改變的,行為上面,需要改變的。有些可能是小的東西,有些可能是大的東西。定一個目標,你要改變這件事。
[00:39:30.000 --> 00:39:49.000]  然後呢,定一個時間。如果是很小的東西,可能一個月,一個月之內你要將它改了。如果是比較大的,可能是三個月,可能是六個月,甚至是一年的時間。但是你要定一個目標,而且你要有時間。
[00:39:49.000 --> 00:40:08.000]  告訴自己,在什麼時間裡面,你要完成這件事,改變這件事,然後將它寫下來,寫下來,放在一個你會經常看到的地方,然後到時間到的時候,你看看有沒有改變呢?有沒有改變呢?
[00:40:08.000 --> 00:40:34.000]  如果你有這樣做的話,我可以保證,我可以保證,跟你靠近的人,你的家人或者跟你相熟的人,他們會說,哇,what make you change?為什麼你會變了呢?他們會注意到的,他們會注意到的。
[00:40:34.000 --> 00:40:58.000]  這個新的人,他說,新人是照著神的形象做的。我們人呢,本來就是有神的形象,神是照著他的形象去創造我們的。但是呢,我們知道,因為我們有罪的緣故,罪令我們跟神的生命隔絕了。
[00:40:58.000 --> 00:41:14.000]  所以,我們不再像神了,不再像神,不再活在這個神的形象裡面。但是,因為耶穌基督的救贖的緣故,這個神的形象是重新一次的來恢復在我們的生命當中。
[00:41:14.000 --> 00:41:43.000]  所以,當我們說要改變的時候,不是隨便的改,而是改變得像神,改變得像神。我們要照著神的形象去改變。而我們怎樣知道神的形象是怎樣的呢?就是剛才所說的,我們所學的真理就是教導我們怎樣可以像神,跟他有一個更親密的每一天的生活,讓我們可以更加像他。
[00:41:43.000 --> 00:42:03.000]  在新年的時候,香港有一個朋友現在很流行發一些圖畫,彼此問安,來問新年。我很喜歡,我收到一個在香港寄來的圖畫。
[00:42:03.000 --> 00:42:25.000]  那個圖畫是耶穌跟一班門徒在船上,耶穌拿著一個智能手機來拍照。這是現代化的耶穌基督。
[00:42:25.000 --> 00:42:54.000]  然後下面的字很有意思,它說「2024年繼續與神同行」。我想與神同行是一件很好的事。我收到之後也鼓勵不同的人,今年可以每一天跟耶穌拍一個Selfie,每一天跟耶穌拍一個Selfie,意思就是說,你每一天跟他有很親密的關係。
[00:42:54.000 --> 00:43:12.000]  這樣可以幫助我們,幫助我們去改變我們的行為,更加越來越像他,開始行在新生命當中,改變你的行為。
[00:43:12.000 --> 00:43:29.000]  今天的訊息是很簡單的,不是很複雜的,甚至可以說是一個很基本的訊息,每一個基督徒都應該知道,也應該要聽,要記得。
