
[00:00:00.000 --> 00:00:05.000]  那我們先在神的面前,我們先來禱告好嗎?
[00:02:10.000 --> 00:02:14.000]  所以今天講到的有一些假設
[00:02:14.000 --> 00:02:17.000]  重點和解經的方式
[00:02:17.000 --> 00:02:21.000]  可能是跟余牧師有不連貫的地方
[00:02:21.000 --> 00:02:38.000]  第二就是詩篇是很容許多樣化的去閱讀的一卷書
[00:02:38.000 --> 00:02:51.000]  容許我們預寫不同的歷史背景不同的分析和不同的應用
[00:02:51.000 --> 00:03:05.000]  甚至你可以單單的用領受來讀書篇
[00:03:05.000 --> 00:03:09.000]  有時候我們讀詩篇可以單單用領受的方式去讀
[00:03:09.000 --> 00:03:10.000]  為什麼這樣說
[00:03:10.000 --> 00:03:16.000]  因為詩篇是很感情豐富的一卷書
[00:03:16.000 --> 00:03:17.000]  為什麼這樣說
[00:03:17.000 --> 00:03:21.000]  因為詩篇是一本充滿了感情很豐富的一卷書
[00:03:21.000 --> 00:03:24.000]  而且因為是詩的題材
[00:03:24.000 --> 00:03:32.000]  裡面有很多的用的詞句是用意象來表達的
[00:03:32.000 --> 00:03:39.000]  因為詩篇裡面有很多的意念是用一幅圖畫來表達的
[00:03:39.000 --> 00:03:44.000]  這樣子我們讀的時候可以就多一點感情和感受
[00:03:44.000 --> 00:03:47.000]  就用這樣的方式來讀
[00:03:47.000 --> 00:03:49.000]  當我們讀詩篇的時候
[00:03:49.000 --> 00:03:53.000]  我們就會多一點感情多一點感受來讀
[00:03:53.000 --> 00:04:00.000]  但我們可不可以多用一點理性分析的方式來讀詩篇呢
[00:04:00.000 --> 00:04:04.000]  但我們可不可以多用一點理性去分析詩篇呢
[00:04:04.000 --> 00:04:05.000]  其實是可以的
[00:04:05.000 --> 00:04:07.000]  其實都可以的
[00:04:07.000 --> 00:04:12.000]  雖然結果還是比較多樣化
[00:04:12.000 --> 00:04:13.000]  好像我剛才說的
[00:04:13.000 --> 00:04:17.000]  這樣讀詩篇就會有多樣化一些了
[00:04:17.000 --> 00:04:24.000]  所以今天我們採取的是多一點的分析來讀詩篇131篇
[00:04:24.000 --> 00:04:29.000]  今天我們看詩篇131篇就會多一點分析來看
[00:04:29.000 --> 00:04:36.000]  也許大家也聽過上行詩
[00:04:36.000 --> 00:04:37.000]  就是上登山詩
[00:04:37.000 --> 00:04:41.000]  就是好多人都接受這個是一個朝聖詩
[00:04:41.000 --> 00:04:45.000]  可能大家都知道上行之詩或者登山詩
[00:04:45.000 --> 00:04:50.000]  很多人的意見都認為是一個朝聖的詩歌
[00:04:50.000 --> 00:04:58.000]  就是從耶路撒冷石鞍山走上去聖殿的時候
[00:04:58.000 --> 00:05:01.000]  去敬拜的時候所用的詩歌
[00:05:01.000 --> 00:05:07.000]  就是從石鞍山走上去聖殿的時候所唱的詩
[00:05:07.000 --> 00:05:09.000]  所以到我們這個時代
[00:05:09.000 --> 00:05:15.000]  我們也可以使用這些詩篇來準備我們來到神的面前
[00:05:15.000 --> 00:05:17.000]  所以到我們這個時代
[00:05:17.000 --> 00:05:20.000]  我們可以用這些詩篇來幫助我們
[00:05:20.000 --> 00:05:22.000]  怎樣一步一步去到上帝的面前
[00:05:22.000 --> 00:05:28.000]  那就是說可以用在我們這個集體聚會的時候
[00:05:28.000 --> 00:05:31.000]  所以我們集體聚會的時候我們都可以用
[00:05:31.000 --> 00:05:36.000]  也可以用在我們一個人一個小組的那個靈修的時候
[00:05:36.000 --> 00:05:40.000]  一個人或者小組我們靈修的時候我們又可以用
[00:05:40.000 --> 00:05:45.000]  但今天我們還是集中在我們集體聚會的那個教導上
[00:05:45.000 --> 00:05:52.000]  今天我們會集中在我們集體聚會的時候怎樣看這篇詩篇
[00:05:52.000 --> 00:05:59.000]  但我特別要說來到神的面前是一件聖潔的事
[00:05:59.000 --> 00:06:04.000]  但我想特別強調來到神的面前是一件特別聖潔的事
[00:06:04.000 --> 00:06:08.000]  那不管是集體的崇拜還是個人的靈修
[00:06:08.000 --> 00:06:11.000]  到神的面前都是聖潔的
[00:06:11.000 --> 00:06:15.000]  無論是集體崇拜還是個人的靈修
[00:06:15.000 --> 00:06:17.000]  來到神的面前都是一件聖潔的事
[00:06:17.000 --> 00:06:22.000]  但聖潔不是說我們沒有犯罪軟弱
[00:06:22.000 --> 00:06:26.000]  其實聖潔就不一定說我們沒有犯罪沒有軟弱
[00:06:26.000 --> 00:06:33.000]  或者是我們是擁有權益高貴的身份社會地位等
[00:06:33.000 --> 00:06:38.000]  不是說我們有社會地位
[00:06:38.000 --> 00:06:43.000]  更不是我們擁有金錢就是聖潔
[00:06:43.000 --> 00:06:46.000]  更加不是因為我們有錢就是聖潔
[00:06:46.000 --> 00:06:50.000]  聖潔完全是因為神他自己
[00:06:50.000 --> 00:06:55.000]  我們的聖潔完全是因為上帝自己
[00:06:55.000 --> 00:07:00.000]  是這麼說就是說我們如果從世界分別出來
[00:07:00.000 --> 00:07:04.000]  怎麼說呢就是如果我們從世界分別出來
[00:07:04.000 --> 00:07:07.000]  然後因為耶穌基督的救恩的緣故
[00:07:07.000 --> 00:07:11.000]  現在有機會來到神的面前
[00:07:11.000 --> 00:07:14.000]  由於基督耶穌的救恩的緣故
[00:07:14.000 --> 00:07:17.000]  才可以讓我們來到上帝的面前
[00:07:17.000 --> 00:07:20.000]  現在我們與神是有相交了
[00:07:20.000 --> 00:07:24.000]  這個是約翰一書所使用的那個詞
[00:07:24.000 --> 00:07:27.000]  我們現在與神相交了
[00:07:27.000 --> 00:07:29.000]  現在用語就是團契了
[00:07:29.000 --> 00:07:33.000]  就好像約翰一書那裡用的那個詞
[00:07:33.000 --> 00:07:36.000]  就是說我們現在和上帝相交
[00:07:36.000 --> 00:07:39.000]  我們一般就說團契
[00:07:39.000 --> 00:07:43.000]  因為我們可以與神有正常的關係相交
[00:07:43.000 --> 00:07:45.000]  所以我們也就聖潔了
[00:07:45.000 --> 00:07:48.000]  由於我們與上帝有正常的關係
[00:07:48.000 --> 00:07:50.000]  能夠彼此相交
[00:07:50.000 --> 00:07:52.000]  所以我們就變成聖潔
[00:07:52.000 --> 00:07:54.000]  或者是有這樣說
[00:07:54.000 --> 00:07:57.000]  我們的罪赦免蒙捷納
[00:07:57.000 --> 00:07:59.000]  我們蒙捷納
[00:07:59.000 --> 00:08:01.000]  又或者可以這樣說
[00:08:01.000 --> 00:08:04.000]  我們的罪已經得到赦免
[00:08:04.000 --> 00:08:06.000]  我們得蒙上帝的接納
[00:08:06.000 --> 00:08:09.000]  我們可以與神有正常的關係
[00:08:09.000 --> 00:08:11.000]  我們可以與上帝有正常的關係
[00:08:11.000 --> 00:08:14.000]  這就是聖潔
[00:08:14.000 --> 00:08:16.000]  所以好多人現在追求的
[00:08:16.000 --> 00:08:18.000]  現代社會追求的
[00:08:18.000 --> 00:08:22.000]  所謂用英語說是transcendence
[00:08:22.000 --> 00:08:27.000]  現在我們很多現代人所追求的一種經歷
[00:08:27.000 --> 00:08:31.000]  現代人叫做超越
[00:08:31.000 --> 00:08:36.000]  好像是我們可以追求自我提升和改變
[00:08:36.000 --> 00:08:41.000]  好像是我們可以追求自我改變和提升
[00:08:41.000 --> 00:08:44.000]  好像是可以這樣就達到聖潔
[00:08:44.000 --> 00:08:47.000]  好像這樣就可以達到聖潔
[00:08:47.000 --> 00:08:49.000]  這個是不對的
[00:08:49.000 --> 00:08:51.000]  這個是不對的
[00:08:51.000 --> 00:08:53.000]  沒有與神的關係
[00:08:53.000 --> 00:08:56.000]  如果我們沒有與上帝的關係
[00:08:56.000 --> 00:08:58.000]  也就沒有聖潔
[00:08:58.000 --> 00:09:00.000]  就沒有聖潔
[00:09:00.000 --> 00:09:03.000]  只要與神團契
[00:09:03.000 --> 00:09:06.000]  我們才可以有聖潔
[00:09:06.000 --> 00:09:10.000]  只要我們能夠與上帝有團契
[00:09:10.000 --> 00:09:12.000]  我們才可以有聖潔
[00:09:12.000 --> 00:09:14.000]  所以我們來到神的面前
[00:09:14.000 --> 00:09:17.000]  我們渴望的是敬拜祂
[00:09:17.000 --> 00:09:18.000]  侍奉祂
[00:09:18.000 --> 00:09:20.000]  與祂有團契
[00:09:20.000 --> 00:09:22.000]  所以當我們來到上帝面前的時候
[00:09:22.000 --> 00:09:25.000]  我們渴望去敬拜祂
[00:09:25.000 --> 00:09:27.000]  與祂有團契
[00:09:27.000 --> 00:09:29.000]  但是我要補充一下
[00:09:29.000 --> 00:09:32.000]  雖然不是說得很多
[00:09:32.000 --> 00:09:36.000]  我們的聚會不一定需要很嚴肅死板
[00:09:36.000 --> 00:09:38.000]  不過我也補充一下
[00:09:38.000 --> 00:09:41.000]  雖然來到上帝面前敬拜
[00:09:41.000 --> 00:09:44.000]  但我們的聚會不一定要很嚴肅死板
[00:09:44.000 --> 00:09:47.000]  特別是很禮儀性的
[00:09:47.000 --> 00:09:52.000]  我們牧師都要穿著聖公會的全部袍
[00:09:52.000 --> 00:09:57.000]  或者像聖公會有些牧師穿著袍
[00:09:57.000 --> 00:10:01.000]  還有一些聖公會的還在燒香
[00:10:01.000 --> 00:10:04.000]  有些聖公會還會燒香
[00:10:04.000 --> 00:10:07.000]  這個不等於就是聖潔
[00:10:07.000 --> 00:10:10.000]  這些儀式就不等於聖潔
[00:10:10.000 --> 00:10:12.000]  但我今天不花時間在這裡了
[00:10:12.000 --> 00:10:14.000]  今天不會再花時間講這些
[00:10:14.000 --> 00:10:16.000]  那我們的書篇
[00:10:16.000 --> 00:10:19.000]  我今天的書篇就是
[00:10:19.000 --> 00:10:22.000]  我想可以這樣來理解今天的經文
[00:10:22.000 --> 00:10:32.000]  今天的書篇能幫助我們準備我們的心
[00:10:32.000 --> 00:10:34.000]  去到神的面前
[00:10:34.000 --> 00:10:42.000]  也就是預備我們一個聖潔的態度
[00:10:42.000 --> 00:10:48.000]  願意與神有正常相交的一種態度
[00:10:48.000 --> 00:10:52.000]  願意與神有正常相交的態度
[00:10:52.000 --> 00:10:54.000]  第一個態度我想要說的
[00:10:54.000 --> 00:10:59.000]  我們要拒絕我們人心裡面的罪性
[00:10:59.000 --> 00:11:03.000]  第一個態度就是我們要拒絕人性裡面的罪性
[00:11:03.000 --> 00:11:05.000]  第一節是這樣說
[00:11:05.000 --> 00:11:07.000]  第一節是這樣說
[00:11:07.000 --> 00:11:08.000]  上主啊
[00:11:08.000 --> 00:11:11.000]  我不敢再狂傲
[00:11:11.000 --> 00:11:14.000]  也不敢妄自尊大
[00:11:14.000 --> 00:11:17.000]  我不敢再有大企圖
[00:11:17.000 --> 00:11:21.000]  也不敢再做艱難的事
[00:11:21.000 --> 00:11:22.000]  上主啊
[00:11:22.000 --> 00:11:23.000]  我不敢再狂傲
[00:11:23.000 --> 00:11:25.000]  也不敢再妄自尊大
[00:11:25.000 --> 00:11:27.000]  也不敢再有大企圖
[00:11:27.000 --> 00:11:30.000]  也不敢再做力所不及的事
[00:11:30.000 --> 00:11:33.000]  這一節是清楚地說出
[00:11:33.000 --> 00:11:37.000]  人類自我膨脹的一種態度
[00:11:37.000 --> 00:11:39.000]  這一節是清楚地說出
[00:11:39.000 --> 00:11:42.000]  人裡面有一個自我膨脹的態度
[00:11:42.000 --> 00:11:44.000]  特別在現代社會
[00:11:44.000 --> 00:11:47.000]  尤其是在我們現代社會
[00:11:47.000 --> 00:11:50.000]  眼目高傲
[00:11:50.000 --> 00:11:56.000]  自以為自己的潛能是無限
[00:11:56.000 --> 00:12:04.000]  以為使用醫療科技可以使自己永遠青春
[00:12:04.000 --> 00:12:09.000]  以為自己可以不斷地提升
[00:12:09.000 --> 00:12:14.000]  以為有了理性和科技這個世代
[00:12:14.000 --> 00:12:17.000]  我們已經到了進化的盡頭
[00:12:17.000 --> 00:12:20.000]  以為我們有理性和科技
[00:12:20.000 --> 00:12:22.000]  我們的進化就已經到了進化
[00:12:22.000 --> 00:12:24.000]  這個是這個世界的潮流
[00:12:24.000 --> 00:12:26.000]  這個就是世界潮流
[00:12:26.000 --> 00:12:31.000]  特別西方人認為自己已經是Omega Man
[00:12:31.000 --> 00:12:34.000]  西方人已經認為他們是什麼
[00:12:34.000 --> 00:12:36.000]  就是Omega
[00:12:36.000 --> 00:12:41.000]  最後階段Omega是希臘文最後一個字母
[00:12:41.000 --> 00:12:45.000]  這些態度都是來自我們人性
[00:12:45.000 --> 00:12:48.000]  這些態度都是來自我們人性
[00:12:48.000 --> 00:12:51.000]  我們自然地去拒絕神的那種心思
[00:12:51.000 --> 00:12:54.000]  我們自然地會去拒絕上帝的心思
[00:12:54.000 --> 00:12:59.000]  於是在自己創造出的一個沒有神的世界裡面
[00:12:59.000 --> 00:13:02.000]  於是就創造出一個沒有上帝的世界裡面
[00:13:02.000 --> 00:13:06.000]  然後自己就取代了神坐在神的位置上
[00:13:06.000 --> 00:13:09.000]  自己取代了神坐在上帝的位置上
[00:13:09.000 --> 00:13:14.000]  現代社會和佛教所提倡的那種自大是多麼地相似
[00:13:14.000 --> 00:13:19.000]  其實現代社會這種心態和佛教所提倡的自大是非常相似的
[00:13:19.000 --> 00:13:22.000]  如果你是喜歡看現代的電影的
[00:13:22.000 --> 00:13:26.000]  可能你就在那些主角的身上就看得出來了
[00:13:26.000 --> 00:13:28.000]  如果你喜歡看電影
[00:13:28.000 --> 00:13:31.000]  很多時候我們從那些電影的主角身上就看到
[00:13:31.000 --> 00:13:36.000]  這個是這個世代希望不可一世的這種慾望
[00:13:36.000 --> 00:13:39.000]  就是這個世代的人都有不可一世的慾望
[00:13:39.000 --> 00:13:41.000]  但來到神的面前
[00:13:41.000 --> 00:13:43.000]  但當我們來到上帝的面前
[00:13:43.000 --> 00:13:46.000]  在聖潔大能主宰的面前
[00:13:46.000 --> 00:13:49.000]  在聖潔大能的主宰面前
[00:13:49.000 --> 00:13:53.000]  其實這些自我膨脹的這種想法
[00:13:53.000 --> 00:13:56.000]  立刻都變成虛空
[00:13:56.000 --> 00:14:01.000]  這些自我膨脹自大的想法都會變成虛空
[00:14:01.000 --> 00:14:06.000]  人的能力忽然在神的面前都是那麼的渺小
[00:14:06.000 --> 00:14:11.000]  人的能力來到上帝的面前就顯得非常的渺小
[00:14:11.000 --> 00:14:16.000]  因為只有神才是這個世界宇宙的主宰
[00:14:16.000 --> 00:14:20.000]  因為只有上帝才是這個世界宇宙的主宰
[00:14:20.000 --> 00:14:22.000]  而且生命在祂裡面
[00:14:22.000 --> 00:14:24.000]  並且生命在祂裡面
[00:14:24.000 --> 00:14:28.000]  我們這個構成不過是塵土
[00:14:28.000 --> 00:14:31.000]  其實我們只不過是塵土
[00:14:31.000 --> 00:14:33.000]  我們的年月好像聖經所說的
[00:14:33.000 --> 00:14:36.000]  好像一生的探斯
[00:14:36.000 --> 00:14:39.000]  我們的壽命其實好像聖經所描寫
[00:14:39.000 --> 00:14:41.000]  只不過是像一星彩色
[00:14:41.000 --> 00:14:44.000]  然後我們便如飛而去
[00:14:44.000 --> 00:14:46.000]  然後我們就如飛而去
[00:14:46.000 --> 00:14:48.000]  來到神的面前
[00:14:48.000 --> 00:14:50.000]  來到上帝的面前
[00:14:50.000 --> 00:14:52.000]  我們只能是俯伏下來
[00:14:52.000 --> 00:14:54.000]  我們只能是俯伏下來
[00:14:54.000 --> 00:14:58.000]  謙卑的敬畏是為尊大的主
[00:14:58.000 --> 00:15:02.000]  謙卑的敬畏是為尊大的主
[00:15:02.000 --> 00:15:05.000]  然後第二個態度
[00:15:05.000 --> 00:15:09.000]  來到神的面前的態度是聽命的態度
[00:15:09.000 --> 00:15:13.000]  來到上帝的面前就是要有一個聽命的態度
[00:15:13.000 --> 00:15:16.000]  就是要聽神的旨意的態度
[00:15:16.000 --> 00:15:18.000]  就是要聽上帝的旨意的態度
[00:15:18.000 --> 00:15:21.000]  在詩篇裡面沒有說得很清楚這一點
[00:15:21.000 --> 00:15:24.000]  在詩篇裡面沒有說得很清楚這一點
[00:15:24.000 --> 00:15:27.000]  但是這個謙卑信靠的心態
[00:15:27.000 --> 00:15:32.000]  就能夠知道包含了聽命的態度
[00:15:32.000 --> 00:15:35.000]  但是一個謙卑信靠的態度
[00:15:35.000 --> 00:15:38.000]  就包含了一個願意聽命的態度
[00:15:38.000 --> 00:15:42.000]  這是我們弟兄姐妹在神的面前應該有的態度
[00:15:42.000 --> 00:15:46.000]  這是我們弟兄姐妹在上帝面前都應該有的態度
[00:15:46.000 --> 00:15:50.000]  而當我們是謙卑而要聽命的時候
[00:15:50.000 --> 00:15:53.000]  而當我們是謙卑而要聽命的時候
[00:15:53.000 --> 00:15:57.000]  我們就與神有一個正常的關係
[00:15:57.000 --> 00:16:00.000]  我們就與上帝有一個正常的關係
[00:16:00.000 --> 00:16:03.000]  我們就可以享受平安
[00:16:03.000 --> 00:16:05.000]  我們就可以享受平安
[00:16:05.000 --> 00:16:13.000]  這種平安在聖經裡面也可以用另外一個字說是安息
[00:16:13.000 --> 00:16:20.000]  這種平安在聖經裡面也可以用另外一個字說是安息
[00:16:20.000 --> 00:16:24.000]  但我不詳細的來解說這個平安
[00:16:24.000 --> 00:16:29.000]  但我們都懂得能夠裡面有內在的寧靜
[00:16:29.000 --> 00:16:30.000]  但我們都懂得能夠裡面有內在的寧靜
[00:16:30.000 --> 00:16:32.000]  我不會詳細解釋平安和安息
[00:16:32.000 --> 00:16:38.000]  但我們都會感覺到或者經歷到內心的平靜
[00:16:38.000 --> 00:16:43.000]  特別是在關係上與神與人有和諧的關係
[00:16:43.000 --> 00:16:46.000]  特別是在關係上與神與人有和諧的關係
[00:16:46.000 --> 00:16:47.000]  特別是在關係上與神與人有和諧的關係
[00:16:47.000 --> 00:16:49.000]  第二節是這樣說
[00:16:49.000 --> 00:16:50.000]  第二節是這樣說
[00:16:50.000 --> 00:16:52.000]  我安息滿足
[00:16:52.000 --> 00:16:54.000]  我安息滿足
[00:16:54.000 --> 00:16:56.000]  好像斷奶的嬰兒
[00:16:56.000 --> 00:16:59.000]  好像斷奶的嬰兒
[00:16:59.000 --> 00:17:01.000]  依偎在母親的懷裡
[00:17:01.000 --> 00:17:03.000]  依偎在母親的懷裡
[00:17:03.000 --> 00:17:04.000]  我的心也寧靜
[00:17:04.000 --> 00:17:05.000]  我的心也寧靜
[00:17:05.000 --> 00:17:06.000]  我的心也寧靜
[00:17:06.000 --> 00:17:08.000]  這裡的意象說得非常清楚
[00:17:08.000 --> 00:17:09.000]  這裡的意象說得非常清楚
[00:17:09.000 --> 00:17:10.000]  什麼叫安息
[00:17:10.000 --> 00:17:11.000]  什麼叫安息
[00:17:11.000 --> 00:17:16.000]  這幅圖畫給我們看出是多麼的安靜
[00:17:16.000 --> 00:17:17.000]  這幅圖畫給我們看出是多麼的安靜
[00:17:17.000 --> 00:17:18.000]  安息滿足
[00:17:18.000 --> 00:17:19.000]  安息滿足
[00:17:19.000 --> 00:17:20.000]  我心裡寧靜
[00:17:20.000 --> 00:17:21.000]  我心裡寧靜
[00:17:21.000 --> 00:17:23.000]  我心裡寧靜
[00:17:23.000 --> 00:17:24.000]  這就是平安的狀態
[00:17:24.000 --> 00:17:25.000]  這就是平安的狀態
[00:17:25.000 --> 00:17:26.000]  這就是平安的狀態
[00:17:26.000 --> 00:17:27.000]  這就是平安的狀態
[00:17:27.000 --> 00:17:28.000]  我們有多少人在生活當中沒有這種的平安呢
[00:17:28.000 --> 00:17:31.000]  我們有多少人在生活當中沒有這種的平安呢
[00:17:31.000 --> 00:17:36.000]  我們有多少人在生活當中沒有這種的平安呢
[00:17:36.000 --> 00:17:40.000]  如果我們像那些現代的潮流一樣
[00:17:40.000 --> 00:17:41.000]  如果我們像那些現代的潮流一樣
[00:17:41.000 --> 00:17:43.000]  如果我們像那些現代的潮流一樣
[00:17:43.000 --> 00:17:46.000]  將神拒絕在我們生命當中
[00:17:46.000 --> 00:17:47.000]  將神拒絕在我們生命當中
[00:17:47.000 --> 00:17:48.000]  將神拒絕在我們生命當中
[00:17:48.000 --> 00:17:49.000]  將神從我們生命當中趕出去
[00:17:49.000 --> 00:17:50.000]  將神從我們生命當中趕出去
[00:17:50.000 --> 00:17:51.000]  我們不願意祂參與
[00:17:51.000 --> 00:17:52.000]  我們不願意祂參與
[00:17:52.000 --> 00:17:53.000]  我們不願意祂參與
[00:17:53.000 --> 00:17:54.000]  也不願意尊祂為神
[00:17:54.000 --> 00:17:55.000]  也不願意尊祂為神
[00:17:55.000 --> 00:17:56.000]  我們也不願意尊上主為上帝
[00:17:56.000 --> 00:17:57.000]  我們也不願意尊上主為上帝
[00:17:57.000 --> 00:18:02.000]  那我們就沒有這種平安
[00:18:02.000 --> 00:18:04.000]  我們就不會有這種平安
[00:18:04.000 --> 00:18:06.000]  現代主義那些人文主義的
[00:18:06.000 --> 00:18:10.000]  我想他們心裡面是常常有這樣的恐懼
[00:18:10.000 --> 00:18:13.000]  現代的潮流可以說是人民主義
[00:18:13.000 --> 00:18:16.000]  他們心裡面時時都會有這種的懼怕
[00:18:16.000 --> 00:18:17.000]  他們心裡面時時都會有這種的懼怕
[00:18:17.000 --> 00:18:20.000]  就是說就是恐怕一旦真的有神的時候
[00:18:20.000 --> 00:18:23.000]  他們很怕一旦如果真的有神的話
[00:18:23.000 --> 00:18:26.000]  要面對這位神是多麼的恐懼
[00:18:26.000 --> 00:18:29.000]  要面對這位神是多麼的恐懼
[00:18:29.000 --> 00:18:31.000]  那種自大取代他的那種心態
[00:18:31.000 --> 00:18:32.000]  那種自大取代他的那種心態
[00:18:32.000 --> 00:18:35.000]  怎麼樣去面對這位神
[00:18:35.000 --> 00:18:37.000]  那種自大取代他的那種心態
[00:18:37.000 --> 00:18:39.000]  就使他內心非常恐懼
[00:18:39.000 --> 00:18:40.000]  就使他內心非常恐懼
[00:18:40.000 --> 00:18:41.000]  怎樣去面對這位神呢
[00:18:41.000 --> 00:18:46.000]  但現在我們基督徒在基督裡已經與神和好了
[00:18:46.000 --> 00:18:46.000]  但現在我們基督徒在基督裡已經與神和好了
[00:18:46.000 --> 00:18:46.000]  但現在我們基督徒在基督裡已經與神和好了
[00:18:46.000 --> 00:18:46.000]  但現在我們基督徒在基督裡已經與神和好了
[00:18:46.000 --> 00:18:46.000]  但現在我們基督徒在基督裡已經與神和好了
[00:18:46.000 --> 00:18:46.000]  但現在我們基督徒在基督裡已經與神和好了
[00:18:46.000 --> 00:18:56.000]  就讓我們謙卑的讓耶穌來指揮一切
[00:18:56.000 --> 00:18:56.000]  就讓我們謙卑的讓耶穌在我們生命中指揮一切
[00:18:56.000 --> 00:18:59.000]  就讓我們謙卑的讓耶穌在我們生命中指揮一切
[00:18:59.000 --> 00:19:01.000]  不但沒有對抗這位神
[00:19:01.000 --> 00:19:01.000]  不但沒有對抗這位神
[00:19:01.000 --> 00:19:03.000]  不但沒有對抗這位神
[00:19:03.000 --> 00:19:07.000]  而是反過來完全的依靠他
[00:19:07.000 --> 00:19:07.000]  反過來相反來說我們會完全的依靠他
[00:19:07.000 --> 00:19:10.000]  反過來相反來說我們會完全的依靠他
[00:19:10.000 --> 00:19:12.000]  在完全依靠神的時候
[00:19:12.000 --> 00:19:12.000]  在完全依靠神的時候
[00:19:12.000 --> 00:19:14.000]  當我們完全依靠神的時候
[00:19:14.000 --> 00:19:16.000]  真的平安就在我們心裡面
[00:19:16.000 --> 00:19:16.000]  真的平安就在我們心裡面
[00:19:16.000 --> 00:19:19.000]  真的平安就在我們心裡面
[00:19:19.000 --> 00:19:23.000]  就算目前我們面對的是危難和試探
[00:19:23.000 --> 00:19:23.000]  就算目前我們面對的是危難和試探
[00:19:23.000 --> 00:19:25.000]  即使我們面對危難和試探
[00:19:25.000 --> 00:19:25.000]  也因為有這樣的信心而我們心裡有平靜
[00:19:25.000 --> 00:19:30.000]  也因為有這樣的信心而我們心裡有平靜
[00:19:30.000 --> 00:19:30.000]  就由於我們有這種信心
[00:19:30.000 --> 00:19:32.000]  就由於我們有這種信心
[00:19:32.000 --> 00:19:34.000]  可以使我們心裡有平靜
[00:19:34.000 --> 00:19:37.000]  這就像第三節所說的
[00:19:37.000 --> 00:19:37.000]  就好像第三節所說的
[00:19:37.000 --> 00:19:39.000]  就好像第三節所說的
[00:19:39.000 --> 00:19:40.000]  以色列
[00:19:40.000 --> 00:19:41.000]  以色列
[00:19:41.000 --> 00:19:43.000]  要信靠上主
[00:19:43.000 --> 00:19:45.000]  要信靠上主
[00:19:45.000 --> 00:19:47.000]  從現在直到永遠
[00:19:47.000 --> 00:19:49.000]  從現在直到永遠
[00:19:49.000 --> 00:19:51.000]  心裡的信靠
[00:19:51.000 --> 00:19:52.000]  心裡的信靠
[00:19:52.000 --> 00:19:54.000]  在這裡的信靠
[00:19:54.000 --> 00:19:57.000]  字面的意思是等候
[00:19:57.000 --> 00:19:57.000]  字面的意思是等候
[00:19:57.000 --> 00:20:02.000]  字面的意思是等候
[00:20:02.000 --> 00:20:04.000]  等待神出手
[00:20:04.000 --> 00:20:08.000]  等待神出手
[00:20:08.000 --> 00:20:09.000]  讓祂掌管
[00:20:09.000 --> 00:20:10.000]  讓祂掌管
[00:20:10.000 --> 00:20:13.000]  這樣我們才有真正的平安
[00:20:13.000 --> 00:20:15.000]  這樣我們才有真正的平安
[00:20:15.000 --> 00:20:22.000]  讓我們對等待和信靠有很好的解釋
[00:20:22.000 --> 00:20:27.000]  讓我們對等待和信靠有很好的解釋
