
[00:00:00.000 --> 00:00:02.920]  我們今天仍然回到《羅馬書》
[00:03:30.040 --> 00:03:31.080]  而是為他祈禱
[00:03:31.080 --> 00:03:32.920]  希望他以後的講道
[00:03:32.920 --> 00:03:36.080]  能夠越來越多生命之道
[00:03:36.080 --> 00:03:38.200]  所以我們今天用掌聲多謝
[00:03:38.200 --> 00:03:39.680]  所有童工講道的童工
[00:03:39.680 --> 00:03:40.560]  我們很深信
[00:03:40.560 --> 00:03:42.680]  我們絕對不是帶著消費者
[00:03:42.680 --> 00:03:44.480]  我們不是帶著消費者回來教會
[00:03:44.480 --> 00:03:48.680]  我們回來教會最重要是與誰相遇
[00:03:48.680 --> 00:03:50.000]  與神相遇
[00:04:14.480 --> 00:04:16.520]  祈禱我們能夠一生跟隨祢
[00:04:16.520 --> 00:04:18.800]  求祢與我們同在
[00:04:18.800 --> 00:04:20.760]  拖大我們 祝福我們
[00:04:20.760 --> 00:04:23.320]  讓我們整個崇拜
[00:04:23.320 --> 00:04:25.240]  是以祢為首
[00:04:25.240 --> 00:04:28.080]  我們所高舉的是十字架
[00:04:28.080 --> 00:04:29.280]  聽我們祈禱
[00:04:29.280 --> 00:04:31.200]  奉主命靠
[00:04:31.200 --> 00:04:31.960]  Amen
[00:04:31.960 --> 00:04:33.520]  《羅馬書》第七章
[00:04:33.520 --> 00:04:35.400]  其實第七章的《羅馬書》
[00:04:35.400 --> 00:04:39.880]  同樣是比較多爭拗的一章經文
[00:04:39.880 --> 00:04:42.800]  特別由第七章第七節打後
[00:04:42.800 --> 00:04:44.720]  是一段很多的爭拗
[00:04:44.720 --> 00:04:46.120]  特別在神學上
[00:04:46.120 --> 00:04:48.200]  在《釋經》上的爭拗
[00:04:48.200 --> 00:04:49.520]  不過我唯一感恩的
[00:04:49.520 --> 00:04:52.800]  就是那部份聖經不是我講的
[00:04:52.800 --> 00:04:55.040]  我今天只是講第七章一至六節
[00:04:55.040 --> 00:04:56.520]  我講一些比較簡單的
[00:04:56.520 --> 00:04:59.360]  讓我們童工講一些較為多爭拗的
[00:04:59.360 --> 00:05:01.160]  大家要為那些祈禱
[00:05:01.160 --> 00:05:03.880]  他們那種爭拗是需要大家祈禱的
[00:05:03.880 --> 00:05:04.720]  但當然
[00:05:04.720 --> 00:05:07.200]  我今天講第七章由第一節到第六節
[00:05:07.200 --> 00:05:09.800]  也是很重要的一段聖經
[00:05:09.800 --> 00:05:10.800]  因為這段聖經
[00:05:10.800 --> 00:05:13.520]  正正是由第七章第七節
[00:05:13.520 --> 00:05:16.320]  一直到第八章十七節的
[00:05:16.320 --> 00:05:19.560]  一個很重要的基礎
[00:05:19.560 --> 00:05:20.960]  換言之這個基礎
[00:05:20.960 --> 00:05:24.520]  是帶給往後那一大段的經文裏面
[00:05:24.520 --> 00:05:27.240]  一個很重要的起步
[00:05:27.240 --> 00:05:29.800]  當然上星期我們童工講到的時候
[00:05:29.800 --> 00:05:33.600]  題目就是「豈可忘恩負義」
[00:05:33.600 --> 00:05:35.720]  上一次童工講到的時候
[00:05:35.720 --> 00:05:38.440]  他說我們人作為一個信徒
[00:05:38.440 --> 00:05:42.720]  我們原本是律法的奴隸
[00:05:42.720 --> 00:05:46.560]  但我們轉變成為神的奴隸
[00:05:46.560 --> 00:05:48.760]  換言之這個轉變
[00:05:48.760 --> 00:05:50.840]  不是我們的身份轉變
[00:05:50.840 --> 00:05:53.440]  我們的身份仍然都是奴隸
[00:05:53.440 --> 00:05:57.080]  不過我們不再是律法的奴隸
[00:05:57.080 --> 00:05:59.320]  我們成為神的奴隸
[00:05:59.320 --> 00:06:00.640]  這個轉變
[00:06:00.640 --> 00:06:03.280]  不是代表我們用現今這個世代
[00:06:03.280 --> 00:06:04.640]  我們穩躬跳槽
[00:06:04.640 --> 00:06:06.200]  我們現在不喜歡做律法的奴隸
[00:06:06.200 --> 00:06:07.800]  不如做神的奴隸
[00:06:07.800 --> 00:06:09.480]  其實不是我們穩躬跳槽
[00:06:09.480 --> 00:06:11.320]  而是神自己
[00:06:11.320 --> 00:06:14.320]  因著祂自己的生命來到這個世界
[00:06:14.320 --> 00:06:16.680]  祂猜測祂自己獨身兒子耶穌基督
[00:06:16.680 --> 00:06:17.640]  來到這個世界
[00:06:17.640 --> 00:06:19.280]  為世人的罪
[00:06:19.280 --> 00:06:21.080]  祂掛在十字架上面
[00:06:21.080 --> 00:06:22.360]  祂想用祂的寶血
[00:06:22.360 --> 00:06:24.160]  能夠潔淨我們的罪
[00:06:24.160 --> 00:06:28.640]  以致我們人可以和神重拾關係
[00:06:28.640 --> 00:06:31.920]  以致我們成為神的奴隸
[00:06:31.920 --> 00:06:34.720]  不是我們做了甚麼
[00:06:34.720 --> 00:06:37.120]  而是神做了甚麼
[00:06:37.120 --> 00:06:41.920]  以致我們可以轉變了我們的主人翁
[00:06:41.920 --> 00:06:44.000]  由律法變成神
[00:06:44.000 --> 00:06:49.000]  由第一章第一節到第六章結尾
[00:06:49.000 --> 00:06:51.880]  是一個很基本的觀點
[00:06:51.880 --> 00:06:53.080]  但是很多神學家
[00:06:53.080 --> 00:06:54.240]  很多聖經學者
[00:06:54.240 --> 00:06:56.360]  開始去思考羅馬書的時候
[00:06:56.360 --> 00:06:57.400]  他們就發覺
[00:06:57.400 --> 00:06:59.840]  羅馬書由第一章到第六章
[00:06:59.840 --> 00:07:05.400]  好像感覺到保羅對於律法的觀點
[00:07:05.400 --> 00:07:09.120]  好像有一種貶低的含義
[00:07:09.120 --> 00:07:12.440]  好像保羅對於律法的地位
[00:07:12.440 --> 00:07:13.840]  有一種降低
[00:07:13.840 --> 00:07:15.800]  有一種低貶的含義
[00:07:15.800 --> 00:07:18.920]  特別由第三章開始
[00:07:18.920 --> 00:07:20.240]  我們看到保羅說
[00:07:20.240 --> 00:07:22.640]  律法是定人的罪
[00:07:22.640 --> 00:07:24.880]  律法是使罪顯明
[00:07:24.880 --> 00:07:27.080]  律法是惹動憤怒
[00:07:27.080 --> 00:07:29.080]  律法是愛天的
[00:07:29.080 --> 00:07:31.320]  是叫過犯真多
[00:07:31.320 --> 00:07:33.880]  所以律法其實唯一的作用
[00:07:33.880 --> 00:07:36.480]  就叫他有罪
[00:07:36.480 --> 00:07:38.280]  所以很多時候人們說返教會
[00:07:38.280 --> 00:07:40.080]  永遠聽到我有罪我有罪
[00:07:40.080 --> 00:07:41.560]  我有什麼罪
[00:07:41.560 --> 00:07:44.200]  好像律法唯一的作用
[00:07:44.200 --> 00:07:45.440]  是叫人知罪
[00:07:45.440 --> 00:07:47.640]  叫人知罪其實是很沮喪的
[00:07:47.640 --> 00:07:49.320]  就是說我是罪人我是罪人
[00:07:49.320 --> 00:07:51.160]  好像一輩子都是罪人
[00:07:51.160 --> 00:07:52.120]  看著律法
[00:07:52.120 --> 00:07:53.520]  所以保羅說不是
[00:07:53.520 --> 00:07:55.240]  我們不是靠律法清義
[00:07:55.240 --> 00:07:56.600]  我們要欣賞清義
[00:07:56.600 --> 00:07:58.520]  但是解經家或者一些學者
[00:07:58.520 --> 00:08:00.000]  就覺得究竟保羅
[00:08:00.000 --> 00:08:03.440]  是不是對律法有一種貶低的地位
[00:08:03.440 --> 00:08:05.080]  所以今天我的題目就是說
[00:08:05.080 --> 00:08:08.080]  律法仍然有沒有它的作用
[00:08:08.080 --> 00:08:08.960]  就是我的題目
[00:08:08.960 --> 00:08:10.960]  因為由第一章到第六章
[00:08:10.960 --> 00:08:14.000]  那些學者一直都在想保羅
[00:08:14.000 --> 00:08:15.800]  究竟對於律法的詮釋
[00:08:15.800 --> 00:08:17.880]  究竟保羅是不是真的
[00:08:17.880 --> 00:08:20.000]  低貶了律法的地位
[00:08:20.000 --> 00:08:21.920]  表面上真的是的
[00:08:21.920 --> 00:08:23.240]  因為如果看回舊約
[00:08:23.240 --> 00:08:26.640]  詩篇第十九篇和詩篇一百一十九篇
[00:08:26.640 --> 00:08:28.680]  當然詩篇一百一十九篇很長
[00:08:28.680 --> 00:08:31.120]  我沒機會跟大家去講詩篇一百一十九篇
[00:08:31.120 --> 00:08:33.000]  因為要讀完它都不簡單
[00:08:33.000 --> 00:08:36.320]  我今天只是從十九章抽兩次聖經
[00:08:36.320 --> 00:08:40.720]  看回舊約以色列民對律法的那種看重
[00:08:40.720 --> 00:08:41.960]  他怎麼說呢
[00:08:41.960 --> 00:08:43.120]  他就說
[00:08:43.120 --> 00:08:48.400]  耶和華的律法全被能甦醒人心
[00:08:48.400 --> 00:08:53.720]  耶和華的法道確定能使愚人有智慧
[00:08:53.720 --> 00:08:55.280]  律法重不重要
[00:08:55.280 --> 00:08:56.440]  很重要
[00:08:56.440 --> 00:08:57.240]  甚至他說
[00:08:57.240 --> 00:09:03.280]  律法都比金紙可羨慕 且比極多的精金可羨慕
[00:09:03.280 --> 00:09:08.440]  比蜜金甜 且比蜂房下滴的蜜金甜
[00:09:08.440 --> 00:09:11.280]  當律法擺在舊約
[00:09:11.280 --> 00:09:12.800]  特別擺在詩篇裏面
[00:09:12.800 --> 00:09:13.880]  詩人就說
[00:09:13.880 --> 00:09:18.720]  喂 律法比金紙更重要
[00:09:18.720 --> 00:09:22.080]  所以好像帶來一個很大的對比
[00:09:22.080 --> 00:09:23.800]  舊約一班以色列民
[00:09:23.800 --> 00:09:28.280]  他對律法的那種看重和作用很重要
[00:09:28.280 --> 00:09:30.880]  但為什麼到了保羅
[00:09:30.880 --> 00:09:34.560]  保羅曾經他自己是一個法利賽人
[00:09:34.560 --> 00:09:38.840]  他是一個很嚴守律法的博士
[00:09:38.840 --> 00:09:41.520]  但他居然給我們一個感覺
[00:09:41.520 --> 00:09:45.520]  他好像低扁了律法的地位
[00:09:45.520 --> 00:09:48.480]  但是保羅是不是真的呢
[00:09:48.480 --> 00:09:52.040]  我們從第一章第一節到第六章二十三節
[00:09:52.040 --> 00:09:54.600]  給我們的感覺好像是
[00:09:54.600 --> 00:09:56.160]  但是第七章開始
[00:09:56.160 --> 00:09:58.840]  保羅給我們一個平反
[00:09:58.840 --> 00:10:00.600]  給他自己一個平反
[00:10:00.600 --> 00:10:04.640]  所以他不是說由第七章開始
[00:10:04.640 --> 00:10:08.600]  他就對律法忽然之間變成一個法主義者
[00:10:08.600 --> 00:10:09.840]  不是這個意思
[00:10:09.840 --> 00:10:12.120]  反而我們要明白
[00:10:12.120 --> 00:10:16.440]  昔日的保羅在羅馬教會
[00:10:16.440 --> 00:10:19.400]  在羅馬教會是一間什麼教會
[00:10:19.400 --> 00:10:20.760]  不知道大家還記不記得
[00:10:20.760 --> 00:10:22.800]  我第一堂講羅馬書講什麼
[00:10:22.800 --> 00:10:26.560]  你跟隔壁說不記得的
[00:10:26.560 --> 00:10:28.200]  我第一堂講得很清楚
[00:10:28.200 --> 00:10:31.840]  我說保羅當時牧養這間羅馬教會
[00:10:31.840 --> 00:10:33.360]  去到這間羅馬教會
[00:10:33.360 --> 00:10:36.360]  這間教會的群眾是很複雜
[00:10:36.360 --> 00:10:39.720]  有外邦的信徒
[00:10:39.720 --> 00:10:42.320]  也有猶太人的信徒
[00:10:42.320 --> 00:10:45.360]  當然這兩種信徒走在一起
[00:10:45.360 --> 00:10:47.680]  其實帶來很大的挑戰
[00:10:47.680 --> 00:10:52.720]  因為猶太人一直從舊約開始對律法看重
[00:10:52.720 --> 00:10:55.800]  所以他們一直覺得律法很重要
[00:10:55.800 --> 00:10:57.200]  去到一個極端
[00:10:57.200 --> 00:10:59.520]  稱之為一種叫做律法主義
[00:10:59.520 --> 00:11:00.600]  什麼都要守
[00:11:00.600 --> 00:11:01.600]  好像法利卓人
[00:11:01.600 --> 00:11:03.320]  就算法利卓人信了耶穌
[00:11:03.320 --> 00:11:06.160]  他開罰你覺得我低迷嗎
[00:11:06.160 --> 00:11:07.680]  我想跟你講
[00:11:07.680 --> 00:11:09.600]  但是外邦人就出現問題
[00:11:09.600 --> 00:11:12.640]  外邦人一直都沒有舊約的律法對他的影響
[00:11:12.640 --> 00:11:17.720]  以致當時帶來一個很大的爭拗之一
[00:11:17.720 --> 00:11:21.240]  就是究竟外邦人信了耶穌之後
[00:11:21.240 --> 00:11:23.560]  要不要守國禮
[00:11:23.560 --> 00:11:25.800]  一個國禮是舊約
[00:11:25.800 --> 00:11:28.960]  猶太人一出生第八天就要守國禮
[00:11:28.960 --> 00:11:31.960]  但是外邦人需不需要守國禮呢
[00:11:31.960 --> 00:11:35.320]  以致帶來一個很大的對話
[00:11:35.320 --> 00:11:39.040]  而這個對話在當時要開一個大會
[00:11:39.040 --> 00:11:40.480]  一個大公會議
[00:11:40.480 --> 00:11:42.720]  就記載在《使徒行傳》第十五章
[00:11:42.720 --> 00:11:44.400]  一個大公會議
[00:11:44.400 --> 00:11:49.360]  其實主題就是外邦人要不要守國禮
[00:11:49.360 --> 00:11:50.320]  就這麼簡單
[00:11:50.320 --> 00:11:53.720]  結果他們看回整部聖經
[00:11:53.720 --> 00:11:54.680]  看回舊約
[00:11:54.680 --> 00:11:57.640]  終於決定不用守國禮
[00:11:57.640 --> 00:12:00.840]  於是就差派保羅去宣佈
[00:12:00.840 --> 00:12:03.760]  以後外邦人就不再需要守國禮
[00:12:03.760 --> 00:12:05.040]  所以很明顯
[00:12:05.040 --> 00:12:06.760]  一間教會有猶太的信徒
[00:12:06.760 --> 00:12:07.880]  有外邦的信徒
[00:12:07.880 --> 00:12:12.440]  的確帶來了很大對律法的詮釋和衝突
[00:12:12.440 --> 00:12:13.200]  於是就說
[00:12:13.200 --> 00:12:14.000]  何夢詩
[00:12:14.000 --> 00:12:16.320]  二十一世紀還有沒有這樣的情況
[00:12:16.320 --> 00:12:17.720]  其實有
[00:12:17.720 --> 00:12:19.960]  今天的教會仍然有些人
[00:12:19.960 --> 00:12:22.280]  是所謂的律法主義者
[00:12:22.280 --> 00:12:24.760]  仍然說什麼都要守
[00:12:24.760 --> 00:12:25.600]  但亦有些人
[00:12:25.600 --> 00:12:26.480]  不用守了
[00:12:26.480 --> 00:12:27.600]  律法正是叫我們資助而已
[00:12:27.600 --> 00:12:28.360]  我們忘記它
[00:12:28.360 --> 00:12:30.480]  我們只有恩典
[00:12:30.480 --> 00:12:31.600]  仍然都有
[00:12:31.600 --> 00:12:33.320]  今天有所謂的律法的人
[00:12:33.320 --> 00:12:35.600]  有些人說所謂恩典的教會
[00:12:35.600 --> 00:12:38.480]  已知道我們明明在這個世代裏面
[00:12:38.480 --> 00:12:41.120]  在二十一世紀仍然有這樣的情況出現
[00:12:41.120 --> 00:12:42.280]  特別過去十年
[00:12:42.280 --> 00:12:44.160]  有所謂回歸耶路撒冷
[00:12:44.160 --> 00:12:45.120]  Back to Jerusalem
[00:12:45.120 --> 00:12:47.560]  這個運動開始的時候
[00:12:47.560 --> 00:12:48.200]  很多人就說
[00:12:48.200 --> 00:12:49.680]  我們要回歸耶路撒冷
[00:12:49.680 --> 00:12:51.440]  我們要面對一群猶太人
[00:12:51.440 --> 00:12:53.880]  所以我們要熟讀舊約
[00:12:53.880 --> 00:12:54.880]  這個前提
[00:12:54.880 --> 00:12:56.280]  這個前設是對的
[00:12:56.280 --> 00:12:57.440]  但是到了一個地步
[00:12:57.440 --> 00:12:58.240]  例如說
[00:12:58.240 --> 00:13:01.080]  今天我們教會都一定要嚴守余節
[00:13:01.080 --> 00:13:03.480]  我們嚴守所有的節期
[00:13:03.480 --> 00:13:05.120]  我們不能夠吃豬肉
[00:13:05.120 --> 00:13:05.920]  一定要嚴守
[00:13:05.920 --> 00:13:07.120]  甚至我們不要守聖誕節
[00:13:07.120 --> 00:13:08.720]  因為聖誕節也不知道是不是那個日子
[00:13:08.720 --> 00:13:10.480]  到了一個極端的地步
[00:13:10.480 --> 00:13:13.120]  就是十月二十五日不是聖誕節
[00:13:13.120 --> 00:13:14.760]  那個日子真的不是聖誕節
[00:13:14.760 --> 00:13:17.160]  因為沒有人知道耶穌何時出生
[00:13:17.160 --> 00:13:18.760]  我們只是一個紀念
[00:13:18.760 --> 00:13:19.560]  但是他說不可以
[00:13:19.560 --> 00:13:20.680]  我們不要守
[00:13:20.680 --> 00:13:21.840]  我們只守舊約
[00:13:21.840 --> 00:13:22.680]  到了一個地步
[00:13:22.680 --> 00:13:23.520]  有沒有這樣的人呢
[00:13:23.520 --> 00:13:24.640]  有
[00:13:24.640 --> 00:13:25.840]  有沒有一些人到了一個地步
[00:13:25.840 --> 00:13:26.560]  很開放呢
[00:13:26.560 --> 00:13:27.840]  有
[00:13:27.840 --> 00:13:28.600]  因為它法
[00:13:28.600 --> 00:13:30.680]  只是叫他資助而已
[00:13:30.680 --> 00:13:31.720]  所以我們不要說它法
[00:13:31.720 --> 00:13:32.840]  大家Happy Happy
[00:13:32.840 --> 00:13:33.800]  你跟鄰居說Happy Happy
[00:13:33.800 --> 00:13:35.000]  這樣就算了
[00:13:35.000 --> 00:13:36.640]  有啊這個世代
[00:13:36.640 --> 00:13:38.240]  所以保羅很聰明
[00:13:38.240 --> 00:13:40.080]  保羅面對這個群眾
[00:13:40.080 --> 00:13:41.080]  他就很聰明
[00:13:41.080 --> 00:13:45.800]  他說我不是提倡的法主義
[00:13:45.800 --> 00:13:49.840]  我也不是提倡非法主義
[00:13:49.840 --> 00:13:52.840]  保羅其實是一個很平衡的人
[00:13:52.840 --> 00:13:56.360]  他說我今天是一個承傳的法人
[00:13:56.360 --> 00:13:58.240]  所以同福是一間
[00:13:58.240 --> 00:14:00.400]  The Word and Power Church
[00:14:00.400 --> 00:14:01.360]  有神的能力
[00:14:01.360 --> 00:14:02.320]  有神的話語
[00:14:02.320 --> 00:14:04.840]  所以同福也有保羅那種智慧
[00:14:04.840 --> 00:14:06.040]  你跟鄰居說
[00:14:06.040 --> 00:14:08.080]  同福是一個很平衡的教會
[00:14:08.080 --> 00:14:09.560]  我們不是一個法主義
[00:14:09.560 --> 00:14:11.640]  我們也不是非法主義
[00:14:11.640 --> 00:14:14.480]  我們是承傳的法主義
[00:14:14.480 --> 00:14:16.440]  什麼叫做承傳的法
[00:14:16.440 --> 00:14:18.760]  今天保羅在第七章開始
[00:14:18.760 --> 00:14:20.840]  他就開始講解
[00:14:20.840 --> 00:14:22.400]  耶穌說過的話
[00:14:22.400 --> 00:14:26.520]  耶穌說我們不是要廢除的法
[00:14:26.520 --> 00:14:30.440]  我們是要承傳的法
[00:14:30.440 --> 00:14:32.360]  什麼叫做承傳的法
[00:14:32.360 --> 00:14:33.600]  保羅在第七章
[00:14:33.600 --> 00:14:34.720]  第一節到第六節
[00:14:34.720 --> 00:14:35.840]  他開始講
[00:14:35.840 --> 00:14:38.360]  保羅一開始講的時候
[00:14:38.360 --> 00:14:41.000]  他重拾了一至六節
[00:14:41.000 --> 00:14:44.000]  第一章到第六章的觀點
[00:14:44.000 --> 00:14:45.000]  他就說
[00:14:45.000 --> 00:14:48.840]  究竟為什麼我們不可以靠律法稱賢
[00:14:48.840 --> 00:14:51.280]  為什麼我們一定要因信稱賢
[00:14:51.280 --> 00:14:54.520]  於是他在七章第一節到第六節就說
[00:14:54.520 --> 00:14:58.040]  原來律法本身有三種限制
[00:14:58.040 --> 00:14:59.600]  即是律法有它的限制
[00:14:59.600 --> 00:15:01.960]  第一就是時間的限制
[00:15:01.960 --> 00:15:03.880]  我們讀一讀頭三節
[00:15:03.880 --> 00:15:05.040]  準備一二三
[00:15:34.880 --> 00:15:38.520]  其實這三節容不容易明白
[00:15:38.520 --> 00:15:40.120]  很容易明白
[00:15:40.120 --> 00:15:41.480]  很容易明白
[00:15:41.480 --> 00:15:43.760]  但是我們發覺很有趣
[00:15:43.760 --> 00:15:45.720]  在我們中文的譯本
[00:15:45.720 --> 00:15:49.480]  和某些英文很多人用的譯本
[00:15:49.480 --> 00:15:53.560]  是沒有翻譯到第七章第一節的一個原文
[00:15:53.560 --> 00:15:54.400]  一個字
[00:15:54.400 --> 00:15:58.680]  這個原文就是OR
[00:15:58.680 --> 00:16:01.320]  在原文裏面有一個OR
[00:16:01.320 --> 00:16:02.680]  這個OR有什麼重要
[00:16:02.680 --> 00:16:07.520]  原來這個OR就是帶出了第一章到第六章
[00:16:07.520 --> 00:16:09.360]  然後第七章開始
[00:16:09.360 --> 00:16:12.560]  中間這個連接詞的重要性
[00:16:12.560 --> 00:16:14.560]  這個連接詞就是保羅說
[00:16:14.560 --> 00:16:17.360]  其實我們前面所說的一句話
[00:16:17.360 --> 00:16:18.920]  你覺得我低謙嗎
[00:16:18.920 --> 00:16:21.000]  我再跟你說我後面所說的一句話
[00:16:21.000 --> 00:16:22.320]  不是低謙
[00:16:22.320 --> 00:16:24.520]  好像是另一種的觀點
[00:16:24.520 --> 00:16:26.720]  好像是一個不協調的觀點
[00:16:26.720 --> 00:16:29.200]  於是保羅就放了一個OR在這裏
[00:16:29.200 --> 00:16:30.120]  但另一方面
[00:16:30.120 --> 00:16:31.760]  他說我放一個OR在這裏
[00:16:31.760 --> 00:16:33.760]  第七章第一節他就說了
[00:16:33.760 --> 00:16:36.600]  你們應該明白什麼叫做律法
[00:16:36.600 --> 00:16:37.320]  他很聰明
[00:16:37.320 --> 00:16:39.400]  他說你們應該明白什麼叫做律法
[00:16:39.400 --> 00:16:40.960]  所以我放這個OR字
[00:16:40.960 --> 00:16:42.720]  你們以為是不協調嗎
[00:16:42.720 --> 00:16:45.440]  你們誤會了我以為對律法的那種低謙
[00:16:45.440 --> 00:16:46.600]  其實不是
[00:16:46.600 --> 00:16:47.840]  不過我想跟你說
[00:16:47.840 --> 00:16:50.560]  律法的而且確有它的限制
[00:16:50.560 --> 00:16:52.240]  第一就是時間限制
[00:16:52.240 --> 00:16:56.800]  就是說當這個律法對於活人是有限制
[00:16:56.800 --> 00:17:00.520]  對於死人是沒有了約束力的
[00:17:00.520 --> 00:17:02.360]  意思他就用了婚姻
[00:17:02.360 --> 00:17:04.360]  他說丈夫和妻子結婚
[00:17:04.360 --> 00:17:06.120]  如果丈夫未死
