
[00:00:00.000 --> 00:00:02.000]  (主席) 鄧小平 早安
[00:05:59.000 --> 00:06:03.000]  或者當沒有一塊石頭是留在一塊石頭上面的時候
[00:06:03.000 --> 00:06:06.000]  當我們人生跌入混亂的時候
[00:06:06.000 --> 00:06:09.000]  我們應該怎樣去自處呢
[00:06:09.000 --> 00:06:12.000]  是很害怕、很絕望
[00:06:12.000 --> 00:06:15.000]  還是聖經告訴我們
[00:06:15.000 --> 00:06:18.000]  其實還有另外一種的可能性
[00:06:18.000 --> 00:06:22.000]  所以節目今天我想和大家一起回到
[00:06:22.000 --> 00:06:25.000]  這段三代經課《盧家福音》第十一章
[00:06:25.000 --> 00:06:27.000]  這一段的文本裡面
[00:06:27.000 --> 00:06:29.000]  我們去聽一下
[00:06:29.000 --> 00:06:34.000]  耶穌基督在混亂和在終末的寓言裡面
[00:06:34.000 --> 00:06:37.000]  給他們的信徒和給我們今天
[00:06:37.000 --> 00:06:41.000]  怎樣會有一種所謂充滿著盼望和使命感的
[00:06:41.000 --> 00:06:44.000]  一種核心的訊息
[00:06:44.000 --> 00:06:47.000]  正如剛才提到我們讀經讀到
[00:06:47.000 --> 00:06:50.000]  當門徒聽到
[00:06:50.000 --> 00:06:54.000]  這個聖殿將會被徹底拆毀的時候
[00:06:54.000 --> 00:06:59.000]  他們第一個反應其實相當自然和相當人性化
[00:06:59.000 --> 00:07:02.000]  聖經說他們第一個反應就是
[00:07:02.000 --> 00:07:05.000]  馬上很緊張地問夫子
[00:07:05.000 --> 00:07:06.000]  即是老師
[00:07:06.000 --> 00:07:10.000]  老師,什麼時候會有這些事呢
[00:07:10.000 --> 00:07:13.000]  這些事如果快要來到的時候
[00:07:13.000 --> 00:07:16.000]  到底有什麼預兆呢
[00:07:16.000 --> 00:07:20.000]  這個在盧家福音第十一章第七節那裡
[00:07:20.000 --> 00:07:25.000]  這個是非常之人的問題
[00:07:25.000 --> 00:07:26.000]  好人性的問題
[00:07:26.000 --> 00:07:32.000]  因為當他們面對著一些未知的將來的時候
[00:07:32.000 --> 00:07:36.000]  我們總是很想找一些實的確據
[00:07:36.000 --> 00:07:39.000]  一些我們可以掌握的線索
[00:07:39.000 --> 00:07:44.000]  以致我們能夠不只有心理準備
[00:07:44.000 --> 00:07:47.000]  可能還有實際的準備
[00:07:47.000 --> 00:07:49.000]  而耶穌當他們這樣問了
[00:07:49.000 --> 00:07:53.000]  到底什麼時候有什麼預兆等等的時候
[00:07:53.000 --> 00:07:56.000]  耶穌就開始說了一番說話
[00:07:56.000 --> 00:07:57.000]  這番說話大家知道
[00:07:57.000 --> 00:08:02.000]  在聖經裡面被稱為小啟示錄
[00:08:02.000 --> 00:08:06.000]  這段耶穌的回應或者回答
[00:08:06.000 --> 00:08:07.000]  在馬太福音也有
[00:08:07.000 --> 00:08:10.000]  在馬克福音也有
[00:08:10.000 --> 00:08:14.000]  主要是說什麼呢
[00:08:14.000 --> 00:08:21.000]  主要耶穌說將會充滿著戰爭、饑荒、地震、天象的變化
[00:08:21.000 --> 00:08:25.000]  令人很不安的末日的景象
[00:08:25.000 --> 00:08:28.000]  長久以來很多讀經的人
[00:08:28.000 --> 00:08:33.000]  都將這一段耶穌所說的所謂小啟示錄
[00:08:33.000 --> 00:08:37.000]  嘗試找一下到底世界末日的時候是怎麼樣呢
[00:08:37.000 --> 00:08:41.000]  到底裡面這段說話有沒有一些能夠預兆得到
[00:08:41.000 --> 00:08:43.000]  或者預計得到
[00:08:43.000 --> 00:08:48.000]  或者拆解得到世界末日來的時候那種密碼呢
[00:08:48.000 --> 00:08:51.000]  或者因此我們很多時候將這段經文
[00:08:51.000 --> 00:08:54.000]  對照一下每天發生的新聞
[00:08:54.000 --> 00:08:57.000]  這裡打仗那裡地震等等
[00:08:57.000 --> 00:09:03.000]  來想計算到底這是何時會來
[00:09:03.000 --> 00:09:07.000]  不過當我們仔細地看路加福音的時候
[00:09:07.000 --> 00:09:11.000]  尤其當我們對比起同一段的事情
[00:09:11.000 --> 00:09:14.000]  在馬太福音的記載的時候
[00:09:14.000 --> 00:09:23.000]  我們應該會發現路加是在引導他的讀者
[00:09:23.000 --> 00:09:28.000]  要猜測到底這件事何時會來
[00:09:28.000 --> 00:09:33.000]  引導他的讀者由預測轉移變成
[00:09:33.000 --> 00:09:36.000]  讓他們發現其實這些事情
[00:09:36.000 --> 00:09:43.000]  就是我們或者他們身處的遭遇
[00:09:43.000 --> 00:09:46.000]  而在這些已經身處的遭遇
[00:09:46.000 --> 00:09:48.000]  不是將來的事是現在的事
[00:09:48.000 --> 00:09:52.000]  身處的遭遇裡面到底是怎樣來活出信仰
[00:09:52.000 --> 00:10:01.000]  大家知道路加福音大概寫作的年頭是主後70年
[00:10:01.000 --> 00:10:03.000]  這個大時代
[00:10:03.000 --> 00:10:08.000]  大家知道耶路撒冷被羅馬軍入城摧毀
[00:10:08.000 --> 00:10:14.000]  而路加教會或者路加的群體
[00:10:14.000 --> 00:10:18.000]  大致上很多都是外邦人的群體
[00:10:18.000 --> 00:10:20.000]  不是猶太的基督徒
[00:10:20.000 --> 00:10:22.000]  他們對於這一場
[00:10:22.000 --> 00:10:26.000]  當他們讀到路加福音的讀者
[00:10:26.000 --> 00:10:28.000]  讀到這一段經文的時候
[00:10:28.000 --> 00:10:36.000]  他們的經驗不是快要發生的事
[00:10:36.000 --> 00:10:41.000]  因為那種滅城那種災難等等
[00:10:41.000 --> 00:10:47.000]  並不是一些很遙遠的神秘的災難
[00:10:47.000 --> 00:10:52.000]  而是已經在公元後70年
[00:10:52.000 --> 00:10:56.000]  在這一班的路加福音讀者身上
[00:10:56.000 --> 00:10:59.000]  是已經在發生的
[00:10:59.000 --> 00:11:03.000]  他們不是在遙望著一場浩劫快要來臨
[00:11:03.000 --> 00:11:08.000]  他們是在經驗這一場浩劫已經產生
[00:11:08.000 --> 00:11:10.000]  並且路加要告訴他們
[00:11:10.000 --> 00:11:16.000]  這一場浩劫的出現不是因為上帝很差
[00:11:16.000 --> 00:11:18.000]  不是因為上帝失控
[00:11:18.000 --> 00:11:22.000]  是一早耶穌在幾十年之前
[00:11:22.000 --> 00:11:27.000]  已經預告過這些事情會發生
[00:11:27.000 --> 00:11:31.000]  第二我們看看路加的回憶
[00:11:31.000 --> 00:11:32.000]  第十節
[00:11:32.000 --> 00:11:34.000]  當時耶穌對他們說
[00:11:34.000 --> 00:11:35.000]  民要攻打民國
[00:11:35.000 --> 00:11:36.000]  要攻打各地
[00:11:36.000 --> 00:11:37.000]  要大大震動
[00:11:37.000 --> 00:11:39.000]  多處必有饑荒瘟疫
[00:11:39.000 --> 00:11:41.000]  又有可怕的異象和大神
[00:11:41.000 --> 00:11:43.000]  即從天上顯現
[00:11:43.000 --> 00:11:47.000]  凡這一切事已先
[00:11:47.000 --> 00:11:49.000]  人要下手拿住你們
[00:11:49.000 --> 00:11:50.000]  逼迫你們
[00:11:50.000 --> 00:11:51.000]  把你們交給會堂
[00:11:51.000 --> 00:11:53.000]  並且收在監獄
[00:11:53.000 --> 00:11:56.000]  又為我的名拉你們到君王和諸侯面前
[00:11:56.000 --> 00:11:58.000]  大改壽審
[00:11:58.000 --> 00:12:03.000]  路加是要回憶耶穌這段說話
[00:12:03.000 --> 00:12:08.000]  告訴當時讀路加福音的教會
[00:12:08.000 --> 00:12:13.000]  告訴他們這些迫害
[00:12:13.000 --> 00:12:18.000]  是在終末世界前來的時候
[00:12:18.000 --> 00:12:20.000]  就會發生
[00:12:20.000 --> 00:12:22.000]  不知道會發生多久
[00:12:22.000 --> 00:12:24.000]  是此時此刻
[00:12:24.000 --> 00:12:28.000]  苦難對於當日的路加群體
[00:12:28.000 --> 00:12:31.000]  讀著路加福音這段說話的時候
[00:12:31.000 --> 00:12:33.000]  不是將來式
[00:12:33.000 --> 00:12:36.000]  是現在進行式
[00:12:36.000 --> 00:12:39.000]  很明顯路加的回憶
[00:12:39.000 --> 00:12:40.000]  這個編排
[00:12:40.000 --> 00:12:44.000]  是要將當日的信徒
[00:12:44.000 --> 00:12:46.000]  要從他們的眼光
[00:12:46.000 --> 00:12:49.000]  本來聚焦於天上的奇景
[00:12:49.000 --> 00:12:51.000]  拉回到地面
[00:12:51.000 --> 00:12:54.000]  本來他們在問將來何時發生
[00:12:54.000 --> 00:12:56.000]  要拉他們回來
[00:12:56.000 --> 00:12:57.000]  告訴他們
[00:12:57.000 --> 00:13:03.000]  我們今天要處理終末的時間
[00:13:03.000 --> 00:13:06.000]  已經來臨
[00:13:06.000 --> 00:13:09.000]  路加面對著一個迫切的
[00:13:09.000 --> 00:13:10.000]  牧羊的關懷
[00:13:10.000 --> 00:13:14.000]  當他益述耶穌這段說話的時候
[00:13:14.000 --> 00:13:16.000]  這個牧羊的關懷是
[00:13:16.000 --> 00:13:19.000]  當人正在活在一個不穩定
[00:13:19.000 --> 00:13:23.000]  憂慮、煎熬的生活裡的時候
[00:13:23.000 --> 00:13:26.000]  應該怎樣理解自己的處境
[00:13:26.000 --> 00:13:31.000]  和應該怎樣活下去
[00:13:31.000 --> 00:13:34.000]  於是整段經文就轉到核心
[00:13:34.000 --> 00:13:36.000]  第十三節
[00:13:36.000 --> 00:13:37.000]  第十三節
[00:13:37.000 --> 00:13:41.000]  耶穌預告他們種種的煎熬
[00:13:41.000 --> 00:13:42.000]  之後
[00:13:42.000 --> 00:13:44.000]  沒有跟他們說
[00:13:44.000 --> 00:13:46.000]  你要忍耐
[00:13:46.000 --> 00:13:50.000]  你忍得住將來會有很大的賞賜
[00:13:50.000 --> 00:13:51.000]  又或者耶穌沒有說
[00:13:51.000 --> 00:13:52.000]  你快點走
[00:13:52.000 --> 00:13:56.000]  快點離開這麼危險的地方
[00:13:56.000 --> 00:13:58.000]  沒有,耶穌沒有叫他們
[00:13:58.000 --> 00:14:00.000]  想著大賞賜來做人
[00:14:00.000 --> 00:14:05.000]  也沒有想著叫他們逃跑
[00:14:05.000 --> 00:14:07.000]  耶穌說了一句相當之顛覆
[00:14:07.000 --> 00:14:10.000]  當日起碼聽的人的說話
[00:14:10.000 --> 00:14:12.000]  第十三節
[00:14:12.000 --> 00:14:16.000]  但這些事終必成為
[00:14:16.000 --> 00:14:18.000]  作見證的機會
[00:14:18.000 --> 00:14:23.000]  我正在讀和修本翻譯的聖經
[00:14:23.000 --> 00:14:26.000]  比較清晰和明亮
[00:14:26.000 --> 00:14:29.000]  但這些事終必成為
[00:14:29.000 --> 00:14:34.000]  你們作見證的機會
[00:14:34.000 --> 00:14:36.000]  整個路加福音
[00:14:36.000 --> 00:14:38.000]  以至同一個作者
[00:14:38.000 --> 00:14:40.000]  來編寫的《史獨行傳》
[00:14:40.000 --> 00:14:42.000]  大家知道作見證
[00:14:42.000 --> 00:14:45.000]  都是一個相當之核心的主題
[00:14:45.000 --> 00:14:46.000]  作見證的意思
[00:14:46.000 --> 00:14:49.000]  不是我們平時做好人的意思
[00:14:49.000 --> 00:14:51.000]  作見證的意思
[00:14:51.000 --> 00:14:53.000]  是在我們生活很極端
[00:14:53.000 --> 00:14:55.000]  很關鍵的時刻
[00:14:55.000 --> 00:14:59.000]  我們仍然能夠最有力地
[00:14:59.000 --> 00:15:01.000]  從我們身體力行
[00:15:01.000 --> 00:15:03.000]  來表示
[00:15:03.000 --> 00:15:05.000]  這個信仰是有多麼的真確
[00:15:05.000 --> 00:15:08.000]  上帝是多麼的可靠
[00:15:08.000 --> 00:15:10.000]  見證的意思是用我們的命
[00:15:10.000 --> 00:15:14.000]  來告訴身邊周圍的人
[00:15:14.000 --> 00:15:17.000]  證明上帝是在這裡
[00:15:17.000 --> 00:15:19.000]  上帝是多麼堅實
[00:15:19.000 --> 00:15:22.000]  和上帝是多麼可靠
[00:15:24.000 --> 00:15:26.000]  路加說
[00:15:26.000 --> 00:15:28.000]  遇到一切這些事
[00:15:28.000 --> 00:15:32.000]  是要將這些事成為
[00:15:32.000 --> 00:15:36.000]  一個作見證的機會
[00:15:36.000 --> 00:15:41.000]  但是怎樣能夠這麼慘
[00:15:41.000 --> 00:15:43.000]  又能夠成為
[00:15:43.000 --> 00:15:46.000]  一個作見證的機會呢
[00:15:46.000 --> 00:15:49.000]  整段經文耶穌說了兩個應許
[00:15:49.000 --> 00:15:51.000]  和一個命令
[00:15:51.000 --> 00:15:54.000]  以致這麼慘
[00:15:54.000 --> 00:15:56.000]  看來這麼慘當日的情況
[00:15:56.000 --> 00:15:59.000]  能夠轉化成為見證
[00:15:59.000 --> 00:16:01.000]  第一個的應許
[00:16:01.000 --> 00:16:05.000]  是在耶穌第十五節所說
[00:16:05.000 --> 00:16:07.000]  因為我必似你們口才智慧
[00:16:07.000 --> 00:16:09.000]  是你們一切敵人
[00:16:09.000 --> 00:16:11.000]  都不能擋住、搏不倒的
[00:16:11.000 --> 00:16:14.000]  這裡不是叫他們不用想
[00:16:14.000 --> 00:16:16.000]  諸如此類,不用計劃,不是這樣
[00:16:16.000 --> 00:16:19.000]  這裡是耶穌是一個應許
[00:16:19.000 --> 00:16:21.000]  因為無論我們什麼情況
[00:16:21.000 --> 00:16:23.000]  或者他們什麼情況
[00:16:23.000 --> 00:16:26.000]  傳言的倚靠
[00:16:26.000 --> 00:16:28.000]  仍然都是可靠的
[00:16:28.000 --> 00:16:31.000]  因為聖靈上帝是在當中
[00:16:31.000 --> 00:16:34.000]  是一個應許
[00:16:34.000 --> 00:16:37.000]  你傳言倚靠的話
[00:16:37.000 --> 00:16:39.000]  你會安然無恙
[00:16:39.000 --> 00:16:42.000]  第二個應許
[00:16:42.000 --> 00:16:44.000]  是在第十八節
[00:16:44.000 --> 00:16:47.000]  耶穌說:然而你們連一根頭髮也不損壞
[00:16:47.000 --> 00:16:50.000]  如果我們留心讀這段經文
[00:16:50.000 --> 00:16:51.000]  你會覺得很奇怪
[00:16:51.000 --> 00:16:53.000]  因為明明在說
[00:16:53.000 --> 00:16:55.000]  一根頭髮都不損壞之前的兩節
[00:16:55.000 --> 00:16:57.000]  才剛剛說完
[00:16:57.000 --> 00:17:01.000]  你們會被你們的父母、兄弟等等
[00:17:01.000 --> 00:17:04.000]  交官,甚至中間的人會死掉
[00:17:04.000 --> 00:17:06.000]  因為這樣的緣故
[00:17:06.000 --> 00:17:10.000]  既然會遭難,遭到會死的
[00:17:10.000 --> 00:17:12.000]  耶穌在兩節之後的應許
[00:17:12.000 --> 00:17:17.000]  就是一根頭髮你們都不會損壞
[00:17:17.000 --> 00:17:22.000]  這是福音書經常出現的奧妙地方
[00:17:22.000 --> 00:17:25.000]  耶穌在這裡不是在說
[00:17:25.000 --> 00:17:30.000]  他們的身體連傷痕都不會有
[00:17:30.000 --> 00:17:32.000]  不會被人打
[00:17:32.000 --> 00:17:33.000]  不是這樣
[00:17:33.000 --> 00:17:35.000]  耶穌在這裡是在說
[00:17:35.000 --> 00:17:38.000]  縱使身體受損
[00:17:38.000 --> 00:17:48.000]  你們的整個靈魂都不會失去
[00:17:48.000 --> 00:17:51.000]  因為在永恆裡
[00:17:51.000 --> 00:17:55.000]  我們的生命是在上帝的手裡
[00:17:55.000 --> 00:17:57.000]  絲毫都不會被損壞
[00:17:57.000 --> 00:18:02.000]  即使我們的身體可能會被損壞
[00:18:02.000 --> 00:18:04.000]  於是在這兩個應許上
[00:18:04.000 --> 00:18:06.000]  耶穌給了一個命令
[00:18:06.000 --> 00:18:09.000]  命令就是你們要常存忍耐
[00:18:09.000 --> 00:18:11.000]  不是為了將來得大賞之
[00:18:11.000 --> 00:18:14.000]  你們要常存忍耐,就必保存靈魂
[00:18:14.000 --> 00:18:17.000]  或者更加平易近人的翻譯
[00:18:17.000 --> 00:18:22.000]  就是你們常存忍耐,就必保存生命
[00:18:22.000 --> 00:18:24.000]  第十九節
[00:18:24.000 --> 00:18:28.000]  忍耐的原文,大家知道是Hypomone
[00:18:28.000 --> 00:18:31.000]  這個字不是在說一種被動等等
[00:18:31.000 --> 00:18:33.000]  算了,忍著吧
[00:18:33.000 --> 00:18:34.000]  不是這個意思
[00:18:34.000 --> 00:18:38.000]  是說一種意象就像一個兵
[00:18:38.000 --> 00:18:41.000]  一個很忠心的兵在戰場上
[00:18:41.000 --> 00:18:44.000]  即使炮火連天的時候
[00:18:44.000 --> 00:18:46.000]  他都屹立不倒
[00:18:46.000 --> 00:18:49.000]  是那種忍耐
[00:18:49.000 --> 00:18:53.000]  所以耶穌在這裡說什麼呢?
[00:18:53.000 --> 00:18:58.000]  說當人生跌入混亂時刻的時候
[00:18:58.000 --> 00:19:01.000]  我們沒有必要猜測
[00:19:01.000 --> 00:19:04.000]  到底這件事何時開始,何時會完
[00:19:04.000 --> 00:19:09.000]  有什麼徵兆,那時何時會來
[00:19:09.000 --> 00:19:11.000]  耶穌說不是這樣的
[00:19:11.000 --> 00:19:13.000]  當人生在進入混亂的時候
[00:19:13.000 --> 00:19:15.000]  耶穌告訴我們
[00:19:15.000 --> 00:19:19.000]  我們要保存我們的倚靠心
[00:19:19.000 --> 00:19:21.000]  耶穌告訴我們
[00:19:21.000 --> 00:19:26.000]  祂會和我們同在
[00:19:26.000 --> 00:19:31.000]  耶穌命令我們在這些情況下都要屹立不倒
[00:19:31.000 --> 00:19:35.000]  因為將會成為見證
[00:19:35.000 --> 00:19:38.000]  不過我們看這段經文的時候
[00:19:38.000 --> 00:19:43.000]  其實感覺都很遙遠
[00:19:43.000 --> 00:19:46.000]  因為看來雖然今天的世界
[00:19:46.000 --> 00:19:48.000]  真的有民要攻打民
[00:19:48.000 --> 00:19:50.000]  國要攻打國
[00:19:50.000 --> 00:19:52.000]  在不同的地方真的有大地震
[00:19:52.000 --> 00:19:55.000]  有饑荒,有瘟疫等等
[00:19:55.000 --> 00:19:58.000]  不過我想我們身處香港
[00:19:58.000 --> 00:20:02.000]  大概都是安全的
[00:20:02.000 --> 00:20:06.000]  而坐在這裡今天崇拜的
[00:20:06.000 --> 00:20:11.000]  看來大概都不會像當日的老家群體一樣
[00:20:11.000 --> 00:20:14.000]  會遭遇到人要拿下你們
[00:20:14.000 --> 00:20:16.000]  要逼迫你們,把你們交給會堂
[00:20:16.000 --> 00:20:18.000]  並且收在監獄
[00:20:18.000 --> 00:20:21.000]  然後拉到君王和諸侯面前受審
[00:20:21.000 --> 00:20:23.000]  看來我們坐在這裡
[00:20:23.000 --> 00:20:25.000]  今天我們的遭遇
[00:20:25.000 --> 00:20:32.000]  都不像當日的老家群體那麼惡劣
[00:20:32.000 --> 00:20:35.000]  不過我想和大家分享一下
[00:20:35.000 --> 00:20:39.000]  我一個很切身的個人經歷
[00:20:39.000 --> 00:20:41.000]  來嘗試看看這段經文
[00:20:41.000 --> 00:20:44.000]  在我們日常生活裡
[00:20:44.000 --> 00:20:50.000]  到底怎樣會成為一種很震撼的真實呢
[00:20:50.000 --> 00:20:56.000]  很個人的,我身體其實一向都有一些舊患
[00:20:56.000 --> 00:20:58.000]  不過舊患看來香港人大部分
[00:20:58.000 --> 00:21:01.000]  十個有八個都有的應該
[00:21:01.000 --> 00:21:03.000]  就是很多年之前
[00:21:03.000 --> 00:21:09.000]  我已經被診斷為有腰椎肩盤突出的問題
[00:21:09.000 --> 00:21:12.000]  而頸部一直都不太舒服
[00:21:12.000 --> 00:21:15.000]  並且斷斷續續很困擾
[00:21:15.000 --> 00:21:18.000]  頸部很痛,二十四小時的痛
[00:21:18.000 --> 00:21:21.000]  現在也在痛,不過你不太會感覺到
[00:21:21.000 --> 00:21:24.000]  很多時候都硬了
[00:21:24.000 --> 00:21:26.000]  但是這麼多年都習慣了
[00:21:26.000 --> 00:21:29.000]  一直都不以為意
[00:21:29.000 --> 00:21:32.000]  直到今年三月的時候
[00:21:32.000 --> 00:21:35.000]  我二姐姐看來,她應該看不過眼
[00:21:35.000 --> 00:21:37.000]  我不太理會這件事
[00:21:37.000 --> 00:21:40.000]  這時候我二姐姐跟我說
[00:21:40.000 --> 00:21:43.000]  我出錢給你去照MRI
[00:21:43.000 --> 00:21:48.000]  拿一個比較新近的診斷
[00:21:48.000 --> 00:21:52.000]  當然性情難卻,又免費這麼好
[00:21:52.000 --> 00:21:56.000]  所以就去照這個MRI
[00:21:56.000 --> 00:22:08.000]  就是大家看到與看不到之間的一個MRI的影像
[00:22:08.000 --> 00:22:10.000]  這個大家看到與看不到之間
[00:22:10.000 --> 00:22:17.000]  是我的頸旁邊的一個影像
[00:22:17.000 --> 00:22:23.000]  當然照了一百多張
[00:22:23.000 --> 00:22:25.000]  然後醫生尤其指著這一張
[00:22:25.000 --> 00:22:29.000]  跟我說你的情況相當嚴重
[00:22:29.000 --> 00:22:31.000]  我說是嗎?沒有理由
