
[00:00:00.000 --> 00:00:04.540]  今日來到一起想你們經民愛我們的鄰舍
[00:02:13.200 --> 00:02:13.960]  政府也好
[00:02:13.960 --> 00:02:15.860]  或者自己尋覓的地方
[00:02:15.860 --> 00:02:18.120]  都有一個棲身的地方
[00:02:18.120 --> 00:02:22.520]  我們求主去保守
[00:02:22.520 --> 00:02:25.120]  我們教會也發覺
[00:02:25.120 --> 00:02:27.440]  在我們的名冊裏面
[00:02:27.440 --> 00:02:30.680]  有大約十位的屍體
[00:02:30.680 --> 00:02:32.120]  是以前或者現在
[00:02:32.120 --> 00:02:35.360]  住在黃福縣的地方
[00:02:35.360 --> 00:02:37.920]  我們先後目遮去致電
[00:02:37.920 --> 00:02:40.680]  大致上都是平安的
[00:02:40.680 --> 00:02:42.120]  但有很多都表達
[00:02:42.120 --> 00:02:45.960]  還要慢慢尋找一些長遠的居所
[00:02:45.960 --> 00:02:50.360]  本來的物業怎樣去面對這些損失
[00:02:50.360 --> 00:02:52.080]  都是未知之數
[00:02:52.080 --> 00:02:54.200]  很需要大家禱告
[00:02:54.200 --> 00:02:58.360]  我們也發現不單是在香港
[00:02:58.360 --> 00:03:02.640]  國際也是很凝重很沉重
[00:03:02.640 --> 00:03:06.480]  我們都求主去幫助
[00:03:06.480 --> 00:03:13.160]  我們看到政府除了繼續去跟進
[00:03:13.160 --> 00:03:17.560]  也找了一些跨組別的專人
[00:03:17.560 --> 00:03:20.280]  去研究這場火是怎樣引起
[00:03:20.280 --> 00:03:22.160]  為何會蔓延得這麼快
[00:03:22.160 --> 00:03:24.440]  或者為何造成傷亡這麼大
[00:03:24.440 --> 00:03:29.240]  這些都代日後一些研究的報告
[00:03:29.240 --> 00:03:33.360]  以至於作日後的一些檢討
[00:03:33.360 --> 00:03:35.560]  所以我們都禱告
[00:03:35.560 --> 00:03:37.040]  我們的哀傷當中
[00:03:37.040 --> 00:03:39.280]  我們知道在香港十八區
[00:03:39.280 --> 00:03:44.000]  都有一些掉燃的地方
[00:03:44.000 --> 00:03:48.920]  使市民能夠表達自己的哀傷
[00:03:48.920 --> 00:03:53.080]  報紙也報導這些情況
[00:03:53.080 --> 00:03:55.480]  我也留意到有一個家庭
[00:03:55.480 --> 00:03:59.240]  有一個年幼的父母
[00:03:59.240 --> 00:04:03.320]  一起去看這些掉燃的場地的時候
[00:04:03.320 --> 00:04:08.000]  兒子在未知之前去掉燃的地方
[00:04:08.000 --> 00:04:09.280]  都問媽媽
[00:04:09.280 --> 00:04:12.800]  那些至親失去了的小朋友
[00:04:12.800 --> 00:04:15.040]  有誰來照顧呢
[00:04:15.040 --> 00:04:21.160]  都有一個年少的兒子捐贈了自己的錢
[00:04:21.160 --> 00:04:28.320]  一千元去幫助災民的工作
[00:04:28.320 --> 00:04:30.400]  我想災民還有很多很多
[00:04:30.400 --> 00:04:33.760]  不單止是住宿物資的需要
[00:04:33.760 --> 00:04:36.680]  還有心靈的需要
[00:04:36.680 --> 00:04:39.000]  我們教會可以做到什麼呢?
[00:04:39.000 --> 00:04:45.360]  我們可以怎樣去做一些色切的援助呢?
[00:04:45.360 --> 00:04:47.800]  我想都是需要大家一起去禱告
[00:04:47.800 --> 00:04:52.000]  我們先後聯絡了大埔區
[00:04:52.000 --> 00:04:55.960]  幾間區議員的辦公室
[00:04:55.960 --> 00:04:57.840]  和兩間教會
[00:04:57.840 --> 00:04:59.600]  我們都發覺他們同樣
[00:04:59.600 --> 00:05:01.680]  物資暫時是OK的
[00:05:01.680 --> 00:05:03.080]  但是長遠之後
[00:05:03.080 --> 00:05:05.200]  特別是心靈上的需要
[00:05:05.200 --> 00:05:09.080]  若然教會可以支援的
[00:05:09.080 --> 00:05:10.520]  我們怎樣可以支援呢?
[00:05:10.520 --> 00:05:12.600]  所以求主都會幫助我們
[00:05:12.600 --> 00:05:15.440]  所以我今天想和大家分享一段經文
[00:05:15.440 --> 00:05:19.240]  《愛倫如己》
[00:05:19.240 --> 00:05:21.200]  在聖經裏面大家很熟悉
[00:05:21.200 --> 00:05:25.360]  《路加福音》第十章一段經文
[00:05:25.360 --> 00:05:28.680]  首先我們看看這段經文
[00:05:28.680 --> 00:05:32.000]  我們作為一個信徒
[00:05:32.000 --> 00:05:33.400]  主要的門徒
[00:05:33.400 --> 00:05:35.600]  我們的愛心是怎樣的呢?
[00:05:35.600 --> 00:05:39.160]  這段經文在今時時都很色切
[00:05:39.160 --> 00:05:41.600]  我們一起重新學習
[00:05:41.600 --> 00:05:44.400]  或許可以幫助我們
[00:05:44.400 --> 00:05:47.400]  怎樣去回應這次的災難
[00:05:47.400 --> 00:05:51.120]  作為教會我們可以做到什麼
[00:05:51.120 --> 00:05:52.480]  我們看看這段經文
[00:05:52.480 --> 00:05:56.080]  首先講一下信徒生命的本質
[00:05:56.080 --> 00:05:57.560]  應該是有愛的
[00:05:57.560 --> 00:06:03.440]  我們看看第25至28節
[00:06:03.440 --> 00:06:05.240]  這段經文有一個人物出現
[00:06:05.240 --> 00:06:08.760]  有一個律法師起來試探耶穌
[00:06:08.760 --> 00:06:10.280]  聖經裏面也說
[00:06:10.280 --> 00:06:12.400]  耶穌基督不是第一次
[00:06:12.400 --> 00:06:13.880]  不是第一次
[00:06:13.880 --> 00:06:15.960]  有時他們想考驗一下耶穌
[00:06:15.960 --> 00:06:18.960]  究竟你作為一個拉比
[00:06:18.960 --> 00:06:20.320]  一個教師
[00:06:20.320 --> 00:06:23.160]  你是否很熟透
[00:06:23.160 --> 00:06:26.440]  所以這一次他是試探的
[00:06:26.440 --> 00:06:29.960]  律法師對摩西的律法非常熟悉
[00:06:29.960 --> 00:06:34.640]  他發問的問題都不容易回應
[00:06:34.640 --> 00:06:36.640]  他發出一個問題
[00:06:36.640 --> 00:06:41.640]  老師我該做什麼可以承受永生?
[00:06:41.640 --> 00:06:44.760]  我做什麼才可以承受永生呢?
[00:06:44.760 --> 00:06:47.560]  主耶穌沒有直接回答
[00:06:47.560 --> 00:06:49.840]  只是回應他
[00:06:49.840 --> 00:06:51.040]  再問他一個問題
[00:06:51.040 --> 00:06:53.440]  律法上寫的是什麼?
[00:06:53.440 --> 00:06:55.320]  你是怎樣念的呢?
[00:06:55.320 --> 00:06:57.920]  你怎樣理解這段經文呢?
[00:06:57.920 --> 00:07:03.440]  律法師回答了答案
[00:07:03.440 --> 00:07:05.200]  第27節他說
[00:07:05.200 --> 00:07:06.320]  他回答說
[00:07:06.320 --> 00:07:11.720]  你要盡心盡性盡力盡意愛主祢的神
[00:07:11.720 --> 00:07:15.760]  又要愛倫如己
[00:07:15.760 --> 00:07:17.200]  兩個範疇
[00:07:17.200 --> 00:07:18.200]  第一是愛神
[00:07:18.200 --> 00:07:19.200]  第二是愛人
[00:07:19.200 --> 00:07:21.200]  他很熟悉聖經
[00:07:21.200 --> 00:07:25.200]  第二是《生命紀》第六章第五節
[00:07:25.200 --> 00:07:29.120]  這裡說了四個「盡」
[00:07:29.120 --> 00:07:31.120]  「盡心」這個「心」字
[00:07:31.120 --> 00:07:35.000]  包括人的感情、意志、思想
[00:07:35.000 --> 00:07:39.600]  已經是生命裡面的內涵的很大部分
[00:07:39.600 --> 00:07:41.880]  然後「盡性」這個字
[00:07:41.880 --> 00:07:45.480]  這個字可能譯作靈魂
[00:07:45.480 --> 00:07:48.280]  即是一個人的意向、意志
[00:07:48.280 --> 00:07:53.160]  包括了整個人的活力之所在
[00:07:53.160 --> 00:07:55.640]  這個字有時可能代表整個人
[00:07:55.640 --> 00:07:58.600]  即是兩個「盡」
[00:07:58.600 --> 00:08:02.160]  「盡力」究竟是更加是盡心的
[00:08:02.160 --> 00:08:04.160]  用身體力行去服事呢?
[00:08:04.160 --> 00:08:06.880]  「盡意」再加一個「意」
[00:08:06.880 --> 00:08:11.200]  意是強調理性、思想、意向
[00:08:11.200 --> 00:08:13.400]  這樣加起來
[00:08:13.400 --> 00:08:16.440]  當然聖經沒有告訴我們
[00:08:16.440 --> 00:08:18.440]  人分開了四個部分
[00:08:18.440 --> 00:08:21.520]  其實這四樣東西很多都會重疊的
[00:08:21.520 --> 00:08:24.440]  簡單來說就是全心全意的愛神
[00:08:24.440 --> 00:08:26.920]  將你整個人投入去愛神
[00:08:26.920 --> 00:08:29.400]  這個真是很大的誡命
[00:08:29.400 --> 00:08:31.640]  然後就是要愛倫如己
[00:08:31.640 --> 00:08:33.120]  也是很極致的
[00:08:33.120 --> 00:08:34.640]  因為愛倫到了一個地步
[00:08:34.640 --> 00:08:36.200]  好像自己一樣
[00:08:36.200 --> 00:08:40.640]  這個答案是非常出色的
[00:08:40.640 --> 00:08:42.640]  其實耶穌基督當時被人問
[00:08:42.640 --> 00:08:47.240]  「律法之中最重要的是什麼?最重要的是什麼?」
[00:08:47.240 --> 00:08:49.240]  耶穌基督也回答了這個問題
[00:08:49.240 --> 00:08:52.520]  要盡心盡性、盡意愛神
[00:08:52.520 --> 00:08:56.720]  其次就是相訪、愛倫如己
[00:08:56.720 --> 00:09:00.040]  這個答案其實是很標準、非常之好
[00:09:00.040 --> 00:09:03.320]  耶穌基督馬上就這樣說
[00:09:03.320 --> 00:09:05.840]  耶穌對他說
[00:09:05.840 --> 00:09:07.840]  「你回答得正確
[00:09:07.840 --> 00:09:11.640]  你這樣做就會得永生」
[00:09:11.640 --> 00:09:14.240]  律法師想說「做什麼才得永生?」
[00:09:14.240 --> 00:09:16.040]  現在好了 你答案有了
[00:09:16.040 --> 00:09:19.240]  你做了這件事就得永生了
[00:09:19.240 --> 00:09:22.840]  我們新的信徒會馬上問這個問題
[00:09:22.840 --> 00:09:26.640]  得永生應該是順靠耶穌基督才得永生的
[00:09:26.640 --> 00:09:29.440]  怎麼能夠做到呢?
[00:09:29.440 --> 00:09:32.640]  我相信主耶穌一定知道這個真理
[00:09:32.640 --> 00:09:36.240]  但是他這樣去回應是很有意思的
[00:09:36.240 --> 00:09:39.840]  或者我們看看主耶穌這個回應絕對沒有錯的
[00:09:39.840 --> 00:09:41.440]  你這樣做就得永生的
[00:09:41.440 --> 00:09:43.640]  是什麼意思呢?
[00:09:43.640 --> 00:09:47.040]  雖然我們知道主耶穌在《約翰福音》第三章
[00:09:47.040 --> 00:09:49.640]  和《彌加底母》見到他的時候說
[00:09:49.640 --> 00:09:52.440]  「人若不從生,不能進神的國」
[00:09:52.440 --> 00:09:53.640]  大家記得嗎?
[00:09:53.640 --> 00:09:55.640]  所以耶穌基督一定知道
[00:09:55.640 --> 00:09:58.040]  人一定要透過相信
[00:09:58.040 --> 00:10:00.440]  生命被聖靈感動
[00:10:00.440 --> 00:10:03.640]  然後才有永生的福分
[00:10:03.640 --> 00:10:05.640]  但是從另一個角度
[00:10:05.640 --> 00:10:07.640]  新約的信徒
[00:10:07.640 --> 00:10:10.440]  也是神叫我們愛神愛人的
[00:10:10.440 --> 00:10:12.440]  就是說
[00:10:12.440 --> 00:10:14.840]  愛人如己這個道理
[00:10:14.840 --> 00:10:18.040]  是得救人的生命的表徵
[00:10:18.040 --> 00:10:19.840]  真是愛人如己
[00:10:19.840 --> 00:10:24.840]  保羅在《羅馬書》十三章這麼說
[00:10:24.840 --> 00:10:28.440]  教會的信徒怎麼說呢?
[00:10:28.440 --> 00:10:30.440]  「你們除了彼此相愛
[00:10:30.440 --> 00:10:33.040]  對任何人都不可虧欠什麼
[00:10:33.040 --> 00:10:36.840]  因為那愛人的就成全了律法
[00:10:36.840 --> 00:10:38.440]  那不可姦淫
[00:10:38.440 --> 00:10:39.040]  不可殺人
[00:10:39.040 --> 00:10:39.840]  不可偷渡
[00:10:39.840 --> 00:10:41.040]  不可貪婪
[00:10:41.040 --> 00:10:42.440]  或別的戒命
[00:10:42.440 --> 00:10:46.240]  都包括在愛倫如己這句之內
[00:10:46.240 --> 00:10:48.640]  愛是不對倫人作惡
[00:10:48.640 --> 00:10:51.240]  所以愛就成全了律法」
[00:10:51.240 --> 00:10:55.240]  使律法公義的一些教導
[00:10:55.240 --> 00:10:57.640]  是表明它的公義是恆古不變
[00:10:57.640 --> 00:11:00.440]  所以一個能夠愛
[00:11:00.440 --> 00:11:03.440]  是表達他有屬靈的生命
[00:11:03.440 --> 00:11:05.640]  還有愛神又如何呢?
[00:11:05.640 --> 00:11:08.640]  其實如果我們真的看舊約的理解
[00:11:08.640 --> 00:11:09.840]  如果你愛神
[00:11:09.840 --> 00:11:12.440]  你一定知道神為我們預備彌賽亞
[00:11:12.440 --> 00:11:16.040]  所有舊約都是這樣的看法
[00:11:16.040 --> 00:11:17.440]  如果我們愛神
[00:11:17.440 --> 00:11:21.240]  一定連同相信神為我們預備的彌賽亞
[00:11:21.240 --> 00:11:22.640]  其實包含在裡面
[00:11:22.640 --> 00:11:24.840]  特別在我們知道
[00:11:24.840 --> 00:11:28.640]  在福音書耶穌基督講道理的時候
[00:11:28.640 --> 00:11:30.040]  和人講解的時候
[00:11:30.040 --> 00:11:32.040]  祂也讓人知道
[00:11:32.040 --> 00:11:34.240]  祂就是要人相信那一位
[00:11:34.240 --> 00:11:35.640]  那位是彌賽亞
[00:11:35.640 --> 00:11:37.640]  所以在第九章
[00:11:37.640 --> 00:11:41.240]  我們看回路加福音第九章第二十節
[00:11:41.240 --> 00:11:43.440]  耶穌問自己的門徒
[00:11:43.440 --> 00:11:47.640]  「耶穌問他們:你們說我是誰?」
[00:11:47.640 --> 00:11:50.640]  彼得回答:是神所立的基督
[00:11:50.640 --> 00:11:53.640]  你要知道彼得不是很例外
[00:11:53.640 --> 00:11:56.640]  整個民族都有神的話語
[00:11:56.640 --> 00:12:00.040]  知道神為人預備一個彌賽亞
[00:12:00.040 --> 00:12:01.640]  而彼得答彎了
[00:12:01.640 --> 00:12:02.640]  祂就是了
[00:12:02.640 --> 00:12:03.840]  所以如果愛神
[00:12:03.840 --> 00:12:08.040]  必定包括知道信的門路
[00:12:08.040 --> 00:12:10.440]  另外我們再看回
[00:12:10.440 --> 00:12:12.840]  在這段經文之前
[00:12:12.840 --> 00:12:15.440]  耶穌基督也說過
[00:12:15.440 --> 00:12:19.040]  很多人想聽
[00:12:19.040 --> 00:12:20.440]  祂是一個特別的
[00:12:20.440 --> 00:12:22.040]  神差來的
[00:12:22.040 --> 00:12:23.640]  神的兒子
[00:12:23.640 --> 00:12:27.440]  祂說過在第十章第十六節
[00:12:27.440 --> 00:12:32.240]  當時很多人不太信靠祂
[00:12:32.240 --> 00:12:35.440]  祂說:欺絕我的就是欺絕
[00:12:35.440 --> 00:12:38.040]  差遣我來的那位
[00:12:38.040 --> 00:12:41.040]  所以如果你說愛神
[00:12:41.040 --> 00:12:42.240]  真正愛神的人
[00:12:42.240 --> 00:12:44.240]  一定是相信耶穌基督的
[00:12:44.240 --> 00:12:46.640]  在這段經文之前的一句
[00:12:46.640 --> 00:12:48.640]  更加像耶穌基督這樣說
[00:12:48.640 --> 00:12:50.440]  向眾人說過這句話
[00:12:50.440 --> 00:12:51.440]  「我告訴你們
[00:12:51.440 --> 00:12:53.440]  從前有許多先知和君王
[00:12:53.440 --> 00:12:55.440]  要看你們所看的
[00:12:55.440 --> 00:12:56.640]  卻沒有看見
[00:12:56.640 --> 00:12:58.240]  要聽你們所聽的
[00:12:58.240 --> 00:12:59.440]  卻沒有聽見」
[00:12:59.440 --> 00:13:00.240]  簡單來說
[00:13:00.240 --> 00:13:01.240]  我現在在這裡
[00:13:01.240 --> 00:13:03.240]  神叫你接納那位
[00:13:03.240 --> 00:13:04.240]  我在這裡
[00:13:04.240 --> 00:13:05.240]  你們需要相信
[00:13:05.240 --> 00:13:09.240]  所以其實耶穌基督說這句話的時候
[00:13:09.240 --> 00:13:11.240]  很明顯
[00:13:11.240 --> 00:13:14.240]  如果有愛神、愛人
[00:13:14.240 --> 00:13:17.240]  可以是這麼盡的極致
[00:13:17.240 --> 00:13:19.840]  不是人能夠做到什麼
[00:13:19.840 --> 00:13:22.240]  而是有神的恩典
[00:13:22.240 --> 00:13:24.240]  有神的關係
[00:13:24.240 --> 00:13:27.240]  才能做到這個誡命
[00:13:27.240 --> 00:13:29.240]  是一個生命的表徵
[00:13:29.240 --> 00:13:32.240]  而耶穌基督這樣回答
[00:13:32.240 --> 00:13:37.240]  正是迫使律法師
[00:13:37.240 --> 00:13:39.240]  你有沒有真的做到呢?
[00:13:39.240 --> 00:13:40.240]  你能不能夠做到
[00:13:40.240 --> 00:13:42.240]  愛神愛人去到這麼極致呢?
[00:13:42.240 --> 00:13:44.240]  如果你不行的時候
[00:13:44.240 --> 00:13:46.240]  你就要了解
[00:13:46.240 --> 00:13:49.240]  你唯有直接相信我
[00:13:49.240 --> 00:13:51.240]  這個神威
[00:13:51.240 --> 00:13:53.240]  我們主耶穌
[00:13:53.240 --> 00:13:57.240]  祂就能夠使人可以承傳律法
[00:13:57.240 --> 00:14:00.240]  當然律法師不是很明白
[00:14:00.240 --> 00:14:02.240]  但是我們今天是否明白呢?
[00:14:02.240 --> 00:14:04.240]  如果我們說做愛人的工作
[00:14:04.240 --> 00:14:06.240]  我們今天是看到
[00:14:06.240 --> 00:14:09.240]  今天這個社會的需要
[00:14:09.240 --> 00:14:11.240]  社區裡面的需要
[00:14:11.240 --> 00:14:14.240]  我們知道永生從來以來
[00:14:14.240 --> 00:14:17.240]  不是靠我們做多少事情
[00:14:17.240 --> 00:14:20.240]  而是和神的關係有多少
[00:14:20.240 --> 00:14:21.240]  而我們有了這個基礎
[00:14:21.240 --> 00:14:25.240]  我們才會懂得去愛人
[00:14:25.240 --> 00:14:28.240]  以至愛人的能力來自神
[00:14:28.240 --> 00:14:29.240]  基礎來自神
[00:14:29.240 --> 00:14:31.240]  我們的方向也正確
[00:14:31.240 --> 00:14:33.240]  我們的能力也從神那裡來
[00:14:33.240 --> 00:14:34.240]  而不是一些血氣之肉
[00:14:34.240 --> 00:14:37.240]  那裡很悲哀
[00:14:37.240 --> 00:14:39.240]  我們快點去幫忙
[00:14:39.240 --> 00:14:40.240]  我們更加知道
[00:14:40.240 --> 00:14:43.240]  真是愛人有主耶穌基督
[00:14:43.240 --> 00:14:45.240]  那個屬靈的向度
[00:14:45.240 --> 00:14:48.240]  所以我們也不是單純看重
[00:14:48.240 --> 00:14:52.240]  別人的現在這個燕尾之急
[00:14:52.240 --> 00:14:55.240]  很恐怕今天的受災的災民
[00:14:55.240 --> 00:14:57.240]  不只是吃
[00:14:57.240 --> 00:14:59.240]  不只是住
[00:14:59.240 --> 00:15:01.240]  很多心靈的盼望
[00:15:01.240 --> 00:15:02.240]  很多離世
[00:15:02.240 --> 00:15:04.240]  很多哀傷
[00:15:04.240 --> 00:15:09.240]  神才給人真正的安慰釋放
[00:15:09.240 --> 00:15:12.240]  我們願意教會一個獨有的角色
[00:15:12.240 --> 00:15:16.240]  在神裡面我們怎樣去愛我們的靈社
[00:15:16.240 --> 00:15:20.240]  第一個是律法師
[00:15:20.240 --> 00:15:23.240]  是錯誤
[00:15:23.240 --> 00:15:25.240]  但是耶穌基督去引導他
[00:15:25.240 --> 00:15:28.240]  雖然引導的時候給了一個挑戰
[00:15:28.240 --> 00:15:31.240]  讓他想想你做不做得到
[00:15:31.240 --> 00:15:32.240]  但是律法師的反應
[00:15:32.240 --> 00:15:35.240]  我們知道他完全不是很體會
[00:15:35.240 --> 00:15:37.240]  他覺得我可以的
[00:15:37.240 --> 00:15:39.240]  我什麼都做不到
[00:15:39.240 --> 00:15:42.240]  你發覺在福音書裡面那些
[00:15:42.240 --> 00:15:44.240]  很覺得自己能夠去
[00:15:44.240 --> 00:15:46.240]  發揮才能為這些宗教領袖
[00:15:46.240 --> 00:15:47.240]  他覺得我可以的
[00:15:47.240 --> 00:15:49.240]  是那些人不行
[00:15:49.240 --> 00:15:51.240]  你記得一個少年的官
[00:15:51.240 --> 00:15:53.240]  耶穌基督說
[00:15:53.240 --> 00:15:55.240]  什麼是良善?只有神
[00:15:55.240 --> 00:16:00.240]  然後神叫我們教十誡裡面的條文
[00:16:00.240 --> 00:16:02.240]  那個少年的官怎麼說呢?
[00:16:02.240 --> 00:16:04.240]  我從小就做了
[00:16:04.240 --> 00:16:06.240]  可以的
[00:16:06.240 --> 00:16:09.240]  我們今天是不是這樣看我們自己呢?
[00:16:09.240 --> 00:16:14.240]  我們的能力是不是很有本事去幫助人呢?
[00:16:14.240 --> 00:16:16.240]  我們的心是怎樣呢?
[00:16:16.240 --> 00:16:18.240]  我恐怕如果這個基礎不穩的時候
[00:16:18.240 --> 00:16:20.240]  我們會出錯問題
[00:16:20.240 --> 00:16:23.240]  我們再看看這個律法師怎麼說
[00:16:23.240 --> 00:16:25.240]  他說
[00:16:25.240 --> 00:16:27.240]  問了第一個問題
[00:16:27.240 --> 00:16:28.240]  我做什麼都可以榮生
[00:16:28.240 --> 00:16:30.240]  第二個問題
[00:16:30.240 --> 00:16:33.240]  繼續延伸這個論述
[00:16:33.240 --> 00:16:35.240]  阿拉人要證明自己有理
[00:16:35.240 --> 00:16:36.240]  就對耶穌說
[00:16:36.240 --> 00:16:38.240]  誰是我的鄰舍?
[00:16:38.240 --> 00:16:40.240]  什麼意思呢?
[00:16:40.240 --> 00:16:42.240]  有榮生要愛鄰舍
[00:16:42.240 --> 00:16:44.240]  愛神愛人
[00:16:44.240 --> 00:16:46.240]  我可以的
[00:16:46.240 --> 00:16:50.240]  不過我鄰舍有個規限
[00:16:50.240 --> 00:16:52.240]  我明知道
[00:16:52.240 --> 00:16:55.240]  所以要耶穌基督定一個界限
[00:16:55.240 --> 00:16:57.240]  誰是我的鄰舍?
[00:16:57.240 --> 00:16:58.240]  簡單來說
[00:16:58.240 --> 00:17:00.240]  如果鄰舍的範圍過了
[00:17:00.240 --> 00:17:02.240]  我就不需要愛了
[00:17:02.240 --> 00:17:04.240]  在猶太人的眼中
[00:17:04.240 --> 00:17:06.240]  愛邦人是污穢的
[00:17:06.240 --> 00:17:08.240]  是不碰都不碰
[00:17:08.240 --> 00:17:10.240]  更加不用說愛
[00:17:10.240 --> 00:17:12.240]  是這樣去看
[00:17:12.240 --> 00:17:15.240]  一個完全錯解的聖經
[00:17:15.240 --> 00:17:17.240]  如果我們看《愛人如己》
[00:17:17.240 --> 00:17:21.240]  這是來自利未記十九章十八節
[00:17:21.240 --> 00:17:23.240]  他說要愛鄰如己
[00:17:23.240 --> 00:17:29.240]  我們一起讀給大家聽聽這句經文
[00:17:29.240 --> 00:17:33.240]  十九章十八節這裡
[00:17:33.240 --> 00:17:36.240]  他說
[00:17:36.240 --> 00:17:38.240]  不可報仇
[00:17:38.240 --> 00:17:40.240]  也不可埋怨你本國的子民
[00:17:40.240 --> 00:17:42.240]  你要愛鄰如己
[00:17:42.240 --> 00:17:44.240]  我是耶和華
[00:17:44.240 --> 00:17:47.240]  整個群體是你需要的
[00:17:47.240 --> 00:17:50.240]  去關懷的對象
[00:17:50.240 --> 00:17:51.240]  你不要埋怨
[00:17:51.240 --> 00:17:52.240]  不要報仇
[00:17:52.240 --> 00:17:53.240]  要有愛
[00:17:53.240 --> 00:17:56.240]  但不代表只局限本國的子民
[00:17:56.240 --> 00:18:00.240]  如果我們再看第三十三節同章
[00:18:00.240 --> 00:18:02.240]  神就這樣對他們說
[00:18:02.240 --> 00:18:06.240]  若有外人寄居在你們的地上和你同住
[00:18:06.240 --> 00:18:08.240]  不樂欺負他
[00:18:08.240 --> 00:18:09.240]  是一樣的
[00:18:09.240 --> 00:18:11.240]  然後寄居在你們那裡的外人
[00:18:11.240 --> 00:18:13.240]  你們要看他如本地人
[00:18:13.240 --> 00:18:16.240]  並要愛他如己
[00:18:16.240 --> 00:18:19.240]  一樣是愛他如己
[00:18:19.240 --> 00:18:21.240]  沒有分開
[00:18:21.240 --> 00:18:23.240]  所以他問這個問題
[00:18:23.240 --> 00:18:25.240]  本身就定了自己的界線
[00:18:25.240 --> 00:18:28.240]  所以主耶穌基督怎樣去扭轉他呢?
[00:18:28.240 --> 00:18:29.240]  第一
[00:18:29.240 --> 00:18:31.240]  永生是靠自己是不行的
[00:18:31.240 --> 00:18:32.240]  上次去扭轉他
[00:18:32.240 --> 00:18:34.240]  耶穌基督提出這個
[00:18:34.240 --> 00:18:35.240]  第二
[00:18:35.240 --> 00:18:36.240]  愛人
[00:18:36.240 --> 00:18:37.240]  你以為你真的做到?
[00:18:37.240 --> 00:18:39.240]  你留什麼愛人如己呢?
[00:18:39.240 --> 00:18:41.240]  不是你自己定界線的
[00:18:41.240 --> 00:18:43.240]  於是會有一個故事說了出來
[00:18:43.240 --> 00:18:45.240]  這個故事
[00:18:45.240 --> 00:18:48.240]  很多信徒或者我們理解
[00:18:48.240 --> 00:18:50.240]  好像是一個比喻
[00:18:50.240 --> 00:18:52.240]  但主耶穌沒有說這個比喻
[00:18:52.240 --> 00:18:54.240]  會不會有些事實根據
[00:18:54.240 --> 00:18:55.240]  我們不知道
[00:18:55.240 --> 00:18:56.240]  完全不知道
[00:18:56.240 --> 00:18:58.240]  因為聖經沒有說
