
[00:00:00.000 --> 00:00:02.000]  我們一齊低頭祈禱
[00:03:02.000 --> 00:03:05.000]  我相信很正常
[00:03:05.000 --> 00:03:07.000]  如果我們代入藥室的角色
[00:03:07.000 --> 00:03:09.000]  不行
[00:03:09.000 --> 00:03:11.000]  明明不是
[00:03:11.000 --> 00:03:15.000]  這件事情不可以這樣接受
[00:03:15.000 --> 00:03:17.000]  那怎麼辦
[00:03:17.000 --> 00:03:19.000]  要休了她
[00:03:19.000 --> 00:03:21.000]  但如何能讓她的姿態好一點呢
[00:03:21.000 --> 00:03:23.000]  令自己令對方
[00:03:23.000 --> 00:03:25.000]  沒那麼沒面子呢
[00:03:25.000 --> 00:03:28.000]  在當時來說
[00:03:28.000 --> 00:03:29.000]  藥室其實
[00:03:29.000 --> 00:03:31.000]  我們現在就很清楚
[00:03:31.000 --> 00:03:33.000]  知道是聖靈感人
[00:03:33.000 --> 00:03:35.000]  但對於藥室來說
[00:03:35.000 --> 00:03:36.000]  藥室不知道
[00:03:36.000 --> 00:03:38.000]  就算瑪麗亞跟她說
[00:03:38.000 --> 00:03:40.000]  天使跟我說
[00:03:40.000 --> 00:03:42.000]  這個胎是聖靈給我的
[00:03:42.000 --> 00:03:44.000]  藥室
[00:03:44.000 --> 00:03:46.000]  在當時的環境
[00:03:46.000 --> 00:03:48.000]  都不明白
[00:03:48.000 --> 00:03:51.000]  今天我們就經歷了很多年
[00:03:51.000 --> 00:03:53.000]  很多神學家就不斷教我們
[00:03:53.000 --> 00:03:55.000]  如何去明白多一點
[00:03:55.000 --> 00:03:56.000]  聖靈感人
[00:03:56.000 --> 00:03:58.000]  其實都是很難明白的
[00:03:58.000 --> 00:04:00.000]  這個是我們人的生理上
[00:04:00.000 --> 00:04:02.000]  能夠做到的事情
[00:04:02.000 --> 00:04:05.000]  正如前幾天我的電腦壞了
[00:04:05.000 --> 00:04:08.000]  有個電腦的弟兄
[00:04:08.000 --> 00:04:11.000]  奇才的弟兄來幫我看電腦
[00:04:11.000 --> 00:04:13.000]  跟著就跟我說了很多
[00:04:13.000 --> 00:04:17.000]  CPU、SSD、HDD、RAM
[00:04:18.000 --> 00:04:19.000]  我聽過很多
[00:04:19.000 --> 00:04:20.000]  我聽過這些字
[00:04:20.000 --> 00:04:22.000]  但實際上是做什麼的呢?
[00:04:22.000 --> 00:04:23.000]  那些東西跟電腦有什麼關係?
[00:04:23.000 --> 00:04:24.000]  怎樣運作的呢?
[00:04:24.000 --> 00:04:25.000]  他講來講去
[00:04:25.000 --> 00:04:27.000]  其實我都不是很明白的
[00:04:27.000 --> 00:04:30.000]  正如當時一樣
[00:04:30.000 --> 00:04:32.000]  聖靈感人對於藥室來說
[00:04:32.000 --> 00:04:35.000]  是很難明白、很難理解的
[00:04:35.000 --> 00:04:37.000]  其實弟兄姊妹
[00:04:37.000 --> 00:04:39.000]  我們人生裏面
[00:04:39.000 --> 00:04:40.000]  很多時候我們都會遇到
[00:04:40.000 --> 00:04:42.000]  一些突然而來
[00:04:42.000 --> 00:04:44.000]  意料之外
[00:04:44.000 --> 00:04:46.000]  發生在自己
[00:04:46.000 --> 00:04:50.000]  或者發生在自己身邊所愛的人身上
[00:04:50.000 --> 00:04:51.000]  我們很難去理解
[00:04:51.000 --> 00:04:53.000]  為什麼這些事情會發生
[00:04:53.000 --> 00:04:57.000]  當然我們做基督徒做得久
[00:04:57.000 --> 00:04:59.000]  我們會有標準答案
[00:04:59.000 --> 00:05:01.000]  我們會說
[00:05:01.000 --> 00:05:03.000]  聖經說的
[00:05:03.000 --> 00:05:05.000]  萬事都互相效力
[00:05:05.000 --> 00:05:07.000]  叫愛神的人得益處
[00:05:07.000 --> 00:05:10.000]  所以神容許這些事情發生
[00:05:10.000 --> 00:05:11.000]  在我們身上
[00:05:11.000 --> 00:05:13.000]  或者在我們身邊的人身上
[00:05:13.000 --> 00:05:15.000]  一定有它的原因
[00:05:15.000 --> 00:05:17.000]  是對我們好的
[00:05:17.000 --> 00:05:20.000]  就好像神送這份禮物給我們
[00:05:20.000 --> 00:05:23.000]  對嗎?
[00:05:23.000 --> 00:05:24.000]  很對
[00:05:24.000 --> 00:05:27.000]  但有時在那一刻
[00:05:27.000 --> 00:05:29.000]  我們未必會馬上理解到
[00:05:29.000 --> 00:05:32.000]  未必馬上消化到、接受到
[00:05:32.000 --> 00:05:34.000]  我們未必很開心地
[00:05:34.000 --> 00:05:36.000]  接受到神給我們這個禮物
[00:05:36.000 --> 00:05:37.000]  這個安排
[00:05:37.000 --> 00:05:39.000]  甚至有時我們
[00:05:39.000 --> 00:05:40.000]  接不上
[00:05:40.000 --> 00:05:42.000]  怎麼辦呢?
[00:05:44.000 --> 00:05:45.000]  弟兄姊妹
[00:05:45.000 --> 00:05:47.000]  想請你們想一想
[00:05:47.000 --> 00:05:49.000]  在你們最近生活裡
[00:05:49.000 --> 00:05:53.000]  神有沒有給你們一些禮物
[00:05:53.000 --> 00:05:56.000]  是不合你們心意的呢?
[00:05:56.000 --> 00:06:00.000]  神有沒有安排一些事情
[00:06:00.000 --> 00:06:03.000]  甚至是一些挑戰、困難
[00:06:03.000 --> 00:06:07.000]  甚至有些人
[00:06:07.000 --> 00:06:08.000]  在你們身邊
[00:06:08.000 --> 00:06:11.000]  是不合你心意的
[00:06:13.000 --> 00:06:15.000]  你怎樣去面對
[00:06:15.000 --> 00:06:17.000]  去經歷神給你這些東西呢?
[00:06:17.000 --> 00:06:23.000]  這些東西是什麼來的呢?
[00:06:23.000 --> 00:06:35.000]  記得我中學的時候
[00:06:35.000 --> 00:06:36.000]  即是很多年前
[00:06:36.000 --> 00:06:38.000]  我中學的時候
[00:06:38.000 --> 00:06:40.000]  要面對
[00:06:40.000 --> 00:06:41.000]  你知道香港面對公開考試
[00:06:41.000 --> 00:06:43.000]  很大壓力的
[00:06:43.000 --> 00:06:47.000]  我有一個非常非常好的死黨
[00:06:47.000 --> 00:06:52.000]  但是差不多臨公開考試前幾個月
[00:06:52.000 --> 00:06:55.000]  他就患上了肺癆
[00:06:55.000 --> 00:06:58.000]  肺癆是很辛苦的
[00:06:58.000 --> 00:06:59.000]  進完醫院
[00:06:59.000 --> 00:07:01.000]  就算離開了醫院之後
[00:07:01.000 --> 00:07:02.000]  他都要留在家裡
[00:07:02.000 --> 00:07:04.000]  每一天要吃藥、打針
[00:07:04.000 --> 00:07:06.000]  身體很疲倦
[00:07:06.000 --> 00:07:08.000]  還有他是不可以上學的
[00:07:08.000 --> 00:07:09.000]  因為當時肺癆來說
[00:07:09.000 --> 00:07:12.000]  是一個高度傳染性的疾病
[00:07:12.000 --> 00:07:17.000]  其實我這個同學很乖的
[00:07:17.000 --> 00:07:20.000]  他一直的成績非常非常好
[00:07:20.000 --> 00:07:25.000]  在那時候我還沒信耶穌
[00:07:25.000 --> 00:07:27.000]  那時候就不明白
[00:07:27.000 --> 00:07:29.000]  為什麼我這個好朋友
[00:07:29.000 --> 00:07:31.000]  他是基督徒
[00:07:31.000 --> 00:07:33.000]  他信耶穌經常去教會、團契
[00:07:33.000 --> 00:07:34.000]  上學得很好
[00:07:34.000 --> 00:07:36.000]  我不明白為什麼他這麼好呢?
[00:07:38.000 --> 00:07:40.000]  為什麼神會讓他
[00:07:40.000 --> 00:07:43.000]  臨考試之前這麼重要的時候
[00:07:43.000 --> 00:07:45.000]  其實他考試應該是很容易的
[00:07:45.000 --> 00:07:46.000]  他的成績這麼好
[00:07:46.000 --> 00:07:49.000]  臨考試之前讓他有這個病呢?
[00:07:49.000 --> 00:07:52.000]  我那時候突然間就在想
[00:07:52.000 --> 00:07:54.000]  神是不是搞錯了呢?
[00:07:54.000 --> 00:07:56.000]  如果現在世界上真的有神的時候
[00:07:56.000 --> 00:07:58.000]  反而可能應該要有病的
[00:07:58.000 --> 00:08:00.000]  可能是我這些不聽話的
[00:08:00.000 --> 00:08:02.000]  成績又不算是很好的
[00:08:02.000 --> 00:08:04.000]  又反對基督教的人
[00:08:04.000 --> 00:08:06.000]  反而我這些是不是應該要有病呢?
[00:08:06.000 --> 00:08:08.000]  為什麼我這個朋友有病呢?
[00:08:08.000 --> 00:08:10.000]  所以當時我覺得
[00:08:10.000 --> 00:08:12.000]  有些不是很明白
[00:08:12.000 --> 00:08:14.000]  又或者有些生氣的
[00:08:14.000 --> 00:08:18.000]  但是在過程裡面
[00:08:18.000 --> 00:08:20.000]  我覺得患難見真情
[00:08:20.000 --> 00:08:22.000]  你知道我這個人
[00:08:22.000 --> 00:08:24.000]  沒怎麼想過
[00:08:24.000 --> 00:08:26.000]  不太經大腦
[00:08:26.000 --> 00:08:28.000]  雖然他有肺癆
[00:08:28.000 --> 00:08:29.000]  正在治療的階段
[00:08:29.000 --> 00:08:30.000]  即是康復的階段
[00:08:30.000 --> 00:08:32.000]  其實都有些傳染性的
[00:08:32.000 --> 00:08:33.000]  我就沒怎麼想過
[00:08:33.000 --> 00:08:34.000]  覺得他是好朋友
[00:08:34.000 --> 00:08:35.000]  我就沒什麼害怕
[00:08:35.000 --> 00:08:36.000]  我就定期一個星期
[00:08:36.000 --> 00:08:38.000]  都會常常去他家
[00:08:38.000 --> 00:08:40.000]  拿些功課給他
[00:08:40.000 --> 00:08:44.000]  特別將上課的重點
[00:08:44.000 --> 00:08:46.000]  去他家跟他說一次
[00:08:46.000 --> 00:08:50.000]  重點就是
[00:08:50.000 --> 00:08:52.000]  其實這樣幫助我預備考試
[00:08:52.000 --> 00:08:54.000]  預備很多
[00:08:54.000 --> 00:08:55.000]  但重點不是這件事
[00:08:55.000 --> 00:08:57.000]  重點就是
[00:08:57.000 --> 00:08:58.000]  在過程裡面
[00:08:58.000 --> 00:09:00.000]  我發現我這個朋友
[00:09:00.000 --> 00:09:02.000]  他雖然有肺癆
[00:09:02.000 --> 00:09:03.000]  他身體很虛弱
[00:09:03.000 --> 00:09:05.000]  很辛苦
[00:09:05.000 --> 00:09:07.000]  但他沒有埋怨過
[00:09:07.000 --> 00:09:09.000]  他仍然很積極
[00:09:09.000 --> 00:09:11.000]  很樂觀的過他前面的生活
[00:09:11.000 --> 00:09:12.000]  他仍然對他前面
[00:09:12.000 --> 00:09:14.000]  接下來要面對公開考試
[00:09:14.000 --> 00:09:16.000]  仍然雖然他很疲倦
[00:09:16.000 --> 00:09:17.000]  但他用盡他的努力
[00:09:17.000 --> 00:09:19.000]  繼續去面對
[00:09:19.000 --> 00:09:22.000]  我當時的心就覺得很奇怪
[00:09:22.000 --> 00:09:24.000]  為什麼會是這樣的呢
[00:09:24.000 --> 00:09:26.000]  跟著他就跟我分享
[00:09:26.000 --> 00:09:29.000]  因為他有耶穌在他的心裡面
[00:09:29.000 --> 00:09:30.000]  賜給他有這個平安
[00:09:30.000 --> 00:09:32.000]  有這個力量
[00:09:32.000 --> 00:09:34.000]  就是這樣
[00:09:34.000 --> 00:09:35.000]  由那時候開始
[00:09:35.000 --> 00:09:36.000]  我對這個信仰
[00:09:36.000 --> 00:09:38.000]  對這個神就有好奇
[00:09:38.000 --> 00:09:40.000]  後來有一個基督徒老師
[00:09:40.000 --> 00:09:42.000]  就帶我去一個聚會
[00:09:42.000 --> 00:09:44.000]  那個聚會裡面就講耶穌
[00:09:44.000 --> 00:09:46.000]  我就聽到有把聲音
[00:09:46.000 --> 00:09:48.000]  在我心裡面跟我說
[00:09:48.000 --> 00:09:50.000]  我來是要叫你得生命
[00:09:50.000 --> 00:09:52.000]  是要得很豐盛的
[00:09:52.000 --> 00:09:55.000]  你還猶豫什麼呢
[00:09:55.000 --> 00:09:58.000]  你的心裡面有很多疑惑
[00:09:58.000 --> 00:10:00.000]  是時候要放下
[00:10:00.000 --> 00:10:02.000]  收起這些疑惑
[00:10:02.000 --> 00:10:05.000]  真的,我讀一間基督教中學
[00:10:05.000 --> 00:10:06.000]  但我自小開始
[00:10:06.000 --> 00:10:08.000]  我就對這個信仰有些反感
[00:10:08.000 --> 00:10:09.000]  其中一個反感是什麼呢
[00:10:09.000 --> 00:10:10.000]  你知不知道
[00:10:10.000 --> 00:10:12.000]  那間學校每一天早上
[00:10:12.000 --> 00:10:14.000]  早會都要站在操場
[00:10:14.000 --> 00:10:16.000]  起碼站15至30分鐘
[00:10:16.000 --> 00:10:18.000]  看看那個基督徒老師
[00:10:18.000 --> 00:10:20.000]  講話長不長
[00:10:20.000 --> 00:10:22.000]  講得長就要站半個小時
[00:10:22.000 --> 00:10:23.000]  所以我由中一開始
[00:10:23.000 --> 00:10:24.000]  我已經很討厭
[00:10:24.000 --> 00:10:25.000]  這件事很討厭
[00:10:25.000 --> 00:10:27.000]  還跟我說耶穌
[00:10:28.000 --> 00:10:30.000]  但在那一刻
[00:10:30.000 --> 00:10:31.000]  以前我對很多信仰
[00:10:31.000 --> 00:10:33.000]  這個神是不是真的
[00:10:33.000 --> 00:10:34.000]  這個世界是怎麼來的
[00:10:34.000 --> 00:10:36.000]  我有很多不同的想法
[00:10:36.000 --> 00:10:38.000]  但在那一刻
[00:10:38.000 --> 00:10:40.000]  心裡面就有這把聲音跟我說
[00:10:40.000 --> 00:10:41.000]  放下
[00:10:41.000 --> 00:10:43.000]  我來給你一個豐盛的生命
[00:10:43.000 --> 00:10:45.000]  就是這樣
[00:10:45.000 --> 00:10:46.000]  由那時候開始
[00:10:46.000 --> 00:10:47.000]  我就走出去
[00:10:47.000 --> 00:10:49.000]  決定相信耶穌基督
[00:10:49.000 --> 00:10:53.000]  我覺得神真是很奇妙
[00:10:53.000 --> 00:10:55.000]  祂安排很多的事情
[00:10:55.000 --> 00:10:57.000]  是在祝福我
[00:10:57.000 --> 00:10:58.000]  帶領我相信耶穌
[00:10:58.000 --> 00:10:59.000]  和神的說話
[00:10:59.000 --> 00:11:01.000]  我一聽到神的說話的時候
[00:11:01.000 --> 00:11:03.000]  就給我很有力量
[00:11:03.000 --> 00:11:04.000]  我不知道為什麼
[00:11:04.000 --> 00:11:05.000]  你問我為什麼那時候
[00:11:05.000 --> 00:11:07.000]  我以前有很多懷疑
[00:11:07.000 --> 00:11:08.000]  對於信仰有很多懷疑
[00:11:08.000 --> 00:11:09.000]  那一刻
[00:11:09.000 --> 00:11:10.000]  聽到神的說話的時候
[00:11:10.000 --> 00:11:12.000]  就完全解決了
[00:11:12.000 --> 00:11:16.000]  神的說話真是很奇妙
[00:11:16.000 --> 00:11:17.000]  很特別
[00:11:17.000 --> 00:11:18.000]  所以第二點
[00:11:18.000 --> 00:11:19.000]  我想和你們分享的
[00:11:19.000 --> 00:11:20.000]  就是神的說話
[00:11:20.000 --> 00:11:22.000]  是改變我們人的心
[00:11:22.000 --> 00:11:24.000]  是可以改變我們人的心
[00:11:24.000 --> 00:11:26.000]  我們請弟兄幫我們讀20至23節
[00:11:26.000 --> 00:11:27.000]  預備 1 2 3
[00:11:57.000 --> 00:11:58.000]  這段經文說出
[00:11:58.000 --> 00:12:00.000]  天使在約瑟的夢裡面
[00:12:00.000 --> 00:12:02.000]  顯現有三件事情
[00:12:02.000 --> 00:12:04.000]  第一就是要約瑟
[00:12:04.000 --> 00:12:06.000]  繼續去迎娶瑪利亞
[00:12:06.000 --> 00:12:08.000]  因為瑪利亞的胎兒
[00:12:08.000 --> 00:12:09.000]  是聖靈感應的
[00:12:09.000 --> 00:12:10.000]  第二
[00:12:10.000 --> 00:12:11.000]  告訴約瑟
[00:12:11.000 --> 00:12:13.000]  你要幫這個嬰兒
[00:12:13.000 --> 00:12:15.000]  起名為耶穌
[00:12:15.000 --> 00:12:17.000]  因為這個娘的胎兒
[00:12:17.000 --> 00:12:18.000]  是聖靈感應的
[00:12:18.000 --> 00:12:20.000]  第二
[00:12:20.000 --> 00:12:21.000]  告訴約瑟
[00:12:21.000 --> 00:12:23.000]  你要幫這個嬰兒
[00:12:23.000 --> 00:12:25.000]  起名為耶穌
[00:12:25.000 --> 00:12:26.000]  因為這個嬰兒
[00:12:26.000 --> 00:12:27.000]  是來這個世界上
[00:12:27.000 --> 00:12:29.000]  是要拯救百姓
[00:12:29.000 --> 00:12:31.000]  第三
[00:12:31.000 --> 00:12:32.000]  這件事
[00:12:32.000 --> 00:12:33.000]  第三這句
[00:12:33.000 --> 00:12:34.000]  就是馬太福音的作者
[00:12:34.000 --> 00:12:36.000]  加上他的解釋
[00:12:36.000 --> 00:12:37.000]  就告訴我們
[00:12:37.000 --> 00:12:38.000]  22、23節
[00:12:38.000 --> 00:12:39.000]  就說這件事情
[00:12:39.000 --> 00:12:40.000]  是要應驗主
[00:12:40.000 --> 00:12:41.000]  藉著舊約裡面
[00:12:41.000 --> 00:12:43.000]  很多先知所說的話
[00:12:43.000 --> 00:12:44.000]  必有一個童女
[00:12:44.000 --> 00:12:46.000]  懷孕生子
[00:12:46.000 --> 00:12:47.000]  人要稱她的名為
[00:12:47.000 --> 00:12:48.000]  二瑪奈尼
[00:12:48.000 --> 00:12:50.000]  神與我們同在
[00:12:50.000 --> 00:12:52.000]  三件很簡單的事情
[00:12:52.000 --> 00:12:55.000]  就在約瑟天使和約瑟
[00:12:55.000 --> 00:12:56.000]  說的話當中
[00:12:56.000 --> 00:12:58.000]  就包括出來
[00:12:58.000 --> 00:12:59.000]  留心這段經文
[00:12:59.000 --> 00:13:00.000]  弟兄姊妹
[00:13:00.000 --> 00:13:01.000]  我們在其他的福音書
[00:13:01.000 --> 00:13:03.000]  是找不到的
[00:13:03.000 --> 00:13:04.000]  是馬太福音
[00:13:04.000 --> 00:13:06.000]  獨有記載的
[00:13:06.000 --> 00:13:09.000]  似乎我們看這段經文的時候
[00:13:09.000 --> 00:13:12.000]  都頗突出約瑟這個人物
[00:13:12.000 --> 00:13:13.000]  約瑟
[00:13:13.000 --> 00:13:16.000]  這裡說約瑟是一個異人
[00:13:16.000 --> 00:13:18.000]  聽了天使在夢裡面吩咐
[00:13:18.000 --> 00:13:19.000]  他醒了之後
[00:13:19.000 --> 00:13:22.000]  很忠心信服地跟從去做
[00:13:22.000 --> 00:13:23.000]  這個突出了
[00:13:23.000 --> 00:13:25.000]  耶穌在地上的爸爸
[00:13:25.000 --> 00:13:26.000]  約瑟
[00:13:26.000 --> 00:13:27.000]  他是一個異人
[00:13:27.000 --> 00:13:28.000]  很忠心的人
[00:13:28.000 --> 00:13:29.000]  很聽神的話
[00:13:29.000 --> 00:13:30.000]  約瑟
[00:13:30.000 --> 00:13:32.000]  有家底的
[00:13:32.000 --> 00:13:34.000]  他有什麼家底
[00:13:34.000 --> 00:13:37.000]  不是一個非常富有的家底
[00:13:37.000 --> 00:13:38.000]  他是一個木匠
[00:13:38.000 --> 00:13:41.000]  但是如果查他的祖宗
[00:13:41.000 --> 00:13:44.000]  他是大衛的子孫
[00:13:44.000 --> 00:13:46.000]  大衛的子孫
[00:13:46.000 --> 00:13:48.000]  所以你看看馬太福音
[00:13:48.000 --> 00:13:50.000]  我們這一段之前
[00:13:50.000 --> 00:13:52.000]  一開始就記載著什麼呢
[00:13:52.000 --> 00:13:55.000]  就是記載著耶穌基督的家譜
[00:13:55.000 --> 00:13:56.000]  他告訴我們
[00:13:56.000 --> 00:13:58.000]  耶穌基督一路
[00:13:58.000 --> 00:13:59.000]  從聖經下來
[00:13:59.000 --> 00:14:01.000]  這個家譜是怎麼來的呢
[00:14:01.000 --> 00:14:03.000]  十四代十四代十四代
[00:14:03.000 --> 00:14:05.000]  這樣記載著
[00:14:05.000 --> 00:14:09.000]  他強調的就是大衛的子孫
[00:14:09.000 --> 00:14:13.000]  約瑟是大衛的子孫
[00:14:13.000 --> 00:14:15.000]  其實再看深一點
[00:14:15.000 --> 00:14:16.000]  其實這段經文最主要
[00:14:16.000 --> 00:14:18.000]  約瑟有多麼好
[00:14:18.000 --> 00:14:19.000]  也不是想告訴我們
[00:14:19.000 --> 00:14:23.000]  約瑟他經歷了什麼事情
[00:14:23.000 --> 00:14:26.000]  其實他是想說約瑟的兒子
[00:14:26.000 --> 00:14:28.000]  耶穌基督
[00:14:28.000 --> 00:14:30.000]  他想告訴我們
[00:14:30.000 --> 00:14:32.000]  耶穌就是天國的君王
[00:14:32.000 --> 00:14:35.000]  是按照神的應許
[00:14:35.000 --> 00:14:38.000]  在舊約裡面已經說了出來
[00:14:38.000 --> 00:14:40.000]  將要來這個世界上
[00:14:40.000 --> 00:14:43.000]  拯救我們的罪人
[00:14:43.000 --> 00:14:44.000]  脫離罪惡的人
[00:14:44.000 --> 00:14:47.000]  這個君王
[00:14:47.000 --> 00:14:50.000]  是救世主尼塞亞
[00:14:50.000 --> 00:14:51.000]  對世界來說
[00:14:51.000 --> 00:14:55.000]  這個是最大的禮物
[00:14:55.000 --> 00:14:56.000]  這個才是這段經文
[00:14:56.000 --> 00:14:59.000]  突出的重點
[00:14:59.000 --> 00:15:01.000]  整個情節
[00:15:01.000 --> 00:15:03.000]  為什麼可以這樣轉變呢
[00:15:03.000 --> 00:15:04.000]  這裡又說
[00:15:04.000 --> 00:15:09.000]  天使向約瑟說話是很重要
[00:15:09.000 --> 00:15:10.000]  天使就是代表神
[00:15:10.000 --> 00:15:11.000]  是神的代表
[00:15:11.000 --> 00:15:14.000]  神的說話直接到約瑟那裡
[00:15:14.000 --> 00:15:15.000]  很清楚的
[00:15:15.000 --> 00:15:17.000]  你要怎麼做就怎麼做
[00:15:17.000 --> 00:15:19.000]  還有解釋也很清楚
[00:15:19.000 --> 00:15:21.000]  是聖靈感應的
[00:15:21.000 --> 00:15:24.000]  是因為這個寶寶要來拯救世界
[00:15:24.000 --> 00:15:27.000]  指令和解釋都很清楚
[00:15:27.000 --> 00:15:29.000]  雖然那一刻對於約瑟來說
[00:15:29.000 --> 00:15:31.000]  可能還是有很多不明白
[00:15:31.000 --> 00:15:36.000]  但當約瑟聽到神跟他說話的時候
[00:15:36.000 --> 00:15:41.000]  他就馬上接受
[00:15:41.000 --> 00:15:43.000]  我相信這一點很特別
[00:15:43.000 --> 00:15:45.000]  縱然他仍然有很多問號
[00:15:45.000 --> 00:15:47.000]  他解釋不到的東西
[00:15:47.000 --> 00:15:50.000]  但他知道這是神跟他說的話
[00:15:50.000 --> 00:15:54.000]  他就馬上跟著他做
[00:15:54.000 --> 00:15:58.000]  他放下自己跟著神的說話去做
[00:15:58.000 --> 00:16:00.000]  你看看
[00:16:00.000 --> 00:16:02.000]  唯有神的說話
[00:16:02.000 --> 00:16:05.000]  才真正能夠改變人
[00:16:05.000 --> 00:16:08.000]  弟兄姊妹
[00:16:08.000 --> 00:16:10.000]  你最近一次
[00:16:10.000 --> 00:16:13.000]  聽到神跟你說話
[00:16:13.000 --> 00:16:17.000]  是幾時呢?
[00:16:17.000 --> 00:16:19.000]  我們想一想
[00:16:19.000 --> 00:16:21.000]  最近一次
[00:16:21.000 --> 00:16:24.000]  神打動你的心
[00:16:24.000 --> 00:16:26.000]  是幾時呢?
[00:16:36.000 --> 00:16:38.000]  會不會就是現在
[00:16:38.000 --> 00:16:40.000]  今早你靈修的時候
[00:16:40.000 --> 00:16:43.000]  昨晚你祈禱的時候
[00:16:43.000 --> 00:16:44.000]  還是幾個月前
[00:16:44.000 --> 00:16:47.000]  或者一年前幾年前呢?
[00:16:47.000 --> 00:16:50.000]  我們的神是活的神
[00:16:50.000 --> 00:16:51.000]  Living的
[00:16:51.000 --> 00:16:52.000]  是和我們一起生活的
[00:16:52.000 --> 00:16:54.000]  所以其實
