
[00:00:00.000 --> 00:00:03.120]  各位來賓 主內的弟兄姊妹 平安
[00:03:17.080 --> 00:03:22.860]  《創世紀》開始看第一個做媽媽的夏娃
[00:03:22.860 --> 00:03:26.480]  當她在聖經裏面的故事當中
[00:03:26.480 --> 00:03:28.740]  經歷了很多的風浪
[00:03:28.740 --> 00:03:33.520]  我們一會兒會從第一章到第四章這個單元裏面
[00:03:33.520 --> 00:03:37.000]  從她的經歷當中學習
[00:03:37.000 --> 00:03:39.440]  我們做當代的母親的時候
[00:03:39.440 --> 00:03:43.080]  她怎樣面對社會的期望
[00:03:43.080 --> 00:03:46.700]  我們一起低頭做個祈禱
[00:03:46.700 --> 00:03:48.120]  我們天父上帝很感謝你
[00:03:48.120 --> 00:03:56.380]  很感謝你讓小朋友為我們的產業構成
[00:03:56.380 --> 00:03:57.800]  幫助我們
[00:03:57.800 --> 00:04:03.400]  幫助我們從你聖經裏的寶貴的話語當中
[00:04:03.400 --> 00:04:14.520]  能夠看到我們怎樣可以做一個合神心意的父母
[00:04:14.520 --> 00:04:21.000]  去帶大小朋友去圍繞你
[00:04:21.000 --> 00:04:22.380]  求你開我們的眼睛
[00:04:22.380 --> 00:04:28.440]  小朋友看得清楚 看得明白你的教導
[00:04:28.440 --> 00:04:37.960]  祝福能夠聽到有行道的父母能夠圍繞你
[00:04:37.960 --> 00:04:41.800]  我們以上的禱告是奉主耶穌得勝的明哲祈求
[00:04:41.800 --> 00:04:43.800]  阿們
[00:04:43.800 --> 00:04:47.080]  好 我們一起看看從《創世紀》第一章看
[00:04:47.080 --> 00:04:50.440]  《創世紀》第一章到第四章是一個單元
[00:04:50.440 --> 00:04:58.400]  是記載了耶和華神做天、做地、做人的故事
[00:04:58.400 --> 00:05:01.280]  在第一章二十六節提到
[00:05:01.280 --> 00:05:08.640]  當耶和華神做了海裡的鳥、空中的飛鳥、地上的昆蟲、走獸之後
[00:05:08.640 --> 00:05:14.680]  祂就照神的樣式、形象去做了人
[00:05:14.680 --> 00:05:18.080]  祂首先是做阿當
[00:05:18.080 --> 00:05:22.280]  去照著耶和華神聖父、聖子、聖靈
[00:05:22.280 --> 00:05:25.560]  三位一體的神的形象而做
[00:05:25.560 --> 00:05:29.800]  祂做了神之後 做了神 這個神的樣式
[00:05:29.800 --> 00:05:36.000]  是一種跟神一種屬靈上有一種完全的關係
[00:05:36.000 --> 00:05:43.160]  祂人是有靈 能夠跟神有一個完全的關係在當中
[00:05:43.160 --> 00:05:46.880]  這個是神所創造的
[00:05:46.880 --> 00:05:52.760]  這個形象還可以代表了神 耶和華神
[00:05:52.760 --> 00:05:57.400]  去管理祂所做的物
[00:05:57.400 --> 00:06:02.560]  包括海裡的魚、空中的鳥、地上的昆蟲
[00:06:02.560 --> 00:06:05.440]  全地所有一切的生物
[00:06:05.440 --> 00:06:09.520]  都是人代表神去管理它們
[00:06:09.520 --> 00:06:12.920]  所以這個地位、這個形象代表
[00:06:12.920 --> 00:06:15.560]  除了有一種完全的關係之外
[00:06:15.560 --> 00:06:19.080]  是有一種代表性在當中
[00:06:19.080 --> 00:06:23.440]  能夠代表神作為祂在地上的代表
[00:06:23.440 --> 00:06:26.200]  去管理這一切的生物
[00:06:26.200 --> 00:06:31.920]  神非常賜福人 包括阿當、夏娃
[00:06:31.920 --> 00:06:36.360]  他們說他們會生養眾多
[00:06:36.360 --> 00:06:41.080]  填滿全地 代神去管治地上一切的生物
[00:06:41.080 --> 00:06:43.200]  當我們看到第二章的時候
[00:06:43.200 --> 00:06:45.240]  再次提到這個故事
[00:06:45.240 --> 00:06:47.800]  從另一個角度去看
[00:06:47.800 --> 00:06:50.920]  再加一些從伊甸園當中
[00:06:50.920 --> 00:06:54.120]  他當初做阿當的時候
[00:06:54.120 --> 00:06:58.200]  就是對他的期望
[00:06:58.200 --> 00:07:02.200]  就是叫他去修理和看守神所做的
[00:07:02.200 --> 00:07:04.840]  神在地上所做的事情
[00:07:04.840 --> 00:07:07.440]  他這個就是在伊甸園裡面
[00:07:07.440 --> 00:07:09.560]  在裡面去侍奉神
[00:07:09.560 --> 00:07:13.640]  透過他的工作去侍奉神
[00:07:13.640 --> 00:07:16.200]  神有個吩咐、有個命令
[00:07:16.200 --> 00:07:18.440]  跟阿當講得很清楚
[00:07:18.440 --> 00:07:23.240]  就說園中所有各種樹上的果子
[00:07:23.240 --> 00:07:25.640]  你都可以隨意地享用
[00:07:25.640 --> 00:07:30.560]  這些是你工作上所種出來的
[00:07:30.560 --> 00:07:33.240]  你可以隨意地去吃
[00:07:33.240 --> 00:07:36.800]  但是 只有一件事你要記住
[00:07:36.800 --> 00:07:40.760]  就是有一棵樹叫做分別善樂樹
[00:07:40.760 --> 00:07:45.840]  上面的果子你千萬不要吃
[00:07:45.840 --> 00:07:47.760]  吃了之後你必定死
[00:07:47.760 --> 00:07:51.280]  跟我的關係會有隔膜的
[00:07:51.280 --> 00:07:53.360]  會有分裂的關係
[00:07:53.360 --> 00:07:55.720]  你千萬不要這樣做
[00:07:55.720 --> 00:07:59.240]  然後阿當就跟他再講一件事
[00:07:59.240 --> 00:08:05.280]  就說會給他一個配偶
[00:08:05.280 --> 00:08:08.040]  因為他知道阿當一個人
[00:08:08.040 --> 00:08:10.680]  單獨一個人在伊甸園裡面工作
[00:08:10.680 --> 00:08:14.600]  一個人去侍奉神
[00:08:14.600 --> 00:08:16.960]  不是一件理想的事
[00:08:16.960 --> 00:08:19.480]  所以就從他身上取了一條肋骨
[00:08:19.480 --> 00:08:21.160]  就做了一個配偶
[00:08:21.160 --> 00:08:23.280]  就是做了一個女人出來
[00:08:23.280 --> 00:08:25.480]  這個女人創造了女人
[00:08:25.480 --> 00:08:29.680]  一起去跟她在伊甸園去侍奉
[00:08:29.680 --> 00:08:30.800]  管理這個園
[00:08:30.800 --> 00:08:41.600]  但是這個女人受到背後撒旦的隱憂而犯罪
[00:08:41.600 --> 00:08:46.280]  結果這個女人就吃了分別善樂樹的果子
[00:08:46.280 --> 00:08:50.080]  她還給某個果子叫阿當一起去吃
[00:08:50.080 --> 00:08:52.720]  結果神又說神就知道了
[00:08:52.720 --> 00:08:59.800]  她會有她的懲罰在當中
[00:08:59.800 --> 00:09:04.920]  對於這樣的惡事是施行一個公義
[00:09:04.920 --> 00:09:08.600]  她就跟蛇這樣說
[00:09:08.600 --> 00:09:11.960]  你既然做了一些明知不對的事
[00:09:11.960 --> 00:09:14.760]  在引誘這個女人
[00:09:14.760 --> 00:09:16.800]  你就會必受咒詛
[00:09:16.800 --> 00:09:19.280]  以後就用肚子來行囊
[00:09:19.280 --> 00:09:23.440]  嘴巴貼著地下
[00:09:23.440 --> 00:09:25.720]  好像終身在吃泥一樣
[00:09:25.720 --> 00:09:28.720]  這個終身的教訓
[00:09:28.720 --> 00:09:30.200]  我們在當中知道
[00:09:30.200 --> 00:09:37.520]  原來撒旦的勢力都是耶和華神所掌管的
[00:09:37.520 --> 00:09:43.600]  都是神比撒旦的作為更加在祂的諮詢上
[00:09:43.600 --> 00:09:50.520]  神又對蛇這樣說
[00:09:50.520 --> 00:09:55.720]  蛇啊 你和這個女人會彼此為仇
[00:09:55.720 --> 00:09:59.240]  你既然在欺騙、引誘這個女人
[00:09:59.240 --> 00:10:02.600]  女人又會受罰 做了這個惡事
[00:10:02.600 --> 00:10:06.440]  你和她 你們兩個之間都會彼此為仇
[00:10:06.440 --> 00:10:10.080]  蛇你的後裔和女人的後裔都會彼此為仇
[00:10:10.080 --> 00:10:14.360]  互相在對敵 互相這樣對敵
[00:10:14.360 --> 00:10:18.120]  一個有個互不相容的關係當中
[00:10:18.120 --> 00:10:21.440]  女人的後裔會傷你的頭
[00:10:21.440 --> 00:10:25.720]  你又會傷這個後裔的腳筋
[00:10:25.720 --> 00:10:27.720]  這個後裔是單數
[00:10:27.720 --> 00:10:29.920]  我們如果是從聖經當中
[00:10:29.920 --> 00:10:34.360]  從《創世紀》看到《啟示錄》當中
[00:10:34.360 --> 00:10:39.280]  我們知道原來這個後裔是預表了尼采亞
[00:10:39.280 --> 00:10:40.600]  主耶穌基督
[00:10:40.600 --> 00:10:46.200]  主耶穌基督會和撒旦去對抗撒旦
[00:10:46.200 --> 00:10:52.440]  是會有一個彼此為仇的關係在當中
[00:10:52.440 --> 00:11:00.920]  這個說話當然是女人聽得清楚就聽到了
[00:11:00.920 --> 00:11:08.120]  耶和華神就轉去對象和女人說
[00:11:08.120 --> 00:11:14.040]  神會增加你懷胎的苦楚
[00:11:14.040 --> 00:11:17.360]  你生產兒女的就會多受苦楚
[00:11:17.360 --> 00:11:19.360]  你還會仰慕你的丈夫
[00:11:19.360 --> 00:11:21.640]  丈夫又必管轄你
[00:11:21.640 --> 00:11:26.040]  這個是女人所受的懲罰
[00:11:31.560 --> 00:11:36.200]  之後神也有和亞當說
[00:11:36.200 --> 00:11:38.200]  他會令他很辛苦
[00:11:38.200 --> 00:11:44.040]  以前在伊甸園裏面可以耕種就得到果子吃
[00:11:44.040 --> 00:11:46.840]  但是對亞當的懲罰就是
[00:11:46.840 --> 00:11:48.840]  你會非常辛勞
[00:11:48.840 --> 00:11:54.440]  才能夠種到果子能夠享用
[00:11:54.440 --> 00:12:02.840]  之後亞當就和妻子起了個名
[00:12:02.840 --> 00:12:10.120]  他深信神會繼續賜福給他們的家庭
[00:12:10.120 --> 00:12:12.840]  會令他們生養眾多
[00:12:12.840 --> 00:12:16.600]  好像在一章二十八節那樣說
[00:12:16.600 --> 00:12:19.640]  神會繼續賜福給他們
[00:12:19.640 --> 00:12:21.320]  令他們生養眾多
[00:12:21.320 --> 00:12:26.760]  亞當就給他的妻子那個女人起名為夏娃
[00:12:26.760 --> 00:12:31.400]  這個就代表了夏娃是眾生之母
[00:12:31.400 --> 00:12:40.520]  之後很多的兒女、後代都是從夏娃而出
[00:12:40.520 --> 00:12:44.600]  耶和華又寬恕了亞當和夏娃
[00:12:44.600 --> 00:12:51.640]  將一些動物獻祭、用血獻祭
[00:12:51.640 --> 00:12:57.240]  殺了一些動物來做了一件衣服給亞當和夏娃穿
[00:12:57.240 --> 00:13:00.920]  他們不需要再用葉子去遮蓋身體
[00:13:00.920 --> 00:13:06.200]  有更好的衣服去將他的罪
[00:13:06.200 --> 00:13:10.840]  用這個獻祭的方式去償還他的罪
[00:13:10.840 --> 00:13:13.560]  這個是一個寬恕的行動
[00:13:13.560 --> 00:13:17.880]  當我們繼續去看第四章的時候
[00:13:17.880 --> 00:13:23.560]  這個故事就來到他們組織家庭、家庭的生活
[00:13:23.560 --> 00:13:27.800]  我們看到亞當和夏娃就同房了
[00:13:27.800 --> 00:13:29.400]  夏娃就懷了孕
[00:13:29.400 --> 00:13:32.760]  就生了他們的第一個男孩
[00:13:32.760 --> 00:13:36.120]  那個人 夏娃就這樣說
[00:13:36.120 --> 00:13:39.560]  耶和華使我得到一個男子
[00:13:39.560 --> 00:13:42.360]  夏娃當她說這句話的時候
[00:13:42.360 --> 00:13:45.880]  她心裏有個盼望、有個期望在當中
[00:13:45.880 --> 00:13:50.920]  耶和華神之前和那條蛇在那裏這樣說
[00:13:50.920 --> 00:13:52.680]  剛才就提到
[00:13:52.680 --> 00:13:57.880]  他說女嬰的後裔會和蛇為敵
[00:13:57.880 --> 00:14:00.920]  夏娃被蛇欺騙
[00:14:00.920 --> 00:14:03.800]  受到被耶和華神責罰
[00:14:03.800 --> 00:14:08.040]  夏娃心想這個孩子、這個該人
[00:14:08.040 --> 00:14:17.320]  就是那個後裔能夠打碎、殺蛋那條蛇
[00:14:17.320 --> 00:14:20.040]  那個勢力
[00:14:20.040 --> 00:14:24.200]  她有個期望就是說那個人就是那個人
[00:14:24.200 --> 00:14:29.080]  就是被揀選的那個後裔
[00:14:29.080 --> 00:14:32.760]  但是好景不常
[00:14:32.760 --> 00:14:37.880]  她有她的第二個兒子
[00:14:37.880 --> 00:14:39.480]  他就是叫阿伯
[00:14:39.480 --> 00:14:41.960]  生了該人之後就生了阿伯
[00:14:41.960 --> 00:14:44.600]  他們一個是牧羊 一個是種地的
[00:14:44.600 --> 00:14:47.160]  大家如果再看《創世紀》第四章
[00:14:47.160 --> 00:14:50.120]  從第三節開始的故事當中
[00:14:50.120 --> 00:14:56.360]  夏娃經歷了一個很大的衝擊
[00:14:56.360 --> 00:15:00.760]  就是她兩個的兒子該人和阿伯
[00:15:00.760 --> 00:15:08.920]  那個人他們有個兄弟的殘害
[00:15:08.920 --> 00:15:14.120]  兄弟的家庭的暴力當中
[00:15:14.120 --> 00:15:20.120]  因為那個人是妒忌阿伯的獻祭
[00:15:20.120 --> 00:15:24.360]  阿伯就是當他獻祭的時候
[00:15:24.360 --> 00:15:30.760]  有去到被耶和華神接納他的祭物
[00:15:30.760 --> 00:15:33.080]  該人就妒忌起來
[00:15:33.080 --> 00:15:39.000]  結果有發現一些兄弟相殘的廝殺的故事
[00:15:39.000 --> 00:15:42.040]  結果阿伯就被該人謀殺
[00:15:42.040 --> 00:15:47.480]  在不在意之間之下該人就殺了阿伯
[00:15:47.480 --> 00:15:50.520]  當夏娃看到這個故事的時候
[00:15:50.520 --> 00:15:52.600]  看到這件事情發生在她身上
[00:15:52.600 --> 00:15:55.240]  當然是非常不開心
[00:15:55.240 --> 00:15:58.520]  因為明明那個人就是他心想的
[00:15:58.520 --> 00:16:02.200]  那個揀選的後裔去對付
[00:16:02.200 --> 00:16:09.320]  去為那個女子夏娃出頭來對付
[00:16:09.320 --> 00:16:13.720]  呼一口氣去揀選那個人
[00:16:13.720 --> 00:16:16.920]  原來那個人不是那個人
[00:16:16.920 --> 00:16:23.000]  阿當由於妻子同房就生了第三個男孩
[00:16:23.000 --> 00:16:27.160]  他的名字叫做「失德」
[00:16:27.160 --> 00:16:31.400]  女人夏娃就在那裏這樣說
[00:16:31.400 --> 00:16:35.880]  神另外給一個孩子去代替阿伯
[00:16:35.880 --> 00:16:41.160]  因為那個人殺了他
[00:16:41.160 --> 00:16:45.240]  這個「失德」就是代替了阿伯
[00:16:45.240 --> 00:16:48.600]  去做這個後裔
[00:16:48.600 --> 00:16:52.440]  就是和蛇為敵
[00:16:52.440 --> 00:16:57.240]  彼此為敵被揀選的那個人
[00:16:57.240 --> 00:17:01.080]  「失德」又生了一個兒子
[00:17:01.080 --> 00:17:06.040]  他的名字叫做「爾羅氏」
[00:17:06.040 --> 00:17:07.960]  從那個時候開始
[00:17:07.960 --> 00:17:13.400]  我們看回《創世紀》第五章
[00:17:13.400 --> 00:17:15.240]  第一節的時候那裏提到
[00:17:15.240 --> 00:17:22.120]  這個「爾羅氏」和阿當他的樣式是相似的
[00:17:22.120 --> 00:17:25.160]  他的意思就是說他和神有一個
[00:17:25.160 --> 00:17:27.560]  靈性上有一個完全的關係
[00:17:27.560 --> 00:17:29.880]  其實重新有這個關係
[00:17:29.880 --> 00:17:31.800]  在那個時候開始
[00:17:31.800 --> 00:17:35.800]  那些人就開始求告耶和華
[00:17:35.800 --> 00:17:40.200]  那些人就在一個集體開始有個敬拜
[00:17:40.200 --> 00:17:43.800]  corporate worship有個可以說是
[00:17:43.800 --> 00:17:46.600]  現代人看來是一個家庭崇拜一樣
[00:17:46.600 --> 00:17:50.600]  開始去求告耶和華
[00:17:50.600 --> 00:17:53.240]  我們從第一章到第四章
[00:17:53.240 --> 00:17:55.800]  夏娃所經歷的故事當中
[00:17:55.800 --> 00:17:58.760]  我們就學到一個功課
[00:17:58.760 --> 00:18:01.720]  我們母親 做母親的
[00:18:01.720 --> 00:18:09.640]  怎樣去面對社會上各樣對他們的期望
[00:18:09.640 --> 00:18:11.320]  我們在聖經當中
[00:18:11.320 --> 00:18:13.320]  從夏娃這個故事當中
[00:18:13.320 --> 00:18:17.400]  我們看到一個功課
[00:18:17.400 --> 00:18:26.440]  就是做母親的是憑著信心去養育子女
[00:18:26.440 --> 00:18:31.080]  夏娃是憑著信心去講她那兩句話
[00:18:31.080 --> 00:18:39.720]  就期望她的子女能夠去 她的兒子
[00:18:39.720 --> 00:18:47.480]  那個人和薩達 他們的口諭是和薩達為敵
[00:18:47.480 --> 00:18:49.000]  她有這樣的信心
[00:18:49.000 --> 00:18:56.040]  我們要憑著做父母親的信心去養育子女
[00:18:56.040 --> 00:18:59.240]  其中我回應有兩個重點
[00:18:59.240 --> 00:19:02.920]  第一個重點就是做母親的
[00:19:02.920 --> 00:19:07.560]  與惡爭鬥的時候千萬不要灰心
[00:19:07.560 --> 00:19:09.160]  夏娃是沒有灰心
[00:19:09.160 --> 00:19:12.920]  當你開頭知道她被魔鬼引誘
[00:19:12.920 --> 00:19:17.480]  被薩達所引誘而犯罪的時候
[00:19:17.480 --> 00:19:18.440]  她沒有灰心
[00:19:18.440 --> 00:19:24.680]  她期望她的子女不會再次像她那樣
[00:19:24.680 --> 00:19:30.120]  在這個爭戰當中 與惡爭戰當中而跌倒
[00:19:30.120 --> 00:19:34.280]  她第一個兒子那個人跌倒
[00:19:34.280 --> 00:19:35.880]  但是她沒有灰心
[00:19:35.880 --> 00:19:41.240]  她繼續去撫養薩達
[00:19:41.240 --> 00:19:45.800]  繼續與惡士去爭鬥
[00:19:45.800 --> 00:19:51.400]  其實我們生活當中
[00:19:51.400 --> 00:19:56.360]  很多時候有一些討價還價的情況
[00:19:56.360 --> 00:20:01.240]  我有時候去買車 我很不喜歡去跟別人講價
[00:20:01.240 --> 00:20:05.160]  我就比較喜歡去一些車行
[00:20:05.160 --> 00:20:07.560]  一口價 多少錢就多少錢
[00:20:07.560 --> 00:20:09.880]  去那些店鋪買車
[00:20:09.880 --> 00:20:15.880]  將我的舊車給了那間賣車的車行
[00:20:15.880 --> 00:20:17.400]  就換一輛新車來
[00:20:17.400 --> 00:20:19.720]  我們不需要在那裏講價 我不喜歡講價
[00:20:19.720 --> 00:20:22.920]  我們就在dealership那裏
[00:20:22.920 --> 00:20:29.080]  有些協議談好了 就交易了
[00:20:29.080 --> 00:20:35.560]  其實子女 我們從詩篇127篇第三節那裏看到
[00:20:35.560 --> 00:20:38.120]  子女是爺華給我們的產業
[00:20:38.120 --> 00:20:41.000]  所謂的胎是所賞賜的
[00:20:41.000 --> 00:20:44.440]  我們子女是我們的產業 是神給我們的產業
[00:20:44.440 --> 00:20:49.400]  所以與買賣車的討價還價
[00:20:49.400 --> 00:20:52.440]  在我們生活上是很不同的
[00:20:52.440 --> 00:20:56.520]  我們千萬不可以像賣車、換車那樣
[00:20:56.520 --> 00:21:01.160]  在撒旦與我爭戰的情況之下
[00:21:01.160 --> 00:21:07.560]  跟他們妥協 跟那些惡事在妥協
[00:21:07.560 --> 00:21:10.040]  我們不可以妥協
[00:21:10.040 --> 00:21:16.760]  身為母親 我們每一天好像打仗那樣
[00:21:16.760 --> 00:21:20.360]  我太太也形容他們每一天好像打仗那樣
[00:21:20.360 --> 00:21:22.920]  從早上六點半開始
[00:21:22.920 --> 00:21:24.840]  小朋友見到太陽一出來
[00:21:24.840 --> 00:21:28.680]  就要起來煮早餐 要跟他鬥快
[00:21:28.680 --> 00:21:34.440]  跟他鬥快去完成他每天所需要完成的事情
[00:21:34.440 --> 00:21:38.440]  他們要有很多 現在還是因為疫情的關係
[00:21:38.440 --> 00:21:41.080]  他們要網上上課
[00:21:41.080 --> 00:21:45.880]  要預備好他們 早上完成他們的routine
[00:21:45.880 --> 00:21:47.720]  他們需要所做的事情
[00:21:47.720 --> 00:21:50.920]  接著九點鐘就要在網上上課
[00:21:50.920 --> 00:21:54.840]  接著又要預備午飯
[00:21:54.840 --> 00:21:57.960]  又要預備其它 比如說教會侍奉
[00:21:57.960 --> 00:22:02.600]  各樣的事情都要一一的去應付
[00:22:02.600 --> 00:22:05.880]  所以他們真的每天好像打仗那樣
[00:22:05.880 --> 00:22:10.440]  他們又在這些的routine生活當中
[00:22:10.440 --> 00:22:12.840]  要做很多的選擇
[00:22:12.840 --> 00:22:16.360]  很多時候會令到他們會有一些的選擇當中
[00:22:16.360 --> 00:22:19.960]  好像在那裡有一種教育
[00:22:19.960 --> 00:22:23.080]  子女上面有很多的挑戰
[00:22:23.080 --> 00:22:25.480]  好像每天都在那裡打一打仗一樣
[00:22:25.480 --> 00:22:27.880]  就好像屬靈在那裡爭戰當中
[00:22:27.880 --> 00:22:30.920]  我們有時候會失望的情況 有灰心的情況
[00:22:30.920 --> 00:22:33.960]  有時候對到一些家庭 對到一些丈夫
[00:22:33.960 --> 00:22:36.280]  見到那個丈夫不幫忙
[00:22:36.280 --> 00:22:40.920]  或者見到這些兒女那麼不聽話
[00:22:40.920 --> 00:22:43.800]  又或者家人裡面有一些未信主的
[00:22:43.800 --> 00:22:46.200]  有一個妻子信了主的
[00:22:46.200 --> 00:22:50.760]  很多時候做的選擇會有不同的情況
[00:22:50.760 --> 00:22:52.760]  所以做母親的很多時候
[00:22:52.760 --> 00:22:58.360]  間中都有失望的情況 有灰心的情況
[00:22:58.360 --> 00:23:01.720]  但是主內弟兄姊妹
[00:23:01.720 --> 00:23:05.000]  主內在當中的姊妹做母親的
[00:23:05.000 --> 00:23:08.840]  我們千萬不要有失望、孤單的感覺
[00:23:08.840 --> 00:23:12.440]  當我們失望、孤單有感覺的時候
[00:23:12.440 --> 00:23:15.480]  不要懷疑神 不要懷疑神的應許
[00:23:15.480 --> 00:23:18.760]  因為神賜給我們的兒女
[00:23:18.760 --> 00:23:21.880]  是我們的產業 是神所賜給我們的
[00:23:21.880 --> 00:23:24.840]  所以在無論一個的環境當中
[00:23:24.840 --> 00:23:30.200]  我們都要勝過這些心裡面的試探
[00:23:30.200 --> 00:23:34.440]  心裡面的不安 心裡面的疲乏
[00:23:34.440 --> 00:23:36.440]  我們在二佛所書那裡都提到
[00:23:36.440 --> 00:23:39.480]  我們每次遇到這些屬靈的增戰的時候
[00:23:39.480 --> 00:23:45.080]  神要我們用一些屬靈的兵器去面對
[00:23:45.080 --> 00:23:47.560]  這些屬靈的增戰
[00:23:47.560 --> 00:23:49.880]  當我們看到二佛所書第六章
[00:23:49.880 --> 00:23:52.840]  當他提到屬靈的兵器之後
[00:23:52.840 --> 00:23:55.880]  他就總括來講都提到一樣東西去結束
[00:23:55.880 --> 00:24:00.200]  就用了一個禱告來結束 要禱告的形式
[00:24:00.200 --> 00:24:05.480]  他說二佛所書在保羅二佛所書第十八節這樣說
[00:24:05.480 --> 00:24:10.360]  我們要靠著聖靈 隨時隨地
[00:24:10.360 --> 00:24:15.080]  多方的從多方面在那裡禱告和祈求
[00:24:15.080 --> 00:24:23.800]  並要警醒和不倦 為眾聖徒祈禱
[00:24:23.800 --> 00:24:29.080]  保羅鼓勵我們 我們遇到做母親的
[00:24:29.080 --> 00:24:31.800]  我們看回如果是我們做母親的
[00:24:31.800 --> 00:24:36.840]  做母親的各方面去看 我們要隨時隨地
[00:24:36.840 --> 00:24:39.320]  無論在任何時間任何地方
[00:24:39.320 --> 00:24:42.840]  我們都要從每個方面在那裡禱告祈求
[00:24:42.840 --> 00:24:45.560]  感謝神 去求神幫助我們
[00:24:45.560 --> 00:24:49.000]  求聖靈充滿我們 幫助我們去勝過這些試探
[00:24:49.000 --> 00:24:53.800]  勝過這些難關 我們要警醒
[00:24:53.800 --> 00:24:57.240]  不斷不要氣餒 這樣去繼續禱告
[00:24:57.240 --> 00:24:59.960]  我們要為大家去禱告 我們為母親
[00:24:59.960 --> 00:25:02.360]  我們做父母的 做母親的
[00:25:02.360 --> 00:25:04.120]  為其他母親禱告
[00:25:04.120 --> 00:25:07.880]  我們當知道第二個姐妹在家庭裡面
[00:25:07.880 --> 00:25:10.440]  有很大的掙扎的時候
[00:25:10.440 --> 00:25:13.960]  我們一起為她禱告 互相在那裡祈求
[00:25:13.960 --> 00:25:17.560]  這個就是聖經教我們怎樣去實踐
[00:25:17.560 --> 00:25:23.800]  我們要實踐怎樣可以與惡作對的時候
[00:25:23.800 --> 00:25:25.480]  不可以灰心
[00:25:25.480 --> 00:25:28.120]  我們藉著隨時隨地的禱告
[00:25:28.120 --> 00:25:31.960]  母親之間的禱告來互相支持
[00:25:31.960 --> 00:25:36.200]  能夠勝過這些崇靈征戰的難關
[00:25:36.200 --> 00:25:38.280]  因為崇靈的戰爭
[00:25:38.280 --> 00:25:40.840]  我們要用崇靈的兵器去處理
[00:25:40.840 --> 00:25:43.000]  去應付 神已經給了我們
[00:25:43.000 --> 00:25:45.400]  就是神 我們可以藉著禱告
[00:25:45.400 --> 00:25:47.640]  叫我們藉著禱告去應付
