
[00:00:00.000 --> 00:00:04.000]  有個地方住了兩個農夫
[00:01:54.000 --> 00:01:58.000]  有參雜了不純正的種子的農夫
[00:01:58.000 --> 00:02:00.000]  怎樣呢?
[00:02:00.000 --> 00:02:01.000]  沒有收成
[00:02:01.000 --> 00:02:02.000]  甚麼都沒有
[00:02:02.000 --> 00:02:07.000]  而種了有參雜了雜草的種子的農夫
[00:02:07.000 --> 00:02:08.000]  怎樣呢?
[00:02:08.000 --> 00:02:14.000]  他都會收成這些大麥小麥
[00:02:14.000 --> 00:02:17.000]  都能夠可以存活下去
[00:02:17.000 --> 00:02:19.000]  所以這都提醒我們
[00:02:19.000 --> 00:02:21.000]  究竟是否有時我們做事
[00:02:21.000 --> 00:02:22.000]  我們都希望
[00:02:22.000 --> 00:02:24.000]  當然做到最好
[00:02:24.000 --> 00:02:26.000]  做到最完美
[00:02:26.000 --> 00:02:28.000]  但如果不是能夠這樣的時候
[00:02:28.000 --> 00:02:30.000]  寧願不做
[00:02:30.000 --> 00:02:33.000]  我寧願等到最好的時候做
[00:02:33.000 --> 00:02:36.000]  或者我要剷除這些不純正的東西
[00:02:36.000 --> 00:02:38.000]  我才做呢?
[00:02:38.000 --> 00:02:41.000]  這正是耶穌基督給我們的比喻裏
[00:02:41.000 --> 00:02:44.000]  給我們去反省的一件事情
[00:02:44.000 --> 00:02:49.000]  耶穌給了一個麥子和一個拜子的比喻
[00:02:49.000 --> 00:02:51.000]  當然這都是屬於耶穌講的
[00:02:51.000 --> 00:02:53.000]  天國的比喻其中之一
[00:02:53.000 --> 00:02:57.000]  裏面講不是教我們究竟怎樣分辨
[00:02:57.000 --> 00:03:00.000]  哪些是麥子哪些是拜子
[00:03:00.000 --> 00:03:02.000]  拜子簡單來說
[00:03:02.000 --> 00:03:06.000]  生了出來是一些雜草
[00:03:06.000 --> 00:03:10.000]  即是我們都不是在教我們怎樣去判別
[00:03:10.000 --> 00:03:13.000]  究竟哪個是真正的基督徒
[00:03:13.000 --> 00:03:15.000]  哪個不是基督徒
[00:03:15.000 --> 00:03:18.000]  哪個有遺行生命哪個沒有遺行生命
[00:03:18.000 --> 00:03:21.000]  或者我們判別哪個是好人哪個是壞人
[00:03:21.000 --> 00:03:23.000]  更加不是教導我們
[00:03:23.000 --> 00:03:27.000]  要去除去麥田裏面的雜草
[00:03:27.000 --> 00:03:30.000]  我們才去種植
[00:03:30.000 --> 00:03:33.000]  即是我們身邊可能有些惡人
[00:03:33.000 --> 00:03:34.000]  有些壞人
[00:03:34.000 --> 00:03:36.000]  有些我們討厭的人
[00:03:36.000 --> 00:03:39.000]  我們就要擇惡如仇
[00:03:39.000 --> 00:03:41.000]  我們就要斬草除根
[00:03:41.000 --> 00:03:44.000]  我們就要這樣去做好
[00:03:44.000 --> 00:03:48.000]  先去種植我們的麥田
[00:03:48.000 --> 00:03:50.000]  這個比喻不是教我們這件事
[00:03:50.000 --> 00:03:55.000]  這個比喻單單是教導我們去理解一件事情
[00:03:55.000 --> 00:03:58.000]  就是我們今天是處身於一個
[00:03:58.000 --> 00:04:02.000]  正邪並存的世界裏面
[00:04:02.000 --> 00:04:06.000]  我們處身一個在正邪並存的世界裏面
[00:04:06.000 --> 00:04:09.000]  我們應該知道怎樣去面對
[00:04:09.000 --> 00:04:10.000]  甚至我們要去相信
[00:04:10.000 --> 00:04:15.000]  始終神會親自去分開
[00:04:15.000 --> 00:04:19.000]  這些麥子和這些雜草
[00:04:19.000 --> 00:04:21.000]  始終在人長出來之後
[00:04:21.000 --> 00:04:25.000]  神會去分別出來
[00:04:25.000 --> 00:04:29.000]  這個比喻裏面是講這件事情
[00:04:29.000 --> 00:04:32.000]  所以我分開三個方面去提
[00:04:32.000 --> 00:04:34.000]  怎樣在一個正邪的世界裏面
[00:04:34.000 --> 00:04:38.000]  怎樣我們處身在一個正邪的世界裏面
[00:04:38.000 --> 00:04:42.000]  首先我們是處身一個正邪的屬靈的世界裏面
[00:04:42.000 --> 00:04:45.000]  一個正邪的屬靈的世界裏面
[00:04:45.000 --> 00:04:46.000]  二十四節裏說
[00:04:46.000 --> 00:04:49.000]  天國好比一個人去殺種在田裏面
[00:04:49.000 --> 00:04:51.000]  當一個人睡覺睡覺的時候
[00:04:51.000 --> 00:04:52.000]  有仇敵來了
[00:04:52.000 --> 00:04:58.000]  將雜草殺在麥田裏面就走了
[00:04:58.000 --> 00:05:05.000]  其實這個正是好像上帝去創造這個宇宙萬物
[00:05:05.000 --> 00:05:09.000]  這個創造七天完成了
[00:05:09.000 --> 00:05:11.000]  神看為美好了
[00:05:11.000 --> 00:05:13.000]  但是你很快會看到創世紀裏面
[00:05:13.000 --> 00:05:16.000]  就出現了另一個有靈的東西
[00:05:16.000 --> 00:05:19.000]  在干擾著神的工作
[00:05:19.000 --> 00:05:21.000]  神的創造
[00:05:21.000 --> 00:05:23.000]  他是誰?
[00:05:23.000 --> 00:05:24.000]  他是撒旦
[00:05:24.000 --> 00:05:26.000]  他是叛逆的靈
[00:05:26.000 --> 00:05:28.000]  他是墮落的天使
[00:05:28.000 --> 00:05:31.000]  他是空中掌權的惡魔
[00:05:31.000 --> 00:05:35.000]  於是人會受到干擾
[00:05:35.000 --> 00:05:39.000]  神的創造亦受到破壞
[00:05:39.000 --> 00:05:42.000]  撒旦是去誘惑人類
[00:05:42.000 --> 00:05:46.000]  誘惑我的始祖
[00:05:46.000 --> 00:05:49.000]  所以在創世紀第三章裏已經說到
[00:05:49.000 --> 00:05:52.000]  神就要和亞當說
[00:05:52.000 --> 00:05:54.000]  你既然聽從了你妻子的話
[00:05:54.000 --> 00:05:57.000]  吃了樹上的果子
[00:05:57.000 --> 00:06:00.000]  我吩咐你不要吃
[00:06:00.000 --> 00:06:03.000]  土地就必要受到咒助
[00:06:03.000 --> 00:06:05.000]  你就要終身勞苦
[00:06:05.000 --> 00:06:08.000]  才能夠從土地裏面得吃
[00:06:08.000 --> 00:06:11.000]  連土地都受到咒助
[00:06:11.000 --> 00:06:14.000]  人都不能夠在一個完全順利
[00:06:14.000 --> 00:06:19.000]  完美的環境裏面去生存
[00:06:19.000 --> 00:06:21.000]  或者在一個農夫來說
[00:06:21.000 --> 00:06:27.000]  不能夠在一個完全美好的土壤裏面去種植
[00:06:27.000 --> 00:06:30.000]  所以有人說這些雜草
[00:06:30.000 --> 00:06:35.000]  我們聖經和修本給我們的翻譯
[00:06:35.000 --> 00:06:38.000]  和修本就說這些是敗子
[00:06:38.000 --> 00:06:43.000]  是農夫一個勞碌的咒助
[00:06:43.000 --> 00:06:44.000]  為什麼呢?
[00:06:44.000 --> 00:06:46.000]  因為這些雜草往往很多時候
[00:06:46.000 --> 00:06:49.000]  就會生長在一個麥田裏面
[00:06:49.000 --> 00:06:51.000]  未必有人偷偷放進去
[00:06:51.000 --> 00:06:54.000]  可能是一些雀鳥
[00:06:54.000 --> 00:06:56.000]  擔了過去到麥田裏面
[00:06:56.000 --> 00:06:58.000]  但是雜草就很容易生長
[00:06:58.000 --> 00:07:04.000]  於是很快就在麥田裏面充滿了雜草
[00:07:04.000 --> 00:07:06.000]  對於這些農夫來說
[00:07:06.000 --> 00:07:08.000]  是一件很痛苦的事情
[00:07:08.000 --> 00:07:10.000]  痛苦就是因為
[00:07:10.000 --> 00:07:13.000]  一開始這些種子看不到
[00:07:13.000 --> 00:07:14.000]  分別不到
[00:07:14.000 --> 00:07:17.000]  生出來的時候其實分別到了
[00:07:17.000 --> 00:07:19.000]  但是生出來的時候分別到
[00:07:19.000 --> 00:07:20.000]  你想去拔去的時候
[00:07:20.000 --> 00:07:22.000]  有很多的困難在裏面
[00:07:22.000 --> 00:07:23.000]  為什麼呢?
[00:07:23.000 --> 00:07:24.000]  因為生出來的時候
[00:07:24.000 --> 00:07:26.000]  已經有根藏在土地裏面
[00:07:26.000 --> 00:07:31.000]  這些根其實已經和另外一些的麥子
[00:07:31.000 --> 00:07:35.000]  這些麥的根連在一起了
[00:07:35.000 --> 00:07:37.000]  已經糾纏在一起的時候
[00:07:37.000 --> 00:07:39.000]  如果你要去拔那個雜草
[00:07:39.000 --> 00:07:40.000]  你認得出雜草去拔
[00:07:40.000 --> 00:07:43.000]  但其實你連根拔起
[00:07:43.000 --> 00:07:45.000]  連那個麥子
[00:07:45.000 --> 00:07:49.000]  連這些大麥、小麥都能夠拔出來
[00:07:49.000 --> 00:07:51.000]  變成只有一個籠子
[00:07:51.000 --> 00:07:53.000]  於是唯有怎樣呢?
[00:07:53.000 --> 00:07:56.000]  先由它吧
[00:07:56.000 --> 00:07:58.000]  當然我們會想到一個問題
[00:07:58.000 --> 00:08:00.000]  這個正邪屬靈的世界裏面
[00:08:00.000 --> 00:08:02.000]  魔鬼撒旦在搗亂
[00:08:02.000 --> 00:08:05.000]  在我們中間裏面做很多
[00:08:05.000 --> 00:08:08.000]  我們今天可能不察覺
[00:08:08.000 --> 00:08:10.000]  因為這個屬靈、屬空氣
[00:08:10.000 --> 00:08:12.000]  我們眼睛看不到
[00:08:12.000 --> 00:08:15.000]  能夠去不視這種撒旦的力量
[00:08:15.000 --> 00:08:19.000]  不能夠不視這種邪惡的力量在裏面
[00:08:19.000 --> 00:08:22.000]  但我們去反省思想這件事的時候
[00:08:22.000 --> 00:08:23.000]  我們可能會想
[00:08:23.000 --> 00:08:26.000]  為什麼神會容許這種力量
[00:08:26.000 --> 00:08:31.000]  在這個世界裏面呢?
[00:08:31.000 --> 00:08:35.000]  既然這個光明的天使墮落了
[00:08:35.000 --> 00:08:37.000]  成為了撒旦魔鬼
[00:08:37.000 --> 00:08:40.000]  神都容許暫且在這裏
[00:08:40.000 --> 00:08:42.000]  但是我們知道
[00:08:42.000 --> 00:08:46.000]  從耶穌基督的受苦
[00:08:46.000 --> 00:08:50.000]  祂是因人受苦的基督
[00:08:50.000 --> 00:08:52.000]  祂是因人受苦的基督
[00:08:52.000 --> 00:08:54.000]  與我們同行
[00:08:54.000 --> 00:08:59.000]  願意去承受這個苦難的結果
[00:08:59.000 --> 00:09:03.000]  承受這個罪惡裏面的結果
[00:09:03.000 --> 00:09:06.000]  去擔當我們的罪
[00:09:06.000 --> 00:09:10.000]  擔當了面對這個罪的刑罰、死亡
[00:09:10.000 --> 00:09:13.000]  為了與我們建立關係
[00:09:13.000 --> 00:09:15.000]  為了能夠去拯救我們
[00:09:15.000 --> 00:09:16.000]  所以我們去思想的時候
[00:09:16.000 --> 00:09:18.000]  我們不要說神要去作弄我們
[00:09:18.000 --> 00:09:21.000]  神不是使人受苦的基督
[00:09:21.000 --> 00:09:24.000]  主耶穌不是一個使人受苦的基督
[00:09:24.000 --> 00:09:26.000]  然後讓我們受苦
[00:09:26.000 --> 00:09:28.000]  讓我們受很多的規範
[00:09:28.000 --> 00:09:30.000]  讓我們面對這個刑罰
[00:09:30.000 --> 00:09:34.000]  讓我們面對這個罪的苦果
[00:09:34.000 --> 00:09:37.000]  相反,祂是因我們受苦的基督
[00:09:37.000 --> 00:09:40.000]  願意與我們建立關係
[00:09:40.000 --> 00:09:43.000]  所以我們需要耶穌基督的救贖
[00:09:43.000 --> 00:09:46.000]  我們人類需要耶穌基督的拯救
[00:09:46.000 --> 00:09:50.000]  處身在一個屬靈、邪惡、正邪的世界裏面
[00:09:50.000 --> 00:09:52.000]  我們要認清楚
[00:09:52.000 --> 00:09:56.000]  人是需要耶穌基督的拯救
[00:09:56.000 --> 00:09:59.000]  另一個層面我們在說
[00:09:59.000 --> 00:10:03.000]  我們處身於一個正邪的現實的世界裏面
[00:10:03.000 --> 00:10:06.000]  一個正邪的現實的世界
[00:10:06.000 --> 00:10:09.000]  第二十八節的僕人就跟主人說
[00:10:09.000 --> 00:10:13.000]  你要我們去將這些雜草拔掉嗎?
[00:10:13.000 --> 00:10:15.000]  主人說不用了
[00:10:15.000 --> 00:10:18.000]  恐怕當我們去拔這些雜草的時候
[00:10:18.000 --> 00:10:22.000]  連那些麥子就連根拔起了
[00:10:22.000 --> 00:10:25.000]  我們就徒勞無功了
[00:10:25.000 --> 00:10:28.000]  雖然聖經裏面沒有說到
[00:10:28.000 --> 00:10:32.000]  麥子、拜子、雜草一起生長的情況是如何
[00:10:32.000 --> 00:10:36.000]  但是這個比喻讓我們去明白一件事情
[00:10:36.000 --> 00:10:39.000]  今天我們活在一個世界裏面
[00:10:39.000 --> 00:10:41.000]  我們要明白
[00:10:41.000 --> 00:10:46.000]  我們知道最後的審判未來臨之先
[00:10:46.000 --> 00:10:49.000]  我們信徒去教會
[00:10:49.000 --> 00:10:54.000]  我們都沒有辦法去那個沒有罪人
[00:10:54.000 --> 00:10:59.000]  沒有瑕疵、全然聖潔的生活
[00:10:59.000 --> 00:11:02.000]  大家明白我說什麼嗎?
[00:11:02.000 --> 00:11:05.000]  就是說當這個最後的審判未來之先
[00:11:05.000 --> 00:11:07.000]  我們在世界上
[00:11:07.000 --> 00:11:09.000]  在現實的世界裏面
[00:11:09.000 --> 00:11:11.000]  就算我們在教會裏面也好
[00:11:11.000 --> 00:11:15.000]  我們都沒有辦法過一個裏面沒有罪人
[00:11:15.000 --> 00:11:19.000]  沒有瑕疵、全然聖潔的生活
[00:11:19.000 --> 00:11:24.000]  所以教會也不是天堂
[00:11:24.000 --> 00:11:26.000]  聽起來好像很灰
[00:11:26.000 --> 00:11:29.000]  但是你要知道一個現實的世界
[00:11:29.000 --> 00:11:31.000]  正邪、現實的世界
[00:11:31.000 --> 00:11:35.000]  魔鬼撒旦是佔據人心
[00:11:35.000 --> 00:11:38.000]  魔鬼撒旦在我們周圍
[00:11:38.000 --> 00:11:43.000]  仍然好像一個
[00:11:43.000 --> 00:11:45.000]  聖經怎麼形容
[00:11:45.000 --> 00:11:47.000]  好像遍地遊行
[00:11:47.000 --> 00:11:51.000]  一個獅子尋找所吞吃的
[00:11:51.000 --> 00:11:54.000]  不會放過任何機會
[00:11:54.000 --> 00:11:57.000]  所以當我們去理解到一個
[00:11:57.000 --> 00:12:00.000]  現實的世界裏面的時候
[00:12:00.000 --> 00:12:03.000]  同時間我們也明白
[00:12:03.000 --> 00:12:05.000]  這個比喻告訴我們
[00:12:05.000 --> 00:12:07.000]  當這個天國
[00:12:07.000 --> 00:12:09.000]  這個是天國的比喻
[00:12:09.000 --> 00:12:14.000]  曾一國傳言的實現的時候
[00:12:14.000 --> 00:12:18.000]  當這個天國傳言實現之先
[00:12:18.000 --> 00:12:21.000]  我們是必須要經歷
[00:12:21.000 --> 00:12:30.000]  這些敗子、這些雜草的干預、難阻和破壞
[00:12:30.000 --> 00:12:34.000]  我們必先要經歷這些事情
[00:12:34.000 --> 00:12:38.000]  我們沒有辦法完全很順利的
[00:12:38.000 --> 00:12:41.000]  我們要過一個很聖潔的生活
[00:12:41.000 --> 00:12:43.000]  那個是毫無失敗的生活
[00:12:43.000 --> 00:12:45.000]  那個是完美的生活
[00:12:45.000 --> 00:12:48.000]  因為身邊仍然有很多的人
[00:12:48.000 --> 00:12:51.000]  很多的事物阻礙著我們
[00:12:51.000 --> 00:12:53.000]  干預著我們
[00:12:53.000 --> 00:12:57.000]  但有時其實我們也很難分辨
[00:12:57.000 --> 00:12:59.000]  哪些是正哪些是邪
[00:12:59.000 --> 00:13:00.000]  歌裡有一唱
[00:13:00.000 --> 00:13:03.000]  難為正邪定分界
[00:13:03.000 --> 00:13:04.000]  怎麼分呢?
[00:13:04.000 --> 00:13:07.000]  有時我覺得很難去分出來
[00:13:07.000 --> 00:13:09.000]  所以我們要強行分的時候
[00:13:09.000 --> 00:13:11.000]  就好像這裏所講
[00:13:11.000 --> 00:13:14.000]  你要將那些敗子、雜草拔出來
[00:13:14.000 --> 00:13:16.000]  最後怎樣呢?
[00:13:16.000 --> 00:13:19.000]  你連那些墨紙也拔出來
[00:13:19.000 --> 00:13:21.000]  變了好人當插飯
[00:13:21.000 --> 00:13:22.000]  拔光了
[00:13:22.000 --> 00:13:25.000]  有時我們以為那些是敗子
[00:13:25.000 --> 00:13:27.000]  怎知拔了墨紙也不奇怪
[00:13:27.000 --> 00:13:29.000]  太相似了
[00:13:29.000 --> 00:13:31.000]  事實上我們人生也是
[00:13:31.000 --> 00:13:33.000]  很多糾纏不清的事情
[00:13:33.000 --> 00:13:35.000]  在我們生活裏面
[00:13:35.000 --> 00:13:36.000]  怎樣解都解不到
[00:13:36.000 --> 00:13:39.000]  很多是結、糾纏不清
[00:13:39.000 --> 00:13:41.000]  沒有辦法去解的
[00:13:41.000 --> 00:13:44.000]  我們常常可能心裏都覺得很不舒服
[00:13:44.000 --> 00:13:46.000]  或者我們會很著急
[00:13:46.000 --> 00:13:49.000]  或者我們甚至覺得自己很有個正義
[00:13:49.000 --> 00:13:51.000]  我們要去解圍
[00:13:51.000 --> 00:13:54.000]  我們要去解決這些事情
[00:13:54.000 --> 00:13:55.000]  我們要解決它
[00:13:55.000 --> 00:13:57.000]  但實際上我們行不行呢?
[00:13:57.000 --> 00:13:59.000]  做不做到呢?
[00:13:59.000 --> 00:14:00.000]  是很難的事情
[00:14:00.000 --> 00:14:02.000]  因為我們都看不通
[00:14:02.000 --> 00:14:05.000]  看不透究竟哪些是墨紙
[00:14:05.000 --> 00:14:06.000]  哪些是敗子
[00:14:06.000 --> 00:14:08.000]  你以為那個是對的
[00:14:08.000 --> 00:14:10.000]  你可能支持那個事情
[00:14:10.000 --> 00:14:11.000]  支持那個人
[00:14:11.000 --> 00:14:13.000]  是未必的
[00:14:13.000 --> 00:14:15.000]  有時候我們都不知道怎樣去處理
[00:14:15.000 --> 00:14:17.000]  所以在現實的世界裏
[00:14:17.000 --> 00:14:18.000]  是沒有錯的
[00:14:18.000 --> 00:14:20.000]  有這些力量在裏面
[00:14:20.000 --> 00:14:25.000]  但是我們是不能夠完全分得清清楚楚
[00:14:25.000 --> 00:14:27.000]  我們只能夠去面對
[00:14:27.000 --> 00:14:28.000]  有時怎樣
[00:14:28.000 --> 00:14:30.000]  可能我們只需要忍受
[00:14:30.000 --> 00:14:31.000]  就好像他僕人說
[00:14:31.000 --> 00:14:33.000]  我們現在拔了它就可以了
[00:14:33.000 --> 00:14:35.000]  主人說不要
[00:14:35.000 --> 00:14:36.000]  未是時候
[00:14:36.000 --> 00:14:37.000]  怎可以的
[00:14:37.000 --> 00:14:38.000]  現在不拔
[00:14:38.000 --> 00:14:43.000]  讓它生長 拿走那些墨紙的營養
[00:14:43.000 --> 00:14:44.000]  主人說不要緊
[00:14:44.000 --> 00:14:46.000]  隨它吧
[00:14:46.000 --> 00:14:49.000]  你能不能夠做到這種忍受呢?
[00:14:49.000 --> 00:14:52.000]  不知道大家有沒有聽過一個蚌的故事
[00:14:52.000 --> 00:14:55.000]  一個蚌
[00:14:55.000 --> 00:15:00.000]  有粒沙石衝到蚌的身體裏面
[00:15:00.000 --> 00:15:02.000]  這個蚌就覺得很不舒服
[00:15:02.000 --> 00:15:03.000]  覺得很痛苦
[00:15:03.000 --> 00:15:04.000]  怨天尤人
[00:15:04.000 --> 00:15:08.000]  為什麼有這樣的沙石進入到我的身上呢?
[00:15:08.000 --> 00:15:12.000]  好像一個噩夢進入到我自己的生命裏面一樣
[00:15:12.000 --> 00:15:15.000]  但是慢慢慢慢
[00:15:15.000 --> 00:15:18.000]  它知道這粒沙石不能夠離開
[00:15:18.000 --> 00:15:23.000]  但是它找到一個和這粒沙石並存的方法
[00:15:23.000 --> 00:15:28.000]  這個方法就是將它自己身體裏面的分泌
[00:15:28.000 --> 00:15:29.000]  分泌出來
[00:15:29.000 --> 00:15:33.000]  層層的包圍著這粒沙石
[00:15:33.000 --> 00:15:36.000]  這些三尖八角
[00:15:36.000 --> 00:15:39.000]  慢慢包圍的時候
[00:15:39.000 --> 00:15:46.000]  這些菱角就會越來越變成圓滑
[00:15:46.000 --> 00:15:49.000]  後來變成什麼呢?
[00:15:49.000 --> 00:15:52.000]  珍珠
[00:15:52.000 --> 00:15:55.000]  所以它竟然將一粒沙石成為一粒珍珠
[00:15:55.000 --> 00:15:57.000]  將它生命裏面的咒座
[00:15:57.000 --> 00:16:01.000]  變成了一個生命裏面最美麗的祝福
[00:16:01.000 --> 00:16:04.000]  其實我們人生裏面都是這樣的情況
[00:16:04.000 --> 00:16:07.000]  很多的沙石會進入到我們裏面
[00:16:07.000 --> 00:16:08.000]  有些沙石在我們周圍
[00:16:08.000 --> 00:16:09.000]  在我們身邊
[00:16:09.000 --> 00:16:11.000]  弄得很不舒服
[00:16:11.000 --> 00:16:13.000]  想清理它
[00:16:13.000 --> 00:16:15.000]  糾纏不清
[00:16:15.000 --> 00:16:17.000]  難為正邪定分界
[00:16:17.000 --> 00:16:19.000]  分不開
[00:16:19.000 --> 00:16:22.000]  但是我們能夠忍耐
[00:16:22.000 --> 00:16:25.000]  主教和我們忍耐
[00:16:25.000 --> 00:16:26.000]  磨練你的性格
[00:16:26.000 --> 00:16:28.000]  磨練你的品格
[00:16:28.000 --> 00:16:34.000]  你形成了有珍珠在你的身上
[00:16:34.000 --> 00:16:35.000]  但是事實上
[00:16:35.000 --> 00:16:38.000]  是不是每個人都是這樣做呢?
[00:16:38.000 --> 00:16:42.000]  有些人仍然很想去區別了
[00:16:42.000 --> 00:16:44.000]  這個是好人
[00:16:44.000 --> 00:16:45.000]  這個是壞人
[00:16:45.000 --> 00:16:46.000]  要區別出來
[00:16:46.000 --> 00:16:47.000]  要告訴別人
[00:16:47.000 --> 00:16:49.000]  要防範他
[00:16:49.000 --> 00:16:50.000]  要留意他
[00:16:50.000 --> 00:16:52.000]  要捉拿他
[00:16:52.000 --> 00:16:54.000]  所以有些人很喜歡做警察
[00:16:54.000 --> 00:16:55.000]  經常捉人的錯
[00:16:55.000 --> 00:16:56.000]  經常找人的錯
[00:16:56.000 --> 00:16:58.000]  有些人甚至喜歡做法官
[00:16:58.000 --> 00:17:00.000]  去判別別人
[00:17:00.000 --> 00:17:02.000]  去判定別人
[00:17:02.000 --> 00:17:04.000]  審判別人
[00:17:04.000 --> 00:17:08.000]  我們不要將人貼上任何的標籤
[00:17:08.000 --> 00:17:10.000]  因為剛才所講
[00:17:10.000 --> 00:17:13.000]  難為正邪定分界
[00:17:13.000 --> 00:17:14.000]  有時我們看不到
[00:17:14.000 --> 00:17:16.000]  以為外表上是一個好人
[00:17:16.000 --> 00:17:18.000]  其實可能是壞人
[00:17:18.000 --> 00:17:20.000]  可能他是少女藏刀
[00:17:20.000 --> 00:17:22.000]  可能他是少騎騎
[00:17:22.000 --> 00:17:26.000]  幫毒蛇
[00:17:26.000 --> 00:17:28.000]  可能我們不知道他
[00:17:28.000 --> 00:17:30.000]  人面獸心
[00:17:30.000 --> 00:17:32.000]  但起始為我們這些好壞人
[00:17:32.000 --> 00:17:34.000]  一眼看就覺得不順眼
[00:17:34.000 --> 00:17:36.000]  其實未必
[00:17:36.000 --> 00:17:39.000]  可能他內心很善良的人
[00:17:39.000 --> 00:17:40.000]  我們看不通
[00:17:40.000 --> 00:17:43.000]  但我們強硬要做區分
[00:17:43.000 --> 00:17:45.000]  強硬做判斷
[00:17:45.000 --> 00:17:46.000]  作為自己的正義
[00:17:46.000 --> 00:17:49.000]  作為自己一個疾惡如仇的人
[00:17:49.000 --> 00:17:51.000]  只不過是困難
[00:17:51.000 --> 00:17:55.000]  只不過是耗盡時間
[00:17:55.000 --> 00:17:57.000]  德蘭修女一句名言
[00:17:57.000 --> 00:17:59.000]  她說
[00:17:59.000 --> 00:18:01.000]  忙於批評人
[00:18:01.000 --> 00:18:05.000]  就沒時間去愛人
[00:18:05.000 --> 00:18:07.000]  德蘭修女最近是封聖
[00:18:07.000 --> 00:18:09.000]  聖德蘭
[00:18:09.000 --> 00:18:11.000]  她一生裡
[00:18:11.000 --> 00:18:13.000]  是在貧窮的國家裡
[00:18:13.000 --> 00:18:15.000]  去表達基督的愛
[00:18:15.000 --> 00:18:17.000]  去愛這些
[00:18:17.000 --> 00:18:19.000]  沒有人願意愛的人
[00:18:19.000 --> 00:18:21.000]  愛一些低下層的人
[00:18:21.000 --> 00:18:25.000]  愛一些在印度叫做賤民的人
[00:18:25.000 --> 00:18:27.000]  一生付出自己
[00:18:27.000 --> 00:18:31.000]  去愛能夠臨到的人
[00:18:31.000 --> 00:18:33.000]  但如果忙於批評人
[00:18:33.000 --> 00:18:35.000]  又說這樣說那樣
[00:18:35.000 --> 00:18:37.000]  或者別人批評我又在對抗
[00:18:37.000 --> 00:18:39.000]  抵抗
[00:18:39.000 --> 00:18:41.000]  浪費時間
[00:18:41.000 --> 00:18:47.000]  沒時間去愛這麼多需要的人
[00:18:47.000 --> 00:18:53.000]  這麼多缺乏人關心的人
[00:18:53.000 --> 00:18:55.000]  所以的確
[00:18:55.000 --> 00:18:58.000]  我們有時會遇到一些人際的張力
[00:18:58.000 --> 00:19:02.000]  的確有時我們會遇到一些敵對的力量
[00:19:02.000 --> 00:19:04.000]  或者我們會逃避
[00:19:04.000 --> 00:19:07.000]  或者我們會鬥爭到底
[00:19:07.000 --> 00:19:09.000]  正如田裡有些雜草一樣
[00:19:09.000 --> 00:19:12.000]  我們非要去除了雜草不可
[00:19:12.000 --> 00:19:15.000]  斬草除根
[00:19:15.000 --> 00:19:17.000]  本份沒做好
