
[00:00:00.000 --> 00:00:04.540]  有一段聖經在馬太福音第二章第一到第十二節
[00:02:33.840 --> 00:02:36.800]  當天使報信息的時候
[00:02:36.800 --> 00:02:40.520]  他們是宣告耶穌基督的降生
[00:02:40.520 --> 00:02:45.920]  當牧羊人聽見天使的宣告放下羊羣
[00:02:45.920 --> 00:02:50.040]  他們想尋找的也是主耶穌基督
[00:02:50.040 --> 00:02:54.080]  當東方的博士長途跋涉來到伯利恆
[00:02:54.080 --> 00:02:59.040]  他們想要朝見朝拜的也是主耶穌基督
[00:02:59.040 --> 00:03:04.000]  耶穌基督是整個聖誕慶祝的中心點
[00:03:04.000 --> 00:03:06.240]  我們看見在第一個聖誕節
[00:03:06.240 --> 00:03:13.640]  人們心中充滿了期待要迎接這位大君王的降臨
[00:03:13.640 --> 00:03:16.440]  特別是這幾位東方的博士
[00:03:16.440 --> 00:03:20.960]  其實在聖經裏面原文這個博士是智慧人
[00:03:20.960 --> 00:03:24.200]  我相信不單是因爲他們擁有地上的智慧
[00:03:24.200 --> 00:03:27.720]  更是因爲他們擁有屬靈的智慧
[00:03:27.720 --> 00:03:34.360]  所以他們才寧願放下屬世的一切的地位跟財富
[00:03:34.360 --> 00:03:40.320]  要來尋找這位在他們生命當中真正的主宰
[00:03:40.320 --> 00:03:43.960]  所以今年在過聖誕節的時候求主也幫助我們
[00:03:43.960 --> 00:03:46.360]  能夠像這些東方博士一樣
[00:03:46.360 --> 00:03:54.320]  重新讓耶穌基督在我們生命當中成爲我們生命的中心點
[00:03:54.320 --> 00:03:59.520]  那怎麼樣讓基督能夠重新在我們生命當中成爲那個中心點呢
[00:03:59.520 --> 00:04:01.200]  從四方面跟大家來分享
[00:04:01.200 --> 00:04:04.360]  首先第一個要丹丹可慕主自己
[00:04:04.360 --> 00:04:08.440]  更要丹丹可慕主自己
[00:04:08.440 --> 00:04:13.720]  我們看見東方博士他們可慕來遇見主耶穌
[00:04:13.720 --> 00:04:18.240]  我們看見這個可慕讓他們願意付上一切的代價
[00:04:18.240 --> 00:04:20.760]  來到伯利恆這個地方
[00:04:20.760 --> 00:04:22.560]  你要知道在兩千多年前
[00:04:22.560 --> 00:04:25.200]  這個旅行不是像現在這麼方便
[00:04:25.200 --> 00:04:29.800]  現在你想去以色列買張機票十幾個鐘頭你就到了
[00:04:29.800 --> 00:04:34.280]  在那個時代你要花很長的時間
[00:04:34.280 --> 00:04:38.040]  經過很艱難的旅程才能抵達
[00:04:38.040 --> 00:04:44.680]  事實上這是爲什麼西律王聽見說他們要尋找新生王的時候
[00:04:44.680 --> 00:04:49.200]  他就吩咐要殺死境內兩歲以下的嬰孩
[00:04:49.200 --> 00:04:50.280]  爲什麼
[00:04:50.280 --> 00:04:59.480]  很可能就是因爲這些東方博士長途跋涉花了兩年的時間纔來到耶路撒冷
[00:04:59.480 --> 00:05:02.600]  爲什麼要付上這麼大的代價
[00:05:02.600 --> 00:05:06.120]  就是因爲他們心中的可慕
[00:05:06.120 --> 00:05:08.960]  可慕遇見主耶穌
[00:05:08.960 --> 00:05:13.600]  今天我們在神面前是不是有同樣這樣的可慕呢
[00:05:13.600 --> 00:05:15.680]  你知道很多時候我們來到神的面前
[00:05:15.680 --> 00:05:17.360]  我們是可慕
[00:05:17.360 --> 00:05:20.520]  但是我們卻不是可慕的是主自己
[00:05:20.520 --> 00:05:24.600]  我們只是可慕神的祝福領導在我們身上
[00:05:24.600 --> 00:05:28.440]  我們只是可慕事情能夠得到解決
[00:05:28.440 --> 00:05:32.400]  好讓我們能夠回覆到我們正常的生活
[00:05:32.400 --> 00:05:37.680]  繼續做我們自己要做的事情過我們自己要過的生活而已
[00:05:37.680 --> 00:05:44.760]  很多時候我們眼目常常所看重的只是事情跟事情得解決
[00:05:44.760 --> 00:05:46.520]  卻不明白神的心意
[00:05:46.520 --> 00:05:49.320]  神所看重的不是事情
[00:05:49.320 --> 00:05:55.480]  神所看重的是讓基督能夠成形在我們心中
[00:05:55.480 --> 00:06:01.600]  所以你看見爲什麼神常常花很多的時間來磨練我們來訓練我們
[00:06:01.600 --> 00:06:05.760]  就好像神怎麼在曠野訓練摩西一樣
[00:06:05.760 --> 00:06:11.400]  你看見40年前在摩西以爲他能夠拯救以色列人
[00:06:11.400 --> 00:06:13.480]  他覺得他很棒
[00:06:13.480 --> 00:06:16.960]  40年後他才認識到他不能
[00:06:16.960 --> 00:06:21.160]  但他卻認識到神卻能夠成就
[00:06:21.160 --> 00:06:25.040]  我們看見多少時候人所看見的是事情
[00:06:25.040 --> 00:06:28.360]  神所看見的卻是我們的生命
[00:06:28.360 --> 00:06:33.280]  神所看重的是怎麼樣藉着這些事情能夠塑造我們的生命
[00:06:33.280 --> 00:06:37.400]  所以求神來幫助我們讓我們重新回到神的面前
[00:06:37.400 --> 00:06:38.920]  我們再來渴慕神
[00:06:38.920 --> 00:06:41.320]  不是渴慕事情的解決
[00:06:41.320 --> 00:06:45.440]  而是單單渴慕主自己
[00:06:45.440 --> 00:06:49.040]  另外有一些人他們來到神的面前
[00:06:49.040 --> 00:06:51.400]  他們倒不是渴望事情得解決
[00:06:51.400 --> 00:06:54.120]  他們渴慕得到神的能力
[00:06:54.120 --> 00:06:56.360]  得到神的恩賜
[00:06:56.360 --> 00:07:00.120]  這多半在靈恩教會里面信徒我們常常很渴望
[00:07:00.120 --> 00:07:05.120]  渴望得到神的能力 神的恩賜來服侍被神所使用
[00:07:05.120 --> 00:07:09.240]  但對於你們很多時候我們看見外在的恩賜
[00:07:09.240 --> 00:07:12.240]  是很容易吸引我們的注意力
[00:07:12.240 --> 00:07:15.720]  因爲外在的恩賜是能夠看得見的
[00:07:15.720 --> 00:07:17.880]  是感覺得到的
[00:07:17.880 --> 00:07:21.000]  但什麼時候當我們在渴慕恩賜的時候
[00:07:21.000 --> 00:07:26.240]  我們的眼目常常就偏離了主自己
[00:07:26.240 --> 00:07:30.360]  你還記得有一次主耶穌在瑪大瑪利亞家做客
[00:07:30.360 --> 00:07:34.600]  當時瑪大非常忙碌在做家務事
[00:07:34.600 --> 00:07:36.800]  然後我再次說這個事情不是不重要
[00:07:36.800 --> 00:07:39.560]  每一件事情都很好 都很重要
[00:07:39.560 --> 00:07:41.720]  但什麼時候當我們的眼目
[00:07:41.720 --> 00:07:46.640]  只是看重這些事情外在的事物的時候
[00:07:46.640 --> 00:07:50.400]  我們常常就忽略了主自己
[00:07:50.400 --> 00:07:51.800]  這爲什麼主耶穌對瑪大說
[00:07:51.800 --> 00:07:56.200]  瑪大瑪大你爲許多事情憂慮煩惱
[00:07:56.200 --> 00:07:59.280]  但不可少的只有一件
[00:07:59.280 --> 00:08:02.560]  主說不可少的只有一件是什麼
[00:08:02.560 --> 00:08:05.520]  就像瑪利亞一樣能夠來到神的面前
[00:08:05.520 --> 00:08:10.320]  渴慕神 單單親近主自己
[00:08:10.320 --> 00:08:13.000]  在今天這段經文當中我們看這些博士
[00:08:13.000 --> 00:08:16.720]  他們千里迢迢來到主耶穌面前
[00:08:16.720 --> 00:08:18.080]  想想看
[00:08:18.080 --> 00:08:20.560]  如果今天你我有機會
[00:08:20.560 --> 00:08:23.600]  能夠來到主耶穌的面前
[00:08:23.600 --> 00:08:24.600]  你會做些什麼
[00:08:24.600 --> 00:08:25.880]  你會說些什麼
[00:08:25.880 --> 00:08:27.000]  今天如果真的有機會
[00:08:27.000 --> 00:08:28.880]  面對面我們遇見主耶穌
[00:08:28.880 --> 00:08:31.480]  請問你會說些什麼
[00:08:31.480 --> 00:08:32.480]  很可能我們覺得
[00:08:32.480 --> 00:08:34.960]  哇 這個千載難逢的好機會
[00:08:34.960 --> 00:08:37.640]  主耶穌我需要這個 我需要那個
[00:08:37.640 --> 00:08:39.080]  很可能我們來到主耶穌面前
[00:08:39.080 --> 00:08:41.200]  一長條的清單擺在祂的面前
[00:08:41.200 --> 00:08:44.320]  主啊 求禰賞賜給我
[00:08:44.320 --> 00:08:46.840]  可是我們看這些博士沒有
[00:08:46.840 --> 00:08:48.240]  他們沒有來到神面前
[00:08:48.240 --> 00:08:51.200]  祈求事情得解決
[00:08:51.200 --> 00:08:56.400]  他們只是單單的要來敬拜主耶穌
[00:08:56.400 --> 00:08:59.480]  他們渴慕遇見主耶穌
[00:08:59.480 --> 00:09:01.800]  只要能遇見主耶穌
[00:09:01.800 --> 00:09:05.800]  一切的代價都是值得的
[00:09:05.800 --> 00:09:06.840]  Amen
[00:09:06.840 --> 00:09:08.920]  第二點 今天我們來到主耶穌面前
[00:09:08.920 --> 00:09:12.240]  我們心中所渴慕的是什麼
[00:09:12.240 --> 00:09:16.320]  我很喜歡宣道會的創辦人AB Simpson
[00:09:16.320 --> 00:09:18.640]  他所寫的一首詩歌
[00:09:18.640 --> 00:09:20.520]  這首詩歌這樣講的
[00:09:20.520 --> 00:09:23.320]  前所要的是祝福
[00:09:23.320 --> 00:09:26.600]  如今所要的是主自己
[00:09:26.600 --> 00:09:29.160]  前所要的是感覺
[00:09:29.160 --> 00:09:32.080]  今所要的是主的話語
[00:09:32.080 --> 00:09:34.720]  前所要的是主的恩賜
[00:09:34.720 --> 00:09:37.560]  今天所要的是恩賜的主
[00:09:37.560 --> 00:09:39.720]  前所要的是一致
[00:09:39.720 --> 00:09:43.120]  今所要的是主自己
[00:09:43.120 --> 00:09:44.360]  Amen
[00:09:44.360 --> 00:09:47.400]  求主也同樣把這種對主深深的渴慕
[00:09:47.400 --> 00:09:49.120]  放在我們的心中
[00:09:49.120 --> 00:09:51.280]  因爲真的知道唯有主自己
[00:09:51.280 --> 00:09:55.880]  才我們心靈深處真正的滿足
[00:09:55.880 --> 00:09:56.920]  第二
[00:09:56.920 --> 00:09:58.440]  要容許神來改變我們
[00:09:58.440 --> 00:10:02.840]  各位你們要容許神來改變我們
[00:10:02.840 --> 00:10:04.120]  在今天的經文當中
[00:10:04.120 --> 00:10:06.360]  我們看見這些博士
[00:10:06.360 --> 00:10:08.520]  他們是有渴慕的心
[00:10:08.520 --> 00:10:11.960]  但他們在跟隨聖靈引導的過程當中
[00:10:11.960 --> 00:10:15.200]  不免有所偏差
[00:10:15.200 --> 00:10:17.720]  耶穌明明身在伯利恆
[00:10:17.720 --> 00:10:22.240]  怎麼他們會進到耶路撒冷去尋找主呢
[00:10:22.240 --> 00:10:24.240]  耶路撒冷是什麼地方
[00:10:24.240 --> 00:10:26.520]  耶路撒冷是君王之城
[00:10:26.520 --> 00:10:28.800]  是猶大的首府
[00:10:28.800 --> 00:10:31.240]  這些博士本來是跟着誠心
[00:10:31.240 --> 00:10:33.920]  一路來尋找主耶穌基督的
[00:10:33.920 --> 00:10:36.280]  本來走得好好
[00:10:36.280 --> 00:10:37.920]  但快走到耶路撒冷的時候
[00:10:37.920 --> 00:10:40.280]  忽然一想
[00:10:40.280 --> 00:10:42.960]  我們要尋找的不是君王嗎
[00:10:42.960 --> 00:10:44.880]  君王不生在耶路撒冷
[00:10:44.880 --> 00:10:47.120]  會生在哪裏呢
[00:10:47.120 --> 00:10:50.040]  所以他們急急忙忙的進入耶路撒冷
[00:10:50.040 --> 00:10:51.840]  也根本恐怕沒有注意到
[00:10:51.840 --> 00:10:54.280]  那個誠心還在繼續往前走
[00:10:54.280 --> 00:10:55.480]  走向伯利恆
[00:10:55.480 --> 00:10:56.360]  也沒注意到
[00:10:56.360 --> 00:11:00.040]  他們就匆匆忙忙走進耶路撒冷
[00:11:00.040 --> 00:11:00.840]  你知道很多時候
[00:11:00.840 --> 00:11:02.840]  當我們在跟隨神的過程當中
[00:11:02.840 --> 00:11:05.160]  不也是如此嗎
[00:11:05.160 --> 00:11:07.920]  我們常常會因爲我們自己的經驗
[00:11:07.920 --> 00:11:09.640]  我們的思想觀念
[00:11:09.640 --> 00:11:11.920]  我們的習慣
[00:11:11.920 --> 00:11:15.680]  讓我們的腳步就漸漸偏離着神
[00:11:15.680 --> 00:11:18.840]  多少時候當我們來到神的面前的時候
[00:11:18.840 --> 00:11:21.080]  是的很多時候我們是會軟弱
[00:11:21.080 --> 00:11:23.520]  很多時候在我們跟隨神的過程當中的時候
[00:11:23.520 --> 00:11:24.880]  我們是會偏離
[00:11:24.880 --> 00:11:26.800]  但最重要一件事情
[00:11:26.800 --> 00:11:28.720]  在我們人生的道路當中就是
[00:11:28.720 --> 00:11:31.360]  我們需要一個願意受教的心
[00:11:31.360 --> 00:11:33.320]  願意被神所教正
[00:11:33.320 --> 00:11:37.200]  願意被神所改變
[00:11:37.200 --> 00:11:38.880]  否則的話你要知道
[00:11:38.880 --> 00:11:40.920]  要神來改變我們的心意
[00:11:40.920 --> 00:11:44.320]  是多麼困難一件事情
[00:11:44.320 --> 00:11:46.480]  多少時候我們面對我們生活道路
[00:11:46.480 --> 00:11:48.240]  各樣的事情的時候
[00:11:48.240 --> 00:11:50.480]  很多時候我們已經早已做了決定
[00:11:50.480 --> 00:11:53.240]  心意已定了
[00:11:53.240 --> 00:11:54.760]  我們就來到主的面前說
[00:11:54.760 --> 00:11:57.800]  主啊我已經這樣決定了
[00:11:57.800 --> 00:12:00.480]  因爲我看來看去想來想去
[00:12:00.480 --> 00:12:03.520]  這是最合情合理的決定
[00:12:03.520 --> 00:12:04.760]  如果你的意見跟我一樣
[00:12:04.760 --> 00:12:06.920]  感謝在美主
[00:12:06.920 --> 00:12:08.000]  如果意見跟我不同
[00:12:08.000 --> 00:12:09.960]  對不起了
[00:12:09.960 --> 00:12:12.960]  我的心意已定
[00:12:12.960 --> 00:12:14.560]  我告訴你有些時候
[00:12:14.560 --> 00:12:17.040]  神要來改變我們的決定
[00:12:17.040 --> 00:12:20.320]  我告訴你有多困難啊
[00:12:20.320 --> 00:12:23.760]  第二點我常覺得今天做一個基督徒
[00:12:23.760 --> 00:12:27.200]  我們要重新來確認一件事情
[00:12:27.200 --> 00:12:30.960]  耶穌基督不但是我們的救主
[00:12:30.960 --> 00:12:34.880]  耶穌是我們生命的主宰啊
[00:12:34.880 --> 00:12:39.840]  是我們生活每個細節的主宰啊
[00:12:39.840 --> 00:12:41.960]  祂是我們思想的主
[00:12:41.960 --> 00:12:43.280]  情感的主
[00:12:43.280 --> 00:12:45.640]  意志的主
[00:12:45.640 --> 00:12:48.120]  我們需要容許我這位主耶穌
[00:12:48.120 --> 00:12:51.080]  在我們生活每一個領域
[00:12:51.080 --> 00:12:52.840]  來做主做王
[00:12:52.840 --> 00:12:54.240]  來調整我們
[00:12:54.240 --> 00:12:55.240]  改變我們
[00:12:55.240 --> 00:12:56.080]  校正我們
[00:12:56.080 --> 00:12:57.760]  直到我們心意能合成
[00:12:57.760 --> 00:13:00.600]  心意爲止
[00:13:00.600 --> 00:13:01.400]  你要知道很多時候
[00:13:01.400 --> 00:13:02.960]  當我們在服侍神的過程當中
[00:13:02.960 --> 00:13:05.560]  我告訴你光有熱心
[00:13:05.560 --> 00:13:08.800]  光有渴慕是不夠的
[00:13:08.800 --> 00:13:09.520]  很多時候我們以爲
[00:13:09.520 --> 00:13:12.960]  只要熱心有渴慕那不夠的
[00:13:12.960 --> 00:13:15.480]  在聖經中你就發現了
[00:13:15.480 --> 00:13:16.800]  像現在請問你法利塞人
[00:13:16.800 --> 00:13:18.800]  難道沒有熱心嗎
[00:13:18.800 --> 00:13:23.520]  法利塞人爲神大發熱心的人啊
[00:13:23.520 --> 00:13:24.680]  但他們的熱心卻是
[00:13:24.680 --> 00:13:27.640]  自以爲意的熱心嘛
[00:13:27.640 --> 00:13:29.960]  不但不能討神的喜悅
[00:13:29.960 --> 00:13:34.200]  更是攔阻別人來到神的面前
[00:13:34.200 --> 00:13:36.320]  我請問你保羅還沒有遇見主以前
[00:13:36.320 --> 00:13:38.480]  請問保羅是不是熱心的人啊
[00:13:38.480 --> 00:13:40.840]  大有熱心啊
[00:13:40.840 --> 00:13:43.360]  但他的熱心卻導致他
[00:13:43.360 --> 00:13:46.680]  逼迫當時的教會嗎
[00:13:46.680 --> 00:13:50.080]  可見得光有熱心渴慕是不夠的
[00:13:50.080 --> 00:13:53.400]  我們一定要一個受教的心
[00:13:53.400 --> 00:13:56.440]  容許神來改變我們
[00:13:56.440 --> 00:13:59.680]  願意在思想觀念上被神所改變
[00:13:59.680 --> 00:14:02.600]  在生活行爲上能夠被神所改變
[00:14:02.600 --> 00:14:06.440]  在我們的習慣上能夠被神所改變
[00:14:06.440 --> 00:14:08.280]  你千萬不要像有些人這樣說
[00:14:08.280 --> 00:14:10.000]  祖耶穌基督昨日今日
[00:14:10.000 --> 00:14:11.520]  直到永遠不改變
[00:14:11.520 --> 00:14:16.920]  我也不改變
[00:14:16.920 --> 00:14:18.640]  祖耶穌永遠不改變
[00:14:18.640 --> 00:14:21.200]  你卻需要被改變
[00:14:21.200 --> 00:14:22.560]  跟你們說你很需要被改變
[00:14:22.560 --> 00:14:27.400]  跟他說你很需要很需要
[00:14:27.400 --> 00:14:29.440]  我還記得以前有一位傳道人
[00:14:29.440 --> 00:14:31.400]  講過一句話
[00:14:31.400 --> 00:14:34.840]  到現在都常常的提醒我
[00:14:34.840 --> 00:14:38.080]  他說一個服侍神的人
[00:14:38.080 --> 00:14:41.040]  不但要work for God
[00:14:41.040 --> 00:14:44.760]  更是要work with God
[00:14:44.760 --> 00:14:46.320]  不只是work for God
[00:14:46.320 --> 00:14:49.120]  爲神大發熱心
[00:14:49.120 --> 00:14:51.120]  要work with God
[00:14:51.120 --> 00:14:54.520]  要與神同心
[00:14:54.520 --> 00:14:55.960]  而這就需要磨練
[00:14:55.960 --> 00:14:56.960]  爲什麼神要
[00:14:56.960 --> 00:14:59.160]  就是要磨練到我們的心
[00:14:59.160 --> 00:15:02.600]  跟神的心一樣
[00:15:02.600 --> 00:15:03.800]  弟兄姐妹
[00:15:03.800 --> 00:15:07.760]  今天無論你的光景是如何
[00:15:07.760 --> 00:15:10.480]  是剛強軟弱
[00:15:10.480 --> 00:15:11.960]  在你生命當中
[00:15:11.960 --> 00:15:12.920]  我告訴你
[00:15:12.920 --> 00:15:16.000]  你不但要渴慕神的心
[00:15:16.000 --> 00:15:20.480]  更重要容許神來改變你
[00:15:20.480 --> 00:15:23.520]  當你有這兩個基本的態度的時候
[00:15:23.520 --> 00:15:26.080]  無論你現在的光景是如何
[00:15:26.080 --> 00:15:33.280]  神的靈都能夠提升你到豐盛之地的
[00:15:33.280 --> 00:15:34.240]  第三
[00:15:34.240 --> 00:15:36.840]  要學習做一個生命的奉獻者
[00:15:36.840 --> 00:15:41.880]  跟你們要學習做一個生命的奉獻者
[00:15:41.880 --> 00:15:43.080]  在這十一節當中
[00:15:43.080 --> 00:15:46.560]  我們看見這些東方博士來到主的面前
[00:15:46.560 --> 00:15:48.680]  他們不但沒有尋求神的祝福
[00:15:48.680 --> 00:15:54.120]  反而他們獻上珍貴的禮物給主耶穌基督
[00:15:54.120 --> 00:15:55.640]  這裏說他們獻上了什麼
[00:15:55.640 --> 00:15:58.280]  黃金滷香墨藥
[00:15:58.280 --> 00:16:00.720]  這三種禮物剛剛好
[00:16:00.720 --> 00:16:04.040]  是針對的主耶穌基督是君王
[00:16:04.040 --> 00:16:08.600]  先知跟祭司他們所獻上的禮物
[00:16:08.600 --> 00:16:11.320]  換說他們來到主耶穌面前的時候
[00:16:11.320 --> 00:16:15.440]  他們不但是尊崇主耶穌是他們生命的主宰
[00:16:15.440 --> 00:16:19.440]  是他們生命的君王先知跟祭司
[00:16:19.440 --> 00:16:23.000]  而且他們也獻上貴重的禮物
[00:16:23.000 --> 00:16:25.240]  代表他們生命的奉獻
[00:16:25.240 --> 00:16:27.320]  不但只是口裏的尊崇
[00:16:27.320 --> 00:16:31.160]  更是生命的奉獻給神
[00:16:31.160 --> 00:16:32.880]  第二節當我們來到神面前的時候
[00:16:32.880 --> 00:16:39.560]  我們是否也向這些東方博士獻上禮物給我們的主呢
[00:16:39.560 --> 00:16:40.800]  也許你說有啊
[00:16:40.800 --> 00:16:42.960]  每個禮拜我都奉獻啊
[00:16:42.960 --> 00:16:45.480]  或者說我也有十一奉獻啊
[00:16:45.480 --> 00:16:48.120]  沒錯這些都非常好
[00:16:48.120 --> 00:16:52.160]  但其實我要說的不只是金錢的奉獻
[00:16:52.160 --> 00:16:55.400]  更是生命的奉獻
[00:16:55.400 --> 00:16:59.720]  因爲一個人當他在生命上奉獻給神的時候
[00:16:59.720 --> 00:17:04.640]  他就不會斤斤計較在金錢上的奉獻
[00:17:04.640 --> 00:17:08.880]  只有當一個人是一個在金錢上的奉獻者的時候
[00:17:08.880 --> 00:17:13.480]  他纔會斤斤計較他奉獻給神有多少
[00:17:13.480 --> 00:17:17.480]  我這還是說一個是生命的奉獻者的時候
[00:17:17.480 --> 00:17:20.920]  他不會斤斤計較金錢的奉獻
[00:17:20.920 --> 00:17:23.480]  只有一個在金錢奉獻者的時候
[00:17:23.480 --> 00:17:28.360]  會天天斤斤計較他奉獻了多少給神
[00:17:28.360 --> 00:17:30.320]  我還記得我年輕的時候
[00:17:30.320 --> 00:17:36.040]  我只是把十一奉獻當作一個神的命令來遵守
[00:17:36.040 --> 00:17:37.840]  如果你把十一奉獻當作命令來遵守
[00:17:37.840 --> 00:17:39.840]  你會非常不快樂的我告訴你
[00:17:39.840 --> 00:17:41.600]  你會天天斤斤計較
[00:17:41.600 --> 00:17:44.200]  我那時候年輕做基督徒就非常不快樂
[00:17:44.200 --> 00:17:48.040]  我就覺得神總是不滿足
[00:17:48.040 --> 00:17:51.160]  無論我奉獻多少他都不快樂的樣子
[00:17:51.160 --> 00:17:52.760]  我覺得神的要求太多了
[00:17:52.760 --> 00:17:55.720]  無論怎麼給好像神都不夠他覺得
[00:17:55.720 --> 00:17:59.240]  所以每一次奉獻的時候我都跟神阿哥說主啊
[00:17:59.240 --> 00:18:03.000]  這是我的十一奉獻這是給你的
[00:18:03.000 --> 00:18:05.960]  但那個十分之九是我的
[00:18:05.960 --> 00:18:07.960]  你的我不敢不給
[00:18:07.960 --> 00:18:11.040]  我的你最好不要動就是這樣
[00:18:11.040 --> 00:18:16.600]  在那段時間裏常常跟神阿哥你的我的你的我就非常不快樂
[00:18:16.600 --> 00:18:18.680]  直到有一天在臨修的時候
[00:18:18.680 --> 00:18:20.960]  讀到神的話忽然間神對我說
[00:18:20.960 --> 00:18:23.920]  什麼你的我的都是我的
[00:18:23.920 --> 00:18:27.320]  忽然間被打醒原來其實都是神的了
[00:18:27.320 --> 00:18:29.440]  我們所擁有一些都是從神來
[00:18:29.440 --> 00:18:32.320]  有哪個不是從神來都是神的恩典跟憐憫嘛
[00:18:32.320 --> 00:18:35.240]  不然我們怎麼可能擁有這一切呢
[00:18:35.240 --> 00:18:39.680]  從那一天開始我突然間醒悟過來
[00:18:39.680 --> 00:18:42.320]  我就不再斤斤計較
[00:18:42.320 --> 00:18:47.720]  從那一天開始我成爲一個快樂的奉獻者
[00:18:47.720 --> 00:18:49.040]  弟兄姐妹你呢
[00:18:49.040 --> 00:18:51.720]  你是個快樂奉獻者嗎
[00:18:51.720 --> 00:18:54.160]  只有少數幾個是快樂的
[00:18:54.160 --> 00:18:57.040]  你是個快樂的奉獻者嗎
[00:18:57.040 --> 00:19:02.600]  聖經上說捐得樂意纔是神所喜悅的嘛
[00:19:02.600 --> 00:19:04.960]  其實難道神看重的是金錢嗎
[00:19:04.960 --> 00:19:05.880]  你不要以爲神看重
[00:19:05.880 --> 00:19:09.040]  神看重的不是金錢的奉獻啊
[00:19:09.040 --> 00:19:13.760]  神所看重的不更是我們生命上的奉獻嗎
[00:19:13.760 --> 00:19:17.400]  你是否願意把神所賜給你的時間
[00:19:17.400 --> 00:19:22.240]  金錢才幹智慧全然擺上爲神所使用
[00:19:22.240 --> 00:19:25.480]  爲神來工作呢
