
[00:00:00.000 --> 00:00:04.600]  今天我們會繼續來說小童傳的第十四章
[00:02:25.800 --> 00:02:29.000]  倚靠主放膽講道
[00:02:29.000 --> 00:02:32.800]  主席他們的手施行神蹟騎士
[00:02:32.800 --> 00:02:35.400]  證明他的恩道
[00:02:35.400 --> 00:02:38.800]  城裡的眾人就分了黨
[00:02:38.800 --> 00:02:41.200]  有服從猶太人的
[00:02:41.200 --> 00:02:43.600]  有服從使徒的
[00:02:43.600 --> 00:02:46.800]  那時外邦人和猶太人
[00:02:46.800 --> 00:02:50.800]  定他們的官長一齊湧上來
[00:02:50.800 --> 00:02:52.600]  要凌辱使徒
[00:02:52.600 --> 00:02:55.000]  用石頭打他們
[00:02:55.000 --> 00:02:56.600]  使徒知道了
[00:02:56.600 --> 00:03:00.400]  就逃往裡高黎的勞斯德
[00:03:00.400 --> 00:03:04.600]  特比兩個城和周圍地方去
[00:03:04.600 --> 00:03:07.600]  在那裡傳福音
[00:03:07.600 --> 00:03:09.800]  保羅基本上就是傳福音的工作
[00:03:09.800 --> 00:03:12.000]  去到不同的地方
[00:03:12.000 --> 00:03:14.000]  上個禮拜蔡牧師提醒我們
[00:03:14.000 --> 00:03:17.000]  祈禱和傳福音都是我們很重要
[00:03:17.000 --> 00:03:19.200]  要捉得出的
[00:03:19.200 --> 00:03:20.200]  傳福音
[00:03:20.200 --> 00:03:22.400]  所以想跟大家來溫習一下
[00:03:22.400 --> 00:03:25.400]  這個搞亂天下的福音
[00:03:25.400 --> 00:03:26.800]  在這裡提醒我們
[00:03:26.800 --> 00:03:28.000]  我們每一個基督徒
[00:03:28.000 --> 00:03:30.800]  都應該是一個傳福音的人
[00:03:30.800 --> 00:03:33.400]  但到底我們所認識
[00:03:33.400 --> 00:03:35.800]  我們已經得到的福音是什麼呢
[00:03:35.800 --> 00:03:36.800]  我不知道大家
[00:03:36.800 --> 00:03:38.200]  除了你自己信耶穌的時候
[00:03:38.200 --> 00:03:40.000]  你所聽到的福音
[00:03:40.000 --> 00:03:42.600]  你有機會要跟人分享要講的時候
[00:03:42.600 --> 00:03:44.600]  福音是什麼呢
[00:03:44.600 --> 00:03:46.200]  我相信這裡提醒我們
[00:03:46.200 --> 00:03:48.200]  福音就是佳音
[00:03:48.200 --> 00:03:51.000]  這裡就用佳音來說
[00:03:51.000 --> 00:03:52.400]  其實在另外一半來說
[00:03:52.400 --> 00:03:53.600]  我們叫好消息
[00:03:53.600 --> 00:03:55.200]  或者叫好訊息
[00:03:55.200 --> 00:03:57.800]  這個英文就叫Good News
[00:03:57.800 --> 00:04:02.000]  這個在十三章的三十二節那裡
[00:04:02.000 --> 00:04:03.400]  保羅都是這樣提
[00:04:03.400 --> 00:04:07.000]  他說我們有一報好訊息給你們
[00:04:07.000 --> 00:04:08.000]  就是告訴你們
[00:04:08.000 --> 00:04:09.600]  耶穌基督的復活
[00:04:09.600 --> 00:04:11.400]  這個好消息
[00:04:11.400 --> 00:04:13.800]  所以福音我們就說是好消息
[00:04:13.800 --> 00:04:15.400]  是一個佳音
[00:04:15.400 --> 00:04:17.800]  在十三十四章裡
[00:04:17.800 --> 00:04:21.000]  都用了不同的字來形容福音
[00:04:21.000 --> 00:04:23.200]  大概就是我們有時候會聽過
[00:04:23.200 --> 00:04:27.600]  因道在十四章的第三節那裡
[00:04:27.600 --> 00:04:29.400]  就講到因道
[00:04:29.400 --> 00:04:30.800]  證明祂的因道
[00:04:30.800 --> 00:04:33.200]  然後在其他就講到神的道
[00:04:33.200 --> 00:04:35.400]  神的真道、救世的道
[00:04:35.400 --> 00:04:37.600]  在後來《史壇傳》一直讀下去
[00:04:37.600 --> 00:04:38.800]  十五章二十章裡面
[00:04:38.800 --> 00:04:40.800]  講到祂是因為的福音
[00:04:40.800 --> 00:04:42.600]  所以我很想給大家知道
[00:04:42.600 --> 00:04:44.600]  福音真是好消息
[00:04:44.600 --> 00:04:49.000]  因為祂是充滿了神的恩典
[00:04:49.000 --> 00:04:50.400]  是恩惠的道
[00:04:50.400 --> 00:04:52.200]  是充滿了神的恩典
[00:04:52.200 --> 00:04:55.400]  是因為有一位上師恩惠的神
[00:04:55.400 --> 00:04:56.800]  十四章十七節那裡
[00:04:56.800 --> 00:04:57.800]  當保羅有機會
[00:04:57.800 --> 00:05:01.600]  跟在路斯德那班人見證講道的時候
[00:05:01.600 --> 00:05:04.800]  祂告訴他們這位是上師恩惠的神
[00:05:04.800 --> 00:05:07.800]  所以福音就是要將神的恩惠
[00:05:07.800 --> 00:05:12.200]  真是好的來跟人傳講分享
[00:05:12.200 --> 00:05:14.800]  這個就是我們所相信的福音
[00:05:14.800 --> 00:05:16.600]  又是你和我有的福音
[00:05:16.600 --> 00:05:20.200]  又是我們應該跟人分享的福音
[00:05:20.200 --> 00:05:21.600]  但是為什麼這個福音
[00:05:21.600 --> 00:05:25.000]  有人形容它是搞亂天下的福音呢
[00:05:25.000 --> 00:05:27.400]  其實這個就在《史壇傳》出現了
[00:05:27.400 --> 00:05:28.800]  有兩節經文
[00:05:28.800 --> 00:05:32.600]  就用了「搞亂」或者叫作亂的意思
[00:05:32.600 --> 00:05:34.800]  這兩節經文我也想跟大家看一看
[00:05:34.800 --> 00:05:36.800]  我們先讀第一節的經文
[00:05:36.800 --> 00:05:39.400]  《史壇傳》的十七章六節
[00:05:39.400 --> 00:05:42.800]  當有些人來到去控告保羅的時候
[00:05:42.800 --> 00:05:44.600]  他怎樣形容保羅呢
[00:05:44.600 --> 00:05:46.400]  我們一起來讀這節經文
[00:05:46.400 --> 00:05:47.600]  預備起
[00:05:47.600 --> 00:05:51.800]  「找不著他們就把耶穌和幾個弟兄
[00:05:51.800 --> 00:05:55.800]  拉到地方觀那裡喊叫說
[00:05:55.800 --> 00:06:00.400]  那搞亂天下的也到這裡來了」
[00:06:00.400 --> 00:06:01.600]  因為保羅剛才我提到
[00:06:01.600 --> 00:06:02.800]  他傳福音就由一個地方
[00:06:02.800 --> 00:06:04.400]  去到不同的地方
[00:06:04.400 --> 00:06:06.400]  所以這些人就會印象中覺得
[00:06:06.400 --> 00:06:07.800]  以前在某個地方
[00:06:07.800 --> 00:06:10.200]  這裡十三章就是比西底的安提柯
[00:06:10.200 --> 00:06:12.400]  然後去到以哥廉再去到盧斯德
[00:06:12.400 --> 00:06:13.200]  其實大家會發現
[00:06:13.200 --> 00:06:15.800]  保羅就是到處去傳福音傳道
[00:06:15.800 --> 00:06:16.800]  這些人就會覺得
[00:06:16.800 --> 00:06:19.000]  保羅傳道的時候果效很好
[00:06:19.000 --> 00:06:21.200]  但是就令到城市那個地方
[00:06:21.200 --> 00:06:23.000]  又好像亂了
[00:06:23.000 --> 00:06:26.600]  剛才大家還記得十四章四節那裡說到
[00:06:26.600 --> 00:06:28.200]  他是分黨
[00:06:28.200 --> 00:06:29.400]  所以有時候他就會形容
[00:06:29.400 --> 00:06:31.400]  這個保羅去到就是搞搞震
[00:06:31.400 --> 00:06:33.000]  搞亂黨的
[00:06:33.000 --> 00:06:35.200]  而在有一章三十八節那裡
[00:06:35.200 --> 00:06:37.200]  他就控告保羅
[00:06:37.200 --> 00:06:39.600]  就以為他是不是跟以前早前
[00:06:39.600 --> 00:06:42.600]  有一班埃及人帶領的一些人
[00:06:42.600 --> 00:06:46.200]  去做一些謀反的事情
[00:06:46.200 --> 00:06:49.600]  即是這四千兇徒帶去作亂
[00:06:49.600 --> 00:06:53.200]  作亂就是那個搞亂的意思
[00:06:53.200 --> 00:06:55.800]  到底福音是不是真是
[00:06:55.800 --> 00:07:00.000]  令到這個地方或者社會混亂呢
[00:07:00.000 --> 00:07:02.400]  如果真是搞亂天下的福音
[00:07:02.400 --> 00:07:06.400]  可以說叫做好消息嗎
[00:07:06.400 --> 00:07:08.400]  如果搞亂了這個社會的東西
[00:07:08.400 --> 00:07:09.200]  是不是真是
[00:07:09.200 --> 00:07:11.600]  我們覺得是一個好消息呢
[00:07:11.600 --> 00:07:12.600]  大家今天可能如果覺得
[00:07:12.600 --> 00:07:15.000]  社會都比較亂的時候
[00:07:15.000 --> 00:07:16.800]  你聽到的消息通常都是
[00:07:16.800 --> 00:07:19.200]  好像就是越來越亂
[00:07:19.200 --> 00:07:22.600]  還是不是一個好的消息呢
[00:07:22.600 --> 00:07:23.400]  其實我剛才提到
[00:07:23.400 --> 00:07:25.600]  在十四章的四節
[00:07:25.600 --> 00:07:27.600]  保羅在那裡就帶來什麼呢
[00:07:27.600 --> 00:07:28.800]  分黨
[00:07:28.800 --> 00:07:31.000]  分黨簡單來說就是分裂了
[00:07:31.000 --> 00:07:33.600]  裡面有些人分了不同的黨派
[00:07:33.600 --> 00:07:36.200]  不同的一些分裂的情況
[00:07:36.200 --> 00:07:37.800]  然後十七章七節
[00:07:37.800 --> 00:07:40.600]  那班人控告保羅他們搞亂天下
[00:07:40.600 --> 00:07:42.200]  接著第七節就說
[00:07:42.200 --> 00:07:46.000]  他們在宣傳另一個王耶穌
[00:07:46.000 --> 00:07:47.000]  這個更加嚴重了
[00:07:47.000 --> 00:07:48.200]  這個是什麼
[00:07:48.200 --> 00:07:49.600]  想造反
[00:07:49.600 --> 00:07:50.800]  不只是搞分裂
[00:07:50.800 --> 00:07:54.400]  還想造反有另外一個王出來
[00:07:54.400 --> 00:07:57.000]  然後在二十一章三十八節
[00:07:57.000 --> 00:07:59.600]  講到一個埃及人帶領的人
[00:07:59.600 --> 00:08:02.600]  他們就是恐怖分子
[00:08:02.600 --> 00:08:04.200]  是不是這些都是
[00:08:04.200 --> 00:08:07.000]  這班正在形容這些人也好
[00:08:07.000 --> 00:08:08.200]  事情也好的時候
[00:08:08.200 --> 00:08:11.000]  福音都是這樣帶來一些分裂
[00:08:11.000 --> 00:08:14.200]  帶來一些恐怖呢
[00:08:14.200 --> 00:08:17.200]  我想當我們看到這裡的時候
[00:08:17.200 --> 00:08:19.000]  一個搞亂天下
[00:08:19.000 --> 00:08:20.000]  有一點點
[00:08:20.000 --> 00:08:21.400]  如果大家在教會久一點
[00:08:21.400 --> 00:08:23.800]  你又看聖經多一點的時候
[00:08:23.800 --> 00:08:26.400]  你就會可以想到一幅圖畫
[00:08:26.400 --> 00:08:30.000]  這幅圖畫是耶穌去教訓那班門徒的時候
[00:08:30.000 --> 00:08:31.800]  曾經說過的
[00:08:31.800 --> 00:08:32.800]  這幅圖畫就好像
[00:08:32.800 --> 00:08:35.600]  是不是真的耶穌都是這樣說呢
[00:08:35.600 --> 00:08:38.400]  是不是真的抗爭有理
[00:08:38.400 --> 00:08:40.000]  耶穌的教導是不是教導人
[00:08:40.000 --> 00:08:41.000]  就是來到的時候
[00:08:41.000 --> 00:08:44.000]  就要將這個天下搞到混亂
[00:08:44.000 --> 00:08:47.000]  去來不是帶來平安
[00:08:47.000 --> 00:08:49.200]  是帶來這個混亂呢
[00:08:49.200 --> 00:08:51.000]  我們要重溫耶穌的教導
[00:08:51.000 --> 00:08:53.200]  會不會真的好像有些人覺得
[00:08:53.200 --> 00:08:56.600]  現在我要用一些方式來抗爭
[00:08:56.600 --> 00:08:58.600]  是很有道理呢
[00:08:58.600 --> 00:09:01.800]  我們一起在耶穌的教導六章十二章裏面
[00:09:01.800 --> 00:09:04.200]  要重溫他跟門徒所說的話
[00:09:04.200 --> 00:09:06.800]  我們一起讀完這幾個經文
[00:09:06.800 --> 00:09:08.000]  預備起
[00:09:08.000 --> 00:09:12.200]  你們以為我來是叫地上太平嗎
[00:09:12.200 --> 00:09:14.400]  我告訴你們不是
[00:09:14.400 --> 00:09:17.000]  乃是叫人紛爭
[00:09:17.000 --> 00:09:21.600]  從今以後一家五個人將要紛爭
[00:09:21.600 --> 00:09:24.800]  三個人和兩個人相爭
[00:09:24.800 --> 00:09:28.400]  兩個人和三個人相爭
[00:09:28.400 --> 00:09:31.000]  父親和兒子相爭
[00:09:31.000 --> 00:09:33.600]  兒子和父親相爭
[00:09:33.600 --> 00:09:36.200]  母親和女兒相爭
[00:09:36.200 --> 00:09:38.800]  女兒和母親相爭
[00:09:38.800 --> 00:09:41.400]  婆婆和媳婦相爭
[00:09:41.400 --> 00:09:44.000]  媳婦和婆婆相爭
[00:09:44.000 --> 00:09:45.600]  當大家讀到這段經文的時候
[00:09:45.600 --> 00:09:46.600]  你會想起是不是
[00:09:46.600 --> 00:09:49.200]  你家裏面的場景都是這樣呢
[00:09:49.200 --> 00:09:53.400]  大家會不會好像家嘈屋閉
[00:09:53.400 --> 00:09:55.800]  甚至可能最近
[00:09:55.800 --> 00:10:00.000]  社會一些議題都進入到不同的家庭
[00:10:00.000 --> 00:10:01.200]  如果搞得不好
[00:10:01.200 --> 00:10:03.200]  會不會搞到家變呢
[00:10:03.200 --> 00:10:07.400]  我們都聽過一些台灣的消息
[00:10:07.400 --> 00:10:09.200]  或者有些不同的地方
[00:10:09.200 --> 00:10:12.000]  他們比較多一些
[00:10:12.000 --> 00:10:15.200]  政治比較影響多一些
[00:10:15.200 --> 00:10:17.200]  所以一家人裏面
[00:10:17.200 --> 00:10:19.200]  可能父母兄弟姐妹
[00:10:19.200 --> 00:10:21.600]  可以有不同的政黨
[00:10:21.600 --> 00:10:24.000]  台灣可能一個是藍營一個是綠營
[00:10:24.000 --> 00:10:25.600]  泰國不知道一些紅衫
[00:10:25.600 --> 00:10:27.200]  一些是穿黃衫
[00:10:27.200 --> 00:10:30.000]  美國可能是民主黨保守黨
[00:10:30.000 --> 00:10:32.000]  可能一家人裏面
[00:10:32.000 --> 00:10:33.600]  我聽過一個新聞就是台灣裏面
[00:10:33.600 --> 00:10:35.000]  因為要投票
[00:10:35.000 --> 00:10:36.400]  大家綠營和藍營
[00:10:36.400 --> 00:10:38.600]  自己家裏面都很多不同的意見
[00:10:38.600 --> 00:10:40.800]  甚至可能打架
[00:10:40.800 --> 00:10:42.800]  所以這是不是耶穌在說
[00:10:42.800 --> 00:10:45.000]  原來他看見我們現代的社會
[00:10:45.000 --> 00:10:48.000]  這麼多這些黨派政治的問題
[00:10:48.000 --> 00:10:50.400]  搞到家嘈屋閉呢
[00:10:50.400 --> 00:10:51.600]  我相信這段經文
[00:10:51.600 --> 00:10:55.800]  大家要很小心去領受
[00:10:55.800 --> 00:10:57.000]  耶穌所說這段經文
[00:10:57.000 --> 00:10:58.600]  最重要的重點是說到
[00:10:58.600 --> 00:11:01.000]  人對立分裂的原因
[00:11:01.000 --> 00:11:04.400]  不應該是為了一些所謂的社會議題
[00:11:04.400 --> 00:11:06.800]  或者一些其他的事情
[00:11:06.800 --> 00:11:07.800]  他其實在這裏提醒我們
[00:11:07.800 --> 00:11:10.200]  今天可能我們在人與人之間
[00:11:10.200 --> 00:11:11.200]  一些對立分裂的原因
[00:11:11.200 --> 00:11:14.000]  主要是為了信仰的緣故
[00:11:14.000 --> 00:11:15.200]  特別是當我們成為居屋徒
[00:11:15.200 --> 00:11:18.000]  我們可能會為了信仰而遭受逼迫
[00:11:18.000 --> 00:11:20.200]  我們為了要對主的忠心
[00:11:20.200 --> 00:11:23.800]  我們要做一些取捨決定
[00:11:23.800 --> 00:11:26.800]  這是耶穌說到我們為信仰
[00:11:26.800 --> 00:11:29.600]  可能要經歷耶穌被人逼迫
[00:11:29.600 --> 00:11:33.000]  被人反對的一個情景
[00:11:33.000 --> 00:11:37.000]  都會出現在我們成為耶穌門徒的身上
[00:11:37.000 --> 00:11:38.000]  所以我們要很小心
[00:11:38.000 --> 00:11:41.400]  不要被其他的事情牽引了
[00:11:41.400 --> 00:11:45.400]  今天有時我們覺得無論是教會也好
[00:11:45.400 --> 00:11:48.400]  或者基督教的群體也好
[00:11:48.400 --> 00:11:50.000]  有時有些事件
[00:11:50.000 --> 00:11:51.800]  有些議題發生的時候
[00:11:51.800 --> 00:11:54.600]  大家被這些牽引著
[00:11:54.600 --> 00:11:58.400]  結果就帶來好像在教會裏面
[00:11:58.400 --> 00:12:02.400]  弟兄姊妹那種對立的情況
[00:12:02.400 --> 00:12:04.800]  甚至可能會分裂
[00:12:04.800 --> 00:12:06.800]  其實耶穌的提醒是告訴我們
[00:12:06.800 --> 00:12:08.200]  為了信仰
[00:12:08.200 --> 00:12:11.800]  我們才會有可能在家庭
[00:12:11.800 --> 00:12:14.200]  在人與人的關係裏面
[00:12:14.200 --> 00:12:17.000]  出現了一些分裂
[00:12:17.000 --> 00:12:20.400]  這個不是隨便用這段經文來解釋
[00:12:20.400 --> 00:12:23.400]  今天我們在弟兄姊妹之間的意見不同
[00:12:23.400 --> 00:12:25.200]  我的看法不同
[00:12:25.200 --> 00:12:26.800]  我們的觀點不同的時候
[00:12:26.800 --> 00:12:28.800]  結果我們就好像耶穌所說
[00:12:28.800 --> 00:12:30.400]  人就要對抗
[00:12:30.400 --> 00:12:32.600]  一家五口就變成三比二
[00:12:32.600 --> 00:12:34.200]  或者二比三
[00:12:34.200 --> 00:12:36.400]  不是為了這些事情
[00:12:36.400 --> 00:12:39.000]  是為了我要持守這個信仰
[00:12:39.000 --> 00:12:41.400]  為了信仰的緣故
[00:12:41.400 --> 00:12:43.200]  不要輕易用了這句話
[00:12:43.200 --> 00:12:47.800]  就變成亂發揮
[00:12:47.800 --> 00:12:50.800]  所以福音真正帶來的影響是甚麼呢
[00:12:50.800 --> 00:12:54.200]  福音真是可能會令到這個世界裏面
[00:12:54.200 --> 00:12:56.600]  一些價值觀的改變
[00:12:56.600 --> 00:12:58.400]  你說是否搞亂了呢
[00:12:58.400 --> 00:12:59.800]  可能真是的
[00:12:59.800 --> 00:13:01.600]  福音來到應該是要將一些
[00:13:01.600 --> 00:13:05.400]  不合乎聖經真理的價值觀來改變
[00:13:05.400 --> 00:13:08.000]  這是福音神要藉著
[00:13:08.000 --> 00:13:10.600]  耶穌藉著我們今天作主門徒的人
[00:13:10.600 --> 00:13:13.600]  我們都要來持守這個信仰
[00:13:13.600 --> 00:13:17.600]  讓人來得到一個正確的價值觀
[00:13:17.600 --> 00:13:20.000]  所以福音可能真是反轉了
[00:13:20.000 --> 00:13:22.600]  這個都是搞亂的意思
[00:13:22.600 --> 00:13:27.400]  而搞亂的意思更加有一個是革命的意思
[00:13:27.400 --> 00:13:30.000]  福音來到
[00:13:30.000 --> 00:13:31.600]  神的恩惠的道
[00:13:31.600 --> 00:13:34.200]  在我們生命裏面所起的作用
[00:13:34.200 --> 00:13:37.000]  其實就是要起革命
[00:13:37.000 --> 00:13:41.200]  搞亂某程度上真是好像起一場革命
[00:13:41.200 --> 00:13:42.400]  但是對我們每一個人來說
[00:13:42.400 --> 00:13:44.400]  耶穌基督的福音
[00:13:44.400 --> 00:13:46.600]  神的心意就是要我們得著福音
[00:13:46.600 --> 00:13:49.600]  而去改變我們一個老我的生命
[00:13:49.600 --> 00:13:51.000]  這個老我的生命在羅馬書裏面
[00:13:51.000 --> 00:13:53.000]  本來形容得很清楚
[00:13:53.000 --> 00:13:55.600]  叫做順從肉體的生命
[00:13:55.600 --> 00:13:59.000]  所以今天如果福音來到是要搞亂的話
[00:13:59.000 --> 00:14:01.400]  最重要就是搞亂你的生命
[00:14:01.400 --> 00:14:03.200]  搞亂我的生命
[00:14:03.200 --> 00:14:06.000]  是讓人一個順從肉體的生命
[00:14:06.000 --> 00:14:08.400]  改變為一個順從神
[00:14:08.400 --> 00:14:10.600]  順從聖靈的生命
[00:14:10.600 --> 00:14:12.400]  所以今天如果真是要
[00:14:12.400 --> 00:14:15.000]  體會到福音這個能力
[00:14:15.000 --> 00:14:17.200]  福音的果效影響的時候
[00:14:17.200 --> 00:14:20.000]  最重要就是去革命
[00:14:20.000 --> 00:14:23.800]  革去我們每一個人順從肉體的生命
[00:14:23.800 --> 00:14:26.000]  以至得著一個聖靈
[00:14:26.000 --> 00:14:28.000]  順從聖靈的生命
[00:14:28.000 --> 00:14:29.800]  我和大家來看羅馬書
[00:14:29.800 --> 00:14:31.400]  但是看不完這麼多節經文
[00:14:31.400 --> 00:14:32.800]  我只是抽了幾節經文
[00:14:32.800 --> 00:14:34.800]  我們一起來讀這幾節經文
[00:14:34.800 --> 00:14:36.600]  讓我們能夠去認清楚
[00:14:36.600 --> 00:14:38.400]  其實真是福音
[00:14:38.400 --> 00:14:40.600]  就是在你和我的生命裏面
[00:14:40.600 --> 00:14:42.600]  起了這些的影響
[00:14:42.600 --> 00:14:44.400]  行了這些的工作
[00:14:44.400 --> 00:14:45.800]  我們一起來讀完羅馬書的
[00:14:45.800 --> 00:14:48.400]  八章三到六節
[00:14:48.400 --> 00:14:50.400]  和十三到十六節
[00:14:50.400 --> 00:14:52.400]  我們一起來讀,預備起
[00:14:52.400 --> 00:14:55.000]  律法既因肉體軟弱
[00:14:55.000 --> 00:14:57.200]  有所不能行的
[00:14:57.200 --> 00:15:00.000]  臣就差遣自己的兒子
[00:15:00.000 --> 00:15:02.400]  成為最新的形狀
[00:15:02.400 --> 00:15:04.400]  作了贖罪祭
[00:15:04.400 --> 00:15:07.600]  在肉體中定了罪案
[00:15:07.600 --> 00:15:09.000]  此律法的義
[00:15:09.000 --> 00:15:12.800]  成就在我們這不隨從肉體
[00:15:12.800 --> 00:15:16.600]  只隨從聖靈的人身上
[00:15:16.600 --> 00:15:19.200]  因為隨從肉體的人
[00:15:19.200 --> 00:15:21.400]  體貼肉體的事
[00:15:21.400 --> 00:15:23.200]  隨從聖靈的人
[00:15:23.200 --> 00:15:25.400]  體貼聖靈的事
[00:15:25.400 --> 00:15:28.400]  體貼肉體的就是死
[00:15:28.400 --> 00:15:33.400]  體貼聖靈的乃是生命平安
[00:15:33.400 --> 00:15:36.400]  你們若順從肉體活著
[00:15:36.400 --> 00:15:37.800]  必要死
[00:15:37.800 --> 00:15:41.800]  若靠著聖靈至死身體的惡行
[00:15:41.800 --> 00:15:43.600]  必要活著
[00:15:43.600 --> 00:15:46.800]  因為凡被神的靈引導的
[00:15:46.800 --> 00:15:49.800]  都是神的兒子
[00:15:49.800 --> 00:15:53.600]  你們所受的不是勞瀑的心
[00:15:53.600 --> 00:15:55.600]  仍舊害怕
[00:15:55.600 --> 00:15:58.600]  所受的乃是兒子的心
[00:15:58.600 --> 00:16:02.000]  因此我們呼叫阿爸父
[00:16:02.000 --> 00:16:04.800]  聖靈與我們的心同靜
[00:16:04.800 --> 00:16:08.400]  我們是神的兒女
[00:16:08.400 --> 00:16:10.400]  這個就是福音
[00:16:10.400 --> 00:16:14.400]  要來到人生命裏面
[00:16:14.400 --> 00:16:19.800]  讓人生命得著改變革新
[00:16:19.800 --> 00:16:23.000]  這個就是福音要做的工作
[00:16:23.000 --> 00:16:25.600]  在保羅他們所經歷的
[00:16:25.600 --> 00:16:28.200]  傳福音的過程裏面
[00:16:28.200 --> 00:16:31.000]  其實他們就是在做這些事情
[00:16:31.000 --> 00:16:35.200]  但是當人對保羅的工作
[00:16:35.200 --> 00:16:37.800]  而產生的誤會的時候
[00:16:37.800 --> 00:16:38.800]  他們就會覺得
[00:16:38.800 --> 00:16:43.600]  這班人只是來搞亂這個地方
[00:16:43.600 --> 00:16:44.800]  為什麼這班人會覺得
[00:16:44.800 --> 00:16:47.800]  保羅是搞亂他們的社會
[00:16:47.800 --> 00:16:50.400]  搞亂他們那個地方呢?
[00:16:50.400 --> 00:16:55.000]  其實在小行進的十三章就已經開始出現了
[00:16:55.000 --> 00:16:57.200]  我都說以後他們去到不同地方
[00:16:57.200 --> 00:16:59.200]  這個模式都會出現
[00:16:59.200 --> 00:17:00.400]  其中一個很重要的是什麼呢?
[00:17:00.400 --> 00:17:03.000]  就是保羅巴拿幫他們傳道的時候
[00:17:03.000 --> 00:17:05.000]  他們就會去一個地方
[00:17:05.000 --> 00:17:07.800]  去傳講福音
[00:17:07.800 --> 00:17:10.600]  然後就有很多人的信主
[00:17:10.600 --> 00:17:11.600]  信主之後
[00:17:11.600 --> 00:17:14.200]  他們下一次的聚會又來了
[00:17:14.200 --> 00:17:16.200]  有很多人來聽
[00:17:16.200 --> 00:17:19.000]  然後有猶太人不滿意
[00:17:19.000 --> 00:17:20.200]  就會逼迫他們
[00:17:20.200 --> 00:17:21.600]  他們就要離開
[00:17:21.600 --> 00:17:26.600]  所以我想和大家看看這個模式是怎樣的
[00:17:26.600 --> 00:17:29.000]  在小行進的十三章
[00:17:29.000 --> 00:17:30.000]  我讀給大家聽
