
[00:00:00.000 --> 00:00:08.480]  今日羅馬書講到飯局就唔係咁開心
[00:03:11.920 --> 00:03:16.400]  我哋渴望我哋嘅教會更常理
[00:03:16.400 --> 00:03:17.760]  因為你係教會嘅主
[00:03:17.760 --> 00:03:19.200]  你係教會嘅頭
[00:03:19.200 --> 00:03:21.760]  教會係你嘅身體
[00:03:21.760 --> 00:03:24.000]  然而我哋呢一個屬你嘅身體
[00:03:24.000 --> 00:03:28.560]  就按住你嘅心意嚟到行
[00:03:28.560 --> 00:03:32.640]  活出一個呢咁嘅樣式
[00:03:32.640 --> 00:03:34.720]  就係呢裏面有
[00:03:34.720 --> 00:03:36.960]  聖潔有公義有人愛
[00:03:36.960 --> 00:03:39.040]  有忠誠
[00:03:39.040 --> 00:03:41.600]  甚至乎係成為
[00:03:41.600 --> 00:03:42.720]  眾人嘅避難所
[00:03:42.720 --> 00:03:44.960]  就好似你成為我哋嘅避難所一樣
[00:03:44.960 --> 00:03:46.560]  我哋多謝你仰望你
[00:03:46.560 --> 00:03:49.840]  讓我哋繼續獻上我哋
[00:03:49.840 --> 00:03:52.400]  衷心嘅齊美敬拜
[00:03:52.400 --> 00:03:53.360]  禱告
[00:03:53.360 --> 00:03:54.880]  仰望
[00:03:54.880 --> 00:03:56.800]  喺你嘅面前願你如臨
[00:03:56.800 --> 00:03:58.960]  祈禱奉耶穌名求
[00:03:58.960 --> 00:04:00.400]  Amen
[00:04:00.400 --> 00:04:01.440]  好 請坐
[00:04:01.440 --> 00:04:02.480]  多謝敬拜隊
[00:04:02.480 --> 00:04:04.400]  多謝兩位嘅服侍
[00:04:04.400 --> 00:04:10.160]  好似一個禮拜
[00:04:10.160 --> 00:04:10.960]  前一個禮拜
[00:04:10.960 --> 00:04:12.400]  上個禮拜師傅講到
[00:04:12.400 --> 00:04:14.560]  前一個禮拜何博士帶我哋
[00:04:14.560 --> 00:04:17.520]  讀到十四章嘅一至十二節
[00:04:17.520 --> 00:04:18.640]  係咪
[00:04:18.640 --> 00:04:19.520]  今日呢
[00:04:19.520 --> 00:04:20.640]  我就繼續讀落去啦
[00:04:20.640 --> 00:04:22.480]  就十三節去到廿三節
[00:04:22.480 --> 00:04:24.160]  今日呢揀咗一個呢
[00:04:24.160 --> 00:04:26.000]  聖經嘅一個版本叫
[00:04:26.000 --> 00:04:27.760]  《新漢語譯本》
[00:04:27.760 --> 00:04:29.360]  咁我哋同大家一齊嚟讀
[00:04:29.360 --> 00:04:30.400]  然後我哋呢就
[00:04:30.400 --> 00:04:31.520]  睇到嘅螢光幕之後
[00:04:31.520 --> 00:04:33.040]  我哋一齊嘅嚟讀出
[00:04:33.040 --> 00:04:35.520]  呢十一節嘅經文
[00:04:35.520 --> 00:04:37.120]  預備起
[00:04:37.120 --> 00:04:38.080]  所以
[00:04:38.080 --> 00:04:40.560]  我們不要再彼此評斷
[00:04:40.560 --> 00:04:42.960]  你們都要下定決心
[00:04:42.960 --> 00:04:45.600]  不給弟兄放置半腳石
[00:04:45.600 --> 00:04:47.760]  或半島人嘅東西
[00:04:47.760 --> 00:04:48.640]  我知道
[00:04:48.640 --> 00:04:51.040]  並在主耶穌裏確信
[00:04:51.040 --> 00:04:52.880]  沒有什麼東西
[00:04:52.880 --> 00:04:54.880]  是不潔淨
[00:04:54.880 --> 00:04:56.720]  但如果有人認為
[00:04:56.720 --> 00:04:58.640]  什麼是不潔淨的
[00:04:58.640 --> 00:05:00.240]  對這人來說
[00:05:00.240 --> 00:05:02.320]  那就是不潔淨了
[00:05:02.320 --> 00:05:04.080]  因為你的弟兄
[00:05:04.080 --> 00:05:07.440]  若因你所吃的而感到苦惱
[00:05:07.440 --> 00:05:10.720]  你就不再是憑愛心行事
[00:05:10.720 --> 00:05:13.280]  基督已經為他死了
[00:05:13.280 --> 00:05:17.280]  你不要因你所吃的而毀掉他
[00:05:17.280 --> 00:05:20.800]  所以不要讓你們認為好的事
[00:05:20.800 --> 00:05:22.400]  遭人毀謗
[00:05:22.400 --> 00:05:25.520]  因為神的國不在於吃喝
[00:05:25.520 --> 00:05:30.560]  而在於聖靈裡的公義和平喜樂
[00:05:30.560 --> 00:05:31.520]  再者
[00:05:31.520 --> 00:05:33.520]  人這樣服侍基督
[00:05:33.520 --> 00:05:35.920]  就必為神所喜歡
[00:05:35.920 --> 00:05:38.160]  也為人所嘉許
[00:05:38.160 --> 00:05:40.720]  這樣讓我們追求那些
[00:05:40.720 --> 00:05:42.960]  締造和好關係的事
[00:05:42.960 --> 00:05:45.040]  和彼此造就的事
[00:05:45.040 --> 00:05:47.120]  不要因食物的緣故
[00:05:47.120 --> 00:05:48.960]  拆毀神的工作
[00:05:48.960 --> 00:05:51.440]  一切都是實情的
[00:05:51.440 --> 00:05:54.800]  但有人若因所吃的半島別人
[00:05:54.800 --> 00:05:56.080]  對他來說
[00:05:56.080 --> 00:05:57.760]  那就是惡事
[00:05:57.760 --> 00:05:58.720]  不吃肉
[00:05:58.720 --> 00:05:59.840]  不喝酒
[00:05:59.840 --> 00:06:02.000]  任何半島弟兄的事
[00:06:02.000 --> 00:06:03.440]  一概不做
[00:06:03.440 --> 00:06:05.200]  那才是好的
[00:06:05.200 --> 00:06:07.280]  你所持有的信心
[00:06:07.280 --> 00:06:10.560]  你自己要在神面前持守著
[00:06:10.560 --> 00:06:13.600]  人在自己以為可行的事上
[00:06:13.600 --> 00:06:15.200]  不定自己的罪
[00:06:15.200 --> 00:06:16.960]  那是有福的
[00:06:16.960 --> 00:06:20.080]  但人若存存懷疑
[00:06:20.080 --> 00:06:21.840]  就被定罪了
[00:06:21.840 --> 00:06:24.240]  因為不是出於信心
[00:06:24.240 --> 00:06:26.320]  凡不是出於信心的
[00:06:26.320 --> 00:06:29.520]  都是罪
[00:06:29.520 --> 00:06:30.960]  我讀完這段經文的時間
[00:06:30.960 --> 00:06:33.520]  我不知道你會不會和我有這樣的想法
[00:06:33.520 --> 00:06:37.360]  我們會不會是第三班信徒呢
[00:06:37.360 --> 00:06:39.040]  說了兩班信徒
[00:06:39.040 --> 00:06:41.440]  一班是信心堅固
[00:06:41.440 --> 00:06:43.520]  一班是信心軟弱
[00:06:43.520 --> 00:06:47.120]  我們會不會是第三班信徒呢
[00:06:47.120 --> 00:06:48.720]  信心堅固的信徒
[00:06:48.720 --> 00:06:51.840]  是否凡物都潔淨
[00:06:51.840 --> 00:06:55.920]  但如果信心軟弱的話
[00:06:55.920 --> 00:06:56.960]  就不潔淨
[00:06:56.960 --> 00:06:57.760]  我想問一下
[00:06:57.760 --> 00:06:59.920]  大家謝飯祈禱的時間
[00:06:59.920 --> 00:07:03.520]  你通常會說什麼呢
[00:07:03.520 --> 00:07:05.200]  感謝上帝賜我飲食
[00:07:05.200 --> 00:07:05.760]  接著呢
[00:07:05.760 --> 00:07:07.120]  求主潔淨
[00:07:07.120 --> 00:07:08.480]  我們也會有求主潔淨
[00:07:08.480 --> 00:07:09.840]  那我就問一下你
[00:07:09.840 --> 00:07:13.360]  為什麼要求主潔淨呢
[00:07:13.360 --> 00:07:17.200]  不是凡食物都潔淨嗎
[00:07:17.200 --> 00:07:19.280]  為什麼呢
[00:07:19.280 --> 00:07:20.560]  你有沒有想過
[00:07:20.560 --> 00:07:21.440]  我想問一下
[00:07:21.440 --> 00:07:22.320]  是的 為什麼會呢
[00:07:22.320 --> 00:07:24.000]  所以我想說
[00:07:24.000 --> 00:07:26.000]  我和弟兄姊妹一起吃飯
[00:07:26.000 --> 00:07:27.120]  我祈禱的時間
[00:07:27.120 --> 00:07:28.080]  弟兄姊妹都很奇怪
[00:07:28.080 --> 00:07:31.120]  為什麼你不說求主潔淨呢
[00:07:31.120 --> 00:07:33.200]  非必要時我都會說
[00:07:33.200 --> 00:07:35.360]  我見到一間食肆很骯髒
[00:07:35.360 --> 00:07:38.560]  我都會求主潔淨
[00:07:38.560 --> 00:07:41.840]  去到別人家裡就要小心說這句
[00:07:41.840 --> 00:07:44.400]  即是你說別人家裡的東西不乾淨
[00:07:44.400 --> 00:07:45.520]  凡物都潔淨
[00:07:45.520 --> 00:07:49.120]  為什麼我們會在禱告裡說求主潔淨呢
[00:07:49.120 --> 00:07:50.720]  大家都可以思考一下
[00:07:50.720 --> 00:07:53.600]  否則我們就成為了第三班信徒
[00:07:53.600 --> 00:07:54.640]  我們又能吃
[00:07:54.640 --> 00:07:55.360]  又好像能吃
[00:07:55.360 --> 00:07:58.000]  但又不能吃
[00:07:58.000 --> 00:08:00.560]  互惠的我們求主潔淨就能吃
[00:08:00.560 --> 00:08:02.800]  我們不要成為第三班信徒
[00:08:02.800 --> 00:08:04.880]  我相信這一段經文很特別
[00:08:04.880 --> 00:08:06.240]  因為除了飲食之外
[00:08:06.240 --> 00:08:08.320]  保羅是要教我們一些東西
[00:08:08.320 --> 00:08:09.520]  究竟他想說什麼呢
[00:08:09.520 --> 00:08:12.480]  讓我們從經文的結構著手
[00:08:12.480 --> 00:08:14.000]  我們看看經文的結構
[00:08:14.000 --> 00:08:17.200]  首先我們看到第十三和第二十一節
[00:08:17.200 --> 00:08:21.440]  這兩節經文是相呼應的
[00:08:21.440 --> 00:08:23.440]  承接上一段經文
[00:08:23.440 --> 00:08:24.320]  一至十二節
[00:08:24.320 --> 00:08:27.680]  前一星期何牧師也說了
[00:08:27.680 --> 00:08:28.720]  來到第十三節
[00:08:28.720 --> 00:08:30.160]  一開始他就說
[00:08:30.160 --> 00:08:34.880]  「不要再彼此評斷」
[00:08:34.880 --> 00:08:38.320]  「評斷」在正經的譯本裡翻譯為「評斷」
[00:08:38.320 --> 00:08:41.040]  其實在和本裡就是「論斷」
[00:08:41.040 --> 00:08:43.680]  是同一個字
[00:08:43.680 --> 00:08:46.320]  這裡說「不要再」是什麼意思呢
[00:08:46.320 --> 00:08:48.000]  大家想想
[00:08:48.000 --> 00:08:49.520]  什麼是「不要再」呢
[00:08:49.520 --> 00:08:50.960]  開始了沒有
[00:08:50.960 --> 00:08:52.320]  開始了是吧
[00:08:52.320 --> 00:08:53.280]  不要了
[00:08:53.280 --> 00:08:55.280]  不要再了
[00:08:55.280 --> 00:08:57.840]  開始了但要停了 要中斷了
[00:08:57.840 --> 00:08:59.120]  接著第二個
[00:08:59.120 --> 00:09:02.960]  他說「彼此」是什麼意思呢
[00:09:02.960 --> 00:09:05.200]  是不是兩方面都有
[00:09:05.200 --> 00:09:06.800]  你又評論一下我 我又評論一下你
[00:09:06.800 --> 00:09:09.840]  原來雙方都有
[00:09:09.840 --> 00:09:10.960]  這裡說的就是
[00:09:10.960 --> 00:09:14.160]  原來無論你是有理據也好
[00:09:14.160 --> 00:09:15.760]  沒有理據也好
[00:09:15.760 --> 00:09:19.120]  總之是評斷 總之是論斷
[00:09:19.120 --> 00:09:20.560]  都要怎樣
[00:09:20.560 --> 00:09:21.520]  要停了
[00:09:21.520 --> 00:09:23.600]  保羅是這樣的
[00:09:23.600 --> 00:09:26.160]  彼此的論斷都要停了
[00:09:26.160 --> 00:09:28.960]  不要再論斷了
[00:09:28.960 --> 00:09:30.640]  為什麼
[00:09:30.640 --> 00:09:32.080]  有理的
[00:09:32.080 --> 00:09:32.960]  我有理的
[00:09:32.960 --> 00:09:36.560]  為什麼我都不能評斷
[00:09:36.560 --> 00:09:41.040]  因為評斷或者論斷這個字
[00:09:41.040 --> 00:09:45.840]  是審判者有的權利
[00:09:45.840 --> 00:09:47.920]  誰是最終的審判者
[00:09:47.920 --> 00:09:50.080]  誰有權定罪
[00:09:50.080 --> 00:09:53.200]  你是不是
[00:09:53.200 --> 00:09:55.600]  我看到很多弟兄姊妹搖頭感謝神
[00:09:55.600 --> 00:09:59.040]  不是 我們不是最終的評斷者
[00:09:59.040 --> 00:10:05.200]  只有神可以去定人的罪
[00:10:05.200 --> 00:10:06.720]  如果我們做了評斷的角色
[00:10:06.720 --> 00:10:08.160]  就是我們拿了什麼
[00:10:08.160 --> 00:10:13.120]  神的權去做事
[00:10:13.120 --> 00:10:14.400]  其實評斷或者論斷
[00:10:14.400 --> 00:10:16.960]  是一個很具殺傷力的武器
[00:10:16.960 --> 00:10:19.920]  弟兄姊妹認不認同
[00:10:19.920 --> 00:10:22.000]  論斷人殺傷力厲害嗎
[00:10:22.000 --> 00:10:23.280]  很厲害的
[00:10:23.280 --> 00:10:27.280]  無論在兜後兜面
[00:10:27.280 --> 00:10:29.440]  還是在背後
[00:10:29.440 --> 00:10:30.720]  很厲害
[00:10:30.720 --> 00:10:32.000]  很傷害
[00:10:32.000 --> 00:10:33.840]  不單止傷害對方
[00:10:33.840 --> 00:10:35.680]  傷害整個教會
[00:10:35.680 --> 00:10:36.720]  很大傷害
[00:10:36.720 --> 00:10:38.240]  但我們又不能否認
[00:10:38.240 --> 00:10:40.560]  人真的很喜歡論斷人
[00:10:40.560 --> 00:10:41.440]  是不是
[00:10:41.440 --> 00:10:43.840]  我很喜歡論斷人
[00:10:43.840 --> 00:10:46.240]  為什麼
[00:10:46.240 --> 00:10:50.160]  因為我們很多事看不過眼
[00:10:50.160 --> 00:10:52.480]  我們很容易很多事看不過眼
[00:10:52.480 --> 00:10:55.520]  我們覺得我們自己總會比別人好
[00:10:55.520 --> 00:10:57.520]  我們總會比別人好
[00:10:57.520 --> 00:10:58.960]  我們看不過眼
[00:10:58.960 --> 00:11:00.640]  心裏面就開始
[00:11:00.640 --> 00:11:02.640]  吱哩咕嚕
[00:11:02.640 --> 00:11:05.840]  吟吟沉沉
[00:11:05.840 --> 00:11:08.240]  我自己也有
[00:11:08.240 --> 00:11:11.040]  對弟兄姊妹
[00:11:11.040 --> 00:11:12.400]  對同工
[00:11:12.400 --> 00:11:14.000]  我也有論斷
[00:11:14.000 --> 00:11:16.720]  上上求神幫助我
[00:11:16.720 --> 00:11:17.680]  不單止沒有論斷
[00:11:17.680 --> 00:11:20.960]  我還要和神和同工去認錯
[00:11:20.960 --> 00:11:25.520]  如果真的有論斷同工的話
[00:11:25.520 --> 00:11:27.760]  我記得我讀神學之前
[00:11:27.760 --> 00:11:28.720]  神感動我
[00:11:28.720 --> 00:11:30.240]  祂說你入神學院
[00:11:30.240 --> 00:11:32.080]  你第一件事要做的就是
[00:11:32.080 --> 00:11:34.880]  你先前任何論斷過的弟兄姊妹
[00:11:34.880 --> 00:11:36.240]  你要回去找她
[00:11:36.240 --> 00:11:37.520]  你要和她道歉
[00:11:37.520 --> 00:11:39.920]  我真的逐個逐個記得
[00:11:39.920 --> 00:11:44.880]  我就和她回去道歉
[00:11:44.880 --> 00:11:52.240]  論斷可以有很大的殺傷力
[00:11:52.240 --> 00:11:53.520]  求主幫助我們
[00:11:53.520 --> 00:11:56.400]  讓我們不要再論斷
[00:11:56.400 --> 00:11:59.040]  來到十三節的下半節
[00:11:59.040 --> 00:12:03.040]  那裏有一個字叫做「下定決心」
[00:12:03.040 --> 00:12:04.880]  其實這個字的原文
[00:12:04.880 --> 00:12:09.280]  和論斷是同一個字
[00:12:09.280 --> 00:12:12.720]  你們都要論斷嗎
[00:12:12.720 --> 00:12:14.160]  不是吧
[00:12:14.160 --> 00:12:16.240]  為什麼
[00:12:16.240 --> 00:12:19.760]  我相信保羅的意思就是
[00:12:19.760 --> 00:12:22.720]  叫我們不要論斷其他人的同事
[00:12:22.720 --> 00:12:24.800]  要判斷一下自己
[00:12:24.800 --> 00:12:27.040]  要檢視一下自己
[00:12:27.040 --> 00:12:28.800]  我有沒有做了一些事情
[00:12:28.800 --> 00:12:30.080]  好像後面那樣說
[00:12:30.080 --> 00:12:33.920]  放置了一些絆腳石去絆倒弟兄
[00:12:33.920 --> 00:12:36.000]  不要評斷別人的同事
[00:12:36.000 --> 00:12:37.840]  評斷一下自己
[00:12:37.840 --> 00:12:38.880]  檢視一下自己
[00:12:38.880 --> 00:12:47.520]  看看裏面有沒有一些不好的東西
[00:12:47.520 --> 00:12:49.760]  論斷是可以的
[00:12:49.760 --> 00:12:51.120]  不過不是對別人
[00:12:51.120 --> 00:12:52.400]  對誰呢
[00:12:52.400 --> 00:12:53.760]  對自己
[00:12:53.760 --> 00:12:55.840]  我們要自省
[00:12:55.840 --> 00:12:56.640]  不過這裏很有趣
[00:12:56.640 --> 00:13:00.720]  第十三節似乎是普遍地
[00:13:00.720 --> 00:13:03.200]  和信心剛強和信心軟弱的人
[00:13:03.200 --> 00:13:04.320]  都是這樣說的
[00:13:04.320 --> 00:13:05.440]  但到了第二十一節
[00:13:05.440 --> 00:13:06.240]  有一點點不同
[00:13:06.240 --> 00:13:10.560]  一開始說「不吃肉不喝酒」
[00:13:10.560 --> 00:13:12.960]  即是在和哪一班人說
[00:13:12.960 --> 00:13:15.200]  在和吃肉喝酒的人說
[00:13:15.200 --> 00:13:19.200]  即是信心剛強那班人
[00:13:19.200 --> 00:13:24.160]  他特別提醒信心剛強那班人的信徒
[00:13:24.160 --> 00:13:25.600]  原來他們的吃肉
[00:13:25.600 --> 00:13:27.760]  他們的喝酒的行為
[00:13:27.760 --> 00:13:31.040]  已經絆倒了那些信心軟弱的信徒
[00:13:31.040 --> 00:13:34.240]  這是他們需要自省的
[00:13:34.240 --> 00:13:37.680]  呼羅很聰明
[00:13:37.680 --> 00:13:44.800]  他找那班屬靈生命成熟的信徒去說
[00:13:44.800 --> 00:13:47.200]  信心剛強那班人
[00:13:47.200 --> 00:13:48.320]  不要
[00:13:48.320 --> 00:13:51.280]  要自省
[00:13:51.280 --> 00:13:54.800]  我盼望你們都是那班屬靈生命成熟
[00:13:54.800 --> 00:13:59.600]  並且能夠自省的一班弟兄姊妹
[00:13:59.600 --> 00:14:07.120]  我記得在九月二十七日晚上的祈禱會
[00:14:07.120 --> 00:14:08.320]  有一個叫「嚴肅會」的
[00:14:08.320 --> 00:14:10.160]  大家記得嗎
[00:14:10.160 --> 00:14:18.000]  其實五年前試過一次
[00:14:18.000 --> 00:14:18.960]  這次的嚴肅會
[00:14:18.960 --> 00:14:22.960]  牧師帶頭認罪
[00:14:22.960 --> 00:14:24.400]  很感動
[00:14:24.400 --> 00:14:25.920]  其實很難的
[00:14:25.920 --> 00:14:26.640]  弟兄姊妹
[00:14:26.640 --> 00:14:27.120]  知道嗎?
[00:14:27.120 --> 00:14:28.640]  其實真的很難
[00:14:28.640 --> 00:14:29.920]  要認罪真的很難
[00:14:29.920 --> 00:14:31.600]  但是何牧師
[00:14:31.600 --> 00:14:32.640]  他在眾人面前
[00:14:32.640 --> 00:14:34.000]  在上帝面前
[00:14:34.000 --> 00:14:35.920]  他這樣說
[00:14:35.920 --> 00:14:38.480]  求主饒恕他論斷人
[00:14:38.480 --> 00:14:41.120]  論斷同工的罪
[00:14:41.120 --> 00:14:42.720]  都得求同工饒恕
[00:14:42.720 --> 00:14:48.320]  很感動
[00:14:48.320 --> 00:14:50.160]  弟兄姊妹
[00:14:50.160 --> 00:14:52.160]  牧師也是這樣
[00:14:52.160 --> 00:14:53.760]  我們有沒有?
[00:14:53.760 --> 00:15:00.640]  我們有沒有論斷人?
[00:15:00.640 --> 00:15:03.280]  在《論斷經文》中說了第一對的倒影
[00:15:03.280 --> 00:15:04.800]  說說第二對的倒影
[00:15:04.800 --> 00:15:05.760]  第二對的倒影
[00:15:05.760 --> 00:15:09.520]  我看到是十四至十五節
[00:15:09.520 --> 00:15:12.560]  十四至十五節和第二十節
[00:15:12.560 --> 00:15:14.480]  原來除了不要論斷人
[00:15:14.480 --> 00:15:19.520]  還要勸信徒行事要有愛
[00:15:19.520 --> 00:15:22.720]  即使你很有理由
[00:15:22.720 --> 00:15:25.840]  如果你不是帶著愛去行事
[00:15:25.840 --> 00:15:27.840]  就會為對方帶來苦惱
[00:15:27.840 --> 00:15:32.480]  甚至乎損毀
[00:15:32.480 --> 00:15:35.200]  從經文的內容我們可以看到
[00:15:35.200 --> 00:15:40.320]  原來當時信心軟弱、信心剛強的這兩班人
[00:15:40.320 --> 00:15:43.840]  彼此向對方施壓
[00:15:43.840 --> 00:15:45.600]  特別是信心剛強的那班人
[00:15:45.600 --> 00:15:51.040]  很想逼信心軟弱的那班人去屈服
[00:15:51.040 --> 00:15:53.520]  你們信心大一點
[00:15:53.520 --> 00:15:55.040]  耶穌說了
[00:15:55.040 --> 00:15:56.640]  可以吃了
[00:15:56.640 --> 00:15:58.720]  吃吧
[00:15:58.720 --> 00:16:01.040]  但保羅認為這樣勉強對方
[00:16:01.040 --> 00:16:03.120]  不單對對方無益
[00:16:03.120 --> 00:16:07.680]  更會對他造成屬靈生命中的損毀
[00:16:07.680 --> 00:16:09.840]  很嚴重
[00:16:09.840 --> 00:16:14.080]  保羅說這個不是帶著愛心去行事
[00:16:14.080 --> 00:16:15.600]  不知道大家有沒有遇過一些
[00:16:15.600 --> 00:16:23.440]  「妖心妖肺」的基督徒
[00:16:23.440 --> 00:16:25.360]  不敢說話了
[00:16:25.360 --> 00:16:26.400]  大家很乖
[00:16:26.400 --> 00:16:27.600]  因為聽了第一點
[00:16:27.600 --> 00:16:32.640]  不要論斷
[00:16:32.640 --> 00:16:35.360]  當我們認真去想的時候
[00:16:35.360 --> 00:16:37.120]  有的
[00:16:37.120 --> 00:16:38.400]  每天照一照鏡子都有
[00:16:38.400 --> 00:16:42.720]  有一個叫「妖心妖肺」
[00:16:42.720 --> 00:16:44.480]  其實我們要明白
[00:16:44.480 --> 00:16:46.160]  並且要接受一件事
[00:16:46.160 --> 00:16:47.520]  其實每一個人
[00:16:47.520 --> 00:16:49.360]  我們的信仰
[00:16:49.360 --> 00:16:52.080]  我們信主的背景很不同
[00:16:52.080 --> 00:16:54.160]  我們信仰的年日很不同
[00:16:54.160 --> 00:16:56.960]  我們的信心也很不同
[00:16:56.960 --> 00:16:58.640]  信心的程度也很不同
[00:16:58.640 --> 00:17:01.200]  所以我們不可以勉強對方
[00:17:01.200 --> 00:17:04.480]  去信服自己所認為對的東西
[00:17:04.480 --> 00:17:08.320]  就正如我們不會想有其他信徒
[00:17:08.320 --> 00:17:09.840]  勉強我們去跟他
[00:17:09.840 --> 00:17:14.960]  信他那一套一樣
[00:17:14.960 --> 00:17:16.720]  基要的真理我們要守
[00:17:16.720 --> 00:17:18.720]  好像學武師所說
[00:17:18.720 --> 00:17:20.800]  三為一體
[00:17:20.800 --> 00:17:24.240]  耶穌走上十字架
[00:17:24.240 --> 00:17:26.160]  然後從死裡復活
[00:17:26.160 --> 00:17:27.360]  這些基要的信仰
[00:17:27.360 --> 00:17:28.960]  我們要持守著
[00:17:28.960 --> 00:17:30.240]  但除了這個之外
[00:17:30.240 --> 00:17:31.360]  其他的事
[00:17:31.360 --> 00:17:34.000]  有些學者給了一個名稱給他
[00:17:34.000 --> 00:17:35.440]  統稱
