
[00:00:00.000 --> 00:00:04.400]  各位電影姊妹,我很感謝神讓我再有機會跟大家分享
[00:08:06.640 --> 00:08:10.520]  從耶路撒冷解到羅馬人的手裡面
[00:08:10.520 --> 00:08:12.400]  他們審問了我想放我
[00:08:12.400 --> 00:08:14.160]  但因為在我身上
[00:08:14.160 --> 00:08:15.320]  沒有該死的罪
[00:08:15.320 --> 00:08:18.120]  但我決定上告該殺
[00:08:18.120 --> 00:08:20.960]  於是那群猶太人的首領
[00:08:20.960 --> 00:08:22.360]  就跟保羅約定日子
[00:08:22.360 --> 00:08:25.200]  很多人就到保羅的住處那裡
[00:08:25.200 --> 00:08:27.800]  保羅就從早到晚
[00:08:27.800 --> 00:08:29.920]  對他們講論這件事
[00:08:29.920 --> 00:08:31.600]  證明神國的福音
[00:08:31.600 --> 00:08:32.920]  引摩西的律法
[00:08:32.920 --> 00:08:33.880]  先知的書
[00:08:33.880 --> 00:08:36.640]  以耶穌基督的事勸勉他們
[00:08:36.640 --> 00:08:38.480]  當然保羅所說的
[00:08:38.480 --> 00:08:39.480]  所講解的
[00:08:39.480 --> 00:08:41.360]  有信的有不信的
[00:08:41.360 --> 00:08:42.360]  而保羅
[00:08:42.360 --> 00:08:44.880]  足足在自己所租的房子住了兩年
[00:08:44.880 --> 00:08:46.120]  凡來見他的人
[00:08:46.120 --> 00:08:47.800]  他全都接待
[00:08:47.800 --> 00:08:50.480]  放膽傳講神國的道
[00:08:50.480 --> 00:08:52.680]  將耶穌基督的事教導人
[00:08:52.680 --> 00:08:55.280]  並沒有人禁止
[00:08:55.280 --> 00:08:56.880]  在《使徒行傳》的記載當中
[00:08:56.880 --> 00:08:59.880]  我們看到保羅他雖然沒有自由
[00:08:59.880 --> 00:09:02.400]  但是他可以主動邀請
[00:09:02.400 --> 00:09:05.200]  和安排很多人去探訪他
[00:09:05.200 --> 00:09:07.680]  積極地跟他們講解福音
[00:09:07.680 --> 00:09:09.000]  而不單止這樣
[00:09:09.000 --> 00:09:11.400]  在神很奇妙的安排引領之下
[00:09:11.400 --> 00:09:15.320]  保羅還將福音帶到外邦人的中間
[00:09:15.320 --> 00:09:17.480]  在《經文》第十三節我們看到
[00:09:17.480 --> 00:09:19.400]  以致我受的困所
[00:09:19.400 --> 00:09:21.600]  在禦刑全軍和其餘的人中
[00:09:21.600 --> 00:09:24.720]  已經顯明是為基督的緣故
[00:09:24.720 --> 00:09:27.280]  禦刑全軍是什麼概念呢?
[00:09:27.280 --> 00:09:32.200]  禦刑全軍是專門為羅馬皇帝做事的侍衛
[00:09:32.200 --> 00:09:34.560]  包括做皇室的保安
[00:09:34.560 --> 00:09:36.640]  做政要的保鏢
[00:09:36.640 --> 00:09:38.320]  或者是保護證人
[00:09:38.320 --> 00:09:40.840]  或者做一些刺探的工作
[00:09:40.840 --> 00:09:42.840]  而羅馬亦很有系統
[00:09:42.840 --> 00:09:44.080]  在保羅的情況
[00:09:44.080 --> 00:09:45.120]  監視居住
[00:09:45.120 --> 00:09:48.720]  他會安排不同的衛士去輪班
[00:09:48.720 --> 00:09:50.480]  免得被監視的人
[00:09:50.480 --> 00:09:52.000]  跟兵太熟
[00:09:52.000 --> 00:09:54.000]  於是他們會打攏通之類
[00:09:54.000 --> 00:09:55.200]  可以想像到
[00:09:55.200 --> 00:09:57.320]  假如是六個小時一更的話
[00:09:57.320 --> 00:10:00.560]  每天保羅就有機會接觸四個士兵
[00:10:00.560 --> 00:10:02.080]  四個小時一更的話
[00:10:02.080 --> 00:10:04.520]  每天就可以接觸六個士兵
[00:10:04.520 --> 00:10:05.880]  一年數數埋埋
[00:10:05.880 --> 00:10:08.800]  他是有機會接觸千多人次的
[00:10:08.800 --> 00:10:11.240]  當然有時候只是同一個人
[00:10:11.240 --> 00:10:13.480]  但因為保羅見到什麼人
[00:10:13.480 --> 00:10:14.680]  講什麼呢?
[00:10:14.680 --> 00:10:16.800]  他的士兵都要報告在上面的
[00:10:16.800 --> 00:10:18.760]  所以無論那些衛士
[00:10:18.760 --> 00:10:20.240]  見到有人來探望保羅
[00:10:20.240 --> 00:10:23.000]  或者猶太人聚集在他居住那裡
[00:10:23.000 --> 00:10:24.120]  去講解福音
[00:10:24.120 --> 00:10:26.680]  全部的士兵都聽到了
[00:10:26.680 --> 00:10:27.600]  輪流聽
[00:10:27.600 --> 00:10:28.560]  不斷地聽
[00:10:28.560 --> 00:10:30.320]  當然不單止是藉著這樣去聽
[00:10:30.320 --> 00:10:32.480]  我相信保羅也會跟他們聊天
[00:10:32.480 --> 00:10:33.800]  跟他們講解信仰
[00:10:33.800 --> 00:10:35.720]  因為保羅不單止
[00:10:35.720 --> 00:10:40.280]  希伯來文厲害
[00:10:40.280 --> 00:10:41.600]  就是跟猶太人溝通
[00:10:41.600 --> 00:10:42.600]  希利文也厲害
[00:10:42.600 --> 00:10:45.440]  可以向士兵講解
[00:10:45.440 --> 00:10:46.440]  所以
[00:10:46.440 --> 00:10:48.320]  到了御營全軍
[00:10:48.320 --> 00:10:50.320]  甚至凱撒家的人
[00:10:50.320 --> 00:10:52.000]  都知道保羅的事情
[00:10:52.000 --> 00:10:54.440]  甚至知道他被困所的緣由
[00:10:54.440 --> 00:10:57.000]  也知道他聽過耶穌基督的福音
[00:10:57.000 --> 00:10:58.760]  在《肥立比書》的書尾
[00:10:58.760 --> 00:11:00.440]  四章十八節裡面甚至講到
[00:11:00.440 --> 00:11:01.880]  在凱撒家裡面的人
[00:11:01.880 --> 00:11:03.240]  特地問你們安
[00:11:03.240 --> 00:11:05.560]  就是連凱撒王室當中的人
[00:11:05.560 --> 00:11:07.960]  都去問肥立比教會的安
[00:11:07.960 --> 00:11:09.000]  可以看到
[00:11:09.000 --> 00:11:10.160]  保羅在當中
[00:11:10.160 --> 00:11:11.280]  如何把握機會
[00:11:11.280 --> 00:11:12.200]  他傳福音
[00:11:12.200 --> 00:11:13.400]  在困所當中
[00:11:13.400 --> 00:11:15.720]  仍然能夠輕忘福音是多麼的
[00:11:15.720 --> 00:11:18.160]  甚至可能誇張地去應用
[00:11:18.160 --> 00:11:21.200]  不單止將福音傳揚
[00:11:21.200 --> 00:11:23.320]  也將保羅的作為
[00:11:23.320 --> 00:11:25.760]  在教會裡面帶來改變
[00:11:25.760 --> 00:11:27.240]  第十四節看到
[00:11:27.240 --> 00:11:28.880]  那在主你的弟兄
[00:11:28.880 --> 00:11:31.400]  多半因我受的困所
[00:11:31.400 --> 00:11:33.280]  就篤信不疑
[00:11:33.280 --> 00:11:35.440]  越發放膽傳神的道
[00:11:35.440 --> 00:11:37.440]  無所懼怕
[00:11:37.440 --> 00:11:39.200]  意思就是弟兄姊妹
[00:11:39.200 --> 00:11:40.680]  因著保羅的經歷
[00:11:40.680 --> 00:11:42.560]  而受到激勵
[00:11:42.560 --> 00:11:44.560]  我們有時會想
[00:11:44.560 --> 00:11:46.120]  保羅的遭遇
[00:11:46.120 --> 00:11:48.680]  他為了福音的緣故被囚
[00:11:48.680 --> 00:11:51.560]  究竟弟兄姊妹看到的時候
[00:11:51.560 --> 00:11:54.440]  會是什麼心情呢?
[00:11:54.440 --> 00:11:55.960]  會不會是因為
[00:11:55.960 --> 00:11:57.480]  會受到苦難
[00:11:57.480 --> 00:11:58.760]  會受到逼迫
[00:11:58.760 --> 00:12:00.240]  而退縮呢?
[00:12:00.240 --> 00:12:01.120]  或者藏起來
[00:12:01.120 --> 00:12:03.120]  不要那麼顯眼呢?
[00:12:03.120 --> 00:12:04.840]  但是保羅這裡所看到的
[00:12:04.840 --> 00:12:05.960]  就是不是
[00:12:05.960 --> 00:12:07.960]  他更加篤信不疑
[00:12:07.960 --> 00:12:09.840]  更加清楚相信
[00:12:09.840 --> 00:12:11.680]  信靠主耶穌基督
[00:12:11.680 --> 00:12:13.600]  越發放膽傳神的道
[00:12:13.600 --> 00:12:16.240]  無所懼怕
[00:12:16.240 --> 00:12:17.480]  人的困所
[00:12:17.480 --> 00:12:20.960]  看來會為人帶來
[00:12:20.960 --> 00:12:23.600]  驚恐、憂慮、懼怕
[00:12:23.600 --> 00:12:25.440]  但是因著保羅的見證
[00:12:25.440 --> 00:12:27.160]  卻是相反
[00:12:27.160 --> 00:12:30.640]  激勵弟兄姊妹更加努力地傳福音
[00:12:30.640 --> 00:12:33.080]  更加對神的保守和引領
[00:12:33.080 --> 00:12:35.360]  深信不疑
[00:12:35.360 --> 00:12:36.840]  的確我們看到
[00:12:36.840 --> 00:12:39.360]  基督教歷史的發展
[00:12:39.360 --> 00:12:41.360]  當中一幅幅的圖畫
[00:12:41.360 --> 00:12:43.760]  有不少的例子讓我們看到
[00:12:43.760 --> 00:12:45.560]  當主耶穌的教會
[00:12:45.560 --> 00:12:47.200]  受到逼迫的時候
[00:12:47.200 --> 00:12:49.600]  福音它是更為的廣傳
[00:12:49.600 --> 00:12:51.600]  信徒更加的熱心
[00:12:51.600 --> 00:12:53.480]  教會更加的興旺
[00:12:53.480 --> 00:12:57.120]  他們的見證也更加影響到社會
[00:12:57.120 --> 00:12:58.600]  但是有時我們看到的圖畫
[00:12:58.600 --> 00:13:01.200]  是當教會處於和平
[00:13:01.200 --> 00:13:04.880]  平安、穩妥、自由的時間
[00:13:04.880 --> 00:13:07.840]  教會就開始搜救了
[00:13:07.840 --> 00:13:10.600]  或者社會也開始無視這個福音
[00:13:10.600 --> 00:13:13.040]  教會內部的制度、權力
[00:13:13.040 --> 00:13:15.240]  為了來相爭、內耗
[00:13:15.240 --> 00:13:17.680]  藉著一個大的改革或復興出現
[00:13:17.680 --> 00:13:19.680]  去破舊立新
[00:13:19.680 --> 00:13:21.600]  初期教會如是
[00:13:21.600 --> 00:13:25.000]  多半因為信徒在耶路撒冷受到迫迫
[00:13:25.000 --> 00:13:27.920]  於是將福音帶到不同的地方
[00:13:27.920 --> 00:13:30.560]  或者當基督教成為羅馬國教的時候
[00:13:30.560 --> 00:13:32.080]  教會平安了
[00:13:32.080 --> 00:13:33.840]  就開始變質了
[00:13:33.840 --> 00:13:36.080]  當中有不同大的小的改革
[00:13:36.080 --> 00:13:39.360]  推展到十六世紀的宗教改革
[00:13:39.360 --> 00:13:41.000]  或者看到近代
[00:13:41.000 --> 00:13:42.800]  我們看到的中國
[00:13:42.800 --> 00:13:45.960]  非洲裡面福音的發展和見證
[00:13:45.960 --> 00:13:49.760]  為社會帶來很多益處
[00:13:49.760 --> 00:13:52.680]  信主的人數增長遠遠超過
[00:13:52.680 --> 00:13:56.360]  所謂傳統基督教的國家
[00:13:56.360 --> 00:13:57.360]  當然
[00:13:57.360 --> 00:13:59.080]  這些情況、這些圖畫
[00:13:59.080 --> 00:14:01.400]  並不是一個定律
[00:14:01.400 --> 00:14:03.680]  並不是說環境一定要不好的時候
[00:14:03.680 --> 00:14:06.400]  福音才能夠廣傳
[00:14:06.400 --> 00:14:08.200]  如果我們是這樣看法的話
[00:14:08.200 --> 00:14:10.520]  我們祈禱就不可以求平安了
[00:14:10.520 --> 00:14:12.080]  是求神去逼迫的
[00:14:12.080 --> 00:14:14.320]  恃下迫迫的了
[00:14:14.320 --> 00:14:16.680]  福音既然可以在自由的時候廣傳
[00:14:16.680 --> 00:14:18.880]  就算困境的時候也可以廣傳
[00:14:18.880 --> 00:14:19.960]  當中的道理
[00:14:19.960 --> 00:14:22.960]  一方面當然是神怎樣去按祂自己的時間
[00:14:22.960 --> 00:14:25.120]  和方法去承受祂的旨意呢?
[00:14:25.120 --> 00:14:26.880]  好像在保羅身上那樣
[00:14:26.880 --> 00:14:27.640]  另一方面
[00:14:27.640 --> 00:14:29.840]  亦都是我們怎樣去裝備
[00:14:29.840 --> 00:14:31.040]  怎樣去回應
[00:14:31.040 --> 00:14:34.120]  怎樣投身於神的工作當中
[00:14:34.120 --> 00:14:35.880]  我們要深信神的旨意
[00:14:35.880 --> 00:14:38.080]  是高過我們人的心意的
[00:14:38.080 --> 00:14:40.080]  但是我們怎樣去觀察
[00:14:40.080 --> 00:14:41.600]  怎樣去把握機會
[00:14:41.600 --> 00:14:44.800]  怎樣去配合神在當中的工作呢?
[00:14:44.800 --> 00:14:47.360]  我們在保羅的身上看到
[00:14:47.360 --> 00:14:50.880]  他的見證令到當時的信徒篤信不疑
[00:14:50.880 --> 00:14:52.280]  令到當時的信徒
[00:14:52.280 --> 00:14:55.000]  與其是懼怕迫迫去逃避的時候
[00:14:55.000 --> 00:14:57.160]  他越發放膽去傳神的道
[00:14:57.160 --> 00:14:58.840]  無所懼怕
[00:14:58.840 --> 00:15:03.400]  希望這也是我們所羨慕的
[00:15:03.400 --> 00:15:05.200]  在這段經文當中
[00:15:05.200 --> 00:15:10.600]  究竟給了我們哪些方面的思想和提醒呢?
[00:15:10.600 --> 00:15:13.800]  首先第一個方面
[00:15:13.800 --> 00:15:15.680]  保羅他所遭遇的事情
[00:15:15.680 --> 00:15:18.400]  反而叫福音興旺
[00:15:18.400 --> 00:15:19.880]  我們今時今日
[00:15:19.880 --> 00:15:23.120]  我們所遭遇的是什麼事情呢?
[00:15:23.120 --> 00:15:25.280]  我們在面對這個疫情
[00:15:25.280 --> 00:15:30.240]  究竟怎樣能夠叫福音更加興旺呢?
[00:15:30.240 --> 00:15:32.000]  當日保羅所面對的情況
[00:15:32.000 --> 00:15:35.520]  的確比我們現時的限制多很多
[00:15:35.520 --> 00:15:37.920]  我們現在怎樣限聚也好
[00:15:37.920 --> 00:15:41.200]  也是讓使徒保羅自由的
[00:15:41.200 --> 00:15:44.680]  保羅他怎樣面對自身的處境
[00:15:44.680 --> 00:15:46.080]  他怎樣去變通
[00:15:46.080 --> 00:15:47.960]  用不同的方法
[00:15:47.960 --> 00:15:50.640]  怎樣看到機會和把握機會
[00:15:50.640 --> 00:15:53.960]  說他也給了我們一些提醒和遮驚
[00:15:53.960 --> 00:15:55.520]  甚至是盼望
[00:15:55.520 --> 00:15:57.120]  原來我們所信靠的神
[00:15:57.120 --> 00:16:00.320]  是可以藉著各樣不同的困難的境況
[00:16:00.320 --> 00:16:04.600]  透過他的僕人去作供的
[00:16:04.600 --> 00:16:06.240]  當然我這個意思並不是說
[00:16:06.240 --> 00:16:07.360]  因為保羅做到了
[00:16:07.360 --> 00:16:09.720]  於是我們每個人都可以做得到
[00:16:09.720 --> 00:16:11.160]  或者保羅也做到了
[00:16:11.160 --> 00:16:12.720]  為什麼你不行呢?
