
[00:00:00.000 --> 00:00:02.760]  好,緊接著讓我們先聽神的禱語
[00:03:33.600 --> 00:03:35.600]  當時教授講得非常清楚
[00:03:35.600 --> 00:03:38.400]  他說其實這些所謂性格的研究
[00:03:38.400 --> 00:03:41.280]  只能夠分析出你是屬於什麼樣的性格
[00:03:41.280 --> 00:03:45.720]  性格研究只能分析出你屬於什麼樣的性格
[00:03:45.720 --> 00:03:50.720]  你最多隻能夠在行為上某程度上作出一些調教
[00:03:50.720 --> 00:03:54.720]  你只能夠在行為上作出一些調教
[00:03:54.720 --> 00:03:57.600]  但實質上你自己的性格是不會改變的
[00:03:57.600 --> 00:04:00.120]  因為你性格實際上不會改變
[00:04:00.120 --> 00:04:02.120]  我最初也不是很相信
[00:04:02.120 --> 00:04:04.120]  我當時不大相信
[00:04:04.120 --> 00:04:08.080]  見到很多人在行為上都好像改變了
[00:04:08.080 --> 00:04:10.640]  行為上好像有所改變
[00:04:10.640 --> 00:04:15.440]  但原來當一個人的性格本來是這樣的話
[00:04:15.440 --> 00:04:17.440]  如果他的性格本來是如此的話
[00:04:17.440 --> 00:04:20.200]  當一些事情又配合他的性格
[00:04:20.200 --> 00:04:21.800]  他本性又會出來
[00:04:21.800 --> 00:04:24.520]  他的本性又會被發現出來
[00:04:24.520 --> 00:04:29.120]  所以耶穌出來叫我們做信徒去傳道的時候
[00:04:29.120 --> 00:04:32.120]  耶穌做信徒叫我們去傳道的時候
[00:04:32.120 --> 00:04:34.120]  是一件非常困難的事情
[00:04:34.120 --> 00:04:35.480]  是一件非常困難的事情
[00:04:35.480 --> 00:04:37.760]  今天我們說自己已經做了基督徒
[00:04:37.760 --> 00:04:39.760]  所以我們現在說我們已經是基督徒
[00:04:39.760 --> 00:04:40.920]  我們要去傳福音
[00:04:40.920 --> 00:04:42.200]  我們要去傳福音
[00:04:42.200 --> 00:04:43.760]  其實當我們去傳福音的時候
[00:04:43.760 --> 00:04:45.000]  當我們去傳福音的時候
[00:04:45.000 --> 00:04:46.600]  那些人是不是真的悔改呢?
[00:04:46.600 --> 00:04:48.600]  這個時候真的悔改呢?
[00:04:48.600 --> 00:04:51.880]  於是很多教會就發明瞭不需要悔改的福音
[00:04:51.880 --> 00:04:55.600]  於是很多教會發明瞭不需要悔改的福音
[00:04:55.600 --> 00:04:59.600]  而更多最流行的就是變成慈慰福音
[00:04:59.600 --> 00:05:04.000]  就是說很多現在發明出來的是慈善福音
[00:05:04.000 --> 00:05:07.960]  如果在聖經研究或者教會學的研究裏面
[00:05:07.960 --> 00:05:10.880]  這種就叫做社會福音
[00:05:10.880 --> 00:05:15.040]  在聖經研究裏面就稱之為社會福音
[00:05:15.040 --> 00:05:16.720]  教會做多些善事
[00:05:16.720 --> 00:05:18.120]  教會多做善事
[00:05:18.120 --> 00:05:21.240]  你給些善事人家人家覺得開心呢?
[00:05:21.240 --> 00:05:23.240]  你要給些善事給別人讓別人覺得開心
[00:05:23.240 --> 00:05:24.720]  人家來信主咯
[00:05:24.720 --> 00:05:25.640]  人家不就信主了嗎?
[00:05:25.640 --> 00:05:28.600]  但這種事是不是真是聖經所講的信主呀?
[00:05:28.600 --> 00:05:30.200]  這是不是聖經上所講的信主呢?
[00:05:30.200 --> 00:05:31.080]  不是呀
[00:05:31.080 --> 00:05:31.760]  不是
[00:05:31.760 --> 00:05:33.680]  聖經裏面講的要認罪
[00:05:33.680 --> 00:05:34.960]  聖經講的是要認罪
[00:05:34.960 --> 00:05:37.040]  這完全避開了認罪的題目
[00:05:37.040 --> 00:05:38.840]  如果凡人避開認罪的題目
[00:05:38.840 --> 00:05:41.120]  這樣做法
[00:05:41.120 --> 00:05:41.960]  沒錯
[00:05:41.960 --> 00:05:45.520]  好像很多人回到教會
[00:05:45.520 --> 00:05:47.760]  很多人踴躍地來到教會裏面
[00:05:47.760 --> 00:05:49.200]  很多隱約來到教會裏面
[00:05:49.200 --> 00:05:52.640]  因為覺得教會裏面的人很有愛心
[00:05:52.640 --> 00:05:54.280]  覺得教會裏面的人有愛心
[00:05:54.280 --> 00:05:55.880]  可以滿足他們的要求
[00:05:55.880 --> 00:05:57.560]  又可以滿足他們的要求
[00:05:57.560 --> 00:05:59.320]  生離死別
[00:05:59.320 --> 00:06:01.360]  這兩樣東西是教會最喜歡做的事情
[00:06:01.360 --> 00:06:02.760]  生離死別
[00:06:02.760 --> 00:06:05.240]  教會最喜歡做的事情
[00:06:05.240 --> 00:06:07.880]  教會最喜歡怎樣專做兩樣東西呢?
[00:06:07.880 --> 00:06:09.200]  專做兩樣東西
[00:06:09.200 --> 00:06:10.240]  應孩奉獻
[00:06:10.240 --> 00:06:11.240]  應孩奉獻
[00:06:11.240 --> 00:06:12.440]  不是喪禮
[00:06:12.440 --> 00:06:13.520]  不是喪禮
[00:06:13.520 --> 00:06:16.600]  只要教會裏面的人能夠滿足一般人的要求
[00:06:16.600 --> 00:06:18.000]  這兩樣東西的要求
[00:06:18.000 --> 00:06:21.000]  如果教會能夠滿足這一般人的要求的話
[00:06:21.000 --> 00:06:23.040]  人就會覺得這個教會就好了
[00:06:23.040 --> 00:06:25.800]  人就會覺得這個教會很好
[00:06:25.800 --> 00:06:27.320]  於是乎
[00:06:27.320 --> 00:06:29.520]  引申了很多扭曲的信仰
[00:06:29.520 --> 00:06:31.000]  就存在在教會當中
[00:06:31.000 --> 00:06:34.080]  就衍生了很多扭曲的信仰
[00:06:34.080 --> 00:06:34.960]  存在在教會當中
[00:06:34.960 --> 00:06:37.320]  教會變成了一個大家很開心的地方
[00:06:37.320 --> 00:06:39.800]  沒錯 教會變成了一個大家很開心的地方
[00:06:39.800 --> 00:06:42.200]  但是大家因為沒有認過罪
[00:06:42.200 --> 00:06:43.640]  因為大家沒有認罪
[00:06:43.640 --> 00:06:44.720]  而這樣的教會
[00:06:44.720 --> 00:06:45.720]  這樣的教會
[00:06:45.720 --> 00:06:46.880]  就變成怎樣呢?
[00:06:46.880 --> 00:06:47.960]  就變成怎樣呢?
[00:06:47.960 --> 00:06:49.240]  大家開心就行了
[00:06:49.240 --> 00:06:51.080]  大家開心就行
[00:06:51.080 --> 00:06:51.680]  大家妹妹
[00:06:51.680 --> 00:06:53.520]  這樣的教會你是不是想去呢?
[00:06:53.520 --> 00:06:54.960]  這樣的教會你說想去呢?
[00:06:54.960 --> 00:06:56.520]  這樣是不是叫做教會呢?
[00:06:56.520 --> 00:06:57.640]  這是不是叫做教會呢?
[00:06:57.640 --> 00:06:58.880]  不需要認罪悔改的
[00:06:58.880 --> 00:06:59.920]  是不是教會呢?
[00:06:59.920 --> 00:07:01.280]  不需要認罪悔改的
[00:07:01.280 --> 00:07:02.440]  是不是教會呢?
[00:07:02.440 --> 00:07:04.240]  今天我們就要處理這個問題
[00:07:04.240 --> 00:07:05.720]  今天我們要處理這個問題
[00:07:05.720 --> 00:07:06.640]  什麼問題呢?
[00:07:06.640 --> 00:07:07.240]  什麼問題呢?
[00:07:07.240 --> 00:07:09.800]  當這麼多扭曲的信仰存在在教會之後
[00:07:09.800 --> 00:07:13.080]  當這麼多扭曲的信仰存在在教會出現的時候
[00:07:13.080 --> 00:07:15.440]  如果我們知道應該不是這樣的
[00:07:15.440 --> 00:07:17.040]  如果我們知道應該不是這樣的
[00:07:17.040 --> 00:07:18.400]  那我們應該怎樣去做好呢?
[00:07:18.400 --> 00:07:19.640]  我們應該怎樣去做呢?
[00:07:19.640 --> 00:07:20.880]  怎樣去面對好呢?
[00:07:20.880 --> 00:07:21.600]  怎樣去面對好呢?
[00:07:21.600 --> 00:07:23.080]  是不是順序去做個算數呢?
[00:07:23.080 --> 00:07:24.840]  順序去做個算數呢?
[00:07:24.840 --> 00:07:26.680]  大家喜歡我們就跟著去吧
[00:07:26.680 --> 00:07:28.840]  大家喜歡我們就去做吧
[00:07:28.840 --> 00:07:31.320]  這個就是今天我們來看看這段聖經
[00:07:31.320 --> 00:07:32.720]  這個就是今天我們來看看這段聖經
[00:07:32.720 --> 00:07:34.200]  所以你看到了
[00:07:34.200 --> 00:07:34.840]  所以你看到了
[00:07:34.840 --> 00:07:36.400]  一方面教會又變質
[00:07:36.400 --> 00:07:37.320]  一方面教會又變質
[00:07:37.320 --> 00:07:38.760]  我們要面對這樣的挑戰
[00:07:38.760 --> 00:07:40.040]  我們要面對這樣的挑戰
[00:07:40.040 --> 00:07:41.480]  我們又要去侍奉主
[00:07:41.480 --> 00:07:42.360]  我們要侍奉主
[00:07:42.360 --> 00:07:44.560]  這三樣東西在糾結起來
[00:07:44.560 --> 00:07:44.560]  這三樣東西在糾結起來
[00:07:44.560 --> 00:07:48.000]  這三樣東西在糾結起來
[00:07:48.000 --> 00:07:51.760]  這就是使徒行選第21章所說的狀態
[00:07:51.760 --> 00:07:53.600]  這就是使徒行選第21章所說的狀態
[00:07:53.600 --> 00:07:57.000]  今天我希望可以跟大家從第21章裡面
[00:07:57.000 --> 00:07:58.760]  從第15節
[00:07:58.760 --> 00:08:00.600]  從第15節
[00:08:00.600 --> 00:08:02.200]  承接上文
[00:08:02.200 --> 00:08:03.080]  承接上文
[00:08:03.080 --> 00:08:06.280]  很多人都不明白為何保羅一定要上耶路撒冷
[00:08:06.280 --> 00:08:08.680]  很多人都不明白為何保羅一定要上耶路撒冷
[00:08:08.680 --> 00:08:10.320]  上次我已經說了14節
[00:08:10.320 --> 00:08:12.640]  最後那些人開始明白了
[00:08:12.640 --> 00:08:12.640]  最後那些人開始明白了
[00:08:12.640 --> 00:08:14.440]  到14節之後開始明白了
[00:08:14.440 --> 00:08:15.800]  看不到保羅
[00:08:15.800 --> 00:08:16.320]  看不到保羅
[00:08:16.320 --> 00:08:19.280]  一定是有些原因保羅才這麼堅定
[00:08:19.280 --> 00:08:19.280]  一定是有些原因保羅才這麼堅定
[00:08:19.280 --> 00:08:21.600]  一定是有些原因保羅才這麼堅定
[00:08:21.600 --> 00:08:24.160]  保羅其實就在這種矛盾裡面
[00:08:24.160 --> 00:08:25.800]  保羅一直在這種矛盾當中
[00:08:25.800 --> 00:08:27.520]  當大衛都叫他不要上耶路撒冷
[00:08:27.520 --> 00:08:27.560]  當大衛都叫他不要上耶路撒冷
[00:08:27.560 --> 00:08:27.560]  當大衛都叫他不要上耶路撒冷
[00:08:27.560 --> 00:08:27.560]  當大衛都叫他不要上耶路撒冷
[00:08:27.560 --> 00:08:27.560]  當大衛都叫他不要上耶路撒冷
[00:08:27.560 --> 00:08:37.560]  當大衛都叫他不要上耶路撒冷
[00:08:37.560 --> 00:08:37.560]  保羅怎麼繼續前行這條路?
[00:08:37.560 --> 00:08:42.560]  保羅怎麼繼續前行這條路?
[00:08:42.560 --> 00:08:42.640]  保羅怎麼繼續前行這條路?
[00:08:42.640 --> 00:08:42.720]  保羅怎麼繼續前行這條路?
[00:08:42.720 --> 00:08:42.800]  保羅怎麼繼續前行這條路?
[00:08:42.800 --> 00:08:42.880]  保羅怎麼繼續前行這條路?
[00:08:42.880 --> 00:08:42.960]  保羅怎麼繼續前行這條路?
[00:08:42.960 --> 00:08:43.040]  保羅怎麼繼續前行這條路?
[00:08:43.040 --> 00:08:43.120]  保羅怎麼繼續前行這條路?
[00:08:43.120 --> 00:08:43.200]  保羅怎麼繼續前行這條路?
[00:08:43.200 --> 00:08:43.280]  保羅怎麼繼續前行這條路?
[00:08:43.280 --> 00:08:43.360]  保羅怎麼繼續前行這條路?
[00:08:43.360 --> 00:08:43.440]  保羅怎麼繼續前行這條路?
[00:08:43.440 --> 00:08:43.520]  保羅怎麼繼續前行這條路?
[00:08:43.520 --> 00:08:43.600]  保羅怎麼繼續前行這條路?
[00:08:43.600 --> 00:08:43.680]  保羅怎麼繼續前行這條路?
[00:08:43.680 --> 00:08:43.760]  保羅怎麼繼續前行這條路?
[00:08:57.560 --> 00:09:22.920]  我們先說說前文後理發生了什麼事
[00:09:22.920 --> 00:09:22.960]  我們先說說前文後理發生了什麼事
[00:09:22.960 --> 00:09:25.040]  我們先說說前文後理發生了什麼事
[00:09:25.040 --> 00:09:28.720]  前文說保羅仍然堅持想去耶路撒冷
[00:09:28.720 --> 00:09:28.760]  前文說保羅仍然堅持想去耶路撒冷
[00:09:28.760 --> 00:09:30.400]  前文說保羅仍然堅持想去耶路撒冷
[00:09:30.400 --> 00:09:31.600]  所以在第十五節就說
[00:09:31.600 --> 00:09:32.960]  於是過了幾天
[00:09:32.960 --> 00:09:39.200]  他自從在第十四節的信徒能夠明白他為什麼要上去了
[00:09:39.200 --> 00:09:43.000]  就是世界信徒已經開始明白他為什麼要去耶路撒冷
[00:09:43.000 --> 00:09:44.680]  於是他就啟程了
[00:09:44.680 --> 00:09:46.000]  於是他就啟程了
[00:09:46.000 --> 00:09:48.120]  保羅力排眾議
[00:09:48.120 --> 00:09:50.320]  保羅力排眾議
[00:09:50.320 --> 00:09:52.320]  再次走上這條四方道路
[00:09:52.320 --> 00:09:55.040]  再次走上這條四方道路
[00:09:55.040 --> 00:09:55.040]  我們馬上看到整個情況好像有點不同了
[00:09:55.040 --> 00:09:58.080]  我們馬上看到整個情況好像有點不同了
[00:09:58.080 --> 00:09:58.080]  然後我們發現這個情形有所改變
[00:09:58.080 --> 00:10:00.360]  然後我們發現這個情形有所改變
[00:10:00.360 --> 00:10:00.360]  這條道路保羅是怎麼走的呢?
[00:10:00.360 --> 00:10:02.800]  這條道路保羅是怎麼走的呢?
[00:10:02.800 --> 00:10:02.800]  保羅是怎麼行的?
[00:10:02.800 --> 00:10:04.160]  保羅是怎麼行的?
[00:10:04.160 --> 00:10:07.040]  保羅在這裡原來有一些信徒和他一起走的
[00:10:07.040 --> 00:10:07.040]  有一些信徒是跟他一同行的
[00:10:07.040 --> 00:10:09.920]  有一些信徒是跟他一同行的
[00:10:09.920 --> 00:10:11.600]  大家聽聽
[00:10:11.600 --> 00:10:13.800]  這件事很值得我們自己思想
[00:10:13.800 --> 00:10:13.840]  這件事很值得我們自己思想
[00:10:13.840 --> 00:10:16.160]  這件事很值得我們自己思想
[00:10:16.160 --> 00:10:16.160]  當我們知道這件事是對的時候
[00:10:16.160 --> 00:10:17.920]  當我們知道這件事是對的時候
[00:10:17.920 --> 00:10:22.920]  我們和其他等級智慧分享
[00:10:22.920 --> 00:10:22.920]  其他的等級智慧說聽了就算了
[00:10:22.920 --> 00:10:25.120]  其他的等級智慧說聽了就算了
[00:10:25.120 --> 00:10:28.120]  祝福他一句
[00:10:28.120 --> 00:10:29.960]  願主的旨意成就
[00:10:29.960 --> 00:10:30.480]  這樣就算了
[00:10:30.480 --> 00:10:30.920]  是不是這樣?
[00:10:30.920 --> 00:10:32.320]  願主的旨意成就
[00:10:32.320 --> 00:10:33.440]  不是
[00:10:33.440 --> 00:10:34.000]  不是
[00:10:34.000 --> 00:10:37.640]  有一批的信徒
[00:10:37.640 --> 00:10:38.840]  有一批的信徒
[00:10:38.840 --> 00:10:40.520]  他們由愛沙尼亞
[00:10:40.520 --> 00:10:41.560]  他們由愛沙尼亞
[00:10:41.560 --> 00:10:43.000]  再陪著保羅
[00:10:43.000 --> 00:10:43.920]  再陪著保羅
[00:10:43.920 --> 00:10:45.440]  還有他們整個團隊
[00:10:45.440 --> 00:10:45.480]  還有他們整個團隊
[00:10:45.480 --> 00:10:46.440]  和整個團隊
[00:10:46.440 --> 00:10:48.160]  一起去耶路撒冷
[00:10:48.160 --> 00:10:49.760]  一起去耶路撒冷
[00:10:49.760 --> 00:10:52.040]  你看原本有一批阻止他們的人
[00:10:52.040 --> 00:10:54.120]  有一批人阻止他們
[00:10:54.120 --> 00:10:56.920]  現在變成一批陪同者一起走
[00:10:56.920 --> 00:10:56.920]  現在變成陪同者一起走
[00:10:56.920 --> 00:10:58.920]  現在變成陪同者一起走
[00:10:58.920 --> 00:11:00.920]  在這裡我們開始要瞭解到
[00:11:00.920 --> 00:11:00.920]  原來當大家能夠同心看到上帝的心意的時候
[00:11:00.920 --> 00:11:05.320]  原來當大家能夠同心看到上帝的心意的時候
[00:11:05.320 --> 00:11:05.320]  當我們能夠同心看到上帝的心意的時候
[00:11:05.320 --> 00:11:08.240]  當我們能夠同心看到上帝的心意的時候
[00:11:08.240 --> 00:11:11.360]  他們開始去學習怎樣揣摩
[00:11:11.360 --> 00:11:14.080]  深一層保羅他自己的侍奉心態
[00:11:14.080 --> 00:11:17.360]  怎樣揣摩保羅的侍奉心態
[00:11:17.360 --> 00:11:18.480]  其實更重要的是
[00:11:18.480 --> 00:11:19.400]  他們想看看
[00:11:19.400 --> 00:11:22.960]  上帝其實繼續怎樣帶領保羅呢?
[00:11:22.960 --> 00:11:22.960]  他們怎樣帶領保羅呢?
[00:11:22.960 --> 00:11:25.080]  他們怎樣帶領保羅呢?
[00:11:25.080 --> 00:11:27.560]  我們自己怎樣去參與其中呢?
[00:11:27.560 --> 00:11:27.560]  我們怎樣去參與其中呢?
[00:11:27.560 --> 00:11:29.400]  我們怎樣去參與其中呢?
[00:11:29.400 --> 00:11:29.400]  保羅為甚麼要在這裡冒死犧牲自己的生命?
[00:11:29.400 --> 00:11:32.480]  保羅為甚麼要在這裡冒死犧牲自己的生命?
[00:11:32.480 --> 00:11:32.480]  保羅為甚麼要冒死犧牲自己的生命?
[00:11:32.480 --> 00:11:36.240]  保羅為甚麼要冒死犧牲自己的生命?
[00:11:36.240 --> 00:11:36.240]  於是他們就陪著他一起走
[00:11:36.240 --> 00:11:37.960]  於是他們就陪著他一起走
[00:11:37.960 --> 00:11:37.960]  我是陪著一層情
[00:11:37.960 --> 00:11:45.480]  這是一種支持,不是口講,而是口講
[00:11:45.480 --> 00:11:48.480]  所以聖經有很多地方告訴我們
[00:11:48.480 --> 00:11:52.960]  我們不只是為你禱告,說了算數
[00:11:52.960 --> 00:11:53.000]  我們不只是為你禱告,說了算數
[00:11:53.000 --> 00:11:57.280]  我們不只是為你禱告,說了算數
[00:11:57.280 --> 00:11:57.280]  他們能夠做到的事,他們都陪著保羅去做
[00:11:57.280 --> 00:12:01.040]  他們能夠做到的事,他們都陪著保羅去做
[00:12:01.040 --> 00:12:01.080]  他們有能力去做的時候,他們陪著保羅去做
[00:12:01.080 --> 00:12:03.760]  他們有能力去做的時候,他們陪著保羅去做
[00:12:03.760 --> 00:12:03.760]  這個過程不只是做事,這個過程不光是做事
[00:12:03.760 --> 00:12:07.760]  這個過程不只是做事,這個過程不光是做事
[00:12:07.760 --> 00:12:12.760]  而是能夠測驗上帝怎麼去走
[00:12:12.760 --> 00:12:12.800]  而是能夠測驗上帝怎麼去走
[00:12:12.800 --> 00:12:15.360]  而是能夠測驗上帝怎麼去走
[00:12:15.360 --> 00:12:17.760]  於是他們就出發,到了一個門徒的家
[00:12:17.760 --> 00:12:17.800]  於是他們就出發,到了一個門徒的家
[00:12:17.800 --> 00:12:26.240]  於是他們就出發,到了一個門徒的家
[00:12:26.240 --> 00:12:26.280]  到了一個門徒的家
[00:12:26.280 --> 00:12:27.680]  到了一個門徒的家
[00:12:27.680 --> 00:12:27.680]  這個門徒就叫他們一起住
[00:12:27.680 --> 00:12:31.400]  這個門徒就叫他們一起住
[00:12:31.400 --> 00:12:31.440]  這個門徒就叫他們一起住
[00:12:31.440 --> 00:12:32.440]  這個門徒就叫他們一起住
[00:12:32.440 --> 00:12:32.440]  聖經很特別
[00:12:32.440 --> 00:12:33.520]  聖經很特別
[00:12:33.520 --> 00:12:33.560]  聖經很特別
[00:12:33.560 --> 00:12:34.200]  聖經很特別
[00:12:34.200 --> 00:12:36.720]  這個特意記載了這個人的名字
[00:12:36.720 --> 00:12:36.760]  這個特意記載了這個人的名字
[00:12:36.760 --> 00:12:46.260]  他會記載這個人的名字,叫做拿孫,並且記載他是從塞浦路斯來的人,記載他是從塞浦路斯來的。
[00:12:46.260 --> 00:12:51.760]  You see, there is a name, it's not a nobody,有一個名字的。
[00:12:51.760 --> 00:12:52.760]  還有一個名字。
[00:12:52.760 --> 00:12:58.260]  這個人原來是從塞浦路斯來的,他從塞浦路斯來的。
[00:12:58.260 --> 00:13:02.260]  如果大家再想想整個保羅的報導旅程呢?
[00:13:02.260 --> 00:13:07.260]  如果我們看到整個保羅的報導過程,你可能會回憶起一些事情。
[00:13:07.260 --> 00:13:09.260]  你可能會回憶起一些事情。
[00:13:09.260 --> 00:13:11.260]  塞浦路斯這個地方呢?
[00:13:11.260 --> 00:13:16.760]  塞浦路斯這個地方,其實有很多的信徒原來他已經很早去了那個地區的裏面。
[00:13:16.760 --> 00:13:20.260]  因為其實有很多信徒早已經在那裏定居了。
[00:13:20.260 --> 00:13:23.260]  後來還回來,現在回來了。
[00:13:23.260 --> 00:13:26.760]  和保羅這些同工一起同工。
[00:13:26.760 --> 00:13:29.260]  和保羅這些同工一起同工。
[00:13:29.260 --> 00:13:33.760]  那如果大家仔細去思考一下,再查考聖經的時候呢?
[00:13:33.760 --> 00:13:35.760]  如果再仔細查一個聖經的時候呢?
[00:13:35.760 --> 00:13:37.760]  因為塞浦路斯是一個外島來的。
[00:13:37.760 --> 00:13:39.760]  塞浦路斯是一個外島。
[00:13:39.760 --> 00:13:46.760]  應該從一個外島派回一些信徒迴流回來去巴勒斯坦地區報導呢?
[00:13:46.760 --> 00:13:51.260]  為什麼從一個外島迴流到巴勒斯坦的步道呢?
[00:13:51.260 --> 00:13:54.260]  這就是告訴我們知道,很早以前啊。
[00:13:54.260 --> 00:13:55.760]  這告訴我們很早以前。
[00:13:55.760 --> 00:13:57.260]  巴勒斯坦信了主之後。
[00:13:57.260 --> 00:13:59.260]  信了主之後。
[00:13:59.260 --> 00:14:01.260]  其實他去了外邦的地方。
[00:14:01.260 --> 00:14:02.260]  去了外邦的地方。
[00:14:02.260 --> 00:14:03.260]  可能工作。
[00:14:03.260 --> 00:14:04.260]  工作。
[00:14:04.260 --> 00:14:06.260]  可能在那裏有生活。
[00:14:06.260 --> 00:14:07.760]  很可能在那裏生活。
[00:14:07.760 --> 00:14:10.260]  但是那裏不是白過的那些日子。
[00:14:10.260 --> 00:14:11.760]  但是日子可不是白過的。
[00:14:11.760 --> 00:14:14.760]  在這裏就讓我們想一下,我們做基督徒今天是怎樣呢?
[00:14:14.760 --> 00:14:16.760]  我們今天做基督徒是怎樣呢?
[00:14:16.760 --> 00:14:19.260]  我找不到工作,我就去那裏做咯。
[00:14:19.260 --> 00:14:20.760]  找不到就去那裏做咯。
[00:14:20.760 --> 00:14:22.760]  我找不到我就去那裏做咯。
[00:14:22.760 --> 00:14:25.760]  因為去了那裏之後就變成不是一個基督徒了。
[00:14:25.760 --> 00:14:28.260]  然後去那裏就變成不是一個基督徒了。
[00:14:28.260 --> 00:14:30.760]  因為去了那裏之後又說我擔心那個地方。
[00:14:30.760 --> 00:14:34.260]  我擔心那個地方,那些人不喜歡我。
[00:14:34.260 --> 00:14:36.260]  但是在這段聖經裏面。
[00:14:36.260 --> 00:14:37.260]  在這段聖經裏面。
[00:14:37.260 --> 00:14:40.260]  是故意提到這個人有名有姓的。
[00:14:40.260 --> 00:14:42.260]  故意提到這個人有名有姓。
[00:14:42.260 --> 00:14:43.760]  是告訴我們知道。
[00:14:43.760 --> 00:14:44.760]  是告訴我們。
[00:14:44.760 --> 00:14:49.760]  這位人士其實老早已經是一個信徒。
[00:14:49.760 --> 00:14:52.260]  所以就說他是什麼?狗遺啊。
[00:14:52.260 --> 00:14:55.260]  所以就告訴我們已經是一個信徒。
