
[00:00:00.000 --> 00:00:03.520]  「天父從天上開聲說話」
[00:12:35.200 --> 00:12:39.640]  但是怎樣信服有聖言、聖經的導引
[00:12:39.640 --> 00:12:41.160]  弟子們,我們提到這裡
[00:12:41.160 --> 00:12:43.520]  可能說這也是耶穌的
[00:12:43.520 --> 00:12:44.480]  不過你有沒有想過
[00:12:44.480 --> 00:12:45.280]  我們每一個人
[00:12:45.280 --> 00:12:48.880]  都會有上帝給我們的使命呢?
[00:12:48.880 --> 00:12:50.560]  在你的人生當中
[00:12:50.560 --> 00:12:52.200]  來到這個位置
[00:12:52.200 --> 00:12:53.200]  你有沒有感覺到
[00:12:53.200 --> 00:12:55.680]  其實都是百上加根
[00:12:55.680 --> 00:12:57.600]  很困難、很困惑
[00:12:57.600 --> 00:12:59.440]  很多不同的感受
[00:12:59.440 --> 00:13:02.400]  還說什麼使命呢?
[00:13:02.400 --> 00:13:05.840]  曾經有一個在非洲宣教的家庭
[00:13:05.840 --> 00:13:07.800]  應該是幾年前的事了
[00:13:07.800 --> 00:13:10.400]  有一天他聽到三十里外的地區
[00:13:10.400 --> 00:13:14.080]  發生伊波拉病毒傳播的消息
[00:13:14.080 --> 00:13:17.120]  家庭的宣教士太太立刻的反應是
[00:13:17.120 --> 00:13:18.320]  伊波拉病毒?
[00:13:18.320 --> 00:13:19.880]  不要開玩笑了
[00:13:19.880 --> 00:13:22.600]  她說她當時整個心裡不斷盤旋著的
[00:13:22.600 --> 00:13:25.880]  就是她自己七個月大的嬰兒的情況
[00:13:25.880 --> 00:13:27.280]  在想走不走好呢?
[00:13:27.280 --> 00:13:29.760]  非常害怕
[00:13:29.760 --> 00:13:33.040]  直到神的靈讓她心裡不斷想起一節
[00:13:33.040 --> 00:13:35.200]  她曾經讀過的經文
[00:13:35.200 --> 00:13:37.480]  提摩泰後書一章七節
[00:13:37.480 --> 00:13:41.320]  「神所賜給我們的不是膽怯的心
[00:13:41.320 --> 00:13:45.560]  乃是剛強、仁愛、謹守的心」
[00:13:45.560 --> 00:13:48.320]  當宣教士夫婦為這個危機去祈禱
[00:13:48.320 --> 00:13:50.080]  去決定去還是留的時候
[00:13:50.080 --> 00:13:51.880]  她祈禱得越久
[00:13:51.880 --> 00:13:55.640]  她就更加領受到上帝藉著這一節的經文
[00:13:55.640 --> 00:13:57.600]  給她們的道人
[00:13:57.600 --> 00:14:00.280]  他們決定要留下
[00:14:00.280 --> 00:14:03.000]  原來當地的電台誤報了
[00:14:03.000 --> 00:14:04.880]  伊波拉病毒能夠空氣傳播
[00:14:04.880 --> 00:14:06.120]  其實是不會的
[00:14:06.120 --> 00:14:08.520]  不過人民聽到十分驚恐
[00:14:08.520 --> 00:14:09.720]  宣教士他們知道
[00:14:09.720 --> 00:14:11.840]  因為有警察會給他們的資料
[00:14:11.840 --> 00:14:14.440]  伊波拉的正式的情況
[00:14:14.440 --> 00:14:15.840]  真相是怎樣
[00:14:15.840 --> 00:14:18.880]  他們就決定印製一些傳單
[00:14:18.880 --> 00:14:22.320]  去講述伊波拉病毒是一個怎樣的傳播方式
[00:14:22.320 --> 00:14:23.840]  不用太擔心
[00:14:23.840 --> 00:14:25.280]  他印製了八千多份
[00:14:25.280 --> 00:14:27.400]  派給附近的街坊、倫理
[00:14:27.400 --> 00:14:30.040]  很多微信主、當地的非洲人
[00:14:30.040 --> 00:14:31.280]  就在那個機會當中
[00:14:31.280 --> 00:14:33.560]  他能夠傳播福音
[00:14:33.560 --> 00:14:35.120]  和一些心靈很有需要的人
[00:14:35.120 --> 00:14:38.480]  他傳播了耶穌基督的真理
[00:14:38.480 --> 00:14:40.240]  在這個艱難當中
[00:14:40.240 --> 00:14:42.040]  在這個病毒傳播的時候
[00:14:42.040 --> 00:14:44.240]  很危險的時刻裡面
[00:14:44.240 --> 00:14:47.440]  他憑著天賦給他聖經的道人
[00:14:47.440 --> 00:14:51.280]  留下了繼續他人生的使命
[00:14:51.280 --> 00:14:53.840]  弟姐妹你都會祈禱
[00:14:53.840 --> 00:14:56.480]  你都會在一個很艱難的人生路上
[00:14:56.480 --> 00:14:57.760]  你會去思考
[00:14:57.760 --> 00:15:00.880]  甚至你可能會去做退休
[00:15:00.880 --> 00:15:03.520]  讓你都專注在人生的使命上
[00:15:03.520 --> 00:15:04.960]  和天賦傾
[00:15:04.960 --> 00:15:07.560]  讓你過去一路累積的聖經
[00:15:07.560 --> 00:15:10.760]  成為你上帝可以用的道人
[00:15:10.760 --> 00:15:11.920]  指引你在前面
[00:15:11.920 --> 00:15:16.120]  怎樣繼續履行你人生的使命
[00:15:16.120 --> 00:15:19.520]  登山變相的第三件奇特的事情
[00:15:19.520 --> 00:15:22.080]  就是明明是一件這麼厲害的事情
[00:15:22.080 --> 00:15:24.120]  你想想如果你在當中
[00:15:24.120 --> 00:15:26.560]  你都會定睛看著耶穌
[00:15:26.560 --> 00:15:29.040]  看著摩西、以利亞
[00:15:29.040 --> 00:15:32.320]  是很奇特、神聖偉大的時刻
[00:15:32.320 --> 00:15:34.480]  但是那些門徒是怎樣的呢?
[00:15:34.480 --> 00:15:36.440]  你看看三十二節
[00:15:36.440 --> 00:15:38.120]  彼得和那些同伴
[00:15:38.120 --> 00:15:41.120]  另外兩個門徒在打盹
[00:15:41.120 --> 00:15:43.400]  從這個觀察你就可以再次確定
[00:15:43.400 --> 00:15:47.440]  耶穌的確不是要顯靈給他們兩個看
[00:15:47.440 --> 00:15:48.880]  而是真的去祈禱
[00:15:48.880 --> 00:15:51.480]  如果顯靈的話是不會睡著的
[00:15:51.480 --> 00:15:54.560]  聖經說他們是打盹
[00:15:54.560 --> 00:15:58.360]  不過這個打盹不是半夢半醒之間
[00:15:58.360 --> 00:16:00.160]  你說不是嗎?
[00:16:00.160 --> 00:16:01.960]  彼得起床之後亂說話
[00:16:01.960 --> 00:16:05.640]  好像我們平時一早起床就亂說話
[00:16:05.640 --> 00:16:09.400]  路加說他根本不知道自己在說什麼
[00:16:09.400 --> 00:16:10.200]  沒錯
[00:16:10.200 --> 00:16:12.600]  這一節是說到彼得亂說話
[00:16:12.600 --> 00:16:14.680]  但是他不是半夢半醒
[00:16:14.680 --> 00:16:16.400]  不是睏睏眼睏
[00:16:16.400 --> 00:16:18.560]  朦朧之間紮醒
[00:16:18.560 --> 00:16:20.280]  原文很清楚
[00:16:20.280 --> 00:16:23.960]  打盹是沉沉的睡著了
[00:16:23.960 --> 00:16:27.440]  我不知道你當中有沒有人已經沉沉的睡著了
[00:16:27.440 --> 00:16:28.560]  睡得很熟的
[00:16:28.560 --> 00:16:30.200]  有鼻鼾聲的
[00:16:30.200 --> 00:16:31.360]  還做夢了
[00:16:31.360 --> 00:16:33.960]  叫也叫不醒
[00:16:33.960 --> 00:16:34.680]  不是的
[00:16:34.680 --> 00:16:37.360]  是說他在這個狀態裡
[00:16:37.360 --> 00:16:38.840]  他不是很淺睡
[00:16:38.840 --> 00:16:41.040]  是深睡、沉睡
[00:16:41.040 --> 00:16:43.440]  所以耶穌變相放光的時候
[00:16:43.440 --> 00:16:46.800]  他根本不太看到自己變得太多
[00:16:46.800 --> 00:16:48.440]  而且原文很清楚說到
[00:16:48.440 --> 00:16:50.640]  他們醒過來之後
[00:16:50.640 --> 00:16:52.000]  他不是半夢半醒
