
[00:00:00.000 --> 00:00:05.580]  我張爺說:常常擺在我面前,因他葬在右邊,我便不知搖動。
[00:09:25.000 --> 00:09:27.200]  就是今天詩篇第66篇說到
[00:09:27.200 --> 00:09:30.720]  我們要能夠真正神覺得平安的生命
[00:09:30.720 --> 00:09:33.520]  是那種一生與神同行
[00:09:33.520 --> 00:09:35.800]  與神為樂的生命
[00:09:35.800 --> 00:09:38.520]  詩篇第66篇第一到第二節是八節
[00:09:38.520 --> 00:09:39.800]  這三節我們一起再做一次
[00:09:39.800 --> 00:09:41.160]  1、2、3
[00:09:41.160 --> 00:09:43.480]  神啊,求祢保佑我
[00:09:43.480 --> 00:09:45.520]  因為我投靠祢
[00:09:45.520 --> 00:09:50.160]  我的心啊,祢曾對我說
[00:09:50.160 --> 00:09:53.000]  我的好處不在祢以外
[00:09:53.000 --> 00:09:56.320]  我張爺華常擺在我眼前
[00:09:56.320 --> 00:09:58.240]  因他在我的右邊
[00:09:58.240 --> 00:10:00.680]  我便不自搖動
[00:10:00.680 --> 00:10:03.200]  這裡講到一個很寶貴的提醒
[00:10:03.200 --> 00:10:05.360]  就是第八節說
[00:10:05.360 --> 00:10:08.720]  這個把握就是我張爺華常擺在我面前
[00:10:08.720 --> 00:10:11.760]  常有神在我面前,在我同在
[00:10:11.760 --> 00:10:14.200]  祂在我面前,在我右邊
[00:10:14.200 --> 00:10:16.680]  我便不自搖動
[00:10:16.680 --> 00:10:18.720]  有時我們人生的把握
[00:10:18.720 --> 00:10:21.440]  是用很多手段去做的時候
[00:10:21.440 --> 00:10:23.720]  我自己形容好像向下看一樣
[00:10:23.720 --> 00:10:26.960]  用下面黑暗的勢力去幫助我們的時候
[00:10:26.960 --> 00:10:28.520]  用黑暗的勢力幫助我們的時候
[00:10:28.520 --> 00:10:30.720]  我們不斷地向下走
[00:10:30.720 --> 00:10:33.160]  或者我們看環境,左右的環境
[00:10:33.160 --> 00:10:35.640]  人家有沒有賺到錢,加到成功
[00:10:35.640 --> 00:10:38.920]  他順不順利,他等等情況
[00:10:38.920 --> 00:10:41.520]  還是我們往上看的人生
[00:10:41.520 --> 00:10:43.080]  今天是詩篇第六篇
[00:10:43.080 --> 00:10:45.320]  希望藉著六點的訊息
[00:10:45.320 --> 00:10:48.080]  成為我們的提醒,新來的幫助
[00:10:48.080 --> 00:10:50.160]  第一點是
[00:10:50.160 --> 00:10:54.560]  唯獨真神是我的神,是我的頭靠
[00:10:54.560 --> 00:10:57.520]  詩篇裡面講到神的指紋
[00:10:57.520 --> 00:10:58.880]  十誡的提醒
[00:10:58.880 --> 00:11:00.480]  十誡第一誡是什麼呢?
[00:11:00.480 --> 00:11:03.560]  初學者記第二十章第三節一起讀
[00:11:03.560 --> 00:11:08.360]  「除了我以外,你不可有別的神」
[00:11:08.360 --> 00:11:09.480]  詩篇裡面有一個很重要的觀念
[00:11:09.480 --> 00:11:11.240]  就是唯獨一個真神
[00:11:11.240 --> 00:11:13.360]  唯獨神是我們的耳靠
[00:11:13.360 --> 00:11:16.480]  所以詩篇第六篇,這篇才是金詩的詩篇
[00:11:16.480 --> 00:11:17.360]  第一句話就是
[00:11:17.360 --> 00:11:22.040]  「神啊,求祢保佑我,因為我投靠祢」
[00:11:22.040 --> 00:11:24.000]  「保佑我」這字可以翻譯為
[00:11:24.000 --> 00:11:27.120]  「保守我」、「保護我」的意思
[00:11:27.120 --> 00:11:29.480]  第一個命令詞
[00:11:29.480 --> 00:11:31.680]  「神啊,保護我」
[00:11:31.680 --> 00:11:35.360]  他唯一的神,而唯一的頭靠
[00:11:35.360 --> 00:11:38.680]  究竟神是不是你唯一的神,唯一的頭靠呢?
[00:11:38.680 --> 00:11:40.800]  還是有其他的頭靠呢?
[00:11:40.800 --> 00:11:44.240]  如果你是唯一的頭靠,你會怎麼說呢?
[00:11:44.240 --> 00:11:46.560]  詩篇第二節就說
[00:11:46.560 --> 00:11:48.960]  「我的心啊,你曾對耶華說」
[00:11:48.960 --> 00:11:50.360]  他說的下一句是什麼?
[00:11:50.360 --> 00:11:53.000]  「你是我的主」
[00:11:53.000 --> 00:11:54.480]  你是掌管我的主
[00:11:54.480 --> 00:11:56.560]  其他人不是我的老闆
[00:11:56.560 --> 00:11:59.360]  我自己在童工侍奉裡面
[00:11:59.360 --> 00:12:02.560]  有些人說上司是你的老闆、老闆什麼的
[00:12:02.560 --> 00:12:05.600]  可能我自己也不太喜歡用這些字眼
[00:12:05.600 --> 00:12:10.160]  如果我在侍奉裡面是做領袖的
[00:12:10.160 --> 00:12:12.000]  我又不喜歡別人叫我老闆
[00:12:12.000 --> 00:12:14.360]  如果我在侍奉裡面是某個崗位
[00:12:14.360 --> 00:12:16.480]  我又不喜歡叫上司是老闆
[00:12:16.480 --> 00:12:19.720]  我覺得真正的主是我們的主
[00:12:19.720 --> 00:12:21.800]  我們是一個跟從我的主
[00:12:21.800 --> 00:12:24.240]  我們的主是我們的領袖
[00:12:24.240 --> 00:12:26.440]  我們的生命的倚靠
[00:12:26.440 --> 00:12:28.480]  請再提醒
[00:12:28.480 --> 00:12:30.680]  以別神代替耶華
[00:12:30.680 --> 00:12:32.680]  他們的仇苦必加增
[00:12:32.680 --> 00:12:35.640]  他們所曉典的血我必不獻上
[00:12:35.640 --> 00:12:39.120]  我嘴唇也不提別神的名號」
[00:12:39.120 --> 00:12:41.960]  很清心就是他真正的
[00:12:41.960 --> 00:12:44.400]  整個生命裡面提的說話
[00:12:44.400 --> 00:12:47.760]  祈求的對象絕對是他的真神
[00:12:47.760 --> 00:12:49.880]  不是其他人
[00:12:49.880 --> 00:12:52.760]  你生命裡面當你面對挑戰的時候
[00:12:52.760 --> 00:12:57.000]  你有沒有其他的倚靠、其他的投靠呢?
[00:12:57.000 --> 00:12:59.000]  我曾經碰到一些傳道人
[00:12:59.000 --> 00:13:00.160]  軟弱的傳道人
[00:13:00.160 --> 00:13:02.160]  有很多軟弱的弟兄姊妹
[00:13:02.160 --> 00:13:03.400]  在迷失的時候
[00:13:03.400 --> 00:13:05.680]  他用迷信的方法用很多的情況
[00:13:05.680 --> 00:13:07.840]  十二月的時候有機會去韓國
[00:13:07.840 --> 00:13:09.640]  有一個會議
[00:13:09.640 --> 00:13:10.680]  去了一會
[00:13:10.680 --> 00:13:14.400]  有一次去韓國首爾的地方吃飯
[00:13:14.400 --> 00:13:15.760]  走到街上
[00:13:15.760 --> 00:13:18.240]  他們有幾個街裡面
[00:13:18.240 --> 00:13:21.520]  有一些普羅卡的小屋
[00:13:21.520 --> 00:13:23.960]  很漂亮的普羅卡迷信
[00:13:23.960 --> 00:13:25.480]  西方普羅卡的小屋
[00:13:25.480 --> 00:13:32.960]  進去弄一些塔羅卡
[00:13:32.960 --> 00:13:34.680]  等等情況
[00:13:34.680 --> 00:13:35.960]  這麼多
[00:13:35.960 --> 00:13:37.800]  對著韓國很多教會
[00:13:37.800 --> 00:13:40.680]  但是那麼大的商場門口
[00:13:40.680 --> 00:13:41.880]  就有幾個檔案
[00:13:41.880 --> 00:13:43.800]  去幾個地方都有
[00:13:43.800 --> 00:13:45.680]  迷信的色彩在這個
[00:13:45.680 --> 00:13:47.560]  所謂很多基督徒的國家裡面
[00:13:47.560 --> 00:13:49.760]  都是很多的情況
[00:13:49.760 --> 00:13:50.640]  在香港
[00:13:50.640 --> 00:13:52.080]  接下來這一月
[00:13:52.080 --> 00:13:55.120]  很多很多迷信的說話會出來
[00:13:55.120 --> 00:13:58.160]  有很多講到寓言的事情
[00:13:58.160 --> 00:13:59.520]  我想起一個新聞
[00:13:59.520 --> 00:14:00.760]  剛剛看了一次新聞
[00:14:00.760 --> 00:14:01.280]  下一張
[00:14:01.280 --> 00:14:02.920]  他說
[00:14:02.920 --> 00:14:06.840]  去年年底很多人推測黃金升值如何
[00:14:06.840 --> 00:14:11.040]  有些人推算黃金會升到一千九百美元
[00:14:11.040 --> 00:14:12.920]  我自己都沒有買黃金
[00:14:12.920 --> 00:14:13.560]  沒有留意
[00:14:13.560 --> 00:14:14.680]  我都不知道它跌了
[00:14:14.680 --> 00:14:15.200]  跌了都不知道
[00:14:15.200 --> 00:14:16.720]  我看新聞才知道
[00:14:16.720 --> 00:14:19.520]  最近我家人都要辦喜事
[00:14:19.520 --> 00:14:21.080]  太太就惆悵
[00:14:21.080 --> 00:14:22.440]  如果真的要買一個金額給人
[00:14:22.440 --> 00:14:23.040]  要多少錢
[00:14:23.040 --> 00:14:25.080]  要算一下自己的錢包
[00:14:25.080 --> 00:14:26.840]  開始有輩分的
[00:14:26.840 --> 00:14:29.040]  捐一些金額
[00:14:29.040 --> 00:14:30.240]  要說貴不貴
[00:14:30.240 --> 00:14:32.000]  原來去年裡面
[00:14:32.000 --> 00:14:37.160]  黃金跌到一千二百元一盎司
[00:14:37.160 --> 00:14:39.320]  所有的專家都說
[00:14:39.320 --> 00:14:42.120]  由去年說今年去到一千九百元
[00:14:42.120 --> 00:14:43.800]  結果就不是一千九百元
[00:14:43.800 --> 00:14:46.000]  跌到一千二百元
[00:14:46.000 --> 00:14:49.080]  這麼多專家所說的都錯了
[00:14:49.080 --> 00:14:50.240]  最近看了一次
[00:14:50.240 --> 00:14:51.720]  在一個報紙說到
[00:14:51.720 --> 00:14:52.920]  香港有一個年輕人
[00:14:52.920 --> 00:14:55.720]  辦了一個Android App
[00:14:55.720 --> 00:14:58.120]  叫做靈機妙算
[00:14:58.120 --> 00:15:02.080]  說一些迷信的命理
[00:15:02.080 --> 00:15:03.920]  很多人他沒有信仰
[00:15:03.920 --> 00:15:06.840]  用很多方法去賺錢
[00:15:06.840 --> 00:15:09.400]  或者是等等的事情
[00:15:09.400 --> 00:15:13.240]  什麼是你掌管明天的把握呢
[00:15:13.240 --> 00:15:16.440]  是你向一個上司
[00:15:16.440 --> 00:15:18.160]  廣東話不好聽的擦鞋
[00:15:18.160 --> 00:15:20.600]  拉關係是你的把握
[00:15:20.600 --> 00:15:22.320]  還是你是一個敬畏神
[00:15:22.320 --> 00:15:23.440]  有你的敬虔
[00:15:23.440 --> 00:15:24.480]  有你的勤奮
[00:15:24.480 --> 00:15:25.520]  有你的愛人
[00:15:25.520 --> 00:15:27.720]  是你生命最大的把握
[00:15:27.720 --> 00:15:29.280]  聖經裏面有一個說話
[00:15:29.280 --> 00:15:32.560]  唯獨真神是我的神和我的頭銬
[00:15:32.560 --> 00:15:37.800]  所以很有名的基督的信仰的形訊
[00:15:37.800 --> 00:15:40.520]  韋斯敏斯德問答要理
[00:15:40.520 --> 00:15:41.920]  他通常有問一答
[00:15:41.920 --> 00:15:44.160]  我喜歡其中一問
[00:15:44.160 --> 00:15:45.120]  問題一
[00:15:45.120 --> 00:15:46.000]  一起看完綱目
[00:15:46.000 --> 00:15:47.000]  看下一張
[00:15:47.000 --> 00:15:49.040]  我問第一答好不好
[00:15:49.040 --> 00:15:52.720]  人的主要目的是什麼
[00:15:52.720 --> 00:15:57.280]  (人的主要目的是什麼)
[00:15:57.280 --> 00:16:00.000]  所以說到人生開始的時候
[00:16:00.000 --> 00:16:01.360]  好像十誡一樣
[00:16:01.360 --> 00:16:05.160]  就是除他以外沒有別的神
[00:16:05.160 --> 00:16:07.080]  我們心靈在年頭裏面
[00:16:07.080 --> 00:16:09.200]  有沒有持定這個把握呢
[00:16:09.200 --> 00:16:11.320]  猶太人很喜歡每日的祈禱
[00:16:11.320 --> 00:16:13.440]  引用《生命紀律》第六章
[00:16:13.440 --> 00:16:15.280]  「Shamma」這個禱告
[00:16:15.280 --> 00:16:17.040]  剛才跟大家講過這個禱告
[00:16:17.040 --> 00:16:19.920]  我們再做一次這個禱告的第一節
[00:16:19.920 --> 00:16:21.320]  1、2、3
[00:16:21.320 --> 00:16:23.440]  以色列力要聽
[00:16:23.440 --> 00:16:26.960]  而說我的神是獨一的主
[00:16:26.960 --> 00:16:29.640]  聽啊,Shamma,即是聽啊
[00:16:29.640 --> 00:16:31.800]  你的神是獨一的主
[00:16:31.800 --> 00:16:33.760]  所以今年新一年裏面
[00:16:33.760 --> 00:16:35.720]  你的神是不是你獨一個倚靠
[00:16:35.720 --> 00:16:36.960]  你按神的指令
[00:16:36.960 --> 00:16:40.320]  帶領去走你人生的路呢
[00:16:40.320 --> 00:16:43.680]  詩篇十六篇第二個我想提的教導就是
[00:16:43.680 --> 00:16:47.840]  神給的美善才是真的福氣
[00:16:47.840 --> 00:16:51.120]  有時候我們很羨慕人別人的東西
[00:16:51.120 --> 00:16:53.680]  記得我們大概兩年前
[00:16:53.680 --> 00:17:00.440]  請中大校長沈祖堯醫生做我們的見證嘉賓
[00:17:00.440 --> 00:17:02.240]  他講了一個例子很有趣
[00:17:02.240 --> 00:17:04.440]  他背後有三粒墨
[00:17:04.440 --> 00:17:08.880]  三粒墨裏面好像很辛苦、很困難
[00:17:08.880 --> 00:17:10.720]  很多壓力、挑戰
[00:17:10.720 --> 00:17:13.360]  他說一做了中大校長
[00:17:13.360 --> 00:17:16.320]  好像背了更大的責任
[00:17:16.320 --> 00:17:19.360]  還沒做中大校長參加一些活動
[00:17:19.360 --> 00:17:21.600]  有一個學生就把一個鐘放在桌上
[00:17:21.600 --> 00:17:23.920]  就說要送上一任校長鐘
[00:17:23.920 --> 00:17:25.880]  即是送走他
[00:17:25.880 --> 00:17:28.960]  他接受很多這些困難
[00:17:28.960 --> 00:17:31.560]  如果一個職業的人要升職的話
[00:17:31.560 --> 00:17:33.680]  就覺得他能夠做到一個校長
[00:17:33.680 --> 00:17:37.440]  應該都頗順利、很感恩
[00:17:37.440 --> 00:17:41.120]  但可能做到的人都會覺得很辛苦
[00:17:41.120 --> 00:17:43.280]  生命裏面有時就是人生裏面
[00:17:43.280 --> 00:17:45.400]  你羨慕也好、不羨慕也好
[00:17:45.400 --> 00:17:47.200]  你有也好、沒有也好
[00:17:47.200 --> 00:17:49.920]  甚麼是你真正的福氣呢
[00:17:49.920 --> 00:17:52.680]  有時你的真正的福氣就是神給你的崗位裏面
[00:17:52.680 --> 00:17:54.760]  你去發揮你的崗位
[00:17:54.760 --> 00:17:57.040]  還有你有的福氣就是神給你的福氣
[00:17:57.040 --> 00:18:00.360]  我喜歡詩篇第一節說
[00:18:00.360 --> 00:18:03.560]  我的好處不在你以外
[00:18:03.560 --> 00:18:07.720]  如果我的福氣是從神的以外去得著的福氣
[00:18:07.720 --> 00:18:10.000]  是用手段去得著的福氣
