
[00:00:00.000 --> 00:00:06.200]  讓我們一同去擁抱神的話語來禱告
[00:02:04.500 --> 00:02:06.500]  我每一晚都聽到
[00:02:06.500 --> 00:02:07.700]  真的不是開玩笑
[00:02:07.700 --> 00:02:10.900]  每一晚睡覺之前都聽到警車聲經過
[00:02:10.900 --> 00:02:13.600]  也有跟我們說
[00:02:13.600 --> 00:02:16.100]  試過找到子彈殼
[00:02:16.100 --> 00:02:19.500]  我也試過聽到一次、二次是槍聲
[00:02:19.500 --> 00:02:21.700]  所以我讀神學的時候
[00:02:21.700 --> 00:02:23.300]  就很刻意跟他們說
[00:02:23.300 --> 00:02:24.600]  怎樣要留心
[00:02:24.600 --> 00:02:27.300]  小心治安、安全問題
[00:02:27.300 --> 00:02:30.400]  不要跟陌生人相處要小心
[00:02:30.400 --> 00:02:32.300]  好像教小朋友那樣
[00:02:32.300 --> 00:02:34.300]  讓我們明白
[00:02:34.300 --> 00:02:35.900]  我記得他跟我們說的時候
[00:02:35.900 --> 00:02:37.500]  就說一個個案
[00:02:37.500 --> 00:02:41.300]  是我那時候再早幾年
[00:02:41.300 --> 00:02:43.900]  就說有一個很單純
[00:02:43.900 --> 00:02:47.000]  很有愛心的年輕人來讀神學
[00:02:47.000 --> 00:02:49.700]  就住在神學院的宿舍當中
[00:02:49.700 --> 00:02:51.200]  他上學的時候
[00:02:51.200 --> 00:02:54.000]  他就見到一個無家者跟他聊天
[00:02:54.000 --> 00:02:57.000]  就覺得你無家可歸很慘
[00:02:57.000 --> 00:02:59.900]  你過來我宿舍休息一下吧
[00:02:59.900 --> 00:03:01.900]  他就帶著那個無家者
[00:03:01.900 --> 00:03:03.600]  進到他宿舍開門
[00:03:03.600 --> 00:03:04.800]  讓他進到房間裡
[00:03:04.800 --> 00:03:06.000]  然後就說你休息一下
[00:03:06.000 --> 00:03:08.500]  我去上學了
[00:03:08.500 --> 00:03:10.600]  到他上學讀書
[00:03:10.600 --> 00:03:12.900]  晚上回來的時候
[00:03:12.900 --> 00:03:14.700]  就進不到門口了
[00:03:14.700 --> 00:03:17.200]  那個門就反鎖了
[00:03:17.200 --> 00:03:19.300]  敲敲門
[00:03:19.300 --> 00:03:21.200]  那個人都不肯出來
[00:03:21.200 --> 00:03:24.800]  然後還說在門縫當中看到煙
[00:03:24.800 --> 00:03:28.800]  我不知道是吸著煙還是吸著毒品
[00:03:28.800 --> 00:03:32.800]  總之就很窩心
[00:03:32.800 --> 00:03:34.400]  搞來搞去都搞不定
[00:03:34.400 --> 00:03:36.700]  終於就要驚動到警方
[00:03:36.700 --> 00:03:38.400]  就請那個人走
[00:03:38.400 --> 00:03:41.400]  所以我們對於新生裡面
[00:03:41.400 --> 00:03:43.200]  我們要有些指引
[00:03:43.200 --> 00:03:44.600]  去跟我們說的時候
[00:03:44.600 --> 00:03:46.500]  大家就引以為鑑
[00:03:46.500 --> 00:03:48.400]  就不要犯這個錯了
[00:03:48.400 --> 00:03:51.200]  說的時候很多都是搖頭笑臉
[00:03:51.200 --> 00:03:53.000]  唉 真是哪有可能
[00:03:53.000 --> 00:03:54.600]  怎麼可以有這樣的事發生
[00:03:54.600 --> 00:03:56.000]  我也很想笑
[00:03:56.000 --> 00:03:57.200]  不過我也忍住
[00:03:57.200 --> 00:03:58.200]  為什麼呢
[00:03:58.200 --> 00:04:02.200]  因為我怕我也會做傷蟲的事
[00:04:02.200 --> 00:04:06.400]  我不是怕我會好像那個年輕人
[00:04:06.400 --> 00:04:08.800]  去邀請了一個無家者
[00:04:08.800 --> 00:04:10.900]  進到我宿舍
[00:04:10.900 --> 00:04:14.500]  我怕我會好像那個無家者那樣
[00:04:14.500 --> 00:04:15.900]  這個無家者
[00:04:15.900 --> 00:04:17.400]  人家恩待他
[00:04:17.400 --> 00:04:19.800]  開了門讓他住
[00:04:19.800 --> 00:04:21.500]  但是他反客為主
[00:04:21.500 --> 00:04:24.100]  鎖了門不讓你進來
[00:04:24.100 --> 00:04:26.500]  我喜歡裡面怎麼樣就怎麼樣
[00:04:26.500 --> 00:04:27.900]  我不用錢進來
[00:04:27.900 --> 00:04:29.200]  那我就在這裡做
[00:04:29.200 --> 00:04:31.400]  我就是做我想要做的事
[00:04:31.400 --> 00:04:34.400]  你管不了我
[00:04:34.400 --> 00:04:36.400]  完全的是
[00:04:36.400 --> 00:04:40.500]  沒有尊重到這個人對他的恩惠
[00:04:40.500 --> 00:04:44.400]  也濫用了這一份的恩典
[00:04:44.400 --> 00:04:45.800]  我怕的是
[00:04:45.800 --> 00:04:47.400]  有些時候
[00:04:47.400 --> 00:04:51.000]  我們對於上帝會是這樣
[00:04:51.000 --> 00:04:53.300]  神這一份百百的救恩
[00:04:53.300 --> 00:04:56.500]  讓我們能夠進入到神的國
[00:04:56.500 --> 00:04:59.300]  能夠在神的殿中去敬拜
[00:04:59.300 --> 00:05:02.100]  能夠稱祂為我們的父
[00:05:02.100 --> 00:05:05.400]  能夠得盡這個永遠的生命
[00:05:05.400 --> 00:05:07.300]  是何等寶貴
[00:05:07.300 --> 00:05:09.500]  何等大的恩典
[00:05:09.500 --> 00:05:11.200]  但是有些時候
[00:05:11.200 --> 00:05:13.000]  我們會關上門
[00:05:13.000 --> 00:05:16.700]  不讓神走近我們
[00:05:16.700 --> 00:05:20.400]  有些時候我們會濫用了神的恩典
[00:05:20.400 --> 00:05:24.700]  覺得好像這份救恩我拿了之後
[00:05:24.700 --> 00:05:26.800]  我喜歡怎麼樣就怎麼樣
[00:05:26.800 --> 00:05:29.300]  神就管不了我那麼多
[00:05:29.300 --> 00:05:31.500]  我做什麼給上帝
[00:05:31.500 --> 00:05:33.000]  都是額外的
[00:05:33.000 --> 00:05:34.200]  都是給祂面子
[00:05:34.200 --> 00:05:38.000]  祂應該很高興
[00:05:38.000 --> 00:05:41.600]  我還要我回來敬拜
[00:05:41.600 --> 00:05:44.400]  我回來就交足貨了
[00:05:44.400 --> 00:05:45.500]  還想怎麼樣
[00:05:45.500 --> 00:05:47.400]  還要我準時
[00:05:47.400 --> 00:05:51.400]  我偶爾有時間看看聖經也算很好
[00:05:51.400 --> 00:05:53.400]  還想我很用心
[00:05:53.400 --> 00:05:55.000]  其實我已經很忙了
[00:05:55.000 --> 00:05:56.500]  你還想我關心人
[00:05:56.500 --> 00:05:58.300]  還想我服侍
[00:05:58.300 --> 00:06:01.000]  會不會要求得太多
[00:06:01.000 --> 00:06:02.000]  我們對於上帝
[00:06:02.000 --> 00:06:06.200]  可能有些時候是反客為主
[00:06:06.200 --> 00:06:08.800]  忘記了我們應該
[00:06:08.800 --> 00:06:12.300]  怎樣去對待這位施恩憐憫
[00:06:12.300 --> 00:06:15.000]  請求我們的神
[00:06:15.000 --> 00:06:16.100]  很多時候
[00:06:16.100 --> 00:06:19.700]  可能我們都像各位毛家姐一樣
[00:06:19.700 --> 00:06:22.100]  看輕了這份恩典
[00:06:22.100 --> 00:06:25.200]  看低了這位
[00:06:25.200 --> 00:06:29.400]  配得我們尊崇的上帝
[00:06:29.400 --> 00:06:31.300]  我們作為神的子民
[00:06:31.300 --> 00:06:36.400]  應該怎樣去回應這個有權柄的神
[00:06:36.400 --> 00:06:39.600]  我們應該怎樣去尊崇這位
[00:06:39.600 --> 00:06:41.700]  我們跟隨的上帝呢
[00:06:41.700 --> 00:06:43.400]  讓我們藉著今天這段經文
[00:06:43.400 --> 00:06:45.500]  在《撒慕爾記》上第六章
[00:06:45.500 --> 00:06:50.600]  我們去看看約桂秘魯回來的日子
[00:06:50.600 --> 00:06:53.000]  這個事件裏讓我們學習一下
[00:06:53.000 --> 00:06:56.600]  我們應該怎樣去回應這位上帝
[00:06:56.600 --> 00:06:58.800]  我們回看前文後理的時候
[00:06:58.800 --> 00:07:01.700]  我們知道在《撒慕爾記》一開始的時候
[00:07:01.700 --> 00:07:04.400]  有一位婦人哈娜她沒有小朋友
[00:07:04.400 --> 00:07:05.600]  她向神求
[00:07:05.600 --> 00:07:06.900]  神給了她撒慕爾
[00:07:06.900 --> 00:07:08.800]  她就將撒慕爾獻給上帝
[00:07:08.800 --> 00:07:11.000]  用她的忠心去服侍
[00:07:11.000 --> 00:07:15.100]  而當時的大祭司就是爾尾
[00:07:15.100 --> 00:07:17.400]  兩個兒子都是祭司
[00:07:17.400 --> 00:07:20.000]  兩個兒子都是不敬畏神帝
[00:07:20.000 --> 00:07:23.200]  都是在憲制上得罪上帝
[00:07:23.200 --> 00:07:26.000]  以至於神要他懲罰爾尾一家
[00:07:26.000 --> 00:07:29.700]  當時以色列人跟菲律賢打仗
[00:07:29.700 --> 00:07:33.000]  以色列人接拜退不夠打的時候
[00:07:33.000 --> 00:07:35.300]  他們就嘗試拿一個約桂出來
[00:07:35.300 --> 00:07:37.400]  拿到約桂神就跟他們同在
[00:07:37.400 --> 00:07:39.000]  我們贏定了
[00:07:39.000 --> 00:07:40.800]  誰知輸得更加慘
[00:07:40.800 --> 00:07:42.200]  更多的死傷
[00:07:42.200 --> 00:07:46.600]  而且連約桂也輸給了菲律賢
[00:07:46.600 --> 00:07:48.800]  當時就很淒涼
[00:07:48.800 --> 00:07:50.200]  大家都在遮探
[00:07:50.200 --> 00:07:52.500]  神的榮耀去了哪裡
[00:07:52.500 --> 00:07:54.100]  以你們兩個兒子陣亡
[00:07:54.100 --> 00:07:55.700]  以你們聽到這個消息之後
[00:07:55.700 --> 00:07:57.400]  他都向後跌死
[00:07:57.400 --> 00:08:00.300]  以你們的媳婦聽到丈夫陣亡
[00:08:00.300 --> 00:08:02.100]  聽到約桂被擄的時候
[00:08:02.100 --> 00:08:03.100]  她在生兒子
[00:08:03.100 --> 00:08:04.200]  臨生的時候
[00:08:04.200 --> 00:08:05.400]  她生了個兒子出來
[00:08:05.400 --> 00:08:08.600]  她幫他改名做神的榮耀去了哪裡
[00:08:08.600 --> 00:08:10.100]  然後他也死了
[00:08:10.100 --> 00:08:14.000]  是一個很悲哀很慘的情況
[00:08:14.000 --> 00:08:18.000]  但是當約桂去到以色列的境地
[00:08:18.000 --> 00:08:19.200]  鏡頭一轉
[00:08:19.200 --> 00:08:21.500]  去到菲律賢的境地
[00:08:21.500 --> 00:08:23.000]  去看看菲律賢的狀況的時候
[00:08:23.000 --> 00:08:24.500]  菲律賢更慘
[00:08:24.500 --> 00:08:27.100]  我們上次在第五章看得到
[00:08:27.100 --> 00:08:29.300]  整個約桂去到菲律賢裡面
[00:08:29.300 --> 00:08:30.600]  他們就很厲害
[00:08:30.600 --> 00:08:33.000]  將這個約桂放在他們的神明
[00:08:33.000 --> 00:08:34.300]  大棍的廟裡面
[00:08:34.300 --> 00:08:36.700]  放在旁邊好像箭尾笨一樣
[00:08:36.700 --> 00:08:39.800]  誰知第二天就發現大棍滾了下來
[00:08:39.800 --> 00:08:42.100]  然後就沒手沒腳這樣
[00:08:42.100 --> 00:08:43.100]  全身都散了
[00:08:43.100 --> 00:08:45.500]  匍匐在耶和華的約桂面前
[00:08:45.500 --> 00:08:46.700]  而且在以色列
[00:08:46.700 --> 00:08:47.700]  菲律賢的境地裡面
[00:08:47.700 --> 00:08:49.900]  都受到很多的災禍
[00:08:49.900 --> 00:08:51.000]  他們生了很多的痔瘡
[00:08:51.000 --> 00:08:52.200]  很痛苦
[00:08:52.200 --> 00:08:55.300]  他們知道神的手重重加在他們上面
[00:08:55.300 --> 00:08:57.400]  所以在第六章的時候
[00:08:57.400 --> 00:08:59.600]  就是看看菲律賢怎樣
[00:08:59.600 --> 00:09:03.800]  將那個約桂送回到以色列裡面
[00:09:03.800 --> 00:09:05.700]  而當中我們可以學習到
[00:09:05.700 --> 00:09:08.100]  先從菲律賢人的角度
[00:09:08.100 --> 00:09:09.700]  一個意外
[00:09:09.700 --> 00:09:13.200]  菲律賢人處理的約桂處理得不錯
[00:09:13.200 --> 00:09:15.000]  但是接著去到約桂
[00:09:15.000 --> 00:09:16.800]  去到以色列的境地裡面
[00:09:16.800 --> 00:09:18.300]  我們從另一個角度去看
[00:09:18.300 --> 00:09:20.600]  就是從以色列的角度去看
[00:09:20.600 --> 00:09:21.700]  一個意外
[00:09:21.700 --> 00:09:23.200]  以色列人處理的約桂
[00:09:23.200 --> 00:09:25.100]  處理得不是那麼好
[00:09:25.100 --> 00:09:26.700]  而最後我們有一個應用
[00:09:26.700 --> 00:09:28.400]  讓我們反思一下
[00:09:28.400 --> 00:09:30.100]  作為我們今天的信徒
[00:09:30.100 --> 00:09:34.400]  我們應該怎樣去尊榮我們的上帝
[00:09:34.400 --> 00:09:36.400]  所以我們先看第一樣
[00:09:36.400 --> 00:09:38.000]  在以色列人裡面
[00:09:38.000 --> 00:09:39.300]  菲律賢裡面
[00:09:39.300 --> 00:09:41.400]  他們給我們一個意外就是
[00:09:41.400 --> 00:09:43.900]  他們出奇地可以謙卑的
[00:09:43.900 --> 00:09:46.900]  在承認神的權能
[00:09:46.900 --> 00:09:50.300]  他們能夠有一個醒覺出來
[00:09:50.300 --> 00:09:51.800]  第六章第一節
[00:09:51.800 --> 00:09:55.400]  以為約桂在菲律賢之地七個月
[00:09:55.400 --> 00:09:58.000]  七個月都說長不長 說短不短
[00:09:58.000 --> 00:09:59.100]  我們講撒姆爾記
[00:09:59.100 --> 00:10:01.600]  上帝是說六七個月左右
[00:10:01.600 --> 00:10:05.100]  所以你可以想像這段頗長的時間裡面
[00:10:05.100 --> 00:10:07.800]  菲律賢受了很多的辛勞
[00:10:07.800 --> 00:10:10.900]  很多的災禍
[00:10:10.900 --> 00:10:11.700]  第二節
[00:10:11.700 --> 00:10:14.400]  菲律賢就照了祭司和占卜的理由
[00:10:14.400 --> 00:10:17.700]  就問我們向耶和華的約桂應該怎樣做
[00:10:17.700 --> 00:10:21.600]  請指示我用什麼方法將約桂送回原處
[00:10:21.600 --> 00:10:22.600]  這個也很淒涼
[00:10:22.600 --> 00:10:24.500]  他也很無奈
[00:10:24.500 --> 00:10:27.200]  我知道這個約桂是以色列的神
[00:10:27.200 --> 00:10:29.100]  但是我又不認識以色列的神
[00:10:29.100 --> 00:10:31.400]  我又不知道用什麼方法去處理祂
[00:10:31.400 --> 00:10:33.200]  那你教教我怎樣去辦
[00:10:33.200 --> 00:10:34.700]  你可以想像一下
[00:10:34.700 --> 00:10:36.000]  如果我踩單車
[00:10:36.000 --> 00:10:38.700]  我的車就撞傷了一隻狗
[00:10:38.700 --> 00:10:40.300]  我知道那隻狗是有名牌的
[00:10:40.300 --> 00:10:41.400]  是有人養的
[00:10:41.400 --> 00:10:42.800]  但是我不知道他住在哪裡
[00:10:42.800 --> 00:10:44.300]  我也不知道那個人是誰
[00:10:44.300 --> 00:10:46.400]  那我怎樣將那隻狗送回他的家人
[00:10:46.400 --> 00:10:48.100]  也頗困難的
[00:10:48.100 --> 00:10:50.000]  我毫無頭緒
[00:10:50.000 --> 00:10:51.100]  現在他們拗了頭
[00:10:51.100 --> 00:10:52.900]  不知道怎麼辦
[00:10:52.900 --> 00:10:54.400]  我找了占卜
[00:10:54.400 --> 00:10:57.200]  你看到他們當時是有些占卜
[00:10:57.200 --> 00:10:59.200]  有些術士 有些能力
[00:10:59.200 --> 00:11:00.700]  如果你印象深刻
[00:11:00.700 --> 00:11:02.900]  你記得在出埃及記
[00:11:02.900 --> 00:11:06.500]  法老也找那些術士可以和摩西鬥一下
[00:11:06.500 --> 00:11:09.900]  所以他們有一部分的能力
[00:11:09.900 --> 00:11:11.400]  他們說第三節
[00:11:11.400 --> 00:11:15.500]  若果要將以色列神的約桂送回原處
[00:11:15.500 --> 00:11:17.400]  不可以空手送回去
[00:11:17.400 --> 00:11:19.800]  一定要給他獻培序的禮物
[00:11:19.800 --> 00:11:22.000]  然後你們才可以得以痊癒
[00:11:22.000 --> 00:11:26.000]  並且知道他的手為什麼不離開你們
[00:11:26.000 --> 00:11:28.000]  這是很簡單的說話
[00:11:28.000 --> 00:11:29.200]  但是很豐富
[00:11:29.200 --> 00:11:30.900]  很多東西讓我們去認識
[00:11:30.900 --> 00:11:32.000]  第一
[00:11:32.000 --> 00:11:34.200]  他說要給他一個培序的禮物
[00:11:34.200 --> 00:11:36.100]  即是你承認你做錯事
[00:11:36.100 --> 00:11:37.800]  你才會去培序
[00:11:37.800 --> 00:11:39.100]  即是我要認錯
[00:11:39.100 --> 00:11:41.900]  我要承認我得罪了上帝
[00:11:41.900 --> 00:11:43.200]  我才向他培序
[00:11:43.200 --> 00:11:44.700]  都頗不簡單
[00:11:44.700 --> 00:11:46.000]  菲律賓人 外邦人
[00:11:46.000 --> 00:11:47.300]  以色列的仇敵
[00:11:47.300 --> 00:11:50.000]  竟然願意向以色列的神認低威
[00:11:50.000 --> 00:11:51.100]  向他培序
[00:11:51.100 --> 00:11:51.900]  第二
[00:11:51.900 --> 00:11:54.100]  這個培序的禮物
[00:11:54.100 --> 00:11:55.400]  即是要獻一個祭給他
[00:11:55.400 --> 00:11:56.800]  要他培序
[00:11:56.800 --> 00:11:58.900]  這些字眼
[00:11:58.900 --> 00:12:02.400]  這些字眼是很接近利美紀用的字語
[00:12:02.400 --> 00:12:04.700]  即是以色列憲制用的術語
[00:12:04.700 --> 00:12:05.900]  他們都在用
[00:12:05.900 --> 00:12:06.900]  他們認識多少
[00:12:06.900 --> 00:12:08.300]  我們不是很清楚
[00:12:08.300 --> 00:12:10.300]  但是起碼某程度上他們知道
[00:12:10.300 --> 00:12:11.200]  要做一些事
[00:12:11.200 --> 00:12:12.300]  好像以色列那樣
[00:12:12.300 --> 00:12:15.500]  去對待以色列的神
[00:12:15.500 --> 00:12:16.500]  而且
[00:12:16.500 --> 00:12:18.400]  他們在用的很多字
[00:12:18.400 --> 00:12:21.100]  都是跟出埃及的很相近
[00:12:21.100 --> 00:12:21.900]  我們知道
[00:12:21.900 --> 00:12:23.100]  他們之後都有說
[00:12:23.100 --> 00:12:25.400]  不要像法老的心肝一樣
[00:12:25.400 --> 00:12:27.800]  而且我們之前看了第四章
[00:12:27.800 --> 00:12:30.200]  當以色列人和菲律賓人打仗
[00:12:30.200 --> 00:12:32.000]  他們抬了一個藥櫃出來
[00:12:32.000 --> 00:12:33.900]  士氣大增
[00:12:33.900 --> 00:12:35.700]  菲律賓人說什麼
[00:12:35.700 --> 00:12:36.800]  要作大丈夫
[00:12:36.800 --> 00:12:37.800]  跟他們打
[00:12:37.800 --> 00:12:39.000]  我們要知道
[00:12:39.000 --> 00:12:41.000]  他們的神就是
[00:12:41.000 --> 00:12:43.600]  將他們從埃及帶出來
[00:12:43.600 --> 00:12:47.200]  重重的去責罰埃及人
[00:12:47.200 --> 00:12:48.500]  所以我們要打贏他們
[00:12:48.500 --> 00:12:50.900]  否則我們就要遺老
[00:12:50.900 --> 00:12:51.800]  很明顯
[00:12:51.800 --> 00:12:54.700]  菲律賓人是聽過出埃及的
[00:12:54.700 --> 00:12:59.100]  起碼沒有十災和過紅海發生的事
[00:12:59.100 --> 00:13:01.300]  他們是有認知的
[00:13:01.300 --> 00:13:02.900]  而他們做了功課
[00:13:02.900 --> 00:13:04.800]  他們知道對手是什麼人
[00:13:04.800 --> 00:13:07.300]  也知道對手的神是一個怎樣的神
[00:13:07.300 --> 00:13:09.300]  現在在用的字眼
[00:13:09.300 --> 00:13:10.900]  很多都是很接近
[00:13:10.900 --> 00:13:12.400]  在出埃及用過的
[00:13:12.400 --> 00:13:15.900]  麻煩給我一個powerpoint
[00:13:15.900 --> 00:13:16.600]  我們看看
[00:13:16.600 --> 00:13:18.700]  他們說如果要將以色列的整個藥櫃
[00:13:18.700 --> 00:13:20.800]  送回去
[00:13:20.800 --> 00:13:23.500]  在第十五頁上第六章第三節用到
[00:13:23.500 --> 00:13:25.100]  而出埃及的第五章
[00:13:25.100 --> 00:13:27.100]  摩西和艾倫和法魯說
[00:13:27.100 --> 00:13:29.000]  耶和華以色列的神者
[00:13:29.000 --> 00:13:31.700]  讓我的人民離開這裡
[00:13:31.700 --> 00:13:33.900]  叫我們可以抗日向我守節
[00:13:33.900 --> 00:13:36.200]  這個送回去和離開
[00:13:36.200 --> 00:13:38.000]  在原文裡面是同一個字
[00:13:38.000 --> 00:13:40.300]  英文有時是譯作send
[00:13:40.300 --> 00:13:41.800]  就是說
[00:13:41.800 --> 00:13:44.900]  就彷如昔日
[00:13:44.900 --> 00:13:48.300]  摩西要法魯讓以色列人
[00:13:48.300 --> 00:13:50.900]  離開出去
[00:13:50.900 --> 00:13:52.700]  同樣的
[00:13:52.700 --> 00:13:54.800]  現在那些非裔士人在想
[00:13:54.800 --> 00:13:56.300]  要將這個藥櫃
[00:13:56.300 --> 00:13:58.500]  離開出去
[00:13:58.500 --> 00:14:02.200]  在用出埃及用過的字眼
[00:14:02.200 --> 00:14:03.800]  而且
[00:14:03.800 --> 00:14:04.500]  他們說
[00:14:04.500 --> 00:14:06.800]  如果要將以色列的藥櫃送回去
[00:14:06.800 --> 00:14:08.900]  不可以空手將它送走
[00:14:08.900 --> 00:14:10.800]  一定要幫它獻禮物
[00:14:10.800 --> 00:14:12.100]  當時
[00:14:12.100 --> 00:14:15.000]  當摩西要領以色列人出埃及的時候
[00:14:15.000 --> 00:14:17.500]  耶和華差派他的時候就說了
[00:14:17.500 --> 00:14:19.900]  我必要這個文在埃及人面前蒙恩
[00:14:19.900 --> 00:14:21.400]  因此你離開的時候
[00:14:21.400 --> 00:14:23.700]  就不至於空手而去
[00:14:23.700 --> 00:14:24.500]  神說了
[00:14:24.500 --> 00:14:26.600]  每個婦女都要向旁邊的人寄居
[00:14:26.600 --> 00:14:28.600]  拿一些銀器金器和衣服
[00:14:28.600 --> 00:14:31.100]  所以你們就可以將埃及人的財物掠奪
[00:14:31.100 --> 00:14:32.600]  而他們出埃及的時候
[00:14:32.600 --> 00:14:34.500]  這件事真的發生了
[00:14:34.500 --> 00:14:35.600]  所以出埃及的時候
[00:14:35.600 --> 00:14:37.800]  不是空手這樣走的
[00:14:37.800 --> 00:14:39.400]  而這些非裔士人說的是
[00:14:39.400 --> 00:14:42.500]  你不可以讓神的藥櫃空手這樣走
[00:14:42.500 --> 00:14:46.600]  都是在用當中的詞彙
[00:14:46.600 --> 00:14:47.900]  而且就是說
[00:14:47.900 --> 00:14:51.400]  如果你用自創的象
[00:14:51.400 --> 00:14:53.400]  老鼠的象
[00:14:53.400 --> 00:14:56.800]  要將榮耀歸給以色列的神
[00:14:56.800 --> 00:14:58.800]  這個也是要將榮耀歸給祂
[00:14:58.800 --> 00:15:01.900]  也是出埃及一個經常出現的詞
[00:15:01.900 --> 00:15:03.900]  出埃及常常說到的就是
[00:15:03.900 --> 00:15:05.600]  當耶和華要使法老心肝
[00:15:05.600 --> 00:15:06.200]  要追趕他們
[00:15:06.200 --> 00:15:09.500]  我就使法老和全軍身上得著榮耀
[00:15:09.500 --> 00:15:12.100]  在出埃及一個很強的觀念就是
[00:15:12.100 --> 00:15:14.000]  神所做的事情
[00:15:14.000 --> 00:15:15.600]  會讓人認識祂
[00:15:15.600 --> 00:15:17.700]  看見祂的榮耀
[00:15:17.700 --> 00:15:19.900]  而這裡也是在說
[00:15:19.900 --> 00:15:20.900]  你這樣做的話
[00:15:20.900 --> 00:15:22.300]  你就可以看見神的榮耀
[00:15:22.300 --> 00:15:26.500]  將神的榮耀歸給祂
[00:15:26.500 --> 00:15:28.800]  非裔士人好像很熟悉
[00:15:28.800 --> 00:15:31.700]  以色列人在出埃及所做的事情
[00:15:31.700 --> 00:15:35.600]  也是按照出埃及所記載的事情
[00:15:35.600 --> 00:15:39.100]  他們怎樣去回應神的藥櫃
[00:15:39.100 --> 00:15:40.400]  出奇地
[00:15:40.400 --> 00:15:43.300]  他們很懂得去看著
[00:15:43.300 --> 00:15:45.600]  神在以色列的作為
[00:15:45.600 --> 00:15:49.700]  以至回應上帝
[00:15:49.700 --> 00:15:52.900]  我們再看下去
[00:15:52.900 --> 00:15:54.900]  我可以想像
[00:15:54.900 --> 00:15:56.500]  在當時的以色列人看
[00:15:56.500 --> 00:15:58.700]  其實這一段是頗好笑的
[00:15:58.700 --> 00:15:59.200]  為什麼呢?
[00:15:59.200 --> 00:15:59.700]  第一
[00:15:59.700 --> 00:16:01.100]  你會看見
[00:16:01.100 --> 00:16:03.400]  我的對手
[00:16:03.400 --> 00:16:05.800]  非裔士人在用很多我們的語言
[00:16:05.800 --> 00:16:07.200]  去說這件事情
[00:16:07.200 --> 00:16:09.300]  這樣也挺有趣的
[00:16:09.300 --> 00:16:11.000]  第二
[00:16:11.000 --> 00:16:12.300]  他用第四節
[00:16:12.300 --> 00:16:13.200]  他就說
[00:16:13.200 --> 00:16:15.000]  要用什麼來賠罪禮物
[00:16:15.000 --> 00:16:17.900]  他們說要按照非裔士首領的數目
[00:16:17.900 --> 00:16:19.000]  獻五個
[00:16:19.000 --> 00:16:20.600]  因為我們說過
[00:16:20.600 --> 00:16:22.600]  非裔士有五個城市
[00:16:22.600 --> 00:16:25.500]  所以每個城市有一個首領
[00:16:25.500 --> 00:16:30.500]  所以五個城市就按照他的人數獻五個
[00:16:30.500 --> 00:16:31.700]  獻五個什麼?
[00:16:31.700 --> 00:16:35.300]  五個金字瘡和金老鼠
